Orthogroup	Microcebus_murinus	Rattus_norvegicus
OG0015813	XP_020139859.1	NP_001015003.1
OG0015816	XP_012644743.1	NP_001398637.1
OG0015817	XP_012594519.1, XP_012627006.1	NP_001124478.1
OG0015818	XP_012626976.1	NP_001395953.1
OG0015819	XP_012626946.1	NP_001094017.1
OG0015820	XP_012626938.1, XP_012626937.1	NP_001385842.1
OG0015821	XP_012626858.1	NP_113992.1
OG0015822	XP_012626844.1	NP_001102249.1
OG0015823	XP_012626814.2	NP_001041336.1
OG0015824	XP_012626765.1	NP_001101657.1
OG0015825	XP_012626669.1	NP_446417.2
OG0015826	XP_012626642.1	NP_001004250.1
OG0015827	XP_012626507.1	XP_017451624.2
OG0015828	XP_012625789.1	XP_038937239.1
OG0015829	XP_012596878.1	XP_038950816.1
OG0015830	XP_020139431.1	NP_001121126.1
OG0015831	XP_020139430.1	NP_001101868.1
OG0015832	XP_020139441.1	NP_113841.2
OG0015833	XP_012596915.2	NP_001040569.1
OG0015834	XP_012591116.1	NP_001037695.1
OG0015835	XP_012591126.1	NP_001386363.1
OG0015836	XP_020139368.1	XP_006252930.1, NP_001263694.1
OG0015837	XP_020139369.1	NP_001025197.1
OG0015838	XP_012591151.1	NP_001099536.1
OG0015839	XP_020140073.1	XP_063131141.1
OG0015840	XP_012613842.1	NP_446260.1
OG0015841	XP_012613841.1	NP_001401963.1
OG0015842	XP_012613827.1	NP_001093645.2
OG0015843	XP_020140070.1	NP_001401865.1
OG0015844	XP_012613801.1	NP_001013968.1, XP_006241116.1
OG0015845	XP_020139587.1	NP_001100630.1
OG0015846	XP_020139378.1	XP_002728628.3
OG0015848	XP_012645835.1	NP_001100632.1
OG0015849	XP_012645842.1	NP_001100633.1, XP_063134036.1
OG0015850	XP_012645934.1	NP_001009541.1
OG0015851	XP_012645922.1	XP_001064979.1
OG0015852	XP_012645896.1	NP_001386030.1
OG0015853	XP_012645933.1	NP_001093974.1
OG0015854	XP_012645892.1	NP_071794.1
OG0015855	XP_012645891.1	NP_001019408.1
OG0015856	XP_012645853.1	XP_038953611.1
OG0015857	XP_012646021.1	NP_001400403.1
OG0015858	XP_012646053.1	NP_001258639.1
OG0015859	XP_012646062.1	NP_001101599.1
OG0015860	XP_012646090.1	XP_038937777.1, NP_001102466.1
OG0015861	XP_012646102.1	NP_037233.4
OG0015862	XP_012646114.1	XP_063121110.1, NP_001013961.1
OG0015863	XP_012646119.1	NP_001101472.1
OG0015864	XP_012646133.1	NP_001013113.1
OG0015865	XP_012617185.1	NP_001128106.2
OG0015866	XP_012646223.1	XP_038945835.1
OG0015867	XP_012646235.1	XP_006248831.1
OG0015868	XP_012646233.1	NP_058963.2
OG0015869	XP_012617121.1	NP_001382025.1
OG0015870	XP_012617111.1	XP_008764987.3, NP_001001720.1
OG0015871	XP_012617096.1	NP_997682.1
OG0015872	XP_012617089.1	NP_001386050.1
OG0015873	XP_020139403.1	NP_001037701.2
OG0015874	XP_012624679.2	XP_063123792.1, NP_001102878.1
OG0015875	XP_012624712.1	NP_001009717.1, XP_038939952.1
OG0015876	XP_012624705.2	XP_006244434.1
OG0015877	XP_012624707.1	XP_006244351.1, NP_598232.1
OG0015878	XP_012624714.1	NP_001386069.1
OG0015879	XP_012624719.1	NP_112518.1
OG0015880	XP_020139541.1	XP_038936366.1, NP_001414248.1
OG0015881	XP_012624760.1	NP_001100240.1
OG0015882	XP_012624797.1	NP_001101545.1
OG0015883	XP_012601147.1	XP_063120559.1
OG0015884	XP_012601211.1	NP_001102205.1, XP_038935324.1
OG0015885	XP_012601231.1	XP_006240973.1, NP_001178506.1
OG0015886	XP_012601249.1	NP_001094356.1, XP_038934570.1
OG0015887	XP_012601353.1	NP_001103091.1
OG0015889	XP_012636109.1	NP_788268.2
OG0015890	XP_012612177.1	NP_001009644.1
OG0015891	XP_012599386.1	NP_001101592.1
OG0015892	XP_012599360.1	XP_006242588.1
OG0015893	XP_012595121.1	NP_001178922.2
OG0015894	XP_012595119.1	NP_001100271.1
OG0015895	XP_012600619.1	NP_072145.1
OG0015896	XP_012594172.1	NP_001385660.1
OG0015897	XP_012594132.1	NP_001128305.1
OG0015898	XP_012591580.1	NP_001020056.1
OG0015899	XP_012600582.1	NP_775128.1
OG0015900	XP_012600349.1	NP_001388471.1
OG0015901	XP_020142203.1	NP_001385529.1
OG0015902	XP_020142201.1	NP_001388273.1
OG0015903	XP_012600542.2	NP_001102387.1
OG0015904	XP_012600372.1	NP_001388752.1
OG0015905	XP_012600570.1	NP_446321.2
OG0015906	XP_012600456.1	NP_446347.2
OG0015907	XP_012600360.1	NP_001013254.1
OG0015908	XP_012641920.1	NP_001000546.1
OG0015909	XP_012642026.1	XP_006230009.1
OG0015910	XP_012642012.1	NP_037297.2
OG0015911	XP_012642011.1	NP_604444.1
OG0015912	XP_012641975.1	XP_008758037.1
OG0015913	XP_012641965.1	NP_001300771.1
OG0015914	XP_012599624.1	NP_001094052.1
OG0015915	XP_012599659.1	XP_003749007.2
OG0015916	XP_012639462.1	NP_001101015.1
OG0015917	XP_012611261.1	NP_001094131.1
OG0015918	XP_012641073.1	NP_001073353.1
OG0015919	XP_012599712.1	NP_001387531.1
OG0015920	XP_012636179.1	NP_742064.2
OG0015921	XP_012636129.1	XP_038957065.1
OG0015923	XP_012636115.1	NP_037171.2
OG0015924	XP_012636085.1	NP_001128488.1
OG0015925	XP_012612183.1	NP_001382044.1
OG0015926	XP_012600108.1	NP_001020213.1
OG0015927	XP_012595129.2	NP_071555.3
OG0015928	XP_012616461.1	NP_476490.2
OG0015929	XP_012638119.1	NP_001101871.1, XP_006253416.1
OG0015930	XP_012638104.2	XP_063130945.1
OG0015931	XP_012592785.1	XP_063130349.1, NP_001178616.1
OG0015932	XP_012592754.2	NP_001386504.1
OG0015933	XP_012638179.1	NP_001012157.1
OG0015934	XP_020145925.1	NP_001398904.1
OG0015935	XP_012629559.1	XP_006251021.1, NP_001381602.1
OG0015936	XP_012629568.1	NP_445846.3
OG0015937	XP_012592500.1	XP_063130513.1
OG0015938	XP_012625202.1	NP_001381658.1
OG0015939	XP_012612447.1	XP_063130689.1
OG0015940	XP_012607484.1	NP_001382593.1
OG0015941	XP_012607416.1	NP_001264157.1
OG0015942	XP_012607298.1	XP_001061373.3
OG0015943	XP_012607307.1	NP_001389417.1
OG0015944	XP_012607459.1	NP_001162104.1
OG0015945	XP_012607439.1	NP_001100793.2
OG0015946	XP_012621005.1	NP_001395937.1
OG0015947	XP_020146119.1	NP_113762.1
OG0015948	XP_012620984.1	XP_038950338.1, NP_001019915.1
OG0015949	XP_020145978.1	NP_001101851.1
OG0015950	XP_012643192.1	NP_001100320.1
OG0015951	XP_012635708.1	NP_077336.3
OG0015952	XP_012595216.1	NP_001014790.1
OG0015953	XP_020137509.1	NP_037320.1
OG0015954	XP_012600982.1	NP_001102677.2
OG0015955	XP_012600845.1	XP_006244034.1
OG0015956	XP_020141072.1	NP_001178546.2, XP_063121373.1
OG0015957	XP_012597619.1	NP_062258.2
OG0015958	XP_012625691.1	XP_038937573.1, NP_001128037.1
OG0015959	XP_012625729.1	NP_001101665.2
OG0015960	XP_012642301.1	NP_001388818.1, XP_017451688.3
OG0015961	XP_012641989.1	NP_001414322.1
OG0015962	XP_012641900.1	XP_063130834.1
OG0015963	XP_012641707.1	NP_001401916.1
OG0015964	XP_012641624.1	NP_001094328.2
OG0015965	XP_012622424.1	NP_001400853.1
OG0015966	XP_012622384.1	NP_001100763.1
OG0015967	XP_012622346.1	NP_001100322.1
OG0015968	XP_012622317.1	NP_001178811.1
OG0015969	XP_012622325.1	NP_001009669.1
OG0015970	XP_012643233.1	NP_001400725.1
OG0015971	XP_012643209.1	XP_017451335.1, NP_001166909.1
OG0015972	XP_012643199.1	NP_001014117.1, XP_006243688.1
OG0015973	XP_020141597.1	XP_038938494.1
OG0015974	XP_012617838.1	NP_001121112.1
OG0015975	XP_012617839.1	XP_236501.3
OG0015976	XP_012617843.1	NP_001385823.1
OG0015977	XP_012617873.1	NP_001178928.1
OG0015978	XP_012638299.1	XP_017446748.1
OG0015979	XP_012638310.1	NP_604452.1
OG0015980	XP_012629841.1	XP_038957753.1
OG0015981	XP_012629835.1	NP_001101148.1
OG0015982	XP_012595229.1	NP_001103006.1
OG0015983	XP_012595217.1	NP_113843.1
OG0015984	XP_012610703.1	NP_062189.1
OG0015985	XP_012636044.1	NP_570826.1
OG0015986	XP_012598347.1	XP_230857.6
OG0015987	XP_012591425.2	XP_063129791.1
OG0015988	XP_012635441.1	NP_001101255.1
OG0015989	XP_012635497.2	NP_001414651.1
OG0015990	XP_012635512.1	NP_001101254.1
OG0015991	XP_012635565.1	NP_001178784.1
OG0015992	XP_020137472.1	XP_038962781.1
OG0015993	XP_012636285.1	NP_001128024.1
OG0015994	XP_012636273.1	NP_062020.2
OG0015995	XP_012636276.2	NP_001258249.1, XP_008760477.1
OG0015996	XP_012610576.1	NP_001093999.1
OG0015997	XP_012610670.1	NP_001005541.1
OG0015998	XP_012610733.1	NP_001099981.1
OG0015999	XP_012610593.1	NP_001004281.1
OG0016000	XP_012610609.1	NP_001386550.1
OG0016001	XP_012610518.1	XP_063139893.1
OG0016002	XP_012610504.2	XP_038962791.1
OG0016003	XP_012610637.1	NP_001004230.1
OG0016004	XP_012636374.1	NP_001101268.1
OG0016005	XP_012636328.1	NP_001102432.1
OG0016006	XP_012598381.1	NP_001100012.1
OG0016007	XP_012598364.1	NP_001101272.1
OG0016008	XP_012615801.1	NP_001129273.1
OG0016009	XP_012621617.1	NP_001001517.1
OG0016010	XP_012621599.1	NP_001102079.1
OG0016011	XP_012621593.1	NP_001101274.1
OG0016012	XP_020137652.1	XP_006235773.1
OG0016013	XP_012625886.1	NP_899159.1
OG0016014	XP_012608452.1	NP_001103034.1
OG0016015	XP_012628421.1	NP_001011961.1
OG0016016	XP_012610087.1	XP_063140866.1
OG0016017	XP_012599487.1	NP_001388042.1
OG0016018	XP_020138364.1	NP_001032620.1, NP_001399513.1
OG0016019	XP_012594807.1	NP_001029316.1
OG0016020	XP_012616403.1	NP_001019535.1
OG0016021	XP_012608750.1	NP_001292983.1
OG0016022	XP_012611159.1	NP_001386096.1, XP_063123388.1
OG0016024	XP_012598135.1	NP_001004262.1
OG0016025	XP_012598138.1	XP_063138961.1
OG0016026	XP_012598137.1	NP_001101146.1
OG0016027	XP_012603561.2	NP_001037728.1
OG0016028	XP_012607618.1, XP_012607754.1	XP_063127988.1
OG0016029	XP_012597757.1	NP_062179.2
OG0016030	XP_012599511.1	NP_001032876.1
OG0016031	XP_012599486.1	NP_001107042.1
OG0016032	XP_012592298.1	NP_001386449.1
OG0016033	XP_012626135.2	NP_073187.1
OG0016034	XP_012630924.1	NP_001099515.1
OG0016035	XP_012630816.1	NP_001020313.2
OG0016036	XP_012630803.1	XP_006252159.1
OG0016037	XP_012630797.1	NP_543164.2
OG0016038	XP_012637563.2	NP_058725.1
OG0016039	XP_012629764.1	NP_064697.2
OG0016040	XP_012594808.1	NP_112385.1
OG0016041	XP_012594716.1	NP_001100747.1
OG0016042	XP_012594694.1	NP_001381675.1
OG0016044	XP_012604880.1	NP_001129068.1
OG0016045	XP_012604910.1	NP_001382071.1
OG0016046	XP_012604878.1	NP_001386260.1
OG0016047	XP_012604952.1	NP_001009674.1
OG0016048	XP_020143637.1	XP_002730099.1
OG0016049	XP_012604840.1	NP_114184.2
OG0016050	XP_020143726.1	XP_038939336.1
OG0016051	XP_012616409.1	NP_001012134.1
OG0016052	XP_020143692.1	XP_017451979.1
OG0016053	XP_012609956.1	XP_017452394.2
OG0016054	XP_012611151.1, XP_012611152.1	NP_001386304.1
OG0016055	XP_012611142.1	NP_001032286.1
OG0016056	XP_012632045.1	NP_446382.1
OG0016057	XP_012632046.1	NP_113889.1
OG0016058	XP_012618318.1	NP_001099820.1
OG0016060	XP_020138765.1	XP_222254.5
OG0016061	XP_012635191.1	XP_008767418.1
OG0016062	XP_012637599.1	NP_075592.1, XP_038945669.1
OG0016063	XP_020138722.1	XP_006249367.1, NP_001101804.1
OG0016064	XP_020138756.1	NP_001163867.1
OG0016065	XP_012637756.1	NP_112628.2
OG0016066	XP_020138549.1	NP_973720.2
OG0016067	XP_012637783.1	NP_001100611.1
OG0016068	XP_020138680.1	XP_038945174.1
OG0016069	XP_012633825.1	NP_115792.2
OG0016070	XP_020138521.1	NP_001157515.1
OG0016072	XP_012633822.1	NP_446413.1
OG0016073	XP_012611946.1	NP_001013064.1, XP_063127282.1
OG0016074	XP_012611936.1	NP_001162135.1
OG0016075	XP_012611980.1	NP_001402711.1
OG0016076	XP_012612093.1	NP_001014005.1
OG0016077	XP_012612095.1	NP_036801.1
OG0016079	XP_012611975.1	NP_001385866.1
OG0016080	XP_012619255.1	NP_001178857.1
OG0016081	XP_012619266.1	XP_006249584.1, NP_446194.1
OG0016083	XP_012619322.1	NP_001007731.1
OG0016084	XP_012619354.1	NP_001100705.1
OG0016085	XP_012619374.1	NP_001037693.1
OG0016086	XP_012632188.1	XP_038955193.1, NP_001389147.1
OG0016087	XP_012631972.1	NP_446065.2
OG0016088	XP_020140912.1	NP_001124485.1
OG0016089	XP_012632043.1	NP_446383.4
OG0016090	XP_012632088.1	NP_001012019.1
OG0016091	XP_012632090.1	NP_001406830.1
OG0016092	XP_012632064.1	NP_001161278.2
OG0016093	XP_012632131.1	NP_001008285.1
OG0016094	XP_012596941.1	NP_631926.1
OG0016096	XP_012618271.2	XP_038936312.1
OG0016097	XP_012619557.1	NP_001100266.1
OG0016098	XP_012602654.1	NP_001258205.1
OG0016099	XP_012603771.1	XP_038962849.1
OG0016100	XP_012603730.1	NP_001264106.1
OG0016101	XP_020143342.1	NP_113821.2
OG0016102	XP_012638657.1	XP_006237493.1
OG0016104	XP_012638599.1	NP_071603.2
OG0016105	XP_012616069.1	NP_444177.1
OG0016106	XP_012615948.1	NP_001388753.1
OG0016107	XP_012615874.1	NP_001100089.1
OG0016108	XP_012595437.1	NP_599154.1
OG0016109	XP_020140968.1	NP_001128188.1
OG0016110	XP_012610997.1	NP_579840.2, XP_038962884.1
OG0016111	XP_012629890.1	NP_001102120.1, XP_038963833.1
OG0016112	XP_020143336.1	NP_001015005.2
OG0016113	XP_012629873.2	NP_001385805.1
OG0016114	XP_012609198.1	XP_038963627.1, NP_001166980.1
OG0016115	XP_020143203.1	NP_001011969.1
OG0016116	XP_012631283.1	NP_001385935.1
OG0016117	XP_012640971.1	NP_058860.2
OG0016118	XP_012631289.1	NP_001178908.1
OG0016119	XP_012640950.1	XP_063142444.1, NP_001107255.1
OG0016120	XP_012640946.1	NP_001009419.1
OG0016121	XP_012640942.1	NP_036945.2
OG0016122	XP_012594969.1	NP_001102726.1
OG0016123	XP_012594945.1	NP_001102727.1
OG0016124	XP_020143327.1	XP_063120020.1, NP_001102220.1
OG0016125	XP_012637887.1	NP_203503.2
OG0016126	XP_012608999.1	NP_001177998.1
OG0016127	XP_012612282.1	NP_001020080.1
OG0016128	XP_012614369.1	NP_001013240.1
OG0016129	XP_012616690.1	NP_112255.1
OG0016130	XP_012616741.1	XP_038934850.1
OG0016131	XP_012620381.1	NP_877977.1
OG0016132	XP_012616914.1	NP_001258171.1
OG0016133	XP_012617290.1	NP_001102221.1
OG0016134	XP_012617573.1	XP_017450819.1
OG0016135	XP_012618386.1	NP_001008815.1
OG0016136	XP_012618418.1	NP_001041335.2
OG0016137	XP_012618431.1	NP_001014289.1
OG0016138	XP_012618567.1	NP_001008809.2
OG0016139	XP_012618888.1	XP_006242517.1
OG0016140	XP_012619033.1	NP_001005545.1
OG0016141	XP_012619583.1	NP_001295565.1
OG0016142	XP_012619653.1	NP_001170797.2
OG0016143	XP_012619708.1	NP_001101586.1
OG0016144	XP_012612170.2	NP_001019527.1
OG0016145	XP_012628443.1	NP_001102635.1
OG0016146	XP_012625042.1	NP_852097.1
OG0016147	XP_012626815.1	NP_036871.3
OG0016148	XP_012627131.1	NP_001099670.1
OG0016149	XP_012636768.1	NP_001099772.1
OG0016150	XP_020136064.1	NP_001258042.1, XP_063137311.1
OG0016151	XP_012621178.1	NP_001012072.1
OG0016152	XP_012621577.1	NP_665712.1
OG0016153	XP_012621965.1	NP_059061.1
OG0016154	XP_012622373.1	NP_001101994.1
OG0016155	XP_012622629.1	NP_001020938.1
OG0016156	XP_012622958.1	XP_038957347.1, NP_001388049.1
OG0016157	XP_012623187.1	NP_001388162.1
OG0016158	XP_012623060.1	NP_001388198.1
OG0016159	XP_012623104.1	NP_001099825.1
OG0016160	XP_012623148.1	NP_001037746.1
OG0016161	XP_012623351.1	NP_001101061.1
OG0016162	XP_012623604.1	NP_001388552.1
OG0016163	XP_012623660.1	NP_001101064.1
OG0016164	XP_012623750.1	NP_001028871.2
OG0016165	XP_012623901.1	NP_001102398.1
OG0016166	XP_012624122.1	XP_038936244.1, NP_001129185.1
OG0016167	XP_012624194.1	NP_001099829.2
OG0016168	XP_012625489.1	NP_001121555.1
OG0016169	XP_012628481.1	NP_001102638.1
OG0016170	XP_012625977.1	NP_001388553.1
OG0016171	XP_012625938.1	NP_001101076.2
OG0016172	XP_012626062.1	NP_062222.2, XP_006231620.1
OG0016173	XP_012626192.1	NP_001407019.1
OG0016174	XP_012626232.1	NP_001099837.2
OG0016175	XP_012626629.1	NP_598262.2
OG0016176	XP_012630453.1	NP_001102639.1
OG0016177	XP_012594596.1	NP_001402930.1
OG0016178	XP_012636740.1	XP_038939035.1
OG0016179	XP_012636746.1	NP_001388001.1, XP_038957166.1
OG0016180	XP_012636833.2	XP_038962623.1
OG0016181	XP_012636838.1	XP_063119870.1, NP_001137330.1
OG0016182	XP_012636895.1	NP_037065.1
OG0016183	XP_012602439.1	NP_511178.1
OG0016184	XP_012602427.1	NP_001385701.1
OG0016185	XP_012600032.1	NP_001386373.1
OG0016186	XP_012599995.1	NP_113851.1
OG0016187	XP_012645469.1	NP_001014784.1
OG0016188	XP_012628268.1	NP_001013056.1
OG0016189	XP_012629534.1	NP_110484.1
OG0016190	XP_012629551.1	NP_001008772.2
OG0016191	XP_012600123.1	NP_789827.3
OG0016192	XP_012641819.2	NP_001386411.1
OG0016193	XP_012641822.2	NP_852143.1
OG0016194	XP_012590805.1	NP_001101367.1
OG0016195	XP_012606945.1	NP_001402017.1
OG0016196	XP_012629698.1	NP_001011972.1
OG0016197	XP_012628329.1	XP_063117332.1
OG0016198	XP_012628335.1	NP_001387886.1
OG0016199	XP_012621881.1	NP_001129317.1
OG0016200	XP_012623820.1	NP_001363881.1
OG0016201	XP_012594814.1	NP_065204.2
OG0016202	XP_012598336.1	NP_001386199.1
OG0016203	XP_012621795.1	NP_001161996.1, XP_063139386.1
OG0016204	XP_012621803.1	NP_001386420.1
OG0016205	XP_020141531.1	NP_001388874.1
OG0016206	XP_012621843.1	NP_001099214.2
OG0016207	XP_012621880.1	NP_001103109.1
OG0016208	XP_012621904.1	NP_598279.1
OG0016209	XP_012621932.1	NP_112307.2
OG0016210	XP_012621941.1	XP_006234859.1
OG0016211	XP_012621950.2	XP_038962422.1
OG0016212	XP_012621956.1	XP_017447688.1
OG0016213	XP_012621960.1	XP_063141038.1
OG0016214	XP_020141571.1	NP_001389208.1
OG0016215	XP_012622123.1	XP_038962754.1
OG0016216	XP_012622112.1	NP_059015.2
OG0016217	XP_012622134.1	NP_001258212.1
OG0016218	XP_012622172.1	NP_001020885.1
OG0016219	XP_012618991.2	NP_001257546.1
OG0016220	XP_012618986.1	NP_001102675.1
OG0016221	XP_012618962.2	NP_113924.2
OG0016222	XP_012638518.1	NP_001007753.1
OG0016223	XP_012614163.1	NP_071981.1
OG0016224	XP_012614199.1	NP_001382573.1
OG0016225	XP_012614129.1	NP_001100301.1
OG0016226	XP_012614190.1	NP_064475.1, XP_063122114.1
OG0016227	XP_020141654.1	NP_001101624.1
OG0016228	XP_012623696.1	NP_001400458.1
OG0016229	XP_012603725.1	NP_001014232.1
OG0016230	XP_012590929.1	NP_001102765.1
OG0016231	XP_012614151.1	XP_006243362.1
OG0016232	XP_012636325.1	NP_001100582.1
OG0016233	XP_012636392.1	NP_001138474.1
OG0016234	XP_020140270.1	NP_570834.2
OG0016235	XP_012641477.1	NP_062144.2
OG0016236	XP_012619918.1	NP_001019406.2
OG0016237	XP_012636313.1	XP_003751060.1
OG0016238	XP_012636372.1	NP_001032424.2
OG0016239	XP_012636339.1	NP_001413921.1
OG0016240	XP_012602504.1	NP_001101783.1
OG0016241	XP_020140368.1	XP_006248126.1
OG0016242	XP_012605286.1	NP_445954.2
OG0016243	XP_012634507.1	XP_006256302.1, NP_663712.1
OG0016244	XP_012635499.1	XP_006256345.1, NP_001011945.2
OG0016245	XP_012619913.1	NP_077376.2
OG0016246	XP_012635206.2	NP_001385606.1
OG0016247	XP_012621643.1	NP_001035970.1
OG0016248	XP_012621645.2	NP_071587.2
OG0016249	XP_012621686.1	XP_003749444.1
OG0016250	XP_012634456.1	NP_001414563.1
OG0016252	XP_012626364.1	XP_038947751.1
OG0016253	XP_012599243.1	XP_006250770.1
OG0016254	XP_020139396.1	NP_001258045.1
OG0016255	XP_012632634.1	NP_001385789.1
OG0016256	XP_012632673.1	XP_038944797.1
OG0016257	XP_012632650.1	NP_001100563.1
OG0016258	XP_012642886.1	NP_001127953.1
OG0016259	XP_012636004.1	NP_077345.1
OG0016260	XP_012635934.1	NP_001012017.1
OG0016261	XP_012635893.1	NP_001020573.1
OG0016262	XP_012635827.1	NP_001008337.1, XP_038944232.1
OG0016263	XP_012635821.1	NP_001102524.1
OG0016264	XP_012635799.1	XP_063127008.1
OG0016265	XP_012635762.1	XP_038943945.1
OG0016266	XP_012645051.1	NP_001099340.1
OG0016267	XP_012638201.1	XP_006232550.1
OG0016268	XP_012600659.1	XP_006248593.1
OG0016269	XP_012645731.1	NP_001258431.2
OG0016270	XP_012599683.1	NP_001387765.1
OG0016271	XP_012599687.2	NP_001402773.1
OG0016272	XP_012629582.1	NP_001034811.2
OG0016273	XP_020145619.1	XP_006227849.1
OG0016274	XP_012592444.1	XP_063137479.1
OG0016275	XP_012592382.1	NP_620221.2
OG0016276	XP_012592354.1	XP_017453458.1, NP_001128007.1
OG0016277	XP_012592353.1	NP_067710.1, XP_063126828.1
OG0016278	XP_012592302.1	NP_001385793.1
OG0016279	XP_020142190.1	NP_037258.1, XP_006248600.1
OG0016280	XP_012645107.1	NP_037030.2
OG0016281	XP_012645080.1	XP_006248588.1
OG0016282	XP_012600653.1	NP_113887.3
OG0016283	XP_012629816.1	NP_570827.2
OG0016284	XP_012638226.1	NP_001386692.1
OG0016285	XP_012634670.1	NP_001386397.1
OG0016286	XP_020141829.1	NP_001386631.1
OG0016287	XP_012634711.1	XP_006232288.1
OG0016288	XP_012623940.1	NP_001387678.1
OG0016289	XP_012623911.1	XP_006253936.1
OG0016290	XP_012623925.1	NP_758835.1
OG0016291	XP_012609094.1	NP_001406527.1
OG0016292	XP_012609025.1	NP_037239.1, XP_038951315.1
OG0016293	XP_012609171.1	XP_038952366.2
OG0016294	XP_012609077.1	XP_038951803.1, NP_001008774.2
OG0016295	XP_012609015.1	NP_001414343.1
OG0016296	XP_012609145.1	XP_006253834.1
OG0016297	XP_012609127.1	NP_001178029.1
OG0016298	XP_012609064.1	XP_008769782.1, NP_001292104.1
OG0016299	XP_012597509.1	NP_001102887.1
OG0016300	XP_012593163.1	NP_001387529.1
OG0016301	XP_012635397.1	NP_001037741.1
OG0016302	XP_012591162.1	NP_001177999.2
OG0016303	XP_012637328.1	XP_017447807.2
OG0016304	XP_012637319.1	NP_001178675.1
OG0016305	XP_012598191.1	NP_113798.1
OG0016306	XP_012600742.1	NP_001102052.1
OG0016307	XP_012637323.1	NP_001019431.1
OG0016308	XP_012637381.1	NP_446332.2
OG0016309	XP_012637411.1	NP_001385922.1
OG0016310	XP_012608900.1	NP_001099356.1
OG0016311	XP_012608821.1	NP_001178832.1
OG0016312	XP_012641264.1	NP_062091.1
OG0016313	XP_012632307.1	NP_114474.1
OG0016314	XP_012641327.1	NP_543169.1
OG0016315	XP_012624577.1	XP_038940238.1
OG0016316	XP_012595766.1	NP_001102779.1
OG0016317	XP_012632308.1	NP_001386109.1
OG0016318	XP_012594542.1	NP_001101689.1
OG0016319	XP_012594503.1	NP_001100383.2
OG0016320	XP_012594423.1	XP_038940773.1
OG0016321	XP_020143643.1	XP_063123675.1, NP_001404411.1
OG0016322	XP_012594415.1	NP_001258114.1
OG0016323	XP_020143814.1	XP_038940526.1
OG0016324	XP_012606900.1	XP_038940540.1
OG0016325	XP_020143804.1	NP_001388545.1
OG0016326	XP_012640634.1	NP_001414713.1
OG0016327	XP_012640640.1	NP_036949.1
OG0016328	XP_012595578.1	NP_001101697.1
OG0016329	XP_012595577.1	NP_775163.1, XP_063122813.1
OG0016330	XP_012632394.1	NP_001007713.1
