Orthogroup	Microcebus_murinus	Myotis_lucifugus
OG0016236	XP_012619918.1	XP_006105878.1
OG0016238	XP_012636372.1	XP_023604132.1
OG0016239	XP_012636339.1	XP_006107315.1
OG0016240	XP_012602504.1	XP_023601363.1
OG0016241	XP_020140368.1	XP_006104326.1
OG0016242	XP_012605286.1	XP_014302843.1
OG0016243	XP_012634507.1	XP_006099980.1
OG0016244	XP_012635499.1	XP_023619328.1
OG0016245	XP_012619913.1	XP_006096019.1
OG0016247	XP_012621643.1	XP_006098102.1
OG0016248	XP_012621645.2	XP_006098103.1
OG0016249	XP_012621686.1	XP_006101436.1
OG0016250	XP_012634456.1	XP_006096662.3
OG0016252	XP_012626364.1	XP_006084637.1
OG0016253	XP_012599243.1	XP_023606079.1
OG0016255	XP_012632634.1	XP_006090128.1
OG0016257	XP_012632650.1	XP_006090142.1
OG0016258	XP_012642886.1	XP_006094489.1
OG0016259	XP_012636004.1	XP_023611571.1
OG0016261	XP_012635893.1	XP_006092905.1
OG0016262	XP_012635827.1	XP_014314714.1
OG0016263	XP_012635821.1	XP_023613064.1
OG0016264	XP_012635799.1	XP_006092871.1
OG0016265	XP_012635762.1	XP_023606294.1
OG0016266	XP_012645051.1	XP_006084856.1
OG0016267	XP_012638201.1	XP_023601090.1
OG0016268	XP_012600659.1	XP_006084833.1
OG0016269	XP_012645731.1	XP_014308857.2
OG0016270	XP_012599683.1	XP_006081634.1
OG0016271	XP_012599687.2	XP_006081535.1
OG0016272	XP_012629582.1	XP_006081516.1
OG0016273	XP_020145619.1	XP_023607641.1
OG0016274	XP_012592444.1	XP_023606258.1
OG0016275	XP_012592382.1	XP_014307779.1
OG0016276	XP_012592354.1	XP_023606383.1
OG0016278	XP_012592302.1	XP_006084892.1
OG0016279	XP_020142190.1	XP_023606251.1
OG0016280	XP_012645107.1	XP_023606250.1
OG0016281	XP_012645080.1	XP_006084853.1
OG0016282	XP_012600653.1	XP_006084837.2
OG0016283	XP_012629816.1	XP_023606244.1
OG0016284	XP_012638226.1	XP_023599775.1
OG0016285	XP_012634670.1	XP_014311486.1
OG0016286	XP_020141829.1	XP_006088925.1
OG0016287	XP_012634711.1	XP_006088913.1
OG0016288	XP_012623940.1	XP_023607138.1
OG0016289	XP_012623911.1	XP_023607136.1
OG0016290	XP_012623925.1	XP_006085773.1
OG0016291	XP_012609094.1	XP_023602049.1
OG0016292	XP_012609025.1	XP_014301707.1
OG0016293	XP_012609171.1	XP_023613183.1
OG0016294	XP_012609077.1	XP_006092983.1
OG0016295	XP_012609015.1	XP_006091828.1
OG0016296	XP_012609145.1	XP_006091811.1
OG0016297	XP_012609127.1	XP_023612256.1
OG0016298	XP_012609064.1	XP_006091807.1
OG0016299	XP_012597509.1	XP_014303399.1
OG0016300	XP_012593163.1	XP_006099404.1
OG0016301	XP_012635397.1	XP_023611893.1
OG0016302	XP_012591162.1	XP_023599378.1
OG0016303	XP_012637328.1	XP_006083232.1
OG0016304	XP_012637319.1	XP_023599279.1
OG0016305	XP_012598191.1	XP_014313482.1
OG0016306	XP_012600742.1	XP_023599561.1
OG0016307	XP_012637323.1	XP_023601027.1
OG0016308	XP_012637381.1	XP_023600676.1
OG0016309	XP_012637411.1	XP_006083175.1
OG0016310	XP_012608900.1	XP_014302095.2
OG0016311	XP_012608821.1	XP_006083151.1
OG0016312	XP_012641264.1	XP_006083103.1
OG0016313	XP_012632307.1	XP_023617884.1
OG0016314	XP_012641327.1	XP_006083130.1
OG0016315	XP_012624577.1	XP_006082501.1
OG0016316	XP_012595766.1	XP_006110109.1
OG0016317	XP_012632308.1	XP_023617882.1
OG0016318	XP_012594542.1	XP_006082443.1
OG0016319	XP_012594503.1	XP_006082451.1
OG0016320	XP_012594423.1	XP_006082475.1
OG0016321	XP_020143643.1	XP_023618941.1
OG0016322	XP_012594415.1	XP_023618924.1
OG0016323	XP_020143814.1	XP_023619034.1
OG0016324	XP_012606900.1	XP_023616614.1
OG0016325	XP_020143804.1	XP_006082546.1
OG0016326	XP_012640634.1	XP_006082558.1
OG0016327	XP_012640640.1	XP_014320035.1
OG0016328	XP_012595578.1	XP_006082593.1
OG0016330	XP_012632394.1	XP_006082423.1
OG0016332	XP_012614215.1	XP_006096975.1
OG0016333	XP_012627855.1	XP_006103257.1
OG0016334	XP_012637202.1	XP_014303937.1
OG0016335	XP_012601050.1	XP_014306058.1
OG0016337	XP_012600752.2	XP_006104754.1
OG0016338	XP_012600753.1	XP_023601627.1
OG0016339	XP_012600769.1	XP_006104752.1
OG0016340	XP_012624111.1	XP_006103836.1
OG0016341	XP_012623976.1	XP_006103318.1
OG0016342	XP_012604647.1	XP_006096960.1
OG0016344	XP_012643564.1	XP_023615800.1
OG0016345	XP_012591701.1	XP_006110007.2
OG0016346	XP_012610783.1	XP_006082895.1
OG0016347	XP_012594111.2	XP_023620619.1
OG0016348	XP_012623101.1	XP_006084755.1
OG0016349	XP_012595077.1	XP_006110137.1
OG0016350	XP_020140528.1	XP_014314134.1
OG0016351	XP_012620193.1	XP_023612269.1
OG0016352	XP_012620228.1	XP_006082137.1
OG0016353	XP_012637943.1	XP_023612195.1
OG0016355	XP_012640306.1	XP_006104172.1
OG0016356	XP_012640199.1	XP_006088632.1
OG0016357	XP_012640167.1	XP_006088621.1
OG0016358	XP_012640081.1	XP_006085673.1
OG0016359	XP_012612325.1	XP_006085712.1
OG0016360	XP_012592116.1	XP_023620914.1
OG0016361	XP_012637273.1	XP_014312903.2
OG0016362	XP_012639846.1	XP_006090631.1
OG0016363	XP_012593557.1	XP_023616714.1
OG0016364	XP_012593510.1	XP_023616673.1
OG0016365	XP_012593616.1	XP_023616707.1
OG0016366	XP_012602060.1	XP_023615767.1
OG0016367	XP_020140746.1	XP_006096204.2
OG0016368	XP_012594234.1	XP_006082910.2
OG0016369	XP_012591715.1	XP_006082984.1
OG0016370	XP_012591676.1	XP_006083039.1
OG0016371	XP_012591673.1	XP_023620160.1
OG0016372	XP_012591648.1	XP_006082940.1
OG0016373	XP_012639790.1	XP_023620787.1
OG0016374	XP_020140450.1	XP_023620488.1
OG0016375	XP_012612253.1	XP_006084764.1
OG0016376	XP_012622860.1	XP_006084744.1
OG0016377	XP_012622892.1	XP_023606216.1
OG0016378	XP_012643350.1	XP_023612729.1
OG0016379	XP_012606607.1	XP_006082405.2
OG0016380	XP_012606489.1	XP_006082333.1
OG0016381	XP_012606250.1	XP_023612642.1
OG0016382	XP_012605993.1	XP_006082315.1
OG0016383	XP_012594820.1	XP_014315762.1
OG0016384	XP_012605838.1	XP_006082164.1
OG0016385	XP_012637941.1	XP_006082372.1
OG0016386	XP_012635357.1	XP_006101483.1
OG0016387	XP_012608793.1	XP_014310423.1
OG0016388	XP_012608777.1	XP_006087792.1
OG0016389	XP_012612644.1	XP_006087746.1
OG0016390	XP_012612728.1	XP_006087732.1
OG0016391	XP_012612723.1	XP_023608777.1
OG0016392	XP_012613627.1	XP_006087716.1
OG0016393	XP_012597736.1	XP_006096268.2
OG0016394	XP_020140649.1	XP_006082971.1
OG0016396	XP_012592005.1	XP_014307453.1
OG0016397	XP_012639609.1	XP_006086235.1
OG0016398	XP_012624611.1	XP_006109784.1
OG0016401	XP_012600209.2	XP_006094477.2
OG0016402	XP_012639336.1	XP_023608143.1
OG0016403	XP_012599046.1	XP_006100973.1
OG0016404	XP_012640352.1	XP_023615986.1, XP_006096402.1
OG0016405	XP_012606496.1	XP_023612552.1
OG0016406	XP_012615872.1	XP_023605757.1
OG0016407	XP_012643524.1	XP_023603506.1
OG0016408	XP_012603378.1	XP_006103915.1
OG0016410	XP_012592146.1	XP_023599324.1
OG0016412	XP_012609517.2	XP_006108088.1
OG0016413	XP_012629894.1	XP_023605810.1
OG0016415	XP_012625892.1	XP_006095515.1
OG0016416	XP_012614327.1	XP_006110190.1
OG0016417	XP_012605500.1	XP_006110013.1
OG0016418	XP_012617817.1, XP_020143606.1	XP_014321885.1
OG0016420	XP_020140836.1	XP_023615768.1
OG0016422	XP_020143024.1	XP_006095822.2
OG0016423	XP_012619401.2	XP_006104943.1
OG0016425	XP_012597274.1	XP_014323234.2
OG0016426	XP_012634623.1	XP_023619996.1, XP_023619995.1
OG0016428	XP_012597603.1	XP_014321839.1
OG0016430	XP_012610950.2	XP_006083028.1
OG0016432	XP_012593640.1	XP_006106578.1
OG0016433	XP_012620738.1	XP_006094250.1
OG0016434	XP_012621407.1	XP_006100896.2
OG0016435	XP_012642277.1	XP_023602058.1
OG0016442	XP_012633804.1	XP_023604877.1
OG0016453	XP_020139373.1	XP_006107111.3
OG0016454	XP_012640006.1	XP_006101973.1
OG0016455	XP_012594260.1	XP_006098623.1
OG0016456	XP_012644735.1	XP_023606666.1
OG0016459	XP_012617583.1	XP_006100237.1
OG0016460	XP_012596677.2	XP_006088483.1
OG0016462	XP_012602448.1	XP_006099055.1
OG0016463	XP_012618480.1	XP_006095883.1
OG0016465	XP_012618112.1	XP_006100027.1
OG0016466	XP_012616530.1	XP_023619566.1
OG0016467	XP_012598621.1	XP_023612614.1
OG0016468	XP_012624742.2	XP_023602580.1
OG0016469	XP_020140072.1	XP_006100333.3
OG0016470	XP_012603024.1	XP_006093970.2
OG0016471	XP_012623444.1	XP_006101408.1
OG0016472	XP_012603977.1	XP_006095470.2
OG0016473	XP_020143337.1	XP_014307241.1, XP_006084305.1
OG0016475	XP_012638957.1	XP_006087212.1
OG0016477	XP_012597743.1	XP_006096254.1
OG0016478	XP_020145185.1	XP_006101292.1
OG0016479	XP_020138295.1	XP_006097423.1
OG0016481	XP_012622601.1	XP_014312237.1
OG0016482	XP_012619638.1	XP_023600561.1
OG0016483	XP_012628851.1	XP_006109880.1
OG0016486	XP_012641892.1	XP_023614528.1
OG0016490	XP_012617428.1, XP_012622282.1	XP_023608433.1
OG0016492	XP_012605433.1	XP_006092088.1
OG0016493	XP_012605435.1, XP_012605436.1	XP_014313927.1
OG0016495	XP_012641872.2	XP_006094599.1
OG0016499	XP_012598308.1	XP_006087594.1
OG0016500	XP_012643322.1	XP_006091996.1, XP_014306319.1
OG0016506	XP_012630092.1	XP_023616363.1
OG0016507	XP_012644348.1	XP_006097460.1
OG0016508	XP_012600914.1	XP_006087211.1
OG0016509	XP_012609281.1	XP_006089248.1
OG0016510	XP_012609297.1	XP_006089263.1
OG0016512	XP_012592441.1	XP_023620348.1
OG0016513	XP_012592482.1	XP_006101118.1
OG0016514	XP_012593208.1	XP_006094196.1
OG0016515	XP_020139009.1	XP_023604846.1, XP_023600434.1
OG0016516	XP_012613550.1	XP_023600477.1
OG0016517	XP_012605736.1	XP_006109405.1
OG0016518	XP_012626294.1	XP_014305776.1
OG0016523	XP_012616819.1	XP_006106196.1
OG0016525	XP_012616197.1	XP_006102703.1
OG0016528	XP_012630512.1	XP_023618093.1
OG0016529	XP_012630602.1	XP_006096045.1
OG0016530	XP_012624188.1	XP_023614089.1
OG0016532	XP_012632806.1	XP_006102057.1
OG0016534	XP_012604515.1	XP_014309319.1
OG0016535	XP_012604405.1	XP_006086538.1
OG0016536	XP_020137952.1	XP_023607819.1
OG0016538	XP_012631111.1	XP_023603851.1
OG0016540	XP_020145817.1	XP_014308197.1
OG0016542	XP_012624129.1	XP_006094091.1
OG0016543	XP_012643153.1	XP_006094127.3
OG0016545	XP_012622281.1	XP_006081610.1
OG0016549	XP_012610029.1	XP_023611902.1
OG0016550	XP_012622226.2	XP_006081348.1
OG0016551	XP_012620088.2	XP_014304144.1
OG0016554	XP_012592940.1	XP_006093338.1
OG0016558	XP_012620159.1	XP_014321010.1
OG0016559	XP_012631166.1	XP_023604923.1
OG0016561	XP_020136088.1	XP_023602025.1
OG0016563	XP_012603487.1	XP_023613684.1
OG0016565	XP_020141127.1	XP_006109682.1
OG0016566	XP_012627837.1	XP_006101835.1
OG0016568	XP_012605052.1	XP_006093542.1
OG0016569	XP_012634812.1	XP_006102841.3
OG0016571	XP_020144200.1	XP_023610415.1
OG0016572	XP_012631811.2	XP_014305166.1
OG0016576	XP_012646962.1	XP_023600020.1
OG0016577	XP_012592704.1	XP_023603876.1
OG0016578	XP_012591175.1	XP_023616874.1
OG0016580	XP_012604784.1	XP_006087116.1
OG0016582	XP_012597788.1	XP_006099519.1
OG0016583	XP_012592605.1	XP_023616873.1
OG0016584	XP_020137207.1	XP_014315023.1
OG0016585	XP_012619570.1	XP_014310832.2
OG0016586	XP_012619550.1	XP_023609177.1
OG0016587	XP_012597649.1	XP_006088343.3
OG0016588	XP_012597681.2	XP_023609236.1
OG0016589	XP_012614608.1	XP_006081568.1
OG0016590	XP_012614850.1	XP_023614526.1
OG0016591	XP_020137204.1	XP_006081107.1
OG0016592	XP_012614788.1	XP_006081580.1
OG0016596	XP_012635670.1	XP_006105369.1
OG0016598	XP_012599114.1	XP_006090464.2
OG0016600	XP_012599018.1	XP_014321775.2
OG0016601	XP_012599012.1	XP_023620205.1
OG0016608	XP_012637062.2	XP_006089997.2
OG0016612	XP_012595888.1	XP_006106263.1
OG0016613	XP_012601693.1	XP_006102210.1
OG0016614	XP_012601563.1	XP_023610042.1
OG0016615	XP_020137917.1	XP_023610028.1
OG0016617	XP_012628946.1	XP_006110081.1
OG0016618	XP_012622530.1	XP_006085881.1
OG0016620	XP_012601191.2	XP_006085382.1
OG0016621	XP_012622510.1	XP_006085874.2
OG0016622	XP_012613407.1	XP_006097041.1
OG0016623	XP_012611595.1	XP_014313330.1
OG0016624	XP_012598177.1	XP_014309703.1
OG0016625	XP_012594096.1	XP_006106035.1
OG0016631	XP_012627722.1	XP_006088152.2
OG0016633	XP_012621237.1	XP_006095002.1
OG0016634	XP_012621242.1	XP_006095009.1
OG0016635	XP_012627647.1	XP_006107710.1
OG0016643	XP_012634333.1	XP_006106827.1
OG0016645	XP_012598700.1	XP_023612691.1
OG0016646	XP_012621182.1	XP_023612692.1
OG0016648	XP_012621497.1	XP_006098987.1
OG0016650	XP_012645963.1	XP_006101996.1
OG0016651	XP_012594907.1	XP_006095554.1
OG0016652	XP_012596003.1	XP_014317006.2
OG0016653	XP_012596018.1	XP_006109276.1
OG0016657	XP_012639854.1	XP_023605096.1
OG0016661	XP_012627498.1	XP_006102137.1
OG0016662	XP_012634285.1	XP_023600498.1, XP_023600499.1
OG0016665	XP_012628254.1	XP_023613002.1
OG0016666	XP_012644189.1	XP_006095550.1
OG0016667	XP_012606470.1	XP_023618551.1
OG0016671	XP_012642639.1	XP_006102461.1
OG0016672	XP_012628182.1	XP_023605609.1
OG0016673	XP_012593062.1	XP_014308640.1
OG0016675	XP_012642406.1	XP_023599911.1
OG0016678	XP_012593764.1	XP_006104084.2
OG0016680	XP_020137878.1	XP_023619565.1
OG0016681	XP_012617706.1	XP_023607765.1
OG0016682	XP_012593560.1	XP_006104078.1
OG0016683	XP_012625233.2	XP_006098181.1
OG0016684	XP_012625496.1	XP_023618237.1
OG0016685	XP_020145187.1	XP_006096560.1
OG0016686	XP_012624574.1	XP_023616151.1
OG0016689	XP_012602197.1	XP_023620549.1
OG0016691	XP_020142542.1	XP_023604359.1
OG0016692	XP_012596502.1	XP_006104673.1
OG0016693	XP_012596465.1	XP_023601621.1
OG0016695	XP_012602397.1	XP_014306026.1
OG0016696	XP_012616293.1	XP_006093281.1
OG0016697	XP_020142719.1	XP_006096891.1
OG0016698	XP_012608606.1	XP_006089231.1
OG0016707	XP_020140213.1	XP_023601252.1
OG0016708	XP_012613684.1	XP_006094011.1
OG0016710	XP_012636438.1	XP_006109737.1
OG0016711	XP_012612572.1	XP_006085063.1
OG0016712	XP_012633012.1	XP_006085488.1
OG0016713	XP_012633994.1	XP_023619584.1
OG0016714	XP_012635356.1	XP_023618534.1
OG0016715	XP_012608026.1	XP_023608604.1
OG0016717	XP_012631622.1	XP_006087364.1
OG0016718	XP_012641533.1	XP_023606829.1
OG0016720	XP_012623668.1	XP_006094800.1
OG0016722	XP_012641641.1	XP_006101061.1
OG0016723	XP_012641690.1	XP_006102623.1
OG0016726	XP_012626178.1	XP_023619702.1
OG0016728	XP_020140158.1	XP_023606171.1, XP_006084723.1
OG0016731	XP_012643802.1	XP_006094401.1
OG0016734	XP_012643777.2	XP_006094395.2
OG0016736	XP_012645955.1	XP_006097976.1
OG0016738	XP_012633049.1	XP_023606781.1
OG0016740	XP_012612938.1	XP_014322456.1
OG0016741	XP_012633505.1	XP_006104415.1
OG0016742	XP_012633444.1	XP_023601418.1
OG0016743	XP_012615282.1	XP_006091890.1
OG0016744	XP_020142409.1	XP_023617581.1
OG0016745	XP_020142408.1	XP_006098142.1
OG0016746	XP_012646553.1	XP_006081742.1
OG0016747	XP_012601316.1	XP_023602987.1
OG0016748	XP_020144095.1	XP_023613632.1
OG0016750	XP_012625860.2	XP_023616641.1
OG0016752	XP_012601219.1	XP_023599045.1
OG0016753	XP_012601342.1	XP_006101870.1
OG0016755	XP_012625814.1	XP_023619922.1, XP_006100679.2
OG0016757	XP_012642860.1	XP_006109933.1
OG0016759	XP_012626959.1	XP_023603044.1
OG0016761	XP_012626757.1	XP_006107970.1
OG0016763	XP_012626508.1	XP_006107758.1
OG0016764	XP_012610971.1	XP_006110121.1
OG0016765	XP_012646052.1	XP_023604722.1
OG0016767	XP_012624721.1	XP_023603612.1
OG0016769	XP_012624778.1	XP_006101192.1
OG0016771	XP_012591562.1	XP_023603180.1
OG0016772	XP_012600449.1	XP_023611691.1
OG0016773	XP_012600503.1	XP_006091116.1
OG0016775	XP_012615296.1	XP_014313924.1
OG0016776	XP_012638173.1	XP_006083593.1
OG0016777	XP_020145953.1	XP_006083579.1
OG0016778	XP_012629558.1, XP_012629557.1	XP_014319684.1
OG0016779	XP_012592527.1	XP_023607500.1
OG0016781	XP_012620988.2	XP_014322904.2
OG0016782	XP_012638123.1	XP_023603856.1
OG0016783	XP_020145867.1	XP_023604890.1
OG0016785	XP_012611843.1	XP_006099835.2
OG0016786	XP_012622289.1	XP_006083773.2
OG0016793	XP_012635486.2	XP_006104255.1
OG0016794	XP_012635584.1	XP_006088049.2
OG0016795	XP_012610691.1	XP_006109837.1
OG0016798	XP_012610505.1	XP_023610256.1
OG0016800	XP_012610306.1	XP_006089523.1
OG0016801	XP_012610655.1	XP_006085231.1
OG0016802	XP_012603979.1	XP_014316927.1
OG0016803	XP_020137651.1	XP_006095514.1
OG0016806	XP_012610607.1	XP_023610148.1
OG0016807	XP_012628453.1	XP_006104300.1
OG0016810	XP_012609960.1	XP_006082747.1
OG0016811	XP_012592286.1	XP_006092172.1
OG0016814	XP_012604954.1	XP_023614912.1
OG0016817	XP_020138697.1	XP_006106261.2
OG0016819	XP_012637664.1	XP_006108356.1
OG0016821	XP_012611992.1	XP_006096621.1
OG0016824	XP_012619275.1	XP_023618743.1
OG0016829	XP_012632041.2	XP_014320527.2
OG0016830	XP_012632152.1	XP_006099570.1
OG0016832	XP_012616375.1	XP_006091638.1
OG0016833	XP_012620256.1	XP_006095882.1
OG0016834	XP_012618469.1	XP_023615438.1
OG0016836	XP_012602525.2	XP_014307153.1
OG0016837	XP_012610998.1	XP_006084398.1
OG0016838	XP_012604708.1	XP_014307179.1
OG0016839	XP_012631268.1	XP_023605582.1
OG0016840	XP_012599069.2	XP_023608035.1
OG0016842	XP_012620428.1	XP_006095841.1
OG0016843	XP_012640949.1	XP_006090745.2
OG0016844	XP_012628493.1	XP_006096003.1
OG0016845	XP_012602418.1	XP_006110182.1
OG0016846	XP_012630563.1	XP_006088249.1
OG0016848	XP_012636820.1	XP_006104048.1
OG0016849	XP_012620634.1	XP_023616272.1
OG0016850	XP_012623260.1	XP_023610596.1
OG0016852	XP_012636816.1	XP_014301833.1
OG0016854	XP_012618808.1	XP_006110078.1
OG0016855	XP_012595488.1	XP_006102202.1
OG0016856	XP_012629553.1	XP_006085348.1
OG0016857	XP_012592637.2	XP_006110148.1
OG0016860	XP_012590916.1	XP_006087953.2
OG0016862	XP_012622118.1	XP_006093174.1
OG0016867	XP_012636324.1	XP_014304492.1
OG0016868	XP_012638386.1	XP_006104246.1
OG0016869	XP_012629523.1	XP_006084684.1
OG0016870	XP_020139866.1	XP_006110140.1
OG0016872	XP_012621664.1	XP_006101435.1
OG0016873	XP_012629504.1	XP_006084703.2
OG0016874	XP_020140143.1	XP_006084591.1
OG0016875	XP_012599736.1	XP_006103588.1
OG0016876	XP_012635729.1	XP_023606264.1
OG0016877	XP_012635784.1	XP_006092915.1
OG0016878	XP_012598515.1	XP_023604867.1
OG0016880	XP_012635928.1	XP_023613118.1
OG0016881	XP_012635795.1	XP_023613076.1
OG0016882	XP_012635796.1	XP_023613063.1
OG0016884	XP_012600658.1	XP_006084835.1
OG0016885	XP_012638210.1	XP_023619672.1
OG0016886	XP_012592309.1	XP_006084896.1
OG0016887	XP_012623937.1	XP_014308697.1
OG0016888	XP_012593176.1	XP_006099163.1
OG0016889	XP_012596771.1	XP_014303289.1
OG0016890	XP_012597558.1	XP_023602523.1
OG0016892	XP_012615813.1	XP_006107997.1
OG0016893	XP_012623942.1	XP_014308619.1
OG0016894	XP_012637321.1	XP_006083237.1
OG0016895	XP_012608890.1	XP_023599236.1
OG0016896	XP_012595580.1	XP_006082828.1
OG0016898	XP_012595601.1	XP_006082624.1
OG0016899	XP_012594327.1	XP_023615089.1
OG0016901	XP_012615308.1	XP_006094948.1
OG0016904	XP_012593536.1	XP_006109892.1
OG0016905	XP_012612309.1	XP_023615769.1
OG0016907	XP_012611548.1	XP_006082918.1
OG0016908	XP_012594110.1	XP_006082872.1
OG0016910	XP_012606822.1	XP_006082400.1
OG0016911	XP_012605769.1	XP_006082399.1
OG0016914	XP_020140593.1	XP_023607119.1
OG0016915	XP_012593553.1	XP_006097236.2
OG0016916	XP_012593607.1	XP_006097253.1
OG0016917	XP_012608439.1	XP_006096219.1
OG0016918	XP_012591626.1	XP_023620848.1
OG0016919	XP_012591677.2	XP_006082959.1
OG0016920	XP_020140616.1	XP_006082886.1
OG0016921	XP_012622847.2	XP_006084747.1
OG0016922	XP_012643357.1	XP_006082350.1
OG0016923	XP_012606561.1	XP_023614549.1
OG0016924	XP_012605827.1	XP_023613212.1
OG0016925	XP_012637944.1	XP_023612174.1
OG0016926	XP_012612659.1	XP_006087756.1
OG0016927	XP_012610766.1	XP_006096234.1
OG0016929	XP_012597737.1	XP_014317572.1
OG0016933	XP_012610248.1	XP_023610259.1
OG0016936	XP_012640641.1	XP_006082561.1
OG0016940	XP_012622067.1	XP_006093146.1
OG0016942	XP_012592000.1	XP_006084534.1
OG0016943	XP_012635713.1	XP_023606310.1
OG0016945	XP_012631061.1	XP_014323432.1
OG0016947	XP_012642072.1	XP_006094610.1
OG0016948	XP_012641958.1	XP_006094586.1
OG0016949	XP_012599722.1	XP_014301427.1
OG0016950	XP_012644629.1	XP_014310984.1
OG0016951	XP_012633469.1	XP_023601419.1
OG0016952	XP_012600679.1	XP_006083294.1
OG0016954	XP_012602502.1	XP_023601373.1
OG0016956	XP_012646865.1	XP_023604047.1
OG0016959	XP_012626918.2	XP_006104913.1
OG0016961	XP_012613876.1	XP_006100387.1
OG0016963	XP_012646874.1	XP_014302646.1
OG0016965	XP_012603270.1	XP_014301896.1
OG0016978	XP_012616509.1	XP_006109033.1, XP_006108190.1
OG0016981	XP_012634152.1	XP_023603676.1
OG0016982	XP_012630692.1	XP_014319703.1
OG0016988	XP_020137636.1	XP_006089445.1
OG0016990	XP_012639606.1	XP_006086238.1
OG0016992	XP_012641859.1	XP_006094693.1
OG0016995	XP_012641960.1	XP_006094660.1
OG0016996	XP_012602156.1	XP_006092116.1
OG0016998	XP_020142425.1	XP_014316171.1
OG0017000	XP_020141824.1	XP_006103075.1
OG0017001	XP_012616800.1	XP_023604876.1
OG0017002	XP_012630075.1	XP_023616338.1
OG0017004	XP_012600963.1	XP_006087248.1
OG0017008	XP_012642707.1	XP_014303084.1
OG0017023	XP_020138007.1	XP_014318680.2
OG0017025	XP_020137951.1	XP_023607818.1
OG0017026	XP_020137840.1	XP_023607804.1
OG0017027	XP_020137844.1	XP_006086503.1
OG0017028	XP_020137841.1	XP_006086501.1
OG0017030	XP_012606281.1	XP_014315781.1
OG0017031	XP_012620082.1	XP_023602988.1
OG0017033	XP_012619971.1	XP_014304145.1
OG0017036	XP_012593782.1	XP_006103305.1
OG0017038	XP_012596354.1	XP_014311663.1
OG0017042	XP_012627842.1	XP_023599017.1
OG0017043	XP_012604995.1	XP_023613662.1
OG0017055	XP_012616223.1	XP_006094933.1
OG0017057	XP_012598540.1	XP_006087019.1
OG0017065	XP_012642268.1	XP_006109896.1
OG0017066	XP_012642210.1	XP_014305313.1, XP_023602704.1
