Orthogroup	Mesocricetus_auratus	Rattus_norvegicus
OG0016886	XP_040606993.1	NP_001401917.1
OG0016887	XP_005066472.1	NP_599165.1
OG0016888	XP_005066443.1	NP_445798.1
OG0016889	XP_040611607.1	NP_036711.1
OG0016890	XP_021079065.1	NP_001025084.1
OG0016891	XP_005087250.1	NP_599201.1
OG0016892	XP_005087259.1	NP_445751.2
OG0016893	XP_005066475.1	NP_074049.2
OG0016894	XP_040601435.1	NP_001386291.1
OG0016895	XP_040601546.1	NP_001414331.1
OG0016896	XP_005070541.1	NP_653354.2
OG0016897	XP_040609264.1	NP_001101694.1
OG0016899	XP_040608734.1	XP_003750755.3
OG0016900	XP_005078177.1	NP_001163899.1
OG0016901	XP_040594883.1	XP_063128017.1, NP_001389526.1
OG0016902	XP_005087813.1	XP_002728074.1
OG0016903	XP_021087591.1	NP_001158198.1
OG0016904	XP_005085178.1	NP_062152.1
OG0016905	XP_005087035.1	NP_001013268.1
OG0016906	XP_005081225.1	NP_001102841.1
OG0016907	XP_005087856.1	NP_001019960.1
OG0016908	NP_001268751.1	NP_058948.1
OG0016909	XP_005072645.1	XP_056841132.1
OG0016910	XP_012977758.1	NP_446283.1
OG0016911	XP_005082526.1	NP_001094473.1
OG0016914	XP_040600084.1	NP_001388058.1
OG0016915	XP_005085177.1	XP_063136121.1, NP_001101719.1
OG0016916	XP_005085156.1	NP_001102483.1
OG0016917	XP_005087037.1	NP_001101721.1
OG0016918	XP_021089274.1	XP_008771524.1
OG0016919	XP_005081241.1	XP_017457456.1, NP_001100413.1
OG0016920	XP_005086005.3	NP_598299.2
OG0016921	XP_005072554.1	XP_038955325.1, NP_446135.2
OG0016922	XP_005076772.1	NP_001178843.1
OG0016923	XP_012973641.2	XP_038956384.1
OG0016924	XP_005139314.3	NP_001389209.1
OG0016925	XP_005084586.1	NP_001398746.1
OG0016926	XP_005087005.1	NP_001102291.1
OG0016930	XP_021090907.1	NP_001128056.1
OG0016933	XP_005086129.1	XP_038962599.1
OG0016935	XP_040612914.1	XP_038967098.1
OG0016936	XP_005070564.1	NP_058752.1
OG0016938	XP_005081127.1	XP_006239325.1, NP_001178913.1
OG0016939	XP_005064659.1	NP_001000564.1
OG0016940	XP_005068566.1	NP_001011956.1
OG0016942	XP_005088204.1	NP_783192.1
OG0016943	XP_040606923.1	XP_063126376.1, NP_036927.2
OG0016945	XP_005067634.1	NP_001103118.1
OG0016946	XP_005078310.3	NP_001000078.1, NP_001000533.1
OG0016947	XP_005087324.1	NP_001000544.1
OG0016948	XP_005074131.1	NP_001388435.1
OG0016949	XP_040603343.1	NP_663705.1
OG0016950	XP_040584617.1	NP_001388197.1
OG0016951	XP_040604881.1	XP_038943809.1, NP_001019462.1
OG0016952	XP_040601362.1	NP_001013938.1
OG0016953	XP_040597885.1	NP_001389467.1, XP_063133587.1
OG0016954	XP_040606288.1	XP_063126961.1
OG0016956	XP_040590997.1	XP_038967286.1
OG0016960	NP_001268517.1	NP_113805.1
OG0016961	XP_012981783.1	XP_006255311.1, NP_001100631.1
OG0016963	XP_012975397.1	XP_063143250.1, NP_036967.1
OG0016965	XP_040594158.1	NP_001100640.1
OG0016966	XP_012979750.1	NP_001386497.1
OG0016967	XP_005086549.1	NP_001289072.1
OG0016969	NP_001268529.1	XP_038946018.2, XP_063127977.1, XP_063127162.1, NP_695224.3, XP_038945885.1, NP_037237.2
OG0016970	XP_005084165.1	NP_001008919.1, XP_038951933.1, NP_001008964.1, NP_001008913.1
OG0016972	XP_040589152.1, XP_040589163.1, XP_040589162.1, XP_040589154.1, XP_040589158.1	XP_063137063.1, XP_006230207.1, XP_063137062.1, XP_006230208.1, XP_006230205.1, XP_006230209.1, XP_063137060.1
OG0016973	XP_040589653.1, XP_040589649.1, XP_040589712.1, XP_040589662.1	XP_038956266.1, XP_038956279.1, XP_038956305.1, NP_001103837.1
OG0016979	XP_021083115.1	NP_476470.1
OG0016980	XP_005080406.1	NP_113888.2
OG0016982	XP_040591451.1	XP_038949907.1, NP_001386796.1
OG0016983	XP_005071209.1	NP_001171641.1
OG0016984	XP_040587584.1	XP_017454003.1
OG0016987	XP_005083861.1	NP_037018.2
OG0016989	XP_005064275.1	NP_001091711.1, NP_001395928.1
OG0016990	XP_005066673.1	NP_001013206.1
OG0016991	XP_005064185.1	XP_006231028.3, NP_982296.2
OG0016992	XP_005087323.1	NP_001001274.1
OG0016993	XP_005069444.1	NP_001386601.1
OG0016994	XP_005067470.1	NP_001000033.1
OG0016995	XP_005074137.1	NP_001396073.1
OG0016996	XP_005065109.1	NP_001000304.1
OG0016997	XP_005075788.1	NP_001000553.1
OG0016998	XP_005074152.1	NP_001000146.1
OG0016999	XP_005076945.1	NP_001000491.1
OG0017000	XP_012978789.1	NP_112403.2
OG0017001	XP_040590188.1	XP_017445496.1
OG0017002	XP_005086313.3	NP_001388604.1
OG0017003	XP_005066386.1	NP_001102350.1
OG0017004	XP_040597620.1	NP_001099609.1
OG0017006	XP_021087673.1	NP_001387743.1
OG0017007	XP_005063290.1	NP_001019464.1
OG0017008	XP_040611893.1	NP_001075878.1, XP_008769763.3
OG0017009	XP_040589877.1	XP_006228082.1, NP_001171902.1
OG0017010	XP_040589990.1	NP_542427.1
OG0017011	XP_005084864.1	NP_598224.1
OG0017012	XP_021091392.1	NP_001009643.2
OG0017013	XP_021091381.1	XP_006229173.1, NP_001019457.1
OG0017014	XP_040592109.1	XP_063134337.1
OG0017015	XP_005084747.1	XP_063122889.1, NP_001017385.1
OG0017016	XP_005086482.1	NP_001100950.2
OG0017017	XP_005086476.2	NP_001009533.2
OG0017018	XP_012980954.2	NP_001388748.1
OG0017019	XP_005086343.1	NP_001100953.1
OG0017020	XP_005086344.1	NP_058773.1
OG0017024	XP_040614036.1	XP_063133721.1
OG0017026	XP_012968135.1	NP_001157760.1
OG0017027	XP_012968136.1	NP_446395.1
OG0017031	XP_012981860.2	NP_001388167.1
OG0017032	XP_040586862.1	NP_001102617.1
OG0017033	XP_021090835.1	XP_006229424.1
OG0017034	XP_040602887.1	NP_001123534.2
OG0017035	XP_005068893.2	NP_001352080.1
OG0017036	NP_001268577.1	NP_758833.2
OG0017037	XP_040603640.1	NP_001026824.1
OG0017038	XP_040604608.1	XP_008765907.1, NP_001019935.1
OG0017039	XP_040603918.1	XP_006246414.1
OG0017040	XP_005069345.1	NP_001385500.1
OG0017041	XP_005067905.1	XP_017453136.1
OG0017042	XP_005085918.1	NP_001257318.1
OG0017043	XP_021082363.2	NP_001014231.1
OG0017044	XP_005069575.2	NP_001387968.1
OG0017045	XP_005067588.1	NP_001103123.1
OG0017046	XP_040604722.1	NP_001094144.1
OG0017047	XP_021091275.1	XP_573037.1
OG0017048	XP_040603861.1	XP_038941228.1, NP_695206.1
OG0017049	XP_012967396.3	XP_038947605.1
OG0017050	XP_040610268.1	NP_001405982.1
OG0017051	XP_005080483.1	NP_114463.1
OG0017052	XP_040609716.1	NP_001129272.1
OG0017053	XP_005073501.1	NP_001101817.1
OG0017054	XP_012969731.1, XP_040595000.1	NP_001385685.1
OG0017055	XP_005079949.2	NP_001008889.2
OG0017057	XP_005084054.1	NP_001032174.1
OG0017058	XP_040598291.1	NP_001100230.1
OG0017059	XP_005068356.1	NP_001008378.1
OG0017060	XP_040605592.1	XP_343966.4
OG0017061	XP_040601169.1	NP_001001519.1
OG0017063	XP_005069851.1	NP_001121043.1
OG0017064	XP_040606054.1, XP_040606053.1	XP_006247915.1
OG0017065	XP_005070177.1	NP_001102308.2
OG0017067	XP_012981670.2	NP_817091.2
OG0017068	XP_040605541.1, XP_040596884.1	NP_001103097.1
OG0017069	XP_021086811.1	NP_076441.1
OG0017070	XP_021081304.1	NP_001034252.1
OG0017071	XP_021081305.1	NP_067607.1
OG0017072	XP_005083775.1	XP_017447306.1, NP_001093641.1
OG0017073	XP_005083774.1	NP_001137222.1
OG0017074	XP_040601207.1	NP_001386257.1
OG0017075	XP_005083765.1	NP_001101289.1
OG0017076	XP_005083828.1	NP_001014075.1
OG0017077	XP_005083760.1	NP_001386629.1
OG0017078	XP_040600937.1	NP_937843.1, XP_063140368.1
OG0017080	XP_021080997.2	XP_576316.2
OG0017081	XP_005071153.1	NP_001101337.2
OG0017082	XP_021081556.2	NP_001385771.1
OG0017083	XP_040613097.1	NP_001388194.1
OG0017084	XP_040597906.1, XP_005076561.1	NP_001333230.1
OG0017085	XP_021084125.1	NP_001032619.1
OG0017087	XP_005084921.1	NP_001009972.1
OG0017089	XP_040585241.1	NP_001404712.1, XP_038940420.1
OG0017091	XP_021084733.1	NP_001258019.2
OG0017092	XP_040603226.1	NP_001008554.1
OG0017094	XP_040584640.1	XP_038964029.1, NP_001019491.1
OG0017095	XP_005067780.1	NP_001000012.1
OG0017096	XP_005072151.1	NP_599166.1
OG0017098	XP_005087548.2	NP_001008561.1
OG0017100	XP_005083163.2	XP_006236430.1, NP_001009173.1
OG0017101	XP_005067944.1	NP_001406240.1
OG0017102	XP_005086815.1	XP_006251232.1
OG0017103	XP_005075336.1	NP_001032621.1
OG0017104	XP_005083127.1	NP_001020233.1
OG0017105	XP_005085002.2	NP_073186.1
OG0017106	XP_040586806.1	NP_001401843.1
OG0017107	XP_021088094.1	NP_001100184.1, XP_008762800.1
OG0017108	XP_040602196.1	NP_001099977.1
OG0017109	XP_040602197.1	NP_001402606.1
OG0017110	XP_005063404.1	NP_599202.4
OG0017111	XP_021080548.1	XP_063135792.1
OG0017112	XP_040607121.1	NP_001402918.1
OG0017113	XP_040603850.1	NP_037183.1
OG0017114	XP_040602972.1	NP_001000250.1
OG0017115	XP_005065365.1	NP_001402626.1
OG0017117	XP_005069751.1	NP_062178.1
OG0017118	XP_005075022.2	NP_596876.2
OG0017119	XP_005075044.1	NP_640352.1, XP_006243983.1
OG0017121	XP_005071303.1	NP_001178903.1
OG0017122	XP_012980039.1	NP_852033.1
OG0017123	XP_021079617.1	NP_937767.1
OG0017125	XP_012978344.1	XP_006241089.2
OG0017126	XP_005074179.1	NP_001099681.1, XP_006229807.1
OG0017128	XP_040587736.1	NP_570093.2
OG0017129	XP_040602216.1	NP_001389291.1
OG0017131	XP_005077979.1	NP_596901.1
OG0017132	XP_040611138.1	XP_063138966.1
OG0017134	XP_040600890.1	NP_620785.1
OG0017135	XP_005074614.1	NP_001019952.1
OG0017136	XP_005068716.1	NP_077809.2
OG0017138	XP_012979487.1	XP_006235431.1
OG0017139	XP_021091573.2	XP_003749678.1
OG0017140	XP_012979849.2	NP_001395767.1, XP_063139034.1
OG0017141	XP_005072649.4	NP_001386931.1
OG0017143	XP_040607340.1	XP_038945848.1, XP_038945849.1
OG0017144	XP_005088135.2	NP_001178592.1
OG0017145	XP_040596526.1	NP_113971.1
OG0017147	XP_005079053.1	NP_476471.1
OG0017150	XP_005087187.1	NP_001037759.1
OG0017151	XP_005067330.1	XP_063120144.1, NP_001008825.1
OG0017154	XP_005064328.1	NP_001406478.1
OG0017156	XP_040608762.1	XP_063123846.1, NP_446457.2
OG0017157	XP_040608345.1	NP_001388633.1
OG0017158	XP_012973419.1	NP_001386584.1
OG0017159	XP_005073897.1	XP_003751061.1
OG0017160	XP_040606434.1	NP_068538.2
OG0017161	XP_012971583.1	NP_001032863.1
OG0017163	XP_005082032.1	NP_001178537.1
OG0017164	XP_005082017.1	NP_058966.2
OG0017165	XP_040603408.1	XP_008768297.1, XP_008768298.1
OG0017166	XP_005068140.1	NP_001386514.1
OG0017167	XP_021085570.1	XP_001064866.2
OG0017168	XP_040613622.1	NP_071971.1
OG0017169	XP_040607037.1	NP_001102314.1
OG0017170	XP_021083740.1	NP_937766.1
OG0017171	XP_040611592.1	NP_001156402.1
OG0017172	XP_005066389.1	NP_783172.2
OG0017173	XP_012976779.1	NP_001388046.1
OG0017174	XP_040599852.1	NP_001387865.1
OG0017176	XP_040599903.1	NP_446424.1
OG0017177	XP_005086587.1	XP_006257206.1, NP_001100411.1
OG0017179	XP_040589670.1	XP_038956233.1
OG0017180	XP_040600256.1	NP_001388081.1
OG0017181	XP_040613370.1, XP_021083984.2, XP_021084113.1	XP_038948609.1, XP_038962473.1, XP_063144749.1, XP_008762184.3
OG0017183	XP_040598504.1	NP_598301.2
OG0017184	XP_005065868.1	NP_001009532.1
OG0017185	XP_005081644.1	NP_445959.1
OG0017186	XP_040607386.1	XP_006249035.1
OG0017187	XP_012977453.1	NP_001000389.1
OG0017189	XP_012978387.2	XP_003750325.2
OG0017190	XP_005064294.1, XP_040588853.1, XP_040588881.1	NP_001000234.1, NP_001000239.1, NP_001000237.1
OG0017191	XP_005063843.1	NP_001000262.1, NP_001001277.1
OG0017192	XP_012972075.1	NP_001102438.1
OG0017194	XP_040593889.1	NP_476531.1, XP_063119183.1
OG0017197	XP_005080373.1	NP_001403334.1
OG0017198	XP_040604449.1	NP_001013198.1
OG0017199	XP_012976077.1	NP_001102656.1
OG0017200	XP_021085860.2	XP_038949840.1
OG0017203	XP_040591009.1	NP_001101926.3
OG0017204	XP_040592279.1	XP_038936469.1
OG0017206	XP_005063330.1	XP_038954023.1
OG0017207	XP_012971304.1	NP_001385523.1
OG0017208	XP_012974623.1	NP_001000909.1
OG0017209	XP_005087079.1	XP_008768781.1, NP_001000834.1
OG0017211	XP_005139337.2	NP_001017485.1
OG0017212	XP_012981967.2	XP_038955317.1, NP_001020459.1
OG0017213	XP_040607665.1	NP_599156.2
OG0017216	XP_040592172.1	XP_006241916.1, NP_001178840.1
OG0017217	XP_005086006.1	XP_063136094.1, NP_001395789.1, NP_001395790.1, NP_001395788.1
OG0017220	XP_040600806.1	XP_063139011.1, NP_001129281.1, XP_063140885.1, XP_063140890.1, XP_063140888.1, XP_063140889.1, XP_063140886.1, XP_063140891.1, XP_063140887.1
OG0017223	XP_040585885.1, XP_005069414.1	NP_001000807.1, NP_001000808.1, NP_001001020.1, NP_001000452.1
OG0017223	XP_005069416.1	NP_001000451.1
OG0017224	XP_040589932.1, XP_040589933.1, XP_012980403.1, XP_012980402.1, XP_040589934.1	NP_001101935.1
OG0017225	XP_040591372.1, XP_012980871.1, XP_021089554.1, XP_040591460.1, XP_021089553.1	NP_001011931.1, XP_063139181.1, NP_001017468.1
OG0017227	XP_021079630.2	XP_008771549.1
OG0017229	XP_040593033.1	NP_001258305.1, XP_038963368.1, XP_038963365.1, NP_001033064.2, XP_006237344.1, NP_075591.1, NP_001382657.1, XP_038963907.1
OG0017230	XP_040596637.1, XP_040596565.1	NP_062196.2, XP_063130660.1, XP_063130873.1, NP_058842.3, NP_067609.2, XP_063130874.1, XP_063130612.1, XP_038949768.1, NP_001128482.1
OG0017231	XP_040596613.1	NP_001103116.1, XP_038949596.1, NP_001178045.1, NP_703196.2, XP_063130105.1
OG0017232	XP_040599723.1	XP_219738.6
OG0017233	XP_040612160.1, XP_040612164.1, XP_040612161.1, XP_040612163.1, XP_040612162.1	NP_001102585.1, XP_063132750.1
OG0017238	XP_005070928.1	NP_446296.2
OG0017240	XP_005073219.1	NP_001388020.1
OG0017242	XP_005087705.1	NP_659555.1
OG0017243	XP_040589241.1	NP_001182528.1, XP_063127187.1
OG0017244	XP_005086108.2	NP_001032606.1
OG0017249	XP_005074126.1	NP_001000125.1
OG0017250	XP_012972947.1	NP_001395853.1
OG0017251	XP_005069401.1	NP_001000817.1
OG0017253	XP_005087260.1	NP_001001426.1
OG0017254	XP_021090335.1	NP_001101934.1, NP_001386522.1
OG0017257	XP_021078986.2	XP_006228620.1, NP_599196.2
OG0017258	XP_040612326.1	NP_001406535.1
OG0017259	XP_005087709.1	NP_001008558.2
OG0017260	XP_040602509.1	NP_001101833.2
OG0017261	XP_005068914.1	NP_612515.2
OG0017262	XP_012969376.1	NP_001385979.1
OG0017266	XP_040584943.1	NP_001127982.2, XP_038957867.1
OG0017267	XP_040586172.1	XP_038938225.1
OG0017268	XP_040585672.1	NP_001102761.1
OG0017270	XP_040597950.1	XP_002728156.1, XP_006249676.1
OG0017272	XP_005080044.1	NP_058875.2
OG0017273	XP_040606270.1	XP_063127805.1
OG0017274	XP_005075803.1	XP_038953831.1
OG0017275	XP_040604023.1	NP_058753.2
OG0017276	XP_040604049.1	XP_038942976.2
OG0017277	XP_040604163.1	NP_001026807.1, XP_006245989.1
OG0017278	XP_012971295.1	XP_038946996.1, NP_149090.1
OG0017280	XP_005078226.1	NP_001178862.1
OG0017281	XP_040593364.1	NP_001257314.1
OG0017282	XP_005065375.1	NP_001013078.1
OG0017286	XP_012968706.1	NP_001102951.1
OG0017287	XP_005087454.2	NP_703206.2
OG0017288	XP_040604008.1	XP_063126117.1
OG0017290	XP_005083823.1	NP_001121655.1, XP_006233694.3
OG0017291	XP_005083824.1	NP_001102667.1
OG0017293	XP_040608692.1	NP_001123982.1
OG0017294	XP_040585591.1	NP_001012233.1
OG0017295	XP_012969030.1	NP_001388360.1, XP_006251601.1
OG0017301	XP_005072517.1	NP_001386340.1
OG0017302	XP_005086026.1	NP_001386702.1
OG0017303	XP_005085509.1	NP_001124016.1
OG0017306	XP_005068147.1	XP_006250821.1, NP_001101826.2
OG0017308	XP_040613365.1	NP_001388193.1
OG0017310	XP_040608505.1	XP_017446782.1
OG0017311	XP_012981208.2	NP_001017503.2
OG0017314	XP_040608240.1	NP_001386436.1
OG0017317	XP_021086380.1	NP_001386071.1
OG0017319	XP_005063393.2	XP_001064406.1
OG0017320	XP_005064210.1	NP_071974.1, XP_063128831.1
OG0017321	XP_040606523.1	NP_659556.2
OG0017323	XP_005063901.1	NP_001101047.1
OG0017324	XP_040595320.1	NP_001381886.1
OG0017326	XP_040589412.1	XP_038949681.1, NP_001395930.1
OG0017327	XP_040596262.1	NP_001008865.2
OG0017331	XP_012981590.1	XP_063141491.1, NP_001099757.1
OG0017332	XP_005087333.1	NP_001071146.1
OG0017335	XP_005082693.2	NP_001333363.1, XP_038950768.1
OG0017339	XP_040600924.1	NP_001127987.1, XP_006235033.1
OG0017340	XP_021078685.1	NP_001162121.1
OG0017341	XP_040608915.1	NP_001004071.1
OG0017342	XP_005077587.3	NP_001102316.1
OG0017343	XP_040609628.1	XP_038936557.1, NP_062044.2, XP_063120448.1, XP_063120447.1, XP_063120449.1, XP_038936325.2, XP_038936559.2
OG0017344	XP_040593197.1, XP_040593191.1	XP_002729476.1
OG0017347	XP_040609711.1	NP_001385645.1
OG0017349	XP_012980130.1	NP_001387861.1
OG0017350	XP_005063509.1	XP_038953385.1, NP_620611.2
OG0017352	XP_005077196.1	NP_001101194.1
OG0017356	XP_005071697.1	NP_001386379.1
OG0017357	XP_005080071.1	NP_037286.1
OG0017358	XP_021080659.1	NP_001013907.1
OG0017359	XP_005066488.1	NP_001258134.1
OG0017361	XP_040611166.1	XP_038952300.1
OG0017362	XP_021088278.2	NP_001178831.1
OG0017363	XP_005086601.1	NP_001388052.1
OG0017364	XP_005076893.1	NP_001388135.1
OG0017365	XP_012971903.1, XP_021085269.1	NP_001364162.1
OG0017366	XP_005080632.1	NP_001128070.1
OG0017367	XP_021091642.1	NP_001388175.1
OG0017371	XP_005088539.1	XP_003750064.2, XP_038967493.1
OG0017373	XP_040592527.1	NP_001388000.1
OG0017375	XP_005088422.1	NP_001102506.1
OG0017377	XP_040611067.1	XP_006241274.1
OG0017378	XP_012982269.1	NP_001020224.2
OG0017379	XP_040586828.1	XP_006239920.1, NP_001014096.2
OG0017380	XP_012969613.1	XP_038964999.2
OG0017381	XP_005084542.2, XP_040604007.1	NP_001386605.1
OG0017383	XP_005073379.3	NP_001296362.1, XP_017455649.1
OG0017384	XP_005066849.1	NP_001020451.1
OG0017385	XP_005085581.1	XP_006233965.1
OG0017387	XP_040600912.1	XP_038959873.2, XP_063126123.1
OG0017389	XP_012979335.1, XP_005065390.1	NP_001013159.1
OG0017390	XP_021079341.1	NP_001099846.1
OG0017396	XP_005064184.1	NP_001002288.1, XP_006230932.1
OG0017398	XP_005076808.1	NP_620252.1
OG0017403	XP_040596641.1	NP_001387927.1
OG0017404	XP_005073785.1	NP_446185.1
OG0017405	XP_021079349.1	XP_056841089.1
OG0017409	XP_021090743.1, XP_040601130.1, XP_040601131.1	XP_063140898.1, XP_038961979.2, NP_001395892.1, XP_063140616.1, XP_063141308.1
OG0017410	XP_040605279.1, XP_040605280.1, XP_021086761.1, XP_040605281.1	NP_598221.2, XP_008766376.1, XP_002727832.1
OG0017411	XP_040600253.1	XP_038956078.1, XP_038956079.1, XP_038955666.1, NP_001178651.1
OG0017413	XP_040612134.1, XP_040612135.1, XP_005066494.2	XP_063133039.1, NP_059059.3, NP_001077409.3, XP_008769893.1, XP_063133040.1, NP_150236.1
OG0017414	XP_012980408.2, XP_040589946.1	NP_001100942.1
OG0017414	XP_040589945.1	XP_017445439.1
OG0017414	XP_040589947.1	XP_063133244.1, XP_017445442.1
OG0017415	XP_040610442.1, XP_040611066.1, XP_040592129.1, XP_040592130.1	XP_063142980.1, XP_063136749.1, XP_063136744.1, XP_063118813.1, XP_063138723.1, XP_063138724.1
OG0017416	XP_040597060.1, XP_040597059.1, XP_040592575.1	XP_063133032.1, XP_008770018.1, XP_063133031.1, XP_063133029.1, XP_008770022.1, XP_038952278.1, XP_063133033.1, XP_063133028.1, XP_063133030.1
OG0017417	XP_040597959.1, XP_040597956.1, XP_040597958.1, XP_040597957.1, XP_040597955.1	NP_001395659.1
OG0017418	XP_040600898.1, XP_040600897.1	XP_038951070.1, NP_001094414.1, XP_038950323.1, XP_038951081.1, XP_038951080.1
OG0017430	XP_005139359.1	NP_001139234.1
OG0017432	NP_001268470.1	NP_037005.1
OG0017435	XP_021090853.2	XP_063142981.1
OG0017439	XP_005065082.1	NP_001000323.1
OG0017440	XP_005075798.1	NP_001000735.1, NP_001000196.1
OG0017442	XP_040589819.1	NP_001388484.1, XP_038956539.1
OG0017444	XP_005084880.2	NP_001102616.1, XP_006229181.1
OG0017452	XP_040585013.1	NP_599164.2
OG0017453	XP_005065671.1	NP_001396034.1
OG0017455	XP_021079515.1	NP_001386880.1
OG0017457	XP_005069431.1	NP_001000465.1
OG0017458	XP_040585820.1	XP_006243036.2
OG0017459	XP_012982215.2	XP_006246839.1, NP_001017476.1
OG0017460	XP_040604901.1	NP_001386376.1
OG0017461	XP_040593238.1	XP_017456929.1
OG0017466	XP_021088585.1	XP_006249041.1, XP_063127804.1
OG0017469	XP_040605456.1	XP_038943642.1
OG0017470	XP_005069852.1	NP_001385883.1
OG0017472	XP_005087429.1	NP_001008816.1
OG0017474	XP_005067086.1	NP_001396148.1
OG0017475	XP_021085929.2	NP_620192.2
OG0017476	XP_040585572.1	XP_008765268.1
OG0017477	XP_040588146.1	NP_001386613.1
OG0017478	XP_005085522.2	NP_001165577.1
OG0017483	XP_040603320.1	XP_038957267.1, XP_008758491.1, XP_006231160.1
OG0017485	XP_005071195.1	NP_001386008.1
OG0017487	XP_005074965.1	NP_001019959.2
OG0017488	XP_040595942.1	XP_008764734.1, NP_001100330.1
OG0017493	XP_040595123.1	NP_001406418.1, XP_038939389.1
OG0017500	XP_040589204.1	XP_063134397.1, XP_038956906.2
OG0017501	XP_005073405.3	NP_001389469.1
OG0017504	XP_040589034.1	NP_001371099.1
OG0017505	XP_005082707.1	NP_001385617.1
OG0017506	XP_021085437.1	NP_001102681.1
OG0017507	XP_021088989.2	NP_001386710.1, NP_059010.2
OG0017508	XP_005073050.1	XP_575715.1, XP_063142951.1
OG0017509	XP_040609874.1	NP_001296418.2
OG0017511	XP_040609721.1	NP_001388180.1
OG0017512	XP_005064296.1	NP_001000231.1
OG0017514	XP_040595451.1	XP_038938441.1
OG0017516	XP_040606359.1	NP_001099362.1
OG0017518	XP_040613662.1	NP_001138635.1
OG0017521	XP_040592748.1	XP_038955275.1
OG0017522	XP_012980572.1	NP_001414637.1
OG0017534	XP_005078506.1	NP_001001122.1
OG0017536	XP_040584443.1	XP_006236139.1
OG0017537	XP_040595018.1	NP_001102492.1
OG0017540	XP_012970903.1	NP_076487.1
OG0017541	XP_040592189.1	NP_001124023.1
OG0017542	XP_040602432.1	XP_038957315.1
OG0017545	XP_012966963.2	XP_006246474.1
OG0017550	XP_021084354.2	NP_659561.1
OG0017551	XP_040600933.1	XP_063141280.1
OG0017552	XP_005072617.1	NP_037168.1
OG0017561	XP_012980405.1	NP_001414668.1, XP_006228267.1
OG0017563	XP_021089956.1	XP_006254683.1
OG0017564	XP_040611508.1	XP_063136780.1, XP_038952385.1, XP_063133097.1, XP_063133044.1, XP_038952318.2
OG0017565	XP_021091302.1	XP_006235418.1
OG0017568	XP_040613366.1, XP_040613357.1	XP_008762179.2
OG0017569	XP_040602508.1	NP_446203.2
OG0017570	XP_005064307.1	XP_038963636.1, NP_446164.1
