Orthogroup	Mesocricetus_auratus	Myotis_lucifugus
OG0013080	XP_040586297.1	XP_023619392.1
OG0013081	XP_021084358.2	XP_023619388.1
OG0013082	XP_040586434.1	XP_023613563.1
OG0013083	XP_040586413.1	XP_006093419.1
OG0013085	XP_005072691.3	XP_006093412.1
OG0013086	XP_012970780.1	XP_006093410.1
OG0013087	XP_040596817.1, XP_040586261.1	XP_023613548.1
OG0013088	XP_012970773.1	XP_023606672.1
OG0013089	XP_040586319.1	XP_006085372.1
OG0013090	XP_040586256.1	XP_006085289.1
OG0013091	XP_005072665.1	XP_006085298.2
OG0013092	XP_012978009.1	XP_006085313.1
OG0013093	XP_005082818.1	XP_006086387.1
OG0013094	XP_040586246.1	XP_006086382.1
OG0013095	XP_040586503.1	XP_023607705.1
OG0013096	XP_005082801.1	XP_006086372.1
OG0013097	XP_005078746.1	XP_023613542.1
OG0013100	XP_005085502.1	XP_006106380.1
OG0013101	XP_040592308.1	XP_014304398.1
OG0013108	XP_040592259.1	XP_006107362.1
OG0013109	XP_005074409.1	XP_006088525.1
OG0013110	XP_005074408.2	XP_006088521.1
OG0013111	XP_040603088.1	XP_023609377.1
OG0013112	XP_005080850.1	XP_006101344.1
OG0013113	XP_021089042.1	XP_014322120.1
OG0013114	XP_040603106.1	XP_014322121.1
OG0013115	XP_040603126.1	XP_023601249.1
OG0013116	XP_005080836.1	XP_006094025.1
OG0013117	NP_001268635.1	XP_006094019.1
OG0013118	XP_021089044.2	XP_014315675.2
OG0013119	XP_040603179.1	XP_014315660.1
OG0013120	XP_005080813.2	XP_006093997.1
OG0013121	XP_005080810.1	XP_014315652.1
OG0013122	XP_005080858.1	XP_006109843.3
OG0013123	XP_040603219.1	XP_006095703.1
OG0013124	XP_005068247.1	XP_006103631.1
OG0013125	XP_005068237.1	XP_006103035.1
OG0013126	XP_005068234.1	XP_023600104.1
OG0013127	XP_005068233.2	XP_006103030.1
OG0013128	XP_005068228.1	XP_014316134.1
OG0013129	XP_040603302.1, XP_040591912.1	XP_006094466.1
OG0013130	XP_005068219.1	XP_023614417.1
OG0013131	XP_040603327.1	XP_023614413.1
OG0013132	XP_005068216.1	XP_006094436.1
OG0013133	XP_005078104.1	XP_006098766.1
OG0013134	XP_005087242.1	XP_006088858.2
OG0013135	XP_005067765.1	XP_006100258.1
OG0013136	XP_040604668.1	XP_023619589.1
OG0013137	XP_021089925.1	XP_023609312.1
OG0013138	XP_040584671.1	XP_006088398.1
OG0013139	XP_040584585.1	XP_006088409.1
OG0013140	XP_040584515.1	XP_006088419.2
OG0013141	XP_005078140.1	XP_023609314.1
OG0013142	XP_040584619.1	XP_023609316.1
OG0013143	XP_040584618.1	XP_006088440.1
OG0013144	XP_040584550.1	XP_014310988.1
OG0013145	XP_012974578.1	XP_014304084.1
OG0013146	XP_040584441.1	XP_006090550.1
OG0013147	XP_005078126.1	XP_023611093.1
OG0013148	XP_040584434.1	XP_006090551.1
OG0013149	XP_040584610.1	XP_014312843.1
OG0013150	XP_021087491.1	XP_014304537.1
OG0013151	XP_005078117.1	XP_023611103.1
OG0013152	XP_012978954.1	XP_006099143.3
OG0013153	XP_040591766.1	XP_023606446.1
OG0013154	XP_005084041.1	XP_014307854.1, XP_006108462.1
OG0013155	XP_012978642.1	XP_023606553.1
OG0013156	XP_040584491.1	XP_023606554.1
OG0013157	XP_040584520.1	XP_006085009.1
OG0013158	XP_005082971.3	XP_023606436.1
OG0013159	XP_012978140.1	XP_023606508.1
OG0013160	XP_040584600.1	XP_023606524.1
OG0013161	XP_005081013.2	XP_014307935.1
OG0013162	XP_012976593.2	XP_023604973.1
OG0013163	XP_040599142.1	XP_006085084.1
OG0013164	XP_005076271.1	XP_006085102.2
OG0013165	XP_040599182.1	XP_014307965.1
OG0013166	XP_040599205.1	XP_014307973.1
OG0013167	XP_005084519.1	XP_023606550.1
OG0013168	XP_021091208.1	XP_006088876.1
OG0013169	XP_005087169.1	XP_006088871.1, XP_006093887.1
OG0013170	XP_005087171.1	XP_023609621.1
OG0013171	XP_005085936.3	XP_006088827.1
OG0013172	XP_005088256.1	XP_006088826.1
OG0013173	XP_005088257.1	XP_006088831.1
OG0013174	XP_005085925.1	XP_006088820.1
OG0013175	XP_005087468.1	XP_023606809.1
OG0013176	XP_040585865.1	XP_006085400.1
OG0013177	XP_040611570.1	XP_006085384.1
OG0013178	XP_005078102.1	XP_023618166.1
OG0013179	XP_005083980.2	XP_006087301.1
OG0013180	XP_005083891.1	XP_006110203.1
OG0013181	XP_005077796.1	XP_006081817.1
OG0013182	XP_021090784.1	XP_014310138.2
OG0013183	XP_040612529.1	XP_023614240.1
OG0013184	XP_040612836.1	XP_014319302.1
OG0013185	XP_005083902.2	XP_006087299.1
OG0013186	XP_040612657.1	XP_006107843.1
OG0013187	XP_005084399.1	XP_014320138.1
OG0013188	XP_005084412.1	XP_006099189.1
OG0013189	XP_040612609.1	XP_023618545.1
OG0013190	XP_005084417.1	XP_006099198.1
OG0013191	XP_005084426.1	XP_006099209.1
OG0013192	XP_005084428.3	XP_023600287.1
OG0013193	XP_005084429.1	XP_014315906.1
OG0013194	XP_040612595.1	XP_006094205.1
OG0013195	XP_040612590.1	XP_014315907.1
OG0013196	XP_040612573.1	XP_023614244.1
OG0013197	XP_005084437.3	XP_006094224.1
OG0013198	XP_040612558.1	XP_006094229.1
OG0013199	XP_012975643.1	XP_006094234.1
OG0013200	XP_012974031.2	XP_014306544.2
OG0013201	XP_040612927.1	XP_006087382.1
OG0013202	XP_012970290.1	XP_006087366.1
OG0013203	XP_040612891.1	XP_023608589.1
OG0013204	XP_040612899.1	XP_006087350.1
OG0013205	XP_012970415.1	XP_014310024.1
OG0013206	XP_021083981.1	XP_006087432.2
OG0013207	XP_005072131.1	XP_014310011.1
OG0013208	XP_012970436.1	XP_023617702.1
OG0013209	XP_040612848.1	XP_023617651.1
OG0013210	XP_005072109.1	XP_006098241.1
OG0013211	XP_005072105.1	XP_023617681.1
OG0013212	XP_040612779.1	XP_023617638.1
OG0013214	XP_040612765.1	XP_023608447.1
OG0013215	XP_040612739.1	XP_023608581.1
OG0013216	XP_005087534.1	XP_006087517.1
OG0013217	XP_005087091.1	XP_014310185.1
OG0013218	XP_005087084.1	XP_014305245.1
OG0013219	XP_040592645.1	XP_023604209.1
OG0013220	XP_005087072.1	XP_006087459.1
OG0013221	XP_005068012.2	XP_006084008.3
OG0013222	XP_005068117.1	XP_006084100.1
OG0013223	XP_040610853.1	XP_023605521.1
OG0013224	XP_040610861.1	XP_023605523.1
OG0013225	XP_005068106.2	XP_023605527.1
OG0013226	XP_005068104.1	XP_006084029.1
OG0013227	XP_040610890.1	XP_006084031.1
OG0013228	XP_040610891.1	XP_006084042.2
OG0013229	XP_005068093.1	XP_006084044.1
OG0013230	XP_005068089.1	XP_006084050.1
OG0013231	XP_012967375.1	XP_006084186.1
OG0013232	XP_005068062.1	XP_006084184.1
OG0013233	XP_005068059.1	XP_006084183.1
OG0013234	XP_040610987.1	XP_023605588.1
OG0013235	XP_040610994.1	XP_006084173.1
OG0013236	XP_040611001.1	XP_023605675.1
OG0013237	XP_040611023.1	XP_006084161.1
OG0013238	XP_005068044.1	XP_006084151.1
OG0013239	XP_040611038.1	XP_006084150.1
OG0013240	XP_040611041.1	XP_023605637.1
OG0013241	XP_005068032.1	XP_023605586.1
OG0013242	XP_040611056.1	XP_006084142.1
OG0013243	XP_012967289.2	XP_006109980.1
OG0013245	XP_040611091.1	XP_023605611.1
OG0013246	XP_005077783.1	XP_006081794.1
OG0013247	XP_040590742.1	XP_006081809.2
OG0013249	XP_005077800.1	XP_006081822.1
OG0013250	XP_012976084.2	XP_023610854.1
OG0013251	XP_040608527.1	XP_014311594.1
OG0013252	XP_040608528.1	XP_006081879.1
OG0013253	XP_005076198.1	XP_006081911.1
OG0013254	XP_040608554.1	XP_014311842.1
OG0013255	XP_040598169.1	XP_014311648.1
OG0013256	XP_005068215.1	XP_014316092.1
OG0013257	XP_005083122.1	XP_006108681.1
OG0013258	XP_040596400.1	XP_006094814.1
OG0013259	XP_005085816.1	XP_023614633.1
OG0013260	XP_040584425.1	XP_014322151.1
OG0013261	XP_005082466.1	XP_023604187.1
OG0013262	XP_005082462.2	XP_006088367.1
OG0013263	XP_040584393.1	XP_023609262.1
OG0013264	XP_005082458.1	XP_006088373.1
OG0013265	XP_005082457.1	XP_006088375.1
OG0013266	XP_040584660.1	XP_023609280.1
OG0013267	XP_040584670.1	XP_023605082.1, XP_023609310.1
OG0013268	XP_040602621.1	XP_014308594.2
OG0013270	XP_040602638.1	XP_023603240.1
OG0013271	XP_040602652.1	XP_006106764.1
OG0013272	XP_040602653.1	XP_006109845.2
OG0013273	XP_005086814.1	XP_023603334.1
OG0013274	XP_012981204.1	XP_006106854.1
OG0013275	XP_005087225.1	XP_023609580.1
OG0013276	XP_040592770.1	XP_014311316.1
OG0013277	XP_005087223.1	XP_014311317.1
OG0013278	XP_012981503.1	XP_023609555.1
OG0013279	XP_005087294.1	XP_014321857.1
OG0013280	XP_040593050.1	XP_023620332.1
OG0013281	XP_012981555.1	XP_006101059.1
OG0013282	XP_040595211.1	XP_023599677.1
OG0013283	XP_021091074.1	XP_006103272.1
OG0013284	XP_040587737.1	XP_014318370.1
OG0013285	XP_012966293.1	XP_023616567.1
OG0013287	XP_005066626.1	XP_014309114.1
OG0013288	XP_012966275.1	XP_006086308.1
OG0013289	XP_012966155.3	XP_006086304.1
OG0013290	XP_040587671.1	XP_014309111.1
OG0013292	XP_005066654.1	XP_023607637.1
OG0013293	XP_040587803.1	XP_023607587.1
OG0013294	XP_005066670.1	XP_006086242.1
OG0013295	XP_005066674.1	XP_014309083.1
OG0013296	XP_012966157.1	XP_023604164.1
OG0013297	XP_005066686.1	XP_006110052.2
OG0013298	XP_040587818.1	XP_006107494.1, XP_014318667.2
OG0013299	XP_040587822.1	XP_023603958.1
OG0013300	XP_012966233.1	XP_023612900.1
OG0013301	XP_040587842.1	XP_023612946.1
OG0013302	XP_005066727.1	XP_023612896.1
OG0013303	XP_040587705.1	XP_014314595.2
OG0013304	XP_040587809.1	XP_023615163.1
OG0013305	XP_005066743.1	XP_014321213.1
OG0013306	XP_040587911.1	XP_006108647.3, XP_023601983.1
OG0013307	XP_005068639.1	XP_006109946.1
OG0013308	XP_005071120.2	XP_014318134.1
OG0013309	XP_040608230.1	XP_023614936.1
OG0013311	XP_040607448.1	XP_014316850.1
OG0013312	XP_040586608.1	XP_023602317.1
OG0013314	XP_040586742.1	XP_014306698.2
OG0013315	XP_040586756.1	XP_023602930.1
OG0013316	XP_005082063.1	XP_023599476.1
OG0013317	XP_040586687.1	XP_006096071.1
OG0013318	XP_005079111.1	XP_006096079.2
OG0013319	XP_005079122.1	XP_006091785.1
OG0013321	XP_012975301.1	XP_023612233.1
OG0013322	XP_040586899.1	XP_014313828.1
OG0013323	XP_040586897.1	XP_023612194.1
OG0013324	XP_005073563.1	XP_014302364.1, XP_023619208.1
OG0013325	XP_005073572.1	XP_023619242.1
OG0013326	XP_005073571.2	XP_023619250.1
OG0013327	XP_021084883.1	XP_006099857.1
OG0013328	XP_005073583.1	XP_006099865.1
OG0013329	XP_005073573.2	XP_006099860.1
OG0013330	XP_005073591.1	XP_006099871.1
OG0013331	XP_012971420.2	XP_023619214.1
OG0013332	XP_040586864.1	XP_006099883.1
OG0013333	XP_005073612.1	XP_006099894.2
OG0013334	XP_005073634.2	XP_006094405.1
OG0013335	XP_040586682.1	XP_006094412.1
OG0013336	XP_005073663.1	XP_006083512.2
OG0013337	XP_005073670.2	XP_023603407.1
OG0013338	XP_005073674.1	XP_023601961.1
OG0013339	XP_040594925.1	XP_023603258.1
OG0013340	XP_040586919.1	XP_023601956.1
OG0013341	XP_005077348.1	XP_006083487.2
OG0013342	XP_005077307.2	XP_023601923.1
OG0013343	XP_005077308.1	XP_014303878.1
OG0013344	XP_040602174.1	XP_006102871.1
OG0013345	XP_021081980.1	XP_006100912.2
OG0013346	XP_040602209.1	XP_006103067.1
OG0013347	XP_005076141.1	XP_014303813.1
OG0013348	XP_040593723.1	XP_006107105.1
OG0013349	XP_040594893.1	XP_006104063.1
OG0013350	XP_005076150.1	XP_023601067.1
OG0013351	XP_005076152.1	XP_006106298.1
OG0013353	XP_005078330.1	XP_023619290.1
OG0013354	XP_005078331.1	XP_006099960.1
OG0013355	XP_005078354.2	XP_006096866.1
OG0013356	XP_005078359.1	XP_006096862.1
OG0013357	XP_005078364.1	XP_006096858.1
OG0013358	XP_005078372.1	XP_023616372.1
OG0013359	XP_040593765.1	XP_006096867.1
OG0013360	XP_012969619.3	XP_006096816.1
OG0013361	XP_040608059.1	XP_023612800.1
OG0013362	XP_021086602.1	XP_014314445.1
OG0013363	XP_005076608.1	XP_014314443.1
OG0013364	XP_005076603.1	XP_006092555.1
OG0013365	XP_005076606.1	XP_023612814.1
OG0013366	XP_005087790.1	XP_014318727.1
OG0013367	XP_040608115.1	XP_006096929.1
OG0013368	XP_040608120.1	XP_023619039.1
OG0013369	XP_005084306.1	XP_006095244.1
OG0013370	XP_005084318.1	XP_023604788.1
OG0013371	XP_040608148.1	XP_006095264.1
OG0013372	XP_005084389.2	XP_006095298.1
OG0013373	XP_005084347.2	XP_006095312.1
OG0013374	XP_005084342.1	XP_023615047.1
OG0013375	XP_021091104.1	XP_014316810.1
OG0013376	XP_005084358.1	XP_006095330.1
OG0013377	XP_005087770.1	XP_006095342.1
OG0013378	XP_005087767.1	XP_006095344.1
OG0013379	XP_012981895.2	XP_014316834.1
OG0013380	XP_005076613.2	XP_006108059.3, XP_023612781.1
OG0013381	XP_012973602.2	XP_006092597.1
OG0013382	XP_005076633.2	XP_014314472.1
OG0013383	XP_005080934.1	XP_006088781.1
OG0013385	XP_005064170.1	XP_006098143.1
OG0013386	XP_005063350.3	XP_014303217.2
OG0013387	XP_012970158.1	XP_006085427.1
OG0013388	XP_005080945.1	XP_014308318.1
OG0013389	XP_012970067.1	XP_023606832.1
OG0013390	XP_005071862.1	XP_006085422.1
OG0013391	XP_005071863.1	XP_023606778.1
OG0013392	XP_005071864.1	XP_006085423.1
OG0013393	XP_005071870.1	XP_006085428.1
OG0013394	XP_040599206.1	XP_006085433.1
OG0013395	XP_005076295.1	XP_006085509.2
OG0013396	XP_021086384.1	XP_014308301.1
OG0013397	XP_040591086.1	XP_023606859.1
OG0013398	XP_005080920.1	XP_006085473.1
OG0013399	XP_040591073.1	XP_023606875.1
OG0013400	XP_040591075.1	XP_023604320.1
OG0013401	XP_040607902.1	XP_023610488.1
OG0013406	XP_012971371.1	XP_014306171.1
OG0013407	XP_005064905.1	XP_006098130.1
OG0013408	XP_012977074.1	XP_023617582.1
OG0013409	XP_005064601.1	XP_023612165.1
OG0013410	XP_005064876.1	XP_006091688.1
OG0013412	XP_040601892.1	XP_006091671.1
OG0013413	XP_040603013.1	XP_023612317.1
OG0013414	XP_005063304.2	XP_006091909.1
OG0013415	XP_040602780.1	XP_006091912.1
OG0013416	XP_021087843.1	XP_023612330.1
OG0013417	XP_005065153.1	XP_023612339.1
OG0013418	XP_005065132.1	XP_023612288.1
OG0013419	XP_040601666.1	XP_006091998.1
OG0013420	XP_040601668.1	XP_023612298.1
OG0013421	XP_012976773.1	XP_023612369.1
OG0013423	XP_040601692.1	XP_023612379.1
OG0013424	XP_040601762.1	XP_014314071.2
OG0013425	XP_040601775.1	XP_023612407.1
OG0013426	XP_005064961.1	XP_023612425.1
OG0013427	XP_005064957.1	XP_023612444.1
OG0013428	XP_040601825.1	XP_023602719.1
OG0013430	XP_005064251.1	XP_023604030.1
OG0013432	XP_005064241.1	XP_023604511.1
OG0013433	XP_005063387.4	XP_023604452.1
OG0013435	XP_005064175.1	XP_023604865.1
OG0013436	XP_040606368.1	XP_006102532.1
OG0013437	XP_040606225.1	XP_023599598.1
OG0013438	XP_005064146.1	XP_023611308.1
OG0013439	XP_005064132.1	XP_006102559.1
OG0013440	XP_012975081.1	XP_023599621.1
OG0013441	XP_005064126.1	XP_006102564.1
OG0013442	XP_005064125.1	XP_014323308.1
OG0013443	XP_040606123.1	XP_023599610.1
OG0013444	XP_005064121.1	XP_006102568.1
OG0013445	XP_005064119.1	XP_023599622.1
OG0013446	XP_012967261.1	XP_023620842.1
OG0013447	XP_005064097.1	XP_006101685.1
OG0013448	XP_005064079.1	XP_023620850.1
OG0013449	XP_005064071.1	XP_006101644.1
OG0013450	XP_012968333.1	XP_006101642.1
OG0013451	XP_040605586.1	XP_006101641.1
OG0013452	XP_005064058.1	XP_006101633.1
OG0013453	XP_005064054.1	XP_006101626.1
OG0013454	XP_040605169.1	XP_023620844.1
OG0013455	XP_040605318.1	XP_006101619.1
OG0013456	XP_005064044.1	XP_006101618.1
OG0013457	XP_005064035.1	XP_006101614.1
OG0013458	XP_012970655.1	XP_023601413.1
OG0013459	XP_040604922.1	XP_006104400.1, XP_006104402.1
OG0013460	XP_005063362.1	XP_006104397.1
OG0013461	XP_005064012.1	XP_023601397.1
OG0013462	XP_040604892.1	XP_006104393.1
OG0013463	XP_012969474.1	XP_014302196.1
OG0013464	XP_040604606.1	XP_006106604.1
OG0013465	XP_005063946.1	XP_006105675.1
OG0013466	XP_040604140.1	XP_023604561.1
OG0013467	XP_005063933.1	XP_006105930.1
OG0013468	XP_005063926.1	XP_006105939.1
OG0013471	XP_040603942.1	XP_006105950.1
OG0013472	XP_040603822.1	XP_023604646.1
OG0013473	XP_005063894.1	XP_006107302.1
OG0013474	XP_005063883.1	XP_006108917.1
OG0013475	XP_005064900.1	XP_006098127.1
OG0013476	XP_005065083.1	XP_006091989.1
OG0013479	XP_040588704.1	XP_023599623.1
OG0013480	XP_021087014.1, XP_012968210.1	XP_023607841.1
OG0013481	XP_005077541.1	XP_006081765.1
OG0013483	XP_021088542.2	XP_023613650.1
OG0013484	XP_040590791.1	XP_023610367.1
OG0013485	XP_040610374.1	XP_006081764.1
OG0013486	XP_012974150.2	XP_014310672.2
OG0013487	XP_005069739.1	XP_006081734.1
OG0013488	XP_012968540.1	XP_006081731.1
OG0013489	XP_040610393.1	XP_014312724.1
OG0013490	XP_005069744.1	XP_006081729.1
OG0013491	XP_005069745.1	XP_014310378.1
OG0013492	XP_005069748.1	XP_014312715.1
OG0013493	XP_040610408.1	XP_006081722.1
OG0013494	XP_040610425.1	XP_006106406.1
OG0013495	XP_040610427.1	XP_023602946.1
OG0013496	NP_001268563.1	XP_006106407.1
OG0013497	XP_005076123.1	XP_006105987.1
OG0013498	XP_040585191.1	XP_023599939.1
OG0013501	XP_005079940.1	XP_023613634.1
OG0013502	XP_040592976.1	XP_023600887.1
OG0013503	XP_012975856.2	XP_006103945.3, XP_023619784.1
OG0013504	XP_040593158.1	XP_023600880.1
OG0013505	XP_040593313.1	XP_006100498.2
OG0013506	XP_012978709.1	XP_014309659.1
OG0013507	XP_040601245.1	XP_023608189.1
OG0013508	XP_005069013.1	XP_006098550.1
OG0013509	XP_040601280.1	XP_023611904.1
OG0013510	XP_005077552.1	XP_006081750.1
OG0013511	XP_021083485.1	XP_023613862.1
OG0013512	XP_005076455.1	XP_006089098.1
OG0013513	XP_005074923.1	XP_006104911.1
OG0013514	XP_040598058.1	XP_006106573.1
OG0013516	XP_005078619.1	XP_014301910.1
OG0013518	XP_005083337.1	XP_006101211.1
OG0013519	XP_005083339.1	XP_006101212.1
OG0013521	XP_005085275.1	XP_014313147.1
OG0013522	XP_040596118.1	XP_006107972.2
OG0013523	XP_040598111.1	XP_023619076.1
OG0013524	XP_021089335.1	XP_014321935.2
OG0013526	XP_005071213.2	XP_014323188.1
OG0013527	XP_005071212.1	XP_023599509.1
OG0013528	XP_040593630.1	XP_006102428.1
OG0013529	XP_005071200.1	XP_006091365.1
OG0013530	XP_005069760.1	XP_006085809.1
OG0013531	XP_040594394.1	XP_006083848.1
OG0013532	XP_005071221.1	XP_006083847.1
OG0013533	XP_040593797.1	XP_006083854.1
OG0013534	XP_040594023.1	XP_023617919.1, XP_006083862.1
OG0013535	XP_005066155.1	XP_006083996.1
OG0013536	XP_012965724.1	XP_014306787.1
OG0013537	XP_040594155.1	XP_023605194.1
OG0013538	XP_005066189.1	XP_006083906.1
OG0013539	XP_012965727.1	XP_006083925.1
OG0013540	XP_005066210.1	XP_006083943.1
OG0013541	XP_021080508.1	XP_023605463.1
OG0013542	XP_005066230.1	XP_006108312.2
OG0013543	XP_040593524.1	XP_014301681.1
OG0013544	NP_001268621.1, XP_021083384.1	XP_006104344.1
OG0013545	XP_005071248.1	XP_006093824.1
OG0013546	XP_021086510.2	XP_023609824.1
OG0013547	XP_040603552.1	XP_006089110.3
OG0013548	XP_040603703.1	XP_023611519.1
OG0013549	XP_021087243.1	XP_014313191.2
OG0013550	XP_021087185.2	XP_014313174.1
OG0013551	XP_040603743.1	XP_023611420.1
OG0013552	XP_005085277.1	XP_023611515.1
OG0013553	XP_040603779.1	XP_006090877.1
OG0013554	XP_005074926.3	XP_006104908.2
OG0013555	XP_012972369.1, NP_001268548.1	XP_014305734.1
OG0013556	XP_005074942.1	XP_006108255.3
OG0013557	XP_021085628.1	XP_023604597.1
OG0013558	XP_012972561.1	XP_014303891.1
OG0013559	XP_005075007.1	XP_006106173.1
OG0013560	XP_040596246.1	XP_006106169.1
OG0013562	XP_005075028.1	XP_006108664.2
OG0013563	XP_040596073.1	XP_023616329.1
OG0013564	XP_005075040.1	XP_006104202.1
OG0013565	XP_040595452.1	XP_023601239.1
OG0013566	XP_012972541.2	XP_014302005.1
OG0013567	XP_012972455.1	XP_023603302.1
OG0013568	XP_040595413.1	XP_014305175.2
OG0013569	XP_005082342.1	XP_006097182.1
OG0013570	XP_005082346.1	XP_006097188.1
OG0013571	XP_005082350.1	XP_006100683.3
OG0013573	XP_005086216.1	XP_006100480.1
OG0013575	XP_040597972.1	XP_006100493.2
OG0013576	XP_005086211.1	XP_006100473.1
OG0013577	XP_040597979.1	XP_006100468.1
OG0013578	XP_005086189.1	XP_006100440.1
OG0013579	XP_040598001.1	XP_006100439.1
OG0013580	XP_040598029.1	XP_014321272.1
OG0013581	XP_040598055.1	XP_023604098.1
OG0013582	XP_021079619.1	XP_014320656.2
OG0013583	XP_040598082.1	XP_006099728.1
OG0013584	XP_040598089.1	XP_023619053.1
OG0013585	XP_005087146.2	XP_023619077.1
OG0013586	XP_012978490.1	XP_023619083.1
OG0013587	XP_040593378.1	XP_006099691.1
OG0013588	XP_005083423.1	XP_014320605.1
OG0013589	XP_005087608.1	XP_006100399.1
OG0013590	XP_005077778.1	XP_006100400.1
OG0013591	XP_040592682.1	XP_006100395.1
OG0013592	XP_040592677.1	XP_006100376.2
OG0013593	NP_001268868.1	XP_014302721.2
OG0013594	XP_005087376.1	XP_006105087.2
OG0013595	XP_005087389.1	XP_006105092.1
OG0013596	XP_040592703.1	XP_023601907.1
OG0013597	XP_012981607.1	XP_006105076.1
OG0013598	XP_012974891.1	XP_014302357.2
OG0013599	XP_040585930.1	XP_023601560.1
OG0013600	XP_040585673.1	XP_023601578.1
OG0013601	XP_005078592.1	XP_006106014.1
OG0013602	XP_040586051.1	XP_006105787.1
OG0013603	XP_040585682.1	XP_014303317.1
OG0013604	XP_040585645.1	XP_006105804.1
OG0013605	XP_005078620.1	XP_006104118.1
OG0013607	XP_005085312.2	XP_023601774.1
OG0013608	XP_040587026.1	XP_006104919.1
OG0013609	XP_005085374.1	XP_006104920.1
OG0013610	XP_012980105.1	XP_023604129.1
OG0013612	XP_005081370.1	XP_014302713.1
OG0013613	XP_005081371.1	XP_006105066.1
OG0013614	XP_005081376.1	XP_023609335.1, XP_014311023.1
OG0013615	XP_012976945.1	XP_023601871.1
OG0013616	XP_005081386.1	XP_023601884.1
OG0013617	XP_005081384.1	XP_006105053.1
OG0013618	XP_012976874.2	XP_023620400.1
OG0013619	XP_005081415.1	XP_006101153.1
OG0013620	XP_040593633.1	XP_023620413.1
OG0013621	XP_005081428.1	XP_006104890.1
OG0013622	XP_012976913.1	XP_023601753.1
OG0013623	XP_040595173.1	XP_023601751.1
OG0013624	XP_005081490.1	XP_006106980.2
OG0013625	XP_040595169.1	XP_023603611.1
OG0013626	XP_005081446.1	XP_023603610.1
OG0013627	XP_021090568.1	XP_006105974.1
OG0013628	XP_040593695.1	XP_006105973.1
OG0013629	XP_005083306.1	XP_023620443.1
OG0013630	XP_005083338.1	XP_014321985.1
OG0013631	XP_040593206.1	XP_023620466.1
OG0013632	XP_005083351.1	XP_023620452.1
OG0013633	XP_040593787.1	XP_014309130.1, XP_006109911.2
OG0013634	XP_040594770.1	XP_023599042.1
