Orthogroup	Mesocricetus_auratus	Mus_musculus
OG0015596	XP_005072195.1	NP_081526.1
OG0015597	XP_040612931.1	NP_766285.2
OG0015598	XP_005072186.1	NP_079610.1
OG0015599	XP_040612868.1	NP_851383.2
OG0015600	XP_012970283.1	NP_079917.1
OG0015601	XP_040612825.1	NP_666368.1
OG0015602	XP_005072107.1	NP_780453.1
OG0015603	XP_021084009.1	NP_608301.3
OG0015604	XP_040612773.1	NP_291095.1
OG0015605	XP_005083934.1	NP_937813.3
OG0015607	XP_005087539.1	NP_001074418.1
OG0015608	XP_005087530.1	NP_001028443.1
OG0015609	XP_040591712.1	NP_001011875.1
OG0015610	XP_021079215.1	NP_075923.2
OG0015611	XP_005068122.1	NP_033370.2
OG0015612	XP_005068105.1	NP_032683.1
OG0015613	XP_005068103.1	NP_001034443.1
OG0015614	XP_005088137.1	NP_080544.1
OG0015615	XP_005068057.1	NP_032543.2
OG0015616	XP_040611034.1	NP_892004.1
OG0015617	XP_005077786.2	NP_001242962.1
OG0015618	XP_040608504.1	XP_011238437.1
OG0015619	XP_012976015.1	NP_796234.1
OG0015620	XP_012973224.1	NP_058064.2
OG0015621	XP_005076224.1	NP_862897.1
OG0015622	XP_005076212.1	NP_064295.2
OG0015623	XP_012973238.1	XP_011238578.1
OG0015624	XP_005075240.1	NP_038522.2
OG0015625	XP_040598172.1	NP_001129561.1
OG0015626	XP_040611073.1	NP_780540.2
OG0015627	XP_040608540.1	NP_808330.1
OG0015628	XP_005075335.1	XP_017171607.1, NP_001034214.1
OG0015629	XP_021081521.1	NP_001039007.1
OG0015629	XP_040603922.1	NP_653127.2, NP_081515.2
OG0015630	XP_005084267.2	NP_941023.1
OG0015631	XP_005066646.2	NP_067344.2
OG0015632	XP_005066609.1	NP_083278.1
OG0015633	XP_012966194.1	NP_082274.1
OG0015634	XP_040584573.1	NP_647457.2
OG0015635	XP_005085814.1	NP_065248.1
OG0015636	XP_005082448.1	NP_001013384.1
OG0015637	XP_040602651.1	NP_080814.1
OG0015638	XP_040602667.1	XP_006514506.1
OG0015639	XP_040602687.1	NP_061358.1
OG0015640	XP_021079308.1	XP_006506820.1
OG0015641	XP_012981520.2	NP_694815.1
OG0015643	XP_005084263.1	NP_997165.2
OG0015644	XP_005084258.1	NP_034264.1
OG0015645	XP_005066636.1	NP_950243.1
OG0015646	XP_012966244.1	XP_006509052.1
OG0015647	XP_012966160.1	NP_081207.1
OG0015648	XP_040587888.1	NP_031427.2, NP_001258987.1, XP_006509048.1
OG0015649	XP_012966310.2	NP_080397.1
OG0015650	XP_040587692.1	XP_036010246.1
OG0015651	XP_005066637.1	NP_001094972.1
OG0015652	XP_005066656.1	NP_080729.1
OG0015653	XP_040587750.1	NP_001074619.2
OG0015654	XP_005066716.1	NP_001361581.1
OG0015655	XP_005066724.2	NP_001359271.1
OG0015656	XP_005066746.1	NP_083845.1
OG0015657	XP_040587724.1	XP_006509489.1
OG0015658	XP_021090071.2	NP_001401119.1
OG0015659	XP_005083124.1	NP_001074770.2
OG0015660	XP_040584471.1	NP_918950.2
OG0015661	XP_012979828.1	NP_963289.3
OG0015662	XP_005068640.1	NP_033763.3
OG0015663	XP_005080384.1	NP_082038.2
OG0015664	XP_040586913.1	XP_017170655.1
OG0015665	XP_021088080.1	NP_001360900.1
OG0015666	XP_005079121.1	NP_083597.1
OG0015667	XP_005079157.3	NP_001191841.1
OG0015668	XP_005079169.1	NP_001257917.1
OG0015669	XP_040586838.1	NP_001161351.1
OG0015670	XP_005073589.1	NP_057912.2
OG0015671	XP_005073693.2	NP_067422.1
OG0015672	XP_040586811.1	XP_011239025.1
OG0015673	XP_012971444.2	NP_001120827.1
OG0015674	XP_005073611.2	NP_032040.1
OG0015675	XP_005073605.1	XP_006503720.3
OG0015676	XP_040586724.1	NP_783570.1
OG0015677	XP_040586883.1	XP_006523581.1
OG0015678	XP_005073650.1	NP_598508.2
OG0015679	XP_040586698.1	NP_001272869.1
OG0015680	XP_040586686.1	NP_659051.3
OG0015681	XP_005073682.1	NP_033257.2
OG0015682	XP_005068636.1	NP_796188.2
OG0015683	XP_005068637.1	NP_079572.2
OG0015684	XP_040602200.1	XP_006498677.1
OG0015685	XP_040602208.1	NP_033112.2
OG0015686	XP_040593830.1	NP_033114.3
OG0015687	XP_040594203.1	NP_062776.1
OG0015688	XP_012974700.1	NP_033469.1
OG0015689	XP_005078334.1	NP_001103234.1
OG0015690	XP_005078360.1	NP_034822.1
OG0015691	XP_005078363.1	NP_065644.2
OG0015692	XP_012974716.1	NP_076036.2
OG0015693	XP_005078362.1	NP_081020.1
OG0015694	XP_005071127.1	NP_659167.2
OG0015695	XP_005071130.1	NP_034261.1
OG0015696	XP_005076598.1	NP_080878.2
OG0015697	XP_005076589.1	NP_079955.1
OG0015698	XP_040608072.1	NP_081809.2
OG0015699	XP_040608080.1	NP_038514.1
OG0015700	XP_005084280.1	NP_035472.1
OG0015701	XP_040608105.1	NP_080815.1
OG0015702	XP_040607402.1	NP_001156397.1
OG0015703	XP_040608126.1	NP_001074608.1
OG0015704	XP_012979216.1	NP_001155859.1
OG0015705	XP_005084296.1	NP_001009935.1
OG0015706	XP_005084305.1	NP_694693.1
OG0015707	XP_005084357.1	NP_032971.2
OG0015708	XP_012981901.1	NP_001276542.1
OG0015709	XP_005076623.1	NP_694731.1
OG0015710	XP_005076629.1	NP_033546.2
OG0015711	XP_040586846.1	NP_034900.4
OG0015712	XP_005080314.1	NP_001159644.1, NP_001386618.1, XP_006502382.1
OG0015713	XP_012967469.1, XP_012967478.1	NP_032580.2
OG0015714	XP_012968339.1	NP_996856.1
OG0015715	XP_012979751.1	NP_001277468.1
OG0015716	XP_005071853.2	NP_083547.1
OG0015717	XP_040611563.1	XP_006516829.1
OG0015718	NP_001274544.1	NP_032039.2
OG0015719	XP_040587538.1	NP_083102.1
OG0015720	XP_040607892.1	NP_036005.1
OG0015721	XP_040607677.1	NP_808565.2
OG0015722	XP_012971171.2	NP_001156396.1
OG0015723	XP_005064269.1	NP_031904.1
OG0015724	XP_040607427.1	NP_573454.2
OG0015725	XP_040607426.1	NP_035658.1
OG0015726	XP_012976869.1	NP_034564.2
OG0015727	XP_012977816.1	NP_663504.1
OG0015728	XP_040603002.1	NP_001028346.1
OG0015729	XP_005065152.1	NP_080161.1
OG0015730	XP_040601670.1	NP_848870.2
OG0015731	XP_005065013.1	NP_080964.1
OG0015733	XP_012982149.1, XP_005088078.1	NP_001334104.1
OG0015734	XP_021087402.1	XP_006498600.1
OG0015735	XP_040601817.1	NP_035292.2
OG0015736	XP_005064956.1	NP_898935.1
OG0015737	XP_005064951.1	NP_109650.1
OG0015738	XP_005064945.1	NP_031468.1
OG0015739	XP_005064249.1	NP_076253.1
OG0015740	XP_005064216.1	NP_001157136.1
OG0015741	XP_005064201.1	NP_598416.1
OG0015742	XP_040606259.1	NP_001001320.1
OG0015743	XP_005063377.2	NP_058629.2
OG0015744	XP_005064095.1	NP_997151.2
OG0015745	XP_040605929.1	NP_038484.1
OG0015746	XP_012970517.1	XP_006531773.1
OG0015747	XP_005064085.1	NP_780592.1
OG0015748	XP_005064081.1	NP_001001885.1
OG0015749	XP_012970732.1	NP_001390496.1
OG0015750	XP_005064074.1	NP_082899.1
OG0015751	XP_005064063.1	NP_941018.1
OG0015752	XP_005064037.1	NP_065237.3
OG0015753	XP_005064038.1	NP_852117.2
OG0015754	XP_005064020.1	NP_001074510.1
OG0015755	XP_005064018.1	NP_082730.2
OG0015756	XP_005064021.3	NP_038887.2
OG0015758	XP_040604726.1	NP_035354.1
OG0015759	XP_040604662.1	NP_001074760.1, XP_011245704.1
OG0015760	XP_005063972.1	NP_001034583.1
OG0015761	XP_005063346.1	NP_080601.2
OG0015763	XP_005063920.1	NP_789813.1
OG0015764	XP_040603855.1	NP_033773.1
OG0015765	XP_040603917.1	NP_659121.1
OG0015766	XP_040603931.1	NP_035972.3
OG0015767	XP_040603935.1	NP_033099.3
OG0015768	XP_005063910.1	NP_062673.1
OG0015769	XP_005063898.1	NP_758506.3
OG0015770	XP_040603666.1	NP_001264789.1
OG0015771	XP_040603416.1	NP_076220.2
OG0015772	XP_005063327.1	NP_937867.2
OG0015773	XP_005064928.1	NP_034348.2
OG0015774	NP_001268481.1	NP_033606.2
OG0015775	XP_012967548.2	NP_001030070.1
OG0015776	XP_005070360.1	NP_997116.1
OG0015777	XP_005070363.1	NP_034263.2
OG0015778	XP_040610375.1	NP_444319.3
OG0015779	XP_005077545.1	NP_075991.1
OG0015780	XP_012968563.3	NP_001035489.2
OG0015781	XP_005069743.1	NP_848473.2
OG0015782	XP_040585071.1	NP_001344354.1
OG0015783	XP_040613948.1	NP_080282.1
OG0015784	XP_005070349.1	NP_032407.1
OG0015785	XP_040594894.1	XP_011246265.1
OG0015786	XP_005079958.1	NP_001028213.1
OG0015787	XP_040593686.1	NP_803228.2
OG0015788	XP_040601269.1	NP_033424.1
OG0015789	XP_021080512.1	XP_030111246.1
OG0015790	XP_040595927.1	NP_083119.1
OG0015791	XP_005087381.1	NP_032442.1
OG0015792	XP_005078642.2	NP_080146.1
OG0015793	XP_005078654.1	NP_001025461.1
OG0015794	XP_005081470.1	NP_035747.1
OG0015795	XP_040598066.1	NP_766344.2
OG0015796	XP_005081484.1	NP_035613.2
OG0015797	XP_040594568.1	NP_941017.2, XP_006513682.1
OG0015798	XP_021090557.1	NP_569722.1, XP_006513350.1
OG0015799	XP_005071214.1	NP_082144.2
OG0015800	XP_040595251.1	NP_032907.1
OG0015801	XP_040593707.1	NP_075547.1
OG0015802	XP_005071199.1	NP_064348.1
OG0015803	XP_021083434.1	NP_001153169.1, XP_006506501.1
OG0015804	XP_040594392.1	NP_033557.2
OG0015805	XP_040595201.1	XP_006506860.1
OG0015806	XP_005066164.1	NP_080234.2
OG0015807	XP_012965720.1	NP_001103976.1
OG0015808	XP_005066194.1	NP_598698.1
OG0015809	XP_005066200.1	NP_080641.1
OG0015810	XP_005066203.1	NP_001028376.1
OG0015811	XP_021080500.1	XP_006506845.1
OG0015812	XP_012965829.1	NP_034715.3, XP_006505686.1
OG0015813	XP_021080517.1	NP_780566.1
OG0015814	XP_040594796.1	NP_941014.1, XP_006506070.1
OG0015815	XP_040603544.1	NP_808292.1
OG0015816	XP_040603702.1	NP_848783.3
OG0015817	XP_005085274.2	NP_081187.3
OG0015818	XP_005085279.1	NP_073147.2
OG0015819	XP_005074911.1	NP_703189.3
OG0015820	XP_012972465.1	NP_001153124.1
OG0015821	XP_012972370.1	XP_006511698.1
OG0015822	XP_005074935.1	NP_062678.1
OG0015823	XP_005074947.1	NP_080179.1
OG0015824	XP_040596202.1	NP_080873.2
OG0015825	XP_005075010.1	NP_065266.1
OG0015826	XP_040595693.1	NP_079683.2
OG0015827	XP_012972412.2	NP_666339.2
OG0015828	XP_005082348.1	NP_001359467.1
OG0015829	XP_005086246.1	NP_001340859.1
OG0015830	XP_005086206.1	NP_001280724.1
OG0015831	XP_005086205.1	NP_808568.1
OG0015832	XP_021078728.1	NP_031815.2
OG0015833	XP_005086244.1	XP_006509840.1
OG0015834	XP_005086194.1	NP_619588.1
OG0015835	XP_005086187.2	NP_079853.1
OG0015837	XP_005086174.2	NP_075552.2
OG0015838	XP_040598057.1	NP_079672.1
OG0015839	XP_040598087.1	XP_006509629.1
OG0015840	XP_005087152.1	XP_036010293.1, NP_032001.2
OG0015841	XP_005087150.1	XP_006530852.1
OG0015842	XP_005087149.1	NP_653117.1
OG0015843	XP_005083443.1	XP_006524475.1
OG0015844	XP_005083433.1	NP_059504.2
OG0015845	XP_005087617.1	NP_077146.1
OG0015846	XP_005087619.1	XP_030099676.1, NP_083153.1
OG0015847	XP_021079469.1	NP_057880.2, XP_011246739.1
OG0015848	XP_040592666.1	NP_766090.2
OG0015849	XP_040592685.1	NP_766091.2
OG0015850	XP_012981610.1	NP_034629.3
OG0015851	XP_005087369.1	NP_957679.1
OG0015852	XP_040589258.1	NP_001365823.1
OG0015853	XP_005087370.1	NP_899202.3
OG0015854	XP_040592717.1	NP_031617.1
OG0015855	XP_005087371.1	NP_079924.2
OG0015856	XP_040592710.1	XP_036009672.1
OG0015857	XP_040585648.1	NP_001297688.1
OG0015858	XP_005078588.1	NP_001074409.1
OG0015859	XP_005078644.2	NP_848734.1
OG0015860	XP_005078605.1	NP_001103770.1
OG0015861	XP_005078611.1	NP_899668.1
OG0015862	XP_005078617.3	NP_082187.1
OG0015863	XP_005078618.3	NP_001034913.1
OG0015864	XP_005078624.1	NP_058572.2
OG0015865	XP_040590671.1	NP_766506.4, XP_006510340.1
OG0015866	XP_040586990.1	NP_001355721.1
OG0015867	XP_005085342.1	NP_001036022.1
OG0015868	XP_005085346.1	NP_035722.2
OG0015869	XP_040595228.1	NP_034743.3
OG0015870	XP_005081419.1	NP_849257.1
OG0015871	XP_005081418.1	NP_081520.1
OG0015872	XP_040594157.1	NP_001182602.1
OG0015873	XP_040595151.1	XP_030105461.1
OG0015874	XP_005081427.1	NP_084075.1
OG0015875	XP_012976920.1	NP_084072.1
OG0015876	XP_040595140.1	NP_001397094.1
OG0015877	XP_005081435.1	NP_001291713.1
OG0015878	XP_005081440.1	NP_001366290.1
OG0015879	XP_005081441.1	NP_038692.1
OG0015880	XP_040593418.1	NP_001030067.2
OG0015881	XP_005083319.1	NP_079593.1
OG0015882	XP_005083303.1	NP_034232.1
OG0015883	XP_012978363.1	XP_006514197.1, NP_082105.3
OG0015884	XP_040594768.1	NP_038623.1
OG0015885	XP_012978417.1	NP_067540.1
OG0015886	XP_040595037.1	NP_001346561.1
OG0015887	XP_005083409.1	NP_683736.2
OG0015888	XP_005087321.1	XP_017177762.1, NP_001257949.1
OG0015889	XP_005084733.1	NP_034996.2
OG0015890	XP_005083271.1	NP_001005232.1
OG0015891	XP_005077385.1	NP_001028353.1
OG0015892	XP_021087009.1	NP_789806.1
OG0015893	XP_005084091.1	NP_001158269.1
OG0015894	XP_040591189.1	NP_659182.1
OG0015895	XP_005085425.1	NP_032081.3
OG0015896	XP_040584697.1	NP_080580.1
OG0015897	XP_005073985.1	NP_081574.1
OG0015898	XP_005073990.1	NP_079791.2
OG0015899	XP_005074006.1	NP_780314.1
OG0015900	XP_040614195.1	NP_848750.3
OG0015901	XP_021085164.2	NP_034967.2
OG0015902	XP_005074042.1	NP_001182458.1
OG0015903	XP_005074052.1	NP_080286.2
OG0015904	XP_040613822.1	NP_001074585.1
OG0015905	XP_005074085.1	NP_032913.1
OG0015906	XP_012971743.1	NP_001395058.1
OG0015907	XP_005074120.1	NP_033129.2
OG0015908	XP_040587518.1, XP_040589413.1	NP_667024.1
OG0015909	XP_040613079.1	NP_001369348.1
OG0015910	XP_012981714.1	NP_031653.1
OG0015911	XP_005087507.1	NP_082720.1
OG0015912	XP_040612918.1	NP_001357732.1
OG0015913	XP_005088339.1	NP_079577.1
OG0015914	XP_040612674.1	XP_030098095.1
OG0015915	XP_005075829.2	NP_766496.2
OG0015916	XP_040612373.1	NP_852658.2
OG0015917	XP_005075732.1	NP_033457.2
OG0015918	XP_005075731.1	NP_776100.2
OG0015919	XP_012982210.1	NP_780488.2
OG0015920	XP_005075707.1	NP_663559.1
OG0015921	XP_012972978.2	XP_017177675.1
OG0015923	XP_005084737.1	XP_036008753.1
OG0015924	XP_005087779.1	NP_080712.1
OG0015925	XP_040589209.1	NP_082307.1
OG0015926	XP_005064862.1	NP_080547.1
OG0015927	XP_021090917.1	NP_034372.1
OG0015928	XP_005070997.1	NP_035743.2
OG0015929	XP_005087692.1	NP_001230090.1
OG0015930	XP_040596485.1	NP_001186874.1, XP_017171543.1
OG0015931	XP_021085891.1	NP_001034194.1
OG0015932	XP_040596566.1	NP_001162007.1
OG0015933	XP_005071013.1	NP_796355.2
OG0015934	XP_005070981.1	NP_067518.2
OG0015935	XP_005083694.1	NP_444335.2
OG0015936	XP_040608747.1	NP_033899.2
OG0015937	XP_040607228.1	XP_036014595.1
OG0015938	XP_005079467.1	NP_083854.3
OG0015939	XP_040600835.1	NP_001347306.1
OG0015940	XP_040597917.1	NP_075363.1, XP_006519420.1
OG0015941	XP_005067421.1	NP_076134.1
OG0015942	XP_040609620.1	NP_997164.1, XP_036008140.1
OG0015943	XP_040589400.1	NP_775622.1
OG0015944	XP_005077412.1	NP_001074681.1
OG0015945	XP_040589388.1	NP_932148.1
OG0015946	XP_005082686.2, XP_021090077.2	NP_001395934.1
OG0015947	XP_005082675.1	NP_033051.2, XP_006508797.1
OG0015948	XP_005082673.1	NP_081552.2
OG0015949	XP_040596570.1	NP_080874.2
OG0015950	XP_005072068.1	NP_035570.1
OG0015951	XP_005071637.1	NP_001403657.1
OG0015952	XP_040610254.1	NP_001158235.1
OG0015953	XP_005072602.1	NP_722476.1
OG0015954	XP_005072600.1	NP_081290.1
OG0015955	XP_012972486.1	NP_001348949.1
OG0015956	XP_012977638.1	XP_006512122.1
OG0015957	XP_005082394.1	NP_083252.1
OG0015958	XP_040595854.1	NP_780323.2
OG0015959	XP_005082368.1	NP_082478.1
OG0015960	XP_040595987.1	NP_001165592.1
OG0015961	XP_012977655.1	NP_034266.2
OG0015962	XP_040603560.1	NP_001381921.1
OG0015963	XP_005081043.1	NP_067479.2
OG0015964	XP_005081038.1	NP_033435.2
OG0015965	XP_040585524.1	XP_006523646.1
OG0015966	XP_005085286.1	NP_083208.1
OG0015967	XP_005074891.1	NP_444389.2
OG0015968	XP_005074883.1	NP_082997.3
OG0015969	XP_040596125.1	NP_079968.2
OG0015970	XP_005072081.3	NP_077253.3
OG0015971	XP_005072069.1	NP_001028715.2
OG0015972	XP_040595800.1	XP_006511535.1
OG0015973	XP_012976452.2	XP_006511670.1, NP_001357811.1
OG0015974	XP_040595544.1	NP_083896.1
OG0015975	XP_040595418.1	NP_001108449.1
OG0015976	XP_012976441.2	NP_061233.2
OG0015977	XP_040596197.1	NP_001182622.1, XP_006510800.1
OG0015978	XP_005078013.1	NP_001028521.1
OG0015979	XP_005077965.1	NP_033200.2
OG0015980	XP_005077977.1	XP_030108561.1
OG0015981	XP_005077983.1	NP_082412.2
OG0015982	XP_005077995.1	NP_033013.3
OG0015983	XP_005078004.1	NP_058033.2
OG0015984	XP_005082705.2	NP_034788.1
OG0015985	XP_040588703.1	NP_001025463.1
OG0015986	XP_021091531.1	NP_083297.1
OG0015987	XP_040602561.1	XP_036013024.1
OG0015988	XP_021084339.1	NP_079766.3
OG0015989	XP_040602348.1	XP_006499574.1
OG0015990	XP_005072632.1	NP_084039.2
OG0015991	XP_040602341.1	NP_852082.2
OG0015992	XP_040602321.1	NP_001393313.1
OG0015993	XP_005068753.1	NP_001263418.1
OG0015994	XP_005068746.1	NP_038850.1
OG0015995	XP_021082040.1	NP_001033730.1
OG0015996	XP_005068735.1	NP_083424.1
OG0015997	XP_005068683.1	NP_085036.3
OG0015998	XP_005068677.1	NP_062670.2
OG0015999	XP_005086106.1	NP_077158.1
OG0016000	XP_040597275.1, XP_005086140.2	NP_780335.1
OG0016001	XP_040602429.1	XP_006498846.1
OG0016002	XP_040602440.1	NP_001359292.1
OG0016003	XP_040588739.1	NP_663512.2
OG0016004	XP_040588757.1	NP_659140.2
OG0016005	XP_040588998.1	NP_001092801.1, XP_006498585.1
OG0016006	XP_040588656.1	NP_081061.1
OG0016007	XP_005085048.1	NP_001076443.1
OG0016008	XP_005074476.1	NP_694705.2
OG0016009	XP_005074484.1	NP_001347859.1
OG0016010	XP_005074488.1	NP_067384.2
OG0016011	XP_005074493.2	NP_001153802.1
OG0016013	XP_005074552.1	NP_071720.1
OG0016014	XP_012972051.1	NP_001078970.1
OG0016015	XP_012972074.1	NP_035611.3
OG0016016	XP_040600925.1	NP_808394.1
OG0016017	XP_005083243.1	NP_081140.1
OG0016018	XP_005075333.2	NP_001399512.1, NP_001034655.1
OG0016019	XP_005071077.1	NP_035051.1
OG0016020	XP_012977561.2	NP_082242.1
OG0016021	XP_040608997.1	NP_796279.2
OG0016022	XP_005082258.1	NP_062352.1
OG0016024	XP_005077646.3	NP_080501.2
OG0016025	XP_005077644.1	NP_766089.1
OG0016026	XP_005077538.1	NP_775558.2
OG0016027	XP_005077520.1	NP_573494.1
OG0016028	XP_040607358.1	XP_036021207.1, NP_001153165.1
OG0016029	XP_005083237.1	NP_034358.2
OG0016031	XP_005083263.2	NP_079928.2
OG0016032	XP_040596569.1	NP_082389.2
OG0016033	XP_005075208.1	NP_034532.3
OG0016034	XP_005075320.1	NP_035576.1
OG0016035	XP_005075299.1	NP_084255.2
OG0016036	XP_005075293.1	NP_001365696.1
OG0016037	XP_005075290.1	XP_036013618.1
OG0016038	XP_005075279.2	NP_032717.2
OG0016039	XP_040591580.1	NP_031428.2
OG0016040	XP_005071079.1	NP_033311.3
OG0016041	XP_005071051.1	NP_001412575.1
OG0016042	XP_021083360.1	XP_036014334.1
OG0016043	XP_012977923.1	NP_001345990.1
OG0016044	XP_040609127.1	XP_006496493.1
OG0016045	XP_005082586.2	NP_001392212.1
OG0016046	XP_040609115.1	NP_690879.1
OG0016047	XP_040609080.1	NP_071862.2
OG0016048	XP_005082610.1	NP_001138464.1
OG0016049	XP_005082593.1	NP_081633.1
OG0016050	XP_040609073.1	XP_006530015.1
OG0016051	XP_005082311.1	NP_660257.2
OG0016052	XP_040608989.1	NP_835220.1
OG0016053	XP_040608986.1	NP_001355651.1
OG0016054	XP_040608938.1	NP_780327.1
OG0016055	XP_005077260.1	NP_835152.1
OG0016056	XP_005077652.1	NP_001001999.1
OG0016057	XP_012974122.1	NP_038833.2
OG0016058	XP_005063754.1	NP_034181.2
OG0016059	XP_040587396.1, XP_040587395.1	NP_035262.2
OG0016060	XP_040586967.1	NP_001136114.1
OG0016061	XP_040587015.1	NP_001365844.1
OG0016062	XP_005080657.1	NP_084486.1
OG0016063	XP_012976393.1	XP_030110129.1
OG0016064	XP_040587579.1	NP_001028633.1
OG0016065	XP_040587262.1	XP_006530293.1
OG0016066	XP_040587008.1	NP_077178.1
OG0016067	XP_040587001.1	NP_796216.2
OG0016068	XP_040587166.1	XP_011246473.2
OG0016069	XP_005080704.1	NP_033786.1
OG0016070	XP_040587203.1	NP_034895.1
OG0016071	XP_040587544.1	NP_001155099.1
OG0016072	XP_005080707.2	NP_080405.1
OG0016073	XP_005079039.1	NP_937806.1
OG0016074	XP_005079038.2	NP_766307.2
OG0016075	XP_005079027.1	NP_001289377.1
OG0016076	XP_005079021.1	NP_780612.2
OG0016077	XP_021087973.1	NP_033353.2
OG0016078	XP_040587098.1	NP_001158045.1
OG0016079	XP_040587099.1	NP_084232.1
OG0016080	XP_005078965.1	NP_001074704.1
OG0016081	XP_005078964.1	NP_001288572.1
OG0016082	XP_005068996.1	NP_660251.1
OG0016083	XP_005068986.1	NP_620398.1
OG0016084	XP_040602749.1	NP_080451.4
OG0016085	XP_005068974.1	NP_075027.1
OG0016086	XP_040588265.1	XP_006513861.3, NP_001264061.1
OG0016087	XP_005077582.1	NP_075358.1
OG0016088	XP_005077571.1	NP_001258957.1
OG0016089	XP_012974192.1	NP_998779.2
OG0016090	XP_040607104.1	NP_033462.2
OG0016091	XP_005077604.1	NP_001159636.1
OG0016092	XP_012974187.1	XP_006522783.1
OG0016093	XP_005077615.1	NP_031790.2
OG0016094	XP_005087186.2	NP_001014997.1
OG0016096	XP_040609714.1	NP_001361154.1
OG0016097	XP_005067392.1	NP_034593.1
OG0016098	XP_040593217.1	NP_598701.2
OG0016099	XP_040593354.1	XP_036021959.1
OG0016100	XP_040593377.1	NP_666109.2
OG0016101	XP_012979047.2	NP_032047.4
OG0016102	XP_021090937.1	NP_001156330.1
OG0016103	XP_040593912.1	NP_958759.2
OG0016104	XP_005084128.1	NP_033959.1
OG0016105	XP_040594081.1	NP_031683.1
OG0016106	XP_005066054.1	NP_058541.2
OG0016107	XP_005066067.1	NP_038728.1
OG0016108	XP_005087195.1	XP_006505526.1, NP_001028294.1
OG0016109	XP_040599658.1	NP_808354.1
OG0016110	XP_040599662.1	NP_619589.2
OG0016111	XP_040599357.1	NP_001163950.1
OG0016112	XP_005072931.1	NP_080636.2
OG0016113	XP_005073034.1	NP_038574.3
OG0016114	XP_040599377.1	NP_080915.1
OG0016115	XP_005072956.1	NP_035629.2
OG0016116	XP_005072958.1	NP_766321.1
OG0016117	XP_005072965.1	NP_031631.3
OG0016118	XP_005072962.2	NP_001121562.1
OG0016120	XP_005072983.1	NP_034038.2
OG0016121	XP_040599477.1	NP_035504.2
OG0016122	XP_040599581.1	NP_079896.1
OG0016123	XP_040599586.1	NP_001074706.1
OG0016124	XP_040609902.1	NP_080091.1
OG0016125	XP_005067181.1	NP_036124.2
OG0016126	XP_005067209.1	NP_032928.1, NP_001162164.1
OG0016127	XP_005067231.1	NP_808384.2
OG0016128	XP_005067250.1	NP_766200.1
OG0016129	XP_005067257.3	NP_001013763.1
OG0016130	XP_005067264.1	NP_083374.1
OG0016131	XP_040609797.1	XP_006521408.1, NP_081243.1
OG0016132	XP_005067266.1	NP_001019873.1, XP_006521038.1
OG0016133	XP_012966488.1	NP_083512.2
OG0016134	XP_040609748.1	XP_011243931.1
OG0016135	XP_005067329.1	NP_083046.2
OG0016136	XP_005067328.1	NP_149064.1
OG0016137	XP_040608725.1	NP_079763.1, XP_006521321.1
OG0016138	XP_040609694.1	NP_998893.1
OG0016139	XP_040609681.1	NP_001276619.1
OG0016140	XP_005067363.1	NP_068359.1
OG0016141	XP_005067394.1	NP_034592.2
OG0016142	XP_005067396.1	NP_034596.1
OG0016143	XP_005067397.1	NP_783857.1
OG0016144	XP_040608730.1	NP_081580.2
OG0016145	XP_012980073.1	NP_082539.2
