Orthogroup	Myotis_lucifugus	Ictidomys_tridecemlineatus
OG0012372	XP_023605081.1	XP_040134384.1
OG0012374	XP_023602654.1	XP_013213399.1
OG0012375	XP_014303552.1	XP_021581193.1
OG0012376	XP_023600552.1	XP_040134689.1
OG0012377	XP_014301407.2	XP_013213317.2
OG0012378	XP_006103534.1	XP_013213344.1
OG0012379	XP_006103527.1	XP_021576375.2, XP_005323911.1
OG0012380	XP_014301371.2	XP_005323907.1
OG0012382	XP_014301188.1	XP_040133044.1
OG0012383	XP_014301198.1	XP_005323891.1
OG0012384	XP_006103395.1	XP_013213430.1
OG0012385	XP_023600414.1	XP_040133845.1
OG0012387	XP_006103372.2	XP_005323872.1
OG0012388	XP_006103371.1	XP_040132866.1
OG0012389	XP_006105448.1	XP_005323865.1
OG0012390	XP_023602204.1	XP_005323991.1
OG0012391	XP_023602998.1	XP_040134355.1
OG0012392	XP_006109423.3, XP_023602347.1	XP_013213394.3
OG0012393	XP_006085935.1	XP_021581130.1
OG0012394	XP_006085934.1	XP_021581129.1
OG0012395	XP_023607333.1	XP_021581124.1
OG0012396	XP_023607327.1	XP_005323805.1
OG0012397	XP_014302994.1	XP_005323798.1
OG0012398	XP_023620602.1	XP_040134147.1
OG0012399	XP_023620600.1	XP_013211988.1, XP_040134628.1
OG0012400	XP_006101419.1	XP_005323788.1
OG0012401	XP_023620604.1	XP_005323789.1
OG0012402	XP_023600151.1	XP_005323779.1
OG0012404	XP_014302479.1	XP_040133324.1
OG0012405	XP_006104781.1	XP_040133315.1
OG0012406	XP_023609174.1	XP_005323768.1
OG0012407	XP_023609173.1	XP_040132898.1
OG0012408	XP_014322535.1	XP_005323752.1
OG0012409	XP_014322537.1, XP_006105271.1	XP_005323748.1
OG0012410	XP_006105273.2	XP_021581089.1
OG0012411	XP_006105277.1	XP_005323746.1
OG0012412	XP_023602053.1	XP_013213353.1
OG0012413	XP_014301609.1	XP_005323740.1
OG0012414	XP_006096413.2	XP_005327243.1
OG0012415	XP_023615994.1	XP_021583334.1
OG0012416	XP_014317761.1	XP_040133680.1
OG0012417	XP_006096398.1	XP_005327234.1
OG0012418	XP_006109991.2	XP_021583300.1
OG0012419	XP_023610999.1	XP_013214994.1
OG0012420	XP_014312757.1	XP_005327196.1
OG0012421	XP_006090467.2	XP_005327194.1
OG0012422	XP_023611082.1	XP_040134496.1
OG0012423	XP_014312776.1	XP_040133802.1
OG0012424	XP_006090494.2	XP_005337798.1
OG0012425	XP_023603366.1	XP_005337927.1
OG0012426	XP_006100994.2	XP_040132851.1
OG0012428	XP_006101009.1	XP_005337847.1
OG0012429	XP_006100975.1	XP_040133656.1
OG0012430	XP_014321803.1	XP_021590606.1
OG0012431	XP_006100966.1	XP_005337860.1
OG0012432	XP_006100957.1	XP_040132998.1
OG0012433	XP_006100945.1	XP_005337883.1
OG0012434	XP_006100930.1	XP_005337900.1
OG0012435	XP_006103704.1	XP_040134009.1
OG0012436	XP_014301543.1	XP_021581055.1
OG0012437	XP_023600692.1	XP_021581057.1
OG0012438	XP_014301558.1	XP_013213401.1
OG0012439	XP_023600705.1	XP_040134441.1
OG0012440	XP_006107269.3	XP_040134398.1
OG0012441	XP_014304680.1	XP_005323734.1
OG0012442	XP_006092617.1	XP_005338183.2
OG0012443	XP_006083644.1	XP_005330251.2
OG0012444	XP_023612846.1	XP_005338175.1
OG0012445	XP_006092637.1	XP_005338164.1
OG0012446	XP_006092649.1	XP_005338140.1
OG0012447	XP_023612864.1	XP_021590802.1
OG0012448	XP_006092675.1	XP_005338119.1
OG0012449	XP_014314536.1	XP_005338117.1
OG0012450	XP_006092697.1	XP_040145051.1
OG0012451	XP_006092680.1	XP_021591484.1
OG0012452	XP_006105132.1	XP_005339742.1
OG0012453	XP_006105135.1	XP_040144968.1
OG0012454	XP_006105138.1	XP_040144964.1
OG0012455	XP_023604916.1, XP_014304695.2	XP_005327745.1
OG0012456	XP_006106018.3	XP_013215194.1
OG0012457	XP_014303931.1	XP_005327758.1
OG0012458	XP_023617614.1	XP_005327767.1, XP_040133711.1
OG0012459	XP_006093264.1	XP_005327770.1
OG0012460	XP_014315042.1	XP_040144940.1
OG0012461	XP_006093263.1	XP_005327774.1
OG0012462	XP_006093262.1	XP_005325494.1, XP_013215181.1
OG0012463	XP_023613434.1	XP_040145133.1
OG0012464	XP_023613422.1	XP_040144925.1
OG0012465	XP_006093239.1	XP_005327790.2
OG0012466	XP_006093238.2	XP_005327792.1
OG0012467	XP_014315634.1	XP_013220132.1
OG0012468	XP_006093978.1	XP_005341358.1
OG0012469	XP_023607506.1	XP_040145127.1
OG0012470	XP_023607567.1	XP_040145126.1
OG0012471	XP_006086206.1	XP_005334132.1
OG0012472	XP_014309048.1	XP_005330768.1
OG0012473	XP_014309040.2	XP_040144822.1
OG0012474	XP_006086165.1	XP_005330750.1
OG0012475	XP_023607579.1	XP_005330747.1
OG0012476	XP_006086160.1	XP_005330745.1
OG0012477	XP_006086159.1	XP_040144813.1
OG0012478	XP_023607578.1	XP_021585774.2
OG0012479	XP_006099300.1	XP_005332400.1
OG0012480	XP_023618650.1	XP_013217000.1
OG0012481	XP_023614789.1	XP_005329590.1
OG0012482	XP_006089056.1	XP_005319926.2
OG0012483	XP_006106401.1	XP_005330381.1
OG0012485	XP_023615075.1	XP_005331326.1
OG0012486	XP_006089069.1	XP_040134483.1
OG0012487	XP_006091735.2	XP_040126318.1
OG0012488	XP_023602935.1	XP_013216268.1
OG0012489	XP_006106390.1	XP_005330388.2
OG0012490	XP_014306156.2	XP_013216261.1
OG0012491	XP_014306770.1	XP_021585541.1
OG0012492	XP_014306559.2	XP_021585548.1
OG0012494	XP_023604439.1, XP_006109374.2	XP_021585560.1
OG0012495	XP_023601840.1	XP_021585572.2
OG0012497	XP_023614755.1	XP_005329591.2
OG0012498	XP_006094937.1	XP_040133870.1
OG0012499	XP_006089987.1	XP_005329521.1
OG0012500	XP_006089953.1	XP_005329479.1
OG0012501	XP_023610533.1	XP_005329472.1
OG0012502	XP_014321634.1, XP_006098311.1	XP_005329734.1
OG0012503	XP_023609783.1	XP_021578252.1
OG0012504	XP_006089055.1	XP_013211639.1
OG0012505	XP_014311577.1	XP_005319770.1
OG0012506	XP_023610495.1	XP_013211629.1
OG0012507	XP_006089921.1	XP_021578231.1
OG0012508	XP_023609797.1	XP_040134258.1
OG0012509	XP_006088999.2	XP_013211651.1
OG0012510	XP_006088996.1	XP_005319834.1
OG0012511	XP_006088989.1	XP_021578312.1
OG0012512	XP_006089064.1	XP_021578328.1
OG0012513	XP_014311506.1	XP_005319851.1
OG0012514	XP_014311508.1	XP_040133237.1
OG0012515	XP_006097817.1	XP_005319880.3
OG0012516	XP_023617416.1	XP_013211627.2
OG0012517	XP_006099674.1	XP_005319887.1
OG0012518	XP_006099654.1	XP_005319902.1
OG0012519	XP_023601662.1	XP_040134358.1
OG0012520	XP_014302499.1	XP_021582888.1
OG0012521	XP_023599920.1	XP_040133094.1
OG0012522	XP_006102889.1	XP_005326626.1
OG0012523	XP_006104729.1	XP_040134465.1
OG0012524	XP_023600792.1	XP_005326614.1
OG0012525	XP_023600796.1	XP_040133474.1
OG0012526	XP_006109158.3, XP_023603838.1	XP_005326600.1
OG0012527	XP_006103298.1, XP_023604006.1	XP_040134467.1
OG0012528	XP_006107634.1	XP_005326594.2
OG0012529	XP_014302783.2	XP_040133074.1
OG0012530	XP_006105167.1	XP_005326578.1
OG0012531	XP_006107404.1	XP_005326572.1
OG0012532	XP_023601974.1	XP_005326571.1
OG0012533	XP_006109623.1	XP_005331455.2
OG0012534	XP_023617297.1	XP_040145061.1
OG0012535	XP_006097856.1	XP_005331445.1
OG0012536	XP_006097858.1	XP_005331442.2
OG0012537	XP_014319031.1	XP_005331511.2
OG0012538	XP_014319057.1	XP_005331403.1
OG0012539	XP_023617330.1	XP_005331395.1
OG0012540	XP_006097910.2	XP_021586193.2
OG0012541	XP_014316627.1	XP_005331363.1
OG0012542	XP_006095372.1	XP_021586241.1
OG0012543	XP_023615074.1	XP_005331329.1
OG0012544	XP_006095207.1	XP_021586250.2
OG0012545	XP_023606566.1	XP_005325613.2
OG0012546	XP_014308053.1	XP_013214196.1
OG0012547	XP_023606640.1	XP_040129493.1
OG0012548	XP_023606568.1, XP_006108439.1	XP_013214178.1
OG0012549	XP_006085216.1	XP_040126255.1
OG0012550	XP_023620279.1	XP_005325632.1
OG0012551	XP_006091739.2	XP_040126290.1
OG0012552	XP_023612188.1	XP_005337508.1
OG0012553	XP_023612185.1	XP_005337512.1
OG0012554	XP_023612171.1	XP_005337519.1
OG0012555	XP_006108388.1	XP_040130075.1
OG0012556	XP_006104516.1	XP_040130209.1
OG0012557	XP_023604690.1	XP_040126371.1
OG0012558	XP_023601494.1	XP_005329096.1
OG0012559	XP_023601488.1	XP_040130301.1
OG0012560	XP_023601483.1	XP_021584613.1
OG0012561	XP_023601489.1, XP_023604620.1	XP_005329118.1
OG0012562	XP_006097452.1	XP_021584585.1
OG0012563	XP_006107723.3	XP_005329080.1
OG0012564	XP_006102208.1	XP_005329079.1
OG0012565	XP_006089317.1	XP_005337177.1
OG0012566	XP_023610009.1	XP_040126475.1
OG0012567	XP_006089342.1	XP_005337069.1
OG0012568	XP_006089352.1	XP_013218122.1
OG0012569	XP_006089354.1	XP_013218109.2
OG0012570	XP_006089355.1	XP_005334923.1
OG0012571	XP_006089359.1	XP_021588620.1
OG0012572	XP_006096084.1	XP_005322835.1
OG0012573	XP_006098508.1	XP_013212273.1
OG0012574	XP_006100598.1	XP_040130794.1
OG0012575	XP_014320977.1	XP_005338846.1
OG0012576	XP_006100142.1	XP_005338844.1
OG0012577	XP_006100120.1	XP_040131251.1
OG0012579	XP_023619447.1	XP_040131790.1
OG0012580	XP_006102319.1	XP_005338790.1
OG0012581	XP_006102305.1	XP_005338781.1
OG0012582	XP_006102289.1	XP_040129818.1
OG0012583	XP_006102281.1	XP_005338767.1
OG0012584	XP_023607304.1	XP_013212896.1
OG0012585	XP_023607315.1	XP_005322712.1
OG0012586	XP_023607241.1	XP_040131870.1
OG0012587	XP_006085903.1	XP_013214805.1, XP_013220423.1
OG0012588	XP_006085941.2	XP_005322740.1
OG0012589	XP_006085883.1	XP_005322749.1
OG0012590	XP_014308730.2	XP_040131297.1
OG0012591	XP_023618675.1	XP_005322770.1
OG0012592	XP_023611359.1	XP_013216792.1
OG0012593	XP_014313088.1	XP_005331806.1
OG0012594	XP_006090813.1	XP_005331801.1
OG0012595	XP_006087870.1	XP_005331793.2
OG0012596	XP_023608932.1	XP_040131299.1
OG0012597	XP_014310465.1	XP_005331791.1
OG0012599	XP_014321133.1	XP_005322931.1
OG0012600	XP_014321115.1	XP_040132383.1
OG0012601	XP_006100289.1	XP_021580524.1
OG0012602	XP_006100288.1	XP_005322912.1
OG0012603	XP_014318302.1	XP_005322907.1
OG0012604	XP_006097042.1	XP_005338034.1
OG0012605	XP_023616499.1	XP_040130079.1
OG0012606	XP_006097021.1	XP_005338020.1
OG0012607	XP_023616535.1	XP_005338013.1
OG0012608	XP_006097012.1	XP_005338010.1
OG0012609	XP_014320562.1	XP_040131306.1
OG0012610	XP_006099637.1	XP_040132286.1
OG0012611	XP_014320555.2	XP_005322804.1
OG0012612	XP_006096105.1	XP_005322820.1
OG0012613	XP_006096102.1	XP_005322822.1
OG0012614	XP_006096095.1	XP_005322827.1
OG0012615	XP_006096090.1	XP_040131304.1
OG0012616	XP_006096087.1	XP_040131303.1
OG0012617	XP_023611582.1	XP_005322852.1
OG0012618	XP_006091054.1	XP_005322865.1
OG0012619	XP_014313255.1	XP_040131243.1
OG0012620	XP_006091053.1	XP_021577891.1
OG0012621	XP_006091061.1	XP_040130759.1
OG0012622	XP_023611619.1	XP_021580505.1
OG0012623	XP_023611625.1	XP_040130605.1
OG0012624	XP_014313310.1	XP_021580508.1
OG0012625	XP_006091078.1	XP_005322889.1
OG0012626	XP_006091092.2, XP_023611648.1	XP_005322900.1
OG0012627	XP_023611655.1	XP_021579402.1
OG0012628	XP_023617127.1	XP_021579406.1
OG0012629	XP_006097650.1	XP_040131438.1
OG0012630	XP_023617128.1	XP_005321254.1
OG0012631	XP_006097667.1	XP_040149830.1, XP_005321262.1
OG0012632	XP_006097686.1	XP_005321266.1
OG0012633	XP_006097712.1	XP_005321285.1
OG0012634	XP_006097710.1	XP_021579440.1
OG0012635	XP_006108714.1	XP_040130732.1
OG0012636	XP_023617946.1	XP_040132053.1
OG0012637	XP_006098481.1	XP_005321309.1
OG0012638	XP_023617945.1	XP_005321318.1
OG0012639	XP_006087059.1	XP_005321396.1
OG0012640	XP_006087034.1	XP_040130009.1
OG0012641	XP_006101735.1	XP_040130749.1
OG0012642	XP_006109762.1	XP_040130294.1
OG0012643	XP_023602621.1	XP_021591530.1
OG0012644	XP_006107201.3	XP_021587754.1
OG0012645	XP_023600201.1	XP_005333967.1
OG0012646	XP_014301032.1	XP_005333970.1
OG0012647	XP_006103168.1	XP_005333971.1
OG0012648	XP_006100582.1	XP_005341053.1
OG0012649	XP_023619862.1	XP_013221003.1
OG0012650	XP_023602911.1	XP_005334713.1
OG0012652	XP_023619189.1	XP_005322935.2
OG0012653	XP_023608304.1	XP_040130266.1
OG0012655	XP_006092421.1	XP_005322048.1
OG0012656	XP_014302940.1	XP_021579690.2
OG0012657	XP_023599964.1	XP_013215226.1
OG0012658	XP_023604119.1	XP_021589954.1
OG0012660	XP_006103241.1	XP_040142323.1
OG0012661	XP_006108135.1	XP_005332736.1
OG0012662	XP_006092357.1	XP_005328146.1
OG0012663	XP_023614809.1	XP_040124725.1
OG0012664	XP_006100825.1, XP_006108625.1	XP_005321818.2
OG0012665	XP_006098984.1	XP_005321780.1
OG0012666	XP_023615363.1	XP_013212406.1
OG0012667	XP_006095632.1	XP_005327898.1
OG0012669	XP_006106689.1	XP_021576914.1
OG0012670	XP_023603184.1	XP_021576904.2
OG0012671	XP_023604982.1, XP_014306286.1	XP_021586980.2
OG0012673	XP_006108012.1	XP_005332731.1
OG0012675	XP_006109297.1	XP_005332716.1
OG0012676	XP_006108176.1	XP_005332791.1
OG0012677	XP_023604521.1	XP_021586957.2
OG0012680	XP_023604611.1	XP_005332694.1
OG0012682	XP_006108759.1	XP_005332685.1
OG0012683	XP_006108225.2	XP_005332681.1
OG0012684	XP_014305622.2	XP_040124316.1
OG0012685	XP_023603995.1	XP_040124331.1
OG0012687	XP_006107069.1	XP_040124343.1
OG0012688	XP_023603316.1	XP_005332765.4
OG0012689	XP_023603314.1	XP_040124355.1
OG0012690	XP_006107235.2	XP_013217117.2
OG0012691	XP_023603675.1	XP_005332646.1
OG0012692	XP_014304643.1	XP_021586910.1
OG0012693	XP_014301297.1	XP_040124367.1
OG0012694	XP_014301325.1	XP_040124377.1
OG0012695	XP_014301300.1	XP_021586888.1
OG0012696	XP_006109996.1	XP_005332609.1
OG0012697	XP_006107612.1	XP_005332585.1
OG0012698	XP_006092490.1	XP_005328287.1
OG0012699	XP_014314376.1	XP_040124500.1
OG0012700	XP_023612750.1	XP_013215343.3
OG0012701	XP_006092507.1	XP_005328273.1
OG0012702	XP_006092514.1	XP_040124525.1
OG0012703	XP_006092530.2	XP_005328268.1
OG0012704	XP_014314188.1	XP_040124561.1
OG0012705	XP_006092239.1	XP_005328232.3
OG0012706	XP_006092211.1	XP_005328205.1
OG0012707	XP_014314207.1	XP_021584037.1
OG0012708	XP_006092259.1	XP_005328214.1
OG0012709	XP_014302899.1	XP_040124847.1
OG0012710	XP_006106152.1	XP_021584016.1
OG0012711	XP_023612727.1	XP_005328170.1
OG0012712	XP_023612625.1	XP_021583998.1
OG0012713	XP_006092346.2	XP_005328155.1
OG0012714	XP_006092355.1	XP_005328148.1
OG0012715	XP_006092360.1	XP_021583988.1
OG0012716	XP_006092370.1, XP_006088588.1	XP_005328138.1
OG0012717	XP_006109804.3	XP_005322051.1
OG0012718	XP_023612649.1	XP_005321969.2
OG0012719	XP_023612648.1, XP_006092383.1	XP_013212537.1
OG0012720	XP_023612653.1	XP_005342917.2
OG0012721	XP_006092406.1	XP_021579931.1
OG0012722	XP_006092411.1	XP_005321942.1
OG0012723	XP_006092427.2	XP_040124921.1
OG0012724	XP_006092462.1	XP_005322043.1
OG0012725	XP_023612693.1	XP_013212515.1
OG0012726	XP_014314341.1	XP_005321919.1
OG0012727	XP_006092463.1	XP_013212487.1, XP_040124717.1
OG0012728	XP_006100885.2	XP_005321879.1
OG0012729	XP_006100882.1	XP_005321867.1
OG0012730	XP_006100883.1	XP_005321865.1
OG0012731	XP_006100873.1	XP_005321856.1
OG0012732	XP_006100837.1	XP_040126443.1
OG0012733	XP_006100834.1	XP_005321829.2
OG0012734	XP_023620136.1	XP_040124769.1
OG0012735	XP_006100828.1	XP_021579694.1
OG0012736	XP_023620127.1	XP_005321817.1
OG0012737	XP_006099022.3	XP_005322013.1
OG0012738	XP_023618353.1	XP_013212411.2
OG0012739	XP_014319979.1	XP_040124818.1
OG0012740	XP_014319992.1	XP_040124838.1
OG0012741	XP_006099014.1	XP_005321746.1
OG0012742	XP_006105324.2	XP_013212514.1
OG0012743	XP_006105317.1	XP_005321724.1
OG0012744	XP_014323689.1	XP_040124881.1
OG0012745	XP_014323668.1	XP_005321688.1
OG0012746	XP_023599954.1	XP_040124894.1
OG0012747	XP_006095637.1	XP_005321662.1
OG0012748	XP_006095641.1	XP_005321660.2
OG0012749	XP_006095695.1	XP_005321654.1
OG0012750	XP_023615391.1	XP_013212531.1
OG0012751	XP_006095685.1	XP_005321635.1
OG0012752	XP_023615392.1	XP_005321628.2
OG0012753	XP_006095692.1	XP_005321620.1
OG0012754	XP_023612589.1	XP_021579732.1
OG0012755	XP_006092301.1	XP_013212504.1
OG0012756	XP_006092308.1	XP_040125034.1
OG0012757	XP_023612607.1	XP_005321580.1
OG0012758	XP_023600979.1	XP_013212508.2
OG0012759	XP_006104011.1	XP_005321563.1
OG0012760	XP_023599175.1	XP_005321551.1
OG0012761	XP_006101988.1	XP_005327815.1
OG0012762	XP_006099925.1	XP_005327844.1
OG0012763	XP_023604133.1, XP_023599278.1	XP_013215220.1
OG0012764	XP_023599270.1	XP_005327852.1
OG0012765	XP_006102122.1	XP_040125084.1
OG0012766	XP_006095565.1	XP_040125091.1
OG0012767	XP_006095577.1	XP_005327869.1
OG0012768	XP_006095581.1, XP_006108283.1	XP_040126464.1
OG0012769	XP_006095584.1	XP_005327878.1
OG0012770	XP_023615251.1	XP_005327894.1
OG0012771	XP_006095596.2	XP_005327893.1
OG0012772	XP_006095600.1	XP_005327901.1
OG0012773	XP_023615320.1	XP_021583808.2
OG0012774	XP_023615260.1	XP_040125178.1
OG0012775	XP_014317095.1	XP_021583809.1
OG0012776	XP_023615290.1	XP_040125175.1
OG0012777	XP_023615262.1	XP_005327926.1
OG0012778	XP_006095619.1	XP_005327927.1
OG0012779	XP_006099263.1	XP_005327938.1
OG0012780	XP_006099260.1	XP_005327939.1
OG0012781	XP_023618610.1	XP_013215211.1
OG0012782	XP_023618603.1	XP_040125203.1
OG0012783	XP_006099251.1	XP_005327948.1
OG0012784	XP_023618600.1	XP_021583845.1
OG0012785	XP_006099229.1	XP_005327971.1
OG0012786	XP_023618601.1	XP_040125222.1
OG0012787	XP_006099224.1	XP_005327982.1
OG0012788	XP_023603134.1	XP_040125233.1
OG0012789	XP_006105205.1	XP_005337350.1
OG0012790	XP_006105207.1	XP_013219239.1
OG0012791	XP_006107004.1	XP_040125479.1
OG0012793	XP_014306907.2	XP_005336935.1
OG0012797	XP_006109555.1	XP_005336982.1
OG0012798	XP_014305370.2	XP_021589953.1
OG0012803	XP_006109346.3	XP_005337014.1
OG0012804	XP_023601442.1	XP_021579362.1
OG0012805	XP_023602499.1	XP_013212195.1
OG0012806	XP_006105730.1	XP_005321142.1
OG0012807	XP_006109769.1	XP_040142429.1
OG0012808	XP_006103230.1	XP_040142401.1
OG0012809	XP_023600208.1	XP_005321108.2
OG0012810	XP_006103214.1	XP_005321109.1
OG0012811	XP_023600245.1	XP_005321105.1
OG0012812	XP_023600264.1	XP_040142372.1
OG0012813	XP_006103204.1	XP_005321232.3
OG0012814	XP_006103203.1	XP_005321097.1
OG0012815	XP_006102136.1	XP_005321067.1
OG0012816	XP_014322926.2	XP_005321226.1
OG0012817	XP_014322940.1	XP_013212224.1
OG0012818	XP_006096293.1	XP_040142264.1
OG0012819	XP_014317666.1	XP_021579216.1
OG0012820	XP_006096310.1	NP_001269183.1
OG0012821	XP_006096327.1	XP_005321013.1
OG0012822	XP_006096345.1	XP_021579190.1
OG0012823	XP_014313401.1	XP_040142187.1
OG0012824	XP_006091177.2	XP_005320976.1
OG0012825	XP_006093672.1	XP_005335707.1
OG0012826	XP_006104601.1	XP_005335101.1
OG0012827	XP_006085024.1	XP_005331880.1
OG0012828	XP_023617242.1	XP_005336446.1
OG0012830	XP_006093042.1	XP_005322154.1
OG0012831	XP_006093041.1	XP_021580038.2
OG0012832	XP_006093026.1	XP_005322172.1
OG0012833	XP_006089232.1	XP_005340905.1
OG0012834	XP_023613708.1	XP_021589193.1
OG0012835	XP_006093747.1	XP_005335649.1
OG0012836	XP_023613712.1	XP_040136413.1
OG0012837	XP_006093696.1	XP_013218490.1
OG0012838	XP_006093692.1	XP_005335694.1
OG0012839	XP_006093683.1	XP_005335702.1
OG0012840	XP_006093673.1	XP_013218492.1
OG0012842	XP_006093660.1	XP_005335715.1
OG0012843	XP_006093648.1	XP_013218512.1
OG0012844	XP_006093657.1	XP_005335721.1
OG0012845	XP_006093635.1	XP_005335733.1
OG0012846	XP_006093618.1	XP_021589206.1
OG0012847	XP_014315385.2	XP_040136347.1
OG0012848	XP_014315376.1	XP_005335760.1
OG0012849	XP_023613790.1	XP_005335763.1
OG0012850	XP_006093593.1	XP_005335764.1
OG0012851	XP_023613716.1	XP_021589219.1
OG0012852	XP_023619997.1	XP_005328739.1
OG0012853	XP_023620002.1	XP_005328741.1
OG0012854	XP_006096909.1	XP_005328745.1
OG0012855	XP_014318218.1	XP_013215571.3
OG0012856	XP_006096924.1	XP_005328753.1
OG0012857	XP_023617429.1	XP_005328768.2
OG0012858	XP_023617424.1	XP_005328772.1
OG0012859	XP_014319083.1	XP_013215577.1
OG0012860	XP_006095542.1	XP_005328789.1
OG0012861	XP_006106430.2	XP_005335040.1
OG0012862	XP_006106432.1	XP_021588704.1
OG0012863	XP_006106440.1	XP_005335085.1
OG0012864	XP_006109637.1	XP_005335062.1
OG0012865	XP_014306100.2	XP_040132435.1
OG0012866	XP_014305618.1	XP_005335069.1
OG0012867	XP_023604343.1	XP_005335073.1
OG0012869	XP_023601555.1	XP_040137717.1
OG0012870	XP_006104597.1	XP_021588681.1
OG0012871	XP_014302338.1	XP_013218191.1
OG0012872	XP_023601556.1	XP_040132807.1
OG0012873	XP_023604777.1	XP_040132826.1
OG0012874	XP_023604798.1, XP_006108557.1	XP_021591147.1
OG0012876	XP_023604830.1	XP_013219850.2
OG0012877	XP_006107642.2	XP_021591129.2
OG0012880	XP_006098575.2	XP_005322253.1
OG0012881	XP_014319630.1	XP_040133571.1
OG0012882	XP_023618013.1	XP_040133640.1
OG0012883	XP_006105721.1	XP_005322290.1
OG0012884	XP_023602387.1	XP_013212756.1
OG0012885	XP_023604140.1	XP_005322300.1
OG0012886	XP_023599556.1	XP_021580201.1
OG0012887	XP_006102479.1	XP_005322318.1
OG0012888	XP_006102472.1	XP_005322321.1
OG0012889	XP_023599564.1	XP_005322325.1
OG0012890	XP_006108987.2	XP_040137738.1
OG0012891	XP_006108551.1	XP_040137741.1
OG0012892	XP_006108227.1	XP_040134388.1
OG0012893	XP_014303312.1	XP_005322349.1
OG0012894	XP_014312886.1	XP_005322377.1
OG0012895	XP_006092788.1	XP_005322383.1
OG0012896	XP_006092796.1, XP_023604817.1	XP_005322387.1
OG0012898	XP_006084115.1	XP_021580145.1
OG0012899	XP_006085798.1	XP_040126816.1
OG0012900	XP_023607145.1	XP_013220955.1
OG0012901	XP_023617848.1	XP_005340084.1
OG0012902	XP_014321610.1	XP_021591035.1
OG0012903	XP_006102719.1	XP_005338551.2
OG0012904	XP_006097798.1	XP_021589648.1
OG0012905	XP_023617240.1	XP_013218867.1
OG0012906	XP_023617237.1	XP_040126706.1
OG0012907	XP_006102857.1	XP_005339650.1
OG0012908	XP_006083538.1	XP_005324581.1
OG0012909	XP_006083475.1	XP_005324577.1
OG0012910	XP_006083536.1	XP_040127254.1
OG0012911	XP_006083442.1	XP_040126874.1
OG0012912	XP_023602743.1	XP_040127108.1
