Orthogroup	Myotis_lucifugus	Sus_scrofa
OG0013578	XP_006100440.1	XP_003123571.1
OG0013579	XP_006100439.1	XP_020939134.1
OG0013580	XP_014321272.1	XP_020939138.1
OG0013581	XP_023604098.1	XP_003123541.1
OG0013582	XP_014320656.2	XP_020939220.1
OG0013583	XP_006099728.1	XP_003123539.1
OG0013584	XP_023619053.1	XP_020939236.1
OG0013585	XP_023619077.1	XP_020939240.1
OG0013586	XP_023619083.1	XP_013846561.1
OG0013587	XP_006099691.1	XP_003123474.1
OG0013588	XP_014320605.1	XP_003123477.1
OG0013589	XP_006100399.1	NP_001231359.1
OG0013590	XP_006100400.1	XP_003480823.2
OG0013591	XP_006100395.1	XP_005661289.2
OG0013593	XP_014302721.2	XP_003123381.1
OG0013594	XP_006105087.2	XP_020939380.1
OG0013595	XP_006105092.1	NP_999361.1
OG0013596	XP_023601907.1	XP_013846052.1
OG0013597	XP_006105076.1	XP_003123365.1
OG0013598	XP_014302357.2	XP_020939534.1
OG0013599	XP_023601560.1	XP_005654823.1
OG0013600	XP_023601578.1	XP_005654831.1
OG0013601	XP_006106014.1	XP_020939510.1
OG0013602	XP_006105787.1	XP_020939459.1
OG0013603	XP_014303317.1	XP_020939450.1
OG0013604	XP_006105804.1	XP_013842891.1
OG0013605	XP_006104118.1	XP_003123268.1
OG0013606	XP_014323280.1	XP_020939416.1
OG0013607	XP_023601774.1	XP_005674549.3
OG0013608	XP_006104919.1	XP_020939577.1
OG0013609	XP_006104920.1	XP_020939595.1
OG0013610	XP_023604129.1	XP_020939567.1
OG0013612	XP_014302713.1	XP_020940796.1
OG0013613	XP_006105066.1	XP_003123233.2
OG0013615	XP_023601871.1	NP_001231844.1, XP_005654809.1
OG0013616	XP_023601884.1	XP_020939544.1
OG0013617	XP_006105053.1	XP_020939549.1
OG0013618	XP_023620400.1	XP_003480864.1
OG0013619	XP_006101153.1	XP_003123140.1
OG0013620	XP_023620413.1	NP_001230149.1
OG0013621	XP_006104890.1	XP_020939700.1
OG0013622	XP_023601753.1	XP_020939701.1
OG0013623	XP_023601751.1	XP_020939706.1
OG0013624	XP_006106980.2	XP_003123116.2
OG0013625	XP_023603611.1	XP_020939722.1
OG0013626	XP_023603610.1	XP_020939725.1
OG0013627	XP_006105974.1	XP_003354055.1
OG0013628	XP_006105973.1	XP_003354050.1
OG0013629	XP_023620443.1	XP_020939795.1
OG0013630	XP_014321985.1	XP_003354039.2
OG0013631	XP_023620466.1	XP_020939842.1
OG0013632	XP_023620452.1	XP_020939863.1
OG0013633	XP_014309130.1, XP_006109911.2	XP_020939867.1
OG0013634	XP_023599042.1	XP_020939882.1
OG0013635	XP_023599056.1	XP_013850291.1
OG0013636	XP_023599032.1	NP_001193360.1
OG0013637	XP_006101856.1	XP_005661451.1
OG0013638	XP_023599039.1	XP_005661432.1, NP_001233126.1
OG0013639	XP_023599054.1	XP_005661424.2
OG0013640	XP_023599060.1	XP_005661420.1
OG0013641	XP_023599061.1	XP_003354012.3
OG0013642	XP_023599063.1	XP_020939968.1
OG0013643	XP_006107341.2	XP_020940806.1
OG0013644	XP_006094840.1	XP_003122961.6
OG0013645	XP_006094657.1, XP_006094656.1	XP_020918067.1
OG0013646	XP_006094722.1	XP_020918358.1
OG0013647	XP_014314657.1	XP_003129806.4
OG0013648	XP_014314687.1	XP_005667307.1
OG0013649	XP_023613060.1	XP_013834745.2
OG0013650	XP_014314660.1	XP_005667282.2
OG0013651	XP_014314791.1	XP_003482633.1
OG0013652	XP_023613154.1	XP_020918268.1
OG0013653	XP_023617955.1	XP_020918238.1
OG0013654	XP_014313339.1	XP_013834604.1
OG0013655	XP_006102941.1	XP_020918178.1
OG0013656	XP_014323707.2	XP_005667190.2
OG0013657	XP_023599986.1	XP_013834594.1
OG0013658	XP_006100509.1	NP_001231164.1
OG0013659	XP_006100523.1	XP_005667158.1
OG0013660	XP_006094554.1	XP_003129639.1
OG0013661	XP_006105617.2	XP_020918006.1
OG0013662	XP_006105618.2	XP_020957866.1, NP_999118.1
OG0013663	XP_006105620.1	XP_003357184.3
OG0013664	XP_023602332.1	XP_020917996.1
OG0013665	XP_023610359.1	XP_020917966.1
OG0013667	XP_023610334.1	XP_003129436.1
OG0013668	XP_006089701.3	XP_020917912.1
OG0013669	XP_023610321.1	XP_020917911.1
OG0013670	XP_006089698.1	XP_020917899.1
OG0013671	XP_006089697.1	XP_003123030.1
OG0013672	XP_006089696.1	XP_003123029.2
OG0013673	XP_023610315.1	XP_005661188.2
OG0013674	XP_006089678.1	XP_005661187.1
OG0013675	XP_014312144.1	XP_003480779.2
OG0013676	XP_006093864.1	XP_020938918.1
OG0013677	XP_023614672.1	XP_020938911.1
OG0013678	XP_023614669.1	XP_020940956.1
OG0013679	XP_006091651.1, XP_006109418.2	XP_013842738.1
OG0013680	XP_023612286.1	NP_001230287.1, XP_020935680.1
OG0013681	XP_006091706.1	XP_003353887.1
OG0013682	XP_006092835.1	XP_003129839.1
OG0013683	XP_006108878.1, XP_006094592.1	XP_020918062.1
OG0013684	XP_014309007.1	XP_020921426.1
OG0013685	XP_023620687.1	XP_003357931.2
OG0013686	XP_023616591.1	XP_020921551.1
OG0013687	XP_006083622.1	XP_001925756.5
OG0013688	XP_006083613.1	NP_001230458.1
OG0013689	XP_023604249.1	XP_005652396.2, NP_001035834.1
OG0013690	XP_023619899.1, XP_023604649.1	XP_020921243.1
OG0013691	XP_023604866.1	XP_020921051.1
OG0013692	XP_006083592.2	XP_013835993.2
OG0013693	XP_006083587.1	NP_001230557.1
OG0013694	XP_006083581.1	XP_001927460.2
OG0013695	XP_006083573.1	XP_001925155.3
OG0013696	XP_023604011.1	XP_020921283.1
OG0013697	XP_006083567.1	XP_020921284.1
OG0013698	XP_023603929.1	XP_020921285.1
OG0013699	XP_014304087.1	XP_005668506.1
OG0013700	XP_014304075.1	XP_003482951.2
OG0013701	XP_023607498.1	XP_020921424.1
OG0013702	XP_023607465.1	XP_013836049.1
OG0013703	XP_006086105.1	NP_001295758.1
OG0013704	XP_006089902.1	XP_020921030.1
OG0013705	XP_006089893.1	NP_001177113.1
OG0013706	XP_023619955.1	XP_020921033.1
OG0013708	XP_006086991.1	XP_005668583.2
OG0013709	XP_023608244.1	XP_020921541.1
OG0013710	XP_014309682.1	XP_001927236.1
OG0013711	XP_014309688.1	XP_020921571.1
OG0013712	XP_014322898.2	XP_020921633.1
OG0013713	XP_006102109.1	NP_001001258.1, XP_005653896.1
OG0013714	XP_006102111.1	XP_013834450.1
OG0013715	XP_006099812.1	XP_020927340.1
OG0013716	XP_006098004.1	XP_001927122.3
OG0013717	XP_006098003.1	NP_001230239.1
OG0013718	XP_014306457.1, XP_006087689.2	XP_020927216.1
OG0013719	XP_014310283.1	XP_020927211.1
OG0013720	XP_006087602.1	XP_020927280.1
OG0013721	XP_006097155.1	XP_003358403.2
OG0013722	XP_006097162.1	NP_001165838.1, XP_020924023.1
OG0013723	XP_023616643.1	XP_005652452.2
OG0013724	XP_023619952.1	XP_020927317.1
OG0013725	XP_023619916.1	XP_003358411.1
OG0013726	XP_006100689.2	NP_001230518.1
OG0013727	XP_006099830.2	XP_003132167.2
OG0013728	XP_023619185.1	XP_013836928.2
OG0013729	XP_014320712.1	XP_020927343.1
OG0013730	XP_023599469.1	XP_003132183.1
OG0013731	XP_006087637.1	XP_020927201.1
OG0013732	XP_006087638.1	XP_020927199.1
OG0013733	XP_006087639.1	XP_003483187.1
OG0013734	XP_023608681.1	XP_003132136.3
OG0013735	XP_023608676.1	XP_020927153.1
OG0013736	XP_023608734.1	XP_020927080.1
OG0013737	XP_006087685.1	XP_020925404.1
OG0013738	XP_023605021.1	XP_020927025.1
OG0013739	XP_023605023.1	XP_020927024.1
OG0013740	XP_006083717.1	XP_003358373.2
OG0013741	XP_023605028.1	XP_020927155.1
OG0013742	XP_023605283.1	XP_005669320.2
OG0013743	XP_014306207.1	XP_020926990.1
OG0013744	XP_014306273.2	XP_020926981.1
OG0013745	XP_014306888.1	XP_020925116.1
OG0013746	XP_006083765.1	XP_001924800.3
OG0013747	XP_023605052.1	XP_020925124.1
OG0013748	XP_023605328.1	XP_020925141.1
OG0013749	XP_006083788.1	XP_001927797.3
OG0013750	XP_006083792.1	NP_999066.1
OG0013751	XP_023605346.1	XP_020925159.1
OG0013752	XP_006083823.1	XP_013837537.2
OG0013753	XP_023605363.1	XP_020924190.1, NP_999212.1
OG0013754	XP_006083842.1	XP_020925210.1
OG0013755	XP_023607216.1	XP_003483305.2
OG0013756	XP_014308703.1	NP_001139223.1, XP_020923916.1
OG0013757	XP_023607149.1	XP_020926788.1
OG0013758	XP_006088722.1	XP_003132526.1
OG0013759	XP_006088723.1, XP_006088736.1	XP_003132528.2
OG0013760	XP_006088727.1	XP_001925665.4
OG0013761	XP_006088729.1	XP_020925259.1
OG0013762	XP_006096387.1	XP_005657147.2
OG0013763	XP_023615947.1	XP_020925266.1
OG0013764	XP_006090402.2	XP_020925365.1
OG0013765	XP_006090379.1	XP_005670005.1
OG0013766	XP_006090369.1	XP_003358691.1
OG0013767	XP_023616638.1	XP_005652450.2
OG0013768	XP_006098446.1	NP_001230360.1
OG0013769	XP_023606581.1	XP_003134485.1
OG0013770	XP_006098015.1	XP_003359965.2, NP_001302506.1
OG0013771	XP_006097595.1	XP_005672806.2
OG0013772	XP_023617048.1	XP_020933072.1
OG0013773	XP_006104259.1	XP_003134325.3
OG0013774	XP_023608982.1	NP_001004044.1
OG0013775	XP_006088033.1	XP_020933701.1
OG0013776	XP_006096503.1	XP_005672738.2
OG0013777	XP_006096502.1	NP_999246.2
OG0013778	XP_006096479.1	NP_001182298.1
OG0013779	XP_006089429.1	XP_020933348.1
OG0013780	XP_006089430.1	NP_001230269.1
OG0013781	XP_006089433.2	XP_003134409.2
OG0013782	XP_014302455.1	XP_003134406.1
OG0013783	XP_023610266.1	XP_001925791.3
OG0013784	XP_023610125.1	XP_003483984.3
OG0013785	XP_023610257.1	XP_003359988.2
OG0013786	XP_023610260.1	XP_020933091.1
OG0013787	XP_006089627.2	NP_001171381.1
OG0013788	XP_006089470.2	XP_003359993.1
OG0013789	XP_023610146.1	XP_020933020.1
OG0013790	XP_006089478.1	XP_003134450.6
OG0013791	XP_023610171.1	XP_013840750.1
OG0013792	XP_006089504.1	XP_003134453.3
OG0013793	XP_006089514.1	XP_020933744.1
OG0013794	XP_006089580.1	XP_005672977.1
OG0013795	XP_023610272.1	XP_020933805.1
OG0013796	XP_006102074.1	XP_003484002.2
OG0013797	XP_014322891.1	NP_001121907.1
OG0013798	XP_006085236.1	XP_020933485.1
OG0013799	XP_006085237.1	XP_005672993.2
OG0013800	XP_006085240.1	XP_020934054.1
OG0013803	XP_006091460.2	XP_003360061.3
OG0013804	XP_006091445.1	XP_013840858.1
OG0013805	XP_006091438.1	XP_001928999.1
OG0013806	XP_023611946.1	XP_005673051.2
OG0013807	XP_023611926.1	XP_003484029.1
OG0013808	XP_023617518.1	XP_003134538.2
OG0013809	XP_006098041.1	XP_020933620.1
OG0013810	XP_006098031.1	XP_005673062.1
OG0013811	XP_023618497.1	XP_020932837.1, NP_001103645.1
OG0013812	XP_023615211.1	XP_013840938.1, NP_001103644.1
OG0013813	XP_006095484.1	NP_001116560.1
OG0013814	XP_023601351.1	XP_020933876.1
OG0013815	XP_006104308.1	XP_020933870.1
OG0013816	XP_006104306.1	NP_001230581.1
OG0013817	XP_023604590.1	XP_020933904.1
OG0013818	XP_014304094.1	XP_020933888.1
OG0013819	XP_014305016.1	XP_020933894.1
OG0013820	XP_014302069.1	XP_020934022.1
OG0013821	XP_014302082.1	XP_020934035.1
OG0013822	XP_023601318.1	XP_020933496.1
OG0013823	XP_006104270.1	XP_020932930.1, NP_001231419.1
OG0013824	XP_006104274.1	XP_020933693.1
OG0013825	XP_023601309.1	XP_020933282.1
OG0013826	XP_023601320.1	XP_020933445.1
OG0013827	XP_023616077.1	XP_003359940.2
OG0013828	XP_006096439.1	XP_020933346.1
OG0013829	XP_023610149.1	XP_020933147.1
OG0013830	XP_023608852.1	XP_020928723.1
OG0013831	XP_006083308.1	XP_020931172.1
OG0013832	XP_006083633.1	XP_003130995.1
OG0013833	XP_006085631.1	XP_020920923.1
OG0013834	XP_006085665.1	XP_020921046.1
OG0013835	XP_006083674.1	XP_020920844.1
OG0013836	XP_014305210.1	XP_020921216.1
OG0013837	XP_006085551.1	XP_020920842.1
OG0013838	XP_006085538.1	XP_020920836.1
OG0013839	XP_006085525.1	NP_001157473.1, XP_013835877.1
OG0013840	XP_014308361.1	XP_020921204.1
OG0013841	XP_006098332.1	XP_013835866.1, XP_003357857.2
OG0013842	XP_006092163.1	XP_020921156.1
OG0013843	XP_006092168.1	XP_003482906.1
OG0013844	XP_023604737.1	XP_020921121.1
OG0013845	XP_023606965.1	XP_020921105.1
OG0013846	XP_006085561.1	XP_020921093.1
OG0013847	XP_006085557.1	NP_999046.1, XP_020920812.1
OG0013848	XP_006085544.1	XP_020921077.1
OG0013849	XP_023608762.1	XP_013838168.1
OG0013850	XP_023611387.1	XP_020928096.1
OG0013851	XP_014312378.2	XP_020928303.1
OG0013852	XP_006081989.1	XP_001929033.5
OG0013853	XP_023611601.1	XP_005670515.1
OG0013854	XP_023611741.1	XP_020927937.1
OG0013855	XP_006082008.3	XP_003359089.1
OG0013856	XP_023614884.1	XP_020930034.1, XP_003132859.2
OG0013857	XP_006100810.1	XP_020927963.1
OG0013858	XP_006100804.1	XP_020929772.1
OG0013859	XP_006100799.1	XP_020928651.1
OG0013860	XP_006100798.1	XP_020929046.1, XP_020950469.1
OG0013861	XP_023620085.1	XP_003483429.1
OG0013862	XP_014321660.1	XP_020928662.1
OG0013863	XP_006103249.1	XP_003483427.1
OG0013864	XP_006082835.1	XP_013839994.1
OG0013865	XP_006082666.1	XP_003133742.2
OG0013866	XP_006082850.1	XP_020930276.1, NP_001302643.1
OG0013867	XP_006082705.1	XP_003133778.3
OG0013868	XP_006082707.1	XP_020930489.1
OG0013869	XP_023618271.1	XP_020930563.1
OG0013870	XP_023618362.1	XP_020930250.1
OG0013871	XP_023618298.1	XP_020931862.1
OG0013872	XP_023614966.1	XP_013840068.2
OG0013873	XP_006082859.1	XP_020930929.1
OG0013874	XP_023618494.1	XP_003133809.1
OG0013875	XP_023615374.1	XP_020930627.1
OG0013876	XP_023599134.1	XP_020931602.1
OG0013877	XP_014322698.1	XP_020932071.1
OG0013878	XP_006085528.1	XP_013835882.1
OG0013880	XP_023602800.1	XP_020929526.1
OG0013882	XP_006109957.2	XP_003132902.2
OG0013885	XP_023609455.1	NP_999132.1
OG0013887	XP_014303739.1	XP_020927878.1
OG0013888	XP_006106320.1	XP_020927888.1
OG0013889	XP_006106316.1	XP_005670640.1
OG0013890	XP_006106315.1	XP_013838237.1
OG0013892	XP_006103879.1	XP_001925858.3
OG0013893	XP_006110167.1	NP_001230300.1
OG0013894	XP_023600813.1	NP_001092074.1
OG0013895	XP_014301672.2	XP_020929419.1
OG0013896	XP_023600808.1	XP_020929905.1
OG0013897	XP_006103893.1	XP_003132922.1
OG0013898	XP_023600809.1	XP_013838285.2
OG0013899	XP_006105033.2	NP_001166990.1
OG0013900	XP_014302686.1	XP_020928697.1
OG0013901	XP_006099085.1	NP_001231370.1
OG0013902	XP_023618445.1	XP_020928567.1
OG0013903	XP_023618466.1	XP_005657379.1
OG0013904	XP_006099119.1	XP_013845815.1
OG0013905	XP_023602642.1	XP_020928050.1
OG0013907	XP_014319369.1	XP_001928037.1
OG0013908	XP_023617770.1	XP_013845792.1
OG0013909	XP_006096630.1	XP_020929367.1
OG0013910	XP_023616208.1	NP_001231426.1, XP_013845786.1
OG0013911	XP_014317927.1	XP_020929503.1
OG0013912	XP_006096602.1	XP_003483483.2
OG0013913	XP_006096592.2	NP_999063.1, XP_005670765.1
OG0013914	XP_006096633.2	XP_020929948.1
OG0013915	XP_006096578.1	XP_020929428.1
OG0013916	XP_006098374.2	XP_005670795.2
OG0013917	XP_006098383.1	XP_020929542.1
OG0013918	XP_006098381.1	XP_001929319.2
OG0013919	XP_023617820.1	XP_005670812.2
OG0013920	XP_006102068.3	XP_005670833.2
OG0013921	XP_023618739.1	XP_020929710.1
OG0013922	XP_023618735.1	XP_003483494.1
OG0013923	XP_006104955.1	XP_020927958.1
OG0013924	XP_023601795.1	XP_013838496.1
OG0013925	XP_006109747.2	XP_005670895.2
OG0013926	XP_006104946.1	XP_001929360.1
OG0013927	XP_006105602.1	XP_013838530.1
OG0013928	XP_023602321.1	XP_001925074.2
OG0013931	XP_023618967.1	NP_001162173.2
OG0013932	XP_006108612.1	XP_001929651.1
OG0013933	XP_006099594.1	XP_020929332.1
OG0013934	XP_023618962.1	XP_020929698.1
OG0013935	XP_006099582.1	XP_003133045.2
OG0013936	XP_023618957.1	XP_020929687.1
OG0013937	XP_006099619.1	XP_003133041.1
OG0013938	XP_006099569.1	NP_001230491.1
OG0013939	XP_014301429.1, XP_006084102.1	XP_005671305.1
OG0013940	XP_023600759.1	XP_005671308.2
OG0013941	XP_006096693.1	XP_005671316.1
OG0013942	XP_006096689.1	XP_001928495.1
OG0013943	XP_023599216.1	XP_013838454.2
OG0013944	XP_023615722.1	XP_001926560.1
OG0013945	XP_006084394.1	XP_013843849.1
OG0013946	XP_006084355.1	XP_020947954.1
OG0013947	XP_014317253.1	XP_020947356.1
OG0013948	XP_006095842.1	XP_020947383.1
OG0013949	XP_023609303.1, XP_006085592.1	XP_003126641.3
OG0013950	XP_014308415.1	XP_020948162.1
OG0013951	XP_023612472.1	XP_020948640.1
OG0013952	XP_023612451.1	XP_003355657.2
OG0013953	XP_014317538.1	XP_003126614.1
OG0013954	XP_006096160.1	NP_001182266.1
OG0013955	XP_006096151.1	XP_020948117.1
OG0013956	XP_006096129.1	XP_003126607.3
OG0013957	XP_006096127.1	XP_005655767.1
OG0013958	XP_006096125.1	XP_001928841.1
OG0013959	XP_006096122.1	XP_003126608.2
OG0013960	XP_023605591.1	XP_020948094.1
OG0013961	XP_006084205.1	XP_005653214.1
OG0013963	XP_006084216.1	XP_020948075.1
OG0013964	XP_014307106.1	NP_001098776.1
OG0013965	XP_023605751.1	XP_001925793.3
OG0013966	XP_023605763.1	NP_001230485.1
OG0013967	XP_006084246.1	NP_001230407.1
OG0013968	XP_006084249.1	XP_020948067.1
OG0013969	XP_006084264.1	XP_020948054.1
OG0013970	XP_014307126.1	XP_020937631.1
OG0013971	XP_006084272.1	XP_003126560.2
OG0013972	XP_014307183.1	XP_001924633.3
OG0013973	XP_014307195.1	XP_020947988.1
OG0013974	XP_006084330.1	NP_001231558.1
OG0013975	XP_014307217.1	XP_013843805.1
OG0013976	XP_023611314.1	XP_003126493.4
OG0013977	XP_006090717.2	XP_020947870.1
OG0013978	XP_006103054.1	XP_003126463.1
OG0013979	XP_023600112.1	XP_020948578.1
OG0013980	XP_006086837.1	XP_020947810.1
OG0013981	XP_023608081.1	XP_020947782.1
OG0013982	XP_023608079.1	XP_005664067.1
OG0013983	XP_023608078.1	XP_020947749.1
OG0013984	XP_023608040.1	XP_020947734.1
OG0013985	XP_006086801.1	XP_001927051.3
OG0013986	XP_023608037.1	XP_013853381.2
OG0013987	XP_006086848.1	XP_020948191.1
OG0013988	XP_023608053.1	XP_020948197.1
OG0013989	XP_023608033.1	XP_005664212.1
OG0013990	XP_006086841.1	XP_020948237.1
OG0013991	XP_023612044.1	XP_020948646.1
OG0013992	XP_006091527.1	XP_020948264.1
OG0013993	XP_023612089.1	XP_020947247.1
OG0013994	XP_006091580.1	XP_020947259.1
OG0013995	XP_006091596.1	XP_020947285.1
OG0013996	XP_023612103.1	XP_020947264.1
OG0013997	XP_023612104.1	XP_020947277.1
OG0013998	XP_006091600.1	XP_003126168.5
OG0013999	XP_014313718.1	XP_020947301.1
OG0014000	XP_023612117.1	XP_020946577.1, NP_001177169.1
OG0014001	XP_023612132.1	XP_020948750.1
OG0014002	XP_006091630.1	XP_020937377.1
OG0014003	XP_006091626.1	XP_020937365.1, NP_001121912.1
OG0014004	XP_006095714.1	XP_020937370.1
OG0014005	XP_006095725.1	XP_020937388.1
OG0014006	XP_023615422.1	XP_020947323.1
OG0014007	XP_006095879.1	XP_003126196.2
OG0014008	XP_006095751.1	XP_003355445.3
OG0014010	XP_006095768.1	XP_020947353.1
OG0014011	XP_006095775.1	XP_020947354.1
OG0014013	XP_006095848.1	XP_020947390.1
OG0014014	XP_006095846.1	XP_003355472.1
OG0014015	XP_006095877.1	XP_003126255.4
OG0014016	XP_023620582.1	XP_013853045.2
OG0014017	XP_006090086.1	XP_020929192.1
OG0014018	XP_006090052.1	XP_003133204.1
OG0014020	XP_023601550.1	XP_020928726.1
OG0014021	XP_023601551.1	XP_020928707.1
OG0014022	XP_023601552.1	XP_020928731.1
OG0014023	XP_006097630.1	XP_001924695.3
OG0014024	XP_006097624.1	XP_013838883.2, NP_001177096.1
OG0014025	XP_006097618.1	XP_001926306.1
OG0014026	XP_014318011.1	XP_005671327.1
OG0014027	XP_006090095.1	XP_001924806.1
OG0014028	XP_023610685.1	XP_001927607.1
OG0014029	XP_006090089.1	XP_003133196.1
OG0014030	XP_014312661.1, XP_006090113.2	NP_001231508.1
OG0014031	XP_006090080.1	XP_020927436.1
OG0014032	XP_014308810.1, XP_006090111.1	XP_001928797.2
OG0014033	XP_006090076.2	XP_020927689.1, NP_001137587.1
OG0014034	XP_023610658.1	XP_020929785.1
OG0014035	XP_023610693.1	XP_020929902.1
OG0014036	XP_006090051.1	XP_001928510.1
OG0014037	XP_006090050.1	XP_005671423.1
OG0014038	XP_014312393.1	XP_020929957.1, XP_020929962.1
OG0014039	XP_006090105.2	XP_020928473.1
OG0014040	XP_006090037.1	XP_013845921.1
OG0014041	XP_006090018.1	XP_005657504.1
OG0014042	XP_023610611.1	XP_020927981.1
OG0014043	XP_006101776.1	XP_003483585.1
OG0014044	XP_006101787.1	NP_001138314.1
OG0014045	XP_006101790.1	XP_020928324.1
OG0014046	XP_006101794.1	XP_003483588.2
OG0014047	XP_006101799.1	XP_020928759.1
OG0014048	XP_006095921.1	XP_001926760.1
OG0014049	XP_023615563.1	NP_001072153.1
OG0014050	XP_006096000.1	XP_020928409.1
OG0014051	XP_006095969.1	NP_999593.1
OG0014052	XP_006095976.2	XP_001929313.3
OG0014053	XP_023615575.1	XP_020929143.1
OG0014054	XP_023615554.1	XP_020929136.1
OG0014055	XP_006088181.1	XP_005671509.1
OG0014056	XP_023609134.1	XP_005657519.1
OG0014057	XP_006088203.1	NP_001038081.1, XP_020927848.1
OG0014058	XP_023609098.1	XP_020928983.1
OG0014059	XP_023609112.1	XP_013839205.2
OG0014060	XP_006088214.1	XP_013839224.1
OG0014061	XP_006088230.1	XP_020929056.1
OG0014062	XP_014322051.1	XP_001928377.1
OG0014063	XP_006101276.1	XP_005671560.1
OG0014064	XP_014320053.1	XP_020929117.1
OG0014065	XP_006105926.1	XP_020929123.1
OG0014067	XP_006107345.1	XP_013839264.1
OG0014068	XP_006109489.2, XP_023604217.1	XP_005671572.1
OG0014070	XP_014301834.1	XP_013839297.1
OG0014071	XP_006104043.1	XP_003359444.1
OG0014072	XP_023604106.1	XP_001924838.4
OG0014073	XP_023601026.1	XP_013839312.1
OG0014074	XP_014306415.2	XP_003359446.1
OG0014075	XP_006108100.1	NP_001230825.1
OG0014076	XP_023618428.1	XP_020929378.1
OG0014077	XP_006099067.1	XP_003359452.3
OG0014078	XP_023618432.1	XP_013849607.2
OG0014079	XP_006086453.1	XP_001926150.2
OG0014080	XP_006102206.3	XP_020944151.1
OG0014081	XP_006103601.1	NP_001302683.1
OG0014082	XP_023613544.1	XP_020945072.1
OG0014083	XP_023613536.1	XP_020945068.1
OG0014084	XP_006085328.1	NP_999405.1, XP_013848694.2
OG0014085	XP_006085358.1	XP_001925017.1
OG0014086	XP_006085376.3	XP_005663139.1
OG0014087	XP_023606671.1	XP_020944993.1
OG0014088	XP_006090692.1	XP_001926738.1
OG0014089	XP_006090691.1	XP_020944969.1
OG0014090	XP_023611248.1	XP_020944955.1
OG0014091	XP_023611232.1	XP_003125651.1
OG0014092	XP_006090673.1	XP_003125658.1
OG0014093	XP_023611228.1	XP_020944945.1
OG0014094	XP_023611266.1	XP_001928045.1
OG0014095	XP_006090663.1	XP_013852149.1
OG0014096	XP_006090660.1	XP_020944928.1
OG0014097	XP_006108786.1	XP_020946443.1
OG0014098	XP_006086427.1	XP_020944899.1
OG0014099	XP_006086425.1	XP_003125643.1
OG0014100	XP_023607681.1	XP_020944836.1
