Orthogroup	Myotis_lucifugus	Ursus_americanus
OG0013356	XP_006096862.1	XP_045644315.1
OG0013357	XP_006096858.1	XP_045644298.1
OG0013358	XP_023616372.1	XP_045644275.1
OG0013359	XP_006096867.1	XP_045644188.1
OG0013360	XP_006096816.1	XP_045644183.1
OG0013361	XP_023612800.1	XP_045657409.1
OG0013362	XP_014314445.1	XP_045657427.1
OG0013363	XP_014314443.1	XP_045657431.1
OG0013364	XP_006092555.1	XP_045657415.1
OG0013365	XP_023612814.1	XP_045657425.1
OG0013366	XP_014318727.1	XP_045657351.1
OG0013367	XP_006096929.1	XP_045632229.1
OG0013368	XP_023619039.1	XP_045632231.1
OG0013369	XP_006095244.1	XP_045633071.1, XP_045633072.1
OG0013370	XP_023604788.1	XP_045646592.1
OG0013371	XP_006095264.1	XP_045646584.1
OG0013372	XP_006095298.1	XP_045646544.1
OG0013373	XP_006095312.1	XP_045646524.1
OG0013374	XP_023615047.1	XP_045646528.1
OG0013375	XP_014316810.1	XP_045646514.1
OG0013376	XP_006095330.1	XP_045646496.1
OG0013377	XP_006095342.1	XP_045646493.1
OG0013378	XP_006095344.1	XP_045646491.1
OG0013379	XP_014316834.1	XP_045646470.1
OG0013380	XP_006108059.3, XP_023612781.1	XP_045657432.1
OG0013381	XP_006092597.1	XP_045657461.1
OG0013382	XP_014314472.1	XP_045657460.1
OG0013383	XP_006088781.1	XP_045649341.1
OG0013385	XP_006098143.1	XP_045631584.1
OG0013386	XP_014303217.2	XP_045631905.1
OG0013387	XP_006085427.1	XP_045649442.1
OG0013388	XP_014308318.1	XP_045649370.1
OG0013389	XP_023606832.1	XP_045649467.1
OG0013390	XP_006085422.1	XP_045649454.1
OG0013391	XP_023606778.1	XP_045649624.1
OG0013392	XP_006085423.1	XP_045649451.1
OG0013393	XP_006085428.1	XP_045649441.1
OG0013394	XP_006085433.1	XP_045649425.1
OG0013395	XP_006085509.2	XP_045649411.1
OG0013396	XP_014308301.1	XP_045649403.1
OG0013397	XP_023606859.1	XP_045649400.1
OG0013398	XP_006085473.1	XP_045649376.1
OG0013399	XP_023606875.1	XP_045649355.1
OG0013400	XP_023604320.1	XP_045649347.1
OG0013401	XP_023610488.1	XP_045626801.1
OG0013406	XP_014306171.1	XP_045626607.1
OG0013407	XP_006098130.1	XP_045664471.1
OG0013408	XP_023617582.1	XP_045664616.1
OG0013409	XP_023612165.1	XP_045664510.1
OG0013410	XP_006091688.1	XP_045664512.1
OG0013412	XP_006091671.1	XP_045664516.1
OG0013413	XP_023612317.1	XP_045642709.1
OG0013414	XP_006091909.1	XP_045642687.1
OG0013415	XP_006091912.1	XP_045642690.1
OG0013416	XP_023612330.1	XP_045642678.1
OG0013417	XP_023612339.1	XP_045642672.1
OG0013418	XP_023612288.1	XP_045642997.1
OG0013419	XP_006091998.1	XP_045642630.1
OG0013420	XP_023612298.1	XP_045642627.1
OG0013421	XP_023612369.1	XP_045642591.1
OG0013423	XP_023612379.1	XP_045642554.1
OG0013424	XP_014314071.2	XP_045642503.1
OG0013425	XP_023612407.1	XP_045664650.1
OG0013426	XP_023612425.1	XP_045664683.1
OG0013427	XP_023612444.1	XP_045664702.1
OG0013428	XP_023602719.1	XP_045664715.1
OG0013430	XP_023604030.1	XP_045626773.1
OG0013432	XP_023604511.1	XP_045626596.1
OG0013433	XP_023604452.1	XP_045631587.1
OG0013435	XP_023604865.1	XP_045631795.1
OG0013436	XP_006102532.1	XP_045631664.1
OG0013437	XP_023599598.1	XP_045631702.1
OG0013438	XP_023611308.1	XP_045631706.1
OG0013439	XP_006102559.1	XP_045631683.1
OG0013440	XP_023599621.1	XP_045631770.1
OG0013441	XP_006102564.1	XP_045631797.1
OG0013442	XP_014323308.1	XP_045631792.1
OG0013443	XP_023599610.1	XP_045631689.1
OG0013444	XP_006102568.1	XP_045631714.1
OG0013445	XP_023599622.1	XP_045631840.1
OG0013446	XP_023620842.1	XP_045631657.1
OG0013447	XP_006101685.1	XP_045631598.1
OG0013448	XP_023620850.1	XP_045631826.1
OG0013449	XP_006101644.1	XP_045631753.1
OG0013450	XP_006101642.1	XP_045631835.1
OG0013451	XP_006101641.1	XP_045631852.1
OG0013452	XP_006101633.1	XP_045631694.1
OG0013453	XP_006101626.1	XP_045631556.1
OG0013454	XP_023620844.1	XP_045631566.1
OG0013455	XP_006101619.1	XP_045631435.1
OG0013456	XP_006101618.1	XP_045631567.1
OG0013457	XP_006101614.1	XP_045631439.1
OG0013458	XP_023601413.1	XP_045631513.1
OG0013459	XP_006104400.1, XP_006104402.1	XP_045631459.1
OG0013460	XP_006104397.1	XP_045631519.1
OG0013461	XP_023601397.1	XP_045631555.1
OG0013462	XP_006104393.1	XP_045631546.1
OG0013463	XP_014302196.1	XP_045631425.1
OG0013464	XP_006106604.1	XP_045631754.1
OG0013465	XP_006105675.1	XP_045631624.1
OG0013466	XP_023604561.1	XP_045656651.1
OG0013467	XP_006105930.1	XP_045649692.1
OG0013468	XP_006105939.1	XP_045649701.1
OG0013471	XP_006105950.1	XP_045649727.1
OG0013472	XP_023604646.1	XP_045642791.1
OG0013473	XP_006107302.1	XP_045642753.1
OG0013474	XP_006108917.1	XP_045642742.1
OG0013475	XP_006098127.1	XP_045664476.1
OG0013476	XP_006091989.1	XP_045642443.1
OG0013479	XP_023599623.1	XP_045631814.1
OG0013480	XP_023607841.1	XP_045650468.1
OG0013481	XP_006081765.1	XP_045654896.1
OG0013483	XP_023613650.1	XP_045660021.1
OG0013484	XP_023610367.1	XP_045654888.1
OG0013485	XP_006081764.1	XP_045654897.1
OG0013486	XP_014310672.2	XP_045654904.1
OG0013487	XP_006081734.1	XP_045654960.1
OG0013488	XP_006081731.1	XP_045654975.1
OG0013489	XP_014312724.1	XP_045654978.1
OG0013490	XP_006081729.1	XP_045654976.1
OG0013491	XP_014310378.1	XP_045654980.1
OG0013492	XP_014312715.1	XP_045654988.1
OG0013493	XP_006081722.1	XP_045654997.1
OG0013494	XP_006106406.1	XP_045655006.1
OG0013495	XP_023602946.1	XP_045655007.1
OG0013496	XP_006106407.1	XP_045655008.1
OG0013497	XP_006105987.1	XP_045655017.1
OG0013498	XP_023599939.1	XP_045633619.1
OG0013501	XP_023613634.1	XP_045660022.1
OG0013502	XP_023600887.1	XP_045639587.1
OG0013503	XP_006103945.3, XP_023619784.1	XP_045638925.1
OG0013504	XP_023600880.1	XP_045638971.1
OG0013505	XP_006100498.2	XP_045638817.1
OG0013506	XP_014309659.1	XP_045639262.1
OG0013507	XP_023608189.1	XP_045638191.1
OG0013508	XP_006098550.1	XP_045638071.1
OG0013509	XP_023611904.1	XP_045637820.1
OG0013510	XP_006081750.1	XP_045654927.1
OG0013511	XP_023613862.1	XP_045664201.1
OG0013512	XP_006089098.1	XP_045661237.1, XP_045663485.1
OG0013513	XP_006104911.1	XP_045663204.1
OG0013514	XP_006106573.1	XP_045634638.1
OG0013516	XP_014301910.1	XP_045630365.1
OG0013518	XP_006101211.1	XP_045656058.1
OG0013519	XP_006101212.1	XP_045656061.1
OG0013521	XP_014313147.1	XP_045663279.1
OG0013522	XP_006107972.2	XP_045663091.1
OG0013523	XP_023619076.1	XP_045634671.1
OG0013524	XP_014321935.2	XP_045632703.1
OG0013526	XP_014323188.1	XP_045668258.1
OG0013527	XP_023599509.1	XP_045668302.1
OG0013528	XP_006102428.1	XP_045668233.1
OG0013529	XP_006091365.1	XP_045668316.1
OG0013530	XP_006085809.1	XP_045668252.1
OG0013531	XP_006083848.1	XP_045668427.1
OG0013532	XP_006083847.1	XP_045668429.1
OG0013533	XP_006083854.1	XP_045668352.1
OG0013534	XP_023617919.1, XP_006083862.1	XP_045668422.1
OG0013535	XP_006083996.1	XP_045668280.1
OG0013536	XP_014306787.1	XP_045668446.1
OG0013537	XP_023605194.1	XP_045664195.1
OG0013538	XP_006083906.1	XP_045664190.1
OG0013539	XP_006083925.1	XP_045664160.1
OG0013540	XP_006083943.1	XP_045664132.1
OG0013541	XP_023605463.1	XP_045664100.1
OG0013542	XP_006108312.2	XP_045664081.1
OG0013543	XP_014301681.1	XP_045664052.1
OG0013544	XP_006104344.1	XP_045664050.1
OG0013545	XP_006093824.1	XP_045664020.1
OG0013546	XP_023609824.1	XP_045663100.1
OG0013547	XP_006089110.3	XP_045663475.1, XP_045669521.1
OG0013548	XP_023611519.1	XP_045663362.1
OG0013549	XP_014313191.2	XP_045663345.1
OG0013550	XP_014313174.1	XP_045663089.1
OG0013551	XP_023611420.1	XP_045663256.1
OG0013552	XP_023611515.1	XP_045663254.1
OG0013553	XP_006090877.1	XP_045663506.1
OG0013554	XP_006104908.2	XP_045663093.1
OG0013555	XP_014305734.1	XP_045663163.1
OG0013556	XP_006108255.3	XP_045663161.1
OG0013557	XP_023604597.1	XP_045663147.1
OG0013558	XP_014303891.1	XP_045663114.1
OG0013559	XP_006106173.1	XP_045634720.1
OG0013560	XP_006106169.1	XP_045634733.1
OG0013562	XP_006108664.2	XP_045634470.1
OG0013563	XP_023616329.1	XP_045634456.1
OG0013564	XP_006104202.1	XP_045634833.1
OG0013565	XP_023601239.1	XP_045634301.1
OG0013566	XP_014302005.1	XP_045634303.1
OG0013567	XP_023603302.1	XP_045634814.1
OG0013568	XP_014305175.2	XP_045634714.1
OG0013569	XP_006097182.1	XP_045634654.1
OG0013570	XP_006097188.1	XP_045634629.1
OG0013571	XP_006100683.3	XP_045634630.1
OG0013572	XP_023619923.1	XP_045634586.1
OG0013573	XP_006100480.1	XP_045634322.1
OG0013575	XP_006100493.2	XP_045634769.1
OG0013576	XP_006100473.1	XP_045634321.1
OG0013577	XP_006100468.1	XP_045634398.1
OG0013578	XP_006100440.1	XP_045634620.1
OG0013579	XP_006100439.1	XP_045634698.1
OG0013580	XP_014321272.1	XP_045634382.1
OG0013581	XP_023604098.1	XP_045634567.1
OG0013582	XP_014320656.2	XP_045634738.1
OG0013583	XP_006099728.1	XP_045634709.1
OG0013584	XP_023619053.1	XP_045634775.1
OG0013585	XP_023619077.1	XP_045634419.1
OG0013586	XP_023619083.1	XP_045634804.1
OG0013587	XP_006099691.1	XP_045634532.1
OG0013588	XP_014320605.1	XP_045634557.1
OG0013589	XP_006100399.1	XP_045667938.1
OG0013590	XP_006100400.1	XP_045667944.1
OG0013591	XP_006100395.1	XP_045667914.1
OG0013592	XP_006100376.2	XP_045667965.1
OG0013593	XP_014302721.2	XP_045630459.1
OG0013594	XP_006105087.2	XP_045630577.1
OG0013595	XP_006105092.1	XP_045630540.1
OG0013596	XP_023601907.1	XP_045630451.1
OG0013597	XP_006105076.1	XP_045630452.1
OG0013598	XP_014302357.2	XP_045630500.1
OG0013599	XP_023601560.1	XP_045630504.1
OG0013600	XP_023601578.1	XP_045630558.1
OG0013601	XP_006106014.1	XP_045630499.1
OG0013602	XP_006105787.1	XP_045630582.1
OG0013603	XP_014303317.1	XP_045630603.1
OG0013604	XP_006105804.1	XP_045630512.1
OG0013605	XP_006104118.1	XP_045630340.1
OG0013606	XP_014323280.1	XP_045630315.1
OG0013607	XP_023601774.1	XP_045630366.1
OG0013608	XP_006104919.1	XP_045630242.1
OG0013609	XP_006104920.1	XP_045630214.1
OG0013610	XP_023604129.1	XP_045630247.1
OG0013612	XP_014302713.1	XP_045630391.1
OG0013613	XP_006105066.1	XP_045630271.1
OG0013614	XP_023609335.1, XP_014311023.1	XP_045630289.1
OG0013615	XP_023601871.1	XP_045630328.1
OG0013616	XP_023601884.1	XP_045630307.1
OG0013617	XP_006105053.1	XP_045630418.1, XP_045630419.1
OG0013618	XP_023620400.1	XP_045632678.1
OG0013619	XP_006101153.1	XP_045632687.1
OG0013620	XP_023620413.1	XP_045632658.1
OG0013621	XP_006104890.1	XP_045660284.1
OG0013622	XP_023601753.1	XP_045660286.1
OG0013623	XP_023601751.1	XP_045660289.1
OG0013624	XP_006106980.2	XP_045660304.1
OG0013625	XP_023603611.1	XP_045660306.1
OG0013626	XP_023603610.1	XP_045660311.1
OG0013627	XP_006105974.1	XP_045660326.1
OG0013628	XP_006105973.1	XP_045660327.1
OG0013629	XP_023620443.1	XP_045660367.1
OG0013630	XP_014321985.1	XP_045656060.1
OG0013631	XP_023620466.1	XP_045656059.1
OG0013632	XP_023620452.1	XP_045656080.1
OG0013633	XP_014309130.1, XP_006109911.2	XP_045656081.1
OG0013634	XP_023599042.1	XP_045656095.1
OG0013635	XP_023599056.1	XP_045656013.1
OG0013636	XP_023599032.1	XP_045656138.1
OG0013637	XP_006101856.1	XP_045656146.1
OG0013638	XP_023599039.1	XP_045656195.1
OG0013639	XP_023599054.1	XP_045656198.1
OG0013640	XP_023599060.1	XP_045656213.1
OG0013641	XP_023599061.1	XP_045656216.1
OG0013642	XP_023599063.1	XP_045656239.1
OG0013643	XP_006107341.2	XP_045660877.1
OG0013644	XP_006094840.1	XP_045664633.1
OG0013645	XP_006094657.1, XP_006094656.1	XP_045638758.1
OG0013646	XP_006094722.1	XP_045646784.1
OG0013647	XP_014314657.1	XP_045646761.1
OG0013648	XP_014314687.1	XP_045646758.1
OG0013649	XP_023613060.1	XP_045646741.1
OG0013650	XP_014314660.1	XP_045646714.1
OG0013651	XP_014314791.1	XP_045671547.1
OG0013652	XP_023613154.1	XP_045671590.1
OG0013653	XP_023617955.1	XP_045671589.1
OG0013654	XP_014313339.1	XP_045672106.1
OG0013655	XP_006102941.1	XP_045672164.1
OG0013656	XP_014323707.2	XP_045672284.1
OG0013657	XP_023599986.1	XP_045672147.1
OG0013658	XP_006100509.1	XP_045672168.1
OG0013659	XP_006100523.1	XP_045672275.1
OG0013660	XP_006094554.1	XP_045638738.1
OG0013661	XP_006105617.2	XP_045639028.1
OG0013662	XP_006105618.2	XP_045639036.1
OG0013663	XP_006105620.1	XP_045639024.1
OG0013664	XP_023602332.1	XP_045638977.1
OG0013665	XP_023610359.1	XP_045639077.1
OG0013666	XP_014312133.1, XP_006089729.3	XP_045639016.1
OG0013667	XP_023610334.1	XP_045659796.1
OG0013668	XP_006089701.3	XP_045659820.1
OG0013669	XP_023610321.1	XP_045659826.1
OG0013670	XP_006089698.1	XP_045644797.1
OG0013671	XP_006089697.1	XP_045644800.1
OG0013672	XP_006089696.1	XP_045644802.1
OG0013673	XP_023610315.1	XP_045644803.1
OG0013674	XP_006089678.1	XP_045644827.1
OG0013675	XP_014312144.1	XP_045652504.1
OG0013676	XP_006093864.1	XP_045664589.1
OG0013677	XP_023614672.1	XP_045664568.1
OG0013678	XP_023614669.1	XP_045664566.1
OG0013679	XP_006091651.1, XP_006109418.2	XP_045664556.1
OG0013680	XP_023612286.1	XP_045643057.1
OG0013681	XP_006091706.1	XP_045642484.1
OG0013682	XP_006092835.1	XP_045646790.1
OG0013683	XP_006108878.1, XP_006094592.1	XP_045638845.1
OG0013684	XP_014309007.1	XP_045667059.1
OG0013685	XP_023620687.1	XP_045667027.1
OG0013686	XP_023616591.1	XP_045668749.1
OG0013687	XP_006083622.1	XP_045652828.1
OG0013688	XP_006083613.1	XP_045652816.1
OG0013689	XP_023604249.1	XP_045652767.1
OG0013690	XP_023619899.1, XP_023604649.1	XP_045652763.1
OG0013691	XP_023604866.1	XP_045652701.1
OG0013692	XP_006083592.2	XP_045652678.1
OG0013693	XP_006083587.1	XP_045652734.1
OG0013694	XP_006083581.1	XP_045652731.1
OG0013695	XP_006083573.1	XP_045666876.1
OG0013696	XP_023604011.1	XP_045667081.1
OG0013697	XP_006083567.1	XP_045666906.1
OG0013698	XP_023603929.1	XP_045667061.1
OG0013699	XP_014304087.1	XP_045666924.1, XP_045641618.1
OG0013700	XP_014304075.1	XP_045667025.1
OG0013701	XP_023607498.1	XP_045666903.1
OG0013702	XP_023607465.1	XP_045666911.1
OG0013703	XP_006086105.1	XP_045667043.1
OG0013704	XP_006089902.1	XP_045666948.1
OG0013705	XP_006089893.1	XP_045667047.1
OG0013706	XP_023619955.1	XP_045666942.1
OG0013708	XP_006086991.1	XP_045668723.1
OG0013709	XP_023608244.1	XP_045668718.1
OG0013710	XP_014309682.1	XP_045628938.1
OG0013711	XP_014309688.1	XP_045628956.1
OG0013712	XP_014322898.2	XP_045628896.1
OG0013713	XP_006102109.1	XP_045628944.1
OG0013714	XP_006102111.1	XP_045628942.1
OG0013715	XP_006099812.1	XP_045654088.1
OG0013716	XP_006098004.1	XP_045626889.1
OG0013717	XP_006098003.1	XP_045626890.1
OG0013718	XP_014306457.1, XP_006087689.2	XP_045654260.1
OG0013719	XP_014310283.1	XP_045654092.1
OG0013720	XP_006087602.1	XP_045654250.1
OG0013721	XP_006097155.1	XP_045654233.1
OG0013722	XP_006097162.1	XP_045654206.1
OG0013723	XP_023616643.1	XP_045654205.1
OG0013724	XP_023619952.1	XP_045654204.1
OG0013725	XP_023619916.1	XP_045654199.1
OG0013726	XP_006100689.2	XP_045654195.1
OG0013727	XP_006099830.2	XP_045654158.1
OG0013728	XP_023619185.1	XP_045654156.1
OG0013729	XP_014320712.1	XP_045654146.1
OG0013730	XP_023599469.1	XP_045654097.1
OG0013731	XP_006087637.1	XP_045632063.1
OG0013732	XP_006087638.1	XP_045632079.1, XP_045632078.1
OG0013733	XP_006087639.1	XP_045632064.1
OG0013734	XP_023608681.1	XP_045632341.1
OG0013735	XP_023608676.1	XP_045630428.1
OG0013736	XP_023608734.1	XP_045647609.1, XP_045662200.1
OG0013737	XP_006087685.1	XP_045647617.1
OG0013738	XP_023605021.1	XP_045647620.1
OG0013739	XP_023605023.1	XP_045647887.1
OG0013740	XP_006083717.1	XP_045647631.1
OG0013741	XP_023605028.1	XP_045647685.1
OG0013742	XP_023605283.1	XP_045647688.1
OG0013743	XP_014306207.1	XP_045647890.1
OG0013744	XP_014306273.2	XP_045647892.1
OG0013745	XP_014306888.1	XP_045647717.1
OG0013746	XP_006083765.1	XP_045647726.1
OG0013747	XP_023605052.1	XP_045647741.1
OG0013748	XP_023605328.1	XP_045647774.1
OG0013749	XP_006083788.1	XP_045647781.1
OG0013750	XP_006083792.1	XP_045647786.1
OG0013751	XP_023605346.1	XP_045647800.1
OG0013752	XP_006083823.1	XP_045647912.1
OG0013753	XP_023605363.1	XP_045647857.1
OG0013754	XP_006083842.1	XP_045647862.1
OG0013755	XP_023607216.1	XP_045647859.1
OG0013756	XP_014308703.1	XP_045647883.1
OG0013757	XP_023607149.1	XP_045669344.1
OG0013758	XP_006088722.1	XP_045668865.1
OG0013759	XP_006088723.1, XP_006088736.1	XP_045668851.1
OG0013760	XP_006088727.1	XP_045668724.1
OG0013761	XP_006088729.1	XP_045668698.1
OG0013762	XP_006096387.1	XP_045667041.1
OG0013763	XP_023615947.1	XP_045668507.1
OG0013764	XP_006090402.2	XP_045667936.1
OG0013765	XP_006090379.1	XP_045667911.1
OG0013766	XP_006090369.1	XP_045667723.1
OG0013767	XP_023616638.1	XP_045654232.1, XP_045654231.1
OG0013768	XP_006098446.1	XP_045666280.1
OG0013769	XP_023606581.1	XP_045660457.1
OG0013770	XP_006098015.1	XP_045632742.1
OG0013771	XP_006097595.1	XP_045632731.1
OG0013772	XP_023617048.1	XP_045661681.1
OG0013773	XP_006104259.1	XP_045665714.1, XP_045665725.1
OG0013774	XP_023608982.1	XP_045661676.1
OG0013775	XP_006088033.1	XP_045665287.1
OG0013776	XP_006096503.1	XP_045664733.1
OG0013777	XP_006096502.1	XP_045664721.1
OG0013778	XP_006096479.1	XP_045664328.1
OG0013779	XP_006089429.1	XP_045666155.1
OG0013780	XP_006089430.1	XP_045663595.1
OG0013781	XP_006089433.2	XP_045663500.1
OG0013782	XP_014302455.1	XP_045663487.1
OG0013783	XP_023610266.1	XP_045663344.1
OG0013784	XP_023610125.1	XP_045666066.1
OG0013785	XP_023610257.1	XP_045663092.1
OG0013786	XP_023610260.1	XP_045662884.1
OG0013787	XP_006089627.2	XP_045666039.1
OG0013788	XP_006089470.2	XP_045662720.1
OG0013789	XP_023610146.1	XP_045662667.1
OG0013790	XP_006089478.1	XP_045662639.1
OG0013791	XP_023610171.1	XP_045662265.1
OG0013792	XP_006089504.1	XP_045662252.1
OG0013793	XP_006089514.1	XP_045662056.1
OG0013794	XP_006089580.1	XP_045660514.1
OG0013795	XP_023610272.1	XP_045660517.1
OG0013796	XP_006102074.1	XP_045660456.1
OG0013797	XP_014322891.1	XP_045660559.1
OG0013798	XP_006085236.1	XP_045660573.1
OG0013799	XP_006085237.1	XP_045660574.1
OG0013800	XP_006085240.1	XP_045660580.1
OG0013803	XP_006091460.2	XP_045660678.1
OG0013804	XP_006091445.1	XP_045660743.1
OG0013805	XP_006091438.1	XP_045660747.1
OG0013806	XP_023611946.1	XP_045660713.1
OG0013807	XP_023611926.1	XP_045627517.1
OG0013808	XP_023617518.1	XP_045627483.1
OG0013809	XP_006098041.1	XP_045627496.1
OG0013810	XP_006098031.1	XP_045627495.1
OG0013811	XP_023618497.1	XP_045664400.1
OG0013812	XP_023615211.1	XP_045664377.1
OG0013813	XP_006095484.1	XP_045664421.1
OG0013814	XP_023601351.1	XP_045651133.1
OG0013815	XP_006104308.1	XP_045651221.1
OG0013816	XP_006104306.1	XP_045651264.1
OG0013817	XP_023604590.1	XP_045651000.1
OG0013818	XP_014304094.1	XP_045650973.1
OG0013819	XP_014305016.1	XP_045650843.1
OG0013820	XP_014302069.1	XP_045650529.1
OG0013821	XP_014302082.1	XP_045650652.1
OG0013822	XP_023601318.1	XP_045651443.1
OG0013823	XP_006104270.1	XP_045650515.1
OG0013824	XP_006104274.1	XP_045650367.1
OG0013825	XP_023601309.1	XP_045650253.1
OG0013826	XP_023601320.1	XP_045651404.1
OG0013827	XP_023616077.1	XP_045664790.1
OG0013828	XP_006096439.1	XP_045666740.1
OG0013829	XP_023610149.1	XP_045662649.1
OG0013830	XP_023608852.1	XP_045655343.1
OG0013831	XP_006083308.1	XP_045651877.1
OG0013832	XP_006083633.1	XP_045652851.1
OG0013833	XP_006085631.1	XP_045652903.1
OG0013834	XP_006085665.1	XP_045652915.1
OG0013835	XP_006083674.1	XP_045652934.1
OG0013836	XP_014305210.1	XP_045652941.1
OG0013837	XP_006085551.1	XP_045652946.1
OG0013838	XP_006085538.1	XP_045652952.1
OG0013839	XP_006085525.1	XP_045652970.1
OG0013840	XP_014308361.1	XP_045652972.1
OG0013841	XP_006098332.1	XP_045652686.1
OG0013842	XP_006092163.1	XP_045653027.1
OG0013843	XP_006092168.1	XP_045653035.1
OG0013844	XP_023604737.1	XP_045653053.1
OG0013845	XP_023606965.1	XP_045653062.1
OG0013846	XP_006085561.1	XP_045653085.1
OG0013847	XP_006085557.1	XP_045653089.1
OG0013848	XP_006085544.1	XP_045653104.1
OG0013849	XP_023608762.1	XP_045654626.1
OG0013850	XP_023611387.1	XP_045655386.1
OG0013851	XP_014312378.2	XP_045655342.1
OG0013852	XP_006081989.1	XP_045629925.1
OG0013853	XP_023611601.1	XP_045630041.1
OG0013854	XP_023611741.1	XP_045630072.1
OG0013855	XP_006082008.3	XP_045630053.1
OG0013856	XP_023614884.1	XP_045630054.1
OG0013857	XP_006100810.1	XP_045629927.1
OG0013858	XP_006100804.1	XP_045630032.1
OG0013859	XP_006100799.1	XP_045629952.1
OG0013860	XP_006100798.1	XP_045629953.1
OG0013861	XP_023620085.1	XP_045630093.1
OG0013862	XP_014321660.1	XP_045630076.1
OG0013863	XP_006103249.1	XP_045649812.1
OG0013864	XP_006082835.1	XP_045631292.1
OG0013865	XP_006082666.1	XP_045631275.1
OG0013866	XP_006082850.1	XP_045650086.1
OG0013867	XP_006082705.1	XP_045650172.1
OG0013868	XP_006082707.1	XP_045650171.1
OG0013869	XP_023618271.1	XP_045650060.1
OG0013870	XP_023618362.1	XP_045650052.1
OG0013871	XP_023618298.1	XP_045650035.1
OG0013872	XP_023614966.1	XP_045650022.1
OG0013873	XP_006082859.1	XP_045650004.1
OG0013874	XP_023618494.1	XP_045650000.1
OG0013875	XP_023615374.1	XP_045649955.1
OG0013876	XP_023599134.1	XP_045651866.1
OG0013877	XP_014322698.1	XP_045651802.1
OG0013878	XP_006085528.1	XP_045652969.1
OG0013880	XP_023602800.1	XP_045671607.1
OG0013882	XP_006109957.2	XP_045670620.1
OG0013885	XP_023609455.1	XP_045634947.1
OG0013887	XP_014303739.1	XP_045634728.1
OG0013888	XP_006106320.1	XP_045634713.1
OG0013889	XP_006106316.1	XP_045634672.1
OG0013890	XP_006106315.1	XP_045634497.1
OG0013892	XP_006103879.1	XP_045633978.1
OG0013893	XP_006110167.1	XP_045633985.1
OG0013894	XP_023600813.1	XP_045633715.1
OG0013895	XP_014301672.2	XP_045633618.1
