Orthogroup	Myotis_lucifugus	Loxodonta_africana
OG0013965	XP_023605751.1	XP_023404832.1
OG0013966	XP_023605763.1	XP_003410708.1
OG0013967	XP_006084246.1	XP_003410709.1
OG0013968	XP_006084249.1	XP_010600944.1
OG0013969	XP_006084264.1	XP_023404489.1
OG0013970	XP_014307126.1	XP_023404840.1
OG0013971	XP_006084272.1	XP_003410854.1
OG0013972	XP_014307183.1	XP_010593277.1
OG0013973	XP_014307195.1	XP_003405706.2
OG0013974	XP_006084330.1	XP_023410314.1
OG0013975	XP_014307217.1	XP_003405724.1
OG0013976	XP_023611314.1	XP_003405728.1
OG0013977	XP_006090717.2	XP_003405741.1
OG0013978	XP_006103054.1	XP_003405409.1
OG0013979	XP_023600112.1	XP_023409962.1
OG0013980	XP_006086837.1	XP_023409969.1
OG0013981	XP_023608081.1	XP_023410898.1
OG0013982	XP_023608079.1	XP_003405421.2
OG0013983	XP_023608078.1	XP_023410962.1
OG0013984	XP_023608040.1	XP_023410005.1
OG0013985	XP_006086801.1	XP_003405765.1
OG0013986	XP_023608037.1	XP_023411094.1
OG0013987	XP_006086848.1	XP_003405428.1
OG0013988	XP_023608053.1	XP_023411124.1
OG0013989	XP_023608033.1	XP_003405774.1
OG0013990	XP_006086841.1	XP_003405777.1
OG0013991	XP_023612044.1	XP_010594319.1
OG0013992	XP_006091527.1	XP_003405788.1
OG0013993	XP_023612089.1	XP_023411626.1
OG0013994	XP_006091580.1	XP_010594696.1
OG0013995	XP_006091596.1	XP_023395090.1
OG0013996	XP_023612103.1	XP_023411824.1
OG0013997	XP_023612104.1	XP_023395095.1
OG0013998	XP_006091600.1	XP_023411886.1
OG0013999	XP_014313718.1	XP_023395104.1
OG0014000	XP_023612117.1	XP_023411926.1
OG0014001	XP_023612132.1	XP_023411995.1
OG0014002	XP_006091630.1	XP_010594917.1
OG0014003	XP_006091626.1	XP_003405826.1
OG0014004	XP_006095714.1	XP_003405827.1
OG0014005	XP_006095725.1	XP_003405834.2
OG0014006	XP_023615422.1	XP_010595000.1
OG0014007	XP_006095879.1	XP_023395132.1
OG0014008	XP_006095751.1	XP_003405079.1
OG0014010	XP_006095768.1	XP_023395945.1
OG0014011	XP_006095775.1	XP_003405092.1
OG0014012	XP_006095771.1	XP_023412608.1
OG0014013	XP_006095848.1	XP_003405109.1
OG0014014	XP_006095846.1	XP_003405111.1
OG0014015	XP_006095877.1	XP_010595652.1
OG0014016	XP_023620582.1	XP_023412955.1
OG0014017	XP_006090086.1	XP_003409054.1
OG0014018	XP_006090052.1	XP_023402638.1
OG0014020	XP_023601550.1	XP_023402951.1
OG0014021	XP_023601551.1	XP_023402966.1
OG0014022	XP_023601552.1	XP_023402965.1
OG0014023	XP_006097630.1	XP_023402943.1
OG0014024	XP_006097624.1	XP_023402962.1
OG0014025	XP_006097618.1	XP_003408975.1
OG0014026	XP_014318011.1	XP_023402700.1
OG0014027	XP_006090095.1	XP_003409289.1
OG0014028	XP_023610685.1	XP_010587412.1
OG0014029	XP_006090089.1	XP_003409281.1
OG0014030	XP_014312661.1, XP_006090113.2	XP_023402986.1
OG0014031	XP_006090080.1	XP_003409277.1
OG0014032	XP_014308810.1, XP_006090111.1	XP_003409051.1
OG0014033	XP_006090076.2	XP_003409050.1
OG0014034	XP_023610658.1	XP_023402677.1
OG0014035	XP_023610693.1	XP_023402661.1
OG0014036	XP_006090051.1	XP_003409259.1
OG0014038	XP_014312393.1	XP_023402631.1
OG0014039	XP_006090105.2	XP_023402630.1
OG0014040	XP_006090037.1	XP_003409250.1
OG0014041	XP_006090018.1	XP_023402608.1
OG0014042	XP_023610611.1	XP_003409230.1
OG0014043	XP_006101776.1	XP_003409228.1
OG0014044	XP_006101787.1	XP_003409222.1
OG0014045	XP_006101790.1	XP_010587363.1
OG0014046	XP_006101794.1	XP_010587361.1
OG0014047	XP_006101799.1	XP_003409218.1
OG0014048	XP_006095921.1	XP_003409214.1
OG0014049	XP_023615563.1	XP_003409206.1
OG0014050	XP_006096000.1	XP_010587327.1
OG0014051	XP_006095969.1	XP_003409011.1
OG0014052	XP_006095976.2	XP_003409010.1
OG0014053	XP_023615575.1	XP_010587317.1
OG0014054	XP_023615554.1	XP_003409188.1
OG0014055	XP_006088181.1	XP_003409169.1
OG0014056	XP_023609134.1	XP_023402471.1
OG0014057	XP_006088203.1	XP_003408995.1
OG0014058	XP_023609098.1	XP_023402463.1
OG0014059	XP_023609112.1	XP_023402459.1
OG0014060	XP_006088214.1	XP_010587273.1
OG0014061	XP_006088230.1	XP_010587269.1
OG0014062	XP_014322051.1	XP_003409149.1
OG0014063	XP_006101276.1	XP_023402438.1
OG0014064	XP_014320053.1	XP_023396672.1
OG0014065	XP_006105926.1	XP_010599518.1
OG0014067	XP_006107345.1	XP_003421919.1
OG0014068	XP_006109489.2, XP_023604217.1	XP_023415566.1
OG0014070	XP_014301834.1	XP_010597528.1
OG0014071	XP_006104043.1	XP_010597532.1
OG0014072	XP_023604106.1	XP_010597538.2
OG0014073	XP_023601026.1	XP_010597534.1
OG0014074	XP_014306415.2	XP_003419762.1
OG0014075	XP_006108100.1	XP_010597547.1
OG0014076	XP_023618428.1	XP_003419736.1
OG0014077	XP_006099067.1	XP_010597549.1
OG0014078	XP_023618432.1	XP_023415620.1
OG0014079	XP_006086453.1	XP_003408268.1
OG0014080	XP_006102206.3	XP_003408412.2
OG0014081	XP_006103601.1	XP_010586718.1
OG0014082	XP_023613544.1	XP_003421126.1
OG0014083	XP_023613536.1	XP_003420057.1
OG0014084	XP_006085328.1	XP_003408364.1
OG0014085	XP_006085358.1	XP_003420044.1
OG0014086	XP_006085376.3	XP_023401464.1
OG0014087	XP_023606671.1	XP_023401470.1
OG0014088	XP_006090692.1	XP_003408374.1
OG0014089	XP_006090691.1	XP_003408250.1
OG0014090	XP_023611248.1	XP_023401507.1
OG0014091	XP_023611232.1	XP_023401811.1
OG0014092	XP_006090673.1	XP_023401812.1
OG0014093	XP_023611228.1	XP_003408382.2
OG0014094	XP_023611266.1	XP_023401517.1
OG0014095	XP_006090663.1	XP_010586629.1
OG0014096	XP_006090660.1	XP_003408387.3
OG0014097	XP_006108786.1	XP_003408264.2
OG0014098	XP_006086427.1	XP_023401551.1
OG0014099	XP_006086425.1	XP_003408392.1
OG0014100	XP_023607681.1	XP_010586663.1
OG0014101	XP_006086347.2	XP_010586667.1
OG0014102	XP_014309148.1	XP_010586672.1
OG0014103	XP_023607685.1	XP_010586669.1
OG0014104	XP_006102201.1	XP_003408283.1
OG0014105	XP_023601912.1	XP_023401610.1
OG0014106	XP_023601932.1	XP_023401612.1
OG0014107	XP_014321646.2	XP_003408425.1
OG0014108	XP_023600601.1	XP_003408430.1
OG0014110	XP_023600597.1	XP_003408432.1
OG0014111	XP_006109839.1	XP_003408433.2
OG0014112	XP_006093371.1	XP_003408434.1
OG0014113	XP_006093376.1	XP_023401629.1
OG0014114	XP_006105399.1	XP_023401637.1
OG0014115	XP_023602168.1	XP_010586709.1
OG0014116	XP_006103602.2, XP_023599379.1	XP_003408452.1
OG0014118	XP_006093096.2	XP_003418796.2
OG0014119	XP_023608938.1	XP_023408595.1
OG0014120	XP_014310573.1	XP_010592040.1
OG0014121	XP_006108406.1	XP_003418675.1
OG0014122	XP_023608617.1	XP_023414540.1
OG0014123	XP_006087569.1	XP_010596632.1
OG0014124	XP_014314903.1	XP_003418785.1
OG0014125	XP_006093076.3	XP_023414420.1
OG0014126	XP_023613239.1	XP_003418704.1
OG0014127	XP_006093108.1	XP_003418716.1
OG0014128	XP_006093124.1	XP_010596668.1
OG0014129	XP_023613288.1	XP_023414486.1
OG0014130	XP_006093207.1	XP_010596719.1
OG0014131	XP_006093141.1	XP_023414508.1
OG0014132	XP_014314993.1	XP_023414526.1
OG0014133	XP_023613370.1	XP_003420163.1
OG0014134	XP_023613362.1	XP_023394871.1
OG0014135	XP_006093187.2	XP_023394870.1
OG0014136	XP_006105582.1	XP_003420181.2
OG0014137	XP_023602308.1	XP_023394849.1
OG0014138	XP_014308985.1	XP_010597981.1
OG0014139	XP_006086041.1	XP_003420186.1
OG0014140	XP_006086033.1	XP_023395253.1
OG0014141	XP_023607413.1	XP_003420570.1
OG0014142	XP_006086019.1	XP_003420572.1
OG0014143	XP_006085997.1	XP_010598399.2
OG0014144	XP_006085996.1	XP_010598401.1
OG0014145	XP_023607388.1	XP_023414027.1, XP_023414026.1
OG0014146	XP_006085979.1	XP_010596292.1
OG0014147	XP_023607381.1	XP_003418437.1
OG0014148	XP_014308868.1	XP_023414054.1
OG0014149	XP_014315280.1	XP_023414094.1
OG0014150	XP_023613592.1	XP_023414148.1
OG0014151	XP_006107735.3	XP_010596354.2
OG0014152	XP_023620351.1	XP_023414135.1
OG0014154	XP_014321917.2	XP_003418427.1
OG0014155	XP_006101133.1	XP_023414155.1
OG0014156	XP_006105652.2	XP_023408626.1
OG0014157	XP_014302438.2	XP_003413962.1
OG0014158	XP_023608934.1	XP_023408637.1
OG0014159	XP_006087891.1	XP_010592033.1
OG0014160	XP_006087907.1	XP_023408664.1, XP_003413864.1
OG0014163	XP_006087964.1	XP_023408693.1
OG0014164	XP_006087967.1	XP_010592068.1
OG0014165	XP_006108408.1	XP_023414539.1
OG0014166	XP_006093166.1	XP_010596701.1
OG0014167	XP_006086063.1	XP_023394867.1
OG0014168	XP_014308919.1	XP_010596291.2
OG0014169	XP_006093519.1	XP_003418456.1
OG0014171	XP_006107768.1	XP_010588727.1
OG0014172	XP_006100004.1	XP_023414938.1
OG0014173	XP_006104868.1	XP_023396776.1
OG0014174	XP_023601741.1	XP_003421987.1
OG0014175	XP_006090603.1	XP_010588686.1
OG0014176	XP_023614666.1	XP_023403938.1
OG0014177	XP_006093765.1	XP_023403923.1
OG0014178	XP_006097066.1	XP_010588652.1
OG0014179	XP_006105876.2	XP_003410368.1
OG0014180	XP_006105883.1	XP_003410365.1
OG0014181	XP_014322730.1	XP_023414859.1
OG0014182	XP_023599086.1	XP_003419064.1
OG0014183	XP_014322722.1	XP_010596947.1
OG0014184	XP_014322435.2	XP_010596959.1
OG0014185	XP_014301780.1	XP_023414876.1
OG0014186	XP_014303574.1	XP_023414934.1
OG0014187	XP_006103955.1	XP_003419031.1
OG0014188	XP_023600898.1	XP_003419076.1
OG0014189	XP_014303067.1	XP_003419081.1
OG0014190	XP_023619336.1	XP_023414911.1
OG0014191	XP_014320847.1	XP_003419085.1
OG0014192	XP_006099982.1	XP_010596983.2
OG0014193	XP_023619305.1	XP_023396792.1
OG0014194	XP_006104867.1	XP_023396780.1
OG0014195	XP_014302547.1	XP_023396770.1
OG0014196	XP_006105243.1	XP_003410463.1
OG0014197	XP_023602035.1	XP_010588820.1
OG0014198	XP_023602739.1	XP_023404371.1
OG0014199	XP_006109046.1	XP_003410537.1
OG0014200	XP_023603627.1	XP_003410536.1
OG0014201	XP_006101431.2	XP_003410445.2
OG0014202	XP_023616219.1	XP_003410437.1
OG0014203	XP_006096652.1	XP_003410435.1
OG0014204	XP_023618679.1	XP_023404275.1
OG0014205	XP_023614155.1	XP_010588775.2
OG0014206	XP_023619694.1	XP_023404297.1
OG0014207	XP_014321192.1	XP_003410516.1
OG0014208	XP_006109782.1	XP_003414236.1
OG0014209	XP_023606165.1	XP_010592368.1
OG0014210	XP_014307498.1	XP_010592395.1
OG0014211	XP_023606081.1	XP_003414156.1
OG0014212	XP_006084594.1	XP_023409095.1
OG0014213	XP_006106737.2	XP_023409107.1
OG0014214	XP_006103591.1	XP_023409111.1
OG0014215	XP_006103560.1	XP_003414198.1
OG0014216	XP_006091003.1	XP_003412879.2
OG0014217	XP_006090596.1	XP_003410242.2
OG0014218	XP_023617855.1	XP_003410389.1
OG0014219	XP_023614620.1	XP_003418986.1
OG0014220	XP_014319497.1	XP_003419011.1
OG0014221	XP_006094767.1	XP_003419015.1
OG0014222	XP_023610716.1	XP_023414836.1
OG0014223	XP_006090144.3	XP_010596923.2
OG0014224	XP_023610729.1	XP_023396173.1
OG0014225	XP_014312488.1	XP_003421292.1
OG0014226	XP_006094503.1	XP_010591268.1
OG0014227	XP_023614469.1	XP_023407589.1
OG0014228	XP_006094511.1	XP_010591257.1
OG0014229	XP_006094516.1	XP_003412908.1
OG0014230	XP_006094519.1	XP_023407259.1
OG0014231	XP_006096897.1	XP_023407537.1
OG0014232	XP_006091021.1	XP_003413029.1
OG0014233	XP_006090987.1	XP_003412885.1
OG0014234	XP_006090998.1	XP_010591226.1
OG0014235	XP_006092910.1	XP_023407467.1
OG0014236	XP_006092909.2	XP_010591202.1
OG0014237	XP_023613067.1	XP_023407465.1
OG0014238	XP_006092887.2	XP_010591198.1
OG0014239	XP_006092876.1	XP_023407445.1
OG0014240	XP_006084812.1	XP_023407242.1
OG0014241	XP_006084813.1	XP_023407412.1
OG0014242	XP_006084815.1	XP_023407401.1
OG0014243	XP_023609682.1	XP_023411307.1
OG0014244	XP_006084850.1	XP_003412959.2
OG0014245	XP_006081532.1	XP_023401149.1
OG0014246	XP_023608981.1	XP_003408192.1
OG0014247	XP_023607580.1	XP_023397714.1
OG0014248	XP_023607504.1	XP_010600335.1
OG0014249	XP_006084957.1	XP_003412917.1
OG0014250	XP_006084942.1	XP_003412923.1
OG0014251	XP_006084930.1	XP_003412927.1
OG0014252	XP_006084985.3	XP_003412931.2
OG0014253	XP_006084915.1	XP_010591116.1
OG0014254	XP_006084906.1	XP_003412941.1
OG0014255	XP_023606380.1	XP_023407236.1
OG0014256	XP_014307765.1	XP_010591285.1
OG0014257	XP_006084885.1	XP_023407238.1
OG0014258	XP_014307702.1	XP_003412967.1
OG0014259	XP_006084825.1	XP_003412971.1
OG0014261	XP_006102734.2	XP_010594226.1
OG0014262	XP_023609686.1	XP_003416304.1
OG0014263	XP_023609671.1	XP_003416318.1
OG0014264	XP_014311468.2	XP_010594343.1
OG0014265	XP_006088955.1	XP_003416291.2
OG0014266	XP_006088907.1	XP_003416289.1
OG0014267	XP_014311436.2	XP_010594334.1
OG0014268	XP_023609678.1	XP_003416315.1
OG0014269	XP_006088896.2	XP_010594331.1
OG0014270	XP_006088892.1	XP_003416281.1
OG0014271	XP_023607830.1	XP_010586365.1
OG0014273	XP_023618518.1	XP_023413374.1
OG0014274	XP_006099169.1	XP_010595864.1
OG0014276	XP_014314848.2	XP_010595872.1
OG0014277	XP_006092987.1	XP_003417905.1
OG0014278	XP_006092985.1	XP_003416540.1
OG0014279	XP_006092984.1	XP_023411584.1
OG0014280	XP_023612246.1	XP_010594511.1
OG0014281	XP_023603057.1	XP_003416524.1
OG0014282	XP_006106533.1	XP_003416523.1
OG0014283	XP_006107670.1	XP_010594485.1
OG0014284	XP_006106534.1	XP_003416487.1
OG0014285	XP_023602423.1	XP_010594481.1
OG0014286	XP_006105905.1	XP_023396018.1
OG0014287	XP_023601643.1	XP_010599802.1
OG0014288	XP_006109881.2	XP_003406257.2
OG0014290	XP_023599218.1	XP_003406252.1
OG0014291	XP_006083120.1	XP_003406242.2
OG0014292	XP_014322417.1	XP_003406227.1
OG0014293	XP_023599572.1	XP_023398703.1
OG0014294	XP_023599373.1	XP_023398660.1
OG0014295	XP_014301472.1	XP_023398653.1
OG0014296	XP_023601267.1	XP_003406046.1
OG0014297	XP_006083260.1	XP_003406045.3
OG0014298	XP_023601211.1	XP_010601170.1
OG0014299	XP_006083259.1	XP_003405872.1
OG0014300	XP_006083242.3	XP_003405861.2
OG0014301	XP_023601076.1	XP_023398637.1
OG0014302	XP_023599326.1	XP_003405859.1
OG0014303	XP_023599304.1	XP_023398827.1
OG0014304	XP_023610527.1	XP_003405852.2
OG0014305	XP_023600960.1	XP_003405851.1
OG0014306	XP_023600778.1	XP_023398826.1
OG0014307	XP_023599285.1	XP_010601142.2
OG0014308	XP_006083212.1	XP_023398823.1
OG0014309	XP_006083211.2, XP_023600754.1	XP_003405840.1
OG0014310	XP_023600706.1	XP_003405838.1
OG0014311	XP_023599263.1	XP_010601119.2
OG0014312	XP_023600506.1	XP_003406025.1
OG0014313	XP_006083156.3	XP_003406259.1
OG0014314	XP_006083140.1	XP_003406249.2
OG0014315	XP_006110218.1	XP_023398575.1
OG0014316	XP_006083110.1	XP_023398566.1
OG0014317	XP_006083104.1	XP_003406014.1
OG0014318	XP_023599437.1	XP_010601087.1
OG0014319	XP_006083090.1	XP_010601082.1
OG0014320	XP_023617887.1	XP_003406226.1
OG0014322	XP_014317992.1	XP_003406123.1
OG0014323	XP_023617881.1	XP_010601053.1
OG0014324	XP_014319524.2	XP_010601021.1
OG0014325	XP_006082419.2	XP_003406210.1
OG0014326	XP_006082428.1	XP_003406205.1
OG0014327	XP_014306505.2, XP_006082430.1	XP_003406204.1
OG0014328	XP_006082437.1	XP_003405995.2
OG0014329	XP_006082442.1	XP_003406195.2
OG0014330	XP_006082477.1	XP_003406179.1
OG0014331	XP_006082483.2	XP_023398020.1
OG0014332	XP_023616129.1	XP_023398051.1
OG0014333	XP_023618977.1	XP_003406173.2
OG0014334	XP_006082510.1	XP_003406152.1
OG0014335	XP_014317612.1	XP_023397775.1
OG0014336	XP_014317721.1	XP_010600539.1
OG0014337	XP_023616578.1	XP_003406137.1
OG0014338	XP_006082540.1	XP_003406130.2
OG0014339	XP_006082549.1	XP_003406127.1
OG0014340	XP_006082550.1	XP_010600435.1
OG0014341	XP_006082571.1	XP_023398804.1
OG0014343	XP_006082578.1	XP_010600302.1
OG0014344	XP_023619110.1	XP_010600270.1
OG0014345	XP_023619129.1	XP_003405942.1
OG0014346	XP_006082594.3	XP_010584670.1
OG0014347	XP_023617156.1	XP_010600249.1
OG0014348	XP_014318444.1	XP_023397020.1
OG0014349	XP_023619177.1	XP_023398802.1
OG0014350	XP_006082637.1	XP_010599962.1
OG0014351	XP_006082640.1	XP_003406087.1
OG0014352	XP_023617598.1	XP_003406085.1
OG0014353	XP_006082642.1	XP_003406084.1
OG0014356	XP_023619093.1	XP_003405952.1
OG0014357	XP_006103254.1	XP_003410880.1
OG0014358	XP_014301157.1	XP_023409723.1
OG0014359	XP_023616466.1	XP_023409924.1
OG0014360	XP_006094887.1	XP_023404075.1
OG0014361	XP_014316398.1	XP_023404078.1
OG0014362	XP_023614764.1	XP_003410320.1
OG0014363	XP_006102848.1	XP_023404933.1
OG0014364	XP_006094386.1	XP_023404946.1
OG0014366	XP_023600853.1	XP_010597723.2
OG0014367	XP_006103765.2	XP_003410996.1
OG0014368	XP_006103835.1, XP_023600770.1	XP_003415257.1
OG0014370	XP_006103845.2	XP_003415068.1
OG0014372	XP_023600362.1	XP_003415246.1
OG0014373	XP_014301167.1	XP_023409722.1
OG0014375	XP_023616480.1	XP_023409719.1
OG0014376	XP_023616464.1	XP_010593165.1
OG0014377	XP_006094879.1	XP_023404070.1
OG0014378	XP_006103924.1	XP_010597725.1
OG0014380	XP_006082904.1	XP_010591041.1
OG0014381	XP_006083044.1, XP_006083043.1, XP_014308582.1	XP_003412733.1
OG0014382	XP_006085269.1	XP_003408483.2
OG0014383	XP_006082108.1	XP_003420557.1
OG0014384	XP_006082325.1	XP_023409686.1
OG0014385	XP_006087862.1	XP_003421280.2
OG0014386	XP_006087725.1	XP_003421744.1
OG0014390	XP_006108830.3	XP_023397716.1
OG0014392	XP_006088686.1	XP_023410910.1
OG0014393	XP_006088659.1	XP_023410968.1
OG0014394	XP_006088641.1	XP_010594072.1
OG0014395	XP_023609510.1	XP_003416022.1
OG0014396	XP_006088629.1	XP_003416017.1
OG0014397	XP_023609508.1	XP_023410952.1
OG0014398	XP_006088613.1	XP_003416076.1
OG0014399	XP_023609504.1	XP_023410941.1
OG0014400	XP_023609450.1	XP_010594050.1
OG0014401	XP_014311141.1	XP_023410933.1
OG0014402	XP_006085678.2	XP_003415999.1
OG0014403	XP_006085687.1	XP_003415997.1
OG0014404	XP_006085689.1	XP_023410918.1
OG0014405	XP_006085704.1	XP_003416103.1
OG0014406	XP_014318336.1	XP_023394890.1
OG0014407	XP_006090615.1	XP_010596055.1
OG0014408	XP_023611145.1	XP_023413714.1
OG0014409	XP_023616712.1	XP_010596029.1
OG0014411	XP_006097212.1	XP_023413677.1
OG0014412	XP_023616687.1	XP_023413684.1
OG0014413	XP_014318480.1	XP_023413612.1
OG0014414	XP_006097230.1	XP_003418088.1
OG0014415	XP_014318490.1	XP_023413608.1
OG0014416	XP_006097257.1	XP_023413629.1
OG0014417	XP_023616720.1	XP_023413606.1
OG0014418	XP_006096180.1	XP_010598210.1
OG0014419	XP_006096191.1	XP_023395118.1
OG0014420	XP_014321968.1	XP_003412739.1
OG0014421	XP_006082909.2	XP_010591044.1
OG0014422	XP_006082997.1	XP_003412790.1
OG0014423	XP_023620147.1	XP_003412779.1
OG0014424	XP_006082919.1	XP_010591014.1
OG0014425	XP_006083001.1	XP_010591013.1
OG0014426	XP_006083011.1	XP_003412818.3
OG0014427	XP_006082894.1	XP_023407199.1
OG0014428	XP_006082890.1	XP_023407197.1
OG0014429	XP_006082871.1	XP_003412752.1
OG0014430	XP_006097055.1	XP_003412749.1
OG0014431	XP_006084751.1	XP_003420068.1
OG0014432	XP_006082344.1	XP_003414869.1
OG0014433	XP_023612688.1	XP_023409584.1
OG0014434	XP_006082298.1	XP_010592987.1
OG0014435	XP_006082271.1	XP_023409669.1
OG0014436	XP_006082266.1	XP_003414901.1
OG0014437	XP_006082261.1	XP_003414838.1
OG0014438	XP_014314581.1	XP_023409634.1
OG0014439	XP_006082234.1	XP_010592968.1
OG0014440	XP_023614162.1	XP_023409629.1
OG0014441	XP_006082222.2	XP_023409626.1
OG0014442	XP_006082390.1	XP_003414818.1
OG0014443	XP_006082215.1	XP_003414816.1
OG0014444	XP_006082194.1	XP_003414889.1
OG0014445	XP_014314016.1	XP_010592948.1
OG0014447	XP_006082102.1	XP_023395232.1
OG0014448	XP_006082095.1	XP_003420538.1
OG0014449	XP_006087813.1	XP_010598017.1
OG0014450	XP_006087757.1	XP_023396569.1
OG0014451	XP_006087743.1	XP_023396555.1
OG0014452	XP_023608786.1	XP_023396539.1
OG0014453	XP_014310364.1	XP_023396520.1
OG0014454	XP_023606223.1	XP_023396950.1
OG0014456	XP_006087069.1	XP_003418125.1
OG0014457	XP_006082150.1	XP_023395727.1
OG0014458	XP_023600857.1	XP_003419930.1
OG0014459	XP_023600404.1, XP_023600395.1, XP_023600398.1	XP_010601106.1
OG0014460	XP_023605642.1	XP_003405037.1
OG0014461	XP_006081251.1	XP_003405043.1
OG0014462	XP_023612509.1	XP_023409294.1
OG0014464	XP_006091635.1	XP_003405471.3
OG0014465	XP_006105704.1	XP_010586303.1, XP_010586305.1, XP_010586309.2
OG0014466	XP_006105706.1	XP_003407510.1
OG0014467	XP_006087534.1	XP_010600574.2, XP_023414560.1
OG0014468	XP_023605232.1, XP_006106912.1	XP_003417537.1
OG0014469	XP_006094709.1	XP_003422946.1, XP_023398030.1
OG0014471	XP_014320657.1	XP_003412754.1
OG0014475	XP_006107766.2	XP_023408606.1
OG0014476	XP_014307128.1	XP_003410717.3
OG0014478	XP_023604776.1	XP_023411690.1
OG0014479	XP_006101230.1	XP_023397037.1
OG0014480	XP_023604861.1	XP_023397376.1
OG0014481	XP_006089688.1, XP_006109144.1	XP_023406616.1
OG0014484	XP_023600662.1, XP_023600660.1	XP_023401726.1
OG0014484	XP_023600657.1	XP_023401758.1, XP_023401762.1
OG0014484	XP_023600663.1	XP_023400200.1
OG0014486	XP_023600515.1	XP_003417440.2
OG0014491	XP_014303854.1, XP_023602966.1, XP_014303855.1	XP_003423234.1
OG0014492	XP_023604505.1, XP_014318121.2	XP_023395585.1
OG0014509	XP_006098866.1	XP_023411847.1
OG0014510	XP_014314819.1	XP_023411580.1
OG0014511	XP_006086980.1	XP_003414020.2
OG0014512	XP_006109876.2	XP_010595293.1
OG0014513	XP_023612214.1	XP_003420541.1
OG0014514	XP_014302848.1	XP_023414949.1
OG0014515	XP_006083016.1	XP_010599791.1
OG0014516	XP_006096047.1	XP_010594417.1
OG0014517	XP_006086158.1	XP_003411274.1
OG0014519	XP_006097052.1	XP_003420222.1
OG0014520	XP_006082035.1	XP_023404267.1
OG0014522	XP_006093883.1	XP_010590503.1
OG0014523	XP_006088797.1	XP_003407049.1
OG0014525	XP_006097942.1	XP_003405234.1
OG0014527	XP_006085025.1	XP_010585560.1
OG0014528	XP_006086751.1	XP_010598563.1
OG0014530	XP_014302387.1	XP_023397130.1
OG0014531	XP_006093432.1	XP_003418421.1
OG0014532	XP_006099666.1	XP_003414933.1
OG0014533	XP_006089124.1	XP_003404679.1
OG0014534	XP_006094067.1	XP_010591342.1
