Orthogroup	Rattus_norvegicus	Homo_sapiens
OG0011569	XP_001055972.2	NP_997188.2, NP_954714.2, NP_001119806.1, NP_954586.4, NP_001078945.1, NP_036316.1
OG0011570	XP_006255978.2, NP_001008848.1	NP_001229453.1, NP_291032.2, NP_001391949.1, XP_054184469.1, NP_001229454.1
OG0011571	NP_076484.1	NP_058641.1
OG0011572	NP_001100194.1	XP_047275884.1, NP_789783.1
OG0011581	NP_001178774.2	NP_036390.3, NP_001035798.1
OG0011582	NP_113950.2, XP_006237601.1	NP_004055.1
OG0011583	NP_062024.1	NP_005250.1
OG0011584	XP_006240650.1, NP_001101531.1	XP_011535504.1, NP_112205.2
OG0011585	NP_579837.2, XP_063141492.1	NP_110389.1
OG0011586	XP_008765149.1	NP_003212.2
OG0011587	NP_001100328.2	XP_016861177.1, NP_000085.1
OG0011588	NP_001178008.2	XP_011524152.1, NP_001935.2
OG0011589	NP_036652.1	NP_001743.1
OG0011590	NP_077350.1	NP_665807.1
OG0011591	NP_937764.1	NP_059138.1
OG0011592	NP_036681.2	XP_016856001.2, NP_001947.1
OG0011593	NP_113962.1	NP_006414.2
OG0011594	NP_001401394.1	NP_006766.1
OG0011595	NP_037190.1, XP_063143269.1	NP_002158.3
OG0011596	NP_446064.1, XP_038944928.1	NP_055180.1
OG0011597	NP_068627.2	NP_000545.1
OG0011598	NP_001101394.2	NP_006407.1, NP_001161870.1
OG0011599	NP_074038.2	NP_000917.3
OG0011600	NP_068824.1	NP_003246.1
OG0011601	NP_445756.1	NP_000079.2, XP_011522643.1
OG0011602	XP_063140682.1, NP_110498.1	XP_016859783.1
OG0011603	NP_037114.2	NP_002440.2
OG0011604	NP_001008283.1	NP_001368914.1, NP_000145.1
OG0011605	NP_536336.1	NP_057624.3
OG0011606	NP_001182493.1, XP_006243267.1	XP_011520054.2
OG0011607	NP_001413999.1, XP_038943466.1	NP_000190.1, XP_011523428.1
OG0011608	NP_112300.2	NP_000397.1
OG0011609	NP_062098.1	NP_004163.3
OG0011610	NP_037259.1, XP_006251134.1	NP_001766.2
OG0011611	NP_077811.1	NP_001034612.1, NP_000070.1
OG0011612	NP_001102276.2	XP_047300682.1
OG0011613	NP_942034.3, XP_008770938.1	XP_054187160.1, NP_079538.3
OG0011614	XP_038949615.1, NP_112350.1	NP_000947.2
OG0011616	XP_063137222.1, NP_036847.1	NP_001115.1
OG0011617	XP_008759916.3	NP_068836.2
OG0011618	XP_038936892.1, NP_058943.2	XP_005265428.1
OG0011619	XP_006231239.1	NP_001163887.1
OG0011620	NP_001013100.1	NP_000296.2
OG0011621	XP_006256204.1, NP_112282.2	XP_011512612.2
OG0011622	NP_112317.2	NP_004985.2
OG0011623	NP_036624.2	NP_000015.2
OG0011624	XP_006234965.1	NP_002000.1
OG0011625	NP_446304.1	NP_000749.2
OG0011626	NP_036694.2	NP_000138.2
OG0011627	NP_001128382.1	NP_001003954.1, NP_004297.2
OG0011628	NP_001108496.1	NP_006807.1
OG0011629	XP_038956742.1, NP_001164072.1	NP_008878.3
OG0011630	NP_001009626.1	NP_000033.2
OG0011631	NP_001007702.1	NP_055109.1
OG0011632	XP_063125618.1, NP_001102310.1	NP_055045.2
OG0011633	NP_037153.1	NP_000313.2
OG0011634	NP_114176.4	NP_001531.1
OG0011635	NP_446288.1	NP_000577.2
OG0011636	NP_036791.1	NP_001039.1
OG0011637	NP_001178530.1	NP_055567.2
OG0011638	NP_001100124.1	NP_006799.1
OG0011639	NP_036641.1	NP_000695.2
OG0011640	XP_063138698.1	NP_001369554.1, NP_001158884.1
OG0011641	NP_058928.3	NP_000954.1
OG0011642	XP_038957518.1, NP_036993.1	NP_002403.3
OG0011643	NP_001100237.1	XP_054185414.1, NP_001963.1
OG0011644	NP_001094249.1	NP_065712.1
OG0011645	NP_001178021.1	NP_002972.1
OG0011646	NP_001102131.1	NP_006265.1
OG0011647	XP_063139234.1, NP_037290.3	NP_000778.3
OG0011648	NP_036757.2	XP_016874972.1, NP_002665.2
OG0011649	NP_741989.3, XP_008758390.1	NP_444284.1
OG0011650	NP_445921.1	NP_066998.1
OG0011651	NP_072112.2	XP_006721135.3, NP_003032.1
OG0011652	NP_036833.2	NP_000675.1
OG0011653	NP_071632.2	NP_071450.2, XP_005257629.1
OG0011654	NP_071631.1	XP_047290414.1, NP_071449.1
OG0011655	NP_036673.3	NP_000752.2
OG0011656	NP_446103.2, XP_038940950.1	NP_004378.1
OG0011657	NP_071976.2	NP_001918.3
OG0011658	NP_036717.2	NP_000515.2
OG0011659	NP_112252.1, XP_017457402.1	NP_000524.3
OG0011660	NP_001100390.1, XP_006245229.1	NP_001289474.1
OG0011661	NP_112281.1	NP_000747.1
OG0011662	NP_705891.1	NP_006252.4
OG0011663	NP_001402681.1	NP_004110.2, XP_011533317.1
OG0011664	NP_062190.1	NP_570116.2, NP_570118.1
OG0011665	NP_062221.1	NP_001041.1
OG0011666	NP_001258195.1	NP_689418.2
OG0011667	NP_001030171.1, XP_038937993.1	NP_115692.1
OG0011668	NP_001034133.1	XP_016857336.1, NP_064624.1, NP_001033796.1
OG0011669	NP_001178040.1	XP_005259026.1
OG0011670	XP_063128948.1, NP_037194.2	NP_002244.1
OG0011671	XP_006242127.1, NP_620232.1	NP_001165131.1
OG0011672	NP_036840.2, XP_038954351.1	NP_002791.1
OG0011673	XP_038945590.1, NP_001009493.1	NP_006178.2
OG0011674	NP_997714.2	NP_002922.2
OG0011675	NP_071547.2	NP_004455.2, NP_001278741.1
OG0011676	NP_254278.1	NP_000037.2, XP_011541692.1
OG0011677	NP_036695.1	NP_001127838.1, NP_000809.1
OG0011678	NP_647551.1	NP_795364.2
OG0011679	NP_001002025.1	XP_011513628.1, NP_037521.2
OG0011680	XP_038942127.1, NP_001026822.1	NP_006447.2
OG0011681	NP_001382114.1	NP_000424.2
OG0011682	NP_001034110.1, XP_006248672.1	NP_001171953.1
OG0011683	XP_008766504.1	XP_005257419.1
OG0011684	NP_001032605.1	NP_001032589.1
OG0011685	NP_001037750.2	NP_057416.1
OG0011686	NP_997472.2	NP_067060.2
OG0011687	NP_899653.2	NP_002074.2
OG0011688	NP_001338913.1	NP_001087240.1
OG0011689	NP_620781.1	NP_004143.1
OG0011690	NP_445946.2, XP_008760001.1	XP_047279239.1
OG0011691	XP_038960069.1, NP_542420.1	NP_001361198.1
OG0011692	NP_001102819.1	NP_001129121.1
OG0011693	NP_001128111.2, XP_063129573.1	NP_001138904.1
OG0011694	NP_001099914.1	NP_776251.2
OG0011695	NP_001011998.1, XP_038937077.1	NP_036479.1
OG0011696	NP_071970.2	NP_001316719.1
OG0011697	NP_001128226.2	NP_277040.1
OG0011698	NP_001414168.1, XP_063130566.1	XP_006719979.1
OG0011699	NP_001102705.1	NP_001183955.1
OG0011700	XP_038951125.1	NP_001340076.1
OG0011701	XP_006242957.1, NP_037009.1	NP_004579.1
OG0011702	NP_714943.1	NP_002695.1
OG0011703	NP_113983.1	NP_003349.1
OG0011704	NP_001388265.1, NP_001388277.2	NP_001165908.1
OG0011705	XP_038939815.1	XP_011508781.1
OG0011706	NP_001019520.2, XP_038966584.1	XP_016858211.1, NP_683699.1
OG0011707	XP_038944987.1, NP_434686.2	NP_001191147.1
OG0011708	XP_006250387.1, NP_067604.1	NP_003670.2
OG0011709	NP_001102729.2	NP_443190.2
OG0011710	NP_001128166.2, XP_038947624.1	XP_016879341.1
OG0011711	XP_063132149.1, NP_001399940.1	NP_001354640.1
OG0011712	XP_038935813.1, NP_001263369.1	NP_258259.1
OG0011713	NP_001008861.2	NP_001358001.1
OG0011714	NP_001099425.2	NP_060606.3
OG0011715	NP_001099290.1	NP_776246.1
OG0011716	NP_036752.2	NP_001373391.1, NP_001373389.1
OG0011717	NP_776211.1, XP_063119759.1	NP_775489.2
OG0011718	NP_001162609.1	NP_003238.2, NP_001368871.1
OG0011719	NP_001004100.1	NP_001070968.1, NP_002767.2, XP_005259118.1, NP_665895.1
OG0011720	NP_001099462.1, XP_038946543.1	NP_004727.2
OG0011722	NP_001382567.1, XP_008761604.1	XP_016875545.1
OG0011723	NP_444178.2	NP_000697.1
OG0011724	NP_001402652.1	NP_065741.3, NP_060217.1
OG0011725	NP_955788.2	NP_003829.4
OG0011728	XP_038935991.1	NP_060140.2
OG0011729	NP_112645.2	NP_001129166.1
OG0011730	NP_058981.1	NP_002786.2
OG0011731	XP_008765643.1, NP_062052.1	NP_001062.1
OG0011732	NP_072120.1	NP_001120664.1
OG0011733	NP_001389189.1	NP_001350739.1
OG0011734	NP_001101000.1	NP_872422.1, NP_001185987.1
OG0011735	NP_001002831.1	NP_001186049.1
OG0011736	NP_001019414.1	NP_006694.1
OG0011737	NP_446005.2	NP_001350707.1
OG0011738	NP_001388912.1	NP_056399.1
OG0011739	NP_036756.3, XP_006232655.1	NP_000289.1
OG0011740	NP_001034697.2	NP_079110.1
OG0011741	XP_038940474.1	XP_016860340.1
OG0011742	NP_001019541.1	NP_116295.1
OG0011743	NP_604450.2, XP_008770551.1	NP_002987.1, NP_001291321.1
OG0011744	XP_006239833.1, NP_001386165.1	NP_001025054.1
OG0011745	XP_063141858.1, NP_001100069.1	NP_037379.1
OG0011746	NP_114444.2	NP_000584.3
OG0011747	NP_001012481.1	NP_001015891.1, NP_057367.1
OG0011748	NP_001030166.1, XP_063131724.1	NP_689895.2
OG0011749	NP_113772.1	NP_003049.2
OG0011750	NP_001099694.1	NP_055316.2
OG0011751	NP_036784.1	NP_003038.2, XP_011540323.1
OG0011752	XP_063141586.1, NP_036688.1	NP_001434.1
OG0011753	NP_073202.1	NP_000339.2, XP_011531371.1
OG0011754	XP_063134935.1, NP_001388005.1	NP_057283.1
OG0011755	NP_446348.2	NP_003879.2
OG0011756	NP_001093946.1	NP_002846.3
OG0011757	NP_446415.2	NP_002417.2
OG0011758	NP_001178770.1	NP_001361552.1
OG0011759	NP_036703.2, XP_063136708.1	NP_002070.1
OG0011760	NP_062141.3, XP_038967793.1	NP_001359192.1
OG0011761	XP_063126842.1, NP_113941.1	NP_001618.2
OG0011762	NP_058827.3	NP_001223.2
OG0011764	XP_006242499.1, NP_073167.1	NP_006732.3
OG0011765	XP_006248306.1, NP_001099358.1	XP_011511340.1
OG0011766	XP_063122494.1, NP_001033677.1	NP_067055.2
OG0011767	NP_001389476.1, XP_008757284.2	NP_001774.1
OG0011768	NP_001101157.2	NP_065120.2
OG0011769	NP_001095851.1	NP_006174.1
OG0011770	NP_076482.2	NP_115940.2, XP_047295501.1
OG0011771	XP_063138516.1, NP_001030084.1	XP_011512355.1
OG0011772	XP_006242457.1, NP_001008806.2	NP_002263.3
OG0011773	NP_001008808.2	NP_778238.1, XP_047284717.1
OG0011774	NP_001385785.1, XP_006247505.1	NP_689562.1
OG0011775	XP_006230711.1	NP_001252518.1, XP_011543032.1, NP_958831.1, NP_001252519.1
OG0011776	NP_001000506.1	NP_001005324.1
OG0011779	NP_113898.2	NP_003687.2
OG0011780	NP_001000499.1	NP_001004469.1
OG0011782	NP_001000501.1	NP_001005279.1
OG0011785	XP_063136591.1, NP_001360988.1	NP_001030025.1
OG0011786	NP_001094170.1	NP_003004.1
OG0011787	NP_001406694.1	NP_776216.1, NP_006776.1
OG0011788	XP_038951915.1	XP_005251840.1, NP_714542.1
OG0011789	NP_973721.1	XP_011524927.1, NP_579806.1, NP_579812.1, NP_579808.1, NP_579805.1, NP_579807.1, NP_579803.1, NP_001991.1, NP_579811.1
OG0011790	XP_063133600.1	XP_011525873.1, NP_001297053.1
OG0011791	XP_008767915.1	NP_115502.2
OG0011792	NP_001099739.1	NP_786923.1
OG0011793	NP_446150.1	NP_001161861.2
OG0011794	XP_006256510.1, NP_001101100.1	XP_005266940.1
OG0011795	NP_001163876.1, XP_063139896.1	XP_047294534.1, NP_056411.1
OG0011796	NP_001389215.1	NP_001304730.1, NP_277055.1
OG0011797	NP_001033583.1	NP_116024.1
OG0011798	NP_445987.2, XP_006227754.1	NP_006199.2
OG0011799	NP_001129655.1	NP_001129652.1
OG0011800	NP_001099600.1, XP_017456363.1	XP_011524265.1
OG0011801	NP_037090.2	NP_001471.2, XP_016881180.1
OG0011802	XP_008770440.1, NP_001414135.1	NP_001293018.1
OG0011803	XP_063133363.1, NP_001387561.1	NP_001295139.1
OG0011804	XP_063133112.1, NP_001406658.1	NP_001167594.1
OG0011805	XP_038952920.1, NP_001382681.1	NP_001136430.1
OG0011806	NP_001020887.1	NP_004860.2
OG0011807	NP_001101812.1, XP_038946804.1	NP_002026.1
OG0011808	XP_038953341.2	NP_443179.3
OG0011809	XP_038952600.1	XP_005266715.3
OG0011810	NP_037161.2	NP_056963.2
OG0011811	NP_071602.1	NP_001892.2
OG0011812	NP_001414338.1, XP_038954877.1	NP_001123645.1
OG0011813	NP_543170.1	NP_061818.1
OG0011814	NP_001003404.1, XP_063126345.1	NP_443194.1
OG0011815	NP_001099735.1	NP_071404.2
OG0011816	XP_017445312.1, NP_001414775.1	XP_011534278.2
OG0011817	XP_038957459.1, NP_036931.1	NP_002502.2
OG0011818	NP_001385614.1	NP_057569.2
OG0011819	XP_017444587.1, NP_999623.2	NP_001093634.1
OG0011820	NP_001014179.1	NP_116249.2
OG0011821	XP_038954403.1	NP_078970.3
OG0011822	NP_001101928.1, XP_063122030.1	NP_005706.1
OG0011823	XP_341727.4, NP_001387767.1	NP_620140.1
OG0011824	XP_214760.4	NP_079335.2, XP_011534449.1
OG0011825	NP_001012061.1	NP_001355045.1
OG0011826	NP_852139.2	NP_057104.2
OG0011827	NP_001102864.1	NP_001001346.1
OG0011828	XP_038944147.1, NP_001124411.1	NP_001363746.1
OG0011829	NP_058747.1	NP_001019637.1, NP_000627.2
OG0011830	NP_062103.1	XP_005267163.1, NP_068812.1
OG0011831	XP_038946534.1, NP_001037742.2	NP_659417.2, XP_011533811.1
OG0011832	NP_001008303.1	NP_660152.1
OG0011833	XP_008757029.1	NP_872358.4
OG0011834	NP_001258035.1	XP_016865964.1, NP_683766.2
OG0011835	NP_891996.1	NP_065806.1
OG0011836	NP_001005539.1	NP_006705.1, NP_001273067.1
OG0011837	NP_001037760.1, XP_006227801.1	NP_001305832.1
OG0011838	NP_001094295.1	NP_612638.3
OG0011839	NP_446459.1	NP_000188.1
OG0011840	NP_001166907.1, XP_038951776.1	NP_115683.3
OG0011841	XP_006253613.1, NP_446199.2	NP_038466.2
OG0011842	NP_001032439.1, XP_006253625.1	XP_006717173.2
OG0011843	XP_063143070.1, NP_942033.2	NP_478059.1
OG0011844	XP_008758510.1, NP_001013169.1	NP_004288.1
OG0011845	XP_038935839.1, NP_001094445.2	NP_150648.2
OG0011846	NP_001020145.1, XP_038964749.1	NP_689633.1
OG0011847	XP_038957318.1	NP_694999.3
OG0011848	NP_001102634.1	XP_011516531.1
OG0011849	NP_001178882.1, XP_063129603.1	NP_068800.2
OG0011850	XP_017444522.1, NP_001011941.1	NP_060383.2
OG0011851	NP_072105.1	XP_011516004.1, NP_009110.2
OG0011852	XP_006231303.1, NP_908939.2	NP_079172.2
OG0011853	NP_001101876.1	NP_001268232.1, NP_006406.1
OG0011854	XP_008769728.1, NP_076492.1	NP_076982.3
OG0011855	NP_001163900.1	XP_054189057.1
OG0011856	NP_001099574.1, XP_063132222.1	NP_001240758.1
OG0011857	NP_001402072.1	NP_005383.3, XP_005252108.1
OG0011858	XP_063121963.1, NP_446368.1	NP_005753.1
OG0011859	NP_077057.1	NP_036386.1, XP_011524666.1
OG0011860	XP_038936538.1, NP_071594.3, XP_038934245.1	NP_570602.2
OG0011861	NP_001128017.1, XP_006228319.1	NP_001138422.1
OG0011862	XP_001078116.3	XP_011524600.1, NP_001186753.1
OG0011863	XP_063122356.1, NP_001129321.1	XP_047294376.1, NP_055746.3
OG0011864	NP_001032879.2, XP_006228280.1	NP_001362567.1
OG0011865	XP_038957394.1, NP_001258044.1	NP_001243643.1
OG0011866	NP_001099688.1	NP_077292.2
OG0011867	NP_001034174.1	NP_001356729.1, NP_653214.2, NP_001356727.1, NP_001356728.1
OG0011868	XP_017445216.1, NP_001129192.1	XP_016881788.1, NP_001303901.1
OG0011869	XP_063137009.1	NP_001157394.1
OG0011870	NP_001004220.1	NP_001014763.1
OG0011871	NP_001099722.1	NP_001161077.1, XP_011524671.1
OG0011872	NP_001388301.1	XP_047294715.1, NP_001182005.1
OG0011873	XP_038960733.1, NP_001381991.1	NP_004524.3
OG0011874	XP_006229025.1	NP_001308378.1, XP_011524738.1
OG0011875	NP_001414640.1, XP_006229249.1	NP_001006657.1
OG0011876	XP_038960753.1, NP_001099728.1	NP_078958.2
OG0011877	XP_006229069.3	NP_001365284.1
OG0011878	XP_063118046.1	XP_011524858.1
OG0011879	NP_001386310.1	NP_001339191.1
OG0011880	XP_006229128.1, NP_001030097.2	NP_001365411.1
OG0011881	NP_058820.1, XP_017444339.1	XP_005259492.1
OG0011882	NP_001012168.1, XP_006229165.2	NP_003314.2
OG0011883	NP_783639.1, XP_063118182.1	NP_001208.2
OG0011884	XP_063140307.1, NP_001034754.1	NP_814444.1, NP_004596.2
OG0011885	NP_001102377.1, XP_063125102.1	NP_062829.1
OG0011886	NP_997474.1	NP_056525.2
OG0011887	XP_006228475.1, NP_001100949.1	XP_047294837.1
OG0011888	NP_075241.2	XP_011524725.1, NP_067586.1
OG0011889	NP_445825.1	NP_005082.1
OG0011890	NP_001359006.1	NP_787071.3
OG0011891	NP_001402717.1	NP_110412.1, XP_011525653.1
OG0011892	XP_008757261.1, NP_001388176.1	NP_004934.1
OG0011893	NP_963856.1, XP_038967227.1	NP_005610.1
OG0011894	NP_001102886.1	NP_001284519.1
OG0011895	XP_063129714.1, NP_001178000.1	NP_001186796.1
OG0011896	XP_038956764.1	XP_011525101.1, NP_940880.3
OG0011897	XP_345066.3	NP_660331.1
OG0011898	NP_001099702.1	NP_001285.1
OG0011899	NP_001030092.1	XP_011524990.1
OG0011900	NP_001102892.1	XP_011525500.3, NP_005169.2
OG0011901	XP_017445086.1, NP_001178939.1	NP_001026919.2, NP_001275692.1
OG0011902	NP_001040572.1	NP_660339.1, XP_016881941.1
OG0011903	XP_006228426.1, NP_446080.1	NP_001258867.1
OG0011904	NP_001100963.2, XP_063117435.1	NP_064543.3
OG0011905	XP_038959997.1, NP_001099705.1	NP_443080.1
OG0011906	NP_110479.1	NP_006524.1, NP_001189482.1
OG0011907	NP_001019947.1	NP_653286.2
OG0011908	NP_001103134.1	NP_001243369.1, XP_005258577.1
OG0011909	XP_006228673.1, NP_446118.2	NP_058637.1
OG0011910	XP_008757441.2	XP_011525519.1, NP_001230141.1
OG0011911	XP_038967508.1, NP_001104278.1	NP_653292.2, XP_047294193.1
OG0011912	XP_006228778.1, NP_001099713.1	XP_011524706.1
OG0011913	XP_038956780.1, NP_001406466.1	NP_000531.2
OG0011914	XP_008757367.2, NP_001402792.1	NP_001035987.1
OG0011916	NP_058814.1	XP_005259352.1
OG0011917	NP_001276749.1	XP_016882680.1, NP_001289686.1
OG0011918	NP_001120922.1, XP_063139690.1	NP_001284630.1
OG0011919	NP_001005900.1, XP_006228847.1	NP_055081.1
OG0011920	NP_072150.1	NP_004637.1
OG0011921	NP_001121051.1, XP_006228834.1	XP_011524830.1
OG0011922	NP_001099715.1	NP_061977.1
OG0011923	NP_001102381.2, XP_063125186.1	NP_001268372.1
OG0011924	NP_112401.1	XP_005259254.1
OG0011925	NP_001004258.1	NP_001099040.1
OG0011926	NP_001102612.1	NP_997274.2
OG0011927	NP_001008888.1, XP_063132254.1	NP_005994.2
OG0011928	XP_574179.1	NP_001037834.2, XP_047293255.1
OG0011929	NP_001099619.1	XP_005268503.3, NP_996849.2
OG0011930	NP_476551.1	XP_047290405.1, NP_002981.2
OG0011931	NP_001385934.1, XP_038967178.1	NP_116037.2
OG0011932	NP_113733.1, XP_006239438.1	NP_002512.1
OG0011933	XP_063132077.1, NP_001387776.1	NP_055132.2
OG0011934	XP_063132775.1, NP_001406660.1	NP_059129.3
OG0011935	XP_017455917.1, NP_001273949.1	NP_775104.2
OG0011936	NP_446378.1	NP_005019.2
OG0011937	NP_001387766.1	NP_071760.2
OG0011938	XP_038951870.2	NP_001182555.1, NP_004632.1
OG0011939	XP_063132596.1, NP_001376172.1	NP_006384.1
OG0011940	NP_001100827.2, XP_006254074.1	NP_060757.4
OG0011941	NP_001386242.1	NP_060579.3
OG0011942	NP_001385702.1	NP_963890.2
OG0011943	XP_063132324.1, NP_001099593.2	NP_002429.1
OG0011944	XP_017456140.2, NP_001102591.1	NP_003464.1
OG0011945	NP_001102874.1, XP_038951990.1	NP_036557.1
OG0011946	XP_017455984.1, NP_001099592.1	NP_079224.1
OG0011947	NP_001004257.1	NP_057383.2
OG0011948	NP_001032632.1	NP_001025125.2, XP_011517790.1
OG0011949	XP_574081.4	NP_001269587.1, NP_113643.1
OG0011950	NP_001094480.2	XP_047281706.1, NP_078969.3
OG0011951	NP_001102999.1	NP_036443.1, XP_006717497.1
OG0011952	XP_063132308.1, NP_001099589.1	XP_047281848.1
OG0011953	XP_006254268.1, NP_001034112.1	NP_001040625.1
OG0011954	NP_446141.4	NP_036473.2
OG0011955	XP_038951683.1, NP_001100831.1	XP_016871476.1
OG0011956	NP_001019411.1	NP_057543.2, XP_047273220.1
OG0011957	NP_001129623.2, XP_063133571.1	NP_053585.1
OG0011958	NP_001017932.1	XP_005268526.1, NP_060176.3
OG0011959	NP_001100863.3	NP_005210.3
OG0011960	NP_446396.1	NP_057664.1
OG0011961	NP_001178007.1	NP_001073985.1, XP_016865197.1
OG0011962	XP_008770401.1	NP_001401428.1, NP_061862.1
OG0011963	XP_006254735.1, NP_001100860.2	NP_001369477.1
OG0011964	XP_006232012.1, NP_001414443.1	NP_061903.2
OG0011965	NP_071983.2, XP_006232011.1	NP_795714.1
OG0011966	NP_001101121.1, XP_017446312.1	NP_060839.2
OG0011967	NP_001128458.1, XP_038959062.2	XP_016864872.1
OG0011968	NP_001414744.1, XP_017446668.2	XP_005248611.1
OG0011969	NP_001094107.1, XP_008758905.1	NP_001647.1
OG0011970	NP_001013930.2	NP_001087224.1
OG0011971	NP_001385585.1	NP_001790.1
OG0011972	NP_001012177.1, XP_038958472.1	NP_071415.1
OG0011973	XP_006231905.1, NP_058806.1	NP_004282.1
OG0011974	NP_001401994.1, XP_038958459.1	NP_001073948.2
OG0011975	NP_001011946.1	NP_000512.2, NP_001278933.1
OG0011976	NP_001012491.1	NP_116558.1
OG0011977	NP_001030334.1, XP_038953844.1	NP_064708.1
OG0011978	NP_001243395.1	NP_689940.3
OG0011979	XP_063134335.1, NP_062218.3	NP_000330.3
OG0011980	NP_001401838.1	NP_066268.1, XP_011521305.1, NP_620073.2
OG0011981	XP_038953492.1, NP_001034802.1	NP_001350823.1
OG0011982	NP_112356.2, XP_006255261.1	NP_001310537.1
OG0011983	NP_001386129.1, XP_006255251.1	NP_001073899.2
OG0011984	XP_063134398.1, NP_001380647.1	XP_047289759.1
OG0011985	NP_598241.2	NP_001291931.1, NP_110417.2
OG0011986	NP_001102736.1	NP_001161148.1
OG0011987	XP_063117426.1	NP_653170.3
OG0011988	NP_001007652.1	NP_036524.1
OG0011989	NP_001414065.1	NP_078798.2
OG0011990	NP_001102154.1, XP_006239091.1	NP_001018494.1
OG0011991	NP_445990.2	NP_006753.1, XP_011540400.1
OG0011992	NP_001040564.2, XP_038965726.1	NP_001166599.1
OG0011993	NP_001013186.1	NP_055095.2
OG0011994	NP_001386375.1	NP_071361.2, XP_047283474.1
OG0011995	NP_476474.1	XP_011540599.1, NP_068804.1
OG0011996	NP_001403706.1, NP_001013963.1	NP_006133.1
OG0011997	NP_001388207.1	NP_006006.3, NP_624361.1
OG0011998	NP_001100158.1	NP_112576.1
OG0011999	XP_342942.5	XP_011539734.1, NP_937770.1
OG0012000	NP_001101455.1	NP_004446.2, XP_005245836.1
OG0012001	NP_001414586.1	NP_065184.2
OG0012002	XP_063144134.1, NP_001102157.1	NP_001372111.1
OG0012003	NP_596908.2	NP_056299.1
OG0012004	NP_001402762.1	NP_937817.3
OG0012005	NP_001386301.1	NP_001229450.1
OG0012006	NP_001100164.1	NP_115785.1
OG0012007	NP_001102158.1, XP_038966350.1	NP_001776.1
OG0012008	NP_062075.1, XP_006239204.1	NP_001303651.1, XP_047276172.1
OG0012009	NP_058926.1	XP_011539873.1, NP_057317.2
OG0012010	NP_062205.1	XP_016856590.1, NP_037490.2
OG0012011	XP_006239308.1, NP_001166903.1	XP_005245867.1
OG0012012	NP_001386016.1	NP_001138749.1
OG0012013	NP_001382030.1, XP_038966732.1	NP_055816.2
OG0012014	XP_038966007.1, NP_001012105.1	NP_001274532.1
OG0012015	NP_001178696.1, XP_038966009.1	XP_016856246.1
OG0012016	XP_008762527.1	NP_001013663.1
OG0012017	XP_017448912.1	XP_011539376.1
OG0012018	NP_001101461.1	NP_001010847.1, XP_047300646.1
OG0012019	NP_001103099.1	NP_689503.3
OG0012020	NP_001101462.2	NP_065831.1, XP_011540130.1
OG0012021	XP_038966026.1, NP_001101463.1	NP_037451.1
OG0012022	NP_742060.1	NP_004556.1, XP_047278500.1
OG0012023	NP_001385906.1	NP_004392.1
OG0012024	NP_001292364.1	NP_002622.2
OG0012025	NP_001093993.1	NP_115485.1
OG0012026	XP_006251213.1, NP_113954.1	NP_001014447.2, NP_001014448.2
OG0012027	NP_112321.2	NP_002439.2
