Orthogroup	Rattus_norvegicus	Sus_scrofa
OG0012311	NP_001013161.1	XP_003126905.1
OG0012312	NP_001129055.1	XP_003126916.3
OG0012313	NP_058907.1, XP_038953604.1	XP_005664408.2
OG0012314	NP_001101919.1	NP_001231266.1
OG0012315	NP_808791.1	XP_020949467.1
OG0012316	NP_001380641.1	XP_003126945.3
OG0012318	NP_954517.1, XP_063133998.1	XP_003126949.1
OG0012319	NP_001101918.1	XP_003126956.2
OG0012320	NP_001101917.1, XP_063134197.1	XP_020949781.1
OG0012321	NP_001028240.3	XP_003126974.2
OG0012322	NP_001128478.1	XP_005653304.1
OG0012323	XP_063134717.1	XP_020949750.1
OG0012324	NP_058777.1	NP_999078.1
OG0012325	NP_001292128.1, XP_008770780.2	XP_003126977.2
OG0012326	NP_620213.1, XP_017456660.1	XP_020949738.1
OG0012327	NP_001004088.3, XP_063134192.1	XP_005664487.2
OG0012328	NP_001034188.1, XP_008770707.1	XP_020949741.1
OG0012329	XP_006255522.1, NP_001099648.1	XP_013853710.1
OG0012330	XP_006255564.1, NP_001013209.1	XP_020949711.1
OG0012331	XP_063125913.1	XP_020923677.1
OG0012332	NP_001178687.1	XP_020952199.1
OG0012333	NP_001178044.1	XP_020949326.1
OG0012334	NP_891994.3	XP_020942407.1
OG0012335	NP_001102920.1	XP_020942453.1
OG0012336	NP_001100459.1	XP_020942532.1
OG0012337	NP_075245.1	XP_020945950.1
OG0012338	NP_001402020.1	XP_005653479.2
OG0012339	NP_059002.2	NP_001272902.1
OG0012340	XP_038941284.1, NP_001099240.1	XP_013843271.2
OG0012341	XP_017453090.1	XP_013843230.2
OG0012342	XP_063126090.1	XP_020942540.1
OG0012343	XP_017446848.1	XP_020953276.1
OG0012344	XP_063127566.1, NP_001128042.1	XP_005662072.1
OG0012345	NP_001121666.1	XP_003354565.1
OG0012346	XP_006249232.1	XP_005662046.1
OG0012347	NP_446238.1	XP_020941996.1
OG0012348	NP_001006958.1, XP_006249196.2	NP_001230376.1
OG0012349	XP_006249247.1, NP_113915.2	XP_020941994.1
OG0012350	NP_001012022.1	NP_001155109.1, XP_005662026.1
OG0012351	NP_001129215.1	XP_003124458.2
OG0012352	XP_038945143.1, NP_001178522.1	XP_005662028.2
OG0012353	XP_017453741.1	XP_020941973.1
OG0012354	XP_002727999.1	XP_013850957.2
OG0012355	XP_038945348.1, NP_001014003.2	XP_020941935.1
OG0012356	NP_001099390.1	XP_003481043.1
OG0012357	NP_001099391.1	XP_003124442.2
OG0012358	NP_446121.1, XP_008767334.1	XP_020941930.1
OG0012359	XP_038945980.1, NP_001100604.2	NP_999548.1
OG0012360	NP_001099387.2	XP_013850924.1
OG0012361	XP_038945505.1, NP_001121023.1	XP_020941887.1
OG0012362	XP_017453813.1, NP_001100600.2	XP_020941892.1
OG0012363	NP_001387898.1	XP_005661967.1
OG0012364	NP_001094148.1	XP_003124400.1
OG0012365	XP_038945670.1, NP_001102921.1	XP_003124390.1
OG0012366	XP_063127348.1	XP_020941860.1
OG0012367	NP_001103068.1, XP_006248944.1	XP_020941773.1
OG0012368	XP_017453977.1	XP_013847721.2
OG0012369	XP_008767191.1	XP_020941648.1
OG0012370	NP_001406493.1	XP_020941616.1
OG0012371	NP_001414598.1	XP_020941604.1
OG0012372	NP_001156792.1, XP_006248989.1	XP_020941599.1
OG0012373	NP_001100596.1	XP_020941602.1
OG0012374	NP_001017378.1	NP_001271295.1
OG0012375	NP_112387.2, XP_006230407.1	XP_020942063.1
OG0012376	NP_001402857.1, XP_006230338.1	XP_005655137.1
OG0012377	XP_017444484.1	XP_013851040.1
OG0012378	XP_017445722.1, NP_001413863.1	XP_005653063.1
OG0012379	NP_620247.1	XP_003354588.1
OG0012380	NP_001102391.1	NP_001231352.1
OG0012381	NP_001009646.1, XP_006230308.1	XP_003354604.1
OG0012382	NP_001009645.1, XP_063142300.1	NP_001229948.1
OG0012383	XP_006230391.1, NP_073193.1	XP_020943644.1
OG0012384	NP_001013922.1, XP_063142221.1	XP_020943665.1
OG0012385	NP_001099766.2, XP_006230299.1	XP_020943664.1
OG0012386	NP_001102625.1, XP_038943728.1	XP_020944031.1
OG0012387	NP_001009292.1, XP_063142158.1	XP_020943694.1
OG0012388	NP_001388018.1, XP_063128821.1	XP_020943695.1
OG0012389	NP_446063.1	XP_020943697.1
OG0012390	NP_001382055.1	XP_020943696.1
OG0012391	NP_001011935.2, XP_008758092.1	XP_003124573.3
OG0012392	NP_598225.2	XP_005662121.1
OG0012393	XP_017445712.1, NP_001414116.1	XP_020937005.1
OG0012394	NP_542422.1	XP_003124590.1
OG0012395	NP_001178532.1, XP_038963040.1	XP_013845127.1
OG0012396	NP_001093989.1	XP_005656827.2
OG0012397	NP_001020853.1	XP_020942138.1
OG0012398	XP_038957121.1	XP_020942142.1
OG0012399	NP_001388691.1	XP_020942151.1
OG0012400	XP_038946955.1, NP_001121122.1	XP_003124606.1
OG0012401	NP_446407.1	XP_003124605.2
OG0012402	NP_001178043.1, XP_038947521.1	XP_005662156.2
OG0012403	NP_001014184.3, XP_006230185.1	XP_003124611.3
OG0012404	XP_006230211.1, NP_001388643.1	XP_020942191.1
OG0012405	XP_017444880.1	XP_020942185.1
OG0012406	XP_038938737.1, NP_001101971.1	XP_003354634.1
OG0012407	NP_620204.1, XP_006230166.1	XP_020942204.1
OG0012408	NP_001164071.1, XP_006245904.1	XP_020941824.1
OG0012409	NP_001389007.1	XP_020941835.1
OG0012410	NP_001128433.1, XP_006245770.2	XP_020941837.1
OG0012411	XP_008765680.1, NP_001129318.1	XP_020941838.1
OG0012412	NP_001257344.1, XP_038942176.1	XP_020942220.1
OG0012413	NP_001414553.1, XP_038942935.1	XP_020942225.1
OG0012414	NP_001121004.1, XP_008765703.1	XP_020942259.1
OG0012415	NP_001385480.1, XP_008765728.1	XP_020942272.1
OG0012416	NP_445981.2	XP_020941464.1, NP_001302624.1
OG0012417	NP_001009619.1	XP_005662189.1, NP_001230311.1
OG0012418	NP_001007801.1, XP_038942188.1	XP_003354668.3
OG0012419	XP_006245850.1	XP_020942331.1
OG0012420	XP_006245854.1, NP_001013986.1	XP_020942333.1
OG0012421	NP_001007669.1	XP_020942349.1
OG0012422	NP_001178517.1, XP_006245846.1	XP_013851144.1
OG0012423	NP_001093606.2, XP_038942745.1	XP_020942353.1
OG0012424	NP_001034090.1	NP_001230874.1
OG0012425	NP_001100454.1	XP_005655247.1
OG0012426	XP_006246098.1, NP_112343.2	XP_020942410.1
OG0012427	XP_038941785.1, NP_001020161.2	XP_013843302.1
OG0012428	NP_001093944.1, XP_038941012.1	XP_003124788.3
OG0012429	XP_006246087.1, NP_001171975.1	XP_020942425.1
OG0012430	NP_001304277.1	XP_013843287.1
OG0012431	XP_006245971.2, NP_036812.2	XP_003354719.1
OG0012432	NP_001100457.1, XP_006246014.1	XP_020944041.1
OG0012433	NP_001011891.1, XP_008765780.1	NP_001231730.1, XP_013843203.1
OG0012434	XP_038941286.1, NP_001009620.1	XP_013843231.1
OG0012435	XP_063126163.1	XP_020942550.1
OG0012436	XP_006246061.1, NP_001014138.1	XP_020942556.1
OG0012437	XP_006246128.1	XP_020942559.1
OG0012438	NP_861544.1, XP_017452558.1	NP_999490.2
OG0012439	NP_001102945.1, XP_063125912.1	XP_003354701.1
OG0012440	NP_001381164.1, XP_006246073.1	XP_003481127.1
OG0012441	NP_001385495.1	XP_005655165.2
OG0012442	NP_001120957.1, XP_038958350.1	XP_005663626.2
OG0012443	NP_001019427.1	XP_013834181.1
OG0012444	NP_001386490.1	XP_005663634.1
OG0012445	NP_742035.1	NP_001231868.1
OG0012446	NP_001102033.1	XP_020945742.1
OG0012447	NP_001128732.1	XP_001926173.1
OG0012448	NP_446089.1, XP_063137205.1	XP_020945765.1
OG0012449	NP_001019476.1, XP_006233234.1	XP_001927841.1
OG0012450	NP_001157040.1	XP_020945768.1
OG0012451	XP_017446264.1, NP_001178643.1	XP_020945769.1
OG0012452	NP_445764.1	XP_013852803.2
OG0012453	NP_001401987.1, XP_063138007.1	XP_020945807.1
OG0012454	NP_001020859.1	NP_001033734.1
OG0012455	NP_001001508.2	XP_005663702.1
OG0012456	NP_001005555.1, XP_006233298.1	XP_020945813.1
OG0012457	XP_038958014.1, NP_001013936.1	XP_020945842.1
OG0012458	NP_059001.1	XP_001926413.2
OG0012459	XP_038958370.1, NP_001101192.1	XP_003125938.5
OG0012460	NP_001034698.1, XP_063138016.1	XP_005663718.1
OG0012461	NP_001011914.1	XP_001928514.1
OG0012462	NP_001007620.1	NP_001230624.1
OG0012463	NP_001163927.1, XP_038948080.1	XP_020945882.1
OG0012464	XP_006250585.3, NP_001258339.1	XP_020945870.1
OG0012465	NP_001406455.1, XP_038948551.1	XP_020945897.1
OG0012466	XP_008768149.2, NP_001099464.1	XP_020945905.1
OG0012467	NP_001093988.1, XP_008759717.1	XP_001925527.3
OG0012468	NP_001100920.1, XP_038958061.1	XP_003125978.2
OG0012469	NP_001128208.1	XP_013836626.1
OG0012470	NP_001034094.1, XP_038957809.1	XP_003127954.1
OG0012471	NP_001094264.1	XP_020952015.1
OG0012472	NP_071630.1, XP_038958964.1	XP_005665417.2
OG0012473	NP_001032742.1, XP_038959028.1	XP_013854785.1
OG0012474	NP_001401992.1, XP_063138059.1	XP_020952110.1
OG0012475	NP_001102421.1, XP_063138379.1	XP_003127969.4
OG0012476	NP_001258290.1, XP_038958743.1	XP_020949240.1
OG0012477	NP_061996.2, XP_038958059.1	XP_020953410.1
OG0012478	NP_001099947.2, XP_038958040.1	XP_020952122.1
OG0012479	NP_058770.2	NP_001038050.1
OG0012480	XP_006233602.1, NP_001386751.1	NP_001038052.1
OG0012481	NP_579845.1	XP_020918978.1
OG0012482	NP_001099431.1, XP_063128172.1	XP_020919443.1
OG0012483	NP_058811.2	NP_001012406.1
OG0012484	NP_001012206.1	XP_013835572.1, XP_003357723.1
OG0012485	NP_001099909.1	XP_013852550.2
OG0012486	NP_001009683.1	XP_003130388.3
OG0012487	NP_955784.1	XP_003356443.3
OG0012488	NP_536334.1, XP_063128045.1	XP_020919263.1
OG0012489	NP_001007679.1, XP_038959635.1	XP_005668071.1
OG0012490	NP_001100650.1, XP_008767785.1	XP_020920178.1
OG0012491	XP_063128678.1, NP_001414446.1	XP_020920169.1
OG0012492	NP_001101412.2, XP_038967006.1	XP_003357722.2
OG0012493	NP_001127974.1, XP_006249982.1	XP_020920162.1
OG0012494	XP_038946537.1	XP_020920160.1
OG0012495	XP_063128753.1	XP_020920142.1
OG0012496	NP_001100652.1	XP_020920141.1
OG0012497	XP_063128136.1, NP_835203.1	XP_003130510.4
OG0012498	NP_058691.2	XP_003130503.1, XP_013835097.1
OG0012499	NP_001009632.1	XP_003357652.2, NP_001273733.1
OG0012500	NP_001099457.1, XP_038946526.2	XP_013835411.1
OG0012501	NP_001388317.1	XP_013835406.1
OG0012502	NP_001102536.1	XP_013845794.2
OG0012503	NP_062217.1	XP_020919424.1
OG0012504	XP_006250058.1, NP_001382485.1	XP_020919437.1
OG0012505	XP_063128171.1, NP_001041507.1	XP_020919463.1
OG0012506	XP_017454190.1, NP_001099427.2	XP_005667874.3
OG0012507	NP_001032269.1, XP_006250054.1	XP_020958295.1
OG0012508	XP_006250099.1, NP_001128212.1	XP_020919401.1
OG0012509	XP_063128550.1	XP_020919333.1
OG0012510	XP_006250160.1, NP_001099433.1	XP_013845079.2
OG0012511	XP_063128419.1	XP_020958266.1
OG0012512	NP_001389321.1, XP_038947316.1	XP_020919312.1
OG0012513	NP_446028.1	NP_999573.1
OG0012514	NP_001385728.1, XP_006250180.1	XP_003130357.1
OG0012515	XP_038946415.1, NP_001363789.1	NP_001230578.1
OG0012516	NP_001017493.1, XP_008767895.3	XP_001928039.4
OG0012517	NP_001025195.1	NP_001136139.1
OG0012518	XP_008767847.2, NP_001099436.1	XP_001929017.1
OG0012519	NP_001414727.1	XP_020937495.1
OG0012520	NP_062216.1, XP_038946956.1	XP_020920030.1
OG0012521	XP_063128447.1, NP_808790.2	XP_020919831.1
OG0012522	NP_113763.2	NP_001243075.1, XP_005667999.1
OG0012524	NP_001014007.1	NP_001231318.1
OG0012525	NP_446109.2, XP_038946163.1	XP_020920079.1
OG0012526	NP_037195.1	XP_003357689.2
OG0012527	NP_878263.1	NP_001009581.1
OG0012528	NP_001020141.2, XP_038946483.1	XP_003130591.2
OG0012529	XP_038947405.1	XP_020919920.1
OG0012530	XP_063128618.1	XP_005667991.2
OG0012531	NP_001100673.1	XP_003130632.2
OG0012532	NP_001414346.1, XP_038947418.1	XP_013835552.1
OG0012533	NP_001295168.1	XP_005663322.1
OG0012534	XP_006232850.1	XP_013852413.1
OG0012535	NP_954522.1	NP_001231109.1
OG0012536	NP_001004226.1	XP_001927786.1
OG0012537	XP_006232704.1, NP_001101158.1	XP_003125749.1
OG0012538	NP_001014276.1, XP_008759408.1	XP_005663378.1
OG0012539	XP_008759357.1	NP_001034839.1
OG0012540	NP_001382034.1, XP_008759393.1	XP_003125766.1
OG0012541	NP_062170.1	XP_003125770.1
OG0012542	XP_038959707.1	XP_013852490.1, NP_001121926.1
OG0012543	XP_008759470.1, NP_001414157.1	XP_005663464.2
OG0012544	NP_001164047.1	NP_001230415.1
OG0012545	NP_001178871.1	XP_003121465.3
OG0012546	XP_003751804.2, NP_001128079.1	XP_020951945.1
OG0012547	XP_038952814.1, NP_001388179.1	XP_020951956.1
OG0012548	NP_001402649.1	XP_020951932.1
OG0012549	NP_001029317.1	XP_003356461.1
OG0012550	NP_001094470.1, XP_038953023.1	XP_020951923.1
OG0012551	XP_017456564.1	XP_020953270.1
OG0012552	XP_038953128.1	XP_005665387.1
OG0012553	NP_001101894.1	XP_003127936.4
OG0012554	NP_001414207.1	XP_003356440.1
OG0012555	NP_001163941.1, XP_017456411.1	XP_020951858.1
OG0012556	XP_038952524.1, NP_742020.1	XP_013854717.2
OG0012557	NP_001402643.1	XP_003356432.3
OG0012558	NP_001009638.1	XP_020951839.1
OG0012559	NP_001177301.1, XP_038952947.1	XP_020951842.1
OG0012560	XP_001057715.3	XP_020953403.1
OG0012561	NP_001402620.1	XP_020953402.1
OG0012562	XP_038953193.1	XP_020951822.1
OG0012563	NP_001020892.1	XP_020951814.1
OG0012564	NP_445913.1	XP_003360829.1
OG0012565	XP_063124009.1	XP_020951796.1
OG0012566	XP_038940728.1, NP_001414273.1	XP_020951725.1
OG0012567	NP_112326.1	NP_001090944.2
OG0012568	XP_008765606.1, NP_113819.3	XP_020951712.1
OG0012569	XP_001071384.2	XP_020951709.1
OG0012570	NP_001385588.1	XP_020951710.1
OG0012571	XP_006254941.1, NP_001101905.1	XP_013844269.2
OG0012572	NP_001007014.1	XP_020931067.1
OG0012573	NP_001162599.1, XP_017449515.1	XP_020955680.1
OG0012574	NP_001401858.1	XP_020955287.1
OG0012575	NP_112318.1	NP_999404.2, XP_020953962.1
OG0012576	NP_073176.2	XP_020954924.1
OG0012577	XP_063130304.1, NP_001163939.1	XP_013833674.2
OG0012579	NP_001414174.1, XP_063129959.1	XP_001928692.3
OG0012580	XP_063130259.1, NP_058960.2	NP_999469.1
OG0012581	NP_001400875.1	NP_001274346.1, XP_013833610.1
OG0012582	XP_063130201.1, NP_001099510.1	XP_001927753.1
OG0012583	XP_063130327.1, NP_001100734.1	XP_013833626.1
OG0012584	NP_001406767.1	XP_013833590.2
OG0012585	NP_001025068.1, XP_006240137.1	XP_020955544.1
OG0012586	XP_038934080.1, NP_001414225.1	XP_020955519.1
OG0012587	NP_001128459.1	XP_001928405.3
OG0012588	XP_063117633.1, NP_001099190.2	NP_001005150.1
OG0012589	NP_001386625.1	XP_003128562.3
OG0012590	XP_063118714.1	XP_020954788.1
OG0012591	NP_001386583.1, XP_038968165.1	XP_001926627.2
OG0012592	XP_234236.4, NP_001414223.1	XP_005659977.1
OG0012593	NP_001414592.1, XP_056841555.1	XP_003480507.1
OG0012594	XP_008762910.2, NP_954890.1	XP_020929733.1
OG0012595	NP_001014219.3	XP_003121851.1
OG0012596	NP_001401856.1	XP_020957037.1
OG0012597	NP_001164057.2	XP_001924665.2
OG0012598	XP_038968940.1, NP_001129033.1	XP_020957098.1
OG0012599	XP_038968181.1, NP_001020292.1	XP_020957116.1
OG0012600	XP_006240220.1, NP_001100207.1	XP_020957251.1
OG0012601	NP_569104.1, XP_008762913.1	XP_013848850.1
OG0012602	XP_006240240.1, NP_001019971.1	XP_001928284.1
OG0012603	NP_001012005.2	XP_020957573.1
OG0012604	XP_038949182.1, NP_001128013.2	XP_005660014.2
OG0012605	XP_063130154.1, NP_001011915.1	XP_020957719.1
OG0012606	NP_001387969.1	XP_020938929.1, NP_999485.1
OG0012607	XP_038949186.1, NP_001386703.1	XP_020957891.1
OG0012608	XP_006251857.1, NP_001100725.1	XP_020957924.1
OG0012609	XP_038969153.1, NP_001414090.1	XP_020958306.1
OG0012610	XP_001072851.3	XP_020958311.1
OG0012611	XP_576044.1, NP_001386100.1	XP_020958338.1
OG0012612	XP_063117996.1, NP_001101502.1	XP_005660081.1
OG0012613	NP_001401848.1	NP_001231543.1
OG0012614	NP_001383002.1	XP_003121894.4
OG0012615	NP_001101503.1, XP_038968196.1	XP_005652755.1
OG0012616	NP_598294.1, XP_038967672.1	XP_020918279.1
OG0012617	NP_942044.1, XP_063117797.1	XP_020955042.1
OG0012618	NP_001101504.1	XP_003356786.2
OG0012619	NP_001017469.1, XP_017449742.1	XP_020955047.1
OG0012620	NP_955418.1	XP_001928349.1
OG0012621	NP_001102184.1	XP_005656402.1
OG0012622	NP_001101507.1	NP_001230331.1
OG0012623	XP_038969205.1, NP_001386104.1	XP_020955590.1
OG0012624	NP_001094188.1, XP_008763004.1	XP_020955057.1
OG0012625	NP_001386594.1	XP_001926218.3
OG0012626	NP_058743.1	XP_001927730.1
OG0012627	XP_038968663.1, NP_001094342.1	XP_020955076.1
OG0012628	NP_647546.2	XP_005656429.1
OG0012629	NP_062215.1, XP_063118437.1	XP_020955602.1
OG0012630	XP_008762969.1	XP_020955126.1
OG0012631	XP_063117648.1	XP_003482332.2
OG0012632	NP_001292214.1	XP_001929053.1
OG0012633	NP_112319.2	XP_005656456.1
OG0012634	XP_006240418.1	NP_001172765.1, XP_005656434.1
OG0012635	NP_114447.2	XP_003128716.2
OG0012636	NP_001414219.1, XP_038969238.1	XP_020955198.1
OG0012637	NP_954540.3	NP_001136312.1
OG0012638	NP_001008516.3, XP_038967984.1	XP_020955201.1
OG0012639	XP_017449844.1, NP_001382553.1	XP_013844650.2
OG0012640	NP_071544.1, XP_006240472.1	XP_020955242.1
OG0012641	NP_001019521.1, XP_038968669.1	XP_020955253.1
OG0012642	XP_343097.4	XP_020955742.1
OG0012643	NP_001401903.1	XP_020955314.1
OG0012644	XP_006240615.2	XP_020955346.1
OG0012645	XP_063118602.1	NP_001231706.1, XP_020953846.1
OG0012646	XP_006240603.1, NP_001010958.1	XP_020955365.1
OG0012647	NP_001001509.1	XP_003128777.2
OG0012648	NP_001094364.1	XP_020937240.1
OG0012649	NP_001382039.1, XP_063118206.1	XP_020937241.1
OG0012650	NP_001386669.1, XP_017449724.1	XP_020937201.1
OG0012651	XP_038969328.1, NP_001414193.1	XP_020937174.1
OG0012652	XP_063140609.1, NP_001092831.1	XP_020957995.1
OG0012653	XP_008763117.1	XP_020955212.1
OG0012654	XP_006240697.1	XP_020937202.1
OG0012655	NP_036983.1	NP_001121944.1
OG0012656	NP_001030123.1	XP_003131621.3
OG0012657	NP_001401263.1	XP_020923096.1
OG0012658	NP_001102904.1, XP_017447529.1	XP_020936706.1
OG0012659	NP_001402085.1	XP_020925756.1
OG0012661	NP_001121657.1	XP_020922066.1
OG0012662	NP_085073.1	XP_003131409.1
OG0012663	NP_001008759.1	XP_003131480.2
OG0012664	XP_002727854.1	XP_003362198.1
OG0012665	NP_001094022.1	XP_003131593.1
OG0012666	NP_001364062.1	XP_020921981.1
OG0012667	XP_063125113.1, NP_001385697.1	XP_020923154.1
OG0012668	NP_001400588.1	XP_003122332.3
OG0012669	NP_001102521.2, XP_063125743.1	XP_003131179.2
OG0012670	NP_001388790.1	XP_003357968.2
OG0012671	XP_038943484.1	XP_020922029.1
OG0012672	XP_038943481.1, XP_003751035.1	NP_998992.1
OG0012673	XP_006247997.1, NP_446020.1	XP_020922087.1
OG0012674	NP_596909.1, XP_017452466.1	XP_020922127.1
OG0012675	NP_001025071.1	XP_020922113.1
OG0012676	NP_001292914.1	XP_020922132.1
OG0012677	XP_038941014.1, NP_542144.1	XP_020922135.1
OG0012678	XP_063125958.1, NP_001381515.1	XP_020922138.1
OG0012679	NP_001099326.1	XP_020922158.1
OG0012680	NP_001127971.2, XP_038941617.1	XP_020922151.1
OG0012681	NP_001128160.1, XP_038941613.1	XP_020922160.1
OG0012682	NP_001414384.1	XP_003131193.1
OG0012683	NP_620796.2	XP_020922175.1
OG0012684	XP_063125935.1, NP_001104836.1	XP_020922188.1
OG0012685	XP_063125325.1, NP_001414428.1	XP_020922190.1
OG0012686	XP_008766595.1, NP_001100538.1	XP_020922215.1
OG0012687	NP_001012143.2, XP_006247868.1	XP_020922220.1
OG0012688	XP_017453235.1, NP_001414251.1	XP_020922245.1
OG0012689	NP_001403824.1	XP_020922255.1
OG0012690	NP_001406598.1, XP_038943400.1	XP_020922256.1
OG0012691	XP_063125893.1	XP_020922260.1
OG0012692	NP_001100536.1	XP_003131232.4
OG0012693	NP_001103055.1	XP_003131238.1
OG0012694	NP_001101775.1, XP_038942358.1	XP_003358016.1
OG0012695	NP_001414074.1	XP_020922287.1
OG0012696	NP_001093941.1	XP_003131254.1
OG0012697	NP_001178584.1, XP_006247777.1	XP_003131274.1
OG0012698	NP_062128.1	XP_020921920.1, NP_001038070.1
OG0012699	NP_001099318.2, XP_008766536.1	XP_020922402.1
OG0012700	XP_063125283.1, NP_001100531.1	XP_020922412.1
OG0012701	XP_063125281.1, NP_001100530.1	XP_020922422.1
OG0012702	XP_038942575.1, NP_001178855.1	XP_005668752.2
OG0012703	XP_063126230.1	XP_020923735.1
OG0012704	XP_063125263.1, NP_001013995.1	XP_005653947.1
OG0012705	XP_063125254.1, NP_001178581.1	XP_020923802.1
OG0012706	NP_001129305.2	XP_020921979.1
OG0012707	NP_068516.2	XP_005668753.1, NP_001231489.1
OG0012708	NP_001099317.1	XP_003483014.2
OG0012709	XP_006247560.1, NP_001099316.1	XP_013836325.1
OG0012710	NP_058705.2	NP_001231326.1, XP_005668766.1
OG0012711	XP_017452812.1, NP_942053.2	XP_020922527.1
OG0012712	XP_063126067.1, NP_445902.1	XP_020922549.1
OG0012713	NP_001100523.1	NP_001090989.1
OG0012714	XP_006247466.1, NP_001128073.2	XP_003131422.1
OG0012715	NP_001101769.1, XP_006247431.1	XP_003131425.3
OG0012716	NP_001400156.1	XP_003131427.3
OG0012717	NP_001010953.1	XP_003358080.1
OG0012718	NP_001028855.1	XP_005657006.1
OG0012719	NP_001009625.1	XP_003358072.1
OG0012721	XP_038942749.1, NP_001166922.1	XP_020922637.1
OG0012722	NP_001129276.1	XP_003131432.1
OG0012723	NP_036879.1, XP_006247319.1	NP_001038045.1
OG0012724	XP_038942017.1, NP_001100519.1	XP_020922644.1
OG0012725	XP_006247373.1, NP_998790.2	XP_003131457.2
OG0012726	NP_036941.1	XP_003131468.2
OG0012727	NP_058683.2	XP_020921684.1
OG0012728	NP_001004274.1	NP_001116601.1
OG0012729	NP_001100518.1, XP_006247366.1	XP_003358104.2
OG0012730	NP_001106893.2	XP_020922685.1
OG0012731	XP_006247334.1, NP_001008282.1	XP_003131544.1
OG0012732	XP_006247461.1, NP_001402695.1	XP_013835208.1
OG0012733	NP_001388429.1	XP_005653993.1
OG0012734	XP_006247471.1, NP_059042.2	XP_005653996.1
OG0012735	XP_038943660.1	XP_020922718.1
OG0012736	XP_038942321.1, NP_001101765.1	NP_001231581.1
OG0012737	XP_008766419.1	XP_020922737.1
OG0012738	XP_017452542.1, NP_775433.2	XP_013835427.2
OG0012739	XP_063126212.1	XP_013835566.1
OG0012740	NP_851595.1	NP_001182288.1, XP_005668922.1
OG0012741	NP_001102509.2	XP_003358143.2
OG0012742	NP_001020137.1, XP_038941515.1	XP_020922805.1
OG0012743	NP_001008281.1	XP_020921764.1, NP_001231880.1
OG0012744	NP_001019962.1, XP_006247263.1	XP_005668943.1
OG0012745	NP_542148.2, XP_038941015.1	XP_003131623.4
OG0012746	XP_063125475.1, NP_001101760.2	XP_020922853.1
OG0012747	NP_001240788.1, XP_063124779.1	XP_020922906.1
