Orthogroup	Rattus_norvegicus	Canis_lupus_familiaris
OG0013968	NP_001128027.1	XP_038432587.1
OG0013969	NP_001025090.1, XP_006237367.1	XP_038432609.1
OG0013970	NP_001003707.2, XP_006237384.1	XP_038432610.1
OG0013971	NP_001103141.1	XP_038432630.1
OG0013972	NP_001032430.1, XP_038963620.1	XP_038432728.1
OG0013973	NP_001003403.1, XP_038963929.1	XP_038432772.1
OG0013974	NP_001013949.1	XP_038432799.1
OG0013975	XP_038962876.1, NP_446375.1	XP_038432859.1
OG0013976	XP_038964399.1, NP_445893.1	XP_038432901.1
OG0013977	NP_001101364.1	XP_038432982.1
OG0013978	XP_017448332.1, NP_001102725.1	XP_038433049.1
OG0013979	XP_038964353.1, NP_112308.2	XP_038433050.1
OG0013980	NP_596882.2, XP_038963872.1	XP_038433053.1
OG0013981	XP_038964827.1	XP_038433098.1
OG0013982	XP_038964838.1, NP_001387999.1	XP_038433103.1
OG0013983	XP_038964850.1	XP_038433120.1
OG0013984	XP_006237765.1	XP_038433150.1
OG0013985	NP_113854.1	XP_038433175.1
OG0013986	NP_001358467.1, XP_038934809.1	XP_038433181.1
OG0013987	XP_006242331.1	XP_038433206.1
OG0013988	NP_001094357.1, XP_006242254.1	XP_038433253.1
OG0013989	XP_063119726.1, NP_001008521.1	XP_038433329.1
OG0013990	XP_001053826.1	XP_038433341.1
OG0013991	XP_345868.4	XP_038433345.1
OG0013992	NP_001120928.1, XP_038934840.1	XP_038433391.1
OG0013993	NP_036960.1, XP_017450162.1	XP_038433440.1
OG0013994	NP_036765.3, XP_006257383.1	XP_038433475.1
OG0013995	NP_001013124.1	XP_038433497.1
OG0013996	XP_038936496.1, NP_001386695.1	XP_038433515.1
OG0013997	NP_001128055.1, XP_006257426.1	XP_038433521.1
OG0013998	NP_653357.1, XP_017450154.1	XP_038433537.1
OG0013999	NP_001102463.1, XP_006257436.1	XP_038433554.1
OG0014000	NP_071551.2	XP_038433556.1
OG0014001	XP_038936290.1	XP_038433566.1
OG0014002	XP_006242434.1	XP_038433590.1
OG0014003	XP_063119131.1	XP_038433595.1
OG0014004	XP_006242403.1, NP_001128186.1	XP_038433608.1
OG0014005	XP_063120143.1, NP_001012223.1	XP_038433629.1
OG0014006	NP_062139.2, XP_063119200.1	XP_038433640.1
OG0014007	NP_620249.1	XP_038433651.1
OG0014008	NP_001008812.2	XP_038433665.1
OG0014009	NP_001008807.2	XP_038433669.1
OG0014010	XP_017450824.1	XP_038433672.1
OG0014011	XP_017450825.1, NP_001101584.2	XP_038433673.1
OG0014012	NP_001008325.1	XP_038433676.1
OG0014013	NP_001094377.1	XP_038433762.1
OG0014014	NP_001385447.1	XP_038433764.1
OG0014015	XP_006242448.1, NP_073201.1	XP_038433797.1
OG0014017	XP_217935.3	XP_038433873.1
OG0014018	XP_038965077.1, NP_001012479.1	XP_038433875.1
OG0014019	XP_063135752.1, XP_063135753.1	XP_038433911.1
OG0014020	XP_006252827.1, NP_001073618.1	XP_038433921.1
OG0014021	XP_038950838.1	XP_038433940.1
OG0014022	XP_038950392.1, NP_001100767.1	XP_038433949.1
OG0014023	NP_001025091.1	XP_038433965.1
OG0014024	NP_001128077.2	XP_038433972.1
OG0014025	NP_001102901.1	XP_038433984.1
OG0014026	NP_001101079.2, XP_006231343.1	XP_038434096.1
OG0014027	NP_001178012.1	XP_038434103.1
OG0014028	NP_001099842.1, XP_008758589.1	XP_038434125.1
OG0014029	XP_063131858.1, NP_001162583.1	XP_038434126.1
OG0014030	NP_077361.1	XP_038434129.1
OG0014031	NP_001402932.1, XP_063124726.1	XP_038434141.1
OG0014032	NP_001178564.1	XP_038434158.1
OG0014033	NP_001101993.1	XP_038434160.1
OG0014034	XP_063130014.1, NP_001408290.1	XP_038434215.1
OG0014035	XP_038951176.1	XP_038434222.1
OG0014036	NP_001178827.1	XP_038434313.1
OG0014037	NP_001414741.1	XP_038434317.1
OG0014038	XP_038941616.1	XP_038434318.1
OG0014039	NP_075242.1	XP_038434333.1
OG0014040	XP_006231444.1, NP_001258525.1	XP_038434345.1
OG0014041	XP_063120742.1, NP_954535.2	XP_038434383.1
OG0014042	NP_001386620.1	XP_038434429.1
OG0014043	NP_445978.1	XP_038434436.1
OG0014044	NP_001099830.1	XP_038434460.1
OG0014045	XP_006231612.1, NP_001128084.1	XP_038434469.1
OG0014046	NP_001101069.1, XP_008758651.1	XP_038434478.1
OG0014047	NP_001102636.1	XP_038434490.1
OG0014048	XP_063143241.1	XP_038434509.1
OG0014049	XP_006231555.1	XP_038434518.1
OG0014050	XP_006231608.1, NP_001020070.1	XP_038434575.1
OG0014051	NP_036885.2, XP_063137365.1	XP_038434585.1
OG0014052	NP_001388640.1, XP_002728937.1	XP_038434595.1
OG0014053	NP_001099835.1	XP_038434608.1
OG0014054	XP_008758660.1, NP_001013172.1	XP_038434609.1
OG0014055	XP_038965362.1	XP_038434698.1
OG0014056	XP_038946142.1	XP_038434737.1
OG0014057	XP_006231706.1	XP_038434758.1
OG0014058	NP_001128085.1, XP_063127854.1	XP_038434767.1
OG0014059	XP_008758802.1, NP_001292113.1	XP_038434785.1
OG0014060	NP_001012173.1, XP_008758760.1	XP_038434815.1
OG0014061	NP_001100915.1, XP_017444569.1	XP_038434828.1
OG0014062	XP_063138891.1, NP_001040552.2	XP_038434863.1
OG0014063	NP_001385731.1	XP_038434865.1
OG0014064	NP_001011936.1	XP_038434891.1
OG0014065	NP_001128331.1, XP_006230449.1	XP_038434895.1
OG0014066	NP_001178560.1	XP_038434900.1
OG0014067	XP_063142435.1	XP_038434906.1
OG0014068	NP_001258158.1	XP_038434935.1
OG0014069	XP_038948190.1, NP_620196.1	XP_038434948.1
OG0014070	XP_017444917.1, NP_001380625.1	XP_038434973.1
OG0014071	NP_001101027.1, XP_006230498.1	XP_038434998.1
OG0014072	NP_001008348.1, XP_063119862.1	XP_038435004.1
OG0014073	XP_008758113.1, NP_001012068.1	XP_038435009.1
OG0014074	NP_001014048.1	XP_038435038.1
OG0014075	XP_038944678.1, NP_116003.2	XP_038435068.1
OG0014076	NP_001123549.1	XP_038435074.1
OG0014077	NP_445872.1	XP_038435078.1
OG0014078	XP_063137087.1	XP_038435116.1
OG0014079	NP_997491.2	XP_038435174.1
OG0014080	NP_074045.1, XP_063138570.1	XP_038435180.1
OG0014081	NP_037214.1	XP_038435189.1
OG0014082	XP_063144246.1, NP_001398791.1	XP_038435201.1
OG0014083	XP_038966385.1, NP_001244274.1	XP_038435211.1
OG0014084	NP_001385915.1	XP_038435231.1
OG0014085	XP_017448819.1, NP_001101375.1	XP_038435292.1
OG0014086	NP_852054.2, XP_063143935.1	XP_038435294.1
OG0014087	XP_038965692.1, NP_001101376.2	XP_038435304.1
OG0014088	NP_037092.1	XP_038435311.1
OG0014089	NP_037180.1, XP_017448652.2	XP_038435312.1
OG0014090	XP_063137427.1, NP_062011.1	XP_038435324.1
OG0014091	XP_038966130.1, NP_001020594.1	XP_038435349.1
OG0014092	NP_001102730.1	XP_038435355.1
OG0014093	XP_038965321.1, NP_001100102.1	XP_038435356.1
OG0014094	XP_017448811.1, NP_001263985.1	XP_038435372.1
OG0014095	NP_001178793.2, XP_038966106.1	XP_038435376.1
OG0014096	NP_001380724.1	XP_038435402.1
OG0014097	NP_001414086.1	XP_038435406.1
OG0014098	NP_001413950.1, XP_038966833.1	XP_038435429.1
OG0014099	NP_001178683.1, XP_038965669.1	XP_038435444.1
OG0014100	NP_001178631.1, XP_006232224.1	XP_038435499.1
OG0014101	NP_445892.1, XP_063138715.1	XP_038435507.1
OG0014102	XP_063137606.1	XP_038435508.1
OG0014103	NP_001399876.1	XP_038435517.1
OG0014104	NP_445817.2, XP_063138681.1	XP_038444283.1, XP_038435535.1
OG0014105	XP_063137236.1, NP_001385568.1	XP_038435588.1
OG0014106	XP_038934031.1, NP_001128465.1	XP_038435593.1
OG0014107	XP_006237995.1, NP_001026833.1	XP_038435604.1
OG0014108	XP_038966782.1, NP_114190.1	XP_038435645.1
OG0014109	NP_071638.1	XP_038435648.1
OG0014110	NP_001020071.1	XP_038435651.1
OG0014111	XP_038965351.1, NP_001100109.1	XP_038435652.1
OG0014112	XP_017449058.1, NP_001128096.1	XP_038435655.1
OG0014113	NP_001102127.1	XP_038435661.1
OG0014114	XP_038965730.1, NP_001178684.2	XP_038435701.1
OG0014115	XP_063144260.1, NP_001121036.2	XP_038435710.1
OG0014116	NP_001012113.1	XP_038435744.1
OG0014117	NP_612551.2, XP_038960142.1	XP_038435802.1
OG0014118	NP_001166908.1	XP_038435803.1
OG0014119	NP_067690.1	XP_038435820.1
OG0014120	NP_001012125.1	XP_038435821.1
OG0014121	XP_063139384.1, NP_001099964.1	XP_038435826.1
OG0014122	XP_063141018.1	XP_038435838.1
OG0014123	NP_001385869.1	XP_038435943.1
OG0014124	NP_612549.1	XP_038435958.1
OG0014125	XP_056841367.1	XP_038435972.1
OG0014126	NP_001014068.1	XP_038436005.1
OG0014127	NP_001388908.1, XP_063140347.1	XP_038436048.1
OG0014128	NP_647540.1	XP_038436073.1
OG0014129	XP_038962447.1, NP_001406800.1	XP_038436102.1
OG0014130	XP_038962744.1	XP_038436115.1
OG0014131	NP_001102060.1	XP_038436133.1
OG0014132	XP_006234900.1, NP_001074252.1	XP_038436146.1
OG0014133	XP_006234893.1, NP_001011957.1	XP_038436197.1
OG0014134	XP_063139804.1, NP_001402855.1	XP_038436200.1
OG0014135	NP_001071138.1	XP_038436215.1
OG0014136	NP_001103122.1	XP_038436221.1
OG0014137	NP_001178894.1	XP_038436229.1
OG0014138	XP_038961818.1, NP_001103117.1	XP_038436235.1
OG0014139	NP_058712.2	XP_038436322.1
OG0014140	XP_003749615.1	XP_038436332.1
OG0014141	NP_852047.2	XP_038436346.1
OG0014142	NP_446308.1	XP_038436348.1
OG0014143	XP_038937069.1, NP_001100308.1	XP_038436383.1
OG0014144	NP_073162.2, XP_006243466.1	XP_038436385.1
OG0014145	NP_001178046.1	XP_038436412.1
OG0014146	XP_017450968.1, NP_037118.1	XP_038436413.1
OG0014147	XP_017451153.1, NP_001101635.2	XP_038436430.1
OG0014148	NP_001100306.1, XP_038937059.1	XP_038436486.1
OG0014150	XP_236354.1	XP_038436638.1
OG0014151	XP_006243325.1, NP_001008381.2	XP_038436691.1
OG0014152	XP_008764459.1, NP_001100300.1	XP_038436718.1
OG0014153	NP_001029159.1, NP_058942.1	XP_038436719.1
OG0014154	NP_001102236.1, XP_063121831.1	XP_038436729.1
OG0014155	NP_001101627.1	XP_038436740.1
OG0014156	NP_001413961.1	XP_038436747.1
OG0014157	NP_001071150.1, XP_006243272.1	XP_038436752.1
OG0014158	XP_063121213.1, NP_001127941.1	XP_038436782.1
OG0014159	XP_006243253.2, NP_001100298.1	XP_038436806.1
OG0014160	NP_001107263.1	XP_038436857.1
OG0014161	XP_063121191.1, NP_001012483.2	XP_038436920.1
OG0014162	XP_063121825.1	XP_038436960.1
OG0014163	XP_063121057.1, NP_001013058.1	XP_038436964.1
OG0014164	NP_112284.2	XP_038436974.1
OG0014165	NP_001102427.1	XP_038437028.1
OG0014166	XP_001080205.2	XP_038437031.1
OG0014167	NP_001402849.1	XP_038437034.1
OG0014168	NP_001185725.1	XP_038437035.1
OG0014169	NP_001102239.1	XP_038437038.1
OG0014170	NP_001094027.1	XP_038437074.1
OG0014171	XP_063126920.1	XP_038437076.1
OG0014172	XP_006256309.1, NP_001099849.1	XP_038437079.1
OG0014173	NP_446019.1	XP_038437080.1
OG0014174	NP_001073176.1, XP_038954933.1	XP_038437087.1
OG0014175	XP_237855.6	XP_038437091.1
OG0014176	NP_001093972.1, XP_038944156.1	XP_038437120.1
OG0014177	NP_001388776.1, XP_006248057.1	XP_038437148.1
OG0014178	NP_981954.2, XP_038944145.1	XP_038437195.1
OG0014179	XP_038944153.1, NP_001178521.1	XP_038437213.1
OG0014180	NP_001099367.2	XP_038437225.1
OG0014181	XP_063126685.1, NP_001101785.1	XP_038437396.1
OG0014182	NP_001101786.2, XP_008766805.1	XP_038437397.1
OG0014183	NP_036923.1, XP_038943954.1	XP_038437403.1
OG0014184	XP_006248248.1, NP_001358851.1	XP_038437434.1
OG0014185	NP_001257467.1	XP_038437458.1
OG0014186	NP_001100572.2	XP_038437464.1
OG0014187	NP_001012176.1, XP_063135301.1	XP_038437487.1
OG0014188	NP_001013092.1, XP_008771030.1	XP_038437508.1
OG0014189	XP_017457363.1, NP_001414211.1	XP_038437524.1
OG0014190	NP_001166999.1	XP_038437540.1
OG0014191	NP_001162124.1	XP_038437543.1
OG0014192	XP_063135125.1	XP_038437565.1
OG0014193	NP_445941.2	XP_038437593.1
OG0014194	XP_063135529.1, NP_001019467.1	XP_038437623.1
OG0014195	NP_001101999.1, XP_006256363.1	XP_038437627.1
OG0014196	NP_001386178.1	XP_038437698.1
OG0014197	NP_445956.1	XP_038437704.1
OG0014198	XP_063138253.1, NP_001414088.1	XP_038437734.1
OG0014199	XP_017446831.1	XP_038437797.1
OG0014200	NP_001178779.1, XP_063138288.1	XP_038437817.1
OG0014201	NP_001401989.1	XP_038437836.1, XP_038437837.1
OG0014202	NP_476534.1	XP_038437874.1
OG0014203	NP_001099942.1	XP_038437894.1
OG0014204	XP_063138367.1, NP_001167444.1	XP_038437931.1
OG0014205	XP_038958732.1, NP_001041383.2	XP_038437951.1
OG0014206	NP_001102663.2	XP_038437958.1
OG0014207	NP_001102038.1	XP_038437968.1, XP_038437967.1
OG0014208	NP_036922.3	XP_038438112.1
OG0014209	NP_001094259.1, XP_038948202.1	XP_038438122.1
OG0014210	NP_001014156.2, XP_063129394.1	XP_038438169.1
OG0014211	NP_072127.1	XP_038438183.1
OG0014212	XP_017454916.1	XP_038438221.1
OG0014213	NP_001100678.1, XP_038947770.1	XP_038438285.1
OG0014214	XP_017454830.1, NP_059057.1	XP_038438328.1
OG0014215	NP_001007619.1	XP_038438358.1
OG0014216	NP_742044.1	XP_038438413.1
OG0014217	XP_063126285.1, NP_001414243.1	XP_038438438.1
OG0014218	NP_001102312.1, XP_006248255.1	XP_038438463.1
OG0014219	NP_001032172.1	XP_038438485.1
OG0014220	XP_038944406.1, NP_001012144.1	XP_038438596.1
OG0014221	NP_001100566.1, XP_063126631.1	XP_038438611.1
OG0014222	NP_001073407.1, XP_008766856.1	XP_038438650.1
OG0014223	NP_001414616.1	XP_038438674.1
OG0014224	NP_001033070.1	XP_038438679.1
OG0014225	NP_001165561.1	XP_038438680.1
OG0014226	NP_001116824.1	XP_038438723.1
OG0014227	XP_006248403.1, NP_998795.2	XP_038438737.1
OG0014228	XP_006248404.1, NP_001178856.1	XP_038438741.1
OG0014229	NP_001020186.1, XP_038944409.1	XP_038438749.1
OG0014230	NP_001296733.1	XP_038438772.1
OG0014231	XP_008766987.1	XP_038438795.1
OG0014232	NP_001099349.1	XP_038438854.1
OG0014233	NP_001182487.1	XP_038438886.1
OG0014234	XP_038944051.1, NP_001011898.1	XP_038438919.1
OG0014235	NP_001099344.2, XP_038944047.1	XP_038438975.1
OG0014236	XP_008766993.1, NP_001414173.1	XP_038438985.1
OG0014237	XP_017453658.1, NP_001414783.1	XP_038438994.1
OG0014238	XP_038944252.1, NP_001358767.2, NP_001358766.2	XP_038439008.1
OG0014239	NP_001100557.1	XP_038439062.1
OG0014240	XP_344028.5	XP_038439159.1
OG0014241	XP_038944038.1, NP_001013439.1	XP_038439161.1
OG0014242	XP_038944543.1, NP_001102839.2	XP_038439165.1
OG0014243	NP_001376155.1	XP_038439206.1
OG0014244	NP_001100553.1, XP_038944224.1	XP_038439211.1
OG0014245	NP_001101873.1, XP_063122019.1	XP_038439269.1
OG0014246	NP_058859.2, XP_063141398.1	XP_038439287.1
OG0014247	NP_001019456.1	XP_038439312.1
OG0014248	NP_569112.1	XP_038439317.1
OG0014249	NP_001034122.1, XP_006232315.1	XP_038439347.1
OG0014250	NP_001401969.1	XP_038439387.1
OG0014251	NP_001099337.1, XP_063126397.1	XP_038439430.1
OG0014252	NP_001100551.2, XP_063126544.1	XP_038439449.1
OG0014253	XP_063126399.1, NP_001011896.1	XP_038439451.1
OG0014254	NP_001026809.1	XP_038439459.1
OG0014255	NP_058833.1, XP_006248625.1	XP_038439486.1
OG0014256	XP_221310.4	XP_038439504.1
OG0014257	NP_001094275.1	XP_038439546.1
OG0014258	NP_001020798.1	XP_038439620.1
OG0014259	NP_001102526.2, XP_006248585.3	XP_038439636.1
OG0014260	XP_038944033.1, NP_001178587.2	XP_038439651.1
OG0014261	NP_001014793.1	XP_038439694.1
OG0014262	NP_001025093.2, XP_008759325.1	XP_038439725.1
OG0014263	XP_006232300.3	XP_038439779.1
OG0014264	NP_001380705.1	XP_038439784.1
OG0014265	NP_114448.1	XP_038439798.1
OG0014266	NP_445909.2	XP_038439807.1
OG0014267	NP_001099892.1, XP_063137616.1	XP_038439816.1
OG0014268	XP_038957711.1, NP_037011.2	XP_038439824.1
OG0014269	NP_001120996.1	XP_038439837.1
OG0014270	XP_038959529.1	XP_038439847.1
OG0014271	XP_038947960.1, NP_112269.2	XP_038439880.1
OG0014272	NP_963855.2	XP_038439892.1
OG0014273	XP_006253862.1, NP_001099598.1	XP_038440027.1
OG0014274	NP_001100818.1, XP_006253876.1	XP_038440028.1
OG0014275	NP_001099577.1, XP_006253849.1	XP_038440054.1
OG0014276	NP_001100816.1, XP_225253.5	XP_038440065.1
OG0014277	NP_001099575.1	XP_038440095.1
OG0014278	XP_063132899.1, NP_001129048.1	XP_038440099.1
OG0014279	XP_006253848.1, NP_001011922.1	XP_038440100.1
OG0014280	XP_017456196.1, NP_001414176.1	XP_038440135.1
OG0014281	NP_001030119.1, XP_063132761.1	XP_038440210.1
OG0014282	NP_001099581.1	XP_038440211.1
OG0014283	NP_001387778.1	XP_038440214.1
OG0014284	NP_001292206.1	XP_038440215.1
OG0014285	XP_008769864.2, NP_001178621.1	XP_038440233.1
OG0014286	NP_001094044.1	XP_038440367.1, XP_038440366.1
OG0014287	NP_001128446.1, XP_038951445.1	XP_038440382.1
OG0014288	XP_221512.6	XP_038440441.1
OG0014289	NP_001166940.1	XP_038440442.1
OG0014290	NP_001099354.1	XP_038440443.1
OG0014291	XP_063140953.1, XP_038962363.1	XP_038440444.1
OG0014292	XP_008760218.2	XP_038440450.1
OG0014293	NP_001101202.1, XP_038960749.1	XP_038440486.1
OG0014294	NP_835193.1, XP_006234337.1	XP_038440582.1
OG0014295	NP_036921.2	XP_038440590.1
OG0014296	NP_620205.1, XP_038960153.1	XP_038440593.1
OG0014297	XP_008760110.1, NP_001099954.1	XP_038440603.1
OG0014298	NP_001414152.1, XP_063139687.1	XP_038440605.1
OG0014299	XP_038961676.1, NP_113811.2	XP_038440614.1
OG0014300	NP_001375437.1, XP_038961706.1	XP_038440645.1
OG0014301	NP_973718.2, XP_017447177.1	XP_038440650.1
OG0014302	XP_008760144.1, NP_062235.1	XP_038440656.1
OG0014303	NP_110454.2	XP_038440680.1
OG0014304	XP_038961328.2, NP_001102053.1	XP_038440681.1
OG0014305	NP_476539.1	XP_038440683.1
OG0014306	XP_038960775.1, NP_001128022.2	XP_038440710.1
OG0014307	NP_001380706.1	XP_038440717.1
OG0014308	NP_001007721.1	XP_038440735.1
OG0014309	NP_001381947.1	XP_038440736.1
OG0014310	NP_001011954.1	XP_038440758.1
OG0014311	NP_001414334.1, XP_063140365.1	XP_038440805.1
OG0014312	XP_063139981.1, NP_001386495.1	XP_038440813.1
OG0014313	NP_112280.1, XP_063140694.1	XP_038440834.1
OG0014314	NP_445802.2	XP_038440868.1
OG0014315	XP_038960787.1, NP_001019951.1	XP_038440895.1
OG0014316	NP_001101206.1, XP_017447189.1	XP_038440916.1
OG0014317	XP_056841364.1	XP_038440951.1
OG0014318	NP_001102670.1	XP_038440963.1
OG0014319	XP_063139714.1, NP_001101209.2	XP_038440977.1
OG0014320	XP_575160.2	XP_038440990.1
OG0014321	XP_063124192.1	XP_038441024.1, XP_038441023.1
OG0014322	NP_001178931.1, XP_063123695.1	XP_038441040.1
OG0014323	XP_063123126.1	XP_038441067.1
OG0014324	XP_038939216.2	XP_038441070.1
OG0014325	NP_446438.1, XP_038938878.1	XP_038441125.1
OG0014326	NP_001101709.1, XP_063123420.1	XP_038441158.1
OG0014327	NP_973719.1	XP_038441159.1
OG0014328	NP_001106841.1, XP_006245003.1	XP_038441193.1
OG0014329	NP_001004251.1	XP_038441210.1
OG0014330	XP_063123733.1, NP_068522.1	XP_038441319.1
OG0014331	NP_001100385.1, XP_006245033.2	XP_038441335.1
OG0014332	NP_001102267.2, XP_038939786.1	XP_038441350.1
OG0014333	XP_017451956.1, NP_955433.1	XP_038441413.1
OG0014334	NP_112279.1	XP_038441484.1
OG0014335	XP_008765386.1	XP_038441501.1
OG0014336	XP_006245133.1, NP_001414206.1	XP_038441513.1
OG0014337	XP_017451780.1, NP_037198.1	XP_038441522.1
OG0014338	NP_001100386.2, XP_063123024.1	XP_038441580.1
OG0014339	NP_001414620.1	XP_038441605.1
OG0014340	NP_112276.2	XP_038441606.1
OG0014341	NP_001128222.1	XP_038441644.1
OG0014342	XP_063123456.1, NP_001121551.1	XP_038441649.1
OG0014343	NP_001009357.1	XP_038441652.1
OG0014344	NP_001101696.1	XP_038441694.1
OG0014345	XP_038940573.1	XP_038441700.1
OG0014346	NP_445836.1	XP_038441701.1
OG0014347	NP_542149.1, XP_038938899.1	XP_038441720.1
OG0014348	NP_001386044.1	XP_038441747.1
OG0014349	XP_017452317.1	XP_038441786.1
OG0014350	NP_001004252.1	XP_038441797.1
OG0014351	NP_073160.2, XP_008765417.1	XP_038441805.1
OG0014352	XP_063123066.1, NP_001380913.1	XP_038441806.1
OG0014353	NP_001026820.1	XP_038441810.1
OG0014354	NP_001121152.1, XP_006253457.2	XP_038441813.1
OG0014355	XP_038950082.1, NP_446353.3	XP_038441816.1
OG0014356	NP_001406635.1	XP_038441835.1
OG0014357	NP_001388206.1	XP_038441844.1
OG0014358	NP_001119565.1	XP_038441855.1
OG0014359	NP_001099442.1	XP_038441857.1
OG0014360	NP_001100644.1	XP_038441940.1
OG0014361	NP_001017490.1	XP_038441942.1
OG0014362	XP_008767716.1, NP_062238.1	XP_038442014.1
OG0014363	NP_001102962.1	XP_038442025.1
OG0014364	NP_001040549.2	XP_038442044.1
OG0014365	NP_001388372.1	XP_038442052.1
OG0014366	XP_038946210.1, NP_446399.1	XP_038442104.1
OG0014367	NP_001121072.1	XP_038442136.1
OG0014368	NP_062214.1	XP_038442166.1
OG0014369	NP_001408249.1, XP_577285.1	XP_038442184.1
OG0014370	NP_001102544.1	XP_038442188.1
OG0014371	XP_063128653.1	XP_038442209.1
OG0014372	XP_063128193.1, NP_001011907.1	XP_038442219.1
OG0014373	NP_001102547.1, XP_063128615.1	XP_038442225.1
OG0014374	NP_446286.1	XP_038442303.1
OG0014375	NP_001020053.2	XP_038442308.1
OG0014376	NP_001385658.1	XP_038442319.1
OG0014377	NP_001100645.1	XP_038442356.1
OG0014378	NP_001071142.1	XP_038442365.1
OG0014379	NP_653360.2, XP_063127116.1	XP_038442393.1
OG0014380	NP_001119846.1, XP_038955876.1	XP_038442444.1
OG0014381	NP_001388056.1	XP_038442453.1
OG0014382	NP_001107257.1	XP_038442508.1
OG0014383	XP_006257739.1, NP_690058.1	XP_038442542.1
OG0014384	NP_001387911.1	XP_038442554.1, XP_038443950.1
OG0014385	XP_063135829.1, NP_001178844.1	XP_038442577.1
OG0014386	NP_037080.2, XP_038955428.1	XP_038442590.1
OG0014387	NP_001132964.1, XP_038948374.1	XP_038442630.1
OG0014388	NP_640353.2, XP_006249051.1	XP_038442636.1
OG0014389	XP_006249063.1, NP_001099385.2	XP_038442642.1
OG0014392	XP_038955763.1, NP_001101724.1	XP_038442760.1
OG0014393	XP_006256911.1	XP_038442771.1
OG0014394	XP_038955871.1, NP_001102486.1	XP_038442803.1
OG0014395	NP_066125.2	XP_038442807.1
OG0014396	NP_001382482.1, XP_038955590.1	XP_038442826.1
OG0014397	XP_038956397.1, NP_001414427.1	XP_038442834.1
OG0014398	NP_001408462.1, XP_017457779.1	XP_038442892.1
OG0014399	XP_038956496.1	XP_038442917.1
OG0014400	NP_001121040.1, XP_038955896.1	XP_038442933.1
OG0014401	XP_038955770.1, NP_001276707.1	XP_038442941.1
OG0014402	NP_001030179.1, XP_063136010.1	XP_038442983.1
OG0014403	NP_001007668.1	XP_038443725.1, XP_038443012.1
OG0014404	NP_001406685.1	XP_038443013.1
OG0014405	XP_006257078.1, NP_775174.2	XP_038443032.1
