Orthogroup	Rattus_norvegicus	Myotis_lucifugus
OG0016422	NP_072108.1	XP_006095822.2
OG0016423	NP_001100703.1	XP_006104943.1
OG0016425	NP_001121018.1	XP_014323234.2
OG0016426	XP_008766130.1, XP_063126197.1	XP_023619996.1, XP_023619995.1
OG0016430	XP_006257221.1, NP_001100407.1	XP_006083028.1
OG0016432	XP_006255878.1, NP_001103964.1	XP_006106578.1
OG0016433	NP_001258066.1	XP_006094250.1
OG0016434	NP_001099305.1	XP_006100896.2
OG0016435	NP_001005531.1	XP_023602058.1
OG0016442	NP_001099806.1, XP_063143035.1	XP_023604877.1
OG0016453	NP_446132.1, XP_006252882.1	XP_006107111.3
OG0016454	NP_112378.2, XP_063126025.1	XP_006101973.1
OG0016456	NP_001182605.1, XP_008761780.1	XP_023606666.1
OG0016459	NP_958427.1	XP_006100237.1
OG0016460	NP_058972.2	XP_006088483.1
OG0016462	NP_113731.2	XP_006099055.1
OG0016463	NP_001008899.2	XP_006095883.1
OG0016465	NP_542946.1	XP_006100027.1
OG0016466	NP_001009180.1	XP_023619566.1
OG0016467	NP_037311.1	XP_023612614.1
OG0016468	NP_579817.1	XP_023602580.1
OG0016469	NP_058749.1	XP_006100333.3
OG0016470	NP_579831.2	XP_006093970.2
OG0016471	NP_001032884.1	XP_006101408.1
OG0016472	NP_001020441.3	XP_006095470.2
OG0016473	XP_002729459.1	XP_014307241.1, XP_006084305.1
OG0016475	NP_001008386.1	XP_006087212.1
OG0016478	NP_001101395.1	XP_006101292.1
OG0016479	NP_059049.1	XP_006097423.1
OG0016481	NP_064484.1	XP_014312237.1
OG0016482	XP_038959060.2, NP_058825.1	XP_023600561.1
OG0016483	NP_076442.2	XP_006109880.1
OG0016486	NP_001388013.1	XP_023614528.1
OG0016490	NP_001000584.1	XP_023608433.1
OG0016491	NP_001000848.1	XP_014316296.1
OG0016492	NP_001000954.1	XP_006092088.1
OG0016493	NP_001001043.1	XP_014313927.1
OG0016495	NP_001000952.1	XP_006094599.1
OG0016500	NP_001000574.1	XP_006091996.1, XP_014306319.1
OG0016502	NP_001162603.1	XP_006107745.1
OG0016506	NP_579824.2	XP_023616363.1
OG0016507	NP_001385583.1	XP_006097460.1
OG0016508	NP_001178764.1	XP_006087211.1
OG0016509	NP_001101099.2	XP_006089248.1
OG0016510	NP_001401899.1	XP_006089263.1
OG0016512	NP_001014051.1	XP_023620348.1
OG0016513	NP_001007739.1	XP_006101118.1
OG0016514	NP_001030026.1	XP_006094196.1
OG0016515	XP_038956593.1	XP_023604846.1, XP_023600434.1
OG0016516	XP_038956720.1, NP_001389723.1	XP_023600477.1
OG0016517	NP_001128016.1	XP_006109405.1
OG0016518	XP_002728727.3	XP_014305776.1
OG0016523	NP_001102889.1	XP_006106196.1
OG0016525	NP_036914.1	XP_006102703.1
OG0016528	XP_063128633.1, NP_071291.1	XP_023618093.1
OG0016529	NP_446178.2	XP_006096045.1
OG0016530	XP_578500.2	XP_023614089.1
OG0016532	NP_001099597.1, XP_063132325.1	XP_006102057.1
OG0016533	NP_001404501.1	XP_014319907.2
OG0016534	NP_001387769.1	XP_014309319.1
OG0016535	NP_001129054.1	XP_006086538.1
OG0016536	XP_063133126.1	XP_023607819.1
OG0016540	NP_001106799.1	XP_014308197.1
OG0016542	NP_062135.2	XP_006094091.1
OG0016543	NP_001102160.1	XP_006094127.3
OG0016545	NP_001019468.1	XP_006081610.1
OG0016548	NP_036900.2	XP_006106133.1
OG0016549	XP_063133762.1	XP_023611902.1
OG0016550	NP_001014278.2	XP_006081348.1
OG0016551	XP_038956931.1	XP_014304144.1
OG0016554	NP_001382556.1	XP_006093338.1
OG0016558	NP_001099533.2	XP_014321010.1
OG0016559	NP_058815.1	XP_023604923.1
OG0016561	NP_001178761.1	XP_023602025.1
OG0016563	NP_001102763.1	XP_023613684.1
OG0016565	NP_542952.1	XP_006109682.1
OG0016566	NP_001243458.1	XP_006101835.1
OG0016568	NP_058916.1	XP_006093542.1
OG0016569	NP_001385927.1	XP_006102841.3
OG0016571	XP_006238505.1	XP_023610415.1
OG0016572	NP_001402910.1, XP_038965040.1	XP_014305166.1
OG0016576	XP_006239566.1, NP_076468.2	XP_023600020.1
OG0016577	NP_001076782.1	XP_023603876.1
OG0016578	NP_001387990.1, XP_006255790.1	XP_023616874.1
OG0016580	NP_001402035.1	XP_006087116.1
OG0016582	NP_001102368.1	XP_006099519.1
OG0016583	NP_001107251.1	XP_023616873.1
OG0016584	NP_058697.1	XP_014315023.1
OG0016585	XP_063127654.1, NP_001381299.1	XP_014310832.2
OG0016586	XP_038945585.2, NP_976083.1	XP_023609177.1
OG0016587	NP_001094031.1	XP_006088343.3
OG0016588	NP_446240.2	XP_023609236.1
OG0016589	NP_001406464.1	XP_006081568.1
OG0016590	NP_001258165.1	XP_023614526.1
OG0016591	NP_663776.2	XP_006081107.1
OG0016596	NP_598226.2	XP_006105369.1
OG0016598	NP_001094252.1	XP_006090464.2
OG0016600	XP_038943019.1	XP_014321775.2
OG0016601	NP_001099241.1	XP_023620205.1
OG0016608	NP_001002851.1	XP_006089997.2
OG0016609	NP_001388369.1, XP_038946402.1	XP_006089007.2
OG0016610	NP_001385797.1	XP_006103261.2, XP_006086095.2
OG0016612	NP_001093986.1	XP_006106263.1
OG0016614	XP_038940738.1	XP_023610042.1
OG0016615	NP_001178765.1	XP_023610028.1
OG0016616	NP_001103040.1	XP_023610036.1
OG0016618	NP_001100202.1	XP_006085881.1
OG0016621	NP_001014099.1	XP_006085874.2
OG0016622	NP_612537.1	XP_006097041.1
OG0016623	NP_001128203.1	XP_014313330.1
OG0016624	NP_001012488.2	XP_014309703.1
OG0016625	XP_008762963.1, NP_659565.2	XP_006106035.1
OG0016631	NP_001000397.1	XP_006088152.2
OG0016633	NP_001008820.1	XP_006095002.1
OG0016634	NP_001408240.1	XP_006095009.1
OG0016635	NP_001020212.1	XP_006107710.1
OG0016636	NP_001100544.1, XP_038942154.1	XP_023605191.1
OG0016643	NP_001385535.1	XP_006106827.1
OG0016645	NP_001102305.1	XP_023612691.1
OG0016647	XP_006247528.1	XP_023612740.1
OG0016648	NP_001093967.1	XP_006098987.1
OG0016650	NP_001032437.1	XP_006101996.1
OG0016651	NP_001005898.3	XP_006095554.1
OG0016652	NP_001100495.1	XP_014317006.2
OG0016653	NP_116007.1	XP_006109276.1
OG0016657	NP_001121609.1	XP_023605096.1
OG0016661	NP_001386512.1	XP_006102137.1
OG0016662	XP_063126243.1, XP_063126244.1	XP_023600498.1, XP_023600499.1
OG0016664	NP_072136.1	XP_006093640.1
OG0016665	NP_001386646.1	XP_023613002.1
OG0016666	XP_063120491.1	XP_006095550.1
OG0016667	XP_002729829.5	XP_023618551.1
OG0016670	NP_001123969.1	XP_006108949.1
OG0016671	NP_001129291.1	XP_006102461.1
OG0016672	NP_001037769.2	XP_023605609.1
OG0016673	NP_001102834.1	XP_014308640.1
OG0016675	XP_063123656.1	XP_023599911.1
OG0016678	XP_006231322.1, NP_001099819.1	XP_006104084.2
OG0016680	XP_006246432.1	XP_023619565.1
OG0016681	NP_001278337.1, XP_038951543.1	XP_023607765.1
OG0016682	NP_001101054.1	XP_006104078.1
OG0016683	NP_001389697.1	XP_006098181.1
OG0016684	XP_038966915.1	XP_023618237.1
OG0016685	XP_006238100.1, NP_001020447.1	XP_006096560.1
OG0016686	NP_620264.1	XP_023616151.1
OG0016689	NP_001128474.1	XP_023620549.1
OG0016691	NP_001003965.1	XP_023604359.1
OG0016692	XP_017457211.1, NP_001001934.1	XP_006104673.1
OG0016693	NP_001001969.1	XP_023601621.1
OG0016695	NP_001178647.1	XP_014306026.1
OG0016696	NP_001032623.2	XP_006093281.1
OG0016698	NP_001012075.1	XP_006089231.1
OG0016707	NP_001178606.1	XP_023601252.1
OG0016708	NP_001386480.1	XP_006094011.1
OG0016709	NP_071791.1	XP_023606490.1
OG0016710	NP_001178703.1	XP_006109737.1
OG0016711	NP_001406553.1	XP_006085063.1
OG0016712	NP_001388019.1	XP_006085488.1
OG0016713	NP_001157736.1	XP_023619584.1
OG0016714	NP_620193.1	XP_023618534.1
OG0016715	NP_001000841.1	XP_023608604.1
OG0016717	XP_038966721.1, NP_001258328.1	XP_006087364.1
OG0016718	XP_017448474.1	XP_023606829.1
OG0016720	NP_073199.1	XP_006094800.1
OG0016722	NP_001258382.1	XP_006101061.1
OG0016723	NP_001102685.1	XP_006102623.1
OG0016724	NP_001258203.1	XP_023600288.1
OG0016726	NP_446105.1	XP_023619702.1
OG0016731	NP_001123352.1	XP_006094401.1
OG0016735	XP_063138811.1	XP_023612892.1
OG0016736	NP_001103525.2	XP_006097976.1
OG0016740	NP_001099795.1	XP_014322456.1
OG0016741	NP_001381833.1	XP_006104415.1
OG0016742	NP_001402759.1	XP_023601418.1
OG0016743	NP_001000248.1	XP_006091890.1
OG0016744	NP_570830.1	XP_023617581.1
OG0016745	NP_570109.1	XP_006098142.1
OG0016746	NP_001008375.1	XP_006081742.1
OG0016747	XP_008761223.1	XP_023602987.1
OG0016748	NP_001104233.2	XP_023613632.1
OG0016750	NP_476560.1	XP_023616641.1
OG0016752	NP_001162141.1	XP_023599045.1
OG0016753	NP_570107.1	XP_006101870.1
OG0016754	XP_038950413.1, NP_001258270.1	XP_006106574.1
OG0016757	NP_075587.1	XP_006109933.1
OG0016759	NP_001128710.1	XP_023603044.1
OG0016761	NP_835280.1	XP_006107970.1
OG0016763	NP_001008864.1	XP_006107758.1
OG0016764	NP_620813.2	XP_006110121.1
OG0016765	XP_038937778.1	XP_023604722.1
OG0016769	NP_001385548.1	XP_006101192.1
OG0016771	NP_001102620.1	XP_023603180.1
OG0016772	XP_006229804.1	XP_023611691.1
OG0016773	NP_036748.1	XP_006091116.1
OG0016776	NP_001178047.1	XP_006083593.1
OG0016777	NP_001103382.1	XP_006083579.1
OG0016778	XP_006252447.1, NP_001099523.1	XP_014319684.1
OG0016779	NP_001386444.1	XP_023607500.1
OG0016781	NP_476441.2	XP_014322904.2
OG0016782	XP_008769592.1	XP_023603856.1
OG0016783	XP_063130063.1	XP_023604890.1
OG0016785	NP_937763.2	XP_006099835.2
OG0016786	NP_001013270.1	XP_006083773.2
OG0016790	XP_006235187.1, NP_001099990.1	XP_023601278.1, XP_023601279.1
OG0016793	NP_062092.2	XP_006104255.1
OG0016794	XP_063141387.1	XP_006088049.2
OG0016795	NP_001386248.1	XP_006109837.1
OG0016798	NP_001012091.1	XP_023610256.1
OG0016800	NP_001100004.2	XP_006089523.1
OG0016801	NP_001389212.1	XP_006085231.1
OG0016802	NP_001102680.1	XP_014316927.1
OG0016803	XP_038962663.1	XP_006095514.1
OG0016806	NP_001386672.1	XP_023610148.1
OG0016807	XP_063141296.1	XP_006104300.1
OG0016810	NP_446160.1	XP_006082747.1
OG0016811	NP_001381640.1	XP_006092172.1
OG0016814	NP_001102275.1	XP_023614912.1
OG0016816	NP_620605.1	XP_023602640.1
OG0016817	NP_113775.2	XP_006106261.2
OG0016819	NP_001099397.1	XP_006108356.1
OG0016821	NP_001385849.1	XP_006096621.1
OG0016824	XP_063129790.1	XP_023618743.1
OG0016829	NP_001402633.1	XP_014320527.2
OG0016830	NP_001102903.1	XP_006099570.1
OG0016832	NP_001099184.1	XP_006091638.1
OG0016833	NP_001008803.1	XP_006095882.1
OG0016834	NP_001008828.2	XP_023615438.1
OG0016836	XP_038964772.1	XP_014307153.1
OG0016837	NP_001102824.1	XP_006084398.1
OG0016838	XP_017448547.1	XP_014307179.1
OG0016839	NP_001386577.1	XP_023605582.1
OG0016840	NP_001101577.2	XP_023608035.1
OG0016842	XP_235695.3	XP_006095841.1
OG0016843	NP_001077402.2	XP_006090745.2
OG0016844	NP_001178885.1	XP_006096003.1
OG0016845	NP_001124504.2	XP_006110182.1
OG0016846	NP_001003820.1	XP_006088249.1
OG0016848	NP_001099778.1	XP_006104048.1
OG0016850	NP_001388710.1	XP_023610596.1
OG0016852	NP_445787.1	XP_014301833.1
OG0016854	NP_001102410.1	XP_006110078.1
OG0016855	NP_001102984.1	XP_006102202.1
OG0016856	NP_064487.3	XP_006085348.1
OG0016857	NP_001073167.1	XP_006110148.1
OG0016860	NP_001012124.1	XP_006087953.2
OG0016862	NP_001292192.1	XP_006093174.1
OG0016866	NP_001003964.2, XP_063135225.1	XP_006099972.1
OG0016867	XP_003751059.1	XP_014304492.1
OG0016868	NP_001100580.1	XP_006104246.1
OG0016869	NP_001102708.1	XP_006084684.1
OG0016870	NP_001385799.1	XP_006110140.1
OG0016872	XP_063138819.1	XP_006101435.1
OG0016873	XP_006236649.1, NP_001037758.1	XP_006084703.2
OG0016874	XP_038948581.1	XP_006084591.1
OG0016875	NP_891997.1	XP_006103588.1
OG0016876	NP_001034091.1	XP_023606264.1
OG0016877	NP_001094121.1	XP_006092915.1
OG0016878	XP_008766854.1, NP_001099359.1	XP_023604867.1
OG0016880	NP_001014147.1	XP_023613118.1
OG0016881	NP_001385536.1	XP_023613076.1
OG0016882	XP_006248534.1	XP_023613063.1
OG0016884	XP_002727958.1	XP_006084835.1
OG0016885	NP_001386781.1	XP_023619672.1
OG0016886	NP_001401917.1	XP_006084896.1
OG0016887	NP_599165.1	XP_014308697.1
OG0016888	NP_445798.1	XP_006099163.1
OG0016889	NP_036711.1	XP_014303289.1
OG0016890	NP_001025084.1	XP_023602523.1
OG0016892	NP_445751.2	XP_006107997.1
OG0016893	NP_074049.2	XP_014308619.1
OG0016894	NP_001386291.1	XP_006083237.1
OG0016895	NP_001414331.1	XP_023599236.1
OG0016896	NP_653354.2	XP_006082828.1
OG0016899	XP_003750755.3	XP_023615089.1
OG0016901	XP_063128017.1, NP_001389526.1	XP_006094948.1
OG0016903	NP_001158198.1	XP_023616465.1
OG0016904	NP_062152.1	XP_006109892.1
OG0016905	NP_001013268.1	XP_023615769.1
OG0016906	NP_001102841.1	XP_006082970.1
OG0016907	NP_001019960.1	XP_006082918.1
OG0016908	NP_058948.1	XP_006082872.1
OG0016910	NP_446283.1	XP_006082400.1
OG0016911	NP_001094473.1	XP_006082399.1
OG0016914	NP_001388058.1	XP_023607119.1
OG0016915	XP_063136121.1, NP_001101719.1	XP_006097236.2
OG0016916	NP_001102483.1	XP_006097253.1
OG0016917	NP_001101721.1	XP_006096219.1
OG0016918	XP_008771524.1	XP_023620848.1
OG0016919	XP_017457456.1, NP_001100413.1	XP_006082959.1
OG0016920	NP_598299.2	XP_006082886.1
OG0016921	XP_038955325.1, NP_446135.2	XP_006084747.1
OG0016922	NP_001178843.1	XP_006082350.1
OG0016923	XP_038956384.1	XP_023614549.1
OG0016924	NP_001389209.1	XP_023613212.1
OG0016925	NP_001398746.1	XP_023612174.1
OG0016926	NP_001102291.1	XP_006087756.1
OG0016933	XP_038962599.1	XP_023610259.1
OG0016936	NP_058752.1	XP_006082561.1
OG0016937	XP_006229428.1, XP_038959166.1	XP_006109999.1
OG0016940	NP_001011956.1	XP_006093146.1
OG0016942	NP_783192.1	XP_006084534.1
OG0016943	XP_063126376.1, NP_036927.2	XP_023606310.1
OG0016945	NP_001103118.1	XP_014323432.1
OG0016947	NP_001000544.1	XP_006094610.1
OG0016948	NP_001388435.1	XP_006094586.1
OG0016949	NP_663705.1	XP_014301427.1
OG0016950	NP_001388197.1	XP_014310984.1
OG0016951	XP_038943809.1, NP_001019462.1	XP_023601419.1
OG0016952	NP_001013938.1	XP_006083294.1
OG0016954	XP_063126961.1	XP_023601373.1
OG0016956	XP_038967286.1	XP_023604047.1
OG0016961	XP_006255311.1, NP_001100631.1	XP_006100387.1
OG0016963	XP_063143250.1, NP_036967.1	XP_014302646.1
OG0016965	NP_001100640.1	XP_014301896.1
OG0016979	NP_476470.1	XP_023602034.1
OG0016982	XP_038949907.1, NP_001386796.1	XP_014319703.1
OG0016983	NP_001171641.1	XP_006102427.1
OG0016986	NP_001009651.1	XP_006096233.1
OG0016988	NP_001032445.1, XP_063140567.1	XP_006089445.1
OG0016990	NP_001013206.1	XP_006086238.1
OG0016992	NP_001001274.1	XP_006094693.1
OG0016994	NP_001000033.1	XP_006105201.1
OG0016995	NP_001396073.1	XP_006094660.1
OG0016996	NP_001000304.1	XP_006092116.1
OG0016998	NP_001000146.1	XP_014316171.1
OG0017000	NP_112403.2	XP_006103075.1
OG0017001	XP_017445496.1	XP_023604876.1
OG0017002	NP_001388604.1	XP_023616338.1
OG0017004	NP_001099609.1	XP_006087248.1
OG0017008	NP_001075878.1, XP_008769763.3	XP_014303084.1
OG0017026	NP_001157760.1	XP_023607804.1
OG0017027	NP_446395.1	XP_006086503.1
OG0017030	NP_001386004.1	XP_014315781.1
OG0017031	NP_001388167.1	XP_023602988.1
OG0017033	XP_006229424.1	XP_014304145.1
OG0017036	NP_758833.2	XP_006103305.1
OG0017038	XP_008765907.1, NP_001019935.1	XP_014311663.1
OG0017042	NP_001257318.1	XP_023599017.1
OG0017043	NP_001014231.1	XP_023613662.1
OG0017044	NP_001387968.1	XP_023613691.1
OG0017055	NP_001008889.2	XP_006094933.1
OG0017056	XP_063130897.1, XP_063131024.1, NP_001395540.1	XP_023604901.1
OG0017057	NP_001032174.1	XP_006087019.1
OG0017065	NP_001102308.2	XP_006109896.1
OG0017069	NP_076441.1	XP_006095580.1
OG0017071	NP_067607.1	XP_023618580.1
OG0017078	NP_937843.1, XP_063140368.1	XP_023602403.1
OG0017082	NP_001385771.1	XP_006110138.1
OG0017085	NP_001032619.1	XP_023613484.1
OG0017087	NP_001009972.1	XP_023602269.1
OG0017092	NP_001008554.1	XP_023600620.1
OG0017098	NP_001008561.1	XP_014310246.1
OG0017103	NP_001032621.1	XP_023601982.1
OG0017107	NP_001100184.1, XP_008762800.1	XP_006091802.1
OG0017108	NP_001099977.1	XP_014304011.1
OG0017117	NP_062178.1	XP_023608546.1
OG0017119	NP_640352.1, XP_006243983.1	XP_023603303.1
OG0017121	NP_001178903.1	XP_023599504.1
OG0017122	NP_852033.1	XP_006090910.1, XP_023611444.1
OG0017123	NP_937767.1	XP_023603099.1
OG0017125	XP_006241089.2	XP_023620447.1
OG0017127	NP_001000181.1, NP_001001030.1, NP_001000949.1	XP_006094628.1
OG0017128	NP_570093.2	XP_023611690.1
OG0017132	XP_063138966.1	XP_014317725.2
OG0017134	NP_620785.1	XP_006098017.1
OG0017136	NP_077809.2	XP_006096488.2
OG0017138	XP_006235431.1	XP_006089636.1
OG0017139	XP_003749678.1	XP_006091500.1
OG0017140	NP_001395767.1, XP_063139034.1	XP_023612028.1
OG0017141	NP_001386931.1	XP_023610251.1
OG0017146	XP_038956441.1	XP_023602798.1
OG0017151	XP_063120144.1, NP_001008825.1	XP_014317244.1
OG0017163	NP_001178537.1	XP_006094159.1
OG0017164	NP_058966.2	XP_014321205.1, XP_014321212.2
OG0017165	XP_008768297.1, XP_008768298.1	XP_023606072.1
OG0017167	XP_001064866.2	XP_014316142.1
OG0017168	NP_071971.1	XP_006081564.1
OG0017169	NP_001102314.1	XP_023606255.1
OG0017171	NP_001156402.1	XP_006105909.1
OG0017173	NP_001388046.1	XP_014320758.1
OG0017174	NP_001387865.1	XP_014310457.1
OG0017176	NP_446424.1	XP_006096213.1
OG0017179	XP_038956233.1	XP_006097296.1
OG0017180	NP_001388081.1	XP_023619439.1
OG0017183	NP_598301.2	XP_023602620.1
OG0017184	NP_001009532.1	XP_006084532.1
OG0017185	NP_445959.1	XP_023620203.1
OG0017187	NP_001000389.1	XP_006105692.1
OG0017189	XP_003750325.2	XP_006105970.1
OG0017192	NP_001102438.1	XP_006104261.1
OG0017193	NP_001165548.1	XP_006104120.1
OG0017194	NP_476531.1, XP_063119183.1	XP_023599076.1
OG0017197	NP_001403334.1	XP_014316614.1
OG0017199	NP_001102656.1	XP_023615022.1
OG0017200	XP_038949840.1	XP_023603837.1
OG0017202	XP_038944683.1	XP_023614618.1, XP_006098443.1
OG0017204	XP_038936469.1	XP_023603667.1
OG0017205	NP_001386696.1, XP_063139056.1	XP_006091196.1
OG0017209	XP_008768781.1, NP_001000834.1	XP_014310258.1
OG0017213	NP_599156.2	XP_023619679.1
OG0017216	XP_006241916.1, NP_001178840.1	XP_014304771.1
OG0017217	XP_063136094.1, NP_001395789.1, NP_001395790.1, NP_001395788.1	XP_023619450.1
OG0017233	NP_001102585.1, XP_063132750.1	XP_023618221.1
OG0017238	NP_446296.2	XP_014302847.1
OG0017240	NP_001388020.1	XP_023602749.1
OG0017242	NP_659555.1	XP_006106027.1
OG0017243	NP_001182528.1, XP_063127187.1	XP_006108456.1
OG0017250	NP_001395853.1	XP_006089753.1
OG0017251	NP_001000817.1	XP_023603375.1
OG0017262	NP_001385979.1	XP_006090349.1
OG0017268	NP_001102761.1	XP_006106424.1
OG0017275	NP_058753.2	XP_006096420.1
OG0017276	XP_038942976.2	XP_023611076.1
OG0017282	NP_001013078.1	XP_023606580.1
OG0017293	NP_001123982.1	XP_006098616.1
OG0017295	NP_001388360.1, XP_006251601.1	XP_023601769.1
OG0017301	NP_001386340.1	XP_014321458.1, XP_006109541.1
OG0017304	XP_038935173.1, NP_001014108.2	XP_006107223.1
OG0017306	XP_006250821.1, NP_001101826.2	XP_006094445.1
OG0017310	XP_017446782.1	XP_023608453.1
OG0017313	XP_063141384.1	XP_014321742.1, XP_023620169.1
OG0017326	XP_038949681.1, NP_001395930.1	XP_014322394.1, XP_023620779.1
OG0017331	XP_063141491.1, NP_001099757.1	XP_014316173.1
OG0017332	NP_001071146.1	XP_006094694.1
OG0017334	XP_038953741.1	XP_006094673.3
OG0017335	NP_001333363.1, XP_038950768.1	XP_023599254.1
OG0017340	NP_001162121.1	XP_006109904.3
OG0017341	NP_001004071.1	XP_014301790.1
OG0017349	NP_001387861.1	XP_006101278.1
OG0017350	XP_038953385.1, NP_620611.2	XP_006088242.2
OG0017354	NP_001386612.1	XP_023606292.1
OG0017363	NP_001388052.1	XP_006082915.1
OG0017364	NP_001388135.1	XP_006082387.1
OG0017366	NP_001128070.1	XP_006097059.1
OG0017373	NP_001388000.1	XP_006091213.1
OG0017375	NP_001102506.1	XP_006099234.2
OG0017376	NP_001000981.1, XP_002729919.3, NP_001000859.2, NP_001000594.1	XP_006102514.1
OG0017380	XP_038964999.2	XP_006093065.1
OG0017381	NP_001386605.1	XP_023617909.1
OG0017383	NP_001296362.1, XP_017455649.1	XP_023599269.1
OG0017387	XP_038949934.1, XP_038959873.2, XP_063126123.1	XP_014319511.1
OG0017387	XP_063118828.1	XP_014313076.2
OG0017403	NP_001387927.1	XP_014305824.1
OG0017404	NP_446185.1	XP_006089417.1
OG0017406	NP_001386459.1	XP_014302507.1
OG0017410	NP_598221.2, XP_008766376.1, XP_002727832.1	XP_014322791.1
OG0017423	XP_063142956.1, XP_063142958.1, XP_038964882.1, XP_038964883.1, XP_038964885.1, XP_038964887.1, XP_038948838.2, XP_038964888.1, XP_063142942.1, XP_063142943.1, XP_038964422.2	XP_006109249.1
OG0017431	NP_001189481.1	XP_006086559.1
OG0017439	NP_001000323.1	XP_006091991.2
OG0017453	NP_001396034.1	XP_023608166.1
OG0017459	XP_006246839.1, NP_001017476.1	XP_023602299.1
OG0017487	NP_001019959.2	XP_006106463.1
OG0017494	NP_001102752.1	XP_006110028.1
OG0017498	NP_001000188.1	XP_006094634.1
OG0017505	NP_001385617.1	XP_014308079.1
OG0017508	XP_575715.1, XP_063142951.1	XP_023611312.1
OG0017509	NP_001296418.2	XP_023608036.1
OG0017514	XP_038938441.1	XP_014308932.1
OG0017518	NP_001138635.1	XP_006081531.1
OG0017522	NP_001414637.1	XP_006096198.1
OG0017536	XP_006236139.1	XP_006085132.2
OG0017544	NP_001002803.2, XP_017457212.1	XP_023602018.1
OG0017551	XP_063141280.1	XP_023610254.1
OG0017558	XP_038955230.1	XP_014306510.1
OG0017568	XP_008762179.2	XP_014310047.1
OG0017570	XP_038963636.1, NP_446164.1	XP_006099047.1
OG0017571	XP_006256833.1, XP_006256835.1, XP_003752068.1, XP_006256834.1	XP_014317574.1
OG0017575	XP_001074561.2	XP_023610269.1
OG0017577	NP_001121028.1, XP_006256382.1	XP_006108121.1
OG0017597	NP_446435.2	XP_006102021.2
OG0017598	NP_001388838.1	XP_023613359.1
OG0017604	NP_001000167.1	XP_006094699.1
OG0017619	XP_038944879.1	XP_006087987.1
OG0017620	NP_001100546.1	XP_014304074.1
OG0017628	NP_001399454.1	XP_006095705.1
OG0017653	XP_006253923.1	XP_014301774.1
OG0017657	XP_063136487.1, NP_001000264.1	XP_006096270.1, XP_014310440.1
OG0017663	NP_001000425.1	XP_006091636.1
OG0017669	XP_017455891.1	XP_023603098.1
OG0017690	XP_038934901.1, NP_001019435.1	XP_014322677.1
OG0017691	XP_063137159.1, NP_001289678.1	XP_023612783.1
OG0017694	NP_001075220.2	XP_006110088.3
OG0017703	XP_056841531.1, XP_017449414.2	XP_023608436.1
