Orthogroup	Rattus_norvegicus	Urocitellus_parryii
OG0013659	NP_001099752.1	XP_026235285.1
OG0013660	NP_001396031.1, NP_954533.1	XP_026256806.1
OG0013661	NP_001006998.1	XP_026270161.1
OG0013662	NP_445770.1	XP_026270151.1
OG0013663	NP_001004222.1, XP_006229995.1	XP_026270144.1
OG0013664	XP_038962733.1, NP_001128207.1	XP_026270175.1
OG0013665	NP_445776.1	XP_026270819.1
OG0013666	NP_001014266.1, XP_038941094.2	XP_026270807.1
OG0013667	XP_063137079.1, NP_001258163.1	XP_026265396.1
OG0013668	NP_001101968.1	XP_026265350.1
OG0013669	XP_017444693.1, NP_001101016.2	XP_026265344.1
OG0013670	NP_001012169.2, XP_038938655.1	XP_026265356.1
OG0013671	NP_001012760.1, XP_006230036.1	XP_026265351.1
OG0013672	XP_017444475.3, NP_001099758.1	XP_026265378.1
OG0013673	XP_008758019.1, NP_001128442.1	XP_026251694.1
OG0013674	NP_001099756.1, XP_063141378.1	XP_026251671.1
OG0013675	NP_001388556.1	XP_026254777.1
OG0013676	NP_001388642.1	XP_026270284.1, XP_026238637.1
OG0013677	XP_038949056.1, NP_446009.1	XP_026261080.1
OG0013678	XP_017445260.1, NP_112331.2	XP_026261073.1
OG0013679	XP_038962388.1	XP_026239906.1
OG0013681	XP_038957273.1, NP_001395710.1	XP_026267416.1
OG0013682	XP_063122029.1, NP_001102759.1	XP_026251912.1
OG0013683	NP_001000132.1	XP_026256893.1
OG0013684	NP_001406467.1	XP_026256051.1
OG0013685	NP_001101862.2	XP_026255837.1
OG0013686	XP_017452285.1	XP_026255239.1
OG0013687	XP_001080220.3	XP_026249491.1
OG0013688	NP_001009635.1, XP_017455114.1	XP_026249476.1
OG0013689	NP_001006964.1	XP_026249481.1
OG0013690	NP_001101857.2	XP_026249484.1
OG0013691	XP_063130963.1	XP_026267737.1
OG0013692	XP_008769115.1, NP_001017506.1	XP_026267753.1
OG0013693	NP_112304.2	XP_026267750.1
OG0013694	NP_001007759.1, XP_038949484.1	XP_026267744.1
OG0013695	XP_063130222.1, NP_001099520.1	XP_026237499.1
OG0013696	XP_038949964.2, NP_001414532.1	XP_026235811.1
OG0013698	XP_038949975.1, NP_001386463.1	XP_026255358.1
OG0013699	NP_001013069.1	XP_026255362.1
OG0013700	NP_001099522.1, XP_008769085.1	XP_026255341.1
OG0013701	NP_001380783.1	XP_026271051.1
OG0013702	XP_038949332.1, NP_001264089.1	XP_026256046.1
OG0013703	NP_001100753.1	XP_026262223.1
OG0013704	NP_001414362.1, XP_003751581.1	XP_026255644.1
OG0013705	NP_071568.2	XP_026255020.1
OG0013706	NP_001100757.1, XP_006252534.1	XP_026254979.1
OG0013707	XP_006252571.1, NP_001030109.2	XP_026255480.1
OG0013708	NP_001017505.1	XP_026255528.1
OG0013709	XP_006244914.2, NP_112399.1	XP_026255284.1
OG0013710	NP_001020143.1	XP_026255051.1
OG0013711	XP_006253522.3, NP_001171155.1	XP_026255874.1
OG0013712	NP_001163948.1	XP_026270932.1
OG0013713	NP_036642.2, XP_038950118.1	XP_026238141.1
OG0013714	NP_001099564.2, XP_017455534.1	XP_026237947.1
OG0013715	NP_001414254.1	XP_026257368.1
OG0013716	NP_001385894.1, NP_001029175.1	XP_026248816.1
OG0013717	XP_006235275.1, NP_001099993.1	XP_026248828.1
OG0013718	NP_001388132.1	XP_026262511.1
OG0013719	NP_001178730.1, XP_038937222.1	XP_026262601.1
OG0013720	NP_001025081.2, XP_006244059.1	XP_026261063.1
OG0013721	XP_017451627.1, NP_001102254.1	XP_026262194.1
OG0013722	NP_112315.2	XP_026261747.1
OG0013723	NP_001178009.1, XP_063122082.1	XP_026261619.1
OG0013724	NP_001406931.1, XP_038938628.1	XP_026261842.1
OG0013725	NP_001382669.1	XP_026262131.1
OG0013726	NP_058731.2, XP_006244125.1	XP_026262088.1
OG0013727	NP_001129367.1, XP_017451259.1	XP_026257384.1
OG0013728	XP_003750652.1	XP_026257393.1
OG0013729	NP_001025203.2, XP_006244151.1	XP_026257397.1
OG0013730	XP_006244230.2	XP_026263864.1
OG0013731	XP_038936799.1, NP_665715.2	XP_026261566.1
OG0013732	NP_001007803.1	XP_026261867.1
OG0013733	NP_001178814.1	XP_026261289.1
OG0013734	NP_001164010.1	XP_026261556.1
OG0013735	XP_008764882.3	XP_026261957.1
OG0013736	NP_001386508.1	XP_026262040.1
OG0013737	NP_001014014.1, XP_017455136.1	XP_026251710.1
OG0013738	XP_063122903.1, NP_001019423.2	XP_026251702.1
OG0013739	XP_017454756.1, NP_001128039.1	XP_026251700.1
OG0013740	XP_038939403.1, NP_001012129.1	XP_026251706.1
OG0013741	XP_038937497.1, NP_001399155.1	XP_026239761.1
OG0013742	XP_008764816.2	XP_026239760.1
OG0013743	XP_038938537.1	XP_026239795.1
OG0013744	XP_017451278.1	XP_026239679.1
OG0013745	NP_001102246.2, XP_038937706.1	XP_026239621.1
OG0013746	XP_038937486.1, NP_001101651.1	XP_026239520.1
OG0013747	XP_063122517.1	XP_026239712.1
OG0013748	XP_006243695.1, NP_001012202.2	XP_026239858.1
OG0013749	XP_063121668.1, NP_001388814.1	XP_026239769.1
OG0013750	NP_058726.2	XP_026239611.1
OG0013751	XP_063121658.1, NP_001166825.1	XP_026240775.1
OG0013752	NP_001013977.1	XP_026240843.1
OG0013754	NP_001100317.2, XP_006243618.1	XP_026240832.1
OG0013755	XP_008764796.1	XP_026240839.1
OG0013756	XP_063122323.1	XP_026240815.1
OG0013757	XP_063121870.1, NP_001258367.1	XP_026240820.1
OG0013758	XP_063137656.1, NP_001099904.1	XP_026262411.1
OG0013759	XP_038957494.1, NP_446237.1	XP_026262409.1
OG0013760	XP_006232448.1, NP_001178889.1	XP_026263942.1
OG0013761	NP_001386747.1	XP_026263938.1
OG0013762	NP_001019471.1	XP_026263934.1
OG0013763	XP_038959614.1	XP_026263961.1
OG0013764	NP_001108501.2, XP_006232534.1	XP_026248714.1
OG0013765	NP_446114.1	XP_026248702.1
OG0013766	XP_063137204.1, NP_446077.2	XP_026248694.1
OG0013767	NP_001178729.1	XP_026261333.1
OG0013768	NP_001101250.1, XP_063139855.1	XP_026241603.1
OG0013769	NP_113970.1	XP_026239106.1
OG0013770	NP_445835.2	XP_026248830.1
OG0013771	NP_001102066.2, XP_038961403.1	XP_026248814.1
OG0013772	XP_008760507.2	XP_026256507.1
OG0013773	NP_001385910.1	XP_026256478.1
OG0013774	NP_036878.1	XP_026256492.1
OG0013775	NP_001101253.2, XP_038960967.1	XP_026253431.1
OG0013776	NP_001101249.1, XP_038960941.1	XP_026241588.1
OG0013777	XP_006235134.1, NP_036658.2	XP_026241638.1
OG0013778	XP_006235095.1, NP_001034113.2	XP_026241586.1
OG0013779	XP_001072159.4	XP_026257941.1
OG0013780	NP_001094475.1, XP_038961806.1	XP_026257909.1
OG0013781	NP_001041323.3	XP_026257853.1
OG0013782	NP_001162051.1	XP_026257902.1
OG0013783	XP_006235309.1, NP_001382549.1	XP_026257950.1
OG0013784	NP_001014073.1, XP_063139897.1	XP_026257882.1
OG0013786	NP_001025200.1, XP_008760532.2	XP_026257865.1
OG0013787	NP_001402614.1	XP_026257943.1
OG0013788	XP_006235388.1, NP_001094371.1	XP_026239004.1
OG0013789	XP_038961000.1, NP_001092194.1	XP_026239041.1
OG0013790	NP_001386586.1, NP_001263385.1	XP_026238993.1
OG0013791	NP_001263643.1, XP_006235358.1	XP_026238925.1
OG0013792	XP_038960082.1, NP_569107.2	XP_026239034.1
OG0013793	XP_003749647.1	XP_026238921.1
OG0013794	XP_017447755.2	XP_026239044.1
OG0013795	XP_038962640.1	XP_026239130.1
OG0013796	XP_342562.5	XP_026238924.1
OG0013797	NP_058904.2, XP_038960374.1	XP_026239039.1
OG0013798	NP_001101266.1, XP_038961021.1	XP_026239132.1
OG0013799	NP_001402786.1	XP_026239050.1
OG0013800	NP_072137.1	XP_026238956.1
OG0013801	NP_001413916.1	XP_026264171.1
OG0013802	NP_001386494.1	XP_026264090.1
OG0013803	NP_001100010.2, XP_006235594.2	XP_026264097.1
OG0013804	NP_001101271.1, XP_038961060.1	XP_026264159.1
OG0013805	NP_001020940.1	XP_026264170.1
OG0013806	NP_001102433.1	XP_026246769.1
OG0013807	XP_006235702.1, NP_851597.2	XP_026246712.1
OG0013809	NP_446257.1	XP_026246763.1
OG0013810	XP_006235712.1	XP_026246750.1
OG0013811	NP_001402604.1	XP_026246807.1
OG0013812	NP_001309415.1	XP_026262558.1
OG0013813	XP_063140647.1, NP_001103012.1	XP_026262557.1
OG0013814	NP_001178538.1	XP_026263628.1
OG0013815	XP_038960156.2, NP_620273.2	XP_026263603.1
OG0013816	NP_001008218.1	XP_026263599.1
OG0013817	NP_001167210.1, XP_063139961.1	XP_026263642.1
OG0013818	XP_038962689.1, NP_001414081.1	XP_026263600.1
OG0013819	NP_001019927.1	XP_026263605.1
OG0013820	XP_006235834.1, NP_001178786.1	XP_026269248.1
OG0013822	NP_001382074.1, XP_063139268.1	XP_026269258.1
OG0013823	NP_001102084.1	XP_026269280.1
OG0013824	NP_001014074.1	XP_026269300.1
OG0013825	XP_038961641.1, NP_001102682.1	XP_026269227.1
OG0013826	NP_001102085.1, XP_063140318.1	XP_026269266.1
OG0013827	XP_230550.4	XP_026241559.1
OG0013828	NP_001099980.1	XP_026265536.1
OG0013829	XP_008760627.2	XP_026239007.1
OG0013830	NP_001408014.1	XP_026254685.1
OG0013831	NP_001102479.1	XP_026270535.1
OG0013832	NP_001099562.2	XP_026238330.1
OG0013833	XP_038957937.1, NP_001386150.1	XP_026250893.1
OG0013834	NP_001030133.1	XP_026250871.1
OG0013835	XP_006248805.1, NP_001102530.1	XP_026250920.1
OG0013836	NP_001095853.1	XP_026250909.1
OG0013837	NP_001030299.1, XP_038945603.1	XP_026237810.1
OG0013838	XP_038945259.1, NP_001163869.2	XP_026270322.1
OG0013839	NP_058956.1	XP_026244172.1
OG0013840	NP_001185484.1	XP_026244190.1
OG0013841	NP_001385810.1	XP_026244139.1
OG0013842	NP_001102531.1, XP_038945612.1	XP_026268427.1
OG0013843	NP_001178865.1	XP_026268433.1
OG0013844	NP_001414650.1, XP_006252229.1	XP_026250748.1
OG0013845	NP_001034425.2, XP_006252134.1	XP_026250709.1
OG0013846	XP_006252128.1, NP_001100736.1	XP_026250698.1
OG0013847	NP_786933.1	XP_026250708.1
OG0013848	XP_063130332.1, NP_001020843.1	XP_026250734.1
OG0013849	XP_038950287.1, NP_001099552.2	XP_026245529.1
OG0013850	NP_075215.1	XP_026245527.1
OG0013851	XP_008769022.1	XP_026254686.1
OG0013852	NP_001389188.1, XP_063130207.1	XP_026254657.1
OG0013853	XP_038949936.1, NP_001414030.1	XP_026254630.1
OG0013854	XP_002728336.1, NP_001414677.1	XP_026254652.1
OG0013855	NP_001102340.1	XP_026254697.1
OG0013856	NP_001388589.1	XP_026253324.1
OG0013857	NP_001014018.1, XP_006252328.2	XP_026253347.1
OG0013858	NP_001102342.1, XP_063130563.1	XP_026253310.1
OG0013859	NP_058782.1, XP_006252302.1	XP_026253334.1
OG0013860	NP_001013204.1, XP_038949442.1	XP_026253289.1
OG0013861	NP_599194.1, XP_008769035.1	XP_026253312.1
OG0013862	NP_001020450.1	XP_026253296.1
OG0013863	NP_476561.1	XP_026253315.1
OG0013864	XP_008765533.2, NP_001406840.1	XP_026246089.1
OG0013865	NP_001103088.1	XP_026265334.1
OG0013866	NP_075588.2, XP_017452122.1	XP_026252067.1
OG0013867	NP_062171.1	XP_026268547.1
OG0013868	NP_062018.1	XP_026268550.1
OG0013869	NP_001129713.1	XP_026268546.1
OG0013870	XP_006245481.1, NP_001102279.2	XP_026268541.1
OG0013871	NP_001128357.1, XP_038939653.1	XP_026268522.1
OG0013872	XP_056840610.1	XP_026251791.1
OG0013873	NP_001101701.1, XP_038939683.1	XP_026251797.1
OG0013874	NP_001013245.1	XP_026251809.1
OG0013875	XP_063123110.1, NP_001178741.1	XP_026251823.1
OG0013876	XP_038940667.1, NP_001414342.1	XP_026270562.1
OG0013877	NP_001005564.1, XP_038939860.1	XP_026237773.1
OG0013878	NP_001385737.1	XP_026244152.1
OG0013879	XP_063127018.1	XP_026257541.1
OG0013880	XP_006249625.1, NP_001101317.1	XP_026265432.1
OG0013882	XP_006249609.1, NP_001020734.1	XP_026265479.1
OG0013883	NP_001101811.1, XP_006249627.1	XP_026265476.1
OG0013884	NP_001017487.1	XP_026258786.1
OG0013885	NP_113729.1, XP_017453758.1	XP_026258764.1
OG0013886	XP_063127741.1, NP_001103017.1	XP_026258784.1
OG0013887	XP_008767494.2	XP_026258748.1
OG0013888	NP_446227.2	XP_026258738.1
OG0013889	NP_742026.1, XP_063127686.1	XP_026258737.1
OG0013890	XP_006249356.1, NP_001178594.1	XP_026258802.1
OG0013891	XP_038945373.1, NP_001100609.1	XP_026258711.1, XP_026258710.1
OG0013892	XP_063127769.1	XP_026258789.1
OG0013893	NP_001099398.1	XP_026258763.1
OG0013894	NP_075250.2	XP_026258760.1
OG0013895	NP_001414180.1	XP_026258708.1
OG0013896	NP_001385885.1	XP_026258724.1
OG0013897	NP_569114.2	XP_026258752.1
OG0013898	XP_008767497.2	XP_026258801.1
OG0013899	NP_001014004.1	XP_026241809.1
OG0013900	NP_113782.2, XP_063127305.1	XP_026241804.1
OG0013901	NP_001008291.1	XP_026241904.1
OG0013902	NP_001406666.1, XP_063127251.1	XP_026241930.1
OG0013903	XP_038945800.1	XP_026259218.1
OG0013904	NP_001171064.1	XP_026267831.1
OG0013905	NP_001101805.1, XP_006249457.1	XP_026267846.1
OG0013906	NP_001017488.1, XP_063127662.1	XP_026267851.1
OG0013907	XP_006249478.1, NP_853669.1	XP_026241924.1
OG0013908	NP_001100615.2	XP_026241813.1
OG0013909	NP_001385541.1, XP_006249488.1	XP_026241871.1
OG0013910	NP_001101808.2, XP_038945529.1	XP_026241785.1
OG0013911	XP_063127281.1	XP_026250468.1
OG0013912	NP_001034111.1	XP_026259181.1
OG0013913	NP_071957.1	XP_026259176.1
OG0013914	NP_001012148.1	XP_026264999.1
OG0013915	XP_006249504.1, NP_001005553.1	XP_026264965.1
OG0013916	XP_006249525.1, NP_001009973.1	XP_026265014.1
OG0013917	NP_599231.3, XP_008767538.1	XP_026265018.1
OG0013918	NP_001100623.1, XP_063127467.1	XP_026264976.1
OG0013919	XP_006249563.1, NP_001100626.1	XP_026265010.1
OG0013920	NP_001292083.1	XP_026264307.1
OG0013921	XP_006249646.1	XP_026267972.1
OG0013922	XP_063128952.1, NP_037325.1	XP_026269112.1
OG0013923	XP_038948139.1, NP_001015022.1	XP_026264736.1
OG0013924	NP_001020299.1	XP_026264738.1
OG0013925	XP_006251362.1, NP_001100704.1	XP_026264721.1
OG0013926	NP_695228.2, XP_038947570.1	XP_026264710.1
OG0013927	NP_001382087.1, XP_038947934.1	XP_026264725.1
OG0013928	XP_006251478.1	XP_026264740.1
OG0013929	NP_062108.2, XP_038954554.1	XP_026268309.1
OG0013931	NP_072106.1	XP_026257428.1
OG0013932	XP_063126791.1, NP_001102528.1	XP_026257510.1
OG0013933	XP_038944454.1, NP_001012146.1	XP_026257452.1
OG0013934	XP_038943916.1, NP_036853.2	XP_026257420.1
OG0013935	NP_001101796.1, XP_006248769.1	XP_026257442.1
OG0013936	NP_001013999.2, XP_008767097.1	XP_026257444.1
OG0013937	NP_446262.3	XP_026257514.1
OG0013938	NP_001013885.2, XP_038943996.1	XP_026257540.1
OG0013939	NP_001101056.1	XP_026266333.1
OG0013940	NP_596891.1, XP_006231334.3	XP_026266334.1
OG0013941	NP_001386617.1, XP_006231356.1	XP_026264757.1
OG0013942	XP_038965220.1	XP_026264766.1
OG0013943	NP_001402678.1	XP_026264308.1
OG0013944	NP_570110.1	XP_026263041.1
OG0013946	NP_001178944.1	XP_026247746.1
OG0013947	NP_714950.3	XP_026254573.1
OG0013948	XP_038934166.1, NP_001295568.1	XP_026254602.1
OG0013949	NP_942040.2	XP_026269661.1
OG0013950	XP_008761473.1, NP_001178906.1	XP_026269644.1
OG0013951	NP_036649.2, XP_063141552.1	XP_026266857.1
OG0013952	XP_008761494.1	XP_026266858.1
OG0013953	XP_038964769.2, NP_001387850.1	XP_026263059.1
OG0013954	NP_001178792.1	XP_026263033.1
OG0013955	NP_001102118.2, XP_063142432.1	XP_026263029.1
OG0013956	NP_001414716.1, XP_038964754.1	XP_026263062.1
OG0013957	NP_001381980.1	XP_026263040.1
OG0013958	NP_571983.1	XP_026263052.1
OG0013959	XP_006237562.1, NP_001094222.1	XP_026263024.1
OG0013960	XP_017448527.2	XP_026259064.1
OG0013961	NP_001100092.1	XP_026259048.1
OG0013962	NP_001100091.1	XP_026259065.1
OG0013963	XP_006237411.1, NP_001073356.1	XP_026259030.1
OG0013964	XP_038963379.1, NP_997678.2	XP_026259098.1
OG0013965	NP_001100090.3, XP_038963377.1	XP_026259042.1
OG0013966	XP_063141471.1, NP_001013053.1	XP_026258992.1
OG0013967	NP_001101358.2	XP_026258993.1
OG0013968	NP_001128027.1	XP_026259039.1
OG0013969	NP_001025090.1, XP_006237367.1	XP_026271059.1
OG0013970	NP_001003707.2, XP_006237384.1	XP_026271256.1
OG0013971	NP_001103141.1	XP_026235091.1
OG0013972	NP_001032430.1, XP_038963620.1	XP_026267895.1
OG0013973	NP_001003403.1, XP_038963929.1	XP_026265079.1
OG0013974	NP_001013949.1	XP_026269949.1
OG0013975	XP_038962876.1, NP_446375.1	XP_026247729.1
OG0013976	XP_038964399.1, NP_445893.1	XP_026247733.1
OG0013977	NP_001101364.1	XP_026248122.1
OG0013978	XP_017448332.1, NP_001102725.1	XP_026248106.1
OG0013979	XP_038964353.1, NP_112308.2	XP_026248153.1
OG0013980	NP_596882.2, XP_038963872.1	XP_026248151.1
OG0013982	XP_038964838.1, NP_001387999.1	XP_026271023.1
OG0013983	XP_038964850.1	XP_026271033.1
OG0013984	NP_001102123.1, XP_006237765.1	XP_026268123.1
OG0013985	NP_113854.1	XP_026249751.1
OG0013986	NP_001358467.1, XP_038934809.1	XP_026249699.1
OG0013987	XP_006242331.1	XP_026249722.1, XP_026264303.1
OG0013988	NP_001094357.1, XP_006242254.1	XP_026257211.1
OG0013989	XP_063119726.1, NP_001008521.1	XP_026257208.1
OG0013990	XP_001053826.1	XP_026257191.1
OG0013991	XP_345868.4	XP_026256442.1
OG0013992	NP_001120928.1, XP_038934840.1	XP_026256409.1
OG0013993	NP_036960.1, XP_017450162.1	XP_026262802.1
OG0013994	NP_036765.3, XP_006257383.1	XP_026262859.1
OG0013995	NP_001013124.1	XP_026262865.1
OG0013996	XP_038936496.1, NP_001386695.1	XP_026262829.1
OG0013997	NP_001128055.1, XP_006257426.1	XP_026262835.1
OG0013998	NP_653357.1, XP_017450154.1	XP_026262881.1
OG0013999	NP_001102463.1, XP_006257436.1	XP_026262822.1
OG0014000	NP_071551.2	XP_026262807.1
OG0014001	XP_038936290.1	XP_026262799.1
OG0014002	XP_006242434.1	XP_026254596.1
OG0014003	XP_063119131.1	XP_026254586.1
OG0014004	XP_006242403.1, NP_001128186.1	XP_026254583.1
OG0014005	XP_063120143.1, NP_001012223.1	XP_026254588.1
OG0014006	NP_062139.2, XP_063119200.1	XP_026254430.1
OG0014007	NP_620249.1	XP_026254576.1
OG0014008	NP_001008812.2	XP_026254476.1
OG0014009	NP_001008807.2	XP_026254557.1
OG0014010	XP_017450824.1	XP_026254564.1
OG0014011	XP_017450825.1, NP_001101584.2	XP_026254415.1
OG0014012	NP_001008325.1	XP_026254426.1
OG0014013	NP_001094377.1	XP_026254492.1
OG0014014	NP_001385447.1	XP_026254494.1
OG0014015	XP_006242448.1, NP_073201.1	XP_026254614.1
OG0014017	XP_217935.3	XP_026253180.1
OG0014018	XP_038965077.1, NP_001012479.1	XP_026250608.1
OG0014019	XP_063135752.1, XP_063135753.1	XP_026239983.1
OG0014020	XP_006252827.1, NP_001073618.1	XP_026267762.1
OG0014021	XP_038950838.1	XP_026267770.1
OG0014022	XP_038950392.1, NP_001100767.1	XP_026267763.1
OG0014023	NP_001025091.1	XP_026266635.1
OG0014024	NP_001128077.2	XP_026266626.1
OG0014025	NP_001102901.1	XP_026266628.1
OG0014026	NP_001101079.2, XP_006231343.1	XP_026271013.1
OG0014027	NP_001178012.1	XP_026253138.1
OG0014028	NP_001099842.1, XP_008758589.1	XP_026253150.1
OG0014029	XP_063131858.1, NP_001162583.1	XP_026253172.1
OG0014030	NP_077361.1	XP_026253152.1
OG0014031	NP_001402932.1, XP_063124726.1	XP_026253151.1
OG0014032	NP_001178564.1	XP_026253175.1
OG0014033	NP_001101993.1	XP_026253128.1
OG0014034	XP_063130014.1, NP_001408290.1	XP_026250641.1
OG0014035	XP_038951176.1	XP_026250629.1
OG0014036	NP_001178827.1	XP_026250598.1
OG0014037	NP_001414741.1	XP_026250547.1
OG0014038	XP_038941616.1	XP_026250528.1
OG0014039	NP_075242.1	XP_026250531.1
OG0014040	XP_006231444.1, NP_001258525.1	XP_026250678.1
OG0014041	XP_063120742.1, NP_954535.2	XP_026250604.1
OG0014042	NP_001386620.1	XP_026250545.1
OG0014043	NP_445978.1	XP_026250610.1
OG0014044	NP_001099830.1	XP_026263722.1
OG0014045	XP_006231612.1, NP_001128084.1	XP_026263706.1
OG0014046	NP_001101069.1, XP_008758651.1	XP_026263656.1
OG0014047	NP_001102636.1	XP_026263718.1
OG0014048	XP_063143241.1	XP_026263669.1
OG0014049	XP_006231555.1	XP_026263677.1
OG0014050	XP_006231608.1, NP_001020070.1	XP_026256957.1
OG0014051	NP_036885.2, XP_063137365.1	XP_026256942.1
OG0014052	NP_001388640.1, XP_002728937.1	XP_026256944.1
OG0014053	NP_001099835.1	XP_026256934.1
OG0014054	XP_008758660.1, NP_001013172.1	XP_026256922.1
OG0014055	XP_038965362.1	XP_026244986.1
OG0014056	XP_038946142.1	XP_026244883.1
OG0014057	XP_006231706.1	XP_026244989.1
OG0014058	NP_001128085.1, XP_063127854.1	XP_026244996.1
OG0014059	XP_008758802.1, NP_001292113.1	XP_026244954.1
OG0014060	NP_001012173.1, XP_008758760.1	XP_026244962.1
OG0014061	NP_001100915.1, XP_017444569.1	XP_026244964.1
OG0014062	XP_063138891.1, NP_001040552.2	XP_026239954.1
OG0014063	NP_001385731.1	XP_026239985.1
OG0014064	NP_001011936.1	XP_026240025.1
OG0014065	NP_001128331.1, XP_006230449.1	XP_026240028.1
OG0014066	NP_001178560.1	XP_026240047.1
OG0014067	XP_063142435.1	XP_026239956.1
OG0014068	NP_001258158.1	XP_026239943.1
OG0014069	XP_038948190.1, NP_620196.1	XP_026240097.1
OG0014070	XP_017444917.1, NP_001380625.1	XP_026239967.1
OG0014071	NP_001101027.1, XP_006230498.1	XP_026240043.1
OG0014072	NP_001008348.1, XP_063119862.1	XP_026239979.1
OG0014073	XP_008758113.1, NP_001012068.1	XP_026240102.1
OG0014074	NP_001014048.1	XP_026239936.1
OG0014075	NP_116003.2	XP_026266870.1
OG0014076	NP_001123549.1	XP_026266081.1
OG0014077	NP_445872.1	XP_026266062.1
OG0014078	XP_063137087.1	XP_026237195.1
OG0014079	NP_997491.2	XP_026253050.1
OG0014080	NP_074045.1, XP_063138570.1	XP_026239358.1
OG0014081	NP_037214.1	XP_026240119.1
OG0014082	XP_063144246.1, NP_001398791.1	XP_026250979.1
OG0014083	XP_038966385.1, NP_001244274.1	XP_026250179.1
OG0014084	NP_001385915.1	XP_026250181.1
OG0014085	XP_017448819.1, NP_001101375.1	XP_026264287.1
OG0014086	NP_852054.2, XP_063143935.1	XP_026246582.1
OG0014087	XP_038965692.1, NP_001101376.2	XP_026246578.1
OG0014088	NP_037092.1	XP_026246595.1
OG0014089	NP_037180.1, XP_017448652.2	XP_026246591.1
OG0014090	XP_063137427.1, NP_062011.1	XP_026246587.1
OG0014091	XP_038966130.1, NP_001020594.1	XP_026265817.1
OG0014092	NP_001102730.1	XP_026265791.1
OG0014093	XP_038965321.1, NP_001100102.1	XP_026265814.1
OG0014094	XP_017448811.1, NP_001263985.1	XP_026263541.1
OG0014095	NP_001178793.2, XP_038966106.1	XP_026263544.1
OG0014096	NP_001380724.1	XP_026263546.1
OG0014097	NP_001414086.1	XP_026253049.1
OG0014098	NP_001413950.1, XP_038966833.1	XP_026253073.1
OG0014099	NP_001178683.1, XP_038965669.1	XP_026253099.1
OG0014100	NP_001178631.1, XP_006232224.1	XP_026238809.1
OG0014101	NP_445892.1, XP_063138715.1	XP_026239988.1
