Orthogroup	Ictidomys_tridecemlineatus	Rattus_norvegicus
OG0011925	XP_005330732.1	NP_001004258.1
OG0011926	XP_005330733.1	NP_001102612.1
OG0011927	XP_005330707.1	NP_001008888.1, XP_063132254.1
OG0011928	XP_021588201.2	XP_574179.1
OG0011929	XP_005324343.2	NP_001099619.1
OG0011930	XP_005318539.1	NP_476551.1
OG0011931	XP_005317804.1	NP_001385934.1, XP_038967178.1
OG0011932	XP_005317526.1	NP_113733.1, XP_006239438.1
OG0011933	XP_021578666.1	XP_063132077.1, NP_001387776.1
OG0011934	XP_021578655.1	XP_063132775.1, NP_001406660.1
OG0011935	XP_040133805.1	XP_017455917.1, NP_001273949.1
OG0011936	XP_005325824.1	NP_446378.1
OG0011937	XP_005325830.1	NP_001387766.1
OG0011938	XP_013214301.1	XP_038951870.2
OG0011939	XP_040133939.1	XP_063132596.1, NP_001376172.1
OG0011940	XP_040132651.1	NP_001100827.2, XP_006254074.1
OG0011941	XP_005334347.1	NP_001386242.1
OG0011942	XP_040134277.1	NP_001385702.1
OG0011943	XP_040133797.1	XP_063132324.1, NP_001099593.2
OG0011944	XP_005325857.1	XP_017456140.2, NP_001102591.1
OG0011945	XP_040133081.1	NP_001102874.1, XP_038951990.1
OG0011946	XP_005330923.1	XP_017455984.1, NP_001099592.1
OG0011947	XP_005334331.1	NP_001004257.1
OG0011948	XP_005334330.1	NP_001032632.1
OG0011949	XP_005320326.2	XP_574081.4
OG0011950	XP_005320335.1	NP_001094480.2
OG0011951	XP_005320350.1	NP_001102999.1
OG0011952	XP_040132765.1	XP_063132308.1, NP_001099589.1
OG0011953	XP_005320371.1	XP_006254268.1, NP_001034112.1
OG0011954	XP_040137204.1, XP_005320393.2	NP_446141.4
OG0011955	XP_040134455.1	XP_038951683.1, NP_001100831.1
OG0011956	XP_005327325.2	NP_001019411.1
OG0011957	XP_040128166.1	NP_001129623.2, XP_063133571.1
OG0011958	XP_005327362.1	NP_001017932.1
OG0011959	XP_040129739.1	NP_001100863.3
OG0011960	XP_005324292.2	NP_446396.1
OG0011961	XP_005324273.1	NP_001178007.1
OG0011962	XP_013213625.1	XP_008770401.1
OG0011963	XP_021581372.1	XP_006254735.1, NP_001100860.2
OG0011964	XP_005319686.1	XP_006232012.1, NP_001414443.1
OG0011965	XP_005319685.1	NP_071983.2, XP_006232011.1
OG0011966	XP_005319653.1	NP_001101121.1, XP_017446312.1
OG0011967	XP_021578167.2	NP_001128458.1, XP_038959062.2
OG0011968	XP_005319610.1	NP_001414744.1, XP_017446668.2
OG0011969	XP_005319618.1	NP_001094107.1, XP_008758905.1
OG0011970	XP_005319620.1	NP_001013930.2
OG0011971	XP_005319592.1	NP_001385585.1
OG0011972	XP_005329024.1	NP_001012177.1, XP_038958472.1
OG0011973	XP_005329023.1	XP_006231905.1, NP_058806.1
OG0011974	XP_021584533.1	NP_001401994.1, XP_038958459.1
OG0011975	XP_005329008.1	NP_001011946.1
OG0011976	XP_005318283.1	NP_001012491.1
OG0011977	XP_040134857.1	NP_001030334.1, XP_038953844.1
OG0011978	XP_005318273.1	NP_001243395.1
OG0011979	XP_005318262.1	XP_063134335.1, NP_062218.3
OG0011980	XP_040134960.1	NP_001401838.1
OG0011981	XP_005318239.1	XP_038953492.1, NP_001034802.1
OG0011982	XP_005318234.1	NP_112356.2, XP_006255261.1
OG0011983	XP_005318231.1	NP_001386129.1, XP_006255251.1
OG0011984	XP_005318216.1	XP_063134398.1, NP_001380647.1
OG0011985	XP_005318204.1	NP_598241.2
OG0011986	XP_005317809.1	NP_001102736.1
OG0011987	XP_040144221.1, XP_040144226.1	XP_063117426.1
OG0011988	XP_005317787.1	NP_001007652.1
OG0011989	XP_040144201.1	NP_001414065.1
OG0011990	XP_005317772.1	NP_001102154.1, XP_006239091.1
OG0011991	XP_005317769.1	NP_445990.2
OG0011992	XP_005317756.1	NP_001040564.2, XP_038965726.1
OG0011993	XP_005317739.1	NP_001013186.1
OG0011994	XP_005317708.1	NP_001386375.1
OG0011995	XP_005317709.2	NP_476474.1
OG0011996	XP_021590251.1	NP_001403706.1, NP_001013963.1
OG0011997	XP_040145098.1	NP_001388207.1
OG0011998	XP_005317697.2	NP_001100158.1
OG0011999	XP_005317693.1	XP_342942.5
OG0012000	XP_005317686.1	NP_001101455.1
OG0012001	XP_040145095.1	NP_001414586.1
OG0012002	XP_040145094.1	XP_063144134.1, NP_001102157.1
OG0012003	XP_021576226.1	NP_596908.2
OG0012004	XP_040145093.1	NP_001402762.1
OG0012005	XP_040144025.1	NP_001386301.1
OG0012006	XP_005317604.1	NP_001100164.1
OG0012007	XP_005317602.1	NP_001102158.1, XP_038966350.1
OG0012008	XP_040145088.1	NP_062075.1, XP_006239204.1
OG0012009	XP_005318106.1	NP_058926.1
OG0012010	XP_040145086.1	NP_062205.1
OG0012011	XP_021589392.2	XP_006239308.1, NP_001166903.1
OG0012012	XP_040143914.1	NP_001386016.1
OG0012013	XP_040145083.1	NP_001382030.1, XP_038966732.1
OG0012014	XP_005317548.1	XP_038966007.1, NP_001012105.1
OG0012015	XP_040145082.1	NP_001178696.1, XP_038966009.1
OG0012016	XP_040143893.1	XP_008762527.1
OG0012017	XP_040143874.1	XP_017448912.1
OG0012018	XP_005317537.1	NP_001101461.1
OG0012019	XP_005318083.1	NP_001103099.1
OG0012020	XP_040145074.1	NP_001101462.2
OG0012021	XP_005317509.1	XP_038966026.1, NP_001101463.1
OG0012022	XP_040143847.1	NP_742060.1
OG0012023	XP_005334830.1	NP_001385906.1
OG0012024	XP_005334827.1	NP_001292364.1
OG0012025	XP_040128735.1	NP_001093993.1
OG0012026	XP_040148663.1	XP_006251213.1, NP_113954.1
OG0012027	XP_005319135.1	NP_112321.2
OG0012028	XP_005327375.2	XP_063133666.1, NP_001387744.1
OG0012029	XP_005327280.1	NP_001093985.1, XP_063133325.1
OG0012030	XP_005327279.1	NP_037111.2
OG0012031	XP_005326186.1	NP_001020183.1, XP_038939710.1
OG0012032	XP_040127827.1	XP_038958080.1, NP_001363863.1
OG0012033	XP_040129413.1	NP_001406379.1, XP_017446642.1
OG0012034	XP_005326220.1	NP_001099871.1
OG0012035	XP_040129455.1	XP_063138393.1
OG0012036	XP_040127960.1	XP_038958438.1, NP_001178772.1
OG0012037	XP_040129298.1	XP_063138395.1, NP_001178886.1
OG0012039	XP_005329068.1	XP_063137286.1, NP_596886.2
OG0012040	XP_021584558.1	XP_003749215.1
OG0012041	XP_005329063.1	NP_001008373.1, XP_038958452.1
OG0012042	XP_005329053.1	XP_038959379.1
OG0012043	XP_005329045.1	NP_001094106.1
OG0012044	XP_005329031.1	XP_063137785.1, NP_001414708.1
OG0012045	XP_005328996.1	NP_037082.2
OG0012046	XP_005329070.1	NP_445765.1
OG0012047	XP_040129359.1	XP_038959391.1
OG0012048	XP_040131706.1	NP_001100989.1, XP_038968514.1
OG0012049	XP_021584654.1	XP_006229372.1, NP_001178766.1
OG0012050	XP_005320117.1	XP_038935854.1, NP_001094316.1
OG0012051	XP_005320127.1	XP_063118538.1, NP_001388464.1
OG0012052	XP_005320140.1	XP_038958335.1, NP_695212.2
OG0012053	XP_040131345.1	XP_218753.6
OG0012054	XP_005320149.1	NP_001128330.1, XP_006229399.1
OG0012055	XP_040130419.1	XP_063118674.1, NP_001100993.1
OG0012056	XP_005320175.1	NP_001013086.1
OG0012057	XP_005320209.1	NP_071622.1
OG0012058	XP_005320203.1	NP_001014183.1
OG0012059	XP_040131032.1	XP_063123003.1, NP_001101958.1
OG0012060	XP_040130628.1	NP_001099746.1, XP_008757731.1
OG0012061	XP_005320251.1	NP_001382048.1, XP_063123021.1
OG0012062	XP_005320265.1	NP_001094051.1
OG0012063	XP_005316930.1	NP_001100315.1
OG0012064	XP_005316917.1	NP_001015010.1
OG0012065	XP_005316916.1	XP_038936589.2, NP_446090.2
OG0012066	XP_040148073.1	XP_038947882.1, NP_001100695.2
OG0012067	XP_013211347.2	XP_223536.5, NP_001414387.1
OG0012068	XP_040148732.1	XP_008768599.1
OG0012069	XP_005318997.1	NP_001292100.1
OG0012070	XP_021577776.1	XP_038947872.1, NP_001388361.1
OG0012071	XP_005319018.2	XP_038948741.1
OG0012072	XP_021577884.1	NP_001163910.1, XP_038947651.1
OG0012073	XP_005319985.1	XP_038947644.1
OG0012074	XP_005319976.1	XP_038948671.1
OG0012075	XP_013211692.1	NP_445999.1, XP_063129757.1
OG0012076	XP_005320097.2	NP_001406134.1
OG0012077	XP_005319962.1	XP_006251066.1, NP_001414246.1
OG0012078	XP_005319959.1	XP_038948680.1
OG0012079	XP_040148066.1	NP_001099220.2, XP_038947488.1
OG0012080	XP_040148512.1	NP_001121759.1, XP_038948337.1
OG0012081	XP_005319127.1	NP_001100689.2
OG0012082	XP_040148513.1	XP_038948685.1
OG0012083	XP_005318980.1	XP_038948686.1
OG0012084	XP_005319113.1	XP_063129735.1, NP_112292.1
OG0012085	XP_040148801.1	XP_038947472.1, NP_001185733.1
OG0012086	XP_005328994.1	NP_001178630.1
OG0012087	XP_013211753.1	NP_001163903.1, XP_008757832.1
OG0012088	XP_005318962.1	NP_001099478.1, XP_063128998.1
OG0012089	XP_005326017.1	XP_038955090.1
OG0012090	XP_005326014.1	NP_067732.1
OG0012091	XP_005340140.1	NP_446024.1
OG0012092	XP_005334164.1	NP_001029324.1
OG0012093	XP_005334216.1	NP_001101741.1
OG0012094	XP_005334182.2	NP_001414519.1
OG0012095	XP_040134456.1	XP_063132819.1
OG0012096	XP_013211827.1	XP_574055.4
OG0012097	XP_040133091.1, XP_005320467.2	NP_001387925.1
OG0012098	XP_013211831.1	XP_017456951.1
OG0012099	XP_021578783.2	XP_038953830.1, NP_001128045.1
OG0012100	XP_021578757.1	NP_001009704.2, XP_038953828.1
OG0012101	XP_005320432.1	NP_001129187.1, XP_063134143.1
OG0012102	XP_005320435.1	NP_001258069.1
OG0012103	XP_005320446.1	XP_008770893.1, NP_001387884.1
OG0012104	XP_005334389.1	NP_599244.1, XP_006256407.1
OG0012105	XP_040129559.1	XP_038955163.1, NP_001386432.1
OG0012106	XP_005334378.1	NP_001385913.1
OG0012107	XP_005334375.1	NP_001414302.1
OG0012108	XP_005334366.1	NP_001101095.2, XP_006256429.1
OG0012109	XP_005339879.1, XP_021577321.1	NP_001101096.1
OG0012110	XP_005326032.1	NP_001163953.1
OG0012111	XP_040128153.1, XP_040128158.1	XP_038955252.1
OG0012112	XP_021582447.2	NP_001013216.2
OG0012113	XP_005326015.1	NP_001108504.1
OG0012114	XP_040129230.1	NP_001102642.1
OG0012115	XP_005326002.1	NP_001099864.1
OG0012116	XP_021582441.1	XP_006256476.1, NP_001007602.1
OG0012117	XP_005325987.1	NP_543182.1
OG0012118	XP_005325984.1	XP_038954544.1, NP_001013929.1
OG0012119	XP_005325982.1	NP_001001507.1
OG0012120	XP_005325979.1	XP_006256486.1, NP_742059.2
OG0012121	XP_040129222.1	NP_001101840.2, XP_006251727.1
OG0012122	XP_005325972.1	NP_569100.2, XP_006251686.3
OG0012123	XP_021582400.1	XP_017455259.1, NP_001008863.2
OG0012124	XP_005325964.1	NP_001292067.1
OG0012125	XP_021582394.1	NP_001258204.1, XP_063130443.1
OG0012126	XP_040129438.1	NP_001099210.1, XP_038948874.1
OG0012127	XP_005325960.1	NP_775430.2
OG0012128	XP_005325959.1	NP_001101839.1
OG0012129	XP_040128208.1	XP_063130699.1, NP_001102911.1
OG0012130	XP_005325887.4	NP_758443.1
OG0012131	XP_005325884.1	XP_038950542.1, NP_001101865.2
OG0012132	XP_040129392.1	XP_038950199.1, NP_001163820.1
OG0012133	XP_013220764.1	XP_006252786.2, NP_001414208.1
OG0012134	XP_005340605.1	NP_001358943.1, XP_038950403.1
OG0012135	XP_005333808.2	NP_001386074.1
OG0012136	XP_021587274.1	NP_001163879.1, XP_006253708.1
OG0012137	XP_040128670.1	XP_063132089.1, NP_446216.1
OG0012138	XP_005333201.1	NP_001386325.1
OG0012139	XP_005334213.1	NP_446221.2
OG0012140	XP_005334181.1	NP_062072.1, XP_038941661.1
OG0012141	XP_040129083.1	XP_006246167.1
OG0012142	XP_005334190.1	NP_569105.1
OG0012143	XP_040129258.1, XP_021588465.1	NP_001414291.1
OG0012144	XP_040128366.1	NP_064473.1, XP_038940991.1
OG0012145	XP_005325479.1	XP_017453108.1
OG0012146	XP_005325495.3	NP_001402086.1, XP_008765911.2
OG0012147	XP_005325496.3	NP_001166855.1, XP_006246213.1
OG0012148	XP_005325497.1	NP_001013988.1, XP_063125038.1
OG0012149	XP_005325520.2	XP_038941033.1, NP_570098.1
OG0012150	XP_005325547.1	XP_063125876.1, NP_071611.3
OG0012151	XP_005335862.1	NP_077070.2
OG0012153	XP_005324219.1	XP_038952520.1
OG0012154	XP_040128791.1	XP_056840953.1, NP_001414191.1
OG0012155	XP_013213636.1	NP_001099612.1, XP_006254856.3
OG0012156	XP_005324238.1	NP_001102983.1
OG0012157	XP_005324240.1	NP_001178627.1, XP_063133416.1
OG0012158	XP_040126560.1, XP_005319694.1	NP_001101122.1
OG0012159	XP_040128125.1	NP_001020317.1
OG0012160	XP_005319704.1	NP_112256.1, XP_038957691.1
OG0012161	XP_013211539.1	NP_001007635.1
OG0012162	XP_005319705.1	NP_059035.3
OG0012163	XP_005319707.1	NP_001413998.1
OG0012164	XP_005319710.1	NP_446171.1
OG0012165	XP_005319711.1	XP_006232019.1, NP_001099882.1
OG0012166	XP_005319712.1	NP_037083.1
OG0012167	XP_005325667.1	XP_063138418.1, NP_001178888.1
OG0012168	XP_005325673.1	NP_001101141.1
OG0012169	XP_040129316.1	XP_063138914.1
OG0012170	XP_040129314.1	XP_038959455.1
OG0012171	XP_005325690.1	NP_001037717.1, XP_006232076.1
OG0012172	XP_005325702.1	NP_001025086.1
OG0012173	XP_005325708.1	XP_038957703.1, NP_036948.2
OG0012174	XP_040129638.1	NP_001257901.1, XP_017446477.1
OG0012175	XP_040127716.1	NP_001401964.1
OG0012176	XP_005334762.2	NP_112611.1
OG0012177	XP_005336805.3	XP_017446509.1, NP_001095298.1
OG0012178	XP_005328458.1	NP_001000482.1
OG0012179	XP_040141110.1	XP_008764577.2
OG0012180	XP_040126540.1	XP_006246760.1, NP_001007671.1
OG0012181	XP_005332919.1	NP_001100479.1
OG0012182	XP_040141510.1	NP_001019529.2
OG0012183	XP_005337568.3	XP_006242797.1, NP_001029172.1
OG0012184	XP_005337573.2	NP_001004269.1
OG0012185	XP_005330790.1	NP_001414701.1, XP_017451484.1
OG0012186	XP_005330792.1	NP_001101603.1, XP_006242815.1
OG0012187	XP_005330794.1	NP_001414382.1
OG0012188	XP_013216413.2	XP_063121470.1, NP_001414027.1
OG0012189	XP_005330821.1	NP_113818.2
OG0012190	XP_040141432.1	NP_001178923.1
OG0012191	XP_040141394.1	NP_001100282.1
OG0012192	XP_005339579.2	XP_038937649.2, NP_001102229.1
OG0012193	XP_040141344.1	XP_063121154.1, NP_001178545.1
OG0012194	XP_005328440.1	XP_038937784.1, NP_001013264.2
OG0012195	XP_013215436.1	XP_038937865.1, NP_001178925.1
OG0012196	XP_005328409.1	NP_001101608.2, XP_063121502.1
OG0012197	XP_005328415.1	XP_006242979.1, NP_001011996.1
OG0012198	XP_013215441.1	NP_037300.2
OG0012199	XP_040141268.1	NP_001102993.1
OG0012200	XP_021584207.1	XP_038937788.1, NP_001102468.1
OG0012201	XP_005328373.1	XP_038936644.1, NP_476541.2
OG0012202	XP_005328347.1	NP_036869.2
OG0012203	XP_005328345.1	NP_001131118.1
OG0012204	XP_005334256.1	XP_006243063.1, NP_001008327.1
OG0012205	XP_040141176.1	NP_071525.1
OG0012206	XP_040139701.1	NP_001102469.2, XP_063121946.1
OG0012207	XP_040141138.1	XP_063122230.1, NP_001103029.1
OG0012208	XP_005334309.1	NP_001103069.1
OG0012209	XP_040141105.1	NP_001100290.1
OG0012210	XP_005329125.1	NP_001020294.3, XP_063121533.1
OG0012211	XP_005329127.1	NP_001101617.1, XP_008764490.2
OG0012212	XP_005329130.1	NP_001101618.1
OG0012213	XP_021584630.1	XP_063118302.1, NP_001178838.1
OG0012214	XP_005329144.1	XP_038938058.1, NP_076452.1
OG0012215	XP_005329147.1	XP_063122173.1, NP_075413.2
OG0012216	XP_021584641.2	NP_001009696.1
OG0012217	XP_005329177.2	NP_071557.2
OG0012218	XP_005329154.1	NP_001100269.1
OG0012219	XP_005329161.1	XP_006242559.1, NP_001034263.1
OG0012220	XP_005329180.1	XP_006242566.1, NP_001414737.1
OG0012221	XP_013215690.1	NP_446011.1
OG0012222	XP_040125460.1	NP_001102505.1, XP_006246848.1
OG0012223	XP_040125459.1	NP_001376184.1
OG0012224	XP_040125457.1	NP_001177927.1
OG0012225	XP_005337448.1	NP_001385804.1
OG0012226	XP_005337387.1	NP_001099275.1
OG0012227	XP_013219261.1	XP_063125751.1, NP_061997.2
OG0012228	XP_005337399.1	NP_446068.1
OG0012229	XP_021590274.1	NP_001099271.2, XP_038941411.1
OG0012230	XP_005337416.1	NP_071793.2
OG0012231	XP_005332828.1	NP_001001718.1, XP_017452581.1
OG0012232	XP_005332827.1	XP_006246705.2, NP_001093964.1
OG0012233	XP_005332825.1	NP_742033.1
OG0012234	XP_005332957.2	NP_001292141.1
OG0012235	XP_005332843.1	NP_001102301.1
OG0012236	XP_005332849.1	NP_001017475.1, XP_038942511.1
OG0012237	XP_005332850.1	XP_017452464.1, NP_570829.1
OG0012238	XP_005332866.1	NP_001026808.1
OG0012239	XP_005332869.2	NP_001381264.1
OG0012240	XP_040125305.1	NP_001094146.1, XP_008766122.1
OG0012241	XP_013217212.1	XP_063125584.1, NP_001178819.1
OG0012242	XP_005332881.1	XP_063125695.1, NP_001121627.1
OG0012243	XP_040125336.1	NP_113840.1
OG0012244	XP_005332887.1	NP_001034467.1
OG0012245	XP_005332895.1	NP_001099263.1, XP_017452576.1
OG0012246	XP_005332908.1	NP_001099260.1, XP_038941365.1
OG0012247	XP_005332923.1	XP_063125813.1, NP_113844.1
OG0012248	XP_005332928.1	NP_001258527.1
OG0012249	XP_021586991.2	NP_001402694.1
OG0012250	XP_013220894.2	NP_001385921.1
OG0012251	XP_040125539.1	XP_038943201.1, NP_001385800.1
OG0012252	XP_013220895.1	XP_038942600.1, NP_001258032.1
OG0012253	XP_013220919.1	NP_001156964.1, XP_038941347.1
OG0012254	XP_013220921.1	XP_006246564.2, NP_001034106.1
OG0012255	XP_013221232.1	NP_619516.1, XP_063124516.1
OG0012256	XP_021576615.1	NP_001100477.1
OG0012257	XP_005339521.1	NP_001008280.1, XP_006246530.1
OG0012258	XP_005339517.1	NP_001100476.1
OG0012259	XP_005339505.1	NP_001257883.1, XP_008766093.1
OG0012260	XP_013220254.1	NP_001292920.1
OG0012261	XP_040126483.1	NP_001164012.1, XP_063125578.1
OG0012262	XP_013217012.1	NP_001019957.1, XP_063143760.1
OG0012263	XP_021586773.1	NP_001385864.1
OG0012264	XP_040145121.1	NP_001178796.1, XP_038966220.1
OG0012265	XP_005337774.1	NP_001102141.1
OG0012266	XP_005337763.1	NP_001386181.1
OG0012267	XP_040145117.1	NP_536323.1, XP_038965114.1
OG0012268	XP_040144688.1	NP_037120.1, XP_063143251.1
OG0012269	XP_005326085.1	XP_038966222.1, NP_001381972.1
OG0012270	XP_005326086.1	NP_001258312.1, XP_038965033.1
OG0012271	XP_005326089.1	NP_001004235.1, XP_038966611.1
OG0012272	XP_013214400.1	NP_001132937.1
OG0012273	XP_013214363.2	NP_001020194.1, XP_017448980.2
OG0012274	XP_013214397.2	XP_038965227.1, NP_037062.1
OG0012275	XP_013214372.1	XP_063143466.1
OG0012276	XP_005326172.1	XP_233348.6
OG0012277	XP_005326113.1	XP_063143464.1, NP_001100145.1
OG0012278	XP_013220171.2	NP_001029069.2, NP_001386120.1
OG0012279	XP_005339347.1	NP_001406608.1, XP_063144463.1
OG0012280	XP_040143709.1	NP_058985.1
OG0012281	XP_005339343.3	NP_001094185.1, XP_038967302.1
OG0012282	XP_040143714.1	NP_001005544.1, XP_063143555.1
OG0012283	XP_040145068.1	XP_038967299.1
OG0012284	XP_005339281.1	XP_006239631.1, NP_001101467.2
OG0012285	XP_040143745.1	NP_001009711.1
OG0012286	XP_040143754.1	XP_001075996.1
OG0012287	XP_005334783.1	NP_062109.1, XP_063143331.1
OG0012288	XP_005334843.2	NP_001101465.1
OG0012289	XP_005334793.1	NP_001102164.1
OG0012290	XP_005334799.1	NP_653348.3, XP_038965198.1
OG0012291	XP_005334819.1	NP_001102163.1, XP_063144154.1
OG0012292	XP_021589020.1	XP_063134235.1, NP_001014178.2
OG0012293	XP_013218408.2	NP_001401867.1
OG0012294	XP_040135474.1	XP_038953807.1, NP_997496.1
OG0012295	XP_005335479.1	NP_001013079.1
OG0012296	XP_013218381.1	NP_001032171.1
OG0012297	XP_021589009.2	NP_112324.2
OG0012298	XP_040136110.1, XP_040136111.1	NP_062166.1
OG0012299	XP_005335495.1	NP_001100907.1
OG0012300	XP_005335541.2	NP_001401855.1
OG0012301	XP_005335499.1	NP_001387970.1, XP_038954267.1
OG0012302	XP_040135167.1	XP_017456938.2, NP_001413955.1
OG0012303	XP_005335544.2	XP_063134748.1
OG0012304	XP_021589051.2	XP_008770831.1, NP_001029318.1
OG0012306	XP_040135689.1	XP_038954126.1
OG0012307	XP_040135535.1	XP_038953800.1, NP_001014177.1
OG0012308	XP_040135253.1	XP_063134214.1, NP_001014176.1
OG0012309	XP_013221002.3	NP_077367.2
OG0012310	XP_005318498.1	XP_063134012.1
OG0012311	XP_005318500.1	NP_001013161.1
OG0012312	XP_005318484.1	NP_001129055.1
OG0012313	XP_021577409.1	NP_058907.1, XP_038953604.1
OG0012314	XP_005318461.1	NP_001101919.1
OG0012315	XP_040134719.1	NP_808791.1
OG0012316	XP_005318450.1	NP_001380641.1
OG0012318	XP_005318435.1	NP_954517.1, XP_063133998.1
OG0012319	XP_021577374.1	NP_001101918.1
OG0012320	XP_005318402.1	NP_001101917.1, XP_063134197.1
OG0012321	XP_005318391.1	NP_001028240.3
OG0012322	XP_021577349.1	NP_001128478.1
OG0012323	XP_040134820.1	XP_063134717.1
OG0012324	XP_005318375.1	NP_058777.1
OG0012325	XP_005318369.2	NP_001292128.1, XP_008770780.2
OG0012326	XP_005318368.1	NP_620213.1, XP_017456660.1
OG0012327	XP_005318370.1	NP_001004088.3, XP_063134192.1
OG0012328	XP_021577326.1	NP_001034188.1, XP_008770707.1
OG0012329	XP_005318361.1	XP_006255522.1, NP_001099648.1
OG0012330	XP_005318346.1	XP_006255564.1, NP_001013209.1
OG0012331	XP_040126481.1	XP_063125913.1
OG0012332	XP_005337776.1	NP_001178687.1
OG0012333	XP_005335533.2	NP_001178044.1
OG0012334	XP_021590578.1	NP_891994.3
OG0012335	XP_005337874.1	NP_001102920.1
OG0012336	XP_005323688.1	NP_001100459.1
OG0012337	XP_005327798.1	NP_075245.1
OG0012338	XP_005330739.1	NP_001402020.1
OG0012339	XP_005337849.1	NP_059002.2
OG0012340	XP_013219454.2	XP_038941284.1, NP_001099240.1
OG0012341	XP_040134050.1	XP_017453090.1
OG0012342	XP_040133722.1	XP_063126090.1
OG0012343	XP_021585771.1	XP_017446848.1
OG0012346	XP_005328596.1	XP_006249232.1
OG0012347	XP_013215487.2	NP_446238.1
OG0012348	XP_040134613.1	NP_001006958.1
OG0012349	XP_040134611.1	XP_006249247.1, NP_113915.2
OG0012350	XP_005328586.1	NP_001012022.1
OG0012351	XP_005328581.1	NP_001129215.1
OG0012352	XP_013215478.1	XP_038945143.1, NP_001178522.1
OG0012353	XP_021584257.1	XP_017453741.1
OG0012354	XP_040134519.1	XP_002727999.1
OG0012355	XP_005328559.1	XP_038945348.1, NP_001014003.2
OG0012356	XP_005328558.4	NP_001099390.1
OG0012357	XP_005328560.1	NP_001099391.1
OG0012358	XP_021584244.1	NP_446121.1, XP_008767334.1
OG0012359	XP_040134527.1	XP_038945980.1, NP_001100604.2
OG0012360	XP_040133121.1	NP_001099387.2
OG0012361	XP_005328514.1	XP_038945505.1, NP_001121023.1
OG0012362	XP_040134308.1	XP_017453813.1, NP_001100600.2
OG0012363	XP_005328511.1	NP_001387898.1
OG0012364	XP_005328506.1	NP_001094148.1
OG0012365	XP_013215494.1	XP_038945670.1, NP_001102921.1
OG0012366	XP_005328495.1	XP_063127348.1
OG0012367	XP_040132791.1	NP_001103068.1, XP_006248944.1
OG0012368	XP_021576251.2	XP_017453977.1
OG0012369	XP_040134540.1	XP_008767191.1
OG0012370	XP_013220424.1	NP_001406493.1
OG0012371	XP_040134223.1	NP_001414598.1
OG0012372	XP_040134384.1	NP_001156792.1, XP_006248989.1
