Orthogroup	Ictidomys_tridecemlineatus	Saimiri_boliviensis_boliviensis
OG0016930	XP_040141033.1, XP_040141035.1, XP_040141032.1, XP_040141034.1, XP_040141031.1	XP_039318173.1
OG0016933	XP_040132280.1	XP_039335208.1
OG0016936	XP_005331887.1	XP_003925607.1
OG0016938	XP_021576145.1	XP_003934998.2
OG0016939	XP_005342446.1, XP_013221988.1	XP_003920137.1
OG0016940	XP_005316537.1	XP_010337870.1
OG0016941	XP_005336538.1	XP_010329267.2
OG0016942	XP_005343137.2	XP_003932490.1
OG0016943	XP_005338485.2	XP_003927085.2
OG0016944	XP_005320986.1	XP_010349696.2
OG0016945	XP_005332900.1	XP_003929260.1
OG0016946	XP_005339447.1	XP_010346921.1
OG0016947	XP_005342573.1	XP_003923412.1
OG0016949	XP_005337312.2	XP_003932041.1
OG0016950	XP_013211485.1	XP_010341492.2
OG0016951	XP_021587364.1	XP_010346586.1
OG0016952	XP_005315823.1	XP_010328147.1
OG0016953	XP_040129289.1	XP_039328736.1
OG0016954	XP_013213288.2	XP_039336353.1
OG0016956	XP_040143850.1	XP_010344835.1
OG0016959	XP_040126549.1	XP_003936660.1
OG0016963	XP_005334829.4	XP_010336813.2
OG0016965	XP_005315963.1	XP_039335914.1
OG0016966	XP_040142842.1	XP_010334946.1
OG0016967	XP_005332369.1	XP_003940905.1
OG0016979	XP_040143126.1	XP_003927632.1
OG0016980	XP_005328585.1	XP_010342947.2
OG0016981	XP_040124570.1	XP_039325219.1, XP_003931764.1
OG0016982	XP_005330658.1	XP_039322438.1
OG0016983	XP_040147558.1	XP_039333562.1
OG0016984	XP_013215879.1	XP_003932207.1
OG0016985	XP_005342586.1	XP_039317030.1
OG0016986	XP_005342076.1	XP_003943981.1
OG0016987	XP_005322373.1	XP_003932982.1
OG0016988	XP_013211892.1	XP_003941051.1
OG0016991	XP_040142680.1	XP_003943352.1
OG0016992	XP_005342574.1	XP_003923870.2
OG0016993	XP_005328463.1	XP_003923925.1
OG0016996	XP_005331669.2	XP_010332872.2
OG0017000	XP_040126653.1	XP_039330581.1
OG0017002	XP_005336477.1	XP_039322101.1
OG0017003	XP_005342348.1	XP_039331039.1
OG0017004	XP_021580634.2	XP_039319700.1
OG0017007	XP_040138213.1	XP_039317392.1
OG0017009	XP_040135769.1	XP_039322963.1
OG0017010	XP_040135771.1	XP_039321702.1
OG0017011	XP_005342717.1	XP_003944285.1
OG0017012	XP_021576730.1	XP_010349421.1
OG0017015	XP_005336683.1	XP_003940358.1
OG0017016	XP_040135022.1	XP_039322451.1
OG0017017	XP_040135332.1	XP_003940317.1
OG0017018	XP_021589795.1, XP_040135161.1	XP_039322777.1
OG0017019	XP_005338299.1	XP_003940310.1
OG0017020	XP_005338298.1	XP_003940309.1
OG0017021	XP_005336541.2	XP_039323120.1, XP_039323117.1, XP_039323116.1, XP_039323118.1, XP_039323119.1
OG0017023	XP_005324341.2	XP_039328767.1
OG0017024	XP_040129358.1	XP_039324287.1
OG0017028	XP_021581328.1	XP_003920566.1
OG0017029	XP_005319731.1	XP_010334913.1
OG0017030	XP_040144028.1	XP_003934931.1
OG0017031	XP_005340622.1	XP_039335926.1
OG0017032	XP_005320114.1	XP_039335880.1
OG0017035	XP_040148071.1	XP_003934709.2
OG0017036	XP_005320403.1	XP_010344182.2
OG0017037	XP_005329301.1	XP_010338878.1
OG0017038	XP_040129190.1	XP_003934091.1
OG0017041	XP_040126543.1	XP_039331744.1
OG0017042	XP_005330829.1	XP_003923586.1
OG0017045	XP_005332848.1	XP_003929221.1
OG0017046	XP_005339495.1	XP_003929366.1
OG0017047	XP_021583355.1	XP_010335593.1
OG0017048	XP_040134490.1	XP_010337522.2
OG0017049	XP_021581181.2	XP_039334006.1
OG0017052	XP_005323923.2	XP_010339155.1
OG0017053	XP_005330463.1	XP_039322441.1
OG0017054	XP_005319784.1	XP_039315951.1
OG0017058	XP_005334688.1	XP_039318786.1
OG0017059	XP_005334751.1	XP_003933394.1
OG0017060	XP_040124740.1	XP_039332787.1
OG0017061	XP_005337040.1	XP_010350450.1
OG0017062	XP_040124292.1	XP_039332953.1
OG0017063	XP_005332741.1	XP_039331694.1
OG0017065	XP_005328191.2	XP_003943711.2
OG0017066	XP_021584013.2	XP_010329781.1
OG0017067	XP_013212433.1	XP_039332184.1
OG0017068	XP_013212396.1	XP_039332352.1
OG0017069	XP_005327871.1	XP_003931568.1
OG0017070	XP_005327929.1	XP_010338263.2
OG0017071	XP_021583854.1, XP_040125200.1, XP_040125201.1	XP_010338261.1
OG0017072	XP_040142652.1	XP_010350396.1
OG0017073	XP_005336933.1	XP_039317287.1
OG0017074	XP_005337032.1	XP_010350529.2
OG0017075	XP_005336944.1	XP_003941390.1
OG0017076	XP_005336947.1	XP_039317321.1
OG0017077	XP_013219045.1	XP_010350424.1
OG0017078	XP_005321238.1	XP_010339691.1
OG0017079	XP_040142227.1	XP_010349704.1
OG0017080	XP_040137728.1	XP_039319251.1
OG0017081	XP_005322187.1	XP_039318645.1, XP_003922689.1
OG0017082	XP_005335825.1	XP_003920650.2
OG0017083	XP_005334249.1	XP_039330980.1
OG0017084	XP_005340448.2, XP_040142049.1	XP_010334306.1
OG0017085	XP_021577436.1	XP_039321700.1
OG0017086	XP_005343070.2	XP_003923337.1
OG0017088	XP_013211179.1	XP_003923247.1
OG0017089	XP_040138585.1	XP_010332161.1
OG0017091	XP_005337485.1	XP_039322432.1
OG0017092	XP_021586331.1	XP_010340864.2
OG0017094	XP_013217700.1	XP_003921360.1
OG0017096	XP_005318188.1	XP_039330528.1
OG0017098	XP_040131852.1	XP_010344588.1
OG0017099	XP_005326756.1	XP_003929848.1
OG0017100	XP_021577000.1	XP_010338705.1
OG0017101	XP_040129097.1	XP_010344132.2
OG0017102	XP_005319295.1	XP_039318062.1
OG0017103	XP_040125371.1	XP_039317076.1, XP_039323203.1
OG0017105	XP_005327446.2	XP_003927257.2
OG0017110	XP_005341699.1	XP_039326747.1
OG0017111	XP_040139868.1	XP_039326291.1
OG0017112	XP_040139880.1	XP_010329433.2
OG0017113	XP_005331563.1	XP_003920276.1
OG0017114	XP_013216737.1	XP_003920214.1
OG0017116	XP_005315874.1	XP_039325882.1
OG0017118	XP_040125598.1	XP_010335370.1
OG0017120	XP_040146289.1, XP_040147591.1	XP_010350766.1
OG0017122	XP_005317254.1	XP_010345345.1
OG0017123	XP_040146227.1	XP_003942316.1
OG0017124	XP_021586664.2	XP_003938915.1
OG0017125	XP_021586537.1	XP_039322290.1
OG0017126	XP_005323283.4	XP_003943022.3
OG0017127	XP_005342391.1	XP_003923865.1
OG0017130	XP_013216401.2	XP_010337108.2
OG0017131	XP_005325744.1	XP_003925067.1
OG0017132	XP_040125935.1	XP_039336258.1
OG0017133	XP_005325792.1	XP_039336188.1
OG0017134	XP_005334656.1	XP_039335635.1
OG0017135	XP_005325409.1	XP_039335516.1
OG0017136	XP_021578862.1	XP_010350146.2
OG0017137	XP_040131816.1	XP_039335537.1
OG0017138	XP_040131887.1	XP_039335274.1
OG0017139	XP_005325436.1	XP_003936566.1
OG0017140	XP_021582025.2	XP_039335262.1
OG0017141	XP_021578946.2	XP_003941076.1
OG0017142	XP_005330288.1	XP_003934449.1
OG0017144	XP_005317113.3	XP_010335185.2
OG0017145	XP_005343071.2	XP_003937233.1
OG0017149	XP_021588357.1	XP_010328795.1
OG0017150	XP_005341861.1	XP_003934547.1
OG0017152	XP_005325179.2	XP_003939245.1, XP_010348150.1
OG0017154	XP_005320826.2	XP_003922144.1
OG0017155	XP_021588220.1	XP_003930059.2
OG0017156	XP_005320799.1	XP_010330411.1
OG0017157	XP_040129468.1	XP_010331633.2
OG0017158	XP_040132229.1	XP_039318882.1
OG0017159	XP_021581033.1	XP_003927729.1
OG0017160	XP_005323583.1	XP_010336696.2
OG0017161	XP_005323608.1	XP_003927732.1
OG0017164	XP_005325870.2	XP_003929575.1
OG0017166	XP_005333349.1	XP_010340909.1
OG0017167	XP_040126514.1	XP_010344302.1
OG0017169	XP_005331122.1	XP_039334451.1
OG0017170	XP_040126505.1	XP_010336190.1
OG0017171	XP_021590108.2	XP_003944857.2
OG0017173	XP_005335276.1	XP_003941007.1
OG0017175	XP_013218480.1	XP_003920330.2
OG0017176	XP_005340860.1	XP_003944047.1
OG0017177	XP_005337548.1	XP_003936906.1
OG0017178	XP_040140566.1	XP_003931212.1, XP_003931101.1
OG0017179	XP_013219882.2	XP_039331535.1
OG0017180	XP_040138513.1	XP_010345647.1
OG0017183	XP_021591537.1	XP_003928865.1
OG0017184	XP_005329825.1	XP_010341317.1
OG0017186	XP_040133731.1	XP_039328813.1
OG0017188	XP_040144740.1, XP_005323488.1	XP_003938762.1
OG0017189	XP_005332091.1	XP_010347763.1
OG0017191	XP_005331733.1	XP_003920498.1
OG0017192	XP_040130744.1	XP_003932715.2
OG0017193	XP_040146418.1	XP_003938997.1
OG0017198	XP_005339389.1	XP_003944008.1
OG0017199	XP_005331350.1	XP_003941911.1
OG0017200	XP_021585456.1	XP_039329295.1
OG0017202	XP_040126426.1	XP_039333617.1
OG0017203	XP_013221830.2	XP_039319882.1
OG0017204	XP_021578966.1	XP_039320448.1
OG0017205	XP_040142763.1	XP_039331166.1
OG0017206	XP_005331696.1, XP_040140195.1	XP_003920516.2
OG0017207	XP_005330434.1	XP_039322826.1
OG0017208	XP_005339483.1	XP_003937940.2
OG0017209	XP_021576611.1	XP_010333400.1
OG0017211	XP_005339767.2	XP_039316520.1, XP_039330071.1
OG0017212	XP_040144436.1	XP_039331553.1
OG0017213	XP_005325814.1	XP_003929569.1
OG0017214	XP_021578940.2	XP_010350095.2
OG0017216	XP_005316073.1	XP_010328132.1
OG0017239	XP_005333304.1	XP_010340897.1
OG0017240	XP_005342885.1, XP_040135735.1	XP_039315969.1
OG0017241	XP_005330293.2	XP_003942275.1
OG0017243	XP_040140528.1	XP_010328556.1
OG0017244	XP_005320698.2	XP_003941053.1
OG0017246	XP_005341469.1	XP_003935870.1
OG0017247	XP_005331632.1	XP_003920193.1
OG0017249	XP_005323179.1	XP_003923442.1
OG0017256	XP_040139525.1	XP_039323383.1
OG0017258	XP_040144083.1	XP_039330259.1
OG0017259	XP_005340621.1	XP_003945005.1
OG0017260	XP_005319052.1	XP_039324373.1
OG0017264	XP_021581346.1	XP_010342874.1
OG0017265	XP_021581358.1	XP_039327480.1
OG0017267	XP_040141454.1	XP_039327185.1
OG0017268	XP_005328412.1	XP_003923661.1
OG0017269	XP_040125513.1	XP_003929322.1
OG0017270	XP_040125540.1	XP_003935153.1
OG0017270	XP_040145515.1	XP_039323214.1
OG0017274	XP_005323762.1	XP_003930186.2
OG0017279	XP_005331307.1	XP_003941944.1
OG0017280	XP_040134649.1	XP_039320139.1
OG0017281	XP_040134466.1	XP_039320208.1
OG0017282	XP_005325617.1	XP_003924758.1
OG0017283	XP_005338842.1	XP_039324950.1
OG0017284	XP_005338780.2	XP_010333307.1
OG0017285	XP_040124832.1	XP_003942475.1
OG0017287	XP_005322041.1	XP_003942915.2
OG0017289	XP_005321553.1	XP_010337965.1
OG0017290	XP_040142578.1	XP_003941407.1
OG0017292	XP_005328814.1	XP_003926593.1
OG0017294	XP_040126733.1	XP_003941359.2
OG0017295	XP_040126634.1	XP_010331861.1
OG0017296	XP_040128946.1	XP_003920686.1
OG0017297	XP_005341120.2	XP_010330919.2, XP_039323594.1
OG0017298	XP_005318787.2	XP_003923291.1
OG0017299	XP_040137938.1	XP_003944410.1
OG0017300	XP_013222048.1	XP_010332388.1
OG0017301	XP_005318720.1	XP_010332179.1
OG0017302	XP_005316155.1	XP_039320570.1
OG0017303	XP_005316172.1	XP_003942124.1
OG0017307	XP_021581492.1	XP_010336772.1
OG0017308	XP_040144548.1, XP_040144549.1	XP_039329419.1
OG0017310	XP_040148832.1	XP_039334979.1
OG0017315	XP_005319280.1	XP_039318023.1
OG0017316	XP_021578026.1	XP_003921140.2
OG0017317	XP_021577304.2	XP_039328971.1
OG0017318	XP_021576680.1	XP_039326631.1
OG0017319	XP_021576202.2	XP_010329432.2
OG0017320	XP_013220857.1	XP_039327346.1
OG0017321	XP_040139918.1, XP_040139917.1	XP_039326308.1
OG0017323	XP_005331690.1	XP_010336124.2
OG0017324	XP_005332247.1	XP_010337713.2
OG0017327	XP_005332979.1	XP_003926323.1
OG0017328	XP_040146290.1	XP_039322179.1
OG0017329	XP_013218745.1	XP_003941835.1
OG0017330	XP_021576983.1, XP_040147030.1, XP_021576981.1	XP_010347906.1
OG0017333	XP_005323239.2	XP_003923496.1
OG0017336	XP_021575929.1	XP_003934423.1
OG0017337	XP_040145981.1	XP_039317717.1
OG0017338	XP_040124205.1	XP_039336241.1
OG0017339	XP_005320682.1	XP_010350138.1
OG0017342	XP_005334633.2	XP_039318286.1
OG0017344	XP_005334051.1	XP_039317508.1
OG0017345	XP_040136993.1	XP_039317498.1
OG0017346	XP_005338360.1	XP_003944933.1
OG0017347	XP_040136548.1	XP_039328315.1, XP_039328314.1
OG0017348	XP_040137782.1	XP_039327503.1
OG0017351	XP_005332375.1	XP_003940908.1
OG0017352	XP_005342093.3	XP_003929791.3
OG0017353	XP_005339378.1	XP_003924004.1
OG0017354	XP_040126358.1	XP_003926247.1
OG0017355	XP_021585468.1	XP_039334764.1
OG0017356	XP_005331108.1	XP_010335939.1
OG0017357	XP_005332389.2	XP_039320563.1
OG0017358	XP_005327586.2	XP_003927433.2
OG0017360	XP_040138155.1	XP_039318549.1
OG0017361	XP_005327579.1	XP_039318525.1
OG0017363	XP_005337537.1	XP_003936912.1
OG0017364	XP_021578017.1	XP_003931156.1
OG0017365	XP_005334870.1	XP_003924149.1
OG0017366	XP_040129699.1	XP_003924102.1
OG0017367	XP_040144313.1	XP_039331296.1
OG0017368	XP_040137881.1	XP_039331601.1
OG0017369	XP_005338588.1	XP_003943462.1
OG0017370	YP_009145196.1	YP_006493380.1
OG0017374	XP_005323686.2	XP_003928596.1
OG0017375	XP_005327966.1	XP_010341974.1
OG0017377	XP_040135113.1	XP_039328126.1
OG0017380	XP_005322239.2	XP_003922716.1
OG0017381	XP_013213668.2	XP_010349895.2
OG0017382	XP_040134522.1	XP_010342985.1
OG0017384	XP_005336059.1	XP_003940225.1
OG0017386	XP_013221295.1	XP_039326399.1
OG0017390	XP_040138177.1	XP_039323814.1
OG0017394	XP_005342529.1, XP_013221728.1	XP_003935824.1
OG0017396	XP_040139902.1	XP_003943353.2
OG0017398	XP_021589896.1	XP_003928384.2
OG0017401	XP_021581065.1	XP_003945217.3
OG0017403	XP_005330269.1	XP_003927221.2
OG0017404	XP_005316985.2	XP_039318874.1
OG0017405	XP_005338892.1	XP_003945016.1
OG0017406	XP_005318099.1	XP_003935020.2
OG0017429	XP_005320699.1	XP_003941052.2
OG0017430	XP_040134507.1	XP_003945340.2
OG0017431	XP_005327350.1	XP_039323145.1
OG0017435	XP_040147413.1	XP_039328552.1
OG0017436	XP_005341490.1	XP_003935344.2
OG0017437	XP_005331633.1	XP_003920191.1
OG0017442	XP_040135868.1	XP_039322090.1
OG0017446	XP_040135068.1	XP_010330801.1
OG0017447	XP_005338241.1	XP_010330786.1
OG0017448	XP_013218847.2	XP_010329306.1
OG0017449	XP_013220740.1	XP_010346301.1
OG0017450	XP_013221462.1	XP_003937441.1
OG0017451	XP_005320370.1	XP_003939101.1
OG0017454	XP_005326199.1	XP_003920780.1
OG0017455	XP_005340623.1	XP_039335966.1
OG0017456	XP_040145119.1, XP_040125095.1	XP_039325174.1
OG0017457	XP_005339561.1	XP_003923613.1
OG0017458	XP_040141238.1	XP_039327315.1
OG0017460	XP_040125290.1	XP_039332518.1
OG0017461	XP_040135894.1	XP_039319216.1
OG0017464	XP_040134534.1	XP_039316467.1
OG0017469	XP_040124891.1	XP_003924449.1, XP_039332233.1
OG0017473	XP_005321554.1	XP_003929103.2
OG0017474	XP_040133270.1	XP_010341705.2
OG0017476	XP_040126704.1	XP_039335171.1
OG0017477	XP_040139619.1	XP_039322426.1
OG0017478	XP_005316175.1	XP_003942125.1
OG0017480	XP_021580213.2	XP_010330176.1
OG0017481	XP_040143466.1	XP_039316130.1
OG0017483	XP_040140202.1, XP_040140198.1	XP_003920515.1
OG0017484	XP_005316008.1	XP_003922074.1
OG0017489	XP_040146913.1	XP_010328496.2
OG0017491	XP_040146460.1	XP_039322674.1
OG0017492	XP_040146525.1	XP_039321442.1
OG0017494	XP_005332081.1	XP_039322641.1
OG0017498	XP_005342392.1	XP_003923861.1
OG0017499	XP_005341129.2	XP_010337143.1
OG0017500	XP_040140567.1	XP_039326273.1
OG0017502	XP_021590696.1	XP_010335266.1
OG0017503	XP_005320706.1	XP_003941048.1
OG0017504	XP_040129949.1	XP_039335249.1
OG0017509	XP_040137779.1	XP_039328195.1
OG0017511	XP_040136558.1	XP_039328313.1
OG0017513	XP_005328732.1	XP_003940545.1
OG0017515	XP_040143134.1	XP_003934368.1
OG0017517	XP_005323675.1	XP_010336633.1
OG0017519	XP_040138179.1	XP_039323816.1
OG0017520	XP_005338560.2	XP_003943453.1
OG0017521	XP_040142802.1	XP_039331242.1
OG0017523	YP_009145186.1	YP_006493370.1
OG0017524	YP_009145187.1	YP_006493371.1
OG0017525	YP_009145188.1	YP_006493372.1
OG0017526	YP_009145189.1	YP_006493373.1
OG0017527	YP_009145191.1	YP_006493375.1
OG0017528	YP_009145192.1	YP_006493376.1
OG0017529	YP_009145193.1	YP_006493377.1
OG0017530	YP_009145194.1	YP_006493378.1
OG0017531	YP_009145195.1	YP_006493379.1
OG0017532	YP_009145197.1	YP_006493381.1
OG0017533	YP_009145198.1	YP_006493382.1
OG0017537	XP_005319224.1	XP_003935233.2
OG0017538	XP_005331425.1	XP_003937872.3
OG0017539	XP_021589629.1	XP_010345908.1
OG0017540	XP_005331972.1	XP_003934648.1, XP_003934562.2
OG0017541	XP_005316170.1	XP_039320736.1
OG0017543	XP_040141850.1	XP_039330855.1
OG0017547	XP_005332417.1, XP_040144767.1	XP_003921480.1
OG0017550	XP_005316423.3	XP_003933199.1
OG0017552	XP_040130589.1	XP_003942985.1
OG0017554	XP_005327640.1	XP_003928063.2
OG0017560	XP_013214041.1	XP_003932733.1
OG0017561	XP_040135747.1	XP_003944076.2
OG0017562	XP_021588376.1, XP_021588375.1	XP_010328816.1
OG0017569	XP_005319312.2, XP_040147097.1	XP_010339672.2
OG0017597	XP_013219092.1	XP_003934865.1
OG0017598	XP_005316553.1	XP_010337836.1
OG0017606	XP_040139206.1, XP_021575928.1	XP_039323668.1
OG0017610	XP_040148077.1	XP_039324305.1
OG0017611	XP_005340603.1	XP_003930003.1
OG0017612	XP_040134486.1	XP_039336569.1
OG0017613	XP_040143664.1	XP_039329708.1
OG0017614	XP_040145066.1	XP_039330063.1
OG0017615	XP_005339291.1	XP_010348643.1
OG0017616	XP_021576740.1	XP_010345119.1
OG0017617	XP_040144989.1	XP_039329928.1, XP_039329926.1
OG0017618	XP_040134391.1, XP_040134392.1	XP_039321823.1
OG0017625	XP_040138622.1	XP_039323675.1
OG0017626	XP_021577443.1	XP_003923154.1
OG0017629	XP_040148105.1	XP_003931974.1
OG0017630	XP_040147412.1	XP_039328880.1
OG0017632	XP_005317957.1	XP_003937014.1
OG0017633	XP_005317903.1	XP_003937083.1
OG0017634	XP_040144534.1	XP_039330519.1
OG0017640	XP_005333542.1	XP_003937710.1
OG0017642	XP_013218781.3	XP_010327756.2
OG0017649	XP_005339375.2	XP_010333047.2
OG0017650	XP_040124217.1	XP_039333560.1
OG0017654	XP_005341977.1	XP_003944759.1
OG0017655	XP_040142719.1	XP_003943475.2
OG0017656	XP_005335271.1	XP_039331246.1
OG0017658	YP_009145190.1	YP_006493374.1
OG0017659	XP_040128997.1, XP_021587288.1	XP_010342804.2
OG0017665	XP_005318944.1	XP_010332508.2
OG0017667	XP_040139645.1	XP_039321283.1
OG0017674	XP_021587091.1	XP_039322825.1
OG0017676	XP_013214126.1	XP_010330212.1
OG0017684	XP_013214757.2	XP_010347656.1
OG0017685	XP_005325210.1	XP_003940767.1
OG0017687	XP_021577291.1	XP_003936328.2
OG0017693	XP_013219267.2	XP_010340280.2
OG0017735	XP_005336331.1	XP_003938992.3
OG0017744	XP_040135748.1	XP_039322109.1
OG0017750	XP_021585714.1	XP_010346191.1
OG0017752	XP_040127700.1	XP_039328776.1
OG0017755	XP_005337808.1	XP_003928505.1
OG0017759	XP_040142530.1	XP_039317367.1
OG0017761	XP_040128886.1	XP_039323569.1
OG0017762	XP_005316159.1, XP_021579439.1	XP_039320368.1
OG0017764	XP_040129804.1	XP_010335750.1
OG0017765	XP_005340313.1, XP_040126652.1	XP_003942551.1
OG0017768	XP_013212603.2	XP_003931663.3
OG0017769	XP_040146321.1, XP_040146322.1	XP_039322599.1, XP_039322598.1
OG0017776	XP_021584514.1	XP_039327956.1
OG0017778	XP_040136668.1	XP_003927823.1
OG0017783	XP_021583637.1	XP_003929727.1
OG0017785	XP_005324108.1	XP_039331301.1
OG0017787	XP_040144431.1	XP_039331579.1
OG0017789	XP_021580918.1	XP_039320060.1
OG0017794	XP_021585936.1	XP_039335070.1
OG0017797	XP_013216483.2	XP_010335986.1
OG0017803	XP_005341377.3	XP_039316123.1
OG0017809	XP_005318271.1	XP_003943521.1
OG0017812	XP_021589642.2	XP_039328093.1
OG0017813	XP_040136056.1	XP_003944075.1
OG0017815	XP_021583666.2	XP_003945209.2
OG0017819	XP_005319124.1	XP_010343546.1
OG0017826	XP_040141940.1	XP_039330708.1
OG0017831	XP_040144991.1	XP_039319835.1, XP_039319837.1, XP_039319836.1, XP_039319846.1, XP_010348061.1, XP_003939150.1
OG0017833	XP_040137494.1	XP_039329278.1
OG0017836	XP_040126327.1, XP_005335646.1, XP_040126328.1, XP_040126329.1	XP_010344314.2
OG0017840	XP_040131814.1	XP_039319542.1
OG0017842	XP_040149317.1	XP_010328226.1
OG0017870	XP_040131812.1	XP_010350037.2
OG0017880	XP_005336543.1	XP_039321324.1
OG0017884	XP_021589869.2	XP_003940523.2
OG0017888	XP_005319039.1	XP_003934698.1
OG0017895	XP_005341356.3	XP_003935418.2
OG0017901	XP_040128888.1, XP_040128889.1	XP_039331454.1
OG0017902	XP_040130480.1	XP_039330369.1
OG0017906	XP_040144463.1, XP_040144464.1	XP_039330201.1, XP_039329535.1
OG0017910	XP_021578912.1	XP_003941147.1
OG0017914	XP_040124040.1	XP_039320730.1
OG0017915	XP_005335640.3	XP_003939450.1
OG0017921	XP_040137925.1	XP_039319943.1
OG0017932	XP_005343093.1	XP_003940533.3, XP_010349496.2
OG0017954	XP_040136858.1	XP_039331531.1, XP_039331571.1
OG0017958	XP_040137648.1	XP_010345664.2
OG0017966	XP_005320649.1	XP_003932125.2
OG0017969	XP_021587629.1, XP_005333826.1, XP_040127957.1, XP_040127958.1, XP_040138991.1	XP_039326946.1
OG0017973	XP_021578096.1	XP_010344587.2
OG0017976	XP_040135361.1	XP_039322388.1
OG0018035	XP_040135456.1	XP_010330686.2
OG0018046	XP_013217677.1	XP_003929058.1
OG0018056	XP_040146031.1	XP_039333512.1
OG0018069	XP_021589778.2	XP_039321688.1, XP_039321689.1
OG0018094	XP_005341413.1	XP_039331229.1, XP_039327620.1
OG0018097	XP_040147274.1	XP_039333218.1, XP_003945291.2
OG0018112	XP_005318959.1	XP_010332309.2
OG0018114	XP_013218267.1	XP_003941000.1
OG0018116	XP_005336542.1	XP_010329284.1
OG0018117	XP_005342257.1	XP_003944038.1
OG0018124	XP_005337943.1	XP_039333668.1
OG0018127	XP_021576038.1	XP_010345867.2
OG0018131	XP_040137770.1	XP_039327481.1
OG0018237	XP_040125338.1	XP_039317052.1
OG0018268	XP_005343158.1	XP_010349484.2
OG0018269	XP_040142077.1	XP_010334272.1
OG0018270	XP_021588229.1	XP_003945239.2
OG0018286	XP_040128217.1	NP_001354858.1
OG0018288	XP_040134525.1, XP_040134526.1	XP_039316354.1, XP_039316350.1
OG0018372	XP_005320696.1	XP_003941055.1
OG0018391	XP_005332502.1	XP_010344467.1
OG0018430	XP_040137945.1	XP_003923239.3
OG0018500	XP_040146434.1	XP_039321663.1
OG0018679	XP_040144632.1	XP_039330208.1
OG0018688	XP_005335872.1	XP_003920669.2
OG0018722	XP_040137931.1	XP_039323812.1
OG0018777	XP_005341872.1	XP_039317706.1, XP_039317704.1
OG0018785	XP_021577920.1	XP_039323568.1, XP_039320370.1, XP_010336233.2
OG0018797	XP_040131979.1	XP_003932111.1
OG0019106	XP_040130748.1	XP_039315946.1
OG0019155	XP_040143872.1	XP_039329981.1
OG0019239	XP_040142777.1	XP_039336301.1
