Orthogroup	Canis_lupus_familiaris	Microcebus_murinus
OG0014571	NP_001077101.1	XP_012641885.1
OG0014572	NP_001091016.2	XP_020141085.1
OG0014573	NP_001091025.1	XP_012634358.1
OG0014574	NP_001091450.1	XP_012645489.1
OG0014575	NP_001095303.1	XP_012615041.1
OG0014576	NP_001098429.1	XP_012635215.1
OG0014577	NP_001106928.1	XP_012644221.2
OG0014578	NP_001107185.1	XP_020138164.1, XP_020138166.1
OG0014579	NP_001107768.1	XP_012607436.1
OG0014580	NP_001108138.1	XP_012640034.2
OG0014581	NP_001108229.1	XP_012620040.1
OG0014582	NP_001108484.1	XP_012617020.1
OG0014583	NP_001108486.1	XP_012619410.1
OG0014584	NP_001108591.1	XP_012626720.1
OG0014585	NP_001116074.1	XP_012615076.2
OG0014586	NP_001124522.1	XP_012627511.1
OG0014587	NP_001128423.1	XP_012623074.1
OG0014588	NP_001128597.1	XP_012621359.1
OG0014589	NP_001131075.1	XP_012645015.2
OG0014590	NP_001138592.1	XP_012636575.1
OG0014591	NP_001138642.1	XP_012629696.1
OG0014592	NP_001138703.1	XP_012637690.1
OG0014593	NP_001138972.1	XP_020145285.1
OG0014594	NP_001138977.1	XP_012646577.1
OG0014595	NP_001139463.1	XP_012593807.2
OG0014596	NP_001139649.1	XP_012602378.1
OG0014597	NP_001152798.1	XP_012603916.1
OG0014598	NP_001157660.1	XP_012601751.2
OG0014599	NP_001159350.1	XP_012616296.1
OG0014600	NP_001161886.1	XP_012590983.1
OG0014601	NP_001161932.1, XP_038438974.1	XP_012635922.2
OG0014602	NP_001162159.1	XP_012616561.1
OG0014603	NP_001165244.2	XP_012609592.2
OG0014604	NP_001181906.1	XP_020140796.1
OG0014605	NP_001182077.1	XP_012594834.1
OG0014606	NP_001182080.1	XP_012623549.1
OG0014607	NP_001182763.1, XP_038445008.1	XP_012600615.1
OG0014608	NP_001183981.1	XP_012625949.1
OG0014609	NP_001184240.1	XP_012594987.1
OG0014610	NP_001185717.1	XP_012620638.1
OG0014611	NP_001191164.1	XP_012621952.1
OG0014612	NP_001229655.1	XP_012626027.1
OG0014613	NP_001239084.1	XP_012593870.1
OG0014614	NP_001239153.1	XP_012616356.1
OG0014615	NP_001239210.1	XP_012619861.1
OG0014616	NP_001239275.1	XP_012622773.1
OG0014617	NP_001239298.1	XP_012598723.1
OG0014618	XP_038412102.1, NP_001240671.1	XP_012621232.1
OG0014619	NP_001243381.1	XP_012609979.1
OG0014620	NP_001271371.1	XP_020137281.1
OG0014621	NP_001271382.1	XP_012627313.1
OG0014622	NP_001271400.1	XP_012597747.1
OG0014623	NP_001271406.1	XP_012626147.1
OG0014624	NP_001271407.1	XP_012613190.1
OG0014625	NP_001271417.1	XP_012610754.1
OG0014626	NP_001273798.1	XP_012637777.2
OG0014627	NP_001273884.1	XP_012644897.1
OG0014628	NP_001273889.1	XP_012615092.1
OG0014629	NP_001273952.1, XP_038429244.1	XP_012609216.1
OG0014630	NP_001273981.1	XP_012643168.1
OG0014631	NP_001273997.1, XP_038420113.1	XP_020144221.1
OG0014632	NP_001274056.1	XP_012597893.1
OG0014633	NP_001274082.1	XP_012620572.1
OG0014634	NP_001274087.1	XP_012639346.1
OG0014635	NP_001274091.1	XP_012613445.1
OG0014636	NP_001274098.1	XP_012608070.1
OG0014637	NP_001276843.1	XP_012614048.1
OG0014638	NP_001277019.1	XP_012639046.1
OG0014639	NP_001288041.1	XP_020141859.1
OG0014640	NP_001300712.1	XP_012609758.1
OG0014641	NP_001300716.1	XP_012646837.1
OG0014642	NP_001300724.1	XP_012609416.1
OG0014643	NP_001300737.1	XP_012640831.1
OG0014644	NP_001300753.1	XP_012638575.1, XP_012638574.1
OG0014645	NP_001300756.1	XP_012620570.1
OG0014646	NP_001300795.1	XP_012607804.1
OG0014647	NP_001301031.1	XP_012632478.1
OG0014649	NP_001301056.1	XP_012601136.1
OG0014650	NP_001301061.1	XP_012633091.1
OG0014651	NP_001332964.1	XP_012618531.2
OG0014652	NP_001332971.1	XP_012618648.1
OG0014653	NP_001332981.1	XP_012618466.1
OG0014654	NP_001332987.1	XP_012621267.1
OG0014655	NP_001333001.1	XP_012621271.1
OG0014656	NP_001362288.1	XP_020144391.1
OG0014658	NP_001375497.1	XP_012623662.1, XP_020145209.1
OG0014659	NP_001375584.1	XP_012613766.1
OG0014660	NP_001375661.1	XP_012642027.1
OG0014661	NP_001375662.1	XP_012642035.1
OG0014662	NP_001375705.1	XP_012604154.1
OG0014663	NP_001375769.1	XP_020142470.1
OG0014664	NP_001375776.1	XP_012641948.1
OG0014665	NP_001375810.1	XP_012641946.1
OG0014666	NP_001376107.1, XP_038396534.1	XP_012599175.1
OG0014667	XP_038445585.1, XP_038445358.1, XP_038444838.1, NP_001376120.1, XP_038445140.1, XP_038444821.1, XP_038444823.1, XP_038444842.1	XP_012609985.1
OG0014668	XP_038381469.1	XP_012609941.2
OG0014669	XP_038381495.1	XP_012630659.1
OG0014670	XP_038381499.1	XP_012600915.1
OG0014671	XP_038381507.1	XP_012601668.1
OG0014672	XP_038381509.1	XP_012594884.1
OG0014673	XP_038381549.1	XP_012629258.1
OG0014674	XP_038381563.1	XP_012640984.1
OG0014675	XP_038381587.1	XP_012617029.1
OG0014676	XP_038381651.1	XP_020137686.1
OG0014677	XP_038381665.1	XP_012644350.2
OG0014678	XP_038381691.1	XP_012617737.1
OG0014679	XP_038381789.1	XP_012629924.2
OG0014680	XP_038381790.1	XP_012629925.1
OG0014681	XP_038381858.1	XP_012600918.1
OG0014682	XP_038381897.1	XP_012600959.2
OG0014683	XP_038381903.1	XP_012625277.1
OG0014684	XP_038381992.1	XP_012594933.1
OG0014685	XP_038381995.1	XP_012594883.1
OG0014686	XP_038382045.1	XP_012594890.1
OG0014687	XP_038382052.1	XP_012594886.1
OG0014688	XP_038382070.1	XP_020142813.1
OG0014690	XP_038382155.1	XP_012623971.1
OG0014691	XP_038382180.1	XP_012607995.1
OG0014692	XP_038382205.1	XP_012607651.1
OG0014694	XP_038382244.1	XP_012596392.1
OG0014695	XP_038382285.1	XP_012603607.2
OG0014696	XP_038382301.1	XP_012617877.1
OG0014697	XP_038382351.1	XP_012615132.1
OG0014698	XP_038382543.1	XP_012608723.1
OG0014699	XP_038382548.1	XP_012608724.1
OG0014700	XP_038382565.1	XP_012609315.1
OG0014701	XP_038382597.1	XP_012594579.1
OG0014702	XP_038382600.1	XP_012594569.1
OG0014703	XP_038382652.1	XP_012632947.1
OG0014704	XP_038382678.1	XP_012592008.1
OG0014705	XP_038382870.1, XP_038410386.1	XP_012605756.1
OG0014706	XP_038382916.1	XP_012635286.1
OG0014707	XP_038382949.1	XP_012605190.1
OG0014708	XP_038383004.1	XP_012615256.1
OG0014709	XP_038383032.1	XP_012637720.1
OG0014710	XP_038383086.1	XP_012592668.1
OG0014711	XP_038383183.1	XP_012593260.1
OG0014712	XP_038383315.1	XP_012602606.1
OG0014713	XP_038383320.1	XP_012602614.1
OG0014714	XP_038383379.1	XP_012607860.1
OG0014715	XP_038383484.1	XP_012613515.1, XP_012613514.1
OG0014716	XP_038383487.1	XP_012596827.1, XP_020139030.1
OG0014717	XP_038383636.1	XP_012605722.1
OG0014718	XP_038383656.1	XP_012605717.1
OG0014719	XP_038383680.1	XP_012605728.1
OG0014720	XP_038383724.1	XP_012626268.1
OG0014721	XP_038383730.1	XP_012626273.1
OG0014722	XP_038383732.1	XP_012626302.1
OG0014723	XP_038383747.1	XP_012630954.1
OG0014724	XP_038383809.1	XP_012626289.1
OG0014725	XP_038383889.1	XP_012641007.1
OG0014726	XP_038383911.1	XP_012607361.1, XP_012607302.1
OG0014727	XP_038384019.1	XP_012609669.1
OG0014728	XP_038384097.1	XP_012609782.1
OG0014729	XP_038384151.1	XP_012609831.1
OG0014730	XP_038384152.1	XP_012609910.1
OG0014731	XP_038384222.1	XP_012609857.1
OG0014732	XP_038384230.1	XP_012609720.1
OG0014733	XP_038384256.1	XP_012609896.1
OG0014734	XP_038384288.1	XP_012609871.1
OG0014735	XP_038384349.1	XP_012617018.1
OG0014736	XP_038384358.1	XP_012617011.1
OG0014737	XP_038384362.1	XP_020139203.1
OG0014738	XP_038384415.1	XP_012616973.1
OG0014739	XP_038384417.1	XP_012616947.1
OG0014740	XP_038384426.1	XP_012616950.2
OG0014741	XP_038384427.1	XP_012616945.1
OG0014742	XP_038384441.1	XP_012616940.1
OG0014743	XP_038384454.1	XP_012616926.1
OG0014744	XP_038384455.1	XP_012617030.1
OG0014745	XP_038384472.1	XP_012616907.1
OG0014746	XP_038384489.1	XP_012616834.2
OG0014747	XP_038384509.1	XP_012616855.1
OG0014748	XP_038384537.1	XP_020138977.1
OG0014749	XP_038384681.1	XP_012613975.1
OG0014750	XP_038384703.1	XP_012613921.1
OG0014751	XP_038384728.1	XP_012616207.1
OG0014752	XP_038384780.1	XP_020138941.1
OG0014753	XP_038384812.1	XP_012630057.1
OG0014754	XP_038384825.1	XP_012630066.1
OG0014755	XP_038384836.1	XP_012630079.1
OG0014756	XP_038384881.1	XP_012630123.2
OG0014757	XP_038384885.1	XP_012630128.1
OG0014758	XP_038384895.1	XP_012630161.1
OG0014759	XP_038384980.1	XP_012630363.1, XP_012603465.1
OG0014760	XP_038385153.1	XP_012630416.1
OG0014761	XP_038385156.1	XP_012630431.1
OG0014762	XP_038442544.1, XP_038385168.1	XP_012630432.1
OG0014763	XP_038385206.1	XP_012630466.1
OG0014764	XP_038385240.1	XP_012630487.1
OG0014765	XP_038385299.1	XP_012630531.1
OG0014766	XP_038385346.1	XP_012630578.1
OG0014767	XP_038385368.1	XP_012630597.1
OG0014768	XP_038385388.1	XP_020138913.1
OG0014769	XP_038385505.1	XP_012629630.1
OG0014770	XP_038385508.1	XP_012631153.1
OG0014771	XP_038385534.1	XP_020139770.1
OG0014772	XP_038385541.1	XP_012596715.2
OG0014773	XP_038385544.1	XP_012629623.1
OG0014774	XP_038385577.1	XP_012643116.1
OG0014775	XP_038385589.1	XP_012621122.2
OG0014776	XP_038385695.1	XP_012632803.1
OG0014777	XP_038385938.1	XP_012609234.1
OG0014778	XP_038385944.1	XP_020139650.1
OG0014779	XP_038385962.1	XP_012593422.1
OG0014780	XP_038386005.1	XP_020139668.1
OG0014781	XP_038386035.1	XP_012621161.1
OG0014782	XP_038386072.1	XP_012595773.1
OG0014783	XP_038386098.1	XP_020139655.1
OG0014784	XP_038386130.1	XP_020139658.1
OG0014785	XP_038386138.1	XP_012600607.1
OG0014787	XP_038386185.1	XP_012604472.1
OG0014788	XP_038386199.1	XP_012604471.1
OG0014789	XP_038386275.1	XP_012604389.1
OG0014790	XP_038386288.1	XP_012604402.1
OG0014791	XP_038386306.1	XP_012604409.1
OG0014792	XP_038386370.1	XP_012604462.1
OG0014793	XP_038386442.1	XP_012629621.1
OG0014794	XP_038386443.1	XP_012629620.1
OG0014795	XP_038386527.1	XP_012631148.1
OG0014796	XP_038386528.1	XP_012631178.1
OG0014797	XP_038386564.1	XP_012631099.1
OG0014798	XP_038386570.1	XP_012631097.1
OG0014799	XP_038386609.1	XP_012631087.1
OG0014800	XP_038386630.1	XP_012639498.1
OG0014801	XP_038386631.1	XP_012639485.1
OG0014802	XP_038386640.1	XP_012639523.1
OG0014803	XP_038386680.1	XP_012639546.1, XP_012639545.1
OG0014804	XP_038386701.1	XP_012638414.1
OG0014805	XP_038386850.1	XP_012599432.1
OG0014806	XP_038386851.1	XP_012599419.1
OG0014807	XP_038386857.1	XP_012599422.1
OG0014808	XP_038386895.1	XP_012606887.1
OG0014809	XP_038386947.1	XP_012611407.1
OG0014810	XP_038386975.1	XP_020138237.1
OG0014811	XP_038386997.1	XP_012644396.2
OG0014812	XP_038387027.1	XP_012644432.1
OG0014813	XP_038387033.1	XP_012644449.1
OG0014814	XP_038387068.1	XP_020138218.1
OG0014815	XP_038387085.1	XP_012620805.1
OG0014816	XP_038387106.1	XP_012620822.1
OG0014817	XP_038387115.1	XP_012620830.1
OG0014818	XP_038387166.1	XP_012620873.2
OG0014819	XP_038387168.1	XP_012620865.1
OG0014820	XP_038387187.1	XP_012620884.1
OG0014821	XP_038387192.1	XP_012620890.1
OG0014822	XP_038387240.1	XP_020135975.1
OG0014823	XP_038387290.1	XP_012606215.1
OG0014824	XP_038387294.1	XP_012606090.1
OG0014825	XP_038387319.1	XP_012606164.1
OG0014826	XP_038387351.1	XP_012606316.1
OG0014827	XP_038387355.1	XP_012606213.1
OG0014828	XP_038387368.1	XP_012606115.1
OG0014829	XP_038387425.1	XP_012605995.1
OG0014830	XP_038387435.1	XP_012606308.1
OG0014831	XP_038387487.1	XP_012606284.1
OG0014832	XP_038387530.1	XP_012606318.1
OG0014833	XP_038387631.1	XP_012624152.1
OG0014834	XP_038387637.1	XP_020136617.1
OG0014835	XP_038387682.1	XP_012643121.1
OG0014836	XP_038387707.1	XP_012643135.1
OG0014837	XP_038387708.1	XP_012643136.1
OG0014838	XP_038387742.1	XP_012609529.1
OG0014839	XP_038387761.1	XP_012618553.1
OG0014840	XP_038387812.1	XP_012618522.1
OG0014841	XP_038387819.1	XP_012618523.1
OG0014842	XP_038387890.1	XP_012640773.2
OG0014843	XP_038387944.1	XP_020137302.1
OG0014844	XP_038387960.1	XP_012646858.1
OG0014845	XP_038387962.1	XP_012646856.1
OG0014846	XP_038387988.1	XP_020139649.1
OG0014847	XP_038388034.1	XP_012592987.1
OG0014848	XP_038388121.1	XP_012628680.1
OG0014849	XP_038388172.1	XP_012629017.1
OG0014850	XP_038388184.1	XP_012629180.1
OG0014851	XP_038388190.1	XP_012629170.1
OG0014852	XP_038388229.1	XP_012629356.1
OG0014853	XP_038388231.1	XP_012629719.1
OG0014854	XP_038388306.1	XP_012636941.1
OG0014855	XP_038388329.1	XP_012639844.1
OG0014856	XP_038388402.1	XP_012622227.2
OG0014857	XP_038388542.1	XP_012620065.1
OG0014858	XP_038388678.1	XP_012604024.2
OG0014859	XP_038388679.1	XP_012612504.1
OG0014860	XP_038388757.1	XP_012618792.1
OG0014861	XP_038388823.1	XP_012618725.2
OG0014862	XP_038388888.1	XP_012618663.1
OG0014863	XP_038388917.1, XP_038416494.1	XP_012607360.1
OG0014864	XP_038388921.1	XP_012607442.1
OG0014865	XP_038388982.1	XP_012594869.1
OG0014866	XP_038388984.1	XP_012594880.1
OG0014867	XP_038389094.1	XP_012592788.1
OG0014868	XP_038389113.1	XP_012592811.2
OG0014869	XP_038389128.1	XP_012592813.1
OG0014870	XP_038389159.1	XP_012592843.1
OG0014871	XP_038389179.1	XP_012592875.1
OG0014872	XP_038389190.1	XP_020137405.1
OG0014873	XP_038389239.1	XP_012592988.1
OG0014874	XP_038389301.1	XP_012593038.1
OG0014875	XP_038389339.1	XP_012595171.1
OG0014876	XP_038389400.1	XP_012609358.1
OG0014877	XP_038389437.1	XP_012626445.1
OG0014878	XP_038389468.1	XP_012610066.1
OG0014879	XP_038389483.1	XP_012592911.1
OG0014880	XP_038389504.1	XP_012593133.1
OG0014881	XP_038389611.1	XP_012620070.1
OG0014882	XP_038389624.1	XP_012638952.2
OG0014883	XP_038389628.1	XP_012595140.1
OG0014884	XP_038389658.1	XP_012617937.1, XP_012617941.1, XP_012628005.1
OG0014885	XP_038389675.1	XP_012622715.1
OG0014886	XP_038389681.1	XP_012597081.1
OG0014887	XP_038389779.1	XP_012593710.1
OG0014888	XP_038389824.1	XP_012593690.1
OG0014889	XP_038389839.1	XP_012593660.1
OG0014890	XP_038389850.1	XP_012593656.1
OG0014891	XP_038389862.1	XP_012593646.1
OG0014892	XP_038389889.1	XP_012619792.1
OG0014893	XP_038389994.1	XP_012618190.1
OG0014894	XP_038390002.1	XP_012618177.1
OG0014895	XP_038390130.1	XP_012618074.1
OG0014896	XP_038390350.1	XP_012615384.1
OG0014897	XP_038390373.1	XP_012611015.1
OG0014898	XP_038390375.1	XP_012611028.1
OG0014899	XP_038390385.1	XP_012617913.1
OG0014900	XP_038390432.1	XP_012620168.1
OG0014901	XP_038390530.1	XP_012619203.1
OG0014902	XP_038390570.1	XP_012642742.1
OG0014903	XP_038390632.1	XP_020139808.1
OG0014904	XP_038390662.1	XP_012620965.1
OG0014905	XP_038390726.1	XP_020139276.1
OG0014906	XP_038390755.1	XP_012608456.1
OG0014907	XP_038390845.1	XP_020139300.1
OG0014908	XP_038390852.1	XP_012637036.1
OG0014909	XP_038390973.1	XP_012597075.1
OG0014910	XP_038390981.1	XP_012597010.1
OG0014911	XP_038391074.1	XP_012595835.1
OG0014912	XP_038391135.1	XP_012633227.1
OG0014913	XP_038391189.1	XP_012591943.2
OG0014914	XP_038391206.1	XP_012591913.2
OG0014915	XP_038391262.1	XP_012591868.1
OG0014916	XP_038391322.1	XP_012593907.1
OG0014917	XP_038391332.1	XP_012593897.1
OG0014918	XP_038391373.1	XP_012620170.1
OG0014919	XP_038391374.1	XP_012643469.1
OG0014920	XP_038391376.1	XP_012606976.1
OG0014921	XP_038391377.1	XP_012606970.1
OG0014922	XP_038391428.1	XP_012645289.1
OG0014923	XP_038391448.1	XP_012626026.1
OG0014924	XP_038391452.1	XP_012631177.1
OG0014925	XP_038391470.1	XP_012640579.1
OG0014926	XP_038391476.1	XP_020138376.1
OG0014927	XP_038391479.1	XP_012604783.1
OG0014928	XP_038391481.1	XP_012598122.1
OG0014929	XP_038391521.1	XP_012595065.1
OG0014930	XP_038391526.1	XP_012595064.1
OG0014931	XP_038391552.1	XP_012638794.1
OG0014932	XP_038391553.1	XP_012638788.1
OG0014933	XP_038391590.1	XP_012627743.1
OG0014934	XP_038391624.1	XP_012627781.1
OG0014935	XP_038391709.1	XP_012608004.1
OG0014936	XP_038391728.1	XP_012607962.1
OG0014937	XP_038391756.1	XP_012611362.1
OG0014938	XP_038391832.1	XP_020142443.1
OG0014939	XP_038391847.1	XP_012628985.1
OG0014940	XP_038391889.1	XP_012629029.1
OG0014941	XP_038391899.1	XP_012629050.1
OG0014942	XP_038391910.1	XP_012629064.1
OG0014943	XP_038391934.1	XP_012629090.1
OG0014944	XP_038391967.1	XP_012629121.1
OG0014945	XP_038392095.1	XP_012605050.1
OG0014946	XP_038392309.1	XP_012626001.1, XP_012626000.1
OG0014947	XP_038392335.1	XP_012634638.1
OG0014948	XP_038392366.1	XP_020136540.1
OG0014949	XP_038392399.1	XP_012634806.1
OG0014950	XP_038392410.1	XP_012634808.1
OG0014951	XP_038392480.1	XP_012634847.1
OG0014952	XP_038392505.1	XP_012634886.1
OG0014953	XP_038392506.1	XP_012634888.2
OG0014954	XP_038392523.1	XP_012632717.1
OG0014955	XP_038392530.1	XP_012632750.1
OG0014956	XP_038392578.1	XP_012632095.1
OG0014958	XP_038392724.1	XP_020136734.1
OG0014959	XP_038392732.1	XP_012631064.1
OG0014960	XP_038392777.1	XP_012630666.1
OG0014961	XP_038392778.1	XP_012630607.1
OG0014962	XP_038392829.1	XP_012632881.1
OG0014963	XP_038393023.1	XP_012603369.1
OG0014964	XP_038393051.1	XP_012603385.1
OG0014965	XP_038393058.1	XP_012593391.1
OG0014966	XP_038393077.1	XP_012593375.1
OG0014967	XP_038393224.1	XP_012622573.1
OG0014968	XP_038393233.1	XP_012622540.1
OG0014969	XP_038393322.1	XP_012640584.1
OG0014970	XP_038393350.1	XP_020144777.1
OG0014971	XP_038393353.1	XP_012605133.1
OG0014972	XP_038393362.1	XP_012605130.1
OG0014973	XP_038393469.1	XP_012631824.1
OG0014974	XP_038393475.1	XP_012631948.1
OG0014975	XP_038393498.1, XP_038393497.1	XP_012631828.1
OG0014976	XP_038393499.1	XP_020137025.1
OG0014977	XP_038393507.1	XP_012631936.1
OG0014978	XP_038393526.1	XP_012631853.1
OG0014979	XP_038393546.1	XP_012631876.1
OG0014980	XP_038393547.1	XP_020141135.1
OG0014981	XP_038393549.1	XP_012631883.1
OG0014982	XP_038393588.1	XP_020136876.1
OG0014983	XP_038393650.1	XP_012631244.1
OG0014984	XP_038393691.1	XP_012647008.1
OG0014985	XP_038393696.1	XP_012647013.1
OG0014986	XP_038393719.1	XP_012647005.1
OG0014987	XP_038393747.1	XP_012646974.1
OG0014988	XP_038393894.1	XP_012592675.1
OG0014989	XP_038394038.1, XP_038394037.1	XP_012620131.1
OG0014990	XP_038394040.1	XP_012620132.1
OG0014991	XP_038394068.1	XP_012593936.1
OG0014992	XP_038394176.1	XP_012604782.1
OG0014993	XP_038394178.1	XP_012628000.1
OG0014994	XP_038394221.1	XP_012627975.1
OG0014995	XP_038394231.1	XP_012627962.1
OG0014996	XP_038394240.1	XP_012627954.1
OG0014997	XP_038394246.1	XP_012627953.1
OG0014998	XP_038394255.1	XP_012627943.1
OG0014999	XP_038394268.1	XP_012627928.1
OG0015000	XP_038394351.1	XP_012598071.2
OG0015001	XP_038394396.1	XP_012597852.1
OG0015002	XP_038394409.1	XP_012597897.1
OG0015003	XP_038394411.1	XP_012597887.1
OG0015004	XP_038394416.1	XP_020138411.1
OG0015005	XP_038394434.1	XP_012597806.1
OG0015006	XP_038394475.1	XP_012597910.1
OG0015007	XP_038394476.1	XP_012597912.1
OG0015008	XP_038394498.1	XP_012597922.1
OG0015009	XP_038394526.1	XP_012598023.1
OG0015010	XP_038394542.1	XP_012597994.1
OG0015011	XP_038394543.1	XP_012597933.1
OG0015012	XP_038394613.1	XP_012597966.1
OG0015013	XP_038394665.1	XP_012598105.1
OG0015014	XP_038394698.1	XP_012598008.1
OG0015015	XP_038394736.1	XP_012622642.1, XP_012622641.1
OG0015016	XP_038394739.1	XP_012605095.1
OG0015017	XP_038394744.1	XP_012631232.1
OG0015018	XP_038394798.1	XP_012591489.1
OG0015019	XP_038394813.1	XP_012599028.1
OG0015020	XP_038394822.1	XP_012593220.1
OG0015021	XP_038394843.1	XP_012603044.1
OG0015022	XP_038394855.1	XP_012622697.1
OG0015023	XP_038394870.1	XP_020136980.1
OG0015024	XP_038394873.1	XP_012607004.1
OG0015025	XP_038394874.1	XP_012607007.1
OG0015026	XP_038395047.1	XP_012597708.1
OG0015027	XP_038395135.1	XP_012614680.1
OG0015028	XP_038395136.1	XP_020137322.1
OG0015029	XP_038395161.1	XP_012614599.1
OG0015030	XP_038395190.1	XP_012614650.1
OG0015031	XP_038395192.1	XP_012614651.1
OG0015032	XP_038395222.1	XP_012614871.1
OG0015033	XP_038395230.1	XP_012614800.1
OG0015034	XP_038395243.1	XP_012614440.1
OG0015035	XP_038395255.1	XP_012614449.1
OG0015036	XP_038395268.1	XP_012614451.1
OG0015037	XP_038395362.1	XP_012614499.1
OG0015038	XP_038395381.1	XP_012614916.1
OG0015039	XP_038395401.1	XP_012614310.1
OG0015040	XP_038395411.1	XP_012614313.1
OG0015041	XP_038395502.1	XP_012614609.1
OG0015042	XP_038395532.1	XP_012614682.1
OG0015043	XP_038395549.1	XP_012614275.2
OG0015044	XP_038395572.1	XP_012614778.1
OG0015045	XP_038395685.1	XP_012619617.1
OG0015046	XP_038395736.1	XP_012619671.1
OG0015047	XP_038395794.1	XP_012619727.1
OG0015048	XP_038395797.1	XP_012619720.1
OG0015049	XP_038395798.1	XP_012619721.1
OG0015050	XP_038395837.1	XP_012619773.1
OG0015051	XP_038395859.1	XP_012614358.1
OG0015052	XP_038395885.1	XP_012614379.1
OG0015053	XP_038395957.1	XP_012635632.1
OG0015054	XP_038395970.1	XP_012635641.1
OG0015055	XP_038395974.1	XP_012635661.1
OG0015056	XP_038395977.1	XP_012635662.1
OG0015057	XP_038396019.1	XP_012645585.1
OG0015058	XP_038396161.1	XP_012591528.1
OG0015059	XP_038396173.1	XP_012591507.1
OG0015060	XP_038396181.1	XP_012591498.1
OG0015061	XP_038396220.1	XP_012645665.1
OG0015062	XP_038396320.1	XP_012640482.1
OG0015063	XP_038396472.1	XP_012599224.1
OG0015064	XP_038396488.1	XP_012599282.1
OG0015065	XP_038396551.1	XP_012599027.1
OG0015066	XP_038396612.1	XP_012599141.1
OG0015067	XP_038396683.1	XP_012598989.1
OG0015068	XP_038396693.1	XP_012598937.1
OG0015069	XP_038396703.1	XP_012599015.1
OG0015070	XP_038396704.1	XP_012598968.1
OG0015071	XP_038396715.1	XP_012599011.1
OG0015072	XP_038396764.1	XP_012599022.1
OG0015073	XP_038396780.1	XP_012598993.1
OG0015074	XP_038396788.1	XP_012599342.1
OG0015075	XP_038396820.1	XP_012593301.1
OG0015076	XP_038396851.1	XP_012593279.1
OG0015077	XP_038396889.1	XP_012593242.1
OG0015078	XP_038396895.1	XP_012593251.1
OG0015079	XP_038396924.1	XP_012607082.1
OG0015080	XP_038396961.1	XP_012607058.1
