Orthogroup	Canis_lupus_familiaris	Ictidomys_tridecemlineatus
OG0012747	XP_038403714.1	XP_005321662.1
OG0012748	XP_038403718.1	XP_005321660.2
OG0012749	XP_038403735.1	XP_005321654.1
OG0012750	XP_038403779.1	XP_013212531.1
OG0012751	XP_038403820.1	XP_005321635.1
OG0012752	XP_038403855.1	XP_005321628.2
OG0012753	XP_038403869.1	XP_005321620.1
OG0012754	XP_038403889.1	XP_021579732.1
OG0012755	XP_038403925.1	XP_013212504.1
OG0012756	XP_038403939.1	XP_040125034.1
OG0012757	XP_038403956.1	XP_005321580.1
OG0012758	XP_038403984.1	XP_013212508.2
OG0012759	XP_038403990.1	XP_005321563.1
OG0012760	XP_038404015.1	XP_005321551.1
OG0012761	XP_038404031.1	XP_005327815.1
OG0012762	XP_038404083.1	XP_005327844.1
OG0012763	XP_038404093.1	XP_013215220.1
OG0012764	XP_038404109.1	XP_005327852.1
OG0012765	XP_038404115.1	XP_040125084.1
OG0012766	XP_038404139.1	XP_040125091.1
OG0012767	XP_038404156.1	XP_005327869.1
OG0012768	XP_038404160.1	XP_040126464.1
OG0012769	XP_038404168.1	XP_005327878.1
OG0012770	XP_038404204.1	XP_005327894.1
OG0012771	XP_038404214.1	XP_005327893.1
OG0012772	XP_038404219.1	XP_005327901.1
OG0012773	XP_038404276.1	XP_021583808.2
OG0012774	XP_038404292.1	XP_040125178.1
OG0012775	XP_038404298.1	XP_021583809.1
OG0012776	XP_038404329.1	XP_040125175.1
OG0012777	XP_038404339.1	XP_005327926.1
OG0012778	XP_038404340.1	XP_005327927.1
OG0012779	XP_038404363.1	XP_005327938.1
OG0012780	XP_038404365.1	XP_005327939.1
OG0012781	XP_038404372.1	XP_013216168.1
OG0012782	XP_038404375.1	XP_040125203.1
OG0012783	XP_038404383.1	XP_005327948.1
OG0012784	XP_038404433.1	XP_021583845.1
OG0012785	XP_038404439.1, XP_038410200.1	XP_005327971.1
OG0012786	XP_038404443.1	XP_040125222.1
OG0012787	XP_038404457.1	XP_005327982.1
OG0012788	XP_038404463.1	XP_040125233.1
OG0012789	XP_038404474.1	XP_005337350.1
OG0012790	XP_038404486.1	XP_013219239.1
OG0012791	XP_038404505.1	XP_040125479.1
OG0012792	XP_038404525.1	XP_005336920.1
OG0012793	XP_038404581.1	XP_005336935.1
OG0012794	XP_038404617.1	XP_005336964.1
OG0012795	XP_038404623.1	XP_005336971.1
OG0012796	XP_038404636.1	XP_040142615.1
OG0012797	XP_038404647.1	XP_005336982.1
OG0012798	XP_038404679.1	XP_021589953.1
OG0012799	XP_038404691.1	XP_013219029.1
OG0012800	XP_038404703.1	XP_021590029.1
OG0012801	XP_038404762.1	XP_021590049.1
OG0012802	XP_038404769.1	XP_040139774.1
OG0012803	XP_038404773.1	XP_005337014.1
OG0012804	XP_038404805.1	XP_021579362.1
OG0012805	XP_038404930.1	XP_013212195.1
OG0012806	XP_038404949.1	XP_005321142.1
OG0012807	XP_038404968.1	XP_040142429.1
OG0012808	XP_038405035.1	XP_040142401.1
OG0012809	XP_038405076.1	XP_005321108.2
OG0012810	XP_038405077.1	XP_005321109.1
OG0012811	XP_038405080.1	XP_005321105.1
OG0012812	XP_038405086.1	XP_040142372.1
OG0012813	XP_038405096.1	XP_005321232.3
OG0012814	XP_038405099.1	XP_005321097.1
OG0012815	XP_038405162.1	XP_005321067.1
OG0012816	XP_038405216.1	XP_005321226.1
OG0012817	XP_038405253.1	XP_013212224.1
OG0012818	XP_038405272.1	XP_040142264.1
OG0012819	XP_038405288.1	XP_021579216.1
OG0012820	XP_038405293.1	NP_001269183.1
OG0012821	XP_038405315.1	XP_005321013.1
OG0012822	XP_038405371.1	XP_021579190.1
OG0012823	XP_038405386.1	XP_040142187.1
OG0012824	XP_038405403.1	XP_005320976.1
OG0012825	XP_038405433.1	XP_005335707.1
OG0012826	XP_038405451.1	XP_005335101.1
OG0012827	XP_038412764.1, XP_038405453.1	XP_005331880.1
OG0012828	XP_038405461.1	XP_005336446.1
OG0012829	XP_038405466.1	XP_040127137.1
OG0012830	XP_038405474.1	XP_005322154.1
OG0012831	XP_038405475.1	XP_021580038.2
OG0012832	XP_038405477.1	XP_005322172.1
OG0012833	XP_038405482.1, XP_038410941.1	XP_005340905.1
OG0012834	XP_038405488.1	XP_021589193.1
OG0012835	XP_038405511.1	XP_005335649.1
OG0012836	XP_038405572.1	XP_040136413.1
OG0012837	XP_038405611.1	XP_013218490.1
OG0012838	XP_038405640.1	XP_005335694.1
OG0012839	XP_038405650.1	XP_005335702.1
OG0012840	XP_038405652.1	XP_013218492.1
OG0012842	XP_038405673.1	XP_005335715.1
OG0012843	XP_038405676.1	XP_013218512.1
OG0012844	XP_038405690.1	XP_005335721.1
OG0012845	XP_038405705.1	XP_005335733.1
OG0012846	XP_038405721.1	XP_021589206.1
OG0012847	XP_038405730.1	XP_040136347.1
OG0012848	XP_038405754.1	XP_005335760.1
OG0012849	XP_038405755.1	XP_005335763.1
OG0012850	XP_038405762.1	XP_005335764.1
OG0012851	XP_038405768.1	XP_021589219.1
OG0012852	XP_038405785.1	XP_005328739.1
OG0012853	XP_038405805.1	XP_005328741.1
OG0012854	XP_038405811.1	XP_005328745.1
OG0012855	XP_038405837.1	XP_013215571.3
OG0012856	XP_038405845.1	XP_005328753.1
OG0012857	XP_038405868.1	XP_005328768.2
OG0012858	XP_038405883.1	XP_005328772.1
OG0012859	XP_038405890.1	XP_013215577.1
OG0012860	XP_038405905.1	XP_005328789.1
OG0012861	XP_038406005.1	XP_005335040.1
OG0012862	XP_038406010.1	XP_021588704.1
OG0012863	XP_038406025.1	XP_005335085.1
OG0012864	XP_038406077.1	XP_005335062.1
OG0012865	XP_038406095.1	XP_040132435.1
OG0012866	XP_038406118.1	XP_005335069.1
OG0012867	XP_038406130.1	XP_005335073.1
OG0012868	XP_038406143.1	XP_005335079.1
OG0012869	XP_038406148.1	XP_040137717.1
OG0012870	XP_038406158.1	XP_021588681.1
OG0012871	XP_038406159.1	XP_013218191.1
OG0012872	XP_038406170.1	XP_040132807.1
OG0012873	XP_038406177.1	XP_040132826.1
OG0012874	XP_038406182.1	XP_021591147.1
OG0012875	XP_038406212.1	XP_013219836.2
OG0012876	XP_038406222.1	XP_013219850.2
OG0012877	XP_038406251.1	XP_021591129.2
OG0012879	XP_038406302.1	XP_021580051.2
OG0012880	XP_038406314.1	XP_005322253.1
OG0012881	XP_038406386.1	XP_040133571.1
OG0012882	XP_038406403.1	XP_040133640.1
OG0012883	XP_038406430.1	XP_005322290.1
OG0012884	XP_038406432.1	XP_013212756.1
OG0012885	XP_038406465.1	XP_005322300.1
OG0012886	XP_038406544.1	XP_021580201.1
OG0012887	XP_038406550.1	XP_005322318.1
OG0012888	XP_038406556.1	XP_005322321.1
OG0012889	XP_038406568.1	XP_005322325.1
OG0012890	XP_038406592.1	XP_040137738.1
OG0012891	XP_038406601.1	XP_040137741.1
OG0012892	XP_038406609.1	XP_040134388.1
OG0012893	XP_038406611.1	XP_005322349.1
OG0012894	XP_038406690.1	XP_005322377.1
OG0012895	XP_038406711.1	XP_005322383.1
OG0012896	XP_038406719.1	XP_005322387.1
OG0012898	XP_038406747.1	XP_021580145.1
OG0012899	XP_038406765.1	XP_040126816.1
OG0012900	XP_038406769.1	XP_013220955.1
OG0012901	XP_038406825.1	XP_005340084.1
OG0012902	XP_038406859.1	XP_021591035.1
OG0012903	XP_038406915.1	XP_005338551.2
OG0012904	XP_038406945.1	XP_021589648.1
OG0012905	XP_038406946.1	XP_013218867.1
OG0012906	XP_038407008.1	XP_040126706.1
OG0012907	XP_038407042.1	XP_005339650.1
OG0012908	XP_038407083.1	XP_005324581.1
OG0012909	XP_038407089.1	XP_005324577.1
OG0012910	XP_038407132.1	XP_040127254.1
OG0012911	XP_038407146.1	XP_040126874.1
OG0012912	XP_038407159.1	XP_040127108.1
OG0012913	XP_038407161.1	XP_005324544.1
OG0012914	XP_038407165.1	XP_005324541.1
OG0012915	XP_038407185.1	XP_005322056.1
OG0012916	XP_038407202.1	XP_005322061.1
OG0012917	XP_038407210.1	XP_040126641.1
OG0012918	XP_038407214.1	XP_040127296.1
OG0012919	XP_038407247.1	XP_005322088.1
OG0012920	XP_038407264.1	XP_005322095.1
OG0012921	XP_038407299.1	XP_005322104.1
OG0012922	XP_038413463.1, XP_038407305.1	XP_005322106.1
OG0012923	XP_038407310.1	XP_021579973.1
OG0012924	XP_038407366.1	XP_005322124.1
OG0012925	XP_038407377.1	XP_005322127.1
OG0012926	XP_038407387.1	XP_040126750.1
OG0012927	XP_038407398.1	XP_005322146.1
OG0012928	XP_038407400.1	XP_005322147.1
OG0012929	XP_038407405.1	XP_040127035.1
OG0012930	XP_038407426.1	XP_021579997.1
OG0012931	XP_038407444.1	XP_005322168.1
OG0012932	XP_038407456.1	XP_021580007.1
OG0012933	XP_038407474.1	XP_005322178.1
OG0012934	XP_038407480.1	XP_005322188.1
OG0012935	XP_038407492.1	XP_005338655.1
OG0012936	XP_038407507.1	XP_040126862.1
OG0012937	XP_038407540.1	XP_005333255.1
OG0012938	XP_038407560.1	XP_005326283.2
OG0012939	XP_038407582.1	XP_040129283.1
OG0012940	XP_038407588.1	XP_005333258.1
OG0012941	XP_038407604.1	XP_005340939.1
OG0012942	XP_038407631.1	XP_040128768.1
OG0012943	XP_038407641.1	XP_005339392.1
OG0012944	XP_038407661.1	XP_040127755.1
OG0012945	XP_038407665.1	XP_021591650.1
OG0012946	XP_038407676.1	XP_005339397.1
OG0012947	XP_038407702.1	XP_021591642.1
OG0012948	XP_038407751.1	XP_040127858.1
OG0012949	XP_038407757.1	XP_040128318.1
OG0012950	XP_038407796.1	XP_040129481.1
OG0012951	XP_038407893.1	XP_005330936.1
OG0012952	XP_038407940.1	XP_005324194.1
OG0012953	XP_038408006.1	XP_021589282.1
OG0012954	XP_038408040.1	XP_040128711.1
OG0012955	XP_038408048.1	XP_040128717.1
OG0012956	XP_038408059.1	XP_005335830.2
OG0012957	XP_038408090.1	XP_040127740.1
OG0012958	XP_038408111.1	XP_021589242.1
OG0012959	XP_038408123.1	XP_005335794.1
OG0012960	XP_038408128.1	XP_005333241.1
OG0012961	XP_038408141.1	XP_005333246.1
OG0012962	XP_038408151.1	XP_005333252.2
OG0012963	XP_038408163.1	XP_005333256.1
OG0012964	XP_038408170.1	XP_005333265.1
OG0012965	XP_038408177.1	XP_021583369.1
OG0012966	XP_038408217.1	XP_005327302.1
OG0012967	XP_038408219.1	XP_040129292.1
OG0012968	XP_038408257.1	XP_005328029.1
OG0012969	XP_038408334.1	XP_021583875.1
OG0012970	XP_038408366.1	XP_040139739.1
OG0012971	XP_038408398.1	XP_005340189.1
OG0012973	XP_038408423.1	XP_013218643.1
OG0012974	XP_038408456.1	XP_005335974.1
OG0012975	XP_038408488.1	XP_005334247.1
OG0012976	XP_038408523.1	XP_005326241.1
OG0012977	XP_038408526.1	XP_005326242.1
OG0012978	XP_038408529.1	XP_005326247.1
OG0012979	XP_038408544.1	XP_013214532.1
OG0012980	XP_038408554.1	XP_040141874.1
OG0012982	XP_038408587.1	XP_005326264.1
OG0012983	XP_038408595.1	XP_005326270.1
OG0012984	XP_038408596.1	XP_005326279.2
OG0012985	XP_038408625.1	XP_005326290.1
OG0012986	XP_038408626.1	XP_005326405.1
OG0012987	XP_038408709.1	XP_005326315.1
OG0012988	XP_038408717.1	XP_021582653.1
OG0012989	XP_038408743.1	XP_013214512.1
OG0012990	XP_038408746.1	XP_040141981.1
OG0012991	XP_038408763.1	XP_005326344.1
OG0012992	XP_038408822.1	XP_005326360.1
OG0012993	XP_038408833.1	XP_040139747.1
OG0012994	XP_038408844.1	XP_021582589.1
OG0012995	XP_038408845.1	XP_040142024.1
OG0012996	XP_038408861.1	XP_005326375.1
OG0012997	XP_038408871.1	XP_005326380.1
OG0012998	XP_038408891.1	XP_021582681.1
OG0012999	XP_038408899.1	XP_021582684.1
OG0013000	XP_038408966.1	XP_005329788.1
OG0013001	XP_038409013.1	XP_040139751.1
OG0013002	XP_038409126.1	XP_040139757.1
OG0013003	XP_038409136.1	XP_013212067.1
OG0013004	XP_038409137.1	XP_013212105.1
OG0013005	XP_038409150.1	XP_005320942.1
OG0013006	XP_038409151.1	XP_040139759.1
OG0013007	XP_038409176.1	XP_005320955.1
OG0013008	XP_038409195.1	XP_040142765.1
OG0013009	XP_038409230.1	XP_005329742.1
OG0013010	XP_038409269.1	XP_013211184.1
OG0013011	XP_038409275.1	XP_040138764.1
OG0013012	XP_038409302.1	XP_021577515.1
OG0013014	XP_038409399.1	XP_040138240.1
OG0013015	XP_038409412.1	XP_040139564.1
OG0013016	XP_038409451.1	XP_005339065.1
OG0013017	XP_038409501.1, XP_038430991.1	XP_005339036.1
OG0013018	XP_038409530.1	XP_005339024.1
OG0013019	XP_038409543.1	XP_005338999.1
OG0013020	XP_038409629.1	XP_013211256.1
OG0013021	XP_038409671.1	XP_005318866.1
OG0013022	XP_038409724.1	XP_040138431.1
OG0013023	XP_038409777.1	XP_040138489.1
OG0013024	XP_038409786.1	XP_005318822.1
OG0013025	XP_038409820.1	XP_021577624.1
OG0013026	XP_038409877.1	XP_005318791.1
OG0013027	XP_038409879.1	XP_040137948.1
OG0013028	XP_038409885.1	XP_005318786.1
OG0013029	XP_038409886.1	XP_040138531.1
OG0013030	XP_038409906.1	XP_021577606.1
OG0013031	XP_038409907.1	XP_005318782.1
OG0013032	XP_038409938.1	XP_005318765.1
OG0013033	XP_038409972.1	XP_040138581.1
OG0013034	XP_038409993.1	XP_040138591.1
OG0013035	XP_038410042.1	XP_013211217.1
OG0013036	XP_038410065.1	XP_005318925.2
OG0013037	XP_038410066.1	XP_021577552.1
OG0013038	XP_038410096.1	XP_005318699.1
OG0013039	XP_038410101.1	XP_021577541.1
OG0013040	XP_038410170.1	XP_021577523.1
OG0013041	XP_038410229.1	XP_005318628.1
OG0013042	XP_038410234.1	XP_005318625.1
OG0013043	XP_038410236.1	XP_005318624.1
OG0013044	XP_038410262.1	XP_040138719.1
OG0013045	XP_038410278.1	XP_005318605.1
OG0013046	XP_038410339.1	XP_021577467.1
OG0013047	XP_038410343.1	XP_005318584.1
OG0013048	XP_038410357.1	XP_005318577.1
OG0013049	XP_038410371.1	XP_005334480.1
OG0013050	XP_038410390.1	XP_021588265.2
OG0013051	XP_038410440.1	XP_040138896.1
OG0013052	XP_038410538.1	XP_005324819.1
OG0013053	XP_038410542.1	XP_021581736.1
OG0013054	XP_038410549.1	XP_040138930.1
OG0013055	XP_038410577.1	XP_005324801.2
OG0013056	XP_038410613.1	XP_040139000.1
OG0013057	XP_038410650.1	XP_021581682.1
OG0013058	XP_038410684.1	XP_005338067.1
OG0013059	XP_038410711.1	XP_005335933.1
OG0013060	XP_038410766.1	XP_005330187.1
OG0013061	XP_038410777.1	XP_005330191.1
OG0013062	XP_038410813.1	XP_005330208.1
OG0013063	XP_038410828.1	XP_040139130.1
OG0013064	XP_038410839.1	XP_040139122.1
OG0013065	XP_038410846.1	XP_005330215.1
OG0013066	XP_038410886.1	XP_013216153.2
OG0013067	XP_038410952.1	XP_040139535.1
OG0013068	XP_038410973.1	XP_005318251.1
OG0013069	XP_038410975.1	XP_021575894.1
OG0013070	XP_038410981.1	XP_040139077.1
OG0013071	XP_038410995.1	XP_040149316.1
OG0013072	XP_038411001.1	XP_040149364.1
OG0013073	XP_038411004.1	XP_040148399.1
OG0013074	XP_038411008.1	XP_040148279.1
OG0013075	XP_038411024.1, XP_038411023.1	XP_021579952.1
OG0013076	XP_038411046.1	XP_021586351.1
OG0013077	XP_038411053.1	XP_021587297.2
OG0013078	XP_038411066.1	XP_021580796.1
OG0013079	XP_038411079.1	XP_005316366.1
OG0013080	XP_038411091.1	XP_040149749.1
OG0013081	XP_038411104.1	XP_005316429.2
OG0013082	XP_038411164.1	XP_040149727.1
OG0013083	XP_038411175.1	XP_005316343.1
OG0013084	XP_038411183.1	XP_005316337.1
OG0013085	XP_038411189.1	XP_005316335.1
OG0013086	XP_038411190.1	XP_013211566.1
OG0013087	XP_038411245.1	XP_021580340.1
OG0013088	XP_038411273.1	XP_005316297.1
OG0013089	XP_038411294.1	XP_040149652.1
OG0013090	XP_038411304.1	XP_005316275.1
OG0013091	XP_038411314.1	XP_005316268.1
OG0013092	XP_038411354.1, XP_038411353.1	XP_005316252.1
OG0013093	XP_038411372.1	XP_021580035.1
OG0013094	XP_038411378.1	XP_005316232.1
OG0013095	XP_038411390.1	XP_040149613.1
OG0013096	XP_038411406.1	XP_005316226.1
OG0013097	XP_038411463.1	XP_021579763.1
OG0013098	XP_038411529.1	XP_040149543.1
OG0013100	XP_038411537.1	XP_005316184.4
OG0013101	XP_038411540.1	XP_021579563.1
OG0013102	XP_038445558.1, XP_038411572.1	XP_040149501.1
OG0013103	XP_038411659.1	XP_005316156.1
OG0013104	XP_038411697.1	XP_040149346.1
OG0013105	XP_038411708.1	XP_040149448.1
OG0013106	XP_038411712.1	XP_040149426.1
OG0013107	XP_038411757.1	XP_005316395.1
OG0013108	XP_038411804.1	XP_040149371.1
OG0013109	XP_038411900.1	XP_005320014.1
OG0013110	XP_038411911.1	XP_040148417.1
OG0013111	XP_038411914.1	XP_005320020.1
OG0013112	XP_038411939.1	XP_005320027.1
OG0013113	XP_038411953.1	XP_040148404.1
OG0013114	XP_038411959.1	XP_021578386.1
OG0013115	XP_038411991.1	XP_040148361.1
OG0013116	XP_038412055.1	XP_005320106.1
OG0013117	XP_038412070.1	XP_005320072.1
OG0013118	XP_038412071.1	XP_005320075.2
OG0013119	XP_038412088.1	XP_005320080.1
OG0013120	XP_038412110.1	XP_021578389.1
OG0013121	XP_038412115.1	XP_005320092.1
OG0013122	XP_038412116.1	XP_005320091.1
OG0013123	XP_038412125.1	XP_005331770.1
OG0013124	XP_038412140.1	XP_005331763.1
OG0013125	XP_038412163.1, XP_038412158.1	XP_005333334.2
OG0013127	XP_038412194.1, XP_038412193.1	XP_005333330.1
OG0013128	XP_038412198.1	XP_040148264.1
OG0013129	XP_038412215.1	XP_005333321.1
OG0013130	XP_038412229.1	XP_005333312.1
OG0013131	XP_038412254.1	XP_005333296.1
OG0013132	XP_038412258.1	XP_005333294.1, XP_040148237.1
OG0013133	XP_038412283.1	XP_005334007.1
OG0013134	XP_038412316.1	XP_005319177.1
OG0013135	XP_038412357.1	XP_013221133.1
OG0013136	XP_038412374.1	XP_005341350.2
OG0013137	XP_038412389.1	XP_040147343.1
OG0013138	XP_038412411.1	XP_040147348.1
OG0013139	XP_038412436.1	XP_005331156.1
OG0013140	XP_038412449.1	XP_005331164.1
OG0013141	XP_038412486.1	XP_005331177.1
OG0013142	XP_038412495.1	XP_040147576.1
OG0013143	XP_038412501.1	XP_005319494.1
OG0013144	XP_038412506.1	XP_021578095.2
OG0013145	XP_038412535.1	XP_005319475.1
OG0013146	XP_038412538.1	XP_005319471.1
OG0013147	XP_038412539.1	XP_005319470.1
OG0013148	XP_038412544.1	XP_040147564.1
OG0013149	XP_038412554.1	XP_013211482.1
OG0013150	XP_038412565.1	XP_005333989.1
OG0013151	XP_038412572.1	XP_005333991.1
OG0013152	XP_038412655.1	XP_005340064.1
OG0013153	XP_038412672.1	XP_040147404.1
OG0013154	XP_038412678.1	XP_040147410.1
OG0013155	XP_038412707.1	XP_040147421.1
OG0013156	XP_038412729.1	XP_005340602.2
OG0013157	XP_038412737.1	XP_005340598.1
OG0013158	XP_038412794.1	XP_005331864.1
OG0013159	XP_038412806.1	XP_021586403.1
OG0013160	XP_038412834.1	XP_040147475.1
OG0013161	XP_038412878.1	XP_005339993.2
OG0013162	XP_038412884.1	XP_040147499.1
OG0013163	XP_038413471.1, XP_038412887.1	XP_005340472.1
OG0013164	XP_038412917.1, XP_038412916.1	XP_005328829.1
OG0013165	XP_038412961.1	XP_021584396.1
OG0013166	XP_038412984.1	XP_005328849.1
OG0013167	XP_038413001.1	XP_005328854.1
OG0013168	XP_038413002.1	XP_005328858.2
OG0013169	XP_038413011.1	XP_013211443.1
OG0013170	XP_038413024.1	XP_005319159.1
OG0013171	XP_038413096.1, XP_038413097.1	XP_005319197.1
OG0013172	XP_038413098.1	XP_040147718.1
OG0013173	XP_038413104.1	XP_005319193.1
OG0013174	XP_038413117.1	XP_040141483.1
OG0013175	XP_038413216.1	XP_005319238.1
OG0013176	XP_038413227.1	XP_021577947.1
OG0013177	XP_038413274.1	XP_021577954.1
OG0013178	XP_038413410.1	XP_005334009.1
OG0013179	XP_038413477.1	XP_005317939.2
OG0013180	XP_038413478.1	XP_005318167.1
OG0013181	XP_038413537.1	XP_005327597.1, XP_021583560.1
OG0013182	XP_038413553.1	XP_040144397.1
OG0013183	XP_038413561.1	XP_021576327.2
OG0013184	XP_038413567.1	XP_021575815.1
OG0013185	XP_038413618.1	XP_005317941.1
OG0013186	XP_038413730.1	XP_040144369.1
OG0013187	XP_038413735.1	XP_013218174.1
OG0013188	XP_038413764.1	XP_013217664.1
OG0013189	XP_038413774.1	XP_013219372.1
OG0013190	XP_038413775.1	XP_005317896.1
OG0013191	XP_038413785.1	XP_005317886.1
OG0013192	XP_038413803.1	XP_005317883.1
OG0013193	XP_038413809.1	XP_005317882.1
OG0013194	XP_038413810.1	XP_021591271.1
OG0013195	XP_038413816.1	XP_040144315.1
OG0013196	XP_038413833.1	XP_021591220.1
OG0013197	XP_038413842.1	XP_005317868.2
OG0013198	XP_038413854.1	XP_040144303.1
OG0013199	XP_038413863.1	XP_005317854.1
OG0013200	XP_038413916.1	XP_021587237.2
OG0013201	XP_038413941.1	XP_005326128.1
OG0013202	XP_038413986.1	XP_040144590.1
OG0013203	XP_038414027.1, XP_038414017.1, XP_038414014.1	XP_040144570.1
OG0013204	XP_038414024.1	XP_040144569.1
OG0013205	XP_038414064.1	XP_005318054.1
OG0013206	XP_038414083.1	XP_021589024.1
OG0013207	XP_038414089.1	XP_005318047.1
OG0013208	XP_038414096.1	XP_040144543.1
OG0013209	XP_038414110.1	XP_013219455.1
OG0013210	XP_038414179.1	XP_013220441.1
OG0013211	XP_038414183.1	XP_005318014.1
OG0013212	XP_038414207.1	XP_040144474.1
OG0013213	XP_038414254.1	XP_021575545.1
OG0013214	XP_038414262.1	XP_021575490.1
OG0013215	XP_038414303.1	XP_005317962.1
OG0013216	XP_038414339.1	XP_013221190.1
OG0013217	XP_038414353.1	XP_021576612.2
OG0013218	XP_038414366.1	XP_040130351.1
OG0013219	XP_038414375.1	XP_021576573.1
OG0013220	XP_038414403.1	XP_005341534.1
OG0013221	XP_038414426.1	XP_005330493.1
OG0013222	XP_038414435.1	XP_005330495.1
OG0013223	XP_038414446.1	XP_040136212.1
OG0013224	XP_038414451.1	XP_013219564.2
OG0013225	XP_038414459.1	XP_005338058.1
OG0013226	XP_038414463.1	XP_005338052.1
OG0013227	XP_038414488.1	XP_005338056.1
OG0013228	XP_038414490.1	XP_005324465.1
OG0013229	XP_038414494.1	XP_005324466.1
OG0013230	XP_038414512.1	XP_005324470.1
OG0013231	XP_038414622.1	XP_005324503.1
OG0013232	XP_038414627.1	XP_021581496.2
OG0013233	XP_038414628.1	XP_005324507.1
OG0013234	XP_038414636.1	XP_040137749.1
OG0013235	XP_038414652.1	XP_005322459.1
OG0013236	XP_038414698.1	XP_005322452.1
OG0013237	XP_038414705.1	XP_005322436.1
OG0013238	XP_038414734.1	XP_005322424.1
OG0013239	XP_038414735.1	XP_005322422.1
OG0013240	XP_038414745.1	XP_040135264.1
OG0013242	XP_038414781.1	XP_005322414.1
OG0013243	XP_038414792.1, XP_038414791.1	XP_021580149.1
OG0013244	XP_038414798.1, XP_038414796.1	XP_040134997.1
OG0013245	XP_038414806.1	XP_005322400.2
OG0013246	XP_038414816.1	XP_005327612.1
OG0013247	XP_038414840.1	XP_040149168.1
OG0013248	XP_038414853.1	XP_040148852.1
OG0013249	XP_038414886.1	XP_005327593.1
OG0013250	XP_038414955.1	XP_021590423.1
OG0013251	XP_038414998.1	XP_040149228.1
OG0013252	XP_038415007.1	XP_005330970.1
OG0013253	XP_038415040.1	XP_005330996.1
OG0013254	XP_038415042.1	XP_005331009.1
OG0013255	XP_038415081.1	XP_005329320.1
OG0013256	XP_038415090.1	XP_005333350.2
OG0013257	XP_038415210.1	XP_005326677.1
OG0013258	XP_038415219.1	XP_021582910.1
OG0013259	XP_038415304.1	XP_005332515.3
OG0013260	XP_038415348.1	XP_040145938.1
OG0013261	XP_038415367.1	XP_040147304.1
OG0013262	XP_038415368.1	XP_005332467.1
OG0013263	XP_038415369.1	XP_040147313.1
OG0013264	XP_038415376.1	XP_005332464.1
