Orthogroup	Canis_lupus_familiaris	Mus_musculus
OG0010866	XP_038424590.1	NP_081905.1, XP_006508267.1
OG0010867	XP_038424600.1	XP_006508247.1, NP_705755.2
OG0010868	XP_038424629.1	XP_030098530.1
OG0010869	XP_038424669.1	XP_006508294.1, NP_001104581.1
OG0010870	XP_038424677.1	XP_006507586.1
OG0010871	XP_038424685.1	XP_011240004.1, NP_001404197.1
OG0010872	XP_038424705.1	XP_006507958.1, NP_001274093.1
OG0010873	XP_038424716.1	NP_083487.2
OG0010874	XP_038424765.1	NP_932129.2
OG0010875	XP_038424815.1	NP_001240814.1
OG0010876	XP_038424835.1	NP_598712.1
OG0010877	XP_038424860.1	NP_766495.1
OG0010878	XP_038424896.1	NP_001369493.1
OG0010879	XP_038424910.1	NP_001164383.1
OG0010880	XP_038424917.1	XP_011240242.1
OG0010881	XP_038424934.1	NP_064436.2
OG0010882	XP_038425047.1	NP_035185.2, XP_006507501.1
OG0010883	XP_038425096.1	XP_006507503.1, NP_035213.2
OG0010884	XP_038425105.1	NP_001399533.1
OG0010885	XP_038425114.1	XP_006541006.1, NP_038817.1
OG0010886	XP_038425120.1	NP_084509.1
OG0010887	XP_038425146.1	NP_068684.1
OG0010888	XP_038425169.1	NP_001185770.1, NP_038836.1
OG0010889	XP_038425173.1	XP_006541374.1
OG0010890	XP_038425215.1	XP_036013142.1, NP_766259.2
OG0010891	XP_038425230.1	NP_032071.1
OG0010892	XP_038425241.1, XP_038445046.1	NP_079882.2
OG0010893	XP_038436647.1, XP_038425267.1	NP_001028330.2
OG0010894	XP_038425281.1	NP_667326.1
OG0010895	XP_038425333.1	NP_780755.2, XP_036014504.1
OG0010896	XP_038425424.1	NP_033055.2
OG0010897	XP_038425563.1	NP_808297.1
OG0010898	XP_038425577.1	NP_079703.2
OG0010899	XP_038425603.1	NP_001297584.1
OG0010900	XP_038425635.1	XP_036014467.1, NP_848800.3
OG0010901	XP_038425648.1	NP_082591.2
OG0010902	XP_038425674.1	XP_006518822.1
OG0010903	XP_038425711.1	NP_032418.1
OG0010904	XP_038425719.1	XP_011243195.1, NP_997098.2
OG0010905	XP_038425733.1	NP_075024.2, XP_006519418.1
OG0010906	XP_038425802.1	XP_006519398.1, NP_067409.2
OG0010907	XP_038425876.1	NP_542123.3, XP_036014728.1
OG0010908	XP_038425914.1	NP_796367.3, XP_036014574.1
OG0010909	XP_038425916.1	XP_017171334.1, NP_034331.2, NP_997550.1
OG0010910	XP_038425929.1	NP_035859.2, XP_006495953.1
OG0010911	XP_038425963.1	NP_001306080.1, XP_006508841.1
OG0010912	XP_038425971.1	NP_035357.1, XP_011240344.1
OG0010913	XP_038425983.1	XP_006508748.1
OG0010914	XP_038426041.1	NP_001304282.1
OG0010915	XP_038426060.1	NP_036011.3
OG0010916	XP_038426068.1	XP_030099576.1
OG0010917	XP_038426147.1	NP_542142.1, XP_036018418.1
OG0010918	XP_038426162.1	NP_997087.2, XP_006500469.1
OG0010919	XP_038426182.1	NP_001186665.1
OG0010920	XP_038426243.1	XP_036011199.1, NP_848739.1
OG0010921	XP_038426260.1	XP_006512462.1, NP_705813.2
OG0010922	XP_038426297.1	XP_006512223.1, NP_001158131.1
OG0010923	XP_038426369.1	NP_598746.2, NP_001346511.1
OG0010924	XP_038426391.1	NP_001028381.1
OG0010925	XP_038426506.1	XP_006511967.1, NP_082660.1
OG0010926	XP_038426538.1	NP_598739.1
OG0010927	XP_038426540.1	NP_081570.1
OG0010928	XP_038426544.1	XP_011241353.1, NP_683761.2
OG0010929	XP_038426554.1	NP_033397.3
OG0010930	XP_038426659.1	XP_006524046.1, NP_766085.2
OG0010931	XP_038426666.1	NP_001026981.2, XP_036016335.1
OG0010932	XP_038426694.1	NP_084442.1, XP_006519762.1
OG0010933	XP_038426720.1	NP_033926.1
OG0010934	XP_038426755.1	XP_006511742.1, NP_766049.2
OG0010935	XP_038426773.1	NP_079927.2
OG0010936	XP_038426828.1	XP_030099857.1
OG0010937	XP_038426855.1	NP_038677.3, NP_001271187.1
OG0010938	XP_038444794.1, XP_038435534.1, XP_038426963.1	NP_079761.1
OG0010939	XP_038426978.1	XP_036011063.1, NP_071714.2
OG0010940	XP_038427012.1	NP_444498.2, XP_006510838.1
OG0010941	XP_038427021.1	NP_035409.1
OG0010942	XP_038427023.1	NP_031528.1
OG0010943	XP_038427034.1	NP_063917.1, XP_006511247.1
OG0010944	XP_038427045.1	NP_940806.2
OG0010945	XP_038427054.1	NP_001028317.2
OG0010946	XP_038427086.1	XP_006535445.1, NP_031779.1
OG0010947	XP_038427195.1	NP_796320.2
OG0010948	XP_038427200.1	NP_808524.1
OG0010949	XP_038427209.1	NP_001344287.1
OG0010950	XP_038427243.1	NP_001343202.1
OG0010951	XP_038427251.1	XP_006522718.2
OG0010952	XP_038427267.1	NP_001094980.1
OG0010953	XP_038427284.1	XP_006498974.1, NP_032806.2
OG0010954	XP_038427288.1	NP_065620.1
OG0010955	XP_038427294.1	NP_001355947.1
OG0010956	XP_038427348.1	NP_001277996.1, NP_034576.2, NP_001277994.1
OG0010957	XP_038427350.1	NP_035049.1
OG0010958	XP_038427353.1	XP_036017314.1, NP_001028470.1
OG0010959	XP_038427360.1	NP_001395129.1
OG0010960	XP_038427388.1	NP_444425.1, NP_001343426.1
OG0010961	XP_038427508.1	XP_011238070.1, NP_081369.2
OG0010962	XP_038427544.1	NP_783598.1
OG0010963	XP_038427558.1	NP_083806.2, XP_036018557.1, NP_001343477.1
OG0010964	XP_038427575.1	NP_031579.2
OG0010965	XP_038427589.1	NP_001019556.1
OG0010966	XP_038427608.1	NP_619592.1
OG0010967	XP_038427646.1	NP_082582.1
OG0010968	XP_038427665.1	NP_083708.1
OG0010969	XP_038427712.1	NP_001156955.1, NP_083651.1
OG0010970	XP_038427713.1	NP_080029.1
OG0010971	XP_038427715.1	XP_030106297.1, NP_001402775.1
OG0010972	XP_038427722.1	NP_033400.2, XP_006499214.1
OG0010973	XP_038427871.1	NP_001011732.1, XP_006499384.1
OG0010974	XP_038427888.1	NP_001035028.1, XP_036017385.1
OG0010975	XP_038427912.1	NP_001357845.1, XP_030102188.1
OG0010976	XP_038427964.1	NP_080306.1
OG0010977	XP_038428019.1	NP_001156924.1
OG0010978	XP_038428020.1	NP_062785.2
OG0010979	XP_038428026.1	XP_030104072.1, NP_034938.3
OG0010980	XP_038428037.1	NP_032135.2
OG0010981	XP_038428038.1	NP_001123472.1
OG0010982	XP_038428053.1	NP_001343342.1
OG0010983	XP_038428061.1	NP_631890.3
OG0010984	XP_038428088.1	NP_081861.2
OG0010985	XP_038428094.1	NP_064651.2
OG0010986	XP_038428170.1	NP_035379.2
OG0010987	XP_038428176.1	NP_001034646.2, XP_017174647.1
OG0010988	XP_038428221.1	NP_808325.2
OG0010989	XP_038428253.1	NP_075021.1, NP_001186047.1
OG0010990	XP_038428259.1	NP_001278074.1, NP_878260.1
OG0010991	XP_038428273.1	NP_001074807.1, XP_011237842.1
OG0010992	XP_038428295.1	NP_001343451.1, NP_742162.2
OG0010993	XP_038428359.1	NP_663344.2
OG0010994	XP_038428370.1	XP_036015641.1, NP_033062.1
OG0010995	XP_038428380.1	NP_001263361.1
OG0010996	XP_038428404.1	NP_033420.1
OG0010997	XP_038428415.1, XP_038428416.1	XP_030102304.1
OG0010998	XP_038428417.1	NP_573503.2
OG0010999	XP_038428424.1	NP_659141.1, XP_017173386.1
OG0011000	XP_038428507.1	NP_663513.1
OG0011001	XP_038428531.1	NP_034202.1
OG0011002	XP_038428581.1	NP_083884.1
OG0011003	XP_038428583.1	NP_001153168.1
OG0011004	XP_038428638.1	NP_062780.2
OG0011005	XP_038428705.1	XP_011238223.1, NP_033997.1
OG0011006	XP_038428709.1	NP_001359293.1
OG0011007	XP_038428724.1	NP_062796.2
OG0011008	XP_038428731.1	XP_006500714.1, NP_766619.2
OG0011009	XP_038428732.1	NP_032119.2, XP_006500617.1
OG0011010	XP_038428738.1	NP_113550.3, XP_017174758.1
OG0011011	XP_038428768.1	NP_056545.3, NP_001403797.1
OG0011012	XP_038428863.1	NP_001396655.1
OG0011013	XP_038428869.1	NP_598462.1
OG0011014	XP_038428915.1	XP_006499371.1, NP_001035779.1
OG0011015	XP_038428921.1	XP_006498629.1, NP_780628.3
OG0011016	XP_038428932.1	XP_006500733.1, NP_941058.1, NP_001278118.1
OG0011017	XP_038428933.1	NP_001398286.1
OG0011018	XP_038428936.1	XP_006500728.1, NP_001156719.1
OG0011019	XP_038428937.1	NP_082794.1, XP_036018507.1
OG0011020	XP_038428963.1	NP_001095117.1
OG0011021	XP_038428967.1	NP_001297357.1, XP_006530046.1
OG0011022	XP_038428993.1	NP_001030082.1, NP_001399509.1
OG0011023	XP_038429012.1	NP_035063.1
OG0011024	XP_038434873.1, XP_038429020.1	NP_444428.3
OG0011025	XP_038429077.1	XP_017168413.1, NP_065585.1
OG0011026	XP_038429080.1	NP_062713.2
OG0011027	XP_038429145.1	XP_036019115.1, NP_079718.1
OG0011028	XP_038429217.1	XP_036019004.1, NP_085098.1
OG0011029	XP_038429231.1	NP_081285.1
OG0011030	XP_038429245.1	NP_001349345.1
OG0011031	XP_038429314.1	NP_001406711.1
OG0011032	XP_038429321.1	NP_031699.2
OG0011033	XP_038429329.1	NP_033113.1
OG0011034	XP_038429396.1	XP_036014454.1
OG0011035	XP_038429401.1	NP_081712.2
OG0011036	XP_038429413.1, XP_038429414.1	NP_038546.2
OG0011037	XP_038429415.1	NP_082919.1
OG0011038	XP_038429418.1	NP_941007.1
OG0011039	XP_038429449.1	XP_011243521.1
OG0011040	XP_038429483.1	NP_001280701.1
OG0011041	XP_038429488.1	NP_663570.2
OG0011042	XP_038429522.1	NP_778197.2, XP_017168336.2
OG0011043	XP_038429586.1	NP_808262.1, XP_030103566.1
OG0011044	XP_038429591.1	XP_006519535.1, NP_080635.2
OG0011045	XP_038429612.1	NP_001074646.1, XP_006518682.1
OG0011046	XP_038429661.1	NP_083179.2
OG0011047	XP_038429724.1	NP_001346088.1, NP_080450.1
OG0011048	XP_038429790.1	NP_001409046.1, NP_001346950.1
OG0011049	XP_038429803.1	XP_036014483.1, NP_919326.1
OG0011050	XP_038429821.1	NP_694776.2
OG0011051	XP_038429879.1	NP_001300657.1
OG0011052	XP_038429990.1	NP_001003948.2, XP_036010580.1
OG0011053	XP_038430103.1	XP_006529301.1, NP_035010.3
OG0011054	XP_038430110.1	NP_001165628.1
OG0011055	XP_038430125.1	NP_083165.1
OG0011056	XP_038430148.1	XP_006529212.1
OG0011057	XP_038430156.1	XP_006529534.1, NP_808314.2
OG0011058	XP_038430225.1	NP_001104781.1
OG0011059	XP_038430266.1	NP_058590.1, XP_017177160.1
OG0011060	XP_038430277.1	NP_075832.1
OG0011061	XP_038430280.1	NP_775571.2, XP_006529547.1
OG0011062	XP_038430304.1	XP_006529374.1, NP_997108.1
OG0011063	XP_038430333.1	XP_011246195.1, NP_852070.3
OG0011064	XP_038430334.1	NP_057905.1, XP_006529205.1
OG0011065	XP_038430347.1	NP_766051.4
OG0011066	XP_038430393.1	NP_001099137.1
OG0011067	XP_038430395.1	XP_006529855.1, NP_079730.1
OG0011068	XP_038430399.1	NP_001297698.1
OG0011069	XP_038430417.1	NP_001074673.1, XP_030110487.1
OG0011070	XP_038430425.1	NP_035336.2
OG0011071	XP_038430448.1	NP_705798.2
OG0011072	XP_038430452.1	NP_109626.1
OG0011073	XP_038430529.1	NP_001276506.1
OG0011074	XP_038430536.1	NP_001240743.1
OG0011075	XP_038430556.1	NP_001157010.1
OG0011076	XP_038430609.1	NP_081432.2
OG0011077	XP_038430635.1	NP_035976.3
OG0011078	XP_038430638.1	XP_036021024.1, NP_001074811.1
OG0011079	XP_038430641.1	NP_031967.2, NP_001272963.1, NP_001272962.1, XP_006504339.1
OG0011080	XP_038430666.1	XP_006504372.1, NP_795979.2
OG0011081	XP_038430676.1	XP_017176254.1, NP_976064.1
OG0011082	XP_038430735.1	NP_080762.1
OG0011083	XP_038430738.1	NP_080685.2
OG0011084	XP_038430756.1	NP_084535.1
OG0011085	XP_038430803.1	NP_653092.1
OG0011086	XP_038430840.1	NP_001005525.1
OG0011087	XP_038430928.1	NP_085041.1
OG0011088	XP_038430983.1	NP_001034242.2
OG0011089	XP_038431028.1	NP_001293055.1
OG0011090	XP_038431029.1	NP_082503.2
OG0011091	XP_038431090.1	NP_082317.1
OG0011092	XP_038431092.1	NP_001182023.1
OG0011093	XP_038431104.1	NP_076114.2
OG0011094	XP_038431160.1	NP_001299843.1, XP_006530456.1
OG0011095	XP_038431188.1	NP_001028483.2
OG0011096	XP_038431198.1	XP_006530403.1
OG0011097	XP_038431206.1	XP_006530193.1, NP_031734.3
OG0011098	XP_038431218.1	NP_001074277.1, XP_006530553.1
OG0011099	XP_038431224.1	NP_001389995.1
OG0011100	XP_038431250.1	NP_079849.1
OG0011101	XP_038431254.1	NP_083921.1
OG0011102	XP_038431310.1	NP_062795.2
OG0011103	XP_038431373.1	NP_079802.1
OG0011104	XP_038431408.1	NP_001362815.1
OG0011105	XP_038431467.1	NP_705799.2
OG0011106	XP_038431470.1	NP_001258659.1
OG0011107	XP_038431471.1	NP_001277430.1, NP_001074393.1
OG0011108	XP_038431529.1	NP_083567.1
OG0011109	XP_038431535.1	XP_006514908.1
OG0011110	XP_038431562.1	XP_011241975.1
OG0011111	XP_038431573.1	NP_080719.2
OG0011112	XP_038431574.1	NP_666125.1, XP_006514500.1
OG0011113	XP_038431607.1	NP_062520.1
OG0011114	XP_038431716.1	XP_006513123.1, NP_001074881.1
OG0011115	XP_038431740.1	NP_083748.3, XP_006514334.1
OG0011116	XP_038431761.1	NP_033540.1, XP_030100932.1
OG0011117	XP_038431786.1	XP_006522872.1, NP_001357816.1
OG0011118	XP_038431828.1	NP_035802.3, XP_006522068.1
OG0011119	XP_038431829.1	XP_036015710.1, NP_035052.2
OG0011120	XP_038431831.1	NP_034565.2, XP_006521861.2
OG0011121	XP_038431854.1	NP_071853.2
OG0011122	XP_038431855.1	NP_033461.2
OG0011123	XP_038431859.1	XP_036015777.1, NP_722485.1
OG0011124	XP_038431909.1	NP_001028510.2
OG0011125	XP_038431991.1	NP_076392.1, XP_006527529.1
OG0011126	XP_038432005.1	XP_030106606.1, NP_032013.2
OG0011127	XP_038432066.1	NP_001192325.1
OG0011128	XP_038432070.1	NP_032623.1
OG0011129	XP_038432083.1	NP_663547.2
OG0011130	XP_038432104.1	NP_032370.2
OG0011131	XP_038432308.1	XP_006506379.1, NP_942585.1
OG0011132	XP_038432325.1	NP_653095.1, NP_001366036.1
OG0011133	XP_038432336.1	NP_001028526.1
OG0011135	XP_038432410.1	NP_081019.1, XP_036008174.1
OG0011137	XP_038432497.1	NP_001074026.1
OG0011138	XP_038432565.1	NP_038573.2, NP_001071173.1
OG0011139	XP_038432588.1	NP_851989.3
OG0011140	XP_038432594.1	NP_705728.1, NP_001333585.1
OG0011141	XP_038432782.1	NP_034482.2, NP_001074022.1, NP_001074021.1
OG0011142	XP_038432875.1	NP_659169.3, XP_006506926.1
OG0011143	XP_038432899.1	NP_061249.1, XP_011239897.1
OG0011144	XP_038433006.1	NP_001019639.1
OG0011145	XP_038433054.1	NP_081335.1
OG0011146	XP_038433069.1	NP_001030075.1
OG0011147	XP_038433083.1	NP_001342642.1
OG0011148	XP_038433151.1	NP_001288747.1, NP_631978.1, NP_001288746.1
OG0011149	XP_038433172.1	NP_937889.1
OG0011150	XP_038433205.1	NP_001028805.2
OG0011151	XP_038433256.1	XP_006521355.1, NP_077151.3
OG0011152	XP_038433437.1	NP_001188251.1
OG0011153	XP_038433444.1	NP_705738.1
OG0011154	XP_038433452.1	NP_001344822.1, NP_077131.2
OG0011155	XP_038433454.1	NP_001028448.3, XP_017172163.1
OG0011156	XP_038433465.1	NP_031883.1
OG0011157	XP_038433468.1	NP_058061.2
OG0011158	XP_038433490.1	NP_034731.3, XP_006520546.1
OG0011159	XP_038433681.1	XP_006520949.1, NP_001028449.2
OG0011160	XP_038433865.1	XP_006518472.1
OG0011161	XP_038433874.1	NP_031837.2, XP_017173542.1
OG0011162	XP_038433883.1	NP_034821.2
OG0011163	XP_038433898.1	NP_001355289.1, NP_666110.1
OG0011164	XP_038434028.1	NP_001160052.1, NP_666092.1
OG0011165	XP_038434029.1	XP_017177112.1, NP_848883.2
OG0011166	XP_038434045.1	NP_001349032.1
OG0011168	XP_038434105.1	NP_038496.2
OG0011169	XP_038434159.1	XP_006526762.1, NP_032260.2
OG0011170	XP_038434339.1, XP_038434338.1, XP_038434337.1	NP_955518.1
OG0011171	XP_038434361.1	XP_006527060.1, NP_663475.1
OG0011172	XP_038434376.1	XP_011245707.1, NP_663476.1
OG0011173	XP_038434389.1	XP_006527435.1, NP_660105.3
OG0011174	XP_038434422.1	NP_660138.1
OG0011175	XP_038434440.1	XP_030106592.1
OG0011176	XP_038434459.1	NP_795932.2
OG0011177	XP_038434507.1	XP_006527194.1, NP_038935.2
OG0011178	XP_038434529.1	NP_001034441.1
OG0011179	XP_038434535.1	NP_031729.1
OG0011180	XP_038434537.1	NP_849261.2, XP_006526643.1
OG0011181	XP_038434587.1	NP_079839.1
OG0011182	XP_038434588.1	NP_065602.2, XP_006527298.1
OG0011183	XP_038434606.1	NP_035183.2
OG0011184	XP_038434693.1	NP_001411799.1
OG0011185	XP_038434775.1	NP_080087.1, XP_006527330.1
OG0011186	XP_038434812.1	XP_030106780.1, NP_663480.3
OG0011187	XP_038434816.1	NP_852080.3, XP_006527112.1
OG0011188	XP_038434836.1	NP_080484.1
OG0011189	XP_038434843.1	NP_001028394.2
OG0011190	XP_038434854.1	NP_001028344.2
OG0011191	XP_038434883.1	NP_033409.1
OG0011192	XP_038434893.1	NP_848756.2
OG0011193	XP_038434904.1	XP_030098166.1, NP_758459.2
OG0011194	XP_038434937.1	NP_080102.1
OG0011196	XP_038434974.1	NP_932134.3
OG0011197	XP_038434990.1	NP_082930.1
OG0011198	XP_038435108.1	NP_001092106.1
OG0011199	XP_038435113.1	NP_001289475.1, XP_017177586.1
OG0011200	XP_038435121.1	NP_081477.1
OG0011201	XP_038435136.1	NP_955005.2, XP_036008772.1
OG0011202	XP_038435137.1	NP_898970.1
OG0011203	XP_038435254.1	XP_006495613.1, NP_001011874.1
OG0011204	XP_038435255.1	NP_473430.3, XP_006537621.1
OG0011205	XP_038435258.1	NP_082373.1
OG0011206	XP_038435365.1	XP_006495628.1, NP_663730.1
OG0011207	XP_038435400.1	XP_011236694.1, NP_808502.2
OG0011208	XP_038435403.1	NP_766429.2, XP_011236682.1
OG0011209	XP_038435428.1	NP_663356.1
OG0011210	XP_038435473.1	XP_006495620.1
OG0011211	XP_038435501.1	XP_006530149.1, NP_775273.1
OG0011212	XP_038435541.1	NP_079795.1
OG0011213	XP_038435595.1	NP_796301.2
OG0011214	XP_038435600.1	NP_082045.1
OG0011215	XP_038435628.1	NP_001366447.1, NP_062698.2, NP_001366448.1
OG0011216	XP_038435630.1	NP_620402.1
OG0011217	XP_038435632.1	NP_666062.3
OG0011218	XP_038435633.1	XP_030109452.1, NP_038780.3
OG0011219	XP_038435646.1	NP_852066.2
OG0011220	XP_038435697.1	NP_034406.2
OG0011221	XP_038435708.1	NP_001074652.1
OG0011222	XP_038435727.1	NP_068697.1
OG0011223	XP_038435742.1	XP_006538263.1, NP_080281.3
OG0011224	XP_038435762.1	NP_001344855.1
OG0011225	XP_038435798.1	NP_034420.2, NP_001405277.1, NP_001405278.1
OG0011226	XP_038435804.1	NP_001019308.1, XP_006500476.1
OG0011227	XP_038435806.1, XP_038435805.1	NP_080527.2, XP_017174713.1
OG0011228	XP_038435811.1	NP_083250.1
OG0011229	XP_038435902.1	NP_001343367.1
OG0011230	XP_038435938.1	NP_277059.1
OG0011231	XP_038435941.1	NP_035376.1
OG0011232	XP_038435949.1	XP_011237950.1, NP_958755.1
OG0011233	XP_038435983.1	NP_062800.1, NP_001403148.1
OG0011234	XP_038436003.1, XP_038436004.1	NP_083893.2
OG0011235	XP_038436007.1	XP_006500266.1
OG0011236	XP_038436009.1	NP_001034312.2
OG0011237	XP_038436017.1	XP_030107747.1, NP_062327.2
OG0011238	XP_038436045.1, XP_038436044.1	NP_062743.1
OG0011239	XP_038436064.1	NP_001342222.1
OG0011240	XP_038436095.1	NP_776095.2
OG0011241	XP_038436118.1	XP_006499227.1, NP_033487.2
OG0011242	XP_038436121.1	NP_542966.2
OG0011243	XP_038436134.1	NP_001342056.1
OG0011244	XP_038436136.1	NP_001153896.1, XP_006500051.1
OG0011245	XP_038436139.1	NP_115769.1
OG0011246	XP_038436196.1	NP_080496.1, NP_001075444.1
OG0011247	XP_038436205.1	XP_011237724.1, NP_663506.2
OG0011248	XP_038436240.1	NP_035904.2, NP_001277922.1
OG0011249	XP_038436299.1	XP_006500537.1, NP_001074560.1
OG0011250	XP_038436304.1	NP_808276.2
OG0011251	XP_038436336.1	NP_067425.2
OG0011252	XP_038436342.1	XP_006498611.1, NP_780759.2
OG0011253	XP_038436347.1	XP_006511146.2, NP_766359.2
OG0011254	XP_038436352.1	NP_081585.2
OG0011255	XP_038436361.1	NP_001034611.1, XP_017168833.1
OG0011256	XP_038436371.1	NP_034994.2, XP_006510890.1
OG0011257	XP_038443676.1	NP_001074658.1
OG0011258	XP_038436394.1	XP_036011207.1
OG0011259	XP_038436461.1	NP_001028380.1
OG0011260	XP_038436468.1	NP_031425.2, XP_030099887.1
OG0011261	XP_038436469.1	XP_011241034.1
OG0011262	XP_038436491.1	NP_851417.2, XP_011241116.1
OG0011263	XP_038436524.1	NP_796158.2, XP_006511287.1
OG0011264	XP_038436559.1	NP_848483.3, XP_006511611.1
OG0011265	XP_038436570.1	XP_006511173.1
OG0011266	XP_038436582.1	NP_001020783.1
OG0011267	XP_038436588.1	NP_775277.2
OG0011268	XP_038436634.1	NP_001344801.1
OG0011269	XP_038436654.1	NP_035932.2
OG0011270	XP_038436656.1	NP_803411.3
OG0011271	XP_038436671.1	NP_001071099.1
OG0011272	XP_038436677.1	NP_001156389.1, XP_006510804.1
OG0011273	XP_038436699.1	XP_036010978.1, NP_899139.2
OG0011274	XP_038436701.1	NP_080783.4
OG0011275	XP_038436730.1	XP_006511365.1, NP_062637.2
OG0011276	XP_038436736.1	NP_612177.1, XP_006511592.1
OG0011277	XP_038436739.1	NP_001028347.1
OG0011278	XP_038436744.1	XP_036010941.1, NP_795896.4
OG0011279	XP_038436766.1	NP_001391984.1
OG0011280	XP_038436838.1	XP_006511203.1, NP_064311.2
OG0011281	XP_038436840.1	NP_780534.1
OG0011282	XP_038436841.1	NP_082397.1
OG0011283	XP_038436853.1	XP_011241122.1, NP_082874.1
OG0011284	XP_038436861.1	XP_006510923.1
OG0011285	XP_038436867.1	NP_081218.3, XP_006511465.1
OG0011286	XP_038436886.1	XP_006511315.1
OG0011287	XP_038436943.1	NP_080113.1, XP_006510834.1
OG0011288	XP_038436947.1	NP_001365857.1
OG0011289	XP_038436956.1	XP_006511557.1, NP_082912.1
OG0011290	XP_038436990.1	XP_006510928.1
OG0011291	XP_038437000.1	NP_036122.2
OG0011292	XP_038437018.1	NP_850931.2
OG0011293	XP_038437041.1	NP_033014.1, NP_001344186.1
OG0011294	XP_038437082.1	XP_006524677.1, NP_803416.2
OG0011295	XP_038437111.1	NP_081155.1, XP_036015999.1
OG0011296	XP_038437112.1	NP_001355689.1
OG0011297	XP_038437197.1	XP_006523138.1, NP_076333.3
OG0011298	XP_038437211.1	XP_006523068.1, NP_659102.1
OG0011299	XP_038437212.1	NP_035912.2, XP_036015805.1
OG0011300	XP_038437277.1	XP_011244432.1, NP_056570.1
OG0011301	XP_038445403.1, XP_038437279.1	NP_079918.1
OG0011302	XP_038437281.1	NP_083773.1, XP_006523040.1
OG0011303	XP_038437283.1	NP_001186139.1, XP_006523148.1
OG0011304	XP_038437295.1	NP_080778.2, XP_036015996.1
OG0011305	XP_038437332.1	NP_598440.1
OG0011306	XP_038437344.1, XP_038437345.1	NP_083528.1
OG0011307	XP_038437376.1	XP_006523123.1, NP_001038994.2
OG0011308	XP_038437426.1	NP_598420.1
OG0011309	XP_038437454.1	XP_011244453.1, NP_001171357.1
OG0011310	XP_038437471.1	NP_076152.2, XP_011244456.1
OG0011311	XP_038437473.1	XP_006522928.1
OG0011312	XP_038437485.1	NP_001157248.1
OG0011313	XP_038437575.1	XP_011241564.1, NP_666037.1
OG0011314	XP_038437584.1	NP_598759.1, XP_030100663.1
OG0011315	XP_038437592.1	NP_084538.2
OG0011316	XP_038437620.1	NP_034063.1
OG0011317	XP_038437625.1	XP_036011544.1, NP_666118.1
OG0011318	XP_038437670.1	NP_032344.2
OG0011319	XP_038437678.1	NP_780305.1
OG0011320	XP_038437687.1	NP_067478.1
OG0011321	XP_038437792.1	NP_613059.2
OG0011322	XP_038437948.1	NP_081564.3, XP_006500971.1
OG0011323	XP_038438000.1	NP_001398272.1, NP_001273688.1, NP_001035780.1
OG0011324	XP_038438006.1	NP_941061.1, XP_036019039.1
OG0011325	XP_038438026.1	NP_001280490.1
OG0011326	XP_038438089.1	NP_080268.1
OG0011327	XP_038438121.1	NP_001074267.1
OG0011328	XP_038438149.1	NP_001394501.1, NP_001305031.1
