Orthogroup	Canis_lupus_familiaris	Ursus_americanus
OG0014545	NP_001011886.1	XP_045657316.1
OG0014546	NP_001011887.2	XP_045644741.1
OG0014547	NP_001012663.1	XP_045637686.1
OG0014548	NP_001012664.1	XP_045655216.1
OG0014549	NP_001013437.1	XP_045659321.1
OG0014550	NP_001013866.1	XP_045665411.1
OG0014551	NP_001013869.1	XP_045638973.1
OG0014552	NP_001014303.1	XP_045653144.1
OG0014553	NP_001014397.1	XP_045651652.1
OG0014554	NP_001017521.1	XP_045638869.1
OG0014555	NP_001018645.1	XP_045649647.1
OG0014556	NP_001026985.1	XP_045626828.1
OG0014557	NP_001026991.1	XP_045659367.1
OG0014558	NP_001038214.1	XP_045662391.1
OG0014559	NP_001041481.1	XP_045650664.1
OG0014560	NP_001041495.2	XP_045669855.1
OG0014561	NP_001041559.2	XP_045666743.1
OG0014562	NP_001041581.1	XP_045655046.1
OG0014563	NP_001041583.1	XP_045671267.1
OG0014564	NP_001041592.1	XP_045651512.1
OG0014566	NP_001071055.1	XP_045670390.1
OG0014567	NP_001074193.1	XP_045646162.1
OG0014568	NP_001074367.1	XP_045630143.1
OG0014569	NP_001074368.1	XP_045629396.1
OG0014570	NP_001075179.2	XP_045649635.1
OG0014571	NP_001077101.1	XP_045638844.1
OG0014572	NP_001091016.2	XP_045660215.1
OG0014573	NP_001091025.1	XP_045670479.1
OG0014574	NP_001091450.1	XP_045645060.1
OG0014575	NP_001095303.1	XP_045661236.1
OG0014576	NP_001098429.1	XP_045644849.1
OG0014577	NP_001106928.1	XP_045661290.1
OG0014578	NP_001107185.1	XP_045666819.1
OG0014579	NP_001107768.1	XP_045628851.1
OG0014580	NP_001108138.1	XP_045635548.1
OG0014581	NP_001108229.1	XP_045651334.1
OG0014582	NP_001108484.1	XP_045628233.1
OG0014583	NP_001108486.1	XP_045647336.1
OG0014584	NP_001108591.1	XP_045634751.1
OG0014585	NP_001116074.1	XP_045661442.1
OG0014586	NP_001124522.1	XP_045627147.1
OG0014587	NP_001128423.1	XP_045646612.1
OG0014588	NP_001128597.1	XP_045633712.1
OG0014589	NP_001131075.1	XP_045671405.1
OG0014590	NP_001138592.1	XP_045666299.1
OG0014591	NP_001138642.1	XP_045661992.1
OG0014592	NP_001138703.1	XP_045633913.1
OG0014593	NP_001138972.1	XP_045648427.1
OG0014594	NP_001138977.1	XP_045651906.1
OG0014595	NP_001139463.1	XP_045652390.1
OG0014596	NP_001139649.1	XP_045642286.1
OG0014597	NP_001152798.1	XP_045655752.1
OG0014598	NP_001157660.1	XP_045631359.1
OG0014599	NP_001159350.1	XP_045660715.1
OG0014600	NP_001161886.1	XP_045664635.1
OG0014601	NP_001161932.1, XP_038438974.1	XP_045668643.1
OG0014602	NP_001162159.1	XP_045648754.1
OG0014603	NP_001165244.2	XP_045631024.1
OG0014604	NP_001181906.1	XP_045640088.1
OG0014605	NP_001182077.1	XP_045642733.1
OG0014606	NP_001182080.1	XP_045648393.1
OG0014607	NP_001182763.1, XP_038445008.1	XP_045653458.1
OG0014608	NP_001183981.1	XP_045664380.1
OG0014609	NP_001184240.1	XP_045667841.1
OG0014610	NP_001185717.1	XP_045655429.1
OG0014611	NP_001191164.1	XP_045627274.1
OG0014612	NP_001229655.1	XP_045653467.1
OG0014613	NP_001239084.1	XP_045648256.1
OG0014614	NP_001239153.1	XP_045658360.1
OG0014615	NP_001239210.1	XP_045636238.1
OG0014616	NP_001239275.1	XP_045643200.1
OG0014617	NP_001239298.1	XP_045637537.1
OG0014618	XP_038412102.1, NP_001240671.1	XP_045637667.1
OG0014619	NP_001243381.1	XP_045628276.1
OG0014620	NP_001271371.1	XP_045633886.1
OG0014621	NP_001271382.1	XP_045646925.1
OG0014622	NP_001271400.1	XP_045652691.1
OG0014623	NP_001271406.1	XP_045655368.1
OG0014624	NP_001271407.1	XP_045656652.1
OG0014625	NP_001271417.1	XP_045666621.1
OG0014626	NP_001273798.1	XP_045633047.1
OG0014627	NP_001273884.1	XP_045630907.1
OG0014628	NP_001273889.1	XP_045661437.1
OG0014629	NP_001273952.1	XP_045643587.1
OG0014630	NP_001273981.1	XP_045669423.1
OG0014631	NP_001273997.1, XP_038420113.1	XP_045665123.1
OG0014632	NP_001274056.1	XP_045671022.1
OG0014633	NP_001274082.1	XP_045670182.1
OG0014634	NP_001274087.1	XP_045653454.1
OG0014635	NP_001274091.1	XP_045654616.1
OG0014636	NP_001274098.1	XP_045658709.1
OG0014637	NP_001276843.1	XP_045666656.1
OG0014638	NP_001277019.1	XP_045654689.1
OG0014639	NP_001288041.1	XP_045627775.1
OG0014640	NP_001300712.1	XP_045628211.1
OG0014641	NP_001300716.1	XP_045651491.1
OG0014642	NP_001300724.1	XP_045645914.1
OG0014643	NP_001300737.1	XP_045661601.1
OG0014644	NP_001300753.1	XP_045637284.1
OG0014645	NP_001300756.1	XP_045658255.1
OG0014646	NP_001300795.1	XP_045640445.1
OG0014647	NP_001301031.1	XP_045645748.1
OG0014648	NP_001301045.1	XP_045640334.1
OG0014649	NP_001301056.1	XP_045656007.1
OG0014650	NP_001301061.1	XP_045666481.1
OG0014651	NP_001332964.1	XP_045656736.1
OG0014652	NP_001332971.1	XP_045656730.1
OG0014653	NP_001332981.1	XP_045656747.1
OG0014654	NP_001332987.1	XP_045637695.1
OG0014655	NP_001333001.1	XP_045637609.1
OG0014656	NP_001362288.1	XP_045644984.1
OG0014657	NP_001365317.1	XP_045670941.1
OG0014658	NP_001375497.1	XP_045649580.1
OG0014659	NP_001375584.1	XP_045634362.1
OG0014660	NP_001375661.1	XP_045639057.1
OG0014661	NP_001375662.1	XP_045638963.1
OG0014662	NP_001375705.1	XP_045640232.1
OG0014663	NP_001375769.1	XP_045638798.1
OG0014664	NP_001375776.1	XP_045638800.1
OG0014665	NP_001375810.1	XP_045638818.1
OG0014666	NP_001376107.1, XP_038396534.1	XP_045640520.1
OG0014667	XP_038445585.1, XP_038445358.1, XP_038444838.1, NP_001376120.1, XP_038445140.1, XP_038444821.1, XP_038444823.1, XP_038444842.1	XP_045634967.1
OG0014668	XP_038381469.1	XP_045628223.1
OG0014669	XP_038381495.1	XP_045628678.1
OG0014670	XP_038381499.1	XP_045646311.1
OG0014671	XP_038381507.1	XP_045671128.1
OG0014672	XP_038381509.1	XP_045670682.1
OG0014673	XP_038381549.1	XP_045628405.1
OG0014674	XP_038381563.1	XP_045631139.1
OG0014675	XP_038381587.1	XP_045661974.1
OG0014676	XP_038381651.1	XP_045646260.1
OG0014677	XP_038381665.1	XP_045646254.1
OG0014678	XP_038381691.1	XP_045646235.1
OG0014679	XP_038381789.1	XP_045646186.1
OG0014680	XP_038381790.1	XP_045646184.1
OG0014681	XP_038381858.1	XP_045646122.1
OG0014682	XP_038381897.1	XP_045646085.1
OG0014683	XP_038381903.1	XP_045646082.1
OG0014684	XP_038381992.1	XP_045670675.1
OG0014685	XP_038381995.1	XP_045670727.1
OG0014686	XP_038382045.1	XP_045670691.1
OG0014687	XP_038382052.1	XP_045670661.1
OG0014688	XP_038382070.1	XP_045670701.1
OG0014689	XP_038382126.1	XP_045666051.1
OG0014690	XP_038382155.1	XP_045666044.1
OG0014691	XP_038382180.1	XP_045666077.1
OG0014692	XP_038382205.1	XP_045661249.1
OG0014693	XP_038382225.1	XP_045661265.1
OG0014694	XP_038382244.1	XP_045661301.1
OG0014695	XP_038382285.1	XP_045661338.1
OG0014696	XP_038382301.1	XP_045661344.1
OG0014697	XP_038382351.1	XP_045661366.1
OG0014698	XP_038382543.1	XP_045654370.1
OG0014699	XP_038382548.1	XP_045654485.1
OG0014700	XP_038382565.1	XP_045654374.1
OG0014701	XP_038382597.1	XP_045654513.1
OG0014702	XP_038382600.1	XP_045654527.1
OG0014703	XP_038382652.1	XP_045661559.1
OG0014704	XP_038382678.1	XP_045661578.1
OG0014705	XP_038382870.1, XP_038410386.1	XP_045659307.1
OG0014706	XP_038382916.1	XP_045636805.1
OG0014707	XP_038382949.1	XP_045636994.1
OG0014708	XP_038383004.1	XP_045637013.1
OG0014709	XP_038383032.1	XP_045628309.1
OG0014710	XP_038383086.1	XP_045628563.1
OG0014711	XP_038383183.1	XP_045628333.1
OG0014712	XP_038383315.1	XP_045628543.1
OG0014713	XP_038383320.1	XP_045628514.1
OG0014714	XP_038383379.1	XP_045629240.1
OG0014715	XP_038383484.1	XP_045629168.1
OG0014716	XP_038383487.1	XP_045629863.1
OG0014717	XP_038383636.1	XP_045645222.1
OG0014718	XP_038383656.1	XP_045645236.1
OG0014719	XP_038383680.1	XP_045645404.1
OG0014720	XP_038383724.1	XP_045645284.1
OG0014721	XP_038383730.1	XP_045645283.1
OG0014722	XP_038383732.1	XP_045645362.1
OG0014723	XP_038383747.1	XP_045645311.1
OG0014724	XP_038383809.1	XP_045645333.1
OG0014725	XP_038383889.1	XP_045631164.1
OG0014726	XP_038383911.1	XP_045645183.1
OG0014727	XP_038384019.1	XP_045631100.1
OG0014728	XP_038384097.1	XP_045628044.1
OG0014729	XP_038384151.1	XP_045628082.1
OG0014730	XP_038384152.1	XP_045628062.1
OG0014731	XP_038384222.1	XP_045628202.1
OG0014732	XP_038384230.1	XP_045628030.1
OG0014733	XP_038384256.1	XP_045628127.1
OG0014734	XP_038384288.1	XP_045628111.1
OG0014735	XP_038384349.1	XP_045628179.1
OG0014736	XP_038384358.1	XP_045628231.1
OG0014737	XP_038384362.1	XP_045628164.1
OG0014738	XP_038384415.1	XP_045628216.1
OG0014739	XP_038384417.1	XP_045632243.1
OG0014740	XP_038384426.1	XP_045632288.1
OG0014741	XP_038384427.1	XP_045632291.1
OG0014742	XP_038384441.1	XP_045632264.1
OG0014743	XP_038384454.1	XP_045632282.1
OG0014744	XP_038384455.1	XP_045632270.1
OG0014745	XP_038384472.1	XP_045632249.1
OG0014746	XP_038384489.1	XP_045632285.1
OG0014747	XP_038384509.1	XP_045666014.1
OG0014748	XP_038384537.1	XP_045668282.1
OG0014749	XP_038384681.1	XP_045634472.1
OG0014750	XP_038384703.1	XP_045662064.1
OG0014751	XP_038384728.1	XP_045636895.1
OG0014752	XP_038384780.1	XP_045641055.1
OG0014753	XP_038384812.1	XP_045641351.1
OG0014754	XP_038384825.1	XP_045641362.1
OG0014755	XP_038384836.1	XP_045641435.1
OG0014756	XP_038384881.1	XP_045641692.1
OG0014757	XP_038384885.1	XP_045641667.1
OG0014758	XP_038384895.1	XP_045641781.1
OG0014759	XP_038384980.1	XP_045661180.1
OG0014760	XP_038385153.1	XP_045655944.1
OG0014761	XP_038385156.1	XP_045655928.1
OG0014762	XP_038442544.1, XP_038385168.1	XP_045655926.1
OG0014763	XP_038385206.1	XP_045655899.1
OG0014764	XP_038385240.1	XP_045655878.1
OG0014765	XP_038385299.1	XP_045652619.1
OG0014766	XP_038385346.1	XP_045652153.1
OG0014767	XP_038385368.1	XP_045652134.1
OG0014768	XP_038385388.1	XP_045652114.1
OG0014769	XP_038385505.1	XP_045651026.1
OG0014770	XP_038385508.1	XP_045651018.1
OG0014771	XP_038385534.1	XP_045644442.1
OG0014772	XP_038385541.1	XP_045668852.1
OG0014773	XP_038385544.1	XP_045651027.1
OG0014774	XP_038385577.1	XP_045638243.1
OG0014775	XP_038385589.1	XP_045642323.1
OG0014776	XP_038385695.1	XP_045644378.1
OG0014777	XP_038385938.1	XP_045643781.1
OG0014778	XP_038385944.1	XP_045643860.1
OG0014779	XP_038385962.1	XP_045643933.1
OG0014780	XP_038386005.1	XP_045644218.1
OG0014781	XP_038386035.1	XP_045649908.1
OG0014782	XP_038386072.1	XP_045668869.1
OG0014783	XP_038386098.1	XP_045668883.1
OG0014784	XP_038386130.1	XP_045668859.1
OG0014785	XP_038386138.1	XP_045668881.1
OG0014786	XP_038386147.1	XP_045668911.1
OG0014787	XP_038386185.1	XP_045650499.1
OG0014788	XP_038386199.1	XP_045650508.1
OG0014789	XP_038386275.1	XP_045650450.1
OG0014790	XP_038386288.1	XP_045650471.1
OG0014791	XP_038386306.1	XP_045651030.1
OG0014792	XP_038386370.1	XP_045650373.1
OG0014793	XP_038386442.1	XP_045650327.1
OG0014794	XP_038386443.1	XP_045650321.1
OG0014795	XP_038386527.1	XP_045650288.1
OG0014796	XP_038386528.1	XP_045651017.1
OG0014797	XP_038386564.1	XP_045650272.1
OG0014798	XP_038386570.1	XP_045650269.1
OG0014799	XP_038386609.1	XP_045650255.1
OG0014800	XP_038386630.1	XP_045650247.1
OG0014801	XP_038386631.1	XP_045650226.1
OG0014802	XP_038386640.1	XP_045650224.1
OG0014803	XP_038386680.1	XP_045650214.1
OG0014804	XP_038386701.1	XP_045665803.1
OG0014805	XP_038386850.1	XP_045662847.1
OG0014806	XP_038386851.1	XP_045662846.1
OG0014807	XP_038386857.1	XP_045662842.1
OG0014808	XP_038386895.1	XP_045662810.1
OG0014809	XP_038386947.1	XP_045662769.1
OG0014810	XP_038386975.1	XP_045662734.1
OG0014811	XP_038386997.1	XP_045662711.1
OG0014812	XP_038387027.1	XP_045662886.1
OG0014813	XP_038387033.1	XP_045662685.1
OG0014814	XP_038387068.1	XP_045628703.1
OG0014815	XP_038387085.1	XP_045638121.1
OG0014816	XP_038387106.1	XP_045638484.1
OG0014817	XP_038387115.1	XP_045638017.1
OG0014818	XP_038387166.1	XP_045638074.1
OG0014819	XP_038387168.1	XP_045638582.1
OG0014820	XP_038387187.1	XP_045638321.1
OG0014821	XP_038387192.1	XP_045638104.1
OG0014822	XP_038387240.1	XP_045638314.1
OG0014823	XP_038387290.1	XP_045638206.1
OG0014824	XP_038387294.1	XP_045638571.1
OG0014825	XP_038387319.1	XP_045638344.1
OG0014826	XP_038387351.1	XP_045638300.1
OG0014827	XP_038387355.1	XP_045638270.1
OG0014828	XP_038387368.1	XP_045638363.1
OG0014829	XP_038387425.1	XP_045638376.1
OG0014830	XP_038387435.1	XP_045638658.1
OG0014831	XP_038387487.1	XP_045638514.1
OG0014832	XP_038387530.1	XP_045638353.1
OG0014833	XP_038387631.1	XP_045638140.1
OG0014834	XP_038387637.1	XP_045637973.1
OG0014835	XP_038387682.1	XP_045638506.1
OG0014836	XP_038387707.1	XP_045638523.1
OG0014837	XP_038387708.1	XP_045638597.1
OG0014838	XP_038387742.1	XP_045638404.1
OG0014839	XP_038387761.1	XP_045660220.1
OG0014840	XP_038387812.1	XP_045630646.1
OG0014841	XP_038387819.1	XP_045630647.1
OG0014842	XP_038387890.1	XP_045633872.1
OG0014843	XP_038387944.1	XP_045632823.1
OG0014844	XP_038387960.1	XP_045632845.1
OG0014845	XP_038387962.1	XP_045632816.1
OG0014846	XP_038387988.1	XP_045643400.1
OG0014847	XP_038388034.1	XP_045627297.1
OG0014848	XP_038388121.1	XP_045664243.1
OG0014849	XP_038388172.1	XP_045664295.1
OG0014850	XP_038388184.1	XP_045664306.1
OG0014851	XP_038388190.1	XP_045664305.1
OG0014852	XP_038388229.1	XP_045652408.1
OG0014853	XP_038388231.1	XP_045652209.1
OG0014854	XP_038388306.1	XP_045652247.1
OG0014855	XP_038388329.1	XP_045652278.1
OG0014856	XP_038388402.1	XP_045652360.1
OG0014857	XP_038388542.1	XP_045651312.1
OG0014858	XP_038388678.1	XP_045668992.1
OG0014859	XP_038388679.1	XP_045669024.1
OG0014860	XP_038388757.1	XP_045668997.1
OG0014861	XP_038388823.1	XP_045669132.1
OG0014862	XP_038388888.1	XP_045668971.1
OG0014863	XP_038388917.1, XP_038416494.1	XP_045669066.1
OG0014864	XP_038388921.1	XP_045669096.1
OG0014865	XP_038388982.1	XP_045660393.1
OG0014866	XP_038388984.1	XP_045660380.1
OG0014867	XP_038389094.1	XP_045626815.1
OG0014868	XP_038389113.1	XP_045626824.1
OG0014869	XP_038389128.1	XP_045630738.1
OG0014870	XP_038389159.1	XP_045630719.1
OG0014871	XP_038389179.1	XP_045630721.1
OG0014872	XP_038389190.1	XP_045630792.1
OG0014873	XP_038389239.1	XP_045627363.1
OG0014874	XP_038389301.1	XP_045627263.1
OG0014875	XP_038389339.1	XP_045627403.1
OG0014876	XP_038389400.1	XP_045672301.1
OG0014877	XP_038389437.1	XP_045626509.1
OG0014878	XP_038389468.1	XP_045655220.1
OG0014879	XP_038389483.1	XP_045627298.1
OG0014880	XP_038389504.1	XP_045627359.1
OG0014881	XP_038389611.1	XP_045651388.1
OG0014882	XP_038389624.1	XP_045645477.1
OG0014883	XP_038389628.1	XP_045627307.1
OG0014885	XP_038389675.1	XP_045648045.1
OG0014886	XP_038389681.1	XP_045671218.1
OG0014887	XP_038389779.1	XP_045639413.1
OG0014888	XP_038389824.1	XP_045639539.1
OG0014889	XP_038389839.1	XP_045639526.1
OG0014890	XP_038389850.1	XP_045639555.1
OG0014891	XP_038389862.1	XP_045639336.1
OG0014892	XP_038389889.1	XP_045639510.1
OG0014893	XP_038389994.1	XP_045639437.1
OG0014894	XP_038390002.1	XP_045639574.1
OG0014895	XP_038390130.1	XP_045639600.1
OG0014896	XP_038390350.1	XP_045639399.1
OG0014897	XP_038390373.1	XP_045639249.1
OG0014898	XP_038390375.1	XP_045639349.1
OG0014899	XP_038390385.1	XP_045639230.1
OG0014900	XP_038390432.1	XP_045639554.1
OG0014901	XP_038390530.1	XP_045633251.1
OG0014902	XP_038390570.1	XP_045652822.1
OG0014903	XP_038390632.1	XP_045658366.1
OG0014904	XP_038390662.1	XP_045648084.1
OG0014905	XP_038390726.1	XP_045648027.1
OG0014906	XP_038390755.1	XP_045648015.1
OG0014907	XP_038390845.1	XP_045648099.1
OG0014908	XP_038390852.1	XP_045647951.1
OG0014909	XP_038390973.1	XP_045671301.1
OG0014910	XP_038390981.1	XP_045671302.1
OG0014911	XP_038391074.1	XP_045643376.1
OG0014912	XP_038391135.1	XP_045643308.1
OG0014913	XP_038391189.1	XP_045643270.1
OG0014914	XP_038391206.1	XP_045643245.1
OG0014915	XP_038391262.1	XP_045643190.1
OG0014916	XP_038391322.1	XP_045643158.1
OG0014917	XP_038391332.1	XP_045643147.1
OG0014918	XP_038391373.1	XP_045639186.1
OG0014919	XP_038391374.1	XP_045639631.1
OG0014920	XP_038391376.1	XP_045666019.1
OG0014921	XP_038391377.1	XP_045665915.1
OG0014922	XP_038391428.1	XP_045653493.1
OG0014923	XP_038391448.1	XP_045653468.1
OG0014924	XP_038391452.1	XP_045653150.1
OG0014925	XP_038391470.1	XP_045658181.1
OG0014926	XP_038391476.1	XP_045628628.1
OG0014927	XP_038391479.1	XP_045652009.1
OG0014928	XP_038391481.1	XP_045666230.1
OG0014929	XP_038391521.1	XP_045646699.1
OG0014930	XP_038391526.1	XP_045646697.1
OG0014931	XP_038391552.1	XP_045639718.1
OG0014932	XP_038391553.1	XP_045639708.1
OG0014933	XP_038391590.1	XP_045639721.1
OG0014934	XP_038391624.1	XP_045654044.1
OG0014935	XP_038391709.1	XP_045653546.1
OG0014936	XP_038391728.1	XP_045653993.1
OG0014937	XP_038391756.1	XP_045653569.1
OG0014938	XP_038391832.1	XP_045653939.1
OG0014939	XP_038391847.1	XP_045653934.1
OG0014940	XP_038391889.1	XP_045653903.1
OG0014941	XP_038391899.1	XP_045653568.1
OG0014942	XP_038391910.1	XP_045653869.1
OG0014943	XP_038391934.1	XP_045653832.1
OG0014944	XP_038391967.1	XP_045653805.1
OG0014945	XP_038392095.1	XP_045653748.1
OG0014946	XP_038392309.1	XP_045653587.1
OG0014947	XP_038392335.1	XP_045660810.1
OG0014948	XP_038392366.1	XP_045660820.1
OG0014949	XP_038392399.1	XP_045660846.1
OG0014950	XP_038392410.1	XP_045660852.1
OG0014951	XP_038392480.1	XP_045646674.1
OG0014952	XP_038392505.1	XP_045653158.1
OG0014953	XP_038392506.1	XP_045653357.1
OG0014954	XP_038392523.1	XP_045653381.1
OG0014955	XP_038392530.1	XP_045653386.1
OG0014956	XP_038392578.1	XP_045653341.1
OG0014957	XP_038392718.1	XP_045653151.1
OG0014958	XP_038392724.1	XP_045653147.1
OG0014959	XP_038392732.1	XP_045653270.1
OG0014960	XP_038392777.1	XP_045653231.1
OG0014961	XP_038392778.1	XP_045653228.1
OG0014962	XP_038392829.1	XP_045653143.1
OG0014963	XP_038393023.1	XP_045634119.1
OG0014964	XP_038393051.1	XP_045634183.1
OG0014965	XP_038393058.1	XP_045634111.1
OG0014966	XP_038393077.1	XP_045634105.1
OG0014967	XP_038393224.1	XP_045658130.1
OG0014968	XP_038393233.1	XP_045658140.1
OG0014969	XP_038393322.1	XP_045658176.1
OG0014970	XP_038393350.1	XP_045658198.1
OG0014971	XP_038393353.1	XP_045658201.1
OG0014972	XP_038393362.1	XP_045658205.1
OG0014973	XP_038393469.1	XP_045654103.1
OG0014974	XP_038393475.1	XP_045654211.1
OG0014975	XP_038393498.1, XP_038393497.1	XP_045654014.1
OG0014976	XP_038393499.1	XP_045659329.1
OG0014977	XP_038393507.1	XP_045659345.1
OG0014978	XP_038393526.1	XP_045659355.1
OG0014979	XP_038393546.1	XP_045659381.1
OG0014980	XP_038393547.1	XP_045659378.1
OG0014981	XP_038393549.1	XP_045659390.1
OG0014982	XP_038393588.1	XP_045659410.1
OG0014983	XP_038393650.1	XP_045659444.1
OG0014984	XP_038393691.1	XP_045659477.1
OG0014985	XP_038393696.1	XP_045659473.1
OG0014986	XP_038393719.1	XP_045659485.1
OG0014987	XP_038393747.1	XP_045659515.1
OG0014988	XP_038393894.1	XP_045628705.1
OG0014989	XP_038394038.1, XP_038394037.1	XP_045628744.1
OG0014990	XP_038394040.1	XP_045628751.1
OG0014991	XP_038394068.1	XP_045628662.1
OG0014992	XP_038394176.1	XP_045652008.1
OG0014993	XP_038394178.1	XP_045652006.1
OG0014994	XP_038394221.1	XP_045651981.1
OG0014995	XP_038394231.1	XP_045651962.1
OG0014996	XP_038394240.1	XP_045651953.1
OG0014997	XP_038394246.1	XP_045651946.1
OG0014998	XP_038394255.1	XP_045651945.1
OG0014999	XP_038394268.1	XP_045666217.1
OG0015000	XP_038394351.1	XP_045666253.1
OG0015001	XP_038394396.1	XP_045659789.1
OG0015002	XP_038394409.1	XP_045671021.1
OG0015003	XP_038394411.1	XP_045671015.1
OG0015004	XP_038394416.1	XP_045671026.1
OG0015005	XP_038394434.1	XP_045671004.1
OG0015006	XP_038394475.1	XP_045670865.1
OG0015007	XP_038394476.1	XP_045670866.1
OG0015008	XP_038394498.1	XP_045670949.1
OG0015009	XP_038394526.1	XP_045670909.1
OG0015010	XP_038394542.1	XP_045670831.1
OG0015011	XP_038394543.1	XP_045670903.1
OG0015012	XP_038394613.1	XP_045671002.1
OG0015013	XP_038394665.1	XP_045670922.1
OG0015014	XP_038394698.1	XP_045671024.1
OG0015015	XP_038394736.1	XP_045657326.1
OG0015017	XP_038394744.1	XP_045659457.1
OG0015018	XP_038394798.1	XP_045626848.1
OG0015019	XP_038394813.1	XP_045640676.1
OG0015020	XP_038394822.1	XP_045640480.1
OG0015021	XP_038394843.1	XP_045657823.1
OG0015022	XP_038394855.1	XP_045658016.1
OG0015023	XP_038394870.1	XP_045640010.1
OG0015024	XP_038394873.1	XP_045657302.1
OG0015025	XP_038394874.1	XP_045657304.1
OG0015026	XP_038395047.1	XP_045642164.1
OG0015027	XP_038395135.1	XP_045629784.1
OG0015028	XP_038395136.1	XP_045629775.1
OG0015029	XP_038395161.1	XP_045629900.1
OG0015030	XP_038395190.1	XP_045629910.1
OG0015031	XP_038395192.1	XP_045629907.1
OG0015032	XP_038395222.1	XP_045629757.1
OG0015033	XP_038395230.1	XP_045629803.1
OG0015034	XP_038395243.1	XP_045629715.1
OG0015035	XP_038395255.1	XP_045629726.1
OG0015036	XP_038395268.1	XP_045629729.1
OG0015037	XP_038395362.1	XP_045629857.1
OG0015038	XP_038395381.1	XP_045669258.1
OG0015039	XP_038395401.1	XP_045669193.1
OG0015040	XP_038395411.1	XP_045669379.1
OG0015041	XP_038395502.1	XP_045669232.1
OG0015042	XP_038395532.1	XP_045669194.1
OG0015043	XP_038395549.1	XP_045669309.1
OG0015044	XP_038395572.1	XP_045669251.1
OG0015045	XP_038395685.1	XP_045642015.1
OG0015046	XP_038395736.1	XP_045641959.1
OG0015047	XP_038395794.1	XP_045641901.1
OG0015048	XP_038395797.1	XP_045641915.1
OG0015049	XP_038395798.1	XP_045641916.1
OG0015050	XP_038395837.1	XP_045641890.1
OG0015051	XP_038395859.1	XP_045641866.1
OG0015052	XP_038395885.1	XP_045641847.1
OG0015053	XP_038395957.1	XP_045632412.1
OG0015054	XP_038395970.1	XP_045632396.1
OG0015055	XP_038395974.1	XP_045632448.1
OG0015056	XP_038395977.1	XP_045632449.1
