Orthogroup	Canis_lupus_familiaris	Loxodonta_africana
OG0015128	XP_038399287.1	XP_003406356.1
OG0015129	XP_038399292.1	XP_003406774.1
OG0015130	XP_038399322.1	XP_003406365.1
OG0015131	XP_038399481.1	XP_003406380.1
OG0015132	XP_038399509.1	XP_010585088.1
OG0015133	XP_038399555.1	XP_003406397.1
OG0015134	XP_038399557.1	XP_023399682.1
OG0015135	XP_038399581.1	XP_010585116.1
OG0015136	XP_038399659.1	XP_023399729.1
OG0015137	XP_038399675.1	XP_003406827.1
OG0015138	XP_038399680.1	XP_023399722.1
OG0015139	XP_038399794.1	XP_010585153.1
OG0015141	XP_038399871.1	XP_023399913.1
OG0015142	XP_038399903.1	XP_003406348.1
OG0015143	XP_038399905.1	XP_023399560.1
OG0015144	XP_038399947.1	XP_023395843.1
OG0015145	XP_038399952.1	XP_023395896.1
OG0015146	XP_038399959.1	XP_003408913.1
OG0015147	XP_038399967.1	XP_010586981.1
OG0015148	XP_038399978.1	XP_023402410.1
OG0015149	XP_038400096.1	XP_003420990.1
OG0015150	XP_038400116.1	XP_003421032.1
OG0015151	XP_038400133.1	XP_003420994.1
OG0015152	XP_038400192.1	XP_003421003.1
OG0015153	XP_038400204.1	XP_023395878.1
OG0015154	XP_038400235.1	XP_010598842.1
OG0015155	XP_038400260.1	XP_023395899.1
OG0015156	XP_038400277.1	XP_003421019.1
OG0015157	XP_038400281.1	XP_003421017.1
OG0015158	XP_038400307.1	XP_003408644.1
OG0015159	XP_038400396.1	XP_003408819.1
OG0015160	XP_038400414.1	XP_010586890.1
OG0015161	XP_038400425.1	XP_023401884.1
OG0015162	XP_038400520.1	XP_023402387.1
OG0015163	XP_038400544.1	XP_023401905.1
OG0015164	XP_038400569.1	XP_003408582.1
OG0015165	XP_038400633.1	XP_010586935.1
OG0015166	XP_038400719.1	XP_003408711.1
OG0015167	XP_038400751.1	XP_003408721.1
OG0015168	XP_038400813.1	XP_023402391.1
OG0015169	XP_038400816.1	XP_003408743.1
OG0015170	XP_038400825.1	XP_003408745.1
OG0015171	XP_038400829.1	XP_003408750.1
OG0015172	XP_038400842.1	XP_003408558.1
OG0015173	XP_038400866.1	XP_023402015.1
OG0015174	XP_038400877.1	XP_003408762.1
OG0015175	XP_038400994.1	XP_010587205.1
OG0015176	XP_038401033.1	XP_003408789.1
OG0015177	XP_038401151.1	XP_003408584.1
OG0015178	XP_038401155.1	XP_010587033.1
OG0015179	XP_038401198.1	XP_010587051.1
OG0015180	XP_038401225.1	XP_003408827.1
OG0015181	XP_038401235.1	XP_003408831.1
OG0015182	XP_038401269.1	XP_023402159.1
OG0015183	XP_038401345.1	XP_010587081.1
OG0015184	XP_038401477.1	XP_003408868.2
OG0015185	XP_038401503.1	XP_010587107.1
OG0015186	XP_038401505.1	XP_003408888.1
OG0015187	XP_038401510.1	XP_003408889.1
OG0015188	XP_038401545.1	XP_023402297.1
OG0015189	XP_038401583.1	XP_010598052.1
OG0015190	XP_038401716.1	XP_010587233.1
OG0015191	XP_038401722.1	XP_023402313.1
OG0015192	XP_038401758.1	XP_010587156.2
OG0015194	XP_038401776.1	XP_023402363.1
OG0015195	XP_038401811.1	XP_023402427.1
OG0015196	XP_038401846.1	XP_023402431.1
OG0015197	XP_038401881.1	XP_023402434.1
OG0015198	XP_038401890.1	XP_010587181.1
OG0015200	XP_038401953.1	XP_010592745.1
OG0015201	XP_038401958.1	XP_023409374.1
OG0015202	XP_038401968.1	XP_003414400.1
OG0015203	XP_038401974.1	XP_003417012.1
OG0015204	XP_038401978.1	XP_003423089.2
OG0015205	XP_038402008.1	XP_023412605.1
OG0015206	XP_038402068.1	XP_023409159.1
OG0015208	XP_038402072.1	XP_003414691.1
OG0015209	XP_038402074.1	XP_003414652.1
OG0015210	XP_038402077.1	XP_010592898.1
OG0015211	XP_038402087.1	XP_010600727.1
OG0015212	XP_038402143.1	XP_010595170.1
OG0015213	XP_038402155.1	XP_023412533.1
OG0015214	XP_038402198.1	XP_003417371.1
OG0015216	XP_038402238.1	XP_023412476.1
OG0015217	XP_038402239.1	XP_023412469.1
OG0015218	XP_038402252.1	XP_010595190.2
OG0015219	XP_038402261.1	XP_023412567.1
OG0015220	XP_038402320.1	XP_023412606.1
OG0015221	XP_038402473.1	XP_010595247.1
OG0015222	XP_038402489.1	XP_003417300.1
OG0015224	XP_038402572.1	XP_003417229.1
OG0015225	XP_038402633.1	XP_003417241.1
OG0015226	XP_038402636.1	XP_003417244.1
OG0015227	XP_038402670.1	XP_003417334.2
OG0015228	XP_038402717.1	XP_003417342.1
OG0015229	XP_038402719.1	XP_023412510.1
OG0015230	XP_038402739.1	XP_003417258.1
OG0015231	XP_038402746.1	XP_003417346.1
OG0015232	XP_038402752.1	XP_003417349.1
OG0015233	XP_038402754.1	XP_010595313.1
OG0015234	XP_038402776.1	XP_010595326.1
OG0015235	XP_038402828.1	XP_003414377.1
OG0015236	XP_038402833.1	XP_003414376.1
OG0015237	XP_038402836.1	XP_003414568.2
OG0015238	XP_038402936.1	XP_010592842.1
OG0015239	XP_038402982.1	XP_010592831.1
OG0015240	XP_038402990.1	XP_003414345.1
OG0015241	XP_038403006.1	XP_010592933.1
OG0015242	XP_038403061.1	XP_023409194.1
OG0015243	XP_038403145.1	XP_003414313.2
OG0015244	XP_038403146.1	XP_023409494.1
OG0015245	XP_038403168.1	XP_003414306.1
OG0015246	XP_038403175.1	XP_003414303.1
OG0015247	XP_038403182.1	XP_003414300.1
OG0015248	XP_038403202.1	XP_023409473.1
OG0015249	XP_038403211.1	XP_003414288.1
OG0015250	XP_038403227.1	XP_023409173.1
OG0015251	XP_038403270.1	XP_003414277.1
OG0015252	XP_038403272.1	XP_023409459.1
OG0015253	XP_038403299.1	XP_003414491.1
OG0015254	XP_038403300.1	XP_003414490.2
OG0015255	XP_038403320.1	XP_023409437.1
OG0015256	XP_038403350.1	XP_003414746.1
OG0015257	XP_038403361.1	XP_003414739.1
OG0015258	XP_038403443.1	XP_023409161.1
OG0015259	XP_038403467.1	XP_010592673.1
OG0015260	XP_038403474.1	XP_003414719.1
OG0015261	XP_038403509.1	XP_003414712.1
OG0015262	XP_038403510.1	XP_003414713.1
OG0015263	XP_038403521.1	XP_003414459.1
OG0015264	XP_038403530.1	XP_010592656.1
OG0015265	XP_038403534.1	XP_003414704.1
OG0015266	XP_038403561.1	XP_010592905.1
OG0015267	XP_038403576.1	XP_023409356.1
OG0015268	XP_038403577.1	XP_023409351.1
OG0015269	XP_038403617.1	XP_003414667.1
OG0015270	XP_038403682.1	XP_003414659.1
OG0015271	XP_038403717.1	XP_003414440.1
OG0015272	XP_038403733.1	XP_023409153.1
OG0015273	XP_038403787.1	XP_003414428.3
OG0015274	XP_038403821.1	XP_003414424.2
OG0015275	XP_038403883.1	XP_003414630.1
OG0015276	XP_038403914.1	XP_003414620.1
OG0015277	XP_038403915.1	XP_003414415.1
OG0015278	XP_038403917.1	XP_003414619.1
OG0015279	XP_038403972.1	XP_003414613.1
OG0015280	XP_038404017.1	XP_023409146.1
OG0015281	XP_038404037.1	XP_003414596.1
OG0015282	XP_038404062.1	XP_003414392.1
OG0015283	XP_038404136.1	XP_003414572.1
OG0015284	XP_038404150.1	XP_003416883.2
OG0015285	XP_038404155.1	XP_010594938.1
OG0015286	XP_038404159.1	XP_023411891.1
OG0015287	XP_038404173.1	XP_023411960.1
OG0015288	XP_038404215.1	XP_003417028.1
OG0015289	XP_038404216.1	XP_003417033.1
OG0015290	XP_038404332.1	XP_003416828.1
OG0015291	XP_038404338.1	XP_023411896.1
OG0015292	XP_038404357.1	XP_003417015.1
OG0015293	XP_038404368.1	XP_003416853.1
OG0015294	XP_038404394.1	XP_010594786.1
OG0015295	XP_038404402.1	XP_023412024.1
OG0015296	XP_038404407.1	XP_003416860.1
OG0015297	XP_038404421.1	XP_010594790.1
OG0015298	XP_038404464.1	XP_023411904.1
OG0015299	XP_038404490.1	XP_003416888.1
OG0015300	XP_038404495.1	XP_010594812.1
OG0015301	XP_038404511.1	XP_010600286.2
OG0015302	XP_038404611.1	XP_003423608.1
OG0015303	XP_038404615.1	XP_023398182.1
OG0015304	XP_038404624.1	XP_003423093.1
OG0015306	XP_038404644.1	XP_003423088.1
OG0015307	XP_038404714.1	XP_023397739.1
OG0015308	XP_038404724.1	XP_010600352.2
OG0015309	XP_038404726.1	XP_023397742.1
OG0015310	XP_038404756.1	XP_010598327.2
OG0015311	XP_038404761.1	XP_023395176.1
OG0015312	XP_038404776.1	XP_010598289.1
OG0015313	XP_038404798.1	XP_003422778.1
OG0015314	XP_038404863.1	XP_010585849.1
OG0015315	XP_038404916.1	XP_023400581.1
OG0015316	XP_038405000.1	XP_003407654.1
OG0015317	XP_038405002.1	XP_023401069.1
OG0015318	XP_038405015.1	XP_003407676.1
OG0015319	XP_038405032.1	XP_010585878.1
OG0015320	XP_038405049.1	XP_003407704.1
OG0015321	XP_038405135.1	XP_010585896.1
OG0015323	XP_038405195.1	XP_003407760.1
OG0015324	XP_038405221.1	XP_023401074.1
OG0015325	XP_038405300.1	XP_003407788.1
OG0015326	XP_038405301.1	XP_023401076.1
OG0015327	XP_038405402.1	XP_003407818.1
OG0015329	XP_038405432.1, XP_038405431.1	XP_023413371.1
OG0015330	XP_038405436.1	XP_003405198.2
OG0015331	XP_038405439.1	XP_010596680.1
OG0015332	XP_038405452.1	XP_010597636.1
OG0015333	XP_038405455.1	XP_023408390.1
OG0015334	XP_038405476.1	XP_023408293.1
OG0015335	XP_038405543.1	XP_010596179.1
OG0015336	XP_038405603.1	XP_003405179.1
OG0015337	XP_038405615.1	XP_003405604.1
OG0015338	XP_038405710.1	XP_003405201.1
OG0015339	XP_038405718.1	XP_023413886.1
OG0015340	XP_038405764.1	XP_003405618.1
OG0015341	XP_038405800.1	XP_010596753.1
OG0015342	XP_038405855.1	XP_003405629.3
OG0015343	XP_038405898.1	XP_023414391.1
OG0015344	XP_038405917.1	XP_003405638.1
OG0015345	XP_038405934.1	XP_003405252.1
OG0015346	XP_038405948.1	XP_003405256.1
OG0015347	XP_038405950.1	XP_010597192.1
OG0015348	XP_038405953.1	XP_010597212.1
OG0015349	XP_038406030.1	XP_023398074.1
OG0015350	XP_038406069.1	XP_023398400.1
OG0015351	XP_038406089.1	XP_003422896.1
OG0015353	XP_038406196.1	XP_003419766.1
OG0015354	XP_038406293.1	XP_023415645.1
OG0015355	XP_038406385.1	XP_010597615.1
OG0015356	XP_038406553.1	XP_003419818.1
OG0015357	XP_038406573.1	XP_003419823.1
OG0015358	XP_038406587.1	XP_003419894.2
OG0015359	XP_038406593.1	XP_023415713.1
OG0015360	XP_038406661.1	XP_003405371.1
OG0015361	XP_038406669.1	XP_010598302.2
OG0015362	XP_038406696.1	XP_003405362.1
OG0015363	XP_038406729.1	XP_010599848.2
OG0015364	XP_038406912.1	XP_010591860.1
OG0015365	XP_038406943.1, XP_038443474.1	XP_023395137.1
OG0015366	XP_038406976.1, XP_038406980.1, XP_038406978.1, XP_038406977.1	XP_023408317.1
OG0015367	XP_038407088.1	XP_023411010.1
OG0015368	XP_038407105.1	XP_023411096.1
OG0015369	XP_038407113.1	XP_003416153.1
OG0015370	XP_038407164.1	XP_023413027.1
OG0015371	XP_038407188.1	XP_003417623.1
OG0015372	XP_038407204.1	XP_010595564.1
OG0015373	XP_038407224.1	XP_003417618.1
OG0015374	XP_038407232.1	XP_023412936.1
OG0015375	XP_038407416.1	XP_003413707.2
OG0015376	XP_038407445.1	XP_023408294.1
OG0015377	XP_038407485.1	XP_023398082.1
OG0015378	XP_038407498.1	XP_010597633.1
OG0015379	XP_038407501.1	XP_003419888.1, XP_023415697.1
OG0015380	XP_038407537.1	XP_003404514.1
OG0015381	XP_038407539.1	XP_003404553.1
OG0015382	XP_038407544.1	XP_023405151.1
OG0015383	XP_038407546.1	XP_003407723.1
OG0015384	XP_038407557.1	XP_003407665.1
OG0015385	XP_038407587.1	XP_010592128.1
OG0015386	XP_038407591.1	XP_010591378.1
OG0015387	XP_038407671.1	XP_023408760.1
OG0015388	XP_038407681.1	XP_023408059.1
OG0015389	XP_038407687.1	XP_003404751.1
OG0015390	XP_038407732.1	XP_003404743.1
OG0015391	XP_038407743.1	XP_003404741.1
OG0015392	XP_038407749.1	XP_003404737.2
OG0015393	XP_038407773.1	XP_003404533.1
OG0015394	XP_038407890.1	XP_010588716.1
OG0015395	XP_038407990.1	XP_003404510.1
OG0015396	XP_038407994.1	XP_010588505.1
OG0015397	XP_038408071.1	XP_010588279.2
OG0015398	XP_038408077.1	XP_023403964.1
OG0015399	XP_038408085.1	XP_003404827.2
OG0015400	XP_038408089.1	XP_010588926.1
OG0015401	XP_038408125.1	XP_003404548.1
OG0015402	XP_038408134.1	XP_003404832.1
OG0015403	XP_038408176.1	XP_010589169.1
OG0015404	XP_038408202.1	XP_023405096.1
OG0015405	XP_038408211.1	XP_003404566.1
OG0015407	XP_038408242.1	XP_003404571.1
OG0015408	XP_038408245.1	XP_023405235.1
OG0015409	XP_038408255.1	XP_003407398.1
OG0015410	XP_038408365.1	XP_003407393.1
OG0015411	XP_038408377.1	XP_010586226.1
OG0015412	XP_038408419.1	XP_010586220.1
OG0015413	XP_038408464.1	XP_003407697.1
OG0015414	XP_038408486.1	XP_003407375.1
OG0015415	XP_038408495.1	XP_023400978.1
OG0015416	XP_038408527.1	XP_023401128.1
OG0015417	XP_038408538.1	XP_023400964.1
OG0015418	XP_038408606.1	XP_003407349.1
OG0015419	XP_038408624.1	XP_023400940.1
OG0015420	XP_038408627.1	XP_003407347.1
OG0015421	XP_038408671.1	XP_003407346.1
OG0015422	XP_038408691.1	XP_010586149.1
OG0015423	XP_038408708.1	XP_023400926.1
OG0015424	XP_038408732.1	XP_003407641.2
OG0015425	XP_038408733.1	XP_023401095.1
OG0015426	XP_038408734.1	XP_003407914.1
OG0015427	XP_038408782.1	XP_023400893.1
OG0015428	XP_038408802.1	XP_003407898.1
OG0015429	XP_038408804.1	XP_023401120.1
OG0015430	XP_038408827.1	XP_003407893.1
OG0015431	XP_038408832.1	XP_003407892.1
OG0015432	XP_038408841.1	XP_003407624.1
OG0015433	XP_038408847.1	XP_010586106.1
OG0015434	XP_038408854.1	XP_003407614.1
OG0015435	XP_038408935.1	XP_023400847.1
OG0015436	XP_038408973.1	XP_023400833.1
OG0015437	XP_038409007.1	XP_003407582.1
OG0015438	XP_038409021.1	XP_010586047.1
OG0015439	XP_038409034.1	XP_003407854.1
OG0015440	XP_038409074.1	XP_023400808.1
OG0015441	XP_038409149.1	XP_003407834.1
OG0015442	XP_038409175.1	XP_023401110.1
OG0015443	XP_038409232.1	XP_023400767.1
OG0015444	XP_038409258.1	XP_003404230.1
OG0015445	XP_038409303.1	XP_003404493.1
OG0015446	XP_038409357.1	XP_003422500.1
OG0015447	XP_038409360.1	XP_023397449.1
OG0015448	XP_038409377.1	XP_003422498.1
OG0015449	XP_038409396.1	XP_023397412.1
OG0015450	XP_038409397.1	XP_003422496.1, XP_023407169.1
OG0015451	XP_038409418.1	XP_023397108.1
OG0015452	XP_038409435.1	XP_023397123.1
OG0015453	XP_038409502.1	XP_003422282.1
OG0015454	XP_038440981.1, XP_038409541.1	XP_010599834.1
OG0015455	XP_038409563.1	XP_003422297.1
OG0015456	XP_038409566.1	XP_023397167.1
OG0015457	XP_038409580.1	XP_023397172.1
OG0015458	XP_038409652.1	XP_023395968.1
OG0015459	XP_038409691.1	XP_003421108.1
OG0015460	XP_038409726.1	XP_023395964.1
OG0015461	XP_038409837.1	XP_010586272.1
OG0015462	XP_038409847.1	XP_023400612.1
OG0015463	XP_038409867.1	XP_023401871.1
OG0015464	XP_038409927.1	XP_023401815.1
OG0015465	XP_038410014.1	XP_023401408.1
OG0015466	XP_038410023.1	XP_003403958.2
OG0015467	XP_038410028.1	XP_003403955.1
OG0015468	XP_038410098.1	XP_010585764.1
OG0015469	XP_038410099.1	XP_023401174.1
OG0015470	XP_038410125.1	XP_023398974.1
OG0015471	XP_038410227.1	XP_003404490.1
OG0015472	XP_038410290.1	XP_003404466.1
OG0015473	XP_038410350.1	XP_003404459.1
OG0015474	XP_038410472.1	XP_010584987.1
OG0015475	XP_038410525.1	XP_003404429.1
OG0015476	XP_038410527.1	XP_003404428.2
OG0015477	XP_038410559.1	XP_003404144.1
OG0015478	XP_038410576.1	XP_023409493.1
OG0015479	XP_038410587.1	XP_003404415.1
OG0015480	XP_038410597.1	XP_003404136.1
OG0015481	XP_038410653.1	XP_023399616.1
OG0015482	XP_038410662.1	XP_010587008.1
OG0015483	XP_038410690.1	XP_003404381.1
OG0015484	XP_038410706.1	XP_003404125.1
OG0015485	XP_038410872.1	XP_023398567.1
OG0015486	XP_038410948.1	XP_003422035.1
OG0015487	XP_038410964.1	XP_003422028.1
OG0015488	XP_038410970.1	XP_010587130.1
OG0015489	XP_038410984.1	XP_003404363.1
OG0015490	XP_038411002.1	XP_023400358.1
OG0015491	XP_038411003.1	XP_003415916.1
OG0015492	XP_038411027.1	XP_003422472.1
OG0015494	XP_038411035.1	XP_010599999.1
OG0015495	XP_038411041.1	XP_010589738.1
OG0015496	XP_038411042.1	XP_003411372.2
OG0015497	XP_038411055.1	XP_010592489.2
OG0015498	XP_038411121.1	XP_023401437.1
OG0015499	XP_038411132.1	XP_023401438.1
OG0015500	XP_038411192.1	XP_010586742.1
OG0015501	XP_038411259.1	XP_003408479.1
OG0015502	XP_038411312.1	XP_003408205.1
OG0015503	XP_038411313.1	XP_010586769.1
OG0015504	XP_038411322.1	XP_023401725.1
OG0015505	XP_038411349.1	XP_003408326.2
OG0015506	XP_038411357.1	XP_003408219.1
OG0015507	XP_038411371.1	XP_003408224.1
OG0015508	XP_038411508.1	XP_010586862.1
OG0015510	XP_038411675.1	XP_003422461.1
OG0015511	XP_038411691.1	XP_010600033.1
OG0015514	XP_038411822.1	XP_003422982.2
OG0015515	XP_038411854.1	XP_023408726.1
OG0015516	XP_038411861.1	XP_010600641.1
OG0015517	XP_038411886.1	XP_003411369.1
OG0015518	XP_038411945.1	XP_003415968.1
OG0015519	XP_038412011.1	XP_003415923.1
OG0015520	XP_038412025.1	XP_010593976.1
OG0015521	XP_038412076.1	XP_023410838.1
OG0015523	XP_038412117.1	XP_003415945.1
OG0015524	XP_038412119.1	XP_003415946.1
OG0015526	XP_038412199.1	XP_003414214.1
OG0015527	XP_038412200.1	XP_010592453.1
OG0015528	XP_038412246.1	XP_003414270.2
OG0015529	XP_038412257.1	XP_010592437.1
OG0015531	XP_038412271.1	XP_010586860.2
OG0015532	XP_038412302.1	NP_001267788.1
OG0015533	XP_038412312.1	XP_003407138.1
OG0015534	XP_038412319.1	XP_003407101.1
OG0015535	XP_038412321.1	XP_003407038.1
OG0015536	XP_038412382.1	XP_003405023.1
OG0015538	XP_038412460.1	XP_010585709.1
OG0015540	XP_038412529.1	XP_010585697.1
OG0015541	XP_038412564.1	XP_003407077.1
OG0015542	XP_038412568.1	XP_003407292.1
OG0015543	XP_038412591.1	XP_010585761.1
OG0015544	XP_038412659.1	XP_003407030.1
OG0015545	XP_038412693.1	XP_003407202.1
OG0015546	XP_038412704.1	XP_010585576.1
OG0015547	XP_038412716.1	XP_003407201.1
OG0015548	XP_038412765.1	XP_003407183.1
OG0015549	XP_038412777.1	XP_023400173.1
OG0015550	XP_038412803.1	XP_003407176.1
OG0015551	XP_038412809.1	XP_003407166.1
OG0015552	XP_038412810.1	XP_003407165.2
OG0015553	XP_038412875.1	XP_023400161.1
OG0015556	XP_038412926.1	XP_003407144.1
OG0015557	XP_038412940.1	XP_003407142.1
OG0015558	XP_038412945.1	XP_003407139.1
OG0015559	XP_038412985.1	XP_003407136.1
OG0015560	XP_038412999.1	XP_003407134.1
OG0015561	XP_038413008.1	XP_010585521.1
OG0015562	XP_038413014.1	XP_003407130.1
OG0015563	XP_038413073.1	XP_003406981.1
OG0015564	XP_038413108.1	XP_003407107.2
OG0015565	XP_038413109.1	XP_003407105.1
OG0015566	XP_038413111.1	XP_003407104.1
OG0015567	XP_038413115.1	XP_003407102.1
OG0015569	XP_038413132.1	XP_010585499.1
OG0015570	XP_038413145.1	XP_023400404.1
OG0015571	XP_038413166.1	XP_023400081.1
OG0015572	XP_038413320.1	XP_003407266.1
OG0015573	XP_038413396.1	XP_003407280.1
OG0015574	XP_038413397.1	XP_003407281.1
OG0015575	XP_038413441.1	XP_010585689.1
OG0015576	XP_038413476.1	XP_023410080.1
OG0015577	XP_038413481.1	XP_023410341.1
OG0015579	XP_038413506.1	XP_003411238.1
OG0015580	XP_038413508.1	XP_023410420.1
OG0015581	XP_038413523.1	XP_003423385.1
OG0015582	XP_038413525.1	XP_010599328.1, XP_023396419.1
OG0015583	XP_038413532.1	XP_003405287.1
OG0015584	XP_038413542.1	XP_023414270.1
OG0015585	XP_038413572.1	XP_023396429.1
OG0015586	XP_038413580.1	XP_003415381.1
OG0015587	XP_038413585.1	XP_003415380.1
OG0015588	XP_038413616.1	XP_003415583.1
OG0015590	XP_038413736.1	XP_003415567.1
OG0015591	XP_038413776.1	XP_010593525.1
OG0015592	XP_038413783.1	XP_010593523.2
OG0015593	XP_038413859.1	XP_003415539.1
OG0015594	XP_038413867.1	XP_010593499.1
OG0015595	XP_038413907.1	XP_023411434.1
OG0015596	XP_038413926.1	XP_003411125.1
OG0015597	XP_038413953.1	XP_003411127.1
OG0015598	XP_038413964.1	XP_003411133.1
OG0015599	XP_038414068.1	XP_003411243.1
OG0015600	XP_038414103.1	XP_003415627.1
OG0015601	XP_038414175.1	XP_023410440.1
OG0015602	XP_038414177.1	XP_003415608.2
OG0015603	XP_038414202.1	XP_010593675.1
OG0015604	XP_038414260.1	XP_003415599.1
OG0015605	XP_038414294.1	XP_023410083.1
OG0015606	XP_038414297.1	XP_010593588.1
OG0015607	XP_038414329.1	XP_003421627.2
OG0015608	XP_038414340.1	XP_003421622.1
OG0015609	XP_038414348.1	XP_010599298.2
OG0015610	XP_038414404.1	XP_003421652.1
OG0015611	XP_038414414.1	XP_003405262.1
OG0015612	XP_038414460.1	XP_003405271.1
OG0015613	XP_038414464.1	XP_023414974.1
OG0015614	XP_038414552.1	XP_003405293.1
OG0015615	XP_038414629.1	XP_003405319.1
OG0015616	XP_038414712.1	XP_003405672.1
OG0015617	XP_038414830.1	XP_010595522.1
OG0015618	XP_038414932.1	XP_023412868.1
OG0015619	XP_038414961.1	XP_023412889.1
OG0015620	XP_038414999.1	XP_010595486.1
OG0015621	XP_038415001.1	XP_010595485.2
OG0015622	XP_038415016.1	XP_023414263.1
OG0015623	XP_038415049.1	XP_023414228.1
OG0015624	XP_038415080.1	XP_003415843.1
OG0015625	XP_038415086.1	XP_003415848.1
OG0015626	XP_038415101.1	XP_003405347.1
OG0015627	XP_038415111.1	XP_003418556.1
OG0015628	XP_038415130.1	XP_023406716.1
OG0015630	XP_038415149.1	XP_003410074.1
OG0015631	XP_038415154.1	XP_023406836.1
OG0015632	XP_038415158.1	XP_003412560.1
OG0015633	XP_038415162.1	XP_003412607.1
OG0015634	XP_038415292.1	XP_003420298.1
OG0015635	XP_038415299.1	XP_023394910.1
OG0015636	XP_038415393.1	XP_003420920.1
OG0015637	XP_038415485.1	XP_003418623.1
OG0015638	XP_038415494.1	XP_023414384.1
OG0015640	XP_038415566.1	XP_010598408.1
OG0015642	XP_038419833.1	XP_023403847.1
OG0015643	XP_038415720.1	XP_023403850.1
OG0015644	XP_038415733.1	XP_003422904.1
OG0015645	XP_038415847.1	XP_003412546.1
OG0015646	XP_038415875.1	XP_023406846.1
OG0015647	XP_038415912.1	XP_010590737.1
OG0015648	XP_038415943.1	XP_023406862.1
OG0015649	XP_038416008.1	XP_003412580.2
OG0015650	XP_038416021.1	XP_023406882.1
OG0015651	XP_038416045.1	XP_003412588.1
OG0015652	XP_038416067.1	XP_003412592.1
OG0015653	XP_038416156.1	XP_023406914.1, XP_010590788.1
OG0015654	XP_038416298.1	XP_003412381.1
OG0015655	XP_038416319.1	XP_010590831.1
OG0015656	XP_038416426.1	XP_003415869.1
OG0015657	XP_038416429.1	XP_023410764.1
OG0015658	XP_038416475.1	XP_003412010.1
OG0015659	XP_038416490.1	XP_010598441.1
OG0015660	XP_038416493.1	XP_010598078.1
OG0015661	XP_038416511.1	XP_003411935.1
OG0015662	XP_038416522.1	XP_023396914.1
OG0015663	XP_038416547.1	XP_003409498.1
OG0015664	XP_038416620.1	XP_023406173.1
OG0015665	XP_038416766.1	XP_003411948.1
OG0015666	XP_038416776.1	XP_003411860.1
OG0015667	XP_038416874.1	XP_003411965.1
