Orthogroup	Sus_scrofa	Microcebus_murinus
OG0011705	XP_020930538.1	XP_012595602.2
OG0011706	XP_020953085.1	XP_012631935.1
OG0011707	XP_020928354.1	XP_012612101.1
OG0011708	NP_999241.1	XP_012606726.1
OG0011709	XP_020946465.1	XP_012595361.2
OG0011710	XP_013847853.2	XP_012619654.1
OG0011711	XP_005655037.1	XP_012636994.1
OG0011712	XP_013840685.1	XP_012618555.1
OG0011713	XP_003484153.1	XP_020140573.1
OG0011714	XP_020920137.1	XP_012599828.1
OG0011715	NP_001171399.1	XP_012647047.1
OG0011716	NP_999075.1	XP_012614732.1
OG0011717	XP_020947662.1	XP_012594290.1
OG0011718	XP_013847876.1	XP_020142897.1
OG0011719	XP_020950496.1	XP_012609632.1
OG0011720	XP_003130400.5	XP_012590822.1
OG0011721	XP_001924929.4	XP_012591999.1
OG0011722	XP_020947789.1	XP_012594948.1
OG0011723	XP_003481696.2	XP_012637828.1
OG0011724	NP_001190196.1	XP_012604323.1
OG0011725	NP_001191781.1	XP_012615827.1
OG0011726	NP_998975.1	XP_012627192.1
OG0011727	NP_001177095.1	XP_012637641.2
OG0011728	NP_001155875.1	XP_012633346.1
OG0011729	XP_020932966.1, NP_999529.1	XP_020138223.1
OG0011730	NP_001138374.1	XP_012621406.1
OG0011731	NP_001230508.1	XP_020137795.1
OG0011732	XP_020925077.1	XP_020138828.1
OG0011733	XP_003135505.1	XP_012591377.1
OG0011734	NP_001231473.1	XP_012618778.1
OG0011735	NP_001231623.1, XP_005653513.1	XP_012591772.1
OG0011736	NP_001295339.1	XP_012602230.1
OG0011737	XP_020922213.1	XP_012611695.1
OG0011738	XP_003358222.2	XP_012596126.1
OG0011739	XP_020945380.1	XP_012623285.1
OG0011740	NP_001230520.1, XP_005671557.1	XP_012594625.1
OG0011741	XP_005662415.1	XP_012595977.1
OG0011742	NP_001258897.1	XP_012629505.2
OG0011743	XP_020949567.1	XP_012606888.1
OG0011744	XP_020943329.1	XP_012643520.1
OG0011745	XP_020942985.1	XP_012644051.1
OG0011746	XP_020954029.1, NP_001038046.1	XP_012646838.1
OG0011747	XP_013840293.1	XP_012638576.1
OG0011748	XP_020930777.1	XP_012640439.1
OG0011749	XP_020938093.1, NP_999067.1	XP_012615136.1
OG0011750	XP_020950696.1	XP_012605680.1
OG0011751	NP_001007104.1	XP_012606207.1
OG0011752	NP_001004046.1	XP_012629799.1
OG0011753	NP_999153.1, XP_020941499.1	XP_012643824.1
OG0011754	XP_003123072.2	XP_012624853.1
OG0011755	XP_020950257.1	XP_012638491.1
OG0011756	XP_020957874.1, NP_001001262.1	XP_020142336.1
OG0011757	NP_001093408.1	XP_012626024.1
OG0011758	XP_020955695.1	XP_012602405.1
OG0011759	NP_999092.1	XP_012623629.1
OG0011760	XP_020943964.1	XP_012643992.1
OG0011761	XP_003358875.3	XP_012632624.1
OG0011762	XP_020945654.1	XP_012617254.1
OG0011763	XP_013847431.2	XP_012599599.1
OG0011764	XP_020947410.1	XP_012620038.1
OG0011765	XP_005657174.1	XP_012635131.1
OG0011766	XP_020952768.1	XP_012630456.1
OG0011767	NP_001129434.1	XP_012613918.1
OG0011768	XP_001928392.1	XP_012623229.2
OG0011769	XP_003481806.1	XP_012596301.1
OG0011770	NP_001038089.1	XP_020139398.1
OG0011771	XP_003483852.1	XP_012614006.1
OG0011772	XP_001927253.3	XP_012618615.1
OG0011773	XP_020947351.1	XP_012618541.1
OG0011774	XP_020922677.1	XP_012621281.1
OG0011775	XP_020938562.1	XP_012633302.1
OG0011776	XP_020940259.1	XP_012615273.2, XP_012615278.1, XP_012615279.2
OG0011778	XP_003129536.2	XP_012641854.1
OG0011779	XP_020917973.1	XP_012599614.2
OG0011780	XP_020945253.1	XP_012607805.1
OG0011781	XP_020958351.1, XP_003130046.1	XP_012607924.1
OG0011782	XP_013852357.1	XP_012607801.1
OG0011783	XP_020918016.1	XP_012641855.1
OG0011784	XP_001927118.2, XP_013844539.2, XP_013844542.2, XP_020938128.1	XP_012608171.1
OG0011785	XP_020936451.1	XP_012592130.1
OG0011787	XP_020955683.1	XP_012600970.1
OG0011788	XP_013835832.1	XP_012638412.1
OG0011789	NP_001116584.1, XP_003481953.1	XP_012630983.1
OG0011790	XP_020953211.1	XP_012616917.1
OG0011791	XP_020919383.1	XP_020141047.1
OG0011792	XP_001928671.1	XP_012600940.1, XP_012600949.1
OG0011793	XP_001925809.1	XP_012603519.1
OG0011794	XP_013840439.1	XP_012609309.1
OG0011795	XP_020950499.1	XP_012609655.1
OG0011796	XP_003127155.2	XP_012630208.1
OG0011797	XP_020952882.1	XP_012630492.1
OG0011798	XP_020943592.1	XP_012592078.1
OG0011799	NP_001129656.1	XP_020137913.1
OG0011800	XP_013841166.2	XP_012644351.1
OG0011801	XP_003480474.1	XP_012602412.1
OG0011802	XP_020954691.1	XP_020138023.1
OG0011803	XP_020954771.1	XP_012617735.1
OG0011804	XP_013848719.2	XP_012636663.1
OG0011805	XP_020954840.1	XP_012636670.1
OG0011806	XP_003121747.3	XP_012629920.1
OG0011807	XP_001925948.1	XP_012629922.2
OG0011808	XP_001926005.5	XP_012600961.1
OG0011809	XP_020929502.1	XP_020137688.1
OG0011810	XP_020949282.1	XP_012600932.1
OG0011811	NP_998998.2	XP_012592079.1
OG0011812	XP_001928964.3	XP_012594928.1
OG0011813	XP_020943200.1	XP_012594919.1
OG0011814	XP_003121227.1	XP_012600960.1
OG0011815	NP_001231754.1	XP_012603524.1, XP_012609562.1
OG0011816	XP_005659230.1	XP_012603494.1
OG0011817	NP_001121961.1	XP_012598737.1
OG0011818	XP_020942934.1	XP_012598738.1
OG0011819	XP_020942798.1	XP_012607851.1
OG0011820	XP_020942782.1	XP_012607907.1
OG0011821	XP_013847960.2	XP_012607644.1
OG0011822	XP_020942647.1	XP_020142845.1
OG0011823	XP_020942557.1	XP_012615152.1
OG0011824	XP_005659192.2	XP_012596370.1
OG0011825	XP_020942262.1	XP_012615313.1
OG0011826	XP_020939185.1, NP_001121947.1	XP_012615061.1
OG0011827	NP_001153249.1	XP_012615064.1
OG0011828	XP_020930404.1	XP_012615025.1
OG0011829	NP_999292.2	XP_012615109.2
OG0011830	XP_003121154.1	XP_012615093.1
OG0011832	NP_001231463.1	XP_012632255.1
OG0011833	XP_020941327.1	XP_012637984.1
OG0011834	XP_020944846.1	XP_012609277.1
OG0011835	XP_013848069.2	XP_012632997.1
OG0011836	XP_003480304.1	XP_012632979.1
OG0011837	XP_020944359.1	XP_012632964.1
OG0011838	XP_001928763.2	XP_012632961.1
OG0011839	NP_001231719.1	XP_012642682.1
OG0011840	XP_003357755.2	XP_012635279.1
OG0011841	XP_020920317.1	XP_012635280.1
OG0011842	XP_003357763.1	XP_012635282.1
OG0011843	XP_020920809.1	XP_012615263.1
OG0011844	XP_005654564.1, NP_001090987.1	XP_012615227.1
OG0011845	XP_020920767.1	XP_020144849.1
OG0011846	XP_003122012.5	XP_012615253.1
OG0011847	NP_001231912.1	XP_012592233.1
OG0011848	XP_020920363.1	XP_012592264.1
OG0011849	XP_003121981.4	XP_012592494.1
OG0011850	XP_003121966.1	XP_012593200.1
OG0011851	XP_001926048.1	XP_012593323.1
OG0011852	XP_001924252.1	XP_012593521.1
OG0011853	XP_003483426.1	XP_012629290.1
OG0011854	XP_020929907.1	XP_012629250.1
OG0011855	XP_005670439.2, XP_005670440.2	XP_012593985.1
OG0011856	XP_003124836.2	XP_012593962.1
OG0011857	XP_020943838.1	XP_012593966.1
OG0011858	XP_020953003.1	XP_012607850.1
OG0011859	XP_020953029.1	XP_012607875.1
OG0011860	XP_003128180.1	XP_012613552.1
OG0011861	XP_020950677.1	XP_012605716.2
OG0011862	XP_020950684.1	XP_020139035.1
OG0011863	XP_020950654.1	XP_012631005.1
OG0011864	XP_020950624.1	XP_012630935.1
OG0011866	XP_003127463.2	XP_012626323.1, XP_012635391.2
OG0011867	XP_020950666.1	XP_012631040.1, XP_012605735.1
OG0011869	XP_003356078.3	XP_012640988.1
OG0011870	NP_001192208.1, XP_005653347.1	XP_012640989.1
OG0011871	XP_020950497.1	XP_012609663.1
OG0011872	XP_020950467.1	XP_012609635.1
OG0011873	XP_003127419.3	XP_020139192.1
OG0011874	XP_020950439.1	XP_012609686.1
OG0011875	XP_013854135.1	XP_012609604.1
OG0011876	XP_020950420.1	XP_012609776.1
OG0011877	XP_003127384.4	XP_012609766.1
OG0011878	XP_020950417.1	XP_012609878.1
OG0011879	XP_003127385.1	XP_012609880.1
OG0011880	XP_020950405.1	XP_012609842.2
OG0011881	XP_020950385.1	XP_012609893.1
OG0011882	XP_020950365.1	XP_012609710.1
OG0011883	NP_001004038.1	XP_012609874.1
OG0011884	NP_001230626.1	XP_012609870.1
OG0011885	XP_013854008.1	XP_012616516.1
OG0011886	XP_020950305.1	XP_020139004.1, XP_012611822.2
OG0011887	XP_020950282.1	XP_012616962.1
OG0011888	NP_001231381.1	XP_012616959.1
OG0011889	NP_001001260.1	XP_012616934.1
OG0011890	XP_020950240.1	XP_012616904.1
OG0011891	XP_020950252.1	XP_012616919.1
OG0011892	XP_020950241.1	XP_012616905.1
OG0011893	NP_001123432.1	XP_012616861.1
OG0011894	XP_013847422.2	XP_012616860.1
OG0011895	XP_020950199.1	XP_012616850.1
OG0011896	XP_020950193.1	XP_012616839.1
OG0011897	XP_020950182.1, XP_020945641.1	XP_012616831.1
OG0011898	XP_003127271.4	XP_012616822.1
OG0011899	XP_005653342.2	XP_012616811.1, XP_012616810.1
OG0011900	NP_001302645.1	XP_012616808.1
OG0011901	XP_005656005.2	XP_012616784.1
OG0011902	XP_020950139.1	XP_020139075.1
OG0011903	XP_005655931.1	XP_020138883.1
OG0011904	XP_020948961.1, NP_001231590.1	XP_012616199.1
OG0011905	XP_020950076.1	XP_012616196.1
OG0011906	XP_013844045.1	XP_020138840.1
OG0011907	XP_013844026.1	XP_020138944.1
OG0011908	XP_003355961.2	XP_020138946.1
OG0011909	XP_013844019.2	XP_012630076.1
OG0011910	XP_020950011.1	XP_012630132.1
OG0011911	XP_020950004.1	XP_012630171.1
OG0011912	XP_020950002.1	XP_012630177.1
OG0011913	NP_001001534.1	XP_020138782.1
OG0011914	XP_005664646.1	XP_012630189.1
OG0011916	NP_999483.1	XP_012630398.1
OG0011917	XP_005664584.1	XP_012630419.1
OG0011918	XP_003127128.3	XP_012630421.1
OG0011919	XP_013853783.1, NP_999307.1	XP_020138873.1
OG0011920	XP_020952889.1	XP_012630438.1
OG0011921	XP_020952783.1	XP_012630457.1
OG0011922	XP_013853780.1, NP_001230306.1	XP_012630465.1
OG0011923	NP_001116683.1	XP_012630482.2
OG0011924	XP_020952858.1	XP_012630672.2
OG0011925	XP_020949932.1	XP_012630632.2
OG0011926	XP_020949931.1	XP_012630633.1
OG0011927	XP_003127050.1	XP_012630662.1
OG0011928	XP_020954825.1	XP_020137780.1
OG0011929	XP_003354397.2	XP_012629648.1
OG0011930	NP_001243705.1	XP_012606867.1
OG0011931	XP_003127810.2	XP_012620870.1
OG0011932	NP_999011.1	XP_012640769.2
OG0011933	XP_005668199.2	XP_012632760.1
OG0011934	XP_020920564.1	XP_012632789.1
OG0011935	XP_013835715.1	XP_012622757.1
OG0011936	NP_001182710.1, XP_013835710.1	XP_012622763.1
OG0011937	XP_005668217.2	XP_020139648.1
OG0011938	XP_020920579.1	XP_012622777.1
OG0011939	XP_003130835.1	XP_012622798.1
OG0011940	XP_020920452.1	XP_012639023.1
OG0011941	NP_001304011.1	XP_012644518.2
OG0011942	XP_020920469.1, XP_020920474.1	XP_012604105.1
OG0011943	NP_001242898.1	XP_020139676.1
OG0011944	XP_020920472.1	XP_012604122.1
OG0011945	XP_020920486.1	XP_012609227.1
OG0011946	XP_003130783.1	XP_012593412.1
OG0011947	NP_001230322.1, XP_013835688.2	XP_012593454.1
OG0011948	XP_003130787.1	XP_012593456.1
OG0011949	XP_005668252.1	XP_012621156.1
OG0011950	XP_005668259.3	XP_020139744.1
OG0011951	XP_020920659.1	XP_020139724.1
OG0011952	XP_020920696.1	XP_012596698.1
OG0011953	XP_003130873.4	XP_012596707.1
OG0011954	XP_003357838.1	XP_012632219.1
OG0011955	XP_013835825.1	XP_020139653.1
OG0011956	XP_003124029.1	XP_012604488.1
OG0011957	XP_020940538.1	XP_012604378.1
OG0011958	XP_003480979.1	XP_012604404.1
OG0011959	XP_020933504.1, NP_001245364.1	XP_012604463.1
OG0011960	XP_003124089.2	XP_012604554.1
OG0011961	XP_003124109.4	XP_012604551.1
OG0011962	XP_003124118.3	XP_012629622.1
OG0011963	XP_003354387.3	XP_012629624.1
OG0011964	XP_013840229.1	XP_012631145.1
OG0011965	XP_013840231.1	XP_012631149.1
OG0011966	XP_003134035.5	XP_012631094.1
OG0011967	XP_013840263.1	XP_012639505.1
OG0011968	XP_020932447.1	XP_020145585.1
OG0011969	XP_003134061.2	XP_012639539.1
OG0011970	XP_005672542.1, NP_001231675.1	XP_012639541.1
OG0011971	NP_001159786.1, XP_020932195.1	XP_012638403.1
OG0011972	XP_005672588.2	XP_012638686.1
OG0011973	NP_001093395.1	XP_020145809.1
OG0011974	XP_020940100.1	XP_012638976.1
OG0011975	NP_999086.2	XP_012639105.1
OG0011976	XP_003355849.1	XP_012606872.1
OG0011977	XP_003355850.1	XP_012606876.1
OG0011978	XP_020949560.1	XP_012611242.1
OG0011979	XP_020949553.1	XP_012611247.1
OG0011980	XP_020952753.1	XP_012611398.1
OG0011981	NP_001106162.1	XP_012628070.1
OG0011982	XP_020949826.1	XP_012628071.1
OG0011983	XP_020949836.1	XP_012628086.1
OG0011984	XP_020949882.1	XP_012644421.1
OG0011985	XP_020949898.1	XP_012629301.1
OG0011986	XP_003127809.1	XP_012620858.1
OG0011987	XP_020953261.1	XP_012620905.1
OG0011988	XP_020951433.1	XP_012620918.1
OG0011989	XP_003127796.3	XP_012620932.1
OG0011990	XP_020951393.1	XP_012612769.1
OG0011991	XP_003356310.1	XP_012612783.1
OG0011992	XP_005665209.1	XP_012606003.1
OG0011993	XP_003356287.1	XP_012606195.1
OG0011994	XP_003127767.4	XP_012606114.1
OG0011995	XP_003127768.1	XP_012606113.1
OG0011996	NP_001038029.1	XP_012606116.1
OG0011997	XP_020951289.1	XP_012606034.1
OG0011998	XP_020951286.1	XP_012605991.1
OG0011999	NP_001231209.1, XP_020949033.1	XP_020136340.1
OG0012000	XP_003356260.2	XP_012606304.1
OG0012001	XP_020951259.1	XP_020136394.1, XP_012605903.2
OG0012002	XP_020951254.1	XP_012605905.1
OG0012003	XP_020951252.1	XP_012605907.1
OG0012004	XP_020951199.1	XP_012606314.1
OG0012005	XP_020953259.1	XP_012606070.1
OG0012006	XP_020951137.1	XP_020136784.1
OG0012007	NP_001231314.1	XP_012643120.2
OG0012008	XP_020951133.1	XP_012643127.1
OG0012009	XP_003127694.1	XP_012618557.1
OG0012010	XP_003127695.3	XP_020137114.1
OG0012011	XP_005665106.2	XP_020137118.1
OG0012012	XP_020951078.1	XP_012618537.1
OG0012013	XP_020951052.1	XP_012618508.1
OG0012014	XP_020951053.1	XP_012618513.1
OG0012015	XP_020951044.1	XP_020137179.1
OG0012016	XP_020951047.1	XP_012618504.1
OG0012017	XP_020953221.1	XP_012618579.2
OG0012018	XP_003127645.2	XP_020141091.1
OG0012019	XP_003482013.2	XP_012640771.1
OG0012020	XP_005665048.1	XP_012640812.1
OG0012021	XP_003127612.1	XP_012646853.1
OG0012022	XP_003127609.1	XP_012646870.1
OG0012023	XP_003127611.1	XP_012646871.2
OG0012024	XP_003127605.2	XP_020137345.1
OG0012025	XP_020940133.1	XP_012593808.1
OG0012026	XP_020956608.1	XP_020137505.1
OG0012027	NP_001156359.1	XP_012595182.1
OG0012028	XP_003354287.3	XP_012610034.1
OG0012029	XP_013850479.1	XP_012610032.1
OG0012030	XP_003123871.4	XP_012645708.1
OG0012031	XP_005655049.1	XP_012628894.1
OG0012032	XP_020940189.1	XP_020145766.1
OG0012033	XP_020941036.1	XP_012607273.2
OG0012034	XP_013850437.2	XP_012607260.1
OG0012035	NP_001038005.1, XP_020937758.1	XP_020145775.1
OG0012036	XP_020940171.1	XP_012639829.1
OG0012037	XP_020940154.1	XP_020145717.1
OG0012038	XP_003123798.1	XP_012622254.1
OG0012039	XP_013850400.1	XP_012622247.1
OG0012040	XP_013850394.1	XP_012622244.1
OG0012041	XP_003123800.1	XP_012622232.1
OG0012042	XP_020940141.1	XP_012622229.1
OG0012043	NP_999410.1	XP_012622218.1
OG0012044	XP_003123763.1	XP_012593793.1
OG0012045	NP_001231301.1	XP_012593798.1
OG0012046	XP_003123759.1	XP_012593805.1
OG0012047	XP_020940111.1	XP_012639197.2
OG0012048	XP_020931265.1	XP_012615458.1
OG0012049	XP_020931455.1	XP_012615349.1
OG0012050	XP_003121713.1	XP_012620074.1
OG0012051	XP_020940636.1	XP_012620051.1
OG0012052	XP_020954233.1	XP_012620033.1
OG0012053	XP_013848684.2	XP_012620014.1
OG0012054	XP_020954007.1	XP_012619980.1
OG0012055	XP_013833723.1	XP_012604019.1
OG0012056	XP_003121908.1	XP_012644321.1
OG0012057	XP_020954639.1	XP_012618752.1
OG0012058	NP_001157479.1	XP_012618774.2
OG0012059	XP_020954584.1	XP_012618734.1
OG0012060	NP_001090979.1	XP_012618683.1
OG0012061	XP_005666163.1	XP_012618665.1
OG0012062	XP_013844464.1, NP_001230548.1	XP_012607737.1
OG0012065	XP_001927373.4	XP_012594876.1
OG0012066	XP_020956619.1	XP_020137606.1
OG0012067	XP_020956593.1	XP_012592834.1
OG0012068	XP_020956592.1	XP_012592868.1
OG0012069	XP_005674598.2	XP_012592979.1
OG0012070	XP_013833986.1	XP_012593014.1
OG0012071	XP_005656553.1	XP_012593036.1
OG0012072	XP_020956647.1	XP_020139227.1
OG0012073	NP_001072139.1	XP_012609421.1
OG0012074	XP_003482415.3	XP_020137798.1
OG0012075	XP_005666645.1	XP_012609363.2
OG0012076	XP_003128970.2	XP_020137831.1
OG0012077	XP_020956759.1	XP_012626464.1
OG0012078	XP_003128959.3	XP_012626450.1
OG0012079	XP_003128945.5	XP_012628340.1
OG0012080	XP_013834014.1	XP_012592921.1
OG0012081	XP_020956221.1	XP_012592923.1
OG0012082	XP_020956219.1	XP_012592925.1
OG0012083	XP_020956719.1	XP_012592941.1
OG0012084	XP_020956489.1	XP_012638797.1
OG0012085	XP_020956497.1	XP_012638856.1
OG0012086	XP_003123762.2	XP_012593797.1, XP_020145688.1
OG0012087	XP_001928993.3	XP_012607317.1
OG0012088	XP_013834020.2	XP_020141896.1
OG0012089	XP_001928917.1	XP_012618110.1
OG0012090	XP_020928083.1	XP_012618102.1
OG0012091	XP_003133142.1	XP_012620157.1
OG0012092	XP_020932427.1	XP_012620971.1
OG0012093	XP_020932481.1	XP_012607763.1, XP_012611605.1
OG0012094	XP_003134109.3	XP_012612437.1
OG0012095	XP_020928342.1	XP_020137255.1
OG0012096	XP_020927672.1, NP_001230592.1	XP_012593748.1
OG0012097	XP_020929946.1	XP_012593706.1
OG0012098	XP_001927902.4	XP_012593698.1
OG0012099	XP_020928450.1	XP_012593691.1
OG0012100	XP_001928528.4	XP_012593676.1
OG0012101	XP_020927994.1	XP_012593657.1
OG0012102	XP_001927250.2	XP_012593645.1
OG0012103	XP_001928199.1	XP_020137034.1
OG0012104	XP_020928880.1	XP_012618288.1
OG0012105	XP_003133087.1	XP_020136093.1
OG0012106	NP_001231510.1	XP_012618278.1
OG0012107	XP_001929317.3	XP_012618265.1
OG0012108	XP_020928717.1	XP_012618200.1
OG0012109	XP_005671081.1	XP_012618196.1
OG0012110	XP_005671096.1	XP_012618369.1
OG0012111	NP_001302701.1	XP_012618124.1
OG0012112	XP_005657445.1	XP_012618120.2
OG0012113	XP_020927990.1	XP_012618103.1
OG0012114	XP_013845868.2	XP_012618088.1
OG0012116	NP_001177148.1	XP_012618055.1
OG0012117	NP_001230381.1	XP_012618007.1
OG0012118	XP_005671148.1	XP_012618003.1
OG0012119	XP_020927714.1, NP_001231828.1	XP_012617988.1
OG0012120	XP_005671109.1, NP_001090904.1	XP_012617989.1
OG0012121	XP_013838793.1	XP_012617967.1
OG0012122	XP_005671157.1	XP_012615379.2
OG0012123	XP_020928197.1	XP_020136320.1
OG0012124	XP_001928618.3	XP_012615637.1
OG0012125	XP_013838802.2	XP_012615555.1
OG0012126	XP_005671171.1	XP_012615556.1
OG0012127	XP_001928283.1	XP_012615639.1
OG0012128	NP_001177084.1	XP_012615642.1
OG0012130	XP_001929518.1	XP_012617926.1
OG0012131	NP_001177138.1	XP_012617931.1
OG0012132	XP_005671206.1	XP_020136157.1
OG0012133	XP_013845907.2	XP_012643462.1
OG0012134	XP_005671239.2	XP_012643484.1
OG0012135	NP_001232904.1	XP_012643501.1
OG0012136	NP_001230779.1	XP_012642808.1
OG0012137	XP_005661509.1	XP_020140434.1
OG0012138	XP_003123708.1	XP_012636977.1
OG0012139	XP_020932215.1, NP_001243004.1	XP_012620953.1
OG0012140	XP_013846114.1	XP_012612419.1
OG0012141	XP_020932241.1, NP_001026947.1	XP_012612425.1
OG0012142	XP_020932742.1	XP_020139226.1
OG0012143	XP_020932716.1	XP_020139352.1
OG0012144	XP_020932371.1	XP_020139256.1
OG0012145	XP_020932561.1	XP_012641786.1
OG0012146	XP_020932552.1	XP_012637013.1
OG0012147	XP_020932554.1	XP_012637015.1
OG0012148	XP_003134152.3	XP_012637020.1
OG0012149	XP_020932601.1	XP_020139323.1
OG0012150	NP_001302544.1	XP_020139303.1
OG0012151	XP_005672670.3	XP_012596327.1
OG0012152	XP_020940689.1	XP_012646567.1
OG0012153	XP_020940676.1	XP_012646402.1
OG0012154	XP_020940668.1	XP_012597009.1
OG0012155	NP_001231746.1	XP_020139239.1
OG0012156	NP_001231799.1, XP_020934177.1	XP_012597047.1
OG0012157	XP_020940641.1	XP_012597031.1
OG0012158	XP_020932615.1	XP_012612204.1
OG0012159	XP_005672502.2	XP_012612202.1
OG0012160	XP_020932428.1	XP_012595862.1
OG0012161	XP_013840215.2	XP_012595864.1
OG0012162	XP_003133982.1	XP_012595874.1
OG0012163	XP_003133980.2	XP_012595857.1
OG0012164	XP_020932255.1	XP_012595872.1
OG0012165	XP_020932606.1	XP_012595873.1
OG0012166	XP_020932799.1	XP_012595875.1
OG0012167	XP_020932432.1	XP_012633222.1
OG0012168	XP_003133962.2	XP_012633231.1
OG0012169	NP_999447.1	XP_012633236.2
OG0012170	XP_005672486.2	XP_012591933.1
OG0012171	XP_003359802.2	XP_012591888.1
OG0012172	NP_001231753.1	XP_012613584.1
OG0012173	XP_003133921.2	XP_012613589.1
OG0012174	XP_020932636.1	XP_012593901.2
OG0012175	XP_020932803.1	XP_012593899.1
OG0012176	XP_020932612.1	XP_012636415.1
OG0012177	XP_020932470.1	XP_020145606.1
OG0012178	XP_013834963.1	XP_012645293.1
OG0012179	XP_005656683.3	XP_012629232.1
OG0012180	NP_001189390.1, XP_020921799.1	XP_012630830.1
OG0012181	NP_001231006.1	XP_012630675.1
OG0012182	XP_005667580.1	XP_012595067.1
OG0012183	XP_020918829.1	XP_020142447.1
OG0012184	XP_003130135.2	XP_012595063.1
OG0012185	XP_013835021.2	XP_012638771.1
OG0012186	XP_020918803.1	XP_012638767.1
OG0012187	XP_003130117.3	XP_012606988.1
OG0012188	XP_013835017.2	XP_020142376.1
OG0012189	XP_020918756.1	XP_012627808.1
OG0012190	XP_005667528.1	XP_012607958.1
OG0012191	XP_020918718.1	XP_012607970.1
OG0012192	XP_013834980.1	XP_012607932.1
OG0012193	XP_020918686.1	XP_012645309.1
OG0012194	XP_020918641.1	XP_012628961.1
OG0012195	XP_005667485.1	XP_020142328.1
OG0012196	XP_003129971.3	XP_012629016.1
OG0012197	XP_013834918.1	XP_012628998.1
OG0012198	XP_020957803.1, NP_001090881.1	XP_012629013.1
OG0012199	XP_020957868.1, NP_999177.1	XP_012629032.1
OG0012200	XP_005653765.1	XP_020142289.1
OG0012201	XP_005656694.1	XP_012629095.1
OG0012202	NP_999553.1	XP_012629142.1, XP_012629143.1
OG0012203	XP_003129923.1	XP_012629146.1
OG0012204	XP_003129926.1	XP_012603486.1
OG0012205	XP_020918525.1	XP_012611819.1
OG0012207	XP_003129889.2	XP_012605049.1
OG0012208	NP_001230989.1	XP_012629225.2
OG0012209	XP_020918412.1	XP_012629200.1
OG0012210	XP_020918408.1	XP_012629199.1
OG0012211	XP_020918400.1	XP_012629181.1
OG0012212	XP_020918397.1, XP_003129872.1	XP_012629176.1
