Orthogroup	Sus_scrofa	Ictidomys_tridecemlineatus
OG0013024	XP_020954293.1	XP_005318822.1
OG0013025	XP_013833313.1	XP_021577624.1
OG0013026	XP_001927992.1	XP_005318791.1
OG0013027	NP_001243523.1	XP_040137948.1
OG0013028	XP_020954319.1	XP_005318786.1
OG0013029	XP_003128426.4	XP_040138531.1
OG0013030	XP_020954320.1	XP_021577606.1
OG0013031	XP_001928743.3	XP_005318782.1
OG0013032	XP_013833357.2	XP_005318765.1
OG0013033	NP_001193281.1	XP_040138581.1
OG0013034	XP_013833390.1	XP_040138591.1
OG0013035	XP_020922109.1, XP_020954391.1	XP_013211217.1
OG0013036	XP_020954403.1	XP_005318925.2
OG0013037	XP_001926827.1	XP_021577552.1
OG0013038	XP_003482241.1	XP_005318699.1
OG0013039	XP_003356678.2	XP_021577541.1
OG0013040	NP_001094497.1	XP_021577523.1
OG0013041	XP_001924848.1	XP_005318628.1
OG0013042	XP_001928795.3	XP_005318625.1
OG0013043	XP_020954484.1	XP_005318624.1
OG0013044	XP_020954176.1	XP_040138719.1
OG0013045	XP_020954173.1	XP_005318605.1
OG0013046	XP_001924635.1	XP_021577467.1
OG0013047	XP_003128384.1	XP_005318584.1
OG0013048	XP_020944947.1	XP_005318577.1
OG0013049	XP_013848079.2	XP_005334480.1
OG0013050	XP_020928538.1	XP_021588265.2
OG0013051	XP_020928788.1	XP_040138896.1
OG0013052	XP_001927745.1	XP_005324819.1
OG0013053	XP_005659470.1	XP_021581736.1
OG0013054	XP_020947571.1	XP_040138930.1
OG0013055	XP_001927130.1	XP_005324801.2
OG0013056	XP_003121338.5	XP_040139000.1
OG0013057	XP_003121344.1	XP_021581682.1
OG0013058	NP_001230369.1	XP_005338067.1
OG0013059	XP_020945933.1	XP_005335933.1
OG0013060	XP_005659397.1	XP_005330187.1
OG0013061	XP_003121373.1	XP_005330191.1
OG0013062	XP_020946514.1	XP_005330208.1
OG0013063	XP_020956775.1, NP_001230593.1	XP_040139130.1
OG0013064	XP_020946700.1	XP_040139122.1
OG0013065	XP_020946666.1	XP_005330215.1
OG0013066	XP_003121394.2	XP_013216153.2
OG0013067	XP_020941225.1	XP_040139535.1
OG0013068	NP_001231176.1	XP_005318251.1
OG0013069	XP_020947942.1	XP_021575894.1
OG0013070	XP_020930628.1	XP_040139077.1
OG0013071	XP_020944421.1	XP_040149316.1
OG0013072	XP_013851839.2	XP_040149364.1
OG0013073	NP_001123428.1, XP_020956171.1	XP_040148399.1
OG0013074	XP_013834207.2	XP_040148279.1
OG0013075	XP_020944592.1	XP_021579952.1
OG0013076	XP_013834209.1	XP_021586351.1
OG0013077	XP_020956200.1	XP_021587297.2
OG0013078	XP_020944722.1	XP_021580796.1
OG0013079	XP_020944720.1	XP_005316366.1
OG0013080	XP_020946261.1	XP_040149749.1
OG0013081	XP_020944710.1	XP_005316429.2
OG0013082	XP_020944689.1	XP_040149727.1
OG0013083	NP_999420.1	XP_005316343.1
OG0013084	NP_001123441.1	XP_005316337.1
OG0013085	XP_003125583.2	XP_005316335.1
OG0013086	XP_020944688.1	XP_013211566.1
OG0013087	XP_020946248.1	XP_021580340.1
OG0013088	XP_020944672.1	XP_005316297.1
OG0013089	XP_020946241.1	XP_040149652.1
OG0013090	XP_003125563.2	XP_005316275.1
OG0013091	XP_003481394.3	XP_005316268.1
OG0013092	NP_999218.1	XP_005316252.1
OG0013093	XP_001928540.1	XP_021580035.1
OG0013094	XP_003355030.1	XP_005316232.1
OG0013095	XP_020944602.1	XP_040149613.1
OG0013096	XP_013851951.1	XP_005316226.1
OG0013097	XP_020944557.1	XP_021579763.1
OG0013098	XP_020944522.1	XP_040149543.1
OG0013100	XP_020944519.1	XP_005316184.4
OG0013101	XP_020944479.1	XP_021579563.1
OG0013102	XP_020946208.1	XP_040149501.1
OG0013103	XP_013849019.1	XP_005316156.1
OG0013104	XP_020946205.1	XP_040149346.1
OG0013105	XP_020946131.1	XP_040149448.1
OG0013106	XP_020946207.1	XP_040149426.1
OG0013107	XP_013851864.1	XP_005316395.1
OG0013108	XP_003125505.4	XP_040149371.1
OG0013109	XP_020956819.1	XP_005320014.1
OG0013110	XP_003128999.1	XP_040148417.1
OG0013111	XP_003129000.4	XP_005320020.1
OG0013112	XP_003356958.4	XP_005320027.1
OG0013113	XP_020956230.1	XP_040148404.1
OG0013114	XP_003360957.1	XP_021578386.1
OG0013115	XP_005666699.1	XP_040148361.1
OG0013116	XP_020956922.1, XP_003129034.1	XP_005320106.1
OG0013117	XP_003129036.1	XP_005320072.1
OG0013118	XP_005666765.1	XP_005320075.2
OG0013119	XP_020957012.1	XP_005320080.1
OG0013120	XP_003129067.1	XP_021578389.1
OG0013121	XP_003129085.4	XP_005320092.1
OG0013122	XP_013834171.1, XP_005666773.1	XP_005320091.1
OG0013123	XP_003129101.4	XP_005331770.1
OG0013124	XP_020957058.1	XP_005331763.1
OG0013125	XP_005656566.2	XP_005333334.2
OG0013127	XP_020957075.1	XP_005333330.1
OG0013128	XP_003357009.1	XP_040148264.1
OG0013129	XP_020956254.1	XP_005333321.1
OG0013130	XP_005666789.1	XP_005333312.1
OG0013131	XP_020957090.1	XP_005333296.1
OG0013132	NP_999541.1	XP_005333294.1, XP_040148237.1
OG0013133	XP_003134784.1	XP_005334007.1
OG0013134	NP_001243296.1	XP_005319177.1
OG0013135	NP_001231759.1	XP_013221133.1
OG0013136	XP_003123659.2	XP_005341350.2
OG0013137	XP_013841069.1	XP_040147343.1
OG0013138	XP_003134715.1	XP_040147348.1
OG0013139	XP_003134722.3	XP_005331156.1
OG0013140	XP_005673233.1, XP_003134736.2	XP_005331164.1
OG0013141	XP_013846262.1	XP_005331177.1
OG0013142	XP_013846251.1	XP_040147576.1
OG0013143	XP_003134746.1	XP_005319494.1
OG0013144	XP_020934356.1	XP_021578095.2
OG0013145	XP_020934367.1	XP_005319475.1
OG0013146	XP_020934292.1	XP_005319471.1
OG0013147	XP_020934293.1	XP_005319470.1
OG0013148	NP_001038012.1	XP_040147564.1
OG0013149	XP_020934396.1	XP_013211482.1
OG0013150	XP_003134771.1	XP_005333989.1
OG0013151	XP_020934710.1	XP_005333991.1
OG0013152	NP_001231071.1	XP_005340064.1
OG0013153	XP_005667638.2	XP_040147404.1
OG0013154	XP_003482716.1	XP_040147410.1
OG0013155	XP_003130184.2	XP_040147421.1
OG0013157	XP_003357485.3	XP_005340598.1
OG0013158	XP_003130204.2	XP_005331864.1
OG0013159	XP_020919044.1	XP_021586403.1
OG0013160	XP_020958076.1	XP_040147475.1
OG0013161	XP_020958091.1	XP_005339993.2
OG0013162	XP_013835187.1	XP_040147499.1
OG0013163	NP_001231660.1	XP_005340472.1
OG0013164	NP_999286.1	XP_005328829.1
OG0013165	XP_020958118.1	XP_021584396.1
OG0013166	NP_001230885.1	XP_005328849.1
OG0013167	XP_003482730.3	XP_005328854.1
OG0013168	XP_003482729.1	XP_005328858.2
OG0013169	XP_003357521.1	XP_013211443.1
OG0013170	XP_020919106.1	XP_005319159.1
OG0013171	NP_001182161.1	XP_005319197.1
OG0013172	XP_003134891.1	XP_040147718.1
OG0013173	XP_003134892.1	XP_005319193.1
OG0013174	XP_020934876.1	XP_040141483.1
OG0013175	XP_003360215.1	XP_005319238.1
OG0013176	XP_020934986.1	XP_021577947.1
OG0013177	XP_020934895.1	XP_021577954.1
OG0013178	NP_001231197.1	XP_005334009.1
OG0013179	XP_020948924.1, NP_001153747.1	XP_005317939.2
OG0013180	XP_020931356.1, XP_003128154.2	XP_005318167.1
OG0013181	XP_003482480.1	XP_005327597.1, XP_021583560.1
OG0013182	XP_013844378.2	XP_040144397.1
OG0013183	XP_020951518.1	XP_021576327.2
OG0013184	XP_020952388.1	XP_021575815.1
OG0013185	XP_020952586.1	XP_005317941.1
OG0013186	XP_013854649.1	XP_040144369.1
OG0013187	XP_003127874.3	XP_013218174.1
OG0013188	NP_001231671.1	XP_013217664.1
OG0013189	XP_020951634.1	XP_013219372.1
OG0013190	XP_020951636.1	XP_005317896.1
OG0013191	XP_020951628.1	XP_005317886.1
OG0013192	XP_020951620.1	XP_005317883.1
OG0013193	XP_020951615.1	XP_005317882.1
OG0013194	XP_020951611.1	XP_021591271.1
OG0013195	XP_020951589.1	XP_040144315.1
OG0013196	XP_020951585.1	XP_021591220.1
OG0013197	XP_003127836.1	XP_005317868.2
OG0013198	XP_020951581.1	XP_040144303.1
OG0013199	XP_020951573.1	XP_005317854.1
OG0013200	XP_020949908.1	XP_021587237.2
OG0013201	XP_020952305.1	XP_005326128.1
OG0013202	XP_020952329.1	XP_040144590.1
OG0013203	XP_020953481.1	XP_040144570.1
OG0013204	XP_020953480.1	XP_040144569.1
OG0013205	XP_020952368.1	XP_005318054.1
OG0013206	XP_020953504.1	XP_021589024.1
OG0013207	XP_013854872.1, NP_999079.1	XP_005318047.1
OG0013208	NP_001116655.1	XP_040144543.1
OG0013209	XP_020952383.1	XP_013219455.1
OG0013210	NP_001231869.1	XP_013220441.1
OG0013211	XP_020952419.1	XP_005318014.1
OG0013212	XP_003482150.2	XP_040144474.1
OG0013213	XP_020952485.1	XP_021575545.1
OG0013214	XP_003356535.1	XP_021575490.1
OG0013215	XP_013854907.2	XP_005317962.1
OG0013216	XP_001929285.1	XP_013221190.1
OG0013217	NP_001231255.1	XP_021576612.2
OG0013218	XP_020954966.1	XP_040130351.1
OG0013219	XP_003362143.2	XP_021576573.1
OG0013220	XP_020954962.1	XP_005341534.1
OG0013221	XP_003481713.1	XP_005330493.1
OG0013222	XP_020948474.1	XP_005330495.1
OG0013223	XP_020948732.1	XP_040136212.1
OG0013224	XP_005652679.2	XP_013219564.2
OG0013225	XP_020948723.1	XP_005338058.1
OG0013226	NP_001265704.1	XP_005338052.1
OG0013227	XP_003481811.2	XP_005338056.1
OG0013228	XP_020948459.1	XP_005324465.1
OG0013229	XP_020948690.1	XP_005324466.1
OG0013230	XP_020948441.1	XP_005324470.1
OG0013231	XP_020948400.1	XP_005324503.1
OG0013232	XP_020948398.1	XP_021581496.2
OG0013233	XP_001925096.2	XP_005324507.1
OG0013234	XP_020948389.1	XP_040137749.1
OG0013235	XP_020937606.1	XP_005322459.1
OG0013236	NP_001231058.1, XP_005664276.1	XP_005322452.1
OG0013237	XP_003355720.1	XP_005322436.1
OG0013238	NP_001278343.1, XP_020946743.1	XP_005322424.1
OG0013239	XP_005664260.1	XP_005322422.1
OG0013240	XP_005664259.1	XP_040135264.1
OG0013241	NP_001177215.1	XP_005322416.1
OG0013242	XP_020948336.1	XP_005322414.1
OG0013243	XP_020948313.1	XP_021580149.1
OG0013244	XP_020948307.1	XP_040134997.1
OG0013245	XP_003126692.1	XP_005322400.2
OG0013246	XP_003129219.4	XP_005327612.1
OG0013247	XP_020957194.1	XP_040149168.1
OG0013248	XP_020957203.1	XP_040148852.1
OG0013249	XP_020957181.1	XP_005327593.1
OG0013250	XP_020957159.1	XP_021590423.1
OG0013251	XP_020957144.1	XP_040149228.1
OG0013252	XP_003357034.1	XP_005330970.1
OG0013253	XP_020956018.1, NP_001231315.1	XP_005330996.1
OG0013254	XP_020956958.1	XP_005331009.1
OG0013255	XP_020956942.1	XP_005329320.1
OG0013256	XP_020957091.1	XP_005333350.2
OG0013257	XP_003134613.1	XP_005326677.1
OG0013258	XP_003134614.1	XP_021582910.1
OG0013259	XP_003134651.4	XP_005332515.3
OG0013260	NP_001170960.1, XP_013846222.2	XP_040145938.1
OG0013261	XP_003134669.1	XP_040147304.1
OG0013262	XP_003134683.1	XP_005332467.1
OG0013263	XP_020934663.1	XP_040147313.1
OG0013264	XP_003484061.2	XP_005332464.1
OG0013265	XP_003134691.1	XP_040147318.1
OG0013266	XP_020934834.1	XP_040147333.1
OG0013267	XP_005673200.1	XP_040147336.1
OG0013268	XP_003134920.3	XP_040147837.1
OG0013269	XP_020934837.1	XP_040147832.1
OG0013270	XP_020934321.1	XP_005319304.1
OG0013271	XP_005673406.2	XP_005319300.1
OG0013272	XP_013841278.1	XP_005319296.2
OG0013273	NP_001231843.1	XP_005319294.1
OG0013274	XP_003134910.2	XP_005319282.2
OG0013275	XP_020934197.1	XP_005326695.1
OG0013276	XP_020934415.1	XP_013214686.1
OG0013277	XP_005673421.1	XP_021582926.1
OG0013278	XP_020934346.1	XP_021582928.1
OG0013279	XP_020934842.1	XP_040147184.1
OG0013280	XP_020934451.1	XP_013214713.2
OG0013281	XP_020934923.1	XP_021582953.2
OG0013282	XP_020934780.1	XP_040147149.1
OG0013283	XP_020934339.1	XP_040147775.1
OG0013284	XP_020933197.1	XP_040126470.1, XP_005330622.1
OG0013285	XP_020933505.1	XP_021577164.1
OG0013286	XP_020933652.1	XP_005340363.1
OG0013287	XP_020931566.1	XP_040124691.1
OG0013288	XP_005671824.2	XP_013219732.1
OG0013289	XP_005671828.3	XP_005338443.1
OG0013291	XP_020931066.1	XP_040124822.1
OG0013292	XP_013839549.1	XP_005340119.1
OG0013293	XP_003483683.2	XP_005340431.1
OG0013294	XP_020930522.1	XP_005340427.1
OG0013295	XP_020932001.1	XP_013216419.1
OG0013296	XP_013840405.1	XP_021585834.1
OG0013297	XP_005674648.2	XP_005330861.1
OG0013298	XP_020933654.1	XP_005334361.1
OG0013299	XP_020933655.1	XP_005334360.1
OG0013300	XP_020933561.1	XP_040123707.1
OG0013301	XP_020931223.1	XP_040150472.1
OG0013302	XP_020930388.1	XP_005329275.1
OG0013303	XP_003133386.3	XP_005329312.1
OG0013304	XP_020932012.1	XP_021584747.1
OG0013305	XP_001926185.2	XP_005325593.1
OG0013306	XP_020930958.1	XP_005325580.1
OG0013307	XP_020942760.1	XP_021575294.1
OG0013308	NP_001272897.1	XP_005322219.1
OG0013309	XP_003125804.1	XP_021586236.1
OG0013310	XP_013852555.2, NP_999403.2	XP_013216578.1
OG0013311	XP_005663476.1, XP_013852553.1	XP_040143519.1
OG0013312	XP_020943568.1	XP_040127109.1
OG0013313	NP_001230627.1	XP_040126839.1
OG0013314	XP_020943566.1	XP_005327399.2
OG0013315	XP_020943536.1	XP_021583427.1
OG0013316	XP_020943511.1	XP_021583447.1
OG0013317	XP_020943481.1	XP_005322686.1
OG0013318	XP_003354964.4	XP_005322705.2
OG0013319	XP_020943469.1	XP_021580334.1
OG0013320	XP_005662781.1	XP_040126843.1, XP_005322669.1
OG0013321	XP_005662776.1	XP_005322661.1
OG0013322	XP_013851760.1	XP_013212809.2
OG0013323	XP_020943442.1	XP_040127305.1
OG0013324	NP_999127.1	XP_005322623.1
OG0013326	XP_020943386.1	XP_040127399.1
OG0013327	XP_003481320.2	XP_005322617.1
OG0013328	XP_020943372.1	XP_021580277.1
OG0013329	XP_003125375.1	XP_005322615.1
OG0013330	XP_020943363.1	XP_021580273.1
OG0013331	XP_020943355.1	XP_013212842.1
OG0013332	XP_020943352.1	XP_040127435.1
OG0013333	NP_001231168.1	XP_021580251.1
OG0013334	XP_003481303.1	XP_005322536.1
OG0013335	XP_020941478.1, NP_998914.1	XP_005322527.1
OG0013336	XP_003481293.2	XP_005336598.1
OG0013337	XP_005662669.1	XP_040126837.1
OG0013338	NP_999571.1	XP_040126836.1
OG0013339	XP_020943994.1	XP_040127038.1
OG0013340	XP_020943250.1	XP_005324599.1
OG0013341	XP_013843372.2	XP_005324593.1
OG0013342	XP_020943242.1	XP_005324591.1
OG0013343	XP_003125243.2	XP_005324584.1
OG0013344	XP_020942752.1	XP_040126676.1
OG0013345	XP_003124892.3	XP_005339633.1
OG0013346	XP_020942679.1	XP_013220619.1
OG0013347	XP_005662456.1	XP_005338493.1
OG0013348	XP_003354782.3	XP_013219773.1
OG0013349	XP_020942941.1	XP_005338497.1
OG0013350	XP_013851445.2	XP_005338505.1
OG0013351	XP_013843329.1	XP_040126853.1
OG0013352	XP_020942955.1	XP_040126852.1
OG0013353	XP_020942964.1	XP_005335927.1
OG0013354	NP_999574.1, XP_020941544.1	XP_005335926.1
OG0013355	XP_020942986.1	XP_005329437.2
OG0013356	XP_005674603.2	XP_021584824.1
OG0013357	XP_005662496.1	XP_005329427.1
OG0013358	XP_020943008.1	XP_021584810.1
OG0013359	XP_013851496.2	XP_040126909.1
OG0013360	XP_020943041.1	XP_013212650.1
OG0013361	XP_020945668.1	XP_040143288.1
OG0013362	XP_020946377.1	XP_005337697.1
OG0013363	XP_020946379.1	XP_005337700.1
OG0013364	XP_005655478.1	XP_005337707.1
OG0013365	XP_003125887.2	XP_005337702.1
OG0013366	XP_001926938.5	XP_005334987.1
OG0013367	XP_003481521.3	XP_005341366.1
OG0013368	XP_020945609.1	XP_005341365.1
OG0013369	NP_001231923.1	XP_005331204.1
OG0013370	NP_001129437.1	XP_005331214.1
OG0013371	XP_003355246.1	XP_005331217.1
OG0013372	XP_001929699.1	XP_005331480.1
OG0013373	XP_001929689.1	XP_005331262.1
OG0013374	XP_001929692.1	XP_005331256.1
OG0013375	XP_013852610.1	XP_013216607.1
OG0013376	XP_005663507.1	XP_021586128.1
OG0013377	XP_020945518.1	XP_013216576.2
OG0013378	XP_003125809.1	XP_005331280.1
OG0013379	XP_005663498.1	XP_005331293.1
OG0013381	XP_020945686.1	XP_005337676.1
OG0013382	XP_020945684.1	XP_040143330.1
OG0013383	XP_020919152.1	XP_005340725.1
OG0013384	NP_001027530.1	XP_005340818.1
OG0013385	XP_003122466.1	XP_040137972.1, XP_005333370.1
OG0013386	XP_003122649.2	XP_040142769.1
OG0013387	XP_020919237.1	XP_005319259.1
OG0013388	XP_003130280.1	XP_005319534.1
OG0013389	XP_020934602.1	XP_040147795.1
OG0013390	XP_003360265.3	XP_005319266.1
OG0013391	XP_013841296.1	XP_040147785.1
OG0013392	XP_003134954.3	XP_005319263.1
OG0013393	NP_001121937.1	XP_005319258.1
OG0013394	XP_020919177.1	XP_005319499.1
OG0013395	XP_020958258.1	XP_005319513.1
OG0013396	XP_005667780.1	XP_021578105.1
OG0013397	XP_003130302.1	XP_040147607.1
OG0013398	XP_003130290.1	XP_005319525.1
OG0013399	XP_020958211.1	XP_005319542.1
OG0013400	XP_020958187.1	XP_005319546.1
OG0013401	XP_013847583.1	XP_021576706.2
OG0013402	XP_020938189.1	XP_005341668.2
OG0013403	XP_003124277.3	XP_040139787.1, XP_005341669.1
OG0013404	XP_020938197.1	XP_040139794.1
OG0013405	XP_020938204.1	XP_040139803.1
OG0013406	XP_005652843.1	XP_013221297.1
OG0013407	XP_003122929.2	XP_005327477.1
OG0013408	XP_013849898.1	XP_021583485.2
OG0013409	XP_020938875.1	XP_013215065.2
OG0013410	XP_003353965.2	XP_013215087.2, XP_005322227.2
OG0013411	XP_020938876.1	XP_040140490.1, XP_005327501.1, XP_040140488.1, XP_040140489.1
OG0013412	XP_003122940.3	XP_005327509.1
OG0013413	XP_020938650.1	XP_021586293.1
OG0013414	XP_020938666.1	XP_040140231.1
OG0013415	XP_013849758.2	XP_040140233.1
OG0013416	XP_005660946.1	XP_013216761.1
OG0013417	XP_020938689.1	XP_005331637.1
OG0013418	XP_020937677.1	XP_005331656.1
OG0013419	XP_020940711.1	XP_040139660.1
OG0013420	XP_020938722.1	XP_005330019.2
OG0013421	XP_020938735.1	XP_040140298.1
OG0013422	NP_001001865.1, XP_005660978.1	XP_005330038.1
OG0013423	XP_020940831.1	XP_040139661.1
OG0013424	XP_020940889.1	XP_005330052.1
OG0013425	XP_020940900.1	XP_005330061.1
OG0013426	XP_003122877.1	XP_021585303.1
OG0013427	XP_003122880.2	XP_005330083.1
OG0013428	XP_020938806.1	XP_005330092.1
OG0013429	XP_020932192.1, NP_001092075.1	XP_005341688.1
OG0013430	XP_020938239.1	XP_040139850.1
OG0013431	XP_020938243.1	XP_040142673.1
OG0013432	XP_020938255.1	XP_021576208.1
OG0013433	XP_020938299.1	XP_040142681.1
OG0013434	XP_020941112.1	XP_040139903.1
OG0013435	NP_001026967.1	XP_005333369.1
OG0013436	XP_020938352.1	XP_021587385.1
OG0013437	XP_003122486.1	XP_005333391.1
OG0013438	XP_003122485.1	XP_005333389.1
OG0013439	XP_003122510.2	XP_021587419.1
OG0013440	XP_005660689.2	XP_005333405.1
OG0013441	XP_003122511.1	XP_021587421.1
OG0013442	XP_020938423.1	XP_013217440.1
OG0013443	XP_005660694.3	XP_005333408.3
OG0013444	XP_013849495.2	XP_040139968.1
OG0013445	XP_003353796.4	XP_005333607.2
OG0013446	XP_020938428.1	XP_040139984.1
OG0013447	NP_001231150.1	XP_005333426.1
OG0013448	XP_013849518.1	XP_021587443.1
OG0013449	XP_003122565.3	XP_005333463.1
OG0013450	XP_013849532.1	XP_005333618.4
OG0013451	XP_003122567.1	XP_005333465.1
OG0013452	XP_005660736.1	XP_005333473.1
OG0013453	XP_005660749.1	XP_005333481.1
OG0013454	XP_020938494.1	XP_040140054.1
OG0013455	XP_020938510.1	XP_005333489.1
OG0013456	XP_003122582.1	XP_005333490.1
OG0013457	XP_003122606.2	XP_021587465.1
OG0013458	XP_020938518.1	XP_005333501.1
OG0013459	XP_003122594.1	XP_005333519.1
OG0013460	XP_003122595.1	XP_005333522.1
OG0013461	XP_013849576.1	XP_005333524.1
OG0013462	XP_013849579.1	XP_005333624.1
OG0013463	NP_001177207.1, XP_020933199.1	XP_040140080.1
OG0013464	XP_003122640.3	XP_013217508.1
OG0013465	XP_020938563.1	XP_013217487.2
OG0013466	XP_020940076.1	XP_040140124.1
OG0013467	XP_020935694.1, NP_001230279.1	XP_005331531.1
OG0013468	XP_005660840.2	XP_005331536.1
OG0013469	XP_003353868.2	XP_005331547.1
OG0013471	XP_003353876.1	XP_005331555.1
OG0013472	XP_020938581.1	XP_040140160.1
OG0013473	XP_003122699.2	XP_005331584.1
OG0013474	NP_001121929.1	XP_005331591.1
OG0013475	XP_005661082.1	XP_005327482.1
OG0013477	XP_020938719.1	XP_005330130.1
OG0013479	XP_020938954.1	XP_005333393.1
OG0013480	XP_020940820.1	XP_013215024.1
OG0013481	XP_020956337.1	XP_021583588.1
OG0013482	XP_020931457.1	XP_040149327.1
OG0013483	NP_001121959.1, XP_020930214.1	XP_021579995.1
OG0013484	XP_020957214.1	XP_005327642.1
OG0013485	XP_020957219.1	XP_005327625.1
OG0013486	NP_001182292.1	XP_005327629.1
OG0013487	XP_020957264.1	XP_005335557.1
OG0013488	XP_020957266.1	XP_040149248.1
OG0013489	XP_020957268.1	XP_021589071.2
OG0013490	XP_005666933.3	XP_005335560.1
OG0013491	XP_020957270.1	XP_005336578.1
OG0013492	NP_001171384.1	XP_040148843.1
OG0013493	XP_003362020.1	XP_013218891.2
OG0013495	XP_005666953.1	XP_005336566.1
OG0013496	NP_001171397.1	XP_013218889.1
OG0013497	XP_020957299.1	XP_021589708.1
OG0013498	XP_003133447.4	XP_005315920.1
OG0013499	XP_020931812.1, XP_020931813.1	XP_040150133.1
OG0013500	XP_020930114.1, NP_001090909.1	XP_021577463.1
OG0013501	NP_001230621.1	XP_005315990.1
OG0013502	XP_003483643.2	XP_005315906.2
OG0013503	XP_020930910.1	XP_021576991.1
OG0013504	XP_013839399.2	XP_021577052.1
OG0013505	XP_005654217.2	XP_005315897.1
OG0013506	XP_003133311.2	XP_021576200.1
OG0013507	XP_020931757.1	XP_021591656.1
OG0013508	NP_999461.1	XP_005315869.1
OG0013509	XP_005671905.2	XP_040150249.1
OG0013510	XP_020957247.1	XP_005340186.1
OG0013511	XP_020924869.1	XP_040145764.1
OG0013512	XP_020924841.1	XP_005335380.1
OG0013513	XP_020924526.1	XP_005327033.1
OG0013514	XP_003354183.1	XP_040146910.1
OG0013515	XP_003123412.3	XP_021589494.2
OG0013516	XP_020939444.1	XP_021589523.1, XP_021589524.1
OG0013517	XP_013842842.1, XP_013842844.1	XP_040147125.1
OG0013518	XP_005654758.1	XP_005332060.1
OG0013519	XP_003354038.1	XP_005332058.1
OG0013520	XP_020939969.1	XP_013216904.1
OG0013521	XP_005669695.1	XP_021586663.1
OG0013522	XP_003132267.1	XP_040125660.1
OG0013523	XP_013850098.2	XP_005333166.1
OG0013524	XP_003480863.1	XP_005332295.1
OG0013526	NP_001231151.1, XP_013852237.1	XP_021576794.2
OG0013527	XP_020953765.1, NP_001231148.1	XP_021576795.2
OG0013528	XP_020925470.1	XP_040147552.1
OG0013529	XP_020925101.1	XP_040147511.1
OG0013530	XP_020925064.1	XP_021575973.1
OG0013531	XP_020925039.1	XP_040147233.1
OG0013532	NP_001230428.1	XP_040147075.1
OG0013533	XP_013837457.2	XP_040147408.1
OG0013534	XP_003358580.2	XP_005333837.1
OG0013535	XP_020925023.1	XP_040147384.1
OG0013536	XP_020925018.1	XP_040146985.1
OG0013537	XP_020924980.1	XP_040146828.1
