Orthogroup	Sus_scrofa	Canis_lupus_familiaris
OG0011844	XP_005654564.1, NP_001090987.1	XP_038382964.1
OG0011845	XP_020920767.1	XP_038382965.1
OG0011846	XP_003122012.5	XP_038382993.1
OG0011847	NP_001231912.1	XP_038383037.1
OG0011848	XP_020920363.1	XP_038383052.1
OG0011849	XP_003121981.4	XP_038383073.1
OG0011850	XP_003121966.1	XP_038383181.1
OG0011851	XP_001926048.1	XP_038383195.1
OG0011852	XP_001924252.1	XP_038383205.1
OG0011853	XP_003483426.1	XP_038383219.1
OG0011854	XP_020929907.1	XP_038383244.1
OG0011855	XP_005670439.2, XP_005670440.2	XP_038383255.1
OG0011856	XP_003124836.2	XP_038383292.1
OG0011857	XP_020943838.1	XP_038383297.1
OG0011858	XP_020953003.1	XP_038383356.1
OG0011859	XP_020953029.1	XP_038383392.1
OG0011860	XP_003128180.1	XP_038383443.1
OG0011861	XP_020950677.1	XP_038383643.1
OG0011862	XP_020950684.1	XP_038383667.1
OG0011863	XP_020950654.1	XP_038383698.1
OG0011864	XP_020950624.1	XP_038383702.1
OG0011866	XP_003127463.2	XP_038383798.1
OG0011867	XP_020950666.1	XP_038383827.1
OG0011869	XP_003356078.3	XP_038383939.1
OG0011870	NP_001192208.1, XP_005653347.1	XP_038383943.1
OG0011871	XP_020950497.1	XP_038383970.1
OG0011872	XP_020950467.1	XP_038383997.1
OG0011873	XP_003127419.3	XP_038384015.1
OG0011874	XP_020950439.1	XP_038384042.1
OG0011875	XP_013854135.1	XP_038384060.1
OG0011876	XP_020950420.1	XP_038384085.1
OG0011877	XP_003127384.4	XP_038384112.1
OG0011878	XP_020950417.1	XP_038384114.1
OG0011879	XP_003127385.1	XP_038384116.1
OG0011880	XP_020950405.1	XP_038384130.1
OG0011881	XP_020950385.1	XP_038384181.1
OG0011882	XP_020950365.1	XP_038384232.1
OG0011883	NP_001004038.1	XP_038384287.1
OG0011884	NP_001230626.1	XP_038384291.1
OG0011885	XP_013854008.1	XP_038384340.1
OG0011886	XP_020950305.1	XP_038384346.1
OG0011887	XP_020950282.1	XP_038384414.1
OG0011888	NP_001231381.1	XP_038384416.1
OG0011889	NP_001001260.1	XP_038384451.1
OG0011890	XP_020950240.1	XP_038384462.1
OG0011891	XP_020950252.1	XP_038384465.1, XP_038384463.1, XP_038384464.1
OG0011892	XP_020950241.1	XP_038384466.1
OG0011893	NP_001123432.1	XP_038384497.1
OG0011894	XP_013847422.2	XP_038384504.1
OG0011895	XP_020950199.1	XP_038384523.1
OG0011896	XP_020950193.1	XP_038384524.1
OG0011897	XP_020950182.1, XP_020945641.1	XP_038384532.1
OG0011898	XP_003127271.4	XP_038384539.1
OG0011899	XP_005653342.2	XP_038384550.1
OG0011900	NP_001302645.1	XP_038384553.1
OG0011901	XP_005656005.2	XP_038384595.1
OG0011902	XP_020950139.1	XP_038384621.1
OG0011903	XP_005655931.1	XP_038384650.1
OG0011904	XP_020948961.1, NP_001231590.1	XP_038384729.1
OG0011905	XP_020950076.1	XP_038384748.1
OG0011906	XP_013844045.1	XP_038384763.1
OG0011907	XP_013844026.1	XP_038384791.1
OG0011908	XP_003355961.2	XP_038384799.1
OG0011909	XP_013844019.2	XP_038384834.1
OG0011910	XP_020950011.1	XP_038384883.1
OG0011911	XP_020950004.1	XP_038384900.1
OG0011912	XP_020950002.1	XP_038384901.1
OG0011913	NP_001001534.1	XP_038384904.1
OG0011914	XP_005664646.1	XP_038384908.1
OG0011915	XP_013853917.1	XP_038385110.1
OG0011916	NP_999483.1	XP_038385138.1
OG0011917	XP_005664584.1	XP_038385154.1
OG0011918	XP_003127128.3	XP_038385161.1
OG0011919	XP_013853783.1, NP_999307.1	XP_038385177.1
OG0011920	XP_020952889.1	XP_038385180.1
OG0011921	XP_020952783.1	XP_038385190.1
OG0011922	XP_013853780.1, NP_001230306.1	XP_038385203.1
OG0011923	NP_001116683.1	XP_038385237.1
OG0011924	XP_020952858.1	XP_038385274.1
OG0011925	XP_020949932.1	XP_038385403.1, XP_038445120.1
OG0011926	XP_020949931.1	XP_038445122.1, XP_038385417.1
OG0011927	XP_003127050.1	XP_038385482.1
OG0011928	XP_020954825.1	XP_038385485.1
OG0011929	XP_003354397.2	XP_038385547.1
OG0011930	NP_001243705.1	XP_038385557.1
OG0011931	XP_003127810.2	XP_038385564.1
OG0011932	NP_999011.1	XP_038385585.1
OG0011933	XP_005668199.2	XP_038385679.1
OG0011934	XP_020920564.1	XP_038385686.1
OG0011935	XP_013835715.1	XP_038385731.1
OG0011936	NP_001182710.1, XP_013835710.1	XP_038385751.1
OG0011937	XP_005668217.2	XP_038385757.1
OG0011938	XP_020920579.1	XP_038385759.1
OG0011939	XP_003130835.1	XP_038385780.1
OG0011940	XP_020920452.1	XP_038385802.1
OG0011941	NP_001304011.1	XP_038385843.1
OG0011942	XP_020920469.1, XP_020920474.1	XP_038385893.1
OG0011943	NP_001242898.1	XP_038385911.1
OG0011944	XP_020920472.1	XP_038385918.1
OG0011945	XP_020920486.1	XP_038385933.1
OG0011946	XP_003130783.1	XP_038385940.1
OG0011947	NP_001230322.1, XP_013835688.2	XP_038385974.1
OG0011948	XP_003130787.1	XP_038385983.1
OG0011949	XP_005668252.1	XP_038386041.1
OG0011950	XP_005668259.3	XP_038386066.1
OG0011951	XP_020920659.1	XP_038386093.1
OG0011952	XP_020920696.1	XP_038386119.1
OG0011953	XP_003130873.4	XP_038386133.1
OG0011954	XP_003357838.1	XP_038386155.1
OG0011955	XP_013835825.1	XP_038386156.1
OG0011956	XP_003124029.1	XP_038386197.1
OG0011957	XP_020940538.1	XP_038386239.1
OG0011958	XP_003480979.1	XP_038386290.1
OG0011959	XP_020933504.1, NP_001245364.1	XP_038386326.1
OG0011960	XP_003124089.2	XP_038386388.1
OG0011961	XP_003124109.4	XP_038386441.1
OG0011962	XP_003124118.3	XP_038386447.1
OG0011963	XP_003354387.3	XP_038386451.1
OG0011964	XP_013840229.1	XP_038386526.1
OG0011965	XP_013840231.1	XP_038386529.1
OG0011966	XP_003134035.5	XP_038386605.1
OG0011967	XP_013840263.1	XP_038386634.1
OG0011968	XP_020932447.1	XP_038386642.1
OG0011969	XP_003134061.2	XP_038386664.1
OG0011970	XP_005672542.1, NP_001231675.1	XP_038386667.1
OG0011971	NP_001159786.1, XP_020932195.1	XP_038386709.1
OG0011972	XP_005672588.2	XP_038386729.1
OG0011973	NP_001093395.1	XP_038386730.1
OG0011974	XP_020940100.1	XP_038386761.1
OG0011975	NP_999086.2	XP_038386784.1
OG0011976	XP_003355849.1	XP_038386890.1
OG0011977	XP_003355850.1	XP_038386891.1
OG0011978	XP_020949560.1	XP_038386913.1
OG0011979	XP_020949553.1	XP_038386923.1
OG0011980	XP_020952753.1	XP_038386942.1
OG0011981	NP_001106162.1	XP_038386959.1
OG0011982	XP_020949826.1	XP_038386967.1
OG0011983	XP_020949836.1	XP_038386985.1
OG0011984	XP_020949882.1	XP_038387019.1
OG0011985	XP_020949898.1	XP_038387064.1
OG0011986	XP_003127809.1	XP_038445460.1, XP_038387159.1
OG0011987	XP_020953261.1	XP_038387196.1
OG0011988	XP_020951433.1	XP_038387237.1
OG0011989	XP_003127796.3	XP_038387246.1
OG0011990	XP_020951393.1	XP_038387247.1
OG0011991	XP_003356310.1	XP_038387267.1
OG0011992	XP_005665209.1	XP_038387281.1
OG0011993	XP_003356287.1	XP_038387305.1
OG0011994	XP_003127767.4	XP_038387356.1
OG0011995	XP_003127768.1	XP_038387369.1
OG0011996	NP_001038029.1	XP_038387370.1
OG0011997	XP_020951289.1	XP_038387371.1
OG0011998	XP_020951286.1	XP_038387411.1
OG0011999	NP_001231209.1, XP_020949033.1	XP_038387421.1
OG0012000	XP_003356260.2	XP_038387427.1
OG0012001	XP_020951259.1	XP_038387463.1
OG0012002	XP_020951254.1	XP_038387468.1
OG0012003	XP_020951252.1	XP_038387486.1
OG0012004	XP_020951199.1	XP_038387525.1
OG0012005	XP_020953259.1	XP_038387584.1
OG0012006	XP_020951137.1	XP_038387680.1
OG0012007	NP_001231314.1	XP_038387681.1
OG0012008	XP_020951133.1	XP_038387691.1
OG0012009	XP_003127694.1	XP_038387759.1
OG0012010	XP_003127695.3	XP_038387760.1
OG0012011	XP_005665106.2	XP_038387762.1
OG0012012	XP_020951078.1	XP_038387778.1
OG0012013	XP_020951052.1	XP_038387820.1
OG0012014	XP_020951053.1	XP_038387823.1
OG0012015	XP_020951044.1	XP_038387831.1
OG0012016	XP_020951047.1	XP_038387832.1
OG0012017	XP_020953221.1	XP_038387864.1
OG0012018	XP_003127645.2	XP_038387882.1
OG0012019	XP_003482013.2	XP_038387883.1
OG0012020	XP_005665048.1	XP_038387956.1
OG0012021	XP_003127612.1	XP_038387957.1
OG0012022	XP_003127609.1	XP_038387970.1
OG0012023	XP_003127611.1	XP_038387971.1
OG0012024	XP_003127605.2	XP_038387972.1
OG0012025	XP_020940133.1	XP_038388012.1
OG0012026	XP_020956608.1	XP_038388027.1
OG0012027	NP_001156359.1	XP_038388039.1
OG0012028	XP_003354287.3	XP_038388081.1
OG0012029	XP_013850479.1	XP_038388082.1
OG0012030	XP_003123871.4	XP_038388097.1
OG0012031	XP_005655049.1	XP_038388150.1
OG0012032	XP_020940189.1	XP_038388248.1
OG0012033	XP_020941036.1	XP_038388249.1
OG0012034	XP_013850437.2	XP_038388257.1
OG0012035	NP_001038005.1, XP_020937758.1	XP_038388276.1
OG0012036	XP_020940171.1	XP_038388344.1
OG0012037	XP_020940154.1	XP_038388370.1
OG0012038	XP_003123798.1	XP_038388381.1
OG0012039	XP_013850400.1	XP_038388387.1
OG0012040	XP_013850394.1	XP_038388391.1
OG0012041	XP_003123800.1	XP_038388395.1
OG0012042	XP_020940141.1	XP_038388401.1
OG0012043	NP_999410.1	XP_038388412.1
OG0012044	XP_003123763.1	XP_038388432.1
OG0012045	NP_001231301.1	XP_038388436.1
OG0012046	XP_003123759.1	XP_038388442.1
OG0012047	XP_020940111.1	XP_038388471.1
OG0012048	XP_020931265.1	XP_038388492.1
OG0012049	XP_020931455.1	XP_038388511.1
OG0012050	XP_003121713.1	XP_038388537.1
OG0012051	XP_020940636.1	XP_038388554.1
OG0012052	XP_020954233.1	XP_038388570.1
OG0012053	XP_013848684.2	XP_038388601.1
OG0012054	XP_020954007.1	XP_038388628.1
OG0012055	XP_013833723.1	XP_038388671.1
OG0012056	XP_003121908.1	XP_038388717.1
OG0012057	XP_020954639.1	XP_038388780.1
OG0012058	NP_001157479.1	XP_038388781.1
OG0012059	XP_020954584.1	XP_038388811.1
OG0012060	NP_001090979.1	XP_038388854.1
OG0012061	XP_005666163.1	XP_038388889.1
OG0012062	XP_013844464.1, NP_001230548.1	XP_038388918.1
OG0012063	XP_005656311.1	XP_038388959.1
OG0012065	XP_001927373.4	XP_038388977.1
OG0012066	XP_020956619.1	XP_038389024.1
OG0012067	XP_020956593.1	XP_038389154.1
OG0012068	XP_020956592.1	XP_038389175.1
OG0012069	XP_005674598.2	XP_038389238.1
OG0012070	XP_013833986.1	XP_038389268.1
OG0012071	XP_005656553.1	XP_038389298.1
OG0012072	XP_020956647.1	XP_038389332.1
OG0012073	NP_001072139.1	XP_038389376.1
OG0012074	XP_003482415.3	XP_038389386.1
OG0012075	XP_005666645.1	XP_038389397.1
OG0012076	XP_003128970.2	XP_038389406.1
OG0012077	XP_020956759.1	XP_038389423.1
OG0012078	XP_003128959.3	XP_038389435.1
OG0012079	XP_003128945.5	XP_038389461.1
OG0012080	XP_013834014.1	XP_038389486.1
OG0012081	XP_020956221.1	XP_038389488.1
OG0012082	XP_020956219.1	XP_038389489.1
OG0012083	XP_020956719.1	XP_038389503.1
OG0012084	XP_020956489.1	XP_038389560.1
OG0012085	XP_020956497.1	XP_038389575.1
OG0012086	XP_003123762.2	XP_038389607.1
OG0012087	XP_001928993.3	XP_038389617.1
OG0012088	XP_013834020.2	XP_038389637.1
OG0012089	XP_001928917.1	XP_038389650.1
OG0012090	XP_020928083.1	XP_038389652.1
OG0012091	XP_003133142.1	XP_038389664.1
OG0012092	XP_020932427.1	XP_038389670.1
OG0012093	XP_020932481.1	XP_038389672.1
OG0012094	XP_003134109.3	XP_038389673.1
OG0012095	XP_020928342.1	XP_038389742.1
OG0012096	XP_020927672.1, NP_001230592.1	XP_038389756.1
OG0012097	XP_020929946.1	XP_038389802.1
OG0012098	XP_001927902.4	XP_038389809.1
OG0012099	XP_020928450.1	XP_038389818.1
OG0012100	XP_001928528.4	XP_038389825.1
OG0012101	XP_020927994.1	XP_038389849.1
OG0012102	XP_001927250.2	XP_038389863.1
OG0012103	XP_001928199.1	XP_038389879.1
OG0012104	XP_020928880.1	XP_038389890.1
OG0012105	XP_003133087.1	XP_038389899.1
OG0012106	NP_001231510.1	XP_038389907.1
OG0012107	XP_001929317.3	XP_038389917.1
OG0012108	XP_020928717.1	XP_038389964.1
OG0012109	XP_005671081.1	XP_038389985.1
OG0012110	XP_005671096.1	XP_038390037.1, XP_038390038.1
OG0012111	NP_001302701.1	XP_038390074.1
OG0012112	XP_005657445.1	XP_038390078.1
OG0012113	XP_020927990.1	XP_038390098.1
OG0012114	XP_013845868.2	XP_038390099.1
OG0012115	XP_020929544.1	XP_038390142.1
OG0012116	NP_001177148.1	XP_038390176.1
OG0012117	NP_001230381.1	XP_038390212.1
OG0012118	XP_005671148.1	XP_038390225.1
OG0012119	XP_020927714.1, NP_001231828.1	XP_038390234.1
OG0012120	XP_005671109.1, NP_001090904.1	XP_038390235.1
OG0012121	XP_013838793.1	XP_038390244.1
OG0012122	XP_005671157.1	XP_038390262.1
OG0012123	XP_020928197.1	XP_038390267.1
OG0012124	XP_001928618.3	XP_038390297.1
OG0012125	XP_013838802.2	XP_038390298.1
OG0012126	XP_005671171.1	XP_038390303.1
OG0012127	XP_001928283.1	XP_038390309.1
OG0012128	NP_001177084.1	XP_038390310.1
OG0012130	XP_001929518.1	XP_038390394.1
OG0012131	NP_001177138.1	XP_038390398.1
OG0012132	XP_005671206.1	XP_038390417.1
OG0012133	XP_013845907.2	XP_038390446.1
OG0012134	XP_005671239.2	XP_038390457.1
OG0012135	NP_001232904.1	XP_038390481.1
OG0012136	NP_001230779.1	XP_038390533.1
OG0012137	XP_005661509.1	XP_038390571.1
OG0012138	XP_003123708.1	XP_038390625.1
OG0012139	XP_020932215.1, NP_001243004.1	XP_038390673.1
OG0012140	XP_013846114.1	XP_038390699.1
OG0012141	XP_020932241.1, NP_001026947.1	XP_038390707.1
OG0012142	XP_020932742.1	XP_038390711.1
OG0012143	XP_020932716.1	XP_038390728.1
OG0012144	XP_020932371.1	XP_038390734.1
OG0012145	XP_020932561.1	XP_038390775.1
OG0012146	XP_020932552.1	XP_038390826.1
OG0012147	XP_020932554.1	XP_038390829.1
OG0012148	XP_003134152.3	XP_038390834.1
OG0012149	XP_020932601.1	XP_038390882.1
OG0012150	NP_001302544.1	XP_038390895.1
OG0012151	XP_005672670.3	XP_038390915.1
OG0012152	XP_020940689.1	XP_038390957.1
OG0012153	XP_020940676.1	XP_038390971.1
OG0012154	XP_020940668.1	XP_038390975.1
OG0012155	NP_001231746.1	XP_038390996.1
OG0012156	NP_001231799.1, XP_020934177.1	XP_038391001.1
OG0012157	XP_020940641.1	XP_038391003.1
OG0012158	XP_020932615.1	XP_038391037.1
OG0012159	XP_005672502.2	XP_038391044.1
OG0012160	XP_020932428.1	XP_038391059.1
OG0012161	XP_013840215.2	XP_038391060.1
OG0012162	XP_003133982.1	XP_038391061.1
OG0012163	XP_003133980.2	XP_038391067.1
OG0012164	XP_020932255.1	XP_038391072.1
OG0012165	XP_020932606.1	XP_038391075.1
OG0012166	XP_020932799.1	XP_038391076.1
OG0012167	XP_020932432.1	XP_038391132.1
OG0012168	XP_003133962.2	XP_038391147.1
OG0012169	NP_999447.1	XP_038391160.1
OG0012170	XP_005672486.2	XP_038391185.1
OG0012171	XP_003359802.2	XP_038391237.1
OG0012172	NP_001231753.1	XP_038391294.1
OG0012173	XP_003133921.2	XP_038391315.1
OG0012174	XP_020932636.1	XP_038391328.1
OG0012175	XP_020932803.1	XP_038438410.1, XP_038391330.1
OG0012176	XP_020932612.1	XP_038391383.1
OG0012177	XP_020932470.1	XP_038391405.1
OG0012178	XP_013834963.1	XP_038391427.1
OG0012179	XP_005656683.3	XP_038391442.1
OG0012180	NP_001189390.1, XP_020921799.1	XP_038391454.1
OG0012181	NP_001231006.1	XP_038391457.1
OG0012182	XP_005667580.1	XP_038391488.1
OG0012183	XP_020918829.1	XP_038391527.1
OG0012184	XP_003130135.2	XP_038391528.1
OG0012185	XP_013835021.2	XP_038391563.1
OG0012186	XP_020918803.1	XP_038391571.1
OG0012187	XP_003130117.3	XP_038391580.1
OG0012188	XP_013835017.2	XP_038391581.1
OG0012189	XP_020918756.1	XP_038391638.1
OG0012190	XP_005667528.1	XP_038391689.1
OG0012191	XP_020918718.1	XP_038391740.1
OG0012192	XP_013834980.1	XP_038391742.1
OG0012193	XP_020918686.1	XP_038391774.1
OG0012194	XP_020918641.1	XP_038391814.1
OG0012195	XP_005667485.1	XP_038391862.1
OG0012196	XP_003129971.3	XP_038391871.1
OG0012197	XP_013834918.1	XP_038391872.1
OG0012198	XP_020957803.1, NP_001090881.1	XP_038391877.1
OG0012199	XP_020957868.1, NP_999177.1	XP_038391893.1
OG0012200	XP_005653765.1	XP_038391935.1
OG0012201	XP_005656694.1	XP_038391937.1
OG0012202	NP_999553.1	XP_038391982.1
OG0012203	XP_003129923.1	XP_038391987.1
OG0012204	XP_003129926.1	XP_038392036.1
OG0012205	XP_020918525.1	XP_038392056.1
OG0012207	XP_003129889.2	XP_038392109.1
OG0012208	NP_001230989.1	XP_038392152.1
OG0012209	XP_020918412.1	XP_038392186.1
OG0012210	XP_020918408.1	XP_038392198.1
OG0012211	XP_020918400.1	XP_038392209.1
OG0012212	XP_020918397.1, XP_003129872.1	XP_038392215.1
OG0012213	XP_003357321.2	XP_038392221.1
OG0012214	XP_020918377.1	XP_038392267.1
OG0012215	XP_020918376.1	XP_038392269.1
OG0012216	XP_020918372.1	XP_038392275.1
OG0012217	XP_003129864.1	XP_038392281.1
OG0012218	XP_013834779.2	XP_038392282.1
OG0012219	XP_020918361.1	XP_038392292.1
OG0012220	XP_003129853.2	XP_038392295.1
OG0012221	XP_003357304.3	XP_038392310.1
OG0012222	XP_003131934.4	XP_038392327.1
OG0012223	XP_020923362.1	XP_038392336.1
OG0012224	XP_013836688.1	XP_038392343.1
OG0012225	XP_013836693.2	XP_038392348.1
OG0012226	XP_003131925.1	XP_038392358.1
OG0012227	XP_020923389.1	XP_038392400.1
OG0012228	XP_020923402.1	XP_038392403.1
OG0012229	XP_005669216.1	XP_038392448.1
OG0012230	XP_020923425.1	XP_038392476.1
OG0012231	XP_003131977.1	XP_038392569.1
OG0012233	NP_001177217.1	XP_038392575.1
OG0012234	XP_020923470.1	XP_038392576.1
OG0012235	XP_003358298.1	XP_038392594.1
OG0012236	XP_020921985.1	XP_038392617.1
OG0012237	XP_013836765.1	XP_038392629.1
OG0012238	NP_001278705.1, XP_013834029.1	XP_038392634.1
OG0012239	XP_003131994.1	XP_038392636.1
OG0012240	XP_013836770.2	XP_038392654.1
OG0012242	XP_003131998.2	XP_038392695.1
OG0012243	XP_013845499.2	XP_038392716.1
OG0012244	XP_005657092.1	XP_038392719.1
OG0012245	XP_020923516.1	XP_038392720.1
OG0012246	NP_001230298.1	XP_038392751.1
OG0012248	XP_003132036.3	XP_038392800.1
OG0012249	XP_020921931.1	XP_038392819.1
OG0012250	XP_003358347.2	XP_038392924.1
OG0012251	XP_020921945.1	XP_038392927.1
OG0012252	XP_020921950.1	XP_038392928.1
OG0012253	XP_020921948.1	XP_038392948.1
OG0012254	XP_020921951.1	XP_038392950.1
OG0012255	XP_020923601.1	XP_038392981.1
OG0012256	NP_001012297.1	XP_038393000.1
OG0012257	XP_020923641.1	XP_038393010.1
OG0012258	XP_020923678.1	XP_038393026.1
OG0012259	XP_003132092.1	XP_038393049.1
OG0012260	XP_020923703.1	XP_038393067.1
OG0012261	XP_020923711.1	XP_038393079.1
OG0012262	XP_020952154.1	XP_038393103.1
OG0012263	NP_001123491.1	XP_038393150.1
OG0012264	XP_020952198.1	XP_038393166.1
OG0012265	XP_020953418.1	XP_038393206.1
OG0012266	NP_001003926.1	XP_038393249.1
OG0012267	XP_020952216.1	XP_038393267.1
OG0012268	XP_020953438.1	XP_038393274.1
OG0012269	XP_003128021.2	XP_038393366.1
OG0012270	XP_020952244.1	XP_038393374.1
OG0012271	XP_020952251.1	XP_038393378.1
OG0012272	XP_005665460.1	XP_038393391.1
OG0012273	XP_003356508.3	XP_038393414.1
OG0012274	NP_001233172.1	XP_038393427.1
OG0012275	XP_003128033.2	XP_038393429.1
OG0012276	XP_020952274.1	XP_038393435.1
OG0012277	XP_020952276.1	XP_038393443.1
OG0012278	XP_020950832.1	XP_038393458.1
OG0012279	XP_020953118.1, XP_020953119.1	XP_038393566.1
OG0012280	XP_020950858.1	XP_038393597.1
OG0012281	XP_020950860.1	XP_038393612.1
OG0012282	XP_020950863.1	XP_038393619.1
OG0012283	XP_020950867.1	XP_038393634.1
OG0012284	XP_020950866.1	XP_038393635.1
OG0012285	NP_001231749.1	XP_038393685.1
OG0012286	XP_020950906.1	XP_038393710.1
OG0012287	XP_003127577.1	XP_038393723.1
OG0012288	XP_020950926.1	XP_038393744.1
OG0012289	XP_020950925.1	XP_038393745.1
OG0012290	XP_020950935.1	XP_038393786.1
OG0012291	NP_001138694.1	XP_038393868.1
OG0012292	XP_003481819.3	XP_038393906.1
OG0012293	XP_020952666.1	XP_038393921.1
OG0012294	XP_020949281.1	XP_038393963.1
OG0012295	XP_020949301.1	XP_038393985.1
OG0012296	XP_020949317.1	XP_038393992.1
OG0012297	XP_020949325.1	XP_038393994.1
OG0012299	XP_013853585.2	XP_038394022.1
OG0012300	XP_020949342.1	XP_038394026.1
OG0012301	XP_020949357.1	XP_038394039.1
OG0012302	XP_020949368.1	XP_038394047.1
OG0012303	NP_001231263.1, XP_020948978.1	XP_038394055.1
OG0012304	XP_020949383.1	XP_038394064.1
OG0012305	NP_001231916.1, XP_005655805.1	XP_038394071.1
OG0012306	XP_013843940.1	XP_038394075.1
OG0012307	XP_020949388.1	XP_038394078.1
OG0012308	XP_020949391.1	XP_038394081.1
OG0012309	NP_001161121.1	XP_038394112.1
OG0012310	XP_003355791.1	XP_038394190.1
OG0012311	XP_003126905.1	XP_038394192.1
OG0012312	XP_003126916.3	XP_038394259.1
OG0012313	XP_005664408.2	XP_038394263.1
OG0012314	NP_001231266.1	XP_038394295.1
OG0012315	XP_020949467.1	XP_038394297.1
OG0012316	XP_003126945.3	XP_038394357.1
OG0012318	XP_003126949.1	XP_038394404.1
OG0012319	XP_003126956.2	XP_038394408.1
OG0012320	XP_020949781.1	XP_038394450.1
OG0012321	XP_003126974.2	XP_038394477.1
OG0012322	XP_005653304.1	XP_038394499.1
OG0012323	XP_020949750.1	XP_038394508.1
OG0012324	NP_999078.1	XP_038394541.1
OG0012325	XP_003126977.2	XP_038394548.1
OG0012326	XP_020949738.1	XP_038394564.1
OG0012327	XP_005664487.2	XP_038394572.1
OG0012328	XP_020949741.1	XP_038394580.1
OG0012329	XP_013853710.1	XP_038394607.1
OG0012330	XP_020949711.1	XP_038394656.1
OG0012331	XP_020923677.1	XP_038394733.1
OG0012332	XP_020952199.1	XP_038394737.1
OG0012333	XP_020949326.1	XP_038394750.1
OG0012334	XP_020942407.1	XP_038394811.1
OG0012335	XP_020942453.1	XP_038394814.1
OG0012336	XP_020942532.1	XP_038394815.1
OG0012337	XP_020945950.1	XP_038394839.1
OG0012338	NP_001159787.1, XP_005653479.2	XP_038394852.1
OG0012339	NP_001272902.1	XP_038394863.1
OG0012340	XP_013843271.2	XP_038394865.1
OG0012341	XP_013843230.2	XP_038394868.1
OG0012342	XP_020944042.1, XP_020942540.1	XP_038394869.1
OG0012343	XP_020953276.1	XP_038394886.1
OG0012344	XP_005662072.1	XP_038394913.1
OG0012345	XP_003354565.1	XP_038394929.1
OG0012346	XP_005662046.1	XP_038394982.1
OG0012347	XP_020941996.1	XP_038395005.1
OG0012348	NP_001230376.1	XP_038395010.1
OG0012349	XP_020941994.1	XP_038395012.1
OG0012350	NP_001155109.1, XP_005662026.1	XP_038395023.1
OG0012351	XP_003124458.2	XP_038395027.1
OG0012352	XP_005662028.2	XP_038395072.1
OG0012353	XP_020941973.1	XP_038395074.1
OG0012354	XP_013850957.2	XP_038395096.1
