Orthogroup	Sus_scrofa	Mesocricetus_auratus
OG0015012	XP_003126985.1	XP_005076334.1
OG0015013	XP_020949689.1	XP_005078719.1
OG0015014	XP_020949664.1	XP_005078707.1
OG0015016	XP_005653495.2	XP_040612978.1
OG0015017	XP_020950890.1	XP_040590862.1
OG0015018	XP_003124612.1	XP_005064548.1
OG0015019	XP_020942413.1	XP_040604159.1
OG0015020	XP_003124725.3	XP_005074628.1
OG0015021	XP_001927775.1	XP_005081966.1
OG0015022	NP_001038064.1	XP_005076127.1
OG0015023	XP_020942555.1	XP_040604288.1
OG0015024	XP_003125903.2	XP_012973547.1
OG0015025	NP_001166057.1	XP_040607435.1
OG0015026	XP_003354546.1	XP_005080418.1
OG0015027	XP_020941922.1	XP_040587178.1
OG0015028	XP_020941919.1	XP_040587127.1
OG0015029	XP_003354526.1	XP_005080469.1
OG0015030	XP_003354522.1	XP_040587248.1
OG0015031	XP_003124409.3	XP_012976252.1
OG0015032	NP_001231628.1, XP_005661954.1	XP_012976230.1
OG0015033	XP_003124386.1	XP_021088797.1
OG0015034	XP_020941852.1	XP_005080491.1
OG0015035	NP_001098769.1	XP_005080494.1
OG0015036	XP_020941869.1	XP_040587232.1
OG0015037	XP_005661932.1	XP_005079974.1
OG0015038	XP_020941754.1	XP_005079982.1
OG0015039	XP_020941748.1	XP_040607250.1
OG0015040	XP_020941737.1	XP_005079999.1
OG0015041	XP_020941681.1	XP_040607209.1
OG0015042	XP_020941669.1	XP_005080026.3
OG0015043	NP_001138691.1, XP_020941266.1	XP_005080092.1
OG0015045	XP_003124521.1	XP_040609572.1
OG0015046	XP_020942079.1	XP_040609846.1
OG0015047	XP_020943647.1	XP_040610175.1
OG0015048	XP_005655155.2	XP_005064445.1
OG0015049	XP_020942090.1	XP_005064446.2
OG0015050	XP_020943679.1	XP_005064469.3
OG0015051	XP_020943700.1	XP_021084681.1
OG0015052	XP_003124564.3	XP_040610491.1
OG0015053	XP_020942124.1	XP_005064514.1
OG0015054	XP_020942125.1	XP_005064515.1
OG0015055	XP_020942135.1	XP_021084902.2
OG0015056	XP_003124592.1	XP_005064519.1
OG0015057	XP_003124603.3	XP_005064535.1
OG0015058	XP_003354637.2	XP_040611688.1
OG0015059	XP_020942203.1	XP_012973020.1
OG0015060	NP_001231142.1	XP_005075683.1
OG0015061	NP_999207.1	XP_040589491.1
OG0015062	XP_003354660.2	XP_005084617.1
OG0015063	XP_003354675.1	XP_040604082.1
OG0015064	XP_020942357.1	XP_040604085.1
OG0015065	XP_013851189.1	XP_040604128.1
OG0015066	XP_013843307.1	XP_005081694.1
OG0015067	XP_013843274.1	XP_005081668.1
OG0015068	XP_020942444.1	XP_005081659.1
OG0015069	XP_020942457.1	XP_005081656.1
OG0015070	XP_020942449.1	XP_040604214.1
OG0015071	XP_020928878.1	XP_005081784.2
OG0015072	XP_003124770.1	XP_005081637.1
OG0015073	XP_003124772.2	XP_012977177.1
OG0015074	XP_020942531.1	XP_040604266.1
OG0015075	XP_003124753.1	XP_040604290.1
OG0015076	XP_020942566.1	XP_005081616.2
OG0015077	XP_020942599.1	XP_040604320.1
OG0015078	XP_020942602.1	XP_005081608.1
OG0015079	XP_003355293.2	XP_005076638.1
OG0015080	XP_003125907.3	XP_040608010.1
OG0015081	XP_020945713.1	NP_001268554.1
OG0015082	XP_020945733.1	XP_005076695.2
OG0015083	XP_003355311.1	XP_005076693.2
OG0015084	XP_020945788.1	XP_005077161.1
OG0015085	XP_001929441.3	XP_005081977.1
OG0015086	XP_020945991.1	XP_040607606.1
OG0015087	NP_001096683.1	XP_005081964.1
OG0015088	XP_020952020.1	XP_040607551.1
OG0015089	XP_020949262.1, NP_001038048.1	XP_040607496.1
OG0015090	XP_020952143.1	XP_040607462.1
OG0015091	XP_020952144.1	XP_005087025.1
OG0015092	NP_001245365.1	XP_005071361.1
OG0015093	NP_001020388.1	XP_005071395.4
OG0015094	XP_005667839.2	XP_005071526.1
OG0015095	NP_999287.1	XP_005065425.2
OG0015096	XP_020951727.1	XP_021090045.1
OG0015097	XP_003482828.2	XP_021087607.2
OG0015098	XP_020920191.1	XP_005073451.1
OG0015099	XP_020920183.1	XP_005073456.1
OG0015100	XP_020920163.1	XP_005073485.1
OG0015101	XP_020919928.1	XP_012971333.3
OG0015102	XP_020919536.1	XP_040593999.1
OG0015103	XP_020919535.1	XP_005082914.1
OG0015104	NP_001132942.1	XP_040593825.1
OG0015105	XP_020919518.1	XP_012978091.1
OG0015106	NP_001093662.1	XP_040595299.1
OG0015107	XP_020919511.1	XP_005082935.1
OG0015108	XP_020919420.1	XP_040595095.1
OG0015109	NP_001258644.1	XP_005071348.1
OG0015110	XP_003357623.4	XP_012969785.2
OG0015111	NP_001127829.1	XP_005071340.1
OG0015112	XP_020919380.1	XP_040594638.1
OG0015113	XP_020919310.1	XP_040594192.1
OG0015114	XP_005653789.1	XP_012969760.1
OG0015115	XP_020919615.1	XP_040594826.1
OG0015116	NP_999285.1	XP_040594091.1
OG0015117	NP_001230577.1	XP_005071436.1
OG0015118	NP_001090980.1	XP_005071454.1
OG0015119	XP_020920116.1	XP_005078217.1
OG0015120	XP_003357691.1	XP_005078196.1
OG0015122	XP_001929530.2	XP_040607415.1
OG0015123	XP_001924378.1	XP_005080158.1
OG0015124	XP_020945348.1	XP_040608401.1
OG0015125	XP_013852472.2	XP_005080215.1
OG0015126	XP_020945397.1	XP_012976001.3
OG0015127	XP_020948344.1	XP_005076520.2
OG0015128	XP_003353762.1	XP_005076518.1
OG0015129	XP_020948244.1	XP_040597498.1
OG0015130	XP_020951994.1	XP_005065374.1
OG0015131	XP_020951880.1	XP_005065396.1
OG0015132	XP_020951876.1	XP_005065402.2
OG0015133	XP_020951854.1	XP_040613821.1
OG0015134	XP_020953409.1	XP_005065423.1
OG0015135	XP_020951836.1	XP_005065437.1
OG0015136	XP_020953379.1	XP_040608775.1
OG0015137	XP_020951789.1	XP_040608792.1, XP_040608790.1
OG0015138	XP_020951752.1	XP_040608798.1
OG0015139	XP_020951716.1	XP_005077224.1
OG0015140	XP_020951703.1	XP_012972174.1
OG0015141	XP_003121485.1	XP_005076500.1
OG0015142	XP_005654480.2	XP_021086548.2
OG0015143	NP_001161110.1	XP_005076506.1
OG0015144	XP_001925798.1	XP_005139403.2
OG0015145	NP_001121942.1	XP_005085654.1
OG0015146	XP_013844497.2	XP_005080566.1
OG0015147	XP_020918131.1	XP_012970792.1
OG0015148	NP_001116585.1	XP_005086426.1
OG0015149	XP_020954905.1	XP_040596582.1
OG0015150	XP_001924480.2	XP_005139397.3
OG0015151	XP_001924449.1	XP_040596617.1
OG0015152	NP_001155225.1	XP_040596559.1
OG0015153	XP_013833641.1	XP_005085661.1
OG0015154	XP_003128594.1	XP_005085669.1
OG0015155	XP_001927459.3	XP_005085679.2
OG0015156	XP_013833618.2	XP_005085682.1
OG0015157	NP_001106150.1	XP_005085680.3
OG0015158	XP_020954844.1	XP_005076328.1
OG0015159	XP_001928542.3	XP_005080555.2
OG0015160	XP_020954832.1	XP_040599011.1
OG0015161	XP_020954808.1	XP_040598998.1
OG0015162	XP_001924948.2	XP_040599237.1
OG0015163	XP_001927155.1	XP_005073559.1
OG0015164	NP_001121954.1	XP_005072857.1
OG0015165	XP_020957500.1	XP_005072839.1
OG0015166	XP_001925025.3	XP_040591740.1
OG0015168	XP_020918137.1	XP_040598869.1
OG0015169	XP_020918194.1	XP_040598858.1
OG0015170	NP_001161889.1	XP_040598856.1
OG0015171	XP_003353549.2	XP_005072817.1
OG0015173	XP_005666369.2	XP_040598818.1
OG0015174	NP_001231609.1	XP_040598813.1
OG0015175	XP_005666387.1	XP_021084434.2
OG0015176	XP_001928077.1	XP_005072767.1
OG0015177	XP_001929075.2, XP_020955154.1	XP_040598712.1
OG0015179	XP_005656473.1	XP_040598688.1
OG0015180	XP_003356800.1	XP_040598676.1
OG0015181	NP_001231500.1	XP_005086424.1
OG0015182	XP_003128718.1	XP_040598645.1
OG0015183	XP_001928925.1	XP_040598622.1
OG0015184	XP_020955264.1	XP_040598563.1
OG0015185	XP_020955277.1	XP_005068459.1
OG0015186	NP_001001629.1	XP_005068440.1
OG0015187	NP_001161062.1	XP_005068438.1
OG0015188	XP_001925403.1	XP_021081838.1
OG0015189	XP_001929028.1	XP_005068410.1
OG0015190	XP_003482370.2	XP_040598386.1
OG0015191	XP_001927812.4	XP_040598382.1
OG0015192	NP_001230504.1, XP_020937161.1	XP_040598353.1
OG0015193	XP_020937172.1, XP_013841478.1	XP_012967671.1
OG0015194	XP_020937192.1	XP_040598326.1
OG0015195	XP_020937233.1	XP_040598306.1
OG0015196	XP_020937162.1	XP_040598298.1
OG0015197	XP_020937293.1	XP_040598280.1
OG0015198	XP_020937307.1	XP_012967510.1
OG0015199	XP_020937185.1	XP_040598299.1
OG0015200	XP_020921980.1	XP_021079415.1
OG0015201	XP_020922795.1	XP_012973055.1
OG0015202	XP_020923068.1	XP_005088456.1
OG0015203	XP_013836657.2	XP_005067847.1
OG0015204	XP_003122382.2	XP_005083732.1
OG0015205	NP_001231428.1	XP_005069898.1
OG0015206	NP_001302651.1	XP_005075960.1
OG0015207	XP_003483055.1	XP_005075920.1
OG0015208	XP_003131638.2	XP_005075917.1
OG0015209	NP_001137163.1	XP_005075867.1
OG0015210	XP_005669014.1	XP_021086160.1
OG0015211	XP_020936883.1	XP_005083748.1
OG0015212	XP_020921998.1	XP_005069836.1
OG0015213	XP_013845258.2	XP_040606152.1
OG0015214	XP_020922042.1	XP_012968821.1
OG0015215	XP_020922054.1	XP_005070231.1
OG0015216	XP_020922086.1	XP_005069864.1
OG0015217	XP_020922094.1	XP_005069865.1
OG0015218	XP_020922115.1	XP_005069872.1
OG0015219	XP_013845294.2	XP_040606103.1
OG0015220	XP_020923729.1	XP_005069899.1
OG0015221	XP_020922267.1	XP_040606002.1
OG0015222	XP_003131236.1	XP_005069963.2
OG0015223	XP_020922325.1	XP_040605979.1
OG0015224	XP_020922327.1	XP_005069995.1
OG0015225	XP_020922341.1	XP_005070275.2
OG0015226	XP_020922342.1	XP_005070017.3
OG0015227	XP_013836270.1	XP_005070028.1
OG0015228	XP_003358046.1	XP_005070038.1
OG0015229	XP_020922380.1	XP_005070039.1
OG0015230	XP_003131320.2	XP_005070047.1
OG0015231	XP_003483009.1	XP_040605916.1
OG0015232	XP_003131325.1	XP_005070053.1
OG0015233	XP_020923777.1	XP_040605908.1
OG0015234	XP_020922414.1	XP_005070059.1
OG0015235	NP_001231181.1	XP_005070073.1
OG0015236	NP_999148.1	XP_005070074.1
OG0015237	XP_020922432.1	XP_040605861.1
OG0015238	XP_003131355.2	XP_040605821.1
OG0015239	XP_005668779.1	XP_040605729.1
OG0015240	XP_003131371.1	XP_012982293.1
OG0015241	XP_005668801.1	XP_040605742.1
OG0015242	XP_020922557.1	XP_005070148.1
OG0015243	NP_001106916.1	XP_040605683.1
OG0015244	XP_020922628.1	XP_040605686.1
OG0015245	XP_020922636.1	XP_005070199.1
OG0015246	NP_999247.1	XP_005070321.1
OG0015247	NP_001038028.1	XP_005070207.1
OG0015249	XP_020922642.1	XP_005070222.1
OG0015251	XP_020922652.1	XP_005087439.1
OG0015252	XP_020922655.1	XP_005087437.1
OG0015253	XP_003131529.3	XP_005076040.1
OG0015254	XP_003131510.1	XP_005076038.1
OG0015255	XP_013834960.1	XP_005076013.1
OG0015256	XP_013835160.1	XP_005075995.1
OG0015257	XP_003131553.1	XP_040605563.1
OG0015258	XP_003131576.3	XP_005075964.1
OG0015259	XP_020922744.1	XP_040605513.1
OG0015260	XP_020922751.1	XP_040605510.1
OG0015261	XP_003131598.1	XP_005075940.1
OG0015263	XP_003131599.1	XP_005075932.2
OG0015264	XP_020922772.1	XP_005075931.1
OG0015265	XP_003358128.1	XP_040605497.1
OG0015266	XP_003131641.3	XP_005075911.1
OG0015267	XP_005668942.1	XP_012973141.1
OG0015268	XP_020922825.1	XP_012973046.1
OG0015269	XP_003131619.1	XP_005075892.1
OG0015270	XP_003131655.1	XP_005075880.2
OG0015271	XP_003483070.1	XP_005075876.1
OG0015272	XP_020922916.1	XP_012973070.3
OG0015273	XP_003131690.2	XP_005075853.1
OG0015274	XP_020922934.1	XP_040605371.1
OG0015275	XP_003131712.1	XP_040605352.1
OG0015276	NP_001233177.1	XP_005076965.1
OG0015277	XP_005669070.3	XP_005076966.1
OG0015278	XP_013836589.2	XP_005076968.1
OG0015279	XP_020922997.1	XP_040603851.1
OG0015280	XP_020923058.1	XP_040605264.1
OG0015281	XP_003358202.2	XP_005077003.1
OG0015282	XP_020923097.1	XP_005077026.1
OG0015283	XP_020923121.1	XP_005077048.1
OG0015284	XP_020923135.1	XP_005077057.1
OG0015285	NP_999269.1	XP_005077063.1
OG0015286	XP_003360105.2	XP_005077064.1
OG0015287	XP_003131814.2	XP_040605170.1
OG0015288	XP_003131840.3	XP_040605161.1
OG0015289	XP_020923155.1	XP_005077092.1
OG0015290	XP_003131832.1	XP_005067425.1
OG0015291	XP_020923182.1	XP_005067427.1
OG0015292	XP_020923187.1	XP_005067433.1
OG0015293	XP_003131861.1	XP_005067441.1
OG0015294	XP_005657071.1	XP_005067451.1
OG0015295	XP_013845455.1	XP_040605091.1
OG0015296	XP_020923239.1	XP_040605086.1
OG0015297	XP_020923265.1	XP_040605077.1
OG0015298	XP_013845459.1	XP_021081324.1
OG0015299	XP_003131896.1	XP_005067487.1
OG0015300	XP_020923343.1	XP_021081332.1
OG0015301	XP_020936856.1	XP_021090736.1
OG0015302	XP_020936854.1	XP_005083762.1
OG0015303	XP_020936710.1	XP_005083751.1
OG0015304	XP_020936890.1	XP_005083741.1
OG0015305	XP_020936908.1	XP_012978717.1
OG0015306	XP_020936880.1	XP_005083735.1
OG0015307	XP_020936818.1	XP_005083712.1
OG0015308	XP_020936867.1	XP_040601159.1
OG0015309	XP_020936726.1	XP_040601160.1
OG0015310	XP_020926796.1	XP_005085446.1
OG0015311	XP_020926889.1	XP_040601105.1
OG0015312	XP_003353750.1	XP_005085456.1
OG0015313	XP_013849411.1	XP_005085471.1
OG0015314	XP_020941135.1	XP_005085488.1
OG0015315	XP_020926066.1	XP_040592837.1
OG0015316	NP_001098768.1	XP_005085556.1
OG0015317	XP_020941134.1	XP_012980252.1
OG0015318	NP_001093407.1	XP_005085554.1
OG0015319	XP_013849377.1	XP_005085548.1
OG0015320	XP_001928954.1	XP_005085543.1
OG0015321	XP_013849352.2	XP_040592812.1
OG0015322	XP_001927660.1	XP_005087733.1
OG0015323	NP_001159516.1	XP_005087595.4
OG0015324	XP_020924904.1	XP_040591558.1
OG0015325	NP_001231333.1	XP_040591652.1
OG0015326	XP_003122214.5	XP_040591649.1
OG0015327	NP_001177126.1	XP_005082172.1
OG0015328	XP_020922350.1	XP_021082641.1, XP_021082640.1
OG0015330	XP_003126368.2	XP_005079811.2
OG0015331	XP_020947558.1	XP_005079891.2
OG0015332	XP_003126085.1	XP_012966476.1
OG0015333	NP_001231658.1, XP_020941319.1	XP_005075412.1
OG0015334	NP_001182708.1	XP_021083387.2
OG0015335	XP_005655651.1	NP_001268588.1
OG0015336	XP_020948523.1	XP_021088437.1
OG0015337	NP_001123708.1	XP_005079784.1
OG0015338	XP_013853111.1	XP_040610686.1
OG0015339	XP_020947519.1	XP_005079818.1
OG0015340	XP_020947559.1	XP_005079892.1
OG0015341	XP_020947582.1	XP_040610721.1
OG0015342	NP_001302526.1	XP_005081578.2
OG0015343	XP_003126414.1	XP_005081554.1
OG0015344	XP_005664028.1	XP_005139377.2
OG0015345	XP_020947645.1	XP_005081537.1
OG0015346	XP_003481707.1	XP_005081581.2
OG0015347	XP_003355565.1	XP_005081527.1
OG0015348	XP_003481709.1	XP_040597107.1, XP_040610797.1
OG0015349	NP_001193313.1	XP_012966584.1
OG0015350	XP_005653239.1	XP_012966615.1
OG0015351	XP_003126830.2	XP_040609934.1
OG0015352	XP_020947018.1	XP_040609956.1
OG0015353	XP_020947062.1	XP_040609988.1
OG0015354	NP_001172107.1	XP_040608644.1
OG0015355	XP_003126052.1	XP_040608694.1
OG0015356	XP_003481589.1	XP_005067035.1
OG0015357	XP_020947164.1	XP_040610108.1
OG0015358	NP_001137593.1	XP_012966486.1
OG0015359	XP_020947187.1	XP_040610135.1
OG0015360	XP_020937138.1	XP_005077807.2
OG0015361	XP_013853011.2	XP_012974333.1
OG0015362	XP_003126124.4	XP_005083855.1
OG0015363	NP_001231560.1	XP_021090758.1
OG0015364	XP_003124922.1	XP_040585348.1
OG0015365	XP_020936238.1	XP_021079190.1, XP_021079192.1, XP_021079191.1
OG0015367	XP_020943228.1	XP_005077353.1
OG0015368	XP_003125227.2	XP_005077316.1
OG0015369	XP_020943960.1	XP_040595065.1
OG0015370	XP_005662623.1	XP_040594871.1
OG0015371	XP_020943886.1	XP_040589155.1
OG0015372	XP_005662597.1	XP_005070397.1
OG0015373	XP_003125182.3	XP_005070405.1
OG0015374	XP_005662595.1	XP_012969068.1
OG0015375	XP_003125114.3	XP_005071174.2
OG0015376	XP_003354830.1	XP_005071164.1
OG0015377	NP_001193310.1	XP_005067157.2
OG0015378	XP_020947146.1	XP_040610074.1
OG0015379	XP_003355396.2	XP_005067029.1
OG0015380	XP_020940362.1	XP_005069156.1
OG0015381	XP_020940439.1	XP_012974747.1
OG0015382	XP_003124001.2	XP_005065257.1
OG0015383	XP_020919262.1	XP_005082242.1
OG0015384	XP_003130701.1	XP_005078885.1
OG0015385	NP_001159515.1	XP_005078520.1
OG0015386	XP_013847308.1	XP_005071942.1
OG0015387	XP_003123687.4	XP_005071915.1
OG0015388	XP_003123693.2	XP_012970259.1
OG0015389	XP_003123694.2	XP_005071911.1
OG0015390	XP_005655018.1	XP_012970220.1
OG0015391	XP_003123719.3	XP_040604509.1
OG0015392	XP_003123722.1	XP_005078431.1
OG0015393	NP_001161115.1	XP_005069198.1
OG0015394	XP_020940341.1	XP_040597751.1
OG0015395	XP_003123949.1	XP_005069146.1
OG0015396	XP_020940398.1	XP_005069142.1
OG0015397	XP_020940405.1	XP_012967244.1
OG0015398	NP_998953.1	XP_005067969.1
OG0015399	XP_003123986.1	XP_040604543.1
OG0015400	XP_020940414.1	XP_012967089.1
OG0015401	NP_001231822.1	XP_005078433.1
OG0015402	NP_001231228.1	XP_005078517.1
OG0015403	XP_003124018.1	XP_021087671.2
OG0015404	XP_003480966.1	XP_005065261.1
OG0015405	XP_005661745.2	XP_040614011.1
OG0015406	XP_013850599.2	XP_012980488.1
OG0015407	XP_003124022.1	XP_005065345.1
OG0015408	XP_005661763.1	XP_005065339.1
OG0015409	XP_020919537.1	XP_040601633.1
OG0015410	XP_001927778.1	XP_005082220.1
OG0015411	XP_020918949.1	XP_040613141.1
OG0015412	XP_005660144.1	XP_005074331.1
OG0015413	XP_003121928.1	XP_005074348.1
OG0015414	XP_020918383.1	XP_040613095.1
OG0015415	XP_020918306.1	XP_040613088.1
OG0015416	NP_999029.1	XP_040596110.1
OG0015417	NP_001103642.1	XP_005078912.1
OG0015418	XP_005654571.1	XP_040595615.1
OG0015419	XP_013841722.2	XP_005078871.1
OG0015420	XP_003353609.1	XP_012975148.1
OG0015421	XP_003122032.1	XP_005078854.1
OG0015422	NP_001245314.1	XP_005078845.1
OG0015423	XP_005660278.1	XP_021087950.1
OG0015424	XP_020921580.1	XP_012975041.1
OG0015426	XP_003122047.1	XP_005078830.1
OG0015427	XP_020921780.1	XP_012975159.1
OG0015428	XP_001929041.1	XP_005078804.1
OG0015429	XP_020921913.1	XP_005078801.2
OG0015430	XP_020921959.1	XP_040594754.1
OG0015431	XP_003122073.3	XP_021087911.1
OG0015432	NP_001172068.1	XP_040594651.1
OG0015433	XP_020922253.1	XP_040594552.1
OG0015434	NP_001094499.1	XP_005078785.3
OG0015435	XP_005660370.1	XP_021086572.1
OG0015436	XP_020922972.1	XP_040594042.1
OG0015437	XP_003122117.1	XP_005085098.1
OG0015438	XP_020923117.1	XP_040593815.1
OG0015439	XP_020940810.1	XP_021091597.2
OG0015440	XP_003353667.2	XP_005075174.1
OG0015441	NP_001177123.1	XP_005075168.1
OG0015442	XP_005660444.1	XP_005075160.1
OG0015443	XP_005660447.1	XP_021089717.1, XP_005082132.1, XP_012977513.1
OG0015444	NP_001244019.1	XP_021084243.1
OG0015445	XP_020954465.1	XP_005072351.1
OG0015446	NP_001116623.1	XP_040588418.1
OG0015447	NP_001116612.1	XP_005087653.1
OG0015448	XP_001927586.4	XP_005087666.1
OG0015449	NP_001121920.2	XP_021079496.1
OG0015450	NP_001121919.2	XP_040588343.1
OG0015451	XP_005665852.1, XP_020954111.1	XP_005086926.1
OG0015452	NP_001138854.1	XP_012981292.1
OG0015453	NP_001095292.1	XP_005086890.1
OG0015454	NP_001121922.1	XP_040587971.1
OG0015455	NP_001116696.1	XP_005086908.1
OG0015456	NP_001116619.1	XP_040588399.1
OG0015457	NP_001116591.1, XP_005665877.2	XP_040588402.1
OG0015458	XP_003128390.2	XP_005084919.2
OG0015459	NP_001230380.1	XP_040587960.1
OG0015460	XP_020954271.1	XP_012979804.1
OG0015461	XP_003128420.3	XP_005084974.1
OG0015462	NP_001230293.1, XP_013833297.1	XP_012982107.1
OG0015463	XP_020955512.1	XP_040588370.1
OG0015464	XP_001928934.3	XP_040585080.1
OG0015465	XP_020954358.1	XP_040585601.1
OG0015466	NP_001245336.1	XP_005072427.1
OG0015467	NP_001103889.2	XP_005072422.1
OG0015468	XP_005666097.1	XP_005072395.1
OG0015469	XP_005666094.2	XP_005072394.1
OG0015470	XP_020955698.1	XP_005072376.1
OG0015471	XP_003356687.1	XP_012970468.1
OG0015472	NP_001191830.1	XP_005073778.1
OG0015473	XP_020954216.1	XP_040585408.1
OG0015474	XP_020948008.1	XP_040596294.1
OG0015475	XP_020947756.1	XP_005073746.1
OG0015476	XP_020947710.1	XP_040596010.1
OG0015477	XP_001924368.2	XP_040595563.1
OG0015478	XP_001926986.1	XP_005073719.1
OG0015479	XP_020945329.1	XP_040595372.1
OG0015480	XP_003121330.1	XP_005080903.1
OG0015481	NP_001230552.1, XP_013848134.1	XP_005080897.1
OG0015482	NP_001245279.1	XP_005080900.3
OG0015483	XP_001925512.1	XP_040596608.1
OG0015484	XP_001926276.1	XP_005066291.1
OG0015485	XP_020946795.1	XP_005073303.1
OG0015486	XP_020941323.1	XP_040584232.1
OG0015488	XP_020945192.1	XP_040596187.1
OG0015489	XP_020946164.1	XP_005073266.1
OG0015490	XP_013843438.1	XP_040592179.1
OG0015491	XP_013834114.1	XP_040603113.1
OG0015492	XP_020944435.1	XP_005085510.1
OG0015493	XP_020944433.1	XP_005085523.1
OG0015494	XP_003125490.2	XP_005086045.1
OG0015495	XP_020956456.1	XP_040603084.1
OG0015497	NP_999202.1	XP_005068231.1
OG0015498	XP_001925369.1	XP_021084400.1
OG0015499	XP_020944700.1	XP_040586524.1
OG0015500	XP_005662969.2	XP_040586316.1
OG0015501	NP_001129432.1	XP_005072681.1
OG0015502	XP_003135209.1	XP_005072667.1
OG0015503	XP_001925015.2	XP_040586324.1
OG0015504	XP_001927085.1	XP_040586373.1
OG0015505	NP_001230344.1	XP_005082784.1
OG0015506	NP_001231408.1	XP_005082789.1
OG0015507	NP_001038053.1	XP_005082796.1
OG0015508	XP_020944531.1	XP_040586327.1
OG0015509	XP_020944432.1	XP_040592428.1, XP_040592419.1, XP_040592420.1
OG0015510	XP_020946121.1	XP_005086029.2
OG0015511	XP_013848944.2	XP_021078663.1
OG0015512	XP_020946126.1	XP_040592365.1
OG0015513	XP_020946203.1	XP_021078667.2
OG0015514	XP_020946116.1	XP_021078651.1
OG0015515	XP_001925795.3	XP_005069364.1
OG0015516	XP_020956467.1	XP_005068895.1
OG0015517	XP_020956817.1	XP_005074413.1
OG0015518	XP_020956224.1	XP_040603101.1
OG0015519	XP_003129018.1	XP_005080841.1
OG0015520	XP_020956886.1	XP_040603145.1
OG0015521	XP_005666759.1	XP_040603176.1
OG0015522	XP_003129075.5	XP_012976479.2
OG0015523	NP_001157273.1	XP_005080812.1
OG0015524	XP_020957039.1	XP_040603217.1
OG0015525	XP_020956199.1	XP_040602531.1
OG0015526	NP_001136307.1	XP_005068227.2
OG0015527	XP_005656570.1	XP_040603291.1
OG0015528	NP_999041.1	XP_005068145.1
OG0015529	XP_013834229.1	XP_021081710.1
OG0015530	XP_020946200.1	XP_040592297.1
OG0015531	XP_020946275.1	XP_021087830.1
OG0015532	NP_999255.1	XP_040584564.1
OG0015533	XP_020919070.1	XP_005076321.1
OG0015534	XP_003134882.1	XP_005085926.1
OG0015535	XP_020934874.1	XP_005076850.1
