Orthogroup	Sus_scrofa	Loxodonta_africana
OG0013506	XP_003133311.2	XP_010584638.1
OG0013507	XP_020931757.1	XP_023398833.1
OG0013508	NP_999461.1	XP_003405896.1
OG0013509	XP_005671905.2	XP_023398715.1
OG0013510	XP_020957247.1	XP_010588861.1
OG0013511	XP_020924869.1	XP_023403799.1
OG0013512	XP_020924841.1	XP_003410080.1
OG0013513	XP_020924526.1	XP_003409910.3
OG0013514	XP_003354183.1	XP_003413075.1
OG0013515	XP_003123412.3	XP_023408090.1
OG0013516	XP_020939444.1	XP_023408208.1
OG0013517	XP_013842842.1, XP_013842844.1	XP_023396280.1, XP_023396281.1
OG0013518	XP_005654758.1	XP_023397014.1
OG0013519	XP_003354038.1	XP_003423705.1
OG0013521	XP_005669695.1	XP_010588052.2
OG0013522	XP_003132267.1	XP_023403455.1
OG0013523	XP_013850098.2	XP_023408034.1
OG0013524	XP_003480863.1	XP_003421731.1
OG0013525	XP_020939964.1	XP_003422584.2
OG0013526	NP_001231151.1, XP_013852237.1	XP_023403614.1
OG0013527	XP_020953765.1, NP_001231148.1	XP_023403901.1
OG0013528	XP_020925470.1	XP_023403616.1
OG0013529	XP_020925101.1	XP_003409775.1
OG0013530	XP_020925064.1	XP_003410003.1
OG0013531	XP_020925039.1	XP_003409783.1
OG0013532	NP_001230428.1	XP_003410007.1
OG0013533	XP_013837457.2	XP_010588239.1
OG0013534	XP_003358580.2	XP_003409790.1
OG0013535	XP_020925023.1	XP_023403836.1
OG0013536	XP_020925018.1	XP_010588257.1
OG0013537	XP_020924980.1	XP_023403837.1
OG0013538	XP_020924979.1	XP_010588271.1
OG0013539	XP_005669801.1, NP_001106159.2	XP_003410025.2
OG0013540	XP_020924950.1	XP_010588299.1
OG0013541	XP_013837400.2	XP_023403732.1
OG0013542	NP_001231939.1, XP_020924082.1	XP_010588332.1
OG0013543	XP_020924876.1	XP_023403842.1
OG0013544	XP_020924872.1	XP_023403784.1
OG0013545	NP_001041538.1	XP_003409842.1
OG0013547	XP_020924843.1	XP_010588003.1
OG0013548	XP_020925466.1	XP_010588403.1
OG0013549	XP_020924650.1	XP_023403368.1
OG0013550	XP_020924636.1	XP_010588042.2
OG0013551	XP_020924561.1	XP_023403401.1
OG0013552	XP_020924559.1	XP_010588056.1
OG0013553	NP_001123715.1	XP_023403852.1
OG0013554	NP_001231584.1	XP_003410127.3
OG0013555	XP_005669650.1	XP_023403434.1
OG0013556	XP_003132272.1	XP_003410139.1
OG0013557	XP_001927860.2	XP_023403878.1
OG0013558	XP_003132262.1	XP_003409697.1
OG0013559	XP_020926304.1	XP_023403509.1
OG0013560	XP_005669590.1	XP_023403505.1
OG0013561	XP_020926301.1	XP_023403517.1
OG0013562	XP_005669582.3	XP_003409935.1
OG0013563	XP_020926272.1	XP_010588146.1
OG0013564	XP_020924385.1	XP_003409736.1
OG0013565	XP_020924364.1	XP_023403542.1
OG0013566	XP_020924380.1	XP_010588158.1
OG0013567	XP_020924308.1	XP_023403888.1
OG0013569	XP_020924302.1	XP_003409747.1
OG0013570	XP_005669508.1	XP_003409751.1
OG0013571	XP_003132198.3	XP_003409754.1
OG0013573	XP_013842955.2	XP_010591499.1
OG0013575	XP_003123618.1	XP_023407622.1
OG0013576	NP_001274340.1	XP_003413562.1
OG0013577	XP_020939089.1	XP_023407956.1
OG0013578	XP_003123571.1	XP_023407974.1
OG0013580	XP_020939138.1	XP_023407987.1
OG0013581	XP_003123541.1	XP_023407627.1
OG0013582	XP_020939220.1	XP_003413077.1
OG0013583	XP_003123539.1	XP_010591539.2
OG0013584	XP_020939236.1	XP_010591541.1
OG0013585	XP_020939240.1	XP_010591547.1
OG0013586	XP_013846561.1	XP_023408054.1
OG0013587	XP_003123474.1	XP_010591781.1
OG0013588	XP_003123477.1	XP_003413096.1
OG0013589	NP_001231359.1	XP_003413101.1
OG0013590	XP_003480823.2	XP_003413103.1
OG0013591	XP_005661289.2	XP_023407640.1
OG0013593	XP_003123381.1	XP_023408102.1
OG0013594	XP_020939380.1	XP_023407649.1
OG0013595	NP_999361.1	XP_010591586.1
OG0013596	XP_013846052.1	XP_003413119.1
OG0013597	XP_003123365.1	XP_003413396.1
OG0013599	XP_005654823.1	XP_003413129.1
OG0013600	XP_005654831.1	XP_023407655.1
OG0013601	XP_020939510.1	XP_023407660.1
OG0013602	XP_020939459.1	XP_023408195.1
OG0013603	XP_020939450.1	XP_010591657.1
OG0013604	XP_013842891.1	XP_003413421.1
OG0013605	XP_003123268.1	XP_023407666.1
OG0013606	XP_020939416.1, XP_020939434.1	XP_023408236.1
OG0013607	XP_005674549.3	XP_010599170.2
OG0013608	XP_020939577.1	XP_023396248.1
OG0013609	XP_020939595.1	XP_003421346.1
OG0013610	XP_020939567.1	XP_010599171.1
OG0013611	XP_003123200.3	XP_003421323.2
OG0013612	XP_020940796.1	XP_003421363.1
OG0013613	XP_003123233.2	XP_010599150.1
OG0013614	NP_001231804.1	XP_003421334.1
OG0013615	NP_001231844.1, XP_005654809.1	XP_003421335.1
OG0013616	XP_020939544.1	XP_023396303.1
OG0013617	XP_020939549.1	XP_023396277.1
OG0013618	XP_003480864.1	XP_023396437.1
OG0013619	XP_003123140.1	XP_003421704.1
OG0013620	NP_001230149.1	XP_023396486.1
OG0013621	XP_020939700.1	XP_010599347.1
OG0013622	XP_020939701.1	XP_023396491.1
OG0013623	XP_020939706.1	XP_003421710.1
OG0013624	XP_003123116.2	XP_003421978.1
OG0013625	XP_020939722.1	XP_023396753.1
OG0013626	XP_020939725.1	XP_003421947.1
OG0013627	XP_003354055.1	XP_003421941.1
OG0013628	XP_003354050.1	XP_010599561.1
OG0013629	XP_020939795.1	XP_023396744.1
OG0013630	XP_003354039.2	XP_023397022.1
OG0013631	XP_020939842.1	XP_023398491.1
OG0013634	XP_020939882.1	XP_023397564.1
OG0013635	XP_013850291.1	XP_023397562.1
OG0013638	XP_005661432.1, NP_001233126.1	XP_023397541.1
OG0013639	XP_005661424.2	XP_010600152.1
OG0013640	XP_005661420.1	XP_023397538.1
OG0013641	XP_003354012.3	XP_010600178.1
OG0013643	XP_020940806.1	XP_023397535.1
OG0013645	XP_020918067.1	XP_003421577.1
OG0013646	XP_020918358.1	XP_003415643.1
OG0013647	XP_003129806.4	XP_023410499.1
OG0013648	XP_005667307.1	XP_010593780.1
OG0013649	XP_013834745.2	XP_023410495.1
OG0013650	XP_005667282.2	XP_003415632.1
OG0013651	XP_003482633.1	XP_023414307.1, XP_003418601.1
OG0013652	XP_020918268.1	XP_010596516.1
OG0013653	XP_020918238.1	XP_010596484.2
OG0013654	XP_013834604.1	XP_010597866.1
OG0013655	XP_020918178.1	XP_023394687.1
OG0013656	XP_005667190.2	XP_010597879.1
OG0013657	XP_013834594.1	XP_023394704.1
OG0013658	NP_001231164.1	XP_010597883.1
OG0013659	XP_005667158.1	XP_023394736.1
OG0013660	XP_003129639.1	XP_003420111.1
OG0013661	XP_020918006.1	XP_003412105.1
OG0013662	XP_020957866.1, NP_999118.1	XP_023406365.1
OG0013663	XP_003357184.3	XP_010590569.1
OG0013664	XP_020917996.1	XP_023406364.1
OG0013665	XP_020917966.1	XP_023406660.1
OG0013667	XP_003129436.1	XP_023406382.1
OG0013668	XP_020917912.1	XP_010590546.1
OG0013669	XP_020917911.1	XP_023406632.1
OG0013670	XP_020917899.1	XP_023406629.1
OG0013671	XP_003123030.1	XP_003412055.1
OG0013672	XP_003123029.2	XP_003412054.1
OG0013673	XP_005661188.2	XP_023406360.1
OG0013674	XP_005661187.1	XP_003412052.1
OG0013675	XP_003480779.2	XP_003412043.1
OG0013676	XP_020938918.1	XP_010590493.1
OG0013677	XP_020938911.1	XP_003412016.1
OG0013678	XP_020940956.1	XP_003412014.1
OG0013679	XP_013842738.1	XP_023406541.1
OG0013680	NP_001230287.1, XP_020935680.1	XP_003419422.1
OG0013681	XP_003353887.1	XP_003419556.1
OG0013682	XP_003129839.1	XP_023410493.1
OG0013683	XP_020918062.1	XP_003421580.2
OG0013684	XP_020921426.1	XP_003409370.1
OG0013685	XP_003357931.2	XP_003414011.1
OG0013686	XP_020921551.1	XP_023408847.1
OG0013687	XP_001925756.5	XP_003412620.1
OG0013688	NP_001230458.1	XP_003412673.1
OG0013689	XP_005652396.2, NP_001035834.1	XP_003412667.1
OG0013690	XP_020921243.1	XP_010590917.1
OG0013691	XP_020921051.1	XP_023406993.1
OG0013692	XP_013835993.2	XP_003412659.1
OG0013693	NP_001230557.1	XP_003412656.1
OG0013694	XP_001927460.2	XP_003412712.1
OG0013695	XP_001925155.3	XP_010590892.1
OG0013696	XP_020921283.1	XP_023407020.1
OG0013697	XP_020921284.1	XP_003412650.1
OG0013698	XP_020921285.1	XP_010590884.1
OG0013699	XP_005668506.1	XP_010590874.1
OG0013700	XP_003482951.2	XP_003412700.1
OG0013701	XP_020921424.1	XP_023403043.1
OG0013702	XP_013836049.1	XP_010587700.1
OG0013703	NP_001295758.1	XP_010587694.1
OG0013704	XP_020921030.1	XP_003409682.1
OG0013705	NP_001177113.1	XP_023403034.1
OG0013706	XP_020921033.1	XP_010587681.1
OG0013707	XP_020921510.1	XP_023408929.1
OG0013708	XP_005668583.2	XP_003414014.1
OG0013709	XP_020921541.1	XP_023408949.1
OG0013710	XP_001927236.1	XP_003414022.1
OG0013711	XP_020921571.1	XP_023408849.1
OG0013712	XP_020921633.1	XP_003414101.1
OG0013713	NP_001001258.1, XP_005653896.1	XP_003413675.1
OG0013714	XP_013834450.1	XP_023408436.1
OG0013715	XP_020927340.1	XP_023410576.1
OG0013716	XP_001927122.3	XP_003411656.1
OG0013717	NP_001230239.1	XP_010590099.2
OG0013718	XP_020927216.1	XP_010593832.1
OG0013719	XP_020927211.1	XP_010593889.1
OG0013720	XP_020927280.1	XP_023410621.1
OG0013721	XP_003358403.2	XP_023410570.1
OG0013722	NP_001165838.1, XP_020924023.1	XP_003415755.1
OG0013723	XP_005652452.2	XP_010593812.1
OG0013724	XP_020927317.1	XP_023410567.1
OG0013725	XP_003358411.1	XP_023410566.1
OG0013726	NP_001230518.1	XP_010593806.2
OG0013727	XP_003132167.2	XP_023410590.1
OG0013728	XP_013836928.2	XP_023410563.1
OG0013729	XP_020927343.1	XP_023410582.1
OG0013730	XP_003132183.1	XP_003409763.2
OG0013731	XP_020927201.1	XP_010593837.2
OG0013732	XP_020927199.1	XP_003415821.1
OG0013733	XP_003483187.1	XP_010593892.2
OG0013734	XP_003132136.3	XP_010593838.1
OG0013735	XP_020927153.1	XP_010593841.1
OG0013736	XP_020927080.1	XP_003415779.1
OG0013738	XP_020927025.1	XP_010593897.1
OG0013739	XP_020927024.1	XP_010593898.1
OG0013740	XP_003358373.2	XP_023410690.1
OG0013741	XP_020927155.1	XP_023395823.1
OG0013742	XP_005669320.2	XP_023395802.1
OG0013743	XP_020926990.1	XP_023395803.1
OG0013744	XP_020926981.1	XP_010598793.1
OG0013745	XP_020925116.1	XP_010598795.1
OG0013746	XP_001924800.3	XP_003420968.2
OG0013747	XP_020925124.1	XP_003420040.1
OG0013748	XP_020925141.1	XP_003420032.1
OG0013749	XP_001927797.3	XP_003420031.1
OG0013750	NP_999066.1	XP_003420030.2
OG0013751	XP_020925159.1	XP_010597823.1
OG0013752	XP_013837537.2	XP_003416227.1
OG0013753	XP_020924190.1, NP_999212.1	XP_003416222.2
OG0013754	XP_020925210.1	XP_023411237.1
OG0013755	XP_003483305.2	XP_023411235.1
OG0013756	NP_001139223.1, XP_020923916.1	XP_023411221.1
OG0013757	XP_020926788.1	XP_023411117.1
OG0013758	XP_003132526.1	XP_010594261.1
OG0013759	XP_003132528.2	XP_003416209.1
OG0013760	XP_001925665.4	XP_023411112.1
OG0013761	XP_020925259.1	XP_010594259.1
OG0013762	XP_005657147.2	XP_023411111.1
OG0013763	XP_020925266.1	XP_023411160.1
OG0013764	XP_020925365.1	XP_003416241.3
OG0013765	XP_005670005.1	XP_023411129.1
OG0013766	XP_003358691.1	XP_023411123.1
OG0013767	XP_005652450.2	XP_010593886.2
OG0013768	NP_001230360.1	XP_003411592.1
OG0013769	XP_003134485.1	XP_010589982.1
OG0013770	XP_003359965.2, NP_001302506.1	XP_003411714.1
OG0013771	XP_005672806.2	XP_003411764.1
OG0013772	XP_020933072.1	XP_003411834.1
OG0013773	XP_003134325.3	XP_023405759.1
OG0013774	NP_001004044.1	XP_003411466.1
OG0013775	XP_020933701.1	XP_010590109.1
OG0013776	XP_005672738.2	XP_003411629.1
OG0013777	NP_999246.2	XP_023405674.1
OG0013778	NP_001182298.1	XP_003411485.2
OG0013779	XP_020933348.1	XP_003411517.1
OG0013780	NP_001230269.1	XP_003411675.1
OG0013781	XP_003134409.2	XP_010590131.1
OG0013782	XP_003134406.1	XP_003411676.1
OG0013783	XP_001925791.3	XP_023405888.1
OG0013784	XP_003483984.3	XP_023405690.1
OG0013785	XP_003359988.2	XP_023405892.1
OG0013786	XP_020933091.1	XP_023405912.1
OG0013787	NP_001171381.1	XP_023405916.1
OG0013788	XP_003359993.1	XP_010589918.1
OG0013789	XP_020933020.1	XP_003411707.1
OG0013790	XP_003134450.6	XP_003411709.1
OG0013791	XP_013840750.1	XP_003411561.2
OG0013792	XP_003134453.3	XP_023405934.1
OG0013793	XP_020933744.1	XP_003411567.1
OG0013794	XP_005672977.1	XP_023405987.1
OG0013795	XP_020933805.1	XP_023405989.1
OG0013796	XP_003484002.2	XP_003411757.1
OG0013797	NP_001121907.1	XP_003411590.1
OG0013798	XP_020933485.1	XP_003411763.1
OG0013799	XP_005672993.2	XP_010589984.1
OG0013800	XP_020934054.1	XP_023406015.1
OG0013801	XP_020933853.1	XP_023405663.1
OG0013803	XP_003360061.3	XP_023406057.1
OG0013804	XP_013840858.1	XP_003411630.1
OG0013805	XP_001928999.1	XP_003411793.1
OG0013806	XP_005673051.2	XP_023406090.1
OG0013807	XP_003484029.1	XP_003411805.1
OG0013808	XP_003134538.2	XP_003411809.1
OG0013809	XP_020933620.1	XP_003419974.1
OG0013810	XP_005673062.1	XP_003419941.2
OG0013811	XP_020932837.1, NP_001103645.1	XP_010597745.1
OG0013812	XP_013840938.1, NP_001103644.1	XP_023394525.1
OG0013813	NP_001116560.1	XP_003419993.2
OG0013814	XP_020933876.1	XP_023396613.1
OG0013815	XP_020933870.1	XP_023396591.1
OG0013816	NP_001230581.1	XP_003421821.1
OG0013817	XP_020933904.1	XP_003421816.1
OG0013818	XP_020933888.1	XP_010599452.1
OG0013819	XP_020933894.1	XP_003421814.1
OG0013820	XP_020934022.1	XP_023396609.1
OG0013821	XP_020934035.1	XP_023396575.1
OG0013822	XP_020933496.1	XP_003421830.3
OG0013823	XP_020932930.1, NP_001231419.1	XP_023396607.1
OG0013824	XP_020933693.1	XP_003421827.1
OG0013825	XP_020933282.1	XP_023396616.1
OG0013826	XP_020933445.1	XP_023396602.1
OG0013827	XP_003359940.2	XP_023405673.1
OG0013828	XP_020933346.1	XP_010590122.1
OG0013829	XP_020933147.1	XP_010590143.1
OG0013830	XP_020928723.1	XP_023406984.1
OG0013831	XP_020931172.1	XP_003421232.1
OG0013832	XP_003130995.1	XP_003412680.1
OG0013833	XP_020920923.1	XP_010590964.1
OG0013834	XP_020921046.1	XP_023402991.1
OG0013835	XP_020920844.1	XP_003409501.1
OG0013836	XP_020921216.1	XP_010587667.1
OG0013837	XP_020920842.1	XP_023403011.1
OG0013838	XP_020920836.1	XP_023403016.1
OG0013839	NP_001157473.1, XP_013835877.1	XP_010592296.2
OG0013840	XP_020921204.1	XP_003414068.1
OG0013841	XP_013835866.1, XP_003357857.2	XP_010592328.2
OG0013842	XP_020921156.1	XP_003414104.1
OG0013843	XP_003482906.1	XP_003414102.1
OG0013844	XP_020921121.1	XP_010592253.1
OG0013845	XP_020921105.1	XP_023408888.1
OG0013846	XP_020921093.1	XP_010592238.1
OG0013847	NP_999046.1, XP_020920812.1	XP_010592237.1
OG0013848	XP_020921077.1	XP_003414013.1
OG0013849	XP_013838168.1	XP_023410723.1
OG0013850	XP_020928096.1	XP_023410752.1
OG0013851	XP_020928303.1	XP_023406985.1
OG0013852	XP_001929033.5	XP_010590639.1
OG0013853	XP_005670515.1	XP_003412503.1
OG0013854	XP_020927937.1	XP_010590645.2
OG0013855	XP_003359089.1	XP_003412408.2
OG0013856	XP_020930034.1, XP_003132859.2	XP_003412419.3
OG0013857	XP_020927963.1	XP_003412520.1
OG0013858	XP_020929772.1	XP_003412521.1
OG0013859	XP_020928651.1	XP_003412522.1
OG0013860	XP_020929046.1, XP_020950469.1	XP_010590682.2
OG0013861	XP_003483429.1	XP_010590696.1
OG0013862	XP_020928662.1	XP_003412530.1
OG0013863	XP_003483427.1	XP_023406810.1
OG0013864	XP_013839994.1	XP_010595955.2
OG0013865	XP_003133742.2	XP_003417970.1
OG0013867	XP_003133778.3	XP_010595956.1
OG0013868	XP_020930489.1	XP_003418009.2
OG0013869	XP_020930563.1	XP_023413474.1
OG0013870	XP_020930250.1	XP_010595912.1
OG0013871	XP_020931862.1	XP_010595908.1
OG0013872	XP_013840068.2	XP_023413472.1
OG0013873	XP_020930929.1	XP_010595904.1
OG0013874	XP_003133809.1	XP_003417949.1
OG0013875	XP_020930627.1	XP_023413489.1
OG0013876	XP_020931602.1	XP_023396088.1
OG0013877	XP_020932071.1	XP_003421211.1
OG0013879	XP_005670979.1	XP_010597194.1
OG0013880	XP_020929526.1	XP_010599117.1
OG0013881	XP_020928900.1, XP_013838190.1	XP_023396203.1
OG0013882	XP_003132902.2	XP_023396200.1
OG0013883	XP_020928182.1	XP_023396199.1
OG0013884	XP_001924308.5	XP_010598101.2
OG0013885	NP_999132.1	XP_010598103.1
OG0013887	XP_020927878.1	XP_010598109.1
OG0013888	XP_020927888.1	XP_003420372.1
OG0013889	XP_005670640.1	XP_010598117.1
OG0013890	XP_013838237.1	XP_003420331.1
OG0013891	XP_005670656.1	XP_010598132.1
OG0013892	XP_001925858.3	XP_010598136.2
OG0013893	NP_001230300.1	XP_023394959.1
OG0013894	NP_001092074.1	XP_003420384.1
OG0013895	XP_020929419.1	XP_010598155.2
OG0013896	XP_020929905.1	XP_023395023.1
OG0013897	XP_003132922.1	XP_003420343.1
OG0013898	XP_013838285.2	XP_010598195.1
OG0013899	NP_001166990.1	XP_010598162.2
OG0013900	XP_020928697.1	XP_010598170.1
OG0013901	NP_001231370.1	XP_010598174.1
OG0013902	XP_020928567.1	XP_023395073.1
OG0013903	XP_005657379.1	XP_023395094.1
OG0013904	XP_013845815.1	XP_023395098.1
OG0013905	XP_020928050.1	XP_023415256.1
OG0013906	XP_020928928.1	XP_023415276.1
OG0013907	XP_001928037.1	XP_010597251.1
OG0013908	XP_013845792.1	XP_010597245.2
OG0013909	XP_020929367.1	XP_023415231.1
OG0013910	NP_001231426.1, XP_013845786.1	XP_023415229.1
OG0013911	XP_020929503.1	XP_003419377.1
OG0013912	XP_003483483.2	XP_003419306.1
OG0013913	NP_999063.1, XP_005670765.1	XP_003419368.3
OG0013914	XP_020929948.1	XP_003419397.1
OG0013915	XP_020929428.1	XP_003419398.1
OG0013916	XP_005670795.2	XP_010597208.1
OG0013917	XP_020929542.1	XP_010597216.1
OG0013918	XP_001929319.2	XP_010597214.1
OG0013919	XP_005670812.2	XP_023415203.1
OG0013920	XP_005670833.2	XP_003419212.1
OG0013921	XP_020929710.1	XP_023415043.1
OG0013922	XP_003483494.1	XP_023415022.1
OG0013923	XP_020927958.1	XP_010597047.2
OG0013924	XP_013838496.1	XP_023415005.1
OG0013925	XP_005670895.2	XP_023415001.1
OG0013926	XP_001929360.1	XP_003419109.1
OG0013927	XP_013838530.1	XP_003419102.1
OG0013928	XP_001925074.2	XP_023414975.1
OG0013929	XP_013838582.1	XP_003419191.2
OG0013931	NP_001162173.2	XP_010597091.1
OG0013932	XP_001929651.1	XP_003419219.1
OG0013933	XP_020929332.1	XP_003422332.1
OG0013934	XP_020929698.1	XP_023415155.1
OG0013935	XP_003133045.2	XP_003419327.1
OG0013936	XP_020929687.1	XP_003419333.1
OG0013937	XP_003133041.1	XP_003419345.1
OG0013938	NP_001230491.1	XP_003419352.1
OG0013939	XP_005671305.1	XP_010587437.1
OG0013940	XP_005671308.2	XP_003409072.1
OG0013941	XP_005671316.1	XP_003409297.2
OG0013942	XP_001928495.1	XP_023402712.1
OG0013943	XP_013838454.2	XP_023415098.1
OG0013944	XP_001926560.1	XP_003410677.1
OG0013945	XP_013843849.1	XP_003410729.1
OG0013946	XP_020947954.1	XP_010598516.1
OG0013947	XP_020947356.1	XP_003405095.1
OG0013948	XP_020947383.1	XP_003405107.1
OG0013949	XP_003126641.3	XP_003410656.1
OG0013950	XP_020948162.1	XP_023404514.1
OG0013951	XP_020948640.1	XP_023404750.1
OG0013952	XP_003355657.2	XP_023404751.1
OG0013953	XP_003126614.1	XP_010589103.1
OG0013954	NP_001182266.1	XP_023404480.1
OG0013955	XP_020948117.1	XP_023404481.1
OG0013956	XP_003126607.3	XP_003410674.2
OG0013957	XP_005655767.1	XP_003410676.1
OG0013958	XP_001928841.1	XP_003410678.1
OG0013959	XP_003126608.2	XP_003410681.1
OG0013960	XP_020948094.1	XP_023404484.1, XP_023404485.1
OG0013961	XP_005653214.1	XP_003410835.1
OG0013962	XP_020948092.1	XP_003410685.1
OG0013963	XP_020948075.1	XP_003410690.1
OG0013964	NP_001098776.1	XP_003410840.1
OG0013965	XP_001925793.3	XP_023404832.1
OG0013966	NP_001230485.1	XP_003410708.1
OG0013967	NP_001230407.1	XP_003410709.1
OG0013968	XP_020948067.1	XP_010600944.1
OG0013969	XP_020948054.1	XP_023404489.1
OG0013970	XP_020937631.1	XP_023404840.1
OG0013971	XP_003126560.2	XP_003410854.1
OG0013972	XP_001924633.3	XP_010593277.1
OG0013973	XP_020947988.1	XP_003405706.2
OG0013974	NP_001231558.1	XP_023410314.1
OG0013975	XP_013843805.1	XP_003405724.1
OG0013976	XP_003126493.4	XP_003405728.1
OG0013977	XP_020947870.1	XP_003405741.1
OG0013978	XP_003126463.1	XP_003405409.1
OG0013979	XP_020948578.1	XP_023409962.1
OG0013980	XP_020947810.1	XP_023409969.1
OG0013981	XP_020947782.1	XP_023410898.1
OG0013982	XP_005664067.1	XP_003405421.2
OG0013983	XP_020947749.1	XP_023410962.1
OG0013984	XP_020947734.1	XP_023410005.1
OG0013985	XP_001927051.3	XP_003405765.1
OG0013986	XP_013853381.2	XP_023411094.1
OG0013987	XP_020948191.1	XP_003405428.1
OG0013988	XP_020948197.1	XP_023411124.1
OG0013989	XP_005664212.1	XP_003405774.1
OG0013990	XP_020948237.1	XP_003405777.1
OG0013991	XP_020948646.1	XP_010594319.1
OG0013992	XP_020948264.1	XP_003405788.1
OG0013993	XP_020947247.1	XP_023411626.1
OG0013994	XP_020947259.1	XP_010594696.1
OG0013995	XP_020947285.1	XP_023395090.1
OG0013996	XP_020947264.1	XP_023411824.1
OG0013997	XP_020947277.1	XP_023395095.1
OG0013998	XP_003126168.5	XP_023411886.1
OG0013999	XP_020947301.1	XP_023395104.1
OG0014000	XP_020946577.1, NP_001177169.1	XP_023411926.1
OG0014001	XP_020948750.1	XP_023411995.1
OG0014002	XP_020937377.1	XP_010594917.1
OG0014003	XP_020937365.1, NP_001121912.1	XP_003405826.1
OG0014004	XP_020937370.1	XP_003405827.1
OG0014005	XP_020937388.1	XP_003405834.2
OG0014006	XP_020947323.1	XP_010595000.1
OG0014007	XP_003126196.2	XP_023395132.1
OG0014008	XP_003355445.3	XP_003405079.1
OG0014009	XP_020948765.1	XP_003405512.1
OG0014010	XP_020947353.1	XP_023395945.1
OG0014011	XP_020947354.1	XP_003405092.1
OG0014013	XP_020947390.1	XP_003405109.1
OG0014014	XP_003355472.1	XP_003405111.1
OG0014015	XP_003126255.4	XP_010595652.1
OG0014016	XP_013853045.2	XP_023412955.1
OG0014017	XP_020929192.1	XP_003409054.1
OG0014018	XP_003133204.1	XP_023402638.1
OG0014019	XP_020929376.1	XP_023415615.1
OG0014020	XP_020928726.1	XP_023402951.1
OG0014021	XP_020928707.1	XP_023402966.1
OG0014022	XP_020928731.1	XP_023402965.1
OG0014023	XP_001924695.3	XP_023402943.1
OG0014024	XP_013838883.2, NP_001177096.1	XP_023402962.1
OG0014025	XP_001926306.1	XP_003408975.1
OG0014026	XP_005671327.1	XP_023402700.1
OG0014027	XP_001924806.1	XP_003409289.1
OG0014028	XP_001927607.1	XP_010587412.1
OG0014029	XP_003133196.1	XP_003409281.1
OG0014030	NP_001231508.1	XP_023402986.1
OG0014031	XP_020927436.1	XP_003409277.1
