Orthogroup	Sus_scrofa	Ursus_americanus
OG0012056	XP_003121908.1	XP_045645109.1, XP_045669021.1
OG0012057	XP_020954639.1	XP_045669043.1
OG0012058	NP_001157479.1	XP_045669095.1
OG0012059	XP_020954584.1	XP_045669065.1
OG0012060	NP_001090979.1	XP_045669049.1
OG0012061	XP_005666163.1	XP_045669140.1
OG0012062	XP_013844464.1, NP_001230548.1	XP_045668988.1
OG0012063	XP_005656311.1	XP_045660381.1
OG0012065	XP_001927373.4	XP_045660400.1
OG0012066	XP_020956619.1	XP_045633070.1
OG0012067	XP_020956593.1	XP_045630785.1
OG0012068	XP_020956592.1	XP_045630796.1
OG0012069	XP_005674598.2	XP_045627271.1
OG0012070	XP_013833986.1	XP_045627378.1
OG0012071	XP_005656553.1	XP_045627277.1
OG0012072	XP_020956647.1	XP_045627285.1
OG0012073	NP_001072139.1	XP_045671783.1
OG0012074	XP_003482415.3	XP_045672308.1
OG0012075	XP_005666645.1	XP_045626493.1
OG0012076	XP_003128970.2	XP_045626504.1
OG0012077	XP_020956759.1	XP_045672314.1
OG0012078	XP_003128959.3	XP_045626510.1
OG0012079	XP_003128945.5	XP_045655231.1
OG0012080	XP_013834014.1	XP_045627334.1
OG0012081	XP_020956221.1	XP_045627370.1
OG0012082	XP_020956219.1	XP_045627294.1
OG0012083	XP_020956719.1	XP_045627435.1
OG0012084	XP_020956489.1	XP_045630688.1
OG0012085	XP_020956497.1	XP_045630694.1
OG0012087	XP_001928993.3	XP_045669008.1
OG0012088	XP_013834020.2	XP_045655226.1
OG0012089	XP_001928917.1	XP_045639552.1
OG0012090	XP_020928083.1	XP_045639545.1
OG0012091	XP_003133142.1	XP_045639615.1
OG0012092	XP_020932427.1	XP_045648111.1
OG0012093	XP_020932481.1	XP_045648094.1
OG0012094	XP_003134109.3	XP_045648107.1
OG0012095	XP_020928342.1	XP_045658294.1
OG0012096	XP_020927672.1, NP_001230592.1	XP_045658276.1
OG0012097	XP_020929946.1	XP_045639411.1
OG0012098	XP_001927902.4	XP_045639351.1
OG0012099	XP_020928450.1	XP_045639408.1
OG0012100	XP_001928528.4	XP_045639646.1
OG0012101	XP_020927994.1	XP_045639548.1
OG0012102	XP_001927250.2	XP_045639571.1
OG0012103	XP_001928199.1	XP_045639321.1
OG0012104	XP_020928880.1	XP_045639107.1
OG0012105	XP_003133087.1	XP_045639622.1
OG0012106	NP_001231510.1	XP_045639630.1
OG0012107	XP_001929317.3	XP_045639553.1
OG0012108	XP_020928717.1	XP_045639391.1
OG0012109	XP_005671081.1	XP_045639495.1
OG0012110	XP_005671096.1	XP_045639289.1
OG0012111	NP_001302701.1	XP_045639323.1
OG0012112	XP_005657445.1	XP_045639382.1
OG0012113	XP_020927990.1	XP_045639397.1
OG0012114	XP_013845868.2	XP_045639210.1
OG0012115	XP_020929544.1	XP_045639602.1
OG0012116	NP_001177148.1	XP_045639533.1
OG0012117	NP_001230381.1	XP_045639566.1, XP_045639565.1
OG0012118	XP_005671148.1	XP_045639356.1
OG0012119	XP_020927714.1, NP_001231828.1	XP_045639506.1
OG0012120	XP_005671109.1, NP_001090904.1	XP_045639160.1
OG0012121	XP_013838793.1	XP_045639542.1
OG0012122	XP_005671157.1	XP_045639151.1
OG0012123	XP_020928197.1	XP_045639123.1
OG0012124	XP_001928618.3	XP_045639507.1
OG0012125	XP_013838802.2	XP_045639270.1
OG0012126	XP_005671171.1	XP_045639275.1
OG0012127	XP_001928283.1	XP_045639308.1
OG0012128	NP_001177084.1	XP_045639569.1
OG0012130	XP_001929518.1	XP_045639543.1
OG0012131	NP_001177138.1	XP_045639541.1
OG0012132	XP_005671206.1	XP_045639520.1
OG0012133	XP_013845907.2	XP_045639651.1
OG0012134	XP_005671239.2	XP_045639496.1
OG0012135	NP_001232904.1	XP_045639396.1
OG0012136	NP_001230779.1	XP_045649554.1
OG0012137	XP_005661509.1	XP_045653038.1
OG0012138	XP_003123708.1	XP_045657232.1
OG0012139	XP_020932215.1, NP_001243004.1	XP_045648071.1
OG0012140	XP_013846114.1	XP_045648108.1
OG0012141	XP_020932241.1, NP_001026947.1	XP_045648050.1
OG0012142	XP_020932742.1	XP_045648046.1
OG0012143	XP_020932716.1	XP_045648018.1
OG0012144	XP_020932371.1	XP_045648093.1
OG0012145	XP_020932561.1	XP_045647997.1
OG0012146	XP_020932552.1	XP_045647959.1
OG0012147	XP_020932554.1	XP_045647957.1
OG0012148	XP_003134152.3	XP_045647953.1
OG0012149	XP_020932601.1	XP_045647920.1
OG0012150	NP_001302544.1	XP_045648089.1
OG0012151	XP_005672670.3	XP_045671224.1
OG0012152	XP_020940689.1	XP_045671236.1
OG0012153	XP_020940676.1	XP_045671245.1
OG0012154	XP_020940668.1	XP_045671195.1
OG0012155	NP_001231746.1	XP_045671226.1
OG0012156	NP_001231799.1, XP_020934177.1	XP_045671262.1
OG0012157	XP_020940641.1	XP_045671192.1
OG0012158	XP_020932615.1	XP_045671229.1
OG0012159	XP_005672502.2	XP_045671322.1, XP_045671321.1
OG0012160	XP_020932428.1	XP_045671268.1
OG0012161	XP_013840215.2	XP_045671269.1
OG0012162	XP_003133982.1	XP_045643377.1
OG0012163	XP_003133980.2	XP_045643356.1
OG0012164	XP_020932255.1	XP_045643355.1
OG0012165	XP_020932606.1	XP_045643354.1
OG0012166	XP_020932799.1	XP_045643353.1
OG0012167	XP_020932432.1	XP_045643319.1
OG0012168	XP_003133962.2	XP_045643303.1
OG0012169	NP_999447.1	XP_045643298.1
OG0012170	XP_005672486.2	XP_045643264.1
OG0012171	XP_003359802.2	XP_045643226.1
OG0012172	NP_001231753.1	XP_045643180.1
OG0012173	XP_003133921.2	XP_045643160.1
OG0012174	XP_020932636.1	XP_045643151.1
OG0012175	XP_020932803.1	XP_045643148.1
OG0012176	XP_020932612.1	XP_045648030.1
OG0012177	XP_020932470.1	XP_045643359.1
OG0012178	XP_013834963.1	XP_045653550.1
OG0012179	XP_005656683.3	XP_045653476.1
OG0012180	NP_001189390.1, XP_020921799.1	XP_045653138.1
OG0012181	NP_001231006.1	XP_045653232.1
OG0012182	XP_005667580.1	XP_045646787.1
OG0012183	XP_020918829.1	XP_045646695.1
OG0012184	XP_003130135.2	XP_045646694.1
OG0012185	XP_013835021.2	XP_045639717.1
OG0012186	XP_020918803.1	XP_045639702.1
OG0012187	XP_003130117.3	XP_045639726.1
OG0012188	XP_013835017.2	XP_045639700.1
OG0012189	XP_020918756.1	XP_045654040.1
OG0012190	XP_005667528.1	XP_045654017.1
OG0012191	XP_020918718.1	XP_045653992.1
OG0012192	XP_013834980.1	XP_045653989.1
OG0012193	XP_020918686.1	XP_045653966.1
OG0012194	XP_020918641.1	XP_045653943.1
OG0012195	XP_005667485.1	XP_045653923.1
OG0012196	XP_003129971.3	XP_045653908.1
OG0012197	XP_013834918.1	XP_045653914.1
OG0012198	XP_020957803.1, NP_001090881.1	XP_045653909.1
OG0012199	XP_020957868.1, NP_999177.1	XP_045653487.1
OG0012200	XP_005653765.1	XP_045653567.1
OG0012201	XP_005656694.1	XP_045653831.1
OG0012202	NP_999553.1	XP_045653563.1
OG0012203	XP_003129923.1	XP_045653787.1, XP_045653786.1
OG0012204	XP_003129926.1	XP_045653778.1
OG0012205	XP_020918525.1	XP_045653562.1
OG0012207	XP_003129889.2	XP_045653717.1
OG0012208	NP_001230989.1	XP_045653698.1
OG0012209	XP_020918412.1	XP_045653683.1
OG0012210	XP_020918408.1	XP_045653672.1
OG0012211	XP_020918400.1	XP_045653666.1
OG0012212	XP_020918397.1, XP_003129872.1	XP_045653660.1
OG0012213	XP_003357321.2	XP_045653643.1
OG0012214	XP_020918377.1	XP_045653615.1
OG0012215	XP_020918376.1	XP_045653609.1
OG0012216	XP_020918372.1	XP_045653605.1
OG0012217	XP_003129864.1	XP_045653600.1
OG0012218	XP_013834779.2	XP_045653598.1
OG0012219	XP_020918361.1	XP_045653590.1
OG0012220	XP_003129853.2	XP_045653588.1
OG0012221	XP_003357304.3	XP_045653585.1
OG0012222	XP_003131934.4	XP_045660803.1
OG0012223	XP_020923362.1	XP_045660811.1
OG0012224	XP_013836688.1	XP_045660813.1
OG0012225	XP_013836693.2	XP_045660780.1, XP_045660781.1
OG0012226	XP_003131925.1	XP_045660819.1
OG0012227	XP_020923389.1	XP_045660847.1
OG0012228	XP_020923402.1	XP_045660851.1
OG0012229	XP_005669216.1	XP_045660865.1
OG0012230	XP_020923425.1	XP_045646685.1
OG0012231	XP_003131977.1	XP_045653352.1
OG0012233	NP_001177217.1	XP_045653355.1
OG0012234	XP_020923470.1	XP_045653351.1
OG0012235	XP_003358298.1	XP_045653346.1
OG0012236	XP_020921985.1	XP_045653154.1
OG0012237	XP_013836765.1	XP_045653326.1
OG0012238	NP_001278705.1, XP_013834029.1	XP_045653306.1
OG0012239	XP_003131994.1	XP_045653314.1
OG0012240	XP_013836770.2	XP_045653291.1
OG0012242	XP_003131998.2	XP_045653289.1
OG0012243	XP_013845499.2	XP_045653280.1, XP_045653281.1
OG0012244	XP_005657092.1	XP_045653282.1
OG0012245	XP_020923516.1	XP_045653149.1
OG0012246	NP_001230298.1	XP_045653251.1
OG0012248	XP_003132036.3	XP_045653203.1
OG0012249	XP_020921931.1	XP_045653174.1
OG0012250	XP_003358347.2	XP_045634120.1
OG0012251	XP_020921945.1	XP_045634211.1
OG0012252	XP_020921950.1	XP_045634246.1
OG0012253	XP_020921948.1	XP_045634245.1
OG0012254	XP_020921951.1	XP_045634195.1
OG0012255	XP_020923601.1	XP_045634137.1
OG0012256	NP_001012297.1	XP_045634157.1
OG0012257	XP_020923641.1	XP_045634193.1
OG0012258	XP_020923678.1	XP_045634173.1
OG0012259	XP_003132092.1	XP_045634179.1
OG0012260	XP_020923703.1	XP_045634222.1
OG0012261	XP_020923711.1	XP_045634166.1
OG0012262	XP_020952154.1	XP_045658025.1
OG0012263	NP_001123491.1	XP_045658066.1
OG0012264	XP_020952198.1	XP_045658105.1
OG0012265	XP_020953418.1	XP_045658121.1
OG0012266	NP_001003926.1	XP_045658151.1
OG0012267	XP_020952216.1	XP_045658159.1
OG0012268	XP_020953438.1	XP_045658165.1
OG0012269	XP_003128021.2	XP_045658208.1
OG0012270	XP_020952244.1	XP_045658225.1
OG0012271	XP_020952251.1	XP_045655436.1
OG0012272	NP_001038023.1, XP_005665460.1	XP_045655440.1
OG0012273	XP_003356508.3	XP_045655457.1
OG0012274	NP_001233172.1	XP_045655468.1
OG0012275	XP_003128033.2	XP_045655466.1
OG0012276	XP_020952274.1	XP_045655471.1
OG0012277	XP_020952276.1	XP_045655472.1
OG0012278	XP_020950832.1	XP_045654172.1
OG0012279	XP_020953118.1, XP_020953119.1	XP_045659319.1
OG0012280	XP_020950858.1	XP_045659411.1
OG0012281	XP_020950860.1	XP_045659420.1
OG0012282	XP_020950863.1	XP_045659423.1
OG0012283	XP_020950867.1	XP_045659442.1
OG0012284	XP_020950866.1	XP_045659322.1
OG0012285	NP_001231749.1	XP_045659468.1
OG0012286	XP_020950906.1	XP_045659480.1
OG0012287	XP_003127577.1	XP_045659335.1
OG0012288	XP_020950926.1	XP_045659513.1
OG0012289	XP_020950925.1	XP_045659514.1
OG0012290	XP_020950935.1	XP_045659536.1
OG0012291	NP_001138694.1	XP_045632790.1
OG0012292	XP_003481819.3	XP_045628642.1
OG0012293	XP_020952666.1	XP_045628778.1
OG0012294	XP_020949281.1	XP_045628733.1
OG0012295	XP_020949301.1	XP_045628637.1
OG0012296	XP_020949317.1	XP_045628789.1
OG0012297	XP_020949325.1	XP_045628605.1
OG0012300	XP_020949342.1	XP_045628609.1
OG0012301	XP_020949357.1	XP_045628623.1
OG0012302	XP_020949368.1	XP_045628795.1
OG0012304	XP_020949383.1	XP_045628802.1
OG0012305	NP_001231916.1, XP_005655805.1	XP_045652068.1
OG0012306	XP_013843940.1	XP_045652165.1
OG0012307	XP_020949388.1	XP_045652057.1
OG0012308	XP_020949391.1	XP_045652066.1
OG0012309	NP_001161121.1	XP_045652043.1
OG0012310	XP_003355791.1	XP_045651999.1
OG0012311	XP_003126905.1	XP_045652001.1
OG0012312	XP_003126916.3	XP_045651943.1
OG0012313	XP_005664408.2	XP_045651937.1
OG0012314	NP_001231266.1	XP_045666246.1
OG0012315	XP_020949467.1	XP_045666248.1
OG0012316	XP_003126945.3	XP_045666170.1
OG0012318	XP_003126949.1	XP_045651716.1
OG0012319	XP_003126956.2	XP_045671017.1
OG0012320	XP_020949781.1	XP_045670958.1
OG0012321	XP_003126974.2	XP_045670933.1
OG0012322	XP_005653304.1	XP_045671011.1
OG0012323	XP_020949750.1	XP_045670905.1
OG0012324	NP_999078.1	XP_045670830.1
OG0012325	XP_003126977.2	XP_045670904.1
OG0012326	XP_020949738.1	XP_045670946.1
OG0012327	XP_005664487.2	XP_045670829.1
OG0012328	XP_020949741.1	XP_045670820.1
OG0012329	XP_013853710.1	XP_045670975.1
OG0012330	XP_020949711.1	XP_045670818.1
OG0012331	XP_020923677.1	XP_045634188.1
OG0012332	XP_020952199.1	XP_045658106.1
OG0012333	XP_020949326.1	XP_045628723.1
OG0012334	XP_020942407.1	XP_045639974.1
OG0012335	XP_020942453.1	XP_045640704.1
OG0012336	XP_020942532.1	XP_045640572.1
OG0012337	XP_020945950.1	XP_045657313.1
OG0012338	NP_001159787.1, XP_005653479.2	XP_045657319.1
OG0012339	NP_001272902.1	XP_045640724.1
OG0012340	XP_013843271.2	XP_045639979.1
OG0012341	XP_013843230.2	XP_045639997.1
OG0012342	XP_020944042.1, XP_020942540.1	XP_045640008.1
OG0012343	XP_020953276.1	XP_045657971.1
OG0012344	XP_005662072.1	XP_045642065.1, XP_045642066.1
OG0012345	XP_003354565.1	XP_045642086.1
OG0012346	XP_005662046.1	XP_045642110.1
OG0012347	XP_020941996.1	XP_045642121.1
OG0012348	NP_001230376.1	XP_045642132.1
OG0012349	XP_020941994.1	XP_045642133.1
OG0012350	NP_001155109.1, XP_005662026.1	XP_045642142.1
OG0012351	XP_003124458.2	XP_045642149.1
OG0012352	XP_005662028.2	XP_045642172.1
OG0012353	XP_020941973.1	XP_045642175.1
OG0012354	XP_013850957.2	XP_045629738.1
OG0012355	XP_020941935.1	XP_045629741.1
OG0012356	XP_003481043.1	XP_045629731.1
OG0012357	XP_003124442.2	XP_045629742.1
OG0012358	XP_020941930.1	XP_045629793.1
OG0012359	NP_999548.1	XP_045629827.1
OG0012360	XP_013850924.1	XP_045629825.1
OG0012361	XP_020941887.1	XP_045629905.1
OG0012362	XP_020941892.1	XP_045629911.1
OG0012363	XP_005661967.1	XP_045629909.1
OG0012364	XP_003124400.1	XP_045629754.1
OG0012365	XP_003124390.1	XP_045629755.1
OG0012366	XP_020941860.1	XP_045629724.1
OG0012367	XP_020941773.1	XP_045669341.1
OG0012368	XP_013847721.2	XP_045669200.1
OG0012369	XP_020941648.1	XP_045669252.1
OG0012370	XP_020941616.1	XP_045669327.1
OG0012371	XP_020941604.1	XP_045669312.1
OG0012372	XP_020941599.1	XP_045669206.1
OG0012373	XP_020941602.1	XP_045669317.1
OG0012374	NP_001271295.1	XP_045642021.1
OG0012375	XP_020942063.1	XP_045642006.1
OG0012376	XP_005655137.1	XP_045641994.1
OG0012377	XP_013851040.1	XP_045641992.1
OG0012378	XP_005653063.1	XP_045641973.1
OG0012379	XP_003354588.1	XP_045641953.1
OG0012380	NP_001231352.1	XP_045641939.1
OG0012381	XP_003354604.1	XP_045641937.1
OG0012382	NP_001229948.1	XP_045641930.1
OG0012383	XP_020943644.1	XP_045641900.1
OG0012384	XP_020943665.1	XP_045641904.1
OG0012385	XP_020943664.1	XP_045642220.1
OG0012386	XP_020944031.1	XP_045642209.1
OG0012387	XP_020943694.1	XP_045641886.1
OG0012388	XP_020943695.1	XP_045641887.1
OG0012389	XP_020943697.1	XP_045641878.1
OG0012390	XP_020943696.1	XP_045641876.1
OG0012391	XP_003124573.3	XP_045631202.1
OG0012392	XP_005662121.1	XP_045631179.1
OG0012393	XP_020937005.1	XP_045632373.1
OG0012394	XP_003124590.1	XP_045632440.1
OG0012395	XP_013845127.1	XP_045632393.1
OG0012396	XP_005656827.2	XP_045632361.1
OG0012397	XP_020942138.1	XP_045632397.1
OG0012398	XP_020942142.1	XP_045632434.1
OG0012399	XP_020942151.1	XP_045632446.1
OG0012400	XP_003124606.1	XP_045632379.1
OG0012401	XP_003124605.2	XP_045632382.1
OG0012402	XP_005662156.2	XP_045655832.1
OG0012403	XP_003124611.3	XP_045626850.1
OG0012404	XP_020942191.1	XP_045626881.1
OG0012405	XP_020942185.1	XP_045626884.1
OG0012406	XP_003354634.1	XP_045626851.1
OG0012407	XP_020942204.1	XP_045626846.1
OG0012408	XP_020941824.1	XP_045631996.1
OG0012409	XP_020941835.1	XP_045632050.1
OG0012410	XP_020941837.1	XP_045632053.1
OG0012411	XP_020941838.1	XP_045632026.1
OG0012412	XP_020942220.1	XP_045632039.1
OG0012413	XP_020942225.1	XP_045632011.1
OG0012414	XP_020942259.1	XP_045640307.1
OG0012415	XP_020942272.1	XP_045640317.1
OG0012416	XP_020941464.1, NP_001302624.1	XP_045639855.1
OG0012417	XP_005662189.1, NP_001230311.1	XP_045640793.1
OG0012418	XP_003354668.3	XP_045639897.1
OG0012419	XP_020942331.1	XP_045640213.1
OG0012420	XP_020942333.1	XP_045640219.1
OG0012421	XP_020942349.1	XP_045640436.1
OG0012422	XP_013851144.1	XP_045640773.1
OG0012423	XP_020942353.1	XP_045640568.1
OG0012424	NP_001230874.1	XP_045639984.1
OG0012425	XP_005655247.1	XP_045640717.1
OG0012426	XP_020942410.1	XP_045640675.1
OG0012427	XP_013843302.1	XP_045640689.1
OG0012428	XP_003124788.3	XP_045640652.1
OG0012429	XP_020942425.1	XP_045640655.1
OG0012430	XP_013843287.1	XP_045639977.1
OG0012431	XP_003354719.1	XP_045640613.1
OG0012432	XP_020944041.1	XP_045639994.1
OG0012433	NP_001231730.1, XP_013843203.1	XP_045640701.1
OG0012434	XP_013843231.1	XP_045640738.1
OG0012435	XP_020942550.1	XP_045640009.1
OG0012436	XP_020942556.1	XP_045639938.1
OG0012437	XP_020942559.1	XP_045639833.1
OG0012438	NP_999490.2	XP_045639840.1
OG0012439	XP_003354701.1	XP_045640372.1
OG0012440	XP_003481127.1	XP_045639759.1
OG0012441	XP_005655165.2	XP_045640206.1
OG0012442	XP_005663626.2	XP_045657488.1
OG0012443	XP_013834181.1	XP_045652766.1
OG0012444	XP_005663634.1	XP_045657504.1
OG0012445	NP_001231868.1	XP_045657308.1
OG0012446	XP_020945742.1	XP_045657538.1
OG0012447	XP_001926173.1	XP_045657558.1
OG0012448	XP_020945765.1	XP_045657574.1
OG0012449	XP_001927841.1	XP_045657576.1
OG0012450	XP_020945768.1	XP_045657581.1
OG0012451	XP_020945769.1	XP_045657587.1
OG0012452	XP_013852803.2	XP_045657641.1
OG0012453	XP_020945807.1	XP_045657639.1
OG0012454	NP_001033734.1	XP_045657663.1
OG0012455	XP_005663702.1	XP_045657665.1
OG0012456	XP_020945813.1	XP_045657675.1
OG0012457	XP_020945842.1	XP_045657691.1
OG0012458	XP_001926413.2	XP_045657708.1
OG0012459	XP_003125938.5	XP_045657711.1
OG0012460	XP_005663718.1	XP_045657718.1
OG0012461	XP_001928514.1	XP_045657720.1
OG0012462	NP_001230624.1	XP_045657729.1
OG0012463	XP_020945882.1	XP_045657733.1
OG0012464	XP_020945870.1	XP_045657738.1
OG0012465	XP_020945897.1	XP_045657750.1
OG0012466	XP_020945905.1	XP_045657311.1
OG0012467	XP_001925527.3	XP_045657811.1
OG0012468	XP_003125978.2	XP_045657315.1
OG0012469	XP_013836626.1	XP_045657834.1
OG0012470	XP_003127954.1	XP_045657841.1
OG0012471	XP_020952015.1	XP_045657867.1
OG0012472	XP_005665417.2	XP_045657892.1
OG0012473	XP_013854785.1	XP_045657913.1
OG0012474	XP_020952110.1	XP_045657930.1
OG0012475	XP_003127969.4	XP_045657940.1
OG0012477	XP_020953410.1	XP_045657946.1
OG0012478	XP_020952122.1	XP_045657957.1
OG0012479	NP_001038050.1	XP_045657981.1
OG0012480	NP_001038052.1	XP_045657983.1
OG0012481	XP_020918978.1	XP_045643435.1
OG0012482	XP_020919443.1	XP_045667252.1
OG0012483	NP_001012406.1	XP_045643575.1
OG0012484	XP_013835572.1, XP_003357723.1	XP_045643645.1
OG0012485	XP_013852550.2	XP_045639782.1
OG0012486	XP_003130388.3	XP_045667358.1
OG0012487	XP_003356443.3	XP_045637817.1
OG0012488	XP_020919263.1	XP_045643576.1
OG0012489	XP_005668071.1	XP_045643593.1
OG0012490	XP_020920178.1	XP_045643641.1
OG0012491	XP_020920169.1	XP_045643631.1
OG0012492	XP_003357722.2	XP_045643648.1
OG0012493	XP_020920162.1	XP_045643852.1
OG0012494	XP_020920160.1	XP_045643664.1
OG0012495	XP_020920142.1	XP_045643689.1
OG0012496	XP_020920141.1	XP_045643434.1
OG0012497	XP_003130510.4	XP_045643706.1
OG0012498	XP_003130503.1, XP_013835097.1	XP_045643730.1
OG0012499	XP_003357652.2, NP_001273733.1	XP_045643777.1
OG0012500	XP_013835411.1	XP_045643825.1
OG0012501	XP_013835406.1	XP_045643830.1
OG0012502	XP_013845794.2	XP_045632020.1
OG0012503	XP_020919424.1	XP_045667244.1
OG0012504	XP_020919437.1	XP_045667250.1
OG0012505	XP_020919463.1	XP_045667310.1
OG0012506	XP_005667874.3	XP_045667327.1
OG0012507	XP_020958295.1	XP_045667456.1
OG0012508	XP_020919401.1	XP_045667275.1
OG0012509	XP_020919333.1	XP_045667350.1
OG0012510	XP_013845079.2	XP_045667345.1
OG0012511	XP_020958266.1	XP_045667331.1
OG0012512	XP_020919312.1	XP_045667370.1
OG0012513	NP_999573.1	XP_045667324.1
OG0012514	XP_003130357.1	XP_045667374.1
OG0012515	NP_001230578.1	XP_045653917.1
OG0012516	XP_001928039.4	XP_045653652.1
OG0012517	NP_001136139.1	XP_045653556.1
OG0012518	XP_001929017.1	XP_045653290.1
OG0012519	XP_020937495.1	XP_045651754.1
OG0012520	XP_020920030.1	XP_045651776.1
OG0012521	XP_020919831.1	XP_045652031.1
OG0012522	NP_001243075.1, XP_005667999.1	XP_045652085.1
OG0012524	NP_001231318.1	XP_045652392.1
OG0012525	XP_020920079.1	XP_045652474.1
OG0012526	XP_003357689.2	XP_045652618.1
OG0012527	NP_001009581.1	XP_045652684.1
OG0012528	XP_003130591.2	XP_045652719.1
OG0012529	XP_020919920.1	XP_045652831.1
OG0012530	XP_005667991.2	XP_045652898.1
OG0012531	XP_003130632.2	XP_045652968.1
OG0012532	XP_013835552.1	XP_045653016.1
OG0012533	XP_005663322.1	XP_045640044.1
OG0012534	XP_013852413.1	XP_045640029.1
OG0012535	NP_001231109.1	XP_045640112.1
OG0012536	XP_001927786.1	XP_045640156.1
OG0012537	XP_003125749.1	XP_045640101.1
OG0012538	XP_005663378.1	XP_045640131.1
OG0012539	NP_001034839.1	XP_045640137.1
OG0012540	XP_003125766.1	XP_045640202.1
OG0012541	XP_003125770.1	XP_045640589.1
OG0012542	XP_013852490.1, NP_001121926.1	XP_045639750.1
OG0012543	XP_005663464.2	XP_045640248.1
OG0012544	NP_001230415.1	XP_045640359.1
OG0012545	XP_003121465.3	XP_045645944.1
OG0012546	XP_020951945.1	XP_045633796.1
OG0012547	XP_020951956.1	XP_045633855.1
OG0012548	XP_020951932.1	XP_045633814.1
OG0012549	XP_003356461.1	XP_045633837.1
OG0012550	XP_020951923.1	XP_045633841.1
OG0012551	XP_020953270.1	XP_045628810.1
OG0012552	XP_005665387.1	XP_045637821.1
OG0012553	XP_003127936.4	XP_045637841.1
OG0012554	XP_003356440.1	XP_045637828.1
OG0012555	XP_020951858.1	XP_045637818.1
OG0012556	XP_013854717.2	XP_045637742.1
OG0012557	XP_003356432.3	XP_045637748.1
OG0012558	XP_020951839.1	XP_045637763.1
OG0012559	XP_020951842.1	XP_045637805.1
OG0012560	XP_020953403.1	XP_045637764.1
OG0012561	XP_020953402.1	XP_045637911.1
OG0012562	XP_020951822.1	XP_045637874.1
OG0012563	XP_020951814.1	XP_045637924.1
OG0012564	XP_003360829.1	XP_045637755.1
OG0012565	XP_020951796.1	XP_045637902.1
OG0012566	XP_020951725.1	XP_045637836.1
OG0012567	NP_001090944.2	XP_045649826.1
OG0012568	XP_020951712.1	XP_045649838.1
OG0012569	XP_020951709.1	XP_045649840.1
OG0012570	XP_020951710.1	XP_045649841.1
OG0012571	XP_013844269.2	XP_045671077.1
OG0012572	XP_020931067.1	XP_045666515.1
