Orthogroup	Ursus_americanus	Mesocricetus_auratus
OG0015898	XP_045671601.1	XP_005073990.1
OG0015899	XP_045672093.1	XP_005074006.1
OG0015900	XP_045672128.1	XP_040614195.1
OG0015901	XP_045672274.1	XP_021085164.2
OG0015902	XP_045672282.1	XP_005074042.1
OG0015903	XP_045672179.1	XP_005074052.1
OG0015904	XP_045672285.1	XP_040613822.1
OG0015905	XP_045638669.1	XP_005074085.1
OG0015906	XP_045638689.1	XP_012971743.1
OG0015907	XP_045638693.1	XP_005074120.1
OG0015908	XP_045638923.1	XP_040587518.1, XP_040589413.1
OG0015909	XP_045638964.1	XP_040613079.1
OG0015910	XP_045638993.1	XP_012981714.1
OG0015911	XP_045638992.1	XP_005087507.1
OG0015912	XP_045639052.1	XP_040612918.1
OG0015913	XP_045639056.1	XP_005088339.1
OG0015914	XP_045638996.1	XP_040612674.1
OG0015915	XP_045639048.1	XP_005075829.2
OG0015916	XP_045644796.1	XP_040612373.1
OG0015917	XP_045652447.1	XP_005075732.1
OG0015918	XP_045652451.1	XP_005075731.1
OG0015919	XP_045652477.1	XP_012982210.1
OG0015920	XP_045652489.1	XP_005075707.1
OG0015921	XP_045652533.1	XP_012972978.2
OG0015922	XP_045652443.1	XP_012979605.1
OG0015923	XP_045652557.1	XP_005084737.1
OG0015924	XP_045664588.1	XP_005087779.1
OG0015925	XP_045664584.1	XP_040589209.1
OG0015926	XP_045664554.1	XP_005064862.1
OG0015927	XP_045646793.1	XP_021090917.1
OG0015928	XP_045667007.1	XP_005070997.1
OG0015929	XP_045652838.1	XP_005087692.1
OG0015930	XP_045652832.1	XP_040596485.1
OG0015931	XP_045652821.1	XP_021085891.1
OG0015932	XP_045652784.1	XP_040596566.1
OG0015933	XP_045652743.1	XP_005071013.1
OG0015934	XP_045667057.1	XP_005070981.1
OG0015936	XP_045666977.1	XP_040608747.1
OG0015937	XP_045666985.1	XP_040607228.1
OG0015938	XP_045666976.1	XP_005079467.1
OG0015939	XP_045666935.1	XP_040600835.1
OG0015940	XP_045667084.1	XP_040597917.1
OG0015941	XP_045668744.1	XP_005067421.1
OG0015942	XP_045668746.1	XP_040609620.1
OG0015943	XP_045628897.1	XP_040589400.1
OG0015944	XP_045628852.1	XP_005077412.1
OG0015945	XP_045628837.1	XP_040589388.1
OG0015946	XP_045628915.1	XP_005082686.2, XP_021090077.2
OG0015947	XP_045628849.1	XP_005082675.1
OG0015948	XP_045628885.1	XP_005082673.1
OG0015949	XP_045652813.1	XP_040596570.1
OG0015950	XP_045647903.1	XP_005072068.1
OG0015951	XP_045668451.1	XP_005071637.1
OG0015952	XP_045667713.1	XP_040610254.1
OG0015953	XP_045666850.1	XP_005072602.1
OG0015954	XP_045666852.1	XP_005072600.1
OG0015955	XP_045654234.1	XP_012972486.1
OG0015956	XP_045654197.1	XP_012977638.1
OG0015957	XP_045654168.1	XP_005082394.1
OG0015958	XP_045654105.1	XP_040595854.1
OG0015959	XP_045632083.1	XP_005082368.1
OG0015960	XP_045630429.1	XP_040595987.1
OG0015961	XP_045630433.1	XP_012977655.1
OG0015962	XP_045630427.1	XP_040603560.1
OG0015963	XP_045647584.1	XP_005081043.1
OG0015964	XP_045647587.1	XP_005081038.1
OG0015965	XP_045647888.1	XP_040585524.1
OG0015966	XP_045647676.1	XP_005085286.1
OG0015967	XP_045647716.1	XP_005074891.1
OG0015968	XP_045647724.1	XP_005074883.1
OG0015969	XP_045647727.1	XP_040596125.1
OG0015970	XP_045647773.1	XP_005072081.3
OG0015971	XP_045647795.1	XP_005072069.1
OG0015972	XP_045647797.1	XP_040595800.1
OG0015973	XP_045647854.1	XP_012976452.2
OG0015974	XP_045628265.1	XP_040595544.1
OG0015975	XP_045669382.1	XP_040595418.1
OG0015976	XP_045669371.1	XP_012976441.2
OG0015977	XP_045667104.1	XP_040596197.1
OG0015978	XP_045667048.1	XP_005078013.1
OG0015979	XP_045668673.1	XP_005077965.1
OG0015980	XP_045668301.1	XP_005077977.1
OG0015981	XP_045668198.1	XP_005077983.1
OG0015982	XP_045667890.1	XP_005077995.1
OG0015983	XP_045667736.1	XP_005078004.1
OG0015984	XP_045660579.1	XP_005082705.2
OG0015985	XP_045660458.1	XP_040588703.1
OG0015986	XP_045660681.1	XP_021091531.1
OG0015987	XP_045648149.1	XP_040602561.1
OG0015988	XP_045666432.1	XP_021084339.1
OG0015989	XP_045665619.1	XP_040602348.1
OG0015990	XP_045665663.1	XP_005072632.1
OG0015991	XP_045665467.1	XP_040602341.1
OG0015992	XP_045661661.1	XP_040602321.1
OG0015993	XP_045665132.1	XP_005068753.1
OG0015994	XP_045665005.1	XP_005068746.1
OG0015995	XP_045664993.1	XP_021082040.1
OG0015996	XP_045664826.1	XP_005068735.1
OG0015997	XP_045663940.1	XP_005068683.1
OG0015998	XP_045663932.1	XP_005068677.1
OG0015999	XP_045663441.1	XP_005086106.1
OG0016000	XP_045663364.1	XP_040597275.1, XP_005086140.2
OG0016001	XP_045663211.1	XP_040602429.1
OG0016002	XP_045663055.1	XP_040602440.1
OG0016003	XP_045662079.1	XP_040588739.1
OG0016004	XP_045660624.1	XP_040588757.1
OG0016005	XP_045660641.1	XP_040588998.1
OG0016006	XP_045660682.1	XP_040588656.1
OG0016007	XP_045660742.1	XP_005085048.1
OG0016008	XP_045627492.1	XP_005074476.1
OG0016009	XP_045627497.1	XP_005074484.1
OG0016010	XP_045627502.1	XP_005074488.1
OG0016011	XP_045627498.1	XP_005074493.2
OG0016012	XP_045664364.1	XP_040589053.1
OG0016013	XP_045670589.1	XP_005074552.1
OG0016014	XP_045651310.1	XP_012972051.1
OG0016015	XP_045650747.1	XP_012972074.1
OG0016016	XP_045666713.1	XP_040600925.1
OG0016017	XP_045653015.1	XP_005083243.1
OG0016018	XP_045655340.1	XP_005075333.2
OG0016019	XP_045630056.1	XP_005071077.1
OG0016020	XP_045650153.1	XP_012977561.2
OG0016021	XP_045650017.1	XP_040608997.1
OG0016022	XP_045650162.1	XP_005082258.1
OG0016024	XP_045652861.1	XP_005077646.3
OG0016025	XP_045652868.1	XP_005077644.1
OG0016026	XP_045652869.1	XP_005077538.1
OG0016027	XP_045652710.1	XP_005077520.1
OG0016028	XP_045652962.1	XP_040607358.1
OG0016029	XP_045652995.1	XP_005083237.1
OG0016030	XP_045653011.1	XP_040607312.1
OG0016031	XP_045652716.1	XP_005083263.2
OG0016032	XP_045652694.1	XP_040596569.1
OG0016033	XP_045655337.1	XP_005075208.1
OG0016034	XP_045655354.1	XP_005075320.1
OG0016035	XP_045629984.1	XP_005075299.1
OG0016036	XP_045629932.1	XP_005075293.1
OG0016037	XP_045630003.1	XP_005075290.1
OG0016038	XP_045630082.1	XP_005075279.2
OG0016039	XP_045630035.1	XP_040591580.1
OG0016040	XP_045630040.1	XP_005071079.1
OG0016041	XP_045630026.1	XP_005071051.1
OG0016042	XP_045629962.1	XP_021083360.1
OG0016043	XP_045667130.1	XP_012977923.1
OG0016044	XP_045631208.1	XP_040609127.1
OG0016045	XP_045631272.1	XP_005082586.2
OG0016046	XP_045650155.1	XP_040609115.1
OG0016047	XP_045650098.1	XP_040609080.1
OG0016048	XP_045650180.1	XP_005082610.1
OG0016049	XP_045650094.1	XP_005082593.1
OG0016050	XP_045650091.1	XP_040609073.1
OG0016051	XP_045650090.1	XP_005082311.1
OG0016052	XP_045650005.1	XP_040608989.1
OG0016053	XP_045650003.1	XP_040608986.1
OG0016054	XP_045651867.1	XP_040608938.1
OG0016055	XP_045651838.1	XP_005077260.1
OG0016056	XP_045671135.1	XP_005077652.1
OG0016057	XP_045671144.1	XP_012974122.1
OG0016058	XP_045658261.1	XP_005063754.1
OG0016059	XP_045671626.1	XP_040587396.1, XP_040587395.1
OG0016060	XP_045671663.1	XP_040586967.1
OG0016061	XP_045670610.1	XP_040587015.1
OG0016062	XP_045635035.1	XP_005080657.1
OG0016063	XP_045634819.1	XP_012976393.1
OG0016064	XP_045633660.1	XP_040587579.1
OG0016065	XP_045633196.1	XP_040587262.1
OG0016066	XP_045633011.1	XP_040587008.1
OG0016067	XP_045632983.1	XP_040587001.1
OG0016068	XP_045631880.1	XP_040587166.1
OG0016069	XP_045632629.1	XP_005080704.1
OG0016070	XP_045632638.1	XP_040587203.1
OG0016071	XP_045632672.1	XP_040587544.1
OG0016072	XP_045632538.1	XP_005080707.2
OG0016073	XP_045647540.1	XP_005079039.1
OG0016074	XP_045647537.1	XP_005079038.2
OG0016075	XP_045647515.1	XP_005079027.1
OG0016076	XP_045647508.1	XP_005079021.1
OG0016077	XP_045647482.1	XP_021087973.1
OG0016078	XP_045647442.1	XP_040587098.1
OG0016079	XP_045647437.1	XP_040587099.1
OG0016080	XP_045647181.1	XP_005078965.1
OG0016081	XP_045647183.1	XP_005078964.1
OG0016082	XP_045647231.1	XP_005068996.1
OG0016083	XP_045647500.1	XP_005068986.1
OG0016084	XP_045647295.1	XP_040602749.1
OG0016085	XP_045647317.1	XP_005068974.1
OG0016086	XP_045658476.1, XP_045658477.1	XP_040588265.1
OG0016087	XP_045671147.1	XP_005077582.1
OG0016088	XP_045671148.1	XP_005077571.1
OG0016089	XP_045671132.1	XP_012974192.1
OG0016090	XP_045671159.1	XP_040607104.1
OG0016091	XP_045671142.1	XP_005077604.1
OG0016092	XP_045671099.1	XP_012974187.1
OG0016093	XP_045658500.1	XP_005077615.1
OG0016096	XP_045656758.1	XP_040609714.1
OG0016097	XP_045656724.1	XP_005067392.1
OG0016098	XP_045630768.1	XP_040593217.1
OG0016099	XP_045630626.1	XP_040593354.1
OG0016100	XP_045630461.1	XP_040593377.1
OG0016101	XP_045637216.1	XP_012979047.2
OG0016102	XP_045637163.1	XP_021090937.1
OG0016103	XP_045637165.1	XP_040593912.1
OG0016104	XP_045637114.1	XP_005084128.1
OG0016105	XP_045637147.1	XP_040594081.1
OG0016106	XP_045637197.1	XP_005066054.1
OG0016107	XP_045637151.1	XP_005066067.1
OG0016108	XP_045637291.1	XP_005087195.1
OG0016109	XP_045637269.1	XP_040599658.1
OG0016110	XP_045637201.1	XP_040599662.1
OG0016111	XP_045637394.1	XP_040599357.1
OG0016112	XP_045637369.1	XP_005072931.1
OG0016113	XP_045637362.1	XP_005073034.1
OG0016114	XP_045637372.1	XP_040599377.1
OG0016115	XP_045637366.1	XP_005072956.1
OG0016116	XP_045637462.1	XP_005072958.1
OG0016117	XP_045637336.1	XP_005072965.1
OG0016118	XP_045637426.1	XP_005072962.2
OG0016119	XP_045667827.1	XP_005072973.1
OG0016120	XP_045667806.1	XP_005072983.1
OG0016121	XP_045667802.1	XP_040599477.1
OG0016122	XP_045667712.1	XP_040599581.1
OG0016123	XP_045667784.1	XP_040599586.1
OG0016124	XP_045632484.1	XP_040609902.1
OG0016125	XP_045632470.1	XP_005067181.1
OG0016126	XP_045657158.1	XP_005067209.1
OG0016127	XP_045656783.1	XP_005067231.1
OG0016128	XP_045657103.1	XP_005067250.1
OG0016129	XP_045657093.1	XP_005067257.3
OG0016130	XP_045657092.1	XP_005067264.1
OG0016131	XP_045656766.1	XP_040609797.1
OG0016132	XP_045656762.1	XP_005067266.1
OG0016133	XP_045657055.1	XP_012966488.1
OG0016134	XP_045657021.1	XP_040609748.1
OG0016135	XP_045656756.1	XP_005067329.1
OG0016136	XP_045656947.1	XP_005067328.1
OG0016137	XP_045656688.1	XP_040608725.1
OG0016138	XP_045656939.1	XP_040609694.1
OG0016139	XP_045656918.1	XP_040609681.1
OG0016140	XP_045656901.1	XP_005067363.1
OG0016141	XP_045656836.1	XP_005067394.1
OG0016142	XP_045656837.1	XP_005067396.1
OG0016143	XP_045656835.1	XP_005067397.1
OG0016144	XP_045656703.1	XP_040608730.1
OG0016145	XP_045665886.1	XP_012980073.1
OG0016146	XP_045658911.1	XP_005063570.1
OG0016147	XP_045659061.1	XP_040598752.1
OG0016148	XP_045658790.1	XP_005063510.1
OG0016149	XP_045671707.1	XP_005064351.1
OG0016150	XP_045665308.1	XP_040588988.1
OG0016151	XP_045665963.1	XP_005063717.1
OG0016152	XP_045665950.1	XP_005063690.1
OG0016153	XP_045641025.1	XP_005063670.1
OG0016154	XP_045640965.1	XP_012971712.1
OG0016155	XP_045640941.1	XP_005063666.1
OG0016156	XP_045640927.1	XP_040600432.1
OG0016157	XP_045640921.1	XP_040600385.1
OG0016158	XP_045640918.1	XP_040600361.1
OG0016159	XP_045640806.1	XP_005063651.1
OG0016160	XP_045640834.1	XP_021078675.2
OG0016161	XP_045640760.1	XP_005063640.1
OG0016162	XP_045640441.1	XP_005063626.2
OG0016163	XP_045641032.1	XP_005063623.1
OG0016164	XP_045640349.1	XP_005063620.1
OG0016165	XP_045658812.1	XP_040599985.1
OG0016166	XP_045658817.1	XP_012970015.2
OG0016167	XP_045658834.1	XP_040590411.1
OG0016168	XP_045658951.1	XP_005063554.1
OG0016169	XP_045658789.1	XP_040599304.1
OG0016170	XP_045658993.1	XP_040599280.1
OG0016171	XP_045658994.1	XP_005063544.1
OG0016172	XP_045659002.1	XP_040599242.1
OG0016173	XP_045659310.1	XP_005063536.1
OG0016174	XP_045659017.1	XP_005063535.1
OG0016175	XP_045659038.1	XP_005063519.1
OG0016176	XP_045659192.1	XP_005085400.1
OG0016177	XP_045659200.1	XP_005085405.1
OG0016178	XP_045659296.1	XP_040608830.1
OG0016179	XP_045659315.1	XP_005063427.1
OG0016180	XP_045665299.1	XP_021083884.1
OG0016181	XP_045665465.1	XP_040608507.1
OG0016182	XP_045665504.1	XP_005064318.1
OG0016183	XP_045665325.1	XP_005064303.1
OG0016184	XP_045665324.1	XP_005064302.1
OG0016185	XP_045665945.1	XP_040603669.1
OG0016186	XP_045665946.1	XP_005077709.1
OG0016187	XP_045645117.1	XP_040597455.1
OG0016188	XP_045661593.1	XP_005066269.1
OG0016189	XP_045645026.1	XP_040597434.1
OG0016190	XP_045645015.1	XP_005066785.1
OG0016191	XP_045644954.1	XP_005066805.1
OG0016192	XP_045666136.1	XP_005066825.1
OG0016193	XP_045666094.1	XP_005066826.1
OG0016194	XP_045666137.1	XP_040597339.1
OG0016195	XP_045666084.1	XP_040597337.1
OG0016196	XP_045661987.1	XP_005066866.1
OG0016197	XP_045661921.1	XP_012965924.2
OG0016198	XP_045661907.1	XP_005066252.1
OG0016199	XP_045626720.1	XP_005064793.1
OG0016200	XP_045666722.1	XP_005075627.1
OG0016201	XP_045651257.1	XP_005069622.1
OG0016202	XP_045671713.1	XP_005064832.1
OG0016203	XP_045671782.1	XP_005064823.1
OG0016204	XP_045671935.1	XP_021086701.1
OG0016205	XP_045672035.1	XP_040601954.1
OG0016206	XP_045672172.1	XP_040601966.1
OG0016207	XP_045626666.1	XP_005064795.1
OG0016208	XP_045626896.1	XP_005064789.1
OG0016209	XP_045628434.1	XP_005064772.1
OG0016210	XP_045627121.1	XP_040602005.1
OG0016211	XP_045671529.1	XP_040602017.1
OG0016212	XP_045627316.1	XP_005064563.1
OG0016213	XP_045671541.1	XP_005064562.1
OG0016214	XP_045671555.1	XP_040600876.1
OG0016215	XP_045628229.1	XP_040602096.1
OG0016216	XP_045628108.1	XP_040602090.1
OG0016217	XP_045628250.1	XP_040602098.1
OG0016218	XP_045668222.1	XP_005068601.1
OG0016219	XP_045668100.1	XP_040602138.1
OG0016220	XP_045668114.1	XP_012967712.1
OG0016221	XP_045668105.1	XP_005068626.1
OG0016222	XP_045646084.1	XP_005073803.1
OG0016223	XP_045666737.1	XP_005075579.1
OG0016224	XP_045666616.1	XP_021086036.1
OG0016225	XP_045666570.1	XP_005075604.1
OG0016226	XP_045666794.1	XP_040596230.1
OG0016227	XP_045666685.1	XP_005075651.1
OG0016228	XP_045651224.1	XP_005069691.1
OG0016229	XP_045651260.1	XP_005069678.1
OG0016230	XP_045651259.1	XP_005069648.1
OG0016231	XP_045666613.1	XP_040595899.1
OG0016232	XP_045641641.1	XP_005073899.1
OG0016233	XP_045641455.1	XP_005073882.1
OG0016234	XP_045641400.1	XP_021081744.1
OG0016235	XP_045641398.1	XP_005068276.1
OG0016236	XP_045641436.1	XP_005073914.2
OG0016237	XP_045641675.1	XP_012971626.1
OG0016238	XP_045641459.1	XP_012971647.1
OG0016239	XP_045641479.1	XP_040606436.1
OG0016240	XP_045641498.1	XP_040606421.1
OG0016241	XP_045641506.1	XP_040606399.1
OG0016242	XP_045630110.1	XP_005070727.1
OG0016243	XP_045632313.1	XP_012969274.1
OG0016244	XP_045632934.1	XP_012969445.1
OG0016245	XP_045641433.1	XP_005073916.1
OG0016246	XP_045654603.1	XP_012978059.1
OG0016247	XP_045655103.1	XP_005082874.1
OG0016248	XP_045655108.1	XP_040607735.1
OG0016249	XP_045655147.1	XP_005082865.1
OG0016250	XP_045655187.1	XP_012977355.1
OG0016251	XP_045648700.1	XP_005082033.1
OG0016252	XP_045647005.1	XP_040603463.1
OG0016253	XP_045646116.1	XP_040603379.1
OG0016254	XP_045655026.1	XP_012973868.1
OG0016255	XP_045641593.1	XP_005074845.1
OG0016256	XP_045641560.1	XP_005074837.1
OG0016257	XP_045641216.1	XP_040606658.1
OG0016258	XP_045641190.1	XP_005074825.1
OG0016259	XP_045641044.1	XP_005071559.1
OG0016260	XP_045668696.1	XP_040606792.1
OG0016261	XP_045668569.1	XP_005071595.1
OG0016262	XP_045668526.1	XP_012969973.1
OG0016263	XP_045668513.1	XP_005071614.2
OG0016264	XP_045668468.1	XP_040606862.1
OG0016265	XP_045668471.1	XP_012969982.1
OG0016266	XP_045667218.1	XP_005071664.1
OG0016267	XP_045669478.1	XP_005076184.2
OG0016268	XP_045667221.1	XP_040607374.1
OG0016269	XP_045643086.1	XP_040613617.1
OG0016270	XP_045651905.1	XP_012978489.1
OG0016271	XP_045651884.1	XP_005065514.3
OG0016272	XP_045663962.1	XP_005065495.1
OG0016273	XP_045663971.1	XP_012979743.1
OG0016274	XP_045644667.1	XP_040610443.1
OG0016275	XP_045632596.1	XP_005071709.1
OG0016276	XP_045632620.1	XP_012970046.2
OG0016277	XP_045632633.1	XP_005071698.1
OG0016278	XP_045632574.1	XP_005071684.1
OG0016279	XP_045644894.1	XP_040606978.1
OG0016280	XP_045667214.1	XP_012970060.2
OG0016281	XP_045667190.1	XP_040606964.1
OG0016282	XP_045667189.1	XP_040606947.1
OG0016283	XP_045667198.1	XP_005071645.1
OG0016284	XP_045667440.1	XP_005085748.1
OG0016285	XP_045644553.1	XP_040608568.1
OG0016286	XP_045644568.1	XP_005069799.1
OG0016287	XP_045644577.1	XP_012968531.1
OG0016288	XP_045667598.1	XP_012966013.2
OG0016289	XP_045667649.1	XP_021080686.1
OG0016290	XP_045667552.1	XP_005066468.1
OG0016291	XP_045667490.1	XP_005066430.1
OG0016292	XP_045667654.1	XP_005066428.1
OG0016293	XP_045667563.1	XP_040611813.1
OG0016294	XP_045667492.1	XP_005066418.1
OG0016295	XP_045667666.1	XP_005066404.4
OG0016296	XP_045667583.1	XP_040611850.1
OG0016297	XP_045667624.1	XP_005066392.1
OG0016298	XP_045667673.1	XP_021080605.2
OG0016299	XP_045656356.1	XP_005086733.1, XP_040603864.1
OG0016300	XP_045667653.1	XP_005066323.1
OG0016301	XP_045639525.1	XP_005069027.1
OG0016302	XP_045639454.1	XP_012968028.1
OG0016303	XP_045639365.1	XP_005065233.1
OG0016304	XP_045639322.1	XP_005065218.2
OG0016305	XP_045637691.1	XP_040601294.1
OG0016306	XP_045639486.1	XP_005069050.1
OG0016307	XP_045636303.1	XP_040601438.1
OG0016308	XP_045635846.1	XP_040601488.1
OG0016309	XP_045635636.1	XP_040601510.1
OG0016310	XP_045662070.1	XP_005065200.1
OG0016311	XP_045662101.1	XP_005065199.1
OG0016312	XP_045662071.1	XP_005065174.1
OG0016313	XP_045662262.1	XP_005084536.1
OG0016314	XP_045662135.1	XP_040601563.1
OG0016315	XP_045662082.1	XP_040608749.1
OG0016316	XP_045633523.1	XP_005070542.1
OG0016317	XP_045662266.1	XP_005084539.1
OG0016318	XP_045662367.1	XP_005080956.1
OG0016319	XP_045662398.1	XP_005070668.1
OG0016320	XP_045662473.1	XP_040609473.1
OG0016321	XP_045662475.1	XP_040609469.1
OG0016322	XP_045662474.1	XP_005070656.1
OG0016323	XP_045662093.1	XP_040609333.1
OG0016324	XP_045662585.1	XP_005070603.1
OG0016325	XP_045662619.1	XP_040609315.1
OG0016326	XP_045662099.1	XP_005070570.1
OG0016327	XP_045662650.1	XP_005070566.1
OG0016328	XP_045633554.1	XP_005070543.1
OG0016329	XP_045633587.1	XP_012969174.1
OG0016330	XP_045662323.1	XP_005080975.1
OG0016331	XP_045639868.1	XP_021087604.1
OG0016332	XP_045643566.1	XP_005073427.1
OG0016333	XP_045665525.1	XP_005073514.1
OG0016334	XP_045665541.1	XP_005082502.1
OG0016335	XP_045665570.1	XP_005082501.1
OG0016336	XP_045665682.1	XP_021089965.1
OG0016337	XP_045665621.1	XP_005071468.1
OG0016338	XP_045665629.1	XP_005071469.1
OG0016339	XP_045665632.1	XP_005071471.1
OG0016340	XP_045665679.1	XP_021083603.1
OG0016341	XP_045640241.1	XP_005087841.1
OG0016342	XP_045640524.1	XP_012974664.1
OG0016343	XP_045665539.1	XP_005071463.1
OG0016344	XP_045649872.1, XP_045649803.1	XP_040599918.1
OG0016345	XP_045634945.1	XP_005081222.2
OG0016346	XP_045657255.1	XP_005086008.1
OG0016347	XP_045631600.1	XP_040599695.1
OG0016348	XP_045661088.1	XP_005072562.1
OG0016349	XP_045643408.1	XP_005083177.1
OG0016350	XP_045649793.1	XP_012973668.1, XP_005076902.1
OG0016351	XP_045653463.1	XP_012973681.1
OG0016352	XP_045660193.1	XP_005085605.1
OG0016353	XP_045646376.1	XP_012979439.1
OG0016355	XP_045669630.1, XP_045634874.1	XP_005074211.2
OG0016356	XP_045660010.1	XP_005074275.1
OG0016357	XP_045633980.1	XP_040600033.1
OG0016358	XP_045660947.1	XP_005074303.1
OG0016359	XP_045634862.1	XP_005080117.1
OG0016360	XP_045646424.1	XP_040589661.1
OG0016361	XP_045656669.1	XP_005080619.1
OG0016362	XP_045656673.1	XP_005080598.1
OG0016363	XP_045646844.1	XP_005085764.1
OG0016364	XP_045651423.1	XP_012979927.1
OG0016365	XP_045660911.1	XP_005085148.1
OG0016366	XP_045655320.1	XP_040599945.1
OG0016367	XP_045649848.1	XP_040599925.1
OG0016368	XP_045649860.1	XP_005081276.2
OG0016369	XP_045651409.1	XP_040600171.1
OG0016372	XP_045644729.1	XP_005081253.1
OG0016374	XP_045659577.1	XP_005086591.1
OG0016375	XP_045628961.1	XP_040600290.1
OG0016376	XP_045659568.1	XP_005072550.1
OG0016377	XP_045645429.1	XP_040600340.1
OG0016378	XP_045635377.1	XP_005076769.1
OG0016379	XP_045644580.1	XP_012973614.1
OG0016380	XP_045643415.1	XP_005076754.1
OG0016381	XP_045656663.1	XP_012973660.1
OG0016382	XP_045642236.1	XP_005082519.1
OG0016383	XP_045642745.1	XP_012978240.1
OG0016384	XP_045649798.1	XP_012973693.1
OG0016385	XP_045661074.1	XP_005086543.2
OG0016386	XP_045660191.1	XP_012980998.1
OG0016387	XP_045661056.1	XP_040600644.1
OG0016388	XP_045661062.1	XP_040600648.1
OG0016389	XP_045658386.1	XP_012981347.1
OG0016392	XP_045646665.1	XP_005086966.1
OG0016393	XP_045644933.1	XP_012981737.2
OG0016394	XP_045631574.1	XP_005081224.1
OG0016395	XP_045644451.1	XP_005086606.1
OG0016396	XP_045661447.1	XP_005065869.1
OG0016397	XP_045635282.1	XP_005066677.1
OG0016398	XP_045661504.1	XP_005073725.1
OG0016399	XP_045635053.1, XP_045635030.1, XP_045635032.1, XP_045635029.1, XP_045635031.1	XP_005071943.1
OG0016401	XP_045645586.1	XP_040603329.1
OG0016402	XP_045665820.1	XP_040584860.1
OG0016403	XP_045640708.1	XP_005081680.2
OG0016404	XP_045640255.1	XP_012979478.1
OG0016405	XP_045670064.1	XP_040605793.1
OG0016406	XP_045637076.1	XP_040594309.1
OG0016407	XP_045664848.1	XP_005073656.1
OG0016408	XP_045634236.1	XP_012967222.1
OG0016410	XP_045636897.1	XP_021087643.1, XP_012970666.3
OG0016411	XP_045645297.1	XP_005084194.1
OG0016412	XP_045655025.1	XP_040607855.1, XP_005077191.2
OG0016413	XP_045637352.1	XP_005073033.2
OG0016414	XP_045640574.1	XP_005078250.2
OG0016415	XP_045670596.1	XP_040588746.1, XP_021085420.1
OG0016416	XP_045669259.1	XP_005080005.1
OG0016417	XP_045644372.1	XP_005071155.1
OG0016418	XP_045635397.1	XP_040601539.1, XP_021091044.1, XP_040594603.1
