Orthogroup	Ursus_americanus	Saimiri_boliviensis_boliviensis
OG0014180	XP_045641451.1	XP_039316122.1, XP_003927737.1
OG0014181	XP_045669476.1	XP_010336576.2
OG0014182	XP_045669441.1	XP_010336574.1
OG0014183	XP_045669459.1	XP_003927668.1
OG0014184	XP_045669500.1	XP_039336360.1
OG0014185	XP_045669493.1	XP_003927646.1, XP_039323835.1
OG0014186	XP_045669492.1	XP_003927645.1
OG0014187	XP_045630156.1	XP_003927627.1
OG0014188	XP_045630101.1	XP_010336536.1
OG0014189	XP_045630133.1	XP_039336470.1
OG0014190	XP_045630160.1	XP_039336377.1
OG0014191	XP_045630113.1	XP_039336402.1
OG0014193	XP_045632869.1	XP_039336480.1
OG0014194	XP_045632859.1	XP_039336375.1
OG0014195	XP_045632857.1	XP_039336364.1
OG0014196	XP_045655043.1	XP_010338657.1
OG0014197	XP_045655040.1	XP_003929942.2
OG0014198	XP_045655084.1	XP_039323941.1
OG0014199	XP_045655093.1	XP_039324374.1
OG0014200	XP_045655099.1	XP_003929498.1
OG0014201	XP_045654618.1	XP_003929508.1
OG0014202	XP_045655155.1	XP_003929517.1
OG0014203	XP_045655168.1	XP_003929525.1
OG0014204	XP_045648661.1	XP_039324060.1
OG0014205	XP_045649655.1	XP_003929562.1
OG0014206	XP_045648398.1	XP_003929564.1
OG0014207	XP_045648375.1	XP_003929566.1
OG0014208	XP_045649155.1	XP_039324534.1
OG0014209	XP_045647158.1	XP_010333073.2
OG0014210	XP_045646783.1	XP_003924019.1
OG0014211	XP_045646762.1	XP_003924016.1
OG0014212	XP_045646297.1	XP_039324475.1
OG0014213	XP_045646007.1	XP_010333015.1
OG0014214	XP_045645899.1	XP_010340928.1
OG0014215	XP_045645597.1	XP_010340906.1
OG0014216	XP_045668621.1	XP_003941691.1
OG0014217	XP_045641357.1	XP_003928379.1
OG0014218	XP_045641349.1	XP_003928381.1
OG0014219	XP_045641338.1	XP_003943596.3
OG0014220	XP_045641301.1	XP_039333589.1
OG0014221	XP_045641259.1	XP_010348323.1
OG0014222	XP_045641222.1	XP_010348335.1
OG0014223	XP_045641214.1	XP_003939445.1
OG0014224	XP_045641196.1	XP_003939449.1
OG0014225	XP_045641557.1	XP_003939451.1
OG0014226	XP_045641189.1	XP_003935524.1
OG0014227	XP_045641156.1	XP_010344300.1
OG0014228	XP_045641145.1	XP_003935512.1
OG0014229	XP_045641134.1	XP_003935505.2
OG0014230	XP_045641115.1	XP_003935499.1
OG0014231	XP_045641579.1	XP_003935486.1
OG0014232	XP_045641083.1	XP_003935469.2
OG0014233	XP_045641045.1	XP_010344234.1
OG0014234	XP_045668683.1	XP_003941689.1
OG0014235	XP_045668488.1	XP_010331353.1, XP_039333620.1
OG0014236	XP_045668567.1	XP_039333551.1
OG0014237	XP_045668716.1	XP_039333302.1
OG0014238	XP_045668629.1	XP_039317785.1
OG0014239	XP_045668552.1	XP_003930905.1
OG0014240	XP_045668449.1	XP_003927212.3
OG0014241	XP_045668447.1	XP_010336050.1
OG0014242	XP_045668709.1	XP_039334597.1
OG0014243	XP_045667155.1	XP_039336157.1
OG0014244	XP_045667161.1	XP_003927053.1
OG0014245	XP_045651880.1	XP_003932556.1
OG0014246	XP_045663961.1	XP_003932587.1
OG0014247	XP_045664010.1	XP_039329398.1
OG0014248	XP_045663992.1	XP_039329163.1, XP_039329131.1
OG0014249	XP_045644658.1	XP_039334770.1
OG0014250	XP_045644671.1	XP_003926976.1
OG0014251	XP_045632597.1	XP_003926987.1
OG0014252	XP_045632578.1	XP_010335931.2
OG0014253	XP_045632571.1	XP_003927003.1
OG0014254	XP_045632613.1	XP_039334645.1
OG0014255	XP_045632547.1	XP_010335954.1
OG0014257	XP_045632593.1	XP_010335972.1
OG0014258	XP_045667169.1	XP_039334879.1
OG0014259	XP_045667209.1	XP_003927070.1
OG0014260	XP_045668612.1	XP_003927073.2
OG0014261	XP_045667457.1	XP_039336199.1
OG0014262	XP_045644684.1	XP_003925021.2
OG0014263	XP_045644574.1	XP_003925005.1
OG0014264	XP_045644576.1	XP_003925003.1
OG0014265	XP_045644584.1	XP_039336096.1
OG0014266	XP_045644588.1	XP_003925001.1
OG0014267	XP_045644595.1	XP_003925146.1
OG0014268	XP_045644602.1	XP_003925144.1
OG0014269	XP_045644612.1	XP_003925158.1
OG0014270	XP_045644700.1	XP_003925161.1
OG0014271	XP_045651886.1	XP_003932553.2
OG0014272	XP_045656435.1	XP_003927342.1
OG0014273	XP_045667632.1	XP_003927426.1
OG0014274	XP_045667475.1	XP_003927422.2
OG0014275	XP_045667550.1	XP_003927418.1
OG0014276	XP_045667516.1	XP_010336365.1
OG0014277	XP_045667561.1	XP_003927399.2
OG0014278	XP_045667597.1	XP_003927398.1
OG0014279	XP_045667635.1	XP_003927395.1
OG0014280	XP_045667642.1	XP_003927378.2
OG0014281	XP_045656465.1	XP_003927345.1
OG0014282	XP_045656464.1	XP_003927347.2
OG0014283	XP_045656459.1	XP_010336309.1
OG0014284	XP_045656462.1	XP_039318510.1
OG0014285	XP_045656436.1	XP_010336303.1
OG0014287	XP_045656612.1	XP_039318588.1
OG0014288	XP_045662102.1	XP_039326082.1
OG0014289	XP_045662110.1	XP_010350093.2, XP_039325644.1, XP_010350083.2
OG0014290	XP_045662118.1	XP_010329233.2
OG0014291	XP_045662157.1	XP_003921870.2
OG0014292	XP_045662655.1	XP_003921838.2
OG0014293	XP_045637406.1	XP_003922003.3
OG0014294	XP_045636779.1	XP_039325890.1
OG0014295	XP_045636761.1	XP_003921981.2
OG0014296	XP_045636725.1	XP_003921979.1
OG0014297	XP_045636687.1	XP_003921974.1
OG0014298	XP_045636570.1	XP_039325796.1
OG0014299	XP_045636665.1	XP_003921973.1
OG0014300	XP_045636433.1	XP_010350732.1
OG0014301	XP_045636419.1	XP_010350711.2
OG0014302	XP_045636348.1	XP_039326029.1
OG0014303	XP_045636216.1	XP_039325943.1
OG0014304	XP_045636200.1	XP_039325485.1
OG0014305	XP_045636186.1	XP_039325484.1
OG0014306	XP_045636047.1	XP_039325753.1
OG0014307	XP_045636013.1	XP_010350571.1
OG0014308	XP_045635962.1	XP_010350552.2
OG0014309	XP_045635951.1	XP_010350545.1
OG0014310	XP_045635891.1	XP_003921929.1
OG0014311	XP_045656290.1	XP_039325887.1
OG0014312	XP_045656283.1	XP_010350195.1
OG0014313	XP_045656267.1	XP_010350147.1
OG0014314	XP_045662127.1	XP_003921880.2
OG0014315	XP_045662160.1	XP_010349931.1
OG0014316	XP_045662191.1	XP_039326049.1
OG0014317	XP_045662203.1	XP_003921854.2, XP_039325884.1
OG0014318	XP_045662211.1	XP_010349791.1
OG0014319	XP_045662225.1	XP_003921840.1
OG0014320	XP_045662233.1	XP_003944256.1
OG0014321	XP_045662104.1	XP_003925799.2
OG0014322	XP_045662640.1	XP_039326099.1
OG0014323	XP_045662283.1	XP_010349876.1
OG0014324	XP_045662290.1	XP_003940868.1
OG0014325	XP_045662316.1	XP_039325820.1
OG0014326	XP_045662334.1	XP_039325937.1
OG0014327	XP_045662335.1	XP_003925752.1
OG0014328	XP_045662355.1	XP_039325777.1
OG0014329	XP_045662371.1	XP_003925733.1
OG0014330	XP_045662477.1	XP_039325570.1
OG0014331	XP_045662486.1	XP_039325774.1
OG0014332	XP_045662480.1	XP_039326034.1
OG0014333	XP_045662489.1	XP_003925683.1
OG0014334	XP_045662549.1	XP_039325763.1
OG0014335	XP_045662559.1	XP_010334697.1
OG0014336	XP_045662569.1	XP_010334690.1
OG0014337	XP_045662577.1	XP_010334680.2
OG0014338	XP_045662608.1	XP_003925626.1
OG0014339	XP_045662098.1	XP_003925620.2
OG0014340	XP_045662626.1	XP_003925618.1
OG0014341	XP_045633465.1	XP_003925590.1
OG0014342	XP_045633486.1	XP_039325896.1
OG0014343	XP_045633576.1	XP_010334623.1
OG0014344	XP_045633556.1	XP_003925568.1
OG0014345	XP_045633564.1	XP_039326115.1
OG0014346	XP_045633555.1	XP_003925566.1
OG0014347	XP_045633606.1	XP_003925552.1
OG0014348	XP_045633534.1	XP_003925551.1
OG0014349	XP_045633488.1	XP_010334558.2
OG0014350	XP_045631216.1	XP_039325725.1
OG0014351	XP_045631267.1	XP_003925526.1
OG0014352	XP_045631222.1	XP_003925524.1
OG0014353	XP_045631274.1	XP_003925520.1
OG0014354	XP_045667126.1	XP_039317072.1
OG0014355	XP_045667149.1	XP_010349769.1
OG0014356	XP_045633524.1	XP_003925588.1
OG0014357	XP_045665609.1	XP_003938204.1
OG0014358	XP_045640474.1	XP_010346887.1
OG0014359	XP_045640239.1	XP_003937965.1
OG0014360	XP_045643495.1	XP_039322827.1
OG0014361	XP_045643497.1	XP_003938374.1
OG0014362	XP_045643443.1	XP_003930489.2
OG0014363	XP_045665518.1	XP_003938197.1
OG0014364	XP_045665678.1, XP_045665677.1	XP_003938206.1
OG0014365	XP_045665545.1	XP_003930397.1
OG0014366	XP_045665594.1	XP_010339233.1
OG0014367	XP_045665618.1	XP_003930376.2
OG0014368	XP_045665643.1	XP_003943442.1
OG0014369	XP_045665661.1	XP_003943435.1
OG0014370	XP_045665532.1	XP_003943434.2
OG0014371	XP_045640339.1	XP_039315729.1
OG0014372	XP_045640230.1	XP_003938028.1
OG0014373	XP_045639943.1	XP_003938015.1
OG0014374	XP_045640261.1	XP_039315934.1
OG0014375	XP_045640240.1	XP_010346833.1
OG0014376	XP_045640286.1	XP_010346825.1
OG0014377	XP_045643519.1	XP_010347225.1
OG0014378	XP_045665660.1	XP_039319365.1, XP_039319364.1
OG0014379	XP_045669614.1	XP_003920322.3
OG0014380	XP_045646821.1	XP_003940998.1
OG0014381	XP_045634944.1	XP_003943116.1
OG0014382	XP_045661745.1, XP_045661746.1	XP_003938638.1
OG0014383	XP_045646377.1	XP_003940787.1
OG0014385	XP_045646460.1	XP_003943466.1
OG0014386	XP_045646652.1	XP_003943955.1
OG0014387	XP_045669559.1	XP_039319436.1
OG0014388	XP_045669618.1	XP_039331314.1, XP_039319443.1
OG0014389	XP_045669593.1	XP_003920317.2
OG0014390	XP_045669578.1	XP_039331631.1
OG0014391	XP_045669615.1	XP_010334496.2
OG0014392	XP_045656641.1	XP_003920364.1
OG0014393	XP_045656636.1	XP_003920374.1
OG0014394	XP_045661023.1	XP_003920390.1
OG0014395	XP_045661034.1	XP_003920397.1
OG0014396	XP_045633967.1	XP_039331346.1
OG0014397	XP_045633942.1	XP_003924186.2
OG0014398	XP_045633984.1	XP_010333196.1
OG0014399	XP_045660006.1	XP_003924162.1
OG0014400	XP_045657229.1	XP_039331629.1
OG0014401	XP_045657239.1	XP_010333182.1
OG0014402	XP_045660942.1	XP_010333168.2
OG0014403	XP_045660972.1	XP_010333163.1
OG0014405	XP_045643071.1	XP_003924132.1
OG0014406	XP_045646419.1	XP_003924219.3
OG0014407	XP_045631673.1	XP_003924097.1
OG0014408	XP_045653462.1	XP_039331355.1
OG0014409	XP_045646397.1	XP_039331272.1
OG0014410	XP_045659576.1	XP_003939552.2
OG0014411	XP_045646826.1	XP_003939568.1
OG0014412	XP_045646830.1	XP_003939572.1
OG0014413	XP_045646347.1	XP_010348488.1
OG0014414	XP_045646350.1	XP_010348497.1
OG0014415	XP_045660894.1	XP_039331495.1
OG0014416	XP_045660904.1	XP_010348530.1
OG0014417	XP_045660908.1	XP_010348532.1
OG0014418	XP_045655321.1	XP_010329885.2
OG0014419	XP_045655312.1	XP_003943764.1
OG0014420	XP_045652644.1	XP_003940995.1
OG0014421	XP_045651908.1	XP_003940993.1
OG0014422	XP_045660378.1	NP_001266892.1
OG0014424	XP_045652649.1	XP_003944502.1
OG0014425	XP_045655393.1	XP_003936911.1
OG0014426	XP_045655284.1	XP_003936905.2
OG0014427	XP_045657261.1	XP_003936899.1
OG0014428	XP_045657256.1	XP_010345653.1
OG0014429	XP_045661119.1	XP_003936869.1
OG0014430	XP_045661054.1	XP_010347659.1
OG0014431	XP_045661106.1	XP_010349146.1
OG0014432	XP_045635347.1	XP_003935947.1
OG0014433	XP_045661021.1	XP_010344694.1
OG0014434	XP_045661000.1	XP_003935902.1
OG0014435	XP_045632492.1	XP_010344623.1
OG0014436	XP_045659786.1	XP_003935882.1
OG0014437	XP_045635343.1	XP_003931100.1
OG0014438	XP_045655206.1	XP_010339996.1
OG0014439	XP_045646645.1	XP_010340000.2
OG0014440	XP_045643409.1	XP_003931123.1
OG0014441	XP_045643402.1, XP_045671365.1	XP_003931130.1
OG0014442	XP_045670804.1	XP_039319996.1
OG0014443	XP_045670771.1	XP_003931138.1
OG0014444	XP_045659995.1	XP_003931152.1
OG0014445	XP_045649776.1	XP_003931172.1
OG0014447	XP_045646368.1	XP_003940783.1
OG0014448	XP_045660961.1	XP_010349786.1
OG0014449	XP_045645151.1	XP_003939135.1
OG0014450	XP_045658371.1	XP_039320087.1
OG0014451	XP_045644431.1	XP_010330087.2
OG0014452	XP_045646653.1	XP_003943953.1
OG0014453	XP_045646661.1	XP_003943962.1
OG0014454	XP_045659565.1	XP_010349182.1
OG0014456	XP_045628663.1	XP_003922869.1
OG0014457	XP_045651924.1	XP_003931183.2
OG0014458	XP_045665596.1	XP_039323186.1, XP_039323143.1, XP_039319383.1
OG0014459	XP_045662117.1	XP_003921888.1
OG0014460	XP_045652207.1	XP_003920790.1
OG0014461	XP_045664297.1	XP_003920773.1
OG0014462	XP_045629699.1	XP_010338019.1
OG0014463	XP_045642510.1	XP_003920102.1
OG0014464	XP_045656696.1	XP_003927935.1
OG0014465	XP_045647138.1, XP_045647140.1	XP_010331338.2
OG0014468	XP_045653543.1	XP_003923918.1
OG0014469	XP_045638940.1	XP_003923401.3
OG0014471	XP_045630198.1	XP_003936884.1
OG0014473	XP_045659884.1	XP_003944895.1
OG0014475	XP_045668962.1	XP_010348441.1
OG0014477	XP_045645734.1	XP_010340919.2
OG0014478	XP_045669297.1	XP_010343646.2
OG0014479	XP_045656082.1	XP_039321969.1
OG0014480	XP_045633384.1	XP_010328265.1
OG0014481	XP_045644818.1	XP_039326531.1
OG0014483	XP_045628693.1	XP_039319881.1
OG0014486	XP_045669913.1	XP_003931795.2
OG0014487	XP_045670221.1	XP_039331962.1, XP_003929887.1
OG0014508	XP_045664835.1	XP_003942572.1
OG0014509	XP_045660067.1	XP_039335886.1
OG0014510	XP_045667648.1	XP_010336348.1
OG0014511	XP_045668745.1	XP_003928286.1
OG0014512	XP_045670354.1	XP_039332684.1
OG0014513	XP_045646363.1	XP_003940784.1
OG0014514	XP_045630159.1	XP_003927634.2
OG0014515	XP_045646426.1	XP_003924103.1
OG0014516	XP_045652124.1	XP_003937365.1
OG0014517	XP_045657318.1	XP_003921448.1
OG0014518	XP_045661597.1	XP_003940551.1
OG0014519	XP_045644930.1	XP_003924112.1
OG0014520	XP_045654591.1	XP_003928073.1
OG0014521	XP_045663505.1	XP_003936693.1
OG0014522	XP_045652565.1	XP_003919931.1
OG0014523	XP_045648876.1	XP_010344022.1
OG0014524	XP_045628564.1	XP_003935713.2
OG0014525	XP_045645905.1	XP_003926592.1
OG0014526	XP_045646666.1	XP_003943958.1
OG0014527	XP_045649191.1	XP_003921263.1
OG0014528	XP_045642339.1	XP_039334488.1
OG0014529	XP_045637411.1	XP_003926606.1
OG0014530	XP_045651699.1	XP_010330583.1
OG0014531	XP_045666588.1	XP_003940926.1
OG0014532	XP_045653490.1	XP_003928154.1
OG0014533	XP_045648102.1	XP_003934806.1
OG0014534	XP_045638011.1	XP_003934961.1
OG0014535	XP_045654594.1	XP_003936286.1
OG0014536	XP_045663937.1	XP_039325075.1
OG0014537	XP_045670569.1	XP_003931773.1
OG0014539	XP_045652711.1	XP_003919752.1
OG0014540	XP_045667545.1	XP_003927367.1
OG0014541	XP_045632756.1	XP_003942984.2
OG0014542	XP_045668409.1	XP_003926208.1
OG0014543	XP_045627848.1	XP_010345851.2
OG0014544	XP_045645873.1	XP_003932045.1
OG0014545	XP_045657316.1	XP_039329417.1
OG0014546	XP_045644741.1	XP_010329230.1
OG0014547	XP_045637686.1	XP_010328985.1
OG0014548	XP_045655216.1	XP_003927546.1
OG0014549	XP_045659321.1	XP_003926385.1
OG0014550	XP_045665411.1	XP_003940298.1
OG0014551	XP_045638973.1	XP_003919822.1
OG0014552	XP_045653144.1	XP_003929287.1
OG0014553	XP_045651652.1	XP_003944406.1
OG0014554	XP_045638869.1	XP_003923403.1
OG0014555	XP_045649647.1	XP_039329013.1
OG0014556	XP_045626828.1	XP_039324182.1
OG0014557	XP_045659367.1	XP_003939708.1
OG0014559	XP_045650664.1	XP_003920639.1
OG0014560	XP_045669855.1	XP_010334436.2
OG0014561	XP_045666743.1	XP_003929750.1
OG0014562	XP_045655046.1	XP_010338353.2
OG0014563	XP_045671267.1	XP_003934063.2
OG0014564	XP_045651512.1	XP_039323886.1
OG0014566	XP_045670390.1	XP_003931750.1
OG0014567	XP_045646162.1	XP_003926075.1
OG0014568	XP_045630143.1	XP_003927618.1
OG0014569	XP_045629396.1	XP_003931496.1
OG0014570	XP_045649635.1	XP_039328564.1
OG0014571	XP_045638844.1	XP_003923425.1
OG0014572	XP_045660215.1	XP_039328478.1, XP_010343836.1
OG0014573	XP_045670479.1	XP_003931748.2
OG0014574	XP_045645060.1	XP_003940909.1
OG0014575	XP_045661236.1	XP_003933805.2
OG0014576	XP_045644849.1	XP_039335995.1
OG0014577	XP_045661290.1	XP_039323715.1
OG0014578	XP_045666819.1	XP_039316927.1
OG0014579	XP_045628851.1	XP_003928287.1
OG0014580	XP_045635548.1	XP_010333226.2
OG0014581	XP_045651334.1	XP_003940591.3, XP_039335994.1
OG0014582	XP_045628233.1	XP_003945186.2
OG0014583	XP_045647336.1	XP_039318491.1
OG0014584	XP_045634751.1	XP_010345467.2
OG0014585	XP_045661442.1	XP_039323215.1
OG0014586	XP_045627147.1	XP_003940633.2
OG0014587	XP_045646612.1	XP_039316131.1
OG0014588	XP_045633712.1	XP_003942897.1
OG0014589	XP_045671405.1	XP_003932823.2
OG0014590	XP_045666299.1	XP_003924503.1
OG0014591	XP_045661992.1	XP_039320482.1
OG0014592	XP_045633913.1	XP_003932199.1
OG0014593	XP_045648427.1	XP_003929833.1
OG0014594	XP_045651906.1	XP_003932549.1
OG0014595	XP_045652390.1	XP_003920879.1
OG0014596	XP_045642286.1	XP_003923273.1
OG0014597	XP_045655752.1	XP_039330034.1
OG0014598	XP_045631359.1	XP_003941651.3
OG0014599	XP_045660715.1	XP_003923160.1
OG0014600	XP_045664635.1	XP_003919972.1
OG0014601	XP_045668643.1	XP_003941713.3
OG0014602	XP_045648754.1	XP_003921113.1
OG0014603	XP_045631024.1	XP_003940465.1
OG0014604	XP_045640088.1	XP_039316155.1
OG0014605	XP_045642733.1	XP_003931117.1
OG0014606	XP_045648393.1	XP_003929851.1
OG0014607	XP_045653458.1	XP_003935129.1
OG0014608	XP_045664380.1	XP_003932663.1
OG0014609	XP_045667841.1	XP_003926646.1
OG0014610	XP_045655429.1	XP_003937036.1
OG0014611	XP_045627274.1	XP_010344497.1
OG0014612	XP_045653467.1	XP_039326828.1
OG0014613	XP_045648256.1	XP_003929577.2
OG0014614	XP_045658360.1	XP_003926437.1
OG0014615	XP_045636238.1	XP_010348727.1
OG0014616	XP_045643200.1	XP_010339512.1
OG0014617	XP_045637537.1	XP_003942789.1
OG0014618	XP_045637667.1	XP_003942847.2
OG0014619	XP_045628276.1	XP_003935342.2
OG0014620	XP_045633886.1	XP_039329429.1
OG0014621	XP_045646925.1	XP_003940692.2
OG0014622	XP_045652691.1	XP_039329252.1
OG0014623	XP_045655368.1	XP_003933919.1
OG0014624	XP_045656652.1	XP_039327471.1
OG0014625	XP_045666621.1	XP_003941054.1
OG0014626	XP_045633047.1	XP_003932305.1
OG0014627	XP_045630907.1	XP_039331834.1
OG0014628	XP_045661437.1	XP_003933830.1
OG0014629	XP_045643587.1	XP_003930689.3
OG0014630	XP_045669423.1	XP_003935286.1
OG0014631	XP_045665123.1	XP_003941585.1
OG0014632	XP_045671022.1	XP_003940025.1
OG0014633	XP_045670182.1	XP_003925407.1
OG0014634	XP_045653454.1	XP_003928151.1
OG0014635	XP_045654616.1	XP_003930581.1
OG0014636	XP_045658709.1	XP_003924363.1
OG0014637	XP_045666656.1	XP_039325046.1
OG0014638	XP_045654689.1	XP_003927982.1
OG0014639	XP_045627775.1	XP_003941337.1
OG0014640	XP_045628211.1	XP_003940405.1
OG0014641	XP_045651491.1	XP_003923174.1
OG0014642	XP_045645914.1	XP_003939378.1
OG0014643	XP_045661601.1	XP_010342547.2
OG0014644	XP_045637284.1	XP_003942228.1
OG0014645	XP_045658255.1	XP_003922469.1
OG0014646	XP_045640445.1	XP_003937945.1
OG0014647	XP_045645748.1	XP_003926507.1
OG0014649	XP_045656007.1	XP_039321514.1
OG0014650	XP_045666481.1	XP_003924450.1
OG0014651	XP_045656736.1	XP_010348149.2
OG0014652	XP_045656730.1	XP_010348152.2
OG0014653	XP_045656747.1	XP_003939233.2
OG0014654	XP_045637695.1	XP_010328957.1
OG0014655	XP_045637609.1	XP_003942857.1
OG0014656	XP_045644984.1	XP_010344357.1
OG0014657	XP_045670941.1	XP_039329940.1
OG0014659	XP_045634362.1	XP_010350760.2
OG0014660	XP_045639057.1	XP_003923392.1
OG0014661	XP_045638963.1	XP_010332518.1
OG0014662	XP_045640232.1	XP_003937943.1
OG0014663	XP_045638798.1	XP_003923880.1
OG0014664	XP_045638800.1	XP_039327279.1
OG0014665	XP_045638818.1	XP_003923426.1
OG0014668	XP_045628223.1	XP_003940409.1
OG0014669	XP_045628678.1	XP_039321678.1
OG0014670	XP_045646311.1	XP_039319744.1, XP_039319743.1
OG0014671	XP_045671128.1	XP_003924932.1
OG0014672	XP_045670682.1	XP_003932534.2
OG0014673	XP_045628405.1	XP_003938239.1
OG0014674	XP_045631139.1	XP_010330428.1
OG0014675	XP_045661974.1	XP_003944559.1
OG0014676	XP_045646260.1	XP_039319554.1
OG0014677	XP_045646254.1	XP_039319701.1
OG0014678	XP_045646235.1	XP_003926147.3
OG0014679	XP_045646186.1	XP_010335172.2
OG0014680	XP_045646184.1	XP_010335048.2
OG0014681	XP_045646122.1	XP_003926095.1
OG0014682	XP_045646085.1	XP_003926168.3
OG0014683	XP_045646082.1	XP_003926111.2
OG0014684	XP_045670675.1	XP_003932508.1
OG0014685	XP_045670727.1	XP_003932510.2
OG0014686	XP_045670691.1	XP_039323361.1
OG0014687	XP_045670661.1	XP_039323882.1
OG0014688	XP_045670701.1	XP_039323757.1
OG0014689	XP_045666051.1	XP_039323367.1
OG0014690	XP_045666044.1	XP_003926909.1
OG0014691	XP_045666077.1	XP_003926907.1
OG0014692	XP_045661249.1	XP_003926953.2
OG0014693	XP_045661265.1	XP_039323887.1
OG0014694	XP_045661301.1	XP_039323858.1
OG0014695	XP_045661338.1	XP_003933794.1
OG0014697	XP_045661366.1	XP_003933809.1
OG0014698	XP_045654370.1	XP_003938687.2
OG0014699	XP_045654485.1	XP_003938686.1
OG0014700	XP_045654374.1	XP_039324758.1, XP_039323545.1
OG0014701	XP_045654513.1	XP_003938667.1
OG0014702	XP_045654527.1	XP_010341254.2
OG0014703	XP_045661559.1	XP_003932437.1
OG0014704	XP_045661578.1	XP_003932453.1
OG0014705	XP_045659307.1	XP_003926386.1
OG0014706	XP_045636805.1	XP_010349011.2
OG0014707	XP_045636994.1	XP_039330936.1
OG0014708	XP_045637013.1	XP_039317440.1
OG0014709	XP_045628309.1	XP_003935678.1
OG0014710	XP_045628563.1	XP_039317373.1
OG0014711	XP_045628333.1	XP_003935718.1
OG0014712	XP_045628543.1	XP_039330876.1
OG0014713	XP_045628514.1	XP_039331009.1
OG0014714	XP_045629240.1	XP_039322317.1
OG0014715	XP_045629168.1	XP_039322876.1
OG0014716	XP_045629863.1	XP_010330645.1
OG0014717	XP_045645222.1	XP_010330989.2
OG0014718	XP_045645236.1	XP_039321706.1
OG0014719	XP_045645404.1	XP_010330985.2
OG0014720	XP_045645284.1	XP_010330267.1
OG0014721	XP_045645283.1	XP_039322947.1
OG0014722	XP_045645362.1	XP_010330272.1
OG0014723	XP_045645311.1	XP_039321567.1
OG0014724	XP_045645333.1	XP_003944128.1
OG0014725	XP_045631164.1	XP_039322323.1
OG0014726	XP_045645183.1	XP_039316900.1
OG0014727	XP_045631100.1	XP_010349419.1
OG0014728	XP_045628044.1	XP_039322345.1
OG0014729	XP_045628082.1	XP_003940414.2, XP_039321693.1
OG0014730	XP_045628062.1	XP_039322791.1
OG0014731	XP_045628202.1	XP_039322234.1
OG0014732	XP_045628030.1	XP_003940381.1
OG0014733	XP_045628127.1	XP_039322846.1
