Orthogroup	Ursus_americanus	Ictidomys_tridecemlineatus
OG0014052	XP_045658975.1	XP_013217545.1
OG0014053	XP_045658984.1	XP_005333662.1
OG0014054	XP_045658985.1	XP_040128986.1
OG0014055	XP_045659039.1	XP_040128462.1
OG0014056	XP_045659091.1	XP_040127640.1
OG0014057	XP_045659125.1	XP_040128724.1
OG0014058	XP_045658791.1	XP_040129087.1
OG0014059	XP_045659157.1	XP_040128294.1
OG0014060	XP_045659171.1	XP_040128048.1
OG0014061	XP_045659180.1	XP_040128431.1
OG0014062	XP_045659201.1	XP_040128402.1
OG0014063	XP_045659202.1	XP_021579023.1, XP_013212031.1
OG0014064	XP_045659223.1	XP_005320782.2
OG0014065	XP_045659237.1	XP_005320784.1
OG0014067	XP_045659264.1	XP_040128563.1
OG0014068	XP_045671699.1	XP_005320800.1
OG0014069	XP_045665297.1	XP_005320806.4
OG0014070	XP_045628585.1	XP_040129768.1, XP_013211970.1
OG0014071	XP_045665492.1	XP_040128387.1
OG0014072	XP_045665474.1	XP_005320823.1
OG0014073	XP_045665486.1	XP_005320820.1
OG0014074	XP_045665464.1	XP_005320827.1
OG0014075	XP_045665436.1	XP_013212042.3
OG0014076	XP_045665503.1	XP_021579066.2
OG0014077	XP_045665432.1	XP_040128144.1
OG0014078	XP_045665327.1	XP_021579085.1
OG0014079	XP_045666152.1	XP_040149889.1
OG0014080	XP_045661598.1	XP_013218658.1
OG0014081	XP_045661861.1	XP_005316378.1
OG0014082	XP_045645119.1	XP_040149995.1
OG0014083	XP_045645052.1	XP_013216989.1
OG0014084	XP_045645046.1	XP_005322961.1
OG0014085	XP_045645010.1	XP_005323049.1
OG0014086	XP_045645006.1	XP_005323036.1
OG0014087	XP_045644990.1	XP_005323032.1
OG0014088	XP_045644981.1	XP_005323027.1
OG0014089	XP_045644983.1	XP_021580607.1
OG0014090	XP_045644974.1	XP_005323019.1
OG0014091	XP_045644958.1	XP_005323004.3
OG0014092	XP_045644957.1	XP_021580606.2
OG0014093	XP_045644955.1	XP_005323002.1
OG0014094	XP_045656649.1	XP_040149946.1
OG0014095	XP_045644935.1	XP_021580565.1
OG0014096	XP_045666096.1	XP_040149954.1
OG0014097	XP_045666093.1	XP_013212991.2
OG0014098	XP_045666146.1	XP_040149890.1
OG0014099	XP_045666121.1	XP_013218591.1
OG0014100	XP_045662047.1	XP_040149861.1
OG0014101	XP_045661600.1	XP_005341415.1
OG0014102	XP_045662030.1	XP_021589412.1
OG0014103	XP_045662031.1	XP_040149854.1
OG0014104	XP_045662018.1	NP_001269191.1
OG0014105	XP_045661999.1	XP_005328680.3
OG0014106	XP_045661995.1	XP_005328682.1
OG0014107	XP_045661983.1	XP_005328689.1
OG0014108	XP_045661955.1	XP_005328696.1
OG0014109	XP_045661951.1	XP_005328697.1
OG0014110	XP_045661949.1	XP_005328699.1
OG0014111	XP_045661946.1	XP_005328700.2
OG0014112	XP_045661595.1	XP_005328737.1
OG0014113	XP_045661938.1	XP_021584329.1
OG0014114	XP_045661900.1	XP_021584345.1
OG0014115	XP_045661897.1	XP_005328717.1
OG0014116	XP_045661862.1	XP_005316380.1
OG0014117	XP_045628422.1	XP_005316475.1
OG0014118	XP_045626937.1	XP_005316478.1
OG0014119	XP_045651262.1	XP_005316828.1
OG0014120	XP_045651200.1	XP_005316834.1
OG0014121	XP_045671615.1	XP_040131317.1
OG0014122	XP_045671738.1	XP_040130259.1
OG0014123	XP_045672072.1	XP_013214830.1
OG0014124	XP_045672233.1	XP_040132226.1
OG0014125	XP_045626490.1	XP_005316457.1
OG0014126	XP_045626772.1	XP_005316470.1
OG0014127	XP_045627072.1	XP_005316492.1
OG0014128	XP_045627302.1	XP_005316504.1
OG0014129	XP_045627437.1	XP_013214522.1
OG0014130	XP_045627577.1	XP_013214919.1
OG0014131	XP_045627763.1	XP_021582011.2
OG0014132	XP_045628046.1	XP_040130143.1
OG0014133	XP_045628121.1	XP_005316551.1
OG0014134	XP_045628185.1	XP_013214662.1
OG0014135	XP_045628306.1	XP_005316568.1
OG0014136	XP_045668230.1	XP_040131161.1
OG0014137	XP_045668227.1	XP_005316578.1
OG0014138	XP_045668224.1	XP_005316583.2
OG0014139	XP_045668126.1	XP_005316612.1
OG0014140	XP_045667984.1	XP_005316620.3
OG0014141	XP_045668115.1	XP_005316624.1
OG0014142	XP_045668127.1	XP_040132197.1
OG0014143	XP_045668120.1	XP_040130868.1
OG0014144	XP_045668111.1	XP_021582506.1
OG0014145	XP_045668015.1	XP_005316654.1
OG0014146	XP_045646936.1	XP_005316657.1
OG0014147	XP_045645423.1	XP_013215400.1
OG0014148	XP_045641488.1	XP_040129900.1
OG0014149	XP_045666590.1	XP_013215180.1
OG0014150	XP_045666658.1	XP_040130383.1
OG0014151	XP_045666640.1	XP_021583401.1
OG0014152	XP_045666671.1	XP_040131099.1
OG0014154	XP_045666694.1	XP_021583502.1
OG0014155	XP_045666659.1	XP_005316789.1
OG0014156	XP_045666619.1	XP_005316791.1
OG0014157	XP_045666684.1	XP_013214217.2
OG0014158	XP_045666636.1	XP_005316800.1
OG0014159	XP_045651225.1	XP_013214942.1
OG0014160	XP_045651203.1	XP_005316831.1
OG0014161	XP_045651252.1	XP_021584164.1
OG0014162	XP_045651116.1	XP_005316870.1
OG0014163	XP_045651104.1	XP_005316878.1
OG0014164	XP_045651094.1	XP_005316883.1
OG0014165	XP_045628335.1	XP_005337204.1
OG0014166	XP_045628080.1	XP_040130171.1
OG0014167	XP_045668033.1	XP_005316588.1
OG0014168	XP_045668048.1	XP_013214434.1
OG0014169	XP_045666761.1	XP_005316726.1
OG0014170	XP_045641660.1	XP_005323584.1
OG0014171	XP_045641662.1	XP_013213230.2
OG0014172	XP_045632300.1	XP_005323630.1
OG0014173	XP_045632915.1	XP_005340236.1
OG0014174	XP_045632923.1	XP_040143098.1
OG0014175	XP_045641361.1	XP_013217797.1
OG0014176	XP_045641378.1	XP_013213645.2
OG0014177	XP_045641396.1	XP_005324362.1
OG0014178	XP_045641670.1	XP_040142893.1
OG0014179	XP_045641438.1	XP_005323628.1
OG0014180	XP_045641451.1	XP_005323620.1
OG0014181	XP_045669476.1	XP_040143148.1
OG0014182	XP_045669441.1	XP_005323547.1
OG0014183	XP_045669459.1	XP_021580976.1
OG0014184	XP_045669500.1	XP_040142968.1
OG0014185	XP_045669493.1	XP_005323530.1
OG0014186	XP_045669492.1	XP_005323527.1
OG0014187	XP_045630156.1	XP_040143010.1
OG0014188	XP_045630101.1	XP_013213285.1
OG0014189	XP_045630133.1	XP_005323502.1
OG0014190	XP_045630160.1	XP_040143038.1
OG0014191	XP_045630113.1	XP_005323632.1
OG0014192	XP_045632314.1	XP_005340253.1
OG0014193	XP_045632869.1	XP_040143070.1
OG0014194	XP_045632859.1	XP_005340235.2
OG0014195	XP_045632857.1	XP_040143099.1
OG0014196	XP_045655043.1	XP_040149297.1, XP_040149298.1
OG0014197	XP_045655040.1	XP_040148848.1
OG0014198	XP_045655084.1	XP_040148870.1
OG0014199	XP_045655093.1	XP_021585336.1, XP_040148923.1
OG0014200	XP_045655099.1	XP_005330159.1
OG0014201	XP_045654618.1	XP_005330151.1
OG0014202	XP_045655155.1	XP_005340845.1
OG0014203	XP_045655168.1	XP_005340770.1
OG0014204	XP_045648661.1	XP_040148958.1
OG0014205	XP_045649655.1	XP_040149112.1
OG0014206	XP_045648398.1	XP_005325809.1
OG0014207	XP_045648375.1	XP_005325812.1
OG0014208	XP_045649155.1	XP_021576844.1
OG0014209	XP_045647158.1	XP_021576875.1
OG0014210	XP_045646783.1	XP_013220220.1
OG0014211	XP_045646762.1	XP_005339366.1, XP_040148148.1
OG0014212	XP_045646297.1	XP_021575363.1
OG0014213	XP_045646007.1	XP_040148196.1
OG0014214	XP_045645899.1	XP_021590212.1
OG0014215	XP_045645597.1	XP_005333288.1
OG0014216	XP_045668621.1	XP_005327710.1
OG0014217	XP_045641357.1	XP_005336819.1
OG0014218	XP_045641349.1	XP_021589890.1
OG0014219	XP_045641338.1	XP_021588769.1
OG0014220	XP_045641301.1	XP_013218217.1
OG0014221	XP_045641259.1	XP_040126384.1
OG0014222	XP_045641222.1	XP_005335632.1
OG0014223	XP_045641214.1	XP_005335635.1
OG0014224	XP_045641196.1	XP_040126519.1
OG0014225	XP_045641557.1	XP_040126518.1
OG0014226	XP_045641189.1	XP_005341038.1
OG0014227	XP_045641156.1	XP_040126513.1
OG0014228	XP_045641145.1	XP_021583661.1
OG0014229	XP_045641134.1	XP_040126306.1
OG0014230	XP_045641115.1	XP_040126288.1
OG0014231	XP_045641579.1	XP_005327664.1
OG0014232	XP_045641083.1	XP_005327675.1
OG0014233	XP_045641045.1	XP_005327689.1
OG0014234	XP_045668683.1	XP_013215161.1
OG0014235	XP_045668488.1	XP_021591306.1
OG0014236	XP_045668567.1	XP_005338938.2
OG0014237	XP_045668716.1	XP_040126193.1
OG0014238	XP_045668629.1	XP_013220644.1
OG0014239	XP_045668552.1	XP_040126175.1
OG0014240	XP_045668449.1	XP_040126523.1
OG0014241	XP_045668447.1	XP_040126508.1
OG0014242	XP_045668709.1	XP_040126507.1
OG0014243	XP_045667155.1	XP_040126497.1
OG0014244	XP_045667161.1	XP_005331042.1
OG0014245	XP_045651880.1	XP_005335244.1
OG0014246	XP_045663961.1	XP_005340785.1
OG0014247	XP_045664010.1	XP_021576185.1
OG0014248	XP_045663992.1	XP_013220856.1
OG0014250	XP_045644671.1	XP_005330348.1
OG0014251	XP_045632597.1	XP_005331125.1
OG0014252	XP_045632578.1	XP_005331117.1
OG0014253	XP_045632571.1	XP_005331114.1
OG0014254	XP_045632613.1	XP_040126121.1
OG0014255	XP_045632547.1	XP_005331093.1
OG0014256	XP_045632634.1	XP_005331128.1
OG0014257	XP_045632593.1	XP_005331079.1
OG0014258	XP_045667169.1	XP_005331028.1
OG0014259	XP_045667209.1	XP_005338478.1
OG0014260	XP_045668612.1	XP_040126159.1
OG0014261	XP_045667457.1	XP_005338349.1
OG0014262	XP_045644684.1	XP_005332580.1
OG0014263	XP_045644574.1	XP_040126000.1
OG0014264	XP_045644576.1	XP_040126004.1
OG0014265	XP_045644584.1	XP_005332543.1
OG0014266	XP_045644588.1	XP_005332539.1
OG0014267	XP_045644595.1	XP_040126017.1
OG0014268	XP_045644602.1	XP_005332533.1
OG0014269	XP_045644612.1	XP_013217044.2
OG0014270	XP_045644700.1	XP_040124210.1
OG0014271	XP_045651886.1	XP_040129088.1
OG0014272	XP_045656435.1	XP_005337087.1
OG0014273	XP_045667632.1	XP_005327547.1
OG0014274	XP_045667475.1	XP_005327546.1
OG0014275	XP_045667550.1	XP_005327542.1
OG0014276	XP_045667516.1	XP_013215095.2
OG0014277	XP_045667561.1	XP_005327531.1
OG0014278	XP_045667597.1	XP_040139599.1
OG0014279	XP_045667635.1	XP_005327529.1
OG0014280	XP_045667642.1	XP_021584664.1
OG0014281	XP_045656465.1	XP_005342992.2
OG0014282	XP_045656464.1	XP_040138033.1
OG0014283	XP_045656459.1	XP_005337146.1
OG0014284	XP_045656462.1	XP_005337081.1
OG0014285	XP_045656436.1	XP_040138011.1
OG0014287	XP_045656612.1	XP_005341976.1
OG0014288	XP_045662102.1	XP_040150438.1
OG0014289	XP_045662110.1	XP_005324687.1
OG0014290	XP_045662118.1	XP_005324691.1
OG0014291	XP_045662157.1	XP_005324712.1
OG0014292	XP_045662655.1	XP_005324456.1
OG0014293	XP_045637406.1	XP_040150260.1
OG0014294	XP_045636779.1	XP_040150300.1
OG0014295	XP_045636761.1	XP_005315799.1
OG0014296	XP_045636725.1	XP_013211258.2
OG0014297	XP_045636687.1	XP_005315788.2
OG0014298	XP_045636570.1	XP_040150331.1
OG0014299	XP_045636665.1	XP_005315786.1
OG0014300	XP_045636433.1	XP_013221942.1
OG0014301	XP_045636419.1	XP_013220150.1
OG0014303	XP_045636216.1	XP_021582708.1
OG0014304	XP_045636200.1	XP_005324619.1
OG0014305	XP_045636186.1	XP_005324621.1
OG0014306	XP_045636047.1	XP_040124055.1
OG0014307	XP_045636013.1	XP_040150379.1
OG0014308	XP_045635962.1	XP_005324635.1
OG0014309	XP_045635951.1	XP_005324636.1
OG0014310	XP_045635891.1	XP_005324642.1
OG0014311	XP_045656290.1	XP_005324663.3
OG0014312	XP_045656283.1	XP_013213747.1
OG0014313	XP_045656267.1	XP_040150435.1
OG0014314	XP_045662127.1	XP_005324700.1
OG0014315	XP_045662160.1	XP_005324711.1
OG0014316	XP_045662191.1	XP_021581634.1
OG0014317	XP_045662203.1	XP_005324725.1
OG0014318	XP_045662211.1	XP_005324732.1
OG0014319	XP_045662225.1	XP_005324742.1
OG0014320	XP_045662233.1	XP_005324452.1
OG0014321	XP_045662104.1	XP_040150573.1
OG0014322	XP_045662640.1	XP_005331897.1
OG0014323	XP_045662283.1	XP_040150528.1
OG0014324	XP_045662290.1	XP_005324431.1
OG0014325	XP_045662316.1	XP_040150551.1
OG0014326	XP_045662334.1	XP_005324407.1
OG0014327	XP_045662335.1	XP_005324406.1
OG0014328	XP_045662355.1	XP_040150593.1
OG0014329	XP_045662371.1	XP_005340921.1
OG0014330	XP_045662477.1	XP_013220054.1
OG0014331	XP_045662486.1	XP_021591362.1
OG0014332	XP_045662480.1	XP_021591358.1
OG0014333	XP_045662489.1	XP_005338982.1
OG0014334	XP_045662549.1	XP_005335173.1
OG0014336	XP_045662569.1	XP_040124060.1
OG0014337	XP_045662577.1	XP_040150752.1
OG0014338	XP_045662608.1	XP_040150806.1
OG0014339	XP_045662098.1	XP_005331909.1
OG0014340	XP_045662626.1	XP_005331907.2
OG0014341	XP_045633465.1	XP_040123730.1
OG0014343	XP_045633576.1	XP_005330527.1
OG0014344	XP_045633556.1	XP_005330539.1
OG0014345	XP_045633564.1	XP_040123780.1
OG0014346	XP_045633555.1	XP_005330615.2
OG0014347	XP_045633606.1	XP_005330553.1
OG0014348	XP_045633534.1	XP_040123812.1
OG0014349	XP_045633488.1	XP_013216332.2
OG0014350	XP_045631216.1	XP_005330594.1
OG0014351	XP_045631267.1	XP_021585671.1
OG0014352	XP_045631222.1	XP_040123837.1
OG0014353	XP_045631274.1	XP_005330603.1
OG0014354	XP_045667126.1	XP_021588158.1
OG0014355	XP_045667149.1	XP_040125297.1
OG0014356	XP_045633524.1	XP_040123740.1
OG0014357	XP_045665609.1	XP_005335405.1
OG0014358	XP_045640474.1	XP_040143238.1
OG0014359	XP_045640239.1	XP_021591667.2
OG0014360	XP_045643495.1	XP_005329568.1
OG0014361	XP_045643497.1	XP_040133796.1
OG0014362	XP_045643443.1	XP_040133035.1
OG0014363	XP_045665518.1	XP_021588984.1
OG0014364	XP_045665678.1, XP_045665677.1	XP_005335403.1
OG0014365	XP_045665545.1	XP_021588662.1
OG0014366	XP_045665594.1	XP_040134377.1
OG0014367	XP_045665618.1	XP_013212266.1
OG0014368	XP_045665643.1	XP_005319920.1
OG0014369	XP_045665661.1	XP_013220969.2
OG0014370	XP_045665532.1	XP_005341003.4
OG0014371	XP_045640339.1	XP_040143237.1
OG0014372	XP_045640230.1	XP_005341903.1
OG0014373	XP_045639943.1	XP_005341881.1
OG0014374	XP_045640261.1	XP_005339434.1
OG0014375	XP_045640240.1	XP_005339440.3
OG0014376	XP_045640286.1	XP_005339477.1
OG0014377	XP_045643519.1	XP_005330361.1
OG0014378	XP_045665660.1	XP_005335913.1
OG0014379	XP_045669614.1	XP_005335619.2
OG0014380	XP_045646821.1	XP_005335268.1
OG0014381	XP_045634944.1	XP_005340226.1
OG0014382	XP_045661745.1, XP_045661746.1	XP_005316304.1
OG0014383	XP_045646377.1	XP_005325233.1
OG0014385	XP_045646460.1	XP_005338568.1
OG0014386	XP_045646652.1	XP_005340692.1
OG0014387	XP_045669559.1	XP_040142852.1
OG0014388	XP_045669618.1	XP_040142854.1
OG0014389	XP_045669593.1	XP_040142855.1
OG0014390	XP_045669578.1	XP_040142858.1
OG0014391	XP_045669615.1	XP_040142864.1
OG0014392	XP_045656641.1	XP_005316028.1
OG0014393	XP_045656636.1	XP_005316033.1
OG0014394	XP_045661023.1	XP_040146165.1
OG0014395	XP_045661034.1	XP_005316053.1
OG0014396	XP_045633967.1	XP_005316061.1
OG0014397	XP_045633942.1	XP_040147986.1
OG0014398	XP_045633984.1	XP_021576407.1
OG0014399	XP_045660006.1	XP_021576405.2
OG0014400	XP_045657229.1	XP_021588585.1
OG0014401	XP_045657239.1	XP_021588574.1
OG0014402	XP_045660942.1	XP_005334871.1
OG0014403	XP_045660972.1	XP_005334862.1
OG0014405	XP_045643071.1	XP_005334850.1
OG0014406	XP_045646419.1	XP_021581232.2
OG0014407	XP_045631673.1	XP_005324017.1
OG0014408	XP_045653462.1	XP_040130894.1
OG0014409	XP_045646397.1	XP_005324064.1
OG0014410	XP_045659576.1	XP_005324057.1, XP_040132625.1
OG0014411	XP_045646826.1	XP_005324084.1
OG0014412	XP_045646830.1	XP_005324087.1
OG0014413	XP_045646347.1	XP_005338697.1
OG0014414	XP_045646350.1	XP_040136322.1
OG0014415	XP_045660894.1	XP_013219893.2
OG0014416	XP_045660904.1	XP_005338740.1
OG0014417	XP_045660908.1	XP_005338742.1
OG0014418	XP_045655321.1	XP_040136891.1
OG0014419	XP_045655312.1	XP_040136964.1
OG0014420	XP_045652644.1	XP_013218278.1
OG0014421	XP_045651908.1	XP_005335261.1
OG0014422	XP_045660378.1	XP_005335252.1
OG0014424	XP_045652649.1	XP_040137804.1
OG0014425	XP_045655393.1	XP_005337538.2
OG0014426	XP_045655284.1	XP_005337549.1
OG0014427	XP_045657261.1	XP_021590342.1
OG0014428	XP_045657256.1	XP_005337555.1
OG0014429	XP_045661119.1	XP_005328890.3
OG0014430	XP_045661054.1	XP_005323470.1
OG0014431	XP_045661106.1	XP_021586371.1
OG0014432	XP_045635347.1	XP_005323451.1
OG0014433	XP_045661021.1	XP_040139771.1
OG0014434	XP_045661000.1	XP_040140145.1
OG0014435	XP_045632492.1	XP_005323394.1
OG0014436	XP_045659786.1	XP_005323390.2
OG0014437	XP_045635343.1	XP_005319572.1
OG0014438	XP_045655206.1	XP_013211504.1
OG0014439	XP_045646645.1	XP_040140771.1
OG0014440	XP_045643409.1	XP_005319426.1
OG0014441	XP_045643402.1, XP_045671365.1	XP_005319420.1
OG0014442	XP_045670804.1	XP_005319415.1
OG0014443	XP_045670771.1	XP_021578061.1
OG0014444	XP_045659995.1	XP_005319390.1
OG0014445	XP_045649776.1	XP_040139647.1
OG0014447	XP_045646368.1	XP_005325227.1
OG0014448	XP_045660961.1	XP_013214013.1
OG0014449	XP_045645151.1	XP_005325195.1
OG0014450	XP_045658371.1	XP_005340654.2
OG0014451	XP_045644431.1	XP_013220789.1
OG0014452	XP_045646653.1	XP_005340691.1
OG0014453	XP_045646661.1	XP_005340698.1
OG0014454	XP_045659565.1	XP_040139562.1
OG0014456	XP_045628663.1	XP_005335504.1
OG0014457	XP_045651924.1	XP_040141515.1
OG0014458	XP_045665596.1	XP_005335916.1
OG0014459	XP_045662117.1	XP_005324688.1
OG0014460	XP_045652207.1	XP_040128838.1
OG0014461	XP_045664297.1	XP_005326191.1
OG0014462	XP_045629699.1	XP_005321615.1
OG0014463	XP_045642510.1	XP_040140342.1
OG0014464	XP_045656696.1	XP_005325164.1
OG0014465	XP_045647138.1, XP_045647140.1	XP_005321217.1
OG0014466	XP_045647107.1	XP_005321220.1
OG0014468	XP_045653543.1	XP_005339577.1
OG0014469	XP_045638940.1	XP_005342397.1, XP_013221663.1
OG0014470	XP_045659889.1, XP_045659888.1	XP_005341273.2
OG0014471	XP_045630198.1	XP_005328880.1
OG0014472	XP_045646799.1	XP_040141505.1, XP_040141507.1, XP_040141504.1, XP_021590361.2, XP_040141503.1, XP_040141506.1
OG0014473	XP_045659884.1	XP_005338887.2
OG0014474	XP_045672085.1	XP_013219993.1, XP_013219991.1, XP_005338904.1
OG0014475	XP_045668962.1	XP_005320245.1
OG0014477	XP_045645734.1	XP_005342775.1
OG0014478	XP_045669297.1	XP_040133122.1, XP_005340891.1
OG0014479	XP_045656082.1	XP_040146653.1
OG0014480	XP_045633384.1	XP_040149443.1
OG0014481	XP_045644818.1	XP_021583043.1
OG0014483	XP_045628693.1	XP_005335461.1, XP_005342723.1
OG0014484	XP_045633017.1	XP_040138541.1
OG0014486	XP_045669913.1	XP_005332602.1
OG0014487	XP_045670221.1	XP_005328202.1
OG0014508	XP_045664835.1	XP_040126588.1
OG0014509	XP_045660067.1	XP_005315969.1
OG0014510	XP_045667648.1	XP_005327528.1
OG0014511	XP_045668745.1	XP_005317053.1
OG0014512	XP_045670354.1	XP_005336044.1
OG0014513	XP_045646363.1	XP_005325230.1
OG0014514	XP_045630159.1	XP_005323637.1
OG0014515	XP_045646426.1	XP_005324013.1
OG0014516	XP_045652124.1	XP_040135790.1
OG0014517	XP_045657318.1	XP_005330743.1
OG0014518	XP_045661597.1	XP_021584326.1
OG0014519	XP_045644930.1	XP_013213453.2
OG0014520	XP_045654591.1	XP_005327622.1
OG0014521	XP_045663505.1	XP_021583170.1
OG0014522	XP_045652565.1	XP_005326810.1
OG0014523	XP_045648876.1	XP_005319226.1
OG0014524	XP_045628564.1	XP_005324125.1
OG0014525	XP_045645905.1	XP_005328813.2
OG0014526	XP_045646666.1	XP_005340703.1
OG0014527	XP_045649191.1	XP_005331878.1
OG0014528	XP_045642339.1	XP_005330897.1
OG0014529	XP_045637411.1	XP_005328989.1
OG0014530	XP_045651699.1	XP_005339069.1
OG0014531	XP_045666588.1	XP_040130614.1
OG0014532	XP_045653490.1	XP_005319893.1
OG0014533	XP_045648102.1	XP_040128887.1
OG0014534	XP_045638011.1	XP_005317603.1
OG0014535	XP_045654594.1	XP_005336589.1
OG0014536	XP_045663937.1	XP_040130412.1
OG0014537	XP_045670569.1	XP_005332758.1
OG0014538	XP_045642227.1	XP_040134233.1, XP_005328572.1
OG0014539	XP_045652711.1	XP_005317132.1
OG0014540	XP_045667545.1	XP_005329201.1
OG0014541	XP_045632756.1	XP_005343000.2
OG0014542	XP_045668409.1	XP_005333841.1
OG0014543	XP_045627848.1	XP_005318164.2
OG0014544	XP_045645873.1	XP_005337313.1
OG0014545	XP_045657316.1	XP_021587915.2
OG0014546	XP_045644741.1	XP_005339997.1
OG0014547	XP_045637686.1	XP_005321874.1
OG0014548	XP_045655216.1	XP_005318964.1
OG0014549	XP_045659321.1	XP_005334486.1
OG0014550	XP_045665411.1	XP_005338280.1
OG0014551	XP_045638973.1	XP_005341176.1
OG0014552	XP_045653144.1	XP_005332930.1
OG0014553	XP_045651652.1	XP_013220085.3
OG0014554	XP_045638869.1	XP_013221632.1
OG0014555	XP_045649647.1	XP_021586049.1
OG0014556	XP_045626828.1	XP_021577714.2
OG0014557	XP_045659367.1	XP_005339353.1
OG0014558	XP_045662391.1	NP_001269193.1
OG0014559	XP_045650664.1	XP_005335810.1
OG0014560	XP_045669855.1	XP_005319869.1
OG0014561	XP_045666743.1	XP_005316775.3
OG0014562	XP_045655046.1	XP_005330168.1
OG0014563	XP_045671267.1	XP_021581354.1
OG0014564	XP_045651512.1	XP_005318901.1
OG0014567	XP_045646162.1	XP_005323075.1
OG0014568	XP_045630143.1	XP_005323507.1
OG0014569	XP_045629396.1	XP_005327907.1
OG0014570	XP_045649635.1	XP_021582967.2
OG0014571	XP_045638844.1	XP_005323160.1
OG0014572	XP_045660215.1	XP_005318108.1
OG0014573	XP_045670479.1	XP_013217098.2
OG0014574	XP_045645060.1	XP_005332377.1
OG0014575	XP_045661236.1	XP_005321448.1
OG0014576	XP_045644849.1	XP_005315953.1
OG0014577	XP_045661290.1	XP_005342700.1
OG0014578	XP_045666819.1	XP_005334406.1
OG0014579	XP_045628851.1	XP_005317052.1
OG0014580	XP_045635548.1	XP_005341072.2
OG0014581	XP_045651334.1	XP_005320136.1
OG0014582	XP_045628233.1	XP_005336645.2
OG0014583	XP_045647336.1	XP_005339907.2
OG0014584	XP_045634751.1	XP_005326972.2
OG0014585	XP_045661442.1	XP_021579624.2
OG0014586	XP_045627147.1	XP_005321073.1
OG0014587	XP_045646612.1	NP_001277423.1
OG0014588	XP_045633712.1	XP_005321839.1
OG0014589	XP_045671405.1	XP_040132353.1
OG0014590	XP_045666299.1	XP_040130757.1
OG0014591	XP_045661992.1	XP_005328686.1
OG0014592	XP_045633913.1	XP_005343083.2
OG0014593	XP_045648427.1	XP_013217030.2
OG0014594	XP_045651906.1	XP_040129034.1
OG0014595	XP_045652390.1	XP_005328995.1
OG0014596	XP_045642286.1	XP_005318801.1
OG0014597	XP_045655752.1	XP_005317954.1
