Orthogroup	Ursus_americanus	Loxodonta_africana
OG0014717	XP_045645222.1	XP_003406677.1
OG0014718	XP_045645236.1	XP_023399882.1
OG0014719	XP_045645404.1	XP_023399879.1
OG0014720	XP_045645284.1	XP_023399866.1
OG0014721	XP_045645283.1	XP_023399259.1
OG0014722	XP_045645362.1	XP_003406900.1
OG0014723	XP_045645311.1	XP_023399323.1
OG0014724	XP_045645333.1	XP_023399865.1
OG0014725	XP_045631164.1	XP_023399853.1
OG0014727	XP_045631100.1	XP_023399081.1
OG0014728	XP_045628044.1	XP_023398990.1
OG0014730	XP_045628062.1	XP_023399004.1
OG0014731	XP_045628202.1	XP_023399831.1
OG0014732	XP_045628030.1	XP_003406867.1
OG0014733	XP_045628127.1	XP_023399836.1
OG0014734	XP_045628111.1	XP_023399042.1
OG0014735	XP_045628179.1	XP_010584779.1
OG0014736	XP_045628231.1	XP_010584775.1
OG0014737	XP_045628164.1	XP_023399817.1
OG0014738	XP_045628216.1	XP_010585231.2
OG0014739	XP_045632243.1	XP_023398954.1
OG0014740	XP_045632288.1	XP_010585229.1
OG0014741	XP_045632291.1	XP_003406748.1
OG0014742	XP_045632264.1	XP_010585226.1
OG0014743	XP_045632282.1	XP_023399937.1
OG0014744	XP_045632270.1	XP_003406713.1
OG0014745	XP_045632249.1	XP_023398945.1
OG0014746	XP_045632285.1	XP_023399806.1
OG0014747	XP_045666014.1	XP_010584753.1
OG0014748	XP_045668282.1	XP_023399799.1
OG0014749	XP_045634472.1	XP_023398852.1
OG0014751	XP_045636895.1	XP_010598659.1
OG0014752	XP_045641055.1	XP_003420830.1
OG0014753	XP_045641351.1	XP_003420825.1
OG0014754	XP_045641362.1	XP_003420823.2
OG0014755	XP_045641435.1	XP_010598632.1
OG0014756	XP_045641692.1	XP_023395663.1
OG0014757	XP_045641667.1	XP_003420876.1
OG0014759	XP_045661180.1	XP_023397280.1
OG0014760	XP_045655944.1	XP_023397289.1
OG0014761	XP_045655928.1	XP_023397297.1
OG0014762	XP_045655926.1	XP_010599925.1
OG0014763	XP_045655899.1	XP_003420799.1
OG0014764	XP_045655878.1	XP_003420805.1
OG0014765	XP_045652619.1	XP_023395595.1
OG0014766	XP_045652153.1	XP_010594396.1
OG0014767	XP_045652134.1	XP_010594401.1
OG0014768	XP_045652114.1	XP_010594403.1
OG0014769	XP_045651026.1	XP_003404876.2
OG0014770	XP_045651018.1	XP_003408085.1
OG0014771	XP_045644442.1	XP_003410598.1
OG0014772	XP_045668852.1	XP_003410649.1
OG0014773	XP_045651027.1	XP_010589837.1
OG0014774	XP_045638243.1	XP_023407753.1
OG0014775	XP_045642323.1	XP_023395552.1
OG0014776	XP_045644378.1	XP_010588973.1
OG0014777	XP_045643781.1	XP_003410614.1
OG0014778	XP_045643860.1	XP_010589007.1
OG0014780	XP_045644218.1	XP_023404675.1
OG0014782	XP_045668869.1	XP_023404691.1
OG0014783	XP_045668883.1	XP_003410785.1
OG0014784	XP_045668859.1	XP_023404512.1
OG0014785	XP_045668881.1	XP_010588909.1
OG0014786	XP_045668911.1	XP_003410735.1
OG0014787	XP_045650499.1	XP_010592176.1
OG0014788	XP_045650508.1	XP_023408382.1
OG0014789	XP_045650450.1	XP_003404593.1
OG0014790	XP_045650471.1	XP_003404595.1
OG0014791	XP_045651030.1	XP_003404856.1
OG0014792	XP_045650373.1	XP_003404616.1
OG0014793	XP_045650327.1	XP_003404873.1
OG0014794	XP_045650321.1	XP_003404628.1
OG0014795	XP_045650288.1	XP_023401418.1
OG0014796	XP_045651017.1	XP_003407966.1
OG0014797	XP_045650272.1	XP_010586451.1
OG0014798	XP_045650269.1	XP_003408098.1
OG0014799	XP_045650255.1	XP_023401254.1
OG0014800	XP_045650247.1	XP_003408103.1
OG0014801	XP_045650226.1	XP_023401263.1
OG0014802	XP_045650224.1	XP_003408108.1
OG0014803	XP_045650214.1	XP_023401277.1
OG0014804	XP_045665803.1	XP_003408124.1
OG0014805	XP_045662847.1	XP_003417142.2
OG0014806	XP_045662846.1	XP_003416326.1
OG0014807	XP_045662842.1	XP_023411309.1
OG0014808	XP_045662810.1	XP_003416337.1
OG0014809	XP_045662769.1	XP_023411356.1
OG0014810	XP_045662734.1	XP_023411370.1
OG0014811	XP_045662711.1	XP_023411316.1
OG0014812	XP_045662886.1	XP_003416395.1
OG0014813	XP_045662685.1	XP_010594439.1
OG0014814	XP_045628703.1	XP_010594433.1
OG0014815	XP_045638121.1	XP_010593487.1
OG0014816	XP_045638484.1	XP_003415523.1
OG0014817	XP_045638017.1	XP_003415521.2
OG0014818	XP_045638074.1	XP_010593465.1
OG0014819	XP_045638582.1	XP_023410248.1
OG0014820	XP_045638321.1	XP_003415328.2
OG0014821	XP_045638104.1	XP_003415327.2
OG0014822	XP_045638314.1	XP_003415497.1
OG0014823	XP_045638206.1	XP_003415488.1
OG0014824	XP_045638571.1	XP_023410193.1
OG0014825	XP_045638344.1	XP_023410058.1
OG0014826	XP_045638300.1	XP_003415468.1
OG0014827	XP_045638270.1	XP_010593419.1
OG0014828	XP_045638363.1	XP_003415465.1
OG0014829	XP_045638376.1	XP_003415300.1
OG0014830	XP_045638658.1	XP_023410089.1
OG0014831	XP_045638514.1	XP_023410144.1
OG0014832	XP_045638353.1	XP_023410049.1
OG0014833	XP_045638140.1	XP_023407710.1
OG0014834	XP_045637973.1	XP_023407719.1
OG0014835	XP_045638506.1	XP_010591680.1
OG0014836	XP_045638523.1	XP_023407680.1
OG0014837	XP_045638597.1	XP_003413480.1
OG0014838	XP_045638404.1	XP_003413487.1
OG0014839	XP_045660220.1	XP_023408245.1
OG0014840	XP_045630646.1	XP_010591386.1
OG0014841	XP_045630647.1	XP_003413498.1
OG0014842	XP_045633872.1	XP_003413505.1
OG0014843	XP_045632823.1	XP_023407825.1
OG0014844	XP_045632845.1	XP_003413517.2
OG0014845	XP_045632816.1	XP_003413518.1
OG0014846	XP_045643400.1	XP_023404652.1
OG0014847	XP_045627297.1	XP_003411329.1
OG0014848	XP_045664243.1	XP_023409576.1
OG0014849	XP_045664295.1	XP_003405044.1
OG0014850	XP_045664306.1	XP_010587897.1
OG0014851	XP_045664305.1	XP_003405041.1
OG0014852	XP_045652408.1	XP_023403551.1
OG0014853	XP_045652209.1	XP_003404769.1
OG0014854	XP_045652247.1	XP_003405026.1
OG0014855	XP_045652278.1	XP_010586560.1
OG0014856	XP_045652360.1	XP_003408021.1
OG0014857	XP_045651312.1	XP_003420660.1
OG0014858	XP_045668992.1	XP_010592150.1
OG0014859	XP_045669024.1	XP_023408613.1
OG0014860	XP_045668997.1	XP_010592134.1
OG0014861	XP_045669132.1	XP_023408608.1
OG0014862	XP_045668971.1	XP_003413916.1
OG0014863	XP_045669066.1	XP_003413911.1
OG0014864	XP_045669096.1	XP_010592090.1
OG0014865	XP_045660393.1	XP_003413890.2
OG0014866	XP_045660380.1	XP_003413888.1
OG0014867	XP_045626815.1	XP_023405442.1
OG0014868	XP_045626824.1	XP_010589755.1
OG0014869	XP_045630738.1	XP_010589641.1
OG0014870	XP_045630719.1	XP_023405504.1
OG0014871	XP_045630721.1	XP_003411388.2
OG0014872	XP_045630792.1	XP_023405527.1
OG0014873	XP_045627363.1	XP_003411417.1
OG0014874	XP_045627263.1	XP_010589781.1
OG0014875	XP_045627403.1	XP_023397836.1
OG0014876	XP_045672301.1	XP_023405565.1
OG0014877	XP_045626509.1	XP_003411434.1
OG0014878	XP_045655220.1	XP_010589707.2
OG0014879	XP_045627298.1	XP_023405532.1
OG0014880	XP_045627359.1	XP_010589690.1
OG0014881	XP_045651388.1	XP_010598477.1
OG0014882	XP_045645477.1	XP_010600316.1
OG0014883	XP_045627307.1	XP_023405556.1
OG0014885	XP_045648045.1	XP_003404697.1
OG0014886	XP_045671218.1	XP_003404647.1
OG0014887	XP_045639413.1	XP_023405061.1
OG0014888	XP_045639539.1	XP_010589316.1
OG0014889	XP_045639526.1	XP_003410943.1
OG0014890	XP_045639555.1	XP_023404912.1
OG0014891	XP_045639336.1	XP_023405048.1
OG0014892	XP_045639510.1	XP_003415088.1
OG0014893	XP_045639437.1	XP_010587461.2
OG0014894	XP_045639574.1	XP_010587463.1
OG0014895	XP_045639600.1	XP_010587501.1
OG0014896	XP_045639399.1	XP_010587643.1
OG0014897	XP_045639249.1	XP_003408959.2
OG0014898	XP_045639349.1	XP_023402874.1
OG0014899	XP_045639230.1	XP_023402903.1
OG0014900	XP_045639554.1	XP_003418607.1
OG0014901	XP_045633251.1	XP_010588156.1
OG0014902	XP_045652822.1	XP_003404946.1
OG0014903	XP_045658366.1	XP_003404723.1
OG0014904	XP_045648084.1	XP_003404713.1
OG0014905	XP_045648027.1	XP_003404695.1
OG0014906	XP_045648015.1	XP_003404690.1
OG0014907	XP_045648099.1	XP_023408526.1
OG0014908	XP_045647951.1	XP_010591789.1
OG0014909	XP_045671301.1	XP_003404648.1
OG0014910	XP_045671302.1	XP_023406353.1
OG0014911	XP_045643376.1	XP_003407953.1
OG0014912	XP_045643308.1	XP_003408059.1
OG0014913	XP_045643270.1	XP_023401199.1
OG0014914	XP_045643245.1	XP_003408046.1
OG0014915	XP_045643190.1	XP_023401186.1
OG0014916	XP_045643158.1	XP_010586388.1
OG0014917	XP_045643147.1	XP_003407956.1
OG0014918	XP_045639186.1	XP_023414388.1
OG0014919	XP_045639631.1	XP_023414389.1
OG0014920	XP_045666019.1	XP_003408981.1
OG0014921	XP_045665915.1	XP_003408980.1
OG0014922	XP_045653493.1	XP_003418251.1
OG0014923	XP_045653468.1	XP_003415650.1
OG0014924	XP_045653150.1	XP_023412194.1
OG0014925	XP_045658181.1	XP_010589631.1
OG0014926	XP_045628628.1	XP_023413835.1
OG0014927	XP_045652009.1	XP_010596148.1
OG0014928	XP_045666230.1	XP_003417118.1
OG0014929	XP_045646699.1	XP_003417451.1
OG0014930	XP_045646697.1	XP_023412808.1
OG0014931	XP_045639718.1	XP_003417457.1
OG0014932	XP_045639708.1	XP_003417517.1
OG0014933	XP_045639721.1	XP_023412825.1
OG0014934	XP_045654044.1	XP_023412835.1
OG0014935	XP_045653546.1	XP_003417477.1
OG0014936	XP_045653993.1	XP_010595454.2
OG0014937	XP_045653569.1	XP_003418323.1
OG0014938	XP_045653939.1	XP_023413922.1
OG0014939	XP_045653934.1	XP_003418241.1
OG0014940	XP_045653903.1	XP_003418226.1
OG0014942	XP_045653869.1	XP_010596218.1
OG0014943	XP_045653832.1	XP_023413952.1
OG0014944	XP_045653805.1	XP_003418315.1
OG0014945	XP_045653748.1	XP_010593768.1
OG0014946	XP_045653587.1	XP_003415708.2
OG0014947	XP_045660810.1	XP_010594820.1
OG0014948	XP_045660820.1	XP_023411909.1
OG0014949	XP_045660846.1	XP_003416911.2
OG0014950	XP_045660852.1	XP_010594829.1
OG0014951	XP_045646674.1	XP_010594840.1
OG0014952	XP_045653158.1	XP_023412127.1
OG0014953	XP_045653357.1	XP_003416924.1
OG0014954	XP_045653381.1	XP_003416788.1
OG0014955	XP_045653386.1	XP_010594850.1
OG0014956	XP_045653341.1	XP_010594870.1
OG0014957	XP_045653151.1	XP_023411931.1
OG0014958	XP_045653147.1	XP_003416957.1
OG0014959	XP_045653270.1	XP_023412199.1
OG0014960	XP_045653231.1	XP_010594909.1
OG0014961	XP_045653228.1	XP_023412213.1
OG0014962	XP_045653143.1	XP_010594921.1
OG0014963	XP_045634119.1	XP_003420709.1
OG0014964	XP_045634183.1	XP_003420703.1
OG0014965	XP_045634111.1	XP_023395471.1
OG0014966	XP_045634105.1	XP_010598518.1
OG0014967	XP_045658130.1	XP_010589518.1
OG0014968	XP_045658140.1	XP_023405422.1
OG0014969	XP_045658176.1	XP_010589533.1
OG0014970	XP_045658198.1	XP_003411104.1
OG0014971	XP_045658201.1	XP_003411210.1
OG0014972	XP_045658205.1	XP_003411106.1
OG0014973	XP_045654103.1	XP_023407946.1
OG0014974	XP_045654211.1	XP_003413282.2
OG0014975	XP_045654014.1	XP_023407619.1
OG0014976	XP_045659329.1	XP_023407618.1
OG0014977	XP_045659345.1	XP_023407616.1
OG0014978	XP_045659355.1	XP_023407934.1
OG0014979	XP_045659381.1	XP_010591484.1
OG0014980	XP_045659378.1	XP_003413266.1
OG0014981	XP_045659390.1	XP_010591732.1
OG0014982	XP_045659410.1	XP_023408277.1
OG0014983	XP_045659444.1	XP_023407906.1
OG0014984	XP_045659477.1	XP_010591452.2
OG0014985	XP_045659473.1	XP_023407897.1
OG0014986	XP_045659485.1	XP_003413541.1
OG0014987	XP_045659515.1	XP_003413535.1
OG0014988	XP_045628705.1	XP_023413777.1
OG0014989	XP_045628744.1	XP_010596116.1
OG0014990	XP_045628751.1	XP_010596115.1
OG0014991	XP_045628662.1	XP_023413884.1
OG0014992	XP_045652008.1	XP_003418144.1
OG0014993	XP_045652006.1	XP_010596149.1
OG0014994	XP_045651981.1	XP_003417136.1
OG0014995	XP_045651962.1	XP_010595137.1
OG0014996	XP_045651953.1	XP_010595132.1
OG0014997	XP_045651946.1	XP_010595131.1
OG0014998	XP_045651945.1	XP_023412452.1
OG0014999	XP_045666217.1	XP_010595164.1
OG0015000	XP_045666253.1	XP_003417113.1
OG0015001	XP_045659789.1	XP_003417102.1
OG0015002	XP_045671021.1	XP_003417097.1
OG0015003	XP_045671015.1	XP_003417192.2
OG0015004	XP_045671026.1	XP_023412379.1
OG0015005	XP_045671004.1	XP_003417187.1
OG0015006	XP_045670865.1	XP_023412270.1
OG0015008	XP_045670949.1	XP_010595049.1
OG0015009	XP_045670909.1	XP_003417068.2
OG0015010	XP_045670831.1	XP_023412331.1
OG0015011	XP_045670903.1	XP_023412266.1
OG0015012	XP_045671002.1	XP_003417166.1
OG0015013	XP_045670922.1	XP_010595013.1
OG0015014	XP_045671024.1	XP_023412260.1
OG0015015	XP_045657326.1	XP_023405153.1, NP_001267802.1
OG0015017	XP_045659457.1	XP_003413548.2
OG0015018	XP_045626848.1	XP_003418850.1
OG0015019	XP_045640676.1	XP_003417716.1
OG0015020	XP_045640480.1	XP_003417857.1
OG0015021	XP_045657823.1	XP_003411255.1
OG0015022	XP_045658016.1	XP_010589625.1
OG0015023	XP_045640010.1	XP_023413082.1
OG0015024	XP_045657302.1	XP_003409614.1
OG0015025	XP_045657304.1	XP_003409613.1
OG0015026	XP_045642164.1	XP_010594691.1
OG0015027	XP_045629784.1	XP_003416562.1
OG0015028	XP_045629775.1	XP_003416546.1
OG0015029	XP_045629900.1	XP_003422531.1
OG0015030	XP_045629910.1	XP_003422559.1
OG0015031	XP_045629907.1	XP_023397510.1
OG0015032	XP_045629757.1	XP_010600144.2
OG0015033	XP_045629803.1	XP_003422547.2
OG0015034	XP_045629715.1	XP_003422550.1
OG0015035	XP_045629726.1	XP_010600115.1
OG0015036	XP_045629729.1	XP_003422548.2
OG0015037	XP_045629857.1	XP_023411737.1
OG0015038	XP_045669258.1	XP_003416574.1
OG0015039	XP_045669193.1	XP_010594579.1
OG0015040	XP_045669379.1	XP_010594577.1
OG0015041	XP_045669232.1	XP_003416649.1
OG0015042	XP_045669194.1	XP_003416548.1
OG0015043	XP_045669309.1	XP_003416639.2
OG0015044	XP_045669251.1	XP_003416544.1
OG0015045	XP_045642015.1	XP_010596839.1
OG0015046	XP_045641959.1	XP_003418902.1
OG0015047	XP_045641901.1	XP_010596807.1
OG0015048	XP_045641915.1	XP_010596811.2
OG0015049	XP_045641916.1	XP_003418896.1
OG0015050	XP_045641890.1	XP_023414676.1
OG0015051	XP_045641866.1	XP_023414662.1
OG0015052	XP_045641847.1	XP_010596788.1
OG0015053	XP_045632412.1	XP_003418952.1
OG0015054	XP_045632396.1	XP_003418867.2
OG0015055	XP_045632448.1	XP_010596746.2
OG0015056	XP_045632449.1	XP_003418863.1
OG0015057	XP_045632390.1	XP_003418858.1
OG0015058	XP_045626859.1	XP_003418925.1
OG0015059	XP_045626869.1	XP_023414566.1
OG0015060	XP_045632035.1	XP_003418844.1
OG0015061	XP_045632056.1	XP_003421925.1
OG0015062	XP_045640792.1	XP_003417675.1
OG0015063	XP_045639969.1	XP_023413180.1
OG0015064	XP_045639878.1	XP_003417790.1
OG0015066	XP_045640736.1	XP_003417808.1
OG0015067	XP_045640711.1	XP_023413295.1
OG0015068	XP_045640653.1	XP_003417726.1
OG0015069	XP_045640746.1	XP_003417728.1
OG0015071	XP_045640739.1	XP_003417825.1
OG0015072	XP_045640756.1	XP_010595738.2
OG0015073	XP_045640709.1	XP_023413323.1
OG0015074	XP_045640688.1	XP_003417744.1
OG0015075	XP_045639853.1	XP_023413336.1
OG0015076	XP_045639813.1	XP_003417751.1
OG0015079	XP_045657470.1	XP_003409455.1
OG0015080	XP_045657502.1	XP_010587863.1
OG0015081	XP_045657305.1	XP_003409610.1
OG0015082	XP_045657531.1	XP_010587840.1
OG0015083	XP_045657534.1	XP_003409438.2
OG0015084	XP_045657620.1	XP_023403184.1
OG0015085	XP_045657805.1	XP_003411247.1
OG0015086	XP_045657807.1	XP_010589435.1
OG0015087	XP_045657829.1	XP_010589451.1
OG0015088	XP_045657873.1	XP_003411263.1
OG0015089	XP_045657969.1	XP_003411277.1
OG0015090	XP_045657322.1	XP_023405415.1
OG0015091	XP_045657999.1	XP_003411185.1
OG0015092	XP_045667403.1	XP_003410906.1
OG0015093	XP_045667366.1	XP_003411036.1
OG0015095	XP_045637904.1	XP_003406399.1
OG0015096	XP_045637856.1	XP_003406430.1
OG0015097	XP_045651620.1	XP_003411076.1
OG0015098	XP_045643619.1	XP_003410272.1
OG0015099	XP_045643629.1	XP_010588511.1
OG0015100	XP_045643656.1	XP_023404020.1
OG0015101	XP_045643661.1	XP_023403965.1
OG0015102	XP_045643783.1	XP_023404174.1
OG0015103	XP_045643863.1	XP_003410335.1
OG0015104	XP_045643798.1	XP_010600060.1
OG0015105	XP_045643805.1	XP_023397400.1
OG0015106	XP_045643812.1	XP_010600050.1
OG0015107	XP_045643822.1	XP_023397409.1
OG0015108	XP_045667311.1	XP_023404981.1
OG0015109	XP_045667404.1	XP_003410899.1
OG0015110	XP_045667394.1	XP_003410897.3
OG0015111	XP_045667369.1	XP_003410896.1
OG0015112	XP_045667257.1	XP_023405007.1
OG0015113	XP_045670254.1	XP_010593354.1
OG0015114	XP_045669815.1	XP_010593253.1
OG0015115	XP_045670230.1	XP_010593357.1
OG0015116	XP_045653564.1	XP_023409731.1
OG0015117	XP_045653443.1	XP_003414936.1
OG0015118	XP_045653849.1	XP_003415265.1
OG0015119	XP_045652136.1	XP_010589357.2
OG0015120	XP_045652590.1	XP_003410976.1
OG0015121	XP_045640483.1	XP_003414997.3
OG0015122	XP_045640468.1	XP_003415214.2
OG0015123	XP_045640132.1	XP_003414993.1
OG0015124	XP_045640115.1	XP_023409842.1
OG0015125	XP_045640064.1	XP_023409808.1
OG0015126	XP_045640203.1	XP_010593101.2
OG0015127	XP_045645973.1	XP_023399572.1
OG0015128	XP_045645977.1	XP_003406356.1
OG0015129	XP_045645960.1	XP_003406774.1
OG0015130	XP_045646333.1	XP_003406365.1
OG0015131	XP_045628803.1	XP_003406380.1
OG0015132	XP_045637868.1	XP_010585088.1
OG0015133	XP_045637819.1	XP_003406397.1
OG0015134	XP_045637920.1	XP_023399682.1
OG0015135	XP_045637780.1	XP_010585116.1
OG0015136	XP_045637845.1	XP_023399729.1
OG0015138	XP_045637773.1	XP_023399722.1
OG0015139	XP_045649835.1	XP_010585153.1
OG0015141	XP_045646048.1	XP_023399913.1
OG0015142	XP_045646044.1	XP_003406348.1
OG0015143	XP_045646002.1	XP_023399560.1
OG0015144	XP_045658536.1	XP_023395843.1
OG0015145	XP_045658650.1	XP_023395896.1
OG0015146	XP_045656486.1	XP_003408913.1
OG0015147	XP_045666427.1	XP_010586981.1
OG0015148	XP_045663744.1	XP_023402410.1
OG0015149	XP_045658735.1	XP_003420990.1
OG0015150	XP_045658722.1	XP_003421032.1
OG0015151	XP_045658528.1	XP_003420994.1
OG0015152	XP_045658657.1	XP_003421003.1
OG0015153	XP_045658633.1	XP_023395878.1
OG0015154	XP_045658624.1	XP_010598842.1
OG0015155	XP_045658606.1	XP_023395899.1
OG0015156	XP_045658599.1	XP_003421019.1
OG0015157	XP_045658521.1	XP_003421017.1
OG0015158	XP_045658587.1	XP_003408644.1
OG0015159	XP_045658542.1	XP_003408819.1
OG0015160	XP_045656045.1	XP_010586890.1
OG0015161	XP_045655852.1	XP_023401884.1
OG0015162	XP_045656280.1	XP_023402387.1
OG0015163	XP_045655291.1	XP_023401905.1
OG0015164	XP_045655136.1	XP_003408582.1
OG0015165	XP_045666337.1	XP_010586935.1
OG0015166	XP_045666330.1	XP_003408711.1
OG0015167	XP_045666414.1	XP_003408721.1
OG0015168	XP_045666412.1	XP_023402391.1
OG0015169	XP_045666518.1	XP_003408743.1
OG0015170	XP_045666327.1	XP_003408745.1
OG0015171	XP_045666381.1	XP_003408750.1
OG0015172	XP_045666406.1	XP_003408558.1
OG0015173	XP_045666508.1	XP_023402015.1
OG0015174	XP_045666535.1	XP_003408762.1
OG0015175	XP_045663524.1	XP_010587205.1
OG0015176	XP_045663875.1	XP_003408789.1
OG0015177	XP_045663814.1	XP_003408584.1
OG0015178	XP_045663811.1	XP_010587033.1
OG0015179	XP_045663767.1	XP_010587051.1
OG0015180	XP_045663746.1	XP_003408827.1
OG0015181	XP_045663741.1	XP_003408831.1
OG0015182	XP_045663718.1	XP_023402159.1
OG0015183	XP_045663693.1	XP_010587081.1
OG0015184	XP_045663588.1	XP_003408868.2
OG0015185	XP_045663564.1	XP_010587107.1
OG0015186	XP_045663528.1	XP_003408888.1
OG0015187	XP_045663527.1	XP_003408889.1
OG0015188	XP_045671727.1	XP_023402297.1
OG0015189	XP_045671746.1	XP_010598052.1
OG0015190	XP_045633139.1	XP_010587233.1
OG0015191	XP_045633161.1	XP_023402313.1
OG0015192	XP_045633132.1	XP_010587156.2
OG0015194	XP_045632103.1	XP_023402363.1
OG0015195	XP_045632136.1	XP_023402427.1
OG0015196	XP_045655251.1	XP_023402431.1
OG0015197	XP_045655273.1	XP_023402434.1
OG0015198	XP_045655277.1	XP_010587181.1
OG0015200	XP_045637637.1	XP_010592745.1
OG0015201	XP_045669767.1	XP_023409374.1
OG0015202	XP_045629581.1	XP_003414400.1
OG0015203	XP_045629588.1	XP_003417012.1
OG0015204	XP_045659736.1	XP_003423089.2
OG0015205	XP_045670236.1	XP_023412605.1
OG0015206	XP_045669699.1	XP_023409159.1
OG0015208	XP_045629006.1	XP_003414691.1
OG0015209	XP_045629319.1	XP_003414652.1
OG0015210	XP_045629558.1	XP_010592898.1
OG0015211	XP_045659698.1	XP_010600727.1
OG0015212	XP_045630880.1	XP_010595170.1
OG0015213	XP_045630883.1	XP_023412533.1
OG0015214	XP_045630891.1	XP_003417371.1
OG0015216	XP_045630917.1	XP_023412476.1
OG0015217	XP_045630918.1	XP_023412469.1
OG0015218	XP_045630938.1	XP_010595190.2
OG0015219	XP_045630878.1	XP_023412567.1
OG0015220	XP_045670184.1	XP_023412606.1
OG0015221	XP_045670122.1	XP_010595247.1
OG0015222	XP_045670278.1	XP_003417300.1
OG0015224	XP_045670412.1	XP_003417229.1
OG0015225	XP_045670410.1	XP_003417241.1
OG0015226	XP_045670248.1	XP_003417244.1
OG0015227	XP_045670538.1	XP_003417334.2
OG0015228	XP_045669890.1	XP_003417342.1
OG0015229	XP_045670019.1	XP_023412510.1
OG0015230	XP_045670238.1	XP_003417258.1
OG0015231	XP_045670029.1	XP_003417346.1
OG0015232	XP_045670176.1	XP_003417349.1
OG0015233	XP_045670330.1	XP_010595313.1
OG0015234	XP_045670526.1	XP_010595326.1
OG0015235	XP_045670105.1	XP_003414377.1
OG0015236	XP_045670106.1	XP_003414376.1
OG0015237	XP_045669949.1	XP_003414568.2
OG0015238	XP_045669842.1	XP_010592842.1
OG0015239	XP_045669933.1	XP_010592831.1
OG0015240	XP_045669931.1	XP_003414345.1
OG0015241	XP_045670288.1	XP_010592933.1
OG0015242	XP_045670426.1	XP_023409194.1
OG0015243	XP_045637605.1	XP_003414313.2
OG0015244	XP_045637543.1	XP_023409494.1
OG0015245	XP_045637595.1	XP_003414306.1
OG0015246	XP_045637650.1	XP_003414303.1
OG0015247	XP_045637645.1	XP_003414300.1
OG0015248	XP_045637717.1	XP_023409473.1
OG0015249	XP_045637617.1	XP_003414288.1
OG0015250	XP_045637682.1	XP_023409173.1
OG0015251	XP_045637619.1	XP_003414277.1
OG0015252	XP_045637620.1	XP_023409459.1
OG0015254	XP_045637698.1	XP_003414490.2
OG0015255	XP_045637661.1	XP_023409437.1
