Orthogroup	Ursus_americanus	Homo_sapiens
OG0012229	XP_045660865.1	NP_001164638.1
OG0012230	XP_045646685.1	NP_003553.2
OG0012231	XP_045653352.1	XP_011522081.1
OG0012232	XP_045653353.1	NP_001137247.1, NP_056158.2
OG0012233	XP_045653355.1	NP_009209.1
OG0012234	XP_045653351.1	XP_016880202.1, NP_057066.2
OG0012235	XP_045653346.1	NP_001350571.1, NP_001002914.1
OG0012236	XP_045653154.1	XP_006721534.1, NP_783861.3
OG0012237	XP_045653326.1	NP_004103.1
OG0012238	XP_045653306.1	NP_001242.2
OG0012239	XP_045653314.1	NP_008873.1
OG0012240	XP_045653291.1	XP_011521965.1
OG0012241	XP_045653284.1	NP_653208.2
OG0012242	XP_045653289.1	XP_005256913.1
OG0012243	XP_045653280.1, XP_045653281.1	NP_004723.2
OG0012244	XP_045653282.1	NP_001160093.1, NP_067033.1
OG0012245	XP_045653149.1	NP_001159432.1
OG0012246	XP_045653251.1	NP_057576.2
OG0012247	XP_045653212.1	NP_004844.1
OG0012248	XP_045653203.1	NP_001207422.1
OG0012249	XP_045653174.1	NP_997269.2
OG0012250	XP_045634120.1	NP_001107039.1
OG0012251	XP_045634211.1	NP_859067.2
OG0012252	XP_045634246.1	XP_005256923.1
OG0012253	XP_045634245.1	XP_047291320.1, NP_001036162.1, NP_001036163.1
OG0012254	XP_045634195.1	XP_047293016.1
OG0012255	XP_045634137.1	XP_006721634.1, NP_009079.2
OG0012256	XP_045634157.1	XP_016879680.2
OG0012257	XP_045634193.1	XP_005256612.1
OG0012258	XP_045634173.1	XP_011522367.1, NP_663729.1
OG0012259	XP_045634179.1	NP_057168.1
OG0012260	XP_045634222.1	NP_036584.1
OG0012261	XP_045634166.1	NP_690878.2
OG0012262	XP_045658025.1	NP_079039.4
OG0012263	XP_045658066.1	NP_001032418.1
OG0012264	XP_045658105.1	NP_001353094.1
OG0012265	XP_045658121.1	XP_016856865.1, NP_005003.2
OG0012266	XP_045658151.1	NP_055310.1
OG0012267	XP_045658159.1	XP_011538764.1
OG0012268	XP_045658165.1	NP_001138984.1
OG0012269	XP_045658208.1	NP_004614.3
OG0012270	XP_045658225.1	NP_056362.1
OG0012271	XP_045655436.1	NP_001317531.1
OG0012272	XP_045655440.1	NP_001291972.1
OG0012273	XP_045655457.1	NP_060557.3
OG0012274	XP_045655468.1	NP_000089.1
OG0012275	XP_045655466.1	NP_060357.1
OG0012276	XP_045655471.1	NP_001004339.2
OG0012277	XP_045655472.1	NP_001185890.1
OG0012278	XP_045654172.1	NP_056473.3
OG0012279	XP_045659319.1	NP_001229588.1
OG0012280	XP_045659411.1	NP_000806.2
OG0012281	XP_045659420.1	XP_005244832.1, NP_003027.1
OG0012282	XP_045659423.1	NP_079124.1
OG0012283	XP_045659442.1	NP_001229601.2
OG0012284	XP_045659322.1	NP_258428.2
OG0012285	XP_045659468.1	XP_011539625.1, NP_997239.2
OG0012286	XP_045659480.1	XP_047275977.1, NP_997279.2
OG0012287	XP_045659335.1	NP_061962.2
OG0012288	XP_045659513.1	NP_722519.2
OG0012289	XP_045659514.1	NP_060668.2, XP_047280798.1
OG0012290	XP_045659536.1	NP_001366543.1
OG0012291	XP_045632790.1	NP_443192.1
OG0012292	XP_045628642.1	NP_076948.2
OG0012293	XP_045628778.1	XP_047290886.1, NP_004904.2
OG0012294	XP_045628733.1	NP_004924.1
OG0012295	XP_045628637.1	NP_001025189.1, NP_000476.1
OG0012296	XP_045628789.1	NP_001305436.1
OG0012297	XP_045628605.1	NP_002452.1, XP_011521388.1
OG0012298	XP_045628748.1	NP_001730.1, XP_005256191.1
OG0012299	XP_045628732.1	NP_065706.2
OG0012300	XP_045628609.1	NP_079011.3
OG0012301	XP_045628623.1	NP_001152849.1
OG0012302	XP_045628795.1	XP_005255916.3
OG0012304	XP_045628802.1	NP_001259004.1
OG0012305	XP_045652068.1	XP_047290367.1, NP_001269395.1
OG0012306	XP_045652165.1	NP_631913.3
OG0012307	XP_045652057.1	XP_006721388.1
OG0012308	XP_045652066.1	XP_011521155.1
OG0012309	XP_045652043.1	XP_047290005.1, NP_002144.1
OG0012310	XP_045651999.1	NP_001123561.1
OG0012311	XP_045652001.1	XP_047290172.1, NP_061848.2
OG0012312	XP_045651943.1	NP_077282.3, XP_011521619.1
OG0012313	XP_045651937.1	NP_036333.2
OG0012314	XP_045666246.1	NP_056201.2
OG0012315	XP_045666248.1	XP_005256095.1
OG0012316	XP_045666170.1	NP_001025178.1, NP_001119.3
OG0012317	XP_045666179.1	NP_853514.1, XP_024306022.1
OG0012318	XP_045651716.1	NP_054781.1
OG0012319	XP_045671017.1	NP_005643.2, XP_005256178.1
OG0012320	XP_045670958.1	NP_775188.1
OG0012321	XP_045670933.1	NP_055144.3
OG0012322	XP_045671011.1	NP_940845.1
OG0012323	XP_045670905.1	NP_001013860.1
OG0012324	XP_045670830.1	NP_000187.3, XP_047290004.1
OG0012325	XP_045670904.1	NP_001094385.1
OG0012326	XP_045670946.1	NP_004585.1
OG0012327	XP_045670829.1	NP_060766.5
OG0012328	XP_045670820.1	NP_037436.1
OG0012329	XP_045670975.1	NP_848611.2
OG0012330	XP_045670818.1	NP_074036.1
OG0012331	XP_045634188.1	NP_001397986.1
OG0012332	XP_045658106.1	NP_065976.3
OG0012333	XP_045628723.1	NP_037410.1
OG0012334	XP_045639974.1	NP_001305324.1, NP_114154.1
OG0012335	XP_045640704.1	XP_011520910.1, NP_001009606.3
OG0012336	XP_045640572.1	NP_055402.2
OG0012337	XP_045657313.1	NP_064447.1, XP_047275572.1
OG0012338	XP_045657319.1	XP_016856805.1
OG0012339	XP_045640724.1	NP_001910.2
OG0012340	XP_045639979.1	NP_001392593.1
OG0012341	XP_045639997.1	NP_001137452.1
OG0012343	XP_045657971.1	NP_001002912.4, XP_016855764.1
OG0012344	XP_045642065.1, XP_045642066.1	NP_001139184.1
OG0012345	XP_045642086.1	NP_694578.1
OG0012346	XP_045642110.1	NP_127492.1
OG0012347	XP_045642121.1	NP_852136.1
OG0012348	XP_045642132.1	NP_071496.1
OG0012349	XP_045642133.1	NP_002305.1
OG0012350	XP_045642142.1	NP_001296.1
OG0012351	XP_045642149.1	XP_006715910.1
OG0012352	XP_045642172.1	NP_001161819.1
OG0012353	XP_045642175.1	NP_005329.3
OG0012354	XP_045629738.1	NP_001354696.1, NP_008920.5
OG0012355	XP_045629741.1	NP_690852.1
OG0012356	XP_045629731.1	XP_005250521.1, NP_060091.1
OG0012357	XP_045629742.1	NP_116581.3, NP_001091084.2
OG0012358	XP_045629793.1	XP_047275735.1
OG0012359	XP_045629827.1	NP_003377.2
OG0012360	XP_045629825.1	NP_057272.1
OG0012361	XP_045629905.1	XP_047276334.1
OG0012362	XP_045629911.1	NP_036304.2
OG0012363	XP_045629909.1	NP_006067.3, XP_005250363.1
OG0012364	XP_045629754.1	NP_062552.2
OG0012365	XP_045629755.1	NP_659467.1
OG0012366	XP_045629724.1	NP_001350600.1
OG0012367	XP_045669341.1	NP_065162.1
OG0012368	XP_045669200.1	XP_047276037.1
OG0012369	XP_045669252.1	NP_079526.1
OG0012370	XP_045669327.1	NP_891554.1, XP_047276792.1
OG0012371	XP_045669312.1	NP_060251.2, XP_011513742.1
OG0012372	XP_045669206.1	NP_057033.2
OG0012373	XP_045669317.1	NP_001026788.1
OG0012374	XP_045642021.1	NP_892003.2
OG0012375	XP_045642006.1	NP_004595.2
OG0012376	XP_045641994.1	NP_001093254.2
OG0012377	XP_045641992.1	XP_047290852.1
OG0012378	XP_045641973.1	NP_006653.2
OG0012379	XP_045641953.1	NP_077001.1
OG0012380	XP_045641939.1	XP_011544091.1, NP_056342.3
OG0012381	XP_045641937.1	XP_005255280.3, NP_055113.3
OG0012382	XP_045641930.1	NP_015556.1
OG0012383	XP_045641900.1	XP_011544284.1
OG0012384	XP_045641904.1	XP_047289937.1
OG0012385	XP_045642220.1	NP_001339102.1
OG0012386	XP_045642209.1	NP_001103130.1, NP_001340308.1
OG0012387	XP_045641886.1	NP_001014999.1
OG0012389	XP_045641878.1	NP_036517.1, NP_001035948.1
OG0012390	XP_045641876.1	NP_061160.3
OG0012391	XP_045631202.1	NP_055986.1
OG0012392	XP_045631179.1	NP_001511.2
OG0012393	XP_045632373.1	NP_008841.2
OG0012394	XP_045632440.1	NP_006530.1
OG0012395	XP_045632393.1	NP_078951.2
OG0012396	XP_045632361.1	XP_047289757.1, NP_055859.1
OG0012397	XP_045632397.1	NP_001793.1, XP_024305911.1
OG0012398	XP_045632434.1	NP_001352217.1
OG0012399	XP_045632446.1	NP_001158051.1
OG0012400	XP_045632379.1	NP_665872.2
OG0012401	XP_045632382.1	NP_001363185.1, NP_001879.1
OG0012402	XP_045655832.1	NP_001136197.1
OG0012403	XP_045626850.1	NP_001311301.1
OG0012404	XP_045626881.1	NP_001381733.1
OG0012405	XP_045626884.1	NP_064710.5
OG0012406	XP_045626851.1	NP_001185951.2
OG0012407	XP_045626846.1	XP_047290159.1
OG0012408	XP_045631996.1	NP_001035203.1
OG0012409	XP_045632050.1	NP_001121895.1
OG0012410	XP_045632053.1	XP_054185031.1
OG0012411	XP_045632026.1	NP_060897.3
OG0012412	XP_045632039.1	NP_002573.1
OG0012413	XP_045632011.1	NP_001295071.1
OG0012414	XP_045640307.1	XP_011520817.1
OG0012415	XP_045640317.1	NP_056041.1
OG0012416	XP_045639855.1	XP_006720943.2
OG0012417	XP_045640793.1	NP_002475.2
OG0012418	XP_045639897.1	NP_115958.2
OG0012419	XP_045640213.1	XP_011520674.1
OG0012420	XP_045640219.1	NP_056061.1
OG0012421	XP_045640436.1	NP_660296.1
OG0012422	XP_045640773.1	NP_001292070.1
OG0012423	XP_045640568.1	NP_057153.8
OG0012424	XP_045639984.1	NP_001258978.1, NP_057376.2
OG0012425	XP_045640717.1	XP_054187853.1, NP_071402.1
OG0012426	XP_045640675.1	XP_011520823.1
OG0012427	XP_045640689.1	NP_001139287.1
OG0012428	XP_045640652.1	NP_001752.2
OG0012429	XP_045640655.1	XP_005255212.1
OG0012430	XP_045639977.1	XP_047289914.1, NP_872369.2
OG0012431	XP_045640613.1	XP_011520938.1
OG0012432	XP_045639994.1	XP_005255186.1
OG0012433	XP_045640701.1	NP_036357.1
OG0012434	XP_045640738.1	NP_001243470.1, NP_078876.2
OG0012435	XP_045640009.1	XP_011520658.1
OG0012436	XP_045639938.1	NP_001005920.3
OG0012437	XP_045639833.1	NP_660337.3, XP_047289678.1
OG0012438	XP_045639840.1	NP_001339204.1
OG0012439	XP_045640372.1	NP_612427.2
OG0012440	XP_045639759.1	NP_001070818.1
OG0012441	XP_045640206.1	NP_078847.2
OG0012442	XP_045657488.1	NP_060842.3
OG0012443	XP_045652766.1	NP_054885.1
OG0012444	XP_045657504.1	NP_073605.4
OG0012445	XP_045657308.1	NP_000840.2
OG0012446	XP_045657538.1	XP_011539585.1, NP_001035799.1
OG0012447	XP_045657558.1	NP_001309177.1
OG0012448	XP_045657574.1	NP_009200.2
OG0012449	XP_045657576.1	NP_060531.2
OG0012450	XP_045657581.1	NP_001010883.2
OG0012451	XP_045657587.1	NP_006104.4
OG0012452	XP_045657641.1	NP_001909.4, NP_001386898.1
OG0012453	XP_045657639.1	NP_919268.1
OG0012454	XP_045657663.1	NP_060204.1
OG0012455	XP_045657665.1	NP_055654.3
OG0012456	XP_045657675.1	NP_001287916.1
OG0012457	XP_045657691.1	NP_001107578.1
OG0012458	XP_045657708.1	XP_047273987.1
OG0012459	XP_045657711.1	NP_001398985.1
OG0012460	XP_045657718.1	NP_001157945.1
OG0012461	XP_045657720.1	NP_001929.1
OG0012462	XP_045657729.1	NP_057124.3
OG0012463	XP_045657733.1	NP_001006606.2
OG0012464	XP_045657738.1	XP_016857758.1
OG0012465	XP_045657750.1	XP_047274417.1
OG0012466	XP_045657311.1	NP_775838.3
OG0012467	XP_045657811.1	NP_036394.1
OG0012468	XP_045657315.1	NP_006527.1
OG0012469	XP_045657834.1	NP_660155.2
OG0012470	XP_045657841.1	NP_694991.2
OG0012471	XP_045657867.1	NP_079341.2
OG0012472	XP_045657892.1	NP_071442.2
OG0012473	XP_045657913.1	XP_016858228.1
OG0012474	XP_045657930.1	NP_055832.3
OG0012475	XP_045657940.1	NP_777283.1
OG0012477	XP_045657946.1	XP_016856426.1
OG0012478	XP_045657957.1	NP_002431.2
OG0012479	XP_045657981.1	NP_001893.2
OG0012480	XP_045657983.1	NP_001381331.1
OG0012481	XP_045643435.1	NP_001172085.1, XP_047297719.1
OG0012482	XP_045667252.1	NP_112195.2
OG0012483	XP_045643575.1	NP_002470.2
OG0012484	XP_045643645.1	NP_036528.1
OG0012485	XP_045639782.1	NP_077306.3
OG0012486	XP_045667358.1	NP_071766.2
OG0012487	XP_045637817.1	NP_001127925.1, NP_817123.1
OG0012488	XP_045643576.1	NP_001291260.1
OG0012489	XP_045643593.1	NP_002862.2
OG0012490	XP_045643641.1	NP_060555.2
OG0012491	XP_045643631.1	NP_001376546.1
OG0012492	XP_045643648.1	NP_005549.2
OG0012493	XP_045643852.1	NP_060735.4
OG0012494	XP_045643664.1	NP_001284636.1
OG0012495	XP_045643689.1	XP_011507548.1
OG0012496	XP_045643434.1	XP_016856341.1, NP_957705.1
OG0012497	XP_045643706.1	NP_116584.2
OG0012498	XP_045643730.1	XP_005273311.1, NP_000707.1
OG0012499	XP_045643777.1	NP_056529.1
OG0012500	XP_045643825.1	NP_001139643.1
OG0012501	XP_045643830.1	NP_653168.2, XP_005273401.1
OG0012502	XP_045632020.1	XP_024304957.1
OG0012503	XP_045667244.1	NP_203131.1
OG0012504	XP_045667250.1	NP_001348.2
OG0012505	XP_045667310.1	NP_055854.1
OG0012506	XP_045667327.1	NP_055964.3
OG0012507	XP_045667456.1	NP_112196.3
OG0012508	XP_045667275.1	NP_001186014.1
OG0012509	XP_045667350.1	NP_001001740.1, NP_071902.2
OG0012510	XP_045667345.1	NP_071383.1
OG0012511	XP_045667331.1	NP_001353375.1
OG0012512	XP_045667370.1	NP_848622.2, XP_011507728.1
OG0012513	XP_045667324.1	NP_004896.1
OG0012514	XP_045667374.1	NP_001182119.1
OG0012515	XP_045653917.1	NP_001129579.1
OG0012516	XP_045653652.1	NP_001353698.1
OG0012517	XP_045653556.1	NP_008927.1
OG0012518	XP_045653290.1	NP_003842.1
OG0012519	XP_045651754.1	NP_001292353.1
OG0012520	XP_045651776.1	NP_001351815.1
OG0012521	XP_045652031.1	NP_001337177.1
OG0012522	XP_045652085.1	NP_001357003.1
OG0012523	XP_045652196.1	NP_004492.2, NP_114032.2
OG0012524	XP_045652392.1	NP_057086.2
OG0012525	XP_045652474.1	NP_001374479.1
OG0012526	XP_045652618.1	NP_001609.2
OG0012527	XP_045652684.1	NP_073572.2
OG0012528	XP_045652719.1	NP_689821.3
OG0012529	XP_045652831.1	NP_001354408.1
OG0012530	XP_045652898.1	NP_001108585.2, NP_079436.4
OG0012531	XP_045652968.1	NP_055991.1
OG0012532	XP_045653016.1	NP_001026855.2
OG0012533	XP_045640044.1	NP_006608.1
OG0012534	XP_045640029.1	XP_011507555.2, NP_001099139.2
OG0012535	XP_045640112.1	NP_005989.3
OG0012536	XP_045640156.1	NP_001243538.1, NP_653181.1
OG0012537	XP_045640101.1	NP_064516.2
OG0012538	XP_045640131.1	NP_001281267.1
OG0012539	XP_045640137.1	NP_002446.3
OG0012540	XP_045640202.1	NP_001393174.1
OG0012541	XP_045640589.1	NP_000739.1
OG0012542	XP_045639750.1	NP_536354.2, XP_011508406.1
OG0012543	XP_045640248.1	XP_047291868.1
OG0012544	XP_045640359.1	NP_036569.1
OG0012545	XP_045645944.1	NP_998767.1
OG0012546	XP_045633796.1	XP_005258372.3
OG0012547	XP_045633855.1	NP_001340669.1
OG0012548	XP_045633814.1	XP_011524491.1
OG0012549	XP_045633837.1	NP_001311397.1, NP_001229804.1
OG0012550	XP_045633841.1	NP_055083.1
OG0012551	XP_045628810.1	NP_001295055.1
OG0012552	XP_045637821.1	NP_001178253.2
OG0012553	XP_045637841.1	NP_060301.2, XP_011524347.1
OG0012554	XP_045637828.1	NP_001934.2, XP_047293271.1
OG0012555	XP_045637818.1	NP_001385422.1
OG0012556	XP_045637742.1	XP_016881019.1
OG0012557	XP_045637748.1	NP_001129465.1
OG0012558	XP_045637763.1	NP_037458.3
OG0012559	XP_045637805.1	NP_775776.2
OG0012560	XP_045637764.1	XP_047293847.1, NP_001305763.1
OG0012561	XP_045637911.1	NP_001094089.1
OG0012562	XP_045637874.1	XP_016881478.1
OG0012563	XP_045637924.1	XP_011524043.1, NP_569057.2
OG0012564	XP_045637755.1	NP_004057.1
OG0012565	XP_045637902.1	XP_011523944.1, NP_056110.2
OG0012566	XP_045637836.1	XP_024306878.2
OG0012567	XP_045649826.1	NP_066552.2
OG0012568	XP_045649838.1	NP_003565.4
OG0012569	XP_045649840.1	NP_694545.1
OG0012570	XP_045649841.1	NP_003817.1, XP_011524056.1
OG0012571	XP_045671077.1	XP_006722403.1
OG0012572	XP_045666515.1	NP_660154.3
OG0012573	XP_045663521.1	NP_878314.1
OG0012574	XP_045663546.1	NP_079108.3
OG0012575	XP_045658752.1	NP_004986.1
OG0012576	XP_045658749.1	XP_016876547.1, NP_775798.2
OG0012577	XP_045658711.1	NP_055792.1
OG0012578	XP_045658719.1	NP_001341569.1
OG0012579	XP_045658661.1	XP_047287805.1
OG0012580	XP_045658644.1	NP_788955.1
OG0012581	XP_045658649.1	NP_001171668.1
OG0012582	XP_045658610.1	XP_005267442.1
OG0012583	XP_045658602.1	NP_001306972.1
OG0012584	XP_045658565.1	NP_056197.3
OG0012585	XP_045658572.1	XP_047287277.1
OG0012586	XP_045658543.1	XP_016877071.1
OG0012587	XP_045658539.1	NP_060923.2
OG0012588	XP_045655916.1	NP_065390.1
OG0012589	XP_045655806.1	NP_057670.2
OG0012590	XP_045656342.1	XP_047287288.1
OG0012591	XP_045655465.1	NP_976046.1
OG0012592	XP_045655330.1	NP_001295049.1
OG0012593	XP_045655282.1	XP_011535336.1
OG0012594	XP_045655240.1	NP_001106970.4
OG0012595	XP_045655106.1	NP_060609.2
OG0012596	XP_045655083.1	NP_751943.1, XP_011534724.1
OG0012597	XP_045655042.1	NP_004704.3
OG0012598	XP_045654962.1	XP_047287669.1
OG0012599	XP_045654778.1	NP_001410690.1
OG0012600	XP_045654623.1	XP_024305390.1
OG0012601	XP_045654609.1	XP_011534691.1
OG0012602	XP_045654590.1	NP_110382.3
OG0012603	XP_045666264.1	XP_005267462.1, NP_031387.3
OG0012604	XP_045666476.1	NP_001340290.1
OG0012605	XP_045666525.1	XP_006720071.1
OG0012606	XP_045666448.1	NP_005183.2
OG0012607	XP_045666331.1	XP_024305282.1
OG0012608	XP_045666546.1	NP_009017.1
OG0012609	XP_045666314.1	NP_001231118.1
OG0012610	XP_045666424.1	NP_997260.1, XP_011535044.1
OG0012611	XP_045666474.1	NP_057735.2
OG0012612	XP_045666556.1	NP_031400.2
OG0012613	XP_045666439.1	NP_059116.3, XP_005267816.1
OG0012614	XP_045666441.1	NP_001337182.1
OG0012615	XP_045666378.1	NP_003073.1
OG0012616	XP_045666485.1	NP_647479.2
OG0012617	XP_045666537.1	NP_001295083.1
OG0012618	XP_045666455.1	NP_071919.2
OG0012619	XP_045666475.1	NP_775797.2
OG0012620	XP_045666466.1	NP_057078.1
OG0012621	XP_045666284.1	XP_011535140.1
OG0012622	XP_045663943.1	NP_689656.2, XP_047286921.1
OG0012623	XP_045663923.1	NP_001308750.1
OG0012624	XP_045663915.1	XP_006720360.1
OG0012625	XP_045663906.1	NP_060845.2
OG0012626	XP_045663888.1	NP_003040.1
OG0012627	XP_045663870.1	XP_011535090.1
OG0012628	XP_045663859.1	NP_001341214.1
OG0012629	XP_045663846.1	XP_024305527.1
OG0012630	XP_045663843.1	NP_001267473.1
OG0012631	XP_045663820.1	NP_001005743.1
OG0012632	XP_045663813.1	NP_001352717.1
OG0012633	XP_045663790.1	NP_005580.1
OG0012634	XP_045663803.1	XP_047287872.1
OG0012635	XP_045663757.1	NP_055054.1
OG0012636	XP_045663720.1	NP_055887.3
OG0012637	XP_045663734.1	NP_060261.2
OG0012638	XP_045663712.1	XP_011534849.1
OG0012639	XP_045663680.1	NP_001010860.1
OG0012640	XP_045663666.1	NP_056943.1
OG0012641	XP_045663605.1	NP_660274.1
OG0012642	XP_045663567.1	NP_001073883.2, XP_011535098.1
OG0012643	XP_045671748.1	NP_478144.1
OG0012644	XP_045631402.1	NP_001138467.1, XP_011535008.1
OG0012645	XP_045631394.1	XP_005267806.1
OG0012646	XP_045631356.1	NP_001339750.1
OG0012647	XP_045631391.1	NP_997000.2
OG0012648	XP_045631379.1	XP_011535637.1
OG0012649	XP_045631388.1	NP_055041.1
OG0012650	XP_045632121.1	NP_001185882.1
OG0012651	XP_045632150.1	NP_071934.3
OG0012652	XP_045666558.1	NP_950248.2
OG0012653	XP_045663517.1	NP_954993.1
OG0012654	XP_045632152.1	NP_056471.1, XP_011534943.1
OG0012655	XP_045637623.1	NP_001317148.1
OG0012656	XP_045629068.1	NP_079425.3, NP_001275897.1
OG0012657	XP_045629545.1	NP_001291367.1
OG0012658	XP_045659638.1	NP_859052.3
OG0012659	XP_045627216.1	XP_016870292.1, NP_057391.1
OG0012661	XP_045631005.1	NP_001138585.2
OG0012662	XP_045670280.1	NP_079513.1
OG0012663	XP_045637573.1	NP_003762.1
OG0012664	XP_045633713.1	NP_001073934.1
OG0012665	XP_045669768.1	NP_002135.2
OG0012666	XP_045629496.1	NP_001078899.2
OG0012667	XP_045629234.1	NP_653284.2
OG0012668	XP_045669633.1	XP_005263460.1, NP_001012415.3, NP_001095147.2
OG0012669	XP_045630961.1	NP_071441.1
OG0012670	XP_045630819.1	NP_004505.2, XP_047291875.1
OG0012671	XP_045630994.1	XP_047291721.1
OG0012673	XP_045630862.1	NP_001171846.1
OG0012674	XP_045630930.1	NP_001257882.1
OG0012675	XP_045630909.1	NP_002940.2
OG0012676	XP_045630988.1	NP_001034931.1, NP_001291923.1
OG0012677	XP_045630848.1	XP_011523281.1
OG0012678	XP_045630849.1	NP_001073864.2
OG0012679	XP_045670131.1	NP_078867.2, XP_005257725.1
OG0012680	XP_045669939.1	NP_065812.1
OG0012681	XP_045670425.1	NP_060420.2
OG0012682	XP_045670234.1	XP_011523701.1, NP_003646.2
OG0012683	XP_045670540.1	NP_005558.1
OG0012684	XP_045670157.1	NP_001138998.1
OG0012685	XP_045670394.1	XP_047292441.1
OG0012686	XP_045670328.1	NP_945193.1
OG0012687	XP_045669790.1	NP_001074930.1
OG0012688	XP_045669899.1	NP_071349.3
OG0012689	XP_045670347.1	NP_001375382.1
OG0012690	XP_045669776.1	XP_047291242.1
OG0012691	XP_045670146.1	NP_001138769.1
OG0012692	XP_045670047.1	NP_001307676.1
OG0012693	XP_045670386.1	NP_258411.2
OG0012694	XP_045669997.1	NP_001288784.1
OG0012695	XP_045669853.1	XP_016880922.1
OG0012696	XP_045670522.1	NP_057055.2
OG0012697	XP_045669909.1	NP_060198.3
OG0012698	XP_045670418.1	NP_000718.1
OG0012699	XP_045670191.1	XP_006722277.1
OG0012700	XP_045670560.1	NP_073576.1
OG0012701	XP_045670531.1	XP_047291177.1, NP_009146.2
OG0012702	XP_045669897.1	NP_001424.3
OG0012703	XP_045670388.1	NP_001177958.1
OG0012704	XP_045670385.1	XP_005257152.2
OG0012705	XP_045670536.1	XP_047291130.1
OG0012706	XP_045669787.1	NP_001186880.1, NP_065159.1
OG0012707	XP_045670559.1	NP_006169.2
OG0012708	XP_045670380.1	NP_787078.2
OG0012709	XP_045670209.1	NP_001398057.1
OG0012710	XP_045670437.1	NP_001350775.1
OG0012711	XP_045670355.1	XP_016879524.1
OG0012712	XP_045670500.1	NP_001015053.1
OG0012713	XP_045670497.1	XP_011522740.1, NP_694551.1
OG0012714	XP_045669917.1	NP_001129955.1
OG0012715	XP_045670470.1	NP_001073143.1
OG0012716	XP_045670028.1	NP_004932.1
OG0012717	XP_045637678.1	NP_005431.1, XP_011523618.1
OG0012718	XP_045637578.1	NP_006364.2
OG0012719	XP_045637579.1	NP_005524.2
OG0012720	XP_045637533.1	NP_001149.2, NP_033720.2
OG0012721	XP_045637536.1	NP_115729.1
OG0012722	XP_045637703.1	XP_047291459.1, NP_835227.1
OG0012723	XP_045637552.1	NP_001356441.1
OG0012724	XP_045637600.1	NP_113609.1
OG0012725	XP_045637514.1	NP_003306.3
OG0012726	XP_045637517.1	NP_149124.3
OG0012727	XP_045637471.1	NP_001290203.1
OG0012728	XP_045637539.1	NP_001543.2
OG0012729	XP_045637596.1	NP_001352848.1
OG0012730	XP_045637520.1	NP_068370.1
OG0012731	XP_045637524.1	NP_002800.2
OG0012732	XP_045633706.1	NP_004765.2
OG0012733	XP_045633698.1	NP_001357137.2
OG0012734	XP_045633717.1	XP_005257702.1
OG0012735	XP_045633735.1	NP_001008777.2, XP_011523167.1
OG0012736	XP_045644786.1	NP_060218.1
OG0012737	XP_045669769.1	NP_001004334.3
OG0012738	XP_045669726.1	XP_047292928.1
OG0012739	XP_045669772.1	NP_001124390.1
OG0012740	XP_045628988.1	NP_008998.1
OG0012741	XP_045669694.1	XP_016880671.1
OG0012742	XP_045628972.1	XP_016879811.1
OG0012743	XP_045628995.1	NP_060979.2
OG0012744	XP_045628983.1	NP_060427.2
OG0012745	XP_045629060.1	NP_003777.2
