Orthogroup	Ursus_americanus	Microcebus_murinus
OG0012481	XP_045643435.1	XP_012616056.1
OG0012482	XP_045667252.1	XP_020140017.1
OG0012483	XP_045643575.1	XP_012614103.1, XP_012599942.1
OG0012484	XP_045643645.1	XP_012599843.1
OG0012485	XP_045639782.1	XP_012646690.2
OG0012486	XP_045667358.1	XP_012628045.1
OG0012487	XP_045637817.1	XP_020137785.1
OG0012488	XP_045643576.1	XP_012599862.1
OG0012489	XP_045643593.1	XP_012599827.1
OG0012490	XP_045643641.1	XP_012599880.1
OG0012491	XP_045643631.1	XP_012599817.1
OG0012492	XP_045643648.1	XP_012599930.1
OG0012493	XP_045643852.1	XP_012599915.1
OG0012494	XP_045643664.1	XP_020139927.1
OG0012495	XP_045643689.1	XP_012599794.1, XP_020142357.1
OG0012496	XP_045643434.1	XP_012599907.2
OG0012497	XP_045643706.1	XP_020139906.1
OG0012498	XP_045643730.1	XP_012616270.1
OG0012499	XP_045643777.1	XP_012637197.1
OG0012500	XP_045643825.1	XP_020139976.1
OG0012501	XP_045643830.1	XP_012637084.1
OG0012502	XP_045632020.1	XP_012612083.1
OG0012503	XP_045667244.1	XP_012591141.1
OG0012504	XP_045667250.1	XP_012591256.1
OG0012505	XP_045667310.1	XP_012591299.1
OG0012506	XP_045667327.1	XP_012591454.1
OG0012507	XP_045667456.1	XP_012591773.1
OG0012508	XP_045667275.1	XP_020141059.1
OG0012509	XP_045667350.1	XP_012620498.1
OG0012510	XP_045667345.1	XP_012620518.1
OG0012511	XP_045667331.1	XP_012620520.1
OG0012512	XP_045667370.1	XP_012620553.1
OG0012513	XP_045667324.1	XP_012620561.1
OG0012514	XP_045667374.1	XP_012620564.1
OG0012515	XP_045653917.1	XP_012619085.1
OG0012516	XP_045653652.1	XP_012639379.1
OG0012517	XP_045653556.1	XP_012639359.1
OG0012518	XP_045653290.1	XP_012639321.1
OG0012519	XP_045651754.1	XP_012593774.1
OG0012520	XP_045651776.1	XP_012606666.1
OG0012521	XP_045652031.1	XP_012606618.1
OG0012522	XP_045652085.1	XP_012606630.1
OG0012523	XP_045652196.1	XP_012606721.1
OG0012524	XP_045652392.1	XP_012606660.2
OG0012525	XP_045652474.1	XP_012606638.1
OG0012526	XP_045652618.1	XP_012606750.1
OG0012527	XP_045652684.1	XP_012606787.1
OG0012528	XP_045652719.1	XP_012606597.1
OG0012529	XP_045652831.1	XP_020137219.1
OG0012530	XP_045652898.1	XP_012606715.1
OG0012531	XP_045652968.1	XP_012606685.1
OG0012532	XP_045653016.1	XP_012606672.1
OG0012533	XP_045640044.1	XP_012623163.1
OG0012534	XP_045640029.1	XP_012623176.1
OG0012535	XP_045640112.1	XP_012623188.1
OG0012536	XP_045640156.1	XP_012623195.1
OG0012537	XP_045640101.1	XP_012623230.1
OG0012538	XP_045640131.1	XP_012623288.1
OG0012539	XP_045640137.1	XP_012623308.1
OG0012540	XP_045640202.1	XP_012623300.1
OG0012541	XP_045640589.1	XP_012623392.1
OG0012542	XP_045639750.1	XP_020140955.1
OG0012543	XP_045640248.1	XP_012646677.1
OG0012544	XP_045640359.1	XP_012646706.1
OG0012545	XP_045645944.1	XP_012645765.1
OG0012546	XP_045633796.1	XP_012607247.2
OG0012547	XP_045633855.1	XP_012607240.1
OG0012548	XP_045633814.1	XP_020137991.1
OG0012549	XP_045633837.1	XP_012597575.1
OG0012550	XP_045633841.1	XP_020137967.1
OG0012551	XP_045628810.1	XP_012621563.1
OG0012552	XP_045637821.1	XP_012638023.1
OG0012553	XP_045637841.1	XP_012638020.1
OG0012554	XP_045637828.1	XP_012638012.1
OG0012555	XP_045637818.1	XP_020137698.1
OG0012556	XP_045637742.1	XP_012601419.1
OG0012557	XP_045637748.1	XP_012601431.1
OG0012558	XP_045637763.1	XP_012601562.1
OG0012559	XP_045637805.1	XP_012601729.1
OG0012560	XP_045637764.1	XP_012601554.1
OG0012561	XP_045637911.1	XP_012601624.1
OG0012562	XP_045637874.1	XP_020137811.1
OG0012563	XP_045637924.1	XP_012601535.1
OG0012564	XP_045637755.1	XP_012601401.1
OG0012565	XP_045637902.1	XP_012601598.1
OG0012566	XP_045637836.1	XP_012601595.1
OG0012567	XP_045649826.1	XP_020137836.1
OG0012568	XP_045649838.1	XP_012601615.1
OG0012569	XP_045649840.1	XP_012601728.1
OG0012570	XP_045649841.1	XP_012601689.1
OG0012571	XP_045671077.1	XP_012601590.1
OG0012572	XP_045666515.1	XP_012633113.1
OG0012573	XP_045663521.1	XP_012597398.1
OG0012574	XP_045663546.1	XP_012594024.1
OG0012575	XP_045658752.1	XP_012608172.1
OG0012576	XP_045658749.1	XP_012608143.1
OG0012577	XP_045658711.1	XP_012608053.1
OG0012578	XP_045658719.1	XP_020141466.1, XP_020141464.1
OG0012579	XP_045658661.1	XP_012608198.1
OG0012580	XP_045658644.1	XP_012611455.1
OG0012581	XP_045658649.1	XP_012611471.1
OG0012582	XP_045658610.1	XP_012611497.1
OG0012583	XP_045658602.1	XP_012611526.1
OG0012584	XP_045658565.1	XP_012628893.1
OG0012585	XP_045658572.1	XP_012628910.1
OG0012586	XP_045658543.1	XP_012628857.1
OG0012587	XP_045658539.1	XP_012614003.1
OG0012588	XP_045655916.1	XP_012591966.1
OG0012589	XP_045655806.1	XP_012622487.1
OG0012590	XP_045656342.1	XP_012622509.1
OG0012591	XP_045655465.1	XP_012622521.1
OG0012592	XP_045655330.1	XP_012638236.1
OG0012593	XP_045655282.1	XP_012638245.2
OG0012594	XP_045655240.1	XP_012602010.1
OG0012595	XP_045655106.1	XP_012613365.1
OG0012596	XP_045655083.1	XP_020141395.1
OG0012597	XP_045655042.1	XP_020141392.1
OG0012598	XP_045654962.1	XP_012613423.1
OG0012599	XP_045654778.1	XP_012613352.1
OG0012600	XP_045654623.1	XP_012613412.1
OG0012601	XP_045654609.1	XP_020141411.1
OG0012602	XP_045654590.1	XP_012613486.1
OG0012603	XP_045666264.1	XP_012613458.1
OG0012604	XP_045666476.1	XP_012613408.1
OG0012605	XP_045666525.1	XP_012613452.1
OG0012606	XP_045666448.1	XP_012613497.1
OG0012607	XP_045666331.1	XP_012613360.1
OG0012608	XP_045666546.1	XP_012613481.1
OG0012609	XP_045666314.1	XP_020141708.1
OG0012610	XP_045666424.1	XP_012641087.1
OG0012611	XP_045666474.1	XP_012641093.1
OG0012612	XP_045666556.1	XP_012633219.1
OG0012613	XP_045666439.1	XP_012633092.1
OG0012614	XP_045666441.1	XP_012633099.1
OG0012615	XP_045666378.1	XP_012633107.1
OG0012616	XP_045666485.1	XP_020141343.1
OG0012617	XP_045666537.1	XP_012633180.1
OG0012618	XP_045666455.1	XP_012636541.1
OG0012619	XP_045666475.1	XP_012636542.1
OG0012620	XP_045666466.1	XP_020141329.1
OG0012621	XP_045666284.1	XP_012636573.1
OG0012622	XP_045663943.1	XP_012636583.1
OG0012623	XP_045663923.1	XP_020141298.1
OG0012624	XP_045663915.1	XP_012636608.1
OG0012625	XP_045663906.1	XP_012636618.1
OG0012626	XP_045663888.1	XP_012636625.1
OG0012627	XP_045663870.1	XP_012611596.1
OG0012628	XP_045663859.1	XP_012611556.1
OG0012629	XP_045663846.1	XP_020141254.1
OG0012630	XP_045663843.1	XP_012596467.1
OG0012631	XP_045663820.1	XP_012596736.1
OG0012632	XP_045663813.1	XP_012596925.2
OG0012633	XP_045663790.1	XP_012597254.1
OG0012634	XP_045663803.1	XP_012597299.1
OG0012635	XP_045663757.1	XP_012597591.1
OG0012636	XP_045663720.1	XP_012597853.1
OG0012637	XP_045663734.1	XP_012597780.1
OG0012638	XP_045663712.1	XP_012598050.1
OG0012639	XP_045663680.1	XP_012598423.1
OG0012640	XP_045663666.1	XP_012613738.1
OG0012641	XP_045663605.1	XP_012629423.1
OG0012642	XP_045663567.1	XP_012629383.1
OG0012643	XP_045671748.1	XP_012594082.1
OG0012644	XP_045631402.1	XP_020141217.1
OG0012645	XP_045631394.1	XP_012602529.1
OG0012646	XP_045631356.1	XP_012602561.1
OG0012647	XP_045631391.1	XP_012602575.1
OG0012648	XP_045631379.1	XP_012601753.1
OG0012649	XP_045631388.1	XP_012601915.1
OG0012650	XP_045632121.1	XP_012601837.1
OG0012651	XP_045632150.1	XP_020141237.1
OG0012652	XP_045666558.1	XP_012613501.1
OG0012653	XP_045663517.1	XP_020141704.1
OG0012654	XP_045632152.1	XP_012601965.1
OG0012655	XP_045637623.1	XP_012598656.1
OG0012656	XP_045629068.1	XP_012645214.1
OG0012657	XP_045629545.1	XP_012646214.1
OG0012658	XP_045659638.1	XP_020145197.1
OG0012659	XP_045627216.1	XP_012627711.2
OG0012661	XP_045631005.1	XP_012644862.1
OG0012662	XP_045670280.1	XP_012642097.1
OG0012663	XP_045637573.1	XP_012621236.1
OG0012664	XP_045633713.1	XP_012621395.1
OG0012665	XP_045669768.1	XP_012621485.1
OG0012666	XP_045629496.1	XP_012597727.1
OG0012667	XP_045629234.1	XP_012596074.1
OG0012668	XP_045669633.1	XP_012637542.1
OG0012669	XP_045630961.1	XP_012632739.2
OG0012670	XP_045630819.1	XP_012632729.2
OG0012671	XP_045630994.1	XP_020136640.1
OG0012672	XP_045630925.1	XP_020136478.1
OG0012673	XP_045630862.1	XP_012644868.1
OG0012674	XP_045630930.1	XP_012644898.1
OG0012675	XP_045630909.1	XP_020142394.1, XP_012644899.1
OG0012676	XP_045630988.1	XP_012644905.1
OG0012677	XP_045630848.1	XP_012644910.1
OG0012678	XP_045630849.1	XP_020136878.1, XP_020136645.1
OG0012679	XP_045670131.1	XP_012644927.1
OG0012680	XP_045669939.1	XP_020136538.1
OG0012681	XP_045670425.1	XP_020136657.1
OG0012682	XP_045670234.1	XP_012611763.1
OG0012683	XP_045670540.1	XP_012611645.1
OG0012684	XP_045670157.1	XP_012611756.1
OG0012685	XP_045670394.1	XP_012611674.1
OG0012686	XP_045670328.1	XP_012634373.2
OG0012687	XP_045669790.1	XP_012634363.1
OG0012688	XP_045669899.1	XP_012634342.1
OG0012689	XP_045670347.1	XP_020136542.1
OG0012690	XP_045669776.1	XP_012634323.1
OG0012691	XP_045670146.1	XP_012634314.1
OG0012692	XP_045670047.1	XP_012634312.1
OG0012693	XP_045670386.1	XP_012634300.1
OG0012694	XP_045669997.1	XP_012634278.1
OG0012695	XP_045669853.1	XP_012634255.1
OG0012696	XP_045670522.1	XP_012634239.1
OG0012697	XP_045669909.1	XP_012634198.1
OG0012698	XP_045670418.1	XP_012602874.1
OG0012699	XP_045670191.1	XP_012602875.1
OG0012700	XP_045670560.1	XP_012602912.2
OG0012701	XP_045670531.1	XP_012602795.1
OG0012702	XP_045669897.1	XP_012602918.1
OG0012703	XP_045670388.1	XP_012602953.1
OG0012704	XP_045670385.1	XP_012602931.1
OG0012705	XP_045670536.1	XP_012602834.1
OG0012706	XP_045669787.1	XP_012642302.1
OG0012707	XP_045670559.1	XP_012606518.1
OG0012708	XP_045670380.1	XP_012606543.1
OG0012709	XP_045670209.1	XP_012642269.1
OG0012710	XP_045670437.1	XP_012642241.1
OG0012711	XP_045670355.1	XP_012642171.1
OG0012712	XP_045670500.1	XP_012642139.1
OG0012713	XP_045670497.1	XP_012642136.1
OG0012714	XP_045669917.1	XP_012642116.1
OG0012715	XP_045670470.1	XP_012642106.1
OG0012716	XP_045670028.1	XP_012642105.1
OG0012717	XP_045637678.1	XP_012598683.1
OG0012718	XP_045637578.1	XP_012598686.1
OG0012719	XP_045637579.1	XP_012598687.1
OG0012720	XP_045637533.1	XP_020136397.1
OG0012721	XP_045637536.1	XP_012598721.1
OG0012722	XP_045637703.1	XP_012598647.1
OG0012723	XP_045637552.1	XP_012598662.1
OG0012724	XP_045637600.1	XP_012621196.1
OG0012725	XP_045637514.1	XP_020136747.1
OG0012726	XP_045637517.1	XP_012621188.1
OG0012727	XP_045637471.1	XP_012621199.1
OG0012728	XP_045637539.1	XP_012621290.1
OG0012729	XP_045637596.1	XP_012621318.1
OG0012730	XP_045637520.1	XP_012621327.1
OG0012731	XP_045637524.1	XP_012621331.1
OG0012732	XP_045633706.1	XP_012621369.2
OG0012733	XP_045633698.1	XP_012621372.1
OG0012734	XP_045633717.1	XP_012621377.1
OG0012735	XP_045633735.1	XP_012621389.1
OG0012736	XP_045644786.1	XP_012621396.1
OG0012737	XP_045669769.1	XP_012621418.1
OG0012738	XP_045669726.1	XP_012621478.1
OG0012739	XP_045669772.1	XP_012621499.1
OG0012740	XP_045628988.1	XP_012645170.1
OG0012741	XP_045669694.1	XP_012645173.1
OG0012742	XP_045628972.1	XP_012645189.1
OG0012743	XP_045628995.1	XP_012645212.1
OG0012744	XP_045628983.1	XP_012645237.1
OG0012745	XP_045629060.1	XP_012645242.2
OG0012746	XP_045629041.1	XP_012645253.1
OG0012747	XP_045629004.1	XP_012628901.1
OG0012748	XP_045628963.1	XP_012634393.1
OG0012749	XP_045629282.1	XP_012601142.1
OG0012750	XP_045629668.1	XP_012618006.1
OG0012751	XP_045629322.1	XP_012620264.1
OG0012752	XP_045629295.1	XP_012622380.1
OG0012753	XP_045629458.1	XP_012623059.1
OG0012754	XP_045629274.1	XP_012628211.1
OG0012755	XP_045629430.1	XP_012633118.1
OG0012756	XP_045629438.1	XP_012634611.1
OG0012757	XP_045629598.1	XP_012635671.1
OG0012758	XP_045629670.1	XP_012636500.1
OG0012759	XP_045629686.1	XP_012637423.1
OG0012760	XP_045629173.1	XP_012638259.1
OG0012761	XP_045629462.1	XP_012645530.2
OG0012762	XP_045629087.1	XP_012592659.1
OG0012763	XP_045629413.1	XP_012593107.1
OG0012764	XP_045629128.1	XP_012593987.1
OG0012765	XP_045629320.1	XP_012594169.1
OG0012766	XP_045629534.1	XP_012637055.1
OG0012767	XP_045629451.1	XP_012596136.1
OG0012768	XP_045629171.1	XP_012596259.1
OG0012769	XP_045629310.1	XP_012596156.1
OG0012770	XP_045629076.1	XP_012596042.1
OG0012771	XP_045629273.1	XP_012596048.1
OG0012772	XP_045629117.1	XP_012596174.1
OG0012773	XP_045629118.1	XP_012596143.1
OG0012774	XP_045629398.1	XP_012596146.1
OG0012775	XP_045629400.1	XP_012596148.1
OG0012776	XP_045629176.1	XP_012596075.1
OG0012777	XP_045629106.1	XP_012596151.1
OG0012778	XP_045629174.1	XP_012596152.1
OG0012779	XP_045629298.1	XP_012596020.1
OG0012780	XP_045629185.1	XP_012596021.1
OG0012781	XP_045629397.1	XP_012596268.1
OG0012782	XP_045629079.1	XP_012596085.2
OG0012783	XP_045629213.1	XP_012596087.1
OG0012784	XP_045629614.1	XP_012596105.1
OG0012785	XP_045629619.1	XP_012596107.1
OG0012786	XP_045629621.1	XP_012596109.1
OG0012787	XP_045629221.1	XP_012596248.1
OG0012788	XP_045629680.1	XP_020136826.1
OG0012789	XP_045629423.1	XP_012634776.1
OG0012790	XP_045629361.1	XP_012634766.1
OG0012791	XP_045629455.1	XP_012634759.1
OG0012792	XP_045659622.1	XP_012639855.1
OG0012793	XP_045659628.1	XP_020145167.1
OG0012794	XP_045659700.1	XP_012639965.2
OG0012795	XP_045659711.1	XP_012639967.1
OG0012797	XP_045659730.1	XP_012639997.1
OG0012798	XP_045659746.1	XP_012637484.1
OG0012799	XP_045659774.1	XP_012637518.1
OG0012800	XP_045659767.1	XP_012637510.1
OG0012801	XP_045627114.1, XP_045627113.1	XP_012637455.1
OG0012802	XP_045627237.1	XP_020145149.1
OG0012803	XP_045627038.1	XP_012637445.1
OG0012804	XP_045651066.1, XP_045627120.1	XP_012599565.1
OG0012805	XP_045627247.1	XP_020145127.1
OG0012806	XP_045627144.1	XP_012609968.1
OG0012807	XP_045626974.1	XP_012627688.1
OG0012808	XP_045626923.1	XP_012627629.1
OG0012809	XP_045627256.1	XP_012627615.1
OG0012810	XP_045627258.1	XP_012627617.1
OG0012811	XP_045627137.1	XP_012627610.1
OG0012812	XP_045627201.1	XP_012627594.1
OG0012813	XP_045627208.1	XP_012627602.1
OG0012814	XP_045627111.1	XP_020145101.1
OG0012815	XP_045627197.1	XP_012627501.1
OG0012816	XP_045627089.1	XP_012627456.1
OG0012817	XP_045646872.1	XP_012627412.1
OG0012818	XP_045646884.1	XP_012627373.1
OG0012819	XP_045646894.1	XP_012627353.1
OG0012820	XP_045646902.1	XP_012627352.1
OG0012821	XP_045646918.1	XP_012627331.1
OG0012822	XP_045646957.1	XP_012627301.1
OG0012823	XP_045646973.1	XP_012627227.1
OG0012824	XP_045646978.1	XP_012627216.1
OG0012825	XP_045645763.1	XP_012609719.1
OG0012826	XP_045635744.1	XP_012613343.1
OG0012827	XP_045649194.1	XP_012612624.1
OG0012828	XP_045627627.1	XP_020141864.1
OG0012829	XP_045644339.1	XP_012612321.1
OG0012830	XP_045644354.1	XP_012605507.1
OG0012831	XP_045644355.1	XP_012605506.1
OG0012832	XP_045644149.1	XP_012605602.1
OG0012833	XP_045654482.1	XP_012608607.1, XP_012597607.1
OG0012834	XP_045645912.1	XP_012632488.1
OG0012835	XP_045645893.1	XP_020143158.1
OG0012836	XP_045645856.1	XP_012608789.1
OG0012837	XP_045645810.1	XP_012609317.1
OG0012838	XP_045645808.1	XP_012609582.1
OG0012839	XP_045645781.1	XP_012618363.1
OG0012840	XP_045645771.1	XP_020143142.1
OG0012841	XP_045645772.1	XP_012609692.1
OG0012842	XP_045645751.1	XP_012632479.1
OG0012843	XP_045645729.1	XP_012632491.1
OG0012844	XP_045645744.1	XP_012632489.1
OG0012845	XP_045645710.1	XP_012632540.1
OG0012846	XP_045645691.1	XP_012632553.1
OG0012847	XP_045645690.1	XP_020143101.1
OG0012848	XP_045645669.1	XP_012632585.1
OG0012849	XP_045645670.1	XP_012632598.1
OG0012850	XP_045645676.1	XP_012632606.1
OG0012851	XP_045645659.1	XP_012632610.1
OG0012852	XP_045645644.1	XP_012637811.1
OG0012853	XP_045645640.1	XP_012637824.1
OG0012854	XP_045645631.1	XP_012637832.1
OG0012855	XP_045645630.1, XP_045645629.1	XP_012637836.1
OG0012856	XP_045645619.1	XP_012637846.1
OG0012857	XP_045645594.1	XP_012637867.1
OG0012858	XP_045645592.1	XP_012637869.1
OG0012859	XP_045645589.1	XP_012637873.1
OG0012860	XP_045645568.1	XP_012644166.1
OG0012861	XP_045671472.1	XP_012644949.1
OG0012862	XP_045671433.1	XP_012644956.1
OG0012863	XP_045671450.1	XP_012644979.1
OG0012864	XP_045671473.1	XP_012645020.2
OG0012865	XP_045671454.1	XP_020143425.1
OG0012866	XP_045671400.1	XP_012645042.1
OG0012867	XP_045635420.1	XP_020143421.1
OG0012868	XP_045635953.1	XP_012612767.1
OG0012869	XP_045635711.1	XP_012612802.1
OG0012870	XP_045635584.1	XP_012612846.2
OG0012871	XP_045635587.1	XP_020143411.1
OG0012872	XP_045635430.1	XP_012612912.1
OG0012873	XP_045636054.1	XP_012612949.1
OG0012874	XP_045635830.1, XP_045635829.1	XP_012613027.1
OG0012875	XP_045636042.1	XP_012613204.2
OG0012876	XP_045635735.1	XP_020143297.1
OG0012877	XP_045635427.1	XP_012597246.1
OG0012878	XP_045635491.1	XP_012597311.1
OG0012880	XP_045635406.1	XP_012597227.1
OG0012881	XP_045635694.1	XP_012597105.1
OG0012882	XP_045635405.1	XP_012597120.1
OG0012883	XP_045635999.1	XP_012597194.1
OG0012884	XP_045635603.1	XP_020143375.1
OG0012885	XP_045635734.1	XP_012597367.1
OG0012886	XP_045635893.1	XP_012597295.1
OG0012887	XP_045635896.1	XP_012597298.1
OG0012888	XP_045635798.1	XP_012597275.1
OG0012889	XP_045635795.1	XP_012597270.1
OG0012890	XP_045635954.1	XP_012642583.1
OG0012891	XP_045635873.1	XP_020143349.1
OG0012892	XP_045635844.1	XP_012642564.1
OG0012893	XP_045635516.1	XP_012642563.1
OG0012894	XP_045635726.1	XP_012628241.1
OG0012895	XP_045635626.1	XP_012628227.1
OG0012896	XP_045635379.1	XP_012628209.1
OG0012897	XP_045635754.1	XP_020143469.1
OG0012898	XP_045636020.1	XP_012628184.1
OG0012899	XP_045627819.1	XP_012593070.1
OG0012900	XP_045627560.1	XP_012593073.1
OG0012901	XP_045627543.1	XP_012593118.1
OG0012902	XP_045627637.1	XP_012595922.1
OG0012903	XP_045627817.1	XP_012595974.1
OG0012904	XP_045627604.1	XP_012642478.1
OG0012905	XP_045627615.1	XP_012642481.1
OG0012906	XP_045627738.1	XP_020141855.1
OG0012907	XP_045627630.1	XP_012642404.1
OG0012908	XP_045627720.1	XP_012611957.1
OG0012909	XP_045627621.1	XP_012611866.1
OG0012910	XP_045644365.1	XP_012612212.1
OG0012911	XP_045643884.1	XP_012611210.1
OG0012912	XP_045643894.1	XP_012611129.1
OG0012913	XP_045643895.1	XP_012611053.1
OG0012914	XP_045643901.1	XP_012611012.1
OG0012915	XP_045643927.1	XP_012633258.2
OG0012916	XP_045643936.1	XP_012633264.1
OG0012917	XP_045643946.1	XP_012633279.1
OG0012918	XP_045643955.1	XP_020141754.1
OG0012919	XP_045643979.1	XP_012604142.1
OG0012920	XP_045643991.1	XP_012620284.1
OG0012921	XP_045644013.1	XP_012620318.1
OG0012922	XP_045644016.1	XP_020141769.1
OG0012923	XP_045644036.1	XP_012620336.1
OG0012924	XP_045644058.1	XP_012620374.1
OG0012925	XP_045644070.1	XP_012620387.1
OG0012926	XP_045644079.1	XP_012620404.1
OG0012927	XP_045644088.1	XP_012605581.1
OG0012928	XP_045644089.1	XP_012605583.1
OG0012929	XP_045644097.1	XP_012605612.2
OG0012930	XP_045644109.1	XP_012605549.1
OG0012931	XP_045644130.1	XP_012605567.1
OG0012932	XP_045644153.1	XP_012605597.1
OG0012933	XP_045644165.1	XP_012605648.1
OG0012934	XP_045644177.1	XP_012605606.1
OG0012935	XP_045635842.1	XP_012613247.1
OG0012936	XP_045627722.1	XP_012642452.1
OG0012937	XP_045650597.1	XP_012617712.1
OG0012938	XP_045636385.1	XP_012625552.1
OG0012939	XP_045650752.1	XP_012596639.1
OG0012940	XP_045650983.1	XP_012616656.1
OG0012941	XP_045635039.1	XP_012594001.1
OG0012942	XP_045650968.1	XP_020137883.1
OG0012943	XP_045650964.1	XP_012610051.1
OG0012944	XP_045650954.1	XP_012645523.1
OG0012945	XP_045650950.1	XP_020137775.1
OG0012946	XP_045650949.1	XP_012645379.1
OG0012947	XP_045651046.1	XP_012645449.1
OG0012948	XP_045650865.1	XP_012619192.1
OG0012949	XP_045650860.1	XP_012619185.1
OG0012950	XP_045650830.1	XP_012621559.2
OG0012951	XP_045650803.1	XP_012644010.1
OG0012952	XP_045650775.1	XP_012590954.1
OG0012953	XP_045650728.1	XP_012617541.1
OG0012954	XP_045650712.1	XP_012617565.1
OG0012955	XP_045650689.1	XP_012617570.1
OG0012956	XP_045650684.1	XP_012617584.1
OG0012957	XP_045650643.1	XP_020137714.1
OG0012958	XP_045650642.1	XP_012617631.1
OG0012959	XP_045650623.1	XP_012617643.1
OG0012960	XP_045650618.1	XP_012617652.1
OG0012961	XP_045650608.1	XP_012617662.1
OG0012962	XP_045650607.1	XP_012617704.1
OG0012963	XP_045650596.1	XP_012617713.1
OG0012964	XP_045650583.1	XP_020137732.1
OG0012965	XP_045650565.1	XP_012604267.1
OG0012966	XP_045650562.1	XP_020138038.1
OG0012967	XP_045650546.1	XP_012604431.1
OG0012968	XP_045636218.1	XP_012593833.1
OG0012969	XP_045636726.1	XP_012625085.1
OG0012970	XP_045636179.1	XP_020144938.1
OG0012971	XP_045636170.1	XP_012625142.1
OG0012972	XP_045636656.1	XP_012625155.1
OG0012973	XP_045636698.1	XP_020144929.1
OG0012974	XP_045636346.1	XP_012625235.1
OG0012975	XP_045636775.1	XP_012619862.2
OG0012976	XP_045636241.1	XP_012625626.1
OG0012977	XP_045636715.1	XP_012625624.1
OG0012978	XP_045636780.1	XP_012625619.2
OG0012979	XP_045636160.1	XP_012625605.1
OG0012980	XP_045636556.1	XP_012625573.1
OG0012981	XP_045636460.1	XP_012625574.1
OG0012982	XP_045636250.1	XP_012625576.1
OG0012984	XP_045636692.1	XP_012625562.1
OG0012985	XP_045636211.1	XP_012625527.1
OG0012986	XP_045636212.1	XP_012625528.1
OG0012987	XP_045636520.1	XP_012625462.1
OG0012988	XP_045636191.1	XP_012625448.1
OG0012989	XP_045636286.1	XP_012625408.1
OG0012990	XP_045636735.1	XP_020145002.1
OG0012991	XP_045636539.1	XP_012624565.1
OG0012992	XP_045636265.1	XP_012624499.1
OG0012993	XP_045636359.1	XP_012624497.1
OG0012994	XP_045636560.1	XP_012624474.1
OG0012995	XP_045636245.1	XP_012624470.1
OG0012996	XP_045636608.1	XP_012624450.1
