Orthogroup	Ursus_americanus	Echinops_telfairi
OG0012266	XP_045658151.1	XP_045147718.1, XP_004699435.1
OG0012267	XP_045658159.1	XP_045147713.1
OG0012268	XP_045658165.1	XP_045147997.1
OG0012269	XP_045658208.1	XP_004699453.1
OG0012270	XP_045658225.1	XP_004699454.1
OG0012271	XP_045655436.1	XP_004699455.1
OG0012272	XP_045655440.1	XP_004699458.1
OG0012273	XP_045655457.1	XP_004699464.1
OG0012274	XP_045655468.1	XP_030741922.1
OG0012275	XP_045655466.1	XP_004699712.2
OG0012276	XP_045655471.1	XP_004699716.1
OG0012277	XP_045655472.1	XP_004699471.1
OG0012278	XP_045654172.1	XP_045154777.1
OG0012280	XP_045659411.1	XP_004705272.1
OG0012281	XP_045659420.1	XP_045155161.1
OG0012282	XP_045659423.1	XP_045155159.1
OG0012283	XP_045659442.1	XP_004718183.2
OG0012284	XP_045659322.1	XP_004705268.1
OG0012285	XP_045659468.1	XP_004705524.1
OG0012288	XP_045659513.1	XP_004705515.1
OG0012289	XP_045659514.1	XP_004705251.1
OG0012290	XP_045659536.1	XP_045155216.1
OG0012292	XP_045628642.1	XP_004704546.1
OG0012293	XP_045628778.1	XP_045149508.1
OG0012294	XP_045628733.1	XP_045149673.1
OG0012295	XP_045628637.1	XP_004704558.1
OG0012296	XP_045628789.1	XP_045149556.1
OG0012297	XP_045628605.1	XP_004704798.1
OG0012298	XP_045628748.1	XP_045149649.1
OG0012299	XP_045628732.1	XP_030742426.1
OG0012300	XP_045628609.1	XP_004704573.1
OG0012301	XP_045628623.1	XP_004704810.2
OG0012302	XP_045628795.1	XP_045149722.1
OG0012304	XP_045628802.1	XP_045149558.1
OG0012306	XP_045652165.1	XP_004704820.1
OG0012307	XP_045652057.1	XP_045149533.1
OG0012308	XP_045652066.1	XP_045149775.1
OG0012309	XP_045652043.1	XP_004704830.1
OG0012310	XP_045651999.1	XP_045149779.1
OG0012311	XP_045652001.1	XP_045149690.1
OG0012312	XP_045651943.1	XP_012860612.2
OG0012313	XP_045651937.1	XP_045149862.1
OG0012314	XP_045666246.1	XP_004704612.1
OG0012315	XP_045666248.1	XP_004704615.1
OG0012316	XP_045666170.1	XP_004704622.1
OG0012317	XP_045666179.1	XP_045149857.1
OG0012318	XP_045651716.1	XP_045149727.1
OG0012319	XP_045671017.1	XP_004704872.1
OG0012320	XP_045670958.1	XP_004704881.2
OG0012321	XP_045670933.1	XP_045149776.1
OG0012322	XP_045671011.1	XP_045149885.1
OG0012323	XP_045670905.1	XP_045149848.1
OG0012324	XP_045670830.1	XP_045149847.1
OG0012325	XP_045670904.1	XP_045149694.1
OG0012326	XP_045670946.1	XP_004704672.1
OG0012327	XP_045670829.1	XP_004704895.1
OG0012328	XP_045670820.1	XP_045149639.1
OG0012329	XP_045670975.1	XP_045149494.1
OG0012330	XP_045670818.1	XP_045149846.1
OG0012331	XP_045634188.1	XP_012862792.1
OG0012332	XP_045658106.1	XP_004699425.2
OG0012333	XP_045628723.1	XP_004704800.1
OG0012334	XP_045639974.1	XP_004706228.1
OG0012335	XP_045640704.1	XP_004706204.1
OG0012336	XP_045640572.1	XP_045141956.1
OG0012337	XP_045657313.1	XP_012859252.1
OG0012338	XP_045657319.1	XP_004699383.1
OG0012339	XP_045640724.1	XP_004706219.2
OG0012340	XP_045639979.1	XP_004705858.1
OG0012341	XP_045639997.1	XP_004706194.1
OG0012342	XP_045640008.1	XP_004706177.1
OG0012343	XP_045657971.1	XP_045147674.1
OG0012344	XP_045642065.1, XP_045642066.1	XP_004705987.1
OG0012345	XP_045642086.1	XP_045139751.1
OG0012346	XP_045642110.1	XP_030744946.1
OG0012348	XP_045642132.1	XP_045140683.1
OG0012349	XP_045642133.1	XP_045140673.1
OG0012350	XP_045642142.1	XP_004705688.1
OG0012351	XP_045642149.1	XP_004705684.1
OG0012352	XP_045642172.1	XP_030744705.2
OG0012353	XP_045642175.1	XP_045140611.1
OG0012354	XP_045629738.1	XP_045141855.1
OG0012355	XP_045629741.1	XP_045141674.1
OG0012356	XP_045629731.1	XP_004705676.1
OG0012357	XP_045629742.1	XP_004705677.1
OG0012358	XP_045629793.1	XP_004706028.1
OG0012359	XP_045629827.1	XP_045140541.1
OG0012361	XP_045629905.1	XP_045139470.1
OG0012362	XP_045629911.1	XP_045139465.1
OG0012363	XP_045629909.1	XP_045140882.1
OG0012364	XP_045629754.1	XP_045147707.1, XP_004705647.1
OG0012365	XP_045629755.1	XP_004705648.1
OG0012366	XP_045629724.1	XP_030744308.1
OG0012367	XP_045669341.1	XP_030744559.1
OG0012368	XP_045669200.1	XP_045140307.1
OG0012369	XP_045669252.1	XP_004705600.1
OG0012370	XP_045669327.1	XP_045140279.1
OG0012371	XP_045669312.1	XP_004705932.1
OG0012372	XP_045669206.1	XP_004705594.1
OG0012373	XP_045669317.1	XP_045139739.1
OG0012374	XP_045642021.1	XP_045140045.1
OG0012375	XP_045642006.1	XP_004705702.1
OG0012376	XP_045641994.1	XP_045142023.1
OG0012377	XP_045641992.1	XP_004706078.1
OG0012378	XP_045641973.1	XP_004705714.1
OG0012379	XP_045641953.1	XP_004705718.1
OG0012380	XP_045641939.1	XP_004705721.1
OG0012381	XP_045641937.1	XP_045140798.1
OG0012382	XP_045641930.1	XP_004705727.1
OG0012383	XP_045641900.1	XP_004705739.1
OG0012384	XP_045641904.1	XP_004706090.1
OG0012385	XP_045642220.1	XP_045141888.1
OG0012387	XP_045641886.1	XP_004706095.1
OG0012388	XP_045641887.1	XP_012860911.2, XP_004704124.1
OG0012390	XP_045641876.1	XP_045140835.1
OG0012391	XP_045631202.1	XP_045142018.1
OG0012392	XP_045631179.1	XP_045142063.1
OG0012393	XP_045632373.1	XP_045141891.1
OG0012394	XP_045632440.1	XP_004705771.1
OG0012395	XP_045632393.1	XP_045142005.1
OG0012396	XP_045632361.1	XP_004706117.1
OG0012397	XP_045632397.1	XP_012860920.1
OG0012398	XP_045632434.1	XP_045140986.1
OG0012399	XP_045632446.1	XP_045140990.1
OG0012400	XP_045632379.1	XP_004706132.1
OG0012401	XP_045632382.1	XP_030740233.1
OG0012402	XP_045655832.1	XP_004705794.1
OG0012403	XP_045626850.1	XP_045141184.1
OG0012404	XP_045626881.1	XP_030740235.2
OG0012405	XP_045626884.1	XP_004706144.1
OG0012406	XP_045626851.1	XP_004705801.1
OG0012407	XP_045626846.1	XP_045141940.1
OG0012408	XP_045631996.1	XP_045141945.1
OG0012409	XP_045632050.1	XP_004706322.1
OG0012410	XP_045632053.1	XP_045141994.1
OG0012411	XP_045632026.1	XP_004705814.1
OG0012412	XP_045632039.1	XP_045140231.1
OG0012413	XP_045632011.1	XP_012860986.1
OG0012414	XP_045640307.1	XP_045142059.1
OG0012415	XP_045640317.1	XP_045141488.1
OG0012416	XP_045639855.1	XP_045141820.1
OG0012417	XP_045640793.1	XP_045139830.1
OG0012418	XP_045639897.1	XP_004705904.2
OG0012419	XP_045640213.1	XP_045139574.1
OG0012420	XP_045640219.1	XP_004705899.1
OG0012421	XP_045640436.1	XP_045141119.1
OG0012422	XP_045640773.1	XP_004705894.1
OG0012423	XP_045640568.1	XP_045139934.1
OG0012424	XP_045639984.1	XP_045141976.1
OG0012425	XP_045640717.1	XP_030740242.1
OG0012426	XP_045640675.1	XP_004705867.2
OG0012427	XP_045640689.1	XP_004706226.1
OG0012428	XP_045640652.1	XP_004706222.1
OG0012429	XP_045640655.1	XP_045141966.1
OG0012430	XP_045639977.1	XP_045141924.1
OG0012431	XP_045640613.1	XP_045142047.1
OG0012432	XP_045639994.1	XP_045141963.1
OG0012433	XP_045640701.1	XP_004706200.2
OG0012435	XP_045640009.1	XP_045141954.1
OG0012436	XP_045639938.1	XP_004705838.1
OG0012437	XP_045639833.1	XP_045141952.1
OG0012438	XP_045639840.1	XP_004705837.1
OG0012439	XP_045640372.1	XP_004705834.1
OG0012440	XP_045639759.1	XP_004705817.1
OG0012441	XP_045640206.1	XP_004705816.1
OG0012442	XP_045657488.1	XP_012859348.1
OG0012443	XP_045652766.1	XP_004714117.1
OG0012444	XP_045657504.1	XP_045147770.1, XP_004699259.1
OG0012445	XP_045657308.1	XP_045149189.1, XP_004699591.2
OG0012446	XP_045657538.1	XP_030742010.2
OG0012447	XP_045657558.1	XP_045147862.1
OG0012448	XP_045657574.1	XP_045147953.1
OG0012449	XP_045657576.1	XP_004699276.1
OG0012450	XP_045657581.1	XP_012859239.1
OG0012451	XP_045657587.1	XP_045147955.1
OG0012452	XP_045657641.1	XP_030742472.1
OG0012453	XP_045657639.1	XP_004699290.1
OG0012454	XP_045657663.1	XP_045147965.1
OG0012455	XP_045657665.1	XP_045148112.1
OG0012456	XP_045657675.1	XP_004699296.1
OG0012457	XP_045657691.1	XP_004699627.1
OG0012458	XP_045657708.1	XP_012859246.2
OG0012459	XP_045657711.1	XP_004699633.2
OG0012460	XP_045657718.1	XP_045147973.1
OG0012461	XP_045657720.1	XP_004699312.1
OG0012462	XP_045657729.1	XP_004699313.1
OG0012463	XP_045657733.1	XP_004699316.2
OG0012464	XP_045657738.1	XP_012859331.1
OG0012465	XP_045657750.1	XP_045147896.1
OG0012466	XP_045657311.1	XP_012859248.2
OG0012467	XP_045657811.1	XP_012859332.1
OG0012468	XP_045657315.1	XP_004699336.1
OG0012469	XP_045657834.1	XP_045148142.1
OG0012470	XP_045657841.1	XP_045147984.1
OG0012471	XP_045657867.1	XP_004699349.1
OG0012472	XP_045657892.1	XP_045147912.1
OG0012473	XP_045657913.1	XP_045148015.1
OG0012474	XP_045657930.1	XP_045147786.1
OG0012475	XP_045657940.1	XP_004699374.1
OG0012477	XP_045657946.1	XP_045147975.1
OG0012478	XP_045657957.1	XP_045147672.1
OG0012479	XP_045657981.1	XP_012859283.2
OG0012480	XP_045657983.1	XP_045148074.1
OG0012481	XP_045643435.1	XP_004700181.2
OG0012482	XP_045667252.1	XP_045154212.1
OG0012483	XP_045643575.1	XP_004699876.1
OG0012484	XP_045643645.1	XP_004700141.1
OG0012485	XP_045639782.1	XP_012863190.1
OG0012486	XP_045667358.1	XP_045153912.1
OG0012487	XP_045637817.1	XP_004703132.1
OG0012488	XP_045643576.1	XP_045154115.1
OG0012489	XP_045643593.1	XP_004699871.1
OG0012490	XP_045643641.1	XP_004700142.1
OG0012491	XP_045643631.1	XP_004699854.2
OG0012492	XP_045643648.1	XP_045154236.1
OG0012493	XP_045643852.1	XP_045154251.1
OG0012494	XP_045643664.1	XP_012859440.1
OG0012495	XP_045643689.1	XP_045154109.1
OG0012496	XP_045643434.1	XP_012859376.1
OG0012497	XP_045643706.1	XP_045153944.1
OG0012498	XP_045643730.1	XP_030743674.2
OG0012499	XP_045643777.1	XP_004699912.1
OG0012500	XP_045643825.1	XP_045153968.1
OG0012501	XP_045643830.1	XP_004699939.1
OG0012502	XP_045632020.1	XP_045152762.1
OG0012503	XP_045667244.1	XP_045154201.1
OG0012504	XP_045667250.1	XP_045153922.1
OG0012505	XP_045667310.1	XP_004706742.1
OG0012506	XP_045667327.1	XP_045153872.1
OG0012507	XP_045667456.1	XP_012861166.1
OG0012508	XP_045667275.1	XP_045153914.1
OG0012509	XP_045667350.1	XP_045154046.1
OG0012510	XP_045667345.1	XP_004706772.1
OG0012511	XP_045667331.1	XP_004706775.1
OG0012512	XP_045667370.1	XP_004706879.2
OG0012513	XP_045667324.1	XP_004706880.2
OG0012514	XP_045667374.1	XP_012861129.1
OG0012515	XP_045653917.1	XP_004706796.1
OG0012516	XP_045653652.1	XP_045153819.1
OG0012517	XP_045653556.1	XP_004706802.1
OG0012518	XP_045653290.1	XP_045154225.1
OG0012519	XP_045651754.1	XP_045150214.1
OG0012520	XP_045651776.1	XP_030742556.1
OG0012521	XP_045652031.1	XP_012859415.3
OG0012522	XP_045652085.1	XP_004700010.1
OG0012523	XP_045652196.1	XP_004700016.1
OG0012524	XP_045652392.1	XP_004700020.1
OG0012525	XP_045652474.1	XP_045153929.1
OG0012526	XP_045652618.1	XP_004700007.1
OG0012527	XP_045652684.1	XP_004700005.1
OG0012528	XP_045652719.1	XP_045154179.1
OG0012529	XP_045652831.1	XP_030743682.1
OG0012530	XP_045652898.1	XP_004699997.2
OG0012531	XP_045652968.1	XP_004700216.1
OG0012532	XP_045653016.1	XP_004699992.1
OG0012533	XP_045640044.1	XP_045154290.1
OG0012534	XP_045640029.1	XP_045154289.1
OG0012535	XP_045640112.1	XP_004714763.1
OG0012536	XP_045640156.1	XP_004714760.1
OG0012537	XP_045640101.1	XP_045154288.1
OG0012538	XP_045640131.1	XP_004714727.1
OG0012539	XP_045640137.1	XP_004714721.1, XP_030741980.1
OG0012540	XP_045640202.1	XP_045154446.1
OG0012541	XP_045640589.1	XP_004714800.1
OG0012542	XP_045639750.1	XP_004714798.1
OG0012543	XP_045640248.1	XP_030743718.2
OG0012544	XP_045640359.1	XP_004714682.1
OG0012545	XP_045645944.1	XP_045151979.1
OG0012546	XP_045633796.1	XP_045152012.1
OG0012547	XP_045633855.1	XP_045151972.1
OG0012548	XP_045633814.1	XP_004703144.3
OG0012549	XP_045633837.1	XP_045151970.1
OG0012550	XP_045633841.1	XP_004703138.1
OG0012551	XP_045628810.1	XP_045151968.1
OG0012552	XP_045637821.1	XP_004702991.1
OG0012553	XP_045637841.1	XP_004703135.1
OG0012554	XP_045637828.1	XP_004703134.1
OG0012555	XP_045637818.1	XP_045151995.1
OG0012556	XP_045637742.1	XP_004702970.1
OG0012557	XP_045637748.1	XP_004702966.1
OG0012558	XP_045637763.1	XP_004702964.1
OG0012559	XP_045637805.1	XP_012860170.2
OG0012560	XP_045637764.1	XP_045152152.1
OG0012561	XP_045637911.1	XP_004703123.1
OG0012562	XP_045637874.1	XP_045152018.1
OG0012563	XP_045637924.1	XP_045152241.1
OG0012564	XP_045637755.1	XP_004702949.1
OG0012565	XP_045637902.1	XP_004703117.1
OG0012566	XP_045637836.1	XP_045146747.1
OG0012567	XP_045649826.1	XP_004714121.1
OG0012568	XP_045649838.1	XP_004714127.1
OG0012569	XP_045649840.1	XP_004704009.2
OG0012570	XP_045649841.1	XP_004703930.1
OG0012571	XP_045671077.1	XP_004704012.2
OG0012572	XP_045666515.1	XP_004698699.1
OG0012573	XP_045663521.1	XP_012859124.1
OG0012574	XP_045663546.1	XP_045143713.1
OG0012575	XP_045658752.1	XP_045143601.1
OG0012576	XP_045658749.1	XP_045143600.1
OG0012577	XP_045658711.1	XP_045143650.1
OG0012578	XP_045658719.1	XP_030740755.1
OG0012579	XP_045658661.1	XP_004698540.1
OG0012580	XP_045658644.1	XP_004698545.1
OG0012581	XP_045658649.1	XP_004698550.1
OG0012582	XP_045658610.1	XP_004698556.1
OG0012583	XP_045658602.1	XP_004698559.1
OG0012584	XP_045658565.1	XP_004698576.1
OG0012585	XP_045658572.1	XP_045143798.1
OG0012586	XP_045658543.1	XP_045143583.1
OG0012587	XP_045658539.1	XP_045144089.1
OG0012588	XP_045655916.1	XP_004698590.1
OG0012589	XP_045655806.1	XP_004698596.1
OG0012590	XP_045656342.1	XP_045144046.1
OG0012591	XP_045655465.1	XP_004698609.2
OG0012592	XP_045655330.1	XP_045143831.1
OG0012593	XP_045655282.1	XP_045144045.1
OG0012594	XP_045655240.1	XP_004698619.1
OG0012595	XP_045655106.1	XP_004698624.1
OG0012596	XP_045655083.1	XP_004699018.1
OG0012597	XP_045655042.1	XP_004698630.1
OG0012598	XP_045654962.1	XP_004698632.2
OG0012599	XP_045654778.1	XP_004698635.1
OG0012600	XP_045654623.1	XP_045143573.1
OG0012601	XP_045654609.1	XP_045143662.1
OG0012602	XP_045654590.1	XP_004698640.1
OG0012603	XP_045666264.1	XP_045143570.1
OG0012604	XP_045666476.1	XP_004698645.1
OG0012605	XP_045666525.1	XP_045143672.1
OG0012606	XP_045666448.1	XP_004698657.1
OG0012607	XP_045666331.1	XP_045143657.1
OG0012608	XP_045666546.1	XP_004698660.1
OG0012609	XP_045666314.1	XP_045143565.1
OG0012610	XP_045666424.1	XP_030740729.1
OG0012611	XP_045666474.1	XP_012859107.1
OG0012612	XP_045666556.1	XP_004698686.1
OG0012613	XP_045666439.1	XP_004698688.1
OG0012614	XP_045666441.1	XP_004699049.2
OG0012615	XP_045666378.1	XP_045144103.1
OG0012616	XP_045666485.1	XP_004698696.1
OG0012617	XP_045666537.1	XP_045144100.1
OG0012618	XP_045666455.1	XP_004698717.1
OG0012619	XP_045666475.1	XP_045143617.1
OG0012620	XP_045666466.1	XP_004698718.1
OG0012621	XP_045666284.1	XP_004698722.1
OG0012622	XP_045663943.1	XP_004698725.1
OG0012623	XP_045663923.1	XP_012859116.2
OG0012624	XP_045663915.1	XP_004698727.1
OG0012625	XP_045663906.1	XP_045143756.1
OG0012626	XP_045663888.1	XP_004699071.2
OG0012627	XP_045663870.1	XP_004698747.1
OG0012628	XP_045663859.1	XP_045144122.1
OG0012629	XP_045663846.1	XP_004698748.1
OG0012630	XP_045663843.1	XP_045143715.1
OG0012631	XP_045663820.1	XP_004698752.1
OG0012632	XP_045663813.1	XP_004698756.1
OG0012633	XP_045663790.1	XP_004698766.1
OG0012634	XP_045663803.1	XP_004698768.1
OG0012635	XP_045663757.1	XP_004698774.1
OG0012636	XP_045663720.1	XP_045144107.1
OG0012637	XP_045663734.1	XP_004699100.1
OG0012638	XP_045663712.1	XP_045143877.1
OG0012639	XP_045663680.1	XP_004699108.1
OG0012640	XP_045663666.1	XP_004698805.1
OG0012641	XP_045663605.1	XP_012859135.1
OG0012642	XP_045663567.1	XP_045144059.1
OG0012643	XP_045671748.1	XP_004698834.1
OG0012644	XP_045631402.1	XP_045144011.1
OG0012645	XP_045631394.1	XP_012859181.2
OG0012646	XP_045631356.1	XP_004698859.1
OG0012647	XP_045631391.1	XP_004698858.1
OG0012648	XP_045631379.1	XP_045144049.1
OG0012649	XP_045631388.1	XP_045143977.1
OG0012650	XP_045632121.1	XP_004698876.1
OG0012651	XP_045632150.1	XP_004698882.2, XP_045143967.1
OG0012652	XP_045666558.1	XP_045143567.1
OG0012653	XP_045663517.1	XP_045144102.1
OG0012654	XP_045632152.1	XP_004699186.1
OG0012655	XP_045637623.1	XP_045155384.1
OG0012656	XP_045629068.1	XP_045155237.1
OG0012657	XP_045629545.1	XP_012861204.1
OG0012658	XP_045659638.1	XP_045145286.1
OG0012659	XP_045627216.1	XP_012862833.1
OG0012661	XP_045631005.1	XP_004709150.2
OG0012662	XP_045670280.1	XP_004707557.1
OG0012663	XP_045637573.1	XP_004707212.1
OG0012664	XP_045633713.1	XP_004707160.1
OG0012665	XP_045669768.1	XP_004707146.1
OG0012666	XP_045629496.1	XP_012861219.1
OG0012667	XP_045629234.1	XP_045155674.1
OG0012668	XP_045669633.1	XP_045145209.1
OG0012669	XP_045630961.1	XP_004709142.1
OG0012670	XP_045630819.1	XP_030744066.2
OG0012671	XP_045630994.1	XP_045155464.1
OG0012673	XP_045630862.1	XP_045155519.1
OG0012674	XP_045630930.1	XP_004709157.1
OG0012675	XP_045630909.1	XP_004709158.1
OG0012676	XP_045630988.1	XP_045155460.1
OG0012677	XP_045630848.1	XP_004709161.1
OG0012678	XP_045630849.1	XP_045155729.1
OG0012679	XP_045670131.1	XP_045155457.1
OG0012680	XP_045669939.1	XP_004709163.2
OG0012681	XP_045670425.1	XP_012861724.2
OG0012682	XP_045670234.1	XP_004709168.2
OG0012683	XP_045670540.1	XP_045155663.1
OG0012684	XP_045670157.1	XP_004709176.1
OG0012685	XP_045670394.1	XP_045155337.1
OG0012686	XP_045670328.1	XP_045155446.1
OG0012687	XP_045669790.1	XP_004709180.1
OG0012688	XP_045669899.1	XP_004709333.2
OG0012689	XP_045670347.1	XP_012861726.2
OG0012690	XP_045669776.1	XP_045155807.1
OG0012691	XP_045670146.1	XP_045155515.1
OG0012692	XP_045670047.1	XP_004709341.1
OG0012693	XP_045670386.1	XP_004709192.1
OG0012694	XP_045669997.1	XP_045155808.1
OG0012695	XP_045669853.1	XP_045155333.1
OG0012696	XP_045670522.1	XP_012861731.1
OG0012697	XP_045669909.1	XP_045155353.1
OG0012698	XP_045670418.1	XP_004707342.1
OG0012699	XP_045670191.1	XP_045155415.1
OG0012700	XP_045670560.1	XP_045155629.1
OG0012701	XP_045670531.1	XP_004718256.2
OG0012702	XP_045669897.1	XP_004707334.2
OG0012703	XP_045670388.1	XP_012861273.1
OG0012704	XP_045670385.1	XP_004707587.1
OG0012705	XP_045670536.1	XP_045155527.1
OG0012706	XP_045669787.1	XP_004707295.1
OG0012707	XP_045670559.1	XP_004707297.1
OG0012708	XP_045670380.1	XP_004707301.1
OG0012709	XP_045670209.1	XP_045155751.1
OG0012710	XP_045670437.1	XP_045155742.1
OG0012711	XP_045670355.1	XP_004707275.1
OG0012712	XP_045670500.1	XP_045155397.1
OG0012713	XP_045670497.1	XP_004707266.2
OG0012714	XP_045669917.1	XP_004707261.1
OG0012715	XP_045670470.1	XP_004707258.2
OG0012716	XP_045670028.1	XP_012861263.1
OG0012717	XP_045637678.1	XP_045155393.1
OG0012719	XP_045637579.1	XP_045155530.1
OG0012720	XP_045637533.1	XP_004707250.1
OG0012721	XP_045637536.1	XP_004707243.1
OG0012722	XP_045637703.1	XP_045155385.1
OG0012723	XP_045637552.1	XP_045155311.1
OG0012724	XP_045637600.1	XP_045155705.1
OG0012725	XP_045637514.1	XP_004707223.1
OG0012726	XP_045637517.1	XP_045155706.1
OG0012727	XP_045637471.1	XP_004707219.1
OG0012728	XP_045637539.1	XP_004707507.1
OG0012729	XP_045637596.1	XP_004707189.1
OG0012730	XP_045637520.1	XP_045155910.1, XP_045155909.1
OG0012731	XP_045637524.1	XP_045155269.1
OG0012732	XP_045633706.1	XP_004707170.1
OG0012733	XP_045633698.1	XP_004707168.2
OG0012734	XP_045633717.1	XP_030743949.2
OG0012735	XP_045633735.1	XP_045155892.1
OG0012736	XP_045644786.1	XP_004707159.1
OG0012737	XP_045669769.1	XP_004707485.1
OG0012738	XP_045669726.1	XP_045155252.1
OG0012739	XP_045669772.1	XP_030743944.1
OG0012740	XP_045628988.1	XP_045155556.1
OG0012741	XP_045669694.1	XP_045155248.1
OG0012742	XP_045628972.1	XP_045155246.1
OG0012743	XP_045628995.1	XP_004707113.1
OG0012744	XP_045628983.1	XP_045155813.1
OG0012745	XP_045629060.1	XP_045155925.1
OG0012746	XP_045629041.1	XP_045155871.1
OG0012747	XP_045629004.1	XP_004707092.1
OG0012748	XP_045628963.1	XP_045155768.1
OG0012749	XP_045629282.1	XP_045155673.1
OG0012750	XP_045629668.1	XP_004707443.1
OG0012751	XP_045629322.1	XP_045155232.1
OG0012752	XP_045629295.1	XP_030744045.2
OG0012753	XP_045629458.1	XP_004707071.1
OG0012754	XP_045629274.1	XP_004707428.1
OG0012755	XP_045629430.1	XP_045155372.1
OG0012756	XP_045629438.1	XP_045155565.1
OG0012757	XP_045629598.1	XP_045155744.1
OG0012758	XP_045629670.1	XP_045155846.1
OG0012759	XP_045629686.1	XP_045155841.1
OG0012760	XP_045629173.1	XP_004707413.3
OG0012761	XP_045629462.1	XP_004707408.2
OG0012762	XP_045629087.1	XP_045155292.1
OG0012764	XP_045629128.1	XP_004707396.1
OG0012765	XP_045629320.1	XP_004706999.1
OG0012766	XP_045629534.1	XP_045155567.1
OG0012767	XP_045629451.1	XP_045144200.1, XP_004706988.1
OG0012768	XP_045629171.1	XP_004707388.1
OG0012769	XP_045629310.1	XP_004706984.1
OG0012770	XP_045629076.1	XP_004706973.1
OG0012771	XP_045629273.1	XP_004706974.1
OG0012772	XP_045629117.1	XP_045155574.1
OG0012773	XP_045629118.1	XP_045155905.1
OG0012774	XP_045629398.1	XP_004706960.2
OG0012775	XP_045629400.1	XP_004706957.1
OG0012776	XP_045629176.1	XP_045155901.1
OG0012777	XP_045629106.1	XP_004706949.2
OG0012778	XP_045629174.1	XP_004706946.1
OG0012779	XP_045629298.1	XP_045155894.1
OG0012780	XP_045629185.1	XP_004706945.1
OG0012781	XP_045629397.1	XP_030744103.2
OG0012782	XP_045629079.1	XP_012861193.2
OG0012783	XP_045629213.1	XP_004706943.2
OG0012784	XP_045629614.1	XP_045155661.1
OG0012785	XP_045629619.1	XP_045155298.1
OG0012786	XP_045629621.1	XP_004707354.1
OG0012787	XP_045629221.1	XP_030744028.1
OG0012788	XP_045629680.1	XP_045155883.1
OG0012789	XP_045629423.1	XP_004716220.1
OG0012790	XP_045629361.1	XP_045149388.1
OG0012791	XP_045629455.1	XP_045149270.1
OG0012792	XP_045659622.1	XP_004714521.2
OG0012793	XP_045659628.1	XP_045145230.1, XP_045145229.1
