Orthogroup	Urocitellus_parryii	Mus_musculus
OG0012679	XP_026266586.1	XP_006532781.1, NP_001078967.1
OG0012680	XP_026266504.1	NP_083174.2
OG0012681	XP_026264224.1	NP_001395320.1
OG0012682	XP_026264188.1	NP_031651.2
OG0012683	XP_026264201.1	XP_036012322.1, NP_035280.1
OG0012684	XP_026264207.1	NP_001350087.1
OG0012685	XP_026264234.1	XP_030101765.1
OG0012686	XP_026260650.1	XP_036012613.1, NP_766536.2
OG0012687	XP_026260581.1	NP_001350292.1
OG0012688	XP_026260582.1	NP_776116.2
OG0012689	XP_026260562.1	XP_011247257.1, NP_001028439.2
OG0012690	XP_026260526.1	NP_001392072.1
OG0012691	XP_026260605.1	NP_001349767.1
OG0012692	XP_026260637.1	NP_079552.3, XP_036012216.1
OG0012693	XP_026260610.1	NP_001192010.1
OG0012694	XP_026260538.1	NP_065229.2
OG0012695	XP_026260586.1	XP_006534333.1, NP_082290.2
OG0012696	XP_026260555.1	NP_079581.1
OG0012697	XP_026260662.1	NP_001028565.1
OG0012698	XP_026262417.1	NP_031608.1
OG0012699	XP_026258013.1	NP_938040.1
OG0012700	XP_026258067.1	NP_079757.2
OG0012701	XP_026258066.1	NP_056625.2
OG0012702	XP_026258024.1	NP_076402.1
OG0012703	XP_026258087.1	XP_036012949.1, NP_083621.1
OG0012704	XP_026258078.1	NP_766156.2
OG0012705	XP_026258040.1	NP_001106176.1
OG0012706	XP_026264069.1	NP_081359.1, NP_001343401.1
OG0012707	XP_026264020.1	NP_032766.2
OG0012708	XP_026264072.1	NP_001076004.1, NP_950184.2
OG0012709	XP_026264057.1	NP_001390541.1
OG0012710	XP_026264043.1	XP_030101431.1
OG0012711	XP_026268181.1	XP_006533751.1
OG0012712	XP_026268163.1	NP_001392161.1
OG0012713	XP_026268210.1	NP_665828.1
OG0012714	XP_026268218.1	NP_083563.1
OG0012715	XP_026268192.1	XP_006532521.1
OG0012716	XP_026268190.1	NP_659080.2
OG0012717	XP_026242889.1	NP_033838.1
OG0012718	XP_026242648.1	NP_036167.1
OG0012719	XP_026242649.1	NP_081596.1
OG0012720	XP_026242527.1	XP_017170022.1, NP_849263.1
OG0012721	XP_026242728.1	NP_001271340.1
OG0012722	XP_026242567.1	NP_080777.1
OG0012723	XP_026242531.1	NP_998824.1
OG0012724	XP_026242809.1	NP_083194.2
OG0012725	XP_026242921.1	NP_001390532.1
OG0012726	XP_026242624.1	NP_034053.2
OG0012727	XP_026242604.1	NP_001186225.1
OG0012728	XP_026242643.1	NP_034647.1, XP_030101458.1
OG0012729	XP_026242555.1	NP_082998.2
OG0012730	XP_026242493.1	NP_663409.2
OG0012731	XP_026242797.1	NP_033465.1
OG0012732	XP_026242497.1	NP_001073587.1
OG0012733	XP_026242833.1	NP_082425.1, XP_006534361.1
OG0012734	XP_026242735.1	XP_006532154.1
OG0012735	XP_026242594.1	NP_001074904.1
OG0012736	XP_026242817.1	NP_080462.2
OG0012737	XP_026242923.1	XP_006533088.1, NP_001074689.1
OG0012738	XP_026242591.1	XP_006534571.1
OG0012739	XP_026242906.1	NP_766387.2, XP_017170020.1
OG0012740	XP_026242638.1	NP_001392123.1
OG0012741	XP_026242822.1	XP_006532896.1, NP_766131.2
OG0012742	XP_026242566.1	NP_001351064.1
OG0012743	XP_026242860.1	NP_598568.1
OG0012744	XP_026242871.1	NP_082260.1
OG0012745	XP_026242578.1	NP_001350116.1
OG0012746	XP_026242658.1	XP_006534273.1
OG0012747	XP_026263578.1	NP_001344472.1
OG0012748	XP_026263586.1	NP_001390914.1
OG0012749	XP_026263117.1	NP_033572.2, XP_017169965.1
OG0012750	XP_026263106.1	NP_775550.2
OG0012751	XP_026263139.1	NP_001038992.1
OG0012752	XP_026263118.1	XP_036012127.1
OG0012753	XP_026263140.1	NP_077224.1
OG0012754	XP_026253836.1	NP_001350059.1
OG0012755	XP_026253779.1	NP_079690.2
OG0012756	XP_026253800.1	XP_030101706.1
OG0012757	XP_026253798.1	NP_062790.1, XP_006533852.1
OG0012758	XP_026253860.1	XP_006533042.1
OG0012759	XP_026253820.1	NP_033356.2
OG0012760	XP_026236054.1	NP_001039008.1, XP_011247471.1
OG0012761	XP_026267672.1	NP_663406.2
OG0012762	XP_026244747.1	NP_001391057.1
OG0012763	XP_026244683.1	NP_082295.1, XP_036012897.1
OG0012764	XP_026244745.1	NP_954666.1
OG0012765	XP_026244744.1	NP_659075.1
OG0012766	XP_026244538.1	XP_011247072.1
OG0012767	XP_026244651.1	NP_954669.2
OG0012768	XP_026244680.1	NP_081016.2
OG0012769	XP_026244624.1	NP_958808.1
OG0012770	XP_026244719.1	NP_001351039.1
OG0012771	XP_026244722.1	NP_033449.2
OG0012772	XP_026244620.1	NP_777277.2, XP_006533463.1
OG0012773	XP_026244673.1	NP_001004144.1
OG0012774	XP_026244697.1	XP_006533451.1
OG0012775	XP_026244701.1	XP_006533001.1
OG0012776	XP_026244691.1	XP_006533290.1
OG0012777	XP_026244596.1	NP_031780.2
OG0012778	XP_026244798.1	NP_058090.2
OG0012779	XP_026244650.1	NP_080305.2
OG0012780	XP_026244658.1	NP_796341.2
OG0012781	XP_026244690.1	NP_083934.1
OG0012782	XP_026244652.1	NP_031899.2
OG0012783	XP_026244731.1	NP_598417.2
OG0012784	XP_026244750.1	NP_001361617.1
OG0012785	XP_026244752.1	NP_796299.2
OG0012786	XP_026244552.1	NP_001091673.1
OG0012787	XP_026244564.1	NP_001074627.1
OG0012788	XP_026237719.1	XP_006533687.1
OG0012789	XP_026249752.1	NP_659567.2
OG0012790	XP_026249714.1	NP_001363911.1
OG0012791	XP_026249718.1	XP_006532514.1, NP_032797.3
OG0012793	XP_026251390.1	NP_067368.3
OG0012794	XP_026251216.1	NP_032747.2, NP_001407398.1
OG0012795	XP_026251374.1	XP_030107910.1, NP_081361.1
OG0012796	XP_026251269.1	NP_001408846.1, NP_001258706.1
OG0012797	XP_026251237.1	NP_001019787.2
OG0012798	XP_026251187.1	NP_032740.3
OG0012800	XP_026251285.1	NP_001032836.1, XP_006498198.1
OG0012801	XP_026251357.1	NP_997117.2
OG0012802	XP_026251282.1	XP_006497917.1, NP_033526.1
OG0012803	XP_026251352.1	NP_766247.2
OG0012804	XP_026251306.1	XP_006497859.1
OG0012805	XP_026242255.1	NP_001395026.1
OG0012806	XP_026242337.1	NP_659135.1
OG0012807	XP_026242242.1	NP_062655.1
OG0012808	XP_026242031.1	NP_938046.2
OG0012809	XP_026242058.1	NP_766248.3
OG0012810	XP_026242061.1	NP_031957.1
OG0012811	XP_026242118.1	NP_001032851.1, NP_079704.2
OG0012812	XP_026242102.1	XP_006497872.1
OG0012813	XP_026242246.1	NP_001008498.2
OG0012814	XP_026242286.1	NP_083199.1
OG0012815	XP_026242206.1	NP_919316.1
OG0012816	XP_026242332.1	NP_848710.1
OG0012817	XP_026242338.1, XP_026242339.1	NP_001078976.1
OG0012818	XP_026242204.1	NP_058048.1
OG0012819	XP_026242038.1	XP_017174684.1
OG0012820	XP_026242259.1	NP_071705.3, NP_001156906.1
OG0012821	XP_026242335.1	NP_079868.1
OG0012822	XP_026242090.1	NP_796357.1
OG0012823	XP_026266146.1	NP_032526.2
OG0012824	XP_026266152.1	NP_001107596.1
OG0012825	XP_026254216.1	NP_081577.1
OG0012826	XP_026250160.1	NP_075967.2
OG0012827	XP_026247328.1	NP_033878.1
OG0012828	XP_026268339.1	NP_001028599.1
OG0012829	XP_026241530.1	NP_035510.1, XP_006523994.1
OG0012830	XP_026243034.1	NP_033886.2
OG0012831	XP_026243039.1	NP_079743.1
OG0012832	XP_026260914.1	NP_035995.1
OG0012833	XP_026270774.1	NP_033459.1
OG0012834	XP_026254261.1	NP_899120.2
OG0012835	XP_026254146.1	NP_056555.2
OG0012836	XP_026254139.1	NP_035973.1
OG0012837	XP_026254131.1	NP_064347.1
OG0012838	XP_026254145.1	NP_079992.1
OG0012839	XP_026254186.1	NP_058054.2
OG0012840	XP_026254190.1	NP_032947.1
OG0012842	XP_026254153.1	NP_032694.2
OG0012843	XP_026254052.1	NP_001161764.1
OG0012844	XP_026254119.1	NP_082506.1
OG0012845	XP_026254099.1	NP_001165053.1
OG0012846	XP_026254253.1	NP_082303.2
OG0012847	XP_026254263.1	NP_808283.3, XP_006513627.1
OG0012848	XP_026254258.1	NP_034139.2
OG0012849	XP_026254218.1	NP_079813.1
OG0012850	XP_026254193.1	NP_001106941.1
OG0012851	XP_026254276.1	NP_796126.4
OG0012852	XP_026248733.1	NP_081880.2
OG0012853	XP_026248770.1	NP_001103688.1
OG0012854	XP_026248750.1	NP_001074506.1
OG0012855	XP_026248769.1	NP_766610.2
OG0012856	XP_026248747.1	NP_083640.1
OG0012857	XP_026242403.1	XP_006514294.1
OG0012858	XP_026242474.1	NP_001014412.1
OG0012859	XP_026242462.1	NP_001156376.1
OG0012860	XP_026242444.1	NP_080846.1
OG0012861	XP_026269375.1	NP_068740.3
OG0012862	XP_026269358.1	NP_031718.1
OG0012863	XP_026269318.1	NP_849250.1
OG0012864	XP_026269320.1	NP_001002005.2, XP_006521202.1
OG0012865	XP_026269381.1	XP_006521018.1
OG0012866	XP_026269331.1	NP_001028446.2, XP_036015261.1
OG0012867	XP_026250148.1	XP_006520885.1
OG0012868	XP_026250156.1	NP_001157106.1
OG0012869	XP_026250075.1	NP_058539.2
OG0012870	XP_026250089.1	NP_536718.1
OG0012871	XP_026250091.1	NP_001365767.1
OG0012872	XP_026250135.1	NP_001355589.1
OG0012873	XP_026250169.1	NP_001074635.2
OG0012874	XP_026250137.1	NP_808298.2
OG0012875	XP_026250144.1	NP_001346060.1
OG0012876	XP_026250128.1, XP_026250129.1	NP_898838.2
OG0012877	XP_026250131.1	NP_848742.1
OG0012878	XP_026261734.1	XP_017172261.1, NP_083342.1
OG0012879	XP_026261744.1	XP_030104428.1
OG0012880	XP_026261703.1	NP_150087.1
OG0012881	XP_026261755.1	NP_001076005.2
OG0012882	XP_026261752.1	NP_659061.2
OG0012883	XP_026261724.1	NP_780318.1
OG0012884	XP_026261712.1	NP_001344588.1
OG0012885	XP_026267260.1	NP_083039.2
OG0012886	XP_026267231.1	NP_803412.1, XP_036015335.1
OG0012887	XP_026267255.1	NP_035567.1
OG0012888	XP_026267290.1	NP_001365917.1
OG0012889	XP_026265945.1	NP_001403052.1
OG0012890	XP_026265955.1	NP_082178.2
OG0012891	XP_026265970.1	NP_001398351.1
OG0012892	XP_026265972.1	NP_080207.1
OG0012893	XP_026265996.1	NP_031609.1, XP_006520434.1
OG0012894	XP_026252990.1	NP_663397.1
OG0012895	XP_026252891.1	NP_898995.1
OG0012896	XP_026253355.1	NP_081699.1
OG0012897	XP_026254758.1	NP_001138670.1
OG0012898	XP_026254266.1	NP_067414.2
OG0012899	XP_026236028.1	NP_035370.2
OG0012900	XP_026236010.1	XP_006514336.1, NP_001156428.1
OG0012901	XP_026267128.1	NP_076003.3
OG0012902	XP_026264381.1	XP_006496104.1
OG0012903	XP_026264402.1	NP_082319.1
OG0012904	XP_026268360.1	XP_006496219.1
OG0012905	XP_026268367.1	NP_938045.2, XP_036020208.1
OG0012906	XP_026235084.1	NP_001357757.1
OG0012907	XP_026269850.1	NP_705722.2
OG0012908	XP_026266783.1	NP_001001806.1
OG0012909	XP_026241543.1	NP_114090.1
OG0012910	XP_026241536.1	NP_001264909.1
OG0012911	XP_026241509.1	NP_001391016.1
OG0012912	XP_026241546.1	NP_032558.2
OG0012913	XP_026241538.1	NP_032654.1
OG0012914	XP_026241556.1	NP_001074503.1
OG0012915	XP_026255671.1	NP_080803.1
OG0012916	XP_026255675.1	NP_787030.2
OG0012917	XP_026255686.1	NP_082780.1
OG0012918	XP_026255677.1	NP_001350297.1
OG0012919	XP_026264577.1	NP_080199.1
OG0012920	XP_026243031.1	NP_033070.2
OG0012921	XP_026243020.1	XP_006514891.1
OG0012922	XP_026243009.1	NP_033967.1
OG0012923	XP_026242971.1	XP_011241983.1
OG0012924	XP_026242986.1	NP_776113.1
OG0012925	XP_026242990.1	NP_061349.3
OG0012926	XP_026242977.1	NP_034919.1
OG0012927	XP_026242988.1	NP_849240.1
OG0012928	XP_026242985.1	NP_079719.1
OG0012929	XP_026243014.1	NP_001163960.1
OG0012930	XP_026242960.1	XP_036022028.1
OG0012931	XP_026260916.1	NP_079941.1
OG0012932	XP_026260899.1	NP_035715.1
OG0012933	XP_026260896.1	NP_080099.1
OG0012934	XP_026260912.1	NP_033383.1, XP_006505949.1
OG0012935	XP_026250147.1	NP_001025185.1
OG0012936	XP_026268340.1	XP_006496354.2
OG0012937	XP_026254015.1	NP_034832.2
OG0012938	XP_026243676.1	NP_001356064.1
OG0012939	XP_026264291.1	XP_006525982.1, NP_780715.1
OG0012940	XP_026253964.1	XP_006517325.1
OG0012941	XP_026236454.1	NP_663352.2
OG0012942	XP_026268098.1	NP_032055.1
OG0012943	XP_026268081.1	NP_038557.1, XP_036012229.1
OG0012944	XP_026268084.1	NP_001277679.1
OG0012945	XP_026268077.1	NP_001277689.1
OG0012946	XP_026268091.1	XP_006534100.1, NP_080819.2
OG0012947	XP_026270072.1	NP_775548.2, XP_036012112.1
OG0012949	XP_026236790.1	NP_849203.2
OG0012951	XP_026251982.1, XP_026251981.1	NP_032934.1
OG0012952	XP_026269612.1	NP_034851.2
OG0012953	XP_026255919.1	XP_006532623.1
OG0012954	XP_026255951.1	NP_062290.2
OG0012955	XP_026255953.1	NP_033038.2
OG0012956	XP_026255917.1	XP_006532388.1
OG0012957	XP_026238552.1	XP_006532830.1
OG0012958	XP_026268892.1	NP_084252.1
OG0012959	XP_026268859.1	NP_780464.2
OG0012960	XP_026253972.1	NP_851795.1
OG0012961	XP_026253931.1	NP_036145.1
OG0012962	XP_026253957.1	XP_006517370.1, NP_062514.2
OG0012963	XP_026253932.1	NP_033395.1
OG0012964	XP_026266471.1	NP_001349344.2
OG0012965	XP_026257024.1	NP_001404692.1
OG0012966	XP_026257018.1	NP_848124.1
OG0012967	XP_026257073.1	NP_001074725.1
OG0012968	XP_026247276.1	NP_001165566.1
OG0012969	XP_026254374.1	NP_001106680.1
OG0012970	XP_026254379.1	NP_001342307.1
OG0012971	XP_026253358.1	NP_001392359.1
OG0012972	XP_026253357.1	NP_062408.2
OG0012973	XP_026253352.1	NP_001392353.1
OG0012974	XP_026254289.1	NP_077753.1
OG0012975	XP_026243638.1	NP_766283.2
OG0012976	XP_026243699.1	NP_067510.3
OG0012977	XP_026243666.1	NP_071641.1
OG0012978	XP_026243697.1	NP_076228.2
OG0012979	XP_026243714.1	NP_001406116.1
OG0012980	XP_026243657.1	XP_036020291.1, NP_780347.2
OG0012981	XP_026243658.1	NP_001240706.1
OG0012982	XP_026243659.1	NP_001364031.1
OG0012983	XP_026243736.1	NP_081423.1
OG0012984	XP_026243746.1	NP_001017362.1
OG0012985	XP_026270559.1	NP_033529.3
OG0012986	XP_026270534.1	NP_001413127.1
OG0012987	XP_026235405.1	NP_001092784.1
OG0012988	XP_026270622.1	NP_001277391.1
OG0012989	XP_026235672.1	NP_056643.3
OG0012990	XP_026271080.1	XP_011248417.2
OG0012991	XP_026270980.1	NP_032808.1
OG0012992	XP_026235484.1	NP_001277404.1
OG0012993	XP_026271228.1	NP_083362.1
OG0012994	XP_026271025.1	NP_001074610.1
OG0012995	XP_026235955.1	NP_001343355.1
OG0012996	XP_026235058.1	NP_083848.1, NP_001342113.1
OG0012997	XP_026270906.1	NP_080785.2
OG0012998	XP_026270679.1	NP_001276830.1, NP_663522.2
OG0012999	XP_026270748.1	NP_659152.1
OG0013000	XP_026246962.1	NP_033741.1
OG0013001	XP_026246889.1	NP_073725.2
OG0013002	XP_026249142.1	NP_001304281.1
OG0013003	XP_026249098.1	NP_001038979.1
OG0013004	XP_026249130.1	NP_001008791.1
OG0013005	XP_026249140.1	XP_017175603.1, NP_033429.1
OG0013006	XP_026249120.1	NP_067337.1
OG0013007	XP_026264413.1	NP_001393196.1
OG0013008	XP_026266122.1	NP_001258969.1, NP_001074178.1
OG0013009	XP_026249138.1	NP_619594.1
OG0013010	XP_026256687.1	NP_001333976.1
OG0013011	XP_026254752.1	NP_995316.2
OG0013012	XP_026250277.1	NP_861418.2
OG0013013	XP_026237034.1	NP_031508.1
OG0013014	XP_026270092.1	XP_011244747.1
OG0013016	XP_026271204.1	NP_258438.1
OG0013017	XP_026271186.1	NP_085100.1
OG0013018	XP_026271118.1	NP_067312.2
OG0013019	XP_026271192.1	NP_059491.1
OG0013020	XP_026239213.1	NP_033085.2
OG0013021	XP_026239371.1	NP_080583.3
OG0013022	XP_026239145.1	NP_001028451.2
OG0013023	XP_026239302.1	XP_006524496.1
OG0013024	XP_026239279.1	NP_036080.2, XP_017172968.1
OG0013025	XP_026239430.1	NP_001347168.1
OG0013026	XP_026239406.1	NP_001107032.1, NP_079650.3
OG0013027	XP_026239464.1	NP_067307.2
OG0013028	XP_026239506.1	NP_083282.1
OG0013029	XP_026239313.1	NP_796026.2, XP_006524454.1
OG0013030	XP_026239424.1	NP_001008232.2
OG0013031	XP_026239426.1	NP_064426.2
OG0013032	XP_026239364.1	XP_017173175.1
OG0013033	XP_026239334.1	NP_064432.1
OG0013034	XP_026239381.1	NP_001091092.1
OG0013035	XP_026239251.1	NP_079887.3
OG0013036	XP_026239492.1	NP_997044.2
OG0013037	XP_026239290.1	NP_997554.2
OG0013038	XP_026239507.1	NP_001104612.1
OG0013039	XP_026239368.1	NP_109640.1
OG0013040	XP_026250258.1	NP_061375.1
OG0013041	XP_026256667.1	XP_030107786.1, NP_032589.1
OG0013042	XP_026256682.1	NP_082250.1
OG0013043	XP_026256683.1	NP_803128.1
OG0013044	XP_026267023.1	XP_006511474.1
OG0013046	XP_026254743.1	NP_598578.1
OG0013047	XP_026254726.1	NP_663367.1
OG0013048	XP_026252597.1	NP_001074549.1
OG0013049	XP_026247131.1, XP_026247130.1	NP_080995.2
OG0013050	XP_026247150.1	XP_036009856.1
OG0013051	XP_026247121.1	NP_001153611.1
OG0013052	XP_026266908.1	NP_001153850.1
OG0013053	XP_026267261.1	NP_001074751.1
OG0013054	XP_026266781.1	NP_081670.1
OG0013055	XP_026267063.1	NP_035981.1
OG0013056	XP_026267178.1	NP_056639.3
OG0013057	XP_026266932.1	NP_001407795.1
OG0013058	XP_026248547.1	NP_080470.2, NP_001342441.1
OG0013059	XP_026258313.1	NP_780443.2, XP_006538403.1
OG0013060	XP_026245445.1	NP_001392858.1
OG0013061	XP_026245392.1	NP_570962.2
OG0013062	XP_026245398.1	NP_001156380.1
OG0013063	XP_026245433.1	NP_082706.1
OG0013064	XP_026245432.1	XP_006513002.1, NP_001357742.1
OG0013065	XP_026245400.1	NP_700447.2
OG0013066	XP_026245414.1	NP_001346420.1
OG0013067	XP_026236094.1	XP_006524521.1
OG0013068	XP_026251474.1	NP_080899.1
OG0013069	XP_026265312.1	XP_006511391.1, NP_071299.3
OG0013070	XP_026258298.1	NP_001074240.1, XP_006537869.1
OG0013072	XP_026265671.1	XP_006521609.1
OG0013073	XP_026240975.1	NP_777366.1
OG0013074	XP_026263557.1	XP_006534903.1, NP_001028405.1
OG0013076	XP_026263552.1	NP_766468.1
OG0013077	XP_026258346.1	NP_082069.1
OG0013078	XP_026240276.1	NP_775597.1
OG0013079	XP_026240568.1	NP_851834.1, NP_001258633.1
OG0013080	XP_026238997.1	NP_796125.2
OG0013081	XP_026240266.1	NP_001182677.1, XP_011243672.1
OG0013082	XP_026240229.1	XP_006520242.1
OG0013083	XP_026240604.1	NP_032783.2
OG0013084	XP_026240639.1	NP_542371.1, XP_036014985.1
OG0013085	XP_026239969.1	NP_081054.1
OG0013086	XP_026238920.1	NP_765990.2, XP_036015471.1
OG0013087	XP_026240306.1	XP_036015097.1
OG0013088	XP_026240318.1	NP_080425.3
OG0013089	XP_026240315.1	XP_011243912.1, NP_001074860.2
OG0013090	XP_026249661.1	NP_542366.1
OG0013091	XP_026249665.1	NP_001398435.1, NP_032790.3
OG0013092	XP_026262463.1	NP_032242.3
OG0013093	XP_026263287.1	NP_084010.1
OG0013094	XP_026263452.1	NP_666071.2
OG0013095	XP_026262662.1	XP_011243842.1
OG0013096	XP_026262789.1	NP_075661.1
OG0013097	XP_026262956.1	NP_598527.2
OG0013098	XP_026263554.1	NP_081450.1, XP_036015470.1
OG0013099	XP_026258810.1	NP_694818.3
OG0013100	XP_026258812.1	NP_444298.1
OG0013101	XP_026258841.1	XP_006520478.1
OG0013102	XP_026258854.1	NP_001355091.1
OG0013103	XP_026265681.1	NP_001398180.1
OG0013104	XP_026265587.1	NP_598850.1
OG0013105	XP_026265705.1	NP_001345288.1
OG0013106	XP_026265707.1	NP_083128.1, XP_017172251.1
OG0013107	XP_026265635.1	NP_038937.2
OG0013108	XP_026265686.1	XP_006520857.1
OG0013109	XP_026242519.1	NP_780728.3
OG0013110	XP_026241699.1	NP_766299.1
OG0013111	XP_026242341.1	XP_011239003.1, NP_034382.2
OG0013112	XP_026242300.1	NP_001357897.1, NP_032095.1
OG0013113	XP_026242104.1	NP_058565.2
OG0013114	XP_026242873.1	NP_001074674.1
OG0013115	XP_026242398.1	NP_001177663.1
OG0013116	XP_026241320.1	NP_573555.1
OG0013117	XP_026242484.1	NP_065636.2, XP_006535225.1
OG0013118	XP_026243145.1	NP_075997.1
OG0013119	XP_026243410.1	XP_006535065.1
OG0013120	XP_026243387.1	XP_011247866.1, NP_899107.1
OG0013121	XP_026241667.1	NP_722493.2
OG0013122	XP_026242530.1	NP_062810.1, XP_006535216.1
OG0013123	XP_026263566.1	NP_766300.1
OG0013124	XP_026263560.1	XP_006534926.1
OG0013125	XP_026236433.1	NP_082370.2
OG0013127	XP_026258352.1	NP_081907.1
OG0013128	XP_026258363.1	NP_690052.2
OG0013129	XP_026258380.1	NP_031858.1
OG0013130	XP_026258366.1	NP_001156928.1
OG0013131	XP_026264259.1	NP_444317.1
OG0013132	XP_026264267.1	NP_033834.1
OG0013133	XP_026244520.1	NP_444346.3
OG0013134	XP_026256038.1	NP_075945.1
OG0013135	XP_026235723.1	XP_011247205.1, NP_776146.1
OG0013136	XP_026235738.1	NP_647459.1
OG0013137	XP_026248601.1	XP_006506776.1
OG0013138	XP_026248555.1	NP_038819.1, XP_036022093.1
OG0013139	XP_026248577.1	NP_114387.1, XP_006505270.1
OG0013140	XP_026248581.1	XP_006505234.1
OG0013141	XP_026248559.1	NP_001334008.1
OG0013142	XP_026267449.1	NP_001025156.3, XP_011239372.1
OG0013143	XP_026267464.1	NP_079657.1
OG0013144	XP_026267455.1	NP_001334000.1
OG0013145	XP_026267453.1	XP_030111433.1, NP_598686.2
OG0013146	XP_026267451.1	NP_062750.2
OG0013147	XP_026267452.1	NP_619623.2
OG0013148	XP_026267471.1	NP_062515.2
OG0013149	XP_026267474.1	NP_035168.1
OG0013150	XP_026244514.1	NP_795987.2
OG0013151	XP_026244495.1	NP_082735.2
OG0013152	XP_026255135.1	NP_001074443.1
OG0013153	XP_026255141.1	XP_006503623.1, NP_766035.1
OG0013154	XP_026255136.1	NP_694756.1
OG0013155	XP_026268838.1	NP_001276456.1
OG0013156	XP_026268856.1	NP_083430.1, XP_006503674.1, NP_083417.1
OG0013157	XP_026268846.1	NP_001280735.1
OG0013158	XP_026247317.1	NP_001342591.1, NP_075535.1
OG0013159	XP_026247364.1	NP_034187.1
OG0013160	XP_026247336.1	NP_573499.2
OG0013161	XP_026253045.1	NP_001158277.1
OG0013162	XP_026253038.1	NP_001355800.1
OG0013163	XP_026264088.1	NP_001139668.1
OG0013164	XP_026264099.1	NP_032610.1
OG0013165	XP_026263724.1	XP_006515324.1
OG0013166	XP_026264366.1	XP_036013358.1, NP_758457.1
OG0013167	XP_026264165.1	NP_033265.4
OG0013168	XP_026263940.1	NP_001399862.1
OG0013169	XP_026270594.1	NP_444320.2
OG0013170	XP_026270615.1	NP_694732.3
OG0013171	XP_026256031.1	NP_034583.1
OG0013172	XP_026255997.1	NP_034581.1
OG0013173	XP_026255998.1	NP_034579.3
OG0013174	XP_026263261.1	NP_663542.1
OG0013175	XP_026257343.1	NP_080280.3
OG0013176	XP_026243384.1	NP_001347188.1
OG0013178	XP_026244502.1	NP_076115.3
OG0013179	XP_026266167.1	NP_032217.2
OG0013180	XP_026268674.1	NP_062509.1
OG0013181	XP_026248520.1	NP_620394.2
OG0013182	XP_026268705.1	NP_808238.1
OG0013183	XP_026262620.1	XP_011238862.1, NP_001268884.1
OG0013184	XP_026253575.1	NP_001033005.1
OG0013185	XP_026266171.1	NP_001344106.1
OG0013186	XP_026249191.1	XP_006503313.1, NP_062362.1
OG0013187	XP_026249220.1	NP_038933.2
OG0013188	XP_026249209.1	NP_080307.1
OG0013189	XP_026249285.1	NP_001007574.1
OG0013190	XP_026249287.1	NP_705794.2
OG0013191	XP_026249217.1	NP_780455.2
OG0013192	XP_026249200.1	XP_006502835.1, NP_001074566.1
OG0013193	XP_026249279.1	NP_079820.2
OG0013194	XP_026249210.1	XP_006503097.1
OG0013195	XP_026249218.1	NP_001156005.1
OG0013196	XP_026249164.1	NP_659190.3
OG0013197	XP_026249197.1	NP_598644.1
OG0013198	XP_026249254.1	NP_001392727.1
OG0013199	XP_026249228.1	NP_001411870.1
OG0013200	XP_026262683.1	NP_035499.1
OG0013201	XP_026237955.1	XP_006503049.1
OG0013202	XP_026238400.1	XP_006503057.1
OG0013203	XP_026237904.1	XP_011238954.1
OG0013204	XP_026237917.1	NP_080555.1, XP_006503386.1
