Orthogroup	Urocitellus_parryii	Myotis_lucifugus
OG0013508	XP_026245079.1	XP_006098550.1
OG0013509	XP_026244930.1	XP_023611904.1
OG0013510	XP_026241996.1	XP_006081750.1
OG0013511	XP_026248485.1	XP_023613862.1
OG0013512	XP_026253638.1	XP_006089098.1
OG0013513	XP_026239517.1	XP_006104911.1
OG0013514	XP_026245794.1	XP_006106573.1
OG0013516	XP_026255626.1	XP_014301910.1
OG0013518	XP_026270466.1	XP_006101211.1
OG0013519	XP_026270473.1	XP_006101212.1
OG0013521	XP_026244424.1	XP_014313147.1
OG0013522	XP_026239518.1	XP_006107972.2
OG0013523	XP_026245854.1	XP_023619076.1
OG0013524	XP_026260044.1	XP_014321935.2
OG0013526	XP_026270867.1	XP_014323188.1
OG0013527	XP_026270864.1	XP_023599509.1
OG0013528	XP_026266720.1	XP_006102428.1
OG0013529	XP_026266703.1	XP_006091365.1
OG0013530	XP_026266688.1	XP_006085809.1
OG0013531	XP_026238804.1	XP_006083848.1
OG0013532	XP_026238818.1	XP_006083847.1
OG0013533	XP_026238808.1	XP_006083854.1
OG0013534	XP_026238879.1	XP_023617919.1, XP_006083862.1
OG0013535	XP_026238803.1	XP_006083996.1
OG0013536	XP_026238833.1	XP_014306787.1
OG0013537	XP_026238798.1	XP_023605194.1
OG0013538	XP_026238903.1	XP_006083906.1
OG0013539	XP_026238850.1	XP_006083925.1
OG0013540	XP_026238858.1	XP_006083943.1
OG0013541	XP_026238737.1	XP_023605463.1
OG0013542	XP_026238822.1	XP_006108312.2
OG0013543	XP_026248471.1	XP_014301681.1
OG0013544	XP_026248476.1	XP_006104344.1
OG0013545	XP_026248468.1	XP_006093824.1
OG0013546	XP_026253632.1	XP_023609824.1
OG0013547	XP_026253633.1	XP_006089110.3
OG0013548	XP_026244348.1	XP_023611519.1
OG0013549	XP_026244406.1	XP_014313191.2
OG0013550	XP_026244414.1	XP_014313174.1
OG0013551	XP_026244347.1	XP_023611420.1
OG0013552	XP_026244354.1	XP_023611515.1
OG0013553	XP_026244392.1	XP_006090877.1
OG0013554	XP_026239736.1	XP_006104908.2
OG0013555	XP_026239796.1	XP_014305734.1
OG0013556	XP_026239731.1	XP_006108255.3
OG0013557	XP_026239816.1	XP_023604597.1
OG0013558	XP_026239805.1	XP_014303891.1
OG0013559	XP_026239849.1	XP_006106173.1
OG0013560	XP_026239663.1	XP_006106169.1
OG0013562	XP_026239672.1	XP_006108664.2
OG0013563	XP_026245596.1	XP_023616329.1
OG0013564	XP_026245639.1	XP_006104202.1
OG0013565	XP_026245714.1	XP_023601239.1
OG0013566	XP_026245859.1	XP_014302005.1
OG0013567	XP_026245729.1	XP_023603302.1
OG0013568	XP_026245907.1	XP_014305175.2
OG0013569	XP_026245691.1	XP_006097182.1
OG0013570	XP_026245812.1	XP_006097188.1
OG0013571	XP_026245646.1	XP_006100683.3
OG0013573	XP_026245757.1	XP_006100480.1
OG0013575	XP_026245754.1	XP_006100493.2
OG0013576	XP_026245897.1	XP_006100473.1
OG0013577	XP_026245643.1	XP_006100468.1
OG0013578	XP_026245862.1	XP_006100440.1
OG0013579	XP_026245793.1	XP_006100439.1
OG0013580	XP_026245588.1	XP_014321272.1
OG0013581	XP_026245720.1	XP_023604098.1
OG0013582	XP_026245685.1	XP_014320656.2
OG0013583	XP_026245609.1	XP_006099728.1
OG0013584	XP_026245829.1	XP_023619053.1
OG0013585	XP_026245624.1	XP_023619077.1
OG0013586	XP_026245732.1	XP_023619083.1
OG0013587	XP_026245713.1	XP_006099691.1
OG0013588	XP_026245804.1	XP_014320605.1
OG0013589	XP_026255398.1	XP_006100399.1
OG0013590	XP_026255522.1	XP_006100400.1
OG0013591	XP_026255413.1	XP_006100395.1
OG0013592	XP_026255615.1	XP_006100376.2
OG0013593	XP_026255513.1	XP_014302721.2
OG0013594	XP_026255495.1	XP_006105087.2
OG0013595	XP_026255568.1	XP_006105092.1
OG0013596	XP_026255422.1	XP_023601907.1
OG0013597	XP_026255534.1	XP_006105076.1
OG0013598	XP_026255590.1	XP_014302357.2
OG0013599	XP_026255448.1	XP_023601560.1
OG0013600	XP_026255565.1	XP_023601578.1
OG0013601	XP_026255531.1	XP_006106014.1
OG0013602	XP_026255545.1	XP_006105787.1
OG0013603	XP_026255407.1	XP_014303317.1
OG0013604	XP_026255442.1	XP_006105804.1
OG0013605	XP_026255505.1	XP_006104118.1
OG0013606	XP_026255610.1	XP_014323280.1
OG0013607	XP_026270740.1	XP_023601774.1
OG0013608	XP_026270753.1	XP_006104919.1
OG0013609	XP_026270751.1	XP_006104920.1
OG0013610	XP_026270730.1	XP_023604129.1
OG0013612	XP_026267607.1	XP_014302713.1
OG0013613	XP_026267591.1	XP_006105066.1
OG0013614	XP_026267575.1	XP_023609335.1, XP_014311023.1
OG0013615	XP_026267584.1	XP_023601871.1
OG0013616	XP_026267626.1	XP_023601884.1
OG0013617	XP_026267608.1	XP_006105053.1
OG0013618	XP_026260159.1	XP_023620400.1
OG0013619	XP_026260201.1	XP_006101153.1
OG0013620	XP_026260142.1	XP_023620413.1
OG0013621	XP_026260019.1	XP_006104890.1
OG0013622	XP_026260008.1	XP_023601753.1
OG0013623	XP_026260027.1	XP_023601751.1
OG0013624	XP_026260234.1	XP_006106980.2
OG0013625	XP_026260123.1	XP_023603611.1
OG0013626	XP_026260178.1	XP_023603610.1
OG0013627	XP_026260215.1	XP_006105974.1
OG0013628	XP_026260112.1	XP_006105973.1
OG0013629	XP_026260055.1	XP_023620443.1
OG0013630	XP_026270472.1	XP_014321985.1
OG0013631	XP_026270512.1	XP_023620466.1
OG0013632	XP_026270458.1	XP_023620452.1
OG0013633	XP_026270468.1	XP_014309130.1, XP_006109911.2
OG0013634	XP_026269761.1	XP_023599042.1
OG0013635	XP_026269788.1	XP_023599056.1
OG0013636	XP_026269780.1	XP_023599032.1
OG0013637	XP_026269701.1	XP_006101856.1
OG0013638	XP_026269730.1	XP_023599039.1
OG0013639	XP_026269797.1	XP_023599054.1
OG0013640	XP_026269698.1	XP_023599060.1
OG0013641	XP_026269717.1	XP_023599061.1
OG0013642	XP_026269773.1	XP_023599063.1
OG0013643	XP_026238277.1	XP_006107341.2
OG0013644	XP_026239926.1	XP_006094840.1
OG0013645	XP_026256799.1	XP_006094657.1, XP_006094656.1
OG0013646	XP_026248255.1, XP_026248254.1	XP_006094722.1
OG0013647	XP_026251875.1	XP_014314657.1
OG0013648	XP_026251900.1	XP_014314687.1
OG0013649	XP_026251888.1	XP_023613060.1
OG0013650	XP_026251896.1	XP_014314660.1
OG0013651	XP_026257316.1	XP_014314791.1
OG0013652	XP_026257309.1	XP_023613154.1
OG0013653	XP_026240484.1	XP_023617955.1
OG0013654	XP_026243083.1	XP_014313339.1
OG0013655	XP_026243116.1	XP_006102941.1
OG0013656	XP_026243142.1	XP_014323707.2
OG0013657	XP_026243079.1	XP_023599986.1
OG0013658	XP_026235289.1	XP_006100509.1
OG0013659	XP_026235285.1	XP_006100523.1
OG0013660	XP_026256806.1	XP_006094554.1
OG0013661	XP_026270161.1	XP_006105617.2
OG0013662	XP_026270151.1	XP_006105618.2
OG0013663	XP_026270144.1	XP_006105620.1
OG0013664	XP_026270175.1	XP_023602332.1
OG0013665	XP_026270819.1	XP_023610359.1
OG0013666	XP_026270807.1	XP_014312133.1, XP_006089729.3
OG0013667	XP_026265396.1	XP_023610334.1
OG0013668	XP_026265350.1	XP_006089701.3
OG0013669	XP_026265344.1	XP_023610321.1
OG0013670	XP_026265356.1	XP_006089698.1
OG0013671	XP_026265351.1	XP_006089697.1
OG0013672	XP_026265378.1	XP_006089696.1
OG0013673	XP_026251694.1	XP_023610315.1
OG0013674	XP_026251671.1	XP_006089678.1
OG0013675	XP_026254777.1	XP_014312144.1
OG0013676	XP_026270284.1, XP_026238637.1	XP_006093864.1
OG0013677	XP_026261080.1	XP_023614672.1
OG0013678	XP_026261073.1	XP_023614669.1
OG0013679	XP_026239906.1	XP_006091651.1, XP_006109418.2
OG0013681	XP_026267416.1	XP_006091706.1
OG0013682	XP_026251912.1	XP_006092835.1
OG0013683	XP_026256893.1	XP_006108878.1, XP_006094592.1
OG0013684	XP_026256051.1	XP_014309007.1
OG0013685	XP_026255837.1	XP_023620687.1
OG0013686	XP_026255239.1	XP_023616591.1
OG0013687	XP_026249491.1	XP_006083622.1
OG0013688	XP_026249476.1	XP_006083613.1
OG0013689	XP_026249481.1	XP_023604249.1
OG0013690	XP_026249484.1	XP_023619899.1, XP_023604649.1
OG0013691	XP_026267737.1	XP_023604866.1
OG0013692	XP_026267753.1	XP_006083592.2
OG0013693	XP_026267750.1	XP_006083587.1
OG0013694	XP_026267744.1	XP_006083581.1
OG0013695	XP_026237499.1	XP_006083573.1
OG0013696	XP_026235811.1	XP_023604011.1
OG0013698	XP_026255358.1	XP_023603929.1
OG0013699	XP_026255362.1	XP_014304087.1
OG0013700	XP_026255341.1	XP_014304075.1
OG0013701	XP_026271051.1	XP_023607498.1
OG0013702	XP_026256046.1	XP_023607465.1
OG0013703	XP_026262223.1	XP_006086105.1
OG0013704	XP_026255644.1	XP_006089902.1
OG0013705	XP_026255020.1	XP_006089893.1
OG0013706	XP_026254979.1	XP_023619955.1
OG0013708	XP_026255528.1	XP_006086991.1
OG0013709	XP_026255284.1	XP_023608244.1
OG0013710	XP_026255051.1	XP_014309682.1
OG0013711	XP_026255874.1	XP_014309688.1
OG0013712	XP_026270932.1	XP_014322898.2
OG0013713	XP_026238141.1	XP_006102109.1
OG0013714	XP_026237947.1	XP_006102111.1
OG0013715	XP_026257368.1	XP_006099812.1
OG0013716	XP_026248816.1	XP_006098004.1
OG0013717	XP_026248828.1	XP_006098003.1
OG0013718	XP_026262511.1	XP_014306457.1, XP_006087689.2
OG0013719	XP_026262601.1	XP_014310283.1
OG0013720	XP_026261063.1	XP_006087602.1
OG0013721	XP_026262194.1	XP_006097155.1
OG0013722	XP_026261747.1	XP_006097162.1
OG0013723	XP_026261619.1	XP_023616643.1
OG0013724	XP_026261842.1	XP_023619952.1
OG0013725	XP_026262131.1	XP_023619916.1
OG0013726	XP_026262088.1	XP_006100689.2
OG0013727	XP_026257384.1	XP_006099830.2
OG0013728	XP_026257393.1	XP_023619185.1
OG0013729	XP_026257397.1	XP_014320712.1
OG0013730	XP_026263864.1	XP_023599469.1
OG0013731	XP_026261566.1	XP_006087637.1
OG0013732	XP_026261867.1	XP_006087638.1
OG0013733	XP_026261289.1	XP_006087639.1
OG0013734	XP_026261556.1	XP_023608681.1
OG0013735	XP_026261957.1	XP_023608676.1
OG0013736	XP_026262040.1	XP_023608734.1
OG0013737	XP_026251710.1	XP_006087685.1
OG0013738	XP_026251702.1	XP_023605021.1
OG0013739	XP_026251700.1	XP_023605023.1
OG0013740	XP_026251706.1	XP_006083717.1
OG0013741	XP_026239761.1	XP_023605028.1
OG0013742	XP_026239760.1	XP_023605283.1
OG0013743	XP_026239795.1	XP_014306207.1
OG0013744	XP_026239679.1	XP_014306273.2
OG0013745	XP_026239621.1	XP_014306888.1
OG0013746	XP_026239520.1	XP_006083765.1
OG0013747	XP_026239712.1	XP_023605052.1
OG0013748	XP_026239858.1	XP_023605328.1
OG0013749	XP_026239769.1	XP_006083788.1
OG0013750	XP_026239611.1	XP_006083792.1
OG0013751	XP_026240775.1	XP_023605346.1
OG0013752	XP_026240843.1	XP_006083823.1
OG0013753	XP_026240778.1	XP_023605363.1
OG0013754	XP_026240832.1	XP_006083842.1
OG0013755	XP_026240839.1	XP_023607216.1
OG0013756	XP_026240815.1	XP_014308703.1
OG0013757	XP_026240820.1	XP_023607149.1
OG0013758	XP_026262411.1	XP_006088722.1
OG0013759	XP_026262409.1	XP_006088723.1, XP_006088736.1
OG0013760	XP_026263942.1	XP_006088727.1
OG0013761	XP_026263938.1	XP_006088729.1
OG0013762	XP_026263934.1	XP_006096387.1
OG0013763	XP_026263961.1	XP_023615947.1
OG0013764	XP_026248714.1	XP_006090402.2
OG0013765	XP_026248702.1	XP_006090379.1
OG0013766	XP_026248694.1	XP_006090369.1
OG0013767	XP_026261333.1	XP_023616638.1
OG0013768	XP_026241603.1	XP_006098446.1
OG0013769	XP_026239106.1	XP_023606581.1
OG0013770	XP_026248830.1	XP_006098015.1
OG0013771	XP_026248814.1	XP_006097595.1
OG0013772	XP_026256507.1	XP_023617048.1
OG0013773	XP_026256478.1	XP_006104259.1
OG0013774	XP_026256492.1	XP_023608982.1
OG0013775	XP_026253431.1	XP_006088033.1
OG0013776	XP_026241588.1	XP_006096503.1
OG0013777	XP_026241638.1	XP_006096502.1
OG0013778	XP_026241586.1	XP_006096479.1
OG0013779	XP_026257941.1	XP_006089429.1
OG0013780	XP_026257909.1	XP_006089430.1
OG0013781	XP_026257853.1	XP_006089433.2
OG0013782	XP_026257902.1	XP_014302455.1
OG0013783	XP_026257950.1	XP_023610266.1
OG0013784	XP_026257882.1	XP_023610125.1
OG0013786	XP_026257865.1	XP_023610260.1
OG0013787	XP_026257943.1	XP_006089627.2
OG0013788	XP_026239004.1	XP_006089470.2
OG0013789	XP_026239041.1	XP_023610146.1
OG0013790	XP_026238993.1	XP_006089478.1
OG0013791	XP_026238925.1	XP_023610171.1
OG0013792	XP_026239034.1	XP_006089504.1
OG0013793	XP_026238921.1	XP_006089514.1
OG0013794	XP_026239044.1	XP_006089580.1
OG0013795	XP_026239130.1	XP_023610272.1
OG0013796	XP_026238924.1	XP_006102074.1
OG0013797	XP_026239039.1	XP_014322891.1
OG0013798	XP_026239132.1	XP_006085236.1
OG0013799	XP_026239050.1	XP_006085237.1
OG0013800	XP_026238956.1	XP_006085240.1
OG0013803	XP_026264097.1	XP_006091460.2
OG0013804	XP_026264159.1	XP_006091445.1
OG0013805	XP_026264170.1	XP_006091438.1
OG0013806	XP_026246769.1	XP_023611946.1
OG0013807	XP_026246712.1	XP_023611926.1
OG0013808	XP_026246784.1	XP_023617518.1
OG0013809	XP_026246763.1	XP_006098041.1
OG0013810	XP_026246750.1	XP_006098031.1
OG0013811	XP_026246807.1	XP_023618497.1
OG0013812	XP_026262558.1	XP_023615211.1
OG0013813	XP_026262557.1	XP_006095484.1
OG0013814	XP_026263628.1	XP_023601351.1
OG0013815	XP_026263603.1	XP_006104308.1
OG0013816	XP_026263599.1	XP_006104306.1
OG0013817	XP_026263642.1	XP_023604590.1
OG0013818	XP_026263600.1	XP_014304094.1
OG0013819	XP_026263605.1	XP_014305016.1
OG0013820	XP_026269248.1	XP_014302069.1
OG0013822	XP_026269258.1	XP_023601318.1
OG0013823	XP_026269280.1	XP_006104270.1
OG0013824	XP_026269300.1	XP_006104274.1
OG0013825	XP_026269227.1	XP_023601309.1
OG0013826	XP_026269266.1	XP_023601320.1
OG0013827	XP_026241559.1	XP_023616077.1
OG0013828	XP_026265536.1	XP_006096439.1
OG0013829	XP_026239007.1	XP_023610149.1
OG0013830	XP_026254685.1	XP_023608852.1
OG0013831	XP_026270535.1	XP_006083308.1
OG0013832	XP_026238330.1	XP_006083633.1
OG0013833	XP_026250893.1	XP_006085631.1
OG0013834	XP_026250871.1	XP_006085665.1
OG0013835	XP_026250920.1	XP_006083674.1
OG0013836	XP_026250909.1	XP_014305210.1
OG0013837	XP_026237810.1	XP_006085551.1
OG0013838	XP_026270322.1	XP_006085538.1
OG0013839	XP_026244172.1	XP_006085525.1
OG0013840	XP_026244190.1	XP_014308361.1
OG0013841	XP_026244139.1	XP_006098332.1
OG0013842	XP_026268427.1	XP_006092163.1
OG0013843	XP_026268433.1	XP_006092168.1
OG0013844	XP_026250748.1	XP_023604737.1
OG0013845	XP_026250709.1	XP_023606965.1
OG0013846	XP_026250698.1	XP_006085561.1
OG0013847	XP_026250708.1	XP_006085557.1
OG0013848	XP_026250734.1	XP_006085544.1
OG0013849	XP_026245529.1	XP_023608762.1
OG0013850	XP_026245527.1	XP_023611387.1
OG0013851	XP_026254686.1	XP_014312378.2
OG0013852	XP_026254657.1	XP_006081989.1
OG0013853	XP_026254630.1	XP_023611601.1
OG0013854	XP_026254652.1	XP_023611741.1
OG0013855	XP_026254697.1	XP_006082008.3
OG0013856	XP_026253324.1	XP_023614884.1
OG0013857	XP_026253347.1	XP_006100810.1
OG0013858	XP_026253310.1	XP_006100804.1
OG0013859	XP_026253334.1	XP_006100799.1
OG0013860	XP_026253289.1	XP_006100798.1
OG0013861	XP_026253312.1	XP_023620085.1
OG0013862	XP_026253296.1	XP_014321660.1
OG0013863	XP_026253315.1	XP_006103249.1
OG0013864	XP_026246089.1	XP_006082835.1
OG0013865	XP_026265334.1	XP_006082666.1
OG0013866	XP_026252067.1	XP_006082850.1
OG0013867	XP_026268547.1	XP_006082705.1
OG0013868	XP_026268550.1	XP_006082707.1
OG0013869	XP_026268546.1	XP_023618271.1
OG0013870	XP_026268541.1	XP_023618362.1
OG0013871	XP_026268522.1	XP_023618298.1
OG0013872	XP_026251791.1	XP_023614966.1
OG0013873	XP_026251797.1	XP_006082859.1
OG0013874	XP_026251809.1	XP_023618494.1
OG0013875	XP_026251823.1	XP_023615374.1
OG0013876	XP_026270562.1	XP_023599134.1
OG0013877	XP_026237773.1	XP_014322698.1
OG0013878	XP_026244152.1	XP_006085528.1
OG0013880	XP_026265432.1	XP_023602800.1
OG0013882	XP_026265479.1	XP_006109957.2
OG0013885	XP_026258764.1	XP_023609455.1
OG0013887	XP_026258748.1	XP_014303739.1
OG0013888	XP_026258738.1	XP_006106320.1
OG0013889	XP_026258737.1	XP_006106316.1
OG0013890	XP_026258802.1	XP_006106315.1
OG0013892	XP_026258789.1	XP_006103879.1
OG0013893	XP_026258763.1	XP_006110167.1
OG0013894	XP_026258760.1	XP_023600813.1
OG0013895	XP_026258708.1	XP_014301672.2
OG0013896	XP_026258724.1	XP_023600808.1
OG0013897	XP_026258752.1	XP_006103893.1
OG0013898	XP_026258801.1	XP_023600809.1
OG0013899	XP_026241809.1	XP_006105033.2
OG0013900	XP_026241804.1	XP_014302686.1
OG0013901	XP_026241904.1	XP_006099085.1
OG0013902	XP_026241930.1	XP_023618445.1
OG0013903	XP_026259218.1	XP_023618466.1
OG0013904	XP_026267831.1	XP_006099119.1
OG0013905	XP_026267846.1	XP_023602642.1
OG0013907	XP_026241924.1	XP_014319369.1
OG0013908	XP_026241813.1	XP_023617770.1
OG0013909	XP_026241871.1	XP_006096630.1
OG0013910	XP_026241785.1	XP_023616208.1
OG0013911	XP_026250468.1, XP_026241768.1	XP_014317927.1
OG0013912	XP_026259181.1	XP_006096602.1
OG0013913	XP_026259176.1	XP_006096592.2
OG0013914	XP_026264999.1	XP_006096633.2
OG0013915	XP_026264965.1	XP_006096578.1
OG0013916	XP_026265014.1	XP_006098374.2
OG0013917	XP_026265018.1	XP_006098383.1
OG0013918	XP_026264976.1	XP_006098381.1
OG0013919	XP_026265010.1	XP_023617820.1
OG0013920	XP_026264307.1	XP_006102068.3
OG0013921	XP_026267972.1	XP_023618739.1
OG0013922	XP_026269112.1	XP_023618735.1
OG0013923	XP_026264736.1	XP_006104955.1
OG0013924	XP_026264738.1	XP_023601795.1
OG0013925	XP_026264721.1	XP_006109747.2
OG0013926	XP_026264710.1	XP_006104946.1
OG0013927	XP_026264725.1	XP_006105602.1
OG0013928	XP_026264740.1	XP_023602321.1
OG0013931	XP_026257428.1	XP_023618967.1
OG0013932	XP_026257510.1	XP_006108612.1
OG0013933	XP_026257452.1	XP_006099594.1
OG0013934	XP_026257420.1	XP_023618962.1
OG0013935	XP_026257442.1	XP_006099582.1
OG0013936	XP_026257444.1	XP_023618957.1
OG0013937	XP_026257514.1	XP_006099619.1
OG0013938	XP_026257540.1	XP_006099569.1
OG0013939	XP_026266333.1	XP_014301429.1, XP_006084102.1
OG0013940	XP_026266334.1	XP_023600759.1
OG0013941	XP_026264757.1	XP_006096693.1
OG0013942	XP_026264766.1	XP_006096689.1
OG0013943	XP_026264308.1	XP_023599216.1
OG0013944	XP_026263041.1	XP_023615722.1
OG0013945	XP_026266660.1	XP_023605576.1, XP_006084394.1
OG0013946	XP_026247746.1	XP_006084355.1
OG0013947	XP_026254573.1	XP_014317253.1
OG0013948	XP_026254602.1	XP_006095842.1
OG0013949	XP_026269661.1	XP_023609303.1, XP_006085592.1
OG0013950	XP_026269644.1	XP_014308415.1
OG0013951	XP_026266857.1	XP_023612472.1
OG0013952	XP_026266858.1	XP_023612451.1
OG0013953	XP_026263059.1	XP_014317538.1
OG0013954	XP_026263033.1	XP_006096160.1
OG0013955	XP_026263029.1	XP_006096151.1
OG0013956	XP_026263062.1	XP_006096129.1
OG0013957	XP_026263040.1	XP_006096127.1
OG0013958	XP_026263052.1	XP_006096125.1
OG0013959	XP_026263024.1	XP_006096122.1
OG0013960	XP_026259064.1	XP_023605591.1
OG0013961	XP_026259048.1	XP_006084205.1
OG0013963	XP_026259030.1	XP_006084216.1
OG0013964	XP_026259098.1	XP_014307106.1
OG0013965	XP_026259042.1	XP_023605751.1
OG0013966	XP_026258992.1	XP_023605763.1
OG0013967	XP_026258993.1	XP_006084246.1
OG0013968	XP_026259039.1	XP_006084249.1
OG0013969	XP_026271059.1	XP_006084264.1
OG0013970	XP_026271256.1	XP_014307126.1
OG0013971	XP_026235091.1	XP_006084272.1
OG0013972	XP_026267895.1	XP_014307183.1
OG0013973	XP_026265079.1	XP_014307195.1
OG0013974	XP_026269949.1	XP_006084330.1
OG0013975	XP_026247729.1	XP_014307217.1
OG0013976	XP_026247733.1	XP_023611314.1
OG0013977	XP_026248122.1	XP_006090717.2
OG0013978	XP_026248106.1	XP_006103054.1
OG0013979	XP_026248153.1	XP_023600112.1
OG0013980	XP_026248151.1	XP_006086837.1
OG0013981	XP_026235669.1	XP_023608081.1
OG0013982	XP_026271023.1	XP_023608079.1
OG0013983	XP_026271033.1	XP_023608078.1
OG0013984	XP_026268123.1	XP_023608040.1
OG0013985	XP_026249751.1	XP_006086801.1
OG0013986	XP_026249699.1	XP_023608037.1
OG0013987	XP_026264303.1	XP_006086848.1
OG0013988	XP_026257211.1	XP_023608053.1
OG0013989	XP_026257208.1	XP_023608033.1
OG0013990	XP_026257191.1	XP_006086841.1
OG0013991	XP_026256442.1	XP_023612044.1
OG0013992	XP_026256409.1	XP_006091527.1
OG0013993	XP_026262802.1	XP_023612089.1
OG0013994	XP_026262859.1	XP_006091580.1
OG0013995	XP_026262865.1	XP_006091596.1
OG0013996	XP_026262829.1	XP_023612103.1
OG0013997	XP_026262835.1	XP_023612104.1
OG0013998	XP_026262881.1	XP_006091600.1
OG0013999	XP_026262822.1	XP_014313718.1
OG0014000	XP_026262807.1	XP_023612117.1
OG0014001	XP_026262799.1	XP_023612132.1
OG0014002	XP_026254596.1	XP_006091630.1
OG0014003	XP_026254586.1	XP_006091626.1
OG0014004	XP_026254583.1	XP_006095714.1
OG0014005	XP_026254588.1	XP_006095725.1
OG0014006	XP_026254430.1	XP_023615422.1
OG0014007	XP_026254576.1	XP_006095879.1
OG0014008	XP_026254476.1	XP_006095751.1
OG0014010	XP_026254564.1	XP_006095768.1
OG0014011	XP_026254415.1	XP_006095775.1
OG0014012	XP_026254426.1	XP_006095771.1
OG0014013	XP_026254492.1	XP_006095848.1
OG0014014	XP_026254494.1	XP_006095846.1
OG0014015	XP_026254614.1	XP_006095877.1
OG0014016	XP_026242321.1	XP_023620582.1
OG0014017	XP_026253180.1	XP_006090086.1
OG0014018	XP_026250608.1	XP_006090052.1
OG0014020	XP_026267762.1	XP_023601550.1
OG0014021	XP_026267770.1	XP_023601551.1
OG0014022	XP_026267763.1	XP_023601552.1
OG0014023	XP_026266635.1	XP_006097630.1
OG0014024	XP_026266626.1	XP_006097624.1
OG0014025	XP_026266628.1	XP_006097618.1
OG0014026	XP_026271013.1	XP_014318011.1
OG0014027	XP_026253138.1	XP_006090095.1
OG0014028	XP_026253150.1	XP_023610685.1
OG0014029	XP_026253172.1	XP_006090089.1
OG0014030	XP_026253152.1	XP_014312661.1, XP_006090113.2
OG0014031	XP_026253151.1	XP_006090080.1
OG0014032	XP_026253175.1	XP_014308810.1, XP_006090111.1
OG0014033	XP_026253128.1	XP_006090076.2
OG0014034	XP_026250641.1	XP_023610658.1
OG0014035	XP_026250629.1	XP_023610693.1
OG0014036	XP_026250598.1	XP_006090051.1
OG0014037	XP_026250547.1	XP_006090050.1
OG0014038	XP_026250528.1	XP_014312393.1
OG0014039	XP_026250531.1	XP_006090105.2
OG0014040	XP_026250678.1	XP_006090037.1
OG0014041	XP_026250604.1	XP_006090018.1
OG0014042	XP_026250545.1	XP_023610611.1
OG0014043	XP_026250610.1	XP_006101776.1
