Orthogroup	Urocitellus_parryii	Ursus_americanus
OG0016905	XP_026269394.1	XP_045644408.1
OG0016906	XP_026255780.1	XP_045631569.1
OG0016907	XP_026235463.1	XP_045644450.1
OG0016909	XP_026236135.1	XP_045661048.1
OG0016910	XP_026252555.1	XP_045659989.1
OG0016911	XP_026252582.1	XP_045644900.1
OG0016913	XP_026252551.1	XP_045633981.1
OG0016914	XP_026257165.1	XP_045660946.1
OG0016916	XP_026262515.1	XP_045660899.1
OG0016917	XP_026269395.1	XP_045661110.1
OG0016918	XP_026268379.1	XP_045660953.1
OG0016920	XP_026266114.1	XP_045649660.1
OG0016921	XP_026266301.1	XP_045659567.1
OG0016922	XP_026258658.1	XP_045635372.1
OG0016923	XP_026258450.1	XP_045643419.1
OG0016924	XP_026258455.1	XP_045634946.1
OG0016925	XP_026248021.1	XP_045653135.1
OG0016926	XP_026268566.1	XP_045658370.1
OG0016927	XP_026270854.1	XP_045644910.1
OG0016928	XP_026255768.1	XP_045631550.1
OG0016929	XP_026237741.1	XP_045644914.1
OG0016933	XP_026257946.1	XP_045662917.1
OG0016934	XP_026236402.1, XP_026237369.1	XP_045636873.1
OG0016936	XP_026235786.1	XP_045662172.1
OG0016938	XP_026256600.1	XP_045638262.1
OG0016940	XP_026247744.1	XP_045627813.1
OG0016942	XP_026237115.1	XP_045661452.1
OG0016943	XP_026256054.1	XP_045668585.1
OG0016944	XP_026242240.1	XP_045647136.1
OG0016945	XP_026246425.1	XP_045653268.1
OG0016947	XP_026256704.1	XP_045671335.1
OG0016948	XP_026256728.1	XP_045638694.1
OG0016949	XP_026269458.1	XP_045645788.1
OG0016950	XP_026267447.1	XP_045648643.1
OG0016953	XP_026240274.1	XP_045650981.1
OG0016954	XP_026249343.1	XP_045641529.1
OG0016959	XP_026239727.1	XP_045663085.1
OG0016961	XP_026255592.1	XP_045667912.1
OG0016963	XP_026253720.1	XP_045632800.1
OG0016966	XP_026237447.1	XP_045644494.1
OG0016967	XP_026250173.1	XP_045645118.1
OG0016980	XP_026252730.1	XP_045642226.1
OG0016981	XP_026260561.1	XP_045670155.1
OG0016983	XP_026266695.1	XP_045668309.1
OG0016984	XP_026258742.1	XP_045631904.1
OG0016986	XP_026270841.1	XP_045644909.1
OG0016987	XP_026252507.1	XP_045635541.1
OG0016988	XP_026257876.1	XP_045666118.1
OG0016990	XP_026237318.1	XP_045635261.1
OG0016991	XP_026267094.1	XP_045631881.1
OG0016992	XP_026256853.1	XP_045671338.1
OG0016993	XP_026258506.1	XP_045653501.1
OG0016995	XP_026256887.1	XP_045638789.1
OG0016996	XP_026236220.1	XP_045642961.1
OG0016997	XP_026237379.1, XP_026237380.1	XP_045639070.1
OG0016998	XP_026256713.1	XP_045638860.1
OG0016999	XP_026269673.1	XP_045634935.1, XP_045634938.1
OG0017002	XP_026267323.1	XP_045642468.1
OG0017003	XP_026262705.1	XP_045628492.1
OG0017004	XP_026248982.1	XP_045646339.1
OG0017006	XP_026260251.1	XP_045636881.1
OG0017007	XP_026245068.1	XP_045636989.1
OG0017008	XP_026238252.1	XP_045628281.1
OG0017009	XP_026236941.1	XP_045645328.1
OG0017010	XP_026236938.1	XP_045645421.1
OG0017012	XP_026262070.1	XP_045631106.1
OG0017014	XP_026261994.1	XP_045628225.1
OG0017015	XP_026262124.1	XP_045628260.1
OG0017016	XP_026266228.1	XP_045632240.1
OG0017017	XP_026266206.1	XP_045632287.1
OG0017018	XP_026266256.1	XP_045632292.1
OG0017019	XP_026259547.1	XP_045632284.1
OG0017020	XP_026259653.1	XP_045632281.1
OG0017021	XP_026267372.1	XP_045662850.1
OG0017023	XP_026240305.1	XP_045651019.1
OG0017024	XP_026257044.1	XP_045650982.1
OG0017025	XP_026240209.1	XP_045650427.1
OG0017026	XP_026240148.1	XP_045650383.1
OG0017027	XP_026240149.1	XP_045650386.1
OG0017028	XP_026240154.1	XP_045650385.1
OG0017029	XP_026241742.1	XP_045650975.1
OG0017030	XP_026259359.1	XP_045638315.1
OG0017031	XP_026267713.1	XP_045651304.1
OG0017032	XP_026262739.1	XP_045651307.1
OG0017033	XP_026250526.1	XP_045651373.1
OG0017034	XP_026251042.1	XP_045626820.1
OG0017035	XP_026251054.1	XP_045627351.1
OG0017036	XP_026269323.1	XP_045658254.1
OG0017037	XP_026255336.1	XP_045639339.1
OG0017040	XP_026248403.1	XP_045653480.1
OG0017041	XP_026246467.1	XP_045653160.1
OG0017042	XP_026260314.1	XP_045653582.1
OG0017043	XP_026248393.1	XP_045653560.1
OG0017044	XP_026248333.1	XP_045653706.1
OG0017045	XP_026246464.1	XP_045653155.1
OG0017046	XP_026264456.1	XP_045634126.1
OG0017047	XP_026238492.1	XP_045640259.1
OG0017048	XP_026241086.1	XP_045640748.1
OG0017049	XP_026256157.1	XP_045641932.1
OG0017050	XP_026236725.1	XP_045641899.1
OG0017051	XP_026268967.1, XP_026268966.1	XP_045629908.1
OG0017053	XP_026257277.1	XP_045643856.1
OG0017054	XP_026248608.1	XP_045667349.1
OG0017055	XP_026243296.1	XP_045643727.1
OG0017058	XP_026261348.1	XP_045655260.1
OG0017059	XP_026261335.1	XP_045655281.1
OG0017060	XP_026242925.1	XP_045637681.1
OG0017061	XP_026251400.1	XP_045659633.1
OG0017062	XP_026266606.1	XP_045630855.1
OG0017063	XP_026266579.1	XP_045631009.1
OG0017064	XP_026264215.1	XP_045670109.1
OG0017066	XP_026264061.1	XP_045670373.1
OG0017067	XP_026242615.1	XP_045637662.1
OG0017069	XP_026244533.1	XP_045629584.1
OG0017070	XP_026244682.1	XP_045629483.1
OG0017071	XP_026244737.1	XP_045629459.1
OG0017072	XP_026270961.1	XP_045659658.1
OG0017073	XP_026251260.1	XP_045659668.1
OG0017074	XP_026251394.1	XP_045659674.1
OG0017075	XP_026251238.1	XP_045659683.1
OG0017076	XP_026251193.1	XP_045659692.1
OG0017077	XP_026251388.1	XP_045659685.1
OG0017079	XP_026242237.1	XP_045647100.1
OG0017080	XP_026261739.1	XP_045635926.1
OG0017081	XP_026260921.1	XP_045644174.1
OG0017085	XP_026256653.1	XP_045660680.1
OG0017086	XP_026267226.1	XP_045627925.1
OG0017087	XP_026239287.1	XP_045651452.1
OG0017088	XP_026239459.1	XP_045633777.1
OG0017090	XP_026254745.1	XP_045658922.1
OG0017091	XP_026250860.1	XP_045654461.1
OG0017096	XP_026266447.1	XP_045655414.1
OG0017099	XP_026268495.1	XP_045649641.1
OG0017102	XP_026255278.1	XP_045649494.1
OG0017104	XP_026265150.1	XP_045649638.1
OG0017105	XP_026245361.1	XP_045631954.1
OG0017107	XP_026270330.1	XP_045669408.1
OG0017110	XP_026237694.1	XP_045626688.1
OG0017111	XP_026269414.1	XP_045626754.1
OG0017112	XP_026269416.1	XP_045626665.1
OG0017113	XP_026263371.1	XP_045649753.1
OG0017114	XP_026267429.1	XP_045643029.1
OG0017115	XP_026244226.1	XP_045633681.1
OG0017116	XP_026244919.1	XP_045638145.1
OG0017118	XP_026239516.1	XP_045634381.1
OG0017120	XP_026255639.1, XP_026238524.1	XP_045667926.1
OG0017121	XP_026270893.1	XP_045668396.1
OG0017122	XP_026244313.1	XP_045663295.1
OG0017123	XP_026245805.1	XP_045634779.1
OG0017124	XP_026270763.1	XP_045632668.1
OG0017125	XP_026260185.1	XP_045656025.1
OG0017126	XP_026243093.1	XP_045672279.1
OG0017127	XP_026238162.1	XP_045638911.1
OG0017128	XP_026243094.1	XP_045672231.1
OG0017129	XP_026256190.1	XP_045666974.1
OG0017130	XP_026256140.1	XP_045666951.1
OG0017131	XP_026248704.1	XP_045668245.1
OG0017132	XP_026263935.1	XP_045667029.1
OG0017133	XP_026262412.1	XP_045668878.1
OG0017134	XP_026248806.1	XP_045632764.1
OG0017135	XP_026269259.1	XP_045650183.1
OG0017136	XP_026241597.1	XP_045666259.1
OG0017137	XP_026257918.1	XP_045666657.1
OG0017139	XP_026264133.1	XP_045660759.1
OG0017142	XP_026264540.1	XP_045652709.1
OG0017143	XP_026244201.1	XP_045652712.1
OG0017144	XP_026244206.1	XP_045652692.1
OG0017145	XP_026253171.1	XP_045630079.1
OG0017147	XP_026241927.1	XP_045635340.1
OG0017148	XP_026237039.1	XP_045658458.1
OG0017149	XP_026257475.1	XP_045671122.1
OG0017150	XP_026266674.1	XP_045637239.1
OG0017151	XP_026254486.1	XP_045656942.1
OG0017152	XP_026254545.1	XP_045656940.1
OG0017154	XP_026239934.1	XP_045665506.1
OG0017155	XP_026255311.1	XP_045665984.1
OG0017156	XP_026240091.1	XP_045659316.1
OG0017157	XP_026266872.1	XP_045665438.1
OG0017158	XP_026245535.1	XP_045626545.1
OG0017159	XP_026251930.1	XP_045641644.1
OG0017161	XP_026251964.1	XP_045641643.1
OG0017166	XP_026264237.1	XP_045649459.1
OG0017167	XP_026252195.1	XP_045641173.1
OG0017169	XP_026245184.1	XP_045632545.1
OG0017170	XP_026238273.1	XP_045667162.1
OG0017171	XP_026270367.1	XP_045656325.1
OG0017172	XP_026257986.1	XP_045667634.1
OG0017173	XP_026235487.1	XP_045670747.1
OG0017174	XP_026235686.1	XP_045645162.1
OG0017175	XP_026235844.1	XP_045669601.1
OG0017176	XP_026269392.1	XP_045661111.1
OG0017177	XP_026261375.1	XP_045655287.1
OG0017178	XP_026236426.1	XP_045635342.1
OG0017179	XP_026262554.1	XP_045642711.1
OG0017180	XP_026266113.1	XP_045660434.1
OG0017184	XP_026237276.1	XP_045661448.1
OG0017185	XP_026241368.1	XP_045640729.1
OG0017186	XP_026261504.1	XP_045669310.1
OG0017187	XP_026242224.1	XP_045647108.1
OG0017188	XP_026265067.1	XP_045661051.1
OG0017191	XP_026262322.1	XP_045643003.1
OG0017192	XP_026269291.1	XP_045651384.1
OG0017193	XP_026255625.1	XP_045630342.1
OG0017195	XP_026238153.1	XP_045639022.1
OG0017196	XP_026238525.1	XP_045659886.1, XP_045672082.1
OG0017197	XP_026235986.1	XP_045646601.1
OG0017198	XP_026268073.1	XP_045651048.1
OG0017199	XP_026268787.1	XP_045640537.1
OG0017200	XP_026249429.1	XP_045652682.1
OG0017202	XP_026258226.1	XP_045641339.1
OG0017204	XP_026265717.1	XP_045633392.1
OG0017205	XP_026264415.1	XP_045647123.1
OG0017207	XP_026253011.1	XP_045643433.1
OG0017208	XP_026263790.1	XP_045640791.1
OG0017209	XP_026270030.1	XP_045640872.1
OG0017214	XP_026265482.1	XP_045664007.1
OG0017218	XP_026237370.1, XP_026238387.1	XP_045642304.1, XP_045644536.1, XP_045636830.1, XP_045636875.1
OG0017239	XP_026264266.1	XP_045648902.1
OG0017241	XP_026249496.1	XP_045652703.1
OG0017246	XP_026267828.1	XP_045645130.1, XP_045644510.1, XP_045644512.1
OG0017247	XP_026262388.1	XP_045643000.1
OG0017249	XP_026256888.1	XP_045638698.1
OG0017251	XP_026260331.1	XP_045653536.1
OG0017252	XP_026235230.1	XP_045636531.1
OG0017253	XP_026238097.1	XP_045659860.1
OG0017254	XP_026248921.1	XP_045661408.1
OG0017256	XP_026236636.1	XP_045626582.1
OG0017258	XP_026247498.1	XP_045638601.1
OG0017259	XP_026267716.1	XP_045651303.1
OG0017260	XP_026251138.1	XP_045626814.1
OG0017261	XP_026251114.1	XP_045626827.1
OG0017262	XP_026261571.1	XP_045639563.1
OG0017264	XP_026264288.1	XP_045671281.1
OG0017265	XP_026240254.1	XP_045671199.1
OG0017266	XP_026241743.1	XP_045671316.1
OG0017267	XP_026260320.1	XP_045653584.1
OG0017268	XP_026259250.1	XP_045653913.1
OG0017269	XP_026265208.1	XP_045634175.1
OG0017272	XP_026261506.1	XP_045669261.1
OG0017274	XP_026258228.1	XP_045626874.1
OG0017277	XP_026241088.1	XP_045640759.1
OG0017278	XP_026252995.1	XP_045643608.1
OG0017279	XP_026268789.1	XP_045640306.1
OG0017280	XP_026246546.1	XP_045651842.1
OG0017281	XP_026246560.1	XP_045652383.1
OG0017283	XP_026261840.1	XP_045658745.1
OG0017284	XP_026261893.1	XP_045658623.1
OG0017286	XP_026264056.1	XP_045670178.1
OG0017287	XP_026242612.1	XP_045637643.1
OG0017289	XP_026236049.1	XP_045629250.1
OG0017291	XP_026251275.1	XP_045659737.1
OG0017292	XP_026242374.1	XP_045645904.1
OG0017293	XP_026261732.1	XP_045636063.1
OG0017297	XP_026270124.1	XP_045656322.1
OG0017298	XP_026239510.1	XP_045642260.1
OG0017299	XP_026271190.1	XP_045651662.1
OG0017300	XP_026239305.1	XP_045633790.1
OG0017302	XP_026265600.1	XP_045633203.1
OG0017303	XP_026258856.1	XP_045659903.1
OG0017304	XP_026265551.1	XP_045633366.1
OG0017305	XP_026265554.1	XP_045633436.1
OG0017306	XP_026264239.1	XP_045645437.1
OG0017307	XP_026247196.1	XP_045635551.1
OG0017308	XP_026253487.1	XP_045655447.1
OG0017309	XP_026268676.1	XP_045627864.1, XP_045627863.1, XP_045627862.1
OG0017310	XP_026240483.1	XP_045654710.1
OG0017311	XP_026255231.1	XP_045649521.1
OG0017314	XP_026268782.1	XP_045646619.1
OG0017315	XP_026266441.1	XP_045649472.1
OG0017316	XP_026251547.1	XP_045649623.1
OG0017317	XP_026251581.1	XP_045649406.1
OG0017318	XP_026235152.1	XP_045626602.1
OG0017319	XP_026269415.1	XP_045626664.1
OG0017320	XP_026269448.1	XP_045626672.1
OG0017323	XP_026263443.1	XP_045643066.1
OG0017324	XP_026270523.1	XP_045656008.1
OG0017327	XP_026245652.1	XP_045634325.1
OG0017328	XP_026255637.1	XP_045667946.1
OG0017329	XP_026255640.1	XP_045630578.1
OG0017330	XP_026238443.1	XP_045630310.1
OG0017331	XP_026256702.1	XP_045638931.1
OG0017332	XP_026256703.1	XP_045638894.1
OG0017333	XP_026235294.1	XP_045672152.1
OG0017334	XP_026256715.1	XP_045638856.1
OG0017337	XP_026257417.1	XP_045654124.1
OG0017338	XP_026248707.1	XP_045668141.1
OG0017339	XP_026237589.1	XP_045666686.1
OG0017340	XP_026257940.1	XP_045663378.1
OG0017342	XP_026257458.1	XP_045671139.1
OG0017344	XP_026263022.1	XP_045637229.1
OG0017345	XP_026259059.1	XP_045637169.1
OG0017346	XP_026259081.1	XP_045637042.1
OG0017348	XP_026235667.1	XP_045667755.1
OG0017349	XP_026239986.1	XP_045659209.1
OG0017350	XP_026244918.1	XP_045659311.1
OG0017351	XP_026250975.1	XP_045645058.1
OG0017352	XP_026245496.1	XP_045655044.1
OG0017353	XP_026264802.1	XP_045646417.1
OG0017354	XP_026234991.1	XP_045668606.1
OG0017355	XP_026238723.1	XP_045632639.1
OG0017356	XP_026245104.1	XP_045632631.1
OG0017357	XP_026250973.1	XP_045645081.1
OG0017359	XP_026263092.1	XP_045651674.1
OG0017360	XP_026270336.1	XP_045656615.1
OG0017361	XP_026240396.1	XP_045667559.1
OG0017362	XP_026245379.1	XP_045656264.1
OG0017364	XP_026265093.1	XP_045635598.1
OG0017366	XP_026243375.1	XP_045631622.1
OG0017367	XP_026236778.1	XP_045649867.1
OG0017368	XP_026268374.1	XP_045644724.1
OG0017369	XP_026259325.1	XP_045646457.1
OG0017371	XP_026253520.1	XP_045655405.1
OG0017374	XP_026241005.1	XP_045640735.1
OG0017377	XP_026254011.1	XP_045635523.1
OG0017381	XP_026244853.1	XP_045662288.1
OG0017382	XP_026252653.1	XP_045629836.1
OG0017384	XP_026240543.1	XP_045661581.1
OG0017385	XP_026242250.1	XP_045627193.1
OG0017386	XP_026235147.1	XP_045626592.1
OG0017389	XP_026255839.1	XP_045633846.1, XP_045633845.1, XP_045633847.1, XP_045633844.1
OG0017395	XP_026258522.1	XP_045653571.1
OG0017398	XP_026266852.1	XP_045641616.1
OG0017403	XP_026249497.1	XP_045652681.1
OG0017404	XP_026245742.1	XP_045668094.1
OG0017405	XP_026238096.1	XP_045659885.1, XP_045659868.1
OG0017406	XP_026256647.1	XP_045630669.1
OG0017411	XP_026266107.1	XP_045649661.1
OG0017412	XP_026263495.1	XP_045633107.1, XP_045656319.1
OG0017428	XP_026237256.1	XP_045669613.1
OG0017429	XP_026257873.1	XP_045663307.1
OG0017431	XP_026240174.1	XP_045650469.1
OG0017434	XP_026256689.1	XP_045638785.1
OG0017436	XP_026236581.1	XP_045628271.1
OG0017438	XP_026242348.1	XP_045656711.1
OG0017439	XP_026237887.1	XP_045642931.1
OG0017440	XP_026236794.1	XP_045639042.1
OG0017447	XP_026259629.1	XP_045629630.1
OG0017448	XP_026267370.1	XP_045662406.1
OG0017449	XP_026235056.1	XP_045642174.1
OG0017450	XP_026235875.1	XP_045655940.1
OG0017451	XP_026247629.1	XP_045668840.1
OG0017452	XP_026249071.1	XP_045665817.1
OG0017453	XP_026249004.1	XP_045665819.1
OG0017454	XP_026241670.1	XP_045664309.1, XP_045664308.1
OG0017455	XP_026267712.1	XP_045651385.1
OG0017457	XP_026258502.1	XP_045653507.1
OG0017458	XP_026252124.1	XP_045653566.1
OG0017459	XP_026246461.1	XP_045653343.1
OG0017460	XP_026246465.1	XP_045653141.1
OG0017463	XP_026259956.1	XP_045629768.1
OG0017464	XP_026259937.1	XP_045629737.1
OG0017465	XP_026262965.1, XP_026262967.1, XP_026262964.1, XP_026262963.1	XP_045669361.1
OG0017469	XP_026242517.1	XP_045629057.1
OG0017470	XP_026266584.1	XP_045631022.1
OG0017471	XP_026264054.1	XP_045670376.1
OG0017472	XP_026242613.1	XP_045637574.1
OG0017473	XP_026236053.1	XP_045629245.1
OG0017475	XP_026267132.1	XP_045627728.1
OG0017478	XP_026258862.1	XP_045659904.1
OG0017480	XP_026270488.1	XP_045665088.1
OG0017482	XP_026249925.1	XP_045657297.1
OG0017484	XP_026245356.1	XP_045652675.1
OG0017485	XP_026266711.1	XP_045668337.1
OG0017486	XP_026239726.1	XP_045663088.1
OG0017487	XP_026239519.1	XP_045663501.1
OG0017489	XP_026245668.1	XP_045634664.1
OG0017491	XP_026267635.1	XP_045630349.1
OG0017494	XP_026260221.1	XP_045660342.1
OG0017497	XP_026256791.1	XP_045638934.1
OG0017498	XP_026270139.1	XP_045638980.1
OG0017499	XP_026270813.1	XP_045638948.1
OG0017500	XP_026270285.1	XP_045664596.1
OG0017501	XP_026235453.1	XP_045628945.1
OG0017502	XP_026263883.1	XP_045632066.1
OG0017504	XP_026239026.1	XP_045662074.1
OG0017506	XP_026263647.1	XP_045651479.1
OG0017508	XP_026248158.1	XP_045667835.1
OG0017510	XP_026254409.1	XP_045656687.1
OG0017511	XP_026254410.1	XP_045656690.1
OG0017512	XP_026237977.1	XP_045665507.1
OG0017513	XP_026240422.1	XP_045661991.1
OG0017515	XP_026267715.1	XP_045641397.1
OG0017517	XP_026236554.1, XP_026236555.1	XP_045641680.1, XP_045641679.1
OG0017518	XP_026252855.1	XP_045651879.1
OG0017519	XP_026271101.1	XP_045659856.1
OG0017520	XP_026259300.1	XP_045644769.1
OG0017521	XP_026237282.1	XP_045669567.1
OG0017522	XP_026263195.1	XP_045655290.1
OG0017535	XP_026267814.1	XP_045645101.1, XP_045642308.1
OG0017536	XP_026268852.1	XP_045648134.1
OG0017539	XP_026265455.1	XP_045671654.1
OG0017541	XP_026258826.1	XP_045659908.1
OG0017543	XP_026243673.1	XP_045636240.1
OG0017544	XP_026237358.1	XP_045651694.1
OG0017547	XP_026264798.1	XP_045658007.1
OG0017552	XP_026248834.1	XP_045632757.1
OG0017554	XP_026248524.1	XP_045654589.1
OG0017558	XP_026239311.1	XP_045642307.1
OG0017560	XP_026269286.1	XP_045651415.1
OG0017561	XP_026237088.1	XP_045630190.1
OG0017562	XP_026257543.1, XP_026257542.1	XP_045671092.1
OG0017565	XP_026239043.1	XP_045665982.1
OG0017570	XP_026237202.1	XP_045665365.1
OG0017598	XP_026245756.1	XP_045628152.1
OG0017601	XP_026268074.1	XP_045664333.1
OG0017605	XP_026242369.1	XP_045647129.1
OG0017606	XP_026236758.1	XP_045661577.1
OG0017607	XP_026266253.1	XP_045628122.1
OG0017610	XP_026237336.1	XP_045630793.1
OG0017611	XP_026252828.1	XP_045639598.1
OG0017613	XP_026270694.1	XP_045654228.1
OG0017614	XP_026270683.1	XP_045659330.1
OG0017615	XP_026270665.1	XP_045659331.1
OG0017617	XP_026264832.1	XP_045658235.1
OG0017626	XP_026256655.1	XP_045660669.1
OG0017627	XP_026271069.1	XP_045660643.1
OG0017633	XP_026249251.1	XP_045638610.1
OG0017634	XP_026253546.1	XP_045655401.1
OG0017637	XP_026249931.1	XP_045658239.1
OG0017640	XP_026252443.1	XP_045631494.1
OG0017642	XP_026255492.1	XP_045667953.1
OG0017646	XP_026237550.1	XP_045655353.1
OG0017648	XP_026243615.1	XP_045666731.1
OG0017649	XP_026264803.1	XP_045646557.1
OG0017650	XP_026250798.1	XP_045641589.1
OG0017654	XP_026270327.1	XP_045656569.1
OG0017656	XP_026268131.1	XP_045651395.1
OG0017663	XP_026262791.1	XP_045656695.1
OG0017665	XP_026239309.1	XP_045633782.1
OG0017667	XP_026247684.1	XP_045670720.1
OG0017669	XP_026245666.1	XP_045634639.1
OG0017670	XP_026261933.1, XP_026261932.1	XP_045657871.1
OG0017671	XP_026257877.1	XP_045666595.1
OG0017673	XP_026243165.1	XP_045643862.1
OG0017675	XP_026246095.1	XP_045633566.1
OG0017678	XP_026248732.1	XP_045666990.1
OG0017685	XP_026248020.1	XP_045661076.1
OG0017694	XP_026241676.1	XP_045652237.1
OG0017698	XP_026269167.1	XP_045659862.1
OG0017732	XP_026264084.1	XP_045660762.1
OG0017733	XP_026235269.1	XP_045630808.1
OG0017736	XP_026256838.1	XP_045638918.1
OG0017740	XP_026237189.1	XP_045665305.1
OG0017741	XP_026263003.1	XP_045669370.1
OG0017743	XP_026236306.1	XP_045629954.1
OG0017747	XP_026237818.1	XP_045631068.1
OG0017750	XP_026247013.1	XP_045652615.1
OG0017758	XP_026250039.1	XP_045671766.1
OG0017762	XP_026265543.1	XP_045633174.1
OG0017766	XP_026263372.1	XP_045649684.1
OG0017767	XP_026267407.1	XP_045642473.1
OG0017768	XP_026245324.1	XP_045633675.1
OG0017772	XP_026257935.1	XP_045663080.1
OG0017774	XP_026257459.1	XP_045671168.1
OG0017775	XP_026265456.1	XP_045671690.1
OG0017785	XP_026243381.1	XP_045644901.1
OG0017786	XP_026266109.1	XP_045669523.1, XP_045669524.1
OG0017789	XP_026266770.1	XP_045659785.1
OG0017794	XP_026240487.1	XP_045654585.1
OG0017799	XP_026269672.1	XP_045634934.1
OG0017803	XP_026236754.1	XP_045632198.1
OG0017805	XP_026235746.1	XP_045664805.1
OG0017813	XP_026237100.1	XP_045630173.1
OG0017833	XP_026249430.1	XP_045652706.1
OG0017834	XP_026256732.1	XP_045638768.1
OG0017867	XP_026253047.1	XP_045649091.1
OG0017870	XP_026257878.1	XP_045666581.1
OG0017871	XP_026256658.1	XP_045661168.1
OG0017875	XP_026235019.1	XP_045642810.1
OG0017878	XP_026237891.1	XP_045642936.1
OG0017884	XP_026262217.1	XP_045628210.1
OG0017888	XP_026251040.1	XP_045645468.1
OG0017898	XP_026255964.1	XP_045650988.1
OG0017914	XP_026250180.1	XP_045645057.1
OG0017915	XP_026252020.1	XP_045641590.1
OG0017918	XP_026263750.1	XP_045639859.1, XP_045639860.1
OG0017921	XP_026258428.1	XP_045655826.1
OG0017922	XP_026267827.1	XP_045645131.1, XP_045644513.1
OG0017929	XP_026247081.1	XP_045652612.1
OG0017930	XP_026269166.1, XP_026238167.1	XP_045672079.1
OG0017931	XP_026264361.1	XP_045631308.1
OG0017967	XP_026242223.1	XP_045647111.1
OG0017970	XP_026236448.1	XP_045635003.1, XP_045635004.1
OG0017971	XP_026270346.1	XP_045656627.1
OG0018037	XP_026259521.1	XP_045627758.1
OG0018046	XP_026267552.1	XP_045671770.1
OG0018052	XP_026268858.1	XP_045650986.1
OG0018055	XP_026256701.1	XP_045638932.1
OG0018060	XP_026264295.1	XP_045656708.1
OG0018061	XP_026248731.1	XP_045667004.1
OG0018062	XP_026268391.1	XP_045644736.1
OG0018074	XP_026256656.1	XP_045660687.1
OG0018075	XP_026238413.1	XP_045651731.1
OG0018119	XP_026237909.1, XP_026238677.1, XP_026249364.1	XP_045669454.1, XP_045644791.1
OG0018122	XP_026262635.1	XP_045638073.1
OG0018131	XP_026254400.1	XP_045656680.1
OG0018201	XP_026239117.1	XP_045660560.1
OG0018268	XP_026261995.1	XP_045628224.1
OG0018273	XP_026269671.1	XP_045634940.1
OG0018279	XP_026254226.1	XP_045645522.1, XP_045646820.1
OG0018384	XP_026259971.1	XP_045629767.1
OG0018385	XP_026256259.1	XP_045641944.1
