Orthogroup	Urocitellus_parryii	Echinops_telfairi
OG0015826	XP_026239676.1	XP_004704036.2
OG0015827	XP_026245651.1	XP_004704218.1
OG0015828	XP_026245688.1	XP_012861591.1
OG0015829	XP_026245861.1	XP_030743902.1
OG0015830	XP_026245814.1	XP_012860794.2
OG0015831	XP_026245847.1	XP_045155176.1
OG0015832	XP_026245632.1	XP_045155079.1
OG0015833	XP_026245839.1	XP_045154809.1
OG0015834	XP_026245800.1	XP_004705577.1
OG0015835	XP_026245782.1	XP_045155179.1
OG0015836	XP_026245564.1	XP_030743843.1
OG0015837	XP_026245583.1	XP_004698200.1
OG0015838	XP_026245698.1	XP_045155190.1
OG0015839	XP_026245610.1	XP_045155193.1
OG0015840	XP_026245833.1	XP_045145622.1
OG0015841	XP_026245717.1	XP_030741363.1
OG0015842	XP_026245560.1	XP_045145693.1
OG0015843	XP_026245819.1	XP_045145627.1
OG0015844	XP_026245709.1	XP_045145695.1
OG0015845	XP_026255617.1	XP_004715541.1
OG0015846	XP_026255370.1	XP_045145635.1
OG0015847	XP_026255581.1	XP_004715634.1
OG0015848	XP_026255441.1	XP_004715547.1
OG0015849	XP_026255584.1	XP_004715548.1
OG0015850	XP_026255504.1	XP_004715551.1
OG0015851	XP_026255374.1	XP_004715645.1
OG0015852	XP_026255431.1	XP_045145672.1
OG0015853	XP_026255437.1	XP_004715646.1
OG0015854	XP_026255428.1	XP_004715563.1
OG0015855	XP_026255412.1	XP_004715564.1
OG0015856	XP_026255452.1	XP_004715651.1
OG0015857	XP_026255475.1	XP_045146279.1
OG0015858	XP_026255381.1	XP_004716851.2
OG0015859	XP_026255388.1	XP_004716888.1
OG0015861	XP_026255628.1	XP_004716896.1
OG0015862	XP_026255523.1	XP_004716862.2
OG0015863	XP_026255529.1	XP_004716863.1
OG0015864	XP_026255490.1	XP_004716866.1
OG0015865	XP_026237060.1	XP_045156098.1
OG0015866	XP_026267615.1	XP_004717384.1
OG0015867	XP_026267587.1	XP_045146274.1
OG0015868	XP_026267631.1	XP_004717387.1
OG0015869	XP_026260148.1	XP_012863140.1
OG0015870	XP_026260098.1	XP_004714305.2
OG0015871	XP_026260150.1	XP_004714400.3
OG0015872	XP_026260202.1	XP_004714401.1
OG0015873	XP_026260104.1	XP_045155955.1
OG0015874	XP_026260028.1	XP_004714411.1
OG0015875	XP_026260024.1	XP_030744165.2
OG0015876	XP_026260013.1	XP_045156024.1
OG0015877	XP_026260127.1	XP_045155993.1
OG0015878	XP_026260160.1	XP_045156111.1
OG0015879	XP_026260124.1	XP_004714318.1
OG0015880	XP_026260223.1	XP_045155987.1
OG0015881	XP_026260113.1	XP_004714326.1
OG0015882	XP_026260227.1	XP_004718019.1
OG0015883	XP_026270508.1	XP_045155978.1
OG0015885	XP_026269779.1	XP_045155957.1
OG0015886	XP_026269723.1	XP_012863877.2
OG0015887	XP_026269736.1	XP_004717032.1
OG0015888	XP_026256869.1	XP_004717134.1
OG0015889	XP_026254765.1	XP_004711634.1
OG0015890	XP_026261088.1	XP_004711655.1
OG0015891	XP_026258527.1	XP_004709072.1
OG0015892	XP_026258525.1	XP_045153665.1
OG0015893	XP_026251901.1	XP_012861697.1
OG0015894	XP_026251910.1	XP_045149012.1
OG0015895	XP_026257289.1	XP_004708942.1
OG0015896	XP_026257304.1	XP_045149087.1
OG0015897	XP_026240435.1	XP_012861681.1
OG0015898	XP_026240492.1	XP_004708917.2
OG0015900	XP_026243115.1	XP_004708893.1
OG0015901	XP_026243049.1	XP_045149091.1
OG0015902	XP_026243041.1	XP_004708988.1
OG0015903	XP_026235302.1	XP_004708980.3
OG0015904	XP_026264927.1	XP_004708976.1
OG0015905	XP_026256880.1	XP_004708972.1
OG0015906	XP_026256831.1	XP_045149168.1
OG0015907	XP_026256741.1	XP_045149123.1
OG0015909	XP_026270177.1	XP_004717110.1
OG0015910	XP_026270163.1	XP_045146479.1
OG0015911	XP_026270150.1	XP_004717115.1
OG0015912	XP_026270135.1	XP_004717184.3
OG0015913	XP_026270156.1	XP_004717130.1
OG0015914	XP_026270786.1	XP_045146800.1
OG0015916	XP_026265342.1	XP_045146822.1
OG0015917	XP_026251685.1	XP_004711590.1
OG0015918	XP_026251673.1	XP_004711604.1
OG0015919	XP_026251644.1	XP_004711606.1
OG0015920	XP_026251677.1	XP_004711617.1
OG0015921	XP_026254809.1	XP_045146919.1
OG0015922	XP_026254807.1	XP_045147078.1
OG0015923	XP_026254753.1	XP_045147077.1
OG0015924	XP_026270273.1	XP_004711683.1
OG0015925	XP_026261076.1	XP_004711651.2
OG0015926	XP_026239881.1	XP_045146941.1
OG0015927	XP_026251913.1	XP_045153664.1
OG0015928	XP_026235813.1	XP_004707973.1
OG0015929	XP_026237637.1	XP_004711317.1
OG0015932	XP_026249426.1	XP_045144980.1
OG0015933	XP_026267748.1	XP_012860587.1
OG0015934	XP_026255363.1	XP_045143024.1
OG0015936	XP_026253876.1	XP_004711309.1
OG0015937	XP_026263280.1	XP_045143106.1
OG0015938	XP_026255467.1	XP_004709829.1
OG0015939	XP_026256081.1	XP_045145013.1
OG0015940	XP_026256165.1	XP_045139701.1
OG0015941	XP_026255443.1	XP_004704351.1
OG0015942	XP_026255681.1	XP_045139726.1
OG0015943	XP_026255858.1	XP_012860582.2
OG0015944	XP_026255331.1	XP_045139828.1
OG0015945	XP_026270936.1	XP_004704364.1
OG0015946	XP_026238346.1	XP_004704478.1
OG0015947	XP_026237315.1	XP_045139750.1
OG0015948	XP_026237721.1	XP_004704373.1
OG0015949	XP_026249486.1	XP_004714137.1
OG0015950	XP_026240859.1	XP_004712153.1
OG0015951	XP_026256069.1	XP_004712341.1
OG0015952	XP_026248710.1	XP_045153596.1
OG0015953	XP_026248831.1	XP_004717877.2
OG0015954	XP_026248842.1	XP_030741777.1
OG0015955	XP_026261382.1	XP_045153576.1
OG0015956	XP_026262221.1	XP_030743515.1
OG0015957	XP_026257391.1	XP_004708734.1
OG0015959	XP_026263852.1	XP_004708607.1
OG0015960	XP_026261988.1	XP_004704095.1
OG0015961	XP_026262150.1	XP_004704091.1
OG0015962	XP_026261917.1	XP_030743522.1
OG0015963	XP_026261888.1	XP_045153620.1
OG0015964	XP_026262442.1	XP_004704257.1
OG0015965	XP_026244351.1	XP_004704247.2
OG0015966	XP_026257805.1	XP_004704065.1
OG0015967	XP_026239800.1	XP_004704235.1
OG0015968	XP_026239817.1	XP_045153739.1
OG0015969	XP_026239521.1	XP_004716046.1
OG0015970	XP_026239584.1	XP_004716050.2
OG0015972	XP_026240819.1	XP_045143406.1
OG0015974	XP_026240799.1	XP_004712163.1
OG0015975	XP_026240783.1	XP_045143378.1
OG0015976	XP_026240858.1	XP_004712119.1
OG0015977	XP_026240853.1	XP_030742807.1
OG0015978	XP_026235661.1	XP_012861584.1
OG0015979	XP_026263945.1	XP_004708594.2
OG0015980	XP_026263947.1	XP_004709084.1
OG0015981	XP_026248682.1	XP_004709081.1
OG0015982	XP_026248713.1	XP_045153589.1
OG0015983	XP_026248698.1	XP_004704174.1
OG0015984	XP_026239080.1	XP_045151437.1
OG0015985	XP_026264142.1	XP_004698338.1
OG0015986	XP_026246738.1	XP_030742958.1
OG0015987	XP_026267406.1	XP_012861456.1
OG0015988	XP_026256514.1	XP_004698208.1
OG0015989	XP_026256491.1	XP_045151109.1
OG0015990	XP_026256488.1	XP_004697864.1
OG0015991	XP_026256480.1	XP_004697866.1
OG0015992	XP_026253426.1	XP_045151107.1
OG0015993	XP_026253437.1	XP_045151105.1
OG0015994	XP_026241590.1	XP_004697886.2
OG0015995	XP_026241618.1	XP_045151104.1
OG0015996	XP_026241579.1	XP_004697894.1
OG0015997	XP_026265489.1	XP_004697934.1
OG0015998	XP_026265513.1	XP_012863289.1
OG0015999	XP_026257887.1	XP_045151353.1
OG0016000	XP_026257922.1	XP_004697957.1
OG0016001	XP_026257957.1	XP_004697959.1
OG0016002	XP_026257925.1	XP_004698276.2
OG0016003	XP_026238961.1	XP_004698000.1
OG0016004	XP_026239066.1	XP_004698054.2
OG0016005	XP_026239115.1	XP_004698056.1
OG0016006	XP_026264115.1	XP_004711947.1
OG0016007	XP_026264169.1	XP_004698076.1
OG0016008	XP_026246801.1	XP_004698107.1
OG0016009	XP_026246767.1	XP_012863774.2
OG0016010	XP_026246793.1	XP_045151419.1
OG0016011	XP_026246770.1	XP_004698116.1
OG0016012	XP_026268030.1	XP_004718168.2
OG0016013	XP_026268035.1	XP_045152874.1
OG0016015	XP_026269260.1	XP_004716093.1
OG0016016	XP_026265534.1	XP_030742853.1
OG0016017	XP_026244170.1	XP_004715279.1
OG0016018	XP_026237551.1	XP_030740506.1
OG0016019	XP_026253337.1	XP_004707663.1
OG0016020	XP_026252068.1	XP_004701892.1
OG0016021	XP_026251829.1	XP_045151248.1
OG0016023	XP_026237746.1	XP_004701955.1
OG0016024	XP_026264535.1	XP_004711326.1
OG0016025	XP_026264534.1	XP_004711286.1
OG0016026	XP_026264539.1	XP_004711288.1
OG0016027	XP_026250873.1	XP_030740597.2
OG0016029	XP_026244192.1	XP_045149926.1
OG0016030	XP_026244182.1	XP_030742504.2
OG0016031	XP_026244198.1	XP_004715278.1
OG0016032	XP_026236888.1	XP_045149995.1
OG0016033	XP_026245542.1	XP_004696182.2
OG0016034	XP_026254660.1	XP_004707692.1
OG0016035	XP_026254665.1	XP_045142894.1
OG0016037	XP_026267385.1	XP_004707670.1
OG0016038	XP_026253166.1	XP_004707667.1
OG0016039	XP_026253281.1	XP_045142774.1
OG0016040	XP_026253317.1	XP_004707666.1
OG0016041	XP_026253322.1	XP_004707746.1
OG0016042	XP_026253282.1	XP_004707640.1
OG0016043	XP_026237927.1	XP_004707712.1
OG0016044	XP_026252024.1	XP_030742560.2
OG0016045	XP_026252074.1	XP_045150653.1
OG0016046	XP_026252036.1	XP_004701877.1
OG0016047	XP_026252033.1	XP_004701725.1
OG0016049	XP_026252021.1	XP_004701729.1
OG0016050	XP_026252066.1	XP_045150230.1
OG0016051	XP_026252076.1	XP_045150236.1
OG0016052	XP_026251848.1	XP_045150957.1
OG0016053	XP_026251818.1	XP_045150321.1
OG0016055	XP_026270552.1	XP_004701943.2
OG0016056	XP_026257536.1	XP_004701260.1
OG0016057	XP_026257491.1	XP_004701262.1
OG0016058	XP_026266335.1	XP_004701150.1
OG0016059	XP_026265468.1	XP_045152700.1
OG0016060	XP_026265421.1	XP_045152672.1
OG0016061	XP_026265445.1	XP_045152670.1
OG0016062	XP_026258723.1	XP_004709676.1
OG0016063	XP_026258770.1	XP_045152664.1
OG0016064	XP_026258744.1	XP_045152777.1
OG0016065	XP_026241851.1	XP_030743333.1
OG0016066	XP_026241902.1	XP_004709641.1
OG0016067	XP_026241887.1	XP_045152649.1
OG0016068	XP_026241822.1	XP_045152822.1
OG0016069	XP_026241820.1	XP_045152648.1
OG0016070	XP_026241798.1	XP_004709601.1
OG0016071	XP_026241801.1	XP_045152769.1
OG0016072	XP_026241899.1	XP_004709603.1
OG0016073	XP_026259214.1	XP_012861854.2
OG0016074	XP_026259166.1	XP_030743287.1
OG0016075	XP_026259170.1	XP_045152677.1
OG0016076	XP_026259167.1	XP_004709629.1
OG0016077	XP_026259189.1	XP_004709630.1
OG0016078	XP_026265008.1	XP_004709703.1
OG0016079	XP_026264987.1	XP_004709704.1
OG0016080	XP_026267986.1	XP_030741303.2
OG0016081	XP_026267981.1	XP_004715372.2
OG0016082	XP_026269131.1	XP_004715405.1
OG0016083	XP_026269153.1	XP_004715409.1
OG0016084	XP_026264720.1	XP_004716783.1
OG0016085	XP_026264697.1	XP_012863792.1
OG0016087	XP_026257524.1	XP_004701482.3
OG0016088	XP_026257437.1	XP_045147337.1
OG0016089	XP_026257535.1	XP_004701261.1
OG0016090	XP_026257545.1	XP_030741330.1
OG0016091	XP_026257487.1	XP_012863682.3
OG0016092	XP_026257465.1	XP_045145545.1
OG0016093	XP_026257450.1	XP_004716385.1
OG0016096	XP_026254618.1	XP_012862367.2
OG0016097	XP_026254594.1	XP_004716936.1
OG0016098	XP_026266855.1	XP_004710349.2
OG0016099	XP_026266740.1	XP_045151832.1
OG0016100	XP_026266738.1	XP_030743081.2
OG0016101	XP_026263049.1	XP_045151881.1
OG0016102	XP_026263031.1	XP_004710537.1
OG0016103	XP_026263046.1	XP_045141800.1
OG0016104	XP_026263026.1	XP_004717699.1
OG0016105	XP_026259047.1	XP_004708165.1
OG0016106	XP_026259088.1	XP_045151934.1
OG0016107	XP_026259040.1	XP_004708187.1
OG0016108	XP_026266686.1	XP_012863988.2
OG0016110	XP_026266657.1	XP_004717679.1
OG0016111	XP_026265070.1	XP_004716269.1
OG0016112	XP_026265071.1	XP_004716276.1
OG0016113	XP_026265078.1	XP_004716280.2
OG0016114	XP_026269942.1	XP_045144412.1
OG0016115	XP_026247704.1	XP_004713826.2
OG0016116	XP_026247709.1	XP_004713827.2
OG0016117	XP_026247745.1	XP_004713836.2
OG0016118	XP_026247742.1	XP_004713833.1
OG0016119	XP_026247741.1	XP_004713849.1
OG0016120	XP_026248117.1	XP_012862964.2
OG0016121	XP_026248147.1	XP_004713853.1
OG0016122	XP_026266489.1	XP_004700054.1
OG0016123	XP_026266490.1	XP_012859468.2
OG0016124	XP_026249720.1	XP_004700077.2
OG0016125	XP_026249740.1	XP_030743199.1
OG0016126	XP_026256457.1	XP_004711572.1
OG0016127	XP_026256461.1	XP_045143269.1
OG0016128	XP_026262867.1	XP_004711544.1
OG0016129	XP_026262766.1	XP_012862378.1
OG0016130	XP_026262783.1	XP_004711464.1
OG0016131	XP_026262878.1	XP_004711467.1
OG0016133	XP_026262821.1	XP_004711457.2
OG0016134	XP_026262810.1	XP_045143161.1
OG0016135	XP_026254582.1	XP_004711420.1
OG0016136	XP_026254550.1	XP_045143175.1
OG0016139	XP_026254484.1	XP_004711400.1
OG0016140	XP_026254517.1	XP_004711392.1
OG0016141	XP_026254413.1	XP_004716938.1
OG0016142	XP_026254493.1	XP_004716940.1
OG0016143	XP_026254500.1	XP_004716943.1
OG0016144	XP_026256468.1	XP_004711565.1
OG0016146	XP_026263719.1	XP_004701024.1
OG0016147	XP_026244979.1	XP_004701340.1
OG0016148	XP_026244993.1	XP_004700982.1
OG0016149	XP_026240108.1	XP_004700941.1
OG0016151	XP_026253122.1	XP_004701135.1
OG0016152	XP_026253178.1	XP_004701118.1
OG0016153	XP_026250569.1	XP_004701110.2
OG0016154	XP_026250592.1	XP_004701101.1
OG0016155	XP_026250580.1	XP_012859640.1
OG0016156	XP_026250533.1	XP_045147550.1
OG0016157	XP_026250570.1	XP_004701088.1
OG0016158	XP_026250680.1	XP_030742322.1
OG0016159	XP_026250616.1	XP_004701080.1
OG0016160	XP_026250640.1	XP_012859593.2
OG0016161	XP_026250579.1	XP_004701381.1
OG0016162	XP_026250559.1	XP_045147296.1
OG0016163	XP_026250637.1	XP_004701378.2
OG0016164	XP_026250544.1	XP_004701057.1
OG0016165	XP_026250575.1	XP_004701053.1
OG0016167	XP_026263717.1	XP_004701050.3
OG0016168	XP_026256918.1	XP_004701012.1
OG0016169	XP_026256895.1	XP_004701002.1
OG0016170	XP_026256897.1	XP_030741849.2
OG0016171	XP_026256964.1	XP_030741795.1
OG0016172	XP_026256903.1	XP_004701350.1
OG0016173	XP_026256951.1	XP_045147360.1
OG0016174	XP_026256929.1	XP_004700995.2
OG0016175	XP_026244981.1	XP_045147352.1
OG0016176	XP_026240087.1	XP_004700967.1
OG0016177	XP_026240033.1	XP_004700962.1
OG0016178	XP_026240039.1	XP_045147209.1
OG0016179	XP_026240089.1	XP_045147330.1
OG0016180	XP_026240092.1	XP_045147315.1
OG0016181	XP_026239990.1	XP_004701293.1
OG0016182	XP_026266074.1	XP_004701285.1
OG0016183	XP_026237194.1	XP_004700925.1
OG0016184	XP_026237196.1	XP_004701272.3
OG0016185	XP_026266629.1	XP_004716312.2
OG0016186	XP_026266650.1	XP_004716292.1
OG0016187	XP_026250208.1	XP_004697825.2
OG0016188	XP_026236957.1	XP_012862357.1
OG0016189	XP_026250184.1	XP_004697620.1
OG0016190	XP_026264270.1	XP_004697835.1
OG0016191	XP_026265800.1	XP_004697593.1
OG0016192	XP_026253102.1	XP_004697575.1
OG0016193	XP_026253093.1	XP_004697574.2
OG0016194	XP_026235830.1	XP_004697569.1
OG0016195	XP_026235968.1	XP_004697565.2
OG0016196	XP_026240558.1	XP_004697541.1
OG0016197	XP_026238784.1	XP_045143991.1
OG0016198	XP_026240717.1	XP_004697530.1
OG0016199	XP_026246936.1	XP_004712810.2
OG0016200	XP_026264617.1	XP_030744938.1
OG0016201	XP_026256341.1	XP_004712037.1
OG0016202	XP_026247524.1	XP_004712731.1
OG0016204	XP_026248658.1	XP_045143997.1
OG0016205	XP_026247547.1	XP_004712749.1
OG0016206	XP_026246751.1	XP_004712755.1
OG0016207	XP_026247411.1	XP_004712763.2
OG0016208	XP_026247258.1	XP_004712768.2
OG0016209	XP_026248472.1	XP_004712817.1
OG0016210	XP_026246410.1	XP_045144143.1
OG0016212	XP_026247711.1	XP_045142478.1
OG0016213	XP_026248874.1	XP_045142390.1
OG0016214	XP_026248077.1	XP_004709534.3
OG0016215	XP_026247486.1	XP_030740388.2
OG0016216	XP_026246398.1	XP_004709448.1
OG0016217	XP_026246083.1	XP_045142423.1
OG0016218	XP_026246228.1	XP_045142459.1
OG0016219	XP_026246965.1	XP_004709474.1
OG0016220	XP_026246437.1	XP_045142469.1
OG0016221	XP_026249213.1	XP_045142401.1
OG0016222	XP_026240555.1	XP_045142406.1
OG0016223	XP_026240594.1	XP_004716344.1
OG0016224	XP_026240695.1	XP_045141585.1
OG0016225	XP_026240676.1	XP_045141588.1
OG0016226	XP_026240589.1	XP_004712052.2
OG0016227	XP_026243587.1	XP_045141594.1
OG0016228	XP_026243440.1	XP_045141598.1
OG0016229	XP_026243621.1	XP_004712016.1
OG0016230	XP_026243515.1	XP_004712027.1
OG0016232	XP_026251963.1	XP_004713158.1
OG0016233	XP_026249294.1	XP_004711341.1
OG0016234	XP_026267679.1	XP_004711371.1
OG0016235	XP_026267767.1	XP_045140779.1
OG0016236	XP_026251937.1	XP_045140592.1
OG0016237	XP_026251962.1	XP_004713168.1
OG0016238	XP_026249331.1	XP_004711379.1
OG0016239	XP_026249308.1	XP_030744520.1
OG0016240	XP_026249326.1	XP_004711387.1
OG0016241	XP_026249310.1	XP_045140378.1
OG0016242	XP_026235213.1	XP_004696970.1
OG0016243	XP_026265864.1	XP_004696952.2
OG0016244	XP_026237067.1	XP_045140711.1
OG0016245	XP_026251960.1	XP_004713164.1
OG0016246	XP_026245501.1	XP_012860321.1
OG0016247	XP_026266412.1	XP_004703366.1
OG0016248	XP_026266410.1	XP_004703520.1
OG0016250	XP_026260443.1	XP_045140258.1
OG0016251	XP_026253920.1	XP_045140214.1
OG0016252	XP_026269553.1	XP_004703301.1
OG0016253	XP_026258920.1	XP_004703273.1
OG0016255	XP_026249541.1	XP_004706442.1
OG0016257	XP_026251983.1	XP_045142149.1
OG0016258	XP_026252251.1	XP_004706448.1
OG0016259	XP_026250391.1	XP_045150163.1
OG0016260	XP_026249759.1	XP_030740674.1
OG0016261	XP_026251790.1	XP_004712304.1
OG0016262	XP_026249605.1	XP_045143503.1
OG0016263	XP_026251704.1	XP_004712384.1
OG0016264	XP_026251642.1	XP_004712317.1
OG0016265	XP_026234982.1	XP_045143523.1
OG0016266	XP_026245200.1	XP_004713468.1
OG0016267	XP_026236157.1	XP_004704163.1
OG0016269	XP_026248173.1	XP_045141215.1
OG0016270	XP_026252848.1	XP_004698477.1
OG0016271	XP_026252869.1	XP_004698166.1
OG0016272	XP_026235820.1	XP_045141218.1
OG0016273	XP_026237301.1	XP_045141049.1
OG0016274	XP_026238673.1	XP_045151040.1
OG0016275	XP_026245167.1	XP_004713533.1
OG0016276	XP_026245094.1	XP_045152348.1
OG0016278	XP_026245182.1	XP_004713529.1
OG0016279	XP_026245132.1	XP_045152336.1
OG0016280	XP_026245145.1	XP_004713524.1
OG0016281	XP_026245175.1	XP_004713466.1
OG0016282	XP_026245144.1	XP_004713459.1
OG0016283	XP_026256071.1	XP_004712352.1
OG0016284	XP_026267866.1	XP_045153539.1
OG0016285	XP_026259439.1	XP_045153537.1
OG0016286	XP_026250766.1	XP_004704149.1
OG0016287	XP_026250786.1	XP_045153330.1
OG0016288	XP_026254716.1	XP_045154143.1
OG0016289	XP_026254717.1	XP_004700236.2
OG0016290	XP_026254702.1	XP_004700031.1
OG0016291	XP_026240410.1	XP_004711710.2
OG0016293	XP_026240398.1	XP_045154152.1
OG0016294	XP_026240381.1	XP_012862586.2
OG0016295	XP_026240415.1	XP_045154624.1
OG0016296	XP_026240406.1	XP_004715349.1
OG0016297	XP_026257991.1	XP_004715339.1
OG0016299	XP_026270373.1	XP_004717867.1
OG0016301	XP_026258914.1	XP_004703873.1
OG0016302	XP_026248906.1	XP_004703977.1
OG0016303	XP_026245372.1	XP_004703820.1
OG0016304	XP_026245374.1	XP_012860400.1
OG0016305	XP_026258912.1	XP_004703869.1
OG0016306	XP_026257266.1	XP_045154371.1
OG0016307	XP_026245338.1	XP_045155055.1
OG0016308	XP_026245299.1	XP_045154640.1
OG0016309	XP_026245317.1	XP_030744097.1
OG0016310	XP_026261442.1	XP_004701763.3
OG0016311	XP_026261441.1	XP_004701500.1
OG0016312	XP_026247827.1	XP_012859861.1
OG0016313	XP_026244820.1	XP_004701541.1
OG0016314	XP_026247800.1	XP_004701771.1
OG0016315	XP_026250388.1	XP_045153361.1
OG0016316	XP_026246237.1	XP_004701668.2
OG0016317	XP_026244857.1	XP_004701782.1
OG0016318	XP_026255115.1	XP_004701581.2
OG0016319	XP_026261110.1	XP_004701584.1
OG0016320	XP_026261134.1	XP_004701591.1
OG0016322	XP_026261120.1	XP_004701808.1
OG0016323	XP_026259134.1	XP_045152712.1
OG0016324	XP_026259139.1	XP_045151170.1
OG0016325	XP_026258138.1	XP_045152750.1
OG0016326	XP_026258149.1	XP_004701651.1
OG0016327	XP_026235784.1	XP_004701841.1
OG0016328	XP_026246221.1	XP_004701667.1
OG0016330	XP_026244842.1	XP_004701560.1
OG0016331	XP_026263800.1	XP_004716571.1
OG0016332	XP_026252937.1	XP_004699878.1
OG0016333	XP_026246484.1	XP_004706711.1
OG0016334	XP_026243768.1	XP_012859407.1
OG0016335	XP_026243791.1	XP_004700203.1
OG0016336	XP_026243786.1	XP_004700212.1
OG0016337	XP_026265304.1	XP_012861175.1
OG0016338	XP_026265293.1	XP_004706817.1
OG0016339	XP_026265297.1	XP_004706819.1
OG0016340	XP_026236783.1	XP_004706825.1
OG0016341	XP_026236374.1	XP_045154354.1
OG0016342	XP_026263744.1	XP_004716608.1
OG0016343	XP_026238246.1	XP_004706911.1
OG0016346	XP_026261366.1	XP_004715955.1
OG0016347	XP_026266328.1	XP_012863058.2
OG0016348	XP_026266295.1	XP_004711248.1
OG0016349	XP_026264867.1	XP_004710168.2
OG0016351	XP_026269680.1	XP_045144300.1
OG0016352	XP_026261387.1	XP_004715424.1
OG0016353	XP_026248028.1	XP_004713447.1
OG0016355	XP_026250954.1	XP_004710038.2
OG0016356	XP_026252544.1	XP_004709999.1
OG0016357	XP_026252519.1	XP_004710061.2
OG0016358	XP_026257166.1	XP_004709976.1
OG0016359	XP_026258418.1	XP_030743781.1
OG0016360	XP_026243365.1	XP_004714616.1
OG0016361	XP_026243369.1	XP_004714625.1
OG0016362	XP_026235488.1	XP_004713254.1
OG0016364	XP_026262532.1	XP_004713226.1
OG0016365	XP_026262484.1	XP_004713200.1
OG0016366	XP_026263212.1	XP_004713185.1
OG0016367	XP_026263181.1	XP_004717731.1
OG0016369	XP_026255774.1	XP_004715501.1
OG0016370	XP_026268378.1	XP_004716734.2
OG0016371	XP_026268380.1	XP_045152946.1
OG0016372	XP_026268402.1	XP_045152927.1
OG0016373	XP_026269805.1	XP_045146157.1
OG0016374	XP_026261361.1	XP_004715948.1
OG0016375	XP_026268137.1	XP_012862320.3
OG0016376	XP_026266315.1	XP_004711242.1
OG0016377	XP_026235762.1	XP_045146550.1
OG0016378	XP_026258670.1	XP_045146590.1
OG0016379	XP_026258448.1	XP_004710150.1
OG0016380	XP_026258441.1	XP_004710086.1
OG0016381	XP_026258424.1	XP_045154509.1
OG0016382	XP_026258439.1	XP_004710093.1
OG0016383	XP_026264842.1	XP_012861970.1
OG0016384	XP_026235979.1	XP_004717843.1
OG0016385	XP_026247981.1	XP_045144284.1
OG0016386	XP_026248005.1	XP_045144304.1
OG0016387	XP_026259308.1	XP_004715659.1
OG0016388	XP_026259303.1	XP_045141400.1
