Orthogroup	Saimiri_boliviensis_boliviensis	Homo_sapiens
OG0016944	XP_010349696.2	NP_001396622.1, NP_001004450.2
OG0016945	XP_003929260.1	NP_115730.2
OG0016947	XP_003923412.1	NP_001005288.1
OG0016949	XP_003932041.1	NP_002407.1
OG0016950	XP_010341492.2	NP_001182079.1
OG0016951	XP_010346586.1	XP_047282751.1
OG0016952	XP_010328147.1	NP_055695.2
OG0016953	XP_039328736.1	XP_024302050.1
OG0016954	XP_039336353.1	NP_115865.1
OG0016956	XP_010344835.1	NP_001164225.1, XP_047302784.1
OG0016957	XP_039319845.1, XP_003939143.2	NP_001009613.1, XP_016885032.1, NP_001009615.1, NP_001009609.2, XP_016884753.1, NP_663695.1, NP_038481.2, NP_115793.1, NP_073152.2, NP_115850.2, NP_001009616.1, NP_001009614.1
OG0016959	XP_003936660.1	NP_001380816.1, NP_001078948.1, NP_001193952.1
OG0016961	XP_039322160.1	NP_001278220.1
OG0016962	XP_039321675.1, XP_039321422.1, XP_039321424.1, XP_039321423.1, XP_039321674.1	NP_001292997.1, NP_001280727.1, XP_047299038.1, XP_047299041.1, XP_047299039.1, XP_047299040.1, XP_047299044.1, XP_047299043.1, NP_001350749.1
OG0016963	XP_010336813.2	NP_001293.3
OG0016965	XP_039335914.1	NP_055368.1, XP_016859391.1
OG0016966	XP_039317961.1	NP_872401.3
OG0016967	XP_003940905.1	NP_997296.1
OG0016978	XP_003940345.2, XP_010349315.2	NP_071425.3, XP_016882619.1
OG0016979	XP_003927632.1	NP_003216.1
OG0016980	XP_010342947.2	NP_001297.1
OG0016981	XP_003931764.1	NP_851321.2
OG0016982	XP_039322438.1	NP_997275.1
OG0016983	XP_039333562.1	NP_443115.1
OG0016984	XP_003932207.1	NP_001014358.1
OG0016985	XP_039317030.1	NP_001382413.1, NP_478108.2, XP_005272449.3
OG0016986	XP_003943981.1	NP_001280.3
OG0016987	XP_003932982.1	NP_000353.1
OG0016988	XP_003941051.1	NP_001032820.1
OG0016989	XP_010329501.1	NP_001123914.1
OG0016991	XP_003943352.1	NP_001157849.1
OG0016993	XP_003923925.1	NP_001342148.1
OG0016996	XP_010332872.2	NP_001004744.1
OG0017000	XP_039330581.1	NP_003457.1
OG0017001	XP_039321463.1	NP_001192209.1
OG0017002	XP_039322101.1	NP_694964.3
OG0017003	XP_039331039.1	NP_067545.3
OG0017006	XP_039331172.1	NP_002039.2
OG0017007	XP_039317392.1	NP_060468.2
OG0017009	XP_039322963.1	NP_996554.2
OG0017010	XP_039321702.1	NP_114101.4
OG0017011	XP_003944285.1	NP_005592.1
OG0017012	XP_010349421.1	XP_047295017.1
OG0017013	XP_003940445.1	NP_003112.2
OG0017015	XP_003940358.1	NP_006792.1
OG0017016	XP_039322451.1	XP_006723234.1
OG0017017	XP_003940317.1	NP_114429.2
OG0017018	XP_039322777.1	NP_001373722.1
OG0017019	XP_003940310.1	NP_056464.1
OG0017020	XP_003940309.1	NP_004488.2
OG0017021	XP_039323120.1, XP_039323117.1, XP_039323116.1, XP_039323118.1, XP_039323119.1	NP_874363.1
OG0017022	XP_010346297.2	NP_001165450.1
OG0017023	XP_039328767.1	XP_016864958.1, NP_001001325.1
OG0017024	XP_039324287.1	NP_001352126.1
OG0017026	XP_010336433.1	NP_061752.1
OG0017027	XP_010336443.1	NP_002579.2
OG0017028	XP_003920566.1	NP_061751.1
OG0017029	XP_010334913.1	NP_001163873.1
OG0017030	XP_003934931.1	NP_001070663.1
OG0017031	XP_039335926.1	NP_061939.3
OG0017032	XP_039335880.1	NP_057079.2
OG0017034	XP_039324464.1	XP_011511737.1
OG0017035	XP_003934709.2	NP_001014809.1
OG0017036	XP_010344182.2	NP_067009.1
OG0017037	XP_010338878.1	NP_001092315.2
OG0017038	XP_003934091.1	NP_001138489.1
OG0017041	XP_039331744.1	NP_001297148.1
OG0017042	XP_003923586.1	NP_612151.1
OG0017043	XP_003923748.1	NP_001138496.1
OG0017044	XP_010332878.1	NP_612387.1
OG0017045	XP_003929221.1	NP_955371.2
OG0017046	XP_003929366.1	XP_016880346.2
OG0017047	XP_010335593.1	NP_689521.1
OG0017048	XP_010337522.2	NP_001092926.2
OG0017049	XP_039334006.1	NP_001036004.1
OG0017053	XP_039322441.1	NP_001019765.1
OG0017054	XP_039315951.1	NP_001009992.1, XP_024309028.1
OG0017055	XP_003930474.1	NP_061036.3
OG0017057	XP_039325043.1	NP_004854.1
OG0017058	XP_039318786.1	NP_803877.2
OG0017059	XP_003933394.1	NP_777551.2
OG0017060	XP_039332787.1	NP_689343.3
OG0017061	XP_010350450.1	NP_945184.1
OG0017062	XP_039332953.1	NP_001341568.1
OG0017063	XP_039331694.1	NP_659436.1
OG0017065	XP_003943711.2	NP_006679.1
OG0017066	XP_010329781.1	XP_047292765.1
OG0017067	XP_039332184.1	NP_001354388.1
OG0017068	XP_039332352.1	NP_001124149.1
OG0017069	XP_003931568.1	NP_001074306.3
OG0017070	XP_010338263.2	NP_758955.2
OG0017072	XP_010350396.1	NP_006638.1
OG0017073	XP_039317287.1	NP_001004354.1
OG0017074	XP_010350529.2	NP_001177157.1
OG0017075	XP_003941390.1	NP_444273.1
OG0017076	XP_039317321.1	NP_001013675.1
OG0017077	XP_010350424.1	NP_001269406.1
OG0017078	XP_010339691.1	NP_937823.1
OG0017079	XP_010349704.1	NP_001382354.1, XP_047279295.1
OG0017080	XP_039319251.1	NP_443177.1
OG0017081	XP_039318645.1, XP_003922689.1	NP_001683.2
OG0017082	XP_003920650.2	NP_787069.4
OG0017083	XP_039330980.1	NP_001004125.2
OG0017085	XP_039321700.1	NP_001032818.1
OG0017086	XP_003923337.1	NP_940970.1
OG0017088	XP_003923247.1	NP_057219.1
OG0017089	XP_010332161.1	NP_001357510.1
OG0017090	XP_039323862.1	XP_011513069.1, NP_065982.1
OG0017091	XP_039322432.1	NP_002347.5
OG0017096	XP_039330528.1	NP_036318.1
OG0017098	XP_010344588.1	NP_001103828.1
OG0017099	XP_003929848.1	NP_001001667.1
OG0017101	XP_010344132.2	NP_001078943.2, NP_001278212.2
OG0017102	XP_039318062.1	XP_011513849.1
OG0017103	XP_039317076.1, XP_039323203.1	XP_047299133.1, NP_001032457.1, XP_047272452.1
OG0017104	XP_003929860.2	NP_803186.1
OG0017105	XP_003927257.2	XP_016859227.1, NP_036476.2
OG0017106	XP_039336078.1	XP_016859850.1, NP_061841.2
OG0017108	XP_039335795.1	NP_004327.1
OG0017109	XP_003926782.1	XP_011509706.1
OG0017110	XP_039326747.1	NP_612202.2
OG0017111	XP_039326291.1	NP_001164291.2
OG0017112	XP_010329433.2	NP_001229861.1
OG0017113	XP_003920276.1	NP_003348.1
OG0017114	XP_003920214.1	NP_001001954.1
OG0017117	XP_003936290.1	NP_001997.5
OG0017118	XP_010335370.1	NP_149976.1
OG0017120	XP_010350766.1	NP_115809.1
OG0017121	XP_003944176.2	NP_690849.1
OG0017122	XP_010345345.1	NP_995325.4
OG0017123	XP_003942316.1	NP_004326.1
OG0017124	XP_003938915.1	XP_005259524.1
OG0017125	XP_039322290.1	NP_001137458.1
OG0017126	XP_003943022.3	NP_619651.3
OG0017129	XP_039329389.1	NP_009015.1
OG0017130	XP_010337108.2	NP_066361.1
OG0017131	XP_003925067.1	NP_002877.2
OG0017132	XP_039336258.1	NP_001338210.2
OG0017133	XP_039336188.1	NP_001171652.1, NP_620141.1
OG0017134	XP_039335635.1	NP_570612.1
OG0017135	XP_039335516.1	NP_060889.1
OG0017136	XP_010350146.2	NP_000669.1
OG0017137	XP_039335537.1	XP_047296083.1, NP_001116434.1
OG0017138	XP_039335274.1	NP_001138822.1, XP_047295860.1
OG0017139	XP_003936566.1	NP_742002.1
OG0017141	XP_003941076.1	NP_001381887.1
OG0017142	XP_003934449.1	NP_660329.1
OG0017144	XP_010335185.2	NP_663632.1
OG0017145	XP_003937233.1	NP_006149.2
OG0017146	XP_039328086.1	XP_006719806.1
OG0017147	XP_039328243.1	NP_003797.1
OG0017149	XP_010328795.1	NP_001243454.1, NP_001243453.1, NP_003417.2
OG0017152	XP_003939245.1, XP_010348150.1	NP_778223.2
OG0017153	XP_039327929.1	NP_653271.3, XP_011518868.1
OG0017154	XP_003922144.1	NP_997309.2
OG0017155	XP_003930059.2	NP_001305070.1, NP_660355.2, NP_001305069.1
OG0017156	XP_010330411.1	NP_071317.2
OG0017157	XP_010331633.2	NP_001341971.1, XP_024303775.1
OG0017158	XP_039318882.1	NP_001177408.1
OG0017159	XP_003927729.1	NP_001071179.1
OG0017160	XP_010336696.2	NP_620450.2
OG0017161	XP_003927732.1	NP_955360.1
OG0017162	XP_039336401.1	XP_005261040.1, NP_002454.1
OG0017164	XP_003929575.1	NP_001293100.1
OG0017167	XP_010344302.1	XP_011510929.1
OG0017168	XP_003932543.1	NP_001278892.1
OG0017169	XP_039334451.1	NP_079147.1
OG0017170	XP_010336190.1	NP_937795.2, XP_016861580.1
OG0017171	XP_003944857.2	NP_258443.2
OG0017172	XP_039318628.1	NP_001537.1
OG0017173	XP_003941007.1	NP_001012986.2
OG0017175	XP_003920330.2	NP_056234.2
OG0017176	XP_003944047.1	NP_057740.2
OG0017177	XP_003936906.1	NP_619648.1
OG0017178	XP_003931212.1, XP_003931101.1	NP_001017978.1
OG0017179	XP_039331535.1	NP_001013764.1
OG0017180	XP_010345647.1	NP_689907.1
OG0017183	XP_003928865.1	NP_001094077.1, NP_057270.1, XP_016876842.1
OG0017188	XP_003938762.1	NP_149037.5, NP_001171700.2
OG0017189	XP_010347763.1	NP_001276046.1
OG0017192	XP_003932715.2	NP_005966.1
OG0017193	XP_003938997.1	NP_001034221.1
OG0017194	XP_039322608.1	NP_005308.2, NP_001245280.2
OG0017198	XP_003944008.1	NP_443095.2
OG0017199	XP_003941911.1	NP_001010979.1
OG0017200	XP_039329295.1	XP_024305166.1, NP_001338518.1
OG0017204	XP_039320448.1	XP_011515572.2
OG0017205	XP_039331166.1	NP_001373752.1
OG0017206	XP_003920516.2	NP_001341400.1
OG0017207	XP_039322826.1	NP_005289.2
OG0017208	XP_003937940.2	NP_001372979.1, NP_001005189.1
OG0017209	XP_010333400.1	NP_001004731.2
OG0017210	XP_010344801.1	NP_001278310.1, NP_001034450.3, NP_001093321.1, NP_001093260.3, NP_001093320.2, NP_001094101.2, NP_075390.1, NP_075389.2, NP_001019832.2, XP_011540306.1, XP_011539760.1, NP_001278309.1
OG0017211	XP_039316520.1, XP_039330071.1	NP_001032240.1
OG0017212	XP_039331553.1	NP_001074320.1
OG0017213	XP_003929569.1	NP_001159976.1
OG0017214	XP_010350095.2	NP_847901.1, NP_847902.1, NP_001297149.1, NP_001492.1
OG0017216	XP_010328132.1	XP_024303092.1, NP_612376.1
OG0017238	XP_003927633.2	NP_005414.1
OG0017239	XP_010340897.1	NP_000575.1
OG0017240	XP_039315969.1	NP_002377.4
OG0017241	XP_003942275.1	NP_001498.1
OG0017243	XP_010328556.1	XP_011518104.1, NP_001182566.1
OG0017244	XP_003941053.1	NP_001032821.1
OG0017245	XP_039324188.1	NP_078810.1, NP_001229619.1
OG0017247	XP_003920193.1	NP_001005186.2
OG0017248	XP_003920125.1	NP_001004725.1
OG0017254	XP_010342631.2	NP_787118.2
OG0017255	XP_039335775.1	NP_061831.2
OG0017256	XP_039323383.1	NP_085118.2
OG0017258	XP_039330259.1	NP_001351598.1
OG0017259	XP_003945005.1	NP_002478.1
OG0017260	XP_039324373.1	NP_061815.2
OG0017261	XP_003934688.2	NP_000674.2
OG0017262	XP_010337585.1	NP_071436.1
OG0017264	XP_010342874.1	NP_001166302.1
OG0017265	XP_039327480.1	NP_001230182.1
OG0017267	XP_039327185.1	NP_001378900.1, NP_001352006.1
OG0017268	XP_003923661.1	NP_002096.1
OG0017269	XP_003929322.1	XP_006721625.1, NP_065838.2
OG0017272	XP_039333947.1	NP_001073930.1
OG0017273	XP_003943810.2	NP_001361767.1
OG0017274	XP_003930186.2	NP_001243649.1
OG0017275	XP_010337737.1	NP_005416.1
OG0017279	XP_003941944.1	NP_005612.1
OG0017280	XP_039320139.1	NP_055137.2
OG0017282	XP_003924758.1	NP_002921.1
OG0017283	XP_039324950.1	NP_001339693.1
OG0017284	XP_010333307.1	NP_054888.3
OG0017285	XP_003942475.1	NP_689560.3
OG0017286	XP_003943662.1	NP_981945.1
OG0017287	XP_003942915.2	NP_000217.2
OG0017288	XP_003931732.2	XP_016879486.2, NP_001156547.1
OG0017289	XP_010337965.1	XP_054185286.1, NP_004581.1
OG0017290	XP_003941407.1	NP_001332863.1, XP_016869761.1
OG0017292	XP_003926593.1	NP_060872.1
OG0017294	XP_003941359.2	NP_001011717.1
OG0017296	XP_003920686.1	NP_001304867.2, XP_016865294.1
OG0017297	XP_010330919.2, XP_039323594.1	NP_001309300.2
OG0017298	XP_003923291.1	NP_113648.2
OG0017299	XP_003944410.1	NP_001011700.2
OG0017300	XP_010332388.1	NP_694535.2, XP_011512702.1
OG0017301	XP_010332179.1	NP_149103.1
OG0017302	XP_039320570.1	NP_963883.2
OG0017303	XP_003942124.1	NP_065160.1
OG0017305	XP_010328126.2	NP_085057.3
OG0017307	XP_010336772.1	NP_001094387.1, XP_005268726.1
OG0017308	XP_039329419.1	NP_001343992.1, NP_001383000.1
OG0017309	XP_010345834.1	NP_689586.3
OG0017310	XP_039334979.1	NP_001340540.1
OG0017311	XP_010339715.2	NP_150093.1
OG0017312	XP_039336287.1, XP_039316005.1	NP_001289687.1, XP_005264141.1
OG0017313	XP_010350311.2	NP_001382890.1, XP_047300082.1
OG0017314	XP_039315970.1	NP_000418.2
OG0017315	XP_039318023.1	NP_004751.2, XP_016868281.1
OG0017316	XP_003921140.2	XP_011514277.1, NP_001304975.1
OG0017317	XP_039328971.1	NP_787080.2
OG0017318	XP_039326631.1	NP_068739.1
OG0017319	XP_010329432.2	XP_047282192.1, NP_001382309.1
OG0017320	XP_039327346.1	XP_011518575.1
OG0017321	XP_039326308.1	NP_001381098.1, NP_001356130.1
OG0017322	XP_003937760.2	NP_689973.2
OG0017323	XP_010336124.2	NP_001138549.1
OG0017324	XP_010337713.2	NP_001073957.1
OG0017328	XP_039322179.1	NP_001191047.1
OG0017329	XP_003941835.1	NP_036598.1
OG0017330	XP_010347906.1	NP_940937.1
OG0017333	XP_003923496.1	NP_001350485.1
OG0017336	XP_003934423.1	NP_076963.1
OG0017337	XP_039317717.1	NP_001091884.1
OG0017338	XP_039336241.1	NP_001339058.1
OG0017340	XP_010350049.2	NP_008874.2
OG0017341	XP_039325573.1	XP_047300552.1
OG0017342	XP_039318286.1	NP_005306.1
OG0017344	XP_039317508.1	NP_001352103.1
OG0017345	XP_039317498.1	NP_001317262.1
OG0017346	XP_003944933.1	NP_113679.1
OG0017347	XP_039328315.1, XP_039328314.1	NP_001356145.1
OG0017348	XP_039327503.1	XP_024304736.1, NP_001340108.1
OG0017349	XP_039321269.1	NP_955631.1
OG0017351	XP_003940908.1	NP_001243526.1, NP_001243525.1, NP_001007177.1, NP_001243527.1
OG0017352	XP_003929791.3	NP_689615.2
OG0017353	XP_003924004.1	NP_001032671.2, NP_079182.2
OG0017354	XP_003926247.1	NP_001342172.1
OG0017355	XP_039334764.1	NP_055893.4, XP_016861432.2
OG0017356	XP_010335939.1	NP_115707.2
OG0017357	XP_039320563.1	NP_005186.2
OG0017359	XP_039318577.1	NP_003098.1
OG0017360	XP_039318549.1	NP_001369289.1, NP_001010877.2, NP_001337566.1, XP_005249076.1
OG0017362	XP_039325582.1	NP_001138722.1
OG0017363	XP_003936912.1	NP_976048.1
OG0017364	XP_003931156.1	NP_001116188.1
OG0017365	XP_003924149.1	NP_996806.2
OG0017366	XP_003924102.1	NP_036406.1
OG0017367	XP_039331296.1	NP_981952.1
OG0017368	XP_039331601.1	NP_443189.1
OG0017369	XP_003943462.1	NP_149076.1
OG0017370	YP_006493380.1	YP_003024036.1
OG0017373	XP_010348991.2	NP_071736.1
OG0017374	XP_003928596.1	XP_047290055.1, NP_997302.2
OG0017375	XP_010341974.1	NP_543012.1
OG0017377	XP_039328126.1	XP_047284758.1
OG0017378	XP_003927917.1	NP_001186710.1, NP_003765.2
OG0017379	XP_010344120.1	NP_001035800.1
OG0017381	XP_010349895.2	NP_001340422.1
OG0017382	XP_010342985.1	NP_001356624.1, NP_940973.2, NP_001356623.1
OG0017383	XP_003928308.2	NP_001243063.1, XP_016876302.1
OG0017384	XP_003940225.1	NP_001010893.1
OG0017385	XP_039317358.1	XP_016870900.1
OG0017386	XP_039326399.1	NP_001371337.1
OG0017390	XP_039323814.1	NP_008959.3, XP_011512566.1
OG0017392	XP_010347785.1	NP_653216.2, XP_047294123.1
OG0017394	XP_003935824.1	NP_001004715.3
OG0017396	XP_003943353.2	NP_001034254.2
OG0017398	XP_003928384.2	NP_001099050.1
OG0017401	XP_003945217.3	NP_788850.1, NP_001288088.1
OG0017403	XP_003927221.2	NP_001293064.1
OG0017404	XP_039318874.1	NP_001293097.1
OG0017405	XP_003945016.1	NP_001382987.1
OG0017406	XP_003935020.2	NP_849162.1
OG0017428	XP_039319442.1	NP_000442.1
OG0017429	XP_003941052.2	NP_620713.1
OG0017430	XP_003945340.2	NP_001139017.1
OG0017431	XP_039323145.1	NP_003723.1
OG0017432	XP_039334228.1	NP_001273285.1
OG0017433	XP_003936466.1	NP_002629.1
OG0017435	XP_039328552.1	NP_001352372.1
OG0017436	XP_003935344.2	NP_001001824.1, NP_001372989.1
OG0017442	XP_039322090.1	NP_001373723.1
OG0017443	XP_003945214.3	XP_005259439.1, NP_001005850.2
OG0017446	XP_010330801.1	XP_011525569.1, NP_003416.1
OG0017447	XP_010330786.1	NP_077303.1, NP_001138819.1
OG0017448	XP_010329306.1	NP_001398062.1
OG0017449	XP_010346301.1	NP_115829.1, XP_005259385.1
OG0017450	XP_003937441.1	NP_001318031.1, NP_689871.1, NP_001318033.1, NP_001318032.1
OG0017451	XP_003939101.1	NP_059118.2
OG0017452	XP_039324779.1	NP_004463.1
OG0017454	XP_003920780.1	NP_001123612.1
OG0017455	XP_039335966.1	NP_005655.1
OG0017456	XP_039325174.1	XP_047277128.1
OG0017457	XP_003923613.1	NP_001342142.1
OG0017458	XP_039327315.1	NP_001341363.1
OG0017460	XP_039332518.1	NP_001351637.1
OG0017461	XP_039319216.1	NP_001354294.1
OG0017462	XP_010335739.2, XP_039333653.1, XP_039333654.1, XP_039334163.1	NP_001295007.1, NP_001012649.1
OG0017463	XP_010343071.2	NP_998768.2
OG0017470	XP_039331698.1	NP_005043.1
OG0017473	XP_003929103.2	NP_116738.1
OG0017475	XP_039317370.1	NP_006227.1
OG0017476	XP_039335171.1	XP_024308873.1, NP_001338297.1
OG0017477	XP_039322426.1	NP_001356132.1
OG0017478	XP_003942125.1	NP_005663.2
OG0017480	XP_010330176.1	NP_001138594.1
OG0017481	XP_039316130.1	NP_001371118.1
OG0017484	XP_003922074.1	NP_997247.2
OG0017485	XP_003926457.3	NP_006017.1
OG0017486	XP_003936657.1	NP_982248.1
OG0017488	XP_003926344.2	XP_024309480.1, NP_001073994.1
OG0017489	XP_010328496.2	NP_056507.3, XP_011526219.1
OG0017491	XP_039322674.1	XP_016882868.1, NP_115823.3, NP_001308360.1
OG0017495	XP_010347736.1	NP_067040.1, XP_047295126.1
OG0017496	XP_039321588.1	XP_011526018.1
OG0017499	XP_010337143.1	NP_001341759.1
OG0017500	XP_039326273.1	NP_001342499.1
OG0017501	XP_039329390.1	NP_005977.2
OG0017502	XP_010335266.1	NP_001128128.1
OG0017503	XP_003941048.1	NP_001011878.1, NP_001165303.1
OG0017504	XP_039335249.1	NP_001341933.1, NP_001341932.1
OG0017505	XP_010345167.1	NP_001157903.2
OG0017506	XP_003932772.2	NP_542173.2
OG0017507	XP_039327619.1	NP_066289.3
OG0017509	XP_039328195.1	NP_775871.2
OG0017511	XP_039328313.1	NP_001373666.1
OG0017513	XP_003940545.1	NP_149117.1, XP_016869418.1
OG0017516	XP_039336299.1	NP_061835.1
OG0017517	XP_010336633.1	NP_853633.1, NP_853635.1, NP_853636.3
OG0017518	XP_010341363.2	NP_001138633.1
OG0017519	XP_039323816.1	NP_001103279.2
OG0017520	XP_003943453.1	NP_004335.1
OG0017521	XP_039331242.1	NP_001135391.1, XP_005274644.1
OG0017522	XP_039331284.1	NP_060318.4
OG0017523	YP_006493370.1	YP_003024026.1
OG0017524	YP_006493371.1	YP_003024027.1
OG0017525	YP_006493372.1	YP_003024028.1
OG0017526	YP_006493373.1	YP_003024029.1
OG0017527	YP_006493375.1	YP_003024031.1
OG0017528	YP_006493376.1	YP_003024032.1
OG0017529	YP_006493377.1	YP_003024033.1
OG0017530	YP_006493378.1	YP_003024034.1
OG0017531	YP_006493379.1	YP_003024035.1
OG0017532	YP_006493381.1	YP_003024037.1
OG0017533	YP_006493382.1	YP_003024038.1
OG0017537	XP_003935233.2	NP_006765.4
OG0017538	XP_003937872.3	NP_871001.1
OG0017539	XP_010345908.1	XP_047285458.1, NP_001243208.1
OG0017540	XP_003934648.1, XP_003934562.2	NP_076409.1
OG0017541	XP_039320736.1	NP_076435.1, NP_803253.1
OG0017543	XP_039330855.1	NP_001336048.1, NP_001336047.1, NP_001374493.1
OG0017547	XP_003921480.1	NP_004666.1
OG0017548	XP_010330188.1, XP_010330189.1	NP_001010862.2, XP_006724640.1
OG0017549	XP_003925939.2	NP_001014301.1, NP_001369281.1
OG0017550	XP_003933199.1	NP_001020528.1
OG0017552	XP_003942985.1	NP_001043.2
OG0017553	XP_039322262.1, XP_039322265.1, XP_039322264.1, XP_039322261.1, XP_039322260.1, XP_039322263.1, XP_039322259.1	NP_001138296.1, XP_006723037.1, NP_006621.1
OG0017554	XP_003928063.2	NP_001161707.1
OG0017560	XP_003932733.1	NP_005277.2
OG0017561	XP_003944076.2	NP_065879.1
OG0017562	XP_010328816.1	NP_078903.3
OG0017563	XP_003933956.1	NP_115788.1
OG0017565	XP_039335164.1	NP_543015.1
OG0017566	XP_003943745.1	XP_024308243.1
OG0017597	XP_003934865.1	NP_001794.2
OG0017598	XP_010337836.1	NP_001186805.1
OG0017606	XP_039323668.1	NP_001010876.1
OG0017607	XP_039322835.1	NP_848606.3
OG0017608	XP_039335644.1	NP_001316353.1
OG0017610	XP_039324305.1	NP_001349725.1
OG0017611	XP_003930003.1	NP_006820.1
OG0017612	XP_039336569.1	XP_047298383.1, NP_001355093.1, NP_001378869.1
OG0017613	XP_039329708.1	NP_001135939.1
OG0017614	XP_039330063.1	NP_001123885.2
OG0017615	XP_010348643.1	XP_005244786.2
OG0017616	XP_010345119.1	NP_001269371.1
OG0017617	XP_039329928.1, XP_039329926.1	NP_001369209.1
OG0017620	XP_039332685.1	NP_006813.1
OG0017621	XP_039317341.1	XP_047279498.1, NP_060290.3, NP_001273752.1
OG0017622	XP_039317292.1, XP_003941389.1	NP_001382911.1
OG0017623	XP_039319235.1	NP_001001694.2, NP_001358346.1
OG0017625	XP_039323675.1	NP_001008739.1
OG0017626	XP_003923154.1	NP_001032588.1
OG0017629	XP_003931974.1	NP_001138478.1, NP_689504.2, NP_001138479.1, XP_047271679.1
OG0017630	XP_039328880.1	NP_001371166.1
OG0017633	XP_003937083.1	NP_110399.2
OG0017634	XP_039330519.1	NP_001315584.1
OG0017635	XP_039328165.1	NP_001374130.1
OG0017638	XP_010342367.1	NP_001770.1
OG0017640	XP_003937710.1	NP_060954.1
OG0017641	XP_039333069.1	NP_001349739.1
OG0017641	XP_003927290.1	NP_001123877.1, NP_001123879.1, NP_001123876.1, NP_940843.1, NP_001123878.1
OG0017642	XP_010327756.2	NP_003756.1
OG0017644	XP_003923427.1	NP_068573.2, NP_001371537.1
OG0017646	XP_039317134.1	NP_001289624.1, XP_016869213.1
OG0017647	XP_039321140.1	XP_011537972.1
OG0017649	XP_010333047.2	XP_047272121.1
OG0017650	XP_039333560.1	NP_001338551.1
OG0017651	XP_039333153.1	NP_001106995.1, NP_689828.1
OG0017653	XP_039331580.1	NP_001280142.1
OG0017654	XP_003944759.1	NP_443155.1
OG0017655	XP_003943475.2	XP_011529404.1, NP_775764.2
OG0017658	YP_006493374.1	YP_003024030.1
OG0017661	XP_003933496.1, XP_010342321.1	NP_001020370.1, NP_001020368.1, NP_003991.2
OG0017664	XP_003928412.2	NP_036599.4
OG0017667	XP_039321283.1	NP_001355092.1
OG0017670	XP_003921416.1	XP_016855866.1
OG0017674	XP_039322825.1	NP_001382965.1
OG0017676	XP_010330212.1	NP_001012747.1
OG0017678	XP_010334034.2	NP_001036171.1, NP_001184029.1, NP_001036170.1
OG0017679	XP_039323002.1, XP_039321426.1, XP_039321408.1, XP_039321414.1, XP_039321394.1, XP_039321405.1, XP_010330727.2, XP_039331298.1, XP_039321421.1	NP_001092739.1
OG0017684	XP_010347656.1	NP_006503.2, NP_001186673.1
OG0017685	XP_003940767.1	NP_001258489.1
OG0017687	XP_003936328.2	XP_011521323.1, NP_001351711.1
OG0017690	XP_010330762.1	NP_002768.3, XP_011526438.1
OG0017691	XP_010342330.1	NP_065734.5
OG0017692	XP_039329502.1, XP_003937067.2	NP_071403.1
OG0017693	XP_010340280.2	XP_005256884.1, NP_115919.1
OG0017695	XP_039320837.1, XP_039330314.1	XP_005251179.1, XP_005251178.1, XP_047278492.1
OG0017696	XP_039318671.1, XP_003944771.2, XP_010331005.2, XP_003925751.2	XP_011513177.1
