Orthogroup	Saimiri_boliviensis_boliviensis	Rattus_norvegicus
OG0015715	XP_039318094.1	XP_038948789.1
OG0015716	XP_003930814.1	NP_001099586.1
OG0015717	XP_039318011.1	XP_038951649.1
OG0015718	XP_003921181.2	NP_445907.2
OG0015719	XP_039316359.1	XP_038945695.1, NP_001355598.1
OG0015720	XP_003943377.1	NP_001102395.1
OG0015721	XP_039327382.1	NP_001101032.1
OG0015722	XP_039327260.1	XP_008758204.1
OG0015723	XP_039326630.1	XP_006230583.1, NP_037076.2
OG0015724	XP_039326395.1	NP_001386596.1
OG0015725	XP_039327108.1	NP_113999.2
OG0015726	XP_010331528.1	XP_008760294.2
OG0015727	XP_003920015.1	NP_001071140.1
OG0015728	XP_039326980.1	NP_001102397.1
OG0015729	XP_003920188.1	NP_001101211.1
OG0015730	XP_003920474.2	XP_038962721.1
OG0015731	XP_039327143.1	NP_001099959.1
OG0015732	XP_010332662.1	XP_063141274.1
OG0015733	XP_003920092.1	XP_003749580.1
OG0015734	XP_010332173.1	XP_006234656.1
OG0015735	XP_039326838.1	NP_446229.1, XP_038960030.1
OG0015736	XP_039326840.1	NP_001102671.1
OG0015737	XP_003920070.1	NP_110466.3
OG0015738	XP_003920066.3	NP_001100023.1
OG0015739	XP_039326549.1	XP_038939412.1, NP_001103138.1
OG0015740	XP_010329439.2	NP_001257594.1
OG0015741	XP_039326700.1	XP_063138178.1, NP_037219.2
OG0015742	XP_010350245.2	NP_001413973.1
OG0015743	XP_039326498.1	NP_001019460.1
OG0015744	XP_003945251.2	NP_001102997.1
OG0015745	XP_010346667.1	NP_596915.1
OG0015746	XP_003937790.1	NP_620607.2
OG0015747	XP_003937792.1	NP_001099794.1
OG0015748	XP_039326286.1	NP_001101040.2
OG0015749	XP_039327450.1	NP_599233.1
OG0015750	XP_003937773.2	NP_598250.1
OG0015751	XP_010346647.2	NP_001387708.1
OG0015752	XP_003937753.3	NP_001103007.1
OG0015753	XP_003938063.2	NP_001015013.1, XP_038935546.1
OG0015754	XP_003937732.1	NP_001403242.1
OG0015755	XP_003937734.2	NP_001013089.1
OG0015756	XP_003937736.1	NP_001101044.1
OG0015758	XP_003937715.1	NP_036770.1
OG0015759	XP_010346551.2	XP_215206.6
OG0015760	XP_039326917.1	XP_063136003.1
OG0015761	XP_003920305.1	NP_001388232.1
OG0015762	XP_010333998.1	XP_063130833.1, NP_001103051.2
OG0015763	XP_003920286.1	NP_001101046.1
OG0015764	XP_039326482.1	NP_001385600.1
OG0015765	XP_039326488.1	XP_006231069.1, NP_001388696.1
OG0015766	XP_003920277.1	NP_001094210.1
OG0015767	XP_003920280.1	NP_001009690.1
OG0015768	XP_003920256.1	XP_038948408.1, NP_112634.1
OG0015769	XP_039326371.1	NP_001386686.1
OG0015771	XP_003920236.1	NP_001006975.1
OG0015772	XP_003920232.2	XP_006231166.1
OG0015773	XP_010335629.2	NP_001102425.1
OG0015774	XP_010336093.2	NP_445961.1, XP_063131969.1
OG0015775	XP_039327083.1	XP_063125982.1, NP_001178826.1
OG0015776	XP_003931593.1	NP_001099419.1
OG0015777	XP_010340534.2	NP_001385634.1
OG0015778	XP_003928083.1	NP_001101144.1
OG0015779	XP_039334984.1	NP_001029081.1
OG0015780	XP_039335056.1	NP_001401980.1
OG0015781	XP_003927767.1	XP_038959558.1
OG0015782	XP_003922066.1	NP_001100369.1, XP_017451827.1
OG0015783	XP_039335882.1	NP_001102357.1
OG0015784	XP_010340535.2	NP_542949.1
OG0015785	XP_039335967.1	XP_038947097.1
OG0015786	XP_003931578.1	NP_599199.1
OG0015787	XP_003922053.1	NP_446251.1
OG0015788	XP_039325517.1	NP_445834.1
OG0015789	XP_003927164.1	XP_006237123.1, NP_001413850.1
OG0015790	XP_003936656.1	XP_006243900.1, NP_001102831.1
OG0015791	XP_003941785.1	NP_068608.2
OG0015792	XP_010327821.1	NP_001102225.1
OG0015793	XP_039322797.1	NP_001162065.1
OG0015794	XP_003938909.1	NP_001100348.1
OG0015795	XP_039321671.1	XP_063131993.1
OG0015796	XP_010347805.2	NP_001020049.1
OG0015797	XP_010330776.2	NP_001386628.1
OG0015798	XP_039321963.1	NP_579842.2
OG0015799	XP_039333058.1	NP_001032569.1, XP_006236933.1
OG0015800	XP_003944172.3	XP_002729444.2
OG0015801	XP_003926453.2	NP_001385843.1
OG0015802	XP_003926185.1	NP_001102718.1
OG0015803	XP_010335192.2	XP_006236917.1, NP_001157393.1
OG0015804	XP_003926222.2	NP_001101344.1
OG0015805	XP_003926204.2	XP_063142162.1
OG0015806	XP_039333212.1	NP_852027.2, XP_006237066.1
OG0015807	XP_003926203.1	XP_003749858.1
OG0015808	XP_010336090.1	NP_001182405.1
OG0015809	XP_003927135.1	NP_001037737.1
OG0015810	XP_003927138.2	NP_001385791.1
OG0015811	XP_010336125.1	XP_006237117.1
OG0015812	XP_010336159.1	XP_063141647.1
OG0015813	XP_003927182.1	NP_001015003.1
OG0015814	XP_003939503.2	XP_001066466.1
OG0015815	XP_039333114.1	NP_001102568.1, XP_038949506.1
OG0015816	XP_003936579.2	NP_001398637.1
OG0015817	XP_003936625.1	NP_001124478.1
OG0015818	XP_039333086.1	NP_001395953.1
OG0015819	XP_010345484.2	NP_001094017.1
OG0015820	XP_039333172.1	NP_001385842.1
OG0015821	XP_003936667.1	NP_113992.1
OG0015822	XP_003936675.1	NP_001102249.1
OG0015823	XP_003936685.1	NP_001041336.1
OG0015824	XP_003936702.1	NP_001101657.1
OG0015825	XP_039333519.1	NP_446417.2
OG0015826	XP_010335373.1	NP_001004250.1
OG0015827	XP_039333511.1	XP_017451624.2
OG0015828	XP_039333644.1	XP_038937239.1
OG0015829	XP_003942360.2	XP_038950816.1
OG0015830	XP_039321390.1	NP_001121126.1
OG0015831	XP_039321389.1	NP_001101868.1
OG0015832	XP_039321925.1	NP_113841.2
OG0015833	XP_003942356.1	NP_001040569.1
OG0015834	XP_039322191.1	NP_001037695.1
OG0015835	XP_003942338.2	NP_001386363.1
OG0015836	XP_039322824.1	XP_006252930.1, NP_001263694.1
OG0015837	XP_039322984.1	NP_001025197.1
OG0015838	XP_003942319.3	NP_001099536.1
OG0015839	XP_039323003.1	XP_063131141.1
OG0015840	XP_003942306.1	NP_446260.1
OG0015841	XP_003942383.2	NP_001401963.1
OG0015842	XP_010328495.2	NP_001093645.2
OG0015843	XP_003944876.2	NP_001401865.1
OG0015844	XP_003944873.1	NP_001013968.1, XP_006241116.1
OG0015845	XP_003941749.1	NP_001100630.1
OG0015846	XP_039322782.1	XP_002728628.3
OG0015847	XP_039322780.1	NP_001382053.1
OG0015848	XP_039322002.1	NP_001100632.1
OG0015849	XP_010327753.1	NP_001100633.1, XP_063134036.1
OG0015850	XP_003941762.1	NP_001009541.1
OG0015851	XP_003941779.2	XP_001064979.1
OG0015852	XP_003941772.1	NP_001386030.1
OG0015853	XP_003941777.1	NP_001093974.1
OG0015854	XP_010327764.1	NP_071794.1
OG0015855	XP_003941768.1	NP_001019408.1
OG0015856	XP_039322593.1	XP_038953611.1
OG0015857	XP_039322433.1	NP_001400403.1
OG0015858	XP_010327829.1	NP_001258639.1
OG0015859	XP_003941840.1	NP_001101599.1
OG0015860	XP_039322971.1	XP_038937777.1, NP_001102466.1
OG0015861	XP_039322169.1	NP_037233.4
OG0015862	XP_003938998.1	XP_063121110.1, NP_001013961.1
OG0015863	XP_003939000.1	NP_001101472.1
OG0015864	XP_003938989.1	NP_001013113.1
OG0015865	XP_003938965.2	NP_001128106.2
OG0015866	XP_039322618.1	XP_038945835.1
OG0015867	XP_039321870.1	XP_006248831.1
OG0015868	XP_039322021.1	NP_058963.2
OG0015869	XP_039322318.1	NP_001382025.1
OG0015870	XP_010347816.2	XP_008764987.3, NP_001001720.1
OG0015871	XP_003938892.1	NP_997682.1
OG0015872	XP_003938887.2	NP_001386050.1
OG0015873	XP_039321862.1	NP_001037701.2
OG0015874	XP_039322796.1	XP_063123792.1, NP_001102878.1
OG0015875	XP_003938868.2	NP_001009717.1, XP_038939952.1
OG0015876	XP_039321544.1	XP_006244434.1
OG0015877	XP_039321554.1	XP_006244351.1, NP_598232.1
OG0015878	XP_039321858.1	NP_001386069.1
OG0015879	XP_003938865.1	NP_112518.1
OG0015880	XP_039321430.1	XP_038936366.1, NP_001414248.1
OG0015881	XP_003938852.1	NP_001100240.1
OG0015882	XP_003938844.2	NP_001101545.1
OG0015883	XP_010337549.1	XP_063120559.1
OG0015884	XP_039322288.1	NP_001102205.1, XP_038935324.1
OG0015885	XP_039321434.1	XP_006240973.1, NP_001178506.1
OG0015886	XP_039321966.1	NP_001094356.1, XP_038934570.1
OG0015887	XP_039323037.1	NP_001103091.1
OG0015889	XP_003919930.1	NP_788268.2
OG0015890	XP_003919962.1	NP_001009644.1
OG0015891	XP_010332931.1	NP_001101592.1
OG0015892	XP_010332938.1	XP_006242588.1
OG0015893	XP_003941550.2	NP_001178922.2
OG0015894	XP_039318194.1	NP_001100271.1
OG0015895	XP_010343963.2	NP_072145.1
OG0015896	XP_039318207.1	NP_001385660.1
OG0015897	XP_010343929.2	NP_001128305.1
OG0015898	XP_003935102.1	NP_001020056.1
OG0015899	XP_003935086.1	NP_775128.1
OG0015900	XP_010332633.1	NP_001388471.1
OG0015901	XP_039326551.1	NP_001385529.1
OG0015902	XP_039327029.1	NP_001388273.1
OG0015903	XP_003923511.2	NP_001102387.1
OG0015904	XP_039326826.1	NP_001388752.1
OG0015905	XP_039327030.1	NP_446321.2
OG0015906	XP_010332552.1	NP_446347.2
OG0015907	XP_003923446.1	NP_001013254.1
OG0015908	XP_039327444.1	NP_001000546.1
OG0015909	XP_003923391.1	XP_006230009.1
OG0015910	XP_010332514.2	NP_037297.2
OG0015911	XP_003923386.2	NP_604444.1
OG0015912	XP_010335965.2	XP_008758037.1
OG0015913	XP_010336364.1	NP_001300771.1
OG0015914	XP_010337780.2	NP_001094052.1
OG0015915	XP_003919852.3	XP_003749007.2
OG0015916	XP_039326837.1	NP_001101015.1
OG0015917	XP_003919885.1	NP_001094131.1
OG0015918	XP_039327289.1	NP_001073353.1
OG0015919	XP_003919895.1	NP_001387531.1
OG0015920	XP_003919903.2	NP_742064.2
OG0015921	XP_039327157.1	XP_038957065.1
OG0015922	XP_010346443.1	XP_017445618.1
OG0015923	XP_039326302.1	NP_037171.2
OG0015924	XP_039326842.1	NP_001128488.1
OG0015925	XP_003919956.1	NP_001382044.1
OG0015926	XP_003919980.1	NP_001020213.1
OG0015927	XP_010350599.2	NP_071555.3
OG0015928	XP_003934430.3	NP_476490.2
OG0015929	XP_003927229.1	NP_001101871.1, XP_006253416.1
OG0015930	XP_010336205.2	XP_063130945.1
OG0015931	XP_010328397.2	XP_063130349.1, NP_001178616.1
OG0015932	XP_003942277.1	NP_001386504.1
OG0015933	XP_003934409.1	NP_001012157.1
OG0015934	XP_003927238.2	NP_001398904.1
OG0015935	XP_039329194.1	XP_006251021.1, NP_001381602.1
OG0015936	XP_039329285.1	NP_445846.3
OG0015937	XP_010339958.2	XP_063130513.1
OG0015938	XP_003928247.1	NP_001381658.1
OG0015939	XP_010337102.1	XP_063130689.1
OG0015940	XP_039329218.1	NP_001382593.1
OG0015941	XP_003928283.1	NP_001264157.1
OG0015942	XP_010337130.1, XP_010337129.1	XP_001061373.3
OG0015943	XP_003928290.2	NP_001389417.1
OG0015944	XP_003945227.3	NP_001162104.1
OG0015945	XP_039329206.1	NP_001100793.2
OG0015949	XP_003942285.1	NP_001101851.1
OG0015950	XP_003931008.2	NP_001100320.1
OG0015951	XP_003927082.1	NP_077336.3
OG0015952	XP_039336125.1	NP_001014790.1
OG0015953	XP_010329066.1	NP_037320.1
OG0015954	XP_010329063.1	NP_001102677.2
OG0015955	XP_039317866.1	XP_006244034.1
OG0015956	XP_010339807.1	NP_001178546.2, XP_063121373.1
OG0015957	XP_010339788.1	NP_062258.2
OG0015958	XP_003930923.1	XP_038937573.1, NP_001128037.1
OG0015959	XP_039317851.1	NP_001101665.2
OG0015960	XP_003936109.1	NP_001388818.1
OG0015961	XP_010344856.1	NP_001414322.1
OG0015962	XP_039336142.1	XP_063130834.1
OG0015963	XP_010344851.2	NP_001401916.1
OG0015964	XP_039336063.1	NP_001094328.2
OG0015965	XP_003924979.1	NP_001400853.1
OG0015966	XP_010333971.2	NP_001100763.1
OG0015967	XP_003925129.1	NP_001100322.1
OG0015968	XP_010334108.2	NP_001178811.1
OG0015969	XP_003925121.1	NP_001009669.1
OG0015970	XP_003930986.1	NP_001400725.1
OG0015971	XP_003931005.2	XP_017451335.1, NP_001166909.1
OG0015972	XP_039317728.1	NP_001014117.1, XP_006243688.1
OG0015973	XP_010328716.2	XP_038938494.1
OG0015974	XP_039317947.1	NP_001121112.1
OG0015975	XP_010339855.1	XP_236501.3
OG0015976	XP_039317950.1	NP_001385823.1
OG0015978	XP_003925092.1	XP_017446748.1
OG0015979	XP_003925194.2	NP_604452.1
OG0015980	XP_010334057.1	XP_038957753.1
OG0015981	XP_003925063.2	NP_001101148.1
OG0015982	XP_003925044.2	NP_001103006.1
OG0015983	XP_003925039.1	NP_113843.1
OG0015984	XP_003936434.1	NP_062189.1
OG0015985	XP_039335259.1	NP_570826.1
OG0015986	XP_003936531.2	XP_230857.6
OG0015987	XP_010339686.2	XP_063129791.1
OG0015988	XP_003933210.1	NP_001101255.1
OG0015989	XP_003933218.2	NP_001414651.1
OG0015990	XP_003933219.1	NP_001101254.1
OG0015991	XP_039335594.1	NP_001178784.1
OG0015992	XP_039335282.1	XP_038962781.1
OG0015993	XP_039335752.1	NP_001128024.1
OG0015994	XP_003933248.1	NP_062020.2
OG0015995	XP_010342099.2	NP_001258249.1, XP_008760477.1
OG0015996	XP_003933262.1	NP_001093999.1
OG0015997	XP_003941102.2	NP_001005541.1
OG0015998	XP_010350079.2	NP_001099981.1
OG0015999	XP_039335351.1	NP_001004281.1
OG0016000	XP_039335549.1	NP_001386550.1
OG0016001	XP_003941045.1	XP_063139893.1
OG0016002	XP_039335376.1	XP_038962791.1
OG0016003	XP_003932081.1	NP_001004230.1
OG0016004	XP_003936448.1	NP_001101268.1
OG0016006	XP_003936501.1	NP_001100012.1
OG0016007	XP_003936514.1	NP_001101272.1
OG0016008	XP_039335169.1	NP_001129273.1
OG0016009	XP_003932746.2	NP_001001517.1
OG0016010	XP_039335755.1	NP_001102079.1
OG0016011	XP_003932626.2	NP_001101274.1
OG0016012	XP_010341451.2	XP_006235773.1
OG0016013	XP_039335212.1	NP_899159.1
OG0016014	XP_003932762.2	NP_001103034.1
OG0016015	XP_010341505.1	NP_001011961.1
OG0016016	XP_003941091.1	XP_063140866.1
OG0016017	XP_003919776.1	NP_001388042.1
OG0016018	XP_039317109.1	NP_001032620.1, NP_001399513.1
OG0016019	XP_003937225.2	NP_001029316.1
OG0016020	XP_003930655.1	NP_001019535.1
OG0016021	XP_003936788.1	NP_001292983.1
OG0016022	XP_039325835.1	NP_001386096.1, XP_063123388.1
OG0016024	XP_003934444.1	NP_001004262.1
OG0016025	XP_010343248.1	XP_063138961.1
OG0016026	XP_003934447.2	NP_001101146.1
OG0016027	XP_039329197.1	NP_001037728.1
OG0016028	XP_039329326.1	XP_063127988.1
OG0016029	XP_039329056.1	NP_062179.2
OG0016030	XP_003919773.1	NP_001032876.1
OG0016031	XP_039329106.1	NP_001107042.1
OG0016032	XP_039329360.1	NP_001386449.1
OG0016033	XP_003938785.3	NP_073187.1
OG0016034	XP_003944221.1	NP_001099515.1
OG0016035	XP_003937251.1	NP_001020313.2
OG0016036	XP_010346064.2	XP_006252159.1
OG0016037	XP_039316962.1	NP_543164.2
OG0016038	XP_010346047.1	NP_058725.1
OG0016039	XP_039316941.1	NP_064697.2
OG0016040	XP_003937227.1	NP_112385.1
OG0016041	XP_039317061.1	NP_001100747.1
OG0016042	XP_039317079.1	NP_001381675.1
OG0016043	XP_039316988.1	NP_001014261.1, XP_038950666.1
OG0016044	XP_039325786.1	NP_001129068.1
OG0016045	XP_003925503.1	NP_001382071.1
OG0016046	XP_039326030.1	NP_001386260.1
OG0016047	XP_003930646.1	NP_001009674.1
OG0016048	XP_039326128.1	XP_002730099.1
OG0016049	XP_039325567.1	NP_114184.2
OG0016050	XP_039325714.1	XP_038939336.1
OG0016051	XP_039325873.1	NP_001012134.1
OG0016052	XP_039325681.1	XP_017451979.1
OG0016053	XP_003936790.1	XP_017452394.2
OG0016054	XP_010345631.2	NP_001386304.1
OG0016055	XP_039325675.1	NP_001032286.1
OG0016056	XP_010328861.2	NP_446382.1
OG0016057	XP_003942723.2	NP_113889.1
OG0016058	XP_003922498.1	NP_001099820.1
OG0016059	XP_039327534.1	NP_001100622.2
OG0016060	XP_039327715.1	XP_222254.5
OG0016061	XP_003937139.1	XP_008767418.1
OG0016062	XP_039327838.1	NP_075592.1, XP_038945669.1
OG0016063	XP_039328435.1	XP_006249367.1, NP_001101804.1
OG0016064	XP_039328008.1	NP_001163867.1
OG0016065	XP_039328280.1	NP_112628.2
OG0016066	XP_003932302.1	NP_973720.2
OG0016067	XP_039328211.1	NP_001100611.1
OG0016068	XP_039328404.1	XP_038945174.1
OG0016069	XP_003932291.1	NP_115792.2
OG0016070	XP_010341171.1	NP_001157515.1
OG0016071	XP_039328267.1	XP_006249466.1, NP_001153097.1
OG0016072	XP_003932288.1	NP_446413.1
OG0016074	XP_003932237.1	NP_001162135.1
OG0016075	XP_039327536.1	NP_001402711.1
OG0016076	XP_003932226.1	NP_001014005.1
OG0016077	XP_010341106.1	NP_036801.1
OG0016079	XP_003932319.1	NP_001385866.1
OG0016080	XP_039318476.1	NP_001178857.1
OG0016081	XP_003938530.1	XP_006249584.1, NP_446194.1
OG0016083	XP_039318468.1	NP_001007731.1
OG0016084	XP_039318301.1	NP_001100705.1
OG0016085	XP_003938493.1	NP_001037693.1
OG0016086	XP_039318485.1	XP_038955193.1, NP_001389147.1
OG0016087	XP_039318460.1	NP_446065.2
OG0016088	XP_003942730.2	NP_001124485.1
OG0016089	XP_010328811.1	NP_446383.4
OG0016090	XP_003942706.1	NP_001012019.1
OG0016091	XP_039335891.1	NP_001406830.1
OG0016092	XP_039335887.1	NP_001161278.2
OG0016093	XP_003942698.1	NP_001008285.1
OG0016096	XP_039328143.1	XP_038936312.1
OG0016097	XP_003939295.1	NP_001100266.1
OG0016098	XP_039317612.1	NP_001258205.1
OG0016099	XP_003934520.2	XP_038962849.1
OG0016100	XP_010343326.2	NP_001264106.1
OG0016101	XP_039317504.1	NP_113821.2
OG0016102	XP_039317502.1	XP_006237493.1
OG0016103	XP_003942240.1	NP_001258314.1
OG0016104	XP_003942237.1	NP_071603.2
OG0016105	XP_003942224.1	NP_444177.1
OG0016106	XP_003942204.1	NP_001388753.1
OG0016107	XP_010331174.1	NP_001100089.1
OG0016108	XP_003926720.1	NP_599154.1
OG0016109	XP_039317627.1, XP_039317628.1	NP_001128188.1
OG0016110	XP_003934543.1	NP_579840.2, XP_038962884.1
OG0016111	XP_003934574.2	NP_001102120.1, XP_038963833.1
OG0016112	XP_010343406.1	NP_001015005.2
OG0016113	XP_003934584.1	NP_001385805.1
OG0016114	XP_003934606.2	XP_038963627.1, NP_001166980.1
OG0016115	XP_003934620.1	NP_001011969.1
OG0016116	XP_003934622.1	NP_001385935.1
OG0016117	XP_003934634.1	NP_058860.2
OG0016118	XP_003934630.2	NP_001178908.1
OG0016119	XP_003926611.1	XP_063142444.1, NP_001107255.1
OG0016120	XP_003926616.2	NP_001009419.1
OG0016121	XP_003926617.1	NP_036945.2
OG0016122	XP_003926654.1	NP_001102726.1
OG0016123	XP_003926659.1	NP_001102727.1
OG0016124	XP_003926697.1	XP_063120020.1, NP_001102220.1
OG0016125	XP_003926698.1	NP_203503.2
OG0016126	XP_003941506.1	NP_001177998.1
OG0016127	XP_003941487.1	NP_001020080.1
OG0016128	XP_003939156.1	NP_001013240.1
OG0016129	XP_003939166.1	NP_112255.1
OG0016130	XP_003939172.1	XP_038934850.1
OG0016131	XP_003939167.1	NP_877977.1
OG0016132	XP_003939180.1	NP_001258171.1
OG0016133	XP_003939386.1	NP_001102221.1
OG0016134	XP_039328116.1	XP_017450819.1
OG0016135	XP_003939235.1	NP_001008815.1
OG0016136	XP_039327757.1	NP_001041335.2
OG0016137	XP_010348146.2, XP_010348144.2, XP_010348145.2	NP_001014289.1
OG0016138	XP_003939242.1	NP_001008809.2
OG0016139	XP_039328083.1	XP_006242517.1
OG0016140	XP_003939277.1	NP_001005545.1
OG0016141	XP_010348213.1	NP_001295565.1
OG0016142	XP_003939299.1	NP_001170797.2
OG0016143	XP_010348214.1	NP_001101586.1
OG0016144	XP_003927824.2	NP_001019527.1
OG0016145	XP_003922449.1	NP_001102635.1
OG0016146	XP_003922316.1	NP_852097.1
OG0016147	XP_039321311.1	NP_036871.3
OG0016148	XP_003922250.1	NP_001099670.1
OG0016149	XP_039321298.1	NP_001099772.1
OG0016150	XP_003922145.1	NP_001258042.1, XP_063137311.1
OG0016151	XP_003922451.1	NP_001012072.1
OG0016152	XP_003922427.1	NP_665712.1
OG0016153	XP_039320982.1	NP_059061.1
OG0016154	XP_010331545.1	NP_001101994.1
OG0016155	XP_003922401.1	NP_001020938.1
OG0016156	XP_003922392.1	XP_038957347.1, NP_001388049.1
OG0016157	XP_003922387.1	NP_001388162.1
OG0016158	XP_003922380.1	NP_001388198.1
OG0016159	XP_010331522.1	NP_001099825.1
OG0016160	XP_003922376.1	NP_001037746.1
OG0016161	XP_010331678.2	NP_001101061.1
OG0016162	XP_003922362.1	NP_001388552.1
OG0016163	XP_039321219.1	NP_001101064.1
OG0016164	XP_003922358.1	NP_001028871.2
OG0016165	XP_003922354.1	NP_001102398.1
OG0016166	XP_010331479.2	XP_038936244.1, NP_001129185.1
OG0016167	XP_003922348.1	NP_001099829.2
OG0016168	XP_003922296.1	NP_001121555.1
OG0016169	XP_003922281.1	NP_001102638.1
OG0016170	XP_003922279.1	NP_001388553.1
OG0016171	XP_003922276.2	NP_001101076.2
OG0016172	XP_003922274.1	NP_062222.2, XP_006231620.1
OG0016173	XP_003922269.1	NP_001407019.1
OG0016174	XP_003922546.2	NP_001099837.2
OG0016175	XP_039321293.1	NP_598262.2
OG0016176	XP_010331651.2	NP_001102639.1
OG0016177	XP_003922203.1	NP_001402930.1
OG0016178	XP_039321214.1	XP_038939035.1
OG0016179	XP_003922182.3	NP_001388001.1, XP_038957166.1
OG0016180	XP_003922149.1	XP_038962623.1
OG0016181	XP_039321042.1	XP_063119870.1, NP_001137330.1
OG0016182	XP_039321304.1	NP_037065.1
OG0016183	XP_039321141.1	NP_511178.1
OG0016184	XP_010329812.2	NP_001385701.1
OG0016185	XP_003930293.3	NP_001386373.1
OG0016186	XP_003930038.1	NP_113851.1
OG0016187	XP_003940903.1	NP_001014784.1
OG0016188	XP_003938799.1	NP_001013056.1
OG0016189	XP_039320647.1	NP_110484.1
OG0016190	XP_003935558.1	NP_001008772.2
OG0016191	XP_003942941.1	NP_789827.3
OG0016192	XP_003942674.1	NP_001386411.1
OG0016193	XP_003942676.1	NP_852143.1
OG0016194	XP_010349740.1	NP_001101367.1
OG0016195	XP_003940746.2	NP_001402017.1
OG0016196	XP_003940546.1	NP_001011972.1
OG0016197	XP_003938815.1	XP_063117332.1
OG0016198	XP_003938809.1	NP_001387886.1
OG0016199	XP_003935761.2	NP_001129317.1
OG0016200	XP_039325198.1	NP_001363881.1
OG0016201	XP_003943035.1	NP_065204.2
OG0016202	XP_003935807.1	NP_001386199.1
OG0016203	XP_003935799.2	NP_001161996.1, XP_063139386.1
OG0016204	XP_003935793.1	NP_001386420.1
OG0016205	XP_039318831.1	NP_001388874.1
OG0016206	XP_039318817.1	NP_001099214.2
OG0016207	XP_003935765.1	NP_001103109.1
OG0016208	XP_003935756.1	NP_598279.1
OG0016209	XP_003935849.2	NP_112307.2
OG0016210	XP_039318800.1	XP_006234859.1
OG0016211	XP_039318808.1	XP_038962422.1
OG0016212	XP_003935731.1	XP_017447688.1
OG0016213	XP_039324876.1	XP_063141038.1
OG0016214	XP_003928992.1	NP_001389208.1
OG0016215	XP_039325258.1	XP_038962754.1
OG0016216	XP_039325415.1	NP_059015.2
OG0016217	XP_039324719.1	NP_001258212.1
OG0016218	XP_003928948.1	NP_001020885.1
OG0016219	XP_003928936.2	NP_001257546.1
OG0016220	XP_039335942.1, XP_003928929.1	NP_001102675.1
OG0016221	XP_003929071.2	NP_113924.2
OG0016222	XP_003929017.2	NP_001007753.1
OG0016223	XP_010349938.1	NP_071981.1
OG0016224	XP_039324818.1	NP_001382573.1
OG0016225	XP_003940933.1	NP_001100301.1
OG0016226	XP_039325133.1	NP_064475.1, XP_063122114.1
OG0016227	XP_039324738.1	NP_001101624.1
OG0016228	XP_039325322.1	NP_001400458.1
OG0016229	XP_039325139.1	NP_001014232.1
OG0016230	XP_003944826.1	NP_001102765.1
