Orthogroup	Saimiri_boliviensis_boliviensis	Sus_scrofa
OG0012130	XP_003939812.2	XP_001929518.1
OG0012131	XP_039334126.1	NP_001177138.1
OG0012132	XP_010328696.1	XP_005671206.1
OG0012133	XP_039334123.1	XP_013845907.2
OG0012134	XP_003930001.2	XP_005671239.2
OG0012135	XP_010338870.2	NP_001232904.1
OG0012136	XP_039316399.1	NP_001230779.1
OG0012137	XP_010344908.1	XP_005661509.1
OG0012138	XP_039316426.1	XP_003123708.1
OG0012139	XP_003936197.1	XP_020932215.1, NP_001243004.1
OG0012140	XP_039316489.1	XP_013846114.1
OG0012141	XP_003936210.1	XP_020932241.1, NP_001026947.1
OG0012142	XP_003936215.1	XP_020932742.1
OG0012143	XP_010344968.1	XP_020932716.1
OG0012144	XP_039316441.1	XP_020932371.1
OG0012145	XP_010343629.1	XP_020932561.1
OG0012146	XP_003934815.1	XP_020932552.1
OG0012147	XP_039316436.1	XP_020932554.1
OG0012148	XP_003934817.1	XP_003134152.3
OG0012149	XP_010342910.2	XP_020932601.1
OG0012150	XP_003934099.1	NP_001302544.1
OG0012151	XP_003934087.2	XP_005672670.3
OG0012152	XP_010342866.2	XP_020940689.1
OG0012153	XP_003934061.2	XP_020940676.1
OG0012154	XP_003934059.1	XP_020940668.1
OG0012155	XP_039324982.1	NP_001231746.1
OG0012156	XP_003934049.1	NP_001231799.1, XP_020934177.1
OG0012157	XP_010342824.1	XP_020940641.1
OG0012158	XP_039327251.1	XP_020932615.1
OG0012159	XP_003925913.1	XP_005672502.2
OG0012160	XP_010334920.2	XP_020932428.1
OG0012161	XP_003925921.1	XP_013840215.2
OG0012162	XP_003925922.1	XP_003133982.1
OG0012163	XP_039322910.1	XP_003133980.2
OG0012164	XP_003925923.1	XP_020932255.1
OG0012165	XP_003925924.2	XP_020932606.1
OG0012166	XP_003925925.1	XP_020932799.1
OG0012167	XP_039325350.1	XP_020932432.1
OG0012168	XP_003925943.1	XP_003133962.2
OG0012169	XP_003925947.1	NP_999447.1
OG0012170	XP_039325881.1	XP_005672486.2
OG0012171	XP_039327220.1	XP_003359802.2
OG0012172	XP_039316884.1	NP_001231753.1
OG0012173	XP_003936268.2	XP_003133921.2
OG0012174	XP_039323756.1	XP_020932636.1
OG0012175	XP_039325693.1	XP_020932803.1
OG0012176	XP_003936220.2	XP_020932612.1
OG0012177	XP_010341385.2	XP_020932470.1
OG0012178	XP_003923622.2	XP_013834963.1
OG0012179	XP_039327179.1	XP_005656683.3
OG0012180	XP_003929272.1	NP_001189390.1, XP_020921799.1
OG0012181	XP_003929279.1	NP_001231006.1
OG0012182	XP_039318182.1	XP_005667580.1
OG0012183	XP_039318166.1	XP_020918829.1
OG0012184	XP_039318168.1	XP_003130135.2
OG0012185	XP_010332661.1	XP_013835021.2
OG0012186	XP_039326337.1	XP_020918803.1
OG0012187	XP_003923560.2	XP_003130117.3
OG0012188	XP_039326427.1	XP_013835017.2
OG0012189	XP_003923580.1	XP_020918756.1
OG0012190	XP_010332702.1	XP_005667528.1
OG0012191	XP_010332706.1	XP_020918718.1
OG0012192	XP_003923607.3	XP_013834980.1
OG0012193	XP_010332719.2	XP_020918686.1
OG0012194	XP_003923639.1	XP_020918641.1
OG0012195	XP_039327432.1	XP_005667485.1
OG0012196	XP_039327088.1	XP_003129971.3
OG0012197	XP_010332750.1	XP_013834918.1
OG0012198	XP_003923655.1	XP_020957803.1, NP_001090881.1
OG0012199	XP_003923669.2	XP_020957868.1, NP_999177.1
OG0012200	XP_039327180.1	XP_005653765.1
OG0012201	XP_003923694.1	XP_005656694.1
OG0012202	XP_003923712.1	NP_999553.1
OG0012203	XP_003923721.2	XP_003129923.1
OG0012204	XP_003923732.1	XP_003129926.1
OG0012205	XP_003923738.1	XP_020918525.1
OG0012207	XP_010332875.1	XP_003129889.2
OG0012208	XP_003923779.1	NP_001230989.1
OG0012209	XP_039327262.1	XP_020918412.1
OG0012210	XP_003923788.2	XP_020918408.1
OG0012211	XP_003923791.2	XP_020918400.1
OG0012212	XP_003923794.1	XP_020918397.1, XP_003129872.1
OG0012213	XP_003923799.2	XP_003357321.2
OG0012214	XP_003923809.1	XP_020918377.1
OG0012215	XP_003923813.1	XP_020918376.1
OG0012216	XP_010332915.1	XP_020918372.1
OG0012217	XP_003923819.1	XP_003129864.1
OG0012218	XP_003923820.3	XP_013834779.2
OG0012219	XP_039327399.1	XP_020918361.1
OG0012220	XP_003923829.2	XP_003129853.2
OG0012221	XP_039327066.1	XP_003357304.3
OG0012222	XP_039331672.1	XP_003131934.4
OG0012223	XP_039332085.1	XP_020923362.1
OG0012224	XP_039332667.1	XP_013836688.1
OG0012225	XP_003929169.2	XP_013836693.2
OG0012226	XP_003931393.2	XP_003131925.1
OG0012227	XP_039332270.1	XP_020923389.1
OG0012228	XP_003931407.1, XP_039325458.1	XP_020923402.1
OG0012229	XP_039331821.1	XP_005669216.1
OG0012230	XP_003931419.1	XP_020923425.1
OG0012231	XP_003929196.3	XP_003131977.1
OG0012233	XP_003929198.1	NP_001177217.1
OG0012234	XP_039332542.1	XP_020923470.1
OG0012235	XP_003929207.1	XP_003358298.1
OG0012236	XP_039332517.1	XP_020921985.1
OG0012237	XP_010338085.1	XP_013836765.1
OG0012238	XP_003929228.1	NP_001278705.1, XP_013834029.1
OG0012239	XP_039319792.1, XP_003929231.2	XP_003131994.1
OG0012240	XP_010338105.1	XP_013836770.2
OG0012242	XP_003929242.2	XP_003131998.2
OG0012243	XP_039332000.1	XP_013845499.2
OG0012244	XP_010338112.1	XP_005657092.1
OG0012245	XP_003929254.2	XP_020923516.1
OG0012246	XP_003929270.1	NP_001230298.1
OG0012248	XP_003929285.1	XP_003132036.3
OG0012249	XP_010338162.2	XP_020921931.1
OG0012250	XP_039332724.1	XP_003358347.2
OG0012251	XP_039331840.1	XP_020921945.1
OG0012252	XP_003929318.2	XP_020921950.1
OG0012254	XP_003929364.1	XP_020921951.1
OG0012255	XP_003929335.1	XP_020923601.1
OG0012256	XP_039332196.1	NP_001012297.1
OG0012257	XP_039331711.1	XP_020923641.1
OG0012258	XP_039331690.1	XP_020923678.1
OG0012259	XP_003929344.1	XP_003132092.1
OG0012260	XP_003929362.1	XP_020923703.1
OG0012261	XP_039332094.1	XP_020923711.1
OG0012262	XP_039329892.1	XP_020952154.1
OG0012263	XP_003921502.1	NP_001123491.1
OG0012264	XP_039329479.1	XP_020952198.1
OG0012265	XP_039330323.1	XP_020953418.1
OG0012266	XP_003921535.1	NP_001003926.1
OG0012267	XP_039329782.1	XP_020952216.1
OG0012268	XP_039329516.1	XP_020953438.1
OG0012269	XP_003921572.1	XP_003128021.2
OG0012270	XP_003921570.1	XP_020952244.1
OG0012271	XP_003921574.1	XP_020952251.1
OG0012272	XP_003921577.1	NP_001038023.1, XP_005665460.1
OG0012273	XP_039330143.1	XP_003356508.3
OG0012274	XP_010347167.1	NP_001233172.1
OG0012275	XP_003921594.1	XP_003128033.2
OG0012276	XP_039330060.1	XP_020952274.1
OG0012277	XP_039330138.1	XP_020952276.1
OG0012278	XP_003939722.1	XP_020950832.1
OG0012279	XP_039329907.1	XP_020953118.1, XP_020953119.1
OG0012280	XP_039330390.1	XP_020950858.1
OG0012281	XP_039330059.1	XP_020950860.1
OG0012282	XP_039330052.1	XP_020950863.1
OG0012283	XP_003939686.2	XP_020950867.1
OG0012284	XP_003939687.1	XP_020950866.1
OG0012285	XP_039330516.1	NP_001231749.1
OG0012286	XP_010348587.1	XP_020950906.1
OG0012287	XP_010348582.1	XP_003127577.1
OG0012288	XP_039330419.1	XP_020950926.1
OG0012289	XP_039330415.1	XP_020950925.1
OG0012290	XP_003927975.3	XP_020950935.1
OG0012291	XP_039330146.1	NP_001138694.1
OG0012292	XP_003944618.2	XP_003481819.3
OG0012293	XP_039316245.1	XP_020952666.1
OG0012294	XP_039331366.1	XP_020949281.1
OG0012295	XP_039334674.1	XP_020949301.1
OG0012296	XP_039330304.1	XP_020949317.1
OG0012297	XP_003922886.2	XP_020949325.1
OG0012299	XP_003922878.1	XP_013853585.2
OG0012300	XP_039317062.1, XP_039325444.1	XP_020949342.1
OG0012301	XP_010331990.1	XP_020949357.1
OG0012302	XP_010331975.2	XP_020949368.1
OG0012303	XP_039315891.1	NP_001231263.1, XP_020948978.1
OG0012304	XP_039330547.1	XP_020949383.1
OG0012305	XP_039332433.1	NP_001231916.1, XP_005655805.1
OG0012306	XP_039336570.1	XP_013843940.1
OG0012307	XP_039318086.1	XP_020949388.1
OG0012308	XP_039336457.1	XP_020949391.1
OG0012309	XP_003938109.1	NP_001161121.1
OG0012310	XP_003944665.1	XP_003355791.1
OG0012311	XP_003944666.1	XP_003126905.1
OG0012312	XP_003939962.1	XP_003126916.3
OG0012313	XP_010349001.2	XP_005664408.2
OG0012314	XP_003939975.2	NP_001231266.1
OG0012315	XP_003939978.1	XP_020949467.1
OG0012316	XP_003939996.1	XP_003126945.3
OG0012318	XP_039336576.1	XP_003126949.1
OG0012319	XP_010349008.2	XP_003126956.2
OG0012320	XP_010345129.1	XP_020949781.1
OG0012321	XP_003936366.2, XP_039333938.1	XP_003126974.2
OG0012322	XP_003936367.1, XP_039333924.1	XP_005653304.1
OG0012323	XP_039333798.1	XP_020949750.1
OG0012324	XP_003936395.2	NP_999078.1
OG0012325	XP_003936344.1	XP_003126977.2
OG0012326	XP_003936343.2	XP_020949738.1
OG0012327	XP_010345082.1	XP_005664487.2
OG0012328	XP_039319827.1	XP_020949741.1
OG0012329	XP_010345053.1	XP_013853710.1
OG0012330	XP_039318311.1	XP_020949711.1
OG0012331	XP_003929357.2	XP_020923677.1
OG0012332	XP_003921521.2	XP_020952199.1
OG0012333	XP_010332059.1	XP_020949326.1
OG0012334	XP_003928443.1	XP_020942407.1
OG0012335	XP_003928618.2	XP_020942453.1
OG0012336	XP_039333766.1	XP_020942532.1
OG0012337	XP_003933364.2	XP_020945950.1
OG0012338	XP_003921454.2	NP_001159787.1, XP_005653479.2
OG0012339	XP_039334047.1	NP_001272902.1
OG0012340	XP_010337523.2	XP_013843271.2
OG0012341	XP_010337309.2	XP_013843230.2
OG0012342	XP_010337510.2	XP_020942540.1
OG0012343	XP_010345828.2	XP_020953276.1
OG0012344	XP_010342919.2	XP_005662072.1
OG0012345	XP_039316358.1, XP_039316562.1	XP_003354565.1
OG0012346	XP_039316631.1	XP_005662046.1
OG0012347	XP_039316674.1	XP_020941996.1
OG0012348	XP_039316672.1	NP_001230376.1
OG0012349	XP_039316648.1	XP_020941994.1
OG0012350	XP_003934157.2	NP_001155109.1, XP_005662026.1
OG0012351	XP_003934160.1	XP_003124458.2
OG0012352	XP_039316242.1	XP_005662028.2
OG0012353	XP_039316394.1	XP_020941973.1
OG0012354	XP_003934185.1	XP_013850957.2
OG0012355	XP_039316385.1	XP_020941935.1
OG0012356	XP_010343144.2	XP_003481043.1
OG0012357	XP_003934189.1	XP_003124442.2
OG0012358	XP_039316670.1	XP_020941930.1
OG0012359	XP_039316439.1	NP_999548.1
OG0012360	XP_003934225.1	XP_013850924.1
OG0012361	XP_010343024.2	XP_020941887.1
OG0012362	XP_003934232.2	XP_020941892.1
OG0012363	XP_010343025.1	XP_005661967.1
OG0012364	XP_039316497.1	XP_003124400.1
OG0012365	XP_003934237.1	XP_003124390.1
OG0012366	XP_003934252.1	XP_020941860.1
OG0012367	XP_039316213.1	XP_020941773.1
OG0012368	XP_039316238.1	XP_013847721.2
OG0012369	XP_039323664.1	XP_020941648.1
OG0012370	XP_010329920.2	XP_020941616.1
OG0012371	XP_003943801.1	XP_020941604.1
OG0012372	XP_039326211.1	XP_020941599.1
OG0012373	XP_010329926.1	XP_020941602.1
OG0012374	XP_003930093.1	NP_001271295.1
OG0012375	XP_003930096.1	XP_020942063.1
OG0012376	XP_039334095.1	XP_005655137.1
OG0012377	XP_010339156.2	XP_013851040.1
OG0012378	XP_010338972.1	XP_005653063.1
OG0012379	XP_003930125.1	XP_003354588.1
OG0012380	XP_003930128.1	NP_001231352.1
OG0012381	XP_010338990.1	XP_003354604.1
OG0012382	XP_003930137.1	NP_001229948.1
OG0012383	XP_010339003.1	XP_020943644.1
OG0012384	XP_003930162.1	XP_020943665.1
OG0012385	XP_003930163.1	XP_020943664.1
OG0012386	XP_003930164.2	XP_020944031.1
OG0012387	XP_003930180.1	XP_020943694.1
OG0012388	XP_003928769.1	XP_020943695.1
OG0012389	XP_003928763.1	XP_020943697.1
OG0012390	XP_039333985.1	XP_020943696.1
OG0012391	XP_003930273.1	XP_003124573.3
OG0012392	XP_039333995.1	XP_005662121.1
OG0012393	XP_010339093.1	XP_020937005.1
OG0012394	XP_003930255.1	XP_003124590.1
OG0012395	XP_003930240.2	XP_013845127.1
OG0012396	XP_039334052.1	XP_005656827.2
OG0012397	XP_003930229.1	XP_020942138.1
OG0012398	XP_003930221.2	XP_020942142.1
OG0012399	XP_039334311.1	XP_020942151.1
OG0012400	XP_010339070.1	XP_003124606.1
OG0012401	XP_003930215.1	XP_003124605.2
OG0012402	XP_003930207.1	XP_005662156.2
OG0012403	XP_003930202.2	XP_003124611.3
OG0012404	XP_010339041.1	XP_020942191.1
OG0012405	XP_039334107.1	XP_020942185.1
OG0012406	XP_010339030.1	XP_003354634.1
OG0012407	XP_010339025.1	XP_020942204.1
OG0012408	XP_039334210.1	XP_020941824.1
OG0012409	XP_039333976.1	XP_020941835.1
OG0012410	XP_003928805.1	XP_020941837.1
OG0012411	XP_039334118.1	XP_020941838.1
OG0012412	XP_039334175.1	XP_020942220.1
OG0012413	XP_003928801.1	XP_020942225.1
OG0012414	XP_039333698.1	XP_020942259.1
OG0012415	XP_010337687.1	XP_020942272.1
OG0012416	XP_010337670.1	XP_020941464.1, NP_001302624.1
OG0012417	XP_003928772.1	XP_005662189.1, NP_001230311.1
OG0012418	XP_039334194.1	XP_003354668.3
OG0012419	XP_010337447.2	XP_020942331.1
OG0012420	XP_039333939.1	XP_020942333.1
OG0012421	XP_003928533.1	XP_020942349.1
OG0012422	XP_003928526.1	XP_013851144.1
OG0012423	XP_039334302.1	XP_020942353.1
OG0012424	XP_039333772.1	NP_001230874.1
OG0012425	XP_010337385.1	XP_005655247.1
OG0012426	XP_039333756.1	XP_020942410.1
OG0012427	XP_039333809.1	XP_013843302.1
OG0012428	XP_010337352.1	XP_003124788.3
OG0012429	XP_003928451.1	XP_020942425.1
OG0012430	XP_039334326.1	XP_013843287.1
OG0012431	XP_003928465.2	XP_003354719.1
OG0012432	XP_010337524.1	XP_020944041.1
OG0012433	XP_039333828.1	NP_001231730.1, XP_013843203.1
OG0012434	XP_003928428.1	XP_013843231.1
OG0012435	XP_010337278.1	XP_020942550.1
OG0012436	XP_039333867.1	XP_020942556.1
OG0012437	XP_039333786.1	XP_020942559.1
OG0012438	XP_039333795.1	NP_999490.2
OG0012439	XP_039333797.1	XP_003354701.1
OG0012440	XP_003928388.1	XP_003481127.1
OG0012441	XP_003928576.2	XP_005655165.2
OG0012442	XP_010342317.1	XP_005663626.2
OG0012443	XP_010328364.1	XP_013834181.1
OG0012444	XP_010342311.1	XP_005663634.1
OG0012445	XP_010342304.1	NP_001231868.1
OG0012446	XP_003933452.1	XP_020945742.1
OG0012447	XP_039316809.1	XP_001926173.1
OG0012448	XP_003933437.1	XP_020945765.1
OG0012449	XP_003933435.1	XP_001927841.1
OG0012450	XP_003933432.1	XP_020945768.1
OG0012451	XP_039316844.1	XP_020945769.1
OG0012452	XP_039316763.1	XP_013852803.2
OG0012453	XP_003933310.2	XP_020945807.1
OG0012454	XP_003933321.2	NP_001033734.1
OG0012455	XP_003933322.1	XP_005663702.1
OG0012456	XP_039316793.1	XP_020945813.1
OG0012457	XP_039316702.1	XP_020945842.1
OG0012458	XP_039316903.1	XP_001926413.2
OG0012459	XP_010342145.2	XP_003125938.5
OG0012460	XP_010342148.1	XP_005663718.1
OG0012461	XP_003933344.1	XP_001928514.1
OG0012462	XP_039316697.1	NP_001230624.1
OG0012463	XP_039316841.1	XP_020945882.1
OG0012464	XP_010342153.1	XP_020945870.1
OG0012465	XP_003933356.3	XP_020945897.1
OG0012466	XP_003933357.1	XP_020945905.1
OG0012467	XP_010329426.1	XP_001925527.3
OG0012468	XP_003921398.1	XP_003125978.2
OG0012469	XP_003921405.1	XP_013836626.1
OG0012470	XP_003921408.3	XP_003127954.1
OG0012471	XP_003921414.2	XP_020952015.1
OG0012472	XP_010345487.2	XP_005665417.2
OG0012473	XP_010345543.1	XP_013854785.1
OG0012474	XP_039329974.1	XP_020952110.1
OG0012475	XP_003921443.1	XP_003127969.4
OG0012476	XP_010345707.2	XP_020949240.1
OG0012477	XP_003921447.1	XP_020953410.1
OG0012478	XP_003921449.1	XP_020952122.1
OG0012479	XP_003921469.1	NP_001038050.1
OG0012480	XP_010345975.1	NP_001038052.1
OG0012481	XP_003930481.2	XP_020918978.1
OG0012482	XP_010334357.2	XP_020919443.1
OG0012483	XP_003938349.1	NP_001012406.1
OG0012484	XP_003938319.1	XP_013835572.1, XP_003357723.1
OG0012485	XP_003941924.3	XP_013852550.2
OG0012486	XP_003925027.3, XP_039315867.1	XP_003130388.3
OG0012487	XP_003924807.1	XP_003356443.3
OG0012488	XP_010347193.2	XP_020919263.1
OG0012489	XP_010347188.1	XP_005668071.1
OG0012490	XP_039321917.1	XP_020920178.1
OG0012491	XP_003938324.2	XP_020920169.1
OG0012492	XP_003938317.1	XP_003357722.2
OG0012493	XP_003938301.2	XP_020920162.1
OG0012494	XP_003938298.1	XP_020920160.1
OG0012495	XP_039322176.1	XP_020920142.1
OG0012496	XP_003944187.1	XP_020920141.1
OG0012497	XP_039319373.1	XP_003130510.4
OG0012498	XP_003930472.1	XP_003130503.1, XP_013835097.1
OG0012499	XP_003930455.1	XP_003357652.2, NP_001273733.1
OG0012500	XP_039319376.1	XP_013835411.1
OG0012501	XP_003930411.1	XP_013835406.1
OG0012502	XP_003932260.1	XP_013845794.2
OG0012503	XP_010334362.1	XP_020919424.1
OG0012504	XP_039336567.1	XP_020919437.1
OG0012505	XP_003925352.1	XP_020919463.1
OG0012506	XP_003925343.1	XP_005667874.3
OG0012507	XP_003925332.1	XP_020958295.1
OG0012508	XP_003925375.1	XP_020919401.1
OG0012509	XP_010334475.2	XP_020919333.1
OG0012510	XP_003925393.1	XP_013845079.2
OG0012511	XP_010334404.1	XP_020958266.1
OG0012512	XP_003925488.2	XP_020919312.1
OG0012513	XP_039315895.1	NP_999573.1
OG0012514	XP_003925404.1	XP_003130357.1
OG0012515	XP_003925432.1	NP_001230578.1
OG0012516	XP_003925436.3	XP_001928039.4
OG0012517	XP_003928157.1	NP_001136139.1
OG0012518	XP_003928137.1	XP_001929017.1
OG0012519	XP_039320240.1	XP_020937495.1
OG0012520	XP_039320237.1	XP_020920030.1
OG0012521	XP_003935378.1	XP_020919831.1
OG0012522	XP_039320259.1	NP_001243075.1, XP_005667999.1
OG0012524	XP_039320187.1	NP_001231318.1
OG0012525	XP_039320172.1	XP_020920079.1
OG0012526	XP_003930339.2	XP_003357689.2
OG0012527	XP_010339334.2	NP_001009581.1
OG0012528	XP_003930344.1	XP_003130591.2
OG0012529	XP_039320135.1	XP_020919920.1
OG0012530	XP_003930358.3	XP_005667991.2
OG0012531	XP_003945184.2	XP_003130632.2
OG0012532	XP_003930362.1	XP_013835552.1
OG0012533	XP_003937897.2	XP_005663322.1
OG0012534	XP_003937891.2	XP_013852413.1
OG0012535	XP_003921830.1, XP_039316026.1	NP_001231109.1
OG0012536	XP_010346761.2	XP_001927786.1
OG0012537	XP_010346911.2	XP_003125749.1
OG0012538	XP_010346698.1	XP_005663378.1
OG0012539	XP_003937847.1	NP_001034839.1
OG0012540	XP_003937825.1	XP_003125766.1
OG0012541	XP_003937806.1	XP_003125770.1
OG0012542	XP_003941910.1	XP_013852490.1, NP_001121926.1
OG0012543	XP_010327934.2	XP_005663464.2
OG0012544	XP_003941928.1	NP_001230415.1
OG0012545	XP_003924751.1	XP_003121465.3
OG0012546	XP_010333917.2	XP_020951945.1
OG0012547	XP_039319581.1	XP_020951956.1
OG0012548	XP_039319444.1	XP_020951932.1
OG0012549	XP_003924768.1	XP_003356461.1
OG0012550	XP_003924786.1	XP_020951923.1
OG0012551	XP_039319646.1	XP_020953270.1
OG0012552	XP_039319707.1, XP_003923950.2	XP_005665387.1
OG0012553	XP_003924801.1	XP_003127936.4
OG0012554	XP_039319680.1	XP_003356440.1
OG0012555	XP_039319824.1	XP_020951858.1
OG0012556	XP_010333794.1	XP_013854717.2
OG0012557	XP_039319754.1	XP_003356432.3
OG0012558	XP_039319566.1	XP_020951839.1
OG0012559	XP_039319813.1	XP_020951842.1
OG0012560	XP_039319537.1	XP_020953403.1
OG0012561	XP_039319650.1	XP_020953402.1
OG0012562	XP_003924837.1	XP_020951822.1
OG0012563	XP_003924844.1	XP_020951814.1
OG0012564	XP_003924845.1	XP_003360829.1
OG0012565	XP_003924855.2	XP_020951796.1
OG0012566	XP_010333872.2	XP_020951725.1
OG0012567	XP_003924889.1	NP_001090944.2
OG0012568	XP_003924900.1	XP_020951712.1
OG0012569	XP_003924901.1	XP_020951709.1
OG0012570	XP_003924902.1	XP_020951710.1
OG0012571	XP_039319488.1	XP_013844269.2
OG0012572	XP_003924468.1	XP_020931067.1
OG0012573	XP_003924586.1	XP_020955680.1
OG0012574	XP_003939894.1	XP_020955287.1
OG0012575	XP_003924385.1	NP_999404.2, XP_020953962.1
OG0012576	XP_003924384.1	XP_020954924.1
OG0012577	XP_010333349.1	XP_013833674.2
OG0012579	XP_010333331.1	XP_001928692.3
OG0012580	XP_010333318.1	NP_999469.1
OG0012581	XP_003924338.1	NP_001274346.1, XP_013833610.1
OG0012582	XP_003924312.2	XP_001927753.1
OG0012583	XP_010333289.1	XP_013833626.1
OG0012584	XP_003924275.1, XP_039328196.1	XP_013833590.2
OG0012585	XP_003924277.1	XP_020955544.1
OG0012586	XP_039325257.1	XP_020955519.1
OG0012587	XP_003923842.1	XP_001928405.3
OG0012588	XP_003924252.1	NP_001005150.1
OG0012589	XP_003924246.1	XP_003128562.3
OG0012590	XP_039324878.1	XP_020954788.1
OG0012591	XP_039325330.1	XP_001926627.2
OG0012592	XP_010339411.1	XP_005659977.1
OG0012593	XP_003930608.1	XP_003480507.1
OG0012594	XP_003930606.1	XP_020929733.1
OG0012595	XP_003930600.1	XP_003121851.1
OG0012596	XP_003930599.1	XP_020957037.1
OG0012597	XP_003930596.1	XP_001924665.2
OG0012598	XP_039324929.1	XP_020957098.1
OG0012599	XP_003930589.1	XP_020957116.1
OG0012600	XP_039324918.1	XP_020957251.1
OG0012601	XP_010339384.1	XP_013848850.1
OG0012602	XP_003930579.1	XP_001928284.1
OG0012603	XP_010339381.2	XP_020957573.1
OG0012604	XP_003930635.2	XP_005660014.2
OG0012605	XP_039325026.1	XP_020957719.1
OG0012606	XP_003930564.1	XP_020938929.1, NP_999485.1
OG0012607	XP_039324663.1	XP_020957891.1
OG0012608	XP_039324585.1	XP_020957924.1
OG0012609	XP_039325269.1	XP_020958306.1
OG0012610	XP_039324955.1	XP_020958311.1
OG0012611	XP_010339426.2	XP_020958338.1
OG0012612	XP_003924448.1	XP_005660081.1
OG0012613	XP_010333436.1	NP_001231543.1
OG0012614	XP_039325224.1	XP_003121894.4
OG0012615	XP_003924460.1	XP_005652755.1
OG0012616	XP_003924464.1	XP_020918279.1
OG0012617	XP_003924482.1	XP_020955042.1
OG0012618	XP_003924497.1	XP_003356786.2
OG0012619	XP_010333479.1	XP_020955047.1
OG0012620	XP_003924501.1	XP_001928349.1
OG0012621	XP_003924510.1	XP_005656402.1
OG0012622	XP_010333492.1	NP_001230331.1
OG0012623	XP_010333495.1	XP_020955590.1
OG0012624	XP_003924521.1	XP_020955057.1
OG0012625	XP_003924525.2	XP_001926218.3
OG0012626	XP_003924529.1	XP_001927730.1
OG0012627	XP_039325100.1	XP_020955076.1
OG0012628	XP_003924541.2, XP_039323958.1	XP_005656429.1
OG0012629	XP_039325116.1	XP_020955602.1
OG0012630	XP_010333542.1	XP_020955126.1
OG0012631	XP_039324643.1	XP_003482332.2
OG0012632	XP_003924561.3	XP_001929053.1
OG0012633	XP_039324840.1	XP_005656456.1
OG0012634	XP_003924584.1	NP_001172765.1, XP_005656434.1
OG0012635	XP_003924602.1	XP_003128716.2
OG0012636	XP_010333609.2	XP_020955198.1
OG0012637	XP_003924618.1	NP_001136312.1
OG0012638	XP_010333618.2	XP_020955201.1
OG0012639	XP_003924643.1	XP_013844650.2
OG0012640	XP_039325121.1	XP_020955242.1
OG0012641	XP_010348886.1	XP_020955253.1
