Orthogroup	Saimiri_boliviensis_boliviensis	Microcebus_murinus
OG0014197	XP_003929942.2	XP_020140061.1
OG0014198	XP_039323941.1	XP_012635210.1
OG0014199	XP_039324374.1	XP_012621627.2
OG0014200	XP_003929498.1	XP_012621636.1
OG0014201	XP_003929508.1	XP_012621651.1
OG0014202	XP_003929517.1	XP_012621707.1
OG0014203	XP_003929525.1	XP_012634490.1
OG0014204	XP_039324060.1	XP_012626391.1
OG0014205	XP_003929562.1	XP_012626430.1
OG0014206	XP_003929564.1	XP_020140198.1
OG0014207	XP_003929566.1	XP_012593857.1
OG0014208	XP_039324534.1	XP_012629526.1
OG0014209	XP_010333073.2	XP_020140183.1
OG0014210	XP_003924019.1	XP_020140868.1
OG0014211	XP_003924016.1	XP_020140870.1
OG0014212	XP_039324475.1	XP_020140166.1
OG0014213	XP_010333015.1	XP_012599329.1
OG0014214	XP_010340928.1	XP_012599601.1
OG0014215	XP_010340906.1	XP_012600041.1
OG0014216	XP_003941691.1	XP_012635975.1
OG0014217	XP_003928379.1	XP_012616439.1
OG0014218	XP_003928381.1	XP_012622439.1
OG0014219	XP_003943596.3	XP_012598568.1
OG0014220	XP_039333589.1	XP_012635170.1
OG0014221	XP_010348323.1	XP_012635126.1
OG0014222	XP_010348335.1	XP_012632635.1
OG0014223	XP_003939445.1	XP_020143249.1
OG0014224	XP_003939449.1	XP_012632662.1
OG0014225	XP_003939451.1	XP_012632665.2
OG0014226	XP_003935524.1	XP_012642909.1
OG0014227	XP_010344300.1	XP_012642926.1
OG0014228	XP_003935512.1	XP_012642929.1
OG0014229	XP_003935505.2	XP_012642949.1
OG0014230	XP_003935499.1	XP_012642992.1
OG0014231	XP_003935486.1	XP_012643017.1
OG0014232	XP_003935469.2	XP_012636040.1
OG0014233	XP_010344234.1	XP_012636006.1
OG0014234	XP_003941689.1	XP_012635982.1
OG0014235	XP_010331353.1, XP_039333620.1	XP_012635913.1
OG0014236	XP_039333551.1	XP_012635905.1
OG0014237	XP_039333302.1	XP_012635890.2
OG0014238	XP_039317785.1	XP_012635847.1
OG0014239	XP_003930905.1	XP_012635816.1
OG0014240	XP_003927212.3	XP_012635731.1
OG0014241	XP_010336050.1	XP_012635728.1
OG0014242	XP_039334597.1	XP_012635715.1
OG0014243	XP_039336157.1	XP_012638687.1
OG0014244	XP_003927053.1	XP_012645049.1
OG0014245	XP_003932556.1	XP_012599684.1
OG0014246	XP_003932587.1	XP_012629581.1
OG0014247	XP_039329398.1	XP_020145814.1
OG0014248	XP_039329163.1, XP_039329131.1	XP_020145624.1
OG0014249	XP_039334770.1	XP_012592457.1
OG0014250	XP_003926976.1	XP_012592440.1
OG0014251	XP_003926987.1	XP_012592404.1
OG0014252	XP_010335931.2	XP_012592380.1
OG0014253	XP_003927003.1	XP_012592373.1
OG0014254	XP_039334645.1	XP_012592349.1
OG0014255	XP_010335954.1	XP_012592329.1
OG0014257	XP_010335972.1	XP_012605254.1
OG0014258	XP_039334879.1	XP_012600648.1
OG0014259	XP_003927070.1	XP_012635693.1
OG0014260	XP_003927073.2	XP_012635698.1
OG0014261	XP_039336199.1	XP_012638222.1
OG0014262	XP_003925021.2	XP_012607657.1
OG0014263	XP_003925005.1	XP_020141842.1
OG0014264	XP_003925003.1	XP_012634709.1
OG0014265	XP_039336096.1	XP_012634728.1
OG0014266	XP_003925001.1	XP_012634735.1
OG0014267	XP_003925146.1	XP_012591839.1
OG0014268	XP_003925144.1	XP_012591846.1
OG0014269	XP_003925158.1	XP_020141912.1
OG0014270	XP_003925161.1	XP_012591862.1
OG0014271	XP_003932553.2	XP_012599681.1
OG0014272	XP_003927342.1	XP_012596849.1
OG0014273	XP_003927426.1	XP_012593180.1
OG0014274	XP_003927422.2	XP_012593183.1
OG0014275	XP_003927418.1	XP_012609151.1
OG0014276	XP_010336365.1	XP_012609133.1
OG0014277	XP_003927399.2	XP_012608935.1
OG0014278	XP_003927398.1	XP_012609154.2
OG0014279	XP_003927395.1	XP_012609016.1
OG0014280	XP_003927378.2	XP_012608968.1
OG0014281	XP_003927345.1	XP_012596804.1
OG0014282	XP_003927347.2	XP_012596807.1
OG0014283	XP_010336309.1	XP_012596860.1
OG0014284	XP_039318510.1	XP_012596809.1
OG0014285	XP_010336303.1	XP_012596748.1
OG0014286	XP_010331007.2, XP_039318642.1, XP_039318643.1	XP_012597544.1
OG0014287	XP_039318588.1	XP_012597533.1
OG0014288	XP_039326082.1	XP_012608898.1
OG0014289	XP_010350093.2, XP_039325644.1, XP_010350083.2	XP_012608892.1, XP_012608891.1
OG0014290	XP_010329233.2	XP_012608885.1
OG0014291	XP_003921870.2	XP_012641314.1
OG0014292	XP_003921838.2	XP_012634938.1
OG0014293	XP_003922003.3	XP_012600719.1
OG0014294	XP_039325890.1	XP_012591163.1
OG0014295	XP_003921981.2	XP_012591171.2
OG0014296	XP_003921979.1	XP_012615844.1
OG0014297	XP_003921974.1	XP_012605483.1
OG0014298	XP_039325796.1	XP_012605476.1
OG0014299	XP_003921973.1	XP_012605486.1
OG0014300	XP_010350732.1	XP_012612502.2
OG0014301	XP_010350711.2	XP_012612500.1
OG0014302	XP_039326029.1	XP_020143992.1
OG0014303	XP_039325943.1	XP_012637337.1
OG0014304	XP_039325485.1	XP_012637339.1
OG0014305	XP_039325484.1	XP_012637338.1
OG0014306	XP_039325753.1	XP_020143982.1
OG0014307	XP_010350571.1	XP_012637368.1
OG0014308	XP_010350552.2	XP_012637373.1
OG0014309	XP_010350545.1	XP_012637374.1
OG0014310	XP_003921929.1	XP_012637380.2
OG0014311	XP_039325887.1	XP_012608854.1
OG0014312	XP_010350195.1	XP_012608847.1
OG0014313	XP_010350147.1	XP_020143957.1
OG0014314	XP_003921880.2	XP_012641330.1
OG0014315	XP_010349931.1	XP_012641315.1
OG0014316	XP_039326049.1	XP_012641276.1
OG0014317	XP_003921854.2, XP_039325884.1	XP_012641265.1
OG0014318	XP_010349791.1	XP_012641253.1
OG0014319	XP_003921840.1	XP_020143894.1
OG0014320	XP_003944256.1	XP_012634932.1
OG0014321	XP_003925799.2	XP_012632423.2
OG0014322	XP_039326099.1	XP_012640624.1
OG0014323	XP_010349876.1	XP_012632323.1, XP_020143985.1
OG0014324	XP_003940868.1	XP_012632331.1
OG0014325	XP_039325820.1	XP_012632384.1
OG0014326	XP_039325937.1	XP_012632422.1
OG0014327	XP_003925752.1	XP_012632424.1
OG0014328	XP_039325777.1	XP_020143880.1
OG0014329	XP_003925733.1	XP_012594552.1
OG0014330	XP_039325570.1	XP_012594416.1
OG0014331	XP_039325774.1	XP_012594392.1
OG0014332	XP_039326034.1	XP_012594412.1
OG0014333	XP_003925683.1	XP_012594390.1
OG0014334	XP_039325763.1	XP_012607534.1
OG0014335	XP_010334697.1	XP_012607575.1
OG0014336	XP_010334690.1	XP_012607551.1
OG0014337	XP_010334680.2	XP_012606921.1
OG0014338	XP_003925626.1	XP_012603991.1
OG0014339	XP_003925620.2	XP_012612232.2
OG0014340	XP_003925618.1	XP_012645358.1
OG0014341	XP_003925590.1	XP_012595678.1
OG0014342	XP_039325896.1	XP_012595700.1
OG0014343	XP_010334623.1	XP_012595697.1
OG0014344	XP_003925568.1	XP_012595762.1
OG0014345	XP_039326115.1	XP_012595751.1
OG0014346	XP_003925566.1	XP_012595768.1
OG0014347	XP_003925552.1	XP_012595646.1
OG0014348	XP_003925551.1	XP_012595626.1
OG0014349	XP_010334558.2	XP_012595581.1
OG0014350	XP_039325725.1	XP_012597394.1
OG0014351	XP_003925526.1	XP_012616527.1
OG0014352	XP_003925524.1	XP_012616518.1
OG0014353	XP_003925520.1	XP_012616519.1
OG0014354	XP_039317072.1	XP_012644292.1
OG0014355	XP_010349769.1	XP_012644276.1
OG0014356	XP_003925588.1	XP_012595758.1
OG0014357	XP_003938204.1	XP_012627848.1
OG0014358	XP_010346887.1	XP_020140189.1
OG0014359	XP_003937965.1	XP_012604643.1
OG0014360	XP_039322827.1	XP_020139955.1
OG0014361	XP_003938374.1	XP_012615145.1
OG0014362	XP_003930489.2	XP_012615877.1
OG0014363	XP_003938197.1	XP_012627869.1
OG0014364	XP_003938206.1	XP_012627845.1
OG0014365	XP_003930397.1	XP_012601025.1
OG0014366	XP_010339233.1	XP_012646983.2
OG0014367	XP_003930376.2	XP_012591003.1
OG0014368	XP_003943442.1	XP_012624113.1
OG0014369	XP_003943435.1	XP_012624093.1
OG0014370	XP_003943434.2	XP_012624087.1
OG0014371	XP_039315729.1	XP_012624030.1
OG0014372	XP_003938028.1	XP_012624027.1
OG0014373	XP_003938015.1	XP_012623986.1
OG0014374	XP_039315934.1	XP_012604662.1
OG0014375	XP_010346833.1	XP_012604641.1
OG0014376	XP_010346825.1	XP_012607826.1
OG0014377	XP_010347225.1	XP_012614645.1
OG0014378	XP_039319365.1, XP_039319364.1	XP_012591021.1
OG0014379	XP_003920322.3	XP_020140589.1
OG0014380	XP_003940998.1	XP_012605471.1
OG0014381	XP_003943116.1	XP_012591702.1
OG0014382	XP_003938638.1	XP_020144577.1
OG0014383	XP_003940787.1	XP_012611805.1
OG0014384	XP_010344675.1	XP_012606156.1
OG0014385	XP_003943466.1	XP_012591364.1
OG0014386	XP_003943955.1	XP_012613621.1
OG0014387	XP_039319436.1	XP_012608905.1
OG0014388	XP_039331314.1, XP_039319443.1	XP_012619116.1
OG0014389	XP_003920317.2	XP_020140806.1
OG0014390	XP_039331631.1	XP_012629335.2
OG0014391	XP_010334496.2	XP_012637915.1
OG0014392	XP_003920364.1	XP_012640267.1
OG0014393	XP_003920374.1	XP_012640246.1
OG0014394	XP_003920390.1	XP_012640214.1
OG0014395	XP_003920397.1	XP_012640213.1
OG0014396	XP_039331346.1	XP_012640182.2
OG0014397	XP_003924186.2	XP_012640170.1
OG0014398	XP_010333196.1	XP_012640143.1
OG0014399	XP_003924162.1	XP_012640124.1
OG0014400	XP_039331629.1	XP_012640109.1
OG0014401	XP_010333182.1	XP_012640095.1
OG0014402	XP_010333168.2	XP_012640074.1
OG0014403	XP_010333163.1	XP_012640056.1
OG0014404	XP_003924230.1	XP_012640052.1
OG0014405	XP_003924132.1	XP_012640036.1
OG0014406	XP_003924219.3	XP_012592111.1
OG0014407	XP_003924097.1	XP_012592128.1
OG0014408	XP_039331355.1	XP_012637294.1
OG0014409	XP_039331272.1	XP_012605157.1
OG0014410	XP_003939552.2	XP_012605172.1
OG0014411	XP_003939568.1	XP_012603752.1
OG0014412	XP_003939572.1	XP_012603724.1
OG0014413	XP_010348488.1	XP_012593520.1
OG0014414	XP_010348497.1	XP_012593495.1
OG0014415	XP_039331495.1	XP_012593567.1
OG0014416	XP_010348530.1	XP_012593610.1
OG0014417	XP_010348532.1	XP_012593633.1
OG0014418	XP_010329885.2	XP_012602090.1
OG0014419	XP_003943764.1	XP_012602081.1
OG0014420	XP_003940995.1	XP_012594241.1
OG0014421	XP_003940993.1	XP_012594240.1
OG0014422	NP_001266892.1	XP_012591725.1
OG0014423	XP_003943137.1	XP_012591665.1
OG0014424	XP_003944502.1	XP_012639810.1
OG0014425	XP_003936911.1	XP_020140519.1
OG0014426	XP_003936905.2	XP_012610807.1
OG0014427	XP_003936899.1	XP_012610785.1
OG0014428	XP_010345653.1	XP_012610799.1
OG0014429	XP_003936869.1	XP_012594113.1
OG0014430	XP_010347659.1	XP_012640008.1
OG0014431	XP_010349146.1	XP_020140513.1
OG0014432	XP_003935947.1	XP_012642653.1
OG0014433	XP_010344694.1	XP_012642660.1
OG0014434	XP_003935902.1	XP_012605515.1
OG0014435	XP_010344623.1	XP_012605042.1
OG0014436	XP_003935882.1	XP_012604968.1
OG0014437	XP_003931100.1	XP_012646469.1
OG0014438	XP_010339996.1	XP_012594882.1
OG0014439	XP_010340000.2	XP_012594765.1
OG0014440	XP_003931123.1	XP_012594665.1
OG0014441	XP_003931130.1	XP_012594658.1
OG0014442	XP_039319996.1	XP_012594558.1
OG0014443	XP_003931138.1	XP_012594451.1
OG0014444	XP_003931152.1	XP_012615019.1
OG0014445	XP_003931172.1	XP_012605860.1
OG0014447	XP_003940783.1	XP_012611806.1
OG0014448	XP_010349786.1	XP_012637947.1
OG0014449	XP_003939135.1	XP_012614965.1
OG0014450	XP_039320087.1	XP_012612666.1
OG0014451	XP_010330087.2	XP_012612695.1
OG0014452	XP_003943953.1	XP_012613615.1
OG0014453	XP_003943962.1	XP_020140765.1
OG0014454	XP_010349182.1	XP_020140546.1
OG0014455	XP_010340005.1	XP_012594636.1
OG0014456	XP_003922869.1	XP_012620121.1
OG0014457	XP_003931183.2	XP_012620199.1
OG0014458	XP_039323186.1, XP_039323143.1, XP_039319383.1	XP_012646997.1
OG0014459	XP_003921888.1	XP_012608879.1
OG0014460	XP_003920790.1	XP_012629370.1
OG0014461	XP_003920773.1	XP_012629040.1
OG0014462	XP_010338019.1	XP_012626371.1
OG0014463	XP_003920102.1	XP_012644797.1
OG0014464	XP_003927935.1	XP_012620138.1
OG0014465	XP_010331338.2	XP_012627249.2
OG0014467	XP_003935821.1	XP_012598337.1
OG0014468	XP_003923918.1	XP_012607950.1
OG0014469	XP_003923401.3	XP_012641852.1
OG0014471	XP_003936884.1	XP_012610803.1
OG0014475	XP_010348441.1	XP_020144713.1
OG0014476	XP_003926735.1	XP_012616147.1
OG0014478	XP_010343646.2	XP_012614714.1
OG0014480	XP_010328265.1	XP_012615521.1
OG0014481	XP_039326531.1	XP_012611272.1
OG0014482	XP_003944728.1	XP_012605732.1
OG0014483	XP_039319881.1	XP_012592666.1
OG0014484	XP_010332138.2	XP_012616230.1
OG0014485	XP_003941907.1	XP_012646694.2
OG0014486	XP_003931795.2	XP_012634223.1
OG0014487	XP_039331962.1, XP_003929887.1	XP_012642298.1
OG0014490	XP_010328179.1	XP_012608397.1
OG0014491	XP_010341674.2	XP_012644961.1, XP_012644960.1
OG0014492	XP_003943195.1, XP_003943197.1, XP_003943196.3, XP_003943198.1, XP_010329283.1	XP_012630682.1
OG0014493	XP_003944653.1, XP_039317054.1	XP_020138337.1
OG0014494	XP_003931409.1	XP_012634825.1
OG0014508	XP_003942572.1	XP_012629790.1
OG0014509	XP_039335886.1	XP_012605209.1
OG0014510	XP_010336348.1	XP_012609166.1
OG0014511	XP_003928286.1	XP_012607501.1
OG0014512	XP_039332684.1	XP_012602938.1
OG0014513	XP_003940784.1	XP_012611814.1
OG0014514	XP_003927634.2	XP_012605284.1
OG0014515	XP_003924103.1	XP_012592119.1
OG0014516	XP_003937365.1	XP_012630612.2
OG0014517	XP_003921448.1	XP_012643397.1
OG0014518	XP_003940551.1	XP_012629704.1
OG0014519	XP_003924112.1	XP_012612375.1
OG0014520	XP_003928073.1	XP_012639284.1
OG0014521	XP_003936693.1	XP_012626799.1
OG0014522	XP_003919931.1	XP_012636108.1
OG0014523	XP_010344022.1	XP_012591314.2
OG0014524	XP_003935713.2	XP_012593128.1
OG0014525	XP_003926592.1	XP_012637806.1
OG0014526	XP_003943958.1	XP_012613628.1
OG0014527	XP_003921263.1	XP_012612577.1
OG0014528	XP_039334488.1	XP_012621118.1
OG0014529	XP_003926606.1	XP_020143178.1
OG0014530	XP_010330583.1	XP_012596512.1
OG0014531	XP_003940926.1	XP_012614093.1
OG0014532	XP_003928154.1	XP_012639352.1
OG0014533	XP_003934806.1	XP_012620422.1
OG0014534	XP_003934961.1	XP_012643118.1
OG0014535	XP_003936286.1	XP_012639639.1
OG0014536	XP_039325075.1	XP_012598416.1
OG0014537	XP_003931773.1	XP_012634293.1
OG0014539	XP_003919752.1	XP_012607615.1
OG0014540	XP_003927367.1	XP_012609116.1
OG0014541	XP_003942984.2	XP_012594661.1
OG0014542	XP_003926208.1	XP_012640760.1
OG0014543	XP_010345851.2	XP_012591215.1
OG0014544	XP_003932045.1	XP_012599751.1
OG0014545	XP_039329417.1	XP_012603035.1
OG0014546	XP_010329230.1	XP_012591635.1
OG0014547	XP_010328985.1	XP_012621295.1
OG0014548	XP_003927546.1	XP_012610064.1
OG0014549	XP_003926385.1	XP_012605752.1
OG0014550	XP_003940298.1	XP_012616880.1
OG0014551	XP_003919822.1	XP_012641967.1
OG0014552	XP_003929287.1	XP_012603455.1
OG0014553	XP_003944406.1	XP_012596509.1
OG0014554	XP_003923403.1	XP_012641959.1
OG0014555	XP_039329013.1	XP_020145553.1
OG0014556	XP_039324182.1	XP_012592804.1
OG0014557	XP_003939708.1	XP_012631854.1
OG0014559	XP_003920639.1	XP_020137915.1
OG0014560	XP_010334436.2	XP_012620592.2
OG0014561	XP_003929750.1	XP_012614062.1
OG0014562	XP_010338353.2	XP_012635245.1
OG0014563	XP_003934063.2	XP_012646420.1
OG0014564	XP_039323886.1	XP_012646845.1
OG0014565	XP_010341154.1	XP_012611797.2
OG0014566	XP_003931750.1	XP_012634354.1
OG0014567	XP_003926075.1	XP_012638956.1
OG0014569	XP_003931496.1	XP_012596235.1
OG0014570	XP_039328564.1	XP_012641488.1
OG0014571	XP_003923425.1	XP_012641885.1
OG0014572	XP_039328478.1, XP_010343836.1	XP_020141085.1
OG0014573	XP_003931748.2	XP_012634358.1
OG0014574	XP_003940909.1	XP_012645489.1
OG0014575	XP_003933805.2	XP_012615041.1
OG0014576	XP_039335995.1	XP_012635215.1
OG0014577	XP_039323715.1	XP_012644221.2
OG0014578	XP_039316927.1	XP_020138164.1, XP_020138166.1
OG0014579	XP_003928287.1	XP_012607436.1
OG0014580	XP_010333226.2	XP_012640034.2
OG0014581	XP_003940591.3, XP_039335994.1	XP_012620040.1
OG0014582	XP_003945186.2	XP_012617020.1
OG0014583	XP_039318491.1	XP_012619410.1
OG0014584	XP_010345467.2	XP_012626720.1
OG0014585	XP_039323215.1	XP_012615076.2
OG0014586	XP_003940633.2	XP_012627511.1
OG0014587	XP_039316131.1	XP_012623074.1
OG0014588	XP_003942897.1	XP_012621359.1
OG0014589	XP_003932823.2	XP_012645015.2
OG0014590	XP_003924503.1	XP_012636575.1
OG0014591	XP_039320482.1	XP_012629696.1
OG0014592	XP_003932199.1	XP_012637690.1
OG0014593	XP_003929833.1	XP_020145285.1
OG0014594	XP_003932549.1	XP_012646577.1
OG0014595	XP_003920879.1	XP_012593807.2
OG0014596	XP_003923273.1	XP_012602378.1
OG0014597	XP_039330034.1	XP_012603916.1
OG0014598	XP_003941651.3	XP_012601751.2
OG0014599	XP_003923160.1	XP_012616296.1
OG0014600	XP_003919972.1	XP_012590983.1
OG0014601	XP_003941713.3	XP_012635922.2
OG0014602	XP_003921113.1	XP_012616561.1
OG0014603	XP_003940465.1	XP_012609592.2
OG0014604	XP_039316155.1	XP_020140796.1
OG0014605	XP_003931117.1	XP_012594834.1
OG0014606	XP_003929851.1	XP_012623549.1
OG0014607	XP_003935129.1	XP_012600615.1
OG0014608	XP_003932663.1	XP_012625949.1
OG0014609	XP_003926646.1	XP_012594987.1
OG0014610	XP_003937036.1	XP_012620638.1
OG0014611	XP_010344497.1	XP_012621952.1
OG0014612	XP_039326828.1	XP_012626027.1
OG0014613	XP_003929577.2	XP_012593870.1
OG0014614	XP_003926437.1	XP_012616356.1
OG0014615	XP_010348727.1	XP_012619861.1
OG0014616	XP_010339512.1	XP_012622773.1
OG0014617	XP_003942789.1	XP_012598723.1
OG0014618	XP_003942847.2	XP_012621232.1
OG0014619	XP_003935342.2	XP_012609979.1
OG0014620	XP_039329429.1	XP_020137281.1
OG0014621	XP_003940692.2	XP_012627313.1
OG0014622	XP_039329252.1	XP_012597747.1
OG0014623	XP_003933919.1	XP_012626147.1
OG0014624	XP_039327471.1	XP_012613190.1
OG0014625	XP_003941054.1	XP_012610754.1
OG0014626	XP_003932305.1	XP_012637777.2
OG0014627	XP_039331834.1	XP_012644897.1
OG0014628	XP_003933830.1	XP_012615092.1
OG0014629	XP_003930689.3	XP_012609216.1
OG0014630	XP_003935286.1	XP_012643168.1
OG0014631	XP_003941585.1	XP_020144221.1
OG0014632	XP_003940025.1	XP_012597893.1
OG0014633	XP_003925407.1	XP_012620572.1
OG0014634	XP_003928151.1	XP_012639346.1
OG0014635	XP_003930581.1	XP_012613445.1
OG0014636	XP_003924363.1	XP_012608070.1
OG0014637	XP_039325046.1	XP_012614048.1
OG0014638	XP_003927982.1	XP_012639046.1
OG0014639	XP_003941337.1	XP_020141859.1
OG0014640	XP_003940405.1	XP_012609758.1
OG0014641	XP_003923174.1	XP_012646837.1
OG0014642	XP_003939378.1	XP_012609416.1
OG0014643	XP_010342547.2	XP_012640831.1
OG0014644	XP_003942228.1	XP_012638575.1, XP_012638574.1
OG0014645	XP_003922469.1	XP_012620570.1
OG0014646	XP_003937945.1	XP_012607804.1
OG0014647	XP_003926507.1	XP_012632478.1
OG0014649	XP_039321514.1	XP_012601136.1
OG0014650	XP_003924450.1	XP_012633091.1
OG0014651	XP_010348149.2	XP_012618531.2
OG0014652	XP_010348152.2	XP_012618648.1
OG0014653	XP_003939233.2	XP_012618466.1
OG0014654	XP_010328957.1	XP_012621267.1
OG0014655	XP_003942857.1	XP_012621271.1
OG0014656	XP_010344357.1	XP_020144391.1
OG0014659	XP_010350760.2	XP_012613766.1
OG0014660	XP_003923392.1	XP_012642027.1
OG0014661	XP_010332518.1	XP_012642035.1
OG0014662	XP_003937943.1	XP_012604154.1
OG0014663	XP_003923880.1	XP_020142470.1
OG0014664	XP_039327279.1	XP_012641948.1
OG0014665	XP_003923426.1	XP_012641946.1
OG0014668	XP_003940409.1	XP_012609941.2
OG0014669	XP_039321678.1	XP_012630659.1
OG0014670	XP_039319744.1, XP_039319743.1	XP_012600915.1
OG0014671	XP_003924932.1	XP_012601668.1
OG0014672	XP_003932534.2	XP_012594884.1
OG0014673	XP_003938239.1	XP_012629258.1
OG0014674	XP_010330428.1	XP_012640984.1
OG0014675	XP_003944559.1	XP_012617029.1
OG0014676	XP_039319554.1	XP_020137686.1
OG0014677	XP_039319701.1	XP_012644350.2
OG0014678	XP_003926147.3	XP_012617737.1
OG0014679	XP_010335172.2	XP_012629924.2
OG0014680	XP_010335048.2	XP_012629925.1
OG0014681	XP_003926095.1	XP_012600918.1
OG0014682	XP_003926168.3	XP_012600959.2
OG0014683	XP_003926111.2	XP_012625277.1
OG0014684	XP_003932508.1	XP_012594933.1
OG0014685	XP_003932510.2	XP_012594883.1
OG0014686	XP_039323361.1	XP_012594890.1
OG0014687	XP_039323882.1	XP_012594886.1
OG0014688	XP_039323757.1	XP_020142813.1
OG0014690	XP_003926909.1	XP_012623971.1
OG0014691	XP_003926907.1	XP_012607995.1
OG0014692	XP_003926953.2	XP_012607651.1
OG0014694	XP_039323858.1	XP_012596392.1
OG0014695	XP_003933794.1	XP_012603607.2
OG0014697	XP_003933809.1	XP_012615132.1
OG0014698	XP_003938687.2	XP_012608723.1
OG0014699	XP_003938686.1	XP_012608724.1
OG0014700	XP_039324758.1, XP_039323545.1	XP_012609315.1
OG0014701	XP_003938667.1	XP_012594579.1
OG0014702	XP_010341254.2	XP_012594569.1
OG0014703	XP_003932437.1	XP_012632947.1
OG0014704	XP_003932453.1	XP_012592008.1
OG0014705	XP_003926386.1	XP_012605756.1
OG0014706	XP_010349011.2	XP_012635286.1
OG0014707	XP_039330936.1	XP_012605190.1
OG0014708	XP_039317440.1	XP_012615256.1
OG0014709	XP_003935678.1	XP_012637720.1
OG0014710	XP_039317373.1	XP_012592668.1
OG0014711	XP_003935718.1	XP_012593260.1
OG0014712	XP_039330876.1	XP_012602606.1
OG0014713	XP_039331009.1	XP_012602614.1
OG0014714	XP_039322317.1	XP_012607860.1
OG0014715	XP_039322876.1	XP_012613515.1, XP_012613514.1
OG0014716	XP_010330645.1	XP_012596827.1, XP_020139030.1
OG0014717	XP_010330989.2	XP_012605722.1
OG0014718	XP_039321706.1	XP_012605717.1
OG0014719	XP_010330985.2	XP_012605728.1
OG0014720	XP_010330267.1	XP_012626268.1
OG0014721	XP_039322947.1	XP_012626273.1
OG0014722	XP_010330272.1	XP_012626302.1
OG0014723	XP_039321567.1	XP_012630954.1
OG0014724	XP_003944128.1	XP_012626289.1
OG0014725	XP_039322323.1	XP_012641007.1
OG0014726	XP_039316900.1	XP_012607361.1
OG0014727	XP_010349419.1	XP_012609669.1
OG0014728	XP_039322345.1	XP_012609782.1
OG0014729	XP_003940414.2, XP_039321693.1	XP_012609831.1
OG0014730	XP_039322791.1	XP_012609910.1
OG0014731	XP_039322234.1	XP_012609857.1
OG0014732	XP_003940381.1	XP_012609720.1
OG0014733	XP_039322846.1	XP_012609896.1
OG0014734	XP_003940369.1	XP_012609871.1
OG0014735	XP_003940342.1	XP_012617018.1
OG0014736	XP_003940499.1	XP_012617011.1
