Orthogroup	Saimiri_boliviensis_boliviensis	Mesocricetus_auratus
OG0016322	XP_003925693.1	XP_005070656.1
OG0016323	XP_003925640.1	XP_040609333.1
OG0016324	XP_010334673.2	XP_005070603.1
OG0016325	XP_039325974.1	XP_040609315.1
OG0016326	XP_003925611.1	XP_005070570.1
OG0016327	XP_003925608.1	XP_005070566.1
OG0016329	XP_003925567.2	XP_012969174.1
OG0016330	XP_003940857.1	XP_005080975.1
OG0016331	XP_003937989.2	XP_021087604.1
OG0016332	XP_003938354.1	XP_005073427.1
OG0016333	XP_039315860.1	XP_005073514.1
OG0016334	XP_039319384.1	XP_005082502.1
OG0016335	XP_003930395.1	XP_005082501.1
OG0016336	XP_039319393.1	XP_021089965.1
OG0016337	XP_010336984.1	XP_005071468.1
OG0016338	XP_010336982.2	XP_005071469.1
OG0016339	XP_003928118.2	XP_005071471.1
OG0016340	XP_003943441.1	XP_021083603.1
OG0016341	XP_010346865.1	XP_005087841.1
OG0016342	XP_003937972.1	XP_012974664.1
OG0016344	XP_010329856.1	XP_040599918.1
OG0016345	XP_003943115.1	XP_005081222.2
OG0016346	XP_003936902.1	XP_005086008.1
OG0016347	XP_003936871.1	XP_040599695.1
OG0016348	XP_003940170.1	XP_005072562.1
OG0016349	XP_003931126.2	XP_005083177.1
OG0016350	XP_003931162.1	XP_012973668.1, XP_005076902.1
OG0016351	XP_010340040.1	XP_012973681.1
OG0016352	XP_003931192.1	XP_005085605.1
OG0016353	XP_003940781.1	XP_012979439.1
OG0016355	XP_039331436.1	XP_005074211.2
OG0016356	XP_003920399.1	XP_005074275.1
OG0016357	XP_003924185.1	XP_040600033.1
OG0016358	XP_039331526.1	XP_005074303.1
OG0016359	XP_003924120.1	XP_005080117.1
OG0016360	XP_039331332.1	XP_040589661.1
OG0016361	XP_003924088.1	XP_005080619.1
OG0016362	XP_003939532.1	XP_005080598.1
OG0016363	XP_003939577.1	XP_005085764.1
OG0016364	XP_003939591.1	XP_012979927.1
OG0016365	XP_003939619.1	XP_005085148.1
OG0016366	XP_039331548.1	XP_040599945.1
OG0016367	XP_003943751.2	XP_040599925.1
OG0016368	XP_010349976.2	XP_005081276.2
OG0016369	XP_003943111.1	XP_040600171.1
OG0016370	XP_010329216.1	XP_005081242.1
OG0016371	XP_010329220.2	XP_040600190.1
OG0016372	XP_010329223.1	XP_005081253.1
OG0016373	XP_010330704.2	XP_021089249.1
OG0016374	XP_003936909.1	XP_005086591.1
OG0016375	XP_010347655.1	XP_040600290.1
OG0016376	XP_003940181.1	XP_005072550.1
OG0016377	XP_039320113.1	XP_040600340.1
OG0016378	XP_003944311.1	XP_005076769.1
OG0016379	XP_003935937.1	XP_012973614.1
OG0016380	XP_039320077.1	XP_005076754.1
OG0016381	XP_010344702.2	XP_012973660.1
OG0016382	XP_003935917.1	XP_005082519.1
OG0016384	XP_003931174.1	XP_012973693.1
OG0016385	XP_003940804.1	XP_005086543.2
OG0016386	XP_003940766.1	XP_012980998.1
OG0016387	XP_003943471.1	XP_040600644.1
OG0016388	XP_010329583.2	XP_040600648.1
OG0016389	XP_003943938.1	XP_012981347.1
OG0016390	XP_039319871.1	XP_040600714.1
OG0016391	XP_039319867.1	XP_040600720.1
OG0016392	XP_003943959.1	XP_005086966.1
OG0016393	XP_003927927.2, XP_003943973.1	XP_012981737.2
OG0016394	XP_003943118.1	XP_005081224.1
OG0016395	XP_003936915.2	XP_005086606.1
OG0016396	XP_003932494.1	XP_005065869.1
OG0016397	XP_003944105.1	XP_005066677.1
OG0016398	XP_010332129.1	XP_005073725.1
OG0016401	XP_003932024.1	XP_040603329.1
OG0016402	XP_010339391.1	XP_040584860.1
OG0016403	XP_003928611.2	XP_005081680.2
OG0016404	XP_003928777.1	XP_012979478.1
OG0016405	XP_003942468.1	XP_040605793.1
OG0016406	XP_003944934.1	XP_040594309.1
OG0016407	XP_003926862.2	XP_005073656.1
OG0016408	XP_003929326.1	XP_012967222.1
OG0016410	XP_003941181.1	XP_021087643.1, XP_012970666.3
OG0016411	XP_010330259.2	XP_005084194.1
OG0016412	XP_010338650.2	XP_040607855.1, XP_005077191.2
OG0016413	XP_003934575.1	XP_005073033.2
OG0016414	XP_003937958.1	XP_005078250.2
OG0016415	XP_039335353.1	XP_040588746.1, XP_021085420.1
OG0016416	XP_003934294.1	XP_005080005.1
OG0016417	XP_003922693.1	XP_005071155.1
OG0016418	XP_010337566.1	XP_040594603.1
OG0016419	XP_039322468.1	XP_040590075.1
OG0016420	XP_003943756.1	XP_040599934.1
OG0016422	XP_003939291.1	XP_040609651.1
OG0016423	XP_039316615.1	XP_040602568.1
OG0016425	XP_003932916.1	XP_040610075.1
OG0016426	XP_010338047.1	XP_021081345.1
OG0016427	XP_003925525.1	XP_040609168.1
OG0016429	XP_003920225.1	XP_021081365.1
OG0016430	XP_003936883.1	XP_005086009.1
OG0016432	XP_003940815.2	XP_005064728.1
OG0016433	XP_039335021.1, XP_039330253.1	XP_005079678.1
OG0016434	XP_003931247.1	XP_040605547.1
OG0016435	XP_010329827.1	XP_040605717.1
OG0016437	XP_010340011.1, XP_039330881.1	XP_040597263.1, XP_040597048.1
OG0016442	XP_010333550.2	XP_012968011.3
OG0016443	XP_010333736.1, XP_010333738.1, XP_010333735.1	XP_012979339.1
OG0016453	XP_039322490.1	XP_005086167.2
OG0016454	XP_003929098.1	XP_005076993.1
OG0016457	XP_003944720.1	XP_012979104.2
OG0016458	XP_003938357.1	XP_021084789.2
OG0016459	XP_003920654.1	XP_005067826.1
OG0016460	XP_003939096.1	XP_005071794.1
OG0016461	XP_003938364.2	XP_005073418.1
OG0016462	XP_039321228.1	NP_001268258.1
OG0016463	XP_003939247.1	XP_021081236.2
OG0016464	XP_003939248.1	XP_005067342.1
OG0016465	XP_039333874.1	XP_005070883.2
OG0016466	XP_039328608.1	XP_040584408.1
OG0016467	XP_003942814.1	XP_005087453.1
OG0016468	XP_039321972.1	XP_005083328.1
OG0016469	XP_003929544.1	XP_005082035.2
OG0016470	XP_003943316.2	XP_005081972.2
OG0016471	XP_003929804.1	XP_040584533.1
OG0016472	XP_003932652.1	XP_005074517.1
OG0016473	XP_003934565.1	XP_040599674.1
OG0016474	XP_039336129.1	XP_012974467.1
OG0016475	XP_003926076.1	XP_005074771.1
OG0016476	XP_003940460.1	XP_040592120.1, XP_040592121.1
OG0016477	XP_039319872.1	XP_012981745.1
OG0016478	XP_003939795.2	XP_040596261.1, XP_040596260.1
OG0016479	XP_010331999.2	XP_005073170.1
OG0016480	XP_039319807.1, XP_039336015.1	XP_021084904.2
OG0016481	XP_010346364.1	XP_005086696.1
OG0016482	XP_039334101.1	XP_040609693.1
OG0016483	XP_003935190.2	XP_005139300.2
OG0016484	XP_003944732.3	XP_005084177.1
OG0016486	XP_010332539.2	XP_005074138.3
OG0016487	XP_003937941.1	XP_005078235.1
OG0016489	XP_039328186.1	XP_005079744.3
OG0016490	XP_003937104.2	XP_005083921.1
OG0016491	XP_010338726.1	XP_005083119.1
OG0016495	XP_003923878.2	XP_005074156.1
OG0016500	XP_003920126.2	XP_005065025.1
OG0016501	XP_010349293.1	XP_005086478.1
OG0016502	XP_003933842.1	XP_005088337.1
OG0016503	XP_003944284.1	XP_012979652.1
OG0016504	XP_039321638.1	XP_040591973.1
OG0016505	XP_003940393.1	XP_012979744.1
OG0016506	XP_003943187.1	XP_005086276.1
OG0016507	XP_003926021.1	XP_005065300.1
OG0016508	XP_003926079.1	XP_005074708.2
OG0016509	XP_003938684.1	XP_005073337.1
OG0016512	XP_003935688.2	XP_005063791.3
OG0016513	XP_003935690.1	XP_005063276.2
OG0016514	XP_003935715.2	XP_005063775.1
OG0016515	XP_039322904.1	XP_005087801.1
OG0016516	XP_003944473.2	XP_040590200.1
OG0016517	XP_039322648.1	XP_005084168.1
OG0016518	XP_003944135.1	XP_021091062.1
OG0016519	XP_039321641.1	XP_005084901.2
OG0016520	XP_003940454.1	XP_040592122.1
OG0016521	XP_010349493.2	XP_012979685.3
OG0016522	XP_039322233.1	XP_005084777.2
OG0016523	XP_039321334.1	XP_040590420.1
OG0016524	XP_039321473.1	XP_012980922.1
OG0016525	XP_003943240.1	XP_040590533.1
OG0016526	XP_003943185.1	XP_005086275.1
OG0016528	XP_010346204.1	XP_005081848.1
OG0016529	XP_003937368.1	XP_005081827.1
OG0016530	XP_039330087.1	XP_005081164.2
OG0016531	XP_003934966.1	XP_005081096.1
OG0016533	XP_039334782.1	XP_040611425.1
OG0016534	XP_003933957.1	XP_021089975.1
OG0016535	XP_003933939.1	XP_040597882.1
OG0016536	XP_003920560.1	XP_021082255.2
OG0016537	XP_003925908.1	XP_005065530.1
OG0016538	XP_003925888.1	XP_040599065.1, XP_040584746.1
OG0016539	XP_003925875.1	XP_005065605.1
OG0016540	XP_010334895.1	XP_005065606.1
OG0016541	XP_003937300.1	XP_040591267.1
OG0016542	XP_003934945.1	XP_005081072.2
OG0016543	XP_010343817.1	XP_012976723.2
OG0016544	XP_010343902.2	XP_005081149.1
OG0016545	XP_003920851.1	XP_005065716.1
OG0016546	XP_003921827.2	XP_005077905.1
OG0016547	XP_039324532.1	XP_005068954.2
OG0016548	XP_003934727.1	XP_005068881.1
OG0016550	XP_003920863.1	XP_005065708.1
OG0016551	XP_010349571.2	XP_021090836.2
OG0016552	XP_010348725.1	XP_012976455.1
OG0016553	XP_039324298.1	XP_040602931.1
OG0016554	XP_003927530.1	XP_040602571.1
OG0016555	XP_039324348.1	XP_040589419.1
OG0016556	XP_039320188.1	XP_040611534.1
OG0016557	XP_003940848.2	XP_005064744.3
OG0016558	XP_003942608.1	XP_005077747.1
OG0016559	XP_003925909.1	XP_005065585.1
OG0016560	XP_003925911.1	XP_005065581.1
OG0016561	XP_003930017.2	XP_005077694.2
OG0016563	XP_010332827.1	XP_005088816.1
OG0016564	XP_010340265.1, XP_010340264.1, XP_039332349.1	XP_012966894.1
OG0016565	XP_039330077.1	XP_005074385.2
OG0016566	XP_003923584.1	XP_005085902.1
OG0016567	XP_039327378.1	XP_005069346.2
OG0016568	XP_003923749.1	XP_005069555.1
OG0016569	XP_010340275.1	XP_005067520.1
OG0016570	XP_003929230.1	XP_012966892.1
OG0016571	XP_039330130.1	XP_040613043.1
OG0016572	XP_039329538.1	XP_005079410.2
OG0016573	XP_039329764.1	XP_005079278.3
OG0016574	XP_039330106.1	XP_005079287.1
OG0016575	XP_039329464.1	XP_040590980.1
OG0016576	XP_039330266.1	XP_021088182.1
OG0016577	XP_039316376.1	XP_005073203.1
OG0016578	XP_003945344.1	XP_040591668.1
OG0016579	XP_003922940.2	XP_005073162.1
OG0016580	XP_039331293.1	XP_005073119.1
OG0016581	XP_003939994.1	XP_005073091.1
OG0016583	XP_039330887.1	XP_021084671.2
OG0016584	XP_003934220.1	XP_012976236.1
OG0016585	XP_039316280.1	XP_005080387.1
OG0016586	XP_039316265.1	XP_005080393.1
OG0016587	XP_039316371.1	XP_005080402.1
OG0016588	XP_039316470.1	XP_005080408.1
OG0016589	XP_010342993.1	XP_012976224.1
OG0016590	XP_010343030.1	XP_040587087.1
OG0016591	XP_003934275.1	XP_012982170.1
OG0016593	XP_039316508.1	XP_005080007.1
OG0016594	XP_003934298.1	XP_012975921.1
OG0016595	XP_003930108.1	XP_005064406.1
OG0016597	XP_003928846.1	XP_005084629.1
OG0016598	XP_039333945.1	XP_005081741.2
OG0016599	XP_003928616.2	XP_005081661.1
OG0016600	XP_010337328.1	XP_040604237.1
OG0016601	XP_010337334.1	XP_005081646.1
OG0016602	XP_039333862.1	XP_040604255.1
OG0016603	XP_010342404.2	XP_012973536.2
OG0016604	XP_039321479.1	XP_005073483.1
OG0016605	XP_010334472.2	XP_040594644.1
OG0016606	XP_003938339.2	XP_040595068.1, XP_040595069.1
OG0016607	XP_003938329.1	XP_040593541.1
OG0016608	XP_039319402.1	XP_005082930.1
OG0016609	XP_010334473.2	XP_012969741.1
OG0016610	XP_003935438.3	XP_005078297.2
OG0016612	XP_039319681.1	XP_005065417.1
OG0016613	XP_003924846.2	XP_040608736.1
OG0016614	XP_039319799.1	XP_040608821.1
OG0016615	XP_003924907.1	XP_040597610.1
OG0016616	XP_039319826.1	XP_040597603.1
OG0016617	XP_003924271.1	XP_040599246.1
OG0016618	XP_039325153.1	XP_005080571.1
OG0016619	XP_039318825.1, XP_039318826.1	XP_040599334.1
OG0016621	XP_003924236.1	XP_005080590.1
OG0016622	XP_003930634.2	XP_005085848.1
OG0016623	XP_039324961.1	XP_005072766.1
OG0016624	XP_003924732.2	XP_005084061.1
OG0016625	XP_003928877.1, XP_039324595.1	XP_005068324.1
OG0016626	XP_003928878.1	XP_005068418.2
OG0016627	XP_039318682.1	XP_040598425.1
OG0016628	XP_039318888.1	XP_005068369.1
OG0016629	XP_039324743.1	XP_012970887.1
OG0016632	XP_003943714.2	XP_012968601.1
OG0016633	XP_010328940.1	XP_005087420.1
OG0016634	XP_010328943.1	XP_005087417.1
OG0016635	XP_039331205.1	XP_021091857.1
OG0016636	XP_010340561.1	XP_005070230.1
OG0016637	XP_039331695.1	NP_001268340.1, XP_012968586.1
OG0016638	XP_039332977.1	XP_012968649.2
OG0016639	XP_003931704.1	XP_005070239.1
OG0016640	XP_039332541.1	XP_005069891.1
OG0016641	XP_039332989.1	XP_012968890.1
OG0016642	XP_039332205.1	XP_005069913.1
OG0016643	XP_039332825.1	XP_040606016.1
OG0016645	XP_039332185.1	XP_040605639.1
OG0016647	XP_010328917.1	XP_040605635.1
OG0016648	XP_003931281.1	XP_005075933.1
OG0016649	XP_003931279.1	XP_005075935.1
OG0016650	XP_003933088.1	XP_012973842.1
OG0016651	XP_003931515.1	XP_005077045.1
OG0016653	XP_003929380.1	XP_040605102.1
OG0016654	XP_039317245.1	XP_005083766.1
OG0016655	XP_039317291.1	XP_005083763.1
OG0016656	XP_039317153.1	XP_040601172.1
OG0016657	XP_003941462.1	XP_040601168.1
OG0016658	XP_039317388.1	XP_012978690.1
OG0016659	XP_039317450.1	XP_040601147.1
OG0016660	XP_039317147.1	XP_040601093.1
OG0016661	XP_003940639.2	XP_040597008.1
OG0016662	XP_039332961.1, XP_003931778.1	XP_040605995.1
OG0016663	XP_039331738.1	XP_005069932.2
OG0016664	XP_003926515.1	XP_005079810.1
OG0016665	XP_003932347.1	XP_021090761.1
OG0016666	XP_039328173.1	XP_040610771.1
OG0016667	XP_003927863.1	XP_005068014.1
OG0016668	XP_039319230.1	XP_040609923.1
OG0016669	XP_039319118.1	XP_005067131.1
OG0016670	XP_039319237.1	XP_021081079.1
OG0016671	XP_003932931.1	XP_005067022.1
OG0016672	XP_003929683.1	XP_005083867.2
OG0016673	XP_003922809.2	XP_040587938.1
OG0016674	XP_010350383.2	XP_040585276.1
OG0016675	XP_010350340.1	XP_040585282.1
OG0016676	XP_039336502.1	XP_005077325.2
OG0016677	XP_039318913.1	XP_021080965.1
OG0016679	XP_010330139.1	XP_012970175.3
OG0016680	XP_039325426.1	XP_040604592.1
OG0016681	XP_003920612.1	XP_040612000.1
OG0016682	XP_003928225.1	XP_005063759.1
OG0016684	XP_003943859.1	XP_040595466.1
OG0016685	XP_010349100.1	XP_040594847.1
OG0016686	XP_039330982.1	XP_040594711.1
OG0016687	XP_039330245.1	XP_012978874.1
OG0016688	XP_039323705.1	XP_005087681.1
OG0016689	XP_003923238.1	XP_040587956.1
OG0016690	XP_010332371.1	XP_021091485.1
OG0016691	XP_039323609.1	XP_021079494.1
OG0016693	XP_003944390.1	XP_040588537.1
OG0016694	XP_010330554.1	XP_040588193.1
OG0016695	XP_010332365.1	XP_012979765.1
OG0016696	XP_003923155.1	XP_005072343.3
OG0016698	XP_003938694.1	XP_040584100.1
OG0016699	XP_039320379.1	XP_012980604.1
OG0016700	XP_039320310.1	XP_005086043.1
OG0016701	XP_039320462.1	XP_040592298.1
OG0016702	XP_003942166.2	XP_005085508.1
OG0016703	XP_039320480.1	XP_040592343.1
OG0016704	XP_039320659.1	XP_040592270.1
OG0016705	XP_039320458.1	XP_005086049.1
OG0016706	XP_039325315.1	XP_040585975.1
OG0016707	XP_039324530.1	XP_040603125.1
OG0016708	XP_003933720.1	XP_021089064.2
OG0016709	XP_003921261.1	XP_005082954.1
OG0016710	XP_010343968.2	XP_005084521.1
OG0016711	XP_010343848.1	XP_005082980.1
OG0016712	XP_003930784.2	XP_005078563.1
OG0016713	XP_039320213.1	XP_040603894.1
OG0016714	XP_039330042.1	XP_005084411.2
OG0016715	XP_003935872.2	XP_021079434.1
OG0016716	XP_010347392.1	XP_012970348.2
OG0016717	XP_003921619.1	XP_040613367.1
OG0016718	XP_003929889.1	XP_021079321.1
OG0016719	XP_003930890.1	XP_005083001.1
OG0016720	XP_010338711.1	XP_005083158.1
OG0016721	XP_039329040.1	XP_021089951.2
OG0016722	XP_010338834.2	XP_005087315.2
OG0016723	XP_003929940.1	XP_040593092.1
OG0016724	XP_039328969.1	XP_040594728.1
OG0016726	XP_039324541.1	XP_005066744.1
OG0016727	XP_039317103.1	XP_012977427.1
OG0016729	XP_039334187.1	XP_040586639.1
OG0016730	XP_039319475.1	XP_005079140.1
OG0016731	XP_003941565.1	XP_040586598.1
OG0016733	XP_003922627.2	XP_005078358.1
OG0016734	XP_003941572.1	XP_040586592.1
OG0016736	XP_003920465.2	XP_005139396.1
OG0016737	XP_010350280.1	XP_021082660.1
OG0016738	XP_039317956.1	XP_021083810.1
OG0016739	XP_039326751.1	XP_005064287.1
OG0016740	XP_003937789.2	XP_005064082.1
OG0016741	XP_039326477.1	XP_040588686.1
OG0016742	XP_039327145.1	XP_005063998.1
OG0016743	XP_003920217.1	XP_005063863.2
OG0016744	XP_039327431.1	XP_005064171.1
OG0016745	XP_003941214.1	XP_005064169.1
OG0016746	XP_039335037.1	XP_005069735.1
OG0016747	XP_010345016.1	XP_040594787.1
OG0016748	XP_039335802.1	XP_040594038.1
OG0016749	XP_003922166.2	XP_005064344.1
OG0016750	XP_039333330.1	XP_040596071.1
OG0016751	XP_039321595.1	XP_021079250.1
OG0016752	XP_039322295.1	XP_005083375.1
OG0016753	XP_039322232.1	XP_012978432.1
OG0016754	XP_039321809.1	XP_005086164.1
OG0016756	XP_003927216.2	XP_005066183.1
OG0016757	XP_039333410.1	XP_005071262.1
OG0016758	XP_010348428.1	XP_040594825.1
OG0016759	XP_010345369.1	XP_005074909.1
OG0016760	XP_003936670.1	XP_005074937.3
OG0016761	XP_003936707.2	XP_005074971.1
OG0016762	XP_003926359.1	XP_005088758.1
OG0016763	XP_003926324.1	XP_040596235.1
OG0016764	XP_039323004.1	XP_040598081.1
OG0016765	XP_039321383.1	XP_040585898.1
OG0016766	XP_010347864.1	XP_021091764.1
OG0016767	XP_039322808.1	XP_005081447.1
OG0016768	XP_003938850.2	XP_005083313.1
OG0016769	XP_003938847.1	XP_005083309.1
OG0016770	XP_039321869.1	XP_040595049.1
OG0016771	XP_039318176.1	XP_005073995.1
OG0016772	XP_010329109.1	XP_040587740.1
OG0016774	XP_003923408.2	XP_005087331.1
OG0016776	XP_010343216.2	XP_005071017.1
OG0016777	XP_039329339.1	XP_005071005.1
OG0016779	XP_003931095.2	XP_005070386.1
OG0016782	XP_039329253.1	XP_040589459.1
OG0016783	XP_010336204.1	XP_012972695.1
OG0016784	XP_010328733.2	XP_005088169.1
OG0016786	XP_039336101.1	XP_005072090.1
OG0016787	XP_003931014.2	XP_005072062.1
OG0016788	XP_039335706.1	XP_005072622.3
OG0016789	XP_003933278.2	XP_005072625.1
OG0016790	XP_039335505.1	XP_040602362.1
OG0016791	XP_039335493.1	XP_005068688.1
OG0016793	XP_003933215.1	XP_005072631.1
OG0016794	XP_010342033.1	XP_005068766.1
OG0016795	XP_003941164.3	XP_021082014.1
OG0016796	XP_039335676.1	XP_005072581.1
OG0016797	XP_003932136.1	XP_040602435.1
OG0016798	XP_003932135.1	XP_005086122.1
OG0016799	XP_010341043.1	XP_040588991.1, XP_040588969.1
OG0016800	XP_010340964.2	XP_040588599.1
OG0016802	XP_003932651.1	XP_005074516.1
OG0016803	XP_003932754.2	XP_012972060.3
OG0016804	XP_003932707.1	XP_005074578.1
OG0016805	XP_039335382.1	XP_005074611.1
OG0016806	XP_003932104.1	XP_005084702.1
OG0016807	XP_039335457.1	XP_040589057.1
OG0016808	XP_039335290.1	XP_040588679.1
OG0016809	XP_003937226.1	XP_005071078.1
OG0016810	XP_039326132.1	XP_005082278.1
OG0016811	XP_010332649.2	XP_040596501.1
OG0016813	XP_039317131.1	XP_021083374.1
OG0016815	XP_003937183.2	XP_005080652.1
OG0016816	XP_010341239.2	XP_005079059.1
OG0016817	XP_039327525.1	XP_005085389.1
OG0016818	XP_039328275.1	XP_005085365.1
OG0016819	XP_010341059.1	XP_005080684.2
OG0016820	XP_003932252.1	XP_040587627.1
OG0016821	XP_003932245.1	XP_012975199.2
OG0016822	XP_010341108.2	XP_021088010.1
OG0016823	XP_003932227.1	XP_040587175.1
OG0016824	XP_003938525.1	XP_040602566.1
OG0016825	XP_003938505.1	XP_021082172.1
OG0016826	XP_039318353.1	XP_040602813.1
OG0016827	XP_039318349.1	XP_005070813.1
OG0016828	XP_003938576.2	XP_012969448.1
OG0016829	XP_039318484.1	XP_005077565.2
OG0016830	XP_003942690.2	XP_005077622.1
OG0016832	XP_003939164.1	XP_005067256.1
OG0016833	XP_003939239.1	XP_040608719.1
OG0016834	XP_010348148.2	XP_005067331.1
OG0016835	XP_039327775.1	XP_012979079.1
OG0016836	XP_010331242.2	XP_040593877.1
OG0016837	XP_003934539.3	XP_005087190.1
OG0016838	XP_010343399.1	XP_040599675.1
OG0016839	XP_003934624.1	XP_005072959.1
OG0016840	XP_039327966.1	XP_005067188.1
OG0016841	XP_003939274.1	NP_001268613.1
OG0016842	XP_039328076.1	XP_005067391.1
OG0016843	XP_003926612.1	XP_005073049.1
OG0016844	XP_003922280.1	XP_005063547.1
OG0016845	XP_039321305.1	XP_005063409.1
OG0016846	XP_003922212.1	XP_021091773.2
OG0016847	XP_003922526.2	NP_001268495.1
OG0016848	XP_010331636.2	XP_005064335.1
OG0016850	XP_039321246.1	XP_012971920.1, XP_012971955.1
OG0016851	XP_010331432.1	XP_040599437.1
OG0016852	XP_003922159.1	XP_040608672.1
OG0016853	XP_039329379.1, XP_003922126.1	XP_021083667.1
OG0016854	XP_039320545.1	XP_005066276.2
OG0016855	XP_003940228.1	XP_040597320.1
OG0016856	XP_003935551.1	XP_005087642.1
OG0016857	XP_010344369.2	XP_005066800.2
OG0016858	XP_003940552.1	XP_040597256.1
OG0016859	XP_003943038.1	XP_021082500.1
OG0016860	XP_010331069.1	XP_012968314.1
OG0016861	XP_039318891.1	XP_040601972.1
OG0016862	XP_010337828.1	XP_005068580.1
OG0016863	XP_003940956.1	XP_005075574.1
OG0016864	XP_003935739.1	XP_040602001.1
OG0016865	XP_003927724.1	XP_012971625.1
OG0016866	XP_039336546.1	XP_040588363.1
OG0016867	XP_003927731.1	XP_005088028.1
OG0016868	XP_039336347.1	XP_040606374.1
OG0016869	XP_003924071.1	XP_005076117.1
OG0016870	XP_003923977.1	XP_005068194.4
OG0016871	XP_039324149.1	XP_040607739.1
OG0016872	XP_039323955.1	XP_021090191.1
OG0016873	XP_010333205.2	XP_005076107.1
OG0016874	XP_003923993.1	XP_040603395.1
OG0016875	XP_003932046.1	XP_005068200.3
OG0016876	XP_003927089.1	XP_005071635.1
OG0016877	XP_003926466.1	XP_005071618.3
OG0016878	XP_003943584.1	XP_005076788.1
OG0016879	XP_003935474.2	XP_005071712.1
OG0016880	XP_003941711.1	XP_040606797.1
OG0016881	XP_039333336.1	XP_005071616.1
OG0016882	XP_003926252.1	XP_040606863.1
OG0016883	XP_039324713.1	XP_005065507.1
OG0016885	XP_039336221.1	XP_005085761.2
OG0016886	XP_039334658.1	XP_040606993.1
OG0016887	XP_039318669.1	XP_005066472.1
OG0016888	XP_039318659.1	XP_005066443.1
OG0016889	XP_003927319.1	XP_040611607.1
OG0016890	XP_003944773.1	XP_021079065.1
OG0016891	XP_003944888.2	XP_005087250.1
OG0016892	XP_003945020.2	XP_005087259.1
OG0016893	XP_039318675.1	XP_005066475.1
OG0016894	XP_039325860.1	XP_040601435.1
OG0016895	XP_039325645.1	XP_040601546.1
OG0016896	XP_010334797.2	XP_005070541.1
OG0016897	XP_003925583.1	XP_040609264.1
OG0016899	XP_003925663.2	XP_040608734.1
OG0016900	XP_003930366.1	XP_005078177.1
OG0016901	XP_003938379.2	XP_040594883.1
OG0016902	XP_003938014.1	XP_005087813.1
OG0016903	XP_039316084.1	XP_021087591.1
