Orthogroup	Loxodonta_africana	Mesocricetus_auratus
OG0013176	XP_003407011.1	XP_040585865.1
OG0013177	XP_003406984.1	XP_040611570.1
OG0013178	XP_003407285.1	XP_005078102.1
OG0013179	XP_003415581.1	XP_005083980.2
OG0013180	XP_023410354.1	XP_005083891.1
OG0013181	XP_003417593.1	XP_005077796.1
OG0013182	XP_003415375.2	XP_021090784.1
OG0013183	XP_023410067.1	XP_040612529.1
OG0013184	XP_023410098.1	XP_040612836.1
OG0013185	XP_023410363.1	XP_005083902.2
OG0013186	XP_003415565.1	XP_040612657.1
OG0013187	XP_010593545.2	XP_005084399.1
OG0013188	XP_003415557.1	XP_005084412.1
OG0013189	XP_023410322.1	XP_040612609.1
OG0013190	XP_003415357.1	XP_005084417.1
OG0013191	XP_010593522.1	XP_005084426.1
OG0013192	XP_023410072.1	XP_005084428.3
OG0013193	XP_003415549.1	XP_005084429.1
OG0013194	XP_003415548.1	XP_040612595.1
OG0013195	XP_023410308.1	XP_040612590.1
OG0013196	XP_010593512.1	XP_040612573.1
OG0013197	XP_003415347.1	XP_005084437.3
OG0013198	XP_010593502.1	XP_040612558.1
OG0013199	XP_003415538.1	XP_012975643.1
OG0013200	XP_003416387.1	XP_012974031.2
OG0013201	XP_003411130.2	XP_040612927.1
OG0013202	XP_023405427.1	XP_012970290.1
OG0013203	XP_010589603.1	XP_040612891.1
OG0013204	XP_003411141.1	XP_040612899.1
OG0013205	XP_003411144.1	XP_012970415.1
OG0013206	XP_023405411.1	XP_021083981.1
OG0013207	XP_023410100.1	XP_005072131.1
OG0013208	XP_010593629.1	XP_012970436.1
OG0013209	XP_023410461.1	XP_040612848.1
OG0013210	XP_003415609.2	XP_005072109.1
OG0013211	XP_003415607.1	XP_005072105.1
OG0013212	XP_023410414.1	XP_040612779.1
OG0013213	XP_023410398.1	XP_012978871.1
OG0013214	XP_023410395.1	XP_040612765.1
OG0013215	XP_003415593.1	XP_040612739.1
OG0013216	XP_010599301.1	XP_005087534.1
OG0013217	XP_010599297.1	XP_005087091.1
OG0013218	XP_023396410.1	XP_005087084.1
OG0013219	XP_023396409.1	XP_040592645.1
OG0013220	XP_003421662.1	XP_005087072.1
OG0013221	XP_003405647.1	XP_005068012.2
OG0013222	XP_003405264.1	XP_005068117.1
OG0013223	XP_023414904.1	XP_040610853.1
OG0013224	XP_003405268.1	XP_040610861.1
OG0013225	XP_003405270.1	XP_005068106.2
OG0013226	XP_003405272.1	XP_005068104.1
OG0013227	XP_003405649.1	XP_040610890.1
OG0013228	XP_023415031.1	XP_040610891.1
OG0013229	XP_003405285.1	XP_005068093.1
OG0013230	XP_010597440.1	XP_005068089.1
OG0013231	XP_003405316.1	XP_012967375.1
OG0013232	XP_003405667.1	XP_005068062.1
OG0013233	XP_003405318.1	XP_005068059.1
OG0013234	XP_023395467.1	XP_040610987.1
OG0013235	XP_003405322.1	XP_040610994.1
OG0013236	XP_003405325.1	XP_040611001.1
OG0013237	XP_003405334.1	XP_040611023.1
OG0013238	XP_003405339.1	XP_005068044.1
OG0013239	XP_010599811.1	XP_040611038.1
OG0013240	XP_023395488.1	XP_040611041.1
OG0013241	XP_003405342.1	XP_005068032.1
OG0013242	XP_003405343.1	XP_040611056.1
OG0013243	XP_023395501.1	XP_012967289.2
OG0013244	XP_023394763.1	XP_040611075.1
OG0013245	XP_003405351.1	XP_040611091.1
OG0013246	XP_023412871.1	XP_005077783.1
OG0013247	XP_010595515.1	XP_040590742.1
OG0013248	XP_023412869.1	XP_040590788.1
OG0013249	XP_003417591.1	XP_005077800.1
OG0013250	XP_023412892.1	XP_012976084.2
OG0013251	XP_010595529.1	XP_040608527.1
OG0013252	XP_003417592.1	XP_040608528.1
OG0013253	XP_003418541.1	XP_005076198.1
OG0013254	XP_023414246.1	XP_040608554.1
OG0013255	XP_023410734.1	XP_040598169.1
OG0013256	XP_003414264.1	XP_005068215.1
OG0013257	XP_003420593.2	XP_005083122.1
OG0013258	XP_003422853.1	XP_040596400.1
OG0013259	XP_003420303.1	XP_005085816.1
OG0013260	XP_010598097.1	XP_040584425.1
OG0013261	XP_003420317.1	XP_005082466.1
OG0013262	XP_003420270.1	XP_005082462.2
OG0013263	XP_023394954.1	XP_040584393.1
OG0013264	XP_003420320.1	XP_005082458.1
OG0013265	XP_023394957.1	XP_005082457.1
OG0013266	XP_023395731.1	XP_040584660.1
OG0013267	XP_023395733.1	XP_040584670.1
OG0013268	XP_023414370.1	XP_040602621.1
OG0013269	XP_023414385.1	XP_040602624.1
OG0013270	XP_010596577.1	XP_040602638.1
OG0013271	XP_003418657.1	XP_040602652.1
OG0013272	XP_003418656.1	XP_040602653.1
OG0013273	XP_003418655.1	XP_005086814.1
OG0013274	XP_010596569.1	XP_012981204.1
OG0013275	XP_023395326.1	XP_005087225.1
OG0013276	XP_023395289.1	XP_040592770.1
OG0013277	XP_010598415.2	XP_005087223.1
OG0013278	XP_023395316.1	XP_012981503.1
OG0013279	XP_023403846.1	XP_005087294.1
OG0013280	XP_003410063.1	XP_040593050.1
OG0013281	XP_003409856.1	XP_012981555.1
OG0013282	XP_010588392.1	XP_040595211.1
OG0013283	XP_023395581.1	XP_021091074.1
OG0013284	XP_023406699.1	XP_040587737.1
OG0013285	XP_010590719.1	XP_012966293.1
OG0013286	XP_003412552.1	XP_040587760.1
OG0013287	XP_023406875.1	XP_005066626.1
OG0013288	XP_023406871.1	XP_012966275.1
OG0013289	XP_003412455.1	XP_012966155.3
OG0013290	XP_003412581.2	XP_040587671.1
OG0013291	XP_023406705.1	XP_040587675.1
OG0013292	XP_003412591.1	XP_005066654.1
OG0013293	XP_010590775.2	XP_040587803.1
OG0013294	XP_010590777.1	XP_005066670.1
OG0013295	XP_010590781.1	XP_005066674.1
OG0013296	XP_023406915.1	XP_012966157.1
OG0013297	XP_010590865.1	XP_005066686.1
OG0013298	XP_023406939.1	XP_040587818.1
OG0013299	XP_023406709.1	XP_040587822.1
OG0013300	XP_023406941.1	XP_012966233.1
OG0013301	XP_010590822.1	XP_040587842.1
OG0013302	XP_010590835.1	XP_005066727.1
OG0013303	XP_010593946.1	XP_040587705.1
OG0013304	XP_023410726.1	XP_040587809.1
OG0013305	XP_023410725.1	XP_005066743.1
OG0013306	XP_023410763.1	XP_040587911.1
OG0013307	XP_010599657.1	XP_005068639.1
OG0013308	XP_003413729.1	XP_005071120.2
OG0013309	XP_010587945.1, XP_023403315.1	XP_040608230.1
OG0013311	XP_003415122.1	XP_040607448.1
OG0013312	XP_023406157.1	XP_040586608.1
OG0013313	NP_001272956.1	XP_005082100.1
OG0013314	XP_003411846.2	XP_040586742.1
OG0013315	XP_023406345.1	XP_040586756.1
OG0013316	XP_023406190.1	XP_005082063.1
OG0013317	XP_023406200.1, XP_010590231.1	XP_040586687.1
OG0013318	XP_010590235.2	XP_005079111.1
OG0013319	XP_003411952.1	XP_005079122.1
OG0013320	XP_003411954.1	XP_005079124.1
OG0013321	XP_010590243.1	XP_012975301.1
OG0013322	XP_023406141.1	XP_040586899.1
OG0013323	XP_023406228.1	XP_040586897.1
OG0013324	XP_003411970.1	XP_005073563.1
OG0013325	XP_010590346.1	XP_005073572.1
OG0013326	XP_003411882.2	XP_005073571.2
OG0013327	XP_003411971.1	XP_021084883.1
OG0013328	XP_023406294.1	XP_005073583.1
OG0013329	XP_003411884.1	XP_005073573.2
OG0013330	XP_003411887.1	XP_005073591.1
OG0013331	XP_003411986.2	XP_012971420.2
OG0013332	XP_003411987.1	XP_040586864.1
OG0013333	XP_003411993.1	XP_005073612.1
OG0013334	XP_023411011.1	XP_005073634.2
OG0013335	XP_010594145.1	XP_040586682.1
OG0013336	XP_003416128.1	XP_005073663.1
OG0013337	XP_023411062.1	XP_005073670.2
OG0013338	XP_003416133.1	XP_005073674.1
OG0013339	XP_003416141.1	XP_040594925.1
OG0013340	XP_003416138.1	XP_040586919.1
OG0013341	XP_003416167.1	XP_005077348.1
OG0013342	XP_010594217.2	XP_005077307.2
OG0013343	XP_023411009.1	XP_005077308.1
OG0013344	XP_003422070.2	XP_040602174.1
OG0013345	XP_010599658.1	XP_021081980.1
OG0013346	XP_003417500.1	XP_040602209.1
OG0013347	XP_010598240.1	XP_005076141.1
OG0013348	XP_023395146.1	XP_040593723.1
OG0013349	XP_010598243.2	XP_040594893.1
OG0013350	XP_003420455.2	XP_005076150.1
OG0013351	XP_003420473.1	XP_005076152.1
OG0013352	XP_023395141.1	XP_021086315.1
OG0013354	XP_003420463.3	XP_005078331.1
OG0013355	XP_003413745.2	XP_005078354.2
OG0013356	XP_010591966.1	XP_005078359.1
OG0013357	XP_023408563.1	XP_005078364.1
OG0013358	XP_023408556.1	XP_005078372.1
OG0013359	XP_023408298.1	XP_040593765.1
OG0013360	XP_023408523.1	XP_012969619.3
OG0013361	XP_003409644.1	XP_040608059.1
OG0013362	XP_003409639.1	XP_021086602.1
OG0013363	XP_003409462.1	XP_005076608.1
OG0013364	XP_003409645.1	XP_005076603.1
OG0013365	XP_003409642.1	XP_005076606.1
OG0013366	XP_010587914.1	XP_005087790.1
OG0013367	XP_003422003.2	XP_040608115.1
OG0013368	XP_003422002.1	XP_040608120.1
OG0013369	XP_003409552.1	XP_005084306.1
OG0013370	XP_003409546.1	XP_005084318.1
OG0013371	XP_003409545.1	XP_040608148.1
OG0013372	XP_003409404.1	XP_005084389.2
OG0013373	XP_003409518.1	XP_005084347.2
OG0013374	XP_003409521.1	XP_005084342.1
OG0013375	XP_023403083.1	XP_021091104.1
OG0013376	XP_003409511.1	XP_005084358.1
OG0013377	XP_010587733.1	XP_005087770.1
OG0013378	XP_010587732.2	XP_005087767.1
OG0013379	XP_003409502.1	XP_012981895.2
OG0013380	XP_023403251.1	XP_005076613.2
OG0013381	XP_003409626.2	XP_012973602.2
OG0013383	XP_003407039.1	XP_005080934.1
OG0013385	XP_003419579.1	XP_005064170.1
OG0013386	XP_003419676.1	XP_005063350.3
OG0013387	XP_003406949.1	XP_012970158.1
OG0013388	XP_023400251.1	XP_005080945.1
OG0013389	XP_023400008.1	XP_012970067.1
OG0013390	XP_003406944.1	XP_005071862.1
OG0013391	XP_003406953.2	XP_005071863.1
OG0013392	XP_010585467.1	XP_005071864.1
OG0013393	XP_023400402.1	XP_005071870.1
OG0013394	XP_023410893.1, XP_003407256.1	XP_040599206.1
OG0013395	XP_003407054.1	XP_005076295.1
OG0013396	XP_023400281.1	XP_021086384.1
OG0013397	XP_003407246.1	XP_040591086.1
OG0013398	XP_023400261.1	XP_005080920.1
OG0013399	XP_003407230.1	XP_040591073.1
OG0013400	XP_003407228.1	XP_040591075.1
OG0013402	XP_023397983.1	XP_005064284.1
OG0013403	XP_003423106.1	XP_005064283.1, XP_040607765.1
OG0013404	XP_023397985.1	XP_021083519.1
OG0013405	XP_023398113.1	XP_040607499.1
OG0013406	XP_010600659.1	XP_012971371.1
OG0013407	XP_003412335.2	XP_005064905.1
OG0013408	XP_023406512.1	XP_012977074.1
OG0013409	XP_003412181.1	XP_005064601.1
OG0013410	XP_023406686.1	XP_005064876.1
OG0013411	XP_010590599.1	XP_012978120.1
OG0013412	XP_003412348.1	XP_040601892.1
OG0013413	XP_003419427.1	XP_040603013.1
OG0013414	XP_003421397.1	XP_005063304.2
OG0013415	XP_023396318.1	XP_040602780.1
OG0013416	XP_023396311.1	XP_021087843.1
OG0013417	XP_003421387.1	XP_005065153.1
OG0013418	XP_003421423.1	XP_005065132.1
OG0013419	XP_010590358.1	XP_040601666.1
OG0013420	XP_010590359.1	XP_040601668.1
OG0013421	XP_023406409.1	XP_012976773.1
OG0013422	XP_010590377.1	XP_005064995.1
OG0013423	XP_023406415.1	XP_040601692.1
OG0013424	XP_023406680.1	XP_040601762.1
OG0013425	XP_003412305.1	XP_040601775.1
OG0013426	XP_003412309.1	XP_005064961.1
OG0013427	XP_003412310.3	XP_005064957.1
OG0013428	XP_023406458.1	XP_040601825.1
OG0013429	XP_023398118.1	XP_005064260.1
OG0013430	XP_010600741.1	XP_005064251.1
OG0013431	XP_010600743.2	XP_040607319.1
OG0013432	XP_010599968.1	XP_005064241.1
OG0013433	XP_023397586.1	XP_005063387.4
OG0013434	XP_023397582.1	XP_040588800.1
OG0013435	XP_023397609.1	XP_005064175.1
OG0013436	XP_023415280.1	XP_040606368.1
OG0013437	XP_003419441.1	XP_040606225.1
OG0013438	XP_023415300.1	XP_005064146.1
OG0013439	XP_003419447.1	XP_005064132.1
OG0013440	XP_023415510.1	XP_012975081.1
OG0013441	XP_010597304.1	XP_005064126.1
OG0013442	XP_003419449.1	XP_005064125.1
OG0013443	XP_023415312.1	XP_040606123.1
OG0013444	XP_023415314.1	XP_005064121.1
OG0013445	XP_003419601.1	XP_005064119.1
OG0013446	XP_023415323.1	XP_012967261.1
OG0013447	XP_010597317.1	XP_005064097.1
OG0013448	XP_010597326.1	XP_005064079.1
OG0013449	XP_003419628.1	XP_005064071.1
OG0013450	XP_023415344.1	XP_012968333.1
OG0013451	XP_010597328.1	XP_040605586.1
OG0013452	XP_023415512.1	XP_005064058.1
OG0013453	XP_003419632.1	XP_005064054.1
OG0013454	XP_023415515.1	XP_040605169.1
OG0013455	XP_003419475.1	XP_040605318.1
OG0013456	XP_023415354.1	XP_005064044.1
OG0013457	XP_023415517.1	XP_005064035.1
OG0013458	XP_003419640.1	XP_012970655.1
OG0013459	XP_003419649.2	XP_040604922.1
OG0013460	XP_003419650.1	XP_005063362.1
OG0013461	XP_003419652.1	XP_005064012.1
OG0013462	XP_023415520.1	XP_040604892.1
OG0013463	XP_010597365.1	XP_012969474.1
OG0013464	XP_023415411.1	XP_040604606.1
OG0013465	XP_003419504.2	XP_005063946.1
OG0013466	XP_023415529.1, XP_023415528.1	XP_040604140.1
OG0013467	XP_003419688.1	XP_005063933.1
OG0013468	XP_010597410.1	XP_005063926.1
OG0013469	XP_010597411.2, XP_023415446.1	XP_005063923.2
OG0013470	XP_003419690.1	XP_040603981.1, XP_005063924.1
OG0013471	XP_010597413.1	XP_040603942.1
OG0013472	XP_023415451.1	XP_040603822.1
OG0013473	XP_003419416.1	XP_005063894.1
OG0013474	XP_003419420.1	XP_005063883.1
OG0013475	XP_023406509.1	XP_005064900.1
OG0013476	XP_003423185.1, XP_003422700.1, XP_023397918.1	XP_005065083.1
OG0013477	XP_003412135.1, XP_023406377.1	XP_005064622.1
OG0013478	XP_023397590.1	XP_021085506.1, XP_012968279.1, XP_021085511.1
OG0013479	XP_003419591.2	XP_040588704.1
OG0013480	XP_023405438.1	XP_021087014.1, XP_012968210.1
OG0013481	XP_003410424.1	XP_005077541.1
OG0013482	XP_023411821.1	XP_040613969.1
OG0013483	XP_023398791.1	XP_021088542.2
OG0013484	XP_003410495.1	XP_040590791.1
OG0013485	XP_010588870.1	XP_040610374.1
OG0013486	XP_023409003.1, XP_003410420.1	XP_012974150.2
OG0013487	XP_010588843.1	XP_005069739.1
OG0013488	XP_010588842.1	XP_012968540.1
OG0013489	XP_003410483.1	XP_040610393.1
OG0013490	XP_003410482.1	XP_005069744.1
OG0013491	XP_010588840.1	XP_005069745.1
OG0013492	XP_023404287.1	XP_005069748.1
OG0013493	XP_023404285.1	XP_040610408.1
OG0013494	XP_003410474.1	XP_040610425.1
OG0013495	XP_003410552.1	XP_040610427.1
OG0013496	XP_010588901.1	NP_001268563.1
OG0013497	XP_023404393.1	XP_005076123.1
OG0013498	XP_003416729.1	XP_040585191.1
OG0013499	XP_023411827.1	XP_040613949.1
OG0013500	XP_023411828.1	XP_040613954.1
OG0013501	XP_003405918.1	XP_005079940.1
OG0013502	XP_010584647.1	XP_040592976.1
OG0013503	XP_023398759.1	XP_012975856.2
OG0013504	XP_003405912.1	XP_040593158.1
OG0013505	XP_003405908.1	XP_040593313.1
OG0013506	XP_010584638.1	XP_012978709.1
OG0013507	XP_023398833.1	XP_040601245.1
OG0013508	XP_003405896.1	XP_005069013.1
OG0013509	XP_023398715.1	XP_040601280.1
OG0013510	XP_010588861.1	XP_005077552.1
OG0013511	XP_023403799.1	XP_021083485.1
OG0013512	XP_003410080.1	XP_005076455.1
OG0013513	XP_003409910.3	XP_005074923.1
OG0013514	XP_003413075.1	XP_040598058.1
OG0013515	XP_023408090.1	XP_005087618.3
OG0013516	XP_023408208.1	XP_005078619.1
OG0013517	XP_023396280.1, XP_023396281.1	XP_040594398.1
OG0013518	XP_023397014.1	XP_005083337.1
OG0013519	XP_003423705.1	XP_005083339.1
OG0013521	XP_010588052.2	XP_005085275.1
OG0013522	XP_023403455.1	XP_040596118.1
OG0013523	XP_023408034.1	XP_040598111.1
OG0013524	XP_003421731.1	XP_021089335.1
OG0013525	XP_003422584.2	XP_021090533.2
OG0013526	XP_023403614.1	XP_005071213.2
OG0013527	XP_023403901.1	XP_005071212.1
OG0013528	XP_023403616.1	XP_040593630.1
OG0013529	XP_003409775.1	XP_005071200.1
OG0013530	XP_003410003.1	XP_005069760.1
OG0013531	XP_003409783.1	XP_040594394.1
OG0013532	XP_003410007.1	XP_005071221.1
OG0013533	XP_010588239.1	XP_040593797.1
OG0013534	XP_003409790.1	XP_040594023.1
OG0013535	XP_023403836.1	XP_005066155.1
OG0013536	XP_010588257.1	XP_012965724.1
OG0013537	XP_023403837.1	XP_040594155.1
OG0013538	XP_010588271.1	XP_005066189.1
OG0013539	XP_003410025.2	XP_012965727.1
OG0013540	XP_010588299.1	XP_005066210.1
OG0013541	XP_023403732.1	XP_021080508.1
OG0013542	XP_010588332.1	XP_005066230.1
OG0013543	XP_023403842.1	XP_040593524.1
OG0013544	XP_023403784.1	NP_001268621.1, XP_021083384.1
OG0013545	XP_003409842.1	XP_005071248.1
OG0013547	XP_010588003.1	XP_040603552.1
OG0013548	XP_010588403.1	XP_040603703.1
OG0013549	XP_023403368.1	XP_021087243.1
OG0013550	XP_010588042.2	XP_021087185.2
OG0013551	XP_023403401.1	XP_040603743.1
OG0013552	XP_010588056.1	XP_005085277.1
OG0013553	XP_023403852.1	XP_040603779.1
OG0013554	XP_003410127.3	XP_005074926.3
OG0013555	XP_023403434.1	XP_012972369.1, NP_001268548.1
OG0013556	XP_003410139.1	XP_005074942.1
OG0013557	XP_023403878.1	XP_021085628.1
OG0013558	XP_003409697.1	XP_012972561.1
OG0013559	XP_023403509.1	XP_005075007.1
OG0013560	XP_023403505.1	XP_040596246.1
OG0013561	XP_023403517.1	XP_005075015.1
OG0013562	XP_003409935.1	XP_005075028.1
OG0013563	XP_010588146.1	XP_040596073.1
OG0013564	XP_003409736.1	XP_005075040.1
OG0013565	XP_023403542.1	XP_040595452.1
OG0013566	XP_010588158.1	XP_012972541.2
OG0013567	XP_023403888.1	XP_012972455.1
OG0013569	XP_003409747.1	XP_005082342.1
OG0013570	XP_003409751.1	XP_005082346.1
OG0013571	XP_003409754.1	XP_005082350.1
OG0013573	XP_010591499.1	XP_005086216.1
OG0013575	XP_023407622.1	XP_040597972.1
OG0013576	XP_003413562.1	XP_005086211.1
OG0013577	XP_023407956.1	XP_040597979.1
OG0013578	XP_023407974.1	XP_005086189.1
OG0013580	XP_023407987.1	XP_040598029.1
OG0013581	XP_023407627.1	XP_040598055.1
OG0013582	XP_003413077.1	XP_021079619.1
OG0013583	XP_010591539.2	XP_040598082.1
OG0013584	XP_010591541.1	XP_040598089.1
OG0013585	XP_010591547.1	XP_005087146.2
OG0013586	XP_023408054.1	XP_012978490.1
OG0013587	XP_010591781.1	XP_040593378.1
OG0013588	XP_003413096.1	XP_005083423.1
OG0013589	XP_003413101.1	XP_005087608.1
OG0013590	XP_003413103.1	XP_005077778.1
OG0013591	XP_023407640.1	XP_040592682.1
OG0013592	XP_003413383.1	XP_040592677.1
OG0013593	XP_023408102.1	NP_001268868.1
OG0013594	XP_023407649.1	XP_005087376.1
OG0013595	XP_010591586.1	XP_005087389.1
OG0013596	XP_003413119.1	XP_040592703.1
OG0013597	XP_003413396.1	XP_012981607.1
OG0013599	XP_003413129.1	XP_040585930.1
OG0013600	XP_023407655.1	XP_040585673.1
OG0013601	XP_023407660.1	XP_005078592.1
OG0013602	XP_023408195.1	XP_040586051.1
OG0013603	XP_010591657.1	XP_040585682.1
OG0013604	XP_003413421.1	XP_040585645.1
OG0013605	XP_023407666.1	XP_005078620.1
OG0013607	XP_010599170.2	XP_005085312.2
OG0013608	XP_023396248.1	XP_040587026.1
OG0013609	XP_003421346.1	XP_005085374.1
OG0013610	XP_010599171.1	XP_012980105.1
OG0013611	XP_003421323.2	XP_040587031.1
OG0013612	XP_003421363.1	XP_005081370.1
OG0013613	XP_010599150.1	XP_005081371.1
OG0013614	XP_003421334.1	XP_005081376.1
OG0013615	XP_003421335.1	XP_012976945.1
OG0013616	XP_023396303.1	XP_005081386.1
OG0013617	XP_023396277.1	XP_005081384.1
OG0013618	XP_023396437.1	XP_012976874.2
OG0013619	XP_003421704.1	XP_005081415.1
OG0013620	XP_023396486.1	XP_040593633.1
OG0013621	XP_010599347.1	XP_005081428.1
OG0013622	XP_023396491.1	XP_012976913.1
OG0013623	XP_003421710.1	XP_040595173.1
OG0013624	XP_003421978.1	XP_005081490.1
OG0013625	XP_023396753.1	XP_040595169.1
OG0013626	XP_003421947.1	XP_005081446.1
OG0013627	XP_003421941.1	XP_021090568.1
OG0013628	XP_010599561.1	XP_040593695.1
OG0013629	XP_023396744.1	XP_005083306.1
OG0013630	XP_023397022.1	XP_005083338.1
OG0013631	XP_023398491.1	XP_040593206.1
OG0013634	XP_023397564.1	XP_040594770.1
OG0013635	XP_023397562.1	XP_040594279.1
OG0013638	XP_023397541.1	XP_040595048.1
OG0013639	XP_010600152.1	XP_040595041.1
OG0013640	XP_023397538.1	XP_005083394.1
OG0013641	XP_010600178.1	XP_005083398.1
OG0013643	XP_023397535.1	XP_005083414.1
OG0013645	XP_003421577.1	XP_005074196.2, XP_040589716.1
OG0013646	XP_003415643.1	XP_005077383.1
OG0013647	XP_023410499.1	XP_005084079.1
OG0013648	XP_010593780.1	XP_005084081.1
OG0013649	XP_023410495.1	XP_040591208.1
OG0013650	XP_003415632.1	XP_005084095.1
OG0013651	XP_023414307.1, XP_003418601.1	XP_005085426.1
OG0013652	XP_010596516.1	XP_005073977.1
OG0013653	XP_010596484.2	XP_040584418.1
OG0013654	XP_010597866.1	XP_005074018.1
OG0013655	XP_023394687.1	XP_012971818.1
OG0013656	XP_010597879.1	XP_012971736.1
OG0013657	XP_023394704.1	XP_012971779.1
OG0013658	XP_010597883.1	XP_005074051.1
OG0013659	XP_023394736.1	XP_040587716.1
OG0013660	XP_003420111.1	XP_005074089.1
OG0013661	XP_003412105.1	XP_005087506.1
OG0013662	XP_023406365.1	XP_005087494.4
OG0013663	XP_010590569.1	XP_005087490.1
OG0013664	XP_023406364.1	XP_005087486.1
OG0013665	XP_023406660.1	XP_021086128.1
OG0013666	XP_023406659.1	XP_040612731.1
OG0013667	XP_023406382.1	XP_005075749.1
OG0013668	XP_010590546.1	XP_005075817.1
OG0013669	XP_023406632.1	XP_040612396.1
OG0013670	XP_023406629.1	XP_040612349.1
OG0013671	XP_003412055.1	XP_040612341.1
OG0013672	XP_003412054.1	XP_005075743.1
OG0013673	XP_023406360.1	XP_040612310.1
OG0013674	XP_003412052.1	XP_005075737.1
OG0013675	XP_003412043.1	XP_005075702.1
OG0013676	XP_010590493.1	XP_040589201.1
OG0013677	XP_003412016.1	XP_005083273.1
OG0013678	XP_003412014.1	XP_040589226.1
OG0013679	XP_023406541.1	XP_040601926.1
OG0013680	XP_003419422.1	XP_021081404.1, XP_021081410.1
OG0013681	XP_003419556.1	XP_005063877.1
OG0013682	XP_023410493.1	XP_012979006.1
OG0013683	XP_003421580.2	XP_005074198.1
OG0013684	XP_003409370.1	XP_040605805.1
OG0013685	XP_003414011.1	XP_005079488.1
OG0013686	XP_023408847.1	XP_040610164.1, XP_040609607.1
OG0013687	XP_003412620.1	XP_005075339.2
OG0013688	XP_003412673.1	XP_040596658.1
OG0013689	XP_003412667.1	XP_021083345.1
OG0013690	XP_010590917.1	XP_005071025.1
OG0013691	XP_023406993.1	XP_040585604.1
OG0013692	XP_003412659.1	XP_005071014.1
OG0013693	XP_003412656.1	XP_005071010.1
OG0013694	XP_003412712.1	XP_040585026.1
OG0013695	XP_010590892.1	XP_040613889.1
OG0013696	XP_023407020.1	XP_021083325.1
OG0013697	XP_003412650.1	XP_040612669.1
OG0013698	XP_010590884.1	XP_021083324.1
OG0013699	XP_010590874.1	XP_005070986.1
OG0013700	XP_003412700.1	XP_005071084.2
OG0013701	XP_023403043.1	XP_040605981.1
OG0013702	XP_010587700.1	XP_040604876.1
