Orthogroup	Loxodonta_africana	Homo_sapiens
OG0013470	XP_003419690.1	NP_036334.1, XP_006718563.1
OG0013471	XP_010597413.1	NP_036332.2
OG0013472	XP_023415451.1	XP_011543498.1
OG0013473	XP_003419416.1	NP_001914.3
OG0013474	XP_003419420.1	NP_055317.1
OG0013475	XP_023406509.1	NP_005565.2
OG0013476	XP_003423185.1, XP_003422700.1, XP_023397918.1	NP_001001921.1
OG0013477	XP_003412135.1, XP_023406377.1	NP_001004726.1
OG0013478	XP_023397590.1	NP_003302.1
OG0013479	XP_003419591.2	NP_001305425.1
OG0013480	XP_023405438.1	NP_001380963.1
OG0013481	XP_003410424.1	NP_001191295.1, XP_016863700.1
OG0013482	XP_023411821.1	NP_001397850.1, XP_011510571.1
OG0013483	XP_023398791.1	NP_001499.1
OG0013484	XP_003410495.1	NP_055945.2
OG0013485	XP_010588870.1	NP_085151.1
OG0013486	XP_023409003.1, XP_003410420.1	NP_116012.2
OG0013487	XP_010588843.1	NP_001358520.1
OG0013488	XP_010588842.1	XP_016863151.1
OG0013489	XP_003410483.1	NP_001304310.1
OG0013490	XP_003410482.1	NP_056508.2
OG0013491	XP_010588840.1	NP_001278232.1, XP_047272107.1
OG0013492	XP_023404287.1	XP_016863314.1
OG0013494	XP_003410474.1	NP_789794.1, XP_011530381.1
OG0013495	XP_003410552.1	NP_001029366.1
OG0013496	XP_010588901.1	NP_001228.2
OG0013497	XP_023404393.1	NP_001366033.1
OG0013498	XP_003416729.1	NP_004798.3
OG0013499	XP_023411827.1	XP_047300391.1
OG0013500	XP_023411828.1	NP_647593.1
OG0013501	XP_003405918.1	NP_001317244.1
OG0013502	XP_010584647.1	XP_011510193.1
OG0013503	XP_023398759.1	NP_115519.2
OG0013504	XP_003405912.1	XP_011509125.1
OG0013505	XP_003405908.1	NP_055422.1
OG0013506	XP_010584638.1	NP_009157.1
OG0013507	XP_023398833.1	XP_011509772.1
OG0013508	XP_003405896.1	NP_001241667.1, NP_005159.1
OG0013509	XP_023398715.1	XP_011508832.1, NP_443137.2
OG0013510	XP_010588861.1	NP_061908.1
OG0013511	XP_023403799.1	NP_001351605.1
OG0013512	XP_003410080.1	NP_001258708.1
OG0013513	XP_003409910.3	NP_001355298.1
OG0013514	XP_003413075.1	XP_011525905.1, NP_001177773.1
OG0013515	XP_023408090.1	NP_612361.1, XP_054188708.1
OG0013516	XP_023408208.1	NP_001395962.1
OG0013517	XP_023396280.1, XP_023396281.1	NP_001365530.1, NP_001365528.1, NP_001365529.1
OG0013518	XP_023397014.1	NP_056490.2
OG0013519	XP_003423705.1	NP_036590.1
OG0013521	XP_010588052.2	NP_055181.3
OG0013522	XP_023403455.1	XP_016861855.1, NP_001007541.2
OG0013523	XP_023408034.1	NP_473454.1
OG0013524	XP_003421731.1	NP_003802.1
OG0013525	XP_003422584.2	NP_001185.3
OG0013526	XP_023403614.1	NP_079388.3
OG0013527	XP_023403901.1	NP_001159446.1
OG0013528	XP_023403616.1	NP_001307539.1
OG0013529	XP_003409775.1	XP_016862845.1
OG0013530	XP_003410003.1	NP_054768.2
OG0013531	XP_003409783.1	NP_001394203.1
OG0013532	XP_003410007.1	NP_653237.1
OG0013533	XP_010588239.1	XP_011532443.1, NP_001073892.3
OG0013534	XP_003409790.1	NP_071942.1
OG0013535	XP_023403836.1	XP_011510890.1, NP_055918.3
OG0013536	XP_010588257.1	NP_003916.1
OG0013537	XP_023403837.1	NP_001001331.1
OG0013538	XP_010588271.1	NP_001129498.1
OG0013539	XP_003410025.2	NP_001186552.1
OG0013540	XP_010588299.1	NP_001387447.1
OG0013541	XP_023403732.1	XP_047304422.1
OG0013542	XP_010588332.1	NP_003661.1
OG0013543	XP_023403842.1	NP_036366.3
OG0013544	XP_023403784.1	NP_068754.1, NP_001119600.1
OG0013545	XP_003409842.1	NP_006398.1
OG0013547	XP_010588003.1	NP_079351.2
OG0013548	XP_010588403.1	NP_001352957.1
OG0013549	XP_023403368.1	NP_001122087.1
OG0013550	XP_010588042.2	NP_065729.1, NP_001291318.1
OG0013551	XP_023403401.1	XP_016862214.1
OG0013552	XP_010588056.1	NP_001127703.1
OG0013553	XP_023403852.1	NP_003271.1
OG0013554	XP_003410127.3	NP_006001.5
OG0013555	XP_023403434.1	NP_733832.1
OG0013556	XP_003410139.1	NP_009206.1
OG0013557	XP_023403878.1	XP_006713042.1
OG0013558	XP_003409697.1	NP_003326.2
OG0013559	XP_023403509.1	NP_060501.4
OG0013560	XP_023403505.1	NP_001397688.1
OG0013561	XP_023403517.1	NP_057537.1
OG0013562	XP_003409935.1	NP_569055.1
OG0013563	XP_010588146.1	XP_047303683.1
OG0013564	XP_003409736.1	NP_056281.1
OG0013565	XP_023403542.1	NP_001400905.1
OG0013566	XP_010588158.1	XP_005265058.2, NP_079286.2
OG0013567	XP_023403888.1	NP_055990.1
OG0013568	XP_003409740.1	NP_671729.2
OG0013569	XP_003409747.1	XP_047304321.1
OG0013570	XP_003409751.1	NP_003269.2, XP_016862605.1
OG0013571	XP_003409754.1	NP_653239.1
OG0013573	XP_010591499.1	NP_065143.2
OG0013575	XP_023407622.1	NP_694953.2
OG0013576	XP_003413562.1	NP_114426.1
OG0013577	XP_023407956.1	XP_005259894.2, NP_056144.3
OG0013578	XP_023407974.1	NP_001332910.1
OG0013580	XP_023407987.1	XP_006722762.2
OG0013581	XP_023407627.1	XP_005260137.1
OG0013582	XP_003413077.1	NP_598399.2
OG0013583	XP_010591539.2	NP_060937.2
OG0013584	XP_010591541.1	XP_011526231.1
OG0013585	XP_010591547.1	NP_006378.3
OG0013586	XP_023408054.1	NP_001358518.1
OG0013587	XP_010591781.1	XP_047295535.1
OG0013588	XP_003413096.1	NP_001371598.1
OG0013589	XP_003413101.1	NP_006136.1
OG0013590	XP_003413103.1	XP_011526341.1, NP_004137.2
OG0013591	XP_023407640.1	NP_998725.1
OG0013592	XP_003413383.1	NP_001092092.1
OG0013593	XP_023408102.1	NP_001365334.1
OG0013594	XP_023407649.1	NP_055790.1
OG0013595	XP_010591586.1	NP_001366.1
OG0013596	XP_003413119.1	NP_001129668.1
OG0013597	XP_003413396.1	NP_115677.2, XP_005260153.1
OG0013599	XP_003413129.1	NP_659482.3
OG0013600	XP_023407655.1	NP_001380821.1
OG0013601	XP_023407660.1	NP_872319.1
OG0013602	XP_023408195.1	NP_001005360.1
OG0013603	XP_010591657.1	NP_001350540.1
OG0013604	XP_003413421.1	XP_047295188.1, NP_075384.4
OG0013605	XP_023407666.1	NP_003250.3
OG0013606	XP_023408236.1	NP_001371587.1, NP_001166121.1, NP_003442.2, NP_001189354.1, NP_001166122.1, NP_001371588.1
OG0013607	XP_010599170.2	XP_047294137.1, NP_060553.4
OG0013608	XP_023396248.1	NP_065394.1
OG0013609	XP_003421346.1	NP_542393.1
OG0013610	XP_010599171.1	NP_001073898.1
OG0013611	XP_003421323.2	XP_024307114.1
OG0013612	XP_003421363.1	NP_057663.1
OG0013613	XP_010599150.1	NP_004992.2
OG0013614	XP_003421334.1	NP_004209.2
OG0013615	XP_003421335.1	NP_001005415.1
OG0013616	XP_023396303.1	XP_011526326.1
OG0013617	XP_023396277.1	NP_001139647.1
OG0013618	XP_023396437.1	XP_024307495.1
OG0013619	XP_003421704.1	NP_064560.2
OG0013620	XP_023396486.1	NP_004784.2, NP_001263408.1
OG0013621	XP_010599347.1	NP_061178.1
OG0013622	XP_023396491.1	XP_011526707.1
OG0013623	XP_003421710.1	NP_061980.1, XP_016882476.1
OG0013624	XP_003421978.1	NP_005474.2, XP_011525907.1
OG0013625	XP_023396753.1	NP_001287791.1
OG0013626	XP_003421947.1	NP_060190.2
OG0013627	XP_003421941.1	XP_011526362.1, NP_056981.2
OG0013628	XP_010599561.1	NP_001952.1
OG0013629	XP_023396744.1	NP_068757.2
OG0013630	XP_023397022.1	NP_116126.3
OG0013631	XP_023398491.1	NP_001382442.1
OG0013634	XP_023397564.1	XP_047295214.1
OG0013635	XP_023397562.1	NP_001230008.1
OG0013638	XP_023397541.1	NP_001287758.1
OG0013639	XP_010600152.1	NP_001359014.1
OG0013640	XP_023397538.1	NP_620129.2, XP_011526718.1
OG0013641	XP_010600178.1	NP_079164.1
OG0013643	XP_023397535.1	XP_011526351.2
OG0013646	XP_003415643.1	NP_689645.2
OG0013647	XP_023410499.1	NP_653266.2
OG0013648	XP_010593780.1	NP_055851.1
OG0013649	XP_023410495.1	XP_005273855.1
OG0013650	XP_003415632.1	NP_689526.2
OG0013651	XP_023414307.1, XP_003418601.1	NP_071732.1
OG0013652	XP_010596516.1	NP_001149946.1
OG0013653	XP_010596484.2	NP_001287904.1
OG0013654	XP_010597866.1	NP_001287871.1
OG0013655	XP_023394687.1	XP_011543578.1
OG0013656	XP_010597879.1	NP_001034637.2
OG0013657	XP_023394704.1	XP_016873239.1
OG0013658	XP_010597883.1	NP_006582.1
OG0013659	XP_023394736.1	NP_001305428.1
OG0013660	XP_003420111.1	NP_060377.1
OG0013661	XP_003412105.1	NP_000534.3, NP_001352064.1
OG0013662	XP_023406365.1	NP_000604.1
OG0013663	XP_010590569.1	NP_001229783.1
OG0013664	XP_023406364.1	NP_006275.1
OG0013665	XP_023406660.1	XP_011518202.1, NP_783860.1
OG0013666	XP_023406659.1	NP_001289755.1
OG0013667	XP_023406382.1	NP_065697.1
OG0013668	XP_010590546.1	NP_065696.1, XP_024304376.1
OG0013669	XP_023406632.1	NP_056028.2
OG0013670	XP_023406629.1	XP_005253178.1
OG0013671	XP_003412055.1	NP_003381.1
OG0013672	XP_003412054.1	NP_055870.2
OG0013673	XP_023406360.1	NP_001373268.1
OG0013674	XP_003412052.1	NP_006682.2
OG0013675	XP_003412043.1	NP_078790.2
OG0013676	XP_010590493.1	NP_919261.2
OG0013677	XP_003412016.1	NP_005779.1
OG0013678	XP_003412014.1	NP_001275642.1
OG0013679	XP_023406541.1	NP_001300655.1
OG0013680	XP_003419422.1	NP_067024.1
OG0013681	XP_003419556.1	NP_076434.2
OG0013682	XP_023410493.1	NP_001177391.1
OG0013683	XP_003421580.2	NP_001004758.1
OG0013684	XP_003409370.1	NP_006228.3
OG0013685	XP_003414011.1	NP_009060.2
OG0013686	XP_023408847.1	NP_001139669.1, XP_011519408.1
OG0013687	XP_003412620.1	NP_659456.3
OG0013688	XP_003412673.1	NP_065189.1
OG0013689	XP_003412667.1	NP_068839.1
OG0013690	XP_010590917.1	NP_003841.1
OG0013691	XP_023406993.1	NP_872348.2, XP_011533267.1
OG0013692	XP_003412659.1	XP_011533273.1
OG0013693	XP_003412656.1	NP_004119.1
OG0013694	XP_003412712.1	NP_036477.2
OG0013695	XP_010590892.1	NP_037370.2
OG0013696	XP_023407020.1	NP_821077.1
OG0013697	XP_003412650.1	NP_055873.1
OG0013698	XP_010590884.1	NP_078837.3
OG0013699	XP_010590874.1	NP_001124384.1
OG0013700	XP_003412700.1	NP_006409.3
OG0013701	XP_023403043.1	NP_001397955.1
OG0013702	XP_010587700.1	XP_011533481.1
OG0013703	XP_010587694.1	NP_001268432.1, NP_443142.1
OG0013704	XP_003409682.1	NP_005699.1
OG0013705	XP_023403034.1	XP_011519406.1, NP_006251.1
OG0013706	XP_010587681.1	NP_001273768.1
OG0013707	XP_023408929.1	NP_001137544.1
OG0013708	XP_003414014.1	NP_004782.1
OG0013709	XP_023408949.1	XP_005254127.1
OG0013710	XP_003414022.1	NP_060481.3
OG0013711	XP_023408849.1	NP_078813.1
OG0013712	XP_003414101.1	NP_001273661.1
OG0013713	XP_003413675.1	NP_000696.1
OG0013714	XP_023408436.1	NP_872420.1
OG0013715	XP_023410576.1	NP_005192.1
OG0013716	XP_003411656.1	NP_065392.1
OG0013717	XP_010590099.2	NP_003641.3
OG0013718	XP_010593832.1	NP_006362.1
OG0013719	XP_010593889.1	NP_001034200.1
OG0013720	XP_023410621.1	NP_001155901.1
OG0013721	XP_023410570.1	XP_047304723.1
OG0013722	XP_003415755.1	NP_000240.1
OG0013723	XP_010593812.1	XP_005265126.1
OG0013724	XP_023410567.1	NP_002198.2
OG0013725	XP_023410566.1	XP_016861008.1
OG0013726	XP_010593806.2	NP_001124436.1
OG0013727	XP_023410590.1	NP_001333154.1
OG0013728	XP_023410563.1	XP_005264978.1
OG0013729	XP_023410582.1	NP_060345.2
OG0013730	XP_003409763.2	XP_047305190.1
OG0013731	XP_010593837.2	NP_057225.2
OG0013732	XP_003415821.1	NP_060271.1
OG0013733	XP_010593892.2	NP_055956.1, XP_006713131.1
OG0013734	XP_010593838.1	XP_016861347.1, NP_849193.1
OG0013735	XP_010593841.1	NP_997242.2, XP_016861786.1
OG0013736	XP_003415779.1	NP_003332.1
OG0013737	XP_010593859.1	NP_078973.1
OG0013738	XP_010593897.1	NP_003875.3
OG0013739	XP_010593898.1	NP_001239586.1
OG0013740	XP_023410690.1	NP_001182399.1
OG0013742	XP_023395802.1	NP_001265227.1
OG0013743	XP_023395803.1	NP_001096078.1, XP_011510726.1
OG0013744	XP_010598793.1	XP_047303378.1
OG0013745	XP_010598795.1	NP_001316055.1
OG0013746	XP_003420968.2	NP_115545.3
OG0013747	XP_003420040.1	NP_008958.2
OG0013748	XP_003420032.1	NP_002709.2
OG0013749	XP_003420031.1	NP_060603.2
OG0013750	XP_003420030.2	NP_001171485.1
OG0013751	XP_010597823.1	NP_001350870.1
OG0013752	XP_003416227.1	NP_689829.3, XP_011511042.1
OG0013753	XP_003416222.2	XP_047303405.1, NP_631948.1
OG0013754	XP_023411237.1	NP_001362702.1
OG0013755	XP_023411235.1	XP_024309204.1, NP_001034636.1
OG0013756	XP_023411221.1	NP_001238774.1
OG0013757	XP_023411117.1	NP_775924.1
OG0013758	XP_010594261.1	XP_016861874.1
OG0013759	XP_003416209.1	NP_004608.1
OG0013760	XP_023411112.1	NP_055594.1
OG0013761	XP_010594259.1	NP_114414.2
OG0013762	XP_023411111.1	NP_689607.2
OG0013763	XP_023411160.1	XP_016861165.1
OG0013764	XP_003416241.3	NP_001004316.2
OG0013765	XP_023411129.1	NP_064703.1
OG0013766	XP_023411123.1	NP_001295093.1
OG0013767	XP_010593886.2	NP_001381601.1
OG0013768	XP_003411592.1	NP_060015.1
OG0013769	XP_010589982.1	NP_542119.1
OG0013770	XP_003411714.1	NP_036204.2
OG0013771	XP_003411764.1	NP_001304889.1
OG0013772	XP_003411834.1	NP_056400.3
OG0013773	XP_023405759.1	NP_001304972.1
OG0013774	XP_003411466.1	NP_002585.2
OG0013775	XP_010590109.1	XP_005260807.1
OG0013776	XP_003411629.1	NP_057023.2
OG0013777	XP_023405674.1	NP_001810.2
OG0013778	XP_003411485.2	NP_056232.2
OG0013779	XP_003411517.1	XP_006723665.1
OG0013780	XP_003411675.1	NP_006805.2
OG0013781	XP_010590131.1	NP_542763.1
OG0013782	XP_003411676.1	NP_004600.3
OG0013783	XP_023405888.1	NP_695001.2
OG0013784	XP_023405690.1	NP_001008409.1
OG0013785	XP_023405892.1	NP_542178.2, NP_001307407.1, NP_817130.1, NP_001012662.1
OG0013786	XP_023405912.1	XP_005260356.1
OG0013787	XP_023405916.1	XP_011526875.1, NP_542406.2
OG0013788	XP_010589918.1	NP_003089.1
OG0013789	XP_003411707.1	NP_112509.3
OG0013790	XP_003411709.1	NP_789782.1
OG0013791	XP_003411561.2	XP_016883228.1
OG0013792	XP_023405934.1	NP_821158.2
OG0013793	XP_003411567.1	XP_047295848.1, NP_848563.1
OG0013794	XP_023405987.1	NP_542194.2
OG0013795	XP_023405989.1	NP_542195.1
OG0013796	XP_003411757.1	NP_542174.1, XP_011526832.1
OG0013797	XP_003411590.1	NP_004130.2
OG0013798	XP_003411763.1	NP_112181.3
OG0013799	XP_010589984.1	NP_068750.2
OG0013800	XP_023406015.1	NP_003277.1
OG0013801	XP_023405663.1	NP_055292.1, XP_011527092.1
OG0013803	XP_023406057.1	NP_057021.2
OG0013804	XP_003411630.1	NP_542790.2
OG0013805	XP_003411793.1	NP_542175.1, XP_024307594.1
OG0013806	XP_023406090.1	XP_011527362.1, NP_110404.1
OG0013807	XP_003411805.1	NP_006411.2
OG0013808	XP_003411809.1	NP_004767.1, XP_047296543.1
OG0013809	XP_003419974.1	NP_005976.2
OG0013810	XP_003419941.2	NP_001277197.1
OG0013811	XP_010597745.1	NP_001353227.1
OG0013812	XP_023394525.1	NP_001255972.1
OG0013813	XP_003419993.2	NP_848551.1
OG0013814	XP_023396613.1	XP_006723859.1, NP_005551.3
OG0013815	XP_023396591.1	XP_005260446.1
OG0013816	XP_003421821.1	NP_002783.1
OG0013817	XP_003421816.1	NP_060740.1
OG0013818	XP_010599452.1	XP_024307576.1
OG0013819	XP_003421814.1	NP_060268.2
OG0013820	XP_023396609.1	NP_001269938.1
OG0013821	XP_023396575.1	NP_003814.1
OG0013822	XP_003421830.3	NP_056978.2
OG0013823	XP_023396607.1	NP_060276.2
OG0013824	XP_003421827.1	NP_542189.1
OG0013825	XP_023396616.1	XP_006723869.1
OG0013826	XP_023396602.1	NP_004526.1
OG0013827	XP_023405673.1	NP_689824.2
OG0013828	XP_010590122.1	NP_542789.2, XP_005260717.1
OG0013829	XP_010590143.1	NP_001269862.1
OG0013830	XP_023406984.1	NP_849188.4
OG0013831	XP_003421232.1	XP_011509975.1, NP_945349.1, NP_001095937.1
OG0013832	XP_003412680.1	NP_057159.2
OG0013833	XP_010590964.1	NP_852480.1
OG0013834	XP_023402991.1	NP_060296.2, NP_001185839.1
OG0013835	XP_003409501.1	XP_047286715.1
OG0013836	XP_010587667.1	NP_055847.1, XP_005266355.1
OG0013837	XP_023403011.1	NP_001340556.1
OG0013838	XP_023403016.1	XP_047285955.1
OG0013839	XP_010592296.2	NP_001191335.1
OG0013840	XP_003414068.1	NP_005791.3
OG0013841	XP_010592328.2	NP_001099047.1
OG0013842	XP_003414104.1	NP_001251.1
OG0013843	XP_003414102.1	NP_001007539.1
OG0013844	XP_010592253.1	XP_047286210.1
OG0013845	XP_023408888.1	NP_001316988.1
OG0013846	XP_010592238.1	NP_001305422.1
OG0013847	XP_010592237.1	NP_057058.2
OG0013848	XP_003414013.1	NP_001035879.1
OG0013849	XP_023410723.1	NP_001186326.1
OG0013850	XP_023410752.1	NP_001362528.1
OG0013851	XP_023406985.1	XP_047277448.1, NP_940866.2
OG0013852	XP_010590639.1	NP_001349967.1
OG0013853	XP_003412503.1	NP_001311312.1
OG0013854	XP_010590645.2	NP_060561.3
OG0013855	XP_003412408.2	NP_057324.2
OG0013856	XP_003412419.3	NP_001138743.1, NP_055294.1
OG0013857	XP_003412520.1	NP_057696.2
OG0013858	XP_003412521.1	NP_689485.1
OG0013859	XP_003412522.1	XP_005273482.1
OG0013860	XP_010590682.2	NP_061158.1
OG0013861	XP_010590696.1	NP_001230903.1
OG0013862	XP_003412530.1	NP_079508.2
OG0013863	XP_023406810.1	NP_001684.2
OG0013864	XP_010595955.2	XP_006712680.1
OG0013865	XP_003417970.1	NP_079071.2, XP_011510178.1
OG0013867	XP_010595956.1	NP_000742.1, NP_001298125.1
OG0013868	XP_003418009.2	NP_005190.4
OG0013869	XP_023413474.1	NP_062824.2
OG0013870	XP_010595912.1	NP_001350671.1
OG0013871	XP_010595908.1	NP_001369225.1
OG0013872	XP_023413472.1	XP_011509378.1
OG0013873	XP_010595904.1	NP_997721.2
OG0013874	XP_003417949.1	NP_006701.1
OG0013875	XP_023413489.1	NP_919288.2
OG0013876	XP_023396088.1	XP_047300605.1
OG0013877	XP_003421211.1	XP_011509593.1
OG0013878	XP_010592297.1	XP_016876290.1
OG0013879	XP_010597194.1	NP_001229242.1, XP_011544462.1, NP_001375283.1
OG0013880	XP_010599117.1	NP_001376612.1
OG0013881	XP_023396203.1	NP_001182449.1, XP_011533082.1
OG0013882	XP_023396200.1	NP_079491.2
OG0013883	XP_023396199.1	NP_003556.2, XP_011537100.1
OG0013884	XP_010598101.2	XP_011536242.1, NP_542193.3
OG0013885	XP_010598103.1	NP_001354910.1
OG0013887	XP_010598109.1	NP_001359035.1
OG0013888	XP_003420372.1	NP_036595.2, XP_024304678.1
OG0013889	XP_010598117.1	NP_001405.1
OG0013890	XP_003420331.1	NP_847884.2
OG0013891	XP_010598132.1	XP_024304867.1
OG0013892	XP_010598136.2	NP_003950.1
OG0013893	XP_023394959.1	XP_011537045.1, NP_078943.1
OG0013894	XP_003420384.1	NP_075067.2
OG0013895	XP_010598155.2	XP_006719353.1, NP_055753.3
OG0013896	XP_023395023.1	NP_001019979.1, NP_066273.1
OG0013897	XP_003420343.1	NP_002804.2
OG0013898	XP_010598195.1	NP_653269.3
OG0013899	XP_010598162.2	NP_116179.2
OG0013900	XP_010598170.1	NP_001243725.1
OG0013901	XP_010598174.1	NP_037432.2, XP_011536548.1
OG0013902	XP_023395073.1	NP_001359503.1
OG0013903	XP_023395094.1	NP_001103132.4
OG0013904	XP_023395098.1	NP_001317366.1
OG0013905	XP_023415256.1	NP_001180449.1
OG0013906	XP_023415276.1	NP_001345274.1
OG0013907	XP_010597251.1	NP_057653.3
OG0013908	XP_010597245.2	XP_024304705.2
OG0013909	XP_023415231.1	NP_060369.3
OG0013910	XP_023415229.1	NP_296373.1
OG0013911	XP_003419377.1	NP_001265486.1
OG0013912	XP_003419306.1	XP_006719702.1, NP_115690.3
OG0013913	XP_003419368.3	NP_000008.1
OG0013914	XP_003419397.1	XP_005254037.1, NP_149112.1
OG0013915	XP_003419398.1	NP_476510.1
OG0013916	XP_010597208.1	NP_001304324.1
OG0013917	XP_010597216.1	NP_061181.1
OG0013918	XP_010597214.1	XP_016875537.1
OG0013919	XP_023415203.1	NP_001397912.1
OG0013920	XP_003419212.1	XP_011528480.1, NP_001013716.2
OG0013921	XP_023415043.1	NP_001138890.1
OG0013922	XP_023415022.1	NP_000259.1
OG0013923	XP_010597047.2	NP_001191169.1
OG0013924	XP_023415005.1	NP_001032755.1
OG0013925	XP_023415001.1	NP_001017981.1
OG0013926	XP_003419109.1	NP_001001479.1
OG0013927	XP_003419102.1	NP_443112.2
OG0013928	XP_023414975.1	NP_775837.2
OG0013929	XP_003419191.2	XP_011528435.1
OG0013931	XP_010597091.1	NP_001339230.1, NP_006431.2
OG0013932	XP_003419219.1	NP_776154.4
OG0013933	XP_003422332.1	NP_005128.1
OG0013934	XP_023415155.1	XP_011528800.1
OG0013935	XP_003419327.1	NP_006758.2
OG0013936	XP_003419333.1	NP_001373743.1
OG0013937	XP_003419345.1	NP_004773.1
OG0013938	XP_003419352.1	NP_001017964.1
OG0013939	XP_010587437.1	NP_056050.1
OG0013940	XP_003409072.1	NP_001185748.1
OG0013941	XP_003409297.2	XP_011538226.1, NP_001026879.2
OG0013942	XP_023402712.1	NP_653191.2
OG0013943	XP_023415098.1	NP_066938.2
OG0013944	XP_003410677.1	NP_065689.1
OG0013945	XP_003410729.1	NP_001278751.1, NP_057607.1
OG0013946	XP_010598516.1	NP_001164269.1
OG0013947	XP_003405095.1	NP_003569.1, XP_047285627.1
OG0013948	XP_003405107.1	NP_055027.1
OG0013949	XP_003410656.1	NP_001687.1
OG0013950	XP_023404514.1	NP_001276976.1
OG0013951	XP_023404750.1	XP_016875415.1
OG0013952	XP_023404751.1	NP_689853.3
OG0013953	XP_010589103.1	NP_001153880.1
OG0013954	XP_023404480.1	NP_002005.1, XP_047284495.1
OG0013955	XP_023404481.1	NP_060933.3
OG0013956	XP_003410674.2	NP_065100.2
OG0013957	XP_003410676.1	NP_065108.1
OG0013958	XP_003410678.1	NP_066276.2, XP_016874484.1
OG0013959	XP_003410681.1	NP_004993.1
OG0013960	XP_023404484.1, XP_023404485.1	NP_001265525.1
OG0013961	XP_003410835.1	NP_060479.3, NP_001338284.1
OG0013962	XP_003410685.1	NP_057581.2
OG0013963	XP_003410690.1	NP_001121054.1
OG0013964	XP_003410840.1	NP_002277.4
OG0013965	XP_023404832.1	NP_055077.2
OG0013966	XP_003410708.1	NP_001138303.1
OG0013967	XP_003410709.1	NP_006322.4
OG0013968	XP_010600944.1	NP_001341275.1
OG0013969	XP_023404489.1	NP_056324.2
OG0013970	XP_023404840.1	NP_525126.2, XP_011518934.1
OG0013971	XP_003410854.1	NP_065685.1
OG0013972	XP_010593277.1	NP_001978.1
OG0013973	XP_003405706.2	NP_001123887.1
OG0013974	XP_023410314.1	NP_079105.4
OG0013975	XP_003405724.1	XP_016874960.1
OG0013976	XP_003405728.1	NP_001139418.1
OG0013977	XP_003405741.1	NP_061108.3
OG0013978	XP_003405409.1	NP_005077.2
OG0013979	XP_023409962.1	XP_016874755.1
OG0013980	XP_023409969.1	NP_001381453.1
OG0013981	XP_023410898.1	NP_001354804.1
OG0013982	XP_003405421.2	NP_001002259.1
OG0013983	XP_023410962.1	XP_047284371.1
OG0013984	XP_023410005.1	NP_001400085.1
OG0013985	XP_003405765.1	NP_945343.1
OG0013986	XP_023411094.1	NP_001365368.1
OG0013987	XP_003405428.1	NP_001026918.2
OG0013988	XP_023411124.1	NP_775872.1
OG0013989	XP_003405774.1	NP_001229326.1
OG0013990	XP_003405777.1	NP_001004329.2
OG0013991	XP_010594319.1	NP_689854.2
OG0013992	XP_003405788.1	NP_060312.2
OG0013993	XP_023411626.1	NP_000716.2
OG0013994	XP_010594696.1	NP_006253.2
OG0013995	XP_023395090.1	NP_001012300.1
OG0013996	XP_023411824.1	XP_011537270.1
OG0013997	XP_023395095.1	XP_006719387.1
OG0013998	XP_023411886.1	NP_036438.2
OG0013999	XP_023395104.1	XP_005269277.1
