Orthogroup	Loxodonta_africana	Urocitellus_parryii
OG0015762	XP_023415448.1	XP_026263438.1, XP_026263439.1
OG0015763	XP_003419692.1	XP_026263436.1
OG0015764	XP_010597492.1	XP_026263316.1
OG0015765	XP_010597414.1	XP_026263309.1
OG0015766	XP_023415533.1	XP_026263402.1
OG0015767	XP_003419522.1	XP_026263314.1
OG0015768	XP_003419696.1	XP_026263302.1
OG0015769	XP_010597426.1	XP_026263318.1
OG0015770	XP_010597422.1	XP_026263422.1
OG0015771	XP_010597437.1	XP_026263427.1
OG0015772	XP_023415470.1	XP_026267427.1
OG0015773	XP_003412170.1	XP_026260304.1
OG0015774	XP_003419548.1	XP_026263305.1
OG0015775	XP_023415557.1	XP_026263425.1
OG0015776	XP_003416718.1	XP_026266378.1
OG0015777	XP_010594698.1	XP_026266362.1
OG0015778	XP_023404457.1	XP_026241961.1
OG0015779	XP_010588866.1	XP_026241982.1
OG0015780	XP_023404430.1	XP_026246682.1
OG0015781	XP_010588841.1	XP_026246671.1
OG0015782	XP_003416751.2	XP_026244207.1
OG0015784	XP_003416747.1	XP_026264647.1
OG0015785	XP_023398790.1	XP_026265214.1
OG0015786	XP_010584650.1	XP_026245021.1
OG0015787	XP_023398755.1	XP_026244749.1
OG0015788	XP_023398725.1	XP_026244875.1
OG0015789	XP_010588328.1	XP_026238916.1
OG0015790	XP_023403875.1	XP_026239718.1
OG0015791	XP_003413114.1	XP_026255479.1
OG0015792	XP_003413406.1	XP_026255593.1
OG0015793	XP_003413148.1	XP_026255622.1
OG0015794	XP_023396461.1	XP_026260045.1
OG0015795	XP_003413080.1	XP_026245895.1
OG0015796	XP_023396489.1	XP_026260038.1
OG0015797	XP_010600196.1	XP_026269741.1
OG0015799	XP_023403611.1	XP_026270879.1
OG0015800	XP_023403830.1	XP_026266708.1
OG0015801	XP_023403627.1	XP_026266701.1
OG0015802	XP_010588225.1	XP_026266702.1
OG0015803	XP_003410001.3	XP_026266724.1
OG0015804	XP_010588237.1	XP_026238893.1
OG0015805	XP_010588248.1	XP_026238770.1
OG0015806	XP_010588258.1	XP_026238762.1
OG0015807	XP_023403656.1	XP_026238769.1
OG0015808	XP_003409808.1	XP_026238817.1
OG0015809	XP_003409814.1	XP_026238840.1
OG0015810	XP_003410026.1	XP_026238912.1
OG0015811	XP_010588294.1	XP_026238752.1
OG0015812	XP_023403760.1	XP_026238820.1
OG0015813	XP_003409828.3	XP_026238865.1
OG0015814	XP_010588352.1	XP_026248469.1
OG0015815	XP_003409866.2	XP_026253625.1
OG0015816	XP_023403364.1	XP_026244404.1
OG0015817	XP_010588413.1	XP_026244384.1
OG0015818	XP_010588057.1	XP_026244324.1
OG0015819	XP_003410115.1	XP_026239765.1
OG0015820	XP_010588418.1	XP_026239847.1
OG0015821	XP_010588071.1	XP_026239737.1
OG0015822	XP_003409914.1	XP_026239799.1
OG0015823	XP_023403437.1	XP_026239810.1
OG0015824	XP_023403454.1	XP_026239779.1
OG0015825	XP_010588126.1	XP_026239623.1
OG0015826	XP_010588130.1	XP_026239676.1
OG0015827	XP_023403860.1	XP_026245651.1
OG0015828	XP_010588174.1	XP_026245688.1
OG0015829	XP_003413288.1	XP_026245861.1
OG0015830	XP_003413566.1	XP_026245814.1
OG0015831	XP_003413289.1	XP_026245847.1
OG0015832	XP_003413290.2	XP_026245632.1
OG0015833	XP_003413567.1	XP_026245839.1
OG0015834	XP_010591515.1	XP_026245800.1
OG0015835	XP_010591518.2	XP_026245782.1
OG0015836	XP_023407625.1	XP_026245564.1
OG0015837	XP_003413309.1	XP_026245583.1
OG0015838	XP_003413074.1	XP_026245698.1
OG0015839	XP_023408020.1	XP_026245610.1
OG0015840	XP_003413327.1	XP_026245833.1
OG0015841	XP_003413328.1	XP_026245717.1
OG0015842	XP_023408022.1	XP_026245560.1
OG0015843	XP_023407632.1	XP_026245819.1
OG0015845	XP_003413102.1	XP_026255617.1
OG0015847	XP_003413105.1	XP_026255581.1
OG0015848	XP_003413104.1	XP_026255441.1
OG0015849	XP_023407646.1	XP_026255584.1
OG0015850	XP_010591575.1	XP_026255504.1
OG0015851	XP_023407690.1	XP_026255374.1
OG0015852	XP_003413111.1	XP_026255431.1
OG0015853	XP_003413388.1	XP_026255437.1
OG0015854	XP_010591582.1	XP_026255428.1
OG0015855	XP_003413112.1	XP_026255412.1
OG0015856	XP_023408113.1	XP_026255452.1
OG0015857	XP_010591813.1	XP_026255475.1
OG0015858	XP_010591641.1	XP_026255381.1
OG0015859	XP_003413135.1	XP_026255388.1
OG0015860	XP_023408203.1	XP_026255563.1
OG0015862	XP_003413142.1	XP_026255523.1
OG0015863	XP_003413143.2	XP_026255529.1
OG0015864	XP_003413429.1	XP_026255490.1
OG0015865	XP_023407675.1	XP_026237060.1
OG0015866	XP_003421326.1	XP_026267615.1
OG0015867	XP_023396264.1	XP_026267587.1
OG0015868	XP_023396299.1	XP_026267631.1
OG0015869	XP_023396460.1	XP_026260148.1
OG0015870	XP_003421699.1	XP_026260098.1
OG0015871	XP_003421700.1	XP_026260150.1
OG0015872	XP_003421734.1	XP_026260202.1
OG0015873	XP_010599342.1	XP_026260104.1
OG0015874	XP_003421742.3	XP_026260028.1
OG0015876	XP_023396755.1	XP_026260013.1
OG0015877	XP_003421948.1	XP_026260127.1
OG0015878	XP_023396754.1	XP_026260160.1
OG0015879	XP_010599570.1	XP_026260124.1
OG0015880	XP_023396749.1	XP_026260223.1
OG0015881	XP_003421967.1	XP_026260113.1
OG0015882	XP_023396703.1	XP_026260227.1
OG0015883	XP_023397040.1	XP_026270508.1
OG0015884	XP_010600164.1	XP_026269725.1
OG0015887	XP_003422572.1	XP_026269736.1
OG0015888	XP_010599238.1, XP_003421546.1	XP_026256869.1
OG0015889	XP_003412034.1	XP_026254765.1
OG0015890	XP_003412018.1	XP_026261088.1
OG0015891	XP_003415706.1	XP_026258527.1
OG0015892	XP_023410471.1	XP_026258525.1
OG0015893	XP_010593775.1	XP_026251901.1
OG0015894	XP_003415635.1	XP_026251910.1
OG0015895	XP_003418598.1	XP_026257289.1
OG0015896	XP_003418595.1	XP_026257304.1
OG0015897	XP_010596495.1	XP_026240435.1
OG0015898	XP_023414284.1	XP_026240492.1
OG0015899	XP_010596471.2	XP_026243071.1
OG0015900	XP_023394678.1	XP_026243115.1
OG0015901	XP_003420079.1	XP_026243049.1
OG0015902	XP_003420083.1	XP_026243041.1
OG0015903	XP_023394715.1	XP_026235302.1
OG0015904	XP_010597949.2	XP_026264927.1
OG0015905	XP_023394815.1	XP_026256880.1
OG0015906	XP_023394791.1	XP_026256831.1
OG0015907	XP_003420120.1	XP_026256741.1
OG0015909	XP_003412107.1	XP_026270177.1
OG0015910	XP_003412106.1	XP_026270163.1
OG0015911	XP_003412268.1	XP_026270150.1
OG0015912	XP_010590568.1	XP_026270135.1
OG0015913	XP_003412099.1	XP_026270156.1
OG0015914	XP_023406647.1	XP_026270786.1
OG0015916	XP_003412057.1	XP_026265342.1
OG0015917	XP_023406358.1	XP_026251685.1
OG0015918	XP_003412049.1	XP_026251673.1
OG0015919	XP_010590613.1	XP_026251644.1
OG0015920	XP_023406588.1	XP_026251677.1
OG0015921	XP_023406693.1	XP_026254809.1
OG0015922	XP_010590607.2	XP_026254807.1
OG0015923	XP_023406580.1	XP_026254753.1
OG0015924	XP_023406560.1	XP_026270273.1
OG0015925	XP_003412021.1	XP_026261076.1
OG0015926	XP_010590477.1	XP_026239881.1
OG0015927	XP_023410494.1	XP_026251913.1
OG0015928	XP_003412651.1	XP_026235813.1
OG0015929	XP_003412678.1	XP_026237637.1
OG0015930	XP_023406997.1	XP_026249480.1
OG0015931	XP_023407111.1	XP_026249434.1
OG0015932	XP_003412614.1	XP_026249426.1
OG0015933	XP_010590909.1	XP_026267748.1
OG0015934	XP_003412701.1	XP_026255363.1
OG0015936	XP_003409480.1	XP_026253876.1
OG0015937	XP_023403060.1	XP_026263280.1
OG0015938	XP_003409363.1	XP_026255467.1
OG0015939	XP_010587686.1	XP_026256081.1
OG0015941	XP_003414019.1	XP_026255443.1
OG0015943	XP_003414023.1	XP_026255858.1
OG0015944	XP_023408961.1	XP_026255331.1
OG0015945	XP_003414092.1	XP_026270936.1
OG0015946	XP_003413677.1	XP_026238346.1
OG0015947	XP_010591895.1	XP_026237315.1
OG0015948	XP_003413673.1	XP_026237721.1
OG0015949	XP_003412616.1	XP_026249486.1
OG0015950	XP_010597794.1	XP_026240859.1
OG0015951	XP_003412973.1	XP_026256069.1
OG0015954	XP_023405707.1	XP_026248842.1
OG0015955	XP_010593820.1	XP_026261382.1
OG0015956	XP_023410602.1	XP_026262221.1
OG0015957	XP_010593798.2	XP_026257391.1
OG0015959	XP_003409762.2	XP_026263852.1
OG0015961	XP_010593843.1	XP_026262150.1
OG0015962	XP_023410666.1	XP_026261917.1
OG0015963	XP_010593849.1	XP_026261888.1
OG0015964	XP_010593853.1	XP_026262442.1
OG0015965	XP_010593869.2	XP_026244351.1
OG0015966	XP_003420973.2	XP_026257805.1
OG0015967	XP_003420953.1	XP_026239800.1
OG0015968	XP_023395817.1	XP_026239817.1
OG0015969	XP_003420958.1	XP_026239521.1
OG0015970	XP_003420033.1	XP_026239584.1
OG0015972	XP_003420012.1	XP_026240819.1
OG0015974	XP_003416219.1	XP_026240799.1
OG0015975	XP_003416218.1	XP_026240783.1
OG0015976	XP_003416217.1	XP_026240858.1
OG0015977	XP_023411116.1	XP_026240853.1
OG0015978	XP_003416207.1	XP_026235661.1
OG0015979	XP_010594302.1	XP_026263945.1
OG0015980	XP_023411139.1	XP_026263947.1
OG0015981	XP_003416188.1	XP_026248682.1
OG0015982	XP_010594233.1	XP_026248713.1
OG0015983	XP_003416177.1	XP_026248698.1
OG0015984	XP_010589986.2	XP_026239080.1
OG0015985	XP_003411611.2	XP_026264142.1
OG0015986	XP_023406088.1	XP_026246738.1
OG0015987	XP_023400399.1	XP_026267406.1
OG0015988	XP_023405644.1	XP_026256514.1
OG0015989	XP_023405764.1	XP_026256491.1
OG0015990	XP_003411828.1	XP_026256488.1
OG0015991	XP_010589817.1	XP_026256480.1
OG0015992	XP_023405670.1	XP_026253426.1
OG0015993	XP_023405671.1	XP_026253437.1
OG0015994	XP_023405779.1	XP_026241590.1
OG0015995	XP_023405782.1	XP_026241618.1
OG0015996	XP_003411585.1	XP_026241579.1
OG0015997	XP_003411664.1	XP_026265489.1
OG0015998	XP_023405649.1	XP_026265513.1
OG0015999	XP_023405886.1	XP_026257887.1
OG0016000	XP_003411529.1	XP_026257922.1
OG0016001	XP_023405688.1	XP_026257957.1
OG0016002	XP_023405893.1	XP_026257925.1
OG0016003	XP_003411721.1	XP_026238961.1
OG0016004	XP_010589998.1	XP_026239066.1
OG0016005	XP_003411772.1	XP_026239115.1
OG0016006	XP_003411789.1	XP_026264115.1
OG0016007	XP_003411794.1	XP_026264169.1
OG0016008	XP_010590090.1	XP_026246801.1
OG0016009	XP_003419973.1	XP_026246767.1
OG0016010	XP_003419942.1	XP_026246793.1
OG0016011	XP_003419944.1	XP_026246770.1
OG0016012	XP_023394561.1	XP_026268030.1
OG0016013	XP_003419999.1	XP_026268035.1
OG0016014	XP_003422249.1	XP_026264129.1
OG0016015	XP_023396584.1	XP_026269260.1
OG0016016	XP_023405678.1	XP_026265534.1
OG0016017	XP_003413999.1	XP_026244170.1
OG0016018	XP_023406983.1	XP_026237551.1
OG0016019	XP_010590671.1	XP_026253337.1
OG0016020	XP_003417918.1	XP_026252068.1
OG0016021	XP_010595905.1	XP_026251829.1
OG0016023	XP_023396078.1	XP_026237746.1
OG0016024	XP_010590949.1	XP_026264535.1
OG0016025	XP_010590952.1	XP_026264534.1
OG0016026	XP_023407132.1	XP_026264539.1
OG0016027	XP_023407145.1	XP_026250873.1
OG0016029	XP_023408922.1	XP_026244192.1
OG0016030	XP_023408916.1	XP_026244182.1
OG0016031	XP_010592326.1	XP_026244198.1
OG0016032	XP_010592323.1	XP_026236888.1
OG0016033	XP_003415863.1	XP_026245542.1
OG0016034	XP_003412500.1	XP_026254660.1
OG0016035	XP_003412413.1	XP_026254665.1
OG0016037	XP_010590660.1	XP_026267385.1
OG0016038	XP_023406772.1	XP_026253166.1
OG0016039	XP_023406773.1	XP_026253281.1
OG0016040	XP_003412519.1	XP_026253317.1
OG0016041	XP_010590702.1	XP_026253322.1
OG0016042	XP_023406800.1	XP_026253282.1
OG0016043	XP_003411909.1	XP_026237927.1
OG0016044	XP_023413585.1	XP_026252024.1
OG0016045	XP_010595936.1	XP_026252074.1
OG0016046	XP_010595934.2	XP_026252036.1
OG0016047	XP_023413536.1	XP_026252033.1
OG0016049	XP_010595919.1	XP_026252021.1
OG0016050	XP_003417964.2	XP_026252066.1
OG0016051	XP_003417963.1	XP_026252076.1
OG0016052	XP_023413499.1	XP_026251848.1
OG0016053	XP_023413497.1	XP_026251818.1
OG0016055	XP_003421230.1	XP_026270552.1
OG0016056	XP_023415101.1	XP_026257536.1
OG0016057	XP_023415073.1	XP_026257491.1
OG0016058	NP_001267809.1	XP_026266335.1
OG0016059	XP_003421306.1	XP_026265468.1
OG0016060	XP_010599131.1	XP_026265421.1
OG0016061	XP_023396197.1	XP_026265445.1
OG0016062	XP_023394969.1	XP_026258723.1
OG0016063	XP_023394958.1	XP_026258770.1
OG0016064	XP_023395020.1	XP_026258744.1
OG0016065	XP_023394964.1	XP_026241851.1
OG0016066	XP_010598171.1	XP_026241902.1
OG0016067	XP_003420354.1	XP_026241887.1
OG0016068	XP_023395072.1	XP_026241822.1
OG0016069	XP_003420359.1	XP_026241820.1
OG0016070	XP_010598205.1	XP_026241798.1
OG0016071	XP_003420408.1	XP_026241801.1
OG0016072	XP_003420361.1	XP_026241899.1
OG0016073	XP_023415274.1	XP_026259214.1
OG0016074	XP_023415273.1	XP_026259166.1
OG0016075	XP_010597230.1	XP_026259170.1
OG0016076	XP_003419302.1	XP_026259167.1
OG0016077	XP_010597227.1	XP_026259189.1
OG0016078	XP_023415190.1	XP_026265008.1
OG0016079	XP_003419360.1	XP_026264987.1
OG0016080	XP_003419139.1	XP_026267986.1
OG0016082	XP_003419132.1	XP_026269131.1
OG0016083	XP_023415019.1	XP_026269153.1
OG0016084	XP_023414999.1	XP_026264720.1
OG0016085	XP_023414996.1	XP_026264697.1
OG0016087	XP_003419229.1	XP_026257524.1
OG0016088	XP_023415075.1	XP_026257437.1
OG0016089	XP_010597089.1	XP_026257535.1
OG0016090	XP_003422333.1	XP_026257545.1
OG0016091	XP_010597187.1	XP_026257487.1
OG0016092	XP_023415264.1	XP_026257465.1
OG0016093	XP_023415158.1	XP_026257450.1
OG0016096	XP_010595025.1	XP_026254618.1
OG0016097	XP_003405106.1	XP_026254594.1
OG0016099	XP_023404478.1	XP_026266740.1
OG0016100	XP_023404479.1	XP_026266738.1
OG0016101	XP_010589100.1	XP_026263049.1
OG0016102	XP_023404482.1	XP_026263031.1
OG0016103	XP_003410673.1	XP_026263046.1
OG0016104	XP_003410675.1	XP_026263026.1
OG0016105	XP_023404809.1	XP_026259047.1
OG0016106	XP_023404822.1	XP_026259088.1
OG0016107	XP_003410701.1	XP_026259040.1
OG0016108	XP_003410864.1	XP_026266686.1
OG0016110	XP_003410731.1	XP_026266657.1
OG0016111	XP_003405702.1	XP_026265070.1
OG0016112	XP_010598497.1	XP_026265071.1
OG0016113	XP_003405707.1	XP_026265078.1
OG0016114	XP_003405717.1	XP_026269942.1
OG0016115	XP_003405722.1	XP_026247704.1
OG0016116	XP_010593490.1	XP_026247709.1
OG0016117	XP_003405725.1	XP_026247745.1
OG0016118	XP_010593513.1	XP_026247742.1
OG0016119	XP_023409946.1	XP_026247741.1
OG0016120	XP_003405738.1	XP_026248117.1
OG0016121	XP_003405739.1	XP_026248147.1
OG0016122	XP_010593883.1	XP_026266489.1
OG0016123	XP_010593900.2	XP_026266490.1
OG0016124	XP_003405767.2	XP_026249720.1
OG0016125	XP_023411102.1	XP_026249740.1
OG0016126	XP_003405785.1	XP_026256457.1
OG0016127	XP_010594475.1	XP_026256461.1
OG0016128	XP_003405803.1	XP_026262867.1
OG0016129	XP_003405807.1	XP_026262766.1
OG0016130	XP_023411727.1	XP_026262783.1
OG0016131	XP_003405808.1	XP_026262878.1
OG0016132	XP_003405812.1	XP_026262887.1
OG0016133	XP_010594763.1	XP_026262821.1
OG0016134	XP_023412004.1	XP_026262810.1
OG0016135	XP_003405075.1	XP_026254582.1
OG0016136	XP_003405076.2	XP_026254550.1
OG0016138	XP_003405086.1	XP_026254543.1
OG0016139	XP_003405096.1	XP_026254484.1
OG0016140	XP_003405519.1	XP_026254517.1
OG0016141	XP_003405108.1	XP_026254413.1
OG0016142	XP_003405110.1	XP_026254493.1
OG0016143	XP_003405112.1	XP_026254500.1
OG0016144	XP_010598736.2	XP_026256468.1
OG0016145	XP_010587627.1	XP_026253105.1
OG0016146	XP_003409016.1	XP_026263719.1
OG0016147	XP_010587294.1	XP_026244979.1
OG0016148	XP_003409167.1	XP_026244993.1
OG0016149	XP_010597562.1	XP_026240108.1
OG0016151	XP_003409286.1	XP_026253122.1
OG0016152	XP_003409275.1	XP_026253178.1
OG0016153	XP_003409267.1	XP_026250569.1
OG0016154	XP_010587396.1	XP_026250592.1
OG0016155	XP_023402639.1	XP_026250580.1
OG0016156	XP_023402628.1	XP_026250533.1
OG0016157	XP_003409255.1	XP_026250570.1
OG0016158	XP_003409251.1	XP_026250680.1
OG0016159	XP_003409248.1	XP_026250616.1
OG0016160	XP_023402611.1	XP_026250640.1
OG0016161	XP_003409238.1	XP_026250579.1
OG0016162	XP_010587375.2	XP_026250559.1
OG0016163	XP_003409233.1	XP_026250637.1
OG0016164	XP_003409231.1	XP_026250544.1
OG0016165	XP_003409225.1	XP_026250575.1
OG0016166	XP_023402584.1	XP_026263686.1
OG0016167	XP_010587613.1	XP_026263717.1
OG0016168	XP_010587606.1	XP_026256918.1
OG0016169	XP_003409185.1	XP_026256895.1
OG0016170	XP_010587314.1	XP_026256897.1
OG0016171	XP_010587313.1	XP_026256964.1
OG0016172	XP_023402522.1	XP_026256903.1
OG0016173	XP_023402975.1	XP_026256951.1
OG0016174	XP_003409003.2	XP_026256929.1
OG0016175	XP_003409170.1	XP_026244981.1
OG0016176	XP_003409153.1	XP_026240087.1
OG0016177	XP_003409150.1	XP_026240033.1
OG0016178	XP_010597519.1	XP_026240039.1
OG0016179	XP_003419708.1	XP_026240089.1
OG0016180	XP_010597539.1	XP_026240092.1
OG0016181	XP_023415588.1	XP_026239990.1
OG0016182	XP_003419699.1	XP_026266074.1
OG0016183	XP_003419704.1	XP_026237194.1
OG0016184	XP_003419750.2	XP_026237196.1
OG0016185	XP_023402963.1	XP_026266629.1
OG0016186	XP_010587589.1	XP_026266650.1
OG0016187	XP_010597844.1	XP_026250208.1
OG0016188	XP_003408449.3	XP_026236957.1
OG0016189	XP_003420051.1	XP_026250184.1
OG0016190	XP_023394619.1	XP_026264270.1
OG0016191	XP_003408384.1	XP_026265800.1
OG0016192	XP_010586649.1	XP_026253102.1
OG0016193	XP_003408395.1	XP_026253093.1
OG0016194	XP_003408400.1	XP_026235830.1
OG0016195	XP_003408404.2	XP_026235968.1
OG0016196	XP_003408423.1	XP_026240558.1
OG0016197	XP_010586700.1	XP_026238784.1
OG0016198	XP_023401638.1	XP_026240717.1
OG0016199	XP_003418792.1	XP_026246936.1
OG0016200	XP_023414154.1	XP_026264617.1
OG0016201	XP_003413884.1	XP_026256341.1
OG0016202	XP_003418682.1	XP_026247524.1
OG0016203	XP_003418688.1	XP_026248484.1
OG0016204	XP_003418777.1	XP_026248658.1
OG0016205	XP_010596628.1	XP_026247547.1
OG0016206	XP_023414544.1	XP_026246751.1
OG0016207	XP_003418790.1	XP_026247411.1
OG0016208	XP_003418705.1	XP_026247258.1
OG0016209	XP_003418799.1	XP_026248472.1
OG0016210	XP_023414450.1	XP_026246410.1
OG0016211	XP_023414545.1	XP_026245961.1
OG0016212	XP_023414478.1	XP_026247711.1
OG0016213	XP_003418805.1	XP_026248874.1
OG0016214	XP_023414512.1	XP_026248077.1
OG0016215	XP_023394862.1	XP_026247486.1
OG0016216	XP_003420164.1	XP_026246398.1
OG0016217	XP_003420209.1	XP_026246083.1
OG0016218	XP_010597979.2	XP_026246228.1
OG0016219	XP_003420195.1	XP_026246965.1
OG0016220	XP_010598000.1	XP_026246437.1
OG0016221	XP_003420201.1	XP_026249213.1
OG0016222	XP_003418374.1	XP_026240555.1
OG0016223	XP_003418399.1	XP_026240594.1
OG0016224	XP_003418413.2	XP_026240695.1
OG0016225	XP_003418466.1	XP_026240676.1
OG0016226	XP_023414122.1	XP_026240589.1
OG0016227	XP_010592175.1	XP_026243587.1
OG0016228	XP_023408592.1	XP_026243440.1
OG0016229	XP_023408615.1	XP_026243621.1
OG0016230	XP_003413871.1	XP_026243515.1
OG0016231	XP_023414113.1	XP_026240680.1
OG0016232	XP_003410362.1	XP_026251963.1
OG0016233	XP_003410209.1	XP_026249294.1
OG0016234	XP_010588661.1	XP_026267679.1
OG0016235	XP_003410380.1	XP_026267767.1
OG0016236	XP_010588638.1	XP_026251937.1
OG0016237	XP_003410219.1	XP_026251962.1
OG0016238	XP_010588620.1	XP_026249331.1
OG0016239	XP_023404229.1	XP_026249308.1
OG0016240	XP_010588612.1	XP_026249326.1
OG0016241	XP_010588611.2	XP_026249310.1
OG0016242	XP_003419073.1	XP_026235213.1
OG0016243	XP_023414950.1	XP_026265864.1
OG0016244	XP_023396777.1	XP_026237067.1
OG0016245	XP_003410371.1	XP_026251960.1
OG0016246	XP_023404364.1	XP_026245501.1
OG0016247	XP_003410447.1	XP_026266412.1
OG0016248	XP_010588809.1	XP_026266410.1
OG0016250	XP_003410416.1	XP_026260443.1
OG0016251	XP_010588780.1, XP_023404308.1	XP_026253920.1
OG0016252	XP_023409049.1	XP_026269553.1
OG0016253	XP_023409101.1	XP_026258920.1
OG0016254	XP_003410545.2	XP_026239735.1
OG0016255	XP_003418977.1	XP_026249541.1
OG0016256	XP_023414849.1	XP_026250755.1
OG0016257	XP_023414844.1	XP_026251983.1
OG0016258	XP_003413047.1	XP_026252251.1
OG0016259	XP_010591233.1	XP_026250391.1
OG0016260	XP_003413009.3	XP_026249759.1
OG0016261	XP_003413004.1	XP_026251790.1
OG0016262	XP_023407446.1	XP_026249605.1
OG0016263	XP_003412994.1	XP_026251704.1
OG0016264	XP_023407440.1	XP_026251642.1
OG0016265	XP_003412980.1	XP_026234982.1
OG0016266	XP_003412836.2	XP_026245200.1
OG0016267	XP_003422243.1	XP_026236157.1
OG0016269	XP_010586374.2	XP_026248173.1
OG0016271	XP_023401146.1	XP_026252869.1
OG0016272	XP_010586573.1	XP_026235820.1
OG0016273	XP_023397710.1	XP_026237301.1
OG0016274	XP_010591077.1	XP_026238673.1
OG0016275	XP_010591114.1	XP_026245167.1
OG0016276	XP_023407235.1	XP_026245094.1
OG0016277	XP_003412940.1	XP_026245109.1
OG0016278	XP_023407316.1	XP_026245182.1
OG0016279	XP_023407332.1	XP_026245132.1
OG0016280	XP_003412829.1	XP_026245145.1
OG0016281	XP_023407360.1	XP_026245175.1
OG0016282	XP_003412968.1	XP_026245144.1
OG0016283	XP_023407396.1	XP_026256071.1
OG0016284	XP_003416176.2	XP_026267866.1
OG0016285	XP_010594348.1	XP_026259439.1
OG0016286	XP_003416296.2	XP_026250766.1
OG0016287	XP_003416292.3	XP_026250786.1
OG0016288	XP_003417869.1	XP_026254716.1
OG0016289	XP_010595880.2	XP_026254717.1
OG0016290	XP_003417880.1	XP_026254702.1
OG0016291	XP_003417915.1	XP_026240410.1
OG0016292	XP_003417895.3	XP_026240427.1
OG0016293	XP_023413379.1	XP_026240398.1
OG0016294	XP_003416513.1	XP_026240381.1
OG0016295	XP_003416534.2	XP_026240415.1
OG0016296	XP_010594520.1	XP_026240406.1
OG0016297	XP_003416507.1	XP_026257991.1
OG0016298	XP_003416505.1	XP_026257965.1
OG0016299	XP_023396020.1	XP_026270373.1
OG0016300	XP_010595885.1	XP_026262903.1
OG0016301	XP_010584616.1	XP_026258914.1
OG0016302	XP_003405877.1	XP_026248906.1
OG0016303	XP_003405854.1	XP_026245372.1
OG0016304	XP_003406271.1	XP_026245374.1
OG0016305	XP_003406060.1	XP_026258912.1
OG0016306	XP_023398694.1	XP_026257266.1
OG0016307	XP_003405857.1	XP_026245338.1
OG0016308	XP_023398619.1	XP_026245299.1
OG0016309	XP_010601120.1	XP_026245317.1
OG0016310	XP_003406256.1	XP_026261442.1
OG0016311	XP_003406255.1	XP_026261441.1
OG0016312	XP_003406235.1	XP_026247827.1
