Orthogroup	Loxodonta_africana	Echinops_telfairi
OG0014812	XP_003416395.1	XP_004704743.1
OG0014813	XP_010594439.1	XP_004704747.1
OG0014814	XP_010594433.1	XP_004704755.1
OG0014815	XP_010593487.1	XP_045154672.1
OG0014816	XP_003415523.1	XP_045154992.1
OG0014817	XP_003415521.2	XP_004705058.1
OG0014818	XP_010593465.1	XP_045155206.1
OG0014820	XP_003415328.2	XP_030743855.2
OG0014821	XP_003415327.2	XP_004705075.1
OG0014822	XP_003415497.1	XP_004705086.1
OG0014823	XP_003415488.1	XP_004705379.4
OG0014824	XP_023410193.1	XP_045155000.1
OG0014825	XP_023410058.1	XP_004705117.1
OG0014826	XP_003415468.1	XP_004705128.1
OG0014827	XP_010593419.1	XP_045155073.1
OG0014828	XP_003415465.1	XP_045155076.1
OG0014829	XP_003415300.1	XP_004705145.1
OG0014830	XP_023410089.1	XP_012860836.2
OG0014831	XP_023410144.1	XP_004705155.2
OG0014832	XP_023410049.1	XP_004705412.1
OG0014833	XP_023407710.1	XP_045154709.1
OG0014834	XP_023407719.1	XP_045154698.1
OG0014835	XP_010591680.1	XP_004705191.1
OG0014836	XP_023407680.1	XP_045155105.1
OG0014837	XP_003413480.1	XP_045155129.1
OG0014838	XP_003413487.1	XP_004705207.1
OG0014839	XP_023408245.1	XP_004705457.1
OG0014840	XP_010591386.1	XP_012860849.2
OG0014841	XP_003413498.1	XP_004705219.1
OG0014842	XP_003413505.1	XP_004705228.1
OG0014844	XP_003413517.2	XP_004705234.1
OG0014845	XP_003413518.1	XP_004705491.1
OG0014846	XP_023404652.1	XP_012863573.1
OG0014847	XP_003411329.1	XP_012861383.1
OG0014848	XP_023409576.1	XP_012861115.1
OG0014849	XP_003405044.1	XP_004706653.1
OG0014850	XP_010587897.1	XP_004703531.1
OG0014851	XP_003405041.1	XP_004703530.1
OG0014852	XP_023403551.1	XP_045141129.1
OG0014854	XP_003405026.1	XP_004703546.1
OG0014855	XP_010586560.1	XP_045141269.1
OG0014856	XP_003408021.1	XP_004703578.1
OG0014857	XP_003420660.1	XP_012859363.3
OG0014858	XP_010592150.1	XP_004709946.2
OG0014859	XP_023408613.1	XP_004709923.2
OG0014860	XP_010592134.1	XP_045152415.1
OG0014861	XP_023408608.1	XP_004708148.1
OG0014862	XP_003413916.1	XP_030740329.1
OG0014863	XP_003413911.1	XP_004708252.1
OG0014864	XP_010592090.1	XP_004708135.1
OG0014865	XP_003413890.2	XP_004699773.2
OG0014866	XP_003413888.1	XP_004699771.1
OG0014867	XP_023405442.1	XP_045145400.1
OG0014868	XP_010589755.1	XP_004715122.3
OG0014869	XP_010589641.1	XP_004715155.1
OG0014870	XP_023405504.1	XP_004715158.1
OG0014871	XP_003411388.2	XP_004715163.3
OG0014872	XP_023405527.1	XP_004715164.1, XP_045143350.1
OG0014873	XP_003411417.1	XP_012861382.2
OG0014875	XP_023397836.1	XP_004715139.1
OG0014876	XP_023405565.1	XP_004703224.1
OG0014877	XP_003411434.1	XP_004706410.2
OG0014878	XP_010589707.2	XP_030744433.1
OG0014879	XP_023405532.1	XP_045140016.1
OG0014881	XP_010598477.1	XP_030740168.2
OG0014882	XP_010600316.1	XP_004715143.2
OG0014883	XP_023405556.1	XP_004715194.1
OG0014884	XP_023402907.1	XP_045149985.1
OG0014885	XP_003404697.1	XP_004696835.2
OG0014886	XP_003404647.1	XP_004696779.1
OG0014887	XP_023405061.1	XP_045153795.1
OG0014888	XP_010589316.1	XP_004712232.1
OG0014889	XP_003410943.1	XP_004712228.1
OG0014890	XP_023404912.1	XP_004712256.1
OG0014891	XP_023405048.1	XP_004712226.1
OG0014892	XP_003415088.1	XP_004712217.1
OG0014893	XP_010587461.2	XP_004701179.1
OG0014894	XP_010587463.1	XP_045147610.1
OG0014895	XP_010587501.1	XP_004701450.1
OG0014896	XP_010587643.1	XP_004701242.1
OG0014897	XP_003408959.2	XP_004701250.1
OG0014898	XP_023402874.1	XP_030741889.1
OG0014899	XP_023402903.1	XP_012859703.2
OG0014900	XP_003418607.1	XP_004713097.1
OG0014901	XP_010588156.1	XP_004706636.1
OG0014902	XP_003404946.1	XP_045140723.1
OG0014903	XP_003404723.1	XP_045140567.1
OG0014904	XP_003404713.1	XP_004696851.1
OG0014905	XP_003404695.1	XP_004696831.1
OG0014906	XP_003404690.1	XP_004696830.1
OG0014907	XP_023408526.1	XP_045140638.1
OG0014908	XP_010591789.1	XP_012859867.1
OG0014909	XP_003404648.1	XP_004697144.2
OG0014910	XP_023406353.1	XP_045140648.1
OG0014911	XP_003407953.1	XP_004703684.2
OG0014912	XP_003408059.1	XP_045141183.1
OG0014914	XP_003408046.1	XP_004698131.1
OG0014915	XP_023401186.1	XP_045141275.1
OG0014916	XP_010586388.1	XP_004698143.2
OG0014917	XP_003407956.1	XP_004698145.2
OG0014919	XP_023414389.1	XP_045149421.1
OG0014920	XP_003408981.1	XP_004716824.1
OG0014922	XP_003418251.1	XP_030742843.1
OG0014923	XP_003415650.1	XP_004709066.1
OG0014924	XP_023412194.1	XP_004712981.1
OG0014925	XP_010589631.1	XP_004699446.1
OG0014926	XP_023413835.1	XP_045149540.1
OG0014927	XP_010596148.1	XP_004704841.1
OG0014928	XP_003417118.1	XP_004704617.1
OG0014930	XP_023412808.1	XP_004714266.1
OG0014931	XP_003417457.1	XP_004714260.2
OG0014932	XP_003417517.1	XP_012863081.1
OG0014933	XP_023412825.1	XP_004714230.1
OG0014934	XP_023412835.1	XP_004714222.1
OG0014935	XP_003417477.1	XP_045139621.1
OG0014937	XP_003418323.1	XP_004713972.1
OG0014938	XP_023413922.1	XP_030744242.1
OG0014939	XP_003418241.1	XP_045139534.1
OG0014940	XP_003418226.1	XP_004712833.1
OG0014942	XP_010596218.1	XP_004712838.2
OG0014943	XP_023413952.1	XP_004712847.1
OG0014944	XP_003418315.1	XP_045139496.1
OG0014945	XP_010593768.1	XP_045153678.1
OG0014946	XP_003415708.2	XP_030743543.1
OG0014947	XP_010594820.1	XP_045149263.1
OG0014948	XP_023411909.1	XP_004716208.2
OG0014949	XP_003416911.2	XP_004716203.1
OG0014950	XP_010594829.1	XP_004716202.1
OG0014951	XP_010594840.1	XP_045149433.1
OG0014952	XP_023412127.1	XP_004716228.1
OG0014953	XP_003416924.1	XP_004716176.1
OG0014954	XP_003416788.1	XP_004713045.1
OG0014955	XP_010594850.1	XP_004712930.1
OG0014956	XP_010594870.1	XP_004713054.1
OG0014958	XP_003416957.1	XP_004712984.1
OG0014959	XP_023412199.1	XP_045149449.1
OG0014960	XP_010594909.1	XP_004713071.1
OG0014961	XP_023412213.1	XP_012862789.3
OG0014962	XP_010594921.1	XP_004709395.2
OG0014963	XP_003420709.1	XP_030742351.2
OG0014964	XP_003420703.1	XP_004713007.1
OG0014965	XP_023395471.1	XP_045149241.1
OG0014966	XP_010598518.1	XP_004709244.1
OG0014967	XP_010589518.1	XP_045148101.1
OG0014968	XP_023405422.1	XP_030741920.2
OG0014969	XP_010589533.1	XP_004699445.1
OG0014970	XP_003411104.1	XP_045147884.1
OG0014971	XP_003411210.1	XP_004699698.1
OG0014972	XP_003411106.1	XP_004699451.1
OG0014973	XP_023407946.1	XP_004705285.2
OG0014974	XP_003413282.2	XP_004705563.4, XP_012861567.3
OG0014975	XP_023407619.1	XP_045155174.1
OG0014976	XP_023407618.1	XP_045155172.1
OG0014977	XP_023407616.1	XP_004705555.3
OG0014978	XP_023407934.1	XP_045154890.1
OG0014979	XP_010591484.1	XP_045155168.1
OG0014980	XP_003413266.1	XP_004705549.1
OG0014981	XP_010591732.1	XP_004705276.2
OG0014982	XP_023408277.1	XP_045155164.1
OG0014983	XP_023407906.1	XP_045155156.1
OG0014984	XP_010591452.2	XP_030743896.1
OG0014985	XP_023407897.1	XP_004705523.1
OG0014986	XP_003413541.1	XP_004705259.1
OG0014987	XP_003413535.1	XP_012860781.1
OG0014990	XP_010596115.1	XP_004704809.2
OG0014991	XP_023413884.1	XP_045149876.1
OG0014992	XP_003418144.1	XP_004704591.1
OG0014993	XP_010596149.1	XP_004704592.1
OG0014994	XP_003417136.1	XP_012860610.1
OG0014995	XP_010595137.1	XP_045149707.1
OG0014996	XP_010595132.1	XP_045149513.1
OG0014997	XP_010595131.1	XP_004704600.1
OG0014998	XP_023412452.1	XP_004704849.2
OG0015000	XP_003417113.1	XP_004704621.1
OG0015001	XP_003417102.1	XP_004704633.1
OG0015002	XP_003417097.1	XP_004704639.1
OG0015003	XP_003417192.2	XP_004704873.1
OG0015004	XP_023412379.1	XP_045149854.1
OG0015005	XP_003417187.1	XP_045149851.1
OG0015006	XP_023412270.1	XP_004704655.1
OG0015008	XP_010595049.1	XP_004704659.1
OG0015009	XP_003417068.2	XP_004704662.1
OG0015010	XP_023412331.1	XP_004704670.1
OG0015011	XP_023412266.1	XP_004704897.1
OG0015012	XP_003417166.1	XP_004704674.1
OG0015013	XP_010595013.1	XP_004704905.1
OG0015014	XP_023412260.1	XP_030742453.2
OG0015015	XP_023405153.1, NP_001267802.1	XP_004699675.1
OG0015016	XP_010589541.1	XP_012859292.1
OG0015017	XP_003413548.2	XP_045155154.1
OG0015018	XP_003418850.1	XP_004705799.1
OG0015019	XP_003417716.1	XP_030740241.1
OG0015020	XP_003417857.1	XP_004705815.1
OG0015021	XP_003411255.1	XP_045147978.1
OG0015022	XP_010589625.1	XP_004699403.1
OG0015023	XP_023413082.1	XP_004706175.1
OG0015024	XP_003409614.1	XP_004699255.1
OG0015026	XP_010594691.1	XP_045140651.1
OG0015027	XP_003416562.1	XP_004705671.1
OG0015028	XP_003416546.1	XP_012860891.1
OG0015029	XP_003422531.1	XP_004705661.1
OG0015030	XP_003422559.1	XP_045139463.1
OG0015031	XP_023397510.1	XP_045140527.1
OG0015033	XP_003422547.2	XP_004705644.1
OG0015034	XP_003422550.1	XP_004705640.1
OG0015035	XP_010600115.1	XP_004705639.1
OG0015036	XP_003422548.2	XP_004705643.1
OG0015037	XP_023411737.1	XP_004705618.1
OG0015038	XP_003416574.1	XP_012860869.1
OG0015039	XP_010594579.1	XP_030744450.1
OG0015040	XP_010594577.1	XP_030744518.1
OG0015041	XP_003416649.1	XP_045140930.1
OG0015042	XP_003416548.1	XP_045141849.1
OG0015043	XP_003416639.2	XP_030744484.1
OG0015044	XP_003416544.1	XP_030740270.1
OG0015045	XP_010596839.1	XP_045140982.1
OG0015046	XP_003418902.1	XP_004706080.2
OG0015047	XP_010596807.1	XP_045140819.1
OG0015048	XP_010596811.2	XP_004705730.1
OG0015049	XP_003418896.1	XP_045140815.1
OG0015050	XP_023414676.1	XP_004706094.1
OG0015051	XP_023414662.1	XP_045140855.1
OG0015052	XP_010596788.1	XP_004705753.1
OG0015053	XP_003418952.1	XP_004705776.1
OG0015054	XP_003418867.2	XP_004705778.1
OG0015055	XP_010596746.2	XP_004705783.2
OG0015056	XP_003418863.1	XP_012860919.1
OG0015057	XP_003418858.1	XP_012860922.1
OG0015058	XP_003418925.1	XP_004705803.1
OG0015059	XP_023414566.1	XP_004706147.1
OG0015060	XP_003418844.1	XP_004705809.1
OG0015061	XP_003421925.1	XP_045141993.1
OG0015062	XP_003417675.1	XP_004705911.1
OG0015063	XP_023413180.1	XP_045141885.1
OG0015064	XP_003417790.1	XP_045141978.1
OG0015067	XP_023413295.1	XP_045141851.1
OG0015068	XP_003417726.1	XP_004705857.1
OG0015069	XP_003417728.1	XP_004718274.2
OG0015071	XP_003417825.1	XP_004706202.1
OG0015072	XP_010595738.2	XP_004706193.1
OG0015073	XP_023413323.1	XP_045141894.1
OG0015074	XP_003417744.1	XP_004705845.1
OG0015075	XP_023413336.1	XP_045141589.1
OG0015076	XP_003417751.1	XP_004706171.1
OG0015079	XP_003409455.1	XP_004699241.1
OG0015081	XP_003409610.1	XP_012859231.1
OG0015082	XP_010587840.1	XP_030741957.2
OG0015083	XP_003409438.2	XP_004699271.1
OG0015084	XP_023403184.1	XP_004699287.1
OG0015085	XP_003411247.1	XP_004699332.2
OG0015086	XP_010589435.1	XP_045147835.1
OG0015087	XP_010589451.1	XP_004699342.1
OG0015088	XP_003411263.1	XP_045147759.1
OG0015089	XP_003411277.1	XP_004699384.2
OG0015090	XP_023405415.1	XP_045148048.1
OG0015091	XP_003411185.1	XP_004699396.1
OG0015092	XP_003410906.1	XP_030743691.1
OG0015093	XP_003411036.1	XP_004706881.1
OG0015095	XP_003406399.1	XP_004703129.1
OG0015096	XP_003406430.1	XP_004703109.1
OG0015097	XP_003411076.1	XP_004700224.1
OG0015098	XP_003410272.1	XP_004699861.1, XP_045153947.1
OG0015099	XP_010588511.1	XP_004699857.1
OG0015100	XP_023404020.1	XP_004700135.1
OG0015101	XP_023403965.1	XP_004700134.1
OG0015102	XP_023404174.1	XP_004699917.1
OG0015103	XP_003410335.1	XP_004699921.2
OG0015104	XP_010600060.1	XP_004700197.1
OG0015105	XP_023397400.1	XP_004699926.1
OG0015106	XP_010600050.1	XP_004699930.1
OG0015107	XP_023397409.1	XP_045154027.1
OG0015108	XP_023404981.1	XP_030743636.1
OG0015109	XP_003410899.1	XP_012861133.1
OG0015110	XP_003410897.3	XP_045153788.1
OG0015111	XP_003410896.1	XP_004706738.1
OG0015112	XP_023405007.1	XP_045153852.1
OG0015113	XP_010593354.1	XP_004706883.1
OG0015114	XP_010593253.1	XP_045154189.1
OG0015115	XP_010593357.1	XP_045153898.1
OG0015116	XP_023409731.1	XP_004706894.1
OG0015117	XP_003414936.1	XP_004706899.1
OG0015118	XP_003415265.1	XP_045154090.1
OG0015119	XP_010589357.2	XP_045154024.1
OG0015120	XP_003410976.1	XP_045154142.1
OG0015121	XP_003414997.3	XP_045154295.1
OG0015122	XP_003415214.2	XP_004714777.1
OG0015123	XP_003414993.1	XP_004714776.1
OG0015124	XP_023409842.1	XP_030743738.2
OG0015125	XP_023409808.1	XP_004714718.1
OG0015126	XP_010593101.2	XP_004714808.1
OG0015127	XP_023399572.1	XP_045151981.1
OG0015128	XP_003406356.1	XP_004703029.1
OG0015129	XP_003406774.1	XP_004703025.2
OG0015130	XP_003406365.1	XP_004703020.1
OG0015131	XP_003406380.1	XP_004702998.1
OG0015132	XP_010585088.1	XP_004702993.1
OG0015133	XP_003406397.1	XP_004702977.1
OG0015134	XP_023399682.1	XP_045152214.1
OG0015135	XP_010585116.1	XP_004702961.1
OG0015136	XP_023399729.1	XP_030743142.1
OG0015137	XP_003406827.1	XP_045152181.1
OG0015138	XP_023399722.1	XP_045152183.1
OG0015139	XP_010585153.1	XP_045145012.1
OG0015141	XP_023399913.1	XP_012860189.1
OG0015142	XP_003406348.1	XP_004703040.1
OG0015143	XP_023399560.1	XP_004703039.1
OG0015144	XP_023395843.1	XP_004698956.1
OG0015145	XP_023395896.1	XP_004698543.1
OG0015146	XP_003408913.1	XP_004699000.1
OG0015147	XP_010586981.1	XP_004699050.1
OG0015148	XP_023402410.1	XP_030740815.2
OG0015149	XP_003420990.1	XP_004698954.1
OG0015150	XP_003421032.1	XP_004698955.1
OG0015151	XP_003420994.1	XP_004698957.1
OG0015152	XP_003421003.1	XP_004698542.1
OG0015153	XP_023395878.1	XP_004698548.3
OG0015154	XP_010598842.1	XP_045143826.1
OG0015155	XP_023395899.1	XP_045144072.1
OG0015156	XP_003421019.1	XP_004698980.1
OG0015157	XP_003421017.1	XP_004698566.2
OG0015158	XP_003408644.1	XP_030740789.2
OG0015159	XP_003408819.1	XP_004698579.1
OG0015160	XP_010586890.1	XP_004698582.1
OG0015161	XP_023401884.1	XP_045143701.1
OG0015162	XP_023402387.1	XP_030740740.1
OG0015163	XP_023401905.1	XP_004698617.1
OG0015164	XP_003408582.1	XP_012859199.1
OG0015165	XP_010586935.1	XP_004698641.1
OG0015166	XP_003408711.1	XP_004698662.1
OG0015167	XP_003408721.1	XP_030740862.1
OG0015168	XP_023402391.1	XP_004698693.1
OG0015169	XP_003408743.1	XP_004698694.1
OG0015170	XP_003408745.1	XP_004698698.1
OG0015171	XP_003408750.1	XP_004698703.1
OG0015172	XP_003408558.1	XP_045143558.1
OG0015173	XP_023402015.1	XP_012859200.1
OG0015174	XP_003408762.1	XP_004698711.1
OG0015175	XP_010587205.1	XP_004699070.1
OG0015176	XP_003408789.1	XP_004698746.1
OG0015178	XP_010587033.1	XP_004698758.1
OG0015179	XP_010587051.1	XP_030740716.2
OG0015180	XP_003408827.1	XP_030740917.1
OG0015181	XP_003408831.1	XP_004698778.1
OG0015182	XP_023402159.1	XP_045143748.1
OG0015183	XP_010587081.1	XP_004698792.1
OG0015184	XP_003408868.2	XP_045144069.1
OG0015185	XP_010587107.1	XP_045144055.1
OG0015186	XP_003408888.1	XP_045143790.1
OG0015187	XP_003408889.1	XP_045143990.1
OG0015188	XP_023402297.1	XP_004699144.2
OG0015189	XP_010598052.1	XP_004698839.1
OG0015190	XP_010587233.1	XP_045144034.1
OG0015191	XP_023402313.1	XP_004699164.1
OG0015194	XP_023402363.1	XP_045143767.1
OG0015195	XP_023402427.1	XP_004699185.1
OG0015196	XP_023402431.1	XP_045143984.1
OG0015197	XP_023402434.1	XP_045143745.1
OG0015198	XP_010587181.1	XP_004698888.1
OG0015200	XP_010592745.1	XP_012861247.2
OG0015201	XP_023409374.1	XP_004707467.1
OG0015203	XP_003417012.1	XP_030744105.1
OG0015204	XP_003423089.2	XP_004714494.1
OG0015205	XP_023412605.1	XP_004709169.1
OG0015206	XP_023409159.1	XP_004707480.1
OG0015208	XP_003414691.1	XP_004707121.1
OG0015209	XP_003414652.1	XP_004707089.1
OG0015210	XP_010592898.1	XP_004707446.1
OG0015211	XP_010600727.1	XP_004714538.1
OG0015212	XP_010595170.1	XP_045155359.1
OG0015213	XP_023412533.1	XP_045155466.1
OG0015214	XP_003417371.1	XP_004709273.1
OG0015216	XP_023412476.1	XP_045155461.1
OG0015217	XP_023412469.1	XP_004709155.1
OG0015218	XP_010595190.2	XP_045155459.1
OG0015219	XP_023412567.1	XP_045155711.1
OG0015220	XP_023412606.1	XP_004709170.1
OG0015221	XP_010595247.1	XP_045155435.1
OG0015222	XP_003417300.1	XP_004709191.1
OG0015224	XP_003417229.1	XP_004709360.1
OG0015225	XP_003417241.1	XP_030744012.1
OG0015226	XP_003417244.1	XP_004709377.1
OG0015227	XP_003417334.2	XP_045155652.1
OG0015228	XP_003417342.1	XP_004709235.1
OG0015229	XP_023412510.1	XP_045155810.1
OG0015230	XP_003417258.1	XP_045155417.1
OG0015231	XP_003417346.1	XP_004707340.1
OG0015232	XP_003417349.1	XP_004707338.1
OG0015233	XP_010595313.1	XP_012861274.1
OG0015234	XP_010595326.1	XP_004707600.1
OG0015235	XP_003414377.1	XP_004707331.1
OG0015236	XP_003414376.1	XP_004707330.2
OG0015237	XP_003414568.2	XP_004707326.1
OG0015238	XP_010592842.1	XP_004707312.1
OG0015239	XP_010592831.1	XP_045155826.1
OG0015240	XP_003414345.1	XP_004707293.1
OG0015241	XP_010592933.1	XP_004707569.1
OG0015242	XP_023409194.1	XP_004707563.1
OG0015243	XP_003414313.2	XP_004707252.3
OG0015244	XP_023409494.1	XP_045155279.1
OG0015245	XP_003414306.1	XP_004707245.1
OG0015246	XP_003414303.1	XP_004707546.3
OG0015247	XP_003414300.1	XP_004707239.1
OG0015248	XP_023409473.1	XP_045155383.1
OG0015249	XP_003414288.1	XP_004707236.1
OG0015250	XP_023409173.1	XP_004707231.1
OG0015251	XP_003414277.1	XP_045155380.1
OG0015252	XP_023409459.1	XP_004707217.1
OG0015253	XP_003414491.1	XP_004707200.1
OG0015254	XP_003414490.2	XP_004707513.1
OG0015255	XP_023409437.1	XP_045155270.1
OG0015257	XP_003414739.1	XP_045155650.1
OG0015258	XP_023409161.1	XP_012861230.2
OG0015259	XP_010592673.1	XP_004707476.3
OG0015260	XP_003414719.1	XP_045155253.1
OG0015261	XP_003414712.1	XP_004707145.1
OG0015262	XP_003414713.1	XP_030743945.1
OG0015263	XP_003414459.1	XP_004707141.1
OG0015264	XP_010592656.1	XP_004707136.1
OG0015265	XP_003414704.1	XP_004707469.1
OG0015267	XP_023409356.1	XP_004707111.1
OG0015268	XP_023409351.1	XP_045155716.1
OG0015269	XP_003414667.1	XP_004707456.2
OG0015270	XP_003414659.1	XP_004707093.1
OG0015271	XP_003414440.1	XP_004707453.1
OG0015272	XP_023409153.1	XP_030744063.1
OG0015273	XP_003414428.3	XP_012861215.1
OG0015274	XP_003414424.2	XP_012861288.1
OG0015275	XP_003414630.1	XP_004707068.1
OG0015276	XP_003414620.1	XP_004707052.2
OG0015277	XP_003414415.1	XP_004707048.1
OG0015278	XP_003414619.1	XP_004707046.1
OG0015279	XP_003414613.1	XP_004707039.1
OG0015280	XP_023409146.1	XP_030744096.1
OG0015281	XP_003414596.1	XP_004707022.1
OG0015282	XP_003414392.1	XP_045155930.1
OG0015283	XP_003414572.1	XP_045155544.1
OG0015284	XP_003416883.2	XP_004706991.2
OG0015285	XP_010594938.1	XP_004706989.2
OG0015286	XP_023411891.1	XP_030743950.1
OG0015287	XP_023411960.1	XP_045155818.1
OG0015288	XP_003417028.1	XP_004706972.1
OG0015289	XP_003417033.1	XP_045155490.1
OG0015290	XP_003416828.1	XP_045155538.1
OG0015291	XP_023411896.1	XP_045155898.1
OG0015292	XP_003417015.1	XP_012861198.2
OG0015293	XP_003416853.1	XP_012861279.3
OG0015294	XP_010594786.1	XP_004706940.1
OG0015295	XP_023412024.1	XP_004707360.1
OG0015296	XP_003416860.1	XP_004707359.1
OG0015297	XP_010594790.1	XP_045155890.1
OG0015298	XP_023411904.1	XP_030744101.2
OG0015299	XP_003416888.1	XP_004716217.1
OG0015300	XP_010594812.1	XP_004716215.1
OG0015301	XP_010600286.2	XP_004714476.2
OG0015302	XP_003423608.1	XP_004714532.1
OG0015303	XP_023398182.1	XP_004714535.2
OG0015304	XP_003423093.1	XP_012863177.1
OG0015306	XP_003423088.1	XP_004714492.1
OG0015307	XP_023397739.1	XP_045145288.1
OG0015308	XP_010600352.2	XP_045145284.1
OG0015309	XP_023397742.1	XP_030741176.1
OG0015310	XP_010598327.2	XP_004714592.2
OG0015311	XP_023395176.1	XP_045145297.1
OG0015312	XP_010598289.1	XP_004714504.1
OG0015313	XP_003422778.1	XP_004714578.2
OG0015314	XP_010585849.1	XP_004713378.1
OG0015315	XP_023400581.1	XP_045144520.1
OG0015316	XP_003407654.1	XP_004713391.1
OG0015317	XP_023401069.1	XP_004713395.2
OG0015318	XP_003407676.1	XP_004713314.1
OG0015319	XP_010585878.1	XP_004713318.1
OG0015320	XP_003407704.1	XP_004713321.1
OG0015321	XP_010585896.1	XP_012862852.2
OG0015323	XP_003407760.1	XP_004713350.1
OG0015324	XP_023401074.1	XP_030741000.2
OG0015325	XP_003407788.1	XP_004716508.1
OG0015326	XP_023401076.1	XP_045146136.1
OG0015327	XP_003407818.1	XP_045152483.1
OG0015329	XP_023413371.1	XP_004700882.2
OG0015330	XP_003405198.2	XP_004700583.1
OG0015331	XP_010596680.1	XP_004700557.2
OG0015332	XP_010597636.1	XP_004718060.1
OG0015333	XP_023408390.1	XP_004704387.1
OG0015334	XP_023408293.1	XP_045150023.1
OG0015335	XP_010596179.1	XP_012859565.1
OG0015336	XP_003405179.1	XP_045146117.1
OG0015337	XP_003405604.1	XP_004700608.1
OG0015338	XP_003405201.1	XP_030741341.1
OG0015339	XP_023413886.1	XP_045146390.1
OG0015340	XP_003405618.1	XP_004700555.1
OG0015341	XP_010596753.1	XP_004700542.1
OG0015342	XP_003405629.3	XP_004700859.1
OG0015343	XP_023414391.1	XP_004700521.1
OG0015344	XP_003405638.1	XP_004700849.1
OG0015345	XP_003405252.1	XP_004700507.1
OG0015346	XP_003405256.1	XP_004700503.1
OG0015347	XP_010597192.1	XP_045146603.1
OG0015348	XP_010597212.1	XP_045148217.1
OG0015350	XP_023398400.1	XP_045146594.1
OG0015351	XP_003422896.1	XP_004700677.1
OG0015353	XP_003419766.1	XP_045146717.1
OG0015354	XP_023415645.1	XP_004700349.1
OG0015355	XP_010597615.1	XP_004700326.1
OG0015356	XP_003419818.1	XP_004700303.1
OG0015357	XP_003419823.1	XP_004700296.1
OG0015358	XP_003419894.2	XP_004700764.1
OG0015359	XP_023415713.1	XP_012859580.1
OG0015360	XP_003405371.1	XP_004700376.1
OG0015362	XP_003405362.1	XP_004700382.1
OG0015363	XP_010599848.2	XP_004700788.1
OG0015364	XP_010591860.1	XP_012860554.2
OG0015365	XP_023395137.1	XP_030741621.1
OG0015367	XP_023411010.1	XP_045141744.1
OG0015368	XP_023411096.1	XP_004699822.1
OG0015369	XP_003416153.1	XP_030740217.1
