Orthogroup	Loxodonta_africana	Saimiri_boliviensis_boliviensis
OG0012836	XP_003405169.1	XP_039328325.1
OG0012837	XP_010596330.1	XP_039328216.1
OG0012838	XP_003405180.1	XP_003939380.2
OG0012839	XP_003405183.1	XP_039327518.1
OG0012840	XP_003405185.1	XP_039328279.1
OG0012841	XP_003405610.1	XP_003926499.1
OG0012842	XP_010596466.1	XP_003926512.1
OG0012843	XP_023413667.1	XP_039328414.1
OG0012844	XP_003405192.1	XP_010335521.1
OG0012845	XP_023413831.1	XP_039327557.1
OG0012846	XP_003405207.1	XP_003926530.1
OG0012847	XP_023413923.1	XP_010335555.2
OG0012848	XP_003405215.2	XP_003926549.1
OG0012849	XP_010596704.1	XP_039327572.1
OG0012850	XP_003405217.1	XP_010335561.1
OG0012851	XP_003405219.1	XP_010335562.2
OG0012852	XP_010596742.1	XP_010335569.1
OG0012854	XP_003405223.1	XP_010335723.1
OG0012855	XP_003405224.2	XP_003926569.1
OG0012856	XP_003405628.1	XP_003926573.1
OG0012857	XP_010596922.2	XP_039328109.1
OG0012858	XP_023414316.1	XP_039328260.1
OG0012859	XP_003405239.3	XP_010335583.2
OG0012860	XP_003405249.1	XP_039335771.1, XP_003927829.1
OG0012861	XP_003423225.1	XP_039318946.1
OG0012862	XP_003423224.3	XP_010341678.1
OG0012863	XP_003423233.1	XP_010341665.2
OG0012865	XP_023397787.1	XP_039319161.1
OG0012866	XP_010600395.1	XP_039319037.1
OG0012867	XP_023395786.1	XP_010341621.1
OG0012868	XP_010598759.1	XP_039319116.1
OG0012869	XP_023395781.1	XP_039319004.1
OG0012870	XP_003420933.1	XP_039319087.1
OG0012871	XP_023395769.1	XP_039319184.1
OG0012872	XP_010598756.1	XP_003932797.2
OG0012873	XP_003420943.2	XP_039319209.1
OG0012874	XP_023415629.1	XP_039319210.1
OG0012875	XP_010597647.1	XP_039319201.1
OG0012876	XP_003419849.1	XP_039318971.1
OG0012877	XP_010597593.1	XP_003932849.1
OG0012878	XP_023415647.1	XP_039319408.1, XP_039319007.1
OG0012879	XP_023415648.1	XP_003932865.2
OG0012880	XP_023415651.1, XP_003419859.1	XP_039319255.1
OG0012881	XP_023415747.1	XP_010341719.1
OG0012882	XP_023415669.1	XP_039319005.1
OG0012883	XP_003419799.1	XP_003932897.1
OG0012884	XP_003419801.1	XP_003932902.1
OG0012885	XP_010597673.1	XP_039318975.1
OG0012886	XP_023415761.1	XP_039319026.1
OG0012887	XP_023415695.1	XP_003932923.2
OG0012888	XP_003419820.2	XP_039319035.1
OG0012889	XP_003419890.1	XP_003932929.1
OG0012890	XP_023415765.1	XP_010341796.2
OG0012891	XP_023415716.1	XP_003932955.1
OG0012892	XP_003419902.1	XP_003932957.1
OG0012894	XP_003405364.1	XP_039319006.1, XP_010329054.2
OG0012895	XP_023394925.1	XP_010338550.1
OG0012896	XP_010598225.1	XP_003929693.1
OG0012897	XP_010599837.1	XP_039327857.1
OG0012898	XP_003405353.1	XP_010338541.2
OG0012899	XP_010591888.2	XP_003922812.1
OG0012900	XP_023408411.1	XP_039331588.1
OG0012901	XP_003413657.1	XP_003922835.2
OG0012902	XP_023408357.1	XP_039331072.1
OG0012904	XP_023408327.1	XP_039319523.1
OG0012905	XP_010591848.1	XP_010350368.1
OG0012906	XP_023408280.1	XP_039315914.1
OG0012907	XP_023396911.1	XP_010350335.1
OG0012908	XP_003416146.1	XP_039332360.1
OG0012909	XP_010594222.1	XP_039335214.1
OG0012910	XP_023413034.1	XP_003926931.1
OG0012911	XP_023413029.1	XP_003926789.1
OG0012912	XP_003417597.1	XP_010350182.2, XP_039318538.1
OG0012913	XP_023413028.1	XP_039334434.1
OG0012914	XP_010595574.1	XP_039330620.1
OG0012915	XP_023412993.1	XP_003922788.1
OG0012916	XP_023412988.1	XP_010331902.1
OG0012917	XP_003417649.1	XP_039329874.1
OG0012918	XP_010595555.1	XP_010331888.1
OG0012919	XP_003417615.3	XP_010331882.1
OG0012920	XP_023412959.1	XP_010331875.2
OG0012921	XP_003417606.1	XP_039319952.1
OG0012922	XP_003417648.1	XP_003922755.1
OG0012923	XP_023408291.1	XP_039333244.1
OG0012925	XP_003413687.2	XP_003922739.1
OG0012926	XP_003413697.1	XP_003922729.1
OG0012927	XP_023408478.1	XP_010331825.1
OG0012928	XP_023408477.1	XP_039329873.1, XP_003922725.2
OG0012929	XP_003413594.1	XP_003922721.1
OG0012930	XP_023408490.1	XP_010331807.1
OG0012931	XP_010591936.2	XP_003922708.1
OG0012932	XP_003413712.1	XP_003922702.1
OG0012933	XP_003413714.1	XP_010331800.1
OG0012934	XP_003413719.1	XP_003922688.1
OG0012935	XP_003419851.1	XP_003932984.2
OG0012936	XP_023408284.1	XP_039318858.1
OG0012937	XP_003404554.2	XP_003934014.1
OG0012938	XP_023400945.1	XP_010330018.1
OG0012939	XP_010591989.2	XP_039324813.1
OG0012940	XP_010589138.1	XP_003934010.1
OG0012941	XP_003404744.1	XP_003944799.1
OG0012942	XP_023408772.1	XP_003944009.1
OG0012943	XP_010591592.1	XP_039316369.1
OG0012944	XP_010591571.1	XP_039316429.1
OG0012945	XP_010591546.1	XP_039316594.1
OG0012946	XP_010591532.1	XP_039316590.1
OG0012947	XP_023407959.1	XP_039316662.1
OG0012948	XP_003405061.1	XP_003920739.2
OG0012949	XP_023404802.1	XP_003920738.2
OG0012950	XP_010588773.1	XP_003920722.1
OG0012951	XP_003404522.1	XP_003920703.2
OG0012952	XP_023404416.1	XP_039326766.1
OG0012953	XP_023404222.1	XP_039335234.1
OG0012954	XP_003404500.1	XP_010337268.2
OG0012955	XP_003405070.1	XP_003920657.1
OG0012956	XP_010588336.2	XP_003920653.1
OG0012957	XP_023404896.1	XP_010337020.1
OG0012958	XP_010588996.1	XP_003920626.1
OG0012959	XP_010589023.1	XP_039326387.1
OG0012960	XP_010589054.1	XP_003920621.1
OG0012961	XP_003404551.1	XP_039329015.1
OG0012962	XP_010589110.2	XP_003920615.1
OG0012963	XP_003404555.1	XP_003934124.1
OG0012964	XP_010589155.1	XP_003934008.1
OG0012965	XP_010589176.1	XP_010342797.1
OG0012966	XP_003404567.1	XP_003933997.1
OG0012967	XP_003404570.1	XP_039328054.1
OG0012968	XP_010586250.1	XP_010337070.1
OG0012969	XP_010586243.1	XP_003928204.1
OG0012970	XP_010586236.1	XP_010337039.1
OG0012971	XP_010586224.1	XP_010337035.2
OG0012972	XP_023401007.1	XP_039330950.1
OG0012973	XP_010586212.1	XP_010337027.1
OG0012974	XP_023400991.1	XP_003928164.1
OG0012975	XP_003407374.1	XP_039330845.1
OG0012976	XP_003407364.1	XP_003939788.1
OG0012977	XP_003407363.1	XP_010348732.2
OG0012978	XP_010586177.1	XP_039330714.1
OG0012979	XP_023400958.1	XP_039330548.1
OG0012980	XP_023400950.1	XP_010330030.1
OG0012981	XP_010586166.1	XP_003943890.1
OG0012982	XP_003407353.1	XP_010330032.1
OG0012983	XP_010586163.1	XP_003943888.1
OG0012984	XP_003407667.1	XP_003943876.1
OG0012985	XP_003407348.1	XP_003943864.1
OG0012986	XP_010586157.1	XP_003943866.1
OG0012987	XP_003407338.1	XP_003943852.1
OG0012988	XP_003407644.1	XP_010329970.2
OG0012989	XP_010586138.1	XP_003943825.1
OG0012990	XP_023400902.1	XP_039330909.1
OG0012991	XP_023400896.1	XP_003940099.1
OG0012992	XP_003407895.1	XP_003940114.1
OG0012993	XP_003407891.1	XP_010349107.1
OG0012995	XP_010586108.1	XP_039330917.1
OG0012996	XP_010586101.1	XP_003940134.1
OG0012997	XP_010586326.1	XP_003940140.1
OG0012998	XP_023400860.1	XP_003940148.2
OG0012999	XP_023400859.1	XP_003940149.2
OG0013000	XP_003407863.1	XP_003925300.2
OG0013001	XP_003407858.1	XP_003925288.2
OG0013002	XP_003407556.1	XP_010334216.1
OG0013003	XP_003407838.1	XP_010334208.1
OG0013004	XP_023400776.1	XP_039330661.1
OG0013005	XP_003407831.1	XP_003925243.1
OG0013006	XP_010586001.1	XP_039331004.1
OG0013007	XP_003407824.1	XP_039330945.1
OG0013008	XP_023400741.1	XP_003925445.1
OG0013009	XP_003407561.1	XP_003925262.2
OG0013010	XP_010587239.1	XP_010332297.1
OG0013011	XP_003404178.1	XP_039321072.1
OG0013012	XP_023398756.1	XP_003923142.1
OG0013013	XP_023402930.1	XP_003932484.1
OG0013014	XP_023397435.1	XP_010330916.2
OG0013015	XP_023397109.1	XP_010330581.1
OG0013016	XP_003422325.1	XP_003944400.1
OG0013017	XP_003422283.1	XP_003944381.1
OG0013018	XP_023397134.1	XP_003944370.1
OG0013020	XP_010598902.1	XP_010332321.1
OG0013021	XP_023395943.1	XP_003923197.2
OG0013022	XP_023395965.1	XP_039323374.1
OG0013023	XP_010586362.1	XP_010332377.1
OG0013024	XP_003404273.1	XP_039323748.1
OG0013025	XP_023401994.1	XP_010332395.1
OG0013026	XP_003404256.1	XP_003923285.1
OG0013027	XP_023400534.1	XP_039323476.1, XP_039323477.1
OG0013028	XP_003403981.1	XP_003923293.1
OG0013029	XP_010587438.1	XP_010332418.2
OG0013030	XP_023401824.1	XP_010332424.1
OG0013031	XP_023401827.1	XP_039322242.1
OG0013032	XP_010586074.1	XP_039323428.1
OG0013033	XP_003403965.1	XP_003923046.1
OG0013034	XP_023401429.1	XP_010332166.2
OG0013035	XP_010585846.1	XP_010332180.2
OG0013036	XP_003404225.1	XP_039323436.1
OG0013037	XP_003404222.1	XP_003923079.2
OG0013038	XP_003403946.1	XP_003923098.1
OG0013039	XP_003403945.1	XP_003923087.1
OG0013040	XP_010585591.1	XP_003923123.1
OG0013041	XP_003404486.1	XP_003923162.1
OG0013042	XP_003404484.1	XP_003923164.1
OG0013043	XP_003404483.1	XP_003923167.1
OG0013044	XP_023400516.1	XP_010335449.1
OG0013045	XP_003404179.1	XP_003926429.2
OG0013046	XP_010585195.1	XP_003926415.1
OG0013047	XP_003404174.1	XP_003926414.1
OG0013048	XP_003404454.2	XP_003926403.1
OG0013049	XP_010585113.1	XP_003926394.1
OG0013050	XP_003404446.1	XP_003926379.2
OG0013051	XP_003404443.1	XP_039323730.1
OG0013052	XP_023399954.1	XP_010332444.1
OG0013053	XP_010584835.1	XP_003923029.1
OG0013054	XP_023399936.1	XP_003923026.1
OG0013055	XP_010584704.1	XP_010332480.2
OG0013056	XP_023399704.1	XP_003922994.1
OG0013057	XP_003404399.1	XP_003922982.2
OG0013058	XP_023403589.1	XP_003922971.1
OG0013059	XP_003404377.1	XP_003922964.1
OG0013060	XP_003404365.1	XP_010344739.1
OG0013061	XP_003404362.2	XP_003935977.1
OG0013062	XP_003404351.1	XP_003935993.1
OG0013063	XP_003404103.1	XP_010344760.2
OG0013064	XP_023398663.1	XP_039323318.1
OG0013065	XP_003404348.1	XP_003935999.1
OG0013066	XP_003404097.1	XP_039323470.1, XP_003928065.2
OG0013067	XP_023396819.1	XP_039323438.1
OG0013068	XP_003416355.1	XP_003943506.1
OG0013069	XP_023413679.1	XP_003923323.1
OG0013070	XP_003404121.1	XP_039323840.1
OG0013072	XP_023397876.1	XP_039320669.1
OG0013073	XP_003415917.1	XP_039324411.1
OG0013074	XP_023410863.1	XP_003931944.1
OG0013075	XP_023401759.1	XP_010342551.1, XP_003933769.1
OG0013076	XP_023410866.1	XP_003931949.1
OG0013077	XP_023408993.1	XP_003931975.1
OG0013078	XP_003408304.1	XP_003943089.1
OG0013079	XP_023401825.1	XP_039320556.1
OG0013080	XP_023401434.1	XP_003943078.2
OG0013081	XP_023401436.1	XP_003943077.1
OG0013082	XP_023401694.1	XP_010349717.1
OG0013083	XP_003408470.1	XP_003940724.1
OG0013084	XP_003408474.1	XP_039320702.1
OG0013085	XP_003408476.1	XP_003938658.1
OG0013086	XP_003408313.1	XP_010347600.1
OG0013087	XP_003408477.1	XP_039320411.1
OG0013088	XP_023401715.1	XP_003938634.1
OG0013089	XP_003408489.1	XP_003933168.1
OG0013090	XP_003408492.1	XP_003933165.1
OG0013091	XP_010586771.1	XP_003933157.1
OG0013092	XP_003408217.1	XP_003933147.1
OG0013093	XP_003408331.1	XP_003933138.1
OG0013094	XP_003408333.1	XP_003933778.1
OG0013095	XP_023401746.1	XP_010342553.1
OG0013096	XP_003408337.1	XP_003933772.1
OG0013097	XP_010586799.1	XP_039320488.1
OG0013098	XP_003408353.1	XP_003933729.2
OG0013100	XP_003408241.1, XP_010585437.2	XP_003925323.1
OG0013101	XP_023401805.1	XP_039320750.1
OG0013102	XP_023401453.1	XP_039320365.1
OG0013103	XP_023397383.1	XP_039320848.1
OG0013104	XP_023397380.1	XP_039320371.1
OG0013105	XP_023397358.1	XP_010328173.2
OG0013106	XP_023397363.1	XP_003942104.2
OG0013107	XP_010600478.1	XP_039320459.1
OG0013108	XP_003422978.1	XP_039320674.1
OG0013109	XP_023405616.1	XP_003941014.2
OG0013110	XP_003411449.1	XP_039324169.1
OG0013111	XP_003411374.1	XP_003933706.1
OG0013112	XP_003415911.1	XP_003933699.1
OG0013113	XP_023410797.1	XP_010342497.2
OG0013114	XP_003415971.1	XP_003933692.1
OG0013115	XP_023410819.1	XP_010342483.2
OG0013116	XP_023410789.1	XP_039324406.1
OG0013117	XP_003415977.1	XP_003933664.1
OG0013118	XP_010593990.2	XP_003933661.1
OG0013119	XP_010593993.1	XP_003933655.2
OG0013120	XP_023410791.1	XP_039324174.1
OG0013121	XP_023410792.1	XP_039324189.1
OG0013122	XP_003415944.1	XP_003933641.2
OG0013123	XP_010594008.1	XP_003931941.1
OG0013124	XP_010594011.1	XP_010340867.1
OG0013125	XP_010592460.2	XP_003931950.1
OG0013126	XP_010592458.1	XP_010340872.1
OG0013127	XP_003414216.1	XP_003931971.1
OG0013128	XP_003414110.1	XP_003931978.1
OG0013129	XP_003414209.1	XP_003932003.1
OG0013130	XP_003414205.2	XP_003932011.1
OG0013131	XP_010592439.1	XP_003932019.2
OG0013132	XP_003414265.1	XP_003932022.1
OG0013133	XP_003407286.1	XP_003921093.1
OG0013134	XP_003407124.1	XP_003935181.1
OG0013135	XP_003421265.1	XP_003935358.1
OG0013137	XP_023395767.1, XP_023395739.1	XP_003921031.2
OG0013138	XP_023395759.1	XP_039329003.1
OG0013139	XP_010585715.1	XP_010341361.1
OG0013140	XP_010585711.1	XP_010341412.1
OG0013141	XP_003407316.1	XP_039328596.1
OG0013142	XP_023400432.1	XP_039328659.1
OG0013143	XP_003407312.1	XP_039328658.1
OG0013144	XP_010585700.1	XP_039328677.1
OG0013145	XP_003407300.1	XP_039328934.1
OG0013146	XP_003407297.1	XP_003921066.1
OG0013147	XP_003407298.1	XP_003921067.1
OG0013148	XP_023400365.1	XP_003921070.1
OG0013149	XP_010585765.2	XP_003921068.1
OG0013150	XP_010585692.1	XP_010341764.2
OG0013151	XP_003407291.1	XP_003921080.1
OG0013152	XP_003407209.1	XP_039328696.1
OG0013153	XP_003407029.1	XP_003921233.2
OG0013154	XP_003407204.2	XP_003921235.2
OG0013155	XP_003407198.1	XP_010343584.1
OG0013156	XP_023400196.1	XP_010343601.1
OG0013157	XP_003407197.1	XP_003921251.1
OG0013158	XP_003407177.1	XP_003921274.1
OG0013159	XP_023400418.1	XP_039328977.1
OG0013160	XP_023400416.1	XP_010343977.2
OG0013161	XP_023400160.1	XP_039328781.1
OG0013162	XP_010585743.1	XP_003938706.2
OG0013163	XP_003407155.1	XP_003938707.1
OG0013164	XP_003407145.1	XP_003938715.1
OG0013165	XP_023400142.1	XP_010347643.1
OG0013166	XP_003407137.1	XP_003934777.2
OG0013167	XP_023400129.1	XP_003935156.1
OG0013168	XP_010585523.1	XP_039328665.1
OG0013169	XP_023400405.1	XP_039328890.1
OG0013170	XP_003407129.1	XP_039328918.1
OG0013171	XP_010585506.1	XP_003935201.2
OG0013172	XP_003407110.1	XP_039328866.1
OG0013173	XP_003407111.1	XP_003935199.1
OG0013174	XP_010585505.1	XP_003935207.2
OG0013175	XP_010585481.1	XP_039318080.1
OG0013176	XP_003407011.1	XP_003930777.1
OG0013177	XP_003406984.1	XP_010339613.1
OG0013178	XP_003407285.1	XP_003921096.1
OG0013179	XP_003415581.1	XP_003937037.1
OG0013180	XP_023410354.1	XP_039329995.1
OG0013181	XP_003417593.1	XP_003928044.1
OG0013182	XP_003415375.2	XP_010345821.1
OG0013183	XP_023410067.1	XP_039330241.1
OG0013184	XP_023410098.1	XP_039329881.1
OG0013185	XP_023410363.1	XP_039330006.1
OG0013186	XP_003415565.1	XP_003937068.1
OG0013187	XP_010593545.2	XP_039330320.1
OG0013188	XP_003415557.1	XP_039330512.1, XP_039330951.1
OG0013189	XP_023410322.1	XP_039329604.1
OG0013190	XP_003415357.1	XP_003937123.3
OG0013191	XP_010593522.1	XP_039330421.1
OG0013192	XP_023410072.1	XP_003937542.1
OG0013193	XP_003415549.1	XP_003937546.1
OG0013194	XP_003415548.1	XP_010346373.1
OG0013195	XP_023410308.1	XP_010346379.2
OG0013196	XP_010593512.1	XP_039329543.1
OG0013197	XP_003415347.1	XP_003937557.1
OG0013198	XP_010593502.1	XP_039329932.1
OG0013199	XP_003415538.1	XP_010346500.2
OG0013200	XP_003416387.1	XP_003937330.2
OG0013201	XP_003411130.2	XP_039329616.1
OG0013202	XP_023405427.1	XP_010347502.2
OG0013203	XP_010589603.1	XP_010347618.2
OG0013204	XP_003411141.1	XP_003921629.1
OG0013205	XP_003411144.1	XP_003936924.1
OG0013206	XP_023405411.1	XP_039330159.1
OG0013207	XP_023410100.1	XP_039329912.1
OG0013208	XP_010593629.1	XP_003936932.1
OG0013209	XP_023410461.1	XP_010345708.2
OG0013210	XP_003415609.2	XP_010345735.1
OG0013211	XP_003415607.1	XP_039330357.1
OG0013212	XP_023410414.1	XP_039329564.1
OG0013213	XP_023410398.1	XP_039330391.1
OG0013214	XP_023410395.1	XP_003936991.1
OG0013215	XP_003415593.1	XP_010345893.1
OG0013216	XP_010599301.1	XP_003935838.1
OG0013217	XP_010599297.1	XP_039324623.1
OG0013218	XP_023396410.1	XP_039324617.1
OG0013219	XP_023396409.1	XP_010333411.1
OG0013220	XP_003421662.1	XP_003924403.1
OG0013221	XP_003405647.1	XP_010336749.2
OG0013222	XP_003405264.1	XP_003927869.1
OG0013223	XP_023414904.1	XP_003927875.1
OG0013224	XP_003405268.1	XP_003927876.1
OG0013225	XP_003405270.1	XP_003927881.2
OG0013226	XP_003405272.1	XP_003927883.1
OG0013227	XP_003405649.1	XP_003927885.2
OG0013228	XP_023415031.1	XP_039328203.1
OG0013229	XP_003405285.1	XP_003927893.1
OG0013230	XP_010597440.1	XP_003927899.2
OG0013231	XP_003405316.1	XP_039328205.1
OG0013232	XP_003405667.1	XP_003929635.1
OG0013233	XP_003405318.1	XP_010338481.1
OG0013234	XP_023395467.1	XP_010338627.2
OG0013235	XP_003405322.1	XP_039327931.1
OG0013236	XP_003405325.1	XP_003929642.1
OG0013237	XP_003405334.1	XP_003929647.1
OG0013238	XP_003405339.1	XP_003929658.1
OG0013239	XP_010599811.1	XP_010338518.2
OG0013240	XP_023395488.1	XP_039327796.1
OG0013241	XP_003405342.1	XP_039328439.1
OG0013242	XP_003405343.1	XP_003929664.1
OG0013243	XP_023395501.1	XP_010338531.2
OG0013245	XP_003405351.1	XP_003929678.2
OG0013246	XP_023412871.1	XP_003928061.1
OG0013247	XP_010595515.1	XP_039335071.1
OG0013248	XP_023412869.1	XP_003928053.1
OG0013249	XP_003417591.1	XP_039335138.1
OG0013250	XP_023412892.1	XP_003928023.1
OG0013251	XP_010595529.1	XP_039335054.1
OG0013252	XP_003417592.1	XP_003928003.1
OG0013253	XP_003418541.1	XP_003927981.1
OG0013254	XP_023414246.1	XP_003927979.1
OG0013255	XP_023410734.1	XP_003944241.1
OG0013256	XP_003414264.1	XP_010340904.1
OG0013257	XP_003420593.2	XP_010338721.1
OG0013258	XP_003422853.1	XP_039328515.1
OG0013259	XP_003420303.1	XP_010338695.2
OG0013260	XP_010598097.1	XP_010338671.2
OG0013261	XP_003420317.1	XP_003929799.1
OG0013262	XP_003420270.1	XP_003929795.1
OG0013263	XP_023394954.1	XP_010338808.2
OG0013264	XP_003420320.1	XP_003921019.1
OG0013265	XP_023394957.1	XP_003921018.1
OG0013266	XP_023395731.1	XP_039329028.1
OG0013267	XP_023395733.1	XP_039329039.1
OG0013268	XP_023414370.1	XP_039318014.1
OG0013269	XP_023414385.1	XP_039318089.1
OG0013270	XP_010596577.1	XP_039318043.1
OG0013271	XP_003418657.1	XP_010339665.1
OG0013272	XP_003418656.1	XP_003930830.2
OG0013273	XP_003418655.1	XP_039318061.1
OG0013274	XP_010596569.1	XP_039317973.1
OG0013275	XP_023395326.1	XP_039328894.1
OG0013276	XP_023395289.1	XP_003929974.2
OG0013277	XP_010598415.2	XP_039328888.1
OG0013278	XP_023395316.1	XP_039328638.1
OG0013279	XP_023403846.1	XP_039328915.1
OG0013280	XP_003410063.1	XP_003929926.2
OG0013281	XP_003409856.1	XP_003929931.1
OG0013282	XP_010588392.1	XP_039328542.1
OG0013283	XP_023395581.1	XP_003941889.2
OG0013284	XP_023406699.1	XP_010328528.2
OG0013285	XP_010590719.1	XP_010328530.1
OG0013286	XP_003412552.1	XP_003942436.2
OG0013287	XP_023406875.1	XP_010347014.1
OG0013288	XP_023406871.1	XP_010347018.2
OG0013289	XP_003412455.1	XP_039319342.1
OG0013290	XP_003412581.2	XP_039319334.1
OG0013291	XP_023406705.1	XP_010347041.1
OG0013292	XP_003412591.1	XP_003938155.1
OG0013293	XP_010590775.2	XP_003938140.1
OG0013294	XP_010590777.1	XP_010346976.1
OG0013295	XP_010590781.1	XP_003944106.1
OG0013296	XP_023406915.1	XP_010344378.1
OG0013297	XP_010590865.1	XP_003945338.3
OG0013298	XP_023406939.1	XP_010344397.2
OG0013299	XP_023406709.1	XP_003935612.1
OG0013300	XP_023406941.1	XP_039316961.1
OG0013301	XP_010590822.1	XP_010342665.2
OG0013302	XP_010590835.1	XP_003933890.1
OG0013303	XP_010593946.1	XP_039324247.1
OG0013304	XP_023410726.1	XP_010342722.2
OG0013305	XP_023410725.1	XP_010342726.1
OG0013306	XP_023410763.1	XP_003933916.1
OG0013307	XP_010599657.1	XP_003941309.1
OG0013308	XP_003413729.1	XP_003922655.1
OG0013309	XP_010587945.1, XP_023403315.1	XP_039315980.1
OG0013310	XP_023409742.1	XP_003941952.1, XP_003941951.1
OG0013311	XP_003415122.1	XP_010327967.1
OG0013312	XP_023406157.1	XP_039317239.1
OG0013313	NP_001272956.1	XP_003939476.1
OG0013314	XP_003411846.2	XP_039316546.1
OG0013315	XP_023406345.1	XP_039333634.1
OG0013316	XP_023406190.1	XP_039318302.1
OG0013317	XP_023406200.1, XP_010590231.1	XP_003935264.1
OG0013318	XP_010590235.2	XP_003935267.2
OG0013319	XP_003411952.1	XP_003935281.1
OG0013320	XP_003411954.1	XP_003935282.1
OG0013321	XP_010590243.1	XP_039333284.1
OG0013322	XP_023406141.1	XP_010344118.1
OG0013323	XP_023406228.1	XP_003935330.2
OG0013324	XP_003411970.1	XP_003935320.1
OG0013325	XP_010590346.1	XP_039319361.1
OG0013326	XP_003411882.2	XP_003941633.1
OG0013327	XP_003411971.1	XP_003941634.1
OG0013328	XP_023406294.1	XP_003941622.1
OG0013329	XP_003411884.1	XP_003941630.2
OG0013330	XP_003411887.1	XP_003941617.1
OG0013331	XP_003411986.2	XP_010350633.1
OG0013332	XP_003411987.1	XP_039330542.1
OG0013333	XP_003411993.1	XP_003941595.1
OG0013334	XP_023411011.1	XP_003944030.1
OG0013335	XP_010594145.1	XP_039334963.1
OG0013336	XP_003416128.1	XP_003926857.1
OG0013337	XP_023411062.1	XP_010335793.1
OG0013338	XP_003416133.1	XP_003926843.1
OG0013339	XP_003416141.1	XP_003926836.1
OG0013340	XP_003416138.1	XP_039318348.1
OG0013341	XP_003416167.1	XP_003926835.1
OG0013342	XP_010594217.2	XP_010335873.2
OG0013343	XP_023411009.1	XP_003926826.1
OG0013344	XP_003422070.2	XP_010350322.1
OG0013345	XP_010599658.1	XP_010350319.1
OG0013346	XP_003417500.1	XP_039334171.1
OG0013347	XP_010598240.1	XP_003942576.1
OG0013348	XP_023395146.1	XP_010328665.1
OG0013349	XP_010598243.2	XP_039336178.1
OG0013350	XP_003420455.2	XP_039317032.1
OG0013351	XP_003420473.1	XP_003942186.1
OG0013352	XP_023395141.1	XP_039316657.1
OG0013354	XP_003420463.3	XP_010328278.1
OG0013355	XP_003413745.2	XP_010331714.1
OG0013356	XP_010591966.1	XP_003922629.1
OG0013357	XP_023408563.1	XP_010331723.1
OG0013358	XP_023408556.1	XP_039335114.1
