Orthogroup	Mus_musculus	Homo_sapiens
OG0012570	NP_001406305.1	NP_003817.1, XP_011524056.1
OG0012571	XP_011245209.1	XP_006722403.1
OG0012572	NP_783575.2, XP_017170513.1	NP_660154.3
OG0012573	NP_001288356.1	NP_878314.1
OG0012574	NP_808288.2	NP_079108.3
OG0012575	NP_032634.3	NP_004986.1
OG0012576	NP_542764.2	XP_016876547.1, NP_775798.2
OG0012577	NP_075679.2	NP_055792.1
OG0012578	XP_030103435.1, NP_001357821.1	NP_001341569.1
OG0012579	NP_031481.2	XP_047287805.1
OG0012580	NP_035319.1	NP_788955.1
OG0012581	NP_001240817.1	NP_001171668.1
OG0012582	NP_080679.3	XP_005267442.1
OG0012583	NP_076188.3	NP_001306972.1
OG0012584	NP_659037.2	NP_056197.3
OG0012585	XP_036013597.1	XP_047287277.1
OG0012586	XP_036013330.1	XP_016877071.1
OG0012587	NP_079732.1	NP_060923.2
OG0012588	NP_035037.2	NP_065390.1
OG0012589	NP_663417.1, XP_006515736.1	NP_057670.2
OG0012590	XP_017170673.1, NP_001299573.1	XP_047287288.1
OG0012591	NP_001028328.2	NP_976046.1
OG0012592	XP_006516083.1	NP_001295049.1
OG0012593	NP_849243.2	XP_011535336.1
OG0012594	NP_001180195.2	NP_001106970.4
OG0012595	XP_017170423.1, NP_081545.3	NP_060609.2
OG0012596	NP_839984.1	NP_751943.1, XP_011534724.1
OG0012597	XP_011242459.1, NP_079717.2	NP_004704.3
OG0012598	NP_001129031.1, XP_006515698.1	XP_047287669.1
OG0012599	NP_899117.1, XP_017170692.1	NP_001410690.1
OG0012600	NP_001390761.1	XP_024305390.1
OG0012601	NP_001392290.1	XP_011534691.1
OG0012602	NP_082615.1	NP_110382.3
OG0012603	NP_032721.2	XP_005267462.1, NP_031387.3
OG0012604	NP_081794.2, XP_006519607.1	NP_001340290.1
OG0012605	XP_036014450.1	XP_006720071.1
OG0012606	NP_001346970.1	NP_005183.2
OG0012607	XP_006519690.1	XP_024305282.1
OG0012608	NP_001347461.1	NP_009017.1
OG0012609	NP_001156850.1	NP_001231118.1
OG0012610	NP_083503.1	NP_997260.1, XP_011535044.1
OG0012611	NP_001177395.1	NP_057735.2
OG0012612	NP_035514.1	NP_031400.2
OG0012613	NP_035512.1	NP_059116.3, XP_005267816.1
OG0012614	NP_083856.1	NP_001337182.1
OG0012615	NP_848479.1	NP_003073.1
OG0012616	NP_766393.2	NP_647479.2
OG0012617	NP_598811.3	NP_001295083.1
OG0012618	XP_006516160.1, NP_062525.1	NP_071919.2
OG0012619	NP_083345.1	NP_775797.2
OG0012620	NP_076210.1, XP_030102816.1	NP_057078.1
OG0012621	XP_030102381.1, NP_084264.1	XP_011535140.1
OG0012622	NP_084293.1	NP_689656.2, XP_047286921.1
OG0012623	XP_030102481.1	NP_001308750.1
OG0012624	NP_796241.3	XP_006720360.1
OG0012625	XP_006516097.1, NP_080520.2	NP_060845.2
OG0012626	NP_001171032.1	NP_003040.1
OG0012627	XP_017170611.1	XP_011535090.1
OG0012628	XP_006515747.1	NP_001341214.1
OG0012629	XP_011242435.1	XP_024305527.1
OG0012630	NP_001254554.1	NP_001267473.1
OG0012631	NP_001129547.1	NP_001005743.1
OG0012632	NP_766168.1	NP_001352717.1
OG0012633	NP_598803.1, XP_036013042.1	NP_005580.1
OG0012634	NP_001392261.1	XP_047287872.1
OG0012635	NP_663420.1	NP_055054.1
OG0012636	XP_006516052.1	NP_055887.3
OG0012637	XP_006515772.1, NP_663422.1	NP_060261.2
OG0012638	NP_036064.3	XP_011534849.1
OG0012639	NP_001277217.1	NP_001010860.1
OG0012640	NP_113568.2	NP_056943.1
OG0012641	NP_084448.1	NP_660274.1
OG0012642	NP_080957.2	NP_001073883.2, XP_011535098.1
OG0012643	NP_083256.2, XP_006516371.1	NP_478144.1
OG0012644	XP_006516221.1, NP_001153382.1	NP_001138467.1, XP_011535008.1
OG0012645	XP_006515533.1	XP_005267806.1
OG0012646	NP_851845.1	NP_001339750.1
OG0012647	NP_001012310.2, XP_011242283.1	NP_997000.2
OG0012648	NP_081890.1	XP_011535637.1
OG0012649	NP_036103.1	NP_055041.1
OG0012650	NP_001361650.1	NP_001185882.1
OG0012651	XP_030102765.1	NP_071934.3
OG0012652	NP_951014.1	NP_950248.2
OG0012653	NP_001277231.1, XP_036013232.1	NP_954993.1
OG0012654	NP_001091090.1, XP_006516225.1	NP_056471.1, XP_011534943.1
OG0012655	NP_034605.1, XP_006532360.1	NP_001317148.1
OG0012656	NP_722502.1	NP_079425.3, NP_001275897.1
OG0012657	XP_006533512.1, NP_001291368.1	NP_001291367.1
OG0012658	NP_001289885.1	NP_859052.3
OG0012659	XP_006497869.1, NP_033142.2	XP_016870292.1, NP_057391.1
OG0012660	NP_780399.1, NP_001277481.1	NP_001366196.1
OG0012661	NP_081027.1	NP_001138585.2
OG0012662	NP_077769.4, XP_006534439.1	NP_079513.1
OG0012663	XP_017169791.1, NP_001167570.1	NP_003762.1
OG0012664	NP_082432.2	NP_001073934.1
OG0012665	NP_032292.3, XP_006532343.1	NP_002135.2
OG0012666	XP_036012480.1, NP_001028438.1	NP_001078899.2
OG0012667	NP_899109.2	NP_653284.2
OG0012668	NP_001001714.1	XP_005263460.1, NP_001012415.3, NP_001095147.2
OG0012669	NP_071297.1, NP_001033788.1	NP_071441.1
OG0012670	XP_011247520.1	NP_004505.2, XP_047291875.1
OG0012671	NP_082021.1	XP_047291721.1
OG0012673	NP_077191.2	NP_001171846.1
OG0012674	NP_038798.2	NP_001257882.1
OG0012675	NP_081480.2	NP_002940.2
OG0012676	NP_079836.1	NP_001034931.1, NP_001291923.1
OG0012677	NP_001181952.1	XP_011523281.1
OG0012678	XP_006532054.1	NP_001073864.2
OG0012679	XP_006532781.1, NP_001078967.1	NP_078867.2, XP_005257725.1
OG0012680	NP_083174.2	NP_065812.1
OG0012681	NP_001395320.1	NP_060420.2
OG0012682	NP_031651.2	XP_011523701.1, NP_003646.2
OG0012683	XP_036012322.1, NP_035280.1	NP_005558.1
OG0012684	NP_001350087.1	NP_001138998.1
OG0012685	XP_030101765.1	XP_047292441.1
OG0012686	XP_036012613.1, NP_766536.2	NP_945193.1
OG0012687	NP_001350292.1	NP_001074930.1
OG0012688	NP_776116.2	NP_071349.3
OG0012689	XP_011247257.1, NP_001028439.2	NP_001375382.1
OG0012690	NP_001392072.1	XP_047291242.1
OG0012691	NP_001349767.1	NP_001138769.1
OG0012692	NP_079552.3, XP_036012216.1	NP_001307676.1
OG0012693	NP_001192010.1	NP_258411.2, XP_005257844.1
OG0012694	NP_065229.2	NP_001288784.1
OG0012695	XP_006534333.1, NP_082290.2	XP_016880922.1
OG0012696	NP_079581.1	NP_057055.2
OG0012697	NP_001028565.1	NP_060198.3
OG0012698	NP_031608.1	NP_000718.1
OG0012699	NP_938040.1	XP_006722277.1
OG0012700	NP_079757.2	NP_073576.1
OG0012701	NP_056625.2	XP_047291177.1, NP_009146.2
OG0012702	NP_076402.1	NP_001424.3
OG0012703	XP_036012949.1, NP_083621.1	NP_001177958.1
OG0012704	NP_766156.2	XP_005257152.2
OG0012705	NP_001106176.1	XP_047291130.1
OG0012706	NP_081359.1, NP_001343401.1	NP_001186880.1, NP_065159.1
OG0012707	NP_032766.2	NP_006169.2
OG0012708	NP_001076004.1, NP_950184.2	NP_787078.2
OG0012709	NP_001390541.1	NP_001398057.1
OG0012710	XP_030101431.1	NP_001350775.1
OG0012711	XP_006533751.1	XP_016879524.1
OG0012712	NP_001392161.1	NP_001015053.1
OG0012713	NP_665828.1	XP_011522740.1, NP_694551.1
OG0012714	NP_083563.1	NP_001129955.1
OG0012715	XP_006532521.1	NP_001073143.1
OG0012716	NP_659080.2	NP_004932.1
OG0012717	NP_033838.1	NP_005431.1, XP_011523618.1
OG0012718	NP_036167.1	NP_006364.2
OG0012719	NP_081596.1	NP_005524.2
OG0012720	XP_017170022.1, NP_849263.1	NP_001149.2, NP_033720.2
OG0012721	NP_001271340.1	NP_115729.1
OG0012722	NP_080777.1	XP_047291459.1, NP_835227.1
OG0012723	NP_998824.1	NP_001356441.1
OG0012724	NP_083194.2	NP_113609.1
OG0012725	NP_001390532.1	NP_003306.3
OG0012726	NP_034053.2	NP_149124.3
OG0012727	NP_001186225.1	NP_001290203.1
OG0012728	NP_034647.1, XP_030101458.1	NP_001543.2
OG0012729	NP_082998.2	NP_001352848.1
OG0012730	NP_663409.2	NP_068370.1
OG0012731	NP_033465.1	NP_002800.2
OG0012732	NP_001073587.1	NP_004765.2
OG0012733	NP_082425.1, XP_006534361.1	NP_001357137.2
OG0012734	XP_006532154.1	XP_005257702.1
OG0012735	NP_001074904.1	NP_001008777.2, XP_011523167.1
OG0012736	NP_080462.2	NP_060218.1
OG0012737	XP_006533088.1, NP_001074689.1	NP_001004334.3
OG0012738	XP_006534571.1	XP_047292928.1
OG0012739	NP_766387.2, XP_017170020.1	NP_001124390.1
OG0012740	NP_001392123.1	NP_008998.1
OG0012741	XP_006532896.1, NP_766131.2	XP_016880671.1
OG0012742	NP_001351064.1	XP_016879811.1
OG0012743	NP_598568.1	NP_060979.2
OG0012744	NP_082260.1	NP_060427.2
OG0012745	NP_001350116.1	NP_003777.2
OG0012746	XP_006534273.1	XP_005257825.1
OG0012747	NP_001344472.1	NP_005477.2
OG0012748	NP_001390914.1	XP_005257326.1
OG0012749	NP_033572.2, XP_017169965.1	NP_005073.2
OG0012750	NP_775550.2	NP_008855.1
OG0012751	NP_001038992.1	XP_011522585.1, NP_001073908.2
OG0012752	XP_036012127.1	XP_006722064.1
OG0012753	NP_077224.1	NP_060619.4
OG0012754	NP_001350059.1	NP_065799.2
OG0012755	NP_079690.2	XP_011523588.1
OG0012756	XP_030101706.1	XP_005257746.1, NP_079111.1
OG0012757	NP_062790.1, XP_006533852.1	NP_036270.1
OG0012758	XP_006533042.1	NP_001392032.1
OG0012759	NP_033356.2	NP_000449.1
OG0012760	NP_001039008.1, XP_011247471.1	NP_689994.2
OG0012761	NP_663406.2	NP_060566.2
OG0012762	NP_001391057.1	XP_047292309.1
OG0012763	NP_082295.1, XP_036012897.1	NP_115698.3
OG0012764	NP_954666.1	NP_056170.2
OG0012765	NP_659075.1	NP_060898.2, XP_011523299.1
OG0012766	XP_011247072.1	XP_047292941.1
OG0012767	NP_954669.2	NP_689677.1
OG0012768	NP_081016.2	NP_542400.2
OG0012769	NP_958808.1	NP_149975.1
OG0012770	NP_001351039.1	NP_001275560.1
OG0012771	NP_033449.2	NP_004286.2, XP_011523806.1
OG0012772	NP_777277.2, XP_006533463.1	NP_001028733.1
OG0012773	NP_001004144.1	XP_011522986.1
OG0012774	XP_006533451.1	NP_689558.4, XP_005257977.2
OG0012775	XP_006533001.1	XP_011523688.1
OG0012776	XP_006533290.1	NP_001269058.1
OG0012777	NP_031780.2	NP_001186704.1, NP_001295.2
OG0012778	NP_058090.2	XP_005258127.1
OG0012779	NP_080305.2	NP_001376654.1
OG0012780	NP_796341.2	NP_056536.2, XP_011522212.1
OG0012781	NP_083934.1	NP_874364.1
OG0012782	NP_031899.2	NP_003576.2, XP_011533665.1
OG0012783	NP_598417.2	NP_058431.2
OG0012784	NP_001361617.1	XP_011522403.1
OG0012785	NP_796299.2	NP_060598.3
OG0012786	NP_001091673.1	NP_001091672.1
OG0012787	NP_001074627.1	XP_024306443.2
OG0012788	XP_006533687.1	NP_001397977.1
OG0012789	NP_659567.2	NP_001245134.1
OG0012790	NP_001363911.1	NP_002552.2
OG0012791	XP_006532514.1, NP_032797.3	XP_047292114.1, NP_002549.1
OG0012792	NP_001026978.2	NP_115866.1
OG0012793	NP_067368.3	NP_056271.3
OG0012794	NP_032747.2, NP_001407398.1	NP_056207.3
OG0012795	XP_030107910.1, NP_081361.1	NP_004660.2
OG0012796	NP_001408846.1, NP_001258706.1	NP_000597.2, XP_047279799.1
OG0012797	NP_001019787.2	NP_001167459.1
OG0012798	NP_032740.3	NP_060087.3
OG0012800	NP_001032836.1, XP_006498198.1	NP_434700.2
OG0012801	NP_997117.2	NP_065118.2
OG0012802	XP_006497917.1, NP_033526.1	XP_047279801.1
OG0012803	NP_766247.2	NP_060055.2
OG0012804	XP_006497859.1	NP_006257.1
OG0012805	NP_001395026.1	NP_005076.3
OG0012806	NP_659135.1	NP_055100.2
OG0012807	NP_062655.1	NP_055101.2
OG0012808	NP_938046.2	NP_056169.1
OG0012809	NP_766248.3	NP_057474.2
OG0012810	NP_031957.1	XP_011516649.2, NP_004426.2
OG0012811	NP_001032851.1, NP_079704.2	NP_001304944.2
OG0012812	XP_006497872.1	NP_001362247.1
OG0012813	NP_001008498.2	NP_443076.2, XP_047280013.1
OG0012814	NP_083199.1	XP_011516851.1
OG0012815	NP_919316.1	NP_931045.1, XP_047278896.1
OG0012816	NP_848710.1	NP_001002913.1
OG0012817	NP_001078976.1	NP_001382127.1
OG0012818	NP_001407449.1, NP_001407448.1, NP_058048.1	NP_001397938.1
OG0012819	XP_017174684.1	NP_056450.2
OG0012820	NP_071705.3, NP_001156906.1	NP_005338.1
OG0012821	NP_079868.1	NP_009140.1
OG0012822	NP_796357.1	NP_005285.1, XP_005251990.1
OG0012823	NP_032526.2	NP_055183.2
OG0012824	NP_001107596.1	NP_001381939.1
OG0012825	NP_081577.1	NP_683695.1
OG0012826	NP_075967.2	NP_008884.1
OG0012827	NP_033878.1	NP_005859.1
OG0012828	NP_001028599.1	XP_016859240.1, NP_783862.2
OG0012829	NP_035510.1, XP_006523994.1	NP_058628.3, XP_005264157.1
OG0012830	NP_033886.2	NP_055297.1
OG0012831	NP_079743.1	NP_872342.2
OG0012832	NP_035995.1	NP_006187.2
OG0012833	NP_033459.1	NP_003300.1
OG0012834	NP_899120.2	XP_016874236.1, NP_009155.1
OG0012835	NP_056555.2	NP_001478.2
OG0012836	NP_035973.1	NP_001171725.1
OG0012837	NP_064347.1	XP_011536999.1
OG0012838	NP_079992.1	NP_997227.1
OG0012839	NP_058054.2	NP_001677.2
OG0012840	NP_032947.1	NP_000937.1
OG0012841	XP_011241766.1, NP_038814.1, NP_001346306.1	NP_003716.2, XP_005269265.1
OG0012842	NP_032694.2	NP_005958.1
OG0012843	NP_001161764.1	XP_047284462.1
OG0012844	NP_082506.1	NP_005403.2, NP_001159829.1
OG0012845	NP_001165053.1	NP_004981.2
OG0012846	NP_082303.2	NP_001104740.2
OG0012848	NP_034139.2	NP_000776.1
OG0012849	NP_079813.1	NP_001166167.1
OG0012850	NP_001106941.1	NP_005721.3, XP_005268613.1
OG0012851	NP_796126.4	XP_016874279.1, NP_700356.2
OG0012852	NP_081880.2	NP_001239007.1
OG0012853	NP_001103688.1	NP_065751.1
OG0012854	NP_001074506.1	NP_065813.1
OG0012855	NP_766610.2	NP_001287869.2
OG0012856	NP_083640.1	NP_002067.1
OG0012857	XP_006514294.1	XP_016874587.1
OG0012858	NP_001014412.1	NP_006473.2
OG0012859	NP_001156376.1	NP_001341898.1
OG0012860	NP_080846.1	NP_006521.1
OG0012861	NP_068740.3	XP_011528981.1, NP_036456.1
OG0012862	NP_031718.1	NP_005189.2
OG0012863	NP_849250.1	NP_149977.2
OG0012864	NP_001002005.2, XP_006521202.1	NP_443071.2
OG0012865	XP_006521018.1	XP_024307940.1, NP_001337246.1
OG0012866	NP_001028446.2, XP_036015261.1	XP_016884211.2
OG0012867	XP_006520885.1	XP_047297161.1
OG0012868	NP_001157106.1	NP_001397735.1
OG0012868	NP_033554.3	NP_478679.1
OG0012869	NP_058539.2	XP_047297270.1
OG0012870	NP_536718.1	NP_683515.4
OG0012871	NP_001365767.1	NP_001336845.1
OG0012872	NP_001355589.1	NP_001009880.1, NP_056079.1
OG0012873	NP_001074635.2	NP_612424.1
OG0012874	NP_808298.2	NP_115663.2
OG0012875	NP_001346060.1	NP_001037835.1, NP_001349715.1
OG0012876	NP_898838.2	NP_055955.1
OG0012877	NP_848742.1	NP_001265586.1
OG0012878	XP_017172261.1, NP_083342.1	NP_689826.2, XP_047297128.1
OG0012879	XP_030104428.1	NP_001376598.1, NP_001350774.1
OG0012880	NP_150087.1	NP_004590.2
OG0012881	NP_001076005.2	NP_065882.2
OG0012882	NP_659061.2	NP_001155973.1
OG0012883	NP_780318.1	NP_919307.1
OG0012884	NP_001344588.1	NP_001291493.1
OG0012885	NP_083039.2	NP_055107.3
OG0012886	NP_803412.1, XP_036015335.1	XP_011528773.1
OG0012887	NP_035567.1	NP_008872.1
OG0012888	NP_001365917.1	XP_011528179.1
OG0012889	NP_001403052.1	NP_077289.1
OG0012890	NP_082178.2	NP_001275929.1
OG0012891	NP_001398351.1	XP_047297340.1
OG0012892	NP_080207.1	NP_001171172.1
OG0012893	NP_031609.1, XP_006520434.1	NP_006069.1
OG0012894	NP_663397.1	NP_055121.1
OG0012895	NP_898995.1	NP_001317074.1
OG0012896	NP_081699.1	NP_060552.4
OG0012897	NP_001138670.1	NP_001138671.1
OG0012898	NP_067414.2	NP_060883.1
OG0012899	NP_035370.2	XP_005264059.1
OG0012900	XP_006514336.1, NP_001156428.1	NP_001338473.1
OG0012901	NP_076003.3	NP_872578.1
OG0012902	XP_006496104.1	NP_001381931.1
OG0012903	NP_082319.1	NP_060016.3
OG0012904	XP_006496219.1	XP_016859799.2
OG0012905	NP_938045.2, XP_036020208.1	NP_056988.3
OG0012906	NP_001357757.1	XP_005263954.1
OG0012907	NP_705722.2	NP_659431.5
OG0012908	NP_001001806.1	NP_008818.3
OG0012909	NP_114090.1	NP_071881.1, XP_011531326.1
OG0012910	NP_001264909.1	NP_001411113.1, NP_001138523.1
OG0012911	NP_001391016.1	NP_001275880.1
OG0012912	NP_032558.2	NP_002345.2
OG0012913	NP_032654.1	NP_001393603.1
OG0012914	NP_001074503.1	XP_005264629.1
OG0012915	NP_080803.1	NP_001008708.1
OG0012916	NP_787030.2	NP_003119.2
OG0012917	NP_082780.1	NP_689598.2
OG0012918	NP_001350297.1	NP_001352409.1
OG0012919	NP_080199.1	XP_011531241.1
OG0012920	NP_033070.2	NP_002899.1
OG0012921	XP_006514891.1	NP_001188472.1
OG0012922	NP_033967.1	NP_006421.2
OG0012923	XP_011241983.1	NP_001341141.1
OG0012924	NP_776113.1	NP_054900.2
OG0012925	NP_061349.3	NP_003029.2
OG0012926	NP_034919.1	NP_002389.1
OG0012927	NP_849240.1	NP_612467.1
OG0012928	NP_079719.1	NP_064528.1
OG0012929	NP_001163960.1	NP_775816.1
OG0012930	XP_036022028.1	NP_055726.4
OG0012931	NP_079941.1	NP_006848.1
OG0012932	NP_035715.1	NP_071505.2
OG0012933	NP_080099.1	XP_047300645.1, NP_057381.3
OG0012934	NP_033383.1, XP_006505949.1	NP_653183.2
OG0012935	NP_001025185.1	NP_775738.3
OG0012936	XP_006496354.2	NP_997245.2, XP_005263980.1
OG0012937	NP_034832.2	NP_002293.2
OG0012938	NP_001356064.1	NP_000146.2
OG0012939	XP_006525982.1, NP_780715.1	NP_598377.4, XP_047272832.1
OG0012940	XP_006517325.1	NP_065122.1
OG0012941	NP_663352.2	NP_291027.3
OG0012942	NP_032055.1	XP_011532780.1, NP_891555.2
OG0012943	NP_038557.1, XP_036012229.1	NP_005101.1
OG0012944	NP_001277679.1	NP_001397758.1
OG0012945	NP_001277689.1	NP_942568.2, NP_055858.2
OG0012946	XP_006534100.1, NP_080819.2	NP_057259.2
OG0012947	NP_775548.2, XP_036012112.1	NP_000834.2
OG0012948	NP_001156485.1, XP_030106314.1	XP_011541883.1
OG0012949	NP_849203.2	XP_016865110.1
OG0012950	NP_001074840.2, XP_006525979.1	XP_005271966.1
OG0012951	NP_032934.1	NP_000934.1
OG0012952	NP_034851.2	NP_005564.1
OG0012953	XP_006532623.1	NP_001157858.1
OG0012954	NP_062290.2	XP_047273804.1
OG0012955	NP_033038.2	NP_005723.2
OG0012956	XP_006532388.1	NP_001287720.1
OG0012957	XP_006532830.1	XP_011541731.1
OG0012958	NP_084252.1	NP_542387.1
OG0012959	NP_780464.2	NP_068817.1
OG0012960	NP_851795.1	NP_001129058.1
OG0012961	NP_036145.1	NP_001387330.1
OG0012962	XP_006517370.1, NP_062514.2	NP_004878.3
OG0012963	NP_033395.1	NP_000349.1
OG0012964	NP_001349344.2	NP_059111.2
OG0012965	NP_001404692.1	NP_001372923.1
OG0012966	NP_848124.1	NP_004652.2
OG0012967	NP_001074725.1	XP_011541790.1, NP_057688.3
OG0012968	NP_001165566.1	NP_001340926.1
OG0012969	NP_001106680.1	NP_001356387.1
OG0012970	NP_001342307.1	NP_001342476.1
OG0012971	NP_001392359.1	NP_060208.2
OG0012972	NP_062408.2	XP_011516307.1, NP_003017.1
OG0012973	NP_001392353.1	NP_001317569.1
OG0012974	NP_077753.1	NP_001382973.1
OG0012975	NP_766283.2	NP_001026859.1
OG0012976	NP_067510.3	NP_060695.2
OG0012977	NP_071641.1	NP_001488.2
OG0012978	NP_076228.2	NP_001305687.1
OG0012979	NP_001406116.1	NP_001356988.2
OG0012980	XP_036020291.1, NP_780347.2	NP_001268357.1
OG0012981	NP_001240706.1	NP_001397891.1
OG0012982	NP_001364031.1	NP_001171869.1
OG0012983	NP_081423.1	NP_940975.2
OG0012984	NP_001017362.1	XP_047278737.1
OG0012985	NP_033529.3	NP_009057.1
OG0012986	NP_001413127.1	NP_004620.1
OG0012987	NP_001092784.1	NP_001037729.1
OG0012988	NP_001277391.1	NP_758516.1
OG0012989	NP_056643.3	NP_001121699.1
OG0012990	XP_011248417.2	XP_047278750.1
OG0012991	NP_032808.1	NP_057953.1
OG0012992	NP_001277404.1	NP_055105.2
OG0012993	NP_083362.1	NP_001358586.1
OG0012994	NP_001074610.1	NP_005449.5, XP_016870820.1
OG0012995	NP_001343355.1	NP_775822.3
OG0012996	NP_083848.1, NP_001342113.1	NP_055866.1
OG0012997	NP_080785.2	NP_001018126.1, XP_047279302.1
OG0012998	NP_001276830.1, NP_663522.2	NP_003443.2
OG0012999	NP_659152.1	NP_000026.2
OG0013000	NP_033741.1	NP_006678.1
OG0013001	NP_073725.2	NP_699197.3
OG0013002	NP_001304281.1	XP_005251740.1
OG0013003	NP_001038979.1	NP_001304879.1
OG0013004	NP_001008791.1	XP_011516787.1, NP_001333819.1
OG0013005	XP_017175603.1, NP_033429.1	NP_001235.1
OG0013006	NP_067337.1	XP_016870273.1, NP_002572.2
OG0013007	NP_001393196.1	NP_001362819.1
OG0013009	NP_619594.1	NP_001304872.1
OG0013010	NP_001333976.1	XP_011512617.1, NP_001122.2
OG0013011	NP_995316.2	NP_997293.2
OG0013012	NP_861418.2	XP_016865905.1, NP_859528.1
OG0013013	NP_031508.1	NP_001231367.1
OG0013014	XP_011244747.1	NP_001381570.1
OG0013016	NP_258438.1	NP_067007.3
OG0013017	NP_085100.1	NP_067000.1
OG0013018	NP_067312.2	NP_008860.4
OG0013019	NP_059491.1	NP_002577.2
OG0013020	NP_033085.2	XP_047275155.1
OG0013021	NP_080583.3	NP_001014840.1
OG0013022	NP_001028451.2	XP_005249355.1, NP_077270.1
OG0013023	XP_006524496.1, NP_080847.2	NP_872354.1
OG0013024	NP_036080.2, XP_017172968.1	NP_002745.1
OG0013025	NP_001347168.1	NP_001397816.1
OG0013026	NP_001107032.1, NP_079650.3	NP_006699.2
OG0013027	NP_067307.2	NP_002053.3
OG0013028	NP_083282.1	NP_001128577.1
OG0013029	NP_796026.2, XP_006524454.1	XP_005248961.1
OG0013030	NP_001008232.2	XP_006715102.3
OG0013031	NP_064426.2	NP_001345459.1
OG0013032	XP_017173175.1	XP_011512591.1
OG0013033	NP_064432.1	NP_004266.2
OG0013034	NP_001091092.1	XP_016866535.1
OG0013035	NP_079887.3	XP_016867022.2
OG0013036	NP_997044.2	NP_006434.1
OG0013037	NP_997554.2	NP_055160.2
OG0013038	NP_001104612.1	NP_001012992.1
OG0013039	NP_109640.1	NP_006493.1
OG0013040	NP_061375.1	XP_016866410.1
OG0013041	XP_030107786.1, NP_032589.1	NP_001353298.1
OG0013042	NP_082250.1	NP_060570.2
OG0013043	NP_803128.1	NP_036420.1, XP_011513307.1
OG0013044	XP_006511474.1	XP_006715308.2
OG0013045	NP_036163.3, XP_006511264.1	XP_006715125.1, NP_055279.3
OG0013046	NP_598578.1	NP_001026794.1
OG0013047	NP_663367.1	NP_004273.1, XP_005249547.1
OG0013048	NP_001074549.1	XP_011533950.1
OG0013049	NP_080995.2	NP_060838.3
OG0013050	XP_036009856.1	NP_055804.2
OG0013051	NP_001153611.1	NP_001153605.1
OG0013052	NP_001153850.1	NP_060103.2
OG0013053	NP_001074751.1	XP_054187850.1
OG0013054	NP_081670.1	XP_011534540.1
OG0013055	NP_035981.1	NP_002517.1
OG0013056	NP_056639.3	NP_862820.1
OG0013057	NP_001407795.1	NP_002034.3
OG0013058	NP_080470.2, NP_001342441.1	NP_056138.1
OG0013059	NP_780443.2, XP_006538403.1	NP_115900.1
OG0013060	NP_001392858.1	XP_011534364.1
OG0013061	NP_570962.2	NP_116119.2
OG0013062	NP_001156380.1	NP_055269.1
OG0013063	NP_082706.1	NP_001104768.2
OG0013064	XP_006513002.1, NP_001357742.1	XP_011533852.1
OG0013065	NP_700447.2	NP_055612.2
OG0013066	NP_001346420.1	NP_612417.1
OG0013067	XP_006524521.1	NP_060811.1
OG0013068	NP_080899.1	NP_008937.1
OG0013069	XP_006511391.1, NP_071299.3	NP_001554.2
OG0013070	NP_001074240.1, XP_006537869.1	NP_067633.2
OG0013071	NP_001371172.1, XP_030104742.1, NP_001371170.1, NP_001371158.1, NP_001333978.1	NP_001355089.1
OG0013072	XP_006521609.1	NP_001399948.1
OG0013073	NP_777366.1	NP_783318.1
OG0013074	XP_006534903.1, NP_001028405.1	NP_872412.3
OG0013076	NP_766468.1	NP_054777.2, XP_011530198.1
OG0013077	NP_082069.1	NP_997722.1
OG0013078	NP_775597.1	NP_775820.2
OG0013079	NP_851834.1, NP_001258633.1	NP_065748.1
OG0013080	NP_796125.2	NP_060360.3
OG0013081	NP_001182677.1, XP_011243672.1	NP_056483.3
OG0013082	XP_006520242.1	NP_056986.2
OG0013083	NP_032783.2	NP_077721.2
OG0013084	NP_542371.1, XP_036014985.1	NP_001351803.1
