Orthogroup	Mus_musculus	Rattus_norvegicus
OG0010835	NP_035348.2	XP_038938986.1, NP_062013.2
OG0010836	NP_001365873.1	NP_001026819.1, XP_063119252.1
OG0010837	NP_848777.1	NP_001035280.1
OG0010838	NP_001280575.1	NP_001029142.1, NP_001009967.2, XP_008763323.1
OG0010839	NP_034434.1, XP_006513296.1	NP_445994.2, XP_006241083.1
OG0010840	XP_011241731.1	NP_001034102.1, XP_038934581.1
OG0010841	NP_073144.3	NP_742072.2
OG0010843	NP_955354.1	NP_001102203.2
OG0010843	XP_006513492.1	XP_006241021.1
OG0010844	XP_006514389.1	XP_038934939.2
OG0010845	XP_006513421.1, NP_032819.1	NP_598243.1
OG0010846	XP_030101204.1, NP_083548.1	XP_038935332.1, NP_001008525.1
OG0010847	NP_035622.1	XP_008763318.1, NP_001101539.1
OG0010848	NP_001334003.1	NP_001101537.1, XP_038934906.1
OG0010849	NP_038487.1, NP_001316470.1	NP_001071110.1
OG0010850	XP_006514262.1, NP_001036175.1	XP_038935644.1, NP_001003956.1
OG0010851	NP_113557.1	NP_446081.1
OG0010852	XP_017169570.1, NP_653111.1	NP_001028874.1, XP_006240961.1
OG0010853	XP_006514144.1	XP_017450401.1, NP_001381250.1
OG0010855	NP_038535.2	XP_017450861.3, XP_063138722.1, NP_001017374.2
OG0010856	NP_065623.2	XP_063141760.1, NP_001000206.1
OG0010857	NP_001355760.1	XP_008764202.1, NP_001258062.1
OG0010858	NP_001398820.1	XP_006242594.1, NP_071615.1
OG0010859	XP_011240897.1, NP_081231.1	NP_001138342.1, XP_038937833.1
OG0010860	NP_001360846.1	XP_008764155.1, NP_001014109.2
OG0010861	XP_006507657.1	XP_006229731.1
OG0010862	XP_006507830.1	XP_038945240.1
OG0010863	XP_036008945.1	XP_038969063.1
OG0010864	NP_001074736.1	XP_063118868.1, NP_001414397.1
OG0010865	XP_017177834.1, NP_001157730.1	XP_003748978.1
OG0010866	NP_081905.1, XP_006508267.1	NP_001102924.1
OG0010867	XP_006508247.1, NP_705755.2	NP_001005885.1, XP_006229828.1
OG0010868	XP_030098530.1	NP_001101964.1, XP_017444865.1
OG0010869	XP_006508294.1, NP_001104581.1	NP_001178489.1, XP_006229938.1
OG0010870	XP_006507586.1	NP_112341.1, NP_001137319.1
OG0010871	NP_001404197.1	NP_075236.2, XP_008758018.1
OG0010872	XP_006507958.1, NP_001274093.1	NP_112336.2
OG0010873	NP_083487.2	NP_001101010.1, XP_063118894.1
OG0010874	NP_932129.2	XP_038957035.1, NP_001388433.1
OG0010875	NP_001240814.1	XP_006229997.1, NP_536726.1
OG0010876	NP_598712.1	NP_001008347.1, XP_063119064.1
OG0010877	NP_766495.1	NP_001013210.1
OG0010878	NP_001369493.1	NP_001389371.1
OG0010879	NP_001164383.1	NP_001178768.1, XP_038938500.1
OG0010880	XP_011240242.1	NP_001382023.1, XP_063119151.1
OG0010881	NP_064436.2	NP_001414533.1, XP_006230067.1
OG0010882	NP_035185.2, XP_006507501.1	NP_058925.2, XP_038965381.1
OG0010883	XP_006507503.1, NP_035213.2	NP_001101970.1, XP_063123573.1
OG0010884	NP_001399533.1	XP_038948438.1
OG0010884	NP_034732.1	NP_112648.2
OG0010885	XP_006541006.1, NP_038817.1	NP_001387853.1
OG0010886	NP_084509.1	XP_006229292.1, NP_001389031.1
OG0010887	NP_068684.1	NP_853659.2, XP_063140344.1
OG0010888	NP_001185770.1, NP_038836.1	NP_476485.2
OG0010889	XP_006541374.1	NP_612538.1, XP_017444230.1
OG0010890	XP_036013142.1, NP_766259.2	NP_775450.2, XP_038960339.1
OG0010891	NP_032071.1	NP_001007598.1
OG0010892	NP_079882.2	NP_001009647.1
OG0010893	NP_001028330.2	NP_001101632.1
OG0010894	NP_667326.1	NP_001001269.1
OG0010895	NP_780755.2, XP_036014504.1	NP_001402031.1
OG0010896	NP_033055.2	NP_058741.2
OG0010897	NP_808297.1	XP_063130224.1, NP_001407078.1
OG0010898	NP_079703.2	NP_446460.1, XP_038967476.1
OG0010899	NP_001297584.1	NP_110481.1, XP_006252408.1
OG0010900	XP_036014467.1, NP_848800.3	NP_001100750.1
OG0010901	NP_082591.2	NP_001120955.1
OG0010902	XP_006518822.1	XP_038949897.1, NP_001414148.1
OG0010903	NP_032418.1	NP_001100752.1, XP_038949324.1
OG0010904	XP_011243195.1, NP_997098.2	XP_038949112.2, NP_001099525.2
OG0010905	NP_075024.2, XP_006519418.1	NP_001101858.1, XP_006252490.1
OG0010906	XP_006519398.1, NP_067409.2	XP_063130419.1, NP_001401931.1
OG0010907	NP_542123.3, XP_036014728.1	NP_001005554.1, XP_063130429.1
OG0010908	NP_796367.3, XP_036014574.1	NP_001380622.1
OG0010909	NP_997550.1	NP_001398894.1
OG0010910	NP_035859.2, XP_006495953.1	NP_001413927.1, XP_038940483.1
OG0010911	NP_001306080.1, XP_006508841.1	NP_620248.1, XP_008769606.1
OG0010912	NP_035357.1, XP_011240344.1	NP_001103005.1
OG0010913	XP_006508748.1	NP_001258148.1
OG0010914	NP_001304282.1	XP_017455483.1, NP_036989.1
OG0010915	NP_036011.3	NP_112358.1
OG0010916	XP_030099576.1	XP_006253492.1, NP_001032259.1
OG0010917	NP_542142.1	NP_001099994.1
OG0010918	NP_997087.2, XP_006500469.1	XP_038962579.1
OG0010919	NP_001186665.1	NP_001363842.1, XP_006244266.1
OG0010920	XP_036011199.1	XP_063125868.1
OG0010920	NP_848739.1	NP_001414141.1
OG0010921	XP_006512462.1, NP_705813.2	NP_001007004.1, XP_038937548.1
OG0010922	XP_006512223.1, NP_001158131.1	NP_001178728.1, XP_038937542.1
OG0010923	NP_598746.2, NP_001346511.1	NP_001101664.1
OG0010924	NP_001028381.1	XP_038937568.1, NP_001028876.2
OG0010925	XP_006511967.1, NP_082660.1	XP_038938679.1
OG0010926	NP_598739.1	XP_063122081.1, NP_001102770.1
OG0010927	XP_011241301.1	XP_006244026.1
OG0010927	NP_081570.1	NP_942049.1
OG0010928	XP_011241353.1, NP_683761.2	XP_017451630.1, NP_001414621.1
OG0010929	NP_033397.3	XP_008764912.1, NP_112394.4
OG0010930	XP_006524046.1, NP_766085.2	NP_001100349.1, XP_063122908.1
OG0010931	NP_001026981.2, XP_036016335.1	NP_659563.1
OG0010932	NP_084442.1, XP_006519762.1	XP_038950834.1
OG0010933	NP_033926.1	NP_001025208.1
OG0010934	XP_006511742.1, NP_766049.2	XP_008764752.1, NP_001400753.1
OG0010935	NP_079927.2	NP_001035246.2, XP_063121879.1
OG0010936	XP_030099857.1	NP_001264363.1, XP_038937906.1
OG0010937	NP_038677.3	XP_008764695.2, NP_536327.1
OG0010938	NP_079761.1	NP_001070998.1
OG0010939	XP_036011063.1, NP_071714.2	NP_599204.2
OG0010940	NP_444498.2, XP_006510838.1	XP_038936820.1, NP_001099194.1
OG0010941	NP_035409.1	NP_001100318.1, XP_008764711.1
OG0010942	NP_031528.1	NP_037045.1, XP_038936805.1
OG0010943	NP_063917.1, XP_006511247.1	XP_006243662.1, NP_001414096.1
OG0010944	NP_940806.2	NP_001258081.2
OG0010945	NP_001028317.2	NP_001127944.1
OG0010946	XP_006535445.1, NP_031779.1	NP_062173.1, XP_038958908.1
OG0010947	NP_796320.2	XP_038957602.1, NP_620246.1
OG0010948	NP_808524.1	NP_001386740.1, XP_006232510.1, NP_001121034.1
OG0010949	NP_001344287.1	XP_017446287.1
OG0010950	NP_001343202.1	XP_038958557.1, NP_001014194.1
OG0010951	XP_006522718.2	NP_598269.3, XP_006248559.1
OG0010952	NP_001094980.1	NP_001386210.1, XP_008764878.1
OG0010953	XP_006498974.1, NP_032806.2	XP_063139880.1, NP_001388828.1
OG0010954	NP_065620.1	NP_001102430.1
OG0010955	NP_001355947.1	NP_036929.2, XP_006235329.1
OG0010956	NP_001277996.1, NP_034576.2, NP_001277994.1	NP_001386014.1
OG0010957	NP_035049.1	NP_001178833.1, XP_017447440.1
OG0010958	XP_036017314.1, NP_001028470.1	NP_001385909.1, XP_006235244.1
OG0010959	NP_001395129.1	NP_001408242.1, XP_017447727.2
OG0010960	NP_444425.1	XP_063140811.1
OG0010960	NP_001343426.1	NP_445957.2
OG0010961	XP_011238070.1, NP_081369.2	XP_006235159.1, NP_001119843.1
OG0010962	NP_783598.1	NP_001380799.1
OG0010963	NP_083806.2, XP_036018557.1, NP_001343477.1	NP_001014205.1
OG0010964	NP_031579.2	NP_058874.2
OG0010965	NP_001019556.1	NP_001014280.1
OG0010966	NP_619592.1	NP_446095.2
OG0010967	NP_082582.1	NP_001381945.1, NP_001381946.1
OG0010968	NP_083708.1	NP_001102676.1, XP_017447475.3
OG0010969	NP_001156955.1, NP_083651.1	NP_001406474.1
OG0010970	NP_080029.1	XP_063139041.1, NP_001406473.1
OG0010971	XP_030106297.1	XP_038961773.1
OG0010971	NP_001402775.1	NP_001402779.1
OG0010972	NP_033400.2, XP_006499214.1	NP_001102429.1
OG0010973	NP_001011732.1	NP_001012092.1, XP_038960996.1
OG0010974	NP_001035028.1, XP_036017385.1	NP_001414576.1, XP_063139907.1
OG0010975	NP_001357845.1, XP_030102188.1	XP_008760622.1
OG0010976	NP_080306.1	XP_063139442.1, NP_955412.1
OG0010977	NP_001156924.1	NP_001094218.1
OG0010978	NP_062785.2	XP_006235383.3, NP_001101263.1
OG0010979	XP_030104072.1, NP_034938.3	NP_113945.1
OG0010980	NP_032135.2	NP_001385590.1
OG0010981	NP_001123472.1	XP_038962797.1, NP_001414123.1
OG0010982	NP_001343342.1	XP_006235376.2
OG0010983	NP_631890.3	NP_113980.1
OG0010983	XP_006499603.1	XP_063140724.1
OG0010984	NP_081861.2	NP_001291297.1, XP_063139444.1
OG0010985	NP_064651.2	NP_001102069.1
OG0010986	NP_035379.2	NP_001177995.2, XP_038961768.1
OG0010987	NP_001034646.2, XP_017174647.1	XP_006235452.1
OG0010988	NP_808325.2	XP_006235524.1
OG0010989	NP_075021.1, NP_001186047.1	XP_038961442.1, NP_001014206.1
OG0010990	NP_001278074.1	XP_006235557.1
OG0010990	NP_878260.1	NP_001103371.1
OG0010991	NP_001074807.1, XP_011237842.1	NP_001406545.1, XP_017447769.1
OG0010992	NP_001343451.1, NP_742162.2	XP_063140281.1, NP_001295318.1
OG0010993	NP_663344.2	NP_001100008.1
OG0010994	XP_036015641.1, NP_033062.1	XP_006235660.1, NP_001102074.1
OG0010995	NP_001263361.1	NP_001400645.1
OG0010996	NP_033420.1	NP_001032428.1
OG0010997	XP_030102304.1	NP_001386643.1
OG0010998	NP_573503.2	NP_570112.3, XP_038960095.1
OG0010999	NP_659141.1, XP_017173386.1	NP_001100013.1, XP_063139461.1
OG0011000	NP_663513.1	NP_001107224.1
OG0011001	NP_034202.1	NP_001100014.1
OG0011002	NP_083884.1	NP_001100018.1
OG0011003	NP_001153168.1	NP_958823.2, XP_006235753.1
OG0011004	NP_062780.2	XP_006235768.4, NP_068619.1
OG0011005	XP_011238223.1	XP_038962682.1
OG0011005	NP_033997.1	NP_001406469.1
OG0011006	NP_001359293.1	XP_006235889.2
OG0011007	NP_062796.2	NP_113896.1
OG0011008	XP_006500714.1, NP_766619.2	XP_038962687.1, XP_038962686.1
OG0011009	NP_032119.2, XP_006500617.1	NP_001019487.1
OG0011010	NP_113550.3, XP_017174758.1	NP_445792.2
OG0011011	NP_056545.3, NP_001403797.1	XP_038960311.1, NP_077330.2
OG0011012	NP_001396655.1	NP_001101279.1, XP_063139967.1
OG0011013	NP_598462.1	NP_001073234.1
OG0011014	XP_006499371.1, NP_001035779.1	XP_006235324.1
OG0011015	XP_006498629.1	XP_038961436.1
OG0011015	NP_780628.3	NP_001382533.1
OG0011016	XP_006500733.1, NP_941058.1, NP_001278118.1	NP_001178674.1, XP_008760731.1
OG0011017	NP_001398286.1	XP_008760807.1
OG0011018	XP_006500728.1, NP_001156719.1	NP_001292139.1
OG0011019	NP_082794.1, XP_036018507.1	NP_001414633.1, XP_038962690.1
OG0011020	NP_001095117.1	XP_006245540.1, NP_071558.1
OG0011021	NP_001297357.1, XP_006530046.1	XP_038940687.2
OG0011022	NP_001030082.1, NP_001399509.1	NP_001032618.1, NP_001399508.1
OG0011023	NP_035063.1	NP_446202.1
OG0011024	NP_444428.3	XP_006231746.1, NP_001101997.1
OG0011025	XP_017168413.1, NP_065585.1	XP_063131321.1, NP_001099561.1
OG0011026	NP_062713.2	NP_001178775.1
OG0011027	XP_036019115.1, NP_079718.1	NP_001020578.1, XP_006232395.1
OG0011028	XP_036019004.1, NP_085098.1	XP_038959903.1, NP_001414537.1
OG0011029	NP_081285.1	XP_038945076.1, NP_001009629.1
OG0011030	NP_001349345.1	XP_038945079.1
OG0011031	NP_001406711.1	XP_006248904.1, NP_001406717.1
OG0011032	NP_031699.2	NP_076453.1
OG0011034	XP_036014454.1	XP_006252175.1, NP_001178615.1
OG0011035	NP_081712.2	NP_112314.2, XP_038949613.1
OG0011036	NP_038546.2	NP_037084.1
OG0011037	NP_082919.1	XP_038948905.1, NP_599223.2
OG0011038	NP_941007.1	XP_006252136.1, NP_001101849.1
OG0011039	XP_011243521.1	NP_001386425.1, XP_038949792.1
OG0011040	NP_001280701.1	XP_038950842.1
OG0011041	NP_663570.2	XP_063131549.1, NP_872613.1
OG0011042	NP_778197.2	XP_017455671.1, NP_001129228.1
OG0011043	NP_808262.1	NP_001005761.1
OG0011044	XP_006519535.1, NP_080635.2	NP_001102573.1
OG0011045	NP_001074646.1, XP_006518682.1	NP_001398965.1
OG0011046	NP_083179.2	XP_006252266.1, NP_001129327.1
OG0011047	NP_001346088.1, NP_080450.1	NP_001388593.1
OG0011048	NP_001409046.1, NP_001346950.1	NP_112613.1, XP_038949617.1
OG0011049	XP_036014483.1, NP_919326.1	NP_001163945.1, XP_017455193.1
OG0011050	NP_694776.2	XP_038949443.1, NP_001094202.1
OG0011051	NP_001300657.1	XP_008765449.1
OG0011051	NP_057925.1	NP_001100393.2
OG0011052	NP_001003948.2	NP_001366407.1
OG0011052	XP_036010580.1	XP_038940041.1
OG0011053	XP_006529301.1, NP_035010.3	NP_036881.2
OG0011054	NP_001165628.1	NP_001102477.2
OG0011055	NP_083165.1	XP_038940046.1, NP_001102780.1
OG0011056	XP_006529212.1	NP_062184.2
OG0011057	XP_006529534.1	XP_038940652.1
OG0011057	NP_808314.2	NP_001414381.1
OG0011058	NP_001104781.1	XP_006245506.1, NP_001014291.1
OG0011059	NP_058590.1	NP_113833.1
OG0011059	XP_017177160.1	XP_017452102.1
OG0011060	NP_075832.1	NP_072128.2
OG0011061	NP_775571.2, XP_006529547.1	NP_001364009.1, XP_063123796.1
OG0011062	XP_006529374.1	XP_017452030.3
OG0011062	NP_997108.1	NP_445901.1
OG0011063	XP_011246195.1	XP_038940140.1
OG0011063	NP_852070.3	NP_001258106.1
OG0011064	NP_057905.1, XP_006529205.1	NP_110455.2
OG0011065	NP_766051.4	NP_001400770.1, XP_038939693.1
OG0011066	NP_001099137.1	NP_001100395.1, XP_006245581.1
OG0011067	XP_006529855.1	XP_063123543.1
OG0011067	NP_079730.1	NP_001381261.1
OG0011068	NP_001297698.1	NP_001101704.1, XP_008765598.1
OG0011069	NP_001074673.1, XP_030110487.1	NP_001385884.1
OG0011070	NP_035336.2	NP_001013129.2, XP_063122948.1
OG0011071	NP_705798.2	NP_001014151.1, XP_063127620.1
OG0011072	NP_109626.1	NP_852141.1
OG0011073	NP_001276506.1	XP_006249597.1, NP_001009258.1, XP_063120540.1
OG0011074	NP_001240743.1	NP_001380772.1, XP_008767565.3
OG0011075	NP_001157010.1	NP_001020443.1, XP_006249596.1
OG0011076	NP_081432.2	XP_063127462.1, NP_001388096.1
OG0011077	NP_035976.3	XP_063127237.1, NP_001099395.1
OG0011078	XP_036021024.1, NP_001074811.1	XP_001070157.3
OG0011079	NP_031967.2, NP_001272963.1, NP_001272962.1, XP_006504339.1	XP_063127147.1
OG0011080	XP_006504372.1, NP_795979.2	XP_222147.4
OG0011081	XP_017176254.1, NP_976064.1	XP_063127240.1, NP_001099396.2
OG0011082	NP_080762.1	XP_063127744.1, NP_001074251.1
OG0011083	NP_080685.2	NP_001258255.1
OG0011084	NP_084535.1	NP_001004205.1
OG0011085	NP_653092.1	XP_063127247.1, NP_001020801.1
OG0011086	NP_001005525.1	NP_001388099.1
OG0011087	NP_085041.1	NP_001004075.1, XP_006249422.1
OG0011088	NP_001034242.2	NP_001388059.1, XP_017453819.1
OG0011089	NP_001293055.1	XP_063127673.1, NP_001389277.1
OG0011090	NP_082503.2	XP_038945684.1, NP_001258123.1
OG0011091	NP_082317.1	NP_001178477.1, XP_006249459.2
OG0011092	NP_001182023.1	XP_222198.5
OG0011093	NP_076114.2	NP_640348.2
OG0011094	NP_001299843.1, XP_006530456.1	XP_017454023.1
OG0011095	NP_001028483.2	NP_001258265.1, XP_063127415.1
OG0011096	XP_006530403.1	NP_001030117.1, XP_006249526.1
OG0011097	XP_006530193.1	XP_038945746.1
OG0011097	NP_031734.3	NP_001025082.1
OG0011098	NP_001074277.1	NP_001178596.1
OG0011098	XP_006530553.1	XP_008767456.1
OG0011099	NP_001389995.1	XP_038945530.1
OG0011100	NP_079849.1	NP_001009255.1
OG0011101	NP_083921.1	NP_001101809.1
OG0011102	NP_062795.2	NP_001127885.1
OG0011103	NP_079802.1	NP_001099406.1
OG0011104	NP_001362815.1	XP_017454036.1, NP_001389401.1
OG0011105	NP_705799.2	XP_008767562.1, NP_001101810.1
OG0011106	NP_001258659.1	NP_001258660.1
OG0011107	NP_001277430.1, NP_001074393.1	XP_038948772.2
OG0011108	NP_083567.1	NP_001102561.1, XP_038948223.1
OG0011109	XP_006514908.1	NP_001012038.1, XP_006251364.1
OG0011110	XP_011241975.1	XP_001062582.3
OG0011111	NP_080719.2	NP_001006961.1
OG0011112	NP_666125.1, XP_006514500.1	NP_001102560.1
OG0011113	NP_062520.1	XP_006251354.1
OG0011114	XP_006513123.1, NP_001074881.1	NP_001406538.1, XP_038955100.1
OG0011115	NP_083748.3, XP_006514334.1	NP_001103145.1
OG0011116	NP_033540.1, XP_030100932.1	NP_001400541.1, XP_063135398.1
OG0011117	XP_006522872.1, NP_001357816.1	XP_063126950.1
OG0011118	NP_035802.3, XP_006522068.1	XP_008767126.1, NP_445870.1
OG0011119	NP_035052.2	NP_001020036.1
OG0011120	NP_034565.2, XP_006521861.2	NP_001129232.1, XP_063126748.1
OG0011121	NP_071853.2	XP_006248697.1, NP_001012490.1
OG0011122	NP_033461.2	NP_001011900.1
OG0011123	XP_036015777.1, NP_722485.1	NP_001099334.1, XP_038944006.1
OG0011124	NP_001028510.2	NP_001395709.1
OG0011125	NP_076392.1, XP_006527529.1	XP_220066.4
OG0011126	XP_030106606.1, NP_032013.2	NP_631933.2
OG0011127	NP_001192325.1	NP_001102724.1, XP_063142648.1
OG0011128	NP_032623.1	XP_063141669.1, NP_036994.2
OG0011129	NP_663547.2	NP_037221.2
OG0011130	NP_032370.2	NP_037236.1
OG0011131	XP_006506379.1, NP_942585.1	XP_006237329.1, NP_001178905.1
OG0011132	NP_653095.1, NP_001366036.1	XP_006237280.2, NP_598307.1
OG0011133	NP_001028526.1	NP_997500.1, XP_063142471.1
OG0011135	NP_081019.1, XP_036008174.1	XP_038963613.1, NP_001019433.1
OG0011137	NP_001074026.1	NP_037222.2
OG0011138	NP_038573.2, NP_001071173.1	NP_446360.2, XP_038962875.1
OG0011139	NP_851989.3	NP_001002804.2, XP_063142499.1
OG0011140	NP_705728.1, NP_001333585.1	NP_599203.1
OG0011141	NP_034482.2, NP_001074022.1, NP_001074021.1	NP_001013184.2
OG0011142	NP_659169.3, XP_006506926.1	NP_647556.1, XP_017447938.1
OG0011143	NP_061249.1	NP_059033.1
OG0011143	XP_011239897.1	XP_063142693.1
OG0011144	NP_001019639.1	XP_063141757.1
OG0011145	NP_081335.1	XP_038964819.1
OG0011146	NP_001030075.1	XP_001077890.1
OG0011147	NP_001342642.1	NP_001014083.1, XP_008761678.1
OG0011148	NP_001288747.1, NP_631978.1, NP_001288746.1	NP_001401983.1
OG0011149	NP_937889.1	NP_001009627.1, XP_038943984.1
OG0011150	NP_001028805.2	NP_598295.2
OG0011151	XP_006521355.1	XP_063120352.1
OG0011151	NP_077151.3	NP_001128343.1
OG0011152	NP_001188251.1	NP_001128000.1
OG0011153	NP_705738.1	XP_063120022.1, NP_001014225.1
OG0011154	NP_001344822.1	XP_006257406.1
OG0011154	NP_077131.2	NP_001013123.2
OG0011155	NP_001028448.3, XP_017172163.1	XP_063118908.1, NP_001414238.1
OG0011156	NP_031883.1	NP_445819.1
OG0011157	NP_058061.2	XP_006257393.1, NP_037142.1
OG0011158	NP_034731.3, XP_006520546.1	NP_058804.1, XP_017450172.1
OG0011159	XP_006520949.1, NP_001028449.2	NP_001178719.1
OG0011160	XP_006518472.1	XP_063131133.1, NP_665710.2
OG0011161	NP_031837.2, XP_017173542.1	NP_569092.2
OG0011162	NP_034821.2	NP_001040573.1
OG0011163	NP_001355289.1, NP_666110.1	NP_001099773.1, XP_038963529.1
OG0011164	NP_001160052.1, NP_666092.1	XP_006237258.1, NP_001019505.2
OG0011165	XP_017177112.1	XP_038963792.1
OG0011165	NP_848883.2	NP_001102113.1
OG0011166	NP_001349032.1	XP_232315.7
OG0011167	NP_001107811.1	XP_006231338.1
OG0011168	NP_038496.2	NP_037352.2
OG0011169	XP_006526762.1, NP_032260.2	NP_001099841.1, XP_017444537.1
OG0011170	NP_955518.1	NP_001388156.1
OG0011171	XP_006527060.1	XP_008758642.1
OG0011171	NP_663475.1	NP_001013171.1
OG0011172	XP_011245707.1, NP_663476.1	NP_446187.1, XP_038963964.1
OG0011173	XP_006527435.1, NP_660105.3	NP_599228.2, XP_017444227.1
OG0011174	NP_660138.1	NP_001102985.1, XP_006231629.1
OG0011175	XP_030106592.1	XP_063120675.1, NP_001101058.1
OG0011176	NP_795932.2	NP_001107221.1
OG0011177	XP_006527194.1, NP_038935.2	NP_001101070.1, XP_038936327.1
OG0011178	NP_001034441.1	NP_074060.2, XP_063128884.1
OG0011179	NP_031729.1	NP_001101072.1
OG0011180	NP_849261.2, XP_006526643.1	NP_001178563.1, XP_006231558.1
OG0011181	NP_079839.1	NP_001127981.1
OG0011182	NP_065602.2, XP_006527298.1	NP_543166.2, XP_038938593.2
OG0011183	NP_035183.2	XP_063121139.1, NP_001101074.2
OG0011184	NP_001411799.1	NP_001020571.1, NP_001030311.1, XP_038958730.1
OG0011185	NP_080087.1, XP_006527330.1	NP_001100914.1
OG0011186	XP_030106780.1	XP_038957385.1
OG0011186	NP_663480.3	NP_001387827.1
OG0011187	NP_852080.3, XP_006527112.1	XP_008758809.2
OG0011188	NP_080484.1	XP_063137117.1
OG0011189	NP_001028394.2	NP_001100916.1, XP_038966275.1
OG0011190	NP_001028344.2	NP_001100917.2, XP_038966287.1
OG0011191	NP_033409.1	NP_001013211.1
OG0011192	NP_848756.2	NP_001101024.2, XP_063119483.1
OG0011193	XP_030098166.1, NP_758459.2	XP_006230486.1, NP_001414736.1
OG0011194	NP_080102.1	XP_063138171.1, NP_037216.1
OG0011195	NP_033904.2, NP_001304279.1	NP_001041371.2
OG0011196	NP_932134.3	NP_001099777.2
OG0011197	NP_082930.1	NP_001019459.1
OG0011198	NP_001092106.1	NP_001101977.1, XP_006230528.1
OG0011199	NP_001289475.1, XP_017177586.1	XP_063137078.1
OG0011200	NP_081477.1	XP_038963607.1, NP_001099779.1
OG0011201	NP_955005.2, XP_036008772.1	XP_006230646.1, NP_001388645.1
OG0011202	NP_898970.1	NP_001027015.1, XP_063128004.1
OG0011203	XP_006495613.1, NP_001011874.1	NP_001011971.2
OG0011204	NP_473430.3, XP_006537621.1	NP_001101374.1, XP_038965688.1
OG0011205	NP_082373.1	NP_001101373.1, XP_006237889.1
OG0011206	XP_006495628.1	XP_063144489.1
OG0011206	NP_663730.1	NP_001121041.1
OG0011207	XP_011236694.1, NP_808502.2	NP_001402791.1
OG0011208	NP_766429.2, XP_011236682.1	XP_008761717.1, NP_001101368.1
OG0011209	NP_663356.1	NP_001019418.1
OG0011210	XP_006495620.1	XP_063143122.1
OG0011211	XP_006530149.1	XP_006232206.1
OG0011211	NP_775273.1	NP_001101131.1
OG0011212	NP_079795.1	NP_001017466.2, XP_063138106.1
OG0011213	NP_796301.2	NP_001019928.1, XP_006237992.1
OG0011214	NP_082045.1	NP_001101387.2
OG0011215	NP_001366447.1, NP_062698.2, NP_001366448.1	NP_542954.2
OG0011216	NP_620402.1	NP_001178794.1, XP_017448959.1
OG0011217	NP_666062.3	XP_006237981.1, NP_001386498.1
OG0011218	XP_030109452.1, NP_038780.3	XP_006237978.4, NP_620228.1
OG0011219	NP_852066.2	NP_001386262.1, XP_017449188.1
OG0011220	NP_034406.2	NP_001100107.1
OG0011221	NP_001074652.1	XP_063143645.1, NP_001101385.1
OG0011222	NP_068697.1	NP_851598.2
OG0011223	XP_006538263.1, NP_080281.3	XP_063143969.1, NP_001007747.1
OG0011224	NP_001344855.1	NP_596889.1, XP_006241582.1
OG0011225	NP_034420.2, NP_001405277.1, NP_001405278.1	NP_062154.1
OG0011226	NP_001019308.1, XP_006500476.1	XP_001080051.2
