Orthogroup	Mus_musculus	Ursus_americanus
OG0012938	NP_001356064.1	XP_045636385.1
OG0012939	XP_006525982.1, NP_780715.1	XP_045650752.1
OG0012940	XP_006517325.1	XP_045650983.1
OG0012941	NP_663352.2	XP_045635039.1
OG0012942	NP_032055.1	XP_045650968.1
OG0012943	NP_038557.1, XP_036012229.1	XP_045650964.1
OG0012944	NP_001277679.1	XP_045650954.1
OG0012945	NP_001277689.1	XP_045650950.1
OG0012946	XP_006534100.1, NP_080819.2	XP_045650949.1
OG0012947	NP_775548.2, XP_036012112.1	XP_045651046.1
OG0012948	NP_001156485.1, XP_030106314.1	XP_045650865.1
OG0012949	NP_849203.2	XP_045650860.1
OG0012950	NP_001074840.2, XP_006525979.1	XP_045650830.1
OG0012951	NP_032934.1	XP_045650803.1
OG0012952	NP_034851.2	XP_045650775.1
OG0012953	XP_006532623.1	XP_045650728.1
OG0012954	NP_062290.2	XP_045650712.1
OG0012955	NP_033038.2	XP_045650689.1
OG0012956	XP_006532388.1	XP_045650684.1
OG0012957	XP_006532830.1	XP_045650643.1
OG0012958	NP_084252.1	XP_045650642.1
OG0012959	NP_780464.2	XP_045650623.1
OG0012960	NP_851795.1	XP_045650618.1
OG0012961	NP_036145.1	XP_045650608.1
OG0012962	XP_006517370.1, NP_062514.2	XP_045650607.1
OG0012963	NP_033395.1	XP_045650596.1
OG0012964	NP_001349344.2	XP_045650583.1
OG0012965	NP_001404692.1	XP_045650565.1
OG0012966	NP_848124.1	XP_045650562.1
OG0012967	NP_001074725.1	XP_045650546.1
OG0012968	NP_001165566.1	XP_045636218.1
OG0012969	NP_001106680.1	XP_045636726.1
OG0012970	NP_001342307.1	XP_045636179.1
OG0012971	NP_001392359.1	XP_045636170.1
OG0012972	NP_062408.2	XP_045636656.1
OG0012973	NP_001392353.1	XP_045636698.1
OG0012974	NP_077753.1	XP_045636346.1
OG0012975	NP_766283.2	XP_045636775.1
OG0012976	NP_067510.3	XP_045636241.1
OG0012977	NP_071641.1	XP_045636715.1
OG0012978	NP_076228.2	XP_045636780.1
OG0012979	NP_001406116.1	XP_045636160.1
OG0012980	XP_036020291.1, NP_780347.2	XP_045636556.1
OG0012981	NP_001240706.1	XP_045636460.1
OG0012982	NP_001364031.1	XP_045636250.1
OG0012983	NP_081423.1	XP_045636455.1
OG0012984	NP_001017362.1	XP_045636692.1
OG0012985	NP_033529.3	XP_045636211.1
OG0012986	NP_001413127.1	XP_045636212.1
OG0012987	NP_001092784.1	XP_045636520.1
OG0012988	NP_001277391.1	XP_045636191.1
OG0012989	NP_056643.3	XP_045636286.1
OG0012990	XP_011248417.2	XP_045636735.1
OG0012991	NP_032808.1	XP_045636539.1
OG0012992	NP_001277404.1	XP_045636265.1
OG0012993	NP_083362.1	XP_045636359.1
OG0012994	NP_001074610.1	XP_045636560.1
OG0012995	NP_001343355.1	XP_045636245.1
OG0012996	NP_083848.1, NP_001342113.1	XP_045636608.1
OG0012997	NP_080785.2	XP_045636659.1
OG0012998	NP_001276830.1, NP_663522.2	XP_045636415.1
OG0012999	NP_659152.1	XP_045636392.1
OG0013000	NP_033741.1	XP_045636567.1
OG0013001	NP_073725.2	XP_045670730.1
OG0013002	NP_001304281.1	XP_045647056.1
OG0013003	NP_001038979.1	XP_045647049.1
OG0013004	NP_001008791.1	XP_045647045.1
OG0013005	XP_017175603.1, NP_033429.1	XP_045647125.1
OG0013006	NP_067337.1	XP_045647035.1
OG0013007	NP_001393196.1	XP_045647028.1
OG0013008	NP_001258969.1, NP_001074178.1	XP_045647121.1
OG0013009	NP_619594.1	XP_045647086.1
OG0013010	NP_001333976.1	XP_045661140.1
OG0013011	NP_995316.2	XP_045658667.1
OG0013012	NP_861418.2	XP_045657929.1
OG0013013	NP_031508.1	XP_045661503.1
OG0013014	XP_011244747.1	XP_045656478.1
OG0013016	NP_258438.1	XP_045651638.1
OG0013017	NP_085100.1	XP_045651589.1
OG0013018	NP_067312.2	XP_045651557.1
OG0013019	NP_059491.1	XP_045651532.1
OG0013020	NP_033085.2	XP_045651465.1
OG0013021	NP_080583.3	XP_045651461.1
OG0013022	NP_001028451.2	XP_045628026.1
OG0013023	XP_006524496.1	XP_045628020.1
OG0013024	NP_036080.2, XP_017172968.1	XP_045627999.1
OG0013025	NP_001347168.1	XP_045633773.1
OG0013026	NP_001107032.1, NP_079650.3	XP_045642268.1
OG0013027	NP_067307.2	XP_045642305.1
OG0013028	NP_083282.1	XP_045642299.1
OG0013029	NP_796026.2, XP_006524454.1	XP_045642247.1
OG0013030	NP_001008232.2	XP_045642238.1
OG0013031	NP_064426.2	XP_045642246.1
OG0013032	XP_017173175.1	XP_045632979.1
OG0013033	NP_064432.1	XP_045632949.1
OG0013034	NP_001091092.1	XP_045632984.1
OG0013035	NP_079887.3	XP_045656841.1
OG0013036	NP_997044.2	XP_045656917.1
OG0013037	NP_997554.2	XP_045657006.1
OG0013038	NP_001104612.1	XP_045661031.1
OG0013039	NP_109640.1	XP_045657224.1
OG0013040	NP_061375.1	XP_045657684.1
OG0013041	XP_030107786.1, NP_032589.1	XP_045658247.1
OG0013042	NP_082250.1	XP_045658263.1
OG0013043	NP_803128.1	XP_045658274.1
OG0013044	XP_006511474.1	XP_045658549.1
OG0013045	NP_036163.3, XP_006511264.1	XP_045658626.1
OG0013046	NP_598578.1	XP_045658946.1
OG0013047	NP_663367.1	XP_045658988.1
OG0013048	NP_001074549.1	XP_045659126.1
OG0013049	NP_080995.2	XP_045659215.1
OG0013050	XP_036009856.1	XP_045659507.1
OG0013051	NP_001153611.1	XP_045659607.1
OG0013052	NP_001153850.1	XP_045660194.1
OG0013053	NP_001074751.1	XP_045660214.1
OG0013054	NP_081670.1	XP_045660299.1
OG0013055	NP_035981.1	XP_045654437.1
OG0013056	NP_056639.3	XP_045627926.1
OG0013057	NP_001407795.1	XP_045663028.1
OG0013058	NP_080470.2, NP_001342441.1	XP_045662997.1
OG0013059	NP_780443.2, XP_006538403.1	XP_045662972.1
OG0013060	NP_001392858.1	XP_045662928.1
OG0013061	NP_570962.2	XP_045662921.1
OG0013062	NP_001156380.1	XP_045654384.1
OG0013063	NP_082706.1	XP_045654415.1
OG0013064	XP_006513002.1, NP_001357742.1	XP_045654352.1
OG0013065	NP_700447.2	XP_045654409.1
OG0013066	NP_001346420.1	XP_045654435.1
OG0013067	XP_006524521.1	XP_045626511.1
OG0013068	NP_080899.1	XP_045662779.1
OG0013069	XP_006511391.1, NP_071299.3	XP_045659938.1
OG0013070	NP_001074240.1, XP_006537869.1	XP_045663044.1
OG0013071	NP_001371172.1, XP_030104742.1, NP_001371170.1, NP_001371158.1, NP_001333978.1	XP_045633217.1
OG0013072	XP_006521609.1	XP_045633383.1
OG0013073	NP_777366.1	XP_045671939.1
OG0013074	XP_006534903.1, NP_001028405.1	XP_045627464.1
OG0013076	NP_766468.1	XP_045627460.1
OG0013077	NP_082069.1	XP_045649409.1
OG0013078	NP_775597.1	XP_045661842.1
OG0013079	NP_851834.1, NP_001258633.1	XP_045661835.1
OG0013080	NP_796125.2	XP_045661830.1
OG0013081	NP_001182677.1, XP_011243672.1	XP_045662058.1
OG0013082	XP_006520242.1	XP_045661792.1
OG0013083	NP_032783.2	XP_045661591.1
OG0013084	NP_542371.1, XP_036014985.1	XP_045661781.1
OG0013085	NP_081054.1	XP_045661590.1
OG0013086	NP_765990.2, XP_036015471.1	XP_045661778.1
OG0013087	XP_036015097.1	XP_045661758.1
OG0013088	NP_080425.3	XP_045661735.1
OG0013089	XP_011243912.1, NP_001074860.2	XP_045661584.1
OG0013090	NP_542366.1	XP_045661718.1
OG0013091	NP_001398435.1, NP_032790.3	XP_045661707.1
OG0013092	NP_032242.3	XP_045661677.1
OG0013093	NP_084010.1	XP_045661641.1
OG0013094	NP_666071.2	XP_045661638.1
OG0013095	XP_011243842.1	XP_045661610.1
OG0013096	NP_075661.1	XP_045661627.1
OG0013097	NP_598527.2	XP_045668169.1
OG0013098	NP_081450.1, XP_036015470.1	XP_045668157.1
OG0013099	NP_694818.3	XP_045634014.1
OG0013100	NP_444298.1	XP_045634019.1
OG0013101	XP_006520478.1	XP_045634070.1
OG0013102	NP_001355091.1	XP_045634024.1
OG0013103	NP_001398180.1	XP_045633204.1
OG0013104	NP_598850.1	XP_045633256.1
OG0013105	NP_001345288.1	XP_045633374.1
OG0013106	NP_083128.1, XP_017172251.1	XP_045633310.1
OG0013107	NP_038937.2	XP_045633369.1
OG0013108	XP_006520857.1	XP_045633270.1
OG0013109	NP_780728.3	XP_045671927.1
OG0013110	NP_766299.1	XP_045672019.1
OG0013111	XP_011239003.1, NP_034382.2	XP_045671897.1
OG0013112	NP_001357897.1	XP_045671877.1
OG0013113	NP_058565.2	XP_045671868.1
OG0013114	NP_001074674.1	XP_045671899.1
OG0013115	NP_001177663.1	XP_045671785.1
OG0013116	NP_573555.1	XP_045671994.1
OG0013117	NP_065636.2, XP_006535225.1	XP_045671898.1
OG0013118	NP_075997.1	XP_045671873.1
OG0013119	XP_006535065.1	XP_045672037.1
OG0013120	XP_011247866.1, NP_899107.1	XP_045671893.1
OG0013121	NP_722493.2	XP_045671930.1
OG0013122	NP_062810.1, XP_006535216.1	XP_045671932.1
OG0013123	NP_766300.1	XP_045627454.1
OG0013124	XP_006534926.1	XP_045627440.1
OG0013125	NP_082370.2	XP_045644982.1
OG0013126	NP_075624.2	XP_045645093.1, XP_045645100.1
OG0013127	NP_081907.1	XP_045645111.1
OG0013128	NP_690052.2	XP_045645180.1, XP_045645178.1
OG0013129	NP_031858.1	XP_045645221.1
OG0013130	NP_001156928.1	XP_045645329.1
OG0013131	NP_444317.1	XP_045648963.1
OG0013132	NP_033834.1	XP_045649008.1
OG0013133	NP_444346.3	XP_045649593.1
OG0013134	NP_075945.1	XP_045649607.1
OG0013135	XP_011247205.1, NP_776146.1	XP_045659969.1
OG0013136	NP_647459.1	XP_045661122.1
OG0013137	XP_006506776.1	XP_045648580.1
OG0013138	NP_038819.1, XP_036022093.1	XP_045648586.1
OG0013139	NP_114387.1, XP_006505270.1	XP_045648594.1
OG0013140	XP_006505234.1	XP_045648601.1
OG0013141	NP_001334008.1	XP_045648636.1
OG0013142	NP_001025156.3, XP_011239372.1	XP_045648634.1
OG0013143	NP_079657.1	XP_045648644.1
OG0013144	NP_001334000.1	XP_045648645.1
OG0013145	XP_030111433.1, NP_598686.2	XP_045648669.1
OG0013146	NP_062750.2	XP_045648671.1
OG0013147	NP_619623.2	XP_045648672.1
OG0013148	NP_062515.2	XP_045649589.1
OG0013149	NP_035168.1	XP_045649651.1
OG0013150	NP_795987.2	XP_045648687.1
OG0013151	NP_082735.2	XP_045648689.1
OG0013152	NP_001074443.1	XP_045649283.1
OG0013153	XP_006503623.1, NP_766035.1	XP_045649264.1
OG0013154	NP_694756.1	XP_045649262.1
OG0013155	NP_001276456.1	XP_045649226.1
OG0013156	NP_083430.1, XP_006503674.1, NP_083417.1	XP_045648136.1
OG0013157	NP_001280735.1	XP_045649216.1
OG0013158	NP_001342591.1, NP_075535.1	XP_045649161.1
OG0013159	NP_034187.1	XP_045649153.1
OG0013160	NP_573499.2	XP_045649134.1
OG0013161	NP_001158277.1	XP_045649094.1
OG0013162	NP_001355800.1	XP_045649092.1
OG0013163	NP_001139668.1	XP_045649089.1
OG0013164	NP_032610.1	XP_045649070.1
OG0013165	XP_006515324.1	XP_045649044.1
OG0013166	XP_036013358.1, NP_758457.1	XP_045649042.1
OG0013167	NP_033265.4	XP_045649024.1
OG0013168	NP_001399862.1	XP_045649014.1
OG0013169	NP_444320.2	XP_045649005.1
OG0013170	NP_694732.3	XP_045648997.1
OG0013171	NP_034583.1	XP_045648933.1
OG0013172	NP_034581.1	XP_045648941.1
OG0013173	NP_034579.3	XP_045648942.1
OG0013174	NP_663542.1	XP_045648921.1
OG0013175	NP_080280.3	XP_045648849.1
OG0013176	NP_001347188.1	XP_045648838.1
OG0013177	XP_006516607.1	XP_045648797.1
OG0013178	NP_076115.3	XP_045648720.1
OG0013179	NP_032217.2	XP_045655407.1
OG0013180	NP_062509.1	XP_045655433.1
OG0013181	NP_620394.2	XP_045654588.1
OG0013182	NP_808238.1	XP_045655408.1
OG0013183	XP_011238862.1, NP_001268884.1	XP_045638342.1
OG0013184	NP_001033005.1	XP_045655623.1
OG0013185	NP_001344106.1	XP_045655791.1
OG0013186	XP_006503313.1, NP_062362.1	XP_045627870.1
OG0013187	NP_038933.2	XP_045627853.1
OG0013188	NP_080307.1	XP_045638393.1
OG0013189	NP_001007574.1	XP_045638041.1
OG0013190	NP_705794.2	XP_045638043.1
OG0013191	NP_780455.2	XP_045638389.1
OG0013192	XP_006502835.1, NP_001074566.1	XP_045638578.1
OG0013193	NP_079820.2	XP_045662658.1, XP_045638465.1
OG0013194	XP_006503097.1	XP_045638361.1
OG0013195	NP_001156005.1	XP_045638567.1
OG0013196	NP_659190.3	XP_045638308.1
OG0013197	NP_598644.1	XP_045638463.1
OG0013198	NP_001392727.1	XP_045638504.1
OG0013199	NP_001411870.1	XP_045638549.1
OG0013200	NP_035499.1	XP_045628742.1
OG0013201	XP_006503049.1	XP_045655498.1
OG0013202	XP_006503057.1	XP_045655526.1
OG0013203	XP_011238954.1	XP_045655399.1
OG0013204	NP_080555.1, XP_006503386.1	XP_045655536.1
OG0013205	NP_766286.2	XP_045655587.1
OG0013206	NP_001307474.1	XP_045655400.1
OG0013207	NP_034303.3	XP_045655600.1
OG0013208	NP_001116430.1	XP_045655605.1
OG0013209	NP_001355990.1	XP_045655616.1
OG0013210	NP_033504.2	XP_045655655.1
OG0013211	NP_032984.1	XP_045655658.1
OG0013212	XP_006503348.1	XP_045655678.1
OG0013213	XP_030109496.1, NP_001030048.1	XP_045655700.1
OG0013214	NP_666264.1	XP_045655712.1
OG0013215	XP_011238770.1, NP_001116421.1	XP_045655732.1
OG0013216	NP_598437.2	XP_045640861.1
OG0013217	NP_001025161.1	XP_045640803.1, XP_045640802.1
OG0013218	XP_006519104.1	XP_045640821.1
OG0013219	NP_001028977.1, XP_011243430.1	XP_045640831.1
OG0013220	NP_291096.2	XP_045640894.1
OG0013221	NP_082190.1	XP_045667098.1
OG0013222	NP_766142.2	XP_045636098.1
OG0013223	NP_001074504.1	XP_045635455.1
OG0013224	NP_001239270.1	XP_045635509.1
OG0013225	XP_006513698.1, NP_001357916.1	XP_045635788.1
OG0013226	XP_006513382.1, NP_032682.1	XP_045635985.1
OG0013227	NP_001136276.1	XP_045635839.1
OG0013228	XP_011241713.1	XP_045635993.1
OG0013229	NP_796342.2	XP_045636032.1
OG0013230	NP_666352.1, XP_006513695.1	XP_045635840.1
OG0013231	NP_067295.2	XP_045635417.1
OG0013232	NP_082184.1, XP_006514230.1	XP_045635624.1
OG0013233	NP_034531.1	XP_045635625.1
OG0013234	NP_001333989.1, XP_011241936.1	XP_045635794.1
OG0013235	NP_035735.2	XP_045635476.1
OG0013236	NP_080442.2	XP_045635413.1
OG0013237	NP_080190.1	XP_045635720.1
OG0013238	NP_663398.2	XP_045636006.1
OG0013239	NP_780367.2	XP_045635939.1
OG0013240	XP_006513108.1	XP_045635613.1
OG0013241	NP_082154.2	XP_045635847.1
OG0013242	NP_080346.1	XP_045636148.1
OG0013243	NP_032579.2	XP_045636053.1
OG0013244	NP_001003910.2	XP_045635519.1, XP_045635398.1, XP_045635388.1
OG0013245	XP_030101101.1	XP_045635493.1
OG0013246	NP_064655.4	XP_045654859.1
OG0013247	XP_006531305.1	XP_045654841.1
OG0013249	NP_001074709.1	XP_045654825.1
OG0013250	NP_001171244.1	XP_045654781.1
OG0013251	XP_036018694.1, NP_001344094.1	XP_045654568.1
OG0013252	NP_001139800.1	XP_045654584.1
OG0013253	NP_080628.1	XP_045654690.1
OG0013254	NP_001392095.1	XP_045654684.1
OG0013255	NP_001411845.1, NP_033416.2	XP_045654649.1
OG0013256	NP_031594.1	XP_045645555.1
OG0013257	NP_001342697.1	XP_045648377.1
OG0013258	NP_076069.2	XP_045648385.1
OG0013259	NP_001343304.1	XP_045648447.1
OG0013260	NP_001334051.1	XP_045648505.1
OG0013261	NP_084197.1	XP_045648517.1
OG0013262	NP_848776.2	XP_045648526.1
OG0013263	XP_017177113.1	XP_045648527.1
OG0013264	NP_775551.1	XP_045648534.1
OG0013265	NP_766480.1	XP_045648535.1
OG0013266	NP_001276585.1	XP_045648555.1
OG0013267	XP_006505408.3	XP_045648570.1
OG0013268	NP_666126.1	XP_045649524.1
OG0013269	NP_848534.2, XP_006514763.1	XP_045649522.1
OG0013270	NP_001412498.1	XP_045649513.1
OG0013271	NP_598781.1	XP_045649510.1
OG0013272	NP_776109.1	XP_045649507.1
OG0013273	NP_062635.2	XP_045649493.1
OG0013274	NP_080356.1, NP_001349800.1	XP_045649481.1
OG0013275	XP_011239401.1, NP_666287.3	XP_045648349.1
OG0013277	NP_663551.2	XP_045648347.1
OG0013278	XP_006506619.1	XP_045648339.1
OG0013279	NP_808344.3	XP_045649630.1
OG0013280	NP_536692.1	XP_045648259.1
OG0013281	XP_006535860.1, NP_080167.3	XP_045648255.1
OG0013282	XP_006535745.1, NP_001074852.1	XP_045648212.1
OG0013283	NP_001028629.2, XP_011248078.1	XP_045648180.1
OG0013284	NP_032059.1	XP_045635110.1
OG0013285	XP_006509211.1, NP_997542.1	XP_045635163.1
OG0013286	XP_006509161.1, NP_663567.1	XP_045635060.1
OG0013287	NP_001074738.1	XP_045635317.1
OG0013288	NP_034336.2	XP_045635173.1
OG0013289	NP_082276.1	XP_045635336.1
OG0013290	XP_011240458.1, NP_080308.1	XP_045635339.1
OG0013291	XP_006509087.1, NP_032458.3	XP_045635245.1
OG0013292	NP_001355302.1	XP_045635238.1
OG0013293	NP_034474.4	XP_045635195.1
OG0013294	XP_006509097.1	XP_045635191.1
OG0013295	NP_080708.4	XP_045635225.1
OG0013296	NP_001371028.1	XP_045666812.1
OG0013297	NP_001034309.1	XP_045666815.1
OG0013298	NP_001390879.1	XP_045635213.1
OG0013299	NP_081116.3	XP_045635220.1
OG0013300	XP_036009708.1	XP_045635283.1
OG0013301	XP_011240500.1	XP_045641726.1
OG0013302	XP_006509452.1, NP_776150.2	XP_045641811.1
OG0013303	NP_082249.1	XP_045641768.1
OG0013304	XP_036009877.1	XP_045641804.1
OG0013305	NP_666320.1	XP_045669400.1
OG0013306	NP_705809.1	XP_045672076.1
OG0013307	NP_034220.2	XP_045664753.1
OG0013308	NP_065621.1	XP_045644358.1
OG0013309	NP_079897.2	XP_045646625.1
OG0013311	NP_780633.1	XP_045646622.1
OG0013312	NP_001348584.1	XP_045644847.1
OG0013313	NP_598813.1	XP_045644852.1
OG0013314	NP_065582.3	XP_045670598.1
OG0013315	XP_006515313.1	XP_045631956.1
OG0013316	NP_001154878.1	XP_045631968.1
OG0013317	NP_598801.1	XP_045663060.1
OG0013318	XP_030102499.1, NP_001104588.1	XP_045663066.1
OG0013319	NP_766058.3	XP_045669410.1
OG0013320	XP_036013103.1, NP_032666.3	XP_045669416.1
OG0013321	NP_001153691.1	XP_045669424.1
OG0013323	XP_006515209.1, NP_001028660.2	XP_045665276.1
OG0013324	NP_849209.1	XP_045665206.1
OG0013325	NP_034738.1	XP_045665195.1
OG0013326	NP_082759.1	XP_045664854.1
OG0013327	NP_083561.1	XP_045664752.1
OG0013328	XP_036020907.1	XP_045665184.1
OG0013329	NP_783606.2	XP_045665194.1
OG0013331	NP_001390328.1	XP_045665164.1
OG0013332	NP_001332939.1, NP_067265.1	XP_045665163.1
OG0013333	NP_001334255.1	XP_045665145.1
OG0013334	NP_082140.2	XP_045665093.1
OG0013335	NP_001156342.1	XP_045665077.1
OG0013336	NP_001303658.1, NP_081731.1	XP_045665015.1
OG0013337	NP_001344682.1	XP_045665004.1
OG0013338	NP_795937.1	XP_045665001.1
OG0013339	XP_036016462.1	XP_045664976.1
OG0013340	NP_001138924.1, XP_006524572.1	XP_045664832.1
OG0013341	XP_011244938.1, NP_082414.1	XP_045664972.1
OG0013342	XP_011244536.1	XP_045664962.1
OG0013343	NP_705732.1, XP_006524263.1	XP_045664957.1
OG0013344	NP_659067.2	XP_045664948.1
OG0013345	NP_647469.2	XP_045664940.1
OG0013346	XP_006500221.1, NP_853620.1	XP_045664876.1
OG0013347	NP_033569.2	XP_045664827.1
OG0013349	NP_083949.2	XP_045664815.1
OG0013350	NP_722473.1	XP_045664812.1
OG0013351	XP_006506279.1	XP_045664797.1
OG0013352	NP_001360959.1, XP_011239848.1	XP_045664798.1
OG0013353	NP_001158141.1	XP_045664765.1
OG0013354	NP_063932.2	XP_045664762.1
OG0013355	NP_031543.3	XP_045644323.1
OG0013356	NP_932109.2	XP_045644315.1
OG0013357	NP_058037.2	XP_045644298.1
OG0013358	NP_031861.2	XP_045644275.1
OG0013359	XP_006506226.1	XP_045644188.1
OG0013360	XP_006505767.1	XP_045644183.1
OG0013361	NP_001288233.1	XP_045657409.1
OG0013362	NP_001396723.1	XP_045657427.1
OG0013363	NP_001343485.1	XP_045657431.1
OG0013364	NP_598620.2	XP_045657415.1
OG0013365	XP_011238405.1	XP_045657425.1
OG0013366	NP_033349.2	XP_045657351.1
OG0013367	NP_080505.1	XP_045632229.1
OG0013368	NP_032149.1	XP_045632231.1
OG0013369	NP_038869.1	XP_045633071.1, XP_045633072.1
OG0013370	NP_001303680.1, NP_081817.2	XP_045646592.1
OG0013371	NP_001074762.1	XP_045646584.1
OG0013372	XP_030108439.1, NP_001020012.1	XP_045646544.1
OG0013373	NP_033362.2	XP_045646524.1
OG0013375	NP_001280644.1	XP_045646514.1
OG0013376	NP_766271.2	XP_045646496.1
OG0013377	NP_035786.1	XP_045646493.1
OG0013378	NP_001075953.1	XP_045646491.1
OG0013379	NP_001355582.1, NP_796224.2	XP_045646470.1
OG0013380	NP_001152826.1	XP_045657432.1
OG0013381	NP_780607.2	XP_045657461.1
OG0013382	XP_006501764.1, NP_059093.3	XP_045657460.1
OG0013383	NP_001074612.1	XP_045649341.1
OG0013384	NP_033431.1	XP_045626760.1, XP_045626762.1
OG0013385	NP_034332.2	XP_045631584.1
OG0013386	XP_011245417.1	XP_045631905.1
OG0013387	NP_598826.3	XP_045649442.1
OG0013388	NP_808537.2	XP_045649370.1
OG0013389	NP_032156.2	XP_045649467.1
OG0013390	NP_080180.1	XP_045649454.1
OG0013391	NP_778171.2, XP_036013870.1	XP_045649624.1
OG0013392	NP_742118.3	XP_045649451.1
OG0013393	NP_057896.1	XP_045649441.1
OG0013394	XP_006514999.1	XP_045649425.1
OG0013395	NP_001351336.1	XP_045649411.1
OG0013396	NP_001360951.1	XP_045649403.1
OG0013397	NP_796297.2	XP_045649400.1
OG0013398	NP_033610.1	XP_045649376.1
OG0013399	NP_001074446.1	XP_045649355.1
OG0013400	XP_006535806.1	XP_045649347.1
OG0013401	XP_030098658.1, NP_061212.3	XP_045626801.1
OG0013402	XP_017177593.1, NP_663362.2	XP_045626691.1
OG0013403	NP_444318.1	XP_045626694.1
OG0013404	NP_848468.2, XP_006536311.2	XP_045626627.1
OG0013405	NP_001334494.1	XP_045626759.1
OG0013406	XP_006536200.1	XP_045626607.1
OG0013407	NP_849221.2	XP_045664471.1
OG0013408	XP_011237828.1	XP_045664616.1
OG0013409	NP_808268.2	XP_045664510.1
OG0013410	NP_033063.1	XP_045664512.1
OG0013411	NP_083023.1	XP_045664513.1
OG0013412	NP_076365.2	XP_045664516.1
OG0013413	NP_766223.2	XP_045642709.1
OG0013414	NP_443735.2	XP_045642687.1
OG0013415	NP_598913.1	XP_045642690.1
OG0013416	XP_006498688.1	XP_045642678.1
OG0013417	NP_080144.1	XP_045642672.1
OG0013418	NP_001028518.2, XP_006499531.1	XP_045642997.1
OG0013419	NP_067487.1	XP_045642630.1
OG0013420	NP_061298.2	XP_045642627.1
OG0013421	NP_001393097.1	XP_045642591.1
OG0013422	NP_001365827.1	XP_045642579.1
OG0013423	XP_030106062.1	XP_045642554.1
OG0013424	NP_766256.3	XP_045642503.1
OG0013425	NP_766257.3	XP_045664650.1
OG0013426	NP_036087.2	XP_045664683.1
OG0013427	NP_001407463.1	XP_045664702.1
OG0013428	XP_030101794.1	XP_045664715.1
OG0013429	NP_001157161.1	XP_045626740.1
OG0013430	NP_001343997.1	XP_045626773.1
OG0013431	NP_076055.4	XP_045626718.1
OG0013432	NP_001361564.1	XP_045626596.1
OG0013433	NP_084497.1	XP_045631587.1
OG0013435	NP_034305.1	XP_045631795.1
OG0013436	NP_001347358.1	XP_045631664.1
OG0013437	NP_598427.1	XP_045631702.1
OG0013438	NP_079805.1	XP_045631706.1
OG0013439	NP_067460.1	XP_045631683.1
OG0013440	XP_036017269.1	XP_045631770.1
OG0013441	NP_035367.1	XP_045631797.1
OG0013442	NP_064336.1	XP_045631792.1
OG0013443	NP_081472.1	XP_045631689.1
OG0013444	NP_080996.2	XP_045631714.1
OG0013445	NP_031511.1	XP_045631840.1
OG0013446	NP_067262.1	XP_045631657.1
OG0013447	NP_063922.2	XP_045631598.1
OG0013448	NP_080829.1	XP_045631826.1
OG0013449	XP_030106658.1, NP_058578.3	XP_045631753.1
OG0013450	NP_001278009.1	XP_045631835.1
OG0013451	NP_034365.1	XP_045631852.1
OG0013452	XP_006531870.1, NP_001157824.1	XP_045631694.1
OG0013453	NP_080892.1	XP_045631556.1
OG0013454	NP_001108069.1, XP_030106561.1	XP_045631566.1
