Orthogroup	Mus_musculus	Sus_scrofa
OG0010802	NP_057894.2, XP_036009635.1	XP_003123575.2
OG0010803	NP_001391344.1	XP_003123573.2
OG0010804	NP_031950.2	XP_020939166.1
OG0010805	XP_006509782.1, NP_075706.1	XP_020939181.1
OG0010806	NP_001273873.1, NP_034722.1	XP_020939180.1
OG0010807	NP_898993.1	XP_003123553.2
OG0010808	NP_081836.1, XP_017168452.1	XP_003123551.1
OG0010809	NP_444478.2, XP_006509600.1	NP_999575.1
OG0010810	NP_082893.1, XP_011240632.2	XP_020939217.1
OG0010811	XP_011240644.1, NP_115774.2	XP_020939218.1, XP_020939219.1
OG0010812	NP_071864.2, XP_030099565.1	XP_020939229.1
OG0010813	XP_017168360.1, NP_001158151.1	XP_020939223.1
OG0010814	NP_765984.1	NP_001231649.1
OG0010815	NP_081761.2	XP_005661248.1
OG0010816	XP_006509747.2, NP_808434.2	XP_003123522.3
OG0010817	NP_922935.1	NP_001230755.1, XP_020933523.1
OG0010818	NP_666082.2	NP_001229960.1, XP_020933469.1
OG0010819	NP_083321.2	XP_013850129.1
OG0010820	NP_034765.3	NP_001127822.2
OG0010821	NP_080675.2	XP_003123369.1
OG0010822	XP_011240690.2	NP_999043.1, XP_013842817.1
OG0010823	XP_006510084.1, NP_034617.1	XP_020939538.1
OG0010824	NP_001158086.1	XP_003123221.1
OG0010825	XP_011240739.1	XP_020939486.1
OG0010826	NP_001365725.1	XP_020932429.1
OG0010827	NP_001192241.1	NP_001108142.1, XP_005654882.2
OG0010828	NP_083874.1, XP_006508984.1	XP_020940797.1
OG0010829	NP_899105.2	XP_003480848.1
OG0010830	NP_035821.3	NP_001254762.1, XP_020934830.1
OG0010831	NP_001397222.1	XP_005654787.1
OG0010832	NP_084360.2, NP_001295003.1	XP_020939641.1
OG0010833	NP_059089.1	XP_003480866.3
OG0010834	NP_071723.1	XP_020939651.1
OG0010835	NP_035348.2	XP_020939687.1
OG0010836	NP_001365873.1	NP_001107745.1
OG0010837	NP_848777.1	XP_005661400.1
OG0010838	NP_001280575.1	XP_020939759.1
OG0010839	NP_034434.1, XP_006513296.1	XP_005654786.3
OG0010840	NP_001272459.1, XP_011241731.1	XP_020939803.1
OG0010841	NP_073144.3	NP_999388.1
OG0010843	NP_955354.1, XP_006513492.1	XP_020939844.1
OG0010844	XP_006514389.1, NP_076389.2	XP_003123068.3
OG0010845	XP_006513421.1, NP_032819.1	XP_005661448.1
OG0010846	XP_030101204.1, NP_083548.1	XP_020939911.1
OG0010847	NP_035622.1	XP_020939922.1
OG0010848	NP_001334003.1	XP_020939940.1
OG0010849	NP_038487.1, NP_001316470.1	XP_013850255.1
OG0010850	XP_006514262.1, NP_001036175.1	XP_020939952.1
OG0010851	NP_113557.1	XP_020939955.1
OG0010852	XP_017169570.1, NP_653111.1	XP_020939956.1
OG0010853	XP_006514144.1	XP_013850305.1
OG0010855	NP_038535.2	XP_020938978.1
OG0010856	NP_065623.2	XP_020917974.1
OG0010857	NP_001355760.1	XP_020957712.1, NP_001302731.1
OG0010858	NP_001398820.1	XP_003129836.2
OG0010859	XP_011240897.1, NP_081231.1	XP_003129835.1
OG0010860	NP_001360846.1	XP_005667284.2
OG0010861	XP_006507657.1	NP_001233199.1
OG0010862	XP_006507830.1	XP_020957962.1
OG0010863	XP_036008945.1	XP_005667228.2
OG0010864	NP_001074736.1	NP_001136306.2
OG0010865	XP_017177834.1, NP_001157730.1	XP_020918150.1
OG0010866	NP_081905.1, XP_006508267.1	XP_003129687.1
OG0010867	XP_006508247.1, NP_705755.2	NP_001182050.1
OG0010868	XP_030098530.1	XP_020918133.1
OG0010869	XP_006508294.1, NP_001104581.1	XP_003129670.2
OG0010870	XP_006507586.1	XP_013854900.1
OG0010871	XP_011240004.1, NP_001404197.1	XP_020957954.1
OG0010872	XP_006507958.1, NP_001274093.1	XP_020918086.1
OG0010873	NP_083487.2	XP_003129664.1
OG0010874	NP_932129.2	XP_003482598.2
OG0010875	NP_001240814.1	XP_020917999.1
OG0010876	NP_598712.1	XP_003357182.2
OG0010877	NP_766495.1	XP_020917965.1
OG0010878	NP_001369493.1	XP_020957596.1, NP_001106526.1
OG0010879	NP_001164383.1	XP_020917919.1
OG0010880	XP_011240242.1	XP_020917918.1
OG0010881	NP_064436.2	XP_020917915.1
OG0010882	NP_035185.2, XP_006507501.1	XP_020938958.1
OG0010883	XP_006507503.1, NP_035213.2	XP_020938934.1
OG0010884	NP_001399533.1, NP_034732.1	XP_005661161.1
OG0010885	XP_006541006.1, NP_038817.1	XP_013849963.2
OG0010886	NP_084509.1	XP_003122988.1
OG0010887	NP_068684.1	XP_020938923.1
OG0010888	NP_001185770.1, NP_038836.1	NP_001165839.1
OG0010889	XP_006541374.1	XP_020940960.1
OG0010890	XP_036013142.1, NP_766259.2	XP_020938892.1
OG0010891	NP_032071.1	NP_999040.1
OG0010892	NP_079882.2	NP_001231896.1
OG0010893	NP_001028330.2	XP_020955711.1
OG0010894	NP_667326.1	XP_003482594.2
OG0010895	NP_780755.2, XP_036014504.1	XP_020920960.1
OG0010896	NP_033055.2	NP_001272896.1, XP_013847652.2
OG0010897	NP_808297.1	XP_020920763.1, NP_001230591.1
OG0010898	NP_079703.2	XP_020920807.1, NP_001231156.1
OG0010899	NP_001297584.1	XP_020921303.1
OG0010900	XP_036014467.1, NP_848800.3	XP_020921312.1
OG0010901	NP_082591.2	XP_003131067.4
OG0010902	XP_006518822.1	XP_020921326.1
OG0010903	NP_032418.1	XP_005658501.2
OG0010904	XP_011243195.1, NP_997098.2	XP_020921391.1
OG0010905	NP_075024.2, XP_006519418.1	XP_020921423.1
OG0010906	XP_006519398.1, NP_067409.2	XP_003131094.1
OG0010907	NP_542123.3, XP_036014728.1	XP_020921513.1
OG0010908	NP_796367.3, XP_036014574.1	XP_020921537.1
OG0010909	XP_017171334.1, NP_034331.2, NP_997550.1	XP_020921040.1
OG0010910	NP_035859.2, XP_006495953.1	XP_020921557.1
OG0010911	NP_001306080.1, XP_006508841.1	XP_020921564.1
OG0010912	NP_035357.1, XP_011240344.1	XP_003482979.1
OG0010913	XP_006508748.1	NP_001231545.1
OG0010914	NP_001304282.1	NP_001011507.1
OG0010915	NP_036011.3	XP_003357956.1
OG0010916	XP_030099576.1	XP_020921651.1, XP_020921650.1
OG0010917	NP_542142.1, XP_036018418.1	XP_020933733.1
OG0010918	NP_997087.2, XP_006500469.1	XP_005657723.1
OG0010919	NP_001186665.1	XP_020927382.1
OG0010920	XP_036011199.1, NP_848739.1	XP_020927218.1
OG0010921	XP_006512462.1, NP_705813.2	XP_020927210.1
OG0010922	XP_006512223.1, NP_001158131.1	XP_020927314.1
OG0010923	NP_598746.2, NP_001346511.1	NP_999507.1, XP_020924209.1
OG0010924	NP_001028381.1	XP_020927325.1
OG0010925	XP_006511967.1, NP_082660.1	XP_013836976.2
OG0010926	NP_598739.1	NP_001230851.1
OG0010927	NP_081570.1	XP_020927160.1
OG0010928	XP_011241353.1, NP_683761.2	XP_003483186.2
OG0010929	NP_033397.3	XP_020927152.1
OG0010930	XP_006524046.1, NP_766085.2	XP_003132117.2
OG0010931	NP_001026981.2, XP_036016335.1	XP_020927022.1
OG0010932	NP_084442.1, XP_006519762.1	XP_013836843.2, NP_001193376.1
OG0010933	NP_033926.1	NP_001090912.1
OG0010934	XP_006511742.1, NP_766049.2	XP_020926985.1
OG0010935	NP_079927.2	XP_001925730.4
OG0010936	XP_030099857.1	XP_005669898.2
OG0010937	NP_038677.3, NP_001271187.1	XP_020925131.1
OG0010938	NP_079761.1	XP_020925191.1
OG0010939	XP_036011063.1, NP_071714.2	XP_020926786.1
OG0010940	NP_444498.2, XP_006510838.1	XP_020925201.1
OG0010941	NP_035409.1	NP_001231940.1, XP_005669960.1
OG0010942	NP_031528.1	XP_013837554.1
OG0010943	NP_063917.1, XP_006511247.1	XP_020925230.1
OG0010944	NP_940806.2	XP_005669975.1
OG0010945	NP_001028317.2	XP_013837565.2
OG0010946	XP_006535445.1, NP_031779.1	XP_020925473.1
OG0010947	NP_796320.2	XP_020924108.1, NP_001191703.1
OG0010948	NP_808524.1	XP_003358669.2
OG0010949	NP_001344287.1	XP_020923837.1
OG0010950	NP_001343202.1	XP_020925382.1
OG0010951	XP_006522718.2	XP_020925722.1
OG0010952	NP_001094980.1	XP_020927214.1
OG0010953	XP_006498974.1, NP_032806.2	XP_020933914.1
OG0010954	NP_065620.1	XP_020937754.1, XP_003134311.3
OG0010955	NP_001355947.1	NP_001231629.1
OG0010956	NP_001277996.1, NP_034576.2, NP_001277994.1	XP_003134339.1
OG0010957	NP_035049.1	XP_003359963.1
OG0010958	XP_036017314.1, NP_001028470.1	XP_020934055.1
OG0010959	NP_001395129.1	XP_020933684.1
OG0010960	NP_444425.1, NP_001343426.1	XP_020933660.1
OG0010961	XP_011238070.1, NP_081369.2	XP_003134309.3
OG0010962	NP_783598.1	XP_005672754.1
OG0010963	NP_083806.2, XP_036018557.1, NP_001343477.1	XP_001926410.3
OG0010964	NP_031579.2	NP_001182328.1, XP_013840514.1
OG0010965	NP_001019556.1	XP_003134291.4
OG0010966	NP_001277968.1, NP_619592.1	NP_001160145.1, XP_020932904.1
OG0010967	NP_082582.1	XP_020933038.1
OG0010968	NP_083708.1	XP_020933783.1
OG0010969	NP_001156955.1, NP_083651.1	XP_003134380.1
OG0010970	NP_080029.1	XP_020933345.1
OG0010971	XP_030106297.1, NP_001402775.1	XP_020933407.1
OG0010972	NP_033400.2, XP_006499214.1	XP_020933256.1
OG0010973	NP_001011732.1, XP_006499384.1	XP_003483983.2
OG0010974	NP_001035028.1, XP_036017385.1	XP_020933085.1
OG0010975	NP_001357845.1, XP_030102188.1	XP_013840709.2
OG0010976	NP_080306.1	XP_001929185.1
OG0010977	NP_001156924.1	XP_013840745.1
OG0010978	NP_062785.2	NP_001137167.1, XP_005672919.1
OG0010979	XP_030104072.1, NP_034938.3	XP_020933352.1
OG0010980	NP_032135.2	NP_001231226.1
OG0010981	NP_001123472.1	XP_001929443.1
OG0010982	NP_001343342.1	XP_003483993.1
OG0010983	NP_631890.3	XP_003134466.1
OG0010984	NP_081861.2	XP_020933402.1
OG0010985	NP_064651.2	XP_003134467.1
OG0010986	NP_035379.2	XP_020933002.1
OG0010987	NP_001034646.2, XP_017174647.1	XP_020933986.1
OG0010988	NP_808325.2	XP_013840816.1
OG0010989	NP_075021.1, NP_001186047.1	NP_001135458.1
OG0010990	NP_001278074.1, NP_878260.1	XP_005673002.2
OG0010991	NP_001074807.1, XP_011237842.1	XP_020933457.1
OG0010992	NP_001343451.1, NP_742162.2	XP_005657724.1
OG0010993	NP_663344.2	XP_003484012.1
OG0010994	XP_036015641.1, NP_033062.1	XP_020933355.1
OG0010995	NP_001263361.1	XP_020933490.1
OG0010996	NP_033420.1	NP_001001862.1
OG0010997	XP_030102304.1	XP_013840862.1
OG0010998	NP_573503.2	XP_001928924.1
OG0010999	NP_659141.1, XP_017173386.1	XP_001929182.3
OG0011000	NP_663513.1	NP_001192022.1
OG0011001	NP_034202.1	NP_001095290.1, XP_013840911.1
OG0011002	NP_083884.1	NP_001107172.1
OG0011003	NP_001153168.1	NP_001116673.1
OG0011004	NP_062780.2	XP_020932868.1, NP_001116685.1
OG0011005	XP_011238223.1, NP_033997.1	XP_020933864.1
OG0011006	NP_001359293.1	XP_020933866.1
OG0011007	NP_062796.2	XP_020933878.1
OG0011008	XP_006500714.1, NP_766619.2	XP_013853480.1
OG0011009	NP_032119.2, XP_006500617.1	XP_013853586.1
OG0011010	NP_113550.3, XP_017174758.1	XP_020933887.1
OG0011011	NP_056545.3, NP_001403797.1	XP_020933480.1
OG0011012	NP_001396655.1	XP_020933274.1
OG0011013	NP_598462.1	XP_020933272.1
OG0011014	XP_006499371.1, NP_001035779.1	XP_003134412.2
OG0011015	XP_006498629.1, NP_780628.3	XP_020933366.1
OG0011017	NP_001398286.1	XP_001924544.1
OG0011018	XP_006500728.1, NP_001156719.1	XP_020933237.1
OG0011019	NP_082794.1, XP_036018507.1	XP_020933243.1
OG0011020	NP_001095117.1	XP_020931563.1
OG0011021	NP_001297357.1, XP_006530046.1	XP_020931363.1
OG0011022	NP_001030082.1, NP_001399509.1	XP_020929852.1
OG0011023	NP_035063.1	XP_005672336.1, NP_001008482.1
OG0011024	NP_444428.3	XP_013839251.1
OG0011025	XP_017168413.1, NP_065585.1	XP_001926138.3
OG0011026	NP_062713.2	XP_020920928.1
OG0011027	XP_036019115.1, NP_079718.1	NP_001231249.1
OG0011028	XP_036019004.1, NP_085098.1	XP_020920850.1
OG0011029	NP_081285.1	XP_005668392.1, NP_001177121.1
OG0011030	NP_001349345.1	XP_020920838.1
OG0011031	NP_001406711.1	XP_005668351.1
OG0011032	NP_031699.2	NP_001265698.1
OG0011033	NP_033113.1	XP_003357859.1
OG0011034	XP_036014454.1	XP_020921131.1
OG0011035	NP_081712.2	XP_020921130.1
OG0011036	NP_038546.2	NP_998966.1
OG0011037	NP_082919.1	XP_020921111.1
OG0011038	NP_941007.1	XP_020921103.1
OG0011039	XP_011243521.1	XP_020921085.1
OG0011040	NP_001280701.1	XP_020928968.1
OG0011041	NP_663570.2	XP_001927120.1
OG0011042	NP_778197.2, XP_017168336.2	XP_020928098.1
OG0011043	NP_808262.1, XP_030103566.1	XP_020928047.1
OG0011044	XP_006519535.1, NP_080635.2	XP_020928873.1
OG0011045	NP_001074646.1, XP_006518682.1	XP_020928065.1
OG0011046	NP_083179.2	XP_005670506.2
OG0011047	NP_001346088.1, NP_080450.1	XP_020927927.1
OG0011048	NP_001409046.1, NP_001346950.1	XP_020927995.1
OG0011049	XP_036014483.1, NP_919326.1	XP_020928181.1
OG0011050	NP_694776.2	XP_001927515.2
OG0011051	NP_001300657.1, NP_057925.1	XP_020931395.1
OG0011052	NP_001003948.2, XP_036010580.1	NP_001166991.1
OG0011053	XP_006529301.1, NP_035010.3	XP_020930618.1
OG0011054	NP_001165628.1	XP_020930176.1, NP_001182262.1
OG0011055	NP_083165.1	XP_001925420.4
OG0011056	XP_006529212.1	XP_020930689.1
OG0011057	XP_006529534.1, NP_808314.2	XP_020930681.1
OG0011058	NP_001104781.1	XP_020931132.1
OG0011059	NP_058590.1, XP_017177160.1	NP_999364.1
OG0011060	NP_075832.1	XP_003133820.3
OG0011061	NP_775571.2, XP_006529547.1	XP_005672406.2
OG0011062	XP_006529374.1, NP_997108.1	XP_020931554.1
OG0011063	XP_011246195.1, NP_852070.3	XP_003133849.2
OG0011064	NP_057905.1, XP_006529205.1	XP_020931603.1
OG0011065	NP_766051.4	XP_003133861.3
OG0011066	NP_001099137.1	XP_020932072.1
OG0011067	XP_006529855.1, NP_079730.1	XP_020930770.1
OG0011068	NP_001297698.1	XP_020930481.1
OG0011069	NP_001074673.1, XP_030110487.1	XP_020921213.1
OG0011070	NP_035336.2	XP_003133350.2
OG0011071	NP_705798.2	XP_001928651.1
OG0011072	NP_109626.1	XP_020928648.1
OG0011073	NP_001276506.1	XP_001928490.1
OG0011074	NP_001240743.1	XP_020929597.1
OG0011075	NP_001157010.1	XP_020929599.1
OG0011076	NP_081432.2	XP_020928366.1
OG0011077	NP_035976.3	XP_001925199.4
OG0011078	XP_036021024.1, NP_001074811.1	XP_020927875.1
OG0011079	NP_031967.2, NP_001272963.1, NP_001272962.1, XP_006504339.1	XP_001924932.2
OG0011080	XP_006504372.1, NP_795979.2	XP_020928521.1
OG0011081	XP_017176254.1, NP_976064.1	XP_020927945.1
OG0011082	NP_080762.1	XP_013838233.1
OG0011083	NP_080685.2	XP_001927747.2
OG0011084	NP_084535.1	XP_020927925.1
OG0011085	NP_653092.1	NP_001172090.1, XP_020927676.1, NP_001172089.1
OG0011086	NP_001005525.1	XP_013838259.1
OG0011087	NP_085041.1	XP_020929093.1
OG0011088	NP_001034242.2	XP_001929471.1
OG0011089	NP_001293055.1	XP_020928599.1
OG0011090	NP_082503.2	XP_020929499.1
OG0011091	NP_082317.1	XP_020928919.1
OG0011092	NP_001182023.1	XP_020928920.1
OG0011093	NP_076114.2	XP_013838372.2
OG0011094	NP_001299843.1, XP_006530456.1	XP_020929638.1
OG0011095	NP_001028483.2	XP_001924462.2
OG0011096	XP_006530403.1	XP_020929215.1
OG0011097	XP_006530193.1, NP_031734.3	XP_020929199.1
OG0011098	NP_001074277.1, XP_006530553.1	XP_005670759.1
OG0011099	NP_001389995.1	XP_020928794.1
OG0011100	NP_079849.1	NP_001182495.1
OG0011101	NP_083921.1	XP_001928539.1
OG0011102	NP_062795.2	XP_020928174.1
OG0011103	NP_079802.1	XP_003359184.2
OG0011104	NP_001362815.1	XP_020928975.1
OG0011105	NP_705799.2	XP_020929711.1
OG0011106	NP_001258659.1	NP_001258667.1
OG0011107	NP_001277430.1, NP_001074393.1	XP_020929414.1
OG0011108	NP_083567.1	XP_020928073.1
OG0011109	XP_006514908.1	XP_013838486.2
OG0011110	XP_011241975.1	XP_020930006.1
OG0011111	NP_080719.2	XP_001929297.4
OG0011113	NP_062520.1	XP_020928752.1
OG0011114	XP_006513123.1, NP_001074881.1	XP_020929715.1
OG0011115	NP_083748.3, XP_006514334.1	XP_001929416.1
OG0011116	NP_033540.1, XP_030100932.1	XP_001929505.1
OG0011117	XP_006522872.1, NP_001357816.1	XP_020929347.1
OG0011118	NP_035802.3, XP_006522068.1	XP_020929784.1
OG0011119	XP_036015710.1, NP_035052.2	NP_001230488.1
OG0011120	NP_034565.2, XP_006521861.2	XP_005654171.1
OG0011121	NP_071853.2	XP_005654170.1
OG0011122	NP_033461.2	NP_001274344.1
OG0011123	XP_036015777.1, NP_722485.1	XP_020928452.1
OG0011124	NP_001028510.2	XP_001926988.2
OG0011125	NP_076392.1, XP_006527529.1	XP_001928475.1
OG0011126	XP_030106606.1, NP_032013.2	NP_999004.1, XP_020927732.1
OG0011127	NP_001192325.1	XP_020947982.1
OG0011128	NP_032623.1	NP_999281.1
OG0011129	NP_663547.2	NP_001182440.1
OG0011130	NP_032370.2	XP_005652570.1, NP_001093660.1
OG0011131	XP_006506379.1, NP_942585.1	XP_020948154.1
OG0011132	NP_653095.1, NP_001366036.1	XP_005664150.3
OG0011133	NP_001028526.1	XP_005664146.2
OG0011135	NP_081019.1, XP_036008174.1	XP_020948109.1
OG0011137	NP_001074026.1	XP_005653217.1
OG0011138	NP_038573.2, NP_001071173.1	XP_005652650.1
OG0011139	NP_851989.3	XP_020948069.1
OG0011140	NP_705728.1, NP_001333585.1	XP_020948065.1
OG0011141	NP_034482.2, NP_001074022.1, NP_001074021.1	XP_013853277.2
OG0011142	NP_659169.3, XP_006506926.1	XP_020947918.1
OG0011143	NP_061249.1, XP_011239897.1	NP_998901.1
OG0011144	NP_001019639.1	XP_020947867.1
OG0011145	NP_081335.1	XP_020946895.1
OG0011146	NP_001030075.1	XP_003126465.1
OG0011147	NP_001342642.1	XP_020946649.1, NP_001231455.1
OG0011148	NP_001288747.1, NP_631978.1, NP_001288746.1	XP_020947725.1
OG0011149	NP_937889.1	XP_020947724.1
OG0011150	NP_001028805.2	XP_020948193.1
OG0011151	XP_006521355.1, NP_077151.3	XP_020948199.1
OG0011153	NP_705738.1	XP_020947250.1
OG0011154	NP_001344822.1, NP_077131.2	XP_003126145.1
OG0011155	NP_001028448.3, XP_017172163.1	XP_020947252.1
OG0011156	NP_031883.1	XP_013843705.1
OG0011157	NP_058061.2	XP_005655600.1, NP_001001642.1
OG0011158	NP_034731.3, XP_006520546.1	XP_003481623.2
OG0011159	XP_006520949.1, NP_001028449.2	XP_020946697.1
OG0011160	XP_006518472.1	XP_020929190.1
OG0011161	NP_031837.2, XP_017173542.1	NP_001302721.1, XP_020927434.1
OG0011162	NP_034821.2	XP_013839126.1, NP_001193265.1
OG0011163	NP_001355289.1, NP_666110.1	XP_020929247.1
OG0011164	NP_001160052.1, NP_666092.1	XP_003359328.1
OG0011165	XP_017177112.1, NP_848883.2	XP_013838943.2
OG0011166	NP_001349032.1	XP_001926482.2
OG0011167	NP_001107811.1	XP_005671322.2
OG0011168	NP_038496.2	XP_020927735.1, NP_999087.1
OG0011169	XP_006526762.1, NP_032260.2	XP_003359348.1
OG0011170	NP_955518.1	XP_020928419.1
OG0011171	XP_006527060.1, NP_663475.1	XP_003359363.1
OG0011172	XP_011245707.1, NP_663476.1	XP_001929069.1
OG0011173	XP_006527435.1, NP_660105.3	XP_020930077.1
OG0011174	NP_660138.1	XP_003133213.2
OG0011175	XP_030106592.1	NP_001107751.1
OG0011176	NP_795932.2	XP_003125636.1
OG0011177	XP_006527194.1, NP_038935.2	XP_020928373.1
OG0011178	NP_001034441.1	XP_005671465.1
OG0011179	NP_031729.1	NP_001161106.1, XP_005671455.1
OG0011180	NP_849261.2, XP_006526643.1	XP_003483597.2
OG0011181	NP_079839.1	NP_001231544.1, XP_013845935.1
OG0011182	NP_065602.2, XP_006527298.1	XP_020929134.1
OG0011183	NP_035183.2	XP_020929142.1, XP_020929141.1
OG0011184	NP_001411799.1	NP_001159781.1
OG0011185	NP_080087.1, XP_006527330.1	NP_001230490.1
OG0011186	XP_030106780.1, NP_663480.3	XP_001929397.1
OG0011187	NP_852080.3, XP_006527112.1	XP_020930074.1
OG0011189	NP_001028394.2	XP_001927576.1
OG0011190	NP_001028344.2	XP_001927936.3
OG0011191	NP_033409.1	XP_003133244.1
OG0011192	NP_848756.2	XP_005671564.1
OG0011193	XP_030098166.1, NP_758459.2	XP_001924391.2
OG0011194	NP_080102.1	XP_001926332.2
OG0011196	NP_932134.3	XP_001929050.3, XP_020929278.1
OG0011197	NP_082930.1	XP_020929335.1
OG0011198	NP_001092106.1	XP_020929537.1
OG0011199	NP_001289475.1, XP_017177586.1	XP_020929559.1
OG0011200	NP_081477.1	XP_020929592.1
OG0011201	NP_955005.2, XP_036008772.1	XP_005671642.1
OG0011202	NP_898970.1	XP_020929625.1
OG0011203	XP_006495613.1, NP_001011874.1	XP_020945025.1
OG0011204	NP_473430.3, XP_006537621.1	XP_001927911.2
OG0011205	NP_082373.1	XP_001927938.2
OG0011206	XP_006495628.1, NP_663730.1	XP_005663100.1
OG0011207	XP_011236694.1, NP_808502.2	XP_020944929.1
OG0011208	NP_766429.2, XP_011236682.1	XP_005663088.3
OG0011209	NP_663356.1	NP_001230339.1
OG0011210	XP_006495620.1	NP_001230246.1
OG0011211	XP_006530149.1, NP_775273.1	XP_013852114.1
OG0011212	NP_079795.1	XP_020944219.1, NP_001177119.1
OG0011213	NP_796301.2	XP_005663042.1
OG0011214	NP_082045.1	XP_020944809.1
OG0011215	NP_001366447.1, NP_062698.2, NP_001366448.1	XP_001926652.1
OG0011216	NP_620402.1	XP_020944798.1
OG0011217	NP_666062.3	XP_001925962.1
OG0011218	XP_030109452.1, NP_038780.3	XP_020944795.1
OG0011219	NP_852066.2	XP_020944794.1
OG0011220	NP_034406.2	XP_005663022.1
OG0011221	NP_001074652.1	XP_020944755.1
OG0011222	NP_068697.1	XP_001925259.1
OG0011223	XP_006538263.1, NP_080281.3	XP_001924316.1
OG0011224	NP_001344855.1	XP_005655404.1, NP_001231552.1
OG0011225	NP_034420.2, NP_001405277.1, NP_001405278.1	XP_020953933.1
OG0011226	NP_001019308.1, XP_006500476.1	XP_020952972.1
OG0011228	NP_083250.1	XP_020955723.1
OG0011229	NP_001343367.1	XP_020953824.1
OG0011230	NP_277059.1	XP_003121670.3
OG0011231	NP_035376.1	XP_003121651.1
OG0011232	XP_011237950.1, NP_958755.1	XP_020953573.1
OG0011233	NP_062800.1, NP_001403148.1	NP_001161107.1
OG0011234	NP_083893.2	XP_020953269.1
OG0011235	XP_006500266.1	XP_001929437.1, XP_005659802.1
OG0011236	NP_001034312.2	XP_005659801.2
OG0011237	XP_030107747.1, NP_062327.2	NP_001231347.1
OG0011238	NP_062743.1	XP_013848623.1
OG0011239	NP_001342222.1	XP_020953024.1
OG0011240	NP_776095.2	XP_005659767.1
OG0011241	XP_006499227.1, NP_033487.2	XP_020952748.1
OG0011242	NP_542966.2	XP_003353431.1
OG0011243	NP_001342056.1	XP_020952741.1
OG0011244	NP_001153896.1, XP_006500051.1	XP_013848561.1
OG0011245	NP_115769.1	XP_005659735.3
OG0011246	NP_080496.1, NP_001075444.1	XP_001928153.1
OG0011247	XP_011237724.1, NP_663506.2	XP_020952050.1
OG0011248	NP_035904.2, NP_001277922.1	NP_001124444.1, XP_020945259.1
OG0011249	XP_006500537.1, NP_001074560.1	XP_005659689.1
OG0011250	NP_808276.2	NP_001193270.1, XP_020954869.1
OG0011251	NP_067425.2	XP_013848457.1
OG0011252	XP_006498611.1, NP_780759.2	XP_001924906.4
OG0011253	XP_006511146.2, NP_766359.2	XP_020951079.1
OG0011254	NP_081585.2, XP_006511494.1	XP_005659663.1
OG0011255	NP_001034611.1, XP_017168833.1	XP_003121552.1
OG0011256	NP_034994.2, XP_006510890.1	XP_001926803.5
OG0011257	NP_001074658.1	NP_001230218.1, XP_020935039.1
OG0011258	XP_036011207.1	NP_001230230.1, XP_020955332.1
OG0011259	NP_001028380.1	XP_020950284.1
OG0011260	NP_031425.2, XP_030099887.1	NP_001124003.1
OG0011261	XP_011241034.1	XP_020950201.1
OG0011262	NP_851417.2, XP_011241116.1	XP_003353391.2
