Orthogroup	Homo_sapiens	Ictidomys_tridecemlineatus
OG0011146	NP_001139693.1, XP_011518844.1	XP_005342947.1
OG0011147	NP_001339007.1	XP_005339985.1
OG0011148	XP_047284247.1	XP_040136751.1
OG0011149	NP_001035526.1	XP_005334091.1
OG0011150	XP_011536149.1, NP_443117.3	XP_021587892.2
OG0011151	XP_011536030.1	XP_005324893.1
OG0011152	NP_001338052.1	XP_040136660.1, XP_040136663.1, XP_040136662.1, XP_040136661.1
OG0011153	NP_149115.2	XP_005324951.1
OG0011154	NP_057678.1	XP_005324952.1
OG0011155	NP_003473.3	XP_040136642.1
OG0011156	XP_016874869.1, NP_066382.1	XP_005324962.1
OG0011157	NP_001193638.1	XP_040136651.1
OG0011158	XP_011536387.1	XP_005324974.1
OG0011159	NP_116229.1	XP_013213892.1
OG0011160	XP_011538391.1	XP_040128830.1
OG0011161	NP_000774.2	XP_005333783.1
OG0011162	NP_006553.2	XP_021587496.1
OG0011163	NP_005510.1	XP_005320804.2
OG0011164	NP_008952.1	XP_005334468.1
OG0011165	NP_001116848.1	XP_005334467.1
OG0011166	NP_001269791.1	XP_021588218.2
OG0011167	NP_683878.2	XP_005333800.1
OG0011168	NP_055206.2	XP_005333796.1
OG0011169	NP_001275996.1	XP_005333771.1
OG0011170	NP_055994.2	XP_005335330.2
OG0011171	NP_079230.1	XP_040128519.1
OG0011172	NP_060895.1	XP_005335317.1
OG0011173	NP_060528.3	XP_021588871.1
OG0011174	NP_112489.3, XP_011538541.1	XP_005335292.1
OG0011175	XP_047280496.1	XP_005335368.2
OG0011176	NP_060372.2	XP_005333738.1, XP_021587577.1
OG0011177	NP_071322.2	XP_005333713.1
OG0011178	XP_005270330.1	XP_013217559.1
OG0011179	NP_689523.1, XP_011538547.1	XP_040129577.1
OG0011180	XP_006718110.1	XP_040129570.1
OG0011181	NP_001129672.1, NP_653192.2	XP_005333669.1
OG0011182	NP_065733.2	XP_040128505.1
OG0011183	NP_001397987.1	XP_013217549.1
OG0011184	NP_005862.1	XP_005320723.3
OG0011185	NP_940916.2, XP_011538071.1	XP_005320746.1
OG0011186	NP_065991.3, NP_001128523.1	XP_005320865.2
OG0011187	NP_997186.1, XP_016871524.1	XP_021579011.1
OG0011188	XP_011537642.1	XP_005320759.3
OG0011189	NP_776152.1, XP_005269575.1	XP_005320765.1
OG0011190	NP_001317096.1	XP_005320768.1
OG0011191	NP_001029097.1	XP_005320778.1
OG0011192	NP_055752.1	XP_040128880.1
OG0011193	NP_060587.8	XP_005320787.1
OG0011194	NP_001600.1, NP_001317103.1	XP_005320802.1
OG0011195	NP_001007794.1, NP_004716.1	XP_040127703.1
OG0011196	XP_047280844.1, NP_115558.3	XP_005320814.1
OG0011197	NP_001121674.1	XP_005320886.2
OG0011198	NP_612508.3	XP_021579082.1
OG0011199	XP_047281342.1, NP_001186978.2	XP_040128264.1
OG0011200	NP_665805.2, NP_001382989.1	XP_005320899.1
OG0011201	NP_612393.2	XP_005320847.1
OG0011202	NP_001012526.2, NP_001378903.1	XP_021579093.1, XP_040128734.1
OG0011203	NP_443130.1	XP_040149986.1, XP_005322974.1
OG0011204	NP_079107.6	XP_005322976.1
OG0011205	NP_001273586.1	XP_005322975.1
OG0011206	NP_001351839.1	XP_005323050.2
OG0011207	NP_065094.3, XP_016869135.1	XP_040124037.1
OG0011208	NP_112220.2	XP_005323042.1
OG0011209	NP_057111.1	XP_005323046.1
OG0011211	NP_001349898.1	XP_040149855.1
OG0011212	NP_689497.1	XP_005336056.1
OG0011213	NP_008944.1, XP_005250817.1	XP_021584324.1
OG0011214	NP_003900.1, XP_005251150.1	XP_005328690.1
OG0011215	NP_005932.2	XP_005328692.1
OG0011216	NP_003812.1	XP_005328693.1
OG0011217	NP_001119583.1	XP_040149807.1, XP_005328694.1
OG0011218	NP_002476.2	XP_005328735.1
OG0011219	NP_001008495.2	XP_005328736.2
OG0011220	NP_859053.1, NP_005252.1	XP_005328712.1
OG0011221	NP_056311.2	XP_005328716.1
OG0011222	NP_150601.1, XP_011515688.1, NP_001129205.1	XP_005328724.1
OG0011223	NP_808880.1	XP_005328729.1
OG0011224	NP_001350066.1	XP_013212452.1
OG0011225	NP_065711.1	XP_005337187.1
OG0011226	NP_828848.3, XP_047288355.1	XP_040131499.1
OG0011227	XP_011519638.2	XP_040131321.1
OG0011228	NP_001094832.1	XP_005316753.1
OG0011229	XP_016878197.1	XP_005337183.1
OG0011230	XP_005254259.1, NP_689807.1	XP_005316440.1
OG0011231	NP_005730.2, NP_001122074.1, XP_047288029.1	XP_040132340.1
OG0011232	NP_009154.1	XP_005316447.1
OG0011233	NP_002216.3	XP_040130672.1
OG0011234	NP_733468.3	XP_040131318.1
OG0011235	NP_001070736.1	XP_040130907.1
OG0011236	NP_001123920.1	XP_005316472.1, XP_013213119.1
OG0011237	NP_061947.1	XP_005316477.1
OG0011238	NP_009167.1	XP_013215030.1
OG0011239	NP_001122080.1, NP_055809.2	XP_021581666.1
OG0011240	NP_056312.2, XP_005254344.1	XP_005316509.1
OG0011241	NP_777576.1	XP_005316530.1
OG0011242	NP_775771.3, XP_005254228.1	XP_013214966.1
OG0011243	XP_047288284.1, NP_036274.3	XP_040130168.1
OG0011244	NP_443187.1, XP_016877392.1	XP_040131320.1
OG0011245	NP_001398018.1	XP_005316543.1
OG0011247	NP_079413.3	XP_021582134.1
OG0011248	NP_037441.2	XP_021582209.1
OG0011249	NP_001181927.1	XP_013213104.1
OG0011250	NP_001180418.1	XP_005316600.1
OG0011251	NP_001288141.1, NP_060142.3	XP_040131323.1
OG0011252	NP_031373.2	XP_040131326.1
OG0011253	NP_001365386.1	XP_040132192.1
OG0011255	NP_001310832.1	XP_005316638.1
OG0011256	NP_001369277.1	XP_021580920.1
OG0011257	NP_659489.1	XP_005337546.1
OG0011258	NP_001191379.1	XP_040131459.1
OG0011259	NP_001018110.1, NP_689664.3	XP_040131332.1
OG0011260	NP_001101.1, NP_001307499.1	XP_005316677.1
OG0011261	NP_001035540.1, XP_011519989.1, NP_001035543.1	XP_005316678.1
OG0011262	NP_004989.2	XP_005316686.1
OG0011263	NP_065872.1	XP_021582824.1
OG0011264	NP_001209.1	XP_040131911.1
OG0011265	NP_006528.2	XP_021582966.2
OG0011266	XP_005254734.1, NP_079074.2	XP_005316735.1
OG0011267	NP_001316534.1	XP_021583064.2
OG0011268	NP_057297.2	XP_005316742.1
OG0011269	XP_011519466.1, NP_006651.2	XP_005316755.1
OG0011270	NP_060321.3	XP_013215440.1
OG0011271	NP_001381724.1	XP_040132292.1
OG0011272	XP_047288042.1	XP_021583338.1
OG0011273	NP_001316544.1	XP_005316776.1
OG0011274	NP_060445.3	XP_005316778.1
OG0011275	XP_011520428.1	XP_005316786.1
OG0011276	NP_219501.3	XP_005316788.1
OG0011277	NP_001397997.1	XP_005316787.1
OG0011278	NP_001004439.1, XP_011519665.1	XP_005316790.1
OG0011280	NP_005735.2	XP_005316824.1
OG0011281	NP_149017.2	XP_021583832.1
OG0011282	NP_001352154.1	XP_005316826.1
OG0011283	NP_001035826.1	XP_005316830.1
OG0011284	NP_150241.2	XP_005316841.1
OG0011285	NP_004800.2	XP_005316835.1
OG0011286	XP_011520387.1	XP_040130334.1
OG0011287	NP_002426.1	XP_005316863.1
OG0011288	NP_001307707.1	XP_005316862.1
OG0011289	NP_001243423.1	XP_040131180.1
OG0011290	NP_001308066.1	XP_013213533.2
OG0011291	NP_001258766.1, NP_002893.1	XP_005316891.1
OG0011292	NP_775740.1	XP_005316900.1
OG0011293	XP_011520543.3, NP_004875.2	XP_040132242.1
OG0011294	NP_001186456.2, NP_775839.4	XP_040142999.1
OG0011295	NP_001397706.1	XP_013217794.1
OG0011296	NP_057290.2	XP_005334232.1
OG0011297	NP_001257337.1	XP_005335456.1
OG0011298	XP_011527752.1, NP_001307697.2	XP_005335450.3
OG0011299	NP_008969.2, XP_047296636.1	XP_040143140.1
OG0011300	NP_055401.1, XP_011527839.1	XP_005323596.1
OG0011301	XP_016883889.1, NP_061817.1	XP_040146822.1, XP_005323595.1
OG0011302	NP_055640.2	XP_005323593.1
OG0011303	NP_478067.2, XP_006724101.1	XP_005323591.2
OG0011304	NP_067077.1	XP_005323590.1
OG0011305	NP_665857.2	XP_040142941.1
OG0011306	NP_001351640.1, NP_001269466.1	XP_005323564.1
OG0011307	NP_056173.1	XP_021580980.1
OG0011308	NP_001129626.1	XP_040142963.1
OG0011309	NP_001073913.1, XP_047296655.1	XP_021580932.2
OG0011310	NP_065690.2	XP_021580930.2
OG0011311	XP_011527985.2	XP_013213271.2
OG0011312	NP_076927.1	XP_005323519.1
OG0011313	NP_004330.1	XP_021575761.1
OG0011314	NP_478070.1	XP_040143151.1
OG0011315	XP_047296677.1, NP_598368.2	XP_005340248.1
OG0011316	NP_001839.2	XP_040143155.1
OG0011317	NP_001001438.1	XP_005340233.1
OG0011318	NP_004958.2	XP_005341956.1
OG0011319	NP_003934.1	XP_005337318.1, XP_040145006.1
OG0011320	NP_057683.1	XP_005341396.1
OG0011321	NP_001357903.1	XP_005330164.1, XP_040150180.1
OG0011322	NP_005899.3, XP_047271648.1	XP_005325865.1
OG0011323	NP_001093896.1	XP_005338618.1
OG0011324	XP_011530188.1, NP_777612.1	XP_005338620.2
OG0011325	NP_003719.3, XP_005263378.1	XP_005337624.1
OG0011326	XP_005263140.1	XP_040149029.1
OG0011327	NP_001160165.1	XP_005341990.1
OG0011328	XP_047271920.1, NP_001304998.1	XP_040148124.1
OG0011329	NP_620775.2	XP_005339362.1
OG0011330	NP_056512.5	XP_005339369.1
OG0011331	NP_079350.5	XP_040148101.1
OG0011332	NP_064621.3, XP_047272045.1	XP_005337329.1
OG0011333	NP_001358487.1, NP_006410.1	XP_013219193.1
OG0011334	XP_047272385.1	XP_005337317.1
OG0011335	NP_001276978.1	XP_013217373.3
OG0011336	NP_898898.1, XP_005262774.1	XP_013220884.1
OG0011337	NP_001382436.1	XP_040126515.1
OG0011338	NP_001167621.1	XP_005336815.1
OG0011339	XP_005247174.1, NP_705833.3	XP_005336824.1
OG0011340	NP_001186127.1	XP_040126410.1
OG0011341	NP_055635.3	XP_005335117.1
OG0011342	XP_047305044.1, NP_116176.2	XP_040124220.1
OG0011343	NP_057331.2	XP_021588758.1
OG0011344	NP_060289.2	XP_040126389.1, XP_005335111.1
OG0011345	NP_001165218.1	XP_040137905.1, XP_005341047.1
OG0011346	NP_898884.1	XP_021576328.2
OG0011347	NP_001157968.1	XP_005327733.1
OG0011348	XP_047305129.1, NP_001288790.1	XP_021583596.1
OG0011349	NP_060047.3	XP_021583611.1
OG0011350	NP_065868.1	XP_005327736.2
OG0011351	NP_001123536.1	XP_040127073.1, XP_021576298.1, XP_005327669.1
OG0011352	XP_006713750.1, NP_060736.1	XP_040126242.1, XP_040127724.1
OG0011353	NP_689518.1	XP_005327677.1
OG0011354	NP_001280154.1, NP_056984.1	XP_005327680.1
OG0011355	NP_001356848.1	XP_005327682.1
OG0011356	NP_694547.2	XP_005327687.1
OG0011357	NP_002084.2	XP_005327685.1
OG0011358	NP_000178.2	XP_005327693.1
OG0011359	NP_001350894.1	XP_005327695.1
OG0011360	NP_001243415.1	XP_005327705.1
OG0011361	XP_047303380.1	XP_005327719.1
OG0011362	NP_078886.2	XP_040126207.1
OG0011363	NP_001397730.1, NP_001243276.1	XP_005338946.1
OG0011364	NP_078904.4, NP_001182412.2	XP_005338930.2
OG0011365	XP_016862903.1, NP_003785.1	XP_005342675.2
OG0011367	NP_001129521.3, XP_047305111.1	XP_005340319.1
OG0011368	NP_937827.1, XP_016861792.1	XP_005341836.1
OG0011369	NP_001353086.1	XP_040125971.1
OG0011370	NP_115876.3	XP_005332555.1
OG0011371	NP_001157908.1, XP_011511119.1	XP_040126022.1
OG0011372	XP_011512453.1, NP_612357.4	XP_040128530.1
OG0011373	XP_047273278.1, NP_061891.1	XP_005336809.2
OG0011374	NP_005876.2	XP_040128907.1
OG0011375	NP_954584.2	XP_005335570.1
OG0011376	NP_115662.2	XP_040129320.1
OG0011377	NP_004544.1	XP_005340783.1
OG0011378	NP_110409.2, XP_011512446.1	XP_040129323.1
OG0011379	XP_005248439.1	XP_040129326.1
OG0011380	NP_004165.2	XP_040129329.1
OG0011381	NP_001073947.1	XP_005340800.1
OG0011382	NP_001362753.1	XP_005330341.1
OG0011383	NP_003931.2, XP_011511571.1	XP_005330333.1
OG0011384	NP_001013457.1, NP_005078.2	XP_005330316.1
OG0011385	XP_005247417.1, NP_055213.2	XP_021585496.1
OG0011386	NP_061092.3, XP_005247639.1	XP_013216514.1
OG0011387	NP_005778.1, NP_001006942.1	XP_040126137.1
OG0011388	NP_777568.1, XP_011510762.1, NP_848018.1	XP_005341837.1
OG0011389	NP_073573.3	XP_005325766.1
OG0011390	NP_001012303.2, NP_006208.1, NP_001381256.1	XP_005332570.1
OG0011391	NP_066000.2	XP_021586832.1
OG0011392	NP_001352852.1	XP_040126036.1
OG0011393	XP_011510914.1, NP_996898.2	XP_021590778.2
OG0011394	NP_001355883.1, NP_733936.1	XP_005337143.2
OG0011395	XP_016868757.1	XP_040150014.1
OG0011396	NP_001491.1	XP_005335217.1
OG0011397	XP_011513103.1, NP_056297.1	XP_013215094.1
OG0011398	NP_001158312.1, XP_047295430.1	XP_005327550.1
OG0011399	NP_001164163.1	XP_040139603.1
OG0011400	NP_958437.1	XP_005327538.1
OG0011401	NP_004271.1	XP_040138088.1
OG0011403	NP_001229886.1	XP_021583532.2
OG0011404	XP_011513018.1, NP_060240.3	XP_005327530.1
OG0011405	NP_001238830.1, NP_001035370.1, NP_004224.1	XP_005329187.1
OG0011406	XP_016866278.1, NP_037394.2	XP_021584665.1
OG0011407	NP_001265138.1	XP_040138050.1
OG0011408	NP_001073949.1, XP_006715062.1	XP_040139597.1
OG0011409	XP_011513314.1	XP_040138029.1
OG0011410	NP_000401.1	XP_040139579.1
OG0011411	NP_005316.1	XP_005337096.1
OG0011412	NP_037507.1	XP_005337129.1
OG0011413	NP_005856.1, XP_016865650.1	XP_021590107.1
OG0011414	XP_011512523.1	XP_013219996.1
OG0011415	NP_001003845.1, XP_005246599.1	XP_040137939.1, XP_005324632.1
OG0011416	XP_047299451.1, NP_872327.2	XP_005324451.1
OG0011417	NP_001363332.1	XP_021588955.1
OG0011418	NP_001121684.1	XP_005315828.1
OG0011419	XP_011510411.1	XP_021584659.1
OG0011420	NP_001338466.1	XP_021588786.2
OG0011421	XP_047299282.1, NP_001078916.1	XP_005324625.1
OG0011422	NP_003696.2	XP_040150405.1
OG0011423	XP_006712871.1, NP_003633.2	XP_005324649.1
OG0011424	NP_002139.2	XP_005324686.3
OG0011425	NP_006545.1	XP_005324692.1
OG0011426	NP_061964.3, XP_047301533.1	XP_005324715.1
OG0011427	NP_001397901.1, NP_001128684.1, NP_851939.1	XP_005324713.1
OG0011428	XP_011509293.1	XP_005324717.1
OG0011429	NP_000876.3	XP_005324751.2
OG0011430	NP_001123917.1	XP_005324727.2
OG0011431	NP_000384.2, XP_011508875.1	XP_005324443.1
OG0011432	XP_016858726.1	XP_005315842.1
OG0011433	NP_001096129.1	XP_013218237.1
OG0011434	XP_011508975.1, NP_653309.3, NP_001364997.1	XP_021581436.1
OG0011435	NP_001308241.1	XP_005324427.1
OG0011436	NP_001074008.1	XP_040150567.1
OG0011437	NP_001354424.1	XP_021581420.1
OG0011438	NP_036565.2	XP_005324402.1
OG0011439	NP_001307748.1, NP_079423.1	XP_005324401.1
OG0011440	NP_006217.3	XP_005324391.1
OG0011441	NP_001034782.1, XP_047299227.1	XP_005340922.1
OG0011442	XP_047299461.1	XP_040150640.1
OG0011443	XP_006712761.1	XP_021591369.2
OG0011444	XP_047301494.1	XP_021588775.1
OG0011445	NP_957718.1, XP_047302126.1	XP_040150713.1
OG0011446	NP_001397914.1, XP_005246989.1	XP_013218235.2
OG0011447	NP_003459.2	XP_005335177.1
OG0011448	NP_005039.1	XP_040150746.1
OG0011449	NP_001137381.1, NP_001305855.1	XP_013221062.1
OG0011450	NP_001073969.1	XP_005331911.1
OG0011451	NP_066964.1	XP_005331894.1
OG0011452	NP_071898.2, XP_016860184.1	XP_021585621.1
OG0011453	NP_001138362.1	XP_021585683.1
OG0011454	NP_001035869.1	XP_005330555.1
OG0011455	NP_061144.4	XP_013216309.3
OG0011456	NP_078812.3	XP_005330573.1
OG0011457	NP_002182.1	XP_005330580.1
OG0011458	XP_006712709.1	XP_013213656.1
OG0011459	NP_149055.2, XP_016860109.1	XP_005338966.1
OG0011460	XP_005246574.1, NP_001599.1	XP_005341214.2
OG0011461	NP_000775.1	XP_005330537.1
OG0011462	XP_011507546.1, NP_001901.1	XP_021584932.1
OG0011463	NP_001356419.1, NP_001007545.1	XP_005329593.1
OG0011464	NP_001034241.1	XP_005335404.1
OG0011465	NP_001005184.2	XP_005339454.1
OG0011466	XP_047290962.1, NP_005677.2	XP_040133246.1
OG0011467	NP_001284689.1	XP_005330365.1
OG0011468	XP_016855803.1, NP_940849.1	XP_005330363.1
OG0011469	XP_011507599.1, NP_055750.2	XP_040133598.1
OG0011470	NP_055673.2	XP_021584917.1
OG0011471	XP_047287265.1, NP_112214.3	XP_005329563.1
OG0011472	NP_054721.1	XP_040134473.1
OG0011473	XP_006711357.1	XP_040132811.1
OG0011474	XP_006711558.1	XP_021588978.1
OG0011475	NP_002914.1	XP_005335406.1
OG0011476	NP_004437.2	XP_021589334.1
OG0011477	XP_005273055.1	XP_013218614.1
OG0011478	NP_060530.3	XP_005335919.1
OG0011479	XP_047277739.1	XP_005319917.1
OG0011480	NP_787062.1	XP_005341007.1
OG0011481	XP_011507610.1	XP_040145008.1
OG0011482	NP_005090.3, XP_047290860.1, NP_001307265.1	XP_005341902.1
OG0011483	XP_011507965.1	XP_021576822.2
OG0011484	NP_001007256.1, NP_689579.3	XP_005341885.4
OG0011485	NP_001263302.1	XP_005341877.1
OG0011486	XP_047290967.1, NP_001242959.1	XP_013220244.2
OG0011487	NP_001171643.1, XP_047299822.1	XP_040143208.1
OG0011488	NP_001091868.1	XP_021591681.1
OG0011489	NP_001222.3	XP_005339429.1
OG0011490	XP_024304528.1, NP_067012.1	XP_005339450.1
OG0011491	NP_003117.2, XP_011508218.1	XP_005339457.1
OG0011492	NP_002247.3	XP_005330451.2
OG0011494	NP_001341402.1	XP_040140347.1
OG0011495	NP_009031.1	XP_013211340.1
OG0011497	NP_689794.1	XP_005316041.1
OG0011498	NP_004048.1, XP_016885330.1	XP_005316059.1
OG0011499	NP_006080.1, XP_016884708.1	XP_040148668.1
OG0011500	NP_000321.1	XP_005341194.3
OG0011501	NP_004577.1, XP_011543857.1	XP_005334878.1
OG0011502	NP_000435.3	XP_005334868.1
OG0011503	XP_011543751.1, NP_775766.2	XP_005334866.1
OG0011504	NP_789789.2, XP_005272727.1	XP_005324052.1
OG0011505	NP_001243125.1	XP_040134752.1
OG0011506	NP_006866.2, XP_047297748.1	XP_005338718.1
OG0011507	NP_149992.3	XP_005338748.1
OG0011508	NP_054727.1, XP_005272656.1	XP_005338744.1
OG0011509	NP_004484.1	XP_005339829.1
OG0011510	NP_776195.2	XP_005340213.1
OG0011511	NP_056501.2, XP_011529210.1	XP_005340228.1
OG0011512	NP_060139.2, NP_001009954.1	XP_021576968.2
OG0011513	NP_001397654.1	XP_005340052.1
OG0011514	NP_659406.1	XP_040137682.1
OG0011515	NP_001170950.1	XP_005328892.1
OG0011516	NP_001294869.1	XP_005328898.1
OG0011517	NP_006720.1	XP_040139609.1
OG0011518	NP_919445.1	XP_005323443.1
OG0011519	NP_001311172.1	XP_040139897.1
OG0011520	XP_024308119.1	XP_013213208.1
OG0011521	NP_001137453.1, XP_005262279.1	XP_005323411.1
OG0011522	XP_047298052.1, NP_001551.1	XP_005319445.1
OG0011523	NP_065772.1	XP_040140685.1
OG0011524	NP_660348.2	XP_005319439.1
OG0011525	XP_016885226.1	XP_005319423.1
OG0011526	NP_001135919.1	XP_040140867.1
OG0011527	NP_061863.1, XP_006724826.1	XP_005319376.1
OG0011528	NP_057108.2	XP_013211479.1
OG0011529	NP_057626.2	XP_005337754.2, XP_040141508.1
OG0011530	NP_001373820.1	XP_040141542.1
OG0011531	NP_001070656.1	XP_040141585.1
OG0011532	NP_001439.2	XP_005337746.1
OG0011533	XP_011529571.1, NP_722576.3	XP_040140169.1
OG0011534	NP_002016.2	XP_040142480.1
OG0011536	XP_024308128.1, NP_004952.2	XP_005338564.1
OG0011537	NP_001372410.1	XP_005340647.1
OG0011538	NP_055185.2	XP_005340660.1
OG0011539	NP_000416.1	XP_021576119.1
OG0011540	NP_059984.3	XP_005340706.1
OG0011541	NP_001164603.1	XP_005340712.1
OG0011542	NP_001156806.1	XP_021581234.1
OG0011543	NP_002556.1	XP_005343094.2
OG0011544	NP_059112.1	XP_021580903.2
OG0011546	NP_056437.4, NP_932765.1, XP_047276421.1	XP_005339776.1
OG0011547	NP_150281.1	XP_005340568.2
OG0011549	NP_001005465.1	XP_005341542.1
OG0011550	NP_002610.1, NP_002611.1, NP_001350281.1	XP_021587294.1, XP_021587293.1
OG0011551	NP_001364280.1	XP_005317322.1
OG0011552	NP_689862.1	XP_021577413.1, XP_040135619.1, XP_013220622.1
OG0011553	NP_009171.1	XP_005342607.1
OG0011554	NP_891988.1	XP_005325783.1
OG0011556	NP_071285.1	XP_040126237.1, XP_040126238.1
OG0011558	NP_001264307.1, XP_011526486.1	XP_005336355.1
OG0011559	NP_001263303.1	XP_040142255.1
OG0011560	NP_001230280.2	XP_005326740.2
OG0011562	NP_619645.1, XP_011512608.1, NP_001273562.1	XP_040138186.1
OG0011563	XP_047298466.1, NP_110390.1	XP_021584438.1
OG0011564	XP_016864521.1, NP_001292323.2, NP_001096079.2, NP_001292322.2	XP_040129024.1
OG0011565	NP_079198.2, NP_001172105.1	XP_005318344.3
OG0011566	NP_001035535.1	XP_021582704.1
OG0011567	NP_001369593.1, NP_001369594.1, NP_005300.1	XP_013212871.1
OG0011569	NP_997188.2, NP_954714.2, NP_001119806.1, NP_954586.4, NP_001078945.1, NP_036316.1	XP_013213491.1
OG0011570	NP_001229453.1, NP_291032.2, NP_001391949.1, XP_054184469.1, NP_001229454.1	XP_005318892.1
OG0011571	NP_058641.1	XP_005334015.1
OG0011572	XP_047275884.1, NP_789783.1	XP_021584429.1
OG0011581	NP_036390.3, NP_001035798.1	XP_005341416.1
OG0011582	NP_004055.1	XP_005331962.1
OG0011583	NP_005250.1	XP_005324432.1
OG0011584	XP_011535504.1, NP_112205.2	XP_005341065.1
OG0011585	NP_110389.1	XP_021584513.1
OG0011586	NP_003212.2	XP_021577508.1
OG0011587	XP_016861177.1, NP_000085.1	XP_021583101.1
OG0011588	XP_011524152.1, NP_001935.2	XP_040126312.1
OG0011589	NP_001743.1	XP_005327476.1
OG0011590	NP_665807.1	XP_005332465.1
OG0011591	NP_059138.1	XP_013214905.1
OG0011592	XP_016856001.2, NP_001947.1	XP_005317937.1
OG0011593	NP_006414.2	XP_005338229.2
OG0011594	NP_006766.1	XP_013212353.1
OG0011595	NP_002158.3	XP_005317648.1
OG0011596	NP_055180.1	XP_040146872.1
OG0011597	NP_000545.1	XP_021589808.1, XP_021589806.1, XP_005336646.1
OG0011598	NP_006407.1, NP_001161870.1	XP_005324784.1
OG0011599	NP_000917.3	XP_005329164.1
OG0011601	NP_000079.2, XP_011522643.1	XP_040126450.1
OG0011602	XP_016859783.1	XP_040150486.1
OG0011603	NP_002440.2	XP_005334163.1
OG0011604	NP_001368914.1, NP_000145.1	XP_005332629.1
OG0011605	NP_057624.3	XP_005337245.1
OG0011606	XP_011520054.2	XP_005316797.1
OG0011607	NP_000190.1, XP_011523428.1	XP_005332691.1
OG0011608	NP_000397.1	XP_005331769.1
OG0011609	NP_004163.3	XP_040129000.1, XP_005325688.1
OG0011610	NP_001766.2	XP_005319012.1
OG0011611	NP_001034612.1, NP_000070.1	XP_040150433.1
OG0011612	XP_047300682.1	XP_005326494.1
OG0011613	XP_054187160.1, NP_079538.3	XP_005339053.2
OG0011614	NP_000947.2	XP_005338042.1
OG0011615	NP_000668.1	XP_040145026.1
OG0011616	NP_001115.1	XP_005326866.1
OG0011617	NP_068836.2	XP_040142478.1
OG0011618	XP_005265428.1	XP_005317442.1
OG0011619	NP_001163887.1	XP_040139733.1
OG0011620	NP_000296.2	XP_005331865.1
OG0011621	XP_011512612.2	XP_005318823.1
OG0011622	NP_004985.2	XP_013214042.1
OG0011623	NP_000015.2	XP_005324245.1
OG0011624	NP_002000.1	XP_021582319.1
OG0011625	NP_000749.2	XP_005335842.1
OG0011626	NP_000138.2	XP_040145092.1
OG0011627	NP_001003954.1	XP_005316233.1
OG0011628	NP_006807.1	XP_005333227.1
OG0011629	NP_008878.3	XP_005320085.1
OG0011630	NP_000033.2	XP_005328289.1
OG0011631	NP_055109.1	XP_021580601.1
OG0011632	NP_055045.2	XP_005332641.1
OG0011633	NP_000313.2	XP_040137953.1
OG0011634	NP_001531.1	XP_005328565.2
OG0011635	NP_000577.2	XP_005336588.1
OG0011636	NP_001039.1	XP_005331043.1
OG0011637	NP_055567.2	XP_005323255.1
OG0011638	NP_006799.1	XP_005326372.1
OG0011639	NP_000695.2	XP_005330714.1
OG0011640	NP_001369554.1, NP_001158884.1	XP_005325802.1
OG0011641	NP_000954.1	XP_013220727.1, XP_005319740.3
