Orthogroup	Homo_sapiens	Urocitellus_parryii
OG0014860	NP_689472.3	XP_026244019.1
OG0014861	NP_003861.1	XP_026244025.1
OG0014862	NP_079514.1	XP_026243918.1
OG0014863	NP_871629.1	XP_026243962.1
OG0014864	NP_072088.1	XP_026238654.1
OG0014865	XP_047288792.1	XP_026256269.1
OG0014866	NP_004369.1	XP_026256338.1
OG0014867	NP_002328.1	XP_026251113.1
OG0014868	NP_001036155.1	XP_026251108.1
OG0014869	NP_001278907.1	XP_026251029.1
OG0014870	NP_077285.3	XP_026251066.1
OG0014871	NP_861524.2	XP_026251043.1
OG0014872	NP_848652.2	XP_026236186.1
OG0014873	NP_000311.2	XP_026259082.1
OG0014874	NP_001180.1, XP_047272005.1	XP_026259763.1
OG0014875	NP_001092903.1	XP_026251057.1
OG0014876	XP_047271704.1	XP_026241116.1
OG0014877	XP_011511995.1	XP_026243254.1
OG0014878	XP_047271612.1	XP_026259638.1
OG0014879	NP_001273685.1	XP_026259661.1
OG0014880	NP_079497.2	XP_026258913.1
OG0014881	NP_001238949.1	XP_026262751.1
OG0014882	NP_699207.1	XP_026251126.1
OG0014883	NP_819056.1	XP_026258780.1
OG0014884	NP_001382791.1, NP_001342542.1	XP_026264908.1
OG0014885	NP_036320.2, NP_658982.1	XP_026257125.1
OG0014886	NP_001795.2	XP_026270448.1
OG0014887	NP_001193723.1	XP_026268557.1
OG0014888	NP_061963.3	XP_026268043.1
OG0014889	NP_787072.2	XP_026268217.1
OG0014890	NP_940954.1	XP_026268950.1
OG0014891	NP_116189.1	XP_026268677.1
OG0014892	NP_067028.1	XP_026269083.1
OG0014893	NP_001001330.1	XP_026249506.1
OG0014894	NP_821079.3	XP_026250431.1
OG0014895	NP_071429.1	XP_026261623.1
OG0014896	NP_001357065.1	XP_026245977.1
OG0014897	NP_653190.2	XP_026246072.1
OG0014898	NP_116161.2	XP_026246000.1
OG0014899	NP_008986.2	XP_026245998.1
OG0014900	NP_002912.2	XP_026252839.1
OG0014901	NP_689837.2	XP_026236132.1
OG0014902	NP_001025057.1	XP_026254037.1
OG0014903	XP_011532831.1	XP_026254032.1
OG0014904	NP_003705.1	XP_026257116.1
OG0014906	NP_037415.1	XP_026251148.1
OG0014907	NP_001092757.2	XP_026244124.1
OG0014908	NP_001001343.2	XP_026244107.1
OG0014909	NP_055043.2	XP_026270443.1
OG0014910	XP_011535855.1	XP_026240193.1
OG0014911	NP_066550.2	XP_026241733.1
OG0014912	NP_036308.1	XP_026271269.1
OG0014913	NP_001230022.1	XP_026257578.1
OG0014914	NP_705618.1	XP_026257595.1
OG0014915	XP_011512437.1	XP_026245940.1
OG0014916	NP_001245367.1	XP_026245922.1
OG0014917	NP_071413.1	XP_026245910.1
OG0014918	NP_001271152.1	XP_026252796.1
OG0014919	XP_016872444.1	XP_026252813.1
OG0014920	NP_057288.1	XP_026267772.1
OG0014921	NP_004953.1	XP_026267771.1
OG0014922	NP_001091639.1	XP_026258465.1
OG0014923	NP_004762.2	XP_026248276.1
OG0014924	NP_001130.1	XP_026246409.1
OG0014925	NP_002344.2	XP_026238495.1
OG0014926	NP_112190.2	XP_026257637.1
OG0014927	NP_005743.5	XP_026248805.1
OG0014928	NP_001731.2	XP_026255061.1
OG0014929	NP_001032382.1	XP_026250476.1
OG0014930	NP_443107.1	XP_026250475.1
OG0014931	NP_620686.1	XP_026248196.1
OG0014932	NP_001357148.1	XP_026248210.1
OG0014933	NP_002008.2	XP_026248187.1
OG0014934	XP_047283453.1	XP_026260322.1
OG0014935	XP_005271506.1, NP_001397972.1	XP_026260387.1
OG0014936	NP_001294956.1	XP_026260392.1
OG0014937	NP_001013765.2	XP_026258523.1
OG0014938	NP_848602.1	XP_026259264.1
OG0014939	NP_113621.1	XP_026259276.1
OG0014940	NP_057230.1	XP_026252170.1
OG0014941	NP_001707.1	XP_026252128.1
OG0014942	NP_001646.2	XP_026252133.1
OG0014943	NP_001135821.1, NP_777594.1	XP_026252092.1
OG0014944	NP_001070707.1	XP_026252138.1
OG0014945	NP_036591.3	XP_026248337.1
OG0014946	NP_835228.2, XP_011541037.1	XP_026248277.1
OG0014947	NP_001099008.1	XP_026249688.1
OG0014948	NP_112497.2	XP_026249743.1
OG0014949	NP_064547.2	XP_026249764.1
OG0014950	NP_001203.1	XP_026249732.1
OG0014951	XP_006721594.1	XP_026236485.1
OG0014952	NP_003954.2	XP_026237679.1
OG0014953	NP_055204.4	XP_026237682.1
OG0014954	NP_001136270.1	XP_026238052.1
OG0014955	NP_001004333.3	XP_026238058.1
OG0014956	NP_115818.2	XP_026246420.1
OG0014957	NP_001345628.1	XP_026246455.1
OG0014958	XP_047292896.1	XP_026246433.1
OG0014959	NP_001317054.1	XP_026246408.1
OG0014960	NP_689812.3	XP_026246469.1
OG0014961	XP_047291399.1	XP_026246389.1
OG0014962	NP_001139784.1	XP_026246460.1
OG0014963	NP_060228.3	XP_026264455.1
OG0014964	NP_060489.1	XP_026264485.1
OG0014965	NP_001351645.2	XP_026264506.1
OG0014966	NP_003867.1	XP_026264503.1
OG0014967	XP_016856343.3	XP_026264522.1
OG0014968	NP_001354490.1	XP_026264514.1
OG0014969	NP_002219.1	XP_026238207.1
OG0014970	NP_003704.3	XP_026238170.1
OG0014971	NP_476517.1	XP_026237412.1
OG0014972	NP_055577.1	XP_026238233.1
OG0014973	NP_938073.1	XP_026270696.1
OG0014974	NP_005092.1	XP_026270673.1
OG0014975	NP_001192181.1	XP_026270672.1
OG0014976	XP_047272797.1	XP_026270695.1
OG0014977	XP_024302675.1, NP_001014980.1	XP_026270699.1
OG0014978	XP_024308825.1	XP_026270705.1
OG0014979	NP_073745.2	XP_026270660.1
OG0014980	NP_001140157.1	XP_026270690.1
OG0014981	XP_047302550.1	XP_026270631.1
OG0014982	NP_001291289.1	XP_026270687.1
OG0014983	NP_071397.3	XP_026268660.1
OG0014984	NP_056372.1	XP_026241842.1
OG0014985	NP_001186791.1	XP_026241889.1
OG0014986	NP_036537.1, XP_011539442.1	XP_026238604.1
OG0014987	NP_001381425.1	XP_026241843.1
OG0014988	XP_011521462.1	XP_026237802.1
OG0014989	NP_005242.1	XP_026257715.1
OG0014990	NP_005241.1	XP_026257717.1
OG0014991	NP_066972.1	XP_026267196.1
OG0014992	NP_065978.1	XP_026248804.1
OG0014993	NP_001099133.1	XP_026248777.1
OG0014994	NP_001070884.2	XP_026255047.1
OG0014995	NP_001164185.1	XP_026255022.1
OG0014996	XP_047289624.1	XP_026254991.1
OG0014997	NP_705690.2	XP_026254989.1
OG0014998	XP_005256203.1	XP_026255060.1
OG0014999	NP_478126.1	XP_026254987.1
OG0015000	NP_055835.2	XP_026255057.1
OG0015001	NP_002802.2	XP_026260307.1
OG0015002	NP_653277.2	XP_026260254.1
OG0015003	NP_001366190.1	XP_026260252.1
OG0015004	NP_006741.1	XP_026260300.1
OG0015005	XP_011521414.1	XP_026260274.1
OG0015006	NP_002792.1	XP_026269098.1
OG0015007	NP_001898.1	XP_026269093.1
OG0015008	NP_065190.2	XP_026269031.1
OG0015009	XP_005256034.1	XP_026269022.1
OG0015010	NP_004682.2	XP_026269094.1
OG0015011	NP_001123199.1	XP_026269074.1
OG0015012	NP_054906.2	XP_026269065.1
OG0015013	NP_057146.1	XP_026248421.1
OG0015014	NP_848933.1	XP_026248431.1
OG0015015	NP_005469.2	XP_026264814.1
OG0015016	NP_001394169.1, NP_001394175.1	XP_026238164.1
OG0015017	NP_065761.1	XP_026268658.1
OG0015018	NP_001002911.1	XP_026258290.1
OG0015019	NP_006172.1	XP_026241423.1
OG0015020	NP_057394.3	XP_026241321.1
OG0015021	NP_001545.2	XP_026261926.1
OG0015022	NP_001915.1	XP_026265473.1
OG0015023	NP_076947.1	XP_026241220.1
OG0015024	NP_005540.1	XP_026258632.1
OG0015025	NP_115790.1	XP_026258641.1
OG0015026	NP_001287990.1	XP_026252682.1
OG0015027	NP_057152.2	XP_026252699.1
OG0015028	NP_001075.1	XP_026252687.1
OG0015029	NP_003293.2	XP_026269012.1
OG0015030	NP_002584.2	XP_026268915.1
OG0015031	NP_001335609.1	XP_026268973.1
OG0015032	NP_001384175.1, NP_076975.2	XP_026269000.1
OG0015033	NP_060745.3	XP_026268956.1
OG0015034	NP_005907.3	XP_026268928.1
OG0015035	NP_006824.2	XP_026268937.1
OG0015036	NP_689968.1	XP_026268926.1
OG0015037	NP_055706.1	XP_026259930.1
OG0015038	NP_002514.1	XP_026259985.1
OG0015039	NP_001258629.1	XP_026259961.1
OG0015041	NP_060529.4	XP_026262999.1
OG0015042	NP_031379.2	XP_026271020.1
OG0015043	NP_001381716.1	XP_026261508.1
OG0015044	NP_001032360.1	XP_026261453.1
OG0015045	NP_001298240.1	XP_026256196.1
OG0015046	NP_612456.1	XP_026256094.1
OG0015047	NP_003600.2	XP_026236732.1
OG0015048	NP_859069.2	XP_026236743.1
OG0015049	XP_011544085.1	XP_026236738.1
OG0015050	NP_077283.2	XP_026236712.1
OG0015051	XP_011544021.1	XP_026247849.1
OG0015052	NP_001139267.1	XP_026247899.1
OG0015053	NP_005021.2	XP_026247917.1
OG0015054	NP_115875.1	XP_026247945.1
OG0015055	NP_065769.3	XP_026247913.1
OG0015056	NP_006034.1	XP_026247955.1
OG0015057	NP_003357.2	XP_026247863.1
OG0015058	NP_057725.1	XP_026258266.1
OG0015059	NP_001030013.1	XP_026258296.1
OG0015060	NP_055976.1	XP_026258255.1
OG0015061	NP_775745.1	XP_026265036.1
OG0015062	NP_653275.1	XP_026235795.1
OG0015063	NP_005138.3	XP_026241121.1
OG0015064	NP_003214.1	XP_026241229.1
OG0015066	NP_061865.1	XP_026241184.1
OG0015067	NP_002519.2	XP_026241268.1
OG0015068	NP_006444.2	XP_026241349.1
OG0015069	NP_004539.1	XP_026241303.1
OG0015070	NP_005052.1, XP_011520873.1	XP_026241052.1
OG0015071	NP_001018114.2	XP_026241345.1
OG0015072	NP_001258980.1	XP_026241300.1
OG0015073	NP_001001410.1	XP_026241273.1
OG0015074	XP_011508972.1	XP_026241440.1
OG0015075	NP_076422.1	XP_026241222.1
OG0015076	NP_444514.1	XP_026241296.1
OG0015077	XP_011521021.1	XP_026241077.1
OG0015078	NP_001167.2	XP_026241355.1
OG0015079	NP_001303991.1	XP_026249888.1
OG0015080	NP_004687.1	XP_026258638.1
OG0015081	NP_006483.2	XP_026258634.1
OG0015082	NP_001337103.1	XP_026258642.1
OG0015083	NP_001127872.1	XP_026258649.1
OG0015084	NP_201569.1	XP_026235189.1
OG0015085	NP_001505.1	XP_026259114.1
OG0015086	NP_006247.1	XP_026259107.1
OG0015087	XP_011540699.1	XP_026261929.1
OG0015088	NP_891993.1	XP_026261927.1
OG0015089	NP_612476.1	XP_026265637.1
OG0015090	NP_001357714.1	XP_026265442.1
OG0015091	NP_001107592.1	XP_026265660.1
OG0015092	NP_057629.2	XP_026248642.1
OG0015093	XP_011508266.2	XP_026244308.1
OG0015094	NP_005083.3	XP_026244220.1
OG0015095	NP_067637.2	XP_026243877.1
OG0015096	NP_001099051.1	XP_026264665.1
OG0015097	NP_001269331.1	XP_026261565.1
OG0015098	NP_004758.3	XP_026252951.1
OG0015099	NP_036266.2	XP_026253029.1
OG0015100	NP_000060.2, XP_005245535.1	XP_026252901.1
OG0015101	NP_001239029.1	XP_026252927.1
OG0015102	XP_006711325.1	XP_026243242.1
OG0015103	NP_758872.1	XP_026243315.1
OG0015104	NP_067017.2	XP_026243275.1
OG0015105	NP_056249.1	XP_026243295.1
OG0015106	NP_006234.1	XP_026243202.1
OG0015107	NP_061134.1	XP_026243314.1
OG0015108	NP_001353863.1	XP_026248653.1
OG0015109	NP_002284.3	XP_026248677.1
OG0015110	NP_001337149.1	XP_026248609.1
OG0015111	NP_001257368.1	XP_026248637.1
OG0015112	XP_016858338.1	XP_026244228.1
OG0015113	XP_011508454.1	XP_026244251.1
OG0015114	XP_005245072.1	XP_026237326.1
OG0015115	NP_001157101.1	XP_026261050.1
OG0015116	NP_000121.2	XP_026261028.1
OG0015117	NP_955376.1	XP_026261042.1
OG0015118	NP_116247.1	XP_026237602.1
OG0015119	NP_991331.1	XP_026246514.1
OG0015122	NP_001004341.1	XP_026260874.1
OG0015123	NP_005964.3	XP_026260721.1
OG0015124	NP_001087194.1	XP_026260677.1
OG0015125	NP_001394416.1	XP_026260716.1
OG0015126	NP_689707.2	XP_026260682.1
OG0015127	NP_001340828.1	XP_026237085.1
OG0015128	NP_057181.1	XP_026237083.1
OG0015129	NP_001371403.1	XP_026270296.1
OG0015130	NP_065834.1	XP_026254397.1
OG0015131	NP_001371396.1	XP_026255816.1
OG0015132	NP_001229338.1	XP_026256540.1
OG0015133	NP_653263.2	XP_026243871.1
OG0015134	NP_056276.1	XP_026243835.1
OG0015135	NP_003822.2	XP_026243833.1
OG0015136	NP_001385454.1	XP_026250293.1
OG0015138	XP_047293314.1	XP_026250314.1
OG0015139	NP_006859.2	XP_026268231.1
OG0015140	NP_055029.1	XP_026234981.1
OG0015141	NP_001095124.1	XP_026249565.1
OG0015142	NP_659457.2	XP_026249563.1
OG0015143	NP_006102.2	XP_026249552.1
OG0015144	NP_001093250.1	XP_026261909.1
OG0015145	NP_981947.1	XP_026261873.1
OG0015146	NP_115983.3	XP_026269436.1
OG0015147	NP_001017970.1	XP_026240989.1
OG0015148	NP_005243.1	XP_026257230.1
OG0015149	NP_116265.1	XP_026261859.1
OG0015150	NP_002788.1	XP_026261910.1
OG0015151	NP_001796.2	XP_026261838.1
OG0015152	NP_004554.3	XP_026261849.1
OG0015153	NP_078934.3	XP_026261863.1
OG0015154	NP_612485.2, NP_001186752.1	XP_026261894.1
OG0015155	NP_006862.2	XP_026261905.1
OG0015156	NP_001374251.1	XP_026261847.1
OG0015157	NP_001034860.1	XP_026261915.1
OG0015158	NP_001316998.1	XP_026270126.1
OG0015159	NP_071356.1	XP_026269963.1
OG0015161	XP_006720161.1	XP_026269994.1
OG0015162	NP_115511.3	XP_026252180.1
OG0015163	NP_060392.3	XP_026268436.1
OG0015164	NP_002399.1	XP_026247718.1
OG0015165	NP_001253975.1	XP_026246868.1
OG0015166	NP_055739.2	XP_026239880.1
OG0015167	XP_011535262.1, NP_060947.1	XP_026239921.1
OG0015168	NP_006246.2	XP_026240973.1
OG0015169	NP_001354585.1	XP_026240985.1
OG0015170	NP_065714.1	XP_026240982.1
OG0015171	NP_110418.1	XP_026240926.1
OG0015173	NP_001295076.1	XP_026240868.1
OG0015174	NP_002019.1	XP_026240909.1
OG0015175	NP_001258436.1	XP_026240884.1
OG0015176	NP_001271140.1	XP_026257571.1
OG0015177	NP_689544.3	XP_026257748.1
OG0015178	NP_113615.2	XP_026258179.1
OG0015179	NP_057046.1	XP_026257547.1
OG0015180	NP_001316166.1	XP_026258510.1
OG0015181	NP_006390.1	XP_026258092.1
OG0015182	NP_443105.2	XP_026257879.1
OG0015183	NP_036243.1	XP_026257070.1
OG0015184	NP_001388294.1	XP_026249993.1
OG0015185	NP_001353361.1	XP_026249990.1
OG0015186	NP_001092091.2	XP_026250044.1
OG0015187	NP_115879.2	XP_026250007.1
OG0015188	NP_075601.1	XP_026250051.1
OG0015189	NP_057501.2	XP_026267554.1
OG0015190	XP_011535247.1	XP_026269582.1
OG0015191	NP_055971.2	XP_026261299.1
OG0015192	NP_001349460.1	XP_026261290.1
OG0015193	NP_001357524.1	XP_026261285.1
OG0015194	NP_001381761.1	XP_026261255.1
OG0015195	XP_016876754.1	XP_026261338.1
OG0015196	NP_612429.2	XP_026261306.1
OG0015197	XP_011535607.1	XP_026261293.1
OG0015198	NP_001257766.1	XP_026261326.1
OG0015199	NP_001131073.1, NP_001357271.1	XP_026261351.1
OG0015200	NP_001244238.1	XP_026242610.1
OG0015201	NP_002498.1	XP_026242861.1
OG0015202	NP_660315.2	XP_026236039.1
OG0015203	NP_001157877.1	XP_026244545.1
OG0015204	NP_001034463.4	XP_026251325.1
OG0015205	NP_065700.1	XP_026264189.1
OG0015206	NP_037483.1	XP_026242852.1
OG0015207	NP_009156.2	XP_026242791.1
OG0015208	NP_005211.1	XP_026242931.1
OG0015209	NP_005441.1	XP_026263588.1
OG0015210	NP_001269473.1	XP_026263093.1
OG0015211	NP_982293.1	XP_026251263.1
OG0015212	NP_775891.2	XP_026237122.1
OG0015213	NP_787098.3	XP_026237123.1
OG0015214	XP_005256407.1	XP_026266555.1
OG0015215	NP_001317465.1	XP_026266568.1
OG0015216	NP_000909.2	XP_026266505.1
OG0015217	NP_001007534.1	XP_026266507.1
OG0015218	NP_001035114.2	XP_026266589.1
OG0015219	NP_001278253.1	XP_026266537.1
OG0015220	NP_001372733.1	XP_026264203.1
OG0015221	NP_001306122.1	XP_026260564.1
OG0015222	NP_115867.2	XP_026260584.1
OG0015223	NP_056168.1	XP_026260649.1
OG0015224	NP_839947.1	XP_026260668.1
OG0015225	NP_861455.1, NP_001318005.1, NP_001318006.1	XP_026267492.1
OG0015226	NP_116035.5	XP_026267498.1
OG0015227	XP_047292366.1	XP_026257134.1
OG0015228	NP_006563.2	XP_026262421.1
OG0015229	NP_003826.2	XP_026262431.1
OG0015230	NP_055220.1	XP_026262438.1
OG0015231	NP_002807.1	XP_026258071.1
OG0015232	NP_056277.2	XP_026258046.1
OG0015233	XP_005257207.1	XP_026258015.1
OG0015234	XP_047292968.1	XP_026258044.1
OG0015235	NP_001091896.1	XP_026258018.1
OG0015236	NP_002796.4	XP_026258020.1
OG0015237	NP_001003787.1	XP_026258053.1
OG0015238	NP_001107563.1	XP_026263994.1
OG0015239	XP_016880573.1	XP_026264006.1
OG0015240	NP_006451.1	XP_026263990.1
OG0015241	NP_001245329.1	XP_026263989.1
OG0015242	NP_543139.4	XP_026268168.1
OG0015243	NP_000142.2	XP_026242823.1
OG0015244	NP_001248359.2	XP_026242619.1
OG0015245	NP_775749.2	XP_026242909.1
OG0015246	NP_005845.2	XP_026242829.1
OG0015247	NP_057686.2	XP_026242870.1
OG0015248	NP_001365459.1	XP_026242481.1
OG0015249	NP_036364.2	XP_026242557.1
OG0015250	NP_036417.1	XP_026242868.1
OG0015251	NP_060613.1	XP_026242910.1
OG0015252	NP_001316524.1	XP_026242877.1
OG0015253	NP_998821.3	XP_026242598.1
OG0015254	NP_061883.1	XP_026242876.1
OG0015255	NP_057423.2	XP_026242893.1
OG0015256	NP_001317135.1	XP_026242487.1
OG0015257	NP_057591.2	XP_026242652.1
OG0015258	NP_002256.2	XP_026242537.1
OG0015259	NP_060599.1	XP_026242525.1
OG0015260	NP_057513.1, XP_047292162.1	XP_026242798.1
OG0015261	NP_002138.1	XP_026242751.1
OG0015262	NP_076920.1	XP_026242752.1
OG0015263	NP_006352.2	XP_026242879.1
OG0015264	NP_075567.2	XP_026242503.1
OG0015265	NP_006537.3	XP_026242818.1
OG0015266	NP_115984.3	XP_026242563.1
OG0015267	XP_011522516.2, NP_001258.2	XP_026242853.1
OG0015268	XP_016880694.1	XP_026242886.1
OG0015269	NP_443087.1	XP_026242642.1
OG0015270	NP_115948.4	XP_026263087.1
OG0015271	NP_004366.1	XP_026263580.1
OG0015272	XP_016879752.1	XP_026263581.1
OG0015273	NP_000493.1	XP_026263136.1
OG0015274	NP_001364996.1	XP_026263146.1
OG0015275	NP_078888.4	XP_026253841.1
OG0015276	NP_005985.3	XP_026253848.1
OG0015277	NP_003611.1	XP_026253846.1
OG0015278	NP_006371.2	XP_026253844.1
OG0015279	NP_775896.3	XP_026253855.1
OG0015280	NP_644814.1	XP_026236037.1
OG0015281	NP_060029.1	XP_026267660.1
OG0015282	NP_899233.1	XP_026244688.1
OG0015283	NP_056441.6	XP_026244675.1
OG0015284	NP_055388.2	XP_026244787.1
OG0015285	NP_000629.3	XP_026244662.1
OG0015286	NP_055892.2	XP_026244678.1
OG0015287	NP_001167574.1	XP_026244640.1
OG0015288	NP_005693.1	XP_026244627.1
OG0015289	NP_001317099.1	XP_026244592.1
OG0015290	XP_047292872.1	XP_026244775.1
OG0015291	NP_000377.1	XP_026244613.1
OG0015292	NP_071908.2	XP_026244575.1
OG0015293	NP_001121631.1	XP_026244577.1
OG0015294	NP_006215.1	XP_026244632.1
OG0015295	NP_113618.2	XP_026244615.1
OG0015296	NP_001157879.1	XP_026244734.1
OG0015297	NP_001374.4	XP_026244711.1
OG0015298	NP_001342502.1	XP_026244659.1
OG0015299	NP_055419.1	XP_026249741.1
OG0015300	NP_114171.2	XP_026249710.1
OG0015301	XP_011517323.1	XP_026270991.1
OG0015302	NP_003722.2	XP_026251192.1
OG0015303	XP_011516901.1, NP_037511.2	XP_026251214.1
OG0015304	NP_001316607.1	XP_026251239.1
OG0015305	NP_848631.2, XP_011516862.1	XP_026251397.1
OG0015306	NP_001274271.1	XP_026251273.1
OG0015307	NP_001074318.1	XP_026251286.1
OG0015308	XP_005263453.1	XP_026251375.1
OG0015309	XP_011517180.1	XP_026251264.1
OG0015310	NP_059973.4	XP_026251204.1
OG0015311	NP_714921.4	XP_026251287.1
OG0015312	NP_001073952.1	XP_026251373.1
OG0015313	NP_001041730.1	XP_026251281.1
OG0015314	NP_997300.1	XP_026251378.1
OG0015315	NP_001371747.1	XP_026242249.1
OG0015316	NP_000104.1	XP_026242333.1
OG0015318	NP_060343.1	XP_026242129.1
OG0015319	NP_065171.2	XP_026242029.1
OG0015320	NP_055723.1	XP_026242036.1
OG0015321	NP_001244904.1	XP_026242272.1
OG0015322	NP_077017.1	XP_026242275.1
OG0015323	NP_001252.1	XP_026242182.1
OG0015324	XP_005252192.3	XP_026242323.1
OG0015325	NP_002712.1	XP_026242015.1
OG0015326	NP_775961.2	XP_026242304.1
OG0015327	NP_055037.1	XP_026266148.1
OG0015328	XP_011523417.1, NP_001123357.1	XP_026267484.1
OG0015329	NP_001629.1	XP_026254274.1
OG0015330	NP_113667.1	XP_026254275.1
OG0015331	NP_612405.2	XP_026254158.1
OG0015332	NP_005309.1	XP_026267243.1
OG0015334	NP_062563.4	XP_026243038.1
OG0015335	XP_011536034.1	XP_026254129.1
OG0015336	NP_001120932.2	XP_026254087.1
OG0015337	NP_057668.1	XP_026254260.1
OG0015338	XP_047285285.1	XP_026254182.1
OG0015339	NP_004975.2	XP_026254167.1
OG0015340	NP_056248.2	XP_026254225.1
OG0015341	XP_016874530.1	XP_026248761.1
OG0015342	NP_055134.2	XP_026242461.1
OG0015343	NP_061126.2	XP_026242470.1
OG0015344	NP_963844.2	XP_026242432.1
OG0015345	NP_055320.4	XP_026242460.1
OG0015346	NP_055814.1	XP_026242387.1
OG0015347	XP_006719627.1	XP_026242459.1
OG0015348	NP_001129734.1	XP_026265144.1
OG0015349	NP_001356811.1, NP_001240774.1	XP_026269388.1
OG0015350	NP_114408.3	XP_026269365.1
OG0015351	NP_001363401.1	XP_026269384.1
OG0015352	NP_001076436.1	XP_026268486.1
OG0015353	NP_056195.3	XP_026250070.1
OG0015354	NP_002481.3	XP_026238115.1
OG0015355	NP_006349.1	XP_026261718.1
OG0015356	NP_001288059.1	XP_026267256.1
OG0015357	NP_001350700.1	XP_026265957.1
OG0015358	NP_037517.1	XP_026266002.1
OG0015359	XP_011528676.2	XP_026265940.1
OG0015360	NP_001003681.1	XP_026265771.1
OG0015361	NP_001290437.1, XP_047297554.1	XP_026265767.1
OG0015362	NP_008993.1	XP_026254383.1
OG0015363	NP_006816.2	XP_026254282.1
OG0015364	NP_722578.1, XP_016859054.2	XP_026264380.1
OG0015365	NP_001335058.1	XP_026269397.1
OG0015366	NP_653307.2, NP_001304921.2	XP_026268341.1
OG0015367	NP_071882.1	XP_026241534.1
OG0015368	NP_002697.1	XP_026241483.1
OG0015369	NP_079042.1	XP_026241533.1
OG0015370	NP_001393724.1	XP_026241554.1
OG0015371	XP_024308455.1	XP_026255717.1
OG0015372	NP_065393.1	XP_026255674.1
OG0015374	NP_001335441.1	XP_026255697.1
OG0015375	NP_115584.1	XP_026243025.1
OG0015376	NP_002348.1	XP_026260915.1
OG0015377	NP_612442.3	XP_026269382.1
OG0015378	NP_001091974.1	XP_026267246.1
OG0015379	NP_003605.1	XP_026267283.1
OG0015380	NP_997291.1	XP_026269620.1
OG0015381	NP_006152.2	XP_026254028.1
OG0015382	NP_001487.2	XP_026257072.1
OG0015383	NP_005445.1	XP_026254389.1
OG0015384	NP_005857.1	XP_026243675.1
OG0015385	NP_000581.1	XP_026254039.1
OG0015386	XP_047273455.1	XP_026237414.1
OG0015387	NP_003891.1	XP_026268088.1
OG0015388	NP_665874.1	XP_026268099.1
OG0015389	NP_055572.1	XP_026268095.1
OG0015390	NP_065717.1	XP_026268877.1
OG0015391	NP_060308.1	XP_026268891.1
OG0015392	NP_059980.2	XP_026253958.1
OG0015393	NP_001310494.1	XP_026271265.1
OG0015394	NP_003091.2	XP_026251988.1
OG0015395	NP_057132.2	XP_026264289.1
OG0015396	NP_787052.3	XP_026264290.1
OG0015397	NP_001166171.1	XP_026255962.1
OG0015398	NP_443203.1	XP_026255985.1
OG0015399	NP_064584.1	XP_026255934.1
OG0015400	XP_006714741.1	XP_026255976.1
OG0015401	XP_047273747.1, NP_001736.1	XP_026253970.1
OG0015402	NP_821138.1	XP_026253961.1
OG0015403	NP_006796.1	XP_026266476.1
OG0015404	NP_001287867.1	XP_026257061.1
OG0015405	NP_631938.2	XP_026257001.1
OG0015406	NP_001258732.1	XP_026257077.1
OG0015407	NP_001955.1	XP_026257012.1
OG0015408	NP_056379.1	XP_026256994.1
OG0015409	NP_000161.2	XP_026247274.1
OG0015410	NP_001034786.1	XP_026254388.1
OG0015411	XP_047279436.1	XP_026254371.1
