Orthogroup	Homo_sapiens	Sus_scrofa
OG0014367	XP_047284056.1, NP_073742.2	XP_003130561.3
OG0014368	NP_001401401.1	NP_999521.1
OG0014369	NP_444512.2	XP_020945168.1
OG0014370	XP_005245160.1, NP_872387.2	XP_005663210.1
OG0014371	NP_001070950.1	NP_001033085.1, XP_013852276.1
OG0014372	NP_001364227.1	XP_005663223.1
OG0014373	NP_001020769.1	XP_020945198.1
OG0014374	NP_004974.2, XP_047275800.1	XP_001929096.1
OG0014375	NP_036469.2	XP_020945245.1
OG0014376	NP_002027.2, NP_001116423.1	NP_001231024.1
OG0014377	NP_116222.4, XP_005245608.2	XP_005656728.1
OG0014378	NP_068777.1	XP_020919995.1
OG0014379	NP_001164509.1	XP_020937045.1, XP_020937046.1, XP_020936586.1
OG0014380	NP_061154.1	NP_001230211.1
OG0014381	NP_997203.1	XP_003135205.2
OG0014382	NP_001316422.1	XP_020944674.1
OG0014383	NP_001718.1	XP_003360504.1
OG0014384	NP_001305397.1	XP_020936483.1
OG0014385	XP_011529518.1, NP_004215.2	XP_003360529.3
OG0014386	NP_000108.1	XP_020936416.1
OG0014387	XP_047297957.1, NP_037371.2	XP_020937023.1
OG0014389	NP_004183.2	XP_020937049.1
OG0014390	NP_001073324.1, NP_001171631.1, NP_001171632.1, NP_001171633.1, NP_003909.2, XP_016885416.1	XP_020935419.1
OG0014391	NP_000207.2	XP_001925105.3, XP_020936617.1
OG0014392	NP_001161362.1	XP_005673488.2
OG0014393	NP_001001995.1	XP_001927851.3
OG0014394	NP_001712.1	XP_005673506.1
OG0014395	NP_065716.1, XP_016885169.1	XP_020935798.1
OG0014396	NP_116185.2	NP_001231036.1
OG0014397	XP_011543905.1	XP_020936433.1
OG0014398	NP_001032420.1	XP_020936208.1
OG0014399	NP_001001671.3, XP_011543809.4	XP_020936466.1
OG0014400	NP_001354703.1	XP_013841438.1
OG0014401	XP_006724544.1	XP_013841444.2
OG0014402	NP_056968.1	XP_020935356.1
OG0014403	NP_002961.1	NP_999523.1
OG0014404	NP_689974.2	XP_020936243.1
OG0014406	NP_001291477.1	XP_020935753.1
OG0014407	NP_006298.1	XP_001927140.1
OG0014408	NP_001354650.1	XP_003360318.2
OG0014409	NP_001191397.1	XP_020936017.1
OG0014410	NP_063939.2	XP_003135097.2
OG0014411	NP_002612.1, NP_001138724.1	XP_003135101.1
OG0014412	NP_705582.1	XP_003135103.1
OG0014413	XP_047298313.1	XP_003360347.2
OG0014414	NP_001334146.1	XP_020935696.1
OG0014415	NP_064522.4	XP_020936322.1
OG0014416	NP_006141.2	XP_003135128.1
OG0014417	NP_005174.2	XP_020935878.1
OG0014418	NP_071400.1, XP_016885215.1	XP_005673698.1
OG0014419	NP_006297.2	XP_020936265.1
OG0014420	NP_112483.1	XP_020935725.1
OG0014421	NP_002435.1	XP_013841673.1, NP_001009578.1
OG0014422	NP_000035.2	XP_013841681.1, NP_999479.2
OG0014423	NP_851820.1, XP_047298141.1	XP_005652709.2
OG0014424	NP_002628.2	XP_020936350.1
OG0014425	NP_006508.2	XP_020936113.1
OG0014426	NP_057584.2	XP_005657895.2
OG0014427	NP_000480.3	XP_020935739.1
OG0014428	NP_000043.4	XP_003135248.1
OG0014429	XP_016884912.1	XP_005657901.1
OG0014430	NP_476503.1	XP_020935621.1
OG0014431	NP_001293135.1	XP_003360436.1
OG0014432	XP_005262136.1, NP_997201.1	XP_003135323.1
OG0014433	XP_006724695.1, NP_940867.2	XP_020935566.1
OG0014434	NP_056180.1	XP_003135359.5
OG0014435	NP_001106962.1	XP_005673893.1
OG0014436	NP_065922.3	XP_020935552.1
OG0014437	NP_009162.1	NP_001335331.1
OG0014438	XP_005262533.1	XP_013841835.1
OG0014439	NP_001404819.1, XP_054189304.1	XP_001927218.4
OG0014440	XP_011529619.1	XP_005673924.1
OG0014441	NP_078804.2	NP_001231898.1, XP_020935127.1
OG0014442	NP_060408.3	XP_003360474.1
OG0014443	NP_001116078.1	NP_001231184.1
OG0014444	NP_002342.1	NP_001072143.1
OG0014445	XP_006724828.1, NP_060136.1	XP_003135420.1
OG0014447	XP_016885464.1	XP_020936214.1
OG0014448	NP_001132972.1	XP_020936189.1
OG0014449	NP_002015.1	XP_001925767.1
OG0014450	NP_005620.1	NP_001170798.1
OG0014451	NP_001158213.1	XP_003135532.2
OG0014452	NP_001104026.1	XP_020936382.1
OG0014453	XP_006724899.1	XP_020936419.1
OG0014454	XP_011529253.1, NP_001155963.1	XP_020935267.1
OG0014455	NP_848928.1, NP_001008535.1, NP_001008534.1	XP_020935548.1
OG0014456	NP_006058.1	XP_003481825.1
OG0014457	NP_919253.1	XP_020936156.1
OG0014458	NP_078985.3	XP_003130555.1
OG0014460	NP_114158.2	NP_001171395.1
OG0014461	NP_940909.1, XP_006714663.1	XP_003123852.1
OG0014463	NP_001003677.1	XP_005660973.1
OG0014464	NP_001382990.1	XP_020946916.1, XP_020948789.1, XP_020946914.1, XP_020946913.1, XP_020946915.1
OG0014465	NP_001004457.2	XP_020937885.1
OG0014467	NP_001001674.1	XP_003128649.1, XP_020955673.1, XP_001925044.2
OG0014468	NP_443191.1	XP_003130067.1
OG0014469	NP_001001922.2, NP_001372591.1	XP_020958382.1, XP_003129526.1
OG0014471	NP_004858.1	NP_001026968.1, XP_013841711.1
OG0014473	XP_011513289.1, NP_150232.2	NP_001116680.1, XP_013833003.2
OG0014474	NP_112221.1	XP_020937873.1, XP_001929506.2
OG0014475	XP_006720838.1	XP_005666167.1
OG0014477	NP_055250.2, XP_016863517.1	XP_003129135.1
OG0014478	XP_011513479.1	XP_020941664.1
OG0014479	NP_001310.3	XP_020939868.1, XP_020939869.1
OG0014480	NP_001304824.1	XP_003125518.4
OG0014481	NP_000471.1	XP_013850020.1
OG0014482	NP_000632.1	XP_020950667.1
OG0014485	NP_001351608.1	XP_020944387.1
OG0014486	NP_078861.1	XP_013836205.1, NP_001230735.1
OG0014487	NP_663629.1	XP_020937981.1
OG0014492	XP_024307242.1, NP_037400.1, NP_982297.1, NP_001177370.2, NP_001819.2	NP_001136313.1
OG0014493	NP_004933.1, NP_001192195.1	NP_999003.1
OG0014494	NP_055334.2, XP_047292624.1, NP_001382480.1, NP_001307882.1, NP_001307883.1, NP_001382481.1, NP_001382479.1, NP_001307884.1, NP_001307881.1	XP_020921769.1, NP_001231938.1
OG0014495	NP_003131.1	XP_013842032.1, NP_999617.2
OG0014508	NP_001139345.1	XP_005662451.1, NP_001001907.1
OG0014509	XP_006712714.1	XP_020930798.1
OG0014510	NP_001403492.1	NP_999047.1
OG0014511	NP_000443.2	NP_001231392.1
OG0014512	NP_000337.1	NP_999008.2
OG0014513	NP_000065.1	NP_999291.1
OG0014514	NP_003217.4	NP_001230412.1
OG0014515	NP_006511.1	XP_003135056.1
OG0014516	NP_149094.3	XP_020949945.1
OG0014517	NP_543144.1	XP_020952120.1
OG0014518	XP_011515440.1, NP_061971.3	XP_003125633.3
OG0014519	NP_113630.1	XP_001925171.1
OG0014521	NP_653082.1, NP_000163.2	XP_020924461.1
OG0014522	NP_001106212.1	XP_020938930.1
OG0014523	NP_001316801.1	XP_020934183.1, NP_999619.1
OG0014524	NP_004161.4, XP_011516309.1	NP_001158121.1
OG0014525	NP_000610.2	NP_999113.1
OG0014526	NP_001484.1	XP_003360570.1
OG0014527	NP_000080.2	NP_001230584.1
OG0014528	XP_047280581.1	XP_003482876.1
OG0014529	NP_000406.1, NP_001316130.1	XP_003126485.2
OG0014530	NP_000585.2	NP_999187.1
OG0014531	NP_004654.1	NP_001026958.1
OG0014532	NP_001668.1	NP_001001542.1
OG0014533	NP_002178.2	NP_999178.1
OG0014534	NP_005207.3	NP_999353.1
OG0014535	NP_068575.1	NP_999580.1
OG0014536	NP_067080.1	NP_001001647.1
OG0014537	NP_001073888.2	XP_005653942.1
OG0014538	NP_001358867.1, NP_006063.1, NP_001358865.1	NP_001072133.1
OG0014539	NP_570718.1	XP_020921214.1
OG0014540	NP_940988.2	NP_001245231.1
OG0014541	NP_000352.1	NP_001124204.1
OG0014542	NP_000530.1	NP_999386.1
OG0014543	NP_000301.1	XP_003127871.2
OG0014544	NP_001556.2	NP_001008691.1
OG0014546	NP_001136269.1	XP_003135227.1
OG0014547	XP_005257609.1	XP_003131522.1
OG0014548	NP_000721.1	XP_013834019.1
OG0014549	NP_542780.1	XP_003121311.1
OG0014550	NP_006723.2	XP_020950216.1
OG0014551	NP_000382.3	XP_003357180.1
OG0014552	NP_002894.1	XP_003132039.1
OG0014553	NP_004998.3	XP_001928830.2
OG0014555	NP_001018121.1	XP_003134717.3
OG0014556	XP_047306111.1, NP_001284368.1	XP_003482383.1
OG0014557	XP_016857924.1, NP_689414.2	NP_001106759.1
OG0014559	NP_002145.3	XP_005661711.1
OG0014560	NP_000252.1	NP_999151.1, XP_013833090.2
OG0014561	NP_002746.1	NP_001137188.1
OG0014562	NP_078866.3, XP_016864081.1	XP_020956361.1
OG0014564	NP_002111.1	XP_020953538.1, NP_001107536.2
OG0014565	NP_058197.2	XP_020927841.1, NP_001026966.1
OG0014566	XP_005257062.1, NP_599030.1	XP_020922233.1
OG0014567	NP_005903.2	NP_999338.1
OG0014568	NP_001300979.1, NP_000385.1	XP_020924949.1
OG0014569	NP_005199.2	XP_020923169.1
OG0014572	NP_997304.3	XP_013854479.1
OG0014573	NP_060884.1	XP_020922229.1
OG0014574	NP_003059.1	XP_005663147.1
OG0014575	NP_056533.1	XP_020942249.1
OG0014576	XP_047299990.1	XP_003133337.3
OG0014577	NP_001073976.1, XP_047274785.1	NP_001185846.1
OG0014578	NP_005209.1	NP_999607.1
OG0014579	NP_004084.1	NP_001107758.1
OG0014580	NP_620689.1	XP_020935788.1
OG0014581	NP_060915.2	NP_001157585.1
OG0014582	NP_003000.1	XP_020950306.1
OG0014583	NP_536355.1	NP_001155120.1
OG0014584	NP_000572.2	NP_999366.1
OG0014585	NP_000867.3	NP_001231402.1
OG0014586	NP_079348.1	XP_001927971.1
OG0014587	NP_057262.2	NP_001116468.2
OG0014588	NP_003664.1	NP_001139226.1
OG0014589	NP_113642.1	NP_001188360.1
OG0014590	NP_001163.1	XP_001928714.1
OG0014591	NP_000058.1	XP_001927840.1
OG0014592	NP_115943.1	NP_001138853.1
OG0014593	NP_789787.5	XP_003360151.2
OG0014594	NP_062545.1	XP_020932511.1
OG0014595	NP_005233.4	XP_003123761.1
OG0014596	NP_001230115.1	XP_005665984.1
OG0014597	NP_006507.2	XP_020952567.1
OG0014598	NP_001353.4	NP_001001625.2
OG0014599	NP_002181.1	NP_001005729.1
OG0014600	NP_065079.1	XP_003122959.1
OG0014601	NP_001365188.1	XP_020925901.1
OG0014602	NP_056456.1	NP_001116672.1
OG0014603	NP_036447.1	XP_020950494.1
OG0014604	NP_001358649.2	XP_020945387.1
OG0014605	NP_006658.1	NP_999076.1
OG0014606	NP_116764.2	XP_005657777.1
OG0014607	NP_001805.4	XP_003129789.1
OG0014608	NP_001710.1	XP_005673101.1
OG0014609	NP_004255.2	NP_001230459.1
OG0014610	NP_291031.2	NP_001153746.1
OG0014611	NP_001108104.1	NP_001191173.1
OG0014612	NP_002414.1	NP_001335724.1
OG0014613	NP_000662.3	NP_001231762.1
OG0014614	NP_001503.1, XP_005249092.1	XP_005666520.1, NP_001230308.1
OG0014615	NP_002484.1	NP_001038019.1
OG0014616	NP_036203.1	XP_005668216.1
OG0014617	NP_001035521.1	XP_003131429.1
OG0014618	NP_002267.2	XP_003131485.1
OG0014619	NP_001001964.1	XP_020941138.1, XP_003354454.1, XP_003354453.1, XP_020941145.1
OG0014620	NP_001303249.1	XP_003127625.1
OG0014621	NP_002790.1	NP_001090945.1
OG0014622	NP_000200.1	NP_001135456.2
OG0014623	NP_000851.2	NP_001177177.1
OG0014624	NP_001136007.2	NP_001136316.1, XP_013842709.1
OG0014625	NP_543021.1	NP_001123447.1
OG0014626	NP_001269079.1	XP_003483475.1
OG0014627	NP_004703.1	XP_020922095.1
OG0014628	NP_000292.1	NP_001038055.1
OG0014629	NP_003371.2	XP_005668163.1
OG0014630	NP_004031.1	NP_001116661.1, XP_020941207.1
OG0014631	NP_004882.1	XP_003125332.1
OG0014632	NP_057185.1	NP_001041536.1
OG0014633	NP_000630.1	NP_998971.1
OG0014634	NP_001928.2	XP_003125697.1
OG0014635	NP_002854.3	NP_001116644.1
OG0014636	NP_036376.2	XP_020954898.1
OG0014637	NP_002528.1	NP_001116467.1
OG0014638	NP_004444.2	XP_003129051.1
OG0014639	XP_011508856.1	XP_020942902.1
OG0014640	NP_001006.1	NP_001230999.1
OG0014641	NP_002110.1	NP_001172072.1
OG0014642	NP_036196.1	XP_003126321.1
OG0014643	NP_079471.1	XP_020944586.1
OG0014644	NP_000208.2	XP_020948096.1
OG0014645	NP_003947.1	XP_020928747.1
OG0014646	NP_001005278.1	XP_001926937.1
OG0014647	NP_001171549.1	NP_001184235.1
OG0014648	NP_000558.2	XP_003355155.1
OG0014649	NP_000470.3	XP_020937191.1, NP_999475.2
OG0014650	NP_005973.1	NP_001186647.1
OG0014651	NP_000415.2	XP_003126221.1
OG0014652	NP_787028.1	XP_001927240.2
OG0014653	NP_002274.1	XP_003126207.2
OG0014654	NP_056330.3	XP_003131507.2
OG0014655	NP_853513.2	XP_003131512.1
OG0014656	XP_016868908.1	XP_020944974.1
OG0014659	NP_001004713.1	XP_003123500.1
OG0014660	NP_001004052.1	XP_003129481.2
OG0014661	NP_001005178.1	XP_020918011.1
OG0014662	NP_001004478.1	XP_001927265.3
OG0014664	NP_001005238.1	XP_020918055.1
OG0014665	NP_001004755.1	XP_020918053.1
OG0014666	XP_047290135.1, NP_036500.2	XP_020943778.1
OG0014668	NP_848544.1	XP_003127361.2
OG0014669	NP_006618.1	XP_003127052.1
OG0014670	NP_038463.2	XP_003121760.3
OG0014671	NP_005904.1	XP_020953265.1
OG0014672	NP_001008783.1	XP_013847991.2
OG0014673	NP_006696.1	NP_001172058.1
OG0014674	NP_001180552.1	XP_013850531.2
OG0014675	NP_055215.2	XP_003481923.1
OG0014676	NP_001265598.1	NP_999326.1
OG0014677	NP_741996.2	XP_020954677.1
OG0014678	NP_787103.1	XP_020954789.1
OG0014679	NP_919431.2	XP_020955283.1
OG0014680	NP_060212.4	XP_020955289.1
OG0014681	NP_001369416.1	XP_020949254.1
OG0014682	NP_003918.1	XP_013848311.2
OG0014683	NP_057710.3	XP_020948956.1
OG0014684	NP_072090.1	XP_020943280.1
OG0014685	NP_006611.1	XP_020943254.1
OG0014686	NP_001185538.1	XP_020928180.1
OG0014687	NP_000279.1	XP_020943180.1
OG0014688	NP_001313309.1	XP_005659235.2
OG0014689	NP_001345339.1	XP_020940047.1
OG0014690	NP_003621.1	NP_001231114.1
OG0014691	NP_001013645.1	XP_020942789.1
OG0014692	NP_006825.1	NP_001116648.1
OG0014693	XP_016866339.1	XP_020927761.1
OG0014694	NP_112211.1	XP_005659204.1
OG0014695	NP_079383.2	XP_020942338.1
OG0014696	NP_001124171.1	XP_020942279.1
OG0014697	NP_060922.2	NP_001172094.1
OG0014698	NP_001353007.1	XP_013848236.1
OG0014699	NP_714922.1	XP_020947243.1
OG0014700	NP_001078949.1	XP_005654448.2
OG0014701	NP_054753.1	XP_003121286.1
OG0014702	XP_011533872.1	XP_001926929.2
OG0014703	NP_001186548.1	XP_020944298.1
OG0014704	NP_001158157.1	XP_020944123.1
OG0014706	NP_777598.3	XP_020920319.1
OG0014707	XP_011517254.1	XP_005660232.1
OG0014708	NP_001351952.1	XP_020920591.1
OG0014709	NP_001197.1	NP_001011504.1
OG0014710	XP_006716795.1	NP_999276.1
OG0014711	NP_005763.3	XP_001926472.2
OG0014712	NP_115686.3	NP_001231206.1
OG0014713	NP_001003800.1	XP_020943791.1
OG0014714	NP_003960.1	XP_020953078.1
OG0014715	NP_001182064.1	XP_005665004.1
OG0014716	NP_689687.1	XP_020953076.1
OG0014717	NP_001182534.1	XP_005674547.2
OG0014718	NP_149104.3	XP_020953234.1
OG0014719	NP_001138874.1	XP_020953233.1
OG0014720	XP_005278336.1	XP_013854204.1
OG0014721	NP_001138775.2	XP_003127464.3
OG0014722	NP_001303258.1	XP_020950562.1
OG0014723	NP_001005367.1	XP_020950630.1
OG0014724	NP_037474.1	XP_020950545.1
OG0014725	NP_001514.2	NP_001129684.1
OG0014726	NP_001118231.1, NP_001074467.1, NP_001273749.1	XP_020953227.1
OG0014727	NP_001295358.1	XP_005664843.1
OG0014728	NP_001351676.1	XP_020950424.1
OG0014729	NP_006261.1	XP_003356046.1
OG0014730	NP_065770.1	XP_003127395.3
OG0014731	XP_016882222.3, NP_002143.1	XP_003127335.2
OG0014732	NP_002094.2	NP_001182437.1
OG0014733	NP_060275.2	XP_003127329.3
OG0014734	NP_001343.2	XP_013854054.1
OG0014735	NP_055416.2	XP_003356007.1, XP_013854004.1
OG0014736	XP_016881716.1	XP_003127312.2
OG0014737	NP_055878.1	XP_020950296.1
OG0014738	NP_060324.1	XP_003127289.1
OG0014739	NP_001073349.1	XP_020950267.1
OG0014740	NP_659493.2	XP_003356003.2
OG0014741	XP_005259150.1, NP_000951.1	XP_003356000.1
OG0014742	NP_006238.1	XP_003127282.4
OG0014743	NP_001012661.1	XP_013853979.2
OG0014744	NP_001025032.1	XP_003127280.1
OG0014745	NP_001411092.1	XP_020950242.1
OG0014746	NP_001180197.1	XP_020950230.1
OG0014747	NP_000391.1	XP_020950204.1
OG0014748	NP_006500.2	XP_020950181.1
OG0014749	NP_063937.2	NP_001302637.1, XP_020948998.1
OG0014750	NP_001352032.1	XP_020950122.1
OG0014751	NP_001161339.1	XP_005655928.1
OG0014752	NP_000704.1	XP_003355965.1
OG0014753	NP_689692.2	XP_003127187.2
OG0014754	NP_006494.1	XP_020950042.1
OG0014755	NP_001001563.2	XP_020953202.1
OG0014756	NP_036369.2	XP_020948844.1, NP_001107743.1
OG0014757	NP_002494.2	XP_003355945.2
OG0014758	XP_016882820.1	XP_003127168.2
OG0014759	NP_001385419.1	XP_013853876.2
OG0014760	NP_001272.2	NP_001192332.1
OG0014761	NP_001034965.1	XP_020952855.1
OG0014762	NP_001036096.2	XP_013853820.1
OG0014763	NP_653218.1	XP_003127107.1
OG0014764	NP_077297.2	XP_003127114.1
OG0014765	XP_011525455.1	XP_005664530.2
OG0014766	NP_115722.1	XP_005653334.2
OG0014767	NP_000276.2	XP_005653330.2
OG0014768	XP_011525773.1	XP_020949933.1
OG0014769	NP_919227.2	XP_013850754.2
OG0014770	NP_001177716.1	XP_020932711.1
OG0014771	NP_835455.1	XP_003357806.1
OG0014772	NP_444277.2	XP_003130874.3
OG0014773	NP_002691.1	XP_003124119.1
OG0014774	NP_055404.1	XP_020951132.1
OG0014775	NP_114072.1	XP_020920647.1
OG0014776	NP_659447.1	XP_020920571.1
OG0014777	NP_001010908.1	XP_003130781.1
OG0014778	NP_003629.2	XP_020920493.1
OG0014779	NP_001034933.1	XP_003357793.2
OG0014780	XP_047280741.1	XP_020920505.1
OG0014781	NP_001290047.1, NP_660357.2	XP_020920522.1
OG0014782	XP_047280438.1	XP_020919894.1
OG0014783	NP_002207.2	NP_999068.1
OG0014784	NP_078977.2	XP_013835785.1
OG0014785	NP_001291.3	NP_001127825.1
OG0014786	NP_061172.1	XP_020920727.1
OG0014787	NP_001155018.1	XP_020940527.1
OG0014788	NP_001071161.1	XP_003124031.1
OG0014789	NP_006074.2	XP_005661801.1
OG0014790	NP_919225.1	XP_003124091.1
OG0014791	NP_037472.2	XP_003124097.2
OG0014792	NP_001341968.1	NP_001230756.1
OG0014793	XP_005268438.1, NP_001025040.1	XP_003124115.1
OG0014794	NP_064502.9	XP_020940620.1
OG0014795	NP_056175.3	XP_003134012.3
OG0014796	NP_066970.3	XP_005672504.1
OG0014797	NP_001317966.1	XP_005672522.1
OG0014798	NP_006613.2	XP_003134029.1
OG0014799	NP_000073.1	XP_003134037.3
OG0014800	NP_055288.1	NP_001231242.1
OG0014801	NP_001128251.1	XP_020932702.1
OG0014802	NP_001157914.1	XP_003359842.1
OG0014804	NP_075060.1	XP_003483889.1
OG0014805	NP_037374.1	NP_001231715.1
OG0014806	NP_002419.1	XP_013853667.2
OG0014807	NP_078874.2	NP_001231732.1
OG0014808	NP_057077.1	XP_003127021.2
OG0014809	NP_115706.1	XP_013850079.1
OG0014810	XP_005256225.1	XP_020949833.1
OG0014811	NP_149110.1	XP_020949855.1
OG0014812	NP_004343.1	NP_001106149.1
OG0014813	NP_001335007.1	XP_005664508.3
OG0014814	NP_005871.1	XP_003127042.1
OG0014815	NP_001073907.1	XP_020951514.1
OG0014816	NP_001316651.1	XP_005665251.1
OG0014817	NP_003671.1	XP_003356343.3
OG0014818	NP_001153514.1	XP_003127804.1
OG0014819	NP_001092904.1	XP_013854567.1
OG0014820	NP_060526.2	XP_020951455.1
OG0014821	NP_006550.1	NP_001230525.1
OG0014822	NP_004805.2	XP_003356314.1
OG0014823	NP_060316.1	XP_003356292.1
OG0014824	NP_076412.3	XP_020951327.1
OG0014825	NP_054829.2	NP_001230343.1
OG0014826	NP_443175.2	XP_003127772.4
OG0014827	NP_006591.1	NP_001230732.1
OG0014828	NP_060536.3	XP_003127766.1
OG0014829	NP_056955.2	XP_020951270.1
OG0014830	NP_001004434.1	NP_001132947.1
OG0014831	NP_001026850.1	XP_020951250.1
OG0014832	NP_067081.2	XP_020951194.1
OG0014833	NP_001375129.1	XP_020953346.1
OG0014834	XP_047289187.1	XP_020953298.1
OG0014835	NP_997217.1	XP_003356225.2
OG0014836	NP_061935.1	XP_020951129.1
OG0014837	NP_000862.1	XP_003356221.2
OG0014838	NP_689588.2	XP_005665116.1
OG0014839	NP_031391.2	XP_020951084.1
OG0014840	NP_872429.2	XP_005665091.1
OG0014841	NP_001336611.1	NP_001230317.1
OG0014842	NP_004744.2	XP_020951041.1
OG0014844	NP_066969.1	NP_001136300.1
OG0014845	XP_005263532.2	XP_013854430.2
OG0014846	NP_001135780.2, XP_011517755.1	XP_020920623.1
OG0014847	NP_001073296.1	XP_003482395.1
OG0014848	NP_001268400.1	XP_020940229.1
OG0014849	NP_005659.1	NP_001032399.1
OG0014850	NP_005566.2	NP_001098761.1
OG0014851	NP_694966.3	XP_003123859.3
OG0014852	NP_055714.3	XP_003354270.1
OG0014853	NP_954713.1	XP_003123816.2
OG0014854	NP_981951.2	XP_003123828.1
OG0014855	NP_005702.3	XP_005661599.2
OG0014856	NP_001704.2	NP_001186971.1
OG0014857	NP_005782.1	XP_020954462.1
OG0014858	NP_997329.2	XP_013833730.1
OG0014859	NP_037404.2	XP_005666353.1
OG0014860	NP_689472.3	XP_020954618.1
OG0014861	NP_003861.1	XP_020954569.1
OG0014862	NP_079514.1	XP_001929200.1
OG0014863	NP_871629.1	XP_003128497.1
OG0014864	NP_072088.1	NP_001245222.1
OG0014865	XP_047288792.1	NP_999504.1
OG0014866	NP_004369.1	NP_001121964.1
OG0014867	NP_002328.1	NP_001106907.1
OG0014868	NP_001036155.1	XP_013833962.2
OG0014869	NP_001278907.1	XP_005666568.2
OG0014870	NP_077285.3	XP_003128873.2
OG0014871	NP_861524.2	XP_020956581.1
OG0014872	NP_848652.2	XP_020956577.1
OG0014873	NP_000311.2	NP_999508.1
OG0014874	NP_001180.1, XP_047272005.1	XP_003356908.1
OG0014875	NP_001092903.1	XP_020956635.1
OG0014876	XP_047271704.1	XP_020956767.1
OG0014877	XP_011511995.1	XP_003128956.5
OG0014878	XP_047271612.1	XP_003356932.1
OG0014879	NP_001273685.1	XP_020956733.1
OG0014880	NP_079497.2	XP_003482404.2
OG0014881	NP_001238949.1	XP_020940622.1
OG0014882	NP_699207.1	XP_003356898.2
OG0014883	NP_819056.1	XP_020956669.1
OG0014885	NP_036320.2, NP_658982.1	XP_003134114.1
OG0014886	NP_001795.2	XP_003354406.2
OG0014887	NP_001193723.1	XP_020930058.1
OG0014888	NP_061963.3	XP_005671028.2
OG0014889	NP_787072.2	XP_005674576.2
OG0014890	NP_940954.1	XP_001924566.2
OG0014891	NP_116189.1	XP_001927133.1
OG0014892	NP_067028.1	XP_020928396.1
OG0014893	NP_001001330.1	XP_001925694.2
OG0014894	NP_821079.3	XP_001924493.1
OG0014895	NP_071429.1	NP_001193386.1
OG0014896	NP_001357065.1	XP_001928984.1
OG0014897	NP_653190.2	XP_020928809.1
OG0014898	NP_116161.2	XP_020928807.1
OG0014899	NP_008986.2	XP_013838819.1
OG0014900	NP_002912.2	XP_013838840.1
OG0014901	NP_689837.2	XP_003123880.1
OG0014902	NP_001025057.1	XP_013847647.1
OG0014903	XP_011532831.1	XP_003354236.1
OG0014904	NP_003705.1	NP_001103643.1
OG0014905	NP_002878.2	NP_001231189.1
OG0014906	NP_037415.1	NP_001136304.1
OG0014907	NP_001092757.2	XP_003134161.1
OG0014908	NP_001001343.2	XP_020932357.1
OG0014909	NP_055043.2	XP_003124145.3
OG0014910	XP_011535855.1	XP_020940667.1
OG0014911	NP_066550.2	XP_020932769.1
OG0014912	NP_036308.1	XP_003133964.1
OG0014913	NP_001230022.1	XP_020932306.1
OG0014914	NP_705618.1	XP_003133941.2
OG0014915	XP_011512437.1	NP_001038026.1
OG0014916	NP_001245367.1	XP_020932303.1
OG0014917	NP_071413.1	XP_020932758.1
OG0014918	NP_001271152.1	XP_005671217.1
OG0014919	XP_016872444.1	XP_001925784.2
OG0014920	NP_057288.1	XP_003133152.2
OG0014921	NP_004953.1	XP_003133153.1
OG0014922	NP_001091639.1	XP_003482678.1
