Orthogroup	Homo_sapiens	Canis_lupus_familiaris
OG0014264	NP_003253.1	XP_038439784.1
OG0014265	NP_002731.4	XP_038439798.1
OG0014266	NP_005593.2, NP_001171985.1	XP_038439807.1
OG0014267	NP_055843.1	XP_038439816.1
OG0014268	NP_000331.1	XP_038439824.1
OG0014269	NP_065843.4, NP_001139748.2	XP_038439837.1
OG0014270	NP_114161.3, XP_006713841.1	XP_038439847.1
OG0014271	NP_065433.2	XP_038439880.1
OG0014272	NP_008929.2	XP_038439892.1
OG0014273	NP_004262.1	XP_038440027.1
OG0014274	NP_001003699.1	XP_038440028.1
OG0014275	XP_011512614.1, NP_689764.3	XP_038440054.1
OG0014276	XP_047274796.1	XP_038440065.1
OG0014277	NP_004743.1	XP_038440095.1
OG0014278	NP_001129047.1	XP_038440099.1
OG0014279	NP_001135865.1	XP_038440100.1
OG0014280	XP_011512881.1	XP_038440135.1
OG0014281	NP_057698.2	XP_038440210.1
OG0014282	NP_060943.1	XP_038440211.1
OG0014283	NP_001269421.1	XP_038440214.1
OG0014284	NP_112201.1	XP_038440215.1
OG0014285	XP_016866497.1	XP_038440233.1
OG0014286	NP_001265048.1	XP_038440367.1, XP_038440366.1
OG0014287	NP_006501.1	XP_038440382.1
OG0014288	NP_001073927.1	XP_038440441.1
OG0014289	NP_055028.3	XP_038440442.1
OG0014290	NP_078777.1, XP_047300042.1	XP_038440443.1
OG0014291	XP_016859710.1	XP_038440444.1
OG0014292	NP_919226.1	XP_038440450.1
OG0014293	NP_620158.3	XP_038440486.1
OG0014294	XP_011509815.1	XP_038440582.1
OG0014295	NP_001926.2	XP_038440590.1
OG0014296	NP_004451.2	XP_038440593.1
OG0014297	XP_047300819.1	XP_038440603.1
OG0014298	NP_001265387.1	XP_038440605.1
OG0014299	NP_004481.2	XP_038440614.1
OG0014300	XP_006712743.1, NP_002967.2	XP_038440645.1
OG0014301	NP_689594.4	XP_038440650.1
OG0014302	NP_037365.2	XP_038440656.1
OG0014303	NP_004516.2, XP_011509485.1	XP_038440680.1
OG0014304	NP_689597.1	XP_038440681.1
OG0014305	NP_006054.2	XP_038440683.1
OG0014306	NP_742067.3	XP_038440710.1
OG0014307	XP_011508956.1	XP_038440717.1
OG0014308	NP_056345.3	XP_038440735.1
OG0014309	NP_036422.3	XP_038440736.1
OG0014310	NP_079119.3	XP_038440758.1
OG0014311	NP_003102.1	XP_038440805.1
OG0014312	NP_001399139.1	XP_038440813.1
OG0014313	NP_001243019.1	XP_038440834.1
OG0014314	NP_003650.1, XP_011510343.1	XP_038440868.1
OG0014315	NP_003681.1	XP_038440895.1
OG0014316	NP_001339738.1	XP_038440916.1
OG0014317	NP_001025482.1	XP_038440951.1
OG0014318	NP_001248353.1	XP_038440963.1
OG0014319	NP_543152.1	XP_038440977.1
OG0014320	NP_803237.3	XP_038440990.1
OG0014321	NP_998773.2, XP_047300293.1	XP_038441024.1, XP_038441023.1
OG0014322	NP_001359117.1	XP_038441040.1
OG0014323	XP_024308807.1	XP_038441067.1
OG0014324	NP_055177.2, XP_011509255.1	XP_038441070.1
OG0014325	XP_047300366.1	XP_038441125.1
OG0014326	NP_036218.1	XP_038441158.1
OG0014327	NP_079265.2	XP_038441159.1
OG0014328	XP_047301536.1	XP_038441193.1
OG0014329	NP_001356328.1, NP_001381884.1	XP_038441210.1
OG0014330	NP_057018.1	XP_038441319.1
OG0014331	NP_001098056.1	XP_038441335.1
OG0014332	NP_775782.2	XP_038441350.1
OG0014333	NP_001358624.1	XP_038441413.1
OG0014334	NP_001358355.1	XP_038441484.1
OG0014335	NP_001317147.1	XP_038441501.1
OG0014336	XP_011509080.1	XP_038441513.1
OG0014337	NP_001362433.1	XP_038441522.1
OG0014338	XP_011509104.1	XP_038441580.1
OG0014339	XP_011509253.1, NP_775099.2	XP_038441605.1
OG0014340	NP_004035.2, XP_047300445.1	XP_038441606.1
OG0014341	NP_056303.3	XP_038441644.1
OG0014342	XP_011509871.1	XP_038441649.1
OG0014343	NP_001258563.1	XP_038441652.1
OG0014344	NP_006513.1	XP_038441694.1
OG0014345	XP_011509205.1	XP_038441700.1
OG0014346	NP_002172.2	XP_038441701.1
OG0014347	NP_005680.1	XP_038441720.1
OG0014348	NP_006727.2, NP_001034639.1	XP_038441747.1
OG0014349	XP_011509159.1, NP_056126.1	XP_038441786.1
OG0014350	NP_005678.3	XP_038441797.1
OG0014351	NP_003460.2	XP_038441805.1
OG0014352	NP_065881.1	XP_038441806.1
OG0014353	NP_075066.1, XP_011509970.1	XP_038441810.1
OG0014354	XP_047277349.1	XP_038441813.1
OG0014355	NP_001333739.1	XP_038441816.1
OG0014356	NP_001307794.1	XP_038441835.1
OG0014357	NP_002913.3	XP_038441844.1
OG0014358	NP_001096036.1, XP_016857643.1	XP_038441855.1
OG0014359	NP_001013683.1	XP_038441857.1
OG0014360	XP_047282850.1	XP_038441940.1
OG0014361	NP_976310.1	XP_038441942.1
OG0014362	NP_872604.1	XP_038442014.1
OG0014363	NP_003774.1	XP_038442025.1
OG0014364	NP_570138.1	XP_038442044.1
OG0014365	XP_011507567.1	XP_038442052.1
OG0014366	NP_001273053.1	XP_038442104.1
OG0014367	NP_073742.2	XP_038442136.1
OG0014368	NP_001401401.1	XP_038442166.1
OG0014369	NP_444512.2	XP_038442184.1
OG0014370	XP_005245160.1, NP_872387.2	XP_038442188.1
OG0014371	NP_001070950.1	XP_038442209.1
OG0014372	NP_001364227.1	XP_038442219.1
OG0014373	NP_001020769.1	XP_038442225.1
OG0014374	NP_004974.2, XP_047275800.1	XP_038442303.1
OG0014375	NP_036469.2	XP_038442308.1
OG0014376	NP_002027.2, NP_001116423.1	XP_038442319.1
OG0014377	NP_116222.4, XP_005245608.2	XP_038442356.1
OG0014378	NP_068777.1	XP_038442365.1
OG0014379	NP_001164509.1	XP_038442393.1
OG0014380	NP_061154.1	XP_038442444.1
OG0014381	NP_997203.1	XP_038442453.1
OG0014382	NP_001316422.1	XP_038442508.1
OG0014383	NP_001718.1	XP_038442542.1
OG0014384	NP_001305397.1	XP_038443950.1
OG0014385	XP_011529518.1, NP_004215.2	XP_038442577.1
OG0014386	NP_000108.1	XP_038442590.1
OG0014387	XP_047297957.1, NP_037371.2	XP_038442630.1
OG0014388	XP_047298046.1, NP_002174.1	XP_038442636.1
OG0014389	NP_004183.2	XP_038442642.1
OG0014390	NP_001073324.1, NP_001171631.1, NP_001171632.1, NP_001171633.1, NP_003909.2, XP_016885416.1	XP_038442657.1
OG0014391	NP_000207.2, XP_005274558.1	XP_038442709.1
OG0014392	NP_001161362.1	XP_038442760.1
OG0014393	NP_001001995.1	XP_038442771.1
OG0014394	NP_001712.1	XP_038442803.1
OG0014395	NP_065716.1, XP_016885169.1	XP_038442807.1
OG0014396	NP_116185.2	XP_038442826.1
OG0014397	XP_011543905.1	XP_038442834.1
OG0014398	NP_001032420.1	XP_038442892.1
OG0014399	NP_001001671.3, XP_011543809.4	XP_038442917.1
OG0014400	NP_001354703.1	XP_038442933.1
OG0014401	XP_006724544.1	XP_038442941.1
OG0014402	NP_056968.1	XP_038442983.1
OG0014403	NP_002961.1	XP_038443725.1, XP_038443012.1
OG0014404	NP_689974.2	XP_038443013.1
OG0014405	NP_004836.2	XP_038443032.1
OG0014406	NP_001291477.1	XP_038443086.1
OG0014407	NP_006298.1	XP_038443094.1
OG0014408	NP_001354650.1	XP_038443137.1
OG0014409	NP_001191397.1	XP_038443161.1
OG0014410	NP_063939.2	XP_038443217.1
OG0014411	NP_002612.1, NP_001138724.1	XP_038443243.1
OG0014412	NP_705582.1	XP_038443246.1
OG0014413	XP_047298313.1	XP_038443277.1
OG0014414	NP_001334146.1	XP_038443286.1
OG0014415	NP_064522.4	XP_038443306.1
OG0014416	NP_006141.2	XP_038443356.1
OG0014417	NP_005174.2	XP_038443364.1
OG0014418	NP_071400.1, XP_016885215.1	XP_038443414.1
OG0014419	NP_006297.2	XP_038443422.1
OG0014420	NP_112483.1	XP_038443505.1
OG0014421	NP_002435.1	XP_038443509.1
OG0014422	NP_000035.2	XP_038443525.1
OG0014423	NP_851820.1, XP_047298141.1	XP_038443592.1
OG0014424	NP_002628.2	XP_038443648.1
OG0014425	NP_006508.2	XP_038443666.1
OG0014426	NP_057584.2	XP_038443682.1
OG0014427	NP_000480.3	XP_038443684.1
OG0014428	NP_000043.4	XP_038443694.1
OG0014429	XP_016884912.1	XP_038443716.1
OG0014430	NP_476503.1	XP_038443752.1
OG0014431	NP_001293135.1	XP_038443777.1
OG0014432	XP_005262136.1, NP_997201.1	XP_038443903.1
OG0014433	XP_006724695.1, NP_940867.2	XP_038443905.1
OG0014434	NP_056180.1	XP_038443999.1
OG0014435	NP_001106962.1	XP_038444034.1, XP_038444035.1
OG0014436	NP_065922.3	XP_038444037.1
OG0014437	NP_009162.1	XP_038444052.1
OG0014438	XP_005262533.1	XP_038444083.1
OG0014439	NP_001404819.1, XP_054189304.1	XP_038444107.1
OG0014440	XP_011529619.1	XP_038444110.1
OG0014441	NP_078804.2	XP_038444121.1
OG0014442	NP_060408.3	XP_038444135.1
OG0014443	NP_001116078.1	XP_038444139.1
OG0014444	NP_002342.1	XP_038444186.1
OG0014445	XP_006724828.1, NP_060136.1	XP_038444219.1
OG0014446	XP_024308083.1, XP_024308092.2, NP_001342448.1, NP_001342451.1, NP_001345378.1	XP_038444321.1
OG0014447	XP_016885464.1	XP_038444354.1
OG0014448	NP_001132972.1	XP_038444361.1
OG0014449	NP_002015.1	XP_038444401.1
OG0014450	NP_005620.1	XP_038444589.1
OG0014451	NP_001158213.1	XP_038444607.1
OG0014452	NP_001104026.1	XP_038444635.1
OG0014453	XP_006724899.1	XP_038444640.1
OG0014454	XP_011529253.1, NP_001155963.1	XP_038444742.1
OG0014455	NP_848928.1, NP_001008535.1, NP_001008534.1	XP_038444759.1
OG0014456	NP_006058.1	XP_038444765.1
OG0014457	NP_919253.1	XP_038444767.1
OG0014508	NP_001139345.1	NP_001002935.1
OG0014509	XP_006712714.1	NP_001002952.1
OG0014510	NP_001403492.1	NP_001002956.1
OG0014511	NP_000443.2	NP_001002968.1
OG0014512	NP_000337.1	NP_001002978.1
OG0014513	NP_000065.1	NP_001002981.1
OG0014514	NP_003217.4	NP_001002990.1
OG0014515	NP_006511.1	NP_001003001.1
OG0014516	NP_149094.3	NP_001003008.1
OG0014517	NP_543144.1	NP_001003018.2
OG0014518	XP_011515440.1, NP_061971.3	NP_001003030.1
OG0014519	NP_113630.1	NP_001003045.1
OG0014520	XP_005263263.1, NP_068605.1	NP_001003046.1
OG0014521	NP_653082.1, NP_000163.2	NP_001003068.1
OG0014522	NP_001106212.1	NP_001003113.1
OG0014523	NP_001316801.1	NP_001003130.1
OG0014524	NP_004161.4, XP_011516309.1	NP_001003139.1
OG0014525	NP_000610.2	NP_001003174.1
OG0014526	NP_001484.1	NP_001003185.1
OG0014527	NP_000080.2	NP_001003187.1
OG0014528	XP_047280581.1	NP_001003221.1
OG0014529	NP_000406.1, NP_001316130.1	NP_001003233.1
OG0014530	NP_000585.2	NP_001003244.4
OG0014531	NP_004654.1	NP_001003276.1
OG0014532	NP_001668.1	NP_001003283.2
OG0014533	NP_002178.2	NP_001003292.1
OG0014534	NP_005207.3	NP_001003321.1
OG0014535	NP_068575.1	NP_001003347.1
OG0014536	NP_067080.1	NP_001003356.2
OG0014537	NP_001073888.2	NP_001003390.1
OG0014538	NP_001358867.1, NP_006063.1, NP_001358865.1	NP_001005253.1
OG0014539	NP_570718.1	NP_001005870.1
OG0014540	NP_940988.2	NP_001006650.1
OG0014541	NP_000352.1	NP_001006954.1
OG0014542	NP_000530.1	NP_001008277.1
OG0014543	NP_000301.1	NP_001010944.1
OG0014544	NP_001556.2	NP_001010949.1
OG0014546	NP_001136269.1	NP_001011887.2
OG0014547	XP_005257609.1	NP_001012663.1
OG0014548	NP_000721.1	NP_001012664.1
OG0014549	NP_542780.1	NP_001013437.1
OG0014550	NP_006723.2	NP_001013866.1
OG0014551	NP_000382.3	NP_001013869.1
OG0014552	NP_002894.1	NP_001014303.1
OG0014553	NP_004998.3	NP_001014397.1
OG0014555	NP_001018121.1	NP_001018645.1
OG0014556	XP_047306111.1, NP_001284368.1	NP_001026985.1
OG0014557	XP_016857924.1, NP_689414.2	NP_001026991.1
OG0014559	NP_002145.3	NP_001041481.1
OG0014560	NP_000252.1	NP_001041495.2
OG0014561	NP_002746.1	NP_001041559.2
OG0014562	NP_078866.3, XP_016864081.1	NP_001041581.1
OG0014563	NP_001012301.1	NP_001041583.1
OG0014564	NP_002111.1	NP_001041592.1
OG0014565	NP_058197.2	NP_001041599.1
OG0014566	NP_599030.1	NP_001071055.1
OG0014567	NP_005903.2	NP_001074193.1
OG0014568	NP_001300979.1, NP_000385.1	NP_001074367.1
OG0014569	NP_005199.2	NP_001074368.1
OG0014572	NP_997304.3	NP_001091016.2
OG0014573	NP_060884.1	NP_001091025.1
OG0014574	NP_003059.1	NP_001091450.1
OG0014575	NP_056533.1	NP_001095303.1
OG0014576	XP_047299990.1	NP_001098429.1
OG0014577	NP_001073976.1, XP_047274785.1	NP_001106928.1
OG0014578	NP_005209.1	NP_001107185.1
OG0014579	NP_004084.1	NP_001107768.1
OG0014580	NP_620689.1	NP_001108138.1
OG0014581	NP_060915.2	NP_001108229.1
OG0014582	NP_003000.1	NP_001108484.1
OG0014583	NP_536355.1	NP_001108486.1
OG0014584	NP_000572.2	NP_001108591.1
OG0014585	NP_000867.3	NP_001116074.1
OG0014586	NP_079348.1	NP_001124522.1
OG0014587	NP_057262.2	NP_001128423.1
OG0014588	NP_003664.1	NP_001128597.1
OG0014589	NP_113642.1	NP_001131075.1
OG0014590	NP_001163.1	NP_001138592.1
OG0014591	NP_000058.1	NP_001138642.1
OG0014592	NP_115943.1	NP_001138703.1
OG0014593	NP_789787.5	NP_001138972.1
OG0014594	NP_062545.1	NP_001138977.1
OG0014595	NP_005233.4	NP_001139463.1
OG0014596	NP_001230115.1	NP_001139649.1
OG0014597	NP_006507.2	NP_001152798.1
OG0014598	NP_001353.4	NP_001157660.1
OG0014599	NP_002181.1	NP_001159350.1
OG0014600	NP_065079.1	NP_001161886.1
OG0014601	NP_001365188.1	NP_001161932.1, XP_038438974.1
OG0014602	NP_056456.1	NP_001162159.1
OG0014603	NP_036447.1	NP_001165244.2
OG0014604	NP_001358649.2	NP_001181906.1
OG0014605	NP_006658.1	NP_001182077.1
OG0014606	NP_116764.2	NP_001182080.1
OG0014607	NP_001805.4	NP_001182763.1, XP_038445008.1
OG0014608	NP_001710.1	NP_001183981.1
OG0014609	NP_004255.2	NP_001184240.1
OG0014610	NP_291031.2	NP_001185717.1
OG0014611	NP_001108104.1	NP_001191164.1
OG0014612	NP_002414.1	NP_001229655.1
OG0014613	NP_000662.3	NP_001239084.1
OG0014614	NP_001503.1, XP_005249092.1	NP_001239153.1
OG0014615	NP_002484.1	NP_001239210.1
OG0014616	NP_036203.1	NP_001239275.1
OG0014617	NP_001035521.1	NP_001239298.1
OG0014618	NP_002267.2	XP_038412102.1, NP_001240671.1
OG0014619	NP_001001964.1	NP_001243381.1
OG0014620	NP_001303249.1	NP_001271371.1
OG0014621	NP_002790.1	NP_001271382.1
OG0014622	NP_000200.1	NP_001271400.1
OG0014623	NP_000851.2	NP_001271406.1
OG0014624	NP_001136007.2	NP_001271407.1
OG0014625	NP_543021.1	NP_001271417.1
OG0014626	NP_001269079.1	NP_001273798.1
OG0014627	NP_004703.1	NP_001273884.1
OG0014628	NP_000292.1	NP_001273889.1
OG0014629	NP_003371.2	NP_001273952.1, XP_038429244.1
OG0014630	NP_004031.1	NP_001273981.1
OG0014631	NP_004882.1	NP_001273997.1, XP_038420113.1
OG0014632	NP_057185.1	NP_001274056.1
OG0014633	NP_000630.1	NP_001274082.1
OG0014634	NP_001928.2	NP_001274087.1
OG0014635	NP_002854.3	NP_001274091.1
OG0014636	NP_036376.2	NP_001274098.1
OG0014637	NP_002528.1	NP_001276843.1
OG0014638	NP_004444.2	NP_001277019.1
OG0014639	XP_011508856.1	NP_001288041.1
OG0014640	NP_001006.1	NP_001300712.1
OG0014641	NP_002110.1	NP_001300716.1
OG0014642	NP_036196.1	NP_001300724.1
OG0014643	NP_079471.1	NP_001300737.1
OG0014644	NP_000208.2	NP_001300753.1
OG0014645	NP_003947.1	NP_001300756.1
OG0014646	NP_001005278.1	NP_001300795.1
OG0014647	NP_001171549.1	NP_001301031.1
OG0014649	NP_000470.3	NP_001301056.1
OG0014650	NP_005973.1	NP_001301061.1
OG0014651	NP_000415.2	NP_001332964.1
OG0014652	NP_787028.1	NP_001332971.1
OG0014653	NP_002274.1	NP_001332981.1
OG0014654	NP_056330.3	NP_001332987.1
OG0014655	NP_853513.2	NP_001333001.1
OG0014656	XP_016868908.1	NP_001362288.1
OG0014657	NP_001034779.1, NP_001035236.1	NP_001365317.1
OG0014659	NP_001004713.1	NP_001375584.1
OG0014660	NP_001004052.1	NP_001375661.1
OG0014661	NP_001005178.1	NP_001375662.1
OG0014662	NP_001004478.1	NP_001375705.1
OG0014664	NP_001005238.1	NP_001375776.1
OG0014665	NP_001004755.1	NP_001375810.1
OG0014666	XP_047290135.1, NP_036500.2	NP_001376107.1, XP_038396534.1
OG0014668	NP_848544.1	XP_038381469.1
OG0014669	NP_006618.1	XP_038381495.1
OG0014670	NP_038463.2	XP_038381499.1
OG0014671	NP_005904.1	XP_038381507.1
OG0014672	NP_001008783.1	XP_038381509.1
OG0014673	NP_006696.1	XP_038381549.1
OG0014674	NP_001180552.1	XP_038381563.1
OG0014675	NP_055215.2	XP_038381587.1
OG0014676	NP_001265598.1	XP_038381651.1
OG0014677	NP_741996.2	XP_038381665.1
OG0014678	NP_787103.1	XP_038381691.1
OG0014679	NP_919431.2	XP_038381789.1
OG0014680	NP_060212.4	XP_038381790.1
OG0014681	NP_001369416.1	XP_038381858.1
OG0014682	NP_003918.1	XP_038381897.1
OG0014683	NP_057710.3	XP_038381903.1
OG0014684	NP_072090.1	XP_038381992.1
OG0014685	NP_006611.1	XP_038381995.1
OG0014686	NP_001185538.1	XP_038382045.1
OG0014687	NP_000279.1	XP_038382052.1
OG0014688	NP_001313309.1	XP_038382070.1
OG0014689	NP_001345339.1	XP_038382126.1
OG0014690	NP_003621.1	XP_038382155.1
OG0014691	NP_001013645.1	XP_038382180.1
OG0014692	NP_006825.1	XP_038382205.1
OG0014693	NP_001025231.1, XP_016866339.1	XP_038382225.1
OG0014694	NP_112211.1	XP_038382244.1
OG0014695	NP_079383.2	XP_038382285.1
OG0014696	NP_001124171.1	XP_038382301.1
OG0014697	NP_060922.2	XP_038382351.1
OG0014698	NP_001353007.1	XP_038382543.1
OG0014699	NP_714922.1	XP_038382548.1
OG0014700	NP_001078949.1	XP_038382565.1
OG0014701	NP_054753.1	XP_038382597.1
OG0014702	XP_011533872.1	XP_038382600.1
OG0014703	NP_001186548.1	XP_038382652.1
OG0014704	NP_001158157.1	XP_038382678.1
OG0014705	XP_047274166.1, NP_660310.2	XP_038382870.1, XP_038410386.1
OG0014706	NP_777598.3	XP_038382916.1
OG0014707	XP_011517254.1	XP_038382949.1
OG0014708	NP_001351952.1	XP_038383004.1
OG0014709	NP_001197.1	XP_038383032.1
OG0014710	XP_006716795.1	XP_038383086.1
OG0014711	NP_005763.3	XP_038383183.1
OG0014712	NP_115686.3	XP_038383315.1
OG0014713	NP_001003800.1	XP_038383320.1
OG0014714	NP_003960.1	XP_038383379.1
OG0014715	NP_001182064.1	XP_038383484.1
OG0014716	NP_689687.1	XP_038383487.1
OG0014717	NP_001182534.1	XP_038383636.1
OG0014718	NP_149104.3	XP_038383656.1
OG0014719	NP_001138874.1	XP_038383680.1
OG0014720	NP_055331.1, XP_005278336.1	XP_038383724.1
OG0014721	NP_001138775.2	XP_038383730.1
OG0014722	NP_001303258.1	XP_038383732.1
OG0014723	NP_001005367.1	XP_038383747.1
OG0014724	NP_037474.1	XP_038383809.1
OG0014725	NP_001514.2	XP_038383889.1
OG0014726	NP_001118231.1, NP_001074467.1, NP_001273749.1	XP_038383911.1
OG0014727	NP_001295358.1	XP_038384019.1
OG0014728	NP_001351676.1	XP_038384097.1
OG0014729	NP_006261.1	XP_038384151.1
OG0014730	NP_065770.1	XP_038384152.1
OG0014731	XP_016882222.3, NP_002143.1	XP_038384222.1
OG0014732	NP_002094.2	XP_038384230.1
OG0014733	NP_060275.2	XP_038384256.1
OG0014734	NP_001343.2	XP_038384288.1
OG0014735	NP_055416.2	XP_038384349.1
OG0014736	XP_016881716.1	XP_038384358.1
OG0014737	NP_055878.1	XP_038384362.1
OG0014738	NP_060324.1	XP_038384415.1
OG0014739	NP_001073349.1	XP_038384417.1
OG0014740	NP_659493.2	XP_038384426.1
OG0014741	XP_005259150.1, NP_000951.1	XP_038384427.1
OG0014742	NP_006238.1	XP_038384441.1
OG0014743	NP_001012661.1	XP_038384454.1
OG0014744	NP_001025032.1	XP_038384455.1
OG0014745	NP_001411092.1	XP_038384472.1
OG0014746	NP_001180197.1	XP_038384489.1
OG0014747	NP_000391.1	XP_038384509.1
OG0014748	NP_006500.2	XP_038384537.1
OG0014749	NP_063937.2	XP_038384681.1
OG0014750	NP_001352032.1	XP_038384703.1
OG0014751	NP_001161339.1	XP_038384728.1
OG0014752	NP_000704.1	XP_038384780.1
OG0014753	NP_689692.2	XP_038384812.1
OG0014754	NP_006494.1	XP_038384825.1
OG0014755	NP_001001563.2	XP_038384836.1
OG0014756	NP_036369.2	XP_038384881.1
OG0014757	NP_002494.2	XP_038384885.1
OG0014758	XP_016882820.1	XP_038384895.1
OG0014759	NP_001385419.1	XP_038384980.1
OG0014760	NP_001272.2	XP_038385153.1
OG0014761	NP_001034965.1	XP_038385156.1
OG0014762	NP_001036096.2	XP_038442544.1, XP_038385168.1
OG0014763	NP_653218.1	XP_038385206.1
OG0014764	NP_077297.2	XP_038385240.1
OG0014765	XP_011525455.1	XP_038385299.1
OG0014766	NP_115722.1	XP_038385346.1
OG0014767	NP_000276.2	XP_038385368.1
OG0014768	XP_011525773.1	XP_038385388.1
OG0014769	NP_919227.2	XP_038385505.1
OG0014770	NP_001177716.1	XP_038385508.1
OG0014771	NP_835455.1	XP_038385534.1
OG0014772	NP_444277.2	XP_038385541.1
OG0014773	NP_002691.1	XP_038385544.1
OG0014774	NP_055404.1	XP_038385577.1
OG0014775	NP_114072.1	XP_038385589.1
OG0014776	NP_659447.1	XP_038385695.1
OG0014777	NP_001010908.1	XP_038385938.1
OG0014778	NP_003629.2	XP_038385944.1
OG0014779	NP_001034933.1	XP_038385962.1
OG0014780	XP_047280741.1	XP_038386005.1
OG0014781	NP_001290047.1, NP_660357.2	XP_038386035.1
OG0014782	XP_047280438.1	XP_038386072.1
OG0014783	NP_002207.2	XP_038386098.1
OG0014784	NP_078977.2	XP_038386130.1
OG0014785	NP_001291.3	XP_038386138.1
OG0014786	NP_061172.1	XP_038386147.1
OG0014787	NP_001155018.1	XP_038386185.1
OG0014788	NP_001071161.1	XP_038386199.1
OG0014789	NP_006074.2	XP_038386275.1
OG0014790	NP_919225.1	XP_038386288.1
OG0014791	NP_037472.2	XP_038386306.1
OG0014792	NP_001341968.1	XP_038386370.1
OG0014793	XP_005268438.1, NP_001025040.1	XP_038386442.1
OG0014794	NP_064502.9	XP_038386443.1
OG0014795	NP_056175.3	XP_038386527.1
OG0014796	NP_066970.3	XP_038386528.1
OG0014797	NP_001317966.1	XP_038386564.1
OG0014798	NP_006613.2	XP_038386570.1
OG0014799	NP_000073.1	XP_038386609.1
OG0014800	NP_055288.1	XP_038386630.1
OG0014801	NP_001128251.1	XP_038386631.1
OG0014802	NP_001157914.1	XP_038386640.1
OG0014803	NP_001352270.1	XP_038386680.1
OG0014804	NP_075060.1	XP_038386701.1
OG0014805	NP_037374.1	XP_038386850.1
OG0014806	NP_002419.1	XP_038386851.1
OG0014807	NP_078874.2	XP_038386857.1
OG0014808	NP_057077.1	XP_038386895.1
OG0014809	NP_115706.1	XP_038386947.1
OG0014810	XP_005256225.1	XP_038386975.1
OG0014811	NP_149110.1	XP_038386997.1
OG0014812	NP_004343.1	XP_038387027.1
OG0014813	NP_001335007.1	XP_038387033.1
OG0014814	NP_005871.1	XP_038387068.1
OG0014815	NP_001073907.1	XP_038387085.1
OG0014816	NP_001316651.1	XP_038387106.1
OG0014817	NP_003671.1	XP_038387115.1
OG0014818	NP_001153514.1	XP_038387166.1
OG0014819	NP_001092904.1	XP_038387168.1
OG0014820	NP_060526.2	XP_038387187.1
OG0014821	NP_006550.1	XP_038387192.1
OG0014822	NP_004805.2	XP_038387240.1
OG0014823	NP_060316.1	XP_038387290.1
OG0014824	NP_076412.3	XP_038387294.1
OG0014825	NP_054829.2	XP_038387319.1
OG0014826	NP_443175.2	XP_038387351.1
OG0014827	NP_006591.1	XP_038387355.1
OG0014828	NP_060536.3	XP_038387368.1
OG0014829	NP_056955.2	XP_038387425.1
OG0014830	NP_001004434.1	XP_038387435.1
OG0014831	NP_001026850.1	XP_038387487.1
OG0014832	NP_067081.2	XP_038387530.1
OG0014833	NP_001375129.1	XP_038387631.1
OG0014834	XP_047289187.1	XP_038387637.1
OG0014835	NP_997217.1	XP_038387682.1
OG0014836	NP_061935.1	XP_038387707.1
OG0014837	NP_000862.1	XP_038387708.1
OG0014838	NP_689588.2	XP_038387742.1
OG0014839	NP_031391.2	XP_038387761.1
OG0014840	NP_872429.2	XP_038387812.1
