Orthogroup	Homo_sapiens	Myotis_lucifugus
OG0013302	XP_016863675.2	XP_023612896.1
OG0013303	XP_005263275.2, NP_078905.2	XP_014314595.2
OG0013304	XP_016863874.1	XP_023615163.1
OG0013305	NP_060718.3, XP_047271850.1	XP_014321213.1
OG0013306	NP_005268.1	XP_006108647.3, XP_023601983.1
OG0013307	NP_004409.1, XP_016859035.1	XP_006109946.1
OG0013308	XP_047299559.1, NP_001956.4	XP_014318134.1
OG0013309	NP_001019850.1	XP_023614936.1
OG0013310	NP_005978.2, NP_001186757.1, NP_003116.2	XP_023615068.1
OG0013311	NP_001182500.1	XP_014316850.1
OG0013312	XP_011508620.1	XP_023602317.1
OG0013314	NP_997198.2	XP_014306698.2
OG0013315	NP_001335658.1	XP_023602930.1
OG0013316	XP_006711945.1, NP_937825.2	XP_023599476.1
OG0013317	NP_004930.1	XP_006096071.1
OG0013318	NP_001092688.1	XP_006096079.2
OG0013319	NP_001006658.1	XP_006091785.1
OG0013321	NP_001339846.1	XP_023612233.1
OG0013322	NP_001293066.1, XP_011531514.1	XP_014313828.1
OG0013323	NP_001333809.1	XP_023612194.1
OG0013324	NP_000173.2	XP_014302364.1, XP_023619208.1
OG0013325	XP_005264350.1	XP_023619242.1
OG0013326	NP_001025052.1, XP_011530816.1	XP_023619250.1
OG0013327	XP_016859451.1	XP_006099857.1
OG0013328	NP_068603.4	XP_006099865.1
OG0013329	NP_060347.2	XP_006099860.1
OG0013330	XP_011531437.1, NP_115993.3	XP_006099871.1
OG0013331	XP_047301759.1	XP_023619214.1
OG0013332	NP_003344.1	XP_006099883.1
OG0013333	NP_001308287.1	XP_006099894.2
OG0013334	NP_001240755.1	XP_006094405.1
OG0013335	NP_055761.2	XP_006094412.1
OG0013336	NP_036545.1	XP_006083512.2
OG0013337	NP_001317392.1	XP_023603407.1
OG0013338	NP_620156.1	XP_023601961.1
OG0013339	NP_003609.2	XP_023603258.1
OG0013340	NP_001138923.2	XP_023601956.1
OG0013341	NP_079540.2	XP_006083487.2
OG0013342	NP_612379.2	XP_023601923.1
OG0013343	NP_579875.1	XP_014303878.1
OG0013344	NP_056156.2	XP_006102871.1
OG0013345	NP_064536.2, NP_001372551.1	XP_006100912.2
OG0013346	NP_689728.3	XP_006103067.1
OG0013347	NP_005658.1	XP_014303813.1
OG0013348	NP_057163.1, NP_001185883.1	XP_006107105.1
OG0013349	NP_006830.2	XP_006104063.1
OG0013350	XP_011531441.1, NP_116216.2	XP_023601067.1
OG0013351	NP_001243654.1	XP_006106298.1
OG0013353	NP_001361.1, XP_006712019.1	XP_023619290.1
OG0013354	NP_003840.2	XP_006099960.1
OG0013355	NP_853553.1	XP_006096866.1
OG0013356	NP_116062.2	XP_006096862.1
OG0013357	NP_036609.1	XP_006096858.1
OG0013358	NP_004073.2	XP_023616372.1
OG0013359	NP_001124459.1	XP_006096867.1
OG0013360	NP_001014972.1	XP_006096816.1
OG0013361	NP_001356735.1	XP_023612800.1
OG0013362	NP_057051.4	XP_014314445.1
OG0013363	NP_060834.2	XP_014314443.1
OG0013364	NP_064575.1, NP_001273281.1	XP_006092555.1
OG0013365	NP_001010922.1	XP_023612814.1
OG0013366	XP_047285080.1	XP_014318727.1
OG0013367	NP_001091081.1, NP_001337109.1	XP_006096929.1
OG0013368	NP_005258.2, XP_011507719.1	XP_023619039.1
OG0013369	NP_009190.2	XP_006095244.1
OG0013370	NP_004689.1	XP_023604788.1
OG0013371	NP_056018.2	XP_006095264.1
OG0013372	NP_060330.2	XP_006095298.1
OG0013373	NP_001258016.1	XP_006095312.1
OG0013374	NP_001191777.1, NP_076946.1	XP_023615047.1
OG0013375	XP_011507936.1	XP_014316810.1
OG0013376	NP_001397789.1	XP_006095330.1
OG0013377	NP_001288246.1	XP_006095342.1
OG0013378	NP_001317652.1	XP_006095344.1
OG0013379	NP_001004432.1	XP_014316834.1
OG0013380	NP_001136254.1	XP_006108059.3, XP_023612781.1
OG0013381	NP_061972.1	XP_006092597.1
OG0013382	NP_009135.4	XP_014314472.1
OG0013383	NP_001095856.1	XP_006088781.1
OG0013385	NP_001998.1	XP_006098143.1
OG0013386	XP_047283433.1, NP_001138408.1	XP_014303217.2
OG0013387	NP_001229877.1, NP_060019.2	XP_006085427.1
OG0013388	NP_001138740.2	XP_014308318.1
OG0013389	NP_000159.3, XP_047276161.1	XP_023606832.1
OG0013390	NP_064577.1	XP_006085422.1
OG0013391	NP_001357888.1	XP_023606778.1
OG0013392	NP_055211.2	XP_006085423.1
OG0013393	NP_003005.2	XP_006085428.1
OG0013394	XP_016868132.1	XP_006085433.1
OG0013395	NP_002727.2	XP_006085509.2
OG0013396	NP_001372525.1	XP_014308301.1
OG0013397	NP_068749.3	XP_023606859.1
OG0013398	NP_055192.1	XP_006085473.1
OG0013399	NP_940869.2	XP_023606875.1
OG0013400	XP_016868329.1	XP_023604320.1
OG0013401	NP_001092257.1	XP_023610488.1
OG0013406	NP_001273510.1	XP_014306171.1
OG0013407	NP_665803.2	XP_006098130.1
OG0013408	XP_047282675.1	XP_023617582.1
OG0013409	NP_001008392.2, XP_047282985.1	XP_023612165.1
OG0013410	NP_002892.1	XP_006091688.1
OG0013412	NP_001275655.1	XP_006091671.1
OG0013413	NP_689929.2	XP_023612317.1
OG0013414	NP_444251.1	XP_006091909.1
OG0013415	NP_001137467.1	XP_006091912.1
OG0013416	NP_001078927.1	XP_023612330.1
OG0013417	NP_057043.1, NP_001334819.1	XP_023612339.1
OG0013418	NP_001005210.2	XP_023612288.1
OG0013419	NP_056046.2	XP_006091998.1
OG0013420	NP_001305268.1	XP_023612298.1
OG0013421	NP_001317201.1	XP_023612369.1
OG0013423	NP_001363500.1	XP_023612379.1
OG0013424	NP_002325.2, XP_016873223.1	XP_014314071.2
OG0013425	NP_001254711.1	XP_023612407.1
OG0013426	NP_443086.1	XP_023612425.1
OG0013427	NP_476515.2	XP_023612444.1
OG0013428	NP_001243624.1	XP_023602719.1
OG0013430	NP_001229766.1	XP_023604030.1
OG0013432	NP_001165694.1	XP_023604511.1
OG0013433	NP_060631.2	XP_023604452.1
OG0013435	NP_003815.1	XP_023604865.1
OG0013436	NP_001339283.1	XP_006102532.1
OG0013437	NP_009034.2	XP_023599598.1
OG0013438	NP_001230679.1	XP_023611308.1
OG0013439	NP_003943.2	XP_006102559.1
OG0013440	NP_001159694.1	XP_023599621.1
OG0013441	XP_006718715.1	XP_006102564.1
OG0013442	NP_037378.1	XP_014323308.1
OG0013443	NP_066996.3	XP_023599610.1
OG0013444	NP_997237.2	XP_006102568.1
OG0013445	NP_055393.1	XP_023599622.1
OG0013446	NP_001397954.1	XP_023620842.1
OG0013447	NP_006319.1	XP_006101685.1
OG0013448	NP_065203.2	XP_023620850.1
OG0013449	NP_005137.1	XP_006101644.1
OG0013450	NP_006433.2	XP_006101642.1
OG0013451	NP_005429.1	XP_006101641.1
OG0013452	NP_058634.4	XP_006101633.1
OG0013453	NP_115569.2	XP_006101626.1
OG0013454	XP_006718549.1	XP_023620844.1
OG0013455	XP_047282918.1, NP_002410.1	XP_006101619.1
OG0013456	NP_203133.1	XP_006101618.1
OG0013457	NP_065731.3	XP_006101614.1
OG0013458	NP_001317237.1	XP_023601413.1
OG0013459	NP_005459.2, XP_011543008.1	XP_006104400.1, XP_006104402.1
OG0013460	NP_037438.2	XP_006104397.1
OG0013461	NP_001658.2	XP_023601397.1
OG0013462	NP_612465.3	XP_006104393.1
OG0013463	XP_011543165.1	XP_014302196.1
OG0013464	XP_011543470.1	XP_006106604.1
OG0013465	XP_047282681.1	XP_006105675.1
OG0013466	NP_473449.2	XP_023604561.1
OG0013467	XP_047282201.1	XP_006105930.1
OG0013468	NP_001073027.1	XP_006105939.1
OG0013471	NP_036332.2	XP_006105950.1
OG0013472	XP_011543498.1	XP_023604646.1
OG0013473	NP_001914.3	XP_006107302.1
OG0013474	NP_055317.1	XP_006108917.1
OG0013475	NP_005565.2	XP_006098127.1
OG0013476	NP_001001921.1	XP_006091989.1
OG0013479	NP_001305425.1	XP_023599623.1
OG0013480	NP_001380963.1	XP_023607841.1
OG0013481	NP_001191295.1, XP_016863700.1	XP_006081765.1
OG0013483	NP_001499.1	XP_023613650.1
OG0013484	NP_055945.2	XP_023610367.1
OG0013485	NP_085151.1	XP_006081764.1
OG0013486	NP_116012.2	XP_014310672.2
OG0013487	NP_001358520.1	XP_006081734.1
OG0013488	XP_016863151.1	XP_006081731.1
OG0013489	NP_001304310.1	XP_014312724.1
OG0013490	NP_056508.2	XP_006081729.1
OG0013491	NP_001278232.1, XP_047272107.1	XP_014310378.1
OG0013492	XP_016863314.1	XP_014312715.1
OG0013494	NP_789794.1, XP_011530381.1	XP_006106406.1
OG0013495	NP_001029366.1	XP_023602946.1
OG0013496	NP_001228.2	XP_006106407.1
OG0013497	NP_001366033.1	XP_006105987.1
OG0013498	NP_004798.3	XP_023599939.1
OG0013501	NP_001317244.1	XP_023613634.1
OG0013502	XP_011510193.1	XP_023600887.1
OG0013503	NP_115519.2	XP_006103945.3, XP_023619784.1
OG0013504	XP_011509125.1	XP_023600880.1
OG0013505	NP_055422.1	XP_006100498.2
OG0013506	NP_009157.1	XP_014309659.1
OG0013507	XP_011509772.1	XP_023608189.1
OG0013508	NP_001241667.1, NP_005159.1	XP_006098550.1
OG0013509	XP_011508832.1, NP_443137.2	XP_023611904.1
OG0013510	NP_061908.1	XP_006081750.1
OG0013511	NP_001351605.1	XP_023613862.1
OG0013512	NP_001258708.1	XP_006089098.1
OG0013513	NP_001355298.1	XP_006104911.1
OG0013514	XP_011525905.1, NP_001177773.1	XP_006106573.1
OG0013516	NP_001395962.1	XP_014301910.1
OG0013518	NP_056490.2	XP_006101211.1
OG0013519	NP_036590.1	XP_006101212.1
OG0013521	NP_055181.3	XP_014313147.1
OG0013522	XP_016861855.1, NP_001007541.2	XP_006107972.2
OG0013523	NP_473454.1	XP_023619076.1
OG0013524	NP_003802.1	XP_014321935.2
OG0013526	NP_079388.3	XP_014323188.1
OG0013527	NP_001159446.1	XP_023599509.1
OG0013528	NP_001307539.1	XP_006102428.1
OG0013529	XP_016862845.1	XP_006091365.1
OG0013530	NP_054768.2	XP_006085809.1
OG0013531	NP_001394203.1	XP_006083848.1
OG0013532	NP_653237.1	XP_006083847.1
OG0013533	XP_011532443.1, NP_001073892.3	XP_006083854.1
OG0013534	NP_071942.1	XP_023617919.1, XP_006083862.1
OG0013535	XP_011510890.1, NP_055918.3	XP_006083996.1
OG0013536	NP_003916.1	XP_014306787.1
OG0013537	NP_001001331.1	XP_023605194.1
OG0013538	NP_001129498.1	XP_006083906.1
OG0013539	NP_001186552.1	XP_006083925.1
OG0013540	NP_001387447.1	XP_006083943.1
OG0013541	XP_047304422.1	XP_023605463.1
OG0013542	NP_003661.1	XP_006108312.2
OG0013543	NP_036366.3	XP_014301681.1
OG0013544	NP_001119600.1	XP_006104344.1
OG0013545	NP_006398.1	XP_006093824.1
OG0013546	NP_001342165.1, XP_024309121.1	XP_023609824.1
OG0013547	NP_079351.2	XP_006089110.3
OG0013548	NP_001352957.1	XP_023611519.1
OG0013549	NP_001122087.1	XP_014313191.2
OG0013550	NP_065729.1, NP_001291318.1	XP_014313174.1
OG0013551	XP_016862214.1	XP_023611420.1
OG0013552	NP_001127703.1	XP_023611515.1
OG0013553	NP_003271.1	XP_006090877.1
OG0013554	NP_006001.5	XP_006104908.2
OG0013555	NP_733832.1	XP_014305734.1
OG0013556	NP_009206.1	XP_006108255.3
OG0013557	XP_006713042.1	XP_023604597.1
OG0013558	NP_003326.2	XP_014303891.1
OG0013559	NP_060501.4	XP_006106173.1
OG0013560	NP_001397688.1	XP_006106169.1
OG0013562	NP_569055.1	XP_006108664.2
OG0013563	XP_047303683.1	XP_023616329.1
OG0013564	NP_056281.1	XP_006104202.1
OG0013565	NP_001400905.1	XP_023601239.1
OG0013566	XP_005265058.2, NP_079286.2	XP_014302005.1
OG0013567	NP_055990.1	XP_023603302.1
OG0013568	NP_671729.2, NP_001357453.1	XP_014305175.2
OG0013569	XP_047304321.1	XP_006097182.1
OG0013570	NP_003269.2, XP_016862605.1	XP_006097188.1
OG0013571	NP_653239.1	XP_006100683.3
OG0013572	NP_001127912.1, NP_001127914.1, NP_001269809.1, NP_149987.2, NP_001127913.1	XP_023619923.1
OG0013573	NP_065143.2	XP_006100480.1
OG0013575	NP_694953.2	XP_006100493.2
OG0013576	NP_114426.1	XP_006100473.1
OG0013577	NP_056144.3	XP_006100468.1
OG0013578	NP_001332910.1	XP_006100440.1
OG0013579	NP_004741.1	XP_006100439.1
OG0013580	XP_006722762.2	XP_014321272.1
OG0013581	XP_005260137.1	XP_023604098.1
OG0013582	NP_598399.2	XP_014320656.2
OG0013583	NP_060937.2	XP_006099728.1
OG0013584	XP_011526231.1	XP_023619053.1
OG0013585	NP_006378.3	XP_023619077.1
OG0013586	NP_001358518.1	XP_023619083.1
OG0013587	XP_047295535.1	XP_006099691.1
OG0013588	NP_001371598.1	XP_014320605.1
OG0013589	NP_006136.1	XP_006100399.1
OG0013590	XP_011526341.1, NP_004137.2	XP_006100400.1
OG0013591	NP_998725.1	XP_006100395.1
OG0013592	NP_001092092.1	XP_006100376.2
OG0013593	NP_001365334.1	XP_014302721.2
OG0013594	NP_055790.1	XP_006105087.2
OG0013595	NP_001366.1	XP_006105092.1
OG0013596	NP_001129668.1	XP_023601907.1
OG0013597	NP_115677.2, XP_005260153.1	XP_006105076.1
OG0013598	NP_001155088.2	XP_014302357.2
OG0013599	NP_659482.3	XP_023601560.1
OG0013600	NP_001380821.1	XP_023601578.1
OG0013601	NP_872319.1	XP_006106014.1
OG0013602	NP_001005360.1	XP_006105787.1
OG0013603	NP_001350540.1	XP_014303317.1
OG0013604	XP_047295188.1, NP_075384.4	XP_006105804.1
OG0013605	NP_003250.3	XP_006104118.1
OG0013606	NP_001371587.1, NP_001166121.1, NP_003442.2, NP_001189354.1, NP_001166122.1, NP_001371588.1	XP_014323280.1
OG0013607	XP_047294137.1, NP_060553.4	XP_023601774.1
OG0013608	NP_065394.1	XP_006104919.1
OG0013609	NP_542393.1	XP_006104920.1
OG0013610	NP_001073898.1	XP_023604129.1
OG0013612	NP_057663.1	XP_014302713.1
OG0013613	NP_004992.2	XP_006105066.1
OG0013614	NP_004209.2	XP_023609335.1, XP_014311023.1
OG0013615	NP_001005415.1	XP_023601871.1
OG0013616	XP_011526326.1	XP_023601884.1
OG0013617	NP_001139647.1	XP_006105053.1
OG0013618	XP_024307495.1	XP_023620400.1
OG0013619	NP_064560.2	XP_006101153.1
OG0013620	NP_004784.2, NP_001263408.1	XP_023620413.1
OG0013621	NP_061178.1	XP_006104890.1
OG0013622	XP_011526707.1	XP_023601753.1
OG0013623	NP_061980.1	XP_023601751.1
OG0013624	NP_005474.2, XP_011525907.1	XP_006106980.2
OG0013625	NP_001287791.1	XP_023603611.1
OG0013626	NP_060190.2	XP_023603610.1
OG0013627	XP_011526362.1, NP_056981.2	XP_006105974.1
OG0013628	NP_001952.1	XP_006105973.1
OG0013629	NP_068757.2	XP_023620443.1
OG0013630	NP_116126.3	XP_014321985.1
OG0013631	NP_001382442.1	XP_023620466.1
OG0013632	NP_951009.1	XP_023620452.1
OG0013633	NP_060267.2	XP_014309130.1, XP_006109911.2
OG0013634	XP_047295214.1	XP_023599042.1
OG0013635	NP_001230008.1	XP_023599056.1
OG0013636	XP_005259532.1	XP_023599032.1
OG0013637	NP_620279.1, NP_000147.1	XP_006101856.1
OG0013638	NP_001287758.1	XP_023599039.1
OG0013639	NP_001359014.1	XP_023599054.1
OG0013640	NP_620129.2, XP_011526718.1	XP_023599060.1
OG0013641	NP_079164.1	XP_023599061.1
OG0013642	XP_011526195.1	XP_023599063.1
OG0013643	XP_011526351.2	XP_006107341.2
OG0013644	NP_001238939.1, NP_001009909.2	XP_006094840.1
OG0013646	NP_689645.2	XP_006094722.1
OG0013647	NP_653266.2	XP_014314657.1
OG0013648	NP_055851.1	XP_014314687.1
OG0013649	XP_005273855.1	XP_023613060.1
OG0013650	NP_689526.2	XP_014314660.1
OG0013651	NP_071732.1	XP_014314791.1
OG0013652	NP_001149946.1	XP_023613154.1
OG0013653	NP_001287904.1	XP_023617955.1
OG0013654	NP_001287871.1	XP_014313339.1
OG0013655	XP_011543578.1	XP_006102941.1
OG0013656	NP_001034637.2	XP_014323707.2
OG0013657	XP_016873239.1	XP_023599986.1
OG0013658	NP_006582.1	XP_006100509.1
OG0013659	NP_001305428.1	XP_006100523.1
OG0013660	NP_060377.1	XP_006094554.1
OG0013661	NP_000534.3, NP_001352064.1	XP_006105617.2
OG0013662	NP_000604.1	XP_006105618.2
OG0013663	NP_001229783.1	XP_006105620.1
OG0013664	NP_006275.1	XP_023602332.1
OG0013665	XP_011518202.1, NP_783860.1	XP_023610359.1
OG0013666	NP_001289755.1	XP_014312133.1, XP_006089729.3
OG0013667	NP_065697.1	XP_023610334.1
OG0013668	NP_065696.1, XP_024304376.1	XP_006089701.3
OG0013669	NP_056028.2	XP_023610321.1
OG0013670	XP_005253178.1	XP_006089698.1
OG0013671	NP_003381.1	XP_006089697.1
OG0013672	NP_055870.2	XP_006089696.1
OG0013673	NP_001373268.1	XP_023610315.1
OG0013674	NP_006682.2	XP_006089678.1
OG0013675	NP_078790.2	XP_014312144.1
OG0013676	NP_919261.2	XP_006093864.1
OG0013677	NP_005779.1	XP_023614672.1
OG0013678	NP_001275642.1	XP_023614669.1
OG0013679	NP_001300655.1	XP_006091651.1, XP_006109418.2
OG0013680	NP_067024.1	XP_023612286.1
OG0013681	NP_076434.2	XP_006091706.1
OG0013682	NP_001177391.1	XP_006092835.1
OG0013683	NP_001004758.1	XP_006108878.1, XP_006094592.1
OG0013684	NP_006228.3	XP_014309007.1
OG0013685	NP_009060.2	XP_023620687.1
OG0013686	NP_001139669.1, XP_011519408.1	XP_023616591.1
OG0013687	NP_659456.3	XP_006083622.1
OG0013688	NP_065189.1	XP_006083613.1
OG0013689	NP_068839.1	XP_023604249.1
OG0013690	NP_003841.1	XP_023619899.1, XP_023604649.1
OG0013691	NP_872348.2, XP_011533267.1	XP_023604866.1
OG0013692	XP_011533273.1	XP_006083592.2
OG0013693	NP_004119.1	XP_006083587.1
OG0013694	NP_036477.2	XP_006083581.1
OG0013695	NP_037370.2	XP_006083573.1
OG0013696	NP_821077.1	XP_023604011.1
OG0013697	NP_055873.1	XP_006083567.1
OG0013698	NP_078837.3	XP_023603929.1
OG0013699	NP_001124384.1	XP_014304087.1
OG0013700	NP_006409.3	XP_014304075.1
OG0013701	NP_001397955.1	XP_023607498.1
OG0013702	XP_011533481.1	XP_023607465.1
OG0013703	NP_001268432.1, NP_443142.1	XP_006086105.1
OG0013704	NP_005699.1	XP_006089902.1
OG0013705	XP_011519406.1, NP_006251.1	XP_006089893.1
OG0013706	NP_001273768.1	XP_023619955.1
OG0013708	NP_004782.1	XP_006086991.1
OG0013709	XP_005254127.1	XP_023608244.1
OG0013710	NP_060481.3	XP_014309682.1
OG0013711	NP_078813.1	XP_014309688.1
OG0013712	NP_001273661.1	XP_014322898.2
OG0013713	NP_000696.1	XP_006102109.1
OG0013714	NP_872420.1	XP_006102111.1
OG0013715	NP_005192.1	XP_006099812.1
OG0013716	NP_065392.1	XP_006098004.1
OG0013717	NP_003641.3	XP_006098003.1
OG0013718	NP_006362.1	XP_014306457.1, XP_006087689.2
OG0013719	NP_001034200.1	XP_014310283.1
OG0013720	NP_001155901.1	XP_006087602.1
OG0013721	XP_047304723.1	XP_006097155.1
OG0013722	NP_000240.1	XP_006097162.1
OG0013723	XP_005265126.1	XP_023616643.1
OG0013724	NP_002198.2	XP_023619952.1
OG0013725	XP_016861008.1	XP_023619916.1
OG0013726	NP_001124436.1	XP_006100689.2
OG0013727	NP_001333154.1	XP_006099830.2
OG0013728	XP_005264978.1	XP_023619185.1
OG0013729	NP_060345.2	XP_014320712.1
OG0013730	XP_047305190.1	XP_023599469.1
OG0013731	NP_057225.2	XP_006087637.1
OG0013732	NP_060271.1	XP_006087638.1
OG0013733	NP_055956.1, XP_006713131.1	XP_006087639.1
OG0013734	XP_016861347.1, NP_849193.1	XP_023608681.1
OG0013735	NP_997242.2, XP_016861786.1	XP_023608676.1
OG0013736	NP_003332.1	XP_023608734.1
OG0013737	NP_078973.1, XP_016862680.1	XP_006087685.1
OG0013738	NP_003875.3	XP_023605021.1
OG0013739	NP_001239586.1	XP_023605023.1
OG0013740	NP_001182399.1	XP_006083717.1
OG0013742	NP_001265227.1	XP_023605283.1
OG0013743	NP_001096078.1, XP_011510726.1	XP_014306207.1
OG0013744	XP_047303378.1	XP_014306273.2
OG0013745	NP_001316055.1	XP_014306888.1
OG0013746	NP_115545.3	XP_006083765.1
OG0013747	NP_008958.2	XP_023605052.1
OG0013748	NP_002709.2	XP_023605328.1
OG0013749	NP_060603.2	XP_006083788.1
OG0013750	NP_001171485.1	XP_006083792.1
OG0013751	NP_001350870.1	XP_023605346.1
OG0013752	NP_689829.3, XP_011511042.1	XP_006083823.1
OG0013753	XP_047303405.1, NP_631948.1	XP_023605363.1
OG0013754	NP_001362702.1	XP_006083842.1
OG0013755	XP_024309204.1, NP_001034636.1	XP_023607216.1
OG0013756	NP_001238774.1	XP_014308703.1
OG0013757	NP_775924.1	XP_023607149.1
OG0013758	XP_016861874.1	XP_006088722.1
OG0013759	NP_004608.1	XP_006088723.1, XP_006088736.1
OG0013760	NP_055594.1	XP_006088727.1
OG0013761	NP_114414.2	XP_006088729.1
OG0013762	NP_689607.2	XP_006096387.1
OG0013763	XP_016861165.1	XP_023615947.1
OG0013764	NP_001004316.2	XP_006090402.2
OG0013765	NP_064703.1	XP_006090379.1
OG0013766	NP_001295093.1	XP_006090369.1
OG0013767	NP_001381601.1	XP_023616638.1
OG0013768	NP_060015.1	XP_006098446.1
OG0013769	NP_542119.1	XP_023606581.1
OG0013770	NP_036204.2	XP_006098015.1
OG0013771	NP_001304889.1	XP_006097595.1
OG0013772	NP_056400.3	XP_023617048.1
OG0013773	NP_001304972.1	XP_006104259.1
OG0013774	NP_002585.2	XP_023608982.1
OG0013775	XP_005260807.1	XP_006088033.1
OG0013776	NP_057023.2	XP_006096503.1
OG0013777	NP_001810.2	XP_006096502.1
OG0013778	NP_056232.2	XP_006096479.1
OG0013779	XP_006723665.1	XP_006089429.1
OG0013780	NP_006805.2	XP_006089430.1
OG0013781	NP_542763.1	XP_006089433.2
OG0013782	NP_004600.3	XP_014302455.1
OG0013783	NP_695001.2	XP_023610266.1
OG0013784	NP_001008409.1	XP_023610125.1
OG0013785	NP_542178.2, NP_001307407.1, NP_817130.1, NP_001012662.1	XP_023610257.1
OG0013786	XP_005260356.1	XP_023610260.1
OG0013787	XP_011526875.1, NP_542406.2	XP_006089627.2
OG0013788	NP_003089.1	XP_006089470.2
OG0013789	NP_112509.3	XP_023610146.1
OG0013790	NP_789782.1	XP_006089478.1
OG0013791	XP_016883228.1	XP_023610171.1
OG0013792	NP_821158.2	XP_006089504.1
OG0013793	XP_047295848.1, NP_848563.1	XP_006089514.1
OG0013794	NP_542194.2	XP_006089580.1
OG0013795	NP_542195.1	XP_023610272.1
OG0013796	NP_542174.1, XP_011526832.1	XP_006102074.1
OG0013797	NP_004130.2	XP_014322891.1
OG0013798	NP_112181.3	XP_006085236.1
OG0013799	NP_068750.2	XP_006085237.1
OG0013800	NP_003277.1	XP_006085240.1
OG0013803	NP_057021.2	XP_006091460.2
OG0013804	NP_542790.2	XP_006091445.1
OG0013805	NP_542175.1, XP_024307594.1	XP_006091438.1
OG0013806	XP_011527362.1, NP_110404.1	XP_023611946.1
OG0013807	NP_006411.2	XP_023611926.1
OG0013808	NP_004767.1	XP_023617518.1
OG0013809	NP_005976.2	XP_006098041.1
OG0013810	NP_001277197.1	XP_006098031.1
OG0013811	NP_001353227.1	XP_023618497.1
OG0013812	NP_001255972.1	XP_023615211.1
OG0013813	NP_848551.1	XP_006095484.1
OG0013814	XP_006723859.1, NP_005551.3	XP_023601351.1
OG0013815	XP_005260446.1	XP_006104308.1
OG0013816	NP_002783.1	XP_006104306.1
OG0013817	NP_060740.1	XP_023604590.1
OG0013818	XP_024307576.1	XP_014304094.1
OG0013819	NP_060268.2, XP_024307682.1	XP_014305016.1
OG0013820	NP_001269938.1	XP_014302069.1
OG0013821	NP_003814.1	XP_014302082.1
OG0013822	NP_056978.2	XP_023601318.1
OG0013823	NP_060276.2	XP_006104270.1
OG0013824	NP_542189.1	XP_006104274.1
OG0013825	XP_006723869.1	XP_023601309.1
OG0013826	NP_004526.1	XP_023601320.1
OG0013827	NP_689824.2	XP_023616077.1
OG0013828	NP_542789.2, XP_005260717.1	XP_006096439.1
OG0013829	NP_001269862.1	XP_023610149.1
OG0013830	NP_849188.4	XP_023608852.1
OG0013831	XP_011509975.1, NP_945349.1, NP_001095937.1	XP_006083308.1
OG0013832	NP_057159.2	XP_006083633.1
OG0013833	NP_852480.1	XP_006085631.1
OG0013834	NP_060296.2, NP_001185839.1	XP_006085665.1
OG0013835	XP_047286715.1	XP_006083674.1
OG0013836	NP_055847.1, XP_005266355.1	XP_014305210.1
OG0013837	NP_001340556.1	XP_006085551.1
OG0013838	XP_047285955.1	XP_006085538.1
OG0013839	NP_001191335.1	XP_006085525.1
OG0013840	NP_005791.3	XP_014308361.1
OG0013841	NP_001099047.1	XP_006098332.1
OG0013842	NP_001251.1	XP_006092163.1
