Orthogroup	Echinops_telfairi	Homo_sapiens
OG0014683	XP_004703052.2	NP_057710.3
OG0014684	XP_004702038.1	NP_072090.1
OG0014685	XP_004702214.2	NP_006611.1
OG0014686	XP_045150657.1	NP_001185538.1
OG0014687	XP_045150528.1	NP_000279.1
OG0014688	XP_030742709.2	NP_001313309.1
OG0014689	XP_004702029.1	NP_001345339.1
OG0014690	XP_004702025.1	NP_003621.1
OG0014691	XP_045150516.1	NP_001013645.1
OG0014692	XP_045150431.1	NP_006825.1
OG0014694	XP_004702176.1	NP_112211.1
OG0014695	XP_004702002.1	NP_079383.2
OG0014696	XP_030742699.1	NP_001124171.1
OG0014697	XP_004701991.1	NP_060922.2
OG0014698	XP_004702258.1	NP_001353007.1
OG0014699	XP_004702071.2	NP_714922.1
OG0014700	XP_045150234.1	NP_001078949.1
OG0014701	XP_012859941.2	NP_054753.1
OG0014702	XP_045150559.1	XP_011533872.1
OG0014703	XP_045150282.1	NP_001186548.1
OG0014704	XP_030742590.1	NP_001158157.1
OG0014705	XP_004714645.1	XP_047274166.1
OG0014706	XP_030743767.1	NP_777598.3
OG0014707	XP_045144395.1	XP_011517254.1
OG0014708	XP_045144462.1	NP_001351952.1
OG0014709	XP_004713868.1	NP_001197.1
OG0014710	XP_004714604.1	XP_006716795.1
OG0014711	XP_004714515.1	NP_005763.3
OG0014712	XP_004713977.2	NP_115686.3
OG0014713	XP_004717791.1	NP_001003800.1
OG0014714	XP_030742251.1	NP_003960.1
OG0014715	XP_030742074.1	NP_001182064.1
OG0014717	XP_004715773.2	NP_001182534.1
OG0014718	XP_004715769.1	NP_149104.3
OG0014719	XP_012863458.1	NP_001138874.1
OG0014720	XP_045148380.1	NP_055331.1, XP_005278336.1
OG0014721	XP_004715739.1	NP_001138775.2
OG0014722	XP_004715691.2	NP_001303258.1
OG0014723	XP_045148330.1	NP_001005367.1
OG0014724	XP_012863442.1	NP_037474.1
OG0014725	XP_004710518.2	NP_001514.2
OG0014726	XP_004715476.2	NP_001118231.1, NP_001074467.1, NP_001273749.1
OG0014727	XP_045148554.1	NP_001295358.1
OG0014730	XP_045148567.1	NP_065770.1
OG0014731	XP_045148756.1	XP_016882222.3, NP_002143.1
OG0014732	XP_045148575.1	NP_002094.2
OG0014733	XP_045148578.1	NP_060275.2
OG0014734	XP_004710472.1	NP_001343.2
OG0014735	XP_045148590.1	NP_055416.2
OG0014736	XP_045148718.1	XP_016881716.1
OG0014737	XP_030742029.1	NP_055878.1
OG0014738	XP_004710456.1	NP_060324.1
OG0014739	XP_004710451.1	NP_001073349.1
OG0014740	XP_012862084.1	NP_659493.2
OG0014741	XP_004710449.1	XP_005259150.1, NP_000951.1
OG0014742	XP_045148597.1	NP_006238.1
OG0014743	XP_004717978.1	NP_001012661.1
OG0014744	XP_004710447.1	NP_001025032.1
OG0014745	XP_045148604.1	NP_001411092.1
OG0014746	XP_012862072.2	NP_001180197.1
OG0014747	XP_045148608.1	NP_000391.1
OG0014748	XP_045148614.1	NP_006500.2
OG0014749	XP_045148628.1	NP_063937.2
OG0014750	XP_030742265.1	NP_001352032.1
OG0014751	XP_004710409.1	NP_001161339.1
OG0014752	XP_004710393.1	NP_000704.1
OG0014753	XP_004710553.1	NP_689692.2
OG0014754	XP_004710381.1	NP_006494.1
OG0014755	XP_004710377.1	NP_001001563.2
OG0014756	XP_045148520.1	NP_036369.2
OG0014757	XP_004715819.1	NP_002494.2
OG0014758	XP_004715825.1	XP_016882820.1
OG0014759	XP_045148810.1	NP_001385419.1
OG0014760	XP_004715871.1	NP_001272.2
OG0014761	XP_045148969.1	NP_001034965.1
OG0014762	XP_045148847.1	NP_001036096.2
OG0014763	XP_045148741.1	NP_653218.1
OG0014764	XP_004715850.1	NP_077297.2
OG0014765	XP_045148413.1	XP_011525455.1
OG0014766	XP_004715882.1	NP_115722.1
OG0014767	XP_004704971.1	NP_000276.2
OG0014768	XP_012860656.1	XP_011525773.1
OG0014769	XP_004697123.1	NP_919227.2
OG0014770	XP_004703771.1	NP_001177716.1
OG0014771	XP_004710945.1	NP_835455.1
OG0014772	XP_004712673.1	NP_444277.2
OG0014773	XP_004696755.1	NP_002691.1
OG0014774	XP_004705193.1	NP_055404.1
OG0014776	XP_004716157.1	NP_659447.1
OG0014777	XP_004712694.1	NP_001010908.1
OG0014778	XP_004712697.2	NP_003629.2
OG0014779	XP_045141577.1	NP_001034933.1
OG0014780	XP_045141573.1	XP_047280741.1
OG0014782	XP_045141550.1	XP_047280438.1
OG0014783	XP_045141519.1	NP_002207.2
OG0014784	XP_045141525.1	NP_078977.2
OG0014785	XP_004702358.1	NP_001291.3
OG0014786	XP_045145941.1	NP_061172.1
OG0014787	XP_004697077.1	NP_001155018.1
OG0014788	XP_045140729.1	NP_001071161.1
OG0014789	XP_004696728.1	NP_006074.2
OG0014790	XP_004696730.1	NP_919225.1
OG0014791	XP_004697091.1	NP_037472.2
OG0014792	XP_004696738.1	NP_001341968.1
OG0014793	XP_004696753.1	XP_005268438.1, NP_001025040.1
OG0014794	XP_004696754.2	NP_064502.9
OG0014795	XP_004703672.1	NP_056175.3
OG0014796	XP_004703674.1	NP_066970.3
OG0014797	XP_004703658.1	NP_001317966.1
OG0014798	XP_004703654.1	NP_006613.2
OG0014799	XP_004703643.1	NP_000073.1
OG0014800	XP_004703641.1	NP_055288.1
OG0014801	XP_045141046.1	NP_001128251.1
OG0014802	XP_004703635.1	NP_001157914.1
OG0014803	XP_045141061.1	NP_001352270.1
OG0014804	XP_045141076.1	NP_075060.1
OG0014805	XP_004704694.1	NP_037374.1
OG0014806	XP_004704695.1	NP_002419.1
OG0014807	XP_004704696.1	NP_078874.2
OG0014808	XP_045149831.1	NP_057077.1
OG0014809	XP_004704720.1	NP_115706.1
OG0014810	XP_045149541.1	XP_005256225.1
OG0014811	XP_045149742.1	NP_149110.1
OG0014812	XP_004704743.1	NP_004343.1
OG0014813	XP_004704747.1	NP_001335007.1
OG0014814	XP_004704755.1	NP_005871.1
OG0014815	XP_045154672.1	NP_001073907.1
OG0014816	XP_045154992.1	NP_001316651.1
OG0014817	XP_004705058.1	NP_003671.1
OG0014818	XP_045155206.1	NP_001153514.1
OG0014820	XP_030743855.2	NP_060526.2
OG0014821	XP_004705075.1	NP_006550.1
OG0014822	XP_004705086.1	NP_004805.2
OG0014823	XP_004705379.4	NP_060316.1
OG0014824	XP_045155000.1	NP_076412.3
OG0014825	XP_004705117.1	NP_054829.2
OG0014826	XP_004705128.1	NP_443175.2
OG0014827	XP_045155073.1	NP_006591.1
OG0014828	XP_045155076.1	NP_060536.3
OG0014829	XP_004705145.1	NP_056955.2
OG0014830	XP_012860836.2	NP_001004434.1
OG0014831	XP_004705155.2	NP_001026850.1
OG0014832	XP_004705412.1	NP_067081.2
OG0014833	XP_045154709.1	NP_001375129.1
OG0014834	XP_045154698.1	XP_047289187.1
OG0014835	XP_004705191.1	NP_997217.1
OG0014836	XP_045155105.1	NP_061935.1
OG0014837	XP_045155129.1	NP_000862.1
OG0014838	XP_004705207.1	NP_689588.2
OG0014839	XP_004705457.1	NP_031391.2
OG0014840	XP_012860849.2	NP_872429.2
OG0014841	XP_004705219.1	NP_001336611.1
OG0014842	XP_004705228.1	NP_004744.2
OG0014844	XP_004705234.1	NP_066969.1
OG0014845	XP_004705491.1	XP_005263532.2
OG0014846	XP_012863573.1	NP_001135780.2, XP_011517755.1
OG0014847	XP_012861383.1	NP_001073296.1
OG0014848	XP_012861115.1	NP_001268400.1
OG0014849	XP_004706653.1	NP_005659.1
OG0014850	XP_004703531.1	NP_005566.2
OG0014851	XP_004703530.1	NP_694966.3
OG0014852	XP_045141129.1	NP_055714.3
OG0014854	XP_004703546.1	NP_981951.2
OG0014855	XP_045141269.1	NP_005702.3
OG0014856	XP_004703578.1	NP_001704.2
OG0014857	XP_012859363.3	NP_005782.1
OG0014858	XP_004709946.2	NP_997329.2
OG0014859	XP_004709923.2	NP_037404.2
OG0014860	XP_045152415.1	NP_689472.3
OG0014861	XP_004708148.1	NP_003861.1
OG0014862	XP_030740329.1	NP_079514.1
OG0014863	XP_004708252.1	NP_871629.1
OG0014864	XP_004708135.1	NP_072088.1
OG0014865	XP_004699773.2	XP_047288792.1
OG0014866	XP_004699771.1	NP_004369.1
OG0014867	XP_045145400.1	NP_002328.1
OG0014868	XP_004715122.3	NP_001036155.1
OG0014869	XP_004715155.1	NP_001278907.1
OG0014870	XP_004715158.1	NP_077285.3
OG0014871	XP_004715163.3	NP_861524.2
OG0014872	XP_004715164.1, XP_045143350.1	NP_848652.2
OG0014873	XP_012861382.2	NP_000311.2
OG0014875	XP_004715139.1	NP_001092903.1
OG0014876	XP_004703224.1	XP_047271704.1
OG0014877	XP_004706410.2	XP_011511995.1
OG0014878	XP_030744433.1	XP_047271612.1
OG0014879	XP_045140016.1	NP_001273685.1
OG0014881	XP_030740168.2	NP_001238949.1
OG0014882	XP_004715143.2	NP_699207.1
OG0014883	XP_004715194.1	NP_819056.1
OG0014884	XP_045149985.1	NP_001382791.1, NP_001342542.1
OG0014885	XP_004696835.2	NP_036320.2, NP_658982.1
OG0014886	XP_004696779.1	NP_001795.2
OG0014887	XP_045153795.1	NP_001193723.1
OG0014888	XP_004712232.1	NP_061963.3
OG0014889	XP_004712228.1	NP_787072.2
OG0014890	XP_004712256.1	NP_940954.1
OG0014891	XP_004712226.1	NP_116189.1
OG0014892	XP_004712217.1	NP_067028.1
OG0014893	XP_004701179.1	NP_001001330.1
OG0014894	XP_045147610.1	NP_821079.3
OG0014895	XP_004701450.1	NP_071429.1
OG0014896	XP_004701242.1	NP_001357065.1
OG0014897	XP_004701250.1	NP_653190.2
OG0014898	XP_030741889.1	NP_116161.2
OG0014899	XP_012859703.2	NP_008986.2
OG0014900	XP_004713097.1	NP_002912.2
OG0014901	XP_004706636.1	NP_689837.2
OG0014902	XP_045140723.1	NP_001025057.1
OG0014903	XP_045140567.1	XP_011532831.1
OG0014904	XP_004696851.1	NP_003705.1
OG0014905	XP_004696831.1	NP_002878.2
OG0014906	XP_004696830.1	NP_037415.1
OG0014907	XP_045140638.1	NP_001092757.2
OG0014908	XP_012859867.1	NP_001001343.2
OG0014909	XP_004697144.2	NP_055043.2
OG0014910	XP_045140648.1	XP_011535855.1
OG0014911	XP_004703684.2	NP_066550.2
OG0014912	XP_045141183.1	NP_036308.1
OG0014914	XP_004698131.1	NP_705618.1
OG0014915	XP_045141275.1	XP_011512437.1
OG0014916	XP_004698143.2	NP_001245367.1
OG0014917	XP_004698145.2	NP_071413.1
OG0014919	XP_045149421.1	XP_016872444.1
OG0014920	XP_004716824.1	NP_057288.1
OG0014922	XP_030742843.1	NP_001091639.1
OG0014923	XP_004709066.1	NP_004762.2
OG0014924	XP_004712981.1	NP_001130.1
OG0014925	XP_004699446.1	NP_002344.2
OG0014926	XP_045149540.1	NP_112190.2
OG0014927	XP_004704841.1	NP_005743.5
OG0014928	XP_004704617.1	NP_001731.2
OG0014930	XP_004714266.1	NP_443107.1
OG0014931	XP_004714260.2	NP_620686.1
OG0014932	XP_012863081.1	NP_001357148.1
OG0014933	XP_004714230.1	NP_002008.2
OG0014934	XP_004714222.1	XP_047283453.1
OG0014935	XP_045139621.1	XP_005271506.1, NP_001397972.1
OG0014937	XP_004713972.1	NP_001013765.2
OG0014938	XP_030744242.1	NP_848602.1
OG0014939	XP_045139534.1	NP_113621.1
OG0014940	XP_004712833.1	NP_057230.1
OG0014941	XP_012862735.1	NP_001707.1
OG0014942	XP_004712838.2	NP_001646.2
OG0014943	XP_004712847.1	NP_001135821.1, NP_777594.1
OG0014944	XP_045139496.1	NP_001070707.1
OG0014945	XP_045153678.1	NP_036591.3
OG0014946	XP_030743543.1	NP_835228.2, XP_011541037.1
OG0014947	XP_045149263.1	NP_001099008.1
OG0014948	XP_004716208.2	NP_112497.2
OG0014949	XP_004716203.1	NP_064547.2
OG0014950	XP_004716202.1	NP_001203.1
OG0014951	XP_045149433.1	XP_006721594.1
OG0014952	XP_004716228.1	NP_003954.2
OG0014953	XP_004716176.1	NP_055204.4
OG0014954	XP_004713045.1	NP_001136270.1
OG0014955	XP_004712930.1	NP_001004333.3
OG0014956	XP_004713054.1	NP_115818.2
OG0014958	XP_004712984.1	XP_047292896.1
OG0014959	XP_045149449.1	NP_001317054.1
OG0014960	XP_004713071.1	NP_689812.3
OG0014961	XP_012862789.3	XP_047291399.1
OG0014962	XP_004709395.2	NP_001139784.1
OG0014963	XP_030742351.2	NP_060228.3
OG0014964	XP_004713007.1	NP_060489.1
OG0014965	XP_045149241.1	NP_001351645.2
OG0014966	XP_004709244.1	NP_003867.1
OG0014967	XP_045148101.1	XP_016856343.3
OG0014968	XP_030741920.2	NP_001354490.1
OG0014969	XP_004699445.1	NP_002219.1
OG0014970	XP_045147884.1	NP_003704.3
OG0014971	XP_004699698.1	NP_476517.1
OG0014972	XP_004699451.1	NP_055577.1
OG0014973	XP_004705285.2	NP_938073.1, XP_006710663.2
OG0014974	XP_004705563.4, XP_012861567.3	NP_005092.1
OG0014975	XP_045155174.1	NP_001192181.1
OG0014976	XP_045155172.1	XP_047272797.1
OG0014977	XP_004705555.3	XP_024302675.1, NP_001014980.1
OG0014978	XP_045154890.1	XP_024308825.1
OG0014979	XP_045155168.1	NP_073745.2
OG0014980	XP_004705549.1	NP_001140157.1
OG0014981	XP_004705276.2	XP_047302550.1
OG0014982	XP_045155164.1	NP_001291289.1
OG0014983	XP_045155156.1	NP_071397.3
OG0014984	XP_030743896.1	NP_056372.1
OG0014985	XP_004705523.1	NP_001186791.1
OG0014986	XP_004705259.1	NP_036537.1, XP_011539442.1
OG0014987	XP_012860781.1	NP_001381425.1
OG0014990	XP_004704809.2	NP_005241.1
OG0014991	XP_045149876.1	NP_066972.1
OG0014992	XP_004704591.1	NP_065978.1
OG0014993	XP_004704592.1	NP_001099133.1
OG0014994	XP_012860610.1	NP_001070884.2
OG0014995	XP_045149707.1	NP_001164185.1
OG0014996	XP_045149513.1	XP_047289624.1
OG0014997	XP_004704600.1	NP_705690.2
OG0014998	XP_004704849.2	XP_005256203.1
OG0015000	XP_004704621.1	NP_055835.2
OG0015001	XP_004704633.1	NP_002802.2
OG0015002	XP_004704639.1	NP_653277.2
OG0015003	XP_004704873.1	NP_001366190.1
OG0015004	XP_045149854.1	NP_006741.1
OG0015005	XP_045149851.1	XP_011521414.1
OG0015006	XP_004704655.1	NP_002792.1
OG0015007	XP_004704656.1	NP_001898.1
OG0015008	XP_004704659.1	NP_065190.2
OG0015009	XP_004704662.1	XP_005256034.1
OG0015010	XP_004704670.1	NP_004682.2
OG0015011	XP_004704897.1	NP_001123199.1
OG0015012	XP_004704674.1	NP_054906.2
OG0015013	XP_004704905.1	NP_057146.1
OG0015014	XP_030742453.2	NP_848933.1
OG0015015	XP_004699675.1	NP_005469.2
OG0015016	XP_012859292.1	NP_001394169.1, NP_001394175.1
OG0015017	XP_045155154.1	NP_065761.1
OG0015018	XP_004705799.1	NP_001002911.1
OG0015019	XP_030740241.1	NP_006172.1
OG0015020	XP_004705815.1	NP_057394.3
OG0015021	XP_045147978.1	NP_001545.2
OG0015022	XP_004699403.1	NP_001915.1
OG0015023	XP_004706175.1	NP_076947.1
OG0015024	XP_004699255.1	NP_005540.1
OG0015026	XP_045140651.1	NP_001287990.1
OG0015027	XP_004705671.1	NP_057152.2
OG0015028	XP_012860891.1	NP_001075.1
OG0015029	XP_004705661.1	NP_003293.2
OG0015030	XP_045139463.1	NP_002584.2
OG0015031	XP_045140527.1	NP_001335609.1
OG0015033	XP_004705644.1	NP_060745.3
OG0015034	XP_004705640.1	NP_005907.3
OG0015035	XP_004705639.1	NP_006824.2
OG0015036	XP_004705643.1	NP_689968.1
OG0015037	XP_004705618.1	NP_055706.1
OG0015038	XP_012860869.1	NP_002514.1
OG0015039	XP_030744450.1	NP_001258629.1
OG0015040	XP_030744518.1	NP_004218.1
OG0015041	XP_045140930.1	NP_060529.4
OG0015042	XP_045141849.1	NP_031379.2
OG0015043	XP_030744484.1	NP_001381716.1
OG0015044	XP_030740270.1	NP_001032360.1
OG0015045	XP_045140982.1	NP_001298240.1
OG0015046	XP_004706080.2	NP_612456.1
OG0015047	XP_045140819.1	NP_003600.2
OG0015048	XP_004705730.1	NP_859069.2
OG0015049	XP_045140815.1	XP_011544085.1
OG0015050	XP_004706094.1	NP_077283.2
OG0015051	XP_045140855.1	XP_011544021.1
OG0015052	XP_004705753.1	NP_001139267.1
OG0015053	XP_004705776.1	NP_005021.2
OG0015054	XP_004705778.1	NP_115875.1
OG0015055	XP_004705783.2	NP_065769.3
OG0015056	XP_012860919.1	NP_006034.1
OG0015057	XP_012860922.1	NP_003357.2
OG0015058	XP_004705803.1	NP_057725.1
OG0015059	XP_004706147.1	NP_001030013.1
OG0015060	XP_004705809.1	NP_055976.1
OG0015061	XP_045141993.1	NP_775745.1
OG0015062	XP_004705911.1	NP_653275.1
OG0015063	XP_045141885.1	NP_005138.3
OG0015064	XP_045141978.1	NP_003214.1
OG0015067	XP_045141851.1	NP_002519.2
OG0015068	XP_004705857.1	NP_006444.2
OG0015069	XP_004718274.2	NP_004539.1
OG0015070	XP_004705855.1	NP_005052.1, XP_011520873.1
OG0015071	XP_004706202.1	NP_001018114.2
OG0015072	XP_004706193.1	NP_001258980.1
OG0015073	XP_045141894.1	NP_001001410.1
OG0015074	XP_004705845.1	XP_011508972.1
OG0015075	XP_045141589.1	NP_076422.1
OG0015076	XP_004706171.1	NP_444514.1
OG0015077	XP_004705826.2	XP_011521021.1
OG0015078	XP_004706164.2	NP_001167.2
OG0015079	XP_004699241.1	NP_001303991.1
OG0015081	XP_012859231.1	NP_006483.2
OG0015082	XP_030741957.2	NP_001337103.1
OG0015083	XP_004699271.1	NP_001127872.1
OG0015084	XP_004699287.1	NP_201569.1
OG0015085	XP_004699332.2	NP_001505.1
OG0015086	XP_045147835.1	NP_006247.1
OG0015087	XP_004699342.1	XP_011540699.1
OG0015088	XP_045147759.1	NP_891993.1
OG0015089	XP_004699384.2	NP_612476.1
OG0015090	XP_045148048.1	NP_001357714.1
OG0015091	XP_004699396.1	NP_001107592.1
OG0015092	XP_030743691.1	NP_057629.2
OG0015093	XP_004706881.1	XP_011508266.2
OG0015094	XP_030743625.2	NP_005083.3
OG0015095	XP_004703129.1	NP_067637.2
OG0015096	XP_004703109.1	NP_001099051.1
OG0015097	XP_004700224.1	NP_001269331.1
OG0015098	XP_004699861.1, XP_045153947.1	NP_004758.3
OG0015099	XP_004699857.1	NP_036266.2
OG0015100	XP_004700135.1	NP_000060.2, XP_005245535.1
OG0015101	XP_004700134.1	NP_001239029.1
OG0015102	XP_004699917.1	XP_006711325.1
OG0015103	XP_004699921.2	NP_758872.1
OG0015104	XP_004700197.1	NP_067017.2
OG0015105	XP_004699926.1	NP_056249.1
OG0015106	XP_004699930.1	NP_006234.1
OG0015107	XP_045154027.1	NP_061134.1
OG0015108	XP_030743636.1	NP_001353863.1
OG0015109	XP_012861133.1	NP_002284.3
OG0015110	XP_045153788.1	NP_001337149.1
OG0015111	XP_004706738.1	NP_001257368.1
OG0015112	XP_045153852.1	XP_016858338.1
OG0015113	XP_004706883.1	XP_011508454.1
OG0015114	XP_045154189.1	XP_005245072.1
OG0015115	XP_045153898.1	NP_001157101.1
OG0015116	XP_004706894.1	NP_000121.2
OG0015117	XP_004706899.1	NP_955376.1
OG0015118	XP_045154090.1	NP_116247.1
OG0015119	XP_045154024.1	NP_991331.1
OG0015120	XP_045154142.1	NP_001003665.1
OG0015121	XP_045154295.1	NP_112572.1, XP_011508336.1
OG0015122	XP_004714777.1	NP_001004341.1
OG0015123	XP_004714776.1	NP_005964.3
OG0015124	XP_030743738.2	NP_001087194.1
OG0015125	XP_004714718.1	NP_001394416.1
OG0015126	XP_004714808.1	NP_689707.2
OG0015127	XP_045151981.1	NP_001340828.1
OG0015128	XP_004703029.1	NP_057181.1
OG0015129	XP_004703025.2	NP_001371403.1
OG0015130	XP_004703020.1	NP_065834.1
OG0015131	XP_004702998.1	NP_001371396.1
OG0015132	XP_004702993.1	NP_001229338.1
OG0015133	XP_004702977.1	NP_653263.2
OG0015134	XP_045152214.1	NP_056276.1
OG0015135	XP_004702961.1	NP_003822.2
OG0015136	XP_030743142.1	NP_001385454.1
OG0015137	XP_045152181.1	NP_001317482.1
OG0015138	XP_045152183.1	XP_047293314.1
OG0015139	XP_045145012.1	NP_006859.2
OG0015140	XP_004703932.1	NP_055029.1
OG0015141	XP_012860189.1	NP_001095124.1
OG0015142	XP_004703040.1	NP_659457.2
OG0015143	XP_004703039.1	NP_006102.2
OG0015144	XP_004698956.1	NP_001093250.1
OG0015145	XP_004698543.1	NP_981947.1
OG0015146	XP_004699000.1	NP_115983.3
OG0015147	XP_004699050.1	NP_001017970.1
OG0015148	XP_030740815.2	NP_005243.1
OG0015149	XP_004698954.1	NP_116265.1
OG0015150	XP_004698955.1	NP_002788.1
OG0015151	XP_004698957.1	NP_001796.2
OG0015152	XP_004698542.1	NP_004554.3
OG0015153	XP_004698548.3	NP_078934.3
OG0015154	XP_045143826.1	NP_612485.2, NP_001186752.1
OG0015155	XP_045144072.1	NP_006862.2
OG0015156	XP_004698980.1	NP_001374251.1
OG0015157	XP_004698566.2	NP_001034860.1
OG0015158	XP_030740789.2	NP_001316998.1
OG0015159	XP_004698579.1	NP_071356.1
OG0015161	XP_045143701.1	XP_006720161.1
OG0015162	XP_030740740.1	NP_115511.3
OG0015163	XP_004698617.1	NP_060392.3
OG0015164	XP_012859199.1	NP_002399.1
OG0015165	XP_004698641.1	NP_001253975.1
OG0015166	XP_004698662.1	NP_055739.2
OG0015167	XP_030740862.1	XP_011535262.1, NP_060947.1
OG0015168	XP_004698693.1	NP_006246.2
OG0015169	XP_004698694.1	NP_001354585.1
OG0015170	XP_004698698.1	NP_065714.1
OG0015171	XP_004698703.1	NP_110418.1
OG0015173	XP_012859200.1	NP_001295076.1
OG0015174	XP_004698711.1	NP_002019.1
OG0015175	XP_004699070.1	NP_001258436.1
OG0015176	XP_004698746.1	NP_001271140.1
OG0015178	XP_004698758.1	NP_113615.2
OG0015179	XP_030740716.2	NP_057046.1
OG0015180	XP_030740917.1	NP_001316166.1
OG0015181	XP_004698778.1	NP_006390.1
OG0015182	XP_045143748.1	NP_443105.2
OG0015183	XP_004698792.1	NP_036243.1
OG0015184	XP_045144069.1	NP_001388294.1
OG0015185	XP_045144055.1	NP_001353361.1
OG0015186	XP_045143790.1	NP_001092091.2
OG0015187	XP_045143990.1	NP_115879.2
OG0015188	XP_004699144.2	NP_075601.1
OG0015189	XP_004698839.1	NP_057501.2
OG0015190	XP_045144034.1	XP_011535247.1
OG0015191	XP_004699164.1	NP_055971.2
OG0015193	XP_030740869.1	NP_001357524.1
OG0015194	XP_045143767.1	NP_001381761.1
OG0015195	XP_004699185.1	XP_016876754.1
OG0015196	XP_045143984.1	NP_612429.2
OG0015197	XP_045143745.1	XP_011535607.1
OG0015198	XP_004698888.1	NP_001257766.1
OG0015200	XP_012861247.2	NP_001244238.1
OG0015201	XP_004707467.1	NP_002498.1
OG0015203	XP_030744105.1	NP_001157877.1
OG0015204	XP_004714494.1	NP_001034463.4
OG0015205	XP_004709169.1	NP_065700.1
OG0015206	XP_004707480.1	NP_037483.1
OG0015207	XP_045155249.1	NP_009156.2
OG0015208	XP_004707121.1	NP_005211.1
OG0015209	XP_004707089.1	NP_005441.1
OG0015210	XP_004707446.1	NP_001269473.1
OG0015211	XP_004714538.1	NP_982293.1
OG0015212	XP_045155359.1	NP_775891.2
OG0015213	XP_045155466.1	NP_787098.3
OG0015214	XP_004709273.1	XP_005256407.1
OG0015215	XP_004709278.1	NP_001317465.1
OG0015216	XP_045155461.1	NP_000909.2
OG0015217	XP_004709155.1	NP_001007534.1
OG0015218	XP_045155459.1	NP_001035114.2
OG0015219	XP_045155711.1	NP_001278253.1
OG0015220	XP_004709170.1	NP_001372733.1
OG0015221	XP_045155435.1	NP_001306122.1
OG0015222	XP_004709191.1	NP_115867.2
OG0015223	XP_004709358.1	NP_056168.1
OG0015224	XP_004709360.1	NP_839947.1
OG0015225	XP_030744012.1	NP_861455.1, NP_001318005.1, NP_001318006.1
OG0015226	XP_004709377.1	NP_116035.5
OG0015227	XP_045155652.1	XP_047292366.1
OG0015228	XP_004709235.1	NP_006563.2
OG0015229	XP_045155810.1	NP_003826.2
OG0015230	XP_045155417.1	NP_055220.1
OG0015231	XP_004707340.1	NP_002807.1
OG0015232	XP_004707338.1	NP_056277.2
OG0015233	XP_012861274.1	XP_005257207.1
OG0015234	XP_004707600.1	XP_047292968.1
OG0015235	XP_004707331.1	NP_001091896.1
OG0015236	XP_004707330.2	NP_002796.4
OG0015237	XP_004707326.1	NP_001003787.1
OG0015238	XP_004707312.1	NP_001107563.1
OG0015239	XP_045155826.1	XP_016880573.1
OG0015240	XP_004707293.1	NP_006451.1
OG0015241	XP_004707569.1	NP_001245329.1
OG0015242	XP_004707563.1	NP_543139.4
OG0015243	XP_004707252.3	NP_000142.2
OG0015244	XP_045155279.1	NP_001248359.2
OG0015245	XP_004707245.1	NP_775749.2
OG0015246	XP_004707546.3	NP_005845.2
OG0015247	XP_004707239.1	NP_057686.2
OG0015248	XP_045155383.1	NP_001365459.1
OG0015249	XP_004707236.1	NP_036364.2
OG0015250	XP_004707231.1	NP_036417.1
OG0015251	XP_045155380.1	NP_060613.1
OG0015252	XP_004707217.1	NP_001316524.1
OG0015253	XP_004707200.1	NP_998821.3
