Orthogroup	Echinops_telfairi	Canis_lupus_familiaris
OG0015960	XP_004704095.1	XP_038426556.1
OG0015961	XP_004704091.1	XP_038426580.1
OG0015962	XP_030743522.1	XP_038426592.1
OG0015963	XP_045153620.1	XP_038426603.1
OG0015964	XP_004704257.1	XP_038426611.1
OG0015965	XP_004704247.2	XP_038426683.1
OG0015966	XP_004704065.1	XP_038426728.1
OG0015967	XP_004704235.1	XP_038426775.1
OG0015968	XP_045153739.1	XP_038426790.1
OG0015969	XP_004716046.1	XP_038426792.1
OG0015970	XP_004716050.2	XP_038426869.1
OG0015971	XP_045143417.1	XP_038426904.1
OG0015972	XP_045143406.1	XP_038426912.1
OG0015973	XP_045143396.1	XP_038427017.1
OG0015974	XP_004712163.1	XP_038427044.1
OG0015975	XP_045143378.1	XP_038427046.1
OG0015976	XP_004712119.1	XP_038427050.1
OG0015977	XP_030742807.1	XP_038427076.1
OG0015978	XP_012861584.1	XP_038427130.1
OG0015979	XP_004708594.2	XP_038427140.1
OG0015980	XP_004709084.1	XP_038427166.1
OG0015981	XP_004709081.1	XP_038427190.1
OG0015982	XP_045153589.1	XP_038427229.1
OG0015983	XP_004704174.1	XP_038427245.1
OG0015984	XP_045151437.1	XP_038427303.1
OG0015985	XP_004698338.1	XP_038427304.1
OG0015986	XP_030742958.1	XP_038427311.1
OG0015987	XP_012861456.1	XP_038427323.1
OG0015988	XP_004698208.1	XP_038427392.1
OG0015989	XP_045151109.1	XP_038427404.1
OG0015990	XP_004697864.1	XP_038427445.1
OG0015991	XP_004697866.1	XP_038427448.1
OG0015992	XP_045151107.1	XP_038427504.1
OG0015993	XP_045151105.1	XP_038427518.1
OG0015994	XP_004697886.2	XP_038427533.1
OG0015995	XP_045151104.1	XP_038427543.1
OG0015996	XP_004697894.1	XP_038427574.1
OG0015997	XP_004697934.1	XP_038427702.1
OG0015998	XP_012863289.1	XP_038427706.1
OG0015999	XP_045151353.1	XP_038427819.1
OG0016000	XP_004697957.1	XP_038427831.1
OG0016001	XP_004697959.1	XP_038427840.1
OG0016002	XP_004698276.2	XP_038427872.1
OG0016003	XP_004698000.1	XP_038428027.1
OG0016004	XP_004698054.2	XP_038428308.1
OG0016005	XP_004698056.1	XP_038428328.1
OG0016006	XP_004711947.1	XP_038428400.1
OG0016007	XP_004698076.1	XP_038428419.1
OG0016008	XP_004698107.1	XP_038428495.1
OG0016009	XP_012863774.2	XP_038428503.1
OG0016010	XP_045151419.1	XP_038428523.1
OG0016011	XP_004698116.1	XP_038428530.1
OG0016012	XP_004718168.2	XP_038428641.1
OG0016013	XP_045152874.1	XP_038428665.1
OG0016015	XP_004716093.1	XP_038428798.1
OG0016016	XP_030742853.1	XP_038428912.1
OG0016017	XP_004715279.1	XP_038428980.1
OG0016018	XP_030740506.1	XP_038428992.1
OG0016019	XP_004707663.1	XP_038429002.1
OG0016020	XP_004701892.1	XP_038429010.1
OG0016021	XP_045151248.1	XP_038429021.1
OG0016023	XP_004701955.1	XP_038429032.1
OG0016024	XP_004711326.1	XP_038429081.1
OG0016025	XP_004711286.1	XP_038429089.1
OG0016026	XP_004711288.1	XP_038429093.1
OG0016027	XP_030740597.2	XP_038429152.1
OG0016029	XP_045149926.1	XP_038429309.1
OG0016030	XP_030742504.2	XP_038429327.1
OG0016031	XP_004715278.1	XP_038429331.1
OG0016032	XP_045149995.1	XP_038429394.1
OG0016033	XP_004696182.2	XP_038429533.1
OG0016034	XP_004707692.1	XP_038429590.1
OG0016035	XP_045142894.1	XP_038429683.1
OG0016036	XP_004707671.1	XP_038429689.1
OG0016037	XP_004707670.1	XP_038429698.1
OG0016038	XP_004707667.1	XP_038429710.1
OG0016039	XP_045142774.1	XP_038429712.1
OG0016040	XP_004707666.1	XP_038429715.1
OG0016041	XP_004707746.1	XP_038429797.1
OG0016042	XP_004707640.1	XP_038429804.1
OG0016043	XP_004707712.1	XP_038429872.1
OG0016044	XP_030742560.2	XP_038429948.1
OG0016045	XP_045150653.1	XP_038429986.1
OG0016046	XP_004701877.1	XP_038429992.1
OG0016047	XP_004701725.1	XP_038430076.1
OG0016049	XP_004701729.1	XP_038430090.1
OG0016050	XP_045150230.1	XP_038430091.1
OG0016051	XP_045150236.1	XP_038430100.1
OG0016052	XP_045150957.1	XP_038430195.1
OG0016053	XP_045150321.1	XP_038430214.1
OG0016055	XP_004701943.2	XP_038430354.1
OG0016056	XP_004701260.1	XP_038430441.1
OG0016057	XP_004701262.1	XP_038430461.1
OG0016058	XP_004701150.1	XP_038430465.1
OG0016059	XP_045152700.1	XP_038430539.1
OG0016060	XP_045152672.1	XP_038430565.1
OG0016061	XP_045152670.1	XP_038430636.1
OG0016062	XP_004709676.1	XP_038430674.1
OG0016063	XP_045152664.1	XP_038430690.1
OG0016064	XP_045152777.1	XP_038430870.1
OG0016065	XP_030743333.1	XP_038430946.1
OG0016066	XP_004709641.1	XP_038430976.1
OG0016067	XP_045152649.1	XP_038430982.1
OG0016068	XP_045152822.1	XP_038431002.1
OG0016069	XP_045152648.1	XP_038431040.1
OG0016070	XP_004709601.1	XP_038431041.1
OG0016071	XP_045152769.1	XP_038431059.1
OG0016072	XP_004709603.1	XP_038431060.1
OG0016073	XP_012861854.2	XP_038431220.1
OG0016074	XP_030743287.1	XP_038431223.1
OG0016075	XP_045152677.1	XP_038431233.1
OG0016076	XP_004709629.1	XP_038431258.1
OG0016077	XP_004709630.1	XP_038431268.1
OG0016078	XP_004709703.1	XP_038431322.1
OG0016079	XP_004709704.1	XP_038431329.1
OG0016080	XP_030741303.2	XP_038431446.1
OG0016081	XP_004715372.2	XP_038431449.1
OG0016082	XP_004715405.1	XP_038431501.1
OG0016083	XP_004715409.1	XP_038431521.1
OG0016084	XP_004716783.1	XP_038431561.1
OG0016085	XP_012863792.1	XP_038431576.1
OG0016087	XP_004701482.3	XP_038431784.1
OG0016088	XP_045147337.1	XP_038431809.1
OG0016089	XP_004701261.1	XP_038431822.1
OG0016090	XP_030741330.1	XP_038431856.1
OG0016091	XP_012863682.3	XP_038431870.1
OG0016092	XP_045145545.1	XP_038431872.1
OG0016093	XP_004716385.1	XP_038431899.1
OG0016096	XP_012862367.2	XP_038432095.1
OG0016097	XP_004716936.1	XP_038432117.1
OG0016098	XP_004710349.2	XP_038432258.1
OG0016099	XP_045151832.1	XP_038432279.1
OG0016100	XP_030743081.2	XP_038432323.1
OG0016101	XP_045151881.1	XP_038432360.1
OG0016102	XP_004710537.1	XP_038432391.1
OG0016103	XP_045141800.1	XP_038432423.1
OG0016104	XP_004717699.1	XP_038432441.1
OG0016105	XP_004708165.1	XP_038432483.1
OG0016106	XP_045151934.1	XP_038432530.1
OG0016107	XP_004708187.1	XP_038432559.1
OG0016108	XP_012863988.2	XP_038432683.1
OG0016109	XP_012864038.2	XP_038432692.1
OG0016110	XP_004717679.1	XP_038432703.1
OG0016111	XP_004716269.1	XP_038432745.1
OG0016112	XP_004716276.1	XP_038432778.1
OG0016113	XP_004716280.2	XP_038432780.1
OG0016114	XP_045144412.1	XP_038432802.1
OG0016115	XP_004713826.2	XP_038432841.1
OG0016116	XP_004713827.2	XP_038432843.1
OG0016117	XP_004713836.2	XP_038432873.1
OG0016118	XP_004713833.1	XP_038432874.1
OG0016119	XP_004713849.1	XP_038432942.1
OG0016120	XP_012862964.2	XP_038432954.1
OG0016121	XP_004713853.1	XP_038432955.1
OG0016122	XP_004700054.1	XP_038433068.1
OG0016123	XP_012859468.2	XP_038433073.1
OG0016124	XP_004700077.2	XP_038433176.1
OG0016125	XP_030743199.1	XP_038433204.1
OG0016126	XP_004711572.1	XP_038433382.1
OG0016127	XP_045143269.1	XP_038433414.1
OG0016128	XP_004711544.1	XP_038433443.1
OG0016129	XP_012862378.1	XP_038433455.1
OG0016130	XP_004711464.1	XP_038433462.1
OG0016131	XP_004711467.1	XP_038433472.1
OG0016133	XP_004711457.2	XP_038433536.1
OG0016134	XP_045143161.1	XP_038433580.1
OG0016135	XP_004711420.1	XP_038433655.1
OG0016136	XP_045143175.1	XP_038433657.1
OG0016139	XP_004711400.1	XP_038433701.1
OG0016140	XP_004711392.1	XP_038433710.1
OG0016141	XP_004716938.1	XP_038433761.1
OG0016142	XP_004716940.1	XP_038433763.1
OG0016143	XP_004716943.1	XP_038433767.1
OG0016144	XP_004711565.1	XP_038433850.1
OG0016146	XP_004701024.1	XP_038433884.1
OG0016147	XP_004701340.1	XP_038433887.1
OG0016148	XP_004700982.1	XP_038433888.1
OG0016149	XP_004700941.1	XP_038433896.1
OG0016151	XP_004701135.1	XP_038434111.1
OG0016152	XP_004701118.1	XP_038434156.1
OG0016153	XP_004701110.2	XP_038434169.1
OG0016154	XP_004701101.1	XP_038434263.1
OG0016155	XP_012859640.1	XP_038434309.1
OG0016156	XP_045147550.1	XP_038434335.1
OG0016157	XP_004701088.1	XP_038434342.1
OG0016158	XP_030742322.1	XP_038434353.1
OG0016159	XP_004701080.1	XP_038434358.1
OG0016160	XP_012859593.2	XP_038434364.1
OG0016161	XP_004701381.1	XP_038434388.1
OG0016162	XP_045147296.1	XP_038434416.1
OG0016163	XP_004701378.2	XP_038434420.1
OG0016164	XP_004701057.1	XP_038434426.1
OG0016165	XP_004701053.1	XP_038434445.1
OG0016167	XP_004701050.3	XP_038434458.1
OG0016168	XP_004701012.1	XP_038434577.1
OG0016169	XP_004701002.1	XP_038434616.1
OG0016170	XP_030741849.2	XP_038434619.1
OG0016171	XP_030741795.1	XP_038434623.1
OG0016172	XP_004701350.1	XP_038434642.1
OG0016173	XP_045147360.1	XP_038434667.1
OG0016174	XP_004700995.2	XP_038434668.1
OG0016175	XP_045147352.1	XP_038434697.1
OG0016176	XP_004700967.1	XP_038434852.1
OG0016177	XP_004700962.1	XP_038434860.1
OG0016178	XP_045147209.1	XP_038434923.1
OG0016179	XP_045147330.1	XP_038434930.1
OG0016180	XP_045147315.1	XP_038435019.1
OG0016181	XP_004701293.1	XP_038435032.1
OG0016182	XP_004701285.1	XP_038435098.1
OG0016183	XP_004700925.1	XP_038435133.1
OG0016184	XP_004701272.3	XP_038435134.1
OG0016185	XP_004716312.2	XP_038435149.1
OG0016186	XP_004716292.1	XP_038435150.1
OG0016187	XP_004697825.2	XP_038435167.1
OG0016188	XP_012862357.1	XP_038435188.1
OG0016189	XP_004697620.1	XP_038435265.1
OG0016190	XP_004697835.1	XP_038435278.1
OG0016191	XP_004697593.1	XP_038435358.1
OG0016192	XP_004697575.1	XP_038435449.1
OG0016193	XP_004697574.2	XP_038435458.1
OG0016194	XP_004697569.1	XP_038435486.1
OG0016195	XP_004697565.2	XP_038435496.1
OG0016196	XP_004697541.1	XP_038435594.1
OG0016197	XP_045143991.1	XP_038435684.1
OG0016198	XP_004697530.1	XP_038435707.1
OG0016199	XP_004712810.2	XP_038435801.1
OG0016200	XP_030744938.1	XP_038435812.1
OG0016201	XP_004712037.1	XP_038435825.1
OG0016202	XP_004712731.1	XP_038435837.1
OG0016204	XP_045143997.1	XP_038435907.1
OG0016205	XP_004712749.1	XP_038435942.1
OG0016206	XP_004712755.1	XP_038435945.1
OG0016207	XP_004712763.2	XP_038435996.1
OG0016208	XP_004712768.2	XP_038436012.1
OG0016209	XP_004712817.1	XP_038436049.1
OG0016210	XP_045144143.1	XP_038436055.1
OG0016212	XP_045142478.1	XP_038436074.1
OG0016213	XP_045142390.1	XP_038436080.1
OG0016214	XP_004709534.3	XP_038436135.1
OG0016215	XP_030740388.2	XP_038436183.1
OG0016216	XP_004709448.1	XP_038436190.1
OG0016217	XP_045142423.1	XP_038436202.1
OG0016218	XP_045142459.1	XP_038436243.1
OG0016219	XP_004709474.1	XP_038436283.1
OG0016220	XP_045142469.1	XP_038436303.1
OG0016221	XP_045142401.1	XP_038436321.1
OG0016222	XP_045142406.1	XP_038436421.1
OG0016223	XP_004716344.1	XP_038436581.1
OG0016224	XP_045141585.1	XP_038436655.1
OG0016225	XP_045141588.1	XP_038436676.1
OG0016226	XP_004712052.2	XP_038436684.1
OG0016227	XP_045141594.1	XP_038436781.1
OG0016228	XP_045141598.1	XP_038436822.1
OG0016229	XP_004712016.1	XP_038436858.1
OG0016230	XP_004712027.1	XP_038436930.1
OG0016232	XP_004713158.1	XP_038437049.1
OG0016233	XP_004711341.1	XP_038437073.1
OG0016234	XP_004711371.1	XP_038437158.1
OG0016235	XP_045140779.1	XP_038437166.1
OG0016236	XP_045140592.1	XP_038437216.1
OG0016237	XP_004713168.1	XP_038437249.1, XP_038437244.1
OG0016238	XP_004711379.1	XP_038437261.1
OG0016239	XP_030744520.1	XP_038437296.1
OG0016240	XP_004711387.1	XP_038437307.1
OG0016241	XP_045140378.1	XP_038437312.1
OG0016242	XP_004696970.1	XP_038437480.1
OG0016243	XP_004696952.2	XP_038437553.1
OG0016244	XP_045140711.1	XP_038437599.1
OG0016245	XP_004713164.1	XP_038437655.1
OG0016246	XP_012860321.1	XP_038437796.1
OG0016247	XP_004703366.1	XP_038437824.1
OG0016248	XP_004703520.1	XP_038437827.1
OG0016249	XP_004703361.1	XP_038437858.1
OG0016250	XP_045140258.1	XP_038437908.1
OG0016251	XP_045140214.1	XP_038437927.1
OG0016252	XP_004703301.1	XP_038438139.1
OG0016253	XP_004703273.1	XP_038438279.1
OG0016255	XP_004706442.1	XP_038438406.1
OG0016257	XP_045142149.1	XP_038438660.1
OG0016258	XP_004706448.1	XP_038438709.1
OG0016259	XP_045150163.1	XP_038438887.1
OG0016260	XP_030740674.1	XP_038438966.1
OG0016261	XP_004712304.1	XP_038438990.1
OG0016262	XP_045143503.1	XP_038439042.1
OG0016263	XP_004712384.1	XP_038439073.1
OG0016264	XP_004712317.1	XP_038439074.1
OG0016265	XP_045143523.1	XP_038439117.1
OG0016266	XP_004713468.1	XP_038439195.1
OG0016267	XP_004704163.1	XP_038439203.1
OG0016268	XP_045152384.1	XP_038439212.1
OG0016269	XP_045141215.1	XP_038439233.1
OG0016270	XP_004698477.1	XP_038439265.1
OG0016271	XP_004698166.1	XP_038439267.1
OG0016272	XP_045141218.1	XP_038439288.1
OG0016273	XP_045141049.1	XP_038439294.1
OG0016274	XP_045151040.1	XP_038439365.1
OG0016275	XP_004713533.1	XP_038439445.1
OG0016276	XP_045152348.1	XP_038439454.1
OG0016278	XP_004713529.1	XP_038439536.1
OG0016279	XP_045152336.1	XP_038439562.1
OG0016280	XP_004713524.1	XP_038439569.1
OG0016281	XP_004713466.1	XP_038439584.1
OG0016282	XP_004713459.1	XP_038439621.1
OG0016283	XP_004712352.1	XP_038439632.1
OG0016284	XP_045153539.1	XP_038439695.1
OG0016285	XP_045153537.1	XP_038439744.1
OG0016286	XP_004704149.1	XP_038439762.1
OG0016287	XP_045153330.1	XP_038439786.1
OG0016288	XP_045154143.1	XP_038439937.1
OG0016289	XP_004700236.2	XP_038439942.1
OG0016290	XP_004700031.1	XP_038439946.1
OG0016291	XP_004711710.2	XP_038440052.1
OG0016293	XP_045154152.1	XP_038440092.1
OG0016294	XP_012862586.2	XP_038440102.1
OG0016295	XP_045154624.1	XP_038440126.1
OG0016296	XP_004715349.1	XP_038440156.1
OG0016297	XP_004715339.1	XP_038440160.1
OG0016299	XP_004717867.1	XP_038440359.1
OG0016301	XP_004703873.1	XP_038440425.1
OG0016302	XP_004703977.1	XP_038440428.1
OG0016303	XP_004703820.1	XP_038440433.1
OG0016304	XP_012860400.1	XP_038440438.1
OG0016305	XP_004703869.1	XP_038440457.1
OG0016306	XP_045154371.1	XP_038440518.1
OG0016307	XP_045155055.1	XP_038440666.1
OG0016308	XP_045154640.1	XP_038440759.1
OG0016309	XP_030744097.1	XP_038440794.1
OG0016310	XP_004701763.3	XP_038440856.1
OG0016311	XP_004701500.1	XP_038440857.1
OG0016312	XP_012859861.1	XP_038440956.1
OG0016313	XP_004701541.1	XP_038441003.1
OG0016314	XP_004701771.1	XP_038441018.1
OG0016315	XP_045153361.1	XP_038441031.1
OG0016316	XP_004701668.2	XP_038441042.1
OG0016317	XP_004701782.1	XP_038441048.1
OG0016318	XP_004701581.2	XP_038441208.1
OG0016319	XP_004701584.1	XP_038441235.1
OG0016320	XP_004701591.1	XP_038441306.1
OG0016322	XP_004701808.1	XP_038441318.1
OG0016323	XP_045152712.1	XP_038441540.1
OG0016324	XP_045151170.1	XP_038441555.1
OG0016325	XP_045152750.1	XP_038441598.1
OG0016326	XP_004701651.1	XP_038441612.1
OG0016327	XP_004701841.1	XP_038441622.1
OG0016328	XP_004701667.1	XP_038441693.1
OG0016330	XP_004701560.1	XP_038441825.1
OG0016331	XP_004716571.1	XP_038441856.1
OG0016332	XP_004699878.1	XP_038441870.1
OG0016333	XP_004706711.1	XP_038442037.1
OG0016334	XP_012859407.1	XP_038442049.1
OG0016335	XP_004700203.1	XP_038442082.1
OG0016336	XP_004700212.1	XP_038442118.1
OG0016337	XP_012861175.1	XP_038442142.1
OG0016338	XP_004706817.1	XP_038442145.1
OG0016339	XP_004706819.1	XP_038442146.1
OG0016340	XP_004706825.1	XP_038442167.1
OG0016341	XP_045154354.1	XP_038442247.1
OG0016342	XP_004716608.1	XP_038442305.1
OG0016343	XP_004706911.1	XP_038442370.1
OG0016346	XP_004715955.1	XP_038442464.1
OG0016347	XP_012863058.2	XP_038442481.1
OG0016348	XP_004711248.1	XP_038442486.1
OG0016349	XP_004710168.2	XP_038442525.1
OG0016351	XP_045144300.1	XP_038442534.1
OG0016352	XP_004715424.1	XP_038442537.1
OG0016353	XP_004713447.1	XP_038442546.1
OG0016355	XP_004710038.2	XP_038442726.1
OG0016356	XP_004709999.1	XP_038442821.1
OG0016357	XP_004710061.2	XP_038442848.1
OG0016358	XP_004709976.1	XP_038442974.1
OG0016359	XP_030743781.1	XP_038443055.1
OG0016360	XP_004714616.1	XP_038443092.1
OG0016361	XP_004714625.1	XP_038443118.1
OG0016362	XP_004713254.1	XP_038443157.1
OG0016363	XP_004713273.1	XP_038443258.1
OG0016364	XP_004713226.1	XP_038443303.1
OG0016365	XP_004713200.1	XP_038443363.1
OG0016366	XP_004713185.1	XP_038443416.1
OG0016367	XP_004717731.1	XP_038443454.1
OG0016369	XP_004715501.1	XP_038443543.1
OG0016370	XP_004716734.2	XP_038443582.1
OG0016371	XP_045152946.1	XP_038443591.1
OG0016372	XP_045152927.1	XP_038443601.1
OG0016373	XP_045146157.1	XP_038443626.1
OG0016374	XP_004715948.1	XP_038443670.1
OG0016375	XP_012862320.3	XP_038443758.1
OG0016376	XP_004711242.1	XP_038443785.1
OG0016377	XP_045146550.1	XP_038443822.1
OG0016378	XP_045146590.1	XP_038443900.1
OG0016379	XP_004710150.1	XP_038443917.1
OG0016380	XP_004710086.1	XP_038443926.1
OG0016381	XP_045154509.1	XP_038443939.1
OG0016382	XP_004710093.1	XP_038443972.1
OG0016383	XP_012861970.1	XP_038444100.1
OG0016384	XP_004717843.1	XP_038444221.1
OG0016385	XP_045144284.1	XP_038444379.1
OG0016386	XP_045144304.1	XP_038444395.1
OG0016387	XP_004715659.1	XP_038444468.1
OG0016388	XP_045141400.1	XP_038444473.1
OG0016389	XP_045141453.1	XP_038444598.1
OG0016390	XP_045141417.1	XP_038444627.1
OG0016391	XP_045141394.1	XP_038444629.1
OG0016392	XP_004717613.1	XP_038444647.1
OG0016394	XP_004716747.1	XP_038444728.1
OG0016396	XP_012862249.2	XP_038444933.1
OG0016454	XP_004707032.1	NP_001003010.1
OG0016455	XP_004710954.1	NP_001003037.1
OG0016456	XP_004697827.2	NP_001003040.2
OG0016457	XP_030742027.2	NP_001003041.1
OG0016459	XP_004696661.1	NP_001003159.1
OG0016461	XP_045154199.1	NP_001003194.1
OG0016462	XP_012863138.1	NP_001003339.1
OG0016464	XP_004711511.1	NP_001003392.1
OG0016465	XP_004701446.1	NP_001012635.1
OG0016468	XP_004714325.2	NP_001041601.1
OG0016469	XP_004703347.1	NP_001091010.1
OG0016471	XP_012863024.1	NP_001124533.1
OG0016474	XP_004708593.2	NP_001157959.1
OG0016475	XP_045152179.1	NP_001182700.1
OG0016477	XP_012864021.2	NP_001258711.1
OG0016479	XP_004704570.2	NP_001271411.1
OG0016481	XP_004699421.1	NP_001274061.1
OG0016483	XP_004702784.1	NP_001279989.1
OG0016484	XP_004715764.1	NP_001300704.1
OG0016485	XP_045140879.1, XP_045140881.1, XP_045140880.1, XP_004697219.1	NP_001300732.1
OG0016486	XP_004717577.1	NP_001300783.1
OG0016487	XP_004714784.1	NP_001300785.1
OG0016488	XP_004714857.1	NP_001300797.1
OG0016489	XP_004700904.2	NP_001375451.1, NP_001375876.1
OG0016490	XP_004699763.1	NP_001375478.1
OG0016491	XP_012863027.1	NP_001375493.1
OG0016492	XP_030743369.1	NP_001375511.1
OG0016494	XP_004714284.1	NP_001375719.1
OG0016495	XP_004717522.1	NP_001375763.1
OG0016496	XP_012864004.1, XP_004717520.1	NP_001375764.1
OG0016497	XP_004717889.1	NP_001376005.1, XP_038444989.1, NP_001375878.1
OG0016498	XP_004715006.1	NP_001375900.1
OG0016499	XP_004712793.1	NP_001375961.1
OG0016500	XP_012861534.1	NP_001376133.1
OG0016501	XP_004710448.1	XP_038381475.1, XP_038445545.1
OG0016502	XP_004702139.1	XP_038381528.1
OG0016503	XP_030742257.1	XP_038381564.1
OG0016504	XP_004710509.1	XP_038381570.1
OG0016505	XP_004710492.1	XP_038381571.1
OG0016506	XP_004710373.1	XP_038381601.1
OG0016507	XP_004716000.2	XP_038381624.1
OG0016508	XP_004703076.1	XP_038381811.1
OG0016509	XP_004702076.1	XP_038382559.1
OG0016510	XP_004702084.1	XP_038382571.1
OG0016513	XP_004714599.1	XP_038383074.1
OG0016514	XP_004714612.2	XP_038383180.1
OG0016515	XP_045148228.1	XP_038383380.1
OG0016516	XP_045148255.1	XP_038383436.1
OG0016517	XP_004715774.3	XP_038383640.1
OG0016518	XP_045148787.1	XP_038383820.1
OG0016520	XP_004710508.1	XP_038383992.1
OG0016521	XP_045148559.1	XP_038384040.1
OG0016522	XP_004710711.1	XP_038384229.1
OG0016523	XP_045148917.1	XP_038384540.1
OG0016524	XP_012862063.2	XP_038384549.1
OG0016525	XP_045148436.1	XP_038384724.1
OG0016526	XP_004710372.1	XP_038384851.1
OG0016528	XP_004715841.1	XP_038385284.1
OG0016529	XP_004704777.1	XP_038385380.1
OG0016531	XP_004705439.1	XP_038385575.1
OG0016532	XP_045156157.1	XP_038385699.1
OG0016533	XP_045141569.1	XP_038385981.1
OG0016534	XP_004696716.1	XP_038386246.1
OG0016535	XP_004696732.1	XP_038386291.1
OG0016537	XP_004703773.1	XP_038386511.1
OG0016538	XP_004703666.1	XP_038386562.1
OG0016539	XP_004703653.1	XP_038386576.1
OG0016540	XP_004703650.1	XP_038386578.1
OG0016541	XP_045149497.1	XP_038387025.1
OG0016542	XP_004705423.1	XP_038387588.1
OG0016543	XP_030743888.1	XP_038387731.1
OG0016544	XP_030743875.2	XP_038387847.1
OG0016545	XP_004703716.1	XP_038388011.1
OG0016546	XP_004708136.2	XP_038388023.1
OG0016547	XP_012863283.1	XP_038388033.1
OG0016548	XP_004715137.1	XP_038388038.1
OG0016552	XP_045141627.1	XP_038388960.1
OG0016553	XP_030741286.1	XP_038389337.1
OG0016554	XP_012861043.1	XP_038389502.1
OG0016555	XP_004715183.1	XP_038389641.1
OG0016556	XP_004712241.1	XP_038389754.1
OG0016557	XP_030743607.1	XP_038389837.1
OG0016559	XP_004703775.1	XP_038391028.1
OG0016560	XP_045140904.1	XP_038391042.1
OG0016562	XP_004713969.1, XP_004713970.1	XP_038391426.1
OG0016563	XP_004712868.1	XP_038391439.1
OG0016564	XP_012863649.1	XP_038391449.1
OG0016566	XP_030744266.1	XP_038391655.1
OG0016567	XP_045139516.1	XP_038392058.1
OG0016569	XP_012863633.2	XP_038392434.1
OG0016570	XP_004712968.1	XP_038392647.1
OG0016572	XP_045154779.1	XP_038393451.1
OG0016573	XP_004705556.1	XP_038393506.1
OG0016574	XP_045155027.1	XP_038393530.1
OG0016575	XP_012860790.1	XP_038393545.1
OG0016577	XP_004704786.2	XP_038393940.1
OG0016579	XP_004704574.2	XP_038394042.1
OG0016580	XP_004704590.1	XP_038394158.1
OG0016581	XP_045149719.1	XP_038394353.1
OG0016582	XP_004704652.1	XP_038394457.1
OG0016584	XP_004706015.1	XP_038394783.1
OG0016586	XP_012860873.1	XP_038394916.1
OG0016587	XP_045140702.1	XP_038394967.1
OG0016588	XP_004705685.1	XP_038395028.1
OG0016589	XP_004706018.1	XP_038395163.1
OG0016590	XP_004706010.1	XP_038395204.1
OG0016591	XP_045139693.1	XP_038395330.1
OG0016593	XP_045140364.1	XP_038395419.1
